,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HES,HES_6m,HES_12m,HES_6m_ret,HES_12m_ret
484,484,484,484,2021-01-06,57.5039176940918,50.86107635498047,54.55796051025391,0.1306075650611127,0.05399683485756768
485,485,485,485,2021-01-07,58.8806266784668,50.61076736450195,53.86479568481445,0.16340118406829895,0.09311890873961692
486,486,486,486,2021-01-08,58.00454330444336,51.76603698730469,52.26667022705078,0.12051350036064434,0.10978072742087419
487,487,487,487,2021-01-11,58.66881942749024,50.82257080078125,50.148658752441406,0.15438511871950356,0.16989807677825564
488,488,488,488,2021-01-12,61.46074295043945,50.83219909667969,52.180023193359375,0.20909077401009024,0.1778596326546129
489,489,489,489,2021-01-13,59.78559494018555,54.43280792236328,51.54461288452149,0.0983375141230427,0.15988056936477202
490,490,490,490,2021-01-14,61.40298461914063,57.5039176940918,50.86107635498047,0.0678052397367257,0.207268682058237
491,491,491,491,2021-01-15,58.765098571777344,58.8806266784668,50.61076736450195,-0.0019620733203185026,0.1611185056442117
492,492,492,492,2021-01-19,59.82410430908203,58.00454330444336,51.76603698730469,0.03136928421431584,0.15566320681943524
493,493,493,493,2021-01-20,59.93963623046875,58.66881942749024,50.82257080078125,0.02166085521030703,0.17939008763301967
494,494,494,494,2021-01-21,58.44739532470703,61.46074295043945,50.83219909667969,-0.04902881873983067,0.14981048161114785
495,495,495,495,2021-01-22,57.69646453857422,59.78559494018555,54.43280792236328,-0.03494370849201156,0.05995752820368638
496,496,496,496,2021-01-25,55.88652420043945,61.40298461914063,57.5039176940918,-0.08984026514212107,-0.028126666121367938
497,497,497,497,2021-01-26,55.0585823059082,58.765098571777344,58.8806266784668,-0.06307342888809919,-0.0649117475163754
498,498,498,498,2021-01-27,53.88405227661133,59.82410430908203,58.00454330444336,-0.09929195097984833,-0.07103738419601324
499,499,499,499,2021-01-28,53.8166618347168,59.93963623046875,58.66881942749024,-0.1021523449393158,-0.08270419688213271
500,500,500,500,2021-01-29,51.96821594238281,58.44739532470703,61.46074295043945,-0.11085488662632192,-0.15444862122332625
501,501,501,501,2021-02-01,52.46883773803711,57.69646453857422,59.78559494018555,-0.09060566955609672,-0.12238327994341658
502,502,502,502,2021-02-02,52.44958114624024,55.88652420043945,61.40298461914063,-0.06149860102003246,-0.14581381554064432
503,503,503,503,2021-02-03,56.18497848510742,55.0585823059082,58.765098571777344,0.02045813989435663,-0.04390565402555213
504,504,504,504,2021-02-04,55.71324157714844,53.88405227661133,59.82410430908203,0.0339467657544954,-0.06871582582657265
505,505,505,505,2021-02-05,54.8178939819336,53.8166618347168,59.93963623046875,0.018604501154155795,-0.0854483372044832
506,506,506,506,2021-02-08,58.12969970703125,51.96821594238281,58.44739532470703,0.11856254160196067,-0.005435582131775196
507,507,507,507,2021-02-09,56.27162170410156,52.46883773803711,57.69646453857422,0.0724770002539552,-0.02469549643756852
508,508,508,508,2021-02-10,57.47504425048828,52.44958114624024,55.88652420043945,0.09581512367536393,0.02842402659273513
509,509,509,509,2021-02-11,55.761375427246094,56.18497848510742,55.0585823059082,-0.007539436149710532,0.012764460905170694
510,510,510,510,2021-02-12,57.763858795166016,55.71324157714844,53.88405227661133,0.03680663985738475,0.072002871993329
511,511,511,511,2021-02-16,59.44864273071289,54.8178939819336,53.8166618347168,0.08447513051678812,0.10465124933414094
512,512,512,512,2021-02-17,59.51603317260742,58.12969970703125,51.96821594238281,0.023848970019855198,0.1452391061219589
513,513,513,513,2021-02-18,58.45703125,56.27162170410156,52.46883773803711,0.038836796945184604,0.11412857174119884
514,514,514,514,2021-02-19,61.21043014526367,57.47504425048828,52.44958114624024,0.06499144008477487,0.16703372662970128
515,515,515,515,2021-02-22,62.97222900390625,55.761375427246094,56.18497848510742,0.12931627890112618,0.12080187092352235
516,516,516,516,2021-02-23,65.71601867675781,57.763858795166016,55.71324157714844,0.1376667010732544,0.1795403896173966
517,517,517,517,2021-02-24,66.23589324951172,59.44864273071289,54.8178939819336,0.1141699828126157,0.20828963752859897
518,518,518,518,2021-02-25,64.46446990966797,59.51603317260742,58.12969970703125,0.08314459941759167,0.10897648249627001
519,519,519,519,2021-02-26,63.08776473999024,58.45703125,56.27162170410156,0.0792160222811562,0.12112931579847919
520,520,520,520,2021-03-01,63.08776473999024,61.21043014526367,57.47504425048828,0.030670174842282627,0.0976549137577094
521,521,521,521,2021-03-02,62.31757354736328,62.97222900390625,55.761375427246094,-0.010395939081374372,0.11757597566206557
522,522,522,522,2021-03-03,65.11912536621094,65.71601867675781,57.763858795166016,-0.009082919546341661,0.12733336595685407
523,523,523,523,2021-03-04,68.15174102783203,66.23589324951172,59.44864273071289,0.028924616009982307,0.14639692173531937
524,524,524,524,2021-03-05,72.24332427978516,64.46446990966797,59.51603317260742,0.12066886427542878,0.2138464280753769
525,525,525,525,2021-03-08,71.03028106689453,63.08776473999024,58.45703125,0.1258963027084341,0.21508532931005675
526,526,526,526,2021-03-09,67.87254333496094,63.08776473999024,61.21043014526367,0.07584321008504058,0.10883950944123155
527,527,527,527,2021-03-10,68.24798583984375,62.31757354736328,62.97222900390625,0.09516436463902389,0.08377910262014443
528,528,528,528,2021-03-11,70.46227264404297,65.11912536621094,65.71601867675781,0.08205188948383024,0.07222369922668181
529,529,529,529,2021-03-12,69.78836059570312,68.15174102783203,66.23589324951172,0.02401434714929329,0.05363356892929949
530,530,530,530,2021-03-15,68.81602478027344,72.24332427978516,64.46446990966797,-0.04744105470892257,0.06750315137475216
531,531,531,531,2021-03-16,66.67125701904297,71.03028106689453,63.08776473999024,-0.061368531594945264,0.0568016998830394
532,532,532,532,2021-03-17,68.44888305664062,67.87254333496094,63.08776473999024,0.008491500293946075,0.08497873301971759
533,533,533,533,2021-03-18,65.03851318359375,68.24798583984375,62.31757354736328,-0.04702662821114767,0.043662477233046726
534,534,534,534,2021-03-19,66.2848129272461,70.46227264404297,65.11912536621094,-0.05928647430803591,0.01790084793798541
535,535,535,535,2021-03-22,66.17853546142578,69.78836059570312,68.15174102783203,-0.05172531785335566,-0.02895312044340037
536,536,536,536,2021-03-23,64.69072723388672,68.81602478027344,72.24332427978516,-0.05994675745305855,-0.10454387476202798
537,537,537,537,2021-03-24,66.73888397216797,66.67125701904297,71.03028106689453,0.0010143344545863187,-0.06041644535638302
538,538,538,538,2021-03-25,66.61327362060547,68.44888305664062,67.87254333496094,-0.026817229939547937,-0.018553448161516384
539,539,539,539,2021-03-26,69.86906433105469,65.03851318359375,68.24798583984375,0.07427216446084839,0.02375276678516336
540,540,540,540,2021-03-29,69.18313598632812,66.2848129272461,70.46227264404297,0.04372529590244478,-0.018153497037722732
541,541,541,541,2021-03-30,68.63245391845703,66.17853546142578,69.78836059570312,0.03708027746340181,-0.016563029527838835
542,542,542,542,2021-03-31,68.36194610595703,64.69072723388672,68.81602478027344,0.05675031073305403,-0.0065984438329046435
543,543,543,543,2021-04-01,71.95586395263672,66.73888397216797,66.67125701904297,0.07817002128241124,0.07926364628290017
544,544,544,544,2021-04-05,68.36194610595703,66.61327362060547,68.44888305664062,0.026251111682501715,-0.0012701003552045842
545,545,545,545,2021-04-06,69.05754852294922,69.86906433105469,65.03851318359375,-0.011614808583385816,0.061794698904176215
546,546,546,546,2021-04-07,70.53569793701172,69.18313598632812,66.2848129272461,0.019550457367975893,0.06413060280386373
547,547,547,547,2021-04-08,70.94145202636719,68.63245391845703,66.17853546142578,0.03364294843156124,0.07197071575749248
548,548,548,548,2021-04-09,71.29891204833984,68.36194610595703,64.69072723388672,0.04296200020155494,0.10215041779576062
549,549,549,549,2021-04-12,70.47771453857422,71.95586395263672,66.73888397216797,-0.020542445505698614,0.056021772374339474
550,550,550,550,2021-04-13,68.13972473144531,68.36194610595703,66.61327362060547,-0.0032506589874912173,0.022915119282888252
551,551,551,551,2021-04-14,69.85941314697266,69.05754852294922,69.86906433105469,0.011611541984537066,-0.0001381324363569636
552,552,552,552,2021-04-15,68.17838287353516,70.53569793701172,69.18313598632812,-0.033420170671333516,-0.014523092925297965
553,553,553,553,2021-04-16,66.99005889892578,70.94145202636719,68.63245391845703,-0.05569935509598489,-0.023930297195589145
554,554,554,554,2021-04-19,67.04804992675781,71.29891204833984,68.36194610595703,-0.05962029432791338,-0.019219701223291086
555,555,555,555,2021-04-20,65.43464660644531,70.47771453857422,71.95586395263672,-0.07155549758028412,-0.09062801817630661
556,556,556,556,2021-04-21,65.71479034423828,68.13972473144531,68.36194610595703,-0.03558767513024552,-0.038722650721730645
557,557,557,557,2021-04-22,64.74868774414062,69.85941314697266,69.05754852294922,-0.07315729080174083,-0.06239521777082302
558,558,558,558,2021-04-23,65.0095443725586,68.17838287353516,70.53569793701172,-0.04647863981834943,-0.07834548641438233
559,559,559,559,2021-04-26,65.84038543701172,66.99005889892578,70.94145202636719,-0.017161851785332582,-0.0719053028046216
560,560,560,560,2021-04-27,68.06243896484375,67.04804992675781,71.29891204833984,0.01512928473227837,-0.04539302200434425
561,561,561,561,2021-04-28,73.36638641357422,65.43464660644531,70.47771453857422,0.12121620912594078,0.04098702538685406
562,562,562,562,2021-04-29,74.1392593383789,65.71479034423828,68.13972473144531,0.12819745676749705,0.08804753219328632
563,563,563,563,2021-04-30,71.98484802246094,64.74868774414062,69.85941314697266,0.11175763602985356,0.03042445934976179
564,564,564,564,2021-05-03,74.34217834472656,65.0095443725586,68.17838287353516,0.1435579046468045,0.09040688868529934
565,565,565,565,2021-05-04,74.54503631591797,65.84038543701172,66.99005889892578,0.1322083827597551,0.11277759030472101
566,566,566,566,2021-05-05,78.20658874511719,68.06243896484375,67.04804992675781,0.1490418200486936,0.16642600091350568
567,567,567,567,2021-05-06,78.53508758544922,73.36638641357422,65.43464660644531,0.07045053497303888,0.20020649087930598
568,568,568,568,2021-05-07,79.7330551147461,74.1392593383789,65.71479034423828,0.07544984703497715,0.21331978230585502
569,569,569,569,2021-05-10,79.76203155517578,71.98484802246094,64.74868774414062,0.10803917416465447,0.23187101289776768
570,570,570,570,2021-05-11,78.39983367919922,74.34217834472656,65.0095443725586,0.05458079686146955,0.20597420633965946
571,571,571,571,2021-05-12,78.39015197753906,74.54503631591797,65.84038543701172,0.051581109241475076,0.19060894703499986
572,572,572,572,2021-05-13,76.76708221435547,78.20658874511719,68.06243896484375,-0.018406461064977675,0.12789202652593623
573,573,573,573,2021-05-14,81.47205352783203,78.53508758544922,73.36638641357422,0.037396863397997526,0.11048202740373902
574,574,574,574,2021-05-17,83.49121856689453,79.7330551147461,74.1392593383789,0.047134321477334096,0.12614044585787343
575,575,575,575,2021-05-18,81.91646575927734,79.76203155517578,71.98484802246094,0.027010773949648126,0.13796816982537097
576,576,576,576,2021-05-19,79.92627716064453,78.39983367919922,74.34217834472656,0.0194699836697525,0.07511346775479666
577,577,577,577,2021-05-20,79.18236541748047,78.39015197753906,74.54503631591797,0.01010603270890953,0.06220842232754098
578,578,578,578,2021-05-21,79.16304779052734,76.76708221435547,78.20658874511719,0.03121084593890977,0.012229903653352636
579,579,579,579,2021-05-24,81.3367919921875,81.47205352783203,78.53508758544922,-0.0016602200360437136,0.03567455634005534
580,580,580,580,2021-05-25,79.63644409179688,83.49121856689453,79.7330551147461,-0.046169819308711446,-0.0012116809372246795
581,581,581,581,2021-05-26,81.1532211303711,81.91646575927734,79.76203155517578,-0.009317353011165652,0.017441752022488988
582,582,582,582,2021-05-27,82.30290222167969,79.92627716064453,78.39983367919922,0.029735215319216746,0.04978414314565072
583,583,583,583,2021-05-28,80.97931671142578,79.18236541748047,78.39015197753906,0.022693831946937637,0.0330292092637936
584,584,584,584,2021-06-01,84.79546356201172,79.16304779052734,76.76708221435547,0.07114955687896529,0.10458104067624618
585,585,585,585,2021-06-02,85.40411376953125,81.3367919921875,81.47205352783203,0.050005928162674795,0.0482626872827745
586,586,586,586,2021-06-03,84.53462219238281,79.63644409179688,83.49121856689453,0.06150674049358362,0.012497166090015721
587,587,587,587,2021-06-04,85.90647888183594,81.1532211303711,81.91646575927734,0.05857139969624647,0.04870831627775285
588,588,588,588,2021-06-07,86.03209686279297,82.30290222167969,79.92627716064453,0.04531060923063013,0.07639314527156449
589,589,589,589,2021-06-08,87.12378692626953,80.97931671142578,79.18236541748047,0.07587703211598962,0.10029280467839996
590,590,590,590,2021-06-09,85.86785888671875,84.79546356201172,79.16304779052734,0.012646847834292263,0.08469622233258312
591,591,591,591,2021-06-10,86.01277923583984,85.40411376953125,81.3367919921875,0.007126886978197744,0.05748920173912775
592,592,592,592,2021-06-11,86.64073181152344,84.53462219238281,79.63644409179688,0.024914166107557367,0.08795329575053268
593,593,593,593,2021-06-14,85.90443420410156,85.90647888183594,81.1532211303711,-2.380120522904594e-05,0.05854620442111269
594,594,594,594,2021-06-15,87.83238983154297,86.03209686279297,82.30290222167969,0.020925829247439687,0.06718460054992748
595,595,595,595,2021-06-16,85.75911712646484,87.12378692626953,80.97931671142578,-0.01566357303728738,0.059024953644300826
596,596,596,596,2021-06-17,82.95924377441406,85.86785888671875,84.79546356201172,-0.03387315288881121,-0.021654693664771463
597,597,597,597,2021-06-18,81.71918487548828,86.01277923583984,85.40411376953125,-0.04991809820002313,-0.04314697186586347
598,598,598,598,2021-06-21,87.58048248291016,86.64073181152344,84.53462219238281,0.010846522781352341,0.036030920959173596
599,599,599,599,2021-06-22,85.85601043701172,85.90443420410156,85.90647888183594,-0.0005636934523635118,-0.0005874812410090469
600,600,600,600,2021-06-23,85.53630065917969,87.83238983154297,86.03209686279297,-0.02614171351556116,-0.005762921301383561
601,601,601,601,2021-06-24,85.73973846435547,85.75911712646484,87.12378692626953,-0.000225966203462602,-0.015885999802618178
602,602,602,602,2021-06-25,86.53417205810547,82.95924377441406,85.86785888671875,0.0430925852387527,0.007759750621775252
603,603,603,603,2021-06-28,83.49210357666016,81.71918487548828,86.01277923583984,0.02169525679769313,-0.02930582736163201
604,604,604,604,2021-06-29,83.50180053710938,87.58048248291016,86.64073181152344,-0.046570672256763035,-0.036229279332986586
605,605,605,605,2021-06-30,84.59654998779297,85.85601043701172,85.90443420410156,-0.014669449964050618,-0.015224874343519601
606,606,606,606,2021-07-01,86.11758422851562,85.53630065917969,87.83238983154297,0.006795752971034741,-0.019523613171817722
607,607,607,607,2021-07-02,85.42003631591797,85.73973846435547,85.75911712646484,-0.003728751150441245,-0.003953874782162803
608,608,608,608,2021-07-06,82.5232925415039,86.53417205810547,82.95924377441406,-0.046350238538231614,-0.00525500490452413
609,609,609,609,2021-07-07,80.74067687988281,83.49210357666016,81.71918487548828,-0.032954334349128755,-0.011974030297737026
610,610,610,610,2021-07-08,80.02375793457031,83.50180053710938,87.58048248291016,-0.0416523066588651,-0.0862832029934798
611,611,611,611,2021-07-09,81.38978576660156,84.59654998779297,85.85601043701172,-0.03790656027526107,-0.05201994185004444
612,612,612,612,2021-07-12,81.96138763427734,86.11758422851562,85.53630065917969,-0.04826188090935857,-0.04179410375890147
613,613,613,613,2021-07-13,81.29290771484375,85.42003631591797,85.73973846435547,-0.04831569710191208,-0.05186429104120016
614,614,614,614,2021-07-14,77.8826904296875,82.5232925415039,86.53417205810547,-0.05623384585003666,-0.09997763221919687
615,615,615,615,2021-07-15,75.93537139892578,80.74067687988281,83.49210357666016,-0.059515298442516684,-0.09050834574788247
616,616,616,616,2021-07-16,73.98807525634766,80.02375793457031,83.50180053710938,-0.07542363460558299,-0.11393437290653019
617,617,617,617,2021-07-19,71.35291290283203,81.38978576660156,84.59654998779297,-0.1233185806945345,-0.1565505577576385
618,618,618,618,2021-07-20,71.92449951171875,81.96138763427734,86.11758422851562,-0.1224587383432858,-0.16481053020641045
619,619,619,619,2021-07-21,73.92025756835938,81.29290771484375,85.42003631591797,-0.0906924152885007,-0.13462624512389276
620,620,620,620,2021-07-22,72.65110778808594,77.8826904296875,82.5232925415039,-0.06717259782293517,-0.11962907016165036
621,621,621,621,2021-07-23,72.05045318603516,75.93537139892578,80.74067687988281,-0.05116085088306532,-0.10763129601670329
622,622,622,622,2021-07-26,73.48429870605469,73.98807525634766,80.02375793457031,-0.00680888843975902,-0.0817189719315915
623,623,623,623,2021-07-27,71.7501220703125,71.35291290283203,81.38978576660156,0.005566824833365791,-0.11843824879859455
624,624,624,624,2021-07-28,75.07313537597656,71.92449951171875,81.96138763427734,0.04377695897271838,-0.08404265053487237
625,625,625,625,2021-07-29,75.23783874511719,73.92025756835938,81.29290771484375,0.017824358573687915,-0.07448459084482884
626,626,626,626,2021-07-30,74.05587768554688,72.65110778808594,77.8826904296875,0.01933583589060306,-0.04913560026018193
627,627,627,627,2021-08-02,71.47884368896484,72.05045318603516,75.93537139892578,-0.007933461509178952,-0.05868842975098665
628,628,628,628,2021-08-03,72.64143371582031,73.48429870605469,73.98807525634766,-0.011470001144134545,-0.01820079162569932
629,629,629,629,2021-08-04,69.62843322753906,71.7501220703125,71.35291290283203,-0.029570525896726152,-0.024168315001257934
630,630,630,630,2021-08-05,70.91693878173828,75.07313537597656,71.92449951171875,-0.05536196901093149,-0.014008588684253587
631,631,631,631,2021-08-06,70.85881805419922,75.23783874511719,73.92025756835938,-0.058202372156818005,-0.041415433534292334
632,632,632,632,2021-08-09,69.40558624267578,74.05587768554688,72.65110778808594,-0.06279435999147798,-0.044672705540525715
633,633,633,633,2021-08-10,70.34534454345703,71.47884368896484,72.05045318603516,-0.015857827113714307,-0.023665481161867397
634,634,634,634,2021-08-11,70.51004028320312,72.64143371582031,73.48429870605469,-0.029341290825224964,-0.040474747330023875
635,635,635,635,2021-08-12,69.74468231201172,69.62843322753906,71.7501220703125,0.001669563410866548,-0.027950332353936957
636,636,636,636,2021-08-13,67.75862121582031,70.91693878173828,75.07313537597656,-0.044535446963360203,-0.09743184593961818
637,637,637,637,2021-08-16,65.35597229003906,70.85881805419922,75.23783874511719,-0.07765929372334557,-0.13134171076544165
638,638,638,638,2021-08-17,64.32902526855469,69.40558624267578,74.05587768554688,-0.07314340601303992,-0.13134477263633226
639,639,639,639,2021-08-18,62.72080612182617,70.34534454345703,71.47884368896484,-0.10838724966256541,-0.12252629050979968
640,640,640,640,2021-08-19,61.60667419433594,70.51004028320312,72.64143371582031,-0.12627089777720835,-0.15190723746799006
641,641,641,641,2021-08-20,62.31389617919922,69.74468231201172,69.62843322753906,-0.10654269094767588,-0.10505100731531092
642,642,642,642,2021-08-23,64.66810607910156,67.75862121582031,70.91693878173828,-0.045610655607572714,-0.08811481163715784
643,643,643,643,2021-08-24,66.06318664550781,65.35597229003906,70.85881805419922,0.010820959901418847,-0.0676786819252796
644,644,644,644,2021-08-25,67.17732238769531,64.32902526855469,69.40558624267578,0.04427701348263602,-0.03210496410460928
645,645,645,645,2021-08-26,65.29784393310547,62.72080612182617,70.34534454345703,0.04108744722243807,-0.07175315784022329
646,646,646,646,2021-08-27,67.67142486572266,61.60667419433594,70.51004028320312,0.09844307862254809,-0.040258315072281725
647,647,647,647,2021-08-30,66.92545318603516,62.31389617919922,69.74468231201172,0.07400527473959029,-0.04042213732316369
648,648,648,648,2021-08-31,66.60575103759766,64.66810607910156,67.75862121582031,0.029962914889234193,-0.017014368910350353
649,649,649,649,2021-09-01,66.66386413574219,66.06318664550781,65.35597229003906,0.009092469206149367,0.02001181835225263
650,650,650,650,2021-09-02,69.04713439941406,67.17732238769531,64.32902526855469,0.02783397648580932,0.07334339532058287
651,651,651,651,2021-09-03,67.72956085205078,65.29784393310547,62.72080612182617,0.03724038609048863,0.07985794571096272
652,652,652,652,2021-09-07,67.9233169555664,67.67142486572266,61.60667419433594,0.003722281455482479,0.10253179292400771
653,653,653,653,2021-09-08,66.53791809082031,66.92545318603516,62.31389617919922,-0.005790548689115327,0.06778619490384385
654,654,654,654,2021-09-09,66.4410400390625,66.60575103759766,64.66810607910156,-0.002472924574368651,0.0274158942863163
655,655,655,655,2021-09-10,65.65629577636719,66.66386413574219,66.06318664550781,-0.015114160759168827,-0.00615911659429913
656,656,656,656,2021-09-13,69.16339111328125,69.04713439941406,67.17732238769531,0.0016837297431444576,0.029564571123033012
657,657,657,657,2021-09-14,66.99535369873047,67.72956085205078,65.29784393310547,-0.010840276300094764,0.025996413715650757
658,658,658,658,2021-09-15,70.6314468383789,67.9233169555664,67.67142486572266,0.039870400978563536,0.043741091288231226
659,659,659,659,2021-09-16,70.15505981445312,66.53791809082031,66.92545318603516,0.05436211152106729,0.04825677637834613
660,660,660,660,2021-09-17,69.35784149169922,66.4410400390625,66.60575103759766,0.04390059895091736,0.041319111506573414
661,661,661,661,2021-09-20,65.72174835205078,65.65629577636719,66.66386413574219,0.0009968971735252463,-0.014132330849784713
662,662,662,662,2021-09-21,65.43980407714844,69.16339111328125,69.04713439941406,-0.05383754289945142,-0.05224446102858449
663,663,663,663,2021-09-22,68.85226440429688,66.99535369873047,67.72956085205078,0.027717007270633864,0.016576270953513772
664,664,664,664,2021-09-23,72.62447357177734,70.6314468383789,67.9233169555664,0.028217271804709565,0.06921270672464819
665,665,665,665,2021-09-24,73.2467041015625,70.15505981445312,66.53791809082031,0.04406872854625443,0.10082650920314484
666,666,666,666,2021-09-27,76.92166900634766,69.35784149169922,66.4410400390625,0.10905511694093994,0.15774330084422683
667,667,667,667,2021-09-28,76.47445678710938,65.72174835205078,65.65629577636719,0.1636095920251499,0.16476959113852652
668,668,668,668,2021-09-29,76.18280029296875,65.43980407714844,69.16339111328125,0.16416608159699186,0.10149024023692754
669,669,669,669,2021-09-30,75.93972778320312,68.85226440429688,66.99535369873047,0.10293725907530127,0.13350737910414456
670,670,670,670,2021-10-01,78.88554382324219,72.62447357177734,70.6314468383789,0.08621157501784582,0.1168615022675461
671,671,671,671,2021-10-04,80.47997283935547,73.2467041015625,70.15505981445312,0.0987521394514006,0.14717274922450052
672,672,672,672,2021-10-05,81.77303314208984,76.92166900634766,69.35784149169922,0.06306888810930311,0.17900199001833816
673,673,673,673,2021-10-06,80.57720184326172,76.47445678710938,65.72174835205078,0.05364856748932034,0.22603557975413158
674,674,674,674,2021-10-07,81.28691864013672,76.18280029296875,65.43980407714844,0.06699830312799682,0.2421632336231594
675,675,675,675,2021-10-08,86.67300415039062,75.93972778320312,68.85226440429688,0.14133941061560606,0.25882576121899636
676,676,676,676,2021-10-11,87.35354614257812,78.88554382324219,72.62447357177734,0.1073454261570419,0.20281141943484826
677,677,677,677,2021-10-12,87.5479965209961,80.47997283935547,73.2467041015625,0.08782338552411018,0.1952482721898816
678,678,678,678,2021-10-13,86.76049041748047,81.77303314208984,76.92166900634766,0.06099146728144911,0.12790701941634808
679,679,679,679,2021-10-14,87.44104766845703,80.57720184326172,76.47445678710938,0.08518347210103938,0.14340201084234705
680,680,680,680,2021-10-15,87.64519500732422,81.28691864013672,76.18280029296875,0.07822016719979352,0.15045908880056458
681,681,681,681,2021-10-18,86.67300415039062,86.67300415039062,75.93972778320312,0.0,0.14133941061560606
682,682,682,682,2021-10-19,87.59660339355469,87.35354614257812,78.88554382324219,0.0027824543102101806,0.1104265642109441
683,683,683,683,2021-10-20,87.07160186767578,87.5479965209961,80.47997283935547,-0.005441525474612741,0.08190396685990109
684,684,684,684,2021-10-21,85.07855987548828,86.76049041748047,81.77303314208984,-0.019385904043406788,0.04042318850585769
685,685,685,685,2021-10-22,86.17716979980469,87.44104766845703,80.57720184326172,-0.014454056788574698,0.06949816856926838
686,686,686,686,2021-10-25,86.0410385131836,87.64519500732422,81.28691864013672,-0.018302845854887617,0.058485669681904495
687,687,687,687,2021-10-26,86.69244384765625,86.67300415039062,86.67300415039062,0.00022428779821570544,0.00022428779821570544
688,688,688,688,2021-10-27,82.32718658447266,87.59660339355469,87.35354614257812,-0.06015549239286777,-0.057540417991748916
689,689,689,689,2021-10-28,81.31607818603516,87.07160186767578,87.5479965209961,-0.06610104279909068,-0.07118287776541377
690,690,690,690,2021-10-29,80.27581787109375,85.07855987548828,86.76049041748047,-0.056450673488400605,-0.07474223019237558
691,691,691,691,2021-11-01,82.23968505859375,86.17716979980469,87.44104766845703,-0.04569057849495384,-0.05948422106725959
692,692,692,692,2021-11-02,80.01332092285156,86.0410385131836,87.64519500732422,-0.07005630911124394,-0.0870769251393061
693,693,693,693,2021-11-03,79.35221099853516,86.69244384765625,86.67300415039062,-0.08466981115470695,-0.08446451376201058
694,694,694,694,2021-11-04,79.8480453491211,82.32718658447266,87.59660339355469,-0.030113275312861787,-0.08845728880172232
695,695,695,695,2021-11-05,80.2563705444336,81.31607818603516,87.07160186767578,-0.013031957089435164,-0.07827157393520123
696,696,696,696,2021-11-08,84.00911712646484,80.27581787109375,85.07855987548828,0.0465059012088298,-0.01257006172399433
697,697,697,697,2021-11-09,83.90219116210938,82.23968505859375,86.17716979980469,0.02021537536690632,-0.026398855323054082
698,698,698,698,2021-11-10,79.52721405029297,80.01332092285156,86.0410385131836,-0.006075324295404472,-0.07570601860985848
699,699,699,699,2021-11-11,79.060546875,79.35221099853516,86.69244384765625,-0.0036755639176901944,-0.08803416576959933
700,700,700,700,2021-11-12,79.89665985107422,79.8480453491211,82.32718658447266,0.0006088377209556572,-0.029522771689818095
701,701,701,701,2021-11-15,80.01332092285156,80.2563705444336,81.31607818603516,-0.003028415313740984,-0.01602090622475838
702,702,702,702,2021-11-16,79.07026672363281,84.00911712646484,80.27581787109375,-0.058789457284704416,-0.015017612768477795
703,703,703,703,2021-11-17,77.6702880859375,83.90219116210938,82.23968505859375,-0.0742758084128109,-0.055561946393650086
704,704,704,704,2021-11-18,78.49666595458984,79.52721405029297,80.01332092285156,-0.012958433260989222,-0.01895503087197281
705,705,705,705,2021-11-19,73.95641326904297,79.060546875,79.35221099853516,-0.06455980647372717,-0.06799807669620939
706,706,706,706,2021-11-22,75.45362091064453,79.89665985107422,79.8480453491211,-0.05560982084496924,-0.05503484048059959
707,707,707,707,2021-11-23,79.31332397460938,80.01332092285156,80.2563705444336,-0.008748505126004225,-0.011750426332849284
708,708,708,708,2021-11-24,79.3813705444336,79.07026672363281,84.00911712646484,0.0039345234775565174,-0.05508624230706738
709,709,709,709,2021-11-26,73.92726135253906,77.6702880859375,83.90219116210938,-0.048191230207064506,-0.11888759603783794
710,710,710,710,2021-11-29,73.95641326904297,78.49666595458984,79.52721405029297,-0.05784007040723749,-0.07004898697604356
711,711,711,711,2021-11-30,72.4494857788086,73.95641326904297,79.060546875,-0.020375886601644466,-0.08362022977963879
712,712,712,712,2021-12-01,70.83560943603516,75.45362091064453,79.89665985107422,-0.0612033116353452,-0.11340962728515414
713,713,713,713,2021-12-02,74.99668884277344,79.31332397460938,80.01332092285156,-0.054425094240380445,-0.06269746115043939
714,714,714,714,2021-12-03,73.77169036865234,79.3813705444336,79.07026672363281,-0.07066746438500005,-0.06701098370516578
715,715,715,715,2021-12-06,75.0161361694336,73.92726135253906,77.6702880859375,0.014729002494789922,-0.034172036462221556
716,716,716,716,2021-12-07,77.74805450439453,73.95641326904297,78.49666595458984,0.0512685927798866,-0.009536856643419522
717,717,717,717,2021-12-08,78.32166290283203,72.4494857788086,73.95641326904297,0.0810520193607922,0.05902462600381808
718,718,718,718,2021-12-09,76.56196594238281,70.83560943603516,75.45362091064453,0.08084008243789564,0.014689090044476938
719,719,719,719,2021-12-10,76.9605712890625,74.99668884277344,79.31332397460938,0.026186255374637035,-0.02966402828231063
720,720,720,720,2021-12-13,74.91890716552734,73.77169036865234,79.3813705444336,0.015550908365283833,-0.05621549928277436
721,721,721,721,2021-12-14,74.30442810058594,75.0161361694336,73.92726135253906,-0.009487399714111833,0.005101862846619953
722,722,722,722,2021-12-15,73.53385925292969,77.74805450439453,73.95641326904297,-0.05420322448359971,-0.0057135547471196535
723,723,723,723,2021-12-16,73.76795196533203,78.32166290283203,72.4494857788086,-0.05814114216585842,0.018198420214448063
