,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,REGN,REGN_6m,REGN_12m,REGN_6m_ret,REGN_12m_ret
492,492,492,492,2021-01-19,533.8900146484375,498.7300109863281,478.2999877929688,0.07049907342165795,0.11622418623086128
493,493,493,493,2021-01-20,542.27001953125,502.9200134277344,483.1099853515625,0.078243070573627,0.12245665784911552
494,494,494,494,2021-01-21,535.47998046875,505.75,482.8599853515625,0.05878394556351951,0.10897567972810118
495,495,495,495,2021-01-22,537.780029296875,511.8999938964844,483.4500122070313,0.050556819122807184,0.11237980291244165
496,496,496,496,2021-01-25,548.2000122070312,517.9099731445312,470.0899963378906,0.05848514342867661,0.16615970660434298
497,497,497,497,2021-01-26,544.0999755859375,517.9299926757812,481.2000122070313,0.05052803135604167,0.13071480004835112
498,498,498,498,2021-01-27,515.5599975585938,533.8900146484375,498.7300109863281,-0.0343329460879952,0.033745686446623235
499,499,499,499,2021-01-28,506.2699890136719,542.27001953125,502.9200134277344,-0.06638764678286535,0.006661050458312889
500,500,500,500,2021-01-29,503.8399963378906,535.47998046875,505.75,-0.05908714664395531,-0.003776576692257838
501,501,501,501,2021-02-01,508.0799865722656,537.780029296875,511.8999938964844,-0.05522712095397242,-0.007462409395908698
502,502,502,502,2021-02-02,499.9800109863281,548.2000122070312,517.9099731445312,-0.08796059858986749,-0.03461984338579149
503,503,503,503,2021-02-03,491.1799926757813,544.0999755859375,517.9299926757812,-0.09726150576126569,-0.05164790681806519
504,504,504,504,2021-02-04,498.8399963378906,515.5599975585938,533.8900146484375,-0.032430757428582035,-0.06565026007018893
505,505,505,505,2021-02-05,498.9800109863281,506.2699890136719,542.27001953125,-0.014399388044996075,-0.0798310933404408
506,506,506,506,2021-02-08,494.8999938964844,503.8399963378906,535.47998046875,-0.017743733142239093,-0.07578245322400778
507,507,507,507,2021-02-09,490.6799926757813,508.0799865722656,537.780029296875,-0.03424656423464434,-0.08758234604337212
508,508,508,508,2021-02-10,491.2200012207031,499.9800109863281,548.2000122070312,-0.017520719975072208,-0.10394018554820694
509,509,509,509,2021-02-11,490.5400085449219,491.1799926757813,544.0999755859375,-0.0013029523604433102,-0.09843773101319708
510,510,510,510,2021-02-12,485.6199951171875,498.8399963378906,515.5599975585938,-0.026501486083222003,-0.058072780245142175
511,511,511,511,2021-02-16,480.7099914550781,498.9800109863281,506.2699890136719,-0.03661473231189338,-0.0504868906181668
512,512,512,512,2021-02-17,481.6799926757813,494.8999938964844,503.8399963378906,-0.026712469961089225,-0.0439822241647686
513,513,513,513,2021-02-18,477.0299987792969,490.6799926757813,508.0799865722656,-0.027818525516086656,-0.06111240082973124
514,514,514,514,2021-02-19,470.3699951171875,491.2200012207031,499.9800109863281,-0.04244535249318526,-0.059222399332981124
515,515,515,515,2021-02-22,460.5799865722656,490.5400085449219,491.1799926757813,-0.06107559312343558,-0.062298966895653174
516,516,516,516,2021-02-23,468.0299987792969,485.6199951171875,498.8399963378906,-0.03622172998384443,-0.061763286393989425
517,517,517,517,2021-02-24,458.6000061035156,480.7099914550781,498.9800109863281,-0.04599443686335081,-0.08092509518165625
518,518,518,518,2021-02-25,453.1900024414063,481.6799926757813,494.8999938964844,-0.05914713226121393,-0.08427963622849088
519,519,519,519,2021-02-26,450.5700073242188,477.0299987792969,490.6799926757813,-0.05546819177575468,-0.08174367398359628
520,520,520,520,2021-03-01,463.0499877929688,470.3699951171875,491.2200012207031,-0.01556223271085777,-0.05734704075104968
521,521,521,521,2021-03-02,454.8599853515625,460.5799865722656,490.5400085449219,-0.01241912672600598,-0.07273621431857569
522,522,522,522,2021-03-03,446.7300109863281,468.0299987792969,485.6199951171875,-0.04550987724830202,-0.08008316074686062
523,523,523,523,2021-03-04,449.3800048828125,458.6000061035156,480.7099914550781,-0.02010466877015693,-0.06517440271510022
524,524,524,524,2021-03-05,461.5700073242188,453.1900024414063,481.6799926757813,0.01849115125591494,-0.04174967957429476
525,525,525,525,2021-03-08,463.1900024414063,450.5700073242188,477.0299987792969,0.028008955128046242,-0.029012842742189404
526,526,526,526,2021-03-09,470.6300048828125,463.0499877929688,470.3699951171875,0.01636975983083877,0.0005527771080726662
527,527,527,527,2021-03-10,467.9500122070313,454.8599853515625,460.5799865722656,0.028778145532743382,0.01600161937042688
528,528,528,528,2021-03-11,469.9599914550781,446.7300109863281,468.0299987792969,0.052000044540237766,0.004123651648003435
529,529,529,529,2021-03-12,471.4599914550781,449.3800048828125,458.6000061035156,0.04913433248553978,0.028041834235518426
530,530,530,530,2021-03-15,483.9400024414063,461.5700073242188,453.1900024414063,0.04846501020911065,0.06785233529942158
531,531,531,531,2021-03-16,482.1700134277344,463.1900024414063,450.5700073242188,0.04097672852671086,0.07013339900535587
532,532,532,532,2021-03-17,496.010009765625,470.6300048828125,463.0499877929688,0.05392772373094257,0.07118026744748063
533,533,533,533,2021-03-18,474.6799926757813,467.9500122070313,454.8599853515625,0.01438183629274592,0.04357386440335009
534,534,534,534,2021-03-19,473.7000122070313,469.9599914550781,446.7300109863281,0.00795816839721497,0.06037203804856661
535,535,535,535,2021-03-22,483.2200012207031,471.4599914550781,449.3800048828125,0.024943812791685227,0.07530374286838892
536,536,536,536,2021-03-23,469.760009765625,483.9400024414063,461.5700073242188,-0.02930113775312093,0.017743792515646062
537,537,537,537,2021-03-24,460.3200073242188,482.1700134277344,463.1900024414063,-0.04531597879383753,-0.006196150828083891
538,538,538,538,2021-03-25,463.4800109863281,496.010009765625,470.6300048828125,-0.06558335142201666,-0.01519238854790983
539,539,539,539,2021-03-26,476.9100036621094,474.6799926757813,467.9500122070313,0.004697924961525102,0.019147326041983215
540,540,540,540,2021-03-29,481.5199890136719,473.7000122070313,469.9599914550781,0.01650828922339742,0.024597833366202027
541,541,541,541,2021-03-30,470.6700134277344,483.2200012207031,471.4599914550781,-0.02597158180800707,-0.0016755992908445982
542,542,542,542,2021-03-31,473.1400146484375,469.760009765625,483.9400024414063,0.0071951737324318366,-0.022316790797380803
543,543,543,543,2021-04-01,474.9299926757813,460.3200073242188,482.1700134277344,0.031738758079381535,-0.015015493602524077
544,544,544,544,2021-04-05,484.55999755859375,463.4800109863281,496.010009765625,0.045481975646383344,-0.02308423616781774
545,545,545,545,2021-04-06,478.6799926757813,476.9100036621094,474.6799926757813,0.0037113690215775375,0.008426729716270343
546,546,546,546,2021-04-07,481.7900085449219,481.5199890136719,473.7000122070313,0.0005607649472727516,0.01707831144060612
547,547,547,547,2021-04-08,476.3599853515625,470.6700134277344,483.2200012207031,0.012089089513882323,-0.014196465071418696
548,548,548,548,2021-04-09,475.1700134277344,473.1400146484375,469.760009765625,0.00429048213308536,0.011516526629860468
549,549,549,549,2021-04-12,472.7999877929688,474.9299926757813,460.3200073242188,-0.004484881805025487,0.027111531695731772
550,550,550,550,2021-04-13,477.0400085449219,484.55999755859375,463.4800109863281,-0.015519211349596662,0.02925691990413304
551,551,551,551,2021-04-14,481.1600036621094,478.6799926757813,476.9100036621094,0.005180937211235914,0.008911534602681792
552,552,552,552,2021-04-15,494.6400146484375,481.7900085449219,481.5199890136719,0.026671383539738747,0.02724710486399573
553,553,553,553,2021-04-16,502.6000061035156,476.3599853515625,470.6700134277344,0.05508443521465711,0.06783944539667108
554,554,554,554,2021-04-19,499.6900024414063,475.1700134277344,473.1400146484375,0.05160255975917338,0.056114441752927124
555,555,555,555,2021-04-20,504.4200134277344,472.7999877929688,474.9299926757813,0.0668782285345817,0.062093405779249045
556,556,556,556,2021-04-21,506.4800109863281,477.0400085449219,484.55999755859375,0.06171390641050167,0.04523694390411115
557,557,557,557,2021-04-22,490.4299926757813,481.1600036621094,478.6799926757813,0.019265917663808363,0.024546670384777203
558,558,558,558,2021-04-23,488.6400146484375,494.6400146484375,481.7900085449219,-0.012130033604872192,0.014217825156241037
559,559,559,559,2021-04-26,501.1700134277344,502.6000061035156,476.3599853515625,-0.0028451903271300427,0.05208251918527873
560,560,560,560,2021-04-27,491.80999755859375,499.6900024414063,475.1700134277344,-0.0157697869565373,0.03501901142882202
561,561,561,561,2021-04-28,487.7699890136719,504.4200134277344,472.7999877929688,-0.03300825496775783,0.03166243994756224
562,562,562,562,2021-04-29,485.0,506.4800109863281,477.0400085449219,-0.04241038248379747,0.01668621355126554
563,563,563,563,2021-04-30,481.2999877929688,490.4299926757813,481.1600036621094,-0.018616326528072435,0.00029093052164363975
564,564,564,564,2021-05-03,488.6199951171875,488.6400146484375,494.6400146484375,-4.096989736790402e-05,-0.012170506536008152
565,565,565,565,2021-05-04,485.1799926757813,501.1700134277344,502.6000061035156,-0.03190538205306792,-0.03465979549579723
566,566,566,566,2021-05-05,482.4200134277344,491.80999755859375,499.6900024414063,-0.01909270689386644,-0.0345614059302638
567,567,567,567,2021-05-06,498.6799926757813,487.7699890136719,504.4200134277344,0.022367107259244845,-0.011379446887817446
568,568,568,568,2021-05-07,496.75,485.0,506.4800109863281,0.024226804123711254,-0.019211046389332798
569,569,569,569,2021-05-10,502.3399963378906,481.2999877929688,490.4299926757813,0.04371495757023003,0.024284819117869283
570,570,570,570,2021-05-11,501.1900024414063,488.6199951171875,488.6400146484375,0.02572552791500904,0.02568350404540265
571,571,571,571,2021-05-12,507.1400146484375,485.1799926757813,501.1700134277344,0.045261598384438884,0.011912127742582879
572,572,572,572,2021-05-13,517.1699829101562,482.4200134277344,491.80999755859375,0.07203260336467654,0.05156459908796607
573,573,573,573,2021-05-14,516.6199951171875,498.6799926757813,487.7699890136719,0.035974979355287484,0.059146742836421184
574,574,574,574,2021-05-17,523.72998046875,496.75,485.0,0.05431299540764978,0.07985562983247418
575,575,575,575,2021-05-18,516.219970703125,502.3399963378906,481.2999877929688,0.02763063754911177,0.0725534672674395
576,576,576,576,2021-05-19,510.2699890136719,501.1900024414063,488.6199951171875,0.018116854941309546,0.04430844851384341
577,577,577,577,2021-05-20,513.2100219726562,507.1400146484375,485.1799926757813,0.011969095612434755,0.05777243439550861
578,578,578,578,2021-05-21,506.7200012207031,517.1699829101562,482.4200134277344,-0.020206087040570808,0.05037101927076004
579,579,579,579,2021-05-24,500.4700012207031,516.6199951171875,498.6799926757813,-0.03126087656135146,0.0035894934050133553
580,580,580,580,2021-05-25,498.0299987792969,523.72998046875,496.75,-0.04907105311491056,0.0025767464102604
581,581,581,581,2021-05-26,497.1600036621094,516.219970703125,502.3399963378906,-0.03692218070342124,-0.010311726546848643
582,582,582,582,2021-05-27,495.3399963378906,510.2699890136719,501.1900024414063,-0.029259006010994737,-0.011672232237313285
583,583,583,583,2021-05-28,502.4299926757813,513.2100219726562,507.1400146484375,-0.02100510285329016,-0.009287419325255342
584,584,584,584,2021-06-01,503.2300109863281,506.7200012207031,517.1699829101562,-0.006887413612976623,-0.02695433297459915
585,585,585,585,2021-06-02,505.3599853515625,500.4700012207031,516.6199951171875,0.009770783701185115,-0.021795536123356607
586,586,586,586,2021-06-03,505.6600036621094,498.0299987792969,523.72998046875,0.01532037206898007,-0.03450246783746769
587,587,587,587,2021-06-04,511.8900146484375,497.1600036621094,516.219970703125,0.029628310559630666,-0.008387811980210325
588,588,588,588,2021-06-07,514.989990234375,495.3399963378906,510.2699890136719,0.03966970977865536,0.009250007490792633
589,589,589,589,2021-06-08,506.4200134277344,502.4299926757813,513.2100219726562,0.007941446191743973,-0.013230467555607528
590,590,590,590,2021-06-09,521.8499755859375,503.2300109863281,506.7200012207031,0.037000902555700765,0.02985864842276964
591,591,591,591,2021-06-10,532.0399780273438,505.3599853515625,500.4700012207031,0.05279403484472733,0.06308065764109316
592,592,592,592,2021-06-11,525.5499877929688,505.6600036621094,498.0299987792969,0.03933469917891741,0.055257693474539904
593,593,593,593,2021-06-14,528.75,511.8900146484375,497.1600036621094,0.03293673419893106,0.0635409045482278
594,594,594,594,2021-06-15,527.489990234375,514.989990234375,495.3399963378906,0.024272316427570217,0.06490490195456289
595,595,595,595,2021-06-16,523.5800170898438,506.4200134277344,502.4299926757813,0.033884923990189275,0.04209546548251275
596,596,596,596,2021-06-17,536.010009765625,521.8499755859375,503.2300109863281,0.027134300741872286,0.06513919691524017
597,597,597,597,2021-06-18,537.9199829101562,532.0399780273438,505.3599853515625,0.011051810250451322,0.06442931475063829
598,598,598,598,2021-06-21,534.27001953125,525.5499877929688,505.6600036621094,0.016592202341970896,0.056579550808725454
599,599,599,599,2021-06-22,534.02001953125,528.75,511.8900146484375,0.009966940011820302,0.04323195266469737
600,600,600,600,2021-06-23,529.7999877929688,527.489990234375,514.989990234375,0.004379225390736652,0.028757835762698303
601,601,601,601,2021-06-24,544.4500122070312,523.5800170898438,506.4200134277344,0.03986018265782354,0.07509576590760814
602,602,602,602,2021-06-25,550.5499877929688,536.010009765625,521.8499755859375,0.027126318095629376,0.05499667251072804
603,603,603,603,2021-06-28,542.7000122070312,537.9199829101562,532.0399780273438,0.00888613446002684,0.020036152582390443
604,604,604,604,2021-06-29,545.97998046875,534.27001953125,525.5499877929688,0.021917683024351486,0.038873547997929636
605,605,605,605,2021-06-30,558.5399780273438,534.02001953125,528.75,0.04591580390116601,0.05634038397606389
606,606,606,606,2021-07-01,574.6199951171875,529.7999877929688,527.489990234375,0.08459797726860874,0.08934767626940499
607,607,607,607,2021-07-02,583.6400146484375,544.4500122070312,523.5800170898438,0.07198090102439725,0.11471025554492797
608,608,608,608,2021-07-06,582.25,550.5499877929688,536.010009765625,0.057578808300604134,0.08626702746576287
609,609,609,609,2021-07-07,585.9000244140625,542.7000122070312,537.9199829101562,0.07960201075239914,0.08919549938326043
610,610,610,610,2021-07-08,574.9199829101562,545.97998046875,534.27001953125,0.05300561096866563,0.07608505417274047
611,611,611,611,2021-07-09,580.4000244140625,558.5399780273438,534.02001953125,0.03913783658588632,0.08685068571684584
612,612,612,612,2021-07-12,574.030029296875,574.6199951171875,529.7999877929688,-0.0010267060410805717,0.08348441397320339
613,613,613,613,2021-07-13,577.010009765625,583.6400146484375,544.4500122070312,-0.011359750387927359,0.05980346556813476
614,614,614,614,2021-07-14,581.0599975585938,582.25,550.5499877929688,-0.002043799813492897,0.055417328929445286
615,615,615,615,2021-07-15,589.3200073242188,585.9000244140625,542.7000122070312,0.005837144167345709,0.08590380333251724
616,616,616,616,2021-07-16,583.239990234375,574.9199829101562,545.97998046875,0.014471591824142482,0.06824427835913593
617,617,617,617,2021-07-19,585.22998046875,580.4000244140625,558.5399780273438,0.008321770936456252,0.04778530363335887
618,618,618,618,2021-07-20,587.239990234375,574.030029296875,574.6199951171875,0.023012665301989088,0.021962332018421682
619,619,619,619,2021-07-21,583.719970703125,577.010009765625,583.6400146484375,0.011628846681924099,0.0001369954983907462
620,620,620,620,2021-07-22,586.8800048828125,581.0599975585938,582.25,0.010016189978095724,0.007951919077393788
621,621,621,621,2021-07-23,586.3499755859375,589.3200073242188,585.9000244140625,-0.005039760573829044,0.0007679657844783527
622,622,622,622,2021-07-26,577.780029296875,583.239990234375,574.9199829101562,-0.009361431021398081,0.004974685994112882
623,623,623,623,2021-07-27,581.010009765625,585.22998046875,580.4000244140625,-0.00721079036269634,0.0010509740280908453
624,624,624,624,2021-07-28,586.4099731445312,587.239990234375,574.030029296875,-0.0014134205838272074,0.02156671814333544
625,625,625,625,2021-07-29,583.1300048828125,583.719970703125,577.010009765625,-0.001010700078672766,0.01060639332699509
626,626,626,626,2021-07-30,574.6099853515625,586.8800048828125,581.0599975585938,-0.02090720322581119,-0.011100423767135714
627,627,627,627,2021-08-02,577.1300048828125,586.3499755859375,589.3200073242188,-0.01572434738129136,-0.02068486100913902
628,628,628,628,2021-08-03,586.510009765625,577.780029296875,583.239990234375,0.015109522700834654,0.005606644924906368
629,629,629,629,2021-08-04,580.9500122070312,581.010009765625,585.22998046875,-0.00010326424258666478,-0.00731330998847779
630,630,630,630,2021-08-05,602.469970703125,586.4099731445312,587.239990234375,0.027386978895455272,0.02593484899192844
631,631,631,631,2021-08-06,610.8599853515625,583.1300048828125,583.719970703125,0.0475536848328062,0.04649492224113172
632,632,632,632,2021-08-09,613.9400024414062,574.6099853515625,586.8800048828125,0.0684464560179554,0.046108228826090336
633,633,633,633,2021-08-10,614.97998046875,577.1300048828125,586.3499755859375,0.06558310132155243,0.04882750247273848
634,634,634,634,2021-08-11,608.4500122070312,586.510009765625,577.780029296875,0.0374077203732186,0.05308245587421889
635,635,635,635,2021-08-12,608.0,580.9500122070312,581.010009765625,0.046561644245785905,0.046453571850272546
636,636,636,636,2021-08-13,624.7899780273438,602.469970703125,586.4099731445312,0.03704750180024696,0.06544909984563496
637,637,637,637,2021-08-16,628.5999755859375,610.8599853515625,583.1300048828125,0.029041008839636673,0.07797570065402959
638,638,638,638,2021-08-17,647.4400024414062,613.9400024414062,574.6099853515625,0.054565592511944594,0.12674686995786244
639,639,639,639,2021-08-18,635.5700073242188,614.97998046875,577.1300048828125,0.03348080833423972,0.10125968490110404
640,640,640,640,2021-08-19,655.6300048828125,608.4500122070312,586.510009765625,0.07754127985739578,0.1178496427449014
641,641,641,641,2021-08-20,663.27001953125,608.0,580.9500122070312,0.09090463738692445,0.1416989510190123
642,642,642,642,2021-08-23,667.2899780273438,624.7899780273438,602.469970703125,0.0680228580717408,0.1075904368288585
643,643,643,643,2021-08-24,669.9500122070312,628.5999755859375,610.8599853515625,0.06578116167209536,0.0967325218093329
644,644,644,644,2021-08-25,669.1799926757812,647.4400024414062,613.9400024414062,0.033578385877296,0.08997620291022979
645,645,645,645,2021-08-26,665.77001953125,635.5700073242188,614.97998046875,0.04751642125809985,0.08258811778521125
646,646,646,646,2021-08-27,663.2899780273438,655.6300048828125,608.4500122070312,0.011683377953241258,0.09013060189018884
647,647,647,647,2021-08-30,677.0800170898438,663.27001953125,608.0,0.02082107912604525,0.11361844916092712
648,648,648,648,2021-08-31,673.4000244140625,667.2899780273438,624.7899780273438,0.009156508546376507,0.07780221849940006
649,649,649,649,2021-09-01,680.9600219726562,669.9500122070312,628.5999755859375,0.016434076520656316,0.08329629083728851
650,650,650,650,2021-09-02,675.75,669.1799926757812,647.4400024414062,0.009817997244579768,0.043726055621896576
651,651,651,651,2021-09-03,679.5700073242188,665.77001953125,635.5700073242188,0.02072786005396421,0.06922919504216729
652,652,652,652,2021-09-07,668.8099975585938,663.2899780273438,655.6300048828125,0.00832218142005825,0.02010279056422548
653,653,653,653,2021-09-08,669.1900024414062,677.0800170898438,663.27001953125,-0.011653001786036343,0.00892544926776595
654,654,654,654,2021-09-09,646.1099853515625,673.4000244140625,667.2899780273438,-0.04052574706430334,-0.031740312867269416
655,655,655,655,2021-09-10,650.489990234375,680.9600219726562,669.9500122070312,-0.04474569835981468,-0.02904697606997375
656,656,656,656,2021-09-13,639.52001953125,675.75,669.1799926757812,-0.05361447350166482,-0.04432286301019395
657,657,657,657,2021-09-14,645.1500244140625,679.5700073242188,665.77001953125,-0.050649649836201016,-0.030971648635823912
658,658,658,658,2021-09-15,652.0,668.8099975585938,663.2899780273438,-0.0251341900090557,-0.017021179878099035
659,659,659,659,2021-09-16,653.1799926757812,669.1900024414062,677.0800170898438,-0.023924460477914633,-0.03529867048327184
660,660,660,660,2021-09-17,651.8800048828125,646.1099853515625,673.4000244140625,0.008930398325465383,-0.03195725980255937
661,661,661,661,2021-09-20,640.8900146484375,650.489990234375,680.9600219726562,-0.014758068117971423,-0.0588434064134058
662,662,662,662,2021-09-21,646.9500122070312,639.52001953125,675.75,0.011618076758921791,-0.042619293811274495
663,663,663,663,2021-09-22,647.0599975585938,645.1500244140625,679.5700073242188,0.002960510070918687,-0.047839088563710996
664,664,664,664,2021-09-23,646.510009765625,652.0,668.8099975585938,-0.008420230420820518,-0.03334278475855923
665,665,665,665,2021-09-24,638.9000244140625,653.1799926757812,669.1900024414062,-0.021862225453691875,-0.04526364398278038
666,666,666,666,2021-09-27,619.0700073242188,651.8800048828125,646.1099853515625,-0.0503313452059202,-0.041850425841400196
667,667,667,667,2021-09-28,605.0,640.8900146484375,650.489990234375,-0.05600027122926088,-0.06993188352980606
668,668,668,668,2021-09-29,606.7000122070312,646.9500122070312,639.52001953125,-0.06221500771394928,-0.05131974969020503
669,669,669,669,2021-09-30,605.1799926757812,647.0599975585938,645.1500244140625,-0.06472352647486934,-0.06195463105590482
670,670,670,670,2021-10-01,570.7899780273438,646.510009765625,652.0,-0.1171212055413211,-0.12455524842431942
671,671,671,671,2021-10-04,555.4199829101562,638.9000244140625,653.1799926757812,-0.1306621354107258,-0.14966779580180756
672,672,672,672,2021-10-05,550.9000244140625,619.0700073242188,651.8800048828125,-0.11011675917688957,-0.15490577976372055
673,673,673,673,2021-10-06,546.5700073242188,605.0,640.8900146484375,-0.09657850029054749,-0.1471703493086225
674,674,674,674,2021-10-07,552.02001953125,606.7000122070312,646.9500122070312,-0.09012690221789899,-0.14673466401512736
675,675,675,675,2021-10-08,550.02001953125,605.1799926757812,647.0599975585938,-0.09114639249827716,-0.14997060302519538
676,676,676,676,2021-10-11,546.260009765625,570.7899780273438,646.510009765625,-0.04297547119957257,-0.15506333774529335
677,677,677,677,2021-10-12,544.4400024414062,555.4199829101562,638.9000244140625,-0.019768789036396783,-0.1478478922571429
678,678,678,678,2021-10-13,547.1199951171875,550.9000244140625,619.0700073242188,-0.0068615522406183516,-0.11622273952184803
679,679,679,679,2021-10-14,555.6199951171875,546.5700073242188,605.0,0.01655778339772751,-0.08161984278150825
680,680,680,680,2021-10-15,553.239990234375,552.02001953125,606.7000122070312,0.002210011702403314,-0.08811607202409855
681,681,681,681,2021-10-18,543.47998046875,550.02001953125,605.1799926757812,-0.011890547307848331,-0.10195315931418503
682,682,682,682,2021-10-19,552.1099853515625,546.260009765625,570.7899780273438,0.010709141217288609,-0.032726560372239755
683,683,683,683,2021-10-20,562.7100219726562,544.4400024414062,555.4199829101562,0.03355745251877651,0.013125273282937
684,684,684,684,2021-10-21,569.3699951171875,547.1199951171875,550.9000244140625,0.04066749561078331,0.0335269012245365
685,685,685,685,2021-10-22,572.3599853515625,555.6199951171875,546.5700073242188,0.030128487782093538,0.04718513215461795
686,686,686,686,2021-10-25,576.2000122070312,553.239990234375,552.02001953125,0.04150101651713478,0.043802745951702526
687,687,687,687,2021-10-26,592.1500244140625,543.47998046875,550.02001953125,0.0895525975093594,0.07659722080428533
688,688,688,688,2021-10-27,589.5999755859375,552.1099853515625,546.260009765625,0.06790311935855109,0.07933944467014475
689,689,689,689,2021-10-28,625.1900024414062,562.7100219726562,544.4400024414062,0.11103406377892111,0.1483175366209255
690,690,690,690,2021-10-29,639.9400024414062,569.3699951171875,547.1199951171875,0.1239440222165098,0.16965201080676584
691,691,691,691,2021-11-01,639.1500244140625,572.3599853515625,555.6199951171875,0.11669236279939343,0.15033661500835183
692,692,692,692,2021-11-02,638.77001953125,576.2000122070312,553.239990234375,0.10859077750546287,0.15459842167346038
693,693,693,693,2021-11-03,652.0999755859375,592.1500244140625,543.47998046875,0.10124115291761737,0.1998601586455917
694,694,694,694,2021-11-04,647.6300048828125,589.5999755859375,552.1099853515625,0.09842271319500218,0.17300904179522592
695,695,695,695,2021-11-05,611.5399780273438,625.1900024414062,562.7100219726562,-0.021833401623119864,0.0867764108474689
696,696,696,696,2021-11-08,622.780029296875,639.9400024414062,569.3699951171875,-0.026814971839649093,0.0938054949114322
697,697,697,697,2021-11-09,616.3099975585938,639.1500244140625,572.3599853515625,-0.03573500114688599,0.07678735993403829
698,698,698,698,2021-11-10,622.2000122070312,638.77001953125,576.2000122070312,-0.0259404900317306,0.079833389492314
699,699,699,699,2021-11-11,626.6400146484375,652.0999755859375,592.1500244140625,-0.03904303310949098,0.058245358122720914
700,700,700,700,2021-11-12,631.2000122070312,647.6300048828125,589.5999755859375,-0.02536941239891166,0.07055637439562656
701,701,701,701,2021-11-15,647.72998046875,611.5399780273438,625.1900024414062,0.05917847359406503,0.03605300458952265
702,702,702,702,2021-11-16,642.75,622.780029296875,639.9400024414062,0.032065849519406164,0.004391032827879782
703,703,703,703,2021-11-17,641.8300170898438,616.3099975585938,639.1500244140625,0.04140776497597498,0.00419305730018249
704,704,704,704,2021-11-18,648.510009765625,622.2000122070312,638.77001953125,0.04228543401223739,0.015248039101025013
705,705,705,705,2021-11-19,652.6799926757812,626.6400146484375,652.0999755859375,0.041554923749886674,0.0008894603765665643
706,706,706,706,2021-11-22,643.6400146484375,631.2000122070312,647.6300048828125,0.01970849524845386,-0.006160910094177852
707,707,707,707,2021-11-23,649.3200073242188,647.72998046875,611.5399780273438,0.0024547680413342654,0.06177851106111287
708,708,708,708,2021-11-24,648.1799926757812,642.75,622.780029296875,0.00844806328398473,0.0407848071293857
709,709,709,709,2021-11-26,643.3499755859375,641.8300170898438,616.3099975585938,0.0023681636190613364,0.0438739889575992
710,710,710,710,2021-11-29,654.4000244140625,648.510009765625,622.2000122070312,0.009082380471761908,0.05175186688411215
711,711,711,711,2021-11-30,636.530029296875,652.6799926757812,626.6400146484375,-0.024744076055857822,0.015782609500266442
712,712,712,712,2021-12-01,630.5900268554688,643.6400146484375,631.2000122070312,-0.02027528975198467,-0.0009663899552688759
713,713,713,713,2021-12-02,634.0,649.3200073242188,647.72998046875,-0.023593924646417297,-0.02119707421727468
714,714,714,714,2021-12-03,635.1599731445312,648.1799926757812,642.75,-0.020087043226220902,-0.011808676554599384
715,715,715,715,2021-12-06,625.0,643.3499755859375,641.8300170898438,-0.028522540269353525,-0.026221922692481137
716,716,716,716,2021-12-07,635.0900268554688,654.4000244140625,648.510009765625,-0.029507941378644653,-0.020693563257421888
717,717,717,717,2021-12-08,654.0399780273438,636.530029296875,652.6799926757812,0.02750844096045335,0.002083693949292087
718,718,718,718,2021-12-09,665.719970703125,630.5900268554688,643.6400146484375,0.05570964073573603,0.03430482187585526
719,719,719,719,2021-12-10,669.52001953125,634.0,649.3200073242188,0.05602526739944791,0.031109486815712684
720,720,720,720,2021-12-13,660.1500244140625,635.1599731445312,648.1799926757812,0.03934449953735464,0.018467141648212948
721,721,721,721,2021-12-14,670.969970703125,625.0,643.3499755859375,0.07355195312499996,0.04293152431074909
722,722,722,722,2021-12-15,657.9299926757812,635.0900268554688,654.4000244140625,0.03596335142184537,0.005394205577665456
723,723,723,723,2021-12-16,631.739990234375,654.0399780273438,636.530029296875,-0.034095756440191916,-0.007525236582775485
724,724,724,724,2021-12-17,619.280029296875,665.719970703125,630.5900268554688,-0.06975897291649624,-0.017935579500032328
725,725,725,725,2021-12-20,603.1400146484375,669.52001953125,634.0,-0.09914566099052124,-0.048675055759562325
726,726,726,726,2021-12-21,606.8099975585938,660.1500244140625,635.1599731445312,-0.08079985591580097,-0.04463438627214378
727,727,727,727,2021-12-22,617.47998046875,670.969970703125,625.0,-0.07972039371347961,-0.012032031249999964
728,728,728,728,2021-12-23,625.3800048828125,657.9299926757812,635.0900268554688,-0.04947333022558975,-0.015289205564656183
729,729,729,729,2021-12-27,634.77001953125,631.739990234375,654.0399780273438,0.004796323398414071,-0.02946296731617848
730,730,730,730,2021-12-28,638.4600219726562,619.280029296875,665.719970703125,0.030971437424775372,-0.04094807115622079
731,731,731,731,2021-12-29,647.280029296875,603.1400146484375,669.52001953125,0.0731836946254778,-0.033217812142414926
732,732,732,732,2021-12-30,642.510009765625,606.8099975585938,660.1500244140625,0.058832274271460205,-0.026721220928673683
733,733,733,733,2021-12-31,631.52001953125,617.47998046875,670.969970703125,0.0227376425254171,-0.05879540500230507
734,734,734,734,2022-01-03,627.0999755859375,625.3800048828125,657.9299926757812,0.0027502809327062394,-0.046859114849680306
735,735,735,735,2022-01-04,616.8200073242188,634.77001953125,631.739990234375,-0.028277977306310986,-0.023617284232110958
736,736,736,736,2022-01-05,595.1199951171875,638.4600219726562,619.280029296875,-0.06788213100886198,-0.03901310075688791
