,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PAYX,PAYX_6m,PAYX_12m,PAYX_6m_ret,PAYX_12m_ret
244,244,244,244,2020-01-24,79.36872863769531,77.9940185546875,75.2891616821289,0.017625839884681582,0.05418531518242098
245,245,245,245,2020-01-27,78.29752349853516,78.52963256835938,76.03008270263672,-0.00295568770963206,0.029822942647145245
246,246,246,246,2020-01-28,79.14558410644531,78.77066040039062,76.5478515625,0.004759687225534881,0.03393606078969191
247,247,247,247,2020-01-29,78.02079772949219,79.13665771484375,76.11937713623047,-0.014100418410041837,0.024979455492111446
248,248,248,248,2020-01-30,78.52069091796875,80.03826141357422,77.00312805175781,-0.01896056297080051,0.019707808041134367
249,249,249,249,2020-01-31,77.10922241210938,80.02933502197266,77.32450103759766,-0.0364880279095352,-0.002784093302892532
250,250,250,250,2020-02-03,77.8194580078125,79.36872863769531,77.9940185546875,-0.019519912394653116,-0.002238127360402631
251,251,251,251,2020-02-04,79.36576843261719,78.29752349853516,78.52963256835938,0.0136434064112132,0.010647393052934051
252,252,252,252,2020-02-05,79.14102935791016,79.14558410644531,78.77066040039062,-5.754899135035352e-05,0.00470186431898556
253,253,253,253,2020-02-06,79.51859283447266,78.02079772949219,79.13665771484375,0.019197382602694102,0.004826273065576592
254,254,254,254,2020-02-07,79.0960922241211,78.52069091796875,80.03826141357422,0.007328021435184073,-0.011771484947489586
255,255,255,255,2020-02-10,79.55455780029297,77.10922241210938,80.02933502197266,0.03171261895385902,-0.005932539881149057
256,256,256,256,2020-02-11,78.93424224853516,77.8194580078125,79.36872863769531,0.014325263491436147,-0.0054742767916002855
257,257,257,257,2020-02-12,79.08709716796875,79.36576843261719,78.29752349853516,-0.003511227449212395,0.010084273858909087
258,258,258,258,2020-02-13,79.6534652709961,79.14102935791016,79.14558410644531,0.006474971544386587,0.006417049924954954
259,259,259,259,2020-02-14,80.20187377929688,79.51859283447266,78.02079772949219,0.008592719268140758,0.02795505959022293
260,260,260,260,2020-02-18,80.33673095703125,79.0960922241211,78.52069091796875,0.015685208940471762,0.023128171922986995
261,261,261,261,2020-02-19,81.0110092163086,79.55455780029297,77.10922241210938,0.018307579807957497,0.05060078006423363
262,262,262,262,2020-02-20,81.11886596679688,78.93424224853516,77.8194580078125,0.027676502060830943,0.04239823873680981
263,263,263,263,2020-02-21,80.05802154541016,79.08709716796875,79.36576843261719,0.012276647041164157,0.008722313491876577
264,264,264,264,2020-02-24,78.40380859375,79.6534652709961,79.14102935791016,-0.015688666814362984,-0.009315278941168681
265,265,265,265,2020-02-25,75.16735076904297,80.20187377929688,79.51859283447266,-0.06277313450441491,-0.05471980715865166
266,266,266,266,2020-02-26,73.97164916992188,80.33673095703125,79.0960922241211,-0.07923003228142045,-0.06478756295164312
267,267,267,267,2020-02-27,70.93293762207031,81.0110092163086,79.55455780029297,-0.12440372847755399,-0.10837367985710689
268,268,268,268,2020-02-28,69.65632629394531,81.11886596679688,78.93424224853516,-0.1413054723613043,-0.1175398114974876
269,269,269,269,2020-03-02,73.79183197021484,80.05802154541016,79.08709716796875,-0.07827060242353145,-0.06695485594202022
270,270,270,270,2020-03-03,71.07677459716797,78.40380859375,79.6534652709961,-0.0934525264524727,-0.10767504771636249
271,271,271,271,2020-03-04,74.06153106689453,75.16735076904297,80.20187377929688,-0.01471143642598427,-0.07656108795287775
272,272,272,272,2020-03-05,71.31053161621094,73.97164916992188,80.33673095703125,-0.03597483067598006,-0.1123545759616239
273,273,273,273,2020-03-06,69.6742935180664,70.93293762207031,81.0110092163086,-0.01774414180771622,-0.13994043288575597
274,274,274,274,2020-03-09,65.14323425292969,69.65632629394531,81.11886596679688,-0.06479084214075059,-0.19694101394866936
275,275,275,275,2020-03-10,68.96405029296875,73.79183197021484,80.05802154541016,-0.06542433692654182,-0.13857413708567268
276,276,276,276,2020-03-11,67.1390609741211,71.07677459716797,78.40380859375,-0.05540084852420657,-0.14367602571448146
277,277,277,277,2020-03-12,59.74909591674805,74.06153106689453,75.16735076904297,-0.19325059776605313,-0.20511904030871875
278,278,278,278,2020-03-13,64.3341064453125,71.31053161621094,73.97164916992188,-0.0978316247654013,-0.13028697930569
279,279,279,279,2020-03-16,51.801719665527344,69.6742935180664,70.93293762207031,-0.2565160398491122,-0.269708524669792
280,280,280,280,2020-03-17,54.65162658691406,65.14323425292969,69.65632629394531,-0.16105444849852213,-0.21541043729053932
281,281,281,281,2020-03-18,56.908180236816406,68.96405029296875,73.79183197021484,-0.174813834235915,-0.22880109197198562
282,282,282,282,2020-03-19,52.170318603515625,67.1390609741211,71.07677459716797,-0.22295132153211383,-0.26600047766384805
283,283,283,283,2020-03-20,46.72224426269531,59.74909591674805,74.06153106689453,-0.2180259207972589,-0.3691428790407476
284,284,284,284,2020-03-23,45.3017807006836,64.3341064453125,71.31053161621094,-0.2958357051373274,-0.3647252422055257
285,285,285,285,2020-03-24,53.54582977294922,51.801719665527344,69.6742935180664,0.03366896154574062,-0.23148370698491705
286,286,286,286,2020-03-25,54.01332473754883,54.65162658691406,65.14323425292969,-0.011679466636736358,-0.170852885077322
287,287,287,287,2020-03-26,59.02988052368164,56.908180236816406,68.96405029296875,0.03728287002037378,-0.14404852567512194
288,288,288,288,2020-03-27,54.0942268371582,52.170318603515625,67.1390609741211,0.03687744842549101,-0.19429574896781843
289,289,289,289,2020-03-30,57.91508102416992,46.72224426269531,59.74909591674805,0.23956119698666445,-0.030695274370905357
290,290,290,290,2020-03-31,56.56654739379883,45.3017807006836,64.3341064453125,0.24866057181158974,-0.12073780892747021
291,291,291,291,2020-04-01,54.48980712890625,53.54582977294922,51.801719665527344,0.01762933472055228,0.05189185765907611
292,292,292,292,2020-04-02,54.86739349365234,54.01332473754883,54.65162658691406,0.015812186349450474,0.0039480418097919134
293,293,293,293,2020-04-03,53.536842346191406,59.02988052368164,56.908180236816406,-0.09305521421962792,-0.0592417096557224
294,294,294,294,2020-04-06,58.697242736816406,54.0942268371582,52.170318603515625,0.08509255365669288,0.1251079983410519
295,295,295,295,2020-04-07,58.27469253540039,57.91508102416992,46.72224426269531,0.00620928961629863,0.24725799145588057
296,296,296,296,2020-04-08,58.49046325683594,56.56654739379883,45.3017807006836,0.03401154837404863,0.2911294512525271
297,297,297,297,2020-04-09,59.82101440429688,54.48980712890625,53.54582977294922,0.09783861526209159,0.11719277967969455
298,298,298,298,2020-04-13,57.672340393066406,54.86739349365234,54.01332473754883,0.051122291780428375,0.0677428333341219
299,299,299,299,2020-04-14,59.46139526367188,53.536842346191406,59.02988052368164,0.11066309961222331,0.007310106951972095
300,300,300,300,2020-04-15,58.337623596191406,58.697242736816406,54.0942268371582,-0.006126678594383761,0.07844454033527937
301,301,301,301,2020-04-16,57.33071517944336,58.27469253540039,57.91508102416992,-0.01619875309309593,-0.010090046226175264
302,302,302,302,2020-04-17,60.68406295776367,58.49046325683594,56.56654739379883,0.0375035446598444,0.07279064665728963
303,303,303,303,2020-04-20,59.74909591674805,59.82101440429688,54.48980712890625,-0.001202227816846757,0.09651876314041496
304,304,304,304,2020-04-21,57.55546951293945,57.672340393066406,54.86739349365234,-0.0020264632808452143,0.048992231052457536
305,305,305,305,2020-04-22,60.072750091552734,59.46139526367188,53.536842346191406,0.010281541917573467,0.12208242882718867
306,306,306,306,2020-04-23,60.15365219116211,58.337623596191406,58.697242736816406,0.031129629268773717,0.024812229441097955
307,307,307,307,2020-04-24,61.2144889831543,57.33071517944336,58.27469253540039,0.06774333429392687,0.05044722365490051
308,308,308,308,2020-04-27,61.63704681396485,60.68406295776367,58.49046325683594,0.015704021941715718,0.05379652308979033
309,309,309,309,2020-04-28,61.7269401550293,59.74909591674805,59.82101440429688,0.0331024964969695,0.0318604719380271
310,310,310,310,2020-04-29,62.805755615234375,57.55546951293945,57.672340393066406,0.09122132347673007,0.08901000353342914
311,311,311,311,2020-04-30,61.60107421875,60.072750091552734,59.46139526367188,0.025441221267014535,0.035984338167479146
312,312,312,312,2020-05-01,59.87495803833008,60.15365219116211,58.337623596191406,-0.0046330379400134625,0.02635236657529938
313,313,313,313,2020-05-04,60.387393951416016,61.2144889831543,57.33071517944336,-0.01351142589732135,0.05331659935525557
314,314,314,314,2020-05-05,60.845890045166016,61.63704681396485,60.68406295776367,-0.012835734508610308,0.0026667147767442945
315,315,315,315,2020-05-06,60.34244537353516,61.7269401550293,59.74909591674805,-0.022429344108373606,0.009930685103819226
316,316,316,316,2020-05-07,61.19651412963867,62.805755615234375,57.55546951293945,-0.025622516118655847,0.06326148752692662
317,317,317,317,2020-05-08,60.33345031738281,61.60107421875,60.072750091552734,-0.02057795123613848,0.00433974182025576
318,318,318,318,2020-05-11,59.61423110961914,59.87495803833008,60.15365219116211,-0.0043545237817791405,-0.00896738704790101
319,319,319,319,2020-05-12,57.56445693969727,60.387393951416016,61.2144889831543,-0.046747124308591737,-0.05962692989990459
320,320,320,320,2020-05-13,55.65852355957031,60.845890045166016,61.63704681396485,-0.08525418038498755,-0.096995614868427
321,321,321,321,2020-05-14,57.32947540283203,60.34244537353516,61.7269401550293,-0.049931187774245434,-0.07124060809029065
322,322,322,322,2020-05-15,57.60190582275391,61.19651412963867,62.805755615234375,-0.058738775533357046,-0.08285625642911931
323,323,323,323,2020-05-18,60.23544692993164,60.33345031738281,61.60107421875,-0.001624362388287559,-0.022168887574410046
324,324,324,324,2020-05-19,59.57250213623047,59.61423110961914,59.87495803833008,-0.0006999834202665589,-0.005051459107595302
325,325,325,325,2020-05-20,61.5794677734375,57.56445693969727,60.387393951416016,0.06974808844190483,0.019740441572632772
326,326,326,326,2020-05-21,61.2071418762207,55.65852355957031,60.845890045166016,0.0996903611845148,0.005937160764458049
327,327,327,327,2020-05-22,61.37059783935547,57.32947540283203,60.34244537353516,0.07048943685823095,0.017038627776116533
328,328,328,328,2020-05-26,62.959808349609375,57.60190582275391,61.19651412963867,0.09301606345009139,0.028813638244742812
329,329,329,329,2020-05-27,64.53085327148438,60.23544692993164,60.33345031738281,0.07131027593352668,0.06957007981511443
330,330,330,330,2020-05-28,65.45713806152344,59.57250213623047,59.61423110961914,0.09878107707874983,0.09801194854229212
331,331,331,331,2020-05-29,65.63874053955078,61.5794677734375,57.56445693969727,0.06591925706549007,0.1402650876792233
332,332,332,332,2020-06-01,65.33905029296875,61.2071418762207,55.65852355957031,0.06750696552869617,0.1739271204892372
333,333,333,333,2020-06-02,66.49237060546875,61.37059783935547,57.32947540283203,0.08345645873485052,0.1598286943714835
334,334,334,334,2020-06-03,67.9181137084961,62.959808349609375,57.60190582275391,0.07875350146165871,0.17909490560062458
335,335,335,335,2020-06-04,67.37326049804688,64.53085327148438,60.23544692993164,0.04404725929478048,0.11849855744273352
336,336,336,336,2020-06-05,72.69481658935547,65.45713806152344,59.57250213623047,0.11057126452777855,0.2202746902105417
337,337,337,337,2020-06-08,72.94001007080078,65.63874053955078,61.5794677734375,0.11123415030869777,0.18448587992284815
338,338,338,338,2020-06-09,70.67880249023438,65.33905029296875,61.2071418762207,0.08172374978398245,0.15474763767222166
339,339,339,339,2020-06-10,70.18840789794922,66.49237060546875,61.37059783935547,0.05558588540045961,0.1436813452864738
340,340,340,340,2020-06-11,65.89302062988281,67.9181137084961,62.959808349609375,-0.029816686124484626,0.046588646902887776
341,341,341,341,2020-06-12,66.98277282714844,67.37326049804688,64.53085327148438,-0.005795885014497126,0.03799608143020694
342,342,342,342,2020-06-15,68.15423583984375,72.69481658935547,65.45713806152344,-0.06246085983215188,0.04120402844049331
343,343,343,343,2020-06-16,69.4346694946289,72.94001007080078,65.63874053955078,-0.04805785703579335,0.05783061837987091
344,344,344,344,2020-06-17,68.9715347290039,70.67880249023438,65.33905029296875,-0.024155301180525224,0.05559438681382334
345,345,345,345,2020-06-18,68.59013366699219,70.18840789794922,66.49237060546875,-0.022771199387808472,0.031548928733049264
346,346,346,346,2020-06-19,67.17347717285156,65.89302062988281,67.9181137084961,0.019432354606431,-0.010963739936013295
347,347,347,347,2020-06-22,67.427734375,66.98277282714844,67.37326049804688,0.006642925174205727,0.0008085385292389002
348,348,348,348,2020-06-23,67.36416625976562,68.15423583984375,72.69481658935547,-0.011592376766349721,-0.07332916677817714
349,349,349,349,2020-06-24,64.89408874511719,69.4346694946289,72.94001007080078,-0.06539356754427916,-0.11030874985996919
350,350,350,350,2020-06-25,66.3379898071289,68.9715347290039,70.67880249023438,-0.03818306975801633,-0.061416047388539674
351,351,351,351,2020-06-26,65.19377136230469,68.59013366699219,70.18840789794922,-0.049516776292884535,-0.0711604192946862
352,352,352,352,2020-06-29,66.9464340209961,67.17347717285156,65.89302062988281,-0.0033799523474308257,0.015986721826432015
353,353,353,353,2020-06-30,68.7899169921875,67.427734375,66.98277282714844,0.020202111635721165,0.026979237925883748
354,354,354,354,2020-07-01,69.28939056396484,67.36416625976562,68.15423583984375,0.02857935325400285,0.01665567385699407
355,355,355,355,2020-07-02,69.55272674560547,64.89408874511719,69.4346694946289,0.07178832603360674,0.0017002637419580857
356,356,356,356,2020-07-06,70.63339233398438,66.3379898071289,68.9715347290039,0.06475026661712135,0.024094832912013198
357,357,357,357,2020-07-07,67.14623260498047,65.19377136230469,68.59013366699219,0.02994858560682534,-0.021051148099840655
358,358,358,358,2020-07-08,67.70018005371094,66.9464340209961,67.17347717285156,0.011258942223546287,0.007840935187917397
359,359,359,359,2020-07-09,66.18360900878906,68.7899169921875,67.427734375,-0.0378879361592257,-0.018451240839440386
360,360,360,360,2020-07-10,66.56502532958984,69.28939056396484,67.36416625976562,-0.03931864910631577,-0.011862997414592513
361,361,361,361,2020-07-13,65.0484848022461,69.55272674560547,64.89408874511719,-0.0647601058091366,0.0023792006346730066
362,362,362,362,2020-07-14,65.26641082763672,70.63339233398438,66.3379898071289,-0.07598362939967984,-0.016153323044724388
363,363,363,363,2020-07-15,66.77388763427734,67.14623260498047,65.19377136230469,-0.005545284616243817,0.024237227559537722
364,364,364,364,2020-07-16,66.05648803710938,67.70018005371094,66.9464340209961,-0.024278990326133787,-0.013293403851915575
365,365,365,365,2020-07-17,66.73755645751953,66.18360900878906,68.7899169921875,0.008369858595304258,-0.029835194232042173
366,366,366,366,2020-07-20,66.6195068359375,66.56502532958984,69.28939056396484,0.0008184704516809305,-0.038532359807128436
367,367,367,367,2020-07-21,66.59228515625,65.0484848022461,69.55272674560547,0.023733071703318176,-0.04256399034050118
368,368,368,368,2020-07-22,67.04631805419922,65.26641082763672,70.63339233398438,0.02727141272197553,-0.0507843975951765
369,369,369,369,2020-07-23,66.44696807861328,66.77388763427734,67.14623260498047,-0.004895919157120399,-0.010414054508179782
370,370,370,370,2020-07-24,65.55701446533203,66.05648803710938,67.70018005371094,-0.007561309821629503,-0.03165671917975099
371,371,371,371,2020-07-27,65.92025756835938,66.73755645751953,66.18360900878906,-0.012246461101409811,-0.003979103653817262
372,372,372,372,2020-07-28,66.41973114013672,66.6195068359375,66.56502532958984,-0.00299875674992256,-0.0021827406920332804
373,373,373,373,2020-07-29,66.79205322265625,66.59228515625,65.0484848022461,0.002999868016805962,0.026804135802867446
374,374,374,374,2020-07-30,65.70230865478516,67.04631805419922,65.26641082763672,-0.020045983708271486,0.0066787467185778215
375,375,375,375,2020-07-31,65.87635803222656,66.44696807861328,66.77388763427734,-0.008587450456906232,-0.013441326150823829
376,376,376,376,2020-08-03,66.6457748413086,65.55701446533203,66.05648803710938,0.01660783952497291,0.008920952683227235
377,377,377,377,2020-08-04,66.50836181640625,65.92025756835938,66.73755645751953,0.008921449486707589,-0.0034342677988093984
378,378,378,378,2020-08-05,66.609130859375,66.41973114013672,66.6195068359375,0.002851558053414527,-0.0001557498254686207
379,379,379,379,2020-08-06,66.49005126953125,66.79205322265625,66.59228515625,-0.004521525219748135,-0.0015352211818361328
380,380,380,380,2020-08-07,67.27777099609375,65.70230865478516,67.04631805419922,0.02397879729898733,0.003452135010716395
381,381,381,381,2020-08-10,68.1387939453125,65.87635803222656,66.44696807861328,0.03434367018254347,0.025461295159436403
382,382,382,382,2020-08-11,67.73576354980469,66.6457748413086,65.55701446533203,0.016354955900677703,0.03323441590868703
383,383,383,383,2020-08-12,67.900634765625,66.50836181640625,65.92025756835938,0.020933803076702784,0.030042012430123943
384,384,384,384,2020-08-13,68.21207427978516,66.609130859375,66.41973114013672,0.024064920225340902,0.02698510079582883
385,385,385,385,2020-08-14,68.06551361083984,66.49005126953125,66.79205322265625,0.02369470787324457,0.0190660464342729
386,386,386,386,2020-08-17,68.19375610351562,67.27777099609375,65.70230865478516,0.013614974067364116,0.03792024206974376
387,387,387,387,2020-08-18,68.23953247070312,68.1387939453125,65.87635803222656,0.0014784312952689227,0.035872876234604556
388,388,388,388,2020-08-19,67.9097900390625,67.73576354980469,66.6457748413086,0.002569196538691809,0.018966171535460097
389,389,389,389,2020-08-20,67.81820678710938,67.900634765625,66.50836181640625,-0.0012139500433264727,0.019694440442224348
390,390,390,390,2020-08-21,67.69911193847656,68.21207427978516,66.609130859375,-0.007520110577558192,0.016363838786648044
391,391,391,391,2020-08-24,69.173828125,68.06551361083984,66.49005126953125,0.016283055182641615,0.04036358529172279
392,392,392,392,2020-08-25,69.47610473632812,68.19375610351562,67.27777099609375,0.018804487479263443,0.03267548415600774
393,393,393,393,2020-08-26,69.4669418334961,68.23953247070312,68.1387939453125,0.01798677860695963,0.019491802118622115
394,394,394,394,2020-08-27,70.10812377929688,67.9097900390625,67.73576354980469,0.032371381784126685,0.035023746764851094
395,395,395,395,2020-08-28,70.81340789794922,67.81820678710938,67.900634765625,0.04416514757227641,0.042897583246141124
396,396,396,396,2020-08-31,70.04400634765625,67.69911193847656,68.21207427978516,0.03463700397297198,0.026856419295461675
397,397,397,397,2020-09-01,69.85165405273438,69.173828125,68.06551361083984,0.009798878363497687,0.026241489223260306
398,398,398,398,2020-09-02,71.45459747314453,69.47610473632812,68.19375610351562,0.028477312369843855,0.04781730111300897
399,399,399,399,2020-09-03,69.92491912841797,69.4669418334961,68.23953247070312,0.006592737247878233,0.02469809796012923
400,400,400,400,2020-09-04,69.66844177246094,70.10812377929688,67.9097900390625,-0.006271484431962127,0.025896880735264194
401,401,401,401,2020-09-08,68.04718017578125,70.81340789794922,67.81820678710938,-0.03906361527119895,0.003376281967918393
402,402,402,402,2020-09-09,69.41197967529297,70.04400634765625,67.69911193847656,-0.009023279868177192,0.02530118472415155
403,403,403,403,2020-09-10,68.97232055664062,69.85165405273438,69.173828125,-0.012588585166929622,-0.0029130608182511564
404,404,404,404,2020-09-11,68.68836975097656,71.45459747314453,69.47610473632812,-0.03871308243262617,-0.01133821460401574
405,405,405,405,2020-09-14,71.09736633300781,69.92491912841797,69.4669418334961,0.0167672300405044,0.02347050923041416
406,406,406,406,2020-09-15,72.27896118164062,69.66844177246094,70.10812377929688,0.037470615715874844,0.030964134900794527
407,407,407,407,2020-09-16,73.04837036132812,68.04718017578125,70.81340789794922,0.0734959211039703,0.03156128944676362
408,408,408,408,2020-09-17,72.83769226074219,69.41197967529297,70.04400634765625,0.04935333355242988,0.03988472474318172
409,409,409,409,2020-09-18,71.98583221435547,68.97232055664062,69.85165405273438,0.04369160894391144,0.030553008236711143
410,410,410,410,2020-09-21,70.30046844482422,68.68836975097656,71.45459747314453,0.02346974749425801,-0.01615192120778619
411,411,411,411,2020-09-22,71.07904815673828,71.09736633300781,69.92491912841797,-0.0002576491537497061,0.016505260824123846
412,412,412,412,2020-09-23,69.6776123046875,72.27896118164062,69.66844177246094,-0.03599040210907023,0.00013163107991576162
413,413,413,413,2020-09-24,69.53108215332031,73.04837036132812,68.04718017578125,-0.04815012560321086,0.02180695766827978
414,414,414,414,2020-09-25,71.17064666748047,72.83769226074219,69.41197967529297,-0.022887128099749243,0.025336649385516496
415,415,415,415,2020-09-28,72.89265441894531,71.98583221435547,68.97232055664062,0.012597231659273733,0.05683923392261803
416,416,416,416,2020-09-29,72.51710510253906,70.30046844482422,68.68836975097656,0.03153089455519886,0.05574066418293566
417,417,417,417,2020-09-30,73.06668853759766,71.07904815673828,71.09736633300781,0.027963801322667958,0.027698947319171774
418,418,418,418,2020-10-01,72.68197631835938,69.6776123046875,72.27896118164062,0.043118067831233065,0.005575829122750564
419,419,419,419,2020-10-02,72.7552719116211,69.53108215332031,73.04837036132812,0.04637048149475431,-0.004012388616710272
420,420,420,420,2020-10-05,74.60551452636719,71.17064666748047,72.83769226074219,0.04826242305953632,0.02427070670081921
421,421,421,421,2020-10-06,72.7552719116211,72.89265441894531,71.98583221435547,-0.0018847236174803772,0.010688765741770245
422,422,422,422,2020-10-07,73.75365447998047,72.51710510253906,70.30046844482422,0.01705183040184699,0.049120384423419594
423,423,423,423,2020-10-08,75.17340850830078,73.06668853759766,71.07904815673828,0.028832837683879342,0.057602914751108125
424,424,424,424,2020-10-09,75.47569274902344,72.68197631835938,69.6776123046875,0.03843754080691353,0.08321296112992482
425,425,425,425,2020-10-12,76.03441619873047,72.7552719116211,69.53108215332031,0.045070882163600334,0.09353132216567417
426,426,426,426,2020-10-13,76.0252456665039,74.60551452636719,71.17064666748047,0.01902984181732248,0.06821069115340239
427,427,427,427,2020-10-14,77.2526626586914,72.7552719116211,72.89265441894531,0.06181532456553085,0.059814096145919704
428,428,428,428,2020-10-15,76.28173828125,73.75365447998047,72.51710510253906,0.034277403866892486,0.05191372674609318
429,429,429,429,2020-10-16,76.69393920898438,75.17340850830078,73.06668853759766,0.020226975613533593,0.04964301440211383
430,430,430,430,2020-10-19,75.0451889038086,75.47569274902344,72.68197631835938,-0.005703874049177382,0.03251442386621339
431,431,431,431,2020-10-20,75.36577606201172,76.03441619873047,72.7552719116211,-0.008793914258131919,0.035880618432183375
432,432,432,432,2020-10-21,75.67720031738281,76.0252456665039,74.60551452636719,-0.004578023340402582,0.014364699416915983
433,433,433,433,2020-10-22,76.93206787109375,77.2526626586914,72.7552719116211,-0.004149951297006682,0.057408842682168615
434,434,434,434,2020-10-23,77.88468170166016,76.28173828125,73.75365447998047,0.021013462153944618,0.05601115294972958
435,435,435,435,2020-10-26,75.54898071289062,76.69393920898438,75.17340850830078,-0.014928930602636448,0.004996077895661477
436,436,436,436,2020-10-27,75.0451889038086,75.0451889038086,75.47569274902344,0.0,-0.005703874049177382
437,437,437,437,2020-10-28,73.41476440429688,75.36577606201172,76.03441619873047,-0.025887236351278764,-0.03445350047255746
438,438,438,438,2020-10-29,75.521484375,75.67720031738281,76.0252456665039,-0.0020576334976684096,-0.006626236943892749
439,439,439,439,2020-10-30,75.90910339355469,76.93206787109375,77.2526626586914,-0.013296984025609748,-0.017391753486513117
440,440,440,440,2020-11-02,76.8781509399414,77.88468170166016,76.28173828125,-0.012923346924293755,0.00781855096815498
441,441,441,441,2020-11-03,79.86839294433594,75.54898071289062,76.69393920898438,0.05717366654965739,0.04139119424680282
442,442,442,442,2020-11-04,78.8993148803711,75.0451889038086,75.0451889038086,0.051357402557846044,0.051357402557846044
443,443,443,443,2020-11-05,79.92375183105469,73.41476440429688,75.36577606201172,0.08866046877045952,0.060478057909104876
444,444,444,444,2020-11-06,81.23428344726562,75.521484375,75.67720031738281,0.07564468733028162,0.07343140479004173
445,445,445,445,2020-11-09,83.60614013671875,75.90910339355469,76.93206787109375,0.10139807215556718,0.08675279958427717
446,446,446,446,2020-11-10,84.2521743774414,76.8781509399414,77.88468170166016,0.09591832461294136,0.08175539190327741
447,447,447,447,2020-11-11,84.49214935302734,79.86839294433594,75.54898071289062,0.057892192871764836,0.11837576835250108
448,448,448,448,2020-11-12,83.42156982421875,78.8993148803711,75.0451889038086,0.05731678343093849,0.11161782710876822
449,449,449,449,2020-11-13,84.7874755859375,79.92375183105469,73.41476440429688,0.06085454753380315,0.15491040901542408
450,450,450,450,2020-11-16,85.95033264160156,81.23428344726562,75.521484375,0.05805491221446446,0.13809114522719623
451,451,451,451,2020-11-17,85.368896484375,83.60614013671875,75.90910339355469,0.02108405369239219,0.12462000824559238
452,452,452,452,2020-11-18,84.8151626586914,84.2521743774414,76.8781509399414,0.006682181028680345,0.10324144925065304
453,453,453,453,2020-11-19,84.98129272460938,84.49214935302734,79.86839294433594,0.005789216812774889,0.06401656014084134
454,454,454,454,2020-11-20,83.65229034423828,83.42156982421875,78.8993148803711,0.0027657177934399257,0.060241023272176175
455,455,455,455,2020-11-23,84.8797607421875,84.7874755859375,79.92375183105469,0.0010884291059765072,0.06200921250054647
456,456,456,456,2020-11-24,86.50408172607422,85.95033264160156,81.23428344726562,0.00644266365764623,0.06487160414518289
457,457,457,457,2020-11-25,85.94112396240234,85.368896484375,83.60614013671875,0.006702997245982667,0.027928377292209206
458,458,458,458,2020-11-27,86.17183685302734,84.8151626586914,84.2521743774414,0.015995656340310083,0.022784723240328875
459,459,459,459,2020-11-30,85.96878051757812,84.98129272460938,84.49214935302734,0.011620060854673042,0.017476548719113305
460,460,460,460,2020-12-01,86.36563873291016,83.65229034423828,83.42156982421875,0.03243603226529901,0.03529145897032371
461,461,461,461,2020-12-02,85.66422271728516,84.8797607421875,84.7874755859375,0.009242038010455422,0.010340526419601037
462,462,462,462,2020-12-03,86.10723876953125,86.50408172607422,85.95033264160156,-0.0045875633683925,0.0018255441614631884
463,463,463,463,2020-12-04,87.18704223632812,85.94112396240234,85.368896484375,0.014497346747185391,0.021297519668488363
464,464,464,464,2020-12-07,86.33795928955078,86.17183685302734,84.8151626586914,0.0019278042872263867,0.017954297122406482
465,465,465,465,2020-12-08,86.13491821289062,85.96878051757812,84.98129272460938,0.001932535210017683,0.01357505224143507
466,466,466,466,2020-12-09,86.03339385986328,86.36563873291016,83.65229034423828,-0.0038469567054828513,0.0284642955479939
467,467,467,467,2020-12-10,84.29832458496094,85.66422271728516,84.8797607421875,-0.01594479105742952,-0.00685011541199565
468,468,468,468,2020-12-11,84.74131774902344,86.10723876953125,86.50408172607422,-0.0158630219715179,-0.020377812721401822
469,469,469,469,2020-12-14,84.28909301757812,87.18704223632812,85.94112396240234,-0.03323830175239639,-0.01922282219100313
470,470,470,470,2020-12-15,86.31949615478516,86.33795928955078,86.17183685302734,-0.00021384724537798494,0.0017135447862119957
471,471,471,471,2020-12-16,87.18704223632812,86.13491821289062,85.96878051757812,0.012214837434884052,0.014170978248329247
472,472,472,472,2020-12-17,88.27606201171875,86.03339385986328,86.36563873291016,0.026067414654226795,0.02212017773314523
473,473,473,473,2020-12-18,89.44813537597656,84.29832458496094,85.66422271728516,0.06109031011435273,0.04417144682651619
474,474,474,474,2020-12-21,89.14358520507812,84.74131774902344,86.10723876953125,0.051949480760882016,0.03526238303464524
475,475,475,475,2020-12-22,89.18050384521484,84.28909301757812,87.18704223632812,0.058031361502687284,0.022864195845562207
476,476,476,476,2020-12-23,87.1224365234375,86.31949615478516,86.33795928955078,0.009301958473118654,0.009086122029544619
477,477,477,477,2020-12-24,87.40853118896484,87.18704223632812,86.13491821289062,0.0025403884218981876,0.014786256288377375
478,478,478,478,2020-12-28,87.03014373779297,88.27606201171875,86.03339385986328,-0.014113885979195384,0.011585616156829293
479,479,479,479,2020-12-29,85.95956420898438,89.44813537597656,84.29832458496094,-0.03900104962868933,0.019706674269061475
480,480,480,480,2020-12-30,85.03665924072266,89.14358520507812,84.74131774902344,-0.04607090857864127,0.0034852124033983856
481,481,481,481,2020-12-31,85.99649047851562,89.18050384521484,84.28909301757812,-0.03570302060891606,0.02025644599807741
482,482,482,482,2021-01-04,83.39387512207031,87.1224365234375,86.31949615478516,-0.042796798966522664,-0.03389293454017295
483,483,483,483,2021-01-05,83.08008575439453,87.40853118896484,87.18704223632812,-0.049519713644573526,-0.0471051245298737
484,484,484,484,2021-01-06,84.12297821044922,87.03014373779297,88.27606201171875,-0.03340412186497754,-0.047046545876935575
