,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WBD,WBD_6m,WBD_12m,WBD_6m_ret,WBD_12m_ret
245,245,245,245,2020-01-27,30.200000762939453,32.77000045776367,32.11000061035156,-0.07842537866719346,-0.05948302121166471
246,246,246,246,2020-01-28,30.520000457763672,32.43000030517578,32.25,-0.05889607861358159,-0.05364339665849083
247,247,247,247,2020-01-29,29.700000762939453,31.96999931335449,31.850000381469727,-0.07100402249514004,-0.06750391186121119
248,248,248,248,2020-01-30,29.920000076293945,32.029998779296875,31.790000915527344,-0.0658757035097598,-0.058823554116981036
249,249,249,249,2020-01-31,29.26000022888184,30.450000762939453,31.89999961853028,-0.03908047632977263,-0.08275860254602951
250,250,250,250,2020-02-03,29.14999961853028,30.31999969482422,32.2400016784668,-0.038588393406008614,-0.09584373136060775
251,251,251,251,2020-02-04,29.739999771118164,30.200000762939453,32.77000045776367,-0.015231820536434793,-0.09246263791026765
252,252,252,252,2020-02-05,30.6299991607666,30.520000457763672,32.43000030517578,0.0036041514204809832,-0.05550419757849656
253,253,253,253,2020-02-06,30.049999237060547,29.700000762939453,31.96999931335449,0.011784460105396022,-0.06005630646016058
254,254,254,254,2020-02-07,29.790000915527344,29.920000076293945,32.029998779296875,-0.0043448917257724595,-0.06993437243642331
255,255,255,255,2020-02-10,29.82999992370605,29.26000022888184,30.450000762939453,0.01948050889834163,-0.02036127499832452
256,256,256,256,2020-02-11,30.209999084472656,29.14999961853028,30.31999969482422,0.03636361851849035,-0.0036279885045757965
257,257,257,257,2020-02-12,30.350000381469727,29.739999771118164,30.200000762939453,0.02051111684755158,0.004966874660293108
258,258,258,258,2020-02-13,30.32999992370605,30.6299991607666,30.520000457763672,-0.009794294654921654,-0.006225443355433735
259,259,259,259,2020-02-14,30.209999084472656,30.049999237060547,29.700000762939453,0.005324454291991465,0.01717166021657457
260,260,260,260,2020-02-18,30.299999237060547,29.790000915527344,29.920000076293945,0.01711978200267117,0.012700506677728374
261,261,261,261,2020-02-19,30.479999542236328,29.82999992370605,29.26000022888184,0.021790131417791958,0.04169512316511392
262,262,262,262,2020-02-20,29.979999542236328,30.209999084472656,29.14999961853028,-0.007613358133285897,0.02847341113440116
263,263,263,263,2020-02-21,29.209999084472656,30.350000381469727,29.739999771118164,-0.03756182150472398,-0.01782113956706266
264,264,264,264,2020-02-24,28.309999465942383,30.32999992370605,30.6299991607666,-0.06660074061473464,-0.07574272799183956
265,265,265,265,2020-02-25,27.420000076293945,30.209999084472656,30.049999237060547,-0.09235349529066073,-0.08752077296304994
266,266,266,266,2020-02-26,26.46999931335449,30.299999237060547,29.790000915527344,-0.12640264092883235,-0.11144684458342469
267,267,267,267,2020-02-27,24.670000076293945,30.479999542236328,29.82999992370605,-0.19061678324146392,-0.17298021658094032
268,268,268,268,2020-02-28,25.700000762939453,29.979999542236328,30.209999084472656,-0.14276180269006145,-0.14928826409171436
269,269,269,269,2020-03-02,26.39999961853028,29.209999084472656,30.350000381469727,-0.096199916262103,-0.1301482936834205
270,270,270,270,2020-03-03,26.239999771118164,28.309999465942383,30.32999992370605,-0.07311902980833607,-0.1348499888848047
271,271,271,271,2020-03-04,26.51000022888184,27.420000076293945,30.209999084472656,-0.0331874487556566,-0.12247596715395281
272,272,272,272,2020-03-05,25.229999542236328,26.46999931335449,30.299999237060547,-0.04684547802358885,-0.16732672681466598
273,273,273,273,2020-03-06,25.440000534057617,24.670000076293945,30.479999542236328,0.031212016837550927,-0.16535430065196532
274,274,274,274,2020-03-09,23.64999961853028,25.700000762939453,29.979999542236328,-0.07976657912654095,-0.21114076118607794
275,275,275,275,2020-03-10,25.07999992370605,26.39999961853028,29.209999084472656,-0.049999989162792136,-0.1413899106543285
276,276,276,276,2020-03-11,24.059999465942383,26.239999771118164,28.309999465942383,-0.08307928064752745,-0.15012363405774176
277,277,277,277,2020-03-12,22.280000686645508,26.51000022888184,27.420000076293945,-0.15956241062675947,-0.1874543900564115
278,278,278,278,2020-03-13,22.88999938964844,25.229999542236328,26.46999931335449,-0.09274673781387133,-0.13524745056944099
279,279,279,279,2020-03-16,20.6299991607666,25.440000534057617,24.670000076293945,-0.18907237705642577,-0.1637616904350757
280,280,280,280,2020-03-17,21.51000022888184,23.64999961853028,25.700000762939453,-0.0904862335799661,-0.163035035395788
281,281,281,281,2020-03-18,19.8799991607666,25.07999992370605,26.39999961853028,-0.20733655417695274,-0.2469697178778465
282,282,282,282,2020-03-19,21.21999931335449,24.059999465942383,26.239999771118164,-0.11803824670104401,-0.19131099472375335
283,283,283,283,2020-03-20,18.76000022888184,22.280000686645508,26.51000022888184,-0.1579892436840693,-0.29234250973550013
284,284,284,284,2020-03-23,18.489999771118164,22.88999938964844,25.229999542236328,-0.19222366692242432,-0.2671422866986206
285,285,285,285,2020-03-24,20.030000686645508,20.6299991607666,25.440000534057617,-0.02908378567761405,-0.21265722224217376
286,286,286,286,2020-03-25,21.059999465942383,21.51000022888184,23.64999961853028,-0.020920537338499523,-0.1095137502902358
287,287,287,287,2020-03-26,20.93000030517578,19.8799991607666,25.07999992370605,0.052816961203970614,-0.16547047971111106
288,288,288,288,2020-03-27,19.030000686645508,21.21999931335449,24.059999465942383,-0.10320446265663819,-0.20906063553396925
289,289,289,289,2020-03-30,20.01000022888184,18.76000022888184,22.280000686645508,0.0666311292510311,-0.10188511614922402
290,290,290,290,2020-03-31,19.440000534057617,18.489999771118164,22.88999938964844,0.0513791657490108,-0.15072079281710327
291,291,291,291,2020-04-01,19.450000762939453,20.030000686645508,20.6299991607666,-0.02895656035063221,-0.05719817963304752
292,292,292,292,2020-04-02,18.68000030517578,21.059999465942383,21.51000022888184,-0.11301040935995588,-0.13156670820980143
293,293,293,293,2020-04-03,18.36000061035156,20.93000030517578,19.8799991607666,-0.12279023685387558,-0.0764586828260424
294,294,294,294,2020-04-06,19.64999961853028,19.030000686645508,21.21999931335449,0.032580079322848565,-0.07398679291361487
295,295,295,295,2020-04-07,20.670000076293945,20.01000022888184,18.76000022888184,0.03298350024301766,0.10181235736189276
296,296,296,296,2020-04-08,21.57999992370605,19.440000534057617,18.489999771118164,0.11008227010587235,0.16711737105668023
297,297,297,297,2020-04-09,22.31999969482422,19.450000762939453,20.030000686645508,0.14755777991296215,0.11432845380307488
298,298,298,298,2020-04-13,21.989999771118164,18.68000030517578,21.059999465942383,0.1771948293290584,0.04415955977015806
299,299,299,299,2020-04-14,22.299999237060547,18.36000061035156,20.93000030517578,0.21459686795912059,0.06545623086044472
300,300,300,300,2020-04-15,21.350000381469727,19.64999961853028,19.030000686645508,0.08651403541689207,0.12191274887616266
301,301,301,301,2020-04-16,21.46999931335449,20.670000076293945,20.01000022888184,0.03870339787652188,0.07296347165280537
302,302,302,302,2020-04-17,22.13999938964844,21.57999992370605,19.440000534057617,0.02594992900473647,0.13888882620453646
303,303,303,303,2020-04-20,21.700000762939453,22.31999969482422,19.450000762939453,-0.0277777303029505,0.1156812293954872
304,304,304,304,2020-04-21,20.780000686645508,21.989999771118164,18.68000030517578,-0.05502497030772502,0.11241971879881962
305,305,305,305,2020-04-22,20.3700008392334,22.299999237060547,18.36000061035156,-0.08654701631647,0.10947713300992934
306,306,306,306,2020-04-23,20.38999938964844,21.350000381469727,19.64999961853028,-0.04496491684630122,0.03765902216203232
307,307,307,307,2020-04-24,21.020000457763672,21.46999931335449,20.670000076293945,-0.02095942570947895,0.016932771174545724
308,308,308,308,2020-04-27,22.75,22.13999938964844,21.57999992370605,0.02755197051345748,0.054216871196958616
309,309,309,309,2020-04-28,23.420000076293945,21.700000762939453,22.31999969482422,0.07926263838165437,0.04928317188663778
310,310,310,310,2020-04-29,24.729999542236328,20.780000686645508,21.989999771118164,0.19008656039791805,0.12460208274840001
311,311,311,311,2020-04-30,22.420000076293945,20.3700008392334,22.299999237060547,0.1006381518213868,0.00538120373717188
312,312,312,312,2020-05-01,21.670000076293945,20.38999938964844,21.350000381469727,0.06277590607949368,0.014988275836376852
313,313,313,313,2020-05-04,21.8700008392334,21.020000457763672,21.46999931335449,0.0404376956688306,0.018630719081118352
314,314,314,314,2020-05-05,21.25,22.75,22.13999938964844,-0.06593406593406592,-0.040198708861056254
315,315,315,315,2020-05-06,20.850000381469727,23.420000076293945,21.700000762939453,-0.10973525561281317,-0.03917052311451563
316,316,316,316,2020-05-07,20.530000686645508,24.729999542236328,20.780000686645508,-0.16983416632975057,-0.012030798447502655
317,317,317,317,2020-05-08,21.09000015258789,22.420000076293945,20.3700008392334,-0.059322030293494366,0.03534606203686286
318,318,318,318,2020-05-11,20.32999992370605,21.670000076293945,20.38999938964844,-0.06183664734056915,-0.002942592826797763
319,319,319,319,2020-05-12,19.780000686645508,21.8700008392334,21.020000457763672,-0.09556470381283944,-0.0589914245534745
320,320,320,320,2020-05-13,19.1299991607666,21.25,22.75,-0.09976474537568936,-0.15912091601025924
321,321,321,321,2020-05-14,20.540000915527344,20.850000381469727,23.420000076293945,-0.014868079629288267,-0.12297178272350984
322,322,322,322,2020-05-15,20.46999931335449,20.530000686645508,24.729999542236328,-0.0029226191565618898,-0.17226042489835847
323,323,323,323,2020-05-18,21.280000686645508,21.09000015258789,22.420000076293945,0.0090090342666167,-0.050847430230556934
324,324,324,324,2020-05-19,21.049999237060547,20.32999992370605,21.670000076293945,0.03541560826642853,-0.028611021552863436
325,325,325,325,2020-05-20,21.170000076293945,19.780000686645508,21.8700008392334,0.0702729697368969,-0.03200734961489782
326,326,326,326,2020-05-21,20.670000076293945,19.1299991607666,21.25,0.08050188097685362,-0.027294114056755525
327,327,327,327,2020-05-22,20.299999237060547,20.540000915527344,20.850000381469727,-0.011684599209796809,-0.026378951287597485
328,328,328,328,2020-05-26,21.920000076293945,20.46999931335449,20.530000686645508,0.07083540847964209,0.06770576440129461
329,329,329,329,2020-05-27,22.6200008392334,21.280000686645508,21.09000015258789,0.06296992995065187,0.07254626247396057
330,330,330,330,2020-05-28,21.96999931335449,21.049999237060547,20.32999992370605,0.0437054683913809,0.08066893240545947
331,331,331,331,2020-05-29,21.75,21.170000076293945,19.780000686645508,0.027397256571365602,0.09959551289017599
332,332,332,332,2020-06-01,21.950000762939453,20.670000076293945,19.1299991607666,0.06192552887861469,0.14741253141068333
333,333,333,333,2020-06-02,21.82999992370605,20.299999237060547,20.540000915527344,0.07536949478560917,0.06280423323659767
334,334,334,334,2020-06-03,22.270000457763672,21.920000076293945,20.46999931335449,0.015967170631912886,0.08793362016553052
335,335,335,335,2020-06-04,23.09000015258789,22.6200008392334,21.280000686645508,0.020778041375635103,0.08505636313622245
336,336,336,336,2020-06-05,24.780000686645508,21.96999931335449,21.049999237060547,0.12790175061967157,0.1771972249299627
337,337,337,337,2020-06-08,26.14999961853028,21.75,21.170000076293945,0.20229883303587504,0.23523852264001222
338,338,338,338,2020-06-09,23.8799991607666,21.950000762939453,20.670000076293945,0.08792703101340082,0.15529748779024666
339,339,339,339,2020-06-10,23.170000076293945,21.82999992370605,20.299999237060547,0.061383424519976026,0.14137935699986648
340,340,340,340,2020-06-11,22.34000015258789,22.270000457763672,21.920000076293945,0.0031432282615788676,0.01916058735547943
341,341,341,341,2020-06-12,22.06999969482422,23.09000015258789,22.6200008392334,-0.04417498705167189,-0.024314815384764543
342,342,342,342,2020-06-15,22.75,24.780000686645508,21.96999931335449,-0.08192092939446605,0.0355029909432627
343,343,343,343,2020-06-16,22.26000022888184,26.14999961853028,21.75,-0.14875714900171277,0.023448286385371997
344,344,344,344,2020-06-17,22.170000076293945,23.8799991607666,21.950000762939453,-0.07160800437891479,0.010022747412653521
345,345,345,345,2020-06-18,22.520000457763672,23.170000076293945,21.82999992370605,-0.028053500923174823,0.03160790364036248
346,346,346,346,2020-06-19,22.14999961853028,22.34000015258789,22.270000457763672,-0.008504947751112768,-0.005388452481668304
347,347,347,347,2020-06-22,21.84000015258789,22.06999969482422,23.09000015258789,-0.010421365900166624,-0.054135989248137895
348,348,348,348,2020-06-23,22.15999984741211,22.75,24.780000686645508,-0.025934072641225936,-0.1057304587019392
349,349,349,349,2020-06-24,21.71999931335449,22.26000022888184,26.14999961853028,-0.024258800987194573,-0.16940727991585236
350,350,350,350,2020-06-25,21.26000022888184,22.170000076293945,23.8799991607666,-0.04104645215518765,-0.10971520200843488
351,351,351,351,2020-06-26,20.26000022888184,22.520000457763672,23.170000076293945,-0.10035524791042827,-0.1255934327937025
352,352,352,352,2020-06-29,21.229999542236328,22.14999961853028,22.34000015258789,-0.04153499287306073,-0.04968668767994522
353,353,353,353,2020-06-30,21.100000381469727,21.84000015258789,22.06999969482422,-0.033882773166120095,-0.04395103428941016
354,354,354,354,2020-07-01,21.06999969482422,22.15999984741211,22.75,-0.04918773285619782,-0.07384616726047388
355,355,355,355,2020-07-02,20.790000915527344,21.71999931335449,22.26000022888184,-0.04281760714676164,-0.06603770432343503
356,356,356,356,2020-07-06,21.239999771118164,21.26000022888184,22.170000076293945,-0.0009407552939019181,-0.04194859278192864
357,357,357,357,2020-07-07,20.36000061035156,20.26000022888184,22.520000457763672,0.004935852928923623,-0.09591473372583625
358,358,358,358,2020-07-08,20.21999931335449,21.229999542236328,22.14999961853028,-0.047574199277417795,-0.08713319812254938
359,359,359,359,2020-07-09,19.25,21.100000381469727,21.84000015258789,-0.08767774161247976,-0.11858974974782654
360,360,360,360,2020-07-10,20.229999542236328,21.06999969482422,22.15999984741211,-0.03986711745393301,-0.08709387718706008
361,361,361,361,2020-07-13,20.520000457763672,20.790000915527344,21.71999931335449,-0.012987034433558753,-0.055248567841942764
362,362,362,362,2020-07-14,20.64999961853028,21.239999771118164,21.26000022888184,-0.027777785261097643,-0.02869240845646226
363,363,363,363,2020-07-15,21.780000686645508,20.36000061035156,20.26000022888184,0.06974459890595397,0.07502470091766411
364,364,364,364,2020-07-16,22.020000457763672,20.21999931335449,21.229999542236328,0.08902083113426995,0.037211537096629055
365,365,365,365,2020-07-17,21.420000076293945,19.25,21.100000381469727,0.11272727669059446,0.015165862039758338
366,366,366,366,2020-07-20,20.770000457763672,20.229999542236328,21.06999969482422,0.026693076013171835,-0.014238217437385181
367,367,367,367,2020-07-21,20.979999542236328,20.520000457763672,20.790000915527344,0.022417108879674297,0.009138942681194528
368,368,368,368,2020-07-22,21.11000061035156,20.64999961853028,21.239999771118164,0.022276077497284552,-0.006120487860992174
369,369,369,369,2020-07-23,21.350000381469727,21.780000686645508,20.36000061035156,-0.019742896768567997,0.0486247417210206
370,370,370,370,2020-07-24,21.14999961853028,22.020000457763672,20.21999931335449,-0.039509574075719534,0.04599408193656873
371,371,371,371,2020-07-27,20.8799991607666,21.420000076293945,19.25,-0.025210126685525802,0.08467528107878453
372,372,372,372,2020-07-28,20.780000686645508,20.770000457763672,20.229999542236328,0.0004814746587114005,0.027187402711546405
373,373,373,373,2020-07-29,21.0,20.979999542236328,20.520000457763672,0.0009533106863710561,0.02339179003549785
374,374,374,374,2020-07-30,21.14999961853028,21.11000061035156,20.64999961853028,0.0018947895320811092,0.02421307550782359
375,375,375,375,2020-07-31,21.100000381469727,21.350000381469727,21.780000686645508,-0.011709601664315783,-0.03122131697602404
376,376,376,376,2020-08-03,21.34000015258789,21.14999961853028,22.020000457763672,0.008983476949623315,-0.03088103047409474
377,377,377,377,2020-08-04,22.01000022888184,20.8799991607666,21.420000076293945,0.05411882727651185,0.027544358099272914
378,378,378,378,2020-08-05,21.1200008392334,20.780000686645508,20.770000457763672,0.016361893231620295,0.01685124572729113
379,379,379,379,2020-08-06,21.6299991607666,21.0,20.979999542236328,0.029999960036504847,0.030981870005369228
380,380,380,380,2020-08-07,20.979999542236328,21.14999961853028,21.11000061035156,-0.008037828811354175,-0.006158269273165429
381,381,381,381,2020-08-10,21.780000686645508,21.100000381469727,21.350000381469727,0.03222750203232061,0.020140529156570386
382,382,382,382,2020-08-11,22.479999542236328,21.34000015258789,21.14999961853028,0.053420777014858256,0.06288415828342542
383,383,383,383,2020-08-12,21.81999969482422,22.01000022888184,20.8799991607666,-0.008632463974639126,0.04501918447505848
384,384,384,384,2020-08-13,21.96999931335449,21.1200008392334,20.780000686645508,0.040246138273919874,0.05726653452296304
385,385,385,385,2020-08-14,22.6200008392334,21.6299991607666,21.0,0.04576984359123348,0.07714289710635236
386,386,386,386,2020-08-17,22.09000015258789,20.979999542236328,21.14999961853028,0.052907561228347166,0.04444447049701328
387,387,387,387,2020-08-18,22.059999465942383,21.780000686645508,21.100000381469727,0.012855774585377233,0.04549758611927501
388,388,388,388,2020-08-19,22.21999931335449,22.479999542236328,21.34000015258789,-0.011565846716026007,0.04123707378042729
389,389,389,389,2020-08-20,22.1299991607666,21.81999969482422,22.01000022888184,0.014207125127316811,0.00545201865683298
390,390,390,390,2020-08-21,21.989999771118164,21.96999931335449,21.1200008392334,0.0009103531355834082,0.04119312960767596
391,391,391,391,2020-08-24,22.809999465942383,22.6200008392334,21.6299991607666,0.008399585307682145,0.05455387660467936
392,392,392,392,2020-08-25,22.86000061035156,22.09000015258789,20.979999542236328,0.03485742202104336,0.08960920443923115
393,393,393,393,2020-08-26,22.770000457763672,22.059999465942383,21.780000686645508,0.03218499587533685,0.045454533512718776
394,394,394,394,2020-08-27,22.86000061035156,22.21999931335449,22.479999542236328,0.028802939548806528,0.016903962448987953
395,395,395,395,2020-08-28,22.8799991607666,22.1299991607666,21.81999969482422,0.03389064746688497,0.0485792612634095
396,396,396,396,2020-08-31,22.06999969482422,21.989999771118164,21.96999931335449,0.00363801384896445,0.004551678861862474
397,397,397,397,2020-09-01,21.420000076293945,22.809999465942383,22.6200008392334,-0.06093815967527072,-0.05305042963827411
398,398,398,398,2020-09-02,21.809999465942383,22.86000061035156,22.09000015258789,-0.0459318073654692,-0.012675449737953315
399,399,399,399,2020-09-03,21.63999938964844,22.770000457763672,22.059999465942383,-0.04962674771180975,-0.019038988506883903
400,400,400,400,2020-09-04,22.809999465942383,22.86000061035156,22.21999931335449,-0.0021872765999199073,0.026552662953202466
401,401,401,401,2020-09-08,22.5,22.8799991607666,22.1299991607666,-0.016608355537801045,0.01671942400654758
402,402,402,402,2020-09-09,23.059999465942383,22.06999969482422,21.989999771118164,0.04485726256490774,0.04865846775631
403,403,403,403,2020-09-10,23.450000762939453,21.420000076293945,22.809999465942383,0.09477127354878778,0.028057926873372274
404,404,404,404,2020-09-11,22.82999992370605,21.809999465942383,22.86000061035156,0.04676755996057946,-0.0013123659599519888
405,405,405,405,2020-09-14,23.770000457763672,21.63999938964844,22.770000457763672,0.09842888762437418,0.043917434338875516
406,406,406,406,2020-09-15,23.81999969482422,22.809999465942383,22.86000061035156,0.04427883614771089,0.04199470948561346
407,407,407,407,2020-09-16,24.270000457763672,22.5,22.8799991607666,0.07866668701171875,0.06075180716704609
408,408,408,408,2020-09-17,24.200000762939453,23.059999465942383,22.06999969482422,0.049436310641756576,0.09651115077336203
409,409,409,409,2020-09-18,23.8799991607666,23.450000762939453,21.420000076293945,0.018336818074083938,0.11484589522458499
410,410,410,410,2020-09-21,22.420000076293945,22.82999992370605,21.809999465942383,-0.017958819482359,0.027968850311258064
411,411,411,411,2020-09-22,22.32999992370605,23.770000457763672,21.63999938964844,-0.06058058503685437,0.0318854229907084
412,412,412,412,2020-09-23,21.1200008392334,23.81999969482422,22.809999465942383,-0.11335007935275065,-0.07409025279603021
413,413,413,413,2020-09-24,21.31999969482422,24.270000457763672,22.5,-0.12154926688498613,-0.0524444580078125
414,414,414,414,2020-09-25,21.32999992370605,24.200000762939453,23.059999465942383,-0.11859507226250177,-0.07502166445369574
415,415,415,415,2020-09-28,21.950000762939453,23.8799991607666,23.450000762939453,-0.08082070626694238,-0.06396588278029447
416,416,416,416,2020-09-29,21.75,22.420000076293945,22.82999992370605,-0.029884035415431498,-0.04730617290036032
417,417,417,417,2020-09-30,21.770000457763672,22.32999992370605,23.770000457763672,-0.02507834607504278,-0.08413967023491442
418,418,418,418,2020-10-01,21.51000022888184,21.1200008392334,23.81999969482422,0.018465879457919332,-0.09697730879670463
419,419,419,419,2020-10-02,21.5,21.31999969482422,24.270000457763672,0.008442791170371278,-0.11413269079183652
420,420,420,420,2020-10-05,21.90999984741211,21.32999992370605,24.200000762939453,0.027191745231159192,-0.09462813402197545
421,421,421,421,2020-10-06,21.520000457763672,21.950000762939453,23.8799991607666,-0.019589990443271255,-0.09882741984682586
422,422,422,422,2020-10-07,22.190000534057617,21.75,22.420000076293945,0.020229909611844565,-0.010258677138878403
423,423,423,423,2020-10-08,22.770000457763672,21.770000457763672,22.32999992370605,0.04593477165699267,0.01970445748145777
424,424,424,424,2020-10-09,22.239999771118164,21.51000022888184,21.1200008392334,0.03393768175121359,0.053030250349432206
425,425,425,425,2020-10-12,22.34000015258789,21.5,21.31999969482422,0.03906977453897165,0.0478424236568491
426,426,426,426,2020-10-13,21.56999969482422,21.90999984741211,21.32999992370605,-0.015518035369956884,0.011251747396934242
427,427,427,427,2020-10-14,20.93000030517578,21.520000457763672,21.950000762939453,-0.027416363384650366,-0.04646926753122704
428,428,428,428,2020-10-15,20.96999931335449,22.190000534057617,21.75,-0.05497977428304468,-0.03586210053542582
429,429,429,429,2020-10-16,20.959999084472656,22.770000457763672,21.770000457763672,-0.07949061646478262,-0.03720722812397326
430,430,430,430,2020-10-19,20.200000762939453,22.239999771118164,21.51000022888184,-0.09172657505275439,-0.06090188061380997
431,431,431,431,2020-10-20,20.25,22.34000015258789,21.5,-0.09355416912769277,-0.05813953488372092
432,432,432,432,2020-10-21,20.71999931335449,21.56999969482422,21.90999984741211,-0.03940660146016084,-0.054313123794849205
433,433,433,433,2020-10-22,21.18000030517578,20.93000030517578,21.520000457763672,0.011944576987807265,-0.015799263260016794
434,434,434,434,2020-10-23,21.100000381469727,20.96999931335449,22.190000534057617,0.006199383517978774,-0.04912123147157832
435,435,435,435,2020-10-26,20.520000457763672,20.959999084472656,22.770000457763672,-0.02099230180954248,-0.0988142272624698
436,436,436,436,2020-10-27,20.100000381469727,20.200000762939453,22.239999771118164,-0.004950513747167595,-0.09622299512914267
437,437,437,437,2020-10-28,19.270000457763672,20.25,22.34000015258789,-0.04839503912278165,-0.13742165057544042
438,438,438,438,2020-10-29,19.739999771118164,20.71999931335449,21.56999969482422,-0.04729727677185269,-0.08484005329611422
439,439,439,439,2020-10-30,20.239999771118164,21.18000030517578,20.93000030517578,-0.04438151654926592,-0.03296705800271715
440,440,440,440,2020-11-02,21.1200008392334,21.100000381469727,20.96999931335449,0.0009478889764018561,0.007153148821678057
441,441,441,441,2020-11-03,21.1200008392334,20.520000457763672,20.959999084472656,0.02923978401972782,0.007633671839197387
442,442,442,442,2020-11-04,20.530000686645508,20.100000381469727,20.200000762939453,0.021393049602735248,0.016336629269415592
443,443,443,443,2020-11-05,21.43000030517578,19.270000457763672,20.25,0.11209132309811998,0.05827162000868058
444,444,444,444,2020-11-06,20.93000030517578,19.739999771118164,20.71999931335449,0.06028371569683211,0.010135183338830567
445,445,445,445,2020-11-09,22.1200008392334,20.239999771118164,21.18000030517578,0.09288542931694765,0.04438151654926603
446,446,446,446,2020-11-10,22.920000076293945,21.1200008392334,21.100000381469727,0.08522723321661951,0.08625590814787687
447,447,447,447,2020-11-11,22.440000534057617,21.1200008392334,20.520000457763672,0.062499983066862885,0.09356725309270253
448,448,448,448,2020-11-12,21.799999237060547,20.530000686645508,20.100000381469727,0.06186061899360551,0.08457705588692699
449,449,449,449,2020-11-13,23.1200008392334,21.43000030517578,19.270000457763672,0.07886143303737825,0.19979243850607187
450,450,450,450,2020-11-16,24.06999969482422,20.93000030517578,19.739999771118164,0.15002385780529326,0.2193515690938017
451,451,451,451,2020-11-17,24.299999237060547,22.1200008392334,20.239999771118164,0.09855326921871388,0.20059286125763065
452,452,452,452,2020-11-18,24.5,22.920000076293945,21.1200008392334,0.06893542401599917,0.1600378326921168
453,453,453,453,2020-11-19,25.030000686645508,22.440000534057617,21.1200008392334,0.1154188988835807,0.1851325611762633
454,454,454,454,2020-11-20,25.489999771118164,21.799999237060547,20.530000686645508,0.16926608546777033,0.24159760928303675
455,455,455,455,2020-11-23,26.5,23.1200008392334,21.43000030517578,0.14619373002058578,0.23658421010846697
456,456,456,456,2020-11-24,27.200000762939453,24.06999969482422,20.93000030517578,0.13003743696715864,0.299570012725378
457,457,457,457,2020-11-25,27.299999237060547,24.299999237060547,22.1200008392334,0.12345679399959097,0.23417713387422578
458,458,458,458,2020-11-27,27.479999542236328,24.5,22.920000076293945,0.1216326343769929,0.19895285561795317
459,459,459,459,2020-11-30,26.90999984741211,25.030000686645508,22.440000534057617,0.07510983256862858,0.19919782562261035
460,460,460,460,2020-12-01,27.68000030517578,25.489999771118164,21.799999237060547,0.08591606723115897,0.2697248290779335
461,461,461,461,2020-12-02,28.3700008392334,26.5,23.1200008392334,0.07056606940503385,0.22707611632483293
462,462,462,462,2020-12-03,28.239999771118164,27.200000762939453,24.06999969482422,0.038235256581159005,0.17324470831591343
463,463,463,463,2020-12-04,28.479999542236328,27.299999237060547,24.299999237060547,0.04322345560998753,0.17201647886477112
464,464,464,464,2020-12-07,28.799999237060547,27.479999542236328,24.5,0.048034924192607686,0.1755101729412467
465,465,465,465,2020-12-08,28.09000015258789,26.90999984741211,25.030000686645508,0.04384988152607727,0.12225327135428388
466,466,466,466,2020-12-09,28.5,27.68000030517578,25.489999771118164,0.02962426610489932,0.11808553377440045
467,467,467,467,2020-12-10,28.790000915527344,28.3700008392334,26.5,0.014804373065548937,0.08641512888782432
468,468,468,468,2020-12-11,28.93000030517578,28.239999771118164,27.200000762939453,0.024433446871458653,0.06360292256291
469,469,469,469,2020-12-14,28.64999961853028,28.479999542236328,27.299999237060547,0.005969103898398664,0.049450564805769925
470,470,470,470,2020-12-15,28.71999931335449,28.799999237060547,27.479999542236328,-0.0027777752022685176,0.045123718769074284
471,471,471,471,2020-12-16,28.790000915527344,28.09000015258789,26.90999984741211,0.024919927345566917,0.06986254473338582
472,472,472,472,2020-12-17,28.739999771118164,28.5,27.68000030517578,0.008421044600637417,0.03829477797166714
473,473,473,473,2020-12-18,27.799999237060547,28.790000915527344,28.3700008392334,-0.03438699711651827,-0.0200917019848863
474,474,474,474,2020-12-21,27.3700008392334,28.93000030517578,28.239999771118164,-0.05392324401957538,-0.030807327866005818
475,475,475,475,2020-12-22,27.209999084472656,28.64999961853028,28.479999542236328,-0.050261799414693886,-0.044592713419122076
476,476,476,476,2020-12-23,28.26000022888184,28.71999931335449,28.799999237060547,-0.016016681597159854,-0.01874996605846513
477,477,477,477,2020-12-24,28.56999969482422,28.790000915527344,28.09000015258789,-0.007641584359397213,0.01708791525912856
478,478,478,478,2020-12-28,29.450000762939453,28.739999771118164,28.5,0.024704279661644124,0.0333333601031387
479,479,479,479,2020-12-29,29.690000534057617,27.799999237060547,28.790000915527344,0.06798566003115147,0.03126084021917741
480,480,480,480,2020-12-30,29.809999465942383,27.3700008392334,28.93000030517578,0.08914865005087536,0.030418221620591046
481,481,481,481,2020-12-31,30.09000015258789,27.209999084472656,28.64999961853028,0.10584348272759425,0.05026179941469344
482,482,482,482,2021-01-04,30.6299991607666,28.26000022888184,28.71999931335449,0.0838640804207289,0.06650417455003144
483,483,483,483,2021-01-05,31.520000457763672,28.56999969482422,28.790000915527344,0.10325519056529364,0.09482457295664593
484,484,484,484,2021-01-06,34.25,29.450000762939453,28.739999771118164,0.16298808532123954,0.1917188682241755
485,485,485,485,2021-01-07,34.400001525878906,29.690000534057617,27.799999237060547,0.15863930303465001,0.23741016078949406
486,486,486,486,2021-01-08,34.630001068115234,29.809999465942383,27.3700008392334,0.16169076445907526,0.2652539278871713
487,487,487,487,2021-01-11,35.130001068115234,30.09000015258789,27.209999084472656,0.16749753705447823,0.2910695424522125
