,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LYB,LYB_6m,LYB_12m,LYB_6m_ret,LYB_12m_ret
243,243,243,243,2020-01-23,67.33386993408203,71.77648162841797,71.29241180419922,-0.061895088663373565,-0.05552543068663618
244,244,244,244,2020-01-24,66.32667541503906,71.1987075805664,70.98788452148438,-0.06842866016934779,-0.06566203709077434
245,245,245,245,2020-01-27,64.10929107666016,71.44856262207031,70.69121551513672,-0.10272105240565144,-0.09310809540496878
246,246,246,246,2020-01-28,64.74952697753906,71.83113861083984,70.71461486816406,-0.09858693277391695,-0.08435438560679343
247,247,247,247,2020-01-29,65.46783447265625,69.7933120727539,69.82454681396484,-0.06197553134587874,-0.062395139533326094
248,248,248,248,2020-01-30,65.15552520751953,67.64618682861328,71.20650482177734,-0.03681895074742392,-0.08497790517036052
249,249,249,249,2020-01-31,60.7910041809082,67.33386993408203,71.77648162841797,-0.09717049917937448,-0.15305121118057652
250,250,250,250,2020-02-03,61.5405502319336,66.32667541503906,71.1987075805664,-0.07215988368414805,-0.13565073969501362
251,251,251,251,2020-02-04,63.8047981262207,64.10929107666016,71.44856262207031,-0.00474959160093269,-0.1069827609588393
252,252,252,252,2020-02-05,65.64741516113281,64.74952697753906,71.83113861083984,0.013867100278666333,-0.08608694737819267
253,253,253,253,2020-02-06,65.10088348388672,65.46783447265625,69.7933120727539,-0.0056050576855843914,-0.06723321260317472
254,254,254,254,2020-02-07,64.10148620605469,65.15552520751953,67.64618682861328,-0.016177277339224028,-0.052400597709067576
255,255,255,255,2020-02-10,63.9687614440918,60.7910041809082,67.33386993408203,0.05227347871614185,-0.04997646048392257
256,256,256,256,2020-02-11,65.56153106689453,61.5405502319336,66.32667541503906,0.06533872088901838,-0.011535997294552236
257,257,257,257,2020-02-12,66.84199523925781,63.8047981262207,64.10929107666016,0.04760139052597312,0.04262571176040564
258,258,258,258,2020-02-13,65.18675994873047,65.64741516113281,64.74952697753906,-0.007017111203413862,0.006752682090528372
259,259,259,259,2020-02-14,64.49187469482422,65.10088348388672,65.46783447265625,-0.009354846761998825,-0.014907469991842448
260,260,260,260,2020-02-18,63.49247741699219,64.10148620605469,65.15552520751953,-0.009500696865355596,-0.0255242787964729
261,261,261,261,2020-02-19,63.98436737060547,63.9687614440918,60.7910041809082,0.00024396168006646235,0.05253019312189888
262,262,262,262,2020-02-20,65.07743835449219,65.56153106689453,61.5405502319336,-0.007383792058004435,0.057472481302633494
263,263,263,263,2020-02-21,64.7339096069336,66.84199523925781,63.8047981262207,-0.031538340900483686,0.014561780743744368
264,264,264,264,2020-02-24,62.18857955932617,65.18675994873047,65.64741516113281,-0.04599370166215311,-0.052688069946346894
265,265,265,265,2020-02-25,58.878116607666016,64.49187469482422,65.10088348388672,-0.08704597460877861,-0.09558651961706355
266,266,266,266,2020-02-26,58.08172607421875,63.49247741699219,64.10148620605469,-0.08521877808039957,-0.0939098371679773
267,267,267,267,2020-02-27,55.35681915283203,63.98436737060547,63.9687614440918,-0.1348383765022103,-0.13462731021901275
268,268,268,268,2020-02-28,56.63275909423828,65.07743835449219,65.56153106689453,-0.12976354745639718,-0.13618919246327454
269,269,269,269,2020-03-02,59.05783081054688,64.7339096069336,66.84199523925781,-0.08768323790192878,-0.11645619495420323
270,270,270,270,2020-03-03,57.25092697143555,62.18857955932617,65.18675994873047,-0.07939806026893159,-0.12173995123452175
271,271,271,271,2020-03-04,59.62051773071289,58.878116607666016,64.49187469482422,0.012609118053042767,-0.07553442952562017
272,272,272,272,2020-03-05,58.57441329956055,58.08172607421875,63.49247741699219,0.008482654677173684,-0.07745900486969248
273,273,273,273,2020-03-06,57.05278778076172,55.35681915283203,63.98436737060547,0.030637031785503588,-0.10833239234351066
274,274,274,274,2020-03-09,47.241512298583984,56.63275909423828,65.07743835449219,-0.1658271104190251,-0.2740723437630058
275,275,275,275,2020-03-10,47.34454727172852,59.05783081054688,64.7339096069336,-0.1983358240229598,-0.26862833468260827
276,276,276,276,2020-03-11,42.7955322265625,57.25092697143555,62.18857955932617,-0.2524918898184013,-0.31184258380211505
277,277,277,277,2020-03-12,36.51094055175781,59.62051773071289,58.878116607666016,-0.3876111456014817,-0.37988946224200326
278,278,278,278,2020-03-13,37.12117004394531,58.57441329956055,58.08172607421875,-0.36625622088435306,-0.360880391252308
279,279,279,279,2020-03-16,27.658597946166992,57.05278778076172,55.35681915283203,-0.5152104038727883,-0.5003578896069575
280,280,280,280,2020-03-17,33.063514709472656,47.241512298583984,56.63275909423828,-0.3001173522875621,-0.4161768693901322
281,281,281,281,2020-03-18,32.152130126953125,47.34454727172852,59.05783081054688,-0.3208905358748133,-0.45558227104387294
282,282,282,282,2020-03-19,34.26020431518555,42.7955322265625,57.25092697143555,-0.1994443687764026,-0.40157817300881193
283,283,283,283,2020-03-20,33.28541564941406,36.51094055175781,59.62051773071289,-0.08834406491860303,-0.44171206630989346
284,284,284,284,2020-03-23,32.08872604370117,37.12117004394531,58.57441329956055,-0.13556803285797725,-0.4521716183550418
285,285,285,285,2020-03-24,35.89277648925781,27.658597946166992,57.05278778076172,0.2977077348286896,-0.37088479134124086
286,286,286,286,2020-03-25,41.289772033691406,33.063514709472656,47.241512298583984,0.24880165936690135,-0.12598538817460714
287,287,287,287,2020-03-26,42.74006271362305,32.152130126953125,47.34454727172852,0.3293073443303236,-0.09725480173415901
288,288,288,288,2020-03-27,39.149993896484375,34.26020431518555,42.7955322265625,0.1427250560537805,-0.08518502143584505
289,289,289,289,2020-03-30,39.29264450073242,33.28541564941406,36.51094055175781,0.1804763057367471,0.07618823034786715
290,290,290,290,2020-03-31,39.332275390625,32.08872604370117,37.12117004394531,0.22573502410344815,0.059564538080618235
291,291,291,291,2020-04-01,35.68672180175781,35.89277648925781,27.658597946166992,-0.005740840014471171,0.2902578023374962
292,292,292,292,2020-04-02,36.39205932617188,41.289772033691406,33.063514709472656,-0.1186180612361607,0.10067122766429915
293,293,293,293,2020-04-03,36.53471374511719,42.74006271362305,32.152130126953125,-0.14518811097878792,0.13630772209677455
294,294,294,294,2020-04-06,39.5304069519043,39.149993896484375,34.26020431518555,0.009716810082416982,0.15382869839987423
295,295,295,295,2020-04-07,40.933143615722656,39.29264450073242,33.28541564941406,0.04175079422204986,0.22976212906156745
296,296,296,296,2020-04-08,43.96053695678711,39.332275390625,32.08872604370117,0.11767083191086569,0.3699682840919858
297,297,297,297,2020-04-09,46.702613830566406,35.68672180175781,35.89277648925781,0.3086832152867005,0.30117027431811594
298,298,298,298,2020-04-13,45.99728012084961,36.39205932617188,41.289772033691406,0.2639372701772331,0.11401148166468422
299,299,299,299,2020-04-14,46.472782135009766,36.53471374511719,42.74006271362305,0.27201714126529275,0.08733537539234693
300,300,300,300,2020-04-15,41.76527404785156,39.5304069519043,39.149993896484375,0.05653539308781652,0.0668015468478027
301,301,301,301,2020-04-16,39.18962097167969,40.933143615722656,39.29264450073242,-0.04259439881800997,-0.002621954576022878
302,302,302,302,2020-04-17,41.36109161376953,43.96053695678711,39.332275390625,-0.05913133739864951,0.051581460848515004
303,303,303,303,2020-04-20,38.36540985107422,46.702613830566406,35.68672180175781,-0.17851686009992807,0.07506119682824064
304,304,304,304,2020-04-21,36.95474624633789,45.99728012084961,36.39205932617188,-0.1965884472028364,0.015461804871299112
305,305,305,305,2020-04-22,38.12765121459961,46.472782135009766,36.53471374511719,-0.1795702890385692,0.043600655546269795
306,306,306,306,2020-04-23,39.1262092590332,41.76527404785156,39.5304069519043,-0.06318801561782439,-0.010224981831400637
307,307,307,307,2020-04-24,39.66512680053711,39.18962097167969,40.933143615722656,0.01213346332696208,-0.030977753067040092
308,308,308,308,2020-04-27,41.53544235229492,41.36109161376953,43.96053695678711,0.0042153321327560445,-0.05516526349248274
309,309,309,309,2020-04-28,44.11903381347656,38.36540985107422,46.702613830566406,0.14996904724168458,-0.05531981628400673
310,310,310,310,2020-04-29,47.49512481689453,36.95474624633789,45.99728012084961,0.28522394661554906,0.03256376664249716
311,311,311,311,2020-04-30,45.92595672607422,38.12765121459961,46.472782135009766,0.20453149520232006,-0.011766573547220438
312,312,312,312,2020-05-01,43.71485137939453,39.1262092590332,41.76527404785156,0.11727796296294501,0.046679385589791345
313,313,313,313,2020-05-04,43.07291412353516,39.66512680053711,39.18962097167969,0.0859139399738893,0.09908983694079954
314,314,314,314,2020-05-05,43.46917343139648,41.53544235229492,41.36109161376953,0.04655616913141447,0.05096775097988826
315,315,315,315,2020-05-06,41.297698974609375,44.11903381347656,38.36540985107422,-0.06394824625568718,0.07643054342225541
316,316,316,316,2020-05-07,42.58156204223633,47.49512481689453,36.95474624633789,-0.10345404488568466,0.15226233075422724
317,317,317,317,2020-05-08,44.73719024658203,45.92595672607422,38.12765121459961,-0.025884414048957027,0.1733529032454939
318,318,318,318,2020-05-11,44.428104400634766,43.71485137939453,39.1262092590332,0.016316034453600636,0.135507508700897
319,319,319,319,2020-05-12,44.26959991455078,43.07291412353516,39.66512680053711,0.027782791468055068,0.11608366052043784
320,320,320,320,2020-05-13,41.67809677124024,43.46917343139648,41.53544235229492,-0.04120337514544492,0.003434522683912977
321,321,321,321,2020-05-14,42.23285675048828,41.297698974609375,44.11903381347656,0.022644307046110645,-0.04275200293285053
322,322,322,322,2020-05-15,42.47853088378906,42.58156204223633,47.49512481689453,-0.002419619044155108,-0.10562334455263944
323,323,323,323,2020-05-18,47.05131149291992,44.73719024658203,45.92595672607422,0.05172701355590137,0.024503676070547487
324,324,324,324,2020-05-19,46.02105331420898,44.428104400634766,43.71485137939453,0.035854532509639325,0.052755570750985026
325,325,325,325,2020-05-20,47.85968017578125,44.26959991455078,43.07291412353516,0.08109583705658152,0.11113169725450689
326,326,326,326,2020-05-21,47.756649017333984,41.67809677124024,43.46917343139648,0.14584524527252918,0.09863255377294089
327,327,327,327,2020-05-22,47.88345336914063,42.23285675048828,41.297698974609375,0.13379622060700447,0.1594702503541494
328,328,328,328,2020-05-26,53.66876983642578,42.47853088378906,42.58156204223633,0.2634328146434841,0.2603757885441622
329,329,329,329,2020-05-27,53.343849182128906,47.05131149291992,44.73719024658203,0.13373777456035119,0.19238264379387204
330,330,330,330,2020-05-28,51.03764724731445,46.02105331420898,44.428104400634766,0.10900649967428278,0.14876940927025584
331,331,331,331,2020-05-29,50.53042602539063,47.85968017578125,44.26959991455078,0.05580367106090445,0.1414249535330001
332,332,332,332,2020-06-01,51.7825927734375,47.756649017333984,41.67809677124024,0.08430121959859949,0.2424413969202599
333,333,333,333,2020-06-02,54.19976043701172,47.88345336914063,42.23285675048828,0.13191001532779478,0.2833552974458702
334,334,334,334,2020-06-03,55.87195587158203,53.66876983642578,42.47853088378906,0.041051547145038336,0.31529868639840974
335,335,335,335,2020-06-04,58.60610580444336,53.343849182128906,47.05131149291992,0.09864786105606704,0.2455785810191955
336,336,336,336,2020-06-05,60.18985366821289,51.03764724731445,46.02105331420898,0.1793226552264322,0.30787648985924676
337,337,337,337,2020-06-08,61.41179656982422,50.53042602539063,47.85968017578125,0.21534294088409012,0.28316353858337817
338,338,338,338,2020-06-09,61.09827423095703,51.7825927734375,47.756649017333984,0.1798998651588979,0.2793668627960162
339,339,339,339,2020-06-10,59.14473342895508,54.19976043701172,47.88345336914063,0.09123606731971012,0.23518103368609555
340,340,340,340,2020-06-11,51.37079620361328,55.87195587158203,53.66876983642578,-0.08056205654075121,-0.04281770645789673
341,341,341,341,2020-06-12,53.54942321777344,58.60610580444336,53.343849182128906,-0.0862825215437969,0.003853753315450792
342,342,342,342,2020-06-15,54.08804702758789,60.18985366821289,51.03764724731445,-0.10137600058408935,0.05976764104136767
343,343,343,343,2020-06-16,55.51904296875,61.41179656982422,50.53042602539063,-0.09595475023067035,0.09872501254694899
344,344,344,344,2020-06-17,53.72628784179688,61.09827423095703,51.7825927734375,-0.12065784970117766,0.03753568456611589
345,345,345,345,2020-06-18,53.81472396850586,59.14473342895508,54.19976043701172,-0.0901180739423173,-0.007104025283531046
346,346,346,346,2020-06-19,53.4931526184082,51.37079620361328,55.87195587158203,0.041314454352288976,-0.042575979595941615
347,347,347,347,2020-06-22,53.62981414794922,53.54942321777344,58.60610580444336,0.0015012473588902342,-0.08491080559249253
348,348,348,348,2020-06-23,53.05099105834961,54.08804702758789,60.18985366821289,-0.01917347780572154,-0.11860574789257905
349,349,349,349,2020-06-24,48.75,55.51904296875,61.41179656982422,-0.12192290440885467,-0.2061785727995754
350,350,350,350,2020-06-25,51.4511833190918,53.72628784179688,61.09827423095703,-0.04234620730552585,-0.15789465469021846
351,351,351,351,2020-06-26,50.9447021484375,53.81472396850586,59.14473342895508,-0.05333153472547758,-0.13864347347794703
352,352,352,352,2020-06-29,52.21490859985352,53.4931526184082,51.37079620361328,-0.02389546990570912,0.01643175614593395
353,353,353,353,2020-06-30,52.83393478393555,53.62981414794922,53.54942321777344,-0.014840240949149486,-0.013361272462789398
354,354,354,354,2020-07-01,52.74551010131836,53.05099105834961,54.08804702758789,-0.0057582516544367746,-0.024821323749862234
355,355,355,355,2020-07-02,53.83080291748047,48.75,55.51904296875,0.10422159830729161,-0.03040830606932099
356,356,356,356,2020-07-06,54.86786651611328,51.4511833190918,53.72628784179688,0.06640630937157987,0.021248046723010283
357,357,357,357,2020-07-07,54.25687789916992,50.9447021484375,53.81472396850586,0.06501511660784165,0.00821622593331206
358,358,358,358,2020-07-08,52.93844604492188,52.21490859985352,53.4931526184082,0.013856912986540904,-0.010369674366424109
359,359,359,359,2020-07-09,50.73569107055664,52.83393478393555,53.62981414794922,-0.03971393995089856,-0.05396481646213669
360,360,360,360,2020-07-10,52.28726577758789,52.74551010131836,53.05099105834961,-0.00868783566317266,-0.01439606057352849
361,361,361,361,2020-07-13,52.528438568115234,53.83080291748047,48.75,-0.024193663827784317,0.07750643216646624
362,362,362,362,2020-07-14,53.83080291748047,54.86786651611328,51.4511833190918,-0.01890111033072983,0.04625004606076133
363,363,363,363,2020-07-15,55.37433242797852,54.25687789916992,50.9447021484375,0.020595629016569195,0.08694977284653493
364,364,364,364,2020-07-16,55.35825347900391,52.93844604492188,52.21490859985352,0.04570983122603667,0.06020014136650631
365,365,365,365,2020-07-17,55.06884765625,50.73569107055664,52.83393478393555,0.08540647607750862,0.042300708464249936
366,366,366,366,2020-07-20,53.70216751098633,52.28726577758789,52.74551010131836,0.02706015914882487,0.018137229269947985
367,367,367,367,2020-07-21,54.72315216064453,52.528438568115234,53.83080291748047,0.04178143596793471,0.0165769261241
368,368,368,368,2020-07-22,54.96433639526367,53.83080291748047,54.86786651611328,0.021057339224920035,0.00175822180222851
369,369,369,369,2020-07-23,55.38237380981445,55.37433242797852,54.25687789916992,0.0001452185784160953,0.0207438384629528
370,370,370,370,2020-07-24,55.06884765625,55.35825347900391,52.93844604492188,-0.005227871266995088,0.040242994845755886
371,371,371,371,2020-07-27,56.08982467651367,55.06884765625,50.73569107055664,0.018540010617923208,0.10552992366874814
372,372,372,372,2020-07-28,54.32923889160156,53.70216751098633,52.28726577758789,0.01167683558558319,0.0390529717637087
373,373,373,373,2020-07-29,54.65081024169922,54.72315216064453,52.528438568115234,-0.0013219618404464173,0.04040424066349968
374,374,374,374,2020-07-30,52.48824691772461,54.96433639526367,53.83080291748047,-0.04504901978135101,-0.024940293047716944
375,375,375,375,2020-07-31,50.26137161254883,55.38237380981445,55.37433242797852,-0.09246628204943641,-0.09233449129305105
376,376,376,376,2020-08-03,49.94784164428711,55.06884765625,55.35825347900391,-0.09299279410982342,-0.09773451102045416
377,377,377,377,2020-08-04,52.10235977172852,56.08982467651367,55.06884765625,-0.07109070010081187,-0.05386871181759323
378,378,378,378,2020-08-05,52.92236328125,54.32923889160156,53.70216751098633,-0.025895367559972238,-0.014520907923815107
379,379,379,379,2020-08-06,52.60884475708008,54.65081024169922,54.72315216064453,-0.0373638647915433,-0.03863643302852371
380,380,380,380,2020-08-07,53.613746643066406,52.48824691772461,54.96433639526367,0.02144289038850955,-0.02457211058612263
381,381,381,381,2020-08-10,56.427490234375,50.26137161254883,55.38237380981445,0.12268106547825819,0.01887092142618374
382,382,382,382,2020-08-11,57.11885833740234,49.94784164428711,55.06884765625,0.14357010147074956,0.03722632247453017
383,383,383,383,2020-08-12,56.18629837036133,52.10235977172852,56.08982467651367,0.07838298719147097,0.0017199856552243542
384,384,384,384,2020-08-13,55.46277618408203,52.92236328125,54.32923889160156,0.04800263528163495,0.020864221837197494
385,385,385,385,2020-08-14,55.47885894775391,52.60884475708008,54.65081024169922,0.05455383413047832,0.015151627256623668
386,386,386,386,2020-08-17,55.09296417236328,53.613746643066406,52.48824691772461,0.0275902659656444,0.04962477140304511
387,387,387,387,2020-08-18,55.02061080932617,56.427490234375,50.26137161254883,-0.024932518161011052,0.09468979942419842
388,388,388,388,2020-08-19,54.36943054199219,57.11885833740234,49.94784164428711,-0.04813520219835665,0.08852412340845972
389,389,389,389,2020-08-20,53.01883316040039,56.18629837036133,52.10235977172852,-0.056374335057313485,0.0175898633514322
390,390,390,390,2020-08-21,52.793739318847656,55.46277618408203,52.92236328125,-0.04812303041549504,-0.002430427411542202
391,391,391,391,2020-08-24,55.94512176513672,55.47885894775391,52.60884475708008,0.008404333222172156,0.0634166559532301
392,392,392,392,2020-08-25,55.26981735229492,55.09296417236328,53.613746643066406,0.003210086489054076,0.03088891959470419
393,393,393,393,2020-08-26,55.72001647949219,55.02061080932617,56.427490234375,0.012711703121395912,-0.012537749808546828
394,394,394,394,2020-08-27,55.40649032592773,54.36943054199219,57.11885833740234,0.019074317564068854,-0.0299790307670299
395,395,395,395,2020-08-28,55.63507843017578,53.01883316040039,56.18629837036133,0.04934558370721476,-0.00981057581960798
396,396,396,396,2020-08-31,53.45539474487305,52.793739318847656,55.46277618408203,0.012532838828280823,-0.036193309771340054
397,397,397,397,2020-09-01,55.888145446777344,55.94512176513672,55.47885894775391,-0.0010184322879582819,0.007377341689901451
398,398,398,398,2020-09-02,58.36171722412109,55.26981735229492,55.09296417236328,0.05594192309553159,0.05933158799608629
399,399,399,399,2020-09-03,57.504539489746094,55.72001647949219,55.02061080932617,0.03202660593093509,0.0451454217589109
400,400,400,400,2020-09-04,58.82704925537109,55.40649032592773,54.36943054199219,0.06173570838582232,0.08198759245668508
401,401,401,401,2020-09-08,57.21065521240234,55.63507843017578,53.01883316040039,0.02831984472177873,0.0790628876972872
402,402,402,402,2020-09-09,59.34136199951172,53.45539474487305,52.793739318847656,0.11010988287956103,0.12402271112337226
403,403,403,403,2020-09-10,57.9127311706543,55.888145446777344,55.94512176513672,0.03622567375768404,0.035170348073917834
404,404,404,404,2020-09-11,60.663856506347656,58.36171722412109,55.26981735229492,0.03944605113975452,0.0975946621945687
405,405,405,405,2020-09-14,62.44353103637695,57.504539489746094,55.72001647949219,0.08588872444603357,0.12066605470871239
406,406,406,406,2020-09-15,62.492523193359375,58.82704925537109,55.40649032592773,0.06230932852124349,0.12789174744236975
407,407,407,407,2020-09-16,62.81090545654297,57.21065521240234,55.63507843017578,0.09788823818480918,0.12898026261206996
408,408,408,408,2020-09-17,65.22733306884766,59.34136199951172,53.45539474487305,0.09918833796542059,0.22021983712137239
409,409,409,409,2020-09-18,64.49260711669922,57.9127311706543,55.888145446777344,0.11361708924857439,0.15395861861467486
410,410,410,410,2020-09-21,60.00261688232422,60.663856506347656,58.36171722412109,-0.010900059147315289,0.028116027701887925
411,411,411,411,2020-09-22,60.01077651977539,62.44353103637695,57.504539489746094,-0.03895927210112993,0.04358329015879159
412,412,412,412,2020-09-23,57.13717651367188,62.492523193359375,58.82704925537109,-0.08569579856965304,-0.028726117714376387
413,413,413,413,2020-09-24,57.32494354248047,62.81090545654297,57.21065521240234,-0.08734091435535951,0.001997675601753235
414,414,414,414,2020-09-25,56.83512496948242,65.22733306884766,59.34136199951172,-0.12866091107093447,-0.04223423503575663
415,415,415,415,2020-09-28,58.13315200805664,64.49260711669922,57.9127311706543,-0.09860750546392327,0.0038060860357771453
416,416,416,416,2020-09-29,57.37392425537109,60.00261688232422,60.663856506347656,-0.04380963303831342,-0.05423216459428892
417,417,417,417,2020-09-30,57.54536056518555,60.01077651977539,62.44353103637695,-0.041082887067415474,-0.07844159979258603
418,418,418,418,2020-10-01,55.62690734863281,57.13717651367188,62.492523193359375,-0.02643233805362588,-0.10986299630571039
419,419,419,419,2020-10-02,58.974002838134766,57.32494354248047,62.81090545654297,0.028766871692289975,-0.06108656753981745
420,420,420,420,2020-10-05,61.5536994934082,56.83512496948242,65.22733306884766,0.083022154459226,-0.05632046264350443
421,421,421,421,2020-10-06,62.03535461425781,58.13315200805664,64.49260711669922,0.06712525420366622,-0.038101305130912366
422,422,422,422,2020-10-07,64.82731628417969,57.37392425537109,60.00261688232422,0.12990905059297653,0.08040814971982901
423,423,423,423,2020-10-08,64.70486450195312,57.54536056518555,60.01077651977539,0.1244149635426739,0.07822075057853795
424,424,424,424,2020-10-09,65.17835235595703,55.62690734863281,57.13717651367188,0.17170548323785195,0.140734567805622
425,425,425,425,2020-10-12,63.22724151611328,58.974002838134766,57.32494354248047,0.07212056962883007,0.10296212449400732
426,426,426,426,2020-10-13,62.60679626464844,61.5536994934082,56.83512496948242,0.017108586159845895,0.10155113230181345
427,427,427,427,2020-10-14,63.67623901367188,62.03535461425781,58.13315200805664,0.026450794222379503,0.0953515647121117
428,428,428,428,2020-10-15,62.85171890258789,64.82731628417969,57.37392425537109,-0.030474767348558585,0.09547533515112483
429,429,429,429,2020-10-16,62.8680419921875,64.70486450195312,57.54536056518555,-0.02838770351972808,0.09249540492447839
430,430,430,430,2020-10-19,62.90070724487305,65.17835235595703,55.62690734863281,-0.03494480956875268,0.1307604582554418
431,431,431,431,2020-10-20,63.5374641418457,63.22724151611328,58.974002838134766,0.004906470981394406,0.07738089809226989
432,432,432,432,2020-10-21,62.525169372558594,62.60679626464844,61.5536994934082,-0.0013038024137953519,0.015782477530118744
433,433,433,433,2020-10-22,62.9251823425293,63.67623901367188,62.03535461425781,-0.011794928261723014,0.014343880740337989
434,434,434,434,2020-10-23,62.77824401855469,62.85171890258789,64.82731628417969,-0.0011690194845279667,-0.03160816123626964
435,435,435,435,2020-10-26,61.57819747924805,62.8680419921875,64.70486450195312,-0.020516696115647104,-0.04832197774883984
436,436,436,436,2020-10-27,59.896484375,62.90070724487305,65.17835235595703,-0.04776135279652072,-0.081037150987053
437,437,437,437,2020-10-28,56.598388671875,63.5374641418457,63.22724151611328,-0.10921234524688306,-0.10484172146825255
438,438,438,438,2020-10-29,58.94950485229492,62.525169372558594,62.60679626464844,-0.057187602307127494,-0.05841684338699571
439,439,439,439,2020-10-30,55.87998580932617,62.9251823425293,63.67623901367188,-0.11196147982302285,-0.12243583046215689
440,440,440,440,2020-11-02,58.70459365844727,62.77824401855469,62.85171890258789,-0.06488952381183855,-0.06598268617868874
441,441,441,441,2020-11-03,59.48014831542969,61.57819747924805,62.8680419921875,-0.03407129876650583,-0.053888964399095185
442,442,442,442,2020-11-04,56.78614807128906,59.896484375,62.90070724487305,-0.05192852863012354,-0.09720970465053669
443,443,443,443,2020-11-05,60.58222579956055,56.598388671875,63.5374641418457,0.07038781882610734,-0.04651174519158752
444,444,444,444,2020-11-06,59.32503509521485,58.94950485229492,62.525169372558594,0.006370371453685131,-0.05118153712268447
445,445,445,445,2020-11-09,64.81098937988281,55.87998580932617,62.9251823425293,0.1598247286789054,0.029969035720679216
446,446,446,446,2020-11-10,66.4273910522461,58.70459365844727,62.77824401855469,0.13155354483383852,0.05812757414197289
447,447,447,447,2020-11-11,62.99051284790039,59.48014831542969,61.57819747924805,0.05901741390850024,0.02293531520029135
448,448,448,448,2020-11-12,60.688358306884766,56.78614807128906,59.896484375,0.06871764273739589,0.013220708028988781
449,449,449,449,2020-11-13,62.56599426269531,60.58222579956055,56.598388671875,0.03274505743150091,0.10543772942754726
450,450,450,450,2020-11-16,65.03958129882812,59.32503509521485,58.94950485229492,0.09632604842865411,0.1033100525914954
451,451,451,451,2020-11-17,66.14981842041016,64.81098937988281,55.87998580932617,0.020657438705030895,0.18378373692016914
452,452,452,452,2020-11-18,67.10497283935547,66.4273910522461,58.70459365844727,0.010200337185852337,0.14309577253499017
453,453,453,453,2020-11-19,67.12945556640625,62.99051284790039,59.48014831542969,0.06570739832679129,0.12860269295919458
454,454,454,454,2020-11-20,66.65596008300781,60.688358306884766,56.78614807128906,0.0983319032283998,0.17380668256153298
455,455,455,455,2020-11-23,69.529541015625,62.56599426269531,60.58222579956055,0.11129922628084365,0.14768878326899237
456,456,456,456,2020-11-24,74.16648864746094,65.03958129882812,59.32503509521485,0.14032850713934808,0.2501718461426279
457,457,457,457,2020-11-25,72.92562103271484,66.14981842041016,64.81098937988281,0.10243115966307847,0.12520456377033473
458,458,458,458,2020-11-27,72.57868194580078,67.10497283935547,66.4273910522461,0.081569351343737,0.09260172341732664
459,459,459,459,2020-11-30,70.29871368408203,67.12945556640625,62.99051284790039,0.04721113989283987,0.11602065939403183
460,460,460,460,2020-12-01,70.84393310546875,66.65596008300781,60.688358306884766,0.06282968570620806,0.16733975150934155
461,461,461,461,2020-12-02,70.97608947753906,69.529541015625,62.56599426269531,0.020804803839981956,0.13441958869114035
462,462,462,462,2020-12-03,70.73651885986328,74.16648864746094,65.03958129882812,-0.04624689465752507,0.08759185479470188
463,463,463,463,2020-12-04,73.73516845703125,72.92562103271484,66.14981842041016,0.01110100144300774,0.11466924955731517
464,464,464,464,2020-12-07,71.95912170410156,72.57868194580078,67.10497283935547,-0.00853639422884378,0.07233664897483205
465,465,465,465,2020-12-08,72.60346221923828,70.29871368408203,67.12945556640625,0.03278507406997,0.08154403468112448
466,466,466,466,2020-12-09,73.14039611816406,70.84393310546875,66.65596008300781,0.03241580347150497,0.09728216392174183
467,467,467,467,2020-12-10,72.8677978515625,70.97608947753906,69.529541015625,0.026652755708978404,0.04801206490328069
468,468,468,468,2020-12-11,73.10736083984375,70.73651885986328,74.16648864746094,0.03351652043659881,-0.014280409210844391
469,469,469,469,2020-12-14,71.95085144042969,73.73516845703125,72.92562103271484,-0.02419899559382388,-0.013366627235822492
470,470,470,470,2020-12-15,73.5286636352539,71.95912170410156,72.57868194580078,0.02181157710076498,0.013088990651036303
471,471,471,471,2020-12-16,73.58648681640625,72.60346221923828,70.29871368408203,0.013539638016153654,0.046768610121363796
472,472,472,472,2020-12-17,74.4290771484375,73.14039611816406,70.84393310546875,0.017619278793506554,0.05060622534369141
473,473,473,473,2020-12-18,75.11471557617188,72.8677978515625,70.97608947753906,0.03083553765665492,0.0583101454179511
474,474,474,474,2020-12-21,74.66863250732422,73.10736083984375,70.73651885986328,0.02135587510675907,0.05558817016781514
475,475,475,475,2020-12-22,74.18950653076172,71.95085144042969,73.73516845703125,0.031113670589228315,0.006161755417907866
476,476,476,476,2020-12-23,74.86689758300781,73.5286636352539,71.95912170410156,0.018200166868152845,0.040408718311809366
477,477,477,477,2020-12-24,74.85037994384766,73.58648681640625,72.60346221923828,0.017175614465666067,0.030947804084389796
478,478,478,478,2020-12-28,74.84210205078125,74.4290771484375,73.14039611816406,0.005549241212813083,0.02326629363434063
479,479,479,479,2020-12-29,73.92516326904297,75.11471557617188,72.8677978515625,-0.015836474890497443,0.0145107365483228
480,480,480,480,2020-12-30,75.23035430908203,74.66863250732422,73.10736083984375,0.007522861781387391,0.029039394184795286
481,481,481,481,2020-12-31,75.7177505493164,74.18950653076172,71.95085144042969,0.020599193740708177,0.05235378085838849
482,482,482,482,2021-01-04,73.75996398925781,74.86689758300781,73.5286636352539,-0.014785354134952633,0.003145716820739386
483,483,483,483,2021-01-05,76.27946472167969,74.85037994384766,73.58648681640625,0.019092552087299097,0.036596092866782115
