,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VRSN,VRSN_6m,VRSN_12m,VRSN_6m_ret,VRSN_12m_ret
247,247,247,247,2020-01-29,212.1300048828125,214.44000244140625,209.1199951171875,-0.010772232476657151,0.014393696613937967
248,248,248,248,2020-01-30,213.33999633789065,214.08999633789065,211.75,-0.003503199648881794,0.007508837487086861
249,249,249,249,2020-01-31,208.13999938964844,215.0200042724609,209.3699951171875,-0.03199704560555461,-0.005874746889355409
250,250,250,250,2020-02-03,210.5599975585937,212.75,211.7400054931641,-0.010293783508372734,-0.0055729097192664945
251,251,251,251,2020-02-04,214.47999572753903,209.7700042724609,213.5399932861328,0.022453121796005338,0.004401997147891024
252,252,252,252,2020-02-05,213.259994506836,210.97000122070312,214.0,0.010854591993566087,-0.003457969594224286
253,253,253,253,2020-02-06,216.94000244140625,212.1300048828125,214.44000244140625,0.022674762871244702,0.011658272577585338
254,254,254,254,2020-02-07,205.07000732421875,213.33999633789065,214.08999633789065,-0.038764362780684514,-0.0421317631274839
255,255,255,255,2020-02-10,205.8300018310547,208.13999938964844,215.0200042724609,-0.011098287524587302,-0.04274022071807415
256,256,256,256,2020-02-11,204.4600067138672,210.5599975585937,212.75,-0.028970321596954896,-0.03896589088664071
257,257,257,257,2020-02-12,208.2899932861328,214.47999572753903,209.7700042724609,-0.02886051177131499,-0.007055398561205961
258,258,258,258,2020-02-13,209.8099975585937,213.259994506836,210.97000122070312,-0.016177422100288497,-0.005498429423128837
259,259,259,259,2020-02-14,209.57000732421875,216.94000244140625,212.1300048828125,-0.03397250407599717,-0.012068059678818077
260,260,260,260,2020-02-18,210.47999572753903,205.07000732421875,213.33999633789065,0.02638117818354102,-0.01340583415883212
261,261,261,261,2020-02-19,211.22999572753903,205.8300018310547,208.13999938964844,0.02623521278941965,0.014845759330026631
262,262,262,262,2020-02-20,209.0599975585937,204.4600067138672,210.5599975585937,0.02249824265712741,-0.007123860264970694
263,263,263,263,2020-02-21,206.1199951171875,208.2899932861328,214.47999572753903,-0.01041815852365191,-0.03897799690825954
264,264,264,264,2020-02-24,200.4100036621093,209.8099975585937,213.259994506836,-0.0448024117337843,-0.06025504630834455
265,265,265,265,2020-02-25,193.6499938964844,209.57000732421875,216.94000244140625,-0.07596513275444527,-0.10735691104830836
266,266,266,266,2020-02-26,195.8500061035156,210.47999572753903,205.07000732421875,-0.0695077438283569,-0.04496026181988766
267,267,267,267,2020-02-27,190.5399932861328,211.22999572753903,205.8300018310547,-0.0979501153240272,-0.07428464465288165
268,268,268,268,2020-02-28,189.75,209.0599975585937,204.4600067138672,-0.0923658173925963,-0.07194564330839137
269,269,269,269,2020-03-02,196.8500061035156,206.1199951171875,208.2899932861328,-0.04497374943368082,-0.0549233643063296
270,270,270,270,2020-03-03,189.0500030517578,200.4100036621093,209.8099975585937,-0.05668380022338804,-0.09894664100092865
271,271,271,271,2020-03-04,199.77999877929688,193.6499938964844,209.57000732421875,0.03165507397892964,-0.04671474067267689
272,272,272,272,2020-03-05,192.3099975585937,195.8500061035156,210.47999572753903,-0.018075100508553765,-0.08632648488109029
273,273,273,273,2020-03-06,192.009994506836,190.5399932861328,211.22999572753903,0.007714922181694783,-0.0909908706597452
274,274,274,274,2020-03-09,176.80999755859375,189.75,209.0599975585937,-0.0681950062788208,-0.15426193617438055
275,275,275,275,2020-03-10,186.0599975585937,196.8500061035156,206.1199951171875,-0.05481335133537091,-0.09732193884047446
276,276,276,276,2020-03-11,178.02999877929688,189.0500030517578,200.4100036621093,-0.05829147894509101,-0.11167109662122976
277,277,277,277,2020-03-12,165.6699981689453,199.77999877929688,193.6499938964844,-0.170737815691119,-0.14448745989889267
278,278,278,278,2020-03-13,182.6199951171875,192.3099975585937,195.8500061035156,-0.05038740868609193,-0.06755175171827887
279,279,279,279,2020-03-16,160.27999877929688,192.009994506836,190.5399932861328,-0.1652517922779767,-0.15881177481409203
280,280,280,280,2020-03-17,176.19000244140625,176.80999755859375,189.75,-0.003506561426098287,-0.07146243772644922
281,281,281,281,2020-03-18,164.0,186.0599975585937,196.8500061035156,-0.11856389255109279,-0.1668783595883715
282,282,282,282,2020-03-19,164.60000610351562,178.02999877929688,189.0500030517578,-0.07543668352450172,-0.12933084662023675
283,283,283,283,2020-03-20,157.1300048828125,165.6699981689453,199.77999877929688,-0.05154821863053316,-0.21348480406990666
284,284,284,284,2020-03-23,151.1699981689453,182.6199951171875,192.3099975585937,-0.17221551740848906,-0.2139254324368326
285,285,285,285,2020-03-24,170.52999877929688,160.27999877929688,192.009994506836,0.06395058696072309,-0.11186915442974188
286,286,286,286,2020-03-25,166.97000122070312,176.19000244140625,176.80999755859375,-0.05232987736503003,-0.05565294086172767
287,287,287,287,2020-03-26,175.89999389648438,164.0,186.0599975585937,0.07256093839319733,-0.054606061460952926
288,288,288,288,2020-03-27,173.91000366210938,164.60000610351562,178.02999877929688,0.056561343945144005,-0.02314213978226809
289,289,289,289,2020-03-30,188.5500030517578,157.1300048828125,165.6699981689453,0.19996179719066598,0.13810590412079415
290,290,290,290,2020-03-31,180.08999633789062,151.1699981689453,182.6199951171875,0.19130778937117365,-0.013853897968146178
291,291,291,291,2020-04-01,175.4600067138672,170.52999877929688,160.27999877929688,0.028909915967048283,0.09470930902284924
292,292,292,292,2020-04-02,181.8000030517578,166.97000122070312,176.19000244140625,0.08881836091893058,0.03184062961924994
293,293,293,293,2020-04-03,182.69000244140625,175.89999389648438,164.0,0.038601528030283605,0.11396342952076988
294,294,294,294,2020-04-06,195.8500061035156,173.91000366210938,164.60000610351562,0.12615721913291167,0.18985418494059525
295,295,295,295,2020-04-07,190.9499969482422,188.5500030517578,157.1300048828125,0.012728686595807615,0.2152357348340479
296,296,296,296,2020-04-08,193.1999969482422,180.08999633789062,151.1699981689453,0.07279693973536516,0.2780313507202983
297,297,297,297,2020-04-09,196.07000732421875,175.4600067138672,170.52999877929688,0.11746266853825826,0.14976842038201288
298,298,298,298,2020-04-13,199.0,181.8000030517578,166.97000122070312,0.09460944257160109,0.19183085910719488
299,299,299,299,2020-04-14,204.33999633789065,182.69000244140625,175.89999389648438,0.11850672509256843,0.1616827937932901
300,300,300,300,2020-04-15,201.3000030517578,195.8500061035156,173.91000366210938,0.027827402493731057,0.15749524934094428
301,301,301,301,2020-04-16,206.1199951171875,190.9499969482422,188.5500030517578,0.0794448725393655,0.09318478801937036
302,302,302,302,2020-04-17,209.92999267578125,193.1999969482422,180.08999633789062,0.08659418215219228,0.16569491334712372
303,303,303,303,2020-04-20,210.8999938964844,196.07000732421875,175.4600067138672,0.07563618104906267,0.20198327725138676
304,304,304,304,2020-04-21,206.75,199.0,181.8000030517578,0.03894472361809043,0.13723870478230427
305,305,305,305,2020-04-22,215.6600036621093,204.33999633789065,182.69000244140625,0.05539790313737791,0.18046965230775247
306,306,306,306,2020-04-23,213.0,201.3000030517578,195.8500061035156,0.05812218962179494,0.0875669816799487
307,307,307,307,2020-04-24,212.1300048828125,206.1199951171875,190.9499969482422,0.029157820240622856,0.11091913209253024
308,308,308,308,2020-04-27,214.22999572753903,209.92999267578125,193.1999969482422,0.020483033400562123,0.10885092707807198
309,309,309,309,2020-04-28,211.07000732421875,210.8999938964844,196.07000732421875,0.0008061329191777489,0.07650328678366503
310,310,310,310,2020-04-29,211.38999938964844,206.75,199.0,0.022442560530343103,0.06226130346557013
311,311,311,311,2020-04-30,209.4900054931641,215.6600036621093,204.33999633789065,-0.02860983985983878,0.025203138140207804
312,312,312,312,2020-05-01,205.0200042724609,213.0,201.3000030517578,-0.03746476867389248,0.01847988655890198
313,313,313,313,2020-05-04,208.83999633789065,212.1300048828125,206.1199951171875,-0.015509397394014801,0.013196202625352926
314,314,314,314,2020-05-05,210.5500030517578,214.22999572753903,209.92999267578125,-0.017177765715224558,0.002953414936445631
315,315,315,315,2020-05-06,212.4199981689453,211.07000732421875,210.8999938964844,0.006395938778041899,0.007207227674017602
316,316,316,316,2020-05-07,211.77999877929688,211.38999938964844,206.75,0.0018449282878778561,0.024328893732995738
317,317,317,317,2020-05-08,210.0399932861328,209.4900054931641,215.6600036621093,0.0026253653088317286,-0.026059585832066356
318,318,318,318,2020-05-11,212.1499938964844,205.0200042724609,213.0,0.03477704358325995,-0.00399063898364127
319,319,319,319,2020-05-12,208.8600006103516,208.83999633789065,212.1300048828125,9.57875541645059e-05,-0.015415095447093186
320,320,320,320,2020-05-13,212.08999633789065,210.5500030517578,214.22999572753903,0.0073141451617755315,-0.009989261225445079
321,321,321,321,2020-05-14,214.9600067138672,212.4199981689453,211.07000732421875,0.011957483131610491,0.018429901239701563
322,322,322,322,2020-05-15,217.25,211.77999877929688,211.38999938964844,0.02582869606304805,0.02772127644293154
323,323,323,323,2020-05-18,217.0800018310547,210.0399932861328,209.4900054931641,0.03351746700606406,0.03623082791001342
324,324,324,324,2020-05-19,212.4100036621093,212.1499938964844,205.0200042724609,0.00122559402830702,0.03604526014850462
325,325,325,325,2020-05-20,215.8099975585937,208.8600006103516,208.83999633789065,0.03327586387021042,0.03337483883798775
326,326,326,326,2020-05-21,211.0599975585937,212.08999633789065,210.5500030517578,-0.0048564232027993315,0.0024222013747039473
327,327,327,327,2020-05-22,213.72000122070312,214.9600067138672,212.4199981689453,-0.005768540446756787,0.006119965459767451
328,328,328,328,2020-05-26,208.22000122070312,217.25,211.77999877929688,-0.04156501164233317,-0.01680988563185204
329,329,329,329,2020-05-27,209.97999572753903,217.0800018310547,210.0399932861328,-0.03270686402997791,-0.0002856482599103982
330,330,330,330,2020-05-28,212.77999877929688,212.4100036621093,212.1499938964844,0.0017418912047859614,0.002969620084551483
331,331,331,331,2020-05-29,219.009994506836,215.8099975585937,208.8600006103516,0.014827843864710033,0.04859711704885128
332,332,332,332,2020-06-01,219.02999877929688,211.0599975585937,212.08999633789065,0.03776178012363807,0.0327219697356671
333,333,333,333,2020-06-02,217.38999938964844,213.72000122070312,214.9600067138672,0.01717199208302178,0.011304394305382548
334,334,334,334,2020-06-03,213.9600067138672,208.22000122070312,217.25,0.027567022665992313,-0.015143812594397343
335,335,335,335,2020-06-04,210.22999572753903,209.97999572753903,217.0800018310547,0.001190589604184833,-0.03155521487809254
336,336,336,336,2020-06-05,211.27999877929688,212.77999877929688,212.4100036621093,-0.007049534771150445,-0.005319923088980105
337,337,337,337,2020-06-08,214.4499969482422,219.009994506836,215.8099975585937,-0.02082095645389126,-0.0063018424805934
338,338,338,338,2020-06-09,213.42999267578125,219.02999877929688,211.0599975585937,-0.025567301898030914,0.011229011392978938
339,339,339,339,2020-06-10,213.1499938964844,217.38999938964844,213.72000122070312,-0.019504142348168774,-0.002667075243135919
340,340,340,340,2020-06-11,204.1600036621093,213.9600067138672,208.22000122070312,-0.04580296664910666,-0.0194985954029
341,341,341,341,2020-06-12,204.1699981689453,210.22999572753903,209.97999572753903,-0.028825560965370367,-0.027669290774405608
342,342,342,342,2020-06-15,205.8500061035156,211.27999877929688,212.77999877929688,-0.02570045772034224,-0.03256881622115859
343,343,343,343,2020-06-16,207.3999938964844,214.4499969482422,219.009994506836,-0.03287481068819653,-0.053011282140318916
344,344,344,344,2020-06-17,209.0,213.42999267578125,219.02999877929688,-0.020756186233444662,-0.04579280845179334
345,345,345,345,2020-06-18,207.22999572753903,213.1499938964844,217.38999938964844,-0.027773860372805825,-0.046736297394705306
346,346,346,346,2020-06-19,205.259994506836,204.1600036621093,213.9600067138672,0.005387886094218697,-0.04066186172197073
347,347,347,347,2020-06-22,205.75,204.1699981689453,210.22999572753903,0.0077386582025988915,-0.02130997392658074
348,348,348,348,2020-06-23,207.19000244140625,205.8500061035156,211.27999877929688,0.006509576381634075,-0.01935818043128179
349,349,349,349,2020-06-24,202.72999572753903,207.3999938964844,214.4499969482422,-0.022516867436728205,-0.05465144037065106
350,350,350,350,2020-06-25,205.1100006103516,209.0,213.42999267578125,-0.018612437271045,-0.03898230029023353
351,351,351,351,2020-06-26,203.63999938964844,207.22999572753903,213.1499938964844,-0.017323729247240016,-0.04461644278279675
352,352,352,352,2020-06-29,204.1000061035156,205.259994506836,204.1600036621093,-0.005651312649147311,-0.00029387518376511323
353,353,353,353,2020-06-30,206.8300018310547,205.75,204.1699981689453,0.005249097599293817,0.013028376774085526
354,354,354,354,2020-07-01,210.47999572753903,207.19000244140625,205.8500061035156,0.01587911215485982,0.022492054829938546
355,355,355,355,2020-07-02,210.8099975585937,202.72999572753903,207.3999938964844,0.03985597593517376,0.01644167677175168
356,356,356,356,2020-07-06,212.1999969482422,205.1100006103516,209.0,0.03456679984785094,0.01531099018297688
357,357,357,357,2020-07-07,211.1100006103516,203.63999938964844,207.22999572753903,0.03668238677613589,0.018723181792243526
358,358,358,358,2020-07-08,210.8000030517578,204.1000061035156,205.259994506836,0.03282702963195461,0.026990201175014272
359,359,359,359,2020-07-09,212.6100006103516,206.8300018310547,205.75,0.02794564970326796,0.033341436745329744
360,360,360,360,2020-07-10,209.9900054931641,210.47999572753903,207.19000244140625,-0.002327965813003985,0.013514180311618551
361,361,361,361,2020-07-13,201.0,210.8099975585937,202.72999572753903,-0.046534783322441986,-0.008533496591516143
362,362,362,362,2020-07-14,198.6499938964844,212.1999969482422,205.1100006103516,-0.06385486921125061,-0.0314953278467357
363,363,363,363,2020-07-15,199.19000244140625,211.1100006103516,203.63999938964844,-0.05646344623410915,-0.021852273431446467
364,364,364,364,2020-07-16,198.38999938964844,210.8000030517578,204.1000061035156,-0.05887098426209392,-0.027976514174973377
365,365,365,365,2020-07-17,199.6999969482422,212.6100006103516,206.8300018310547,-0.06072152591622182,-0.03447277870565657
366,366,366,366,2020-07-20,207.6600036621093,209.9900054931641,210.47999572753903,-0.01109577489453728,-0.013397910122918022
367,367,367,367,2020-07-21,205.009994506836,201.0,210.8099975585937,0.019950221427044834,-0.02751294112673952
368,368,368,368,2020-07-22,205.8099975585937,198.6499938964844,212.1999969482422,0.036043311764914154,-0.030113098405025296
369,369,369,369,2020-07-23,205.47999572753903,199.19000244140625,211.1100006103516,0.03157785636346411,-0.026668584465611933
370,370,370,370,2020-07-24,208.52999877929688,198.38999938964844,210.8000030517578,0.05111144423027558,-0.010768521060711689
371,371,371,371,2020-07-27,209.7899932861328,199.6999969482422,212.6100006103516,0.05052577111709078,-0.013263756719454456
372,372,372,372,2020-07-28,206.4199981689453,207.6600036621093,209.9900054931641,-0.005971325586518028,-0.01700084399652535
373,373,373,373,2020-07-29,208.72999572753903,205.009994506836,201.0,0.018145462759763253,0.03845769018676126
374,374,374,374,2020-07-30,208.47999572753903,205.8099975585937,198.6499938964844,0.01297312181438226,0.049484027853416324
375,375,375,375,2020-07-31,211.67999267578125,205.47999572753903,199.19000244140625,0.03017323864685717,0.06270390120633218
376,376,376,376,2020-08-03,212.0500030517578,208.52999877929688,198.38999938964844,0.01688008580571876,0.06885429560025558
377,377,377,377,2020-08-04,214.3800048828125,209.7899932861328,199.6999969482422,0.021879077856775453,0.07351030625391064
378,378,378,378,2020-08-05,212.1600036621093,206.4199981689453,207.6600036621093,0.027807409863777055,0.02167003717924465
379,379,379,379,2020-08-06,211.8000030517578,208.72999572753903,205.009994506836,0.014708031366158503,0.03312037816134583
380,380,380,380,2020-08-07,210.3999938964844,208.47999572753903,205.8099975585937,0.009209507906238645,0.022302105788539084
381,381,381,381,2020-08-10,206.3000030517578,211.67999267578125,205.47999572753903,-0.02541567370641251,0.003990691752330466
382,382,382,382,2020-08-11,201.8000030517578,212.0500030517578,208.52999877929688,-0.04833765551749669,-0.032273513484560645
383,383,383,383,2020-08-12,205.22000122070312,214.3800048828125,209.7899932861328,-0.04272788251458692,-0.02178365132600324
384,384,384,384,2020-08-13,210.3000030517578,212.1600036621093,206.4199981689453,-0.008766971051309747,0.018796652055179663
385,385,385,385,2020-08-14,207.2899932861328,211.8000030517578,208.72999572753903,-0.02129371907762856,-0.00689887639956599
386,386,386,386,2020-08-17,206.75,210.3999938964844,208.47999572753903,-0.017347880239389046,-0.008298137773371517
387,387,387,387,2020-08-18,206.9900054931641,206.3000030517578,211.67999267578125,0.0033446555075093976,-0.022156024871942237
388,388,388,388,2020-08-19,206.1499938964844,201.8000030517578,212.0500030517578,0.021555950341640484,-0.02782366927782276
389,389,389,389,2020-08-20,208.1600036621093,205.22000122070312,214.3800048828125,0.014326100886454807,-0.02901390558370065
390,390,390,390,2020-08-21,206.72999572753903,210.3000030517578,212.1600036621093,-0.01697578351123541,-0.025593928359928797
391,391,391,391,2020-08-24,207.3000030517578,207.2899932861328,211.8000030517578,4.8288706397725534e-05,-0.021246458617379393
392,392,392,392,2020-08-25,205.6999969482422,206.75,210.3999938964844,-0.005078612100400504,-0.02233838918528952
393,393,393,393,2020-08-26,208.509994506836,206.9900054931641,206.3000030517578,0.007343296648794517,0.010712512953883646
394,394,394,394,2020-08-27,207.8699951171875,206.1499938964844,201.8000030517578,0.008343445411726602,0.030079246648340385
395,395,395,395,2020-08-28,208.13999938964844,208.1600036621093,205.22000122070312,-9.610046170693831e-05,0.014228623679838126
396,396,396,396,2020-08-31,214.8000030517578,206.72999572753903,210.3000030517578,0.039036460557251074,0.021398002542551087
397,397,397,397,2020-09-01,215.77999877929688,207.3000030517578,207.2899932861328,0.040906877002899966,0.040957141049471124
398,398,398,398,2020-09-02,219.6999969482422,205.6999969482422,206.75,0.0680602829737651,0.06263601909669747
399,399,399,399,2020-09-03,207.77999877929688,208.509994506836,206.9900054931641,-0.0035010107274027202,0.0038165769610498668
400,400,400,400,2020-09-04,203.5399932861328,207.8699951171875,206.1499938964844,-0.020830335944413858,-0.012660687303547413
401,401,401,401,2020-09-08,196.8099975585937,208.13999938964844,208.1600036621093,-0.05443452418698447,-0.05452539346578422
402,402,402,402,2020-09-09,200.3300018310547,214.8000030517578,206.72999572753903,-0.06736499541490448,-0.03095822584410657
403,403,403,403,2020-09-10,198.0,215.77999877929688,207.3000030517578,-0.08239873426583222,-0.04486253215073921
404,404,404,404,2020-09-11,198.1300048828125,219.6999969482422,205.6999969482422,-0.09817930070573111,-0.03680112872016439
405,405,405,405,2020-09-14,202.0,207.77999877929688,208.509994506836,-0.02781787858915319,-0.031221498625201738
406,406,406,406,2020-09-15,204.3300018310547,203.5399932861328,207.8699951171875,0.0038813430823458894,-0.017029842542388707
407,407,407,407,2020-09-16,202.9900054931641,196.8099975585937,208.13999938964844,0.031400884158491404,-0.024742932216710978
408,408,408,408,2020-09-17,203.4900054931641,200.3300018310547,214.8000030517578,0.015773991080848315,-0.052653619170892174
409,409,409,409,2020-09-18,204.67999267578125,198.0,215.77999877929688,0.03373733674637003,-0.051441311364863296
410,410,410,410,2020-09-21,202.88999938964844,198.1300048828125,219.6999969482422,0.02402460197611833,-0.07651341735136175
411,411,411,411,2020-09-22,205.2899932861328,202.0,207.77999877929688,0.016287095475905122,-0.01198385555776682
412,412,412,412,2020-09-23,200.13999938964844,204.3300018310547,203.5399932861328,-0.020506055908865783,-0.016704303864767844
413,413,413,413,2020-09-24,202.009994506836,202.9900054931641,196.8099975585937,-0.004827878022600984,0.02642140649737157
414,414,414,414,2020-09-25,205.5800018310547,203.4900054931641,200.3300018310547,0.010270756702892792,0.026206758608366076
415,415,415,415,2020-09-28,204.72000122070312,204.67999267578125,198.0,0.0001954687627199192,0.0339394001045612
416,416,416,416,2020-09-29,204.9100036621093,202.88999938964844,198.1300048828125,0.009956154953608465,0.03421994958969976
417,417,417,417,2020-09-30,204.8500061035156,205.2899932861328,202.0,-0.002143247099258061,0.014108941106512951
418,418,418,418,2020-10-01,207.22000122070312,200.13999938964844,204.3300018310547,0.03537524659061675,0.014143783897373918
419,419,419,419,2020-10-02,202.1600036621093,202.009994506836,202.9900054931641,0.00074258283922779,-0.0040888802827425685
420,420,420,420,2020-10-05,203.4499969482422,205.5800018310547,203.4900054931641,-0.010360953710677245,-0.0001966118425568153
421,421,421,421,2020-10-06,202.08999633789065,204.72000122070312,204.67999267578125,-0.01284683893674432,-0.012653881329736105
422,422,422,422,2020-10-07,203.82000732421875,204.9100036621093,202.88999938964844,-0.005319390553952252,0.004583803723042346
423,423,423,423,2020-10-08,205.47000122070312,204.8500061035156,205.2899932861328,0.003026580906589027,0.0008768470965820896
424,424,424,424,2020-10-09,209.5599975585937,207.22000122070312,200.13999938964844,0.011292328559530773,0.047067044057523155
425,425,425,425,2020-10-12,214.1499938964844,202.1600036621093,202.009994506836,0.05930940847436483,0.06009603346253045
426,426,426,426,2020-10-13,216.0,203.4499969482422,205.5800018310547,0.06168593384127963,0.05068585502547296
427,427,427,427,2020-10-14,212.13999938964844,202.08999633789065,204.72000122070312,0.04973033417722661,0.03624461764703679
428,428,428,428,2020-10-15,208.6000061035156,203.82000732421875,204.9100036621093,0.023452058716165514,0.018007917502607773
429,429,429,429,2020-10-16,207.33999633789065,205.47000122070312,204.8500061035156,0.009101061498407725,0.012155187503957388
430,430,430,430,2020-10-19,203.1699981689453,209.5599975585937,207.22000122070312,-0.030492457835907927,-0.019544460128847696
431,431,431,431,2020-10-20,203.9600067138672,214.1499938964844,202.1600036621093,-0.047583411034524015,0.00890385347819067
432,432,432,432,2020-10-21,205.5599975585937,216.0,203.4499969482422,-0.04833334463614036,0.010371101705586527
433,433,433,433,2020-10-22,207.8600006103516,212.13999938964844,202.08999633789065,-0.02017535020086214,0.028551657068732972
434,434,434,434,2020-10-23,200.8000030517578,208.6000061035156,203.82000732421875,-0.03739215159891751,-0.014817015817573664
435,435,435,435,2020-10-26,198.5800018310547,207.33999633789065,205.47000122070312,-0.04224941960816997,-0.033532872675888226
436,436,436,436,2020-10-27,199.0599975585937,203.1699981689453,209.5599975585937,-0.020229367757999217,-0.050104982450499214
437,437,437,437,2020-10-28,189.8300018310547,203.9600067138672,214.1499938964844,-0.06927831152033304,-0.11356522418200721
438,438,438,438,2020-10-29,191.58999633789065,205.5599975585937,216.0,-0.06796069948736483,-0.11300927621346923
439,439,439,439,2020-10-30,190.6999969482422,207.8600006103516,212.13999938964844,-0.08255558362225279,-0.1010653460124995
440,440,440,440,2020-11-02,189.1999969482422,200.8000030517578,208.6000061035156,-0.0577689538208106,-0.0930009999407495
441,441,441,441,2020-11-03,191.509994506836,198.5800018310547,207.33999633789065,-0.03560281629080464,-0.07634803757427178
442,442,442,442,2020-11-04,203.38999938964844,199.0599975585937,203.1699981689453,0.021752244972173207,0.0010828430510698706
443,443,443,443,2020-11-05,208.32000732421875,189.8300018310547,203.9600067138672,0.09740296746991461,0.02137674282619617
444,444,444,444,2020-11-06,206.6699981689453,191.58999633789065,205.5599975585937,0.07870975582910589,0.005399886279115362
445,445,445,445,2020-11-09,203.4600067138672,190.6999969482422,207.8600006103516,0.06691143140966171,-0.021168064483616078
446,446,446,446,2020-11-10,199.97999572753903,189.1999969482422,200.8000030517578,0.05697673865315034,-0.004083701751774416
447,447,447,447,2020-11-11,201.8999938964844,191.509994506836,198.5800018310547,0.05425303998574105,0.016718662679106266
448,448,448,448,2020-11-12,198.97000122070312,203.38999938964844,199.0599975585937,-0.021731639619495757,-0.0004521065959728343
449,449,449,449,2020-11-13,198.509994506836,208.32000732421875,189.8300018310547,-0.047091073696608254,0.04572508345391224
450,450,450,450,2020-11-16,194.8800048828125,206.6699981689453,191.58999633789065,-0.057047434995837754,0.017172131154068904
451,451,451,451,2020-11-17,194.509994506836,203.4600067138672,190.6999969482422,-0.04398904901058964,0.019979012163423793
452,452,452,452,2020-11-18,194.259994506836,199.97999572753903,189.1999969482422,-0.028602867001238486,0.026744173574051455
453,453,453,453,2020-11-19,197.44000244140625,201.8999938964844,191.509994506836,-0.022090101980710375,0.030964482818981898
454,454,454,454,2020-11-20,196.44000244140625,198.97000122070312,203.38999938964844,-0.012715478533321889,-0.034170789955742076
455,455,455,455,2020-11-23,196.57000732421875,198.509994506836,208.32000732421875,-0.009772743117729688,-0.056403607847962944
456,456,456,456,2020-11-24,197.4600067138672,194.8800048828125,206.6699981689453,0.013238925320256056,-0.04456375640720378
457,457,457,457,2020-11-25,198.72000122070312,194.509994506836,203.4600067138672,0.021644166535201625,-0.02329698877789821
458,458,458,458,2020-11-27,200.5200042724609,194.259994506836,199.97999572753903,0.03222490447154125,0.002700312813575634
459,459,459,459,2020-11-30,200.72000122070312,197.44000244140625,201.8999938964844,0.016612635427161182,-0.005844441364303732
460,460,460,460,2020-12-01,200.75,196.44000244140625,198.97000122070312,0.021940528940276982,0.008946066082205384
461,461,461,461,2020-12-02,200.2400054931641,196.57000732421875,198.509994506836,0.018670183813404018,0.008714981785305165
462,462,462,462,2020-12-03,200.8099975585937,197.4600067138672,194.8800048828125,0.016965414417213553,0.03042894359196624
463,463,463,463,2020-12-04,203.9900054931641,198.72000122070312,194.509994506836,0.026519747584984987,0.048737911953387725
464,464,464,464,2020-12-07,205.259994506836,200.5200042724609,194.259994506836,0.023638490591365136,0.05662514316406475
465,465,465,465,2020-12-08,206.9199981689453,200.72000122070312,197.44000244140625,0.03088878492694369,0.048014564476884125
466,466,466,466,2020-12-09,204.4100036621093,200.75,196.44000244140625,0.018231649624454782,0.04057219060094597
467,467,467,467,2020-12-10,207.75,200.2400054931641,196.57000732421875,0.03750496554542049,0.05687537395947273
468,468,468,468,2020-12-11,209.9900054931641,200.8099975585937,197.4600067138672,0.045714894906523806,0.06345588146086567
469,469,469,469,2020-12-14,212.1100006103516,203.9900054931641,198.72000122070312,0.03980584782845953,0.0673812364502615
470,470,470,470,2020-12-15,213.509994506836,205.259994506836,200.5200042724609,0.04019292712065847,0.06478151784160469
471,471,471,471,2020-12-16,215.47999572753903,206.9199981689453,200.72000122070312,0.041368633454194725,0.07353524520262655
472,472,472,472,2020-12-17,217.92999267578125,204.4100036621093,200.75,0.06614152326918687,0.085579041971513
473,473,473,473,2020-12-18,217.82000732421875,207.75,200.2400054931641,0.048471756073255046,0.08779465316012902
474,474,474,474,2020-12-21,214.88999938964844,209.9900054931641,200.8099975585937,0.023334414821203797,0.07011604004898397
475,475,475,475,2020-12-22,216.33999633789065,212.1100006103516,203.9900054931641,0.019942462474032974,0.06054213692905863
476,476,476,476,2020-12-23,214.009994506836,213.509994506836,205.259994506836,0.002341810748273776,0.04262886209766803
477,477,477,477,2020-12-24,214.58999633789065,215.47999572753903,206.9199981689453,-0.004130310967583872,0.037067457166140905
478,478,478,478,2020-12-28,216.8000030517578,217.92999267578125,204.4100036621093,-0.005185103758088672,0.060613468850229335
479,479,479,479,2020-12-29,215.6300048828125,217.82000732421875,207.75,-0.010054184040800718,0.037930228076113126
480,480,480,480,2020-12-30,214.5,214.88999938964844,209.9900054931641,-0.0018148791975249878,0.02147718647963326
481,481,481,481,2020-12-31,216.3999938964844,216.33999633789065,212.1100006103516,0.0002773299418015185,0.02022532305779201
482,482,482,482,2021-01-04,213.5800018310547,214.009994506836,213.509994506836,-0.00200921773196705,0.00032788780862635925
483,483,483,483,2021-01-05,206.5,214.58999633789065,215.47999572753903,-0.03769978319563527,-0.0416743823352107
484,484,484,484,2021-01-06,199.509994506836,216.8000030517578,217.92999267578125,-0.07975096080046684,-0.08452254755199784
485,485,485,485,2021-01-07,200.0,215.6300048828125,217.82000732421875,-0.07248529670676807,-0.08181070023422676
486,486,486,486,2021-01-08,202.44000244140625,214.5,214.88999938964844,-0.056223764841928925,-0.057936604698235805
487,487,487,487,2021-01-11,199.1499938964844,216.3999938964844,216.33999633789065,-0.07971349577880116,-0.0794582727761447
488,488,488,488,2021-01-12,198.5800018310547,213.5800018310547,214.009994506836,-0.07023129446297716,-0.07209940223277023
489,489,489,489,2021-01-13,199.3999938964844,206.5,214.58999633789065,-0.03438259614293271,-0.07078616291827633
490,490,490,490,2021-01-14,195.6999969482422,199.509994506836,216.8000030517578,-0.019096775417249856,-0.0973247500300003
