,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GILD,GILD_6m,GILD_12m,GILD_6m_ret,GILD_12m_ret
243,243,243,243,2020-01-23,54.25985336303711,54.48048782348633,55.71098327636719,-0.004049788635594909,-0.02604746547249781
244,244,244,244,2020-01-24,53.589454650878906,54.39563751220703,55.26121139526367,-0.014820726407466234,-0.03025190187068627
245,245,245,245,2020-01-27,54.16651153564453,53.63188934326172,55.8382568359375,0.009968363951548653,-0.029939066780054535
246,246,246,246,2020-01-28,54.61626815795898,53.44518661499024,55.8721923828125,0.021911824378217704,-0.022478520553631864
247,247,247,247,2020-01-29,54.56536102294922,53.1481819152832,55.18484115600586,0.026664677070703302,-0.011225548902195626
248,248,248,248,2020-01-30,54.33622741699219,53.80161285400391,54.57383346557617,0.009936775769882722,-0.004353845671000167
249,249,249,249,2020-01-31,53.63188934326172,54.25985336303711,54.48048782348633,-0.011573271596844625,-0.015576190928649924
250,250,250,250,2020-02-03,56.313472747802734,53.589454650878906,54.39563751220703,0.05083123376921983,0.035257151553105937
251,251,251,251,2020-02-04,57.196022033691406,54.16651153564453,53.63188934326172,0.055929584759271345,0.06645547516735917
252,252,252,252,2020-02-05,55.89765548706055,54.61626815795898,53.44518661499024,0.02346164196710765,0.0458875537237331
253,253,253,253,2020-02-06,57.8834114074707,54.56536102294922,53.1481819152832,0.06080873144275478,0.08909485370045833
254,254,254,254,2020-02-07,58.443477630615234,54.33622741699219,53.80161285400391,0.07558953591133233,0.08627742795011528
255,255,255,255,2020-02-10,58.54531478881836,53.63188934326172,54.25985336303711,0.0916138794609509,0.07898033555506423
256,256,256,256,2020-02-11,57.50152969360352,56.313472747802734,53.589454650878906,0.021097206189386375,0.0730008369782964
257,257,257,257,2020-02-12,56.814151763916016,57.196022033691406,54.16651153564453,-0.006676517984947394,0.04887965189578791
258,258,258,258,2020-02-13,56.68687057495117,55.89765548706055,54.61626815795898,0.014118930051964629,0.037911825300910085
259,259,259,259,2020-02-14,57.331809997558594,57.8834114074707,54.56536102294922,-0.009529524893222119,0.050699728229523844
260,260,260,260,2020-02-18,56.86507034301758,58.443477630615234,54.33622741699219,-0.027007415567803505,0.046540642334593985
261,261,261,261,2020-02-19,57.15359878540039,58.54531478881836,53.63188934326172,-0.023771603388556328,0.065664467264962
262,262,262,262,2020-02-20,56.8565788269043,57.50152969360352,56.313472747802734,-0.011216238422453118,0.009644336472265591
263,263,263,263,2020-02-21,59.14783477783203,56.814151763916016,57.196022033691406,0.04107573450384927,0.034124973638741896
264,264,264,264,2020-02-24,61.86336898803711,56.68687057495117,55.89765548706055,0.09131741372531033,0.10672564795418893
265,265,265,265,2020-02-25,59.48725891113281,57.331809997558594,57.8834114074707,0.03759603810983836,0.027708240835562004
266,266,266,266,2020-02-26,63.39083480834961,56.86507034301758,58.443477630615234,0.11475875130317714,0.08465199844888649
267,267,267,267,2020-02-27,61.65969467163086,57.15359878540039,58.54531478881836,0.07884185741566152,0.05319605666220317
268,268,268,268,2020-02-28,58.85929870605469,56.8565788269043,57.50152969360352,0.03522406589477578,0.023612745951038683
269,269,269,269,2020-03-02,63.98488235473633,59.14783477783203,56.814151763916016,0.08177894584092482,0.12621381061214065
270,270,270,270,2020-03-03,62.97502899169922,61.86336898803711,56.68687057495117,0.017969600134080554,0.1109279512693131
271,271,271,271,2020-03-04,64.5025405883789,59.48725891113281,57.331809997558594,0.08430850183798766,0.12507420559591043
272,272,272,272,2020-03-05,64.60433959960938,63.39083480834961,56.86507034301758,0.019143221491380702,0.13609882498882886
273,273,273,273,2020-03-06,68.07514953613281,61.65969467163086,57.15359878540039,0.10404616660311894,0.19109121705074994
274,274,274,274,2020-03-09,62.389495849609375,58.85929870605469,56.8565788269043,0.05997688081851971,0.09731357631541004
275,275,275,275,2020-03-10,61.38815307617188,63.98488235473633,59.14783477783203,-0.040583481331856075,0.03787659018719469
276,276,276,276,2020-03-11,62.542240142822266,62.97502899169922,61.86336898803711,-0.006872388243505223,0.010973717821873397
277,277,277,277,2020-03-12,58.739356994628906,64.5025405883789,59.48725891113281,-0.08934816429212589,-0.01257247232758174
278,278,278,278,2020-03-13,60.59798049926758,64.60433959960938,63.39083480834961,-0.06201377686346665,-0.04405769883810029
279,279,279,279,2020-03-16,59.0134391784668,68.07514953613281,61.65969467163086,-0.1331133375308453,-0.042917103421557856
280,280,280,280,2020-03-17,63.8270149230957,62.389495849609375,58.85929870605469,0.0230410432703525,0.08439985399503236
281,281,281,281,2020-03-18,68.0239028930664,61.38815307617188,63.98488235473633,0.10809495781149714,0.06312460677723042
282,282,282,282,2020-03-19,67.27873229980469,62.542240142822266,62.97502899169922,0.07573269115666648,0.06833983845680702
283,283,283,283,2020-03-20,62.74782180786133,58.739356994628906,64.5025405883789,0.06824155078168381,-0.027203870801233432
284,284,284,284,2020-03-23,62.19108581542969,60.59798049926758,64.60433959960938,0.026289742711497865,-0.03735436039027751
285,285,285,285,2020-03-24,63.34737014770508,59.0134391784668,68.07514953613281,0.07343972880705585,-0.06944941613265687
286,286,286,286,2020-03-25,59.66439056396485,63.8270149230957,62.389495849609375,-0.06521728086682954,-0.04367891178690442
287,287,287,287,2020-03-26,63.26171112060547,68.0239028930664,61.38815307617188,-0.07000762334891464,0.030519863370198408
288,288,288,288,2020-03-27,62.39664077758789,67.27873229980469,62.542240142822266,-0.07256515328590651,-0.0023280164717778273
289,289,289,289,2020-03-30,65.03468322753906,62.74782180786133,58.739356994628906,0.03644527178457735,0.10717390443150054
290,290,290,290,2020-03-31,64.0325698852539,62.19108581542969,60.59798049926758,0.029610096779615125,0.05667828131711161
291,291,291,291,2020-04-01,62.10543441772461,63.34737014770508,59.0134391784668,-0.01960516635630949,0.052394764350321754
292,292,292,292,2020-04-02,65.93402099609375,59.66439056396485,63.8270149230957,0.1050816135531858,0.0330111955813186
293,293,293,293,2020-04-03,66.98753356933594,63.26171112060547,68.0239028930664,0.058895378938254916,-0.015235369916360764
294,294,294,294,2020-04-06,66.576416015625,62.39664077758789,67.27873229980469,0.06698718370009482,-0.01043890483920018
295,295,295,295,2020-04-07,63.95548629760742,65.03468322753906,62.74782180786133,-0.016594175236555153,0.019246317321484963
296,296,296,296,2020-04-08,64.22957611083984,64.0325698852539,62.19108581542969,0.003076656550548673,0.03277785342838313
297,297,297,297,2020-04-09,62.961944580078125,62.10543441772461,63.34737014770508,0.01379122729570792,-0.006084318365991659
298,298,298,298,2020-04-13,64.47795104980469,65.93402099609375,59.66439056396485,-0.022083742570096376,0.08067727568053051
299,299,299,299,2020-04-14,66.5935287475586,66.98753356933594,63.26171112060547,-0.005881763378696836,0.05266720687654458
300,300,300,300,2020-04-15,63.92122650146485,66.576416015625,62.39664077758789,-0.03988183313347771,0.02443377888420839
301,301,301,301,2020-04-16,65.55715942382812,63.95548629760742,65.03468322753906,0.025043561060071662,0.008033808582738278
302,302,302,302,2020-04-17,71.93814849853516,64.22957611083984,64.0325698852539,0.12001593120267162,0.12346183555412527
303,303,303,303,2020-04-20,69.59986877441406,62.961944580078125,62.10543441772461,0.10542756006993237,0.12067276280979655
304,304,304,304,2020-04-21,67.2616195678711,64.47795104980469,65.93402099609375,0.043172409680267476,0.020135258728661398
305,305,305,305,2020-04-22,69.6426773071289,66.5935287475586,66.98753356933594,0.04578746038716419,0.03963638600075847
306,306,306,306,2020-04-23,66.61923217773438,63.92122650146485,66.576416015625,0.042208290171148244,0.0006431130522155382
307,307,307,307,2020-04-24,68.21234130859375,65.55715942382812,63.95548629760742,0.040501783605354724,0.06655965355618876
308,308,308,308,2020-04-27,68.43502807617188,71.93814849853516,64.22957611083984,-0.04869628278568516,0.06547531869235379
309,309,309,309,2020-04-28,67.38150787353516,69.59986877441406,62.961944580078125,-0.031873061543679304,0.07019419941574401
310,310,310,310,2020-04-29,71.21011352539062,67.2616195678711,64.47795104980469,0.05870352190278827,0.10441030408031748
311,311,311,311,2020-04-30,71.94671630859375,69.6426773071289,66.5935287475586,0.03308372237477131,0.08038600238963034
312,312,312,312,2020-05-01,68.47785186767578,66.61923217773438,63.92122650146485,0.027899146075156978,0.07128501149937283
313,313,313,313,2020-05-04,68.73480224609375,68.21234130859375,65.55715942382812,0.007659331544366488,0.04847133173849261
314,314,314,314,2020-05-05,67.78407287597656,68.43502807617188,71.93814849853516,-0.009512017726810429,-0.05774510060740834
315,315,315,315,2020-05-06,66.35372161865234,67.38150787353516,69.59986877441406,-0.015253239164843446,-0.0466401332778813
316,316,316,316,2020-05-07,66.47361755371094,71.21011352539062,67.2616195678711,-0.06651437186644626,-0.011715477849370104
317,317,317,317,2020-05-08,66.37083435058594,71.94671630859375,69.6426773071289,-0.07750015906343455,-0.04698043043511846
318,318,318,318,2020-05-11,69.20589447021484,68.47785186767578,66.61923217773438,0.010631796744236421,0.038827560869802324
319,319,319,319,2020-05-12,66.76483154296875,68.73480224609375,68.21234130859375,-0.02866045494787106,-0.021220643330162825
320,320,320,320,2020-05-13,66.00252532958984,67.78407287597656,68.43502807617188,-0.02628268663711586,-0.03554470298272583
321,321,321,321,2020-05-14,66.14814758300781,66.35372161865234,67.38150787353516,-0.0030981538130747666,-0.018304136096837897
322,322,322,322,2020-05-15,65.31733703613281,66.47361755371094,71.21011352539062,-0.01739457788112475,-0.08275196032592602
323,323,323,323,2020-05-18,64.0325698852539,66.37083435058594,71.94671630859375,-0.035230300902664324,-0.11000010604228971
324,324,324,324,2020-05-19,61.95983123779297,69.20589447021484,68.47785186767578,-0.10470297780112459,-0.09518436183538592
325,325,325,325,2020-05-20,63.28741455078125,66.76483154296875,68.73480224609375,-0.05208456176436982,-0.0792522494763136
326,326,326,326,2020-05-21,62.9533576965332,66.00252532958984,67.78407287597656,-0.0461977419474533,-0.07126622780962188
327,327,327,327,2020-05-22,62.81631851196289,66.14814758300781,66.35372161865234,-0.05036919691309394,-0.053311299206690976
328,328,328,328,2020-05-26,62.67927932739258,65.31733703613281,66.47361755371094,-0.04038832304631301,-0.0570803630967206
329,329,329,329,2020-05-27,64.15247344970703,64.0325698852539,66.37083435058594,0.0018725402505004318,-0.03342373080864125
330,330,330,330,2020-05-28,64.51222229003906,61.95983123779297,69.20589447021484,0.04119428670569447,-0.06782185558190956
331,331,331,331,2020-05-29,66.66205596923828,63.28741455078125,66.76483154296875,0.05332247244433175,-0.0015393669294937462
332,332,332,332,2020-06-01,64.37518310546875,62.9533576965332,66.00252532958984,0.022585378460501904,-0.02465575697285527
333,333,333,333,2020-06-02,62.74782180786133,62.81631851196289,66.14814758300781,-0.0010904285020860716,-0.05140470140723885
334,334,334,334,2020-06-03,63.72423553466797,62.67927932739258,65.31733703613281,0.016671477695480164,-0.024390178377657334
335,335,335,335,2020-06-04,66.41368103027344,64.15247344970703,64.0325698852539,0.03524739513495301,0.03718593755156907
336,336,336,336,2020-06-05,65.73702239990234,64.51222229003906,61.95983123779297,0.018985551363534414,0.06096193431536401
337,337,337,337,2020-06-08,65.92545318603516,66.66205596923828,63.28741455078125,-0.011049805957725534,0.04168346351291019
338,338,338,338,2020-06-09,66.45648193359375,64.37518310546875,62.9533576965332,0.03233076362229714,0.05564634461512541
339,339,339,339,2020-06-10,66.01111602783203,62.74782180786133,62.81631851196289,0.05200649402561197,0.050859356160146696
340,340,340,340,2020-06-11,62.94343566894531,63.72423553466797,62.67927932739258,-0.012252792978550198,0.00421441255208066
341,341,341,341,2020-06-12,63.254520416259766,66.41368103027344,64.15247344970703,-0.04756791921492243,-0.013997169324285297
342,342,342,342,2020-06-15,63.919918060302734,65.73702239990234,64.51222229003906,-0.02764202382860448,-0.009181271528260204
343,343,343,343,2020-06-16,64.48159790039062,65.92545318603516,66.66205596923828,-0.021901332730624,-0.03270913321146063
344,344,344,344,2020-06-17,63.73843765258789,66.45648193359375,64.37518310546875,-0.040899611323419904,-0.009891163367064193
345,345,345,345,2020-06-18,63.98038864135742,66.01111602783203,62.74782180786133,-0.030763415446852904,0.019643181197114723
346,346,346,346,2020-06-19,66.94438934326172,62.94343566894531,63.72423553466797,0.06356427214046056,0.050532639294541104
347,347,347,347,2020-06-22,65.38892364501953,63.254520416259766,66.41368103027344,0.03374309400678199,-0.015429913977916487
348,348,348,348,2020-06-23,64.8531723022461,63.919918060302734,65.73702239990234,0.014600366681680077,-0.01344524083064591
349,349,349,349,2020-06-24,65.61360168457031,64.48159790039062,65.92545318603516,0.017555454905574308,-0.004730365684174065
350,350,350,350,2020-06-25,65.23336791992188,63.73843765258789,66.45648193359375,0.023454140427511483,-0.0184047361233185
351,351,351,351,2020-06-26,64.43838500976562,63.98038864135742,66.01111602783203,0.0071583867827922365,-0.02382524509058903
352,352,352,352,2020-06-29,64.42973327636719,66.94438934326172,62.94343566894531,-0.03756335805829025,0.023613226568043544
353,353,353,353,2020-06-30,66.48638153076172,65.38892364501953,63.254520416259766,0.01678354413203098,0.051092966846226995
354,354,354,354,2020-07-01,65.72593688964844,64.8531723022461,63.919918060302734,0.013457546584380697,0.028254398380828327
355,355,355,355,2020-07-02,65.9765625,65.61360168457031,64.48159790039062,0.005531792282560177,0.02318436031809812
356,356,356,356,2020-07-06,66.33084106445312,65.23336791992188,63.73843765258789,0.016823800142872658,0.04067252834145951
357,357,357,357,2020-07-07,66.03703308105469,64.43838500976562,63.98038864135742,0.02480894068103634,0.032144919456894794
358,358,358,358,2020-07-08,65.33708953857422,64.42973327636719,66.94438934326172,0.01408288093192911,-0.024009477425299464
359,359,359,359,2020-07-09,64.55935668945312,66.48638153076172,65.38892364501953,-0.028983752716592148,-0.012686658677391938
360,360,360,360,2020-07-10,65.95061492919922,65.72593688964844,64.8531723022461,0.0034184075599865693,0.01692195752335035
361,361,361,361,2020-07-13,66.26170349121094,65.9765625,65.61360168457031,0.0043218527975132925,0.00987755267202517
362,362,362,362,2020-07-14,66.70240783691406,66.33084106445312,65.23336791992188,0.005601719599784394,0.022519761953660344
363,363,363,363,2020-07-15,66.23578643798828,66.03703308105469,64.43838500976562,0.0030097257199552807,0.02789333450784426
364,364,364,364,2020-07-16,66.22712707519531,65.33708953857422,64.42973327636719,0.013622240337100244,0.02789696165772293
365,365,365,365,2020-07-17,66.97893524169922,64.55935668945312,66.48638153076172,0.03747835598617999,0.007408339867460034
366,366,366,366,2020-07-20,67.47150421142578,65.95061492919922,65.72593688964844,0.023061032620534272,0.026558272188772047
367,367,367,367,2020-07-21,66.34811401367188,66.26170349121094,65.9765625,0.0013040793989305133,0.005631568235642481
368,368,368,368,2020-07-22,65.89014434814453,66.70240783691406,66.33084106445312,-0.01217742380088438,-0.006643918714680175
369,369,369,369,2020-07-23,65.29389190673828,66.23578643798828,66.03703308105469,-0.01422032683392127,-0.011253400397384095
370,370,370,370,2020-07-24,63.63473129272461,66.22712707519531,65.33708953857422,-0.03914401691511182,-0.026055005784188734
371,371,371,371,2020-07-27,64.4124526977539,66.97893524169922,64.55935668945312,-0.038317756689979277,-0.002275487229618234
372,372,372,372,2020-07-28,63.71251678466797,67.47150421142578,65.95061492919922,-0.05571222208087745,-0.03393597083111266
373,373,373,373,2020-07-29,63.09034729003906,66.34811401367188,66.26170349121094,-0.04910112023623625,-0.04786107259667005
374,374,374,374,2020-07-30,62.50271987915039,65.89014434814453,66.70240783691406,-0.051410184368332335,-0.06296156456648183
375,375,375,375,2020-07-31,60.08314895629883,65.29389190673828,66.23578643798828,-0.07980444721969027,-0.09288992873134705
376,376,376,376,2020-08-03,61.9842529296875,63.63473129272461,66.22712707519531,-0.025936753868650464,-0.06406550205160477
377,377,377,377,2020-08-04,61.24971771240234,64.4124526977539,66.97893524169922,-0.04910129723195367,-0.0855376023614366
378,378,378,378,2020-08-05,59.62516784667969,63.71251678466797,67.47150421142578,-0.06415299762529358,-0.11629111365531664
379,379,379,379,2020-08-06,59.460968017578125,63.09034729003906,66.34811401367188,-0.05752669668746546,-0.10380319167285701
380,380,380,380,2020-08-07,59.92761993408203,62.50271987915039,65.89014434814453,-0.041199806185192256,-0.0904919009216043
381,381,381,381,2020-08-10,59.20174407958984,60.08314895629883,65.29389190673828,-0.014669751702762412,-0.0933034874969636
382,382,382,382,2020-08-11,58.847442626953125,61.9842529296875,63.63473129272461,-0.05060656786962725,-0.07523075164330606
383,383,383,383,2020-08-12,59.486907958984375,61.24971771240234,64.4124526977539,-0.028780700046573626,-0.07646882757099682
384,384,384,384,2020-08-13,58.91658401489258,59.62516784667969,63.71251678466797,-0.011883972110722785,-0.07527457730141818
385,385,385,385,2020-08-14,59.19309616088867,59.460968017578125,63.09034729003906,-0.004505003292416321,-0.061772542021902965
386,386,386,386,2020-08-17,59.754791259765625,59.92761993408203,62.50271987915039,-0.0028839569218085392,-0.04396494464077583
387,387,387,387,2020-08-18,59.67700958251953,59.20174407958984,60.08314895629883,0.008027896987135241,-0.006759621971123675
388,388,388,388,2020-08-19,56.77352142333984,58.847442626953125,61.9842529296875,-0.03524233358381146,-0.08406540790704553
389,389,389,389,2020-08-20,57.07597351074219,59.486907958984375,61.24971771240234,-0.040528824424770904,-0.06814307653233509
390,390,390,390,2020-08-21,57.46483612060547,58.91658401489258,59.62516784667969,-0.02464073432906677,-0.036231876640235194
391,391,391,391,2020-08-24,57.10189437866211,59.19309616088867,59.460968017578125,-0.03532847439746367,-0.03967432279640348
392,392,392,392,2020-08-25,57.07597351074219,59.754791259765625,59.92761993408203,-0.04483017499597808,-0.047584843624301154
393,393,393,393,2020-08-26,56.687110900878906,59.67700958251953,59.20174407958984,-0.05010134895426166,-0.04247566043544759
394,394,394,394,2020-08-27,56.6439094543457,56.77352142333984,58.847442626953125,-0.0022829651172712184,-0.03744484168285955
395,395,395,395,2020-08-28,56.393310546875,57.07597351074219,59.486907958984375,-0.01196060131569554,-0.052004676629727964
396,396,396,396,2020-08-31,57.68085861206055,57.46483612060547,58.91658401489258,0.0037592118248053197,-0.020974152244123134
397,397,397,397,2020-09-01,56.885860443115234,57.10189437866211,59.19309616088867,-0.0037833059287715187,-0.03897812189959282
398,398,398,398,2020-09-02,57.715431213378906,57.07597351074219,59.754791259765625,0.011203623228894566,-0.03412881215702401
399,399,399,399,2020-09-03,56.95500183105469,56.687110900878906,59.67700958251953,0.004725782032607206,-0.045612334976351865
400,400,400,400,2020-09-04,57.04141616821289,56.6439094543457,56.77352142333984,0.0070176426326571395,0.004718656482050054
401,401,401,401,2020-09-08,55.42548370361328,56.393310546875,57.07597351074219,-0.01716208596154767,-0.02891741840931139
402,402,402,402,2020-09-09,55.74520492553711,57.68085861206055,57.46483612060547,-0.03355799017386174,-0.029924929942534706
403,403,403,403,2020-09-10,55.105751037597656,56.885860443115234,57.10189437866211,-0.03129265148933891,-0.03495756774420389
404,404,404,404,2020-09-11,56.66983413696289,57.715431213378906,57.07597351074219,-0.018116421456687237,-0.007115767788049343
405,405,405,405,2020-09-14,57.92721176147461,56.95500183105469,56.687110900878906,0.017069790170559207,0.021876240310854778
406,406,406,406,2020-09-15,57.80496597290039,57.04141616821289,56.6439094543457,0.013385884432388861,0.02049746441831468
407,407,407,407,2020-09-16,57.32472610473633,55.42548370361328,56.393310546875,0.03426659136218291,0.016516419214068323
408,408,408,408,2020-09-17,56.79207611083984,55.74520492553711,57.68085861206055,0.01877957371761596,-0.01540862120653097
409,409,409,409,2020-09-18,56.80081558227539,55.105751037597656,56.885860443115234,0.030760211280329353,-0.0014950087803433654
410,410,410,410,2020-09-21,56.067325592041016,56.66983413696289,57.715431213378906,-0.010631909447020749,-0.028555718751276493
411,411,411,411,2020-09-22,55.360050201416016,57.92721176147461,56.95500183105469,-0.04431702272550819,-0.02800371483385722
412,412,412,412,2020-09-23,55.08936309814453,57.80496597290039,57.04141616821289,-0.04697871245229979,-0.03422167963557976
413,413,413,413,2020-09-24,54.35588455200195,57.32472610473633,55.42548370361328,-0.05178989511977938,-0.019297966930356236
414,414,414,414,2020-09-25,54.35588455200195,56.79207611083984,55.74520492553711,-0.04289668076376052,-0.02492268842478862
415,415,415,415,2020-09-28,54.87979888916016,56.80081558227539,55.105751037597656,-0.033820230808704776,-0.004100336973600682
416,416,416,416,2020-09-29,54.22490692138672,56.067325592041016,56.66983413696289,-0.03286082671501345,-0.04314336282804587
417,417,417,417,2020-09-30,55.17668151855469,55.360050201416016,57.92721176147461,-0.003312292568272257,-0.04748252434875877
418,418,418,418,2020-10-01,55.29019546508789,55.08936309814453,57.80496597290039,0.0036455743114249817,-0.04350440252817467
419,419,419,419,2020-10-02,54.28603744506836,54.35588455200195,57.32472610473633,-0.001284996233789082,-0.05300834153339118
420,420,420,420,2020-10-05,55.5346908569336,54.35588455200195,56.79207611083984,0.021686820381036975,-0.022140152993389894
421,421,421,421,2020-10-06,54.59163665771485,54.87979888916016,56.80081558227539,-0.005250788765230552,-0.03889343668596745
422,422,422,422,2020-10-07,54.87106323242188,54.22490692138672,56.067325592041016,0.011916227204814556,-0.021336176587473
423,423,423,423,2020-10-08,55.29019546508789,55.17668151855469,55.360050201416016,0.002057281145025458,-0.001261825740294209
424,424,424,424,2020-10-09,55.74425506591797,55.29019546508789,55.08936309814453,0.008212298708851318,0.011887811565487016
425,425,425,425,2020-10-12,56.364219665527344,54.28603744506836,54.35588455200195,0.038282076170357504,0.036947887612867936
426,426,426,426,2020-10-13,56.31182098388672,55.5346908569336,54.35588455200195,0.013993597784763612,0.03598389480744313
427,427,427,427,2020-10-14,55.92761993408203,54.59163665771485,54.87979888916016,0.02447230671510514,0.019093019036715786
428,428,428,428,2020-10-15,54.97584915161133,54.87106323242188,54.22490692138672,0.001909675392029353,0.01384865872270269
429,429,429,429,2020-10-16,54.13759231567383,55.29019546508789,55.17668151855469,-0.02084642927590763,-0.018832035096772448
430,430,430,430,2020-10-19,52.8889274597168,55.74425506591797,55.29019546508789,-0.051221916999782846,-0.043430267973773695
431,431,431,431,2020-10-20,52.8714714050293,56.364219665527344,54.28603744506836,-0.06196747300369765,-0.026057640354952283
432,432,432,432,2020-10-21,52.57458114624024,56.31182098388672,55.5346908569336,-0.06636687949970332,-0.053301993132888525
433,433,433,433,2020-10-22,52.97624588012695,55.92761993408203,54.59163665771485,-0.05277131509321609,-0.029590444186831544
434,434,434,434,2020-10-23,53.08103942871094,54.97584915161133,54.87106323242188,-0.034466220206529674,-0.032622364107084856
435,435,435,435,2020-10-26,52.35628890991211,54.13759231567383,55.29019546508789,-0.032903262401752564,-0.05306377614505542
436,436,436,436,2020-10-27,52.399940490722656,52.8889274597168,55.74425506591797,-0.009245545192168692,-0.05999388764350044
437,437,437,437,2020-10-28,51.273536682128906,52.8714714050293,56.364219665527344,-0.030223004588981195,-0.09031763437172047
438,438,438,438,2020-10-29,51.10762786865234,52.57458114624024,56.31182098388672,-0.02790232933111647,-0.09241741830234063
439,439,439,439,2020-10-30,50.77581024169922,52.97624588012695,55.92761993408203,-0.04153626973505853,-0.09211566125028903
440,440,440,440,2020-11-02,51.10762786865234,53.08103942871094,54.97584915161133,-0.03717733453032579,-0.07036219253824139
441,441,441,441,2020-11-03,51.369590759277344,52.35628890991211,54.13759231567383,-0.018845838220744593,-0.051129011062339025
442,442,442,442,2020-11-04,52.2776985168457,52.399940490722656,52.8889274597168,-0.002332864746260488,-0.011556841331990308
443,443,443,443,2020-11-05,52.068138122558594,51.273536682128906,52.8714714050293,0.015497301178107437,-0.015194078415496581
444,444,444,444,2020-11-06,51.57915115356445,51.10762786865234,52.57458114624024,0.009226084335667961,-0.01893367423901915
445,445,445,445,2020-11-09,51.56168365478516,50.77581024169922,52.97624588012695,0.015477319009683743,-0.02670182082253658
446,446,446,446,2020-11-10,52.93259048461914,51.10762786865234,53.08103942871094,0.0357082238419868,-0.002796647271596231
447,447,447,447,2020-11-11,52.47853469848633,51.369590759277344,52.35628890991211,0.0215875564281911,0.0023348826114197863
448,448,448,448,2020-11-12,52.37375259399414,52.2776985168457,52.399940490722656,0.0018373815197216814,-0.0004997695891114651
449,449,449,449,2020-11-13,52.906394958496094,52.068138122558594,51.273536682128906,0.01609922816837428,0.03184602393414204
450,450,450,450,2020-11-16,53.342994689941406,51.57915115356445,51.10762786865234,0.03419683141208618,0.04373841859837446
451,451,451,451,2020-11-17,53.23820877075195,51.56168365478516,50.77581024169922,0.03251494127289223,0.04849550440123762
452,452,452,452,2020-11-18,53.17708206176758,52.93259048461914,51.10762786865234,0.0046189233307876165,0.04049208072097921
453,453,453,453,2020-11-19,52.94132232666016,52.47853469848633,51.369590759277344,0.0088186080429411,0.030596536669877272
454,454,454,454,2020-11-20,52.487266540527344,52.37375259399414,52.2776985168457,0.002167382341555113,0.004008746169537503
455,455,455,455,2020-11-23,52.295166015625,52.906394958496094,52.068138122558594,-0.011553025741984246,0.004360207628934631
456,456,456,456,2020-11-24,52.60951232910156,53.342994689941406,51.57915115356445,-0.013750303392286889,0.01997631121282817
457,457,457,457,2020-11-25,51.954627990722656,53.23820877075195,51.56168365478516,-0.02411014212661622,0.007620859290948134
458,458,458,458,2020-11-27,52.41740417480469,53.17708206176758,52.93259048461914,-0.014285813690952276,-0.00973287543832102
459,459,459,459,2020-11-30,52.97624588012695,52.94132232666016,52.47853469848633,0.000659665303622381,0.009484090676315615
460,460,460,460,2020-12-01,53.36918258666992,52.487266540527344,52.37375259399414,0.016802476186516868,0.019006275918253213
461,461,461,461,2020-12-02,53.37791442871094,52.295166015625,52.906394958496094,0.020704560202800204,0.008912334143816425
462,462,462,462,2020-12-03,53.14215469360352,52.60951232910156,53.342994689941406,0.01012444976052973,-0.0037650678876444132
463,463,463,463,2020-12-04,53.75338363647461,51.954627990722656,53.23820877075195,0.03462166346515172,0.009676788111730783
464,464,464,464,2020-12-07,53.11596298217773,52.41740417480469,53.17708206176758,0.013326848560517135,-0.001149350006058203
465,465,465,465,2020-12-08,53.412845611572266,52.97624588012695,52.94132232666016,0.008241424513794948,0.008906526399221626
466,466,466,466,2020-12-09,53.10722732543945,53.36918258666992,52.487266540527344,-0.004908361877288714,0.011811641675670392
467,467,467,467,2020-12-10,52.78414916992188,53.37791442871094,52.295166015625,-0.011123800267282102,0.009350446543200164
468,468,468,468,2020-12-11,53.054832458496094,53.14215469360352,52.60951232910156,-0.0016431820578388656,0.008464631388498844
469,469,469,469,2020-12-14,52.842899322509766,53.75338363647461,51.954627990722656,-0.01693817676896958,0.017097058840373602
470,470,470,470,2020-12-15,52.48084259033203,53.11596298217773,52.41740417480469,-0.011957241405164742,0.001210254809944189
471,471,471,471,2020-12-16,52.048133850097656,53.412845611572266,52.97624588012695,-0.025550253798478306,-0.017519399772671695
472,472,472,472,2020-12-17,52.16293716430664,53.10722732543945,53.36918258666992,-0.01778082209689147,-0.02260190926485295
473,473,473,473,2020-12-18,52.17176818847656,52.78414916992188,53.37791442871094,-0.011601607510503764,-0.02259635381305969
474,474,474,474,2020-12-21,51.69490814208984,53.054832458496094,53.14215469360352,-0.025632430702143938,-0.027233494009754278
475,475,475,475,2020-12-22,50.33498001098633,52.842899322509766,53.75338363647461,-0.04745991124024351,-0.06359420364318624
476,476,476,476,2020-12-23,50.67055130004883,52.48084259033203,53.11596298217773,-0.03449432594698265,-0.046039110369690994
477,477,477,477,2020-12-24,50.39679336547852,52.048133850097656,53.412845611572266,-0.03172717948687864,-0.0564667957971573
478,478,478,478,2020-12-28,50.23784255981445,52.16293716430664,53.10722732543945,-0.03690541041483886,-0.054030023974731334
479,479,479,479,2020-12-29,50.18485641479492,52.17176818847656,52.78414916992188,-0.038084041286538195,-0.04924381269762179
480,480,480,480,2020-12-30,50.02590560913086,51.69490814208984,53.054832458496094,-0.03228562721054684,-0.05709049881054118
481,481,481,481,2020-12-31,51.44764709472656,50.33498001098633,52.842899322509766,0.022105245368079673,-0.026403778855276783
