,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LEN,LEN_6m,LEN_12m,LEN_6m_ret,LEN_12m_ret
244,244,244,244,2020-01-24,63.17181015014648,59.4090576171875,54.06328582763672,0.06333634438716262,0.16847892581944324
245,245,245,245,2020-01-27,63.78797912597656,59.78752517700195,54.48906326293945,0.06691118150703179,0.17065655575991046
246,246,246,246,2020-01-28,64.25248718261719,59.692909240722656,54.58367156982422,0.07638391225844243,0.1771375089787517
247,247,247,247,2020-01-29,64.25248718261719,61.44329833984375,56.50436782836914,0.04572002022475696,0.13712425520417826
248,248,248,248,2020-01-30,63.759552001953125,62.22859573364258,57.289669036865234,0.024602134280251375,0.1129328040091242
249,249,249,249,2020-01-31,62.90640640258789,63.76902770996094,58.311519622802734,-0.01352727708655821,0.07879895446916674
250,250,250,250,2020-02-03,63.19078063964844,63.17181015014648,59.4090576171875,0.0003002999194874345,0.06365566420577018
251,251,251,251,2020-02-04,62.20491409301758,63.78797912597656,59.78752517700195,-0.024817607559451726,0.04043299850359938
252,252,252,252,2020-02-05,64.4231185913086,64.25248718261719,59.692909240722656,0.0026556389670402414,0.07924239931933119
253,253,253,253,2020-02-06,64.6032485961914,64.25248718261719,61.44329833984375,0.005459110284358193,0.05142872114172525
254,254,254,254,2020-02-07,65.3995132446289,63.759552001953125,62.22859573364258,0.025721028319420247,0.050955954792212044
255,255,255,255,2020-02-10,66.43280792236328,62.90640640258789,63.76902770996094,0.05605790763514862,0.0417723196991171
256,256,256,256,2020-02-11,67.51345825195312,63.19078063964844,63.17181015014648,0.0684067765669043,0.06872761903588698
257,257,257,257,2020-02-12,66.69822692871094,62.20491409301758,63.78797912597656,0.07223404937067057,0.04562376552150749
258,258,258,258,2020-02-13,66.12945556640625,64.4231185913086,64.25248718261719,0.026486407556927327,0.029212384859972573
259,259,259,259,2020-02-14,66.68873596191406,64.6032485961914,64.25248718261719,0.032281462790798576,0.037916801140672085
260,260,260,260,2020-02-18,66.47069549560547,65.3995132446289,63.759552001953125,0.016379055406265275,0.04252136987363553
261,261,261,261,2020-02-19,66.77405548095703,66.43280792236328,62.90640640258789,0.005136732425830237,0.06148259453285232
262,262,262,262,2020-02-20,67.33334350585938,67.51345825195312,63.19078063964844,-0.0026678346918859175,0.06555644390333315
263,263,263,263,2020-02-21,66.97312927246094,66.69822692871094,62.20491409301758,0.004121583982192201,0.07665335205371804
264,264,264,264,2020-02-24,65.5606918334961,66.12945556640625,64.4231185913086,-0.008600762368881298,0.017657841890643455
265,265,265,265,2020-02-25,62.99169921875,66.68873596191406,64.6032485961914,-0.05543719924869228,-0.02494533034266655
266,266,266,266,2020-02-26,61.446537017822266,66.47069549560547,65.3995132446289,-0.07558456309691186,-0.06044351143746918
267,267,267,267,2020-02-27,59.7117805480957,66.77405548095703,66.43280792236328,-0.10576375632711699,-0.10117030401788996
268,268,268,268,2020-02-28,57.19968795776367,67.33334350585938,67.51345825195312,-0.15049981213563035,-0.15276613820757856
269,269,269,269,2020-03-02,59.36103057861328,66.97312927246094,66.69822692871094,-0.11365899692218384,-0.1100058680411381
270,270,270,270,2020-03-03,60.896728515625,65.5606918334961,66.12945556640625,-0.07113962936382856,-0.07912853668554132
271,271,271,271,2020-03-04,63.17181015014648,62.99169921875,66.68873596191406,0.002859280407264686,-0.052736429339073077
272,272,272,272,2020-03-05,61.33278274536133,61.446537017822266,66.47069549560547,-0.0018512723089332273,-0.07729590779720097
273,273,273,273,2020-03-06,59.29467010498047,59.7117805480957,66.77405548095703,-0.006985396169509106,-0.11201035075830568
274,274,274,274,2020-03-09,52.469383239746094,57.19968795776367,67.33334350585938,-0.08269808607191076,-0.22075185178974233
275,275,275,275,2020-03-10,56.2612190246582,59.36103057861328,66.97312927246094,-0.052219638435183846,-0.1599434036331856
276,276,276,276,2020-03-11,50.63035202026367,60.896728515625,65.5606918334961,-0.1685866670608941,-0.2277331034143275
277,277,277,277,2020-03-12,44.00414276123047,63.17181015014648,62.99169921875,-0.3034212149906482,-0.3014295009185548
278,278,278,278,2020-03-13,43.30265426635742,61.33278274536133,61.446537017822266,-0.2939721250519576,-0.29527917490618394
279,279,279,279,2020-03-16,34.808956146240234,59.29467010498047,59.7117805480957,-0.4129496616709155,-0.4170504408555885
280,280,280,280,2020-03-17,33.15003967285156,52.469383239746094,57.19968795776367,-0.3682022233541318,-0.4204506902672337
281,281,281,281,2020-03-18,29.3108139038086,56.2612190246582,59.36103057861328,-0.4790227724898346,-0.50622801494338
282,282,282,282,2020-03-19,29.964906692504883,50.63035202026367,60.896728515625,-0.40816317689215165,-0.5079389743438117
283,283,283,283,2020-03-20,32.306365966796875,44.00414276123047,63.17181015014648,-0.26583353430849777,-0.4885952153340034
284,284,284,284,2020-03-23,27.822525024414062,43.30265426635742,61.33278274536133,-0.35748684472605496,-0.546367802355775
285,285,285,285,2020-03-24,33.74724578857422,34.808956146240234,59.29467010498047,-0.03050106855274637,-0.4308553242842039
286,286,286,286,2020-03-25,38.59130859375,33.15003967285156,52.469383239746094,0.16414064582114518,-0.2644985282671154
287,287,287,287,2020-03-26,40.212310791015625,29.3108139038086,56.2612190246582,0.3719274709662874,-0.2852570298309507
288,288,288,288,2020-03-27,38.16471862792969,29.964906692504883,50.63035202026367,0.2736471706576622,-0.24620870475766976
289,289,289,289,2020-03-30,37.88034057617188,32.306365966796875,44.00414276123047,0.17253486867274725,-0.1391642195664795
290,290,290,290,2020-03-31,36.21194076538086,27.822525024414062,43.30265426635742,0.3015332265351598,-0.16374777992501632
291,291,291,291,2020-04-01,32.92252349853516,33.74724578857422,34.808956146240234,-0.02443821031221105,-0.05419388733691821
292,292,292,292,2020-04-02,31.680700302124023,38.59130859375,33.15003967285156,-0.17907162372682983,-0.04432390987244772
293,293,293,293,2020-04-03,31.652267456054688,40.212310791015625,29.3108139038086,-0.21287121198897763,0.07988360746072098
294,294,294,294,2020-04-06,37.17885208129883,38.16471862792969,29.964906692504883,-0.025831883008024636,0.24074646595173177
295,295,295,295,2020-04-07,37.21676635742188,37.88034057617188,32.306365966796875,-0.01751764130567013,0.15199482342494686
296,296,296,296,2020-04-08,41.10338973999024,36.21194076538086,27.822525024414062,0.13507834353042125,0.4773421788253336
297,297,297,297,2020-04-09,42.46845245361328,32.92252349853516,33.74724578857422,0.2899513141968857,0.25842721268802915
298,298,298,298,2020-04-13,39.197998046875,31.680700302124023,38.59130859375,0.23728319364982542,0.01572088315303355
299,299,299,299,2020-04-14,40.78108978271485,31.652267456054688,40.212310791015625,0.28840974313560386,0.014144399575920508
300,300,300,300,2020-04-15,37.74761581420898,37.17885208129883,38.16471862792969,0.015298044481482087,-0.010929015821839916
301,301,301,301,2020-04-16,38.77142333984375,37.21676635742188,37.88034057617188,0.04177302690650975,0.0235236206992393
302,302,302,302,2020-04-17,40.69576644897461,41.10338973999024,36.21194076538086,-0.00991702371979919,0.1238217446737997
303,303,303,303,2020-04-20,38.00997543334961,42.46845245361328,32.92252349853516,-0.10498327023179155,0.1545280067926993
304,304,304,304,2020-04-21,38.17159652709961,39.197998046875,31.680700302124023,-0.026185049515742298,0.20488487195910898
305,305,305,305,2020-04-22,39.03675842285156,40.78108978271485,31.652267456054688,-0.042773044299630913,0.23330053611638846
306,306,306,306,2020-04-23,39.21739196777344,37.74761581420898,37.17885208129883,0.038936926792902504,0.054830630112434386
307,307,307,307,2020-04-24,40.76707458496094,38.77142333984375,37.21676635742188,0.05147222034189136,0.09539539769368055
308,308,308,308,2020-04-27,43.12487030029297,40.69576644897461,41.10338973999024,0.05968935010387466,0.049180385683275984
309,309,309,309,2020-04-28,47.07988357543945,38.00997543334961,42.46845245361328,0.2386191529640398,0.10858486371414333
310,310,310,310,2020-04-29,50.61658477783203,38.17159652709961,39.197998046875,0.32602744928148875,0.2913053548628195
311,311,311,311,2020-04-30,47.60277938842773,39.03675842285156,40.78108978271485,0.21943474078425873,0.16727580459618485
312,312,312,312,2020-05-01,47.02283477783203,39.21739196777344,37.74761581420898,0.19903013480530918,0.24571668338670727
313,313,313,313,2020-05-04,46.98480987548828,40.76707458496094,38.77142333984375,0.15251855458917518,0.2118412435791075
314,314,314,314,2020-05-05,48.59154510498047,43.12487030029297,40.69576644897461,0.12676385497790954,0.19401965720207737
315,315,315,315,2020-05-06,48.55351257324219,47.07988357543945,38.00997543334961,0.03130060836793347,0.2773886859879886
316,316,316,316,2020-05-07,48.33483505249024,50.61658477783203,38.17159652709961,-0.045079092857744585,0.26625133476341034
317,317,317,317,2020-05-08,51.34864044189453,47.60277938842773,39.03675842285156,0.07868996519933091,0.3153920180994272
318,318,318,318,2020-05-11,50.38840866088867,47.02283477783203,39.21739196777344,0.07157318139065638,0.28484853613659267
319,319,319,319,2020-05-12,48.37287521362305,46.98480987548828,40.76707458496094,0.029542853143669223,0.186567240992757
320,320,320,320,2020-05-13,46.50944519042969,48.59154510498047,43.12487030029297,-0.04284901642976102,0.07848313204350044
321,321,321,321,2020-05-14,46.34783935546875,48.55351257324219,47.07988357543945,-0.045427675586729444,-0.015548981101401793
322,322,322,322,2020-05-15,48.14469909667969,48.33483505249024,50.61658477783203,-0.0039337251405549,-0.048835489237411545
323,323,323,323,2020-05-18,53.81102752685547,51.34864044189453,47.60277938842773,0.04795428006993374,0.1304177658991268
324,324,324,324,2020-05-19,55.55084228515625,50.38840866088867,47.02283477783203,0.10245280137760426,0.1813588557052408
325,325,325,325,2020-05-20,54.71420669555664,48.37287521362305,46.98480987548828,0.13109271371464204,0.16450841964778795
326,326,326,326,2020-05-21,56.092750549316406,46.50944519042969,48.59154510498047,0.20605073484855696,0.1543726470959057
327,327,327,327,2020-05-22,57.1290397644043,46.34783935546875,48.55351257324219,0.23261495161075807,0.17662011946563227
328,328,328,328,2020-05-26,58.72625732421875,48.14469909667969,48.33483505249024,0.21978656894895465,0.214988263856569
329,329,329,329,2020-05-27,61.78759765625,53.81102752685547,51.34864044189453,0.1482330015983,0.20329568854248548
330,330,330,330,2020-05-28,57.224117279052734,55.55084228515625,50.38840866088867,0.030121505364529844,0.13566033934844057
331,331,331,331,2020-05-29,57.48081970214844,54.71420669555664,48.37287521362305,0.050564801606023835,0.1882861923816419
332,332,332,332,2020-06-01,57.17658233642578,56.092750549316406,46.50944519042969,0.019322136577283322,0.22935421186643357
333,333,333,333,2020-06-02,57.24313354492188,57.1290397644043,46.34783935546875,0.001997124071892342,0.2350766366019943
334,334,334,334,2020-06-03,60.34249496459961,58.72625732421875,48.14469909667969,0.02752155022340097,0.2533569862681133
335,335,335,335,2020-06-04,58.07026290893555,61.78759765625,53.81102752685547,-0.06016312153768344,0.07915171996956238
336,336,336,336,2020-06-05,60.5706672668457,57.224117279052734,55.55084228515625,0.05848146108525465,0.09036451609358953
337,337,337,337,2020-06-08,59.572410583496094,57.48081970214844,54.71420669555664,0.036387631425330635,0.0887923663952892
338,338,338,338,2020-06-09,59.14458084106445,57.17658233642578,56.092750549316406,0.034419659661695245,0.0544068576039054
339,339,339,339,2020-06-10,59.40127944946289,57.24313354492188,57.1290397644043,0.03770139352779123,0.03977381196024177
340,340,340,340,2020-06-11,54.40046310424805,60.34249496459961,58.72625732421875,-0.09847176295639581,-0.07366030830278614
341,341,341,341,2020-06-12,56.3304443359375,58.07026290893555,61.78759765625,-0.029960576822708584,-0.08832117653566829
342,342,342,342,2020-06-15,60.37101364135742,60.5706672668457,57.224117279052734,-0.003296209774422687,0.054992484147180276
343,343,343,343,2020-06-16,60.78933334350586,59.572410583496094,57.48081970214844,0.020427623258658212,0.05755856751002031
344,344,344,344,2020-06-17,60.33298110961914,59.14458084106445,57.17658233642578,0.020093138739933014,0.05520439739859184
345,345,345,345,2020-06-18,58.849853515625,59.40127944946289,57.24313354492188,-0.009283064926354445,0.02806834411750425
346,346,346,346,2020-06-19,57.2146110534668,54.40046310424805,60.34249496459961,0.051730220454667464,-0.05183550850802254
347,347,347,347,2020-06-22,58.16533660888672,56.3304443359375,58.07026290893555,0.03257372269259018,0.001637218348748748
348,348,348,348,2020-06-23,58.17484664916992,60.37101364135742,60.5706672668457,-0.036377838630209935,-0.039554139417367296
349,349,349,349,2020-06-24,56.13079071044922,60.78933334350586,59.572410583496094,-0.07663421157676364,-0.05777204312091977
350,350,350,350,2020-06-25,56.815311431884766,60.33298110961914,59.14458084106445,-0.058304257688561956,-0.03938263448749413
351,351,351,351,2020-06-26,56.092750549316406,58.849853515625,59.40127944946289,-0.046849784691079366,-0.055697940024360904
352,352,352,352,2020-06-29,57.94667053222656,57.2146110534668,54.40046310424805,0.012794974313041552,0.06518708160963427
353,353,353,353,2020-06-30,58.58366012573242,58.16533660888672,56.3304443359375,0.0071919727665048505,0.03999996478560397
354,354,354,354,2020-07-01,56.83431625366211,58.17484664916992,60.37101364135742,-0.023043127274439357,-0.058582706739124246
355,355,355,355,2020-07-02,57.205108642578125,56.13079071044922,60.78933334350586,0.019139547448579153,-0.058961408256842485
356,356,356,356,2020-07-06,58.88788986206055,56.815311431884766,60.33298110961914,0.036479223257634974,-0.023951928464018724
357,357,357,357,2020-07-07,59.10655212402344,56.092750549316406,58.849853515625,0.05372889625117083,0.004361924339034706
358,358,358,358,2020-07-08,62.320011138916016,57.94667053222656,57.2146110534668,0.07547181859667429,0.0892324528900188
359,359,359,359,2020-07-09,60.24821853637695,58.58366012573242,58.16533660888672,0.028413356336426387,0.03580967718790795
360,360,360,360,2020-07-10,62.16283416748047,56.83431625366211,58.17484664916992,0.09375529196192312,0.06855174956215282
361,361,361,361,2020-07-13,59.59097290039063,57.205108642578125,56.13079071044922,0.04170718864847478,0.0616449928131384
362,362,362,362,2020-07-14,63.14397048950195,58.88788986206055,56.815311431884766,0.07227429336338731,0.111390026704413
363,363,363,363,2020-07-15,65.07760620117188,59.10655212402344,56.092750549316406,0.10102186411786218,0.16017855362532174
364,364,364,364,2020-07-16,66.49689483642578,62.320011138916016,57.94667053222656,0.06702315389833902,0.14755333180780572
365,365,365,365,2020-07-17,66.29685974121094,60.24821853637695,58.58366012573242,0.10039535361832996,0.1316612789116356
366,366,366,366,2020-07-20,65.58245849609375,62.16283416748047,56.83431625366211,0.055010753200216866,0.15392359438947167
367,367,367,367,2020-07-21,65.10619354248047,59.59097290039063,57.205108642578125,0.0925512770417225,0.13811851926143381
368,368,368,368,2020-07-22,67.5637435913086,63.14397048950195,58.88788986206055,0.0699951724217509,0.14732831741076868
369,369,369,369,2020-07-23,66.75409698486328,65.07760620117188,59.10655212402344,0.025761408287037213,0.12938573789235708
370,370,370,370,2020-07-24,66.47784423828125,66.49689483642578,62.320011138916016,-0.00028648853741808367,0.06671746399558742
371,371,371,371,2020-07-27,69.56407165527344,66.29685974121094,60.24821853637695,0.04928154858037059,0.15462454069528575
372,372,372,372,2020-07-28,67.03984069824219,65.58245849609375,62.16283416748047,0.0222221343262885,0.07845534387351094
373,373,373,373,2020-07-29,69.23068237304688,65.10619354248047,59.59097290039063,0.06335017616834349,0.16176459291526446
374,374,374,374,2020-07-30,68.84967041015625,67.5637435913086,63.14397048950195,0.019032794077045168,0.09036017020188658
375,375,375,375,2020-07-31,68.91635131835938,66.75409698486328,65.07760620117188,0.03239133523125015,0.05898718993014174
376,376,376,376,2020-08-03,70.10702514648438,66.47784423828125,66.49689483642578,0.05459233748908576,0.05429020887274616
377,377,377,377,2020-08-04,69.27832794189453,69.56407165527344,66.29685974121094,-0.0041076335323629865,0.0449714845065321
378,378,378,378,2020-08-05,70.06891632080078,67.03984069824219,65.58245849609375,0.04518321629362121,0.06840941812168033
379,379,379,379,2020-08-06,69.81172180175781,69.23068237304688,65.10619354248047,0.00839280227775352,0.07227466394893867
380,380,380,380,2020-08-07,69.76411437988281,68.84967041015625,67.5637435913086,0.013281747963047152,0.03256733081405616
381,381,381,381,2020-08-10,70.96431732177734,68.91635131835938,66.75409698486328,0.029716692254315502,0.06307059082633892
382,382,382,382,2020-08-11,70.07845306396484,70.10702514648438,66.47784423828125,-0.0004075494925056544,0.05416253891714162
383,383,383,383,2020-08-12,70.76427459716797,69.27832794189453,69.56407165527344,0.021448939364121733,0.017253201449193067
384,384,384,384,2020-08-13,71.04051971435547,70.06891632080078,67.03984069824219,0.01386639675011292,0.05967614144730771
385,385,385,385,2020-08-14,70.72616577148438,69.81172180175781,69.23068237304688,0.013098716750222561,0.021601453967752926
386,386,386,386,2020-08-17,73.41234588623047,69.76411437988281,68.84967041015625,0.05229381235289732,0.06627011355164258
387,387,387,387,2020-08-18,73.50759887695312,70.96431732177734,68.91635131835938,0.03583887862464241,0.06662058380578606
388,388,388,388,2020-08-19,73.16468048095703,70.07845306396484,70.10702514648438,0.044039605357372835,0.04361410754605366
389,389,389,389,2020-08-20,73.28852081298828,70.76427459716797,69.27832794189453,0.03567119468389679,0.057885243339839354
390,390,390,390,2020-08-21,75.5936508178711,71.04051971435547,70.06891632080078,0.06409202975742812,0.07884715202067749
391,391,391,391,2020-08-24,75.0125961303711,70.72616577148438,69.81172180175781,0.060606005035479305,0.0744985826790241
392,392,392,392,2020-08-25,74.27916717529297,73.41234588623047,69.76411437988281,0.011807568312907968,0.06471884342750456
393,393,393,393,2020-08-26,73.4885482788086,73.50759887695312,70.96431732177734,-0.000259165017434726,0.035570425423604
394,394,394,394,2020-08-27,72.20262908935547,73.16468048095703,70.07845306396484,-0.013149123118933903,0.030311400045485604
395,395,395,395,2020-08-28,72.32643127441406,73.28852081298828,70.76427459716797,-0.013127424703101909,0.02207549905851236
396,396,396,396,2020-08-31,71.26911926269531,75.5936508178711,71.04051971435547,-0.05720760286594628,0.003217875506246415
397,397,397,397,2020-09-01,74.42204284667969,75.0125961303711,70.72616577148438,-0.007872721571521524,0.05225614926075117
398,398,398,398,2020-09-02,74.6506576538086,74.27916717529297,73.41234588623047,0.005001274147823143,0.016867895346883266
399,399,399,399,2020-09-03,71.73587799072266,73.4885482788086,73.50759887695312,-0.02384957015937328,-0.024102554202541926
400,400,400,400,2020-09-04,70.12608337402344,72.20262908935547,73.16468048095703,-0.028759973722870535,-0.04153092840642514
401,401,401,401,2020-09-08,69.887939453125,72.32643127441406,73.28852081298828,-0.03371508559626246,-0.04639991805184074
402,402,402,402,2020-09-09,72.19309997558594,71.26911926269531,75.5936508178711,0.01296467140957458,-0.04498460922965808
403,403,403,403,2020-09-10,71.9168472290039,74.42204284667969,75.0125961303711,-0.03366201090229215,-0.04126972083444236
404,404,404,404,2020-09-11,73.80290222167969,74.6506576538086,74.27916717529297,-0.011356302258720308,-0.006411824091798635
405,405,405,405,2020-09-14,75.25074768066406,71.73587799072266,73.4885482788086,0.04899737465255494,0.023979238168780448
406,406,406,406,2020-09-15,72.2978744506836,70.12608337402344,72.20262908935547,0.03096980427491891,0.0013191397948992822
407,407,407,407,2020-09-16,75.14598083496094,69.887939453125,72.32643127441406,0.07523531846811138,0.0389836676698343
408,408,408,408,2020-09-17,74.43154907226562,72.19309997558594,71.26911926269531,0.031006413319786486,0.044373072689641635
409,409,409,409,2020-09-18,75.42220306396484,71.9168472290039,74.42204284667969,0.048741789580942996,0.013439032026379971
410,410,410,410,2020-09-21,73.1075210571289,73.80290222167969,74.6506576538086,-0.009422138474474706,-0.020671440080755388
411,411,411,411,2020-09-22,76.06041717529297,75.25074768066406,71.73587799072266,0.01075962059626101,0.06028418841029026
412,412,412,412,2020-09-23,72.65982818603516,72.2978744506836,70.12608337402344,0.00500642291494291,0.036131275127655016
413,413,413,413,2020-09-24,73.86003875732422,75.14598083496094,69.887939453125,-0.017112586240120575,0.05683526135240213
414,414,414,414,2020-09-25,73.05989074707031,74.43154907226562,72.19309997558594,-0.01842845328751075,0.012006559792798743
415,415,415,415,2020-09-28,75.86035919189453,75.42220306396484,71.9168472290039,0.005809378540137411,0.05483432762747986
416,416,416,416,2020-09-29,75.22217559814453,73.1075210571289,73.80290222167969,0.02892526665434536,0.01923059031204244
417,417,417,417,2020-09-30,77.80354309082031,76.06041717529297,75.25074768066406,0.022917648630693677,0.03392385443117929
418,418,418,418,2020-10-01,78.99422454833984,72.65982818603516,72.2978744506836,0.08717879632313985,0.09262167316169179
419,419,419,419,2020-10-02,79.88009643554688,73.86003875732422,75.14598083496094,0.0815062891857159,0.06299891954279269
420,420,420,420,2020-10-05,79.07042694091797,73.05989074707031,74.43154907226562,0.08226861732733526,0.06232408066837958
421,421,421,421,2020-10-06,76.83196258544922,75.86035919189453,75.42220306396484,0.01280778793963977,0.01869157176818037
422,422,422,422,2020-10-07,76.61287689208984,75.22217559814453,73.1075210571289,0.018487916400806936,0.04794795096692894
423,423,423,423,2020-10-08,80.02298736572266,77.80354309082031,76.06041717529297,0.028526262259182422,0.052097665745079125
424,424,424,424,2020-10-09,80.08013916015625,78.99422454833984,72.65982818603516,0.013746759564072786,0.10212398183935201
425,425,425,425,2020-10-12,79.96583557128906,79.88009643554688,73.86003875732422,0.0010733479248032918,0.08266712171687529
426,426,426,426,2020-10-13,79.0895004272461,79.07042694091797,73.05989074707031,0.0002412214915998856,0.08252968377751868
427,427,427,427,2020-10-14,79.36571502685547,76.83196258544922,75.86035919189453,0.032977843545104246,0.04620800471157627
428,428,428,428,2020-10-15,80.90392303466797,76.61287689208984,75.22217559814453,0.05600946363914927,0.07553287832137068
429,429,429,429,2020-10-16,80.90392303466797,80.02298736572266,77.80354309082031,0.01100853264724111,0.03984882719580751
430,430,430,430,2020-10-19,78.8593521118164,80.08013916015625,78.99422454833984,-0.01524456701927468,-0.0017073708526742504
431,431,431,431,2020-10-20,79.57593536376953,79.96583557128906,79.88009643554688,-0.004875834845393889,-0.003807720387803526
432,432,432,432,2020-10-21,76.51860046386719,79.0895004272461,79.07042694091797,-0.0325062106789239,-0.032272830383950346
433,433,433,433,2020-10-22,73.12691497802734,79.36571502685547,76.83196258544922,-0.07860825101515267,-0.04822273807338029
434,434,434,434,2020-10-23,74.77975463867188,80.90392303466797,76.61287689208984,-0.07569680389134947,-0.02392707763735258
435,435,435,435,2020-10-26,71.67469787597656,80.90392303466797,80.02298736572266,-0.11407636134945653,-0.10432364205040956
436,436,436,436,2020-10-27,69.2766342163086,78.8593521118164,80.08013916015625,-0.12151656891525386,-0.13490866845574767
437,437,437,437,2020-10-28,69.10465240478516,79.57593536376953,79.96583557128906,-0.13158856268690355,-0.13582279343309345
438,438,438,438,2020-10-29,68.4072036743164,76.51860046386719,79.0895004272461,-0.10600555603968553,-0.13506592778084703
439,439,439,439,2020-10-30,67.09827423095703,73.12691497802734,79.36571502685547,-0.08244079144979322,-0.15456851603677269
440,440,440,440,2020-11-02,69.2766342163086,74.77975463867188,80.90392303466797,-0.07359104678737982,-0.14371724364190586
441,441,441,441,2020-11-03,71.05368041992188,71.67469787597656,80.90392303466797,-0.008664388891171493,-0.12175234828260662
442,442,442,442,2020-11-04,75.93582153320312,69.2766342163086,78.8593521118164,0.09612457926437301,-0.037072718711509856
443,443,443,443,2020-11-05,75.20968627929688,69.10465240478516,79.57593536376953,0.08834475917411577,-0.05486896339343039
444,444,444,444,2020-11-06,72.21928405761719,68.4072036743164,76.51860046386719,0.0557263004266324,-0.056186553075812995
445,445,445,445,2020-11-09,67.2607192993164,67.09827423095703,73.12691497802734,0.0024210021825632477,-0.08021937860326211
446,446,446,446,2020-11-10,71.98041534423828,69.2766342163086,74.77975463867188,0.03902875996382038,-0.037434454124110395
447,447,447,447,2020-11-11,72.8211898803711,71.05368041992188,71.67469787597656,0.024875691871319994,0.015995770311838298
448,448,448,448,2020-11-12,70.69062805175781,75.93582153320312,69.2766342163086,-0.06907403351331154,0.020410833341501178
449,449,449,449,2020-11-13,72.22883605957031,75.20968627929688,69.10465240478516,-0.03963386057291807,0.045209454733742716
450,450,450,450,2020-11-16,72.38169860839844,72.21928405761719,68.4072036743164,0.0022489083476884275,0.058100532116535986
451,451,451,451,2020-11-17,72.33390808105469,67.2607192993164,67.09827423095703,0.07542572893343769,0.07802933697037018
452,452,452,452,2020-11-18,73.06958770751953,71.98041534423828,69.2766342163086,0.01513150984295386,0.054750833872325044
453,453,453,453,2020-11-19,72.89762115478516,72.8211898803711,71.05368041992188,0.001049574643584128,0.025951375410333766
454,454,454,454,2020-11-20,72.38169860839844,70.69062805175781,75.93582153320312,0.023922132300231658,-0.04680429938129582
455,455,455,455,2020-11-23,74.74156951904297,72.22883605957031,75.20968627929688,0.03478850825451896,-0.00622415520409858
456,456,456,456,2020-11-24,73.11736297607422,72.38169860839844,72.21928405761719,0.01016367924239936,0.01243544477317915
457,457,457,457,2020-11-25,73.60462951660156,72.33390808105469,67.2607192993164,0.017567437862239466,0.09431820360192944
458,458,458,458,2020-11-27,74.24474334716797,73.06958770751953,71.98041534423828,0.016082691534435867,0.03145755678264428
459,459,459,459,2020-11-30,72.47723388671875,72.89762115478516,72.8211898803711,-0.005766817372185429,-0.004723295433889274
460,460,460,460,2020-12-01,69.96450805664062,72.38169860839844,70.69062805175781,-0.03339505148719113,-0.010271800026808942
461,461,461,461,2020-12-02,68.02503967285156,74.74156951904297,72.22883605957031,-0.08986337709271863,-0.05820108167396876
462,462,462,462,2020-12-03,72.05686950683594,73.11736297607422,72.38169860839844,-0.014503989559706887,-0.004487724214927602
463,463,463,463,2020-12-04,70.58554077148438,73.60462951660156,72.33390808105469,-0.04101764746246339,-0.024170784573275927
464,464,464,464,2020-12-07,72.92628479003906,74.24474334716797,73.06958770751953,-0.01775827483117287,-0.001961184153030593
465,465,465,465,2020-12-08,69.26705932617188,72.47723388671875,72.89762115478516,-0.044292178224742296,-0.04980357069408925
466,466,466,466,2020-12-09,69.16197204589844,69.96450805664062,72.38169860839844,-0.01147061607425992,-0.04448260574706131
467,467,467,467,2020-12-10,69.0664291381836,68.02503967285156,74.74156951904297,0.01530891375205834,-0.07593017403004143
468,468,468,468,2020-12-11,69.5154800415039,72.05686950683594,73.11736297607422,-0.03526921836496011,-0.04926166354972261
469,469,469,469,2020-12-14,71.34984588623047,70.58554077148438,73.60462951660156,0.010828069125665252,-0.03063372025889388
470,470,470,470,2020-12-15,70.57598114013672,72.92628479003906,74.24474334716797,-0.03222848464952066,-0.04941443719289518
471,471,471,471,2020-12-16,70.97724914550781,69.26705932617188,72.47723388671875,0.02468979968216667,-0.02069594355043125
472,472,472,472,2020-12-17,76.38484954833984,69.16197204589844,69.96450805664062,0.10443423298641674,0.09176569192056006
473,473,473,473,2020-12-18,77.23516082763672,69.0664291381836,68.02503967285156,0.11827354897861686,0.13539310229113855
474,474,474,474,2020-12-21,75.96448516845703,69.5154800415039,72.05686950683594,0.09277077743119633,0.054229606259128094
475,475,475,475,2020-12-22,76.7574691772461,71.34984588623047,70.58554077148438,0.07579025888350555,0.08743899017141343
476,476,476,476,2020-12-23,75.06639862060547,70.57598114013672,72.92628479003906,0.06362529302359277,0.029346261594539902
477,477,477,477,2020-12-24,76.84345245361328,70.97724914550781,69.26705932617188,0.08264906542206774,0.10937945397342341
478,478,478,478,2020-12-28,74.84664154052734,76.38484954833984,69.16197204589844,-0.020137606042400447,0.08219357150279571
479,479,479,479,2020-12-29,74.47402954101562,77.23516082763672,69.0664291381836,-0.03574966708210814,0.07829564189590377
480,480,480,480,2020-12-30,74.55047607421875,75.96448516845703,69.5154800415039,-0.018614081186788867,0.07242985346154152
481,481,481,481,2020-12-31,72.83073425292969,76.7574691772461,71.34984588623047,-0.0511576914456221,0.020755312759337174
482,482,482,482,2021-01-04,70.95813751220703,75.06639862060547,70.57598114013672,-0.0547283629412153,0.005414821953541038
483,483,483,483,2021-01-05,70.423095703125,76.84345245361328,70.97724914550781,-0.08355112303633083,-0.007807479848180088
484,484,484,484,2021-01-06,70.02183532714844,74.84664154052734,76.38484954833984,-0.06446256123284311,-0.08330204561265253
