,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BKR,BKR_6m,BKR_12m,BKR_6m_ret,BKR_12m_ret
64,64,64,64,2019-05-08,19.81236267089844,20.73607635498047,22.96334457397461,-0.044546213481711394,-0.13721789928838668
65,65,65,65,2019-05-09,19.51885223388672,20.330331802368164,22.41948127746582,-0.03991472329964241,-0.12937984637916533
66,66,66,66,2019-05-10,19.26849174499512,20.30443572998047,22.108699798583984,-0.05102057495031631,-0.1284656302479974
67,67,67,67,2019-05-13,18.76778793334961,20.831039428710938,22.07416343688965,-0.09904697758469017,-0.14978486106587974
68,68,68,68,2019-05-14,19.233963012695312,20.6670150756836,22.082801818847656,-0.06934005988481562,-0.12900712642907752
69,69,69,69,2019-05-15,19.631074905395508,20.03681373596192,22.41948127746582,-0.020249668231341444,-0.12437425904554644
70,70,70,70,2019-05-16,19.83826065063477,19.81236267089844,20.73607635498047,0.0013071626118761337,-0.043297280014599204
71,71,71,71,2019-05-17,19.77783393859864,19.51885223388672,20.330331802368164,0.013268285532809232,-0.02717603771253585
72,72,72,72,2019-05-20,20.26509666442871,19.26849174499512,20.30443572998047,0.05172199944982481,-0.0019374616500015263
73,73,73,73,2019-05-21,20.54354286193848,18.76778793334961,20.831039428710938,0.09461716718534663,-0.013801354836677437
74,74,74,74,2019-05-22,20.32600975036621,19.233963012695312,20.6670150756836,0.05677700102418304,-0.016499979511729768
75,75,75,75,2019-05-23,20.06497001647949,19.631074905395508,20.03681373596192,0.022102463220937896,0.0014052274422771127
76,76,76,76,2019-05-24,19.32536697387696,19.83826065063477,19.81236267089844,-0.025853762373134193,-0.024580394832808494
77,77,77,77,2019-05-28,19.290563583374023,19.77783393859864,19.51885223388672,-0.024637195192222405,-0.0116958029999511
78,78,78,78,2019-05-29,18.88160896301269,20.26509666442871,19.26849174499512,-0.06826948444042968,-0.020078519227272662
79,79,79,79,2019-05-30,18.420446395874023,20.54354286193848,18.76778793334961,-0.10334616966180499,-0.018507324289314564
80,80,80,80,2019-05-31,18.629268646240234,20.32600975036621,19.233963012695312,-0.08347635000496867,-0.031438885790512905
81,81,81,81,2019-06-03,19.003427505493164,20.06497001647949,19.631074905395508,-0.05290526275964891,-0.03197213616305028
82,82,82,82,2019-06-04,19.177452087402344,19.32536697387696,19.83826065063477,-0.007653923812911856,-0.033309803458564824
83,83,83,83,2019-06-05,19.342771530151367,19.290563583374023,19.77783393859864,0.002706398211317129,-0.021997475041905412
84,84,84,84,2019-06-06,19.9692611694336,18.88160896301269,20.26509666442871,0.05760378835042701,-0.014598277022501938
85,85,85,85,2019-06-07,20.29119873046875,18.420446395874023,20.54354286193848,0.10155846901808818,-0.012283379413453255
86,86,86,86,2019-06-10,20.36951446533203,18.629268646240234,20.32600975036621,0.09341460752636754,0.0021403470479510744
87,87,87,87,2019-06-11,20.1519832611084,19.003427505493164,20.06497001647949,0.060439399959993034,0.004336574864425069
88,88,88,88,2019-06-12,19.40367889404297,19.177452087402344,19.32536697387696,0.01179649963976348,0.004052286317349996
89,89,89,89,2019-06-13,19.821334838867188,19.342771530151367,19.290563583374023,0.02474119636732719,0.027514554108238665
90,90,90,90,2019-06-14,19.273162841796875,19.9692611694336,18.88160896301269,-0.03485849184556833,0.02073731531837142
91,91,91,91,2019-06-17,19.490694046020508,20.29119873046875,18.420446395874023,-0.039450832603902475,0.058101070253444353
92,92,92,92,2019-06-18,20.0910758972168,20.36951446533203,18.629268646240234,-0.013669376783090215,0.078468311275955
93,93,93,93,2019-06-19,20.29119873046875,20.1519832611084,19.003427505493164,0.006908276349605114,0.06776520838692601
94,94,94,94,2019-06-20,21.196128845214844,19.40367889404297,19.177452087402344,0.09237680962253836,0.1052630322637369
95,95,95,95,2019-06-21,21.90092086791992,19.821334838867188,19.342771530151367,0.1049165480507861,0.13225350533561997
96,96,96,96,2019-06-24,21.509370803833008,19.273162841796875,19.9692611694336,0.11602703616380827,0.0771240168242584
97,97,97,97,2019-06-25,21.4223575592041,19.490694046020508,20.29119873046875,0.09910696400151986,0.05574627915091246
98,98,98,98,2019-06-26,21.53547477722168,20.0910758972168,20.36951446533203,0.07189256002984745,0.057240456755808244
99,99,99,99,2019-06-27,21.483266830444336,20.29119873046875,20.1519832611084,0.05874803730474576,0.06606216133104881
100,100,100,100,2019-06-28,21.431058883666992,21.196128845214844,19.40367889404297,0.011083629476293932,0.10448430942889075
101,101,101,101,2019-07-01,21.90962600708008,21.90092086791992,19.821334838867188,0.00039747822535241006,0.10535572831946793
102,102,102,102,2019-07-02,21.335344314575195,21.509370803833008,19.273162841796875,-0.008090728959249782,0.10699756390301207
103,103,103,103,2019-07-03,21.32664680480957,21.4223575592041,19.490694046020508,-0.004467797446196964,0.09419637671465653
104,104,104,104,2019-07-05,21.361452102661133,21.53547477722168,20.0910758972168,-0.008080744741444601,0.06323086986199256
105,105,105,105,2019-07-08,21.918325424194336,21.483266830444336,20.29119873046875,0.02025104455405602,0.08018879097972342
106,106,106,106,2019-07-09,21.75300025939941,21.431058883666992,21.196128845214844,0.01502218707344305,0.026272316905182613
107,107,107,107,2019-07-10,22.083648681640625,21.90962600708008,21.90092086791992,0.007942749661920656,0.008343384957313127
108,108,108,108,2019-07-11,21.961833953857425,21.335344314575195,21.509370803833008,0.02936393385759639,0.02103562926832736
109,109,109,109,2019-07-12,21.76170921325684,21.32664680480957,21.4223575592041,0.02039994437143089,0.015841004105868528
110,110,110,110,2019-07-15,21.483266830444336,21.361452102661133,21.53547477722168,0.005702549021376013,-0.0024242765630857477
111,111,111,111,2019-07-16,20.9611930847168,21.918325424194336,21.483266830444336,-0.04366813253082802,-0.024301413274246286
112,112,112,112,2019-07-17,20.17808532714844,21.75300025939941,21.431058883666992,-0.07239989488670429,-0.05846531257834697
113,113,113,113,2019-07-18,20.282495498657227,22.083648681640625,21.90962600708008,-0.08156048889152989,-0.07426555377517852
114,114,114,114,2019-07-19,20.500030517578125,21.961833953857425,21.335344314575195,-0.06656108225527069,-0.03915164361450818
115,115,115,115,2019-07-22,20.848079681396484,21.76170921325684,21.32664680480957,-0.0419833535549583,-0.022439867260574675
116,116,116,116,2019-07-23,21.15262222290039,21.483266830444336,21.361452102661133,-0.015390797412402013,-0.009776015167748175
117,117,117,117,2019-07-24,21.63119125366211,20.9611930847168,21.918325424194336,0.031963742055971966,-0.013100187399137542
118,118,118,118,2019-07-25,21.4223575592041,20.17808532714844,21.75300025939941,0.06166453416576467,-0.015199866512778604
119,119,119,119,2019-07-26,21.61378669738769,20.282495498657227,22.083648681640625,0.06563744578760544,-0.021276465271952816
120,120,120,120,2019-07-29,20.9611930847168,20.500030517578125,21.961833953857425,0.0224957014938707,-0.04556271899892361
121,121,121,121,2019-07-30,21.32664680480957,20.848079681396484,21.76170921325684,0.022954973826204705,-0.019992106510744012
122,122,122,122,2019-07-31,22.092357635498047,21.15262222290039,21.483266830444336,0.04442642631702998,0.028351870777425514
123,123,123,123,2019-08-01,21.98793601989746,21.63119125366211,20.9611930847168,0.016492146089039705,0.04898303884855104
124,124,124,124,2019-08-02,20.95249366760254,21.4223575592041,20.17808532714844,-0.021933341851055332,0.03837868300676561
125,125,125,125,2019-08-05,20.71756172180176,21.61378669738769,20.282495498657227,-0.04146543075185671,0.02145033007271402
126,126,126,126,2019-08-06,20.61314582824707,20.9611930847168,20.500030517578125,-0.016604362884453217,0.005517811818472884
127,127,127,127,2019-08-07,20.32600975036621,21.32664680480957,20.848079681396484,-0.04691956797529451,-0.025041631603899495
128,128,128,128,2019-08-08,21.00470352172852,22.092357635498047,21.15262222290039,-0.04923214315623259,-0.00699292501956239
129,129,129,129,2019-08-09,20.60444450378418,21.98793601989746,21.63119125366211,-0.06292048125214311,-0.047466028931906545
130,130,130,130,2019-08-12,20.534303665161133,20.95249366760254,21.4223575592041,-0.019958960927310865,-0.04145453606535554
131,131,131,131,2019-08-13,20.66581916809082,20.71756172180176,21.61378669738769,-0.0024975213978241095,-0.04385939134910799
132,132,132,132,2019-08-14,19.29804039001465,20.61314582824707,20.9611930847168,-0.06379935644904222,-0.07934437166722097
133,133,133,133,2019-08-15,18.1582145690918,20.32600975036621,21.32664680480957,-0.10665129102554693,-0.14856682650191533
134,134,134,134,2019-08-16,18.46508979797364,21.00470352172852,22.092357635498047,-0.1209069064520597,-0.16418654348126727
135,135,135,135,2019-08-19,18.780733108520508,20.60444450378418,21.98793601989746,-0.08851058299236036,-0.14586193576671636
136,136,136,136,2019-08-20,18.508928298950195,20.534303665161133,20.95249366760254,-0.09863374961417493,-0.11662408338682229
137,137,137,137,2019-08-21,18.62291145324707,20.66581916809082,20.71756172180176,-0.09885442712080406,-0.10110505747162435
138,138,138,138,2019-08-22,18.78950309753418,19.29804039001465,20.61314582824707,-0.026351758116518464,-0.08846988935642586
139,139,139,139,2019-08-23,18.307268142700195,18.1582145690918,20.32600975036621,0.008208602946134791,-0.09931814618113344
140,140,140,140,2019-08-26,18.675519943237305,18.46508979797364,21.00470352172852,0.011396107333675465,-0.11088866720169455
141,141,141,141,2019-08-27,18.66674995422364,18.780733108520508,20.60444450378418,-0.006069153618138312,-0.09404255228548708
142,142,142,142,2019-08-28,18.97362327575684,18.508928298950195,20.534303665161133,0.02510653071323432,-0.07600357016499037
143,143,143,143,2019-08-29,19.184053421020508,18.62291145324707,20.66581916809082,0.030131806682439866,-0.07170128292607159
144,144,144,144,2019-08-30,19.01746368408203,18.78950309753418,19.29804039001465,0.012132337154661998,-0.014539129375944038
145,145,145,145,2019-09-03,19.420787811279297,18.307268142700195,18.1582145690918,0.06082391211509641,0.06953179440541457
146,146,146,146,2019-09-04,19.82411003112793,18.675519943237305,18.46508979797364,0.061502442308523086,0.07359943807602987
147,147,147,147,2019-09-05,20.62198638916016,18.66674995422364,18.780733108520508,0.10474434166265345,0.0980394785443337
148,148,148,148,2019-09-06,20.630748748779297,18.97362327575684,18.508928298950195,0.0873383775433032,0.11463767191477259
149,149,149,149,2019-09-09,21.200658798217773,19.184053421020508,18.62291145324707,0.1051188366160205,0.13841806376205756
150,150,150,150,2019-09-10,21.139284133911133,19.01746368408203,18.78950309753418,0.11157220989490324,0.125058178717101
151,151,151,151,2019-09-11,19.543535232543945,19.420787811279297,18.307268142700195,0.006320414107678918,0.06752875853499174
152,152,152,152,2019-09-12,19.85040855407715,19.82411003112793,18.675519943237305,0.0013265928663594995,0.06291062387611279
153,153,153,153,2019-09-13,19.920551300048828,20.62198638916016,18.66674995422364,-0.03401394394674018,0.06716762954986155
154,154,154,154,2019-09-16,20.876251220703125,20.630748748779297,18.97362327575684,0.011899833346492361,0.10027752302731385
155,155,155,155,2019-09-17,20.499229431152344,21.200658798217773,19.184053421020508,-0.033085262761947565,0.06855568952340185
156,156,156,156,2019-09-18,20.36771583557129,21.139284133911133,19.01746368408203,-0.03649926333608011,0.07100064308888077
157,157,157,157,2019-09-19,20.350173950195312,19.543535232543945,19.420787811279297,0.041273940873714166,0.04785522337957082
158,158,158,158,2019-09-20,20.68336296081543,19.85040855407715,19.82411003112793,0.041961574970566407,0.04334383376294304
159,159,159,159,2019-09-23,20.95516014099121,19.920551300048828,20.62198638916016,0.051936757440033565,0.016156239536952777
160,160,160,160,2019-09-24,20.735963821411133,20.876251220703125,20.630748748779297,-0.006719951671824487,0.005099915369676689
161,161,161,161,2019-09-25,21.297107696533203,20.499229431152344,21.200658798217773,0.03892235403582234,0.0045493349632861335
162,162,162,162,2019-09-26,20.981464385986328,20.36771583557129,21.139284133911133,0.030133401082862443,-0.007465709194552805
163,163,163,163,2019-09-27,21.077911376953125,20.350173950195312,19.543535232543945,0.03576074723188438,0.07851067507244713
164,164,164,164,2019-09-30,20.341413497924805,20.68336296081543,19.85040855407715,-0.016532585321760607,0.024735256330369326
165,165,165,165,2019-10-01,19.876712799072266,20.95516014099121,19.920551300048828,-0.051464523996137435,-0.0022006670556580232
166,166,166,166,2019-10-02,19.41201972961425,20.735963821411133,20.876251220703125,-0.06384772384825588,-0.07013862190146403
167,167,167,167,2019-10-03,19.89425277709961,21.297107696533203,20.499229431152344,-0.0658706778133048,-0.029512165619911657
168,168,168,168,2019-10-04,19.70135498046875,20.981464385986328,20.36771583557129,-0.061011442384001247,-0.032716523565139766
169,169,169,169,2019-10-07,19.20159149169922,21.077911376953125,20.350173950195312,-0.08901830222635343,-0.05644091599939716
170,170,170,170,2019-10-08,18.74565696716309,20.341413497924805,20.68336296081543,-0.07844865505165177,-0.09368428129039352
171,171,171,171,2019-10-09,18.947322845458984,19.876712799072266,20.95516014099121,-0.046757729158146355,-0.09581588888001946
172,172,172,172,2019-10-10,19.113914489746094,19.41201972961425,20.735963821411133,-0.015356734848841036,-0.07822396613125715
173,173,173,173,2019-10-11,19.490930557250977,19.89425277709961,21.297107696533203,-0.020273303268414256,-0.08480856485391397
174,174,174,174,2019-10-14,19.569843292236328,19.70135498046875,20.981464385986328,-0.006675261085483664,-0.06727943616236964
175,175,175,175,2019-10-15,19.552305221557617,19.20159149169922,21.077911376953125,0.01826482612183522,-0.07237937991634347
176,176,176,176,2019-10-16,19.28050422668457,18.74565696716309,20.341413497924805,0.028531795949236605,-0.05215514012084099
177,177,177,177,2019-10-17,19.359413146972656,18.947322845458984,19.876712799072266,0.021749262672875913,-0.026025412618718047
178,178,178,178,2019-10-18,19.359413146972656,19.113914489746094,19.41201972961425,0.01284397590866404,-0.0027100004726112736
179,179,179,179,2019-10-21,19.394481658935547,19.490930557250977,19.89425277709961,-0.004948398847973379,-0.025121381725849545
180,180,180,180,2019-10-22,19.841642379760746,19.569843292236328,19.70135498046875,0.013888669595644831,0.007120698014480231
181,181,181,181,2019-10-23,20.27126884460449,19.552305221557617,19.20159149169922,0.03677129703632942,0.055707744504807755
182,182,182,182,2019-10-24,19.57860946655273,19.28050422668457,18.74565696716309,0.015461485672951358,0.044434425576480585
183,183,183,183,2019-10-25,19.622447967529297,19.359413146972656,18.947322845458984,0.01358692118194571,0.03563168937252348
184,184,184,184,2019-10-28,19.28050422668457,19.359413146972656,19.113914489746094,-0.004075997536135301,0.008715626358370754
185,185,185,185,2019-10-29,19.20159149169922,19.394481658935547,19.490930557250977,-0.009945621163196083,-0.014844805110863168
186,186,186,186,2019-10-30,18.95608901977539,19.841642379760746,19.569843292236328,-0.044631051353322126,-0.03136224768362983
187,187,187,187,2019-10-31,18.763198852539062,20.27126884460449,19.552305221557617,-0.07439445471450212,-0.040358738270335315
188,188,188,188,2019-11-01,19.20159149169922,19.57860946655273,19.28050422668457,-0.019256626753682005,-0.004092877139392215
189,189,189,189,2019-11-04,19.59614372253418,19.622447967529297,19.359413146972656,-0.0013405180148086115,0.012228189654526878
190,190,190,190,2019-11-05,19.841642379760746,19.28050422668457,19.359413146972656,0.029103914839506695,0.024909289818193514
191,191,191,191,2019-11-06,19.24542999267578,19.20159149169922,19.394481658935547,0.002283066015414059,-0.0076852616574618615
192,192,192,192,2019-11-07,19.519481658935547,18.95608901977539,19.841642379760746,0.02972093233854367,-0.01623659547224854
193,193,193,193,2019-11-08,19.66976928710937,18.763198852539062,20.27126884460449,0.048316411380335156,-0.029672516412568628
194,194,194,194,2019-11-11,19.63440322875977,19.20159149169922,19.57860946655273,0.022540409593009736,0.002849730584919996
195,195,195,195,2019-11-12,19.52832221984864,19.59614372253418,19.622447967529297,-0.003460961689495612,-0.004796840222810794
196,196,196,196,2019-11-13,19.130502700805664,19.841642379760746,19.28050422668457,-0.03584076687524984,-0.007779958662663011
197,197,197,197,2019-11-14,19.351512908935547,19.24542999267578,19.20159149169922,0.0055121094358576705,0.007807759960998029
198,198,198,198,2019-11-15,20.058744430541992,19.519481658935547,18.95608901977539,0.027626900192792014,0.05816892976268928
199,199,199,199,2019-11-18,19.59904289245605,19.66976928710937,18.763198852539062,-0.0035956900978839634,0.0445469904404856
200,200,200,200,2019-11-19,19.45760154724121,19.63440322875977,19.20159149169922,-0.009004688324806609,0.013332751905104523
201,201,201,201,2019-11-20,19.820051193237305,19.52832221984864,19.59614372253418,0.01493876279305506,0.011426098617844271
202,202,202,202,2019-11-21,19.970333099365234,19.130502700805664,19.841642379760746,0.0439000695221774,0.006485890489375867
203,203,203,203,2019-11-22,19.820051193237305,19.351512908935547,19.24542999267578,0.024211971772264418,0.029857540246188696
204,204,204,204,2019-11-25,19.926136016845703,20.058744430541992,19.519481658935547,-0.006611002705352531,0.020833255975524212
205,205,205,205,2019-11-26,19.988021850585938,19.59904289245605,19.66976928710937,0.019846834371672895,0.01617978120796426
206,206,206,206,2019-11-27,19.93497467041016,19.45760154724121,19.63440322875977,0.024534016795951574,0.015308407296541926
207,207,207,207,2019-11-29,19.820051193237305,19.820051193237305,19.52832221984864,0.0,0.01493876279305506
208,208,208,208,2019-12-02,19.57252311706543,19.970333099365234,19.130502700805664,-0.019920047418360287,0.02310553063726606
209,209,209,209,2019-12-03,18.84760856628418,19.820051193237305,19.351512908935547,-0.04906357796315519,-0.02603953215558097
210,210,210,210,2019-12-04,19.59904289245605,19.926136016845703,20.058744430541992,-0.01641528112189561,-0.022917762359342286
211,211,211,211,2019-12-05,19.57252311706543,19.988021850585938,19.59904289245605,-0.020787386397034924,-0.0013531158402040333
212,212,212,212,2019-12-06,19.63440322875977,19.93497467041016,19.45760154724121,-0.015077593356390584,0.009086509510912721
213,213,213,213,2019-12-09,19.66976928710937,19.820051193237305,19.820051193237305,-0.0075823167489703636,-0.0075823167489703636
214,214,214,214,2019-12-10,19.749330520629883,19.57252311706543,19.970333099365234,0.009033449724746623,-0.01106654444048183
215,215,215,215,2019-12-11,20.04990196228028,18.84760856628418,19.820051193237305,0.06379023586827026,0.011596880694304312
216,216,216,216,2019-12-12,21.004663467407227,19.59904289245605,19.926136016845703,0.07171883763223041,0.054126271628866185
217,217,217,217,2019-12-13,20.89857482910156,19.57252311706543,19.988021850585938,0.06775067803496082,0.045554932114951985
218,218,218,218,2019-12-16,21.17262458801269,19.63440322875977,19.93497467041016,0.0783431684340572,0.062084348641766596
219,219,219,219,2019-12-17,21.543920516967773,19.66976928710937,19.820051193237305,0.09528079371457765,0.08697602780756997
220,220,220,220,2019-12-18,21.862173080444336,19.749330520629883,19.57252311706543,0.10698299659360133,0.11698287183947897
221,221,221,221,2019-12-19,22.074342727661133,20.04990196228028,18.84760856628418,0.10097010794314198,0.17120125081275006
222,222,222,222,2019-12-20,22.180419921875,21.004663467407227,19.59904289245605,0.055975972016508946,0.13170934129709755
223,223,223,223,2019-12-23,22.551713943481445,20.89857482910156,19.57252311706543,0.07910295931174538,0.15221291647464885
224,224,224,224,2019-12-24,22.525196075439453,21.17262458801269,19.63440322875977,0.06388303357499425,0.14723100126849564
225,225,225,225,2019-12-26,22.595922470092773,21.543920516967773,19.66976928710937,0.04883057158962556,0.1487639809227992
226,226,226,226,2019-12-27,22.534040451049805,21.862173080444336,19.749330520629883,0.030731957346292083,0.1410027508279863
227,227,227,227,2019-12-30,22.65780258178711,22.074342727661133,20.04990196228028,0.026431584456412693,0.13007049233522694
228,228,228,228,2019-12-31,22.65780258178711,22.180419921875,21.004663467407227,0.021522706134219804,0.07870343254701728
229,229,229,229,2020-01-02,22.640125274658203,22.551713943481445,20.89857482910156,0.003920381900831771,0.08333345502256506
230,230,230,230,2020-01-03,22.66664123535156,22.525196075439453,21.17262458801269,0.006279419696875843,0.07056360165119702
231,231,231,231,2020-01-06,22.56056022644043,22.595922470092773,21.543920516967773,-0.0015649834034945354,0.047189169152010324
232,232,232,232,2020-01-07,22.180419921875,22.534040451049805,21.862173080444336,-0.01569272629748608,0.014556962853584432
233,233,233,233,2020-01-08,21.89753150939941,22.65780258178711,22.074342727661133,-0.03355449274674249,-0.008009806699257327
234,234,234,234,2020-01-09,22.1362247467041,22.65780258178711,22.180419921875,-0.023019789019711245,-0.001992531039834433
235,235,235,235,2020-01-10,21.97709846496582,22.640125274658203,22.551713943481445,-0.029285474424230795,-0.025479902767289064
236,236,236,236,2020-01-13,21.579280853271484,22.66664123535156,22.525196075439453,-0.04797183538530603,-0.04199365097644392
237,237,237,237,2020-01-14,21.234508514404297,22.56056022644043,22.595922470092773,-0.058777428340721416,-0.06025042604436259
238,238,238,238,2020-01-15,20.61568260192871,22.180419921875,22.534040451049805,-0.07054588350706104,-0.08513155256325644
239,239,239,239,2020-01-16,20.783647537231445,21.89753150939941,22.65780258178711,-0.05086801549708175,-0.08271565778678625
240,240,240,240,2020-01-17,20.87205696105957,22.1362247467041,22.65780258178711,-0.05710855397024084,-0.07881371612633625
241,241,241,241,2020-01-21,20.094104766845703,21.97709846496582,22.640125274658203,-0.08567981351686804,-0.1124561139536776
242,242,242,242,2020-01-22,20.04990196228028,21.579280853271484,22.66664123535156,-0.07087256064695713,-0.11544450921957217
243,243,243,243,2020-01-23,20.29742813110352,21.234508514404297,22.56056022644043,-0.044130071702159435,-0.10031364791573638
244,244,244,244,2020-01-24,20.209030151367188,20.61568260192871,22.180419921875,-0.019725393449910755,-0.08887973164852336
245,245,245,245,2020-01-27,19.49295997619629,20.783647537231445,21.89753150939941,-0.06210110899557175,-0.10981016431788082
246,246,246,246,2020-01-28,19.360355377197266,20.87205696105957,22.1362247467041,-0.07242705338925848,-0.12539940307211328
247,247,247,247,2020-01-29,18.989059448242188,20.094104766845703,21.97709846496582,-0.054993508366035115,-0.13596148834146293
248,248,248,248,2020-01-30,19.758169174194336,20.04990196228028,21.579280853271484,-0.014550334891152095,-0.08439167604610243
249,249,249,249,2020-01-31,19.303651809692383,20.29742813110352,21.234508514404297,-0.0489607015722493,-0.0909301340034373
250,250,250,250,2020-02-03,19.16996955871582,20.209030151367188,20.61568260192871,-0.05141565848874108,-0.07012685784547523
251,251,251,251,2020-02-04,18.99172782897949,19.49295997619629,20.783647537231445,-0.025713495940528075,-0.08621776832203998
252,252,252,252,2020-02-05,19.472984313964844,19.360355377197266,20.87205696105957,0.005817503582616679,-0.06703089444921206
253,253,253,253,2020-02-06,19.811643600463867,18.989059448242188,20.094104766845703,0.04331884654233509,-0.014056917173433048
254,254,254,254,2020-02-07,20.007709503173828,19.758169174194336,20.04990196228028,0.012629729342808371,-0.0021043723398662673
255,255,255,255,2020-02-10,19.74034881591797,19.303651809692383,20.29742813110352,0.02262250741625582,-0.027445807990416737
256,256,256,256,2020-02-11,19.73143577575684,19.16996955871582,20.209030151367188,0.029288842390766456,-0.02363272121586879
257,257,257,257,2020-02-12,19.74925804138184,18.99172782897949,19.49295997619629,0.03988737724255054,0.013148237389217776
258,258,258,258,2020-02-13,19.677963256835938,19.472984313964844,19.360355377197266,0.010526324037764212,0.016405064548182358
259,259,259,259,2020-02-14,19.588838577270508,19.811643600463867,18.989059448242188,-0.011246165521983431,0.031585510101915126
260,260,260,260,2020-02-18,18.63524436950684,20.007709503173828,19.758169174194336,-0.06859681431546549,-0.056833444171240366
261,261,261,261,2020-02-19,18.546119689941406,19.74034881591797,19.303651809692383,-0.06049686037024715,-0.03924294362637737
262,262,262,262,2020-02-20,18.41244125366211,19.73143577575684,19.16996955871582,-0.0668473666632674,-0.03951640625893915
263,263,263,263,2020-02-21,18.296586990356445,19.74925804138184,18.99172782897949,-0.07355572791552589,-0.03660229574069229
264,264,264,264,2020-02-24,17.360811233520508,19.677963256835938,19.472984313964844,-0.11775365128352255,-0.10846684033579868
265,265,265,265,2020-02-25,16.59436798095703,19.588838577270508,19.811643600463867,-0.15286616327463365,-0.16239317062171998
266,266,266,266,2020-02-26,15.827925682067873,18.63524436950684,20.007709503173828,-0.1506456600071544,-0.20890866195567837
267,267,267,267,2020-02-27,14.8565034866333,18.546119689941406,19.74034881591797,-0.19894275810746487,-0.24740420621881287
268,268,268,268,2020-02-28,14.339599609375,18.41244125366211,19.73143577575684,-0.22120052350347885,-0.27326121766600253
269,269,269,269,2020-03-02,15.302109718322754,18.296586990356445,19.74925804138184,-0.16366316152908655,-0.22518052646538422
270,270,270,270,2020-03-03,14.731736183166504,17.360811233520508,19.677963256835938,-0.15143733866985132,-0.25135869038433956
271,271,271,271,2020-03-04,15.400145530700684,16.59436798095703,19.588838577270508,-0.07196552779996113,-0.21383059695178075
272,272,272,272,2020-03-05,15.114957809448242,15.827925682067873,18.63524436950684,-0.045044934310462525,-0.18890477045843845
273,273,273,273,2020-03-06,14.3306884765625,14.8565034866333,18.546119689941406,-0.035392918027036924,-0.22729451140473167
274,274,274,274,2020-03-09,11.140148162841797,14.339599609375,18.41244125366211,-0.2231199987230782,-0.39496626170491667
275,275,275,275,2020-03-10,12.263078689575195,15.302109718322754,18.296586990356445,-0.19860209374323212,-0.3297614087240053
276,276,276,276,2020-03-11,11.327303886413574,14.731736183166504,17.360811233520508,-0.23109511699259644,-0.34753602616549106
277,277,277,277,2020-03-12,9.535966873168944,15.400145530700684,16.59436798095703,-0.3807872234610583,-0.42534919774516267
278,278,278,278,2020-03-13,11.345129013061523,15.114957809448242,15.827925682067873,-0.24941047430712826,-0.28322073018608496
279,279,279,279,2020-03-16,10.346970558166504,14.3306884765625,14.8565034866333,-0.27798510343109284,-0.3035393174796557
280,280,280,280,2020-03-17,10.026135444641112,11.140148162841797,14.339599609375,-0.09999981166466876,-0.3008078525368181
281,281,281,281,2020-03-18,8.644755363464355,12.263078689575195,15.302109718322754,-0.29505831428666973,-0.4350612090362206
282,282,282,282,2020-03-19,9.036890029907228,11.327303886413574,14.731736183166504,-0.20220291425690107,-0.386569925123055
283,283,283,283,2020-03-20,8.912121772766113,9.535966873168944,15.400145530700684,-0.06542022520633162,-0.4212962627528738
284,284,284,284,2020-03-23,8.315007209777832,11.345129013061523,15.114957809448242,-0.26708570698448164,-0.4498822084319557
285,285,285,285,2020-03-24,10.026135444641112,10.346970558166504,14.3306884765625,-0.03100763761931924,-0.30037307969965177
286,286,286,286,2020-03-25,10.355884552001951,10.026135444641112,11.140148162841797,0.03288895399244662,-0.07039974687731476
287,287,287,287,2020-03-26,11.051029205322266,8.644755363464355,12.263078689575195,0.2783507156289966,-0.098837291591653
288,288,288,288,2020-03-27,10.587600708007812,9.036890029907228,11.327303886413574,0.1715978254652395,-0.06530266918088001
289,289,289,289,2020-03-30,9.767683029174805,8.912121772766113,9.535966873168944,0.09599972691386882,0.02429917795308567
290,290,290,290,2020-03-31,9.357728004455566,8.315007209777832,11.345129013061523,0.12540227186472808,-0.1751765895582046
