,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,COP,COP_6m,COP_12m,COP_6m_ret,COP_12m_ret
243,243,243,243,2020-01-23,53.92380905151367,55.631874084472656,56.776275634765625,-0.030702992862786216,-0.05024046666254578
244,244,244,244,2020-01-24,53.47970962524414,55.512306213378906,56.776275634765625,-0.03661524311963993,-0.058062385612044465
245,245,245,245,2020-01-27,52.130332946777344,55.57209777832031,55.4610710144043,-0.06193332570010812,-0.06005542278045617
246,246,246,246,2020-01-28,52.24990081787109,55.57209777832031,56.42612838745117,-0.059781744675207804,-0.0740123004878862
247,247,247,247,2020-01-29,51.66061019897461,54.68389129638672,55.87099838256836,-0.05528650258310852,-0.07535910052588901
248,248,248,248,2020-01-30,52.002227783203125,53.81277084350586,55.62333297729492,-0.03364523015490162,-0.06510047133583141
249,249,249,249,2020-01-31,50.75532913208008,53.92380905151367,55.631874084472656,-0.05875845892872167,-0.08765739124639094
250,250,250,250,2020-02-03,50.54182815551758,53.47970962524414,55.512306213378906,-0.054934506756180834,-0.08953830955528563
251,251,251,251,2020-02-04,48.24446868896485,52.130332946777344,55.57209777832031,-0.07454132820866077,-0.13185806155070334
252,252,252,252,2020-02-05,50.20021057128906,52.24990081787109,55.57209777832031,-0.0392285959302906,-0.09666518669962687
253,253,253,253,2020-02-06,49.88421249389648,51.66061019897461,54.68389129638672,-0.034385921851023515,-0.08777134707689294
254,254,254,254,2020-02-07,49.52553176879883,52.002227783203125,53.81277084350586,-0.04762672908417742,-0.07966954697751671
255,255,255,255,2020-02-10,49.42303466796875,50.75532913208008,53.92380905151367,-0.026249351287710332,-0.0834654387868875
256,256,256,256,2020-02-11,50.14042663574219,50.54182815551758,53.47970962524414,-0.007941966771369602,-0.06244018550029118
257,257,257,257,2020-02-12,51.03715896606445,48.24446868896485,52.130332946777344,0.05788622722957637,-0.020970017241765393
258,258,258,258,2020-02-13,50.58992004394531,50.20021057128906,52.24990081787109,0.007763104342019211,-0.03177002727166922
259,259,259,259,2020-02-14,50.41790008544922,49.88421249389648,51.66061019897461,0.010698526946136377,-0.02405527361637816
260,260,260,260,2020-02-18,50.142677307128906,49.52553176879883,52.002227783203125,0.012461159250366283,-0.035759054089503084
261,261,261,261,2020-02-19,50.96835708618164,49.42303466796875,50.75532913208008,0.031267250758570286,0.004197154421897276
262,262,262,262,2020-02-20,50.64152145385742,50.14042663574219,50.54182815551758,0.009993828368385582,0.001972490944195604
263,263,263,263,2020-02-21,50.263092041015625,51.03715896606445,48.24446868896485,-0.015166732254111581,0.04184155006587309
264,264,264,264,2020-02-24,48.49132537841797,50.58992004394531,50.20021057128906,-0.04148246654085208,-0.03404139491495384
265,265,265,265,2020-02-25,46.298118591308594,50.41790008544922,49.88421249389648,-0.08171267520381331,-0.07188835351518585
266,266,266,266,2020-02-26,44.01031112670898,50.142677307128906,49.52553176879883,-0.12229833965303794,-0.11136115948914349
267,267,267,267,2020-02-27,40.535587310791016,50.96835708618164,49.42303466796875,-0.2046911136992312,-0.1798239913207459
268,268,268,268,2020-02-28,41.64508056640625,50.64152145385742,50.14042663574219,-0.17764949845846112,-0.1694310686873992
269,269,269,269,2020-03-02,42.34174728393555,50.263092041015625,51.03715896606445,-0.15759764143869448,-0.1703741324612259
270,270,270,270,2020-03-03,41.38705825805664,48.49132537841797,50.58992004394531,-0.14650593822546298,-0.18191097708584114
271,271,271,271,2020-03-04,42.513763427734375,46.298118591308594,50.41790008544922,-0.08173885416338811,-0.15677242892541665
272,272,272,272,2020-03-05,41.02581787109375,44.01031112670898,50.142677307128906,-0.06781350050043156,-0.18181836163620624
273,273,273,273,2020-03-06,38.98744201660156,40.535587310791016,50.96835708618164,-0.03819225023976203,-0.23506574970273664
274,274,274,274,2020-03-09,29.30293083190918,41.64508056640625,50.64152145385742,-0.29636513044599766,-0.42136551212015094
275,275,275,275,2020-03-10,29.999601364135746,42.34174728393555,50.263092041015625,-0.2914888192269385,-0.40314851024971743
276,276,276,276,2020-03-11,28.00421142578125,41.38705825805664,48.49132537841797,-0.3233582524476769,-0.4224902865153469
277,277,277,277,2020-03-12,24.25426483154297,42.513763427734375,46.298118591308594,-0.42949617074548607,-0.4761285000445753
278,278,278,278,2020-03-13,26.98931884765625,41.02581787109375,44.01031112670898,-0.34213818887270575,-0.3867501011308013
279,279,279,279,2020-03-16,22.430891036987305,38.98744201660156,40.535587310791016,-0.42466368972255675,-0.4466370780566943
280,280,280,280,2020-03-17,22.577110290527344,29.30293083190918,41.64508056640625,-0.22952722988574947,-0.4578684929057485
281,281,281,281,2020-03-18,19.498016357421875,29.999601364135746,42.34174728393555,-0.3500574850727324,-0.5395084613142684
282,282,282,282,2020-03-19,22.00945281982422,28.00421142578125,41.38705825805664,-0.21406632433999317,-0.46820446424119233
283,283,283,283,2020-03-20,23.084556579589844,24.25426483154297,42.513763427734375,-0.04822691019815639,-0.4570098076866479
284,284,284,284,2020-03-23,21.114971160888672,26.98931884765625,41.02581787109375,-0.21765453659374978,-0.48532479651634197
285,285,285,285,2020-03-24,26.438861846923828,22.430891036987305,38.98744201660156,0.1786808559378048,-0.32186210535008475
286,286,286,286,2020-03-25,26.610883712768555,22.577110290527344,29.30293083190918,0.1786665064897015,-0.09186955170399347
287,287,287,287,2020-03-26,27.599973678588867,19.498016357421875,29.999601364135746,0.4155272604478557,-0.07998865239641528
288,288,288,288,2020-03-27,25.1573429107666,22.00945281982422,28.00421142578125,0.14302445938624309,-0.10165858526527771
289,289,289,289,2020-03-30,25.19175148010254,23.084556579589844,24.25426483154297,0.09128158443276169,0.038652445459421036
290,290,290,290,2020-03-31,26.49046897888184,21.114971160888672,26.98931884765625,0.2545822950471379,-0.018483233000069932
291,291,291,291,2020-04-01,25.47557640075684,26.438861846923828,22.430891036987305,-0.036434452123704664,0.1357362647230116
292,292,292,292,2020-04-02,29.122312545776367,26.610883712768555,22.577110290527344,0.09437600269557245,0.28990433988335473
293,293,293,293,2020-04-03,28.30524635314941,27.599973678588867,19.498016357421875,0.025553382143536973,0.4516987694686738
294,294,294,294,2020-04-06,28.210634231567383,25.1573429107666,22.00945281982422,0.12136779832555611,0.2817508214542106
295,295,295,295,2020-04-07,28.61487197875977,25.19175148010254,23.084556579589844,0.135882592417639,0.23956775518311413
296,296,296,296,2020-04-08,30.68766212463379,26.49046897888184,21.114971160888672,0.15844163231303843,0.4533603617454445
297,297,297,297,2020-04-09,29.870588302612305,25.47557640075684,26.438861846923828,0.17251864423860086,0.12979856983093851
298,298,298,298,2020-04-13,29.50075340270996,29.122312545776367,26.610883712768555,0.012994876568910296,0.10859728377057909
299,299,299,299,2020-04-14,29.31154060363769,28.30524635314941,27.599973678588867,0.0355515100604773,0.06201335352636961
300,300,300,300,2020-04-15,27.694583892822266,28.210634231567383,25.1573429107666,-0.018292759195313035,0.10085488722140834
301,301,301,301,2020-04-16,26.72269058227539,28.61487197875977,25.19175148010254,-0.06612580331964812,0.06077144351721819
302,302,302,302,2020-04-17,30.326425552368164,30.68766212463379,26.49046897888184,-0.011771394340778119,0.14480515903830704
303,303,303,303,2020-04-20,29.73296546936035,29.870588302612305,25.47557640075684,-0.00460730240254148,0.16711649627197578
304,304,304,304,2020-04-21,28.54606437683105,29.50075340270996,29.122312545776367,-0.03236151337718751,-0.019787170680196864
305,305,305,305,2020-04-22,30.08560562133789,29.31154060363769,28.30524635314941,0.026408199697430135,0.06289856113512982
306,306,306,306,2020-04-23,31.11770248413086,27.694583892822266,28.210634231567383,0.12360245615373833,0.10304866699205584
307,307,307,307,2020-04-24,31.040302276611328,26.72269058227539,28.61487197875977,0.16157099454647428,0.08476117941928618
308,308,308,308,2020-04-27,31.95198631286621,30.326425552368164,30.68766212463379,0.05360212194117642,0.04119975588552616
309,309,309,309,2020-04-28,33.09588623046875,29.73296546936035,29.870588302612305,0.11310411551696276,0.10797570825126268
310,310,310,310,2020-04-29,36.30398941040039,28.54606437683105,29.50075340270996,0.2717686379165436,0.2306122801279198
311,311,311,311,2020-04-30,36.20937728881836,30.08560562133789,29.31154060363769,0.20354490265395397,0.23532835678806374
312,312,312,312,2020-05-01,33.66353988647461,31.11770248413086,27.694583892822266,0.08181315454256488,0.21552791754344947
313,313,313,313,2020-05-04,34.71284484863281,31.040302276611328,26.72269058227539,0.11831529665188611,0.29900261134846673
314,314,314,314,2020-05-05,35.19448471069336,31.95198631286621,30.326425552368164,0.10148033884583518,0.1605220222844579
315,315,315,315,2020-05-06,34.82465744018555,33.09588623046875,29.73296546936035,0.05223522940821734,0.17124736434622223
316,316,316,316,2020-05-07,36.48460006713867,36.30398941040039,28.54606437683105,0.004974953432708373,0.2780956276673574
317,317,317,317,2020-05-08,37.42279052734375,36.20937728881836,30.08560562133789,0.03351102198877354,0.2438769223512669
318,318,318,318,2020-05-11,36.71915054321289,33.66353988647461,31.11770248413086,0.0907691427295787,0.1800084071739747
319,319,319,319,2020-05-12,36.1197509765625,34.71284484863281,31.040302276611328,0.04052984231239409,0.16364043928072514
320,320,320,320,2020-05-13,34.65168380737305,35.19448471069336,31.95198631286621,-0.015422896734595182,0.08449232132462892
321,321,321,321,2020-05-14,34.68642807006836,34.82465744018555,33.09588623046875,-0.00396929590347328,0.04805859642263699
322,322,322,322,2020-05-15,35.50300979614258,36.48460006713867,36.30398941040039,-0.026904235463449777,-0.022063129349314647
323,323,323,323,2020-05-18,37.87448501586914,37.42279052734375,36.20937728881836,0.012070037593678418,0.045985538877659105
324,324,324,324,2020-05-19,37.06661987304688,36.71915054321289,33.66353988647461,0.00946289128952138,0.10109097254919308
325,325,325,325,2020-05-20,38.352272033691406,36.1197509765625,34.71284484863281,0.061808871788112674,0.1048438179275859
326,326,326,326,2020-05-21,37.97874450683594,34.65168380737305,35.19448471069336,0.09601440201168443,0.0791106850698291
327,327,327,327,2020-05-22,37.596527099609375,34.68642807006836,34.82465744018555,0.08389733943381161,0.07959503016461134
328,328,328,328,2020-05-26,37.93528747558594,35.50300979614258,36.48460006713867,0.06850905580708333,0.039761636574821235
329,329,329,329,2020-05-27,38.80398178100586,37.87448501586914,37.42279052734375,0.02454150240583508,0.036907756856157325
330,330,330,330,2020-05-28,37.36197662353516,37.06661987304688,36.71915054321289,0.007968267716340849,0.017506561857027814
331,331,331,331,2020-05-29,36.64097213745117,38.352272033691406,36.1197509765625,-0.04462056106446333,0.014430364185702205
332,332,332,332,2020-06-01,37.69206619262695,37.97874450683594,34.65168380737305,-0.007548388392812355,0.0877412596211844
333,333,333,333,2020-06-02,38.39570617675781,37.596527099609375,34.68642807006836,0.021256726054272645,0.10693744824911122
334,334,334,334,2020-06-03,39.19488906860352,37.93528747558594,35.50300979614258,0.033203955389246254,0.10398778282910737
335,335,335,335,2020-06-04,38.83873748779297,38.80398178100586,37.87448501586914,0.0008956737219198985,0.025459157306556568
336,336,336,336,2020-06-05,42.20921325683594,37.36197662353516,37.06661987304688,0.12973715716762668,0.13873920528503625
337,337,337,337,2020-06-08,43.70333862304688,36.64097213745117,38.352272033691406,0.19274506307045236,0.13952410914937996
338,338,338,338,2020-06-09,42.24396133422852,37.69206619262695,37.97874450683594,0.1207653387410208,0.11230536666700175
339,339,339,339,2020-06-10,39.88114547729492,38.39570617675781,37.596527099609375,0.038687641104939274,0.06076673974786573
340,340,340,340,2020-06-11,36.58884811401367,39.19488906860352,37.93528747558594,-0.06648930553237309,-0.03549305807788583
341,341,341,341,2020-06-12,37.987422943115234,38.83873748779297,38.80398178100586,-0.021919212614604278,-0.021043171355428325
342,342,342,342,2020-06-15,37.65732192993164,42.20921325683594,37.36197662353516,-0.10784117910956559,0.00790497005478108
343,343,343,343,2020-06-16,39.18620300292969,43.70333862304688,36.64097213745117,-0.10335905133195222,0.06946406487062085
344,344,344,344,2020-06-17,38.23933792114258,42.24396133422852,37.69206619262695,-0.09479753523590995,0.014519547050532378
345,345,345,345,2020-06-18,38.61287689208984,39.88114547729492,38.39570617675781,-0.031801207563788125,0.00565611983621972
346,346,346,346,2020-06-19,37.96135330200195,36.58884811401367,39.19488906860352,0.03751157138676375,-0.03147185247654327
347,347,347,347,2020-06-22,37.83974838256836,37.987422943115234,38.83873748779297,-0.0038874592985160827,-0.02572146186622548
348,348,348,348,2020-06-23,38.05691909790039,37.65732192993164,42.20921325683594,0.01061140695857965,-0.09837411878941071
349,349,349,349,2020-06-24,35.60724639892578,39.18620300292969,43.70333862304688,-0.0913320589835237,-0.18525111534274497
350,350,350,350,2020-06-25,36.5367317199707,38.23933792114258,42.24396133422852,-0.04452499163774748,-0.13510166740999952
351,351,351,351,2020-06-26,35.051273345947266,38.61287689208984,39.88114547729492,-0.09223875123565828,-0.12110665512597651
352,352,352,352,2020-06-29,35.876522064208984,37.96135330200195,36.58884811401367,-0.05491983442231552,-0.019468392325033723
353,353,353,353,2020-06-30,36.501983642578125,37.83974838256836,37.987422943115234,-0.0353534258860585,-0.03910345018037942
354,354,354,354,2020-07-01,35.39006805419922,38.05691909790039,37.65732192993164,-0.0700753268240335,-0.06020751767613919
355,355,355,355,2020-07-02,36.293487548828125,35.60724639892578,39.18620300292969,0.019272513864566854,-0.07381974349199627
356,356,356,356,2020-07-06,36.16318893432617,36.5367317199707,38.23933792114258,-0.010223760256048209,-0.054293539053888784
357,357,357,357,2020-07-07,35.303192138671875,35.051273345947266,38.61287689208984,0.007187150955636712,-0.08571453410911156
358,358,358,358,2020-07-08,35.65066146850586,35.876522064208984,37.96135330200195,-0.006295498635539354,-0.06086958531518516
359,359,359,359,2020-07-09,33.31392288208008,36.501983642578125,37.83974838256836,-0.08733938384595896,-0.11960506329828535
360,360,360,360,2020-07-10,34.47795486450195,35.39006805419922,38.05691909790039,-0.025773140314406362,-0.09404240590762614
361,361,361,361,2020-07-13,34.45188903808594,36.293487548828125,35.60724639892578,-0.050741844752851595,-0.03244725379479774
362,362,362,362,2020-07-14,35.885215759277344,36.16318893432617,36.5367317199707,-0.00768663337610076,-0.017831807335335514
363,363,363,363,2020-07-15,36.15449905395508,35.303192138671875,35.051273345947266,0.024114162592981492,0.03147462567534287
364,364,364,364,2020-07-16,36.12844467163086,35.65066146850586,35.876522064208984,0.013401804719586519,0.007021935040721239
365,365,365,365,2020-07-17,35.06661605834961,33.31392288208008,36.501983642578125,0.05261143163696058,-0.039323002231424375
366,366,366,366,2020-07-20,34.51377487182617,34.47795486450195,35.39006805419922,0.0010389249439239912,-0.024760991728838166
367,367,367,367,2020-07-21,36.55844497680664,34.45188903808594,36.293487548828125,0.0611448601959661,0.0073004124396161
368,368,368,368,2020-07-22,35.88273239135742,35.885215759277344,36.16318893432617,-6.920309289992765e-05,-0.007755304530197016
369,369,369,369,2020-07-23,35.505393981933594,36.15449905395508,35.303192138671875,-0.01795364585339143,0.005727579604344779
370,370,370,370,2020-07-24,35.34743118286133,36.12844467163086,35.65066146850586,-0.02161768921602114,-0.008505600545796521
371,371,371,371,2020-07-27,34.89989471435547,35.06661605834961,33.31392288208008,-0.00475441781199315,0.04760687709727818
372,372,372,372,2020-07-28,34.18907165527344,34.51377487182617,34.47795486450195,-0.00940793111615823,-0.008378780306541489
373,373,373,373,2020-07-29,35.049072265625,36.55844497680664,34.45188903808594,-0.04128656763544547,0.01733383115447995
374,374,374,374,2020-07-30,33.03072738647461,35.88273239135742,35.885215759277344,-0.07948126619169438,-0.07954496893514618
375,375,375,375,2020-07-31,32.811336517333984,35.505393981933594,36.15449905395508,-0.07587741361130762,-0.09246878325245034
376,376,376,376,2020-08-03,32.214599609375,35.34743118286133,36.12844467163086,-0.08862968166708884,-0.10833140196951596
377,377,377,377,2020-08-04,33.03072738647461,34.89989471435547,35.06661605834961,-0.05355796466377327,-0.05805774553459486
378,378,378,378,2020-08-05,33.364192962646484,34.18907165527344,34.51377487182617,-0.024126969604327364,-0.033307915852406444
379,379,379,379,2020-08-06,33.390506744384766,35.049072265625,36.55844497680664,-0.04732123888103312,-0.08665407498682376
380,380,380,380,2020-08-07,33.609901428222656,33.03072738647461,35.88273239135742,0.01753440167912279,-0.06334052095994203
381,381,381,381,2020-08-10,34.78580474853516,32.811336517333984,35.505393981933594,0.06017640366944765,-0.020267039812727705
382,382,382,382,2020-08-11,34.84722900390625,32.214599609375,35.34743118286133,0.08172162393615823,-0.01415101924570994
383,383,383,383,2020-08-12,36.55844497680664,33.03072738647461,34.89989471435547,0.10680108703196645,0.04752307352288243
384,384,384,384,2020-08-13,35.654571533203125,33.364192962646484,34.18907165527344,0.06864780374339863,0.04286457066475058
385,385,385,385,2020-08-14,35.8213005065918,33.390506744384766,35.049072265625,0.07279894794096875,0.02203277265413317
386,386,386,386,2020-08-17,35.71599197387695,33.609901428222656,33.03072738647461,0.06266280042957173,0.08129595682176549
387,387,387,387,2020-08-18,35.391300201416016,34.78580474853516,32.811336517333984,0.017406394857268692,0.07863025277007707
388,388,388,388,2020-08-19,34.79458999633789,34.84722900390625,32.214599609375,-0.001510565088617466,0.08008761301543754
389,389,389,389,2020-08-20,34.022342681884766,36.55844497680664,33.03072738647461,-0.06937117529289949,0.030020994809100143
390,390,390,390,2020-08-21,33.48704528808594,35.654571533203125,33.364192962646484,-0.06079237954377581,0.003682160859607597
391,391,391,391,2020-08-24,34.1100959777832,35.8213005065918,33.390506744384766,-0.04777058634411391,0.02155071316848023
392,392,392,392,2020-08-25,34.09254455566406,35.71599197387695,33.609901428222656,-0.04545435611589055,0.014360147067736584
393,393,393,393,2020-08-26,32.96051788330078,35.391300201416016,34.78580474853516,-0.06868304651938095,-0.05247217588982889
394,394,394,394,2020-08-27,33.478267669677734,34.79458999633789,34.84722900390625,-0.037831235453520184,-0.03928465399860226
395,395,395,395,2020-08-28,33.68009948730469,34.022342681884766,36.55844497680664,-0.010059365922567842,-0.0787327111787175
396,396,396,396,2020-08-31,33.25009536743164,33.48704528808594,35.654571533203125,-0.007075868253404782,-0.06743808892871783
397,397,397,397,2020-09-01,32.6094970703125,34.1100959777832,35.8213005065918,-0.04399280812484618,-0.08966183222991209
398,398,398,398,2020-09-02,31.925012588500977,34.09254455566406,35.71599197387695,-0.06357788764121386,-0.10614235181116449
399,399,399,399,2020-09-03,31.58277130126953,32.96051788330078,35.391300201416016,-0.04179990699506808,-0.10761200855780095
400,400,400,400,2020-09-04,31.46868896484375,33.478267669677734,34.79458999633789,-0.06002636470506861,-0.09558672862201245
401,401,401,401,2020-09-08,29.88911437988281,33.68009948730469,34.022342681884766,-0.11255860775740423,-0.12148570545680559
402,402,402,402,2020-09-09,30.24012756347656,33.25009536743164,33.48704528808594,-0.09052508784390845,-0.09696041250210186
403,403,403,403,2020-09-10,28.888717651367188,32.6094970703125,34.1100959777832,-0.11410109793851098,-0.15307427835491394
404,404,404,404,2020-09-11,29.05544662475586,31.925012588500977,34.09254455566406,-0.08988456796345012,-0.14774778464200466
405,405,405,405,2020-09-14,29.415239334106445,31.58277130126953,32.96051788330078,-0.0686302017795366,-0.10756137272316724
406,406,406,406,2020-09-15,29.66094970703125,31.46868896484375,33.478267669677734,-0.05744564890618964,-0.11402376013929605
407,407,407,407,2020-09-16,30.78421211242676,29.88911437988281,33.68009948730469,0.029947281848752505,-0.08598215025966582
408,408,408,408,2020-09-17,31.670520782470703,30.24012756347656,33.25009536743164,0.047301163528217005,-0.04750586629920239
409,409,409,409,2020-09-18,31.477462768554688,28.888717651367188,32.6094970703125,0.0896109390672446,-0.03471486540613988
410,410,410,410,2020-09-21,30.15238380432129,29.05544662475586,31.925012588500977,0.03775323758509419,-0.055524763827913715
411,411,411,411,2020-09-22,30.09972381591797,29.415239334106445,31.58277130126953,0.02326972335791533,-0.04695748423102908
412,412,412,412,2020-09-23,28.888717651367188,29.66094970703125,31.46868896484375,-0.02603531118496183,-0.08198534474565689
413,413,413,413,2020-09-24,29.48544311523437,30.78421211242676,29.88911437988281,-0.042189450632979186,-0.013505628153376525
414,414,414,414,2020-09-25,29.573198318481445,31.670520782470703,30.24012756347656,-0.0662231757537155,-0.02205444549118296
415,415,415,415,2020-09-28,29.58197784423828,31.477462768554688,28.888717651367188,-0.06021720804670305,0.02399761045946902
416,416,416,416,2020-09-29,28.48504447937012,30.15238380432129,29.05544662475586,-0.05529709809253003,-0.0196315049894894
417,417,417,417,2020-09-30,28.81850814819336,30.09972381591797,29.415239334106445,-0.042565695139270665,-0.020286463731783666
418,418,418,418,2020-10-01,28.458721160888672,28.888717651367188,29.66094970703125,-0.014884582128835477,-0.040532368586215006
419,419,419,419,2020-10-02,29.02034378051757,29.48544311523437,30.78421211242676,-0.015773862814240536,-0.05729782284072693
420,420,420,420,2020-10-05,30.082170486450195,29.573198318481445,31.670520782470703,0.01721058921282359,-0.050152326415157766
421,421,421,421,2020-10-06,29.2221794128418,29.58197784423828,31.477462768554688,-0.012162757787561485,-0.0716475585181493
422,422,422,422,2020-10-07,30.12604141235352,28.48504447937012,30.15238380432129,0.057609070407872,-0.0008736421020215657
423,423,423,423,2020-10-08,31.17910385131836,28.81850814819336,30.09972381591797,0.0819124880089599,0.03586013087700057
424,424,424,424,2020-10-09,30.82807731628418,28.458721160888672,28.888717651367188,0.08325588989050425,0.06713207863088422
425,425,425,425,2020-10-12,31.231748580932617,29.02034378051757,29.48544311523437,0.07620188158830987,0.05922602074770844
426,426,426,426,2020-10-13,30.608701705932617,30.082170486450195,29.573198318481445,0.017503099376409148,0.03501492724255151
427,427,427,427,2020-10-14,30.30156135559082,29.2221794128418,29.58197784423828,0.03693707876814556,0.024325064238146954
428,428,428,428,2020-10-15,31.06502723693848,30.12604141235352,28.48504447937012,0.031168576439648543,0.09057323956214547
429,429,429,429,2020-10-16,29.999021530151367,31.17910385131836,28.81850814819336,-0.037848500290270315,0.040963722892505716
430,430,430,430,2020-10-19,29.04850578308105,30.82807731628418,28.458721160888672,-0.05772567374038318,0.020724213813336556
431,431,431,431,2020-10-20,28.941904067993164,31.231748580932617,29.02034378051757,-0.07331784536513053,-0.002702921547644288
432,432,432,432,2020-10-21,27.21854019165039,30.608701705932617,30.082170486450195,-0.11075809574847606,-0.09519360632869422
433,433,433,433,2020-10-22,28.346725463867188,30.30156135559082,29.2221794128418,-0.06451271169770778,-0.029958544043087065
434,434,434,434,2020-10-23,28.906370162963867,31.06502723693848,30.12604141235352,-0.06948833675599742,-0.0404856128521921
435,435,435,435,2020-10-26,26.93427085876465,29.999021530151367,31.17910385131836,-0.10216168778392998,-0.13614352140445574
436,436,436,436,2020-10-27,26.880971908569336,29.04850578308105,30.82807731628418,-0.07461774077805294,-0.12803605515903782
437,437,437,437,2020-10-28,25.575124740600582,28.941904067993164,31.231748580932617,-0.1163288814544825,-0.18111774387763468
438,438,438,438,2020-10-29,25.9038028717041,27.21854019165039,30.608701705932617,-0.048303006358496825,-0.15371115310377914
439,439,439,439,2020-10-30,25.42410469055176,28.346725463867188,30.30156135559082,-0.10310258858790633,-0.16096387271275503
440,440,440,440,2020-11-02,26.85432243347168,28.906370162963867,31.06502723693848,-0.07098946418811736,-0.13554486115048303
441,441,441,441,2020-11-03,26.037052154541016,26.93427085876465,29.999021530151367,-0.03331141611103494,-0.13206995340258887
442,442,442,442,2020-11-04,26.9875717163086,26.880971908569336,29.04850578308105,0.003965623270685503,-0.070948023356603
443,443,443,443,2020-11-05,26.756607055664062,25.575124740600582,28.941904067993164,0.046196541641412736,-0.07550633182928068
444,444,444,444,2020-11-06,25.93045234680176,25.9038028717041,27.21854019165039,0.001028786206783927,-0.047323913618400604
445,445,445,445,2020-11-09,29.65256690979004,25.42410469055176,28.346725463867188,0.16631705504303085,0.046066747553870746
446,446,446,446,2020-11-10,31.562482833862305,26.85432243347168,28.906370162963867,0.1753222562980139,0.09188675907504873
447,447,447,447,2020-11-11,31.34040260314941,26.037052154541016,26.93427085876465,0.20368474960724225,0.16358830604656838
448,448,448,448,2020-11-12,30.212221145629883,26.9875717163086,26.880971908569336,0.1194864607760402,0.1239259223361111
449,449,449,449,2020-11-13,31.41147994995117,26.756607055664062,25.575124740600582,0.17397097040753984,0.22820436922778153
450,450,450,450,2020-11-16,33.82773971557617,25.93045234680176,25.9038028717041,0.30455648297814797,0.3058985926938065
451,451,451,451,2020-11-17,34.51175308227539,29.65256690979004,25.42410469055176,0.16387067559001278,0.35744221880508653
452,452,452,452,2020-11-18,34.804901123046875,31.562482833862305,26.85432243347168,0.10273014028243344,0.296063276564575
453,453,453,453,2020-11-19,35.06253433227539,31.34040260314941,26.037052154541016,0.11876464307934387,0.34663993927439574
454,454,454,454,2020-11-20,35.22241973876953,30.212221145629883,26.9875717163086,0.1658335072085344,0.3051348268390004
455,455,455,455,2020-11-23,37.94072723388672,31.41147994995117,26.756607055664062,0.2078618165823065,0.4179947089313445
456,456,456,456,2020-11-24,39.45088958740234,33.82773971557617,25.93045234680176,0.16622895644538005,0.5214115457676609
457,457,457,457,2020-11-25,38.75799179077149,34.51175308227539,29.65256690979004,0.12303746779751079,0.30707037635838597
458,458,458,458,2020-11-27,38.00290298461914,34.804901123046875,31.562482833862305,0.09188366460994302,0.20405302664741987
459,459,459,459,2020-11-30,35.142478942871094,35.06253433227539,31.34040260314941,0.002280057962670279,0.1213154913121508
460,460,460,460,2020-12-01,34.88486099243164,35.22241973876953,30.212221145629883,-0.009583633062164032,0.15466058666387195
461,461,461,461,2020-12-02,35.50668716430664,37.94072723388672,31.41147994995117,-0.06415375368467158,0.13037294711616543
462,462,462,462,2020-12-03,36.59933090209961,39.45088958740234,33.82773971557617,-0.07228122648502455,0.08193249711115769
463,463,463,463,2020-12-04,39.32652282714844,38.75799179077149,34.51175308227539,0.014668743402549422,0.13951101624408135
464,464,464,464,2020-12-07,38.03844451904297,38.00290298461914,34.804901123046875,0.0009352320910382961,0.09290482925276655
465,465,465,465,2020-12-08,37.9140739440918,35.142478942871094,35.06253433227539,0.0788673731789471,0.08132725332382873
466,466,466,466,2020-12-09,37.93183517456055,34.88486099243164,35.22241973876953,0.08734373867191136,0.07692303526803834
467,467,467,467,2020-12-10,39.086673736572266,35.50668716430664,37.94072723388672,0.10082569955623555,0.03020359877714851
468,468,468,468,2020-12-11,38.62474060058594,36.59933090209961,39.45088958740234,0.055340074492185254,-0.020941200450907194
469,469,469,469,2020-12-14,37.59427261352539,39.32652282714844,38.75799179077149,-0.044047886492197486,-0.03002527023402668
470,470,470,470,2020-12-15,38.02067184448242,38.03844451904297,38.00290298461914,-0.00046722926726538994,0.00046756585596829936
471,471,471,471,2020-12-16,37.59427261352539,37.9140739440918,35.142478942871094,-0.008434897580196332,0.06976723738356716
472,472,472,472,2020-12-17,37.28335952758789,37.93183517456055,34.88486099243164,-0.017095815269374648,0.06875471098126518
473,473,473,473,2020-12-18,36.40390396118164,39.086673736572266,35.50668716430664,-0.06863643075569348,0.025268952654556198
474,474,474,474,2020-12-21,35.746543884277344,38.62474060058594,36.59933090209961,-0.07451692028360013,-0.02330061771083758
475,475,475,475,2020-12-22,34.671653747558594,37.59427261352539,39.32652282714844,-0.07774106699740535,-0.11836462379471879
476,476,476,476,2020-12-23,35.604400634765625,38.02067184448242,38.03844451904297,-0.06355151270340975,-0.06398904884396106
477,477,477,477,2020-12-24,35.080299377441406,37.59427261352539,37.9140739440918,-0.06687117641370521,-0.07474202246978479
478,478,478,478,2020-12-28,34.911502838134766,37.28335952758789,37.93183517456055,-0.06361703235723881,-0.07962526259344826
479,479,479,479,2020-12-29,34.70719146728516,36.40390396118164,39.086673736572266,-0.0466079818171623,-0.11204540705619948
480,480,480,480,2020-12-30,35.542213439941406,35.746543884277344,38.62474060058594,-0.005716089504971933,-0.0798070644025961
481,481,481,481,2020-12-31,35.524452209472656,34.671653747558594,37.59427261352539,0.02459641723822048,-0.05505680147959746
