,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TGT,TGT_6m,TGT_12m,TGT_6m_ret,TGT_12m_ret
481,481,481,481,2020-12-31,165.18629455566406,161.27493286132812,160.00228881835938,0.024252756612207715,0.03239957237855373
482,482,482,482,2021-01-04,166.21560668945312,163.67039489746094,160.3953094482422,0.015550837972785114,0.03628720354250192
483,483,483,483,2021-01-05,168.779541015625,163.93240356445312,160.65733337402344,0.02956790326853298,0.0505560964509002
484,484,484,484,2021-01-06,176.7801055908203,165.05528259277344,160.23623657226562,0.07103573308207589,0.10324673976659149
485,485,485,485,2021-01-07,178.82003784179688,163.7920379638672,159.4689178466797,0.09175049083426678,0.12134728357360647
486,486,486,486,2021-01-08,181.15939331054688,162.70660400390625,160.7227783203125,0.11341143415541755,0.1271544407321359
487,487,487,487,2021-01-11,182.7314300537109,165.18629455566406,161.27493286132812,0.10621423251391193,0.13304297705603196
488,488,488,488,2021-01-12,186.30596923828125,166.21560668945312,163.67039489746094,0.12086929109108091,0.13829974782550902
489,489,489,489,2021-01-13,184.1724853515625,168.779541015625,163.93240356445312,0.09120148237938674,0.12346602225686021
490,490,490,490,2021-01-14,185.2860107421875,176.7801055908203,165.05528259277344,0.04811573747475384,0.12256940724113385
491,491,491,491,2021-01-15,182.28228759765625,178.82003784179688,163.7920379638672,0.019361643122581373,0.11288857421670295
492,492,492,492,2021-01-19,176.06898498535156,181.15939331054688,162.70660400390625,-0.02809905813975233,0.08212562153361946
493,493,493,493,2021-01-20,176.19998168945312,182.7314300537109,165.18629455566406,-0.03574343156148874,0.066674339801706
494,494,494,494,2021-01-21,178.9790802001953,186.30596923828125,166.21560668945312,-0.03932718349305819,0.07678865880860797
495,495,495,495,2021-01-22,179.5780029296875,184.1724853515625,168.779541015625,-0.024946627684937273,0.06397968526921649
496,496,496,496,2021-01-25,177.9310760498047,185.2860107421875,176.7801055908203,-0.039695035059158834,0.006510746529637457
497,497,497,497,2021-01-26,175.63853454589844,182.28228759765625,178.82003784179688,-0.03644760628867172,-0.017791648711724006
498,498,498,498,2021-01-27,166.82383728027344,176.06898498535156,181.15939331054688,-0.05250866701961898,-0.07913228107194614
499,499,499,499,2021-01-28,171.7832489013672,176.19998168945312,182.7314300537109,-0.025066590505498976,-0.059914056104774516
500,500,500,500,2021-01-29,169.52810668945312,178.9790802001953,186.30596923828125,-0.0528049060268434,-0.09005542129125021
501,501,501,501,2021-02-01,171.77391052246094,179.5780029296875,184.1724853515625,-0.04345795297813948,-0.06732045129018172
502,502,502,502,2021-02-02,173.6641082763672,177.9310760498047,185.2860107421875,-0.023981014829827285,-0.06272412266456195
503,503,503,503,2021-02-03,173.2149658203125,175.63853454589844,182.28228759765625,-0.013798616185519363,-0.04974329594413285
504,504,504,504,2021-02-04,176.4713134765625,166.82383728027344,176.06898498535156,0.05783032181474623,0.0022850616833192117
505,505,505,505,2021-02-05,176.72398376464844,171.7832489013672,176.19998168945312,0.028761447317357858,0.002973905389609177
506,506,506,506,2021-02-08,181.4868927001953,169.52810668945312,178.9790802001953,0.07054161250469604,0.014011763258560128
507,507,507,507,2021-02-09,181.8050231933593,171.77391052246094,179.5780029296875,0.058397184068221364,0.012401409010789344
508,508,508,508,2021-02-10,180.07391357421875,173.6641082763672,177.9310760498047,0.03690921147420445,0.012043076296657018
509,509,509,509,2021-02-11,178.1743621826172,173.2149658203125,175.63853454589844,0.028631454209617102,0.014437763576625962
510,510,510,510,2021-02-12,179.1288299560547,176.4713134765625,166.82383728027344,0.015059198161661236,0.07376039825236824
511,511,511,511,2021-02-16,178.9785614013672,176.72398376464844,171.7832489013672,0.01275762117110979,0.04188599613767541
512,512,512,512,2021-02-17,181.80519104003903,181.4868927001953,169.52810668945312,0.0017538365173817017,0.07241916747808341
513,513,513,513,2021-02-18,179.7486114501953,181.8050231933593,171.77391052246094,-0.01131108319805263,0.046425565462641094
514,514,514,514,2021-02-19,177.31643676757812,180.07391357421875,173.6641082763672,-0.015313027589107797,0.021030992111499947
515,515,515,515,2021-02-22,177.47605895996094,178.1743621826172,173.2149658203125,-0.003919212697618857,0.024600028753108738
516,516,516,516,2021-02-23,175.00628662109375,179.1288299560547,176.4713134765625,-0.023014404414813172,-0.008301784729807249
517,517,517,517,2021-02-24,175.68243408203125,178.9785614013672,176.72398376464844,-0.018416324801852846,-0.005893652125929183
518,518,518,518,2021-02-25,173.8042755126953,181.80519104003903,181.4868927001953,-0.04400817975313853,-0.042331526388471374
519,519,519,519,2021-02-26,172.26422119140625,179.7486114501953,181.8050231933593,-0.04163809777669869,-0.0524782089865905
520,520,520,520,2021-03-01,174.75274658203125,177.31643676757812,180.07391357421875,-0.014458277147241017,-0.029549904739502142
521,521,521,521,2021-03-02,162.92037963867188,177.47605895996094,178.1743621826172,-0.08201488925654399,-0.08561266815879476
522,522,522,522,2021-03-03,163.03306579589844,175.00628662109375,179.1288299560547,-0.068415946971771,-0.08985579911455344
523,523,523,523,2021-03-04,159.4739532470703,175.68243408203125,178.9785614013672,-0.09226011080534513,-0.1089773434403517
524,524,524,524,2021-03-05,162.09397888183594,173.8042755126953,181.80519104003903,-0.06737634385757107,-0.10841941335911631
525,525,525,525,2021-03-08,166.0944366455078,172.26422119140625,179.7486114501953,-0.03581582120319149,-0.07596261631467893
526,526,526,526,2021-03-09,168.26370239257812,174.75274658203125,177.31643676757812,-0.03713271646009342,-0.051054118501524415
527,527,527,527,2021-03-10,167.7002716064453,162.92037963867188,177.47605895996094,0.02933882168930846,-0.05508228777900159
528,528,528,528,2021-03-11,168.39520263671875,163.03306579589844,175.00628662109375,0.03288987307355917,-0.03777626571032078
529,529,529,529,2021-03-12,169.04315185546875,159.4739532470703,175.68243408203125,0.06000477453250963,-0.0377913834200545
530,530,530,530,2021-03-15,170.06674194335938,162.09397888183594,173.8042755126953,0.049186053155839016,-0.021504267132156585
531,531,531,531,2021-03-16,169.2310028076172,166.0944366455078,172.26422119140625,0.018884233725442012,-0.017607941816419226
532,532,532,532,2021-03-17,167.53123474121094,168.26370239257812,174.75274658203125,-0.004353093631912719,-0.04132416790044813
533,533,533,533,2021-03-18,168.6675262451172,167.7002716064453,162.92037963867188,0.005767758331016948,0.03527579925354618
534,534,534,534,2021-03-19,176.12379455566406,168.39520263671875,163.03306579589844,0.04589555876848994,0.08029493094458484
535,535,535,535,2021-03-22,176.5839385986328,169.04315185546875,159.4739532470703,0.04460864968733791,0.10729015618653581
536,536,536,536,2021-03-23,177.4103240966797,170.06674194335938,162.09397888183594,0.0431805893933459,0.0944905253143864
537,537,537,537,2021-03-24,176.80929565429688,169.2310028076172,166.0944366455078,0.04478075955913785,0.06451064361449732
538,538,538,538,2021-03-25,180.96002197265625,167.53123474121094,168.26370239257812,0.08015691672176262,0.0754548925261147
539,539,539,539,2021-03-26,188.70741271972656,168.6675262451172,167.7002716064453,0.11881295066535968,0.1252659933824094
540,540,540,540,2021-03-29,186.1343536376953,176.12379455566406,168.39520263671875,0.05683819785558497,0.10534237747405117
541,541,541,541,2021-03-30,187.4865875244141,176.5839385986328,169.04315185546875,0.061742019191012076,0.10910489698343073
542,542,542,542,2021-03-31,186.0028533935547,177.4103240966797,170.06674194335938,0.04843308494376286,0.09370504349111841
543,543,543,543,2021-04-01,188.4914093017578,176.80929565429688,169.2310028076172,0.06607182956207325,0.11381133583446279
544,544,544,544,2021-04-05,192.8393402099609,180.96002197265625,167.53123474121094,0.06564609192576065,0.15106499697112574
545,545,545,545,2021-04-06,192.9144592285156,188.70741271972656,168.6675262451172,0.02229401828023292,0.14375578703965464
546,546,546,546,2021-04-07,191.9941864013672,186.1343536376953,176.12379455566406,0.03148173697735479,0.09010930002809636
547,547,547,547,2021-04-08,191.06448364257807,187.4865875244141,176.5839385986328,0.019083477732496856,0.08200374937189991
548,548,548,548,2021-04-09,192.84873962402344,186.0028533935547,177.4103240966797,0.036805275325448195,0.08702095329542714
549,549,549,549,2021-04-12,192.6045684814453,188.4914093017578,176.80929565429688,0.021821467593266863,0.08933508144295677
550,550,550,550,2021-04-13,192.454330444336,192.8393402099609,180.96002197265625,-0.001996531232712817,0.06351849622021244
551,551,551,551,2021-04-14,193.17742919921875,192.9144592285156,188.70741271972656,0.0013631428756288866,0.023687551088049652
552,552,552,552,2021-04-15,193.224365234375,191.9941864013672,186.1343536376953,0.006407375431858764,0.038090827717274456
553,553,553,553,2021-04-16,195.8444061279297,191.06448364257807,187.4865875244141,0.02501732605780016,0.044578221375047855
554,554,554,554,2021-04-19,195.9383087158203,192.84873962402344,186.0028533935547,0.016020685941843693,0.05341560702428394
555,555,555,555,2021-04-20,194.64239501953125,192.6045684814453,188.4914093017578,0.010580364495779149,0.03263271117001554
556,556,556,556,2021-04-21,194.1728363037109,192.454330444336,192.8393402099609,0.008929421621260758,0.006915062519391002
557,557,557,557,2021-04-22,193.04592895507807,193.17742919921875,192.9144592285156,-0.0006807226117760967,0.0006814923416742502
558,558,558,558,2021-04-23,193.4591217041016,193.224365234375,191.9941864013672,0.0012149423776957047,0.007630102401496419
559,559,559,559,2021-04-26,191.2241668701172,195.8444061279297,191.06448364257807,-0.023591377201728547,0.0008357556804634569
560,560,560,560,2021-04-27,191.90966796875,195.9383087158203,192.84873962402344,-0.020560761055222088,-0.004869472608969305
561,561,561,561,2021-04-28,192.0035858154297,194.64239501953125,192.6045684814453,-0.013557217089508078,-0.0031202928920843753
562,562,562,562,2021-04-29,194.74566650390625,194.1728363037109,192.454330444336,0.0029501047164979255,0.011905869066598962
563,563,563,563,2021-04-30,194.6329498291016,193.04592895507807,193.17742919921875,0.008220949711883474,0.007534630913748286
564,564,564,564,2021-05-03,198.40809631347656,193.4591217041016,193.224365234375,0.025581500452299677,0.026827522878979826
565,565,565,565,2021-05-04,198.71795654296875,191.2241668701172,195.8444061279297,0.03918850737073143,0.014672619309647361
566,566,566,566,2021-05-05,199.4692230224609,191.90966796875,195.9383087158203,0.03939121532398193,0.01802054090280869
567,567,567,567,2021-05-06,200.02325439453125,192.0035858154297,194.64239501953125,0.04176832711244649,0.027644847744809464
568,568,568,568,2021-05-07,201.6291046142578,194.74566650390625,194.1728363037109,0.03534578321522486,0.03840016169349436
569,569,569,569,2021-05-10,200.99053955078125,194.6329498291016,193.04592895507807,0.032664508898734734,0.04115399189563784
570,570,570,570,2021-05-11,196.4923553466797,198.40809631347656,193.4591217041016,-0.009655558429279454,0.015678938350694338
571,571,571,571,2021-05-12,190.59494018554688,198.71795654296875,191.2241668701172,-0.040877112963193296,-0.0032905186351142035
572,572,572,572,2021-05-13,195.90074157714844,199.4692230224609,191.90966796875,-0.017889884921798882,0.020796626093107173
573,573,573,573,2021-05-14,198.2953948974609,200.02325439453125,192.0035858154297,-0.008638293093973237,0.03276922696683093
574,574,574,574,2021-05-17,197.224838256836,201.6291046142578,194.74566650390625,-0.021843405821038275,0.012730305107353956
575,575,575,575,2021-05-18,194.4832305908203,200.99053955078125,194.6329498291016,-0.032376195290111376,-0.0007692389105377062
576,576,576,576,2021-05-19,206.335205078125,196.4923553466797,198.40809631347656,0.05009278714217236,0.03995355487975627
577,577,577,577,2021-05-20,208.9542999267578,190.59494018554688,198.71795654296875,0.09632658518289028,0.05151191951581713
578,578,578,578,2021-05-21,212.0633087158203,195.90074157714844,199.4692230224609,0.08250385888563283,0.0631379894227655
579,579,579,579,2021-05-24,212.36480712890625,198.2953948974609,200.02325439453125,0.07095178503121913,0.061700589622605495
580,580,580,580,2021-05-25,212.2611846923828,197.224838256836,201.6291046142578,0.07623961854117867,0.05273087979270419
581,581,581,581,2021-05-26,213.96641540527344,194.4832305908203,200.99053955078125,0.10017925327168409,0.06455963491363126
582,582,582,582,2021-05-27,214.2113494873047,206.335205078125,196.4923553466797,0.038171597552620895,0.09017650640587327
583,583,583,583,2021-05-28,213.7874450683593,208.9542999267578,190.59494018554688,0.023130154025524208,0.12168478796044724
584,584,584,584,2021-06-01,214.11715698242188,212.0633087158203,195.90074157714844,0.009685071307426796,0.09298798594950464
585,585,585,585,2021-06-02,215.1629180908203,212.36480712890625,198.2953948974609,0.013175963568274218,0.08506260673416866
586,586,586,586,2021-06-03,215.91661071777344,212.2611846923828,197.224838256836,0.017221358821153387,0.0947739271896173
587,587,587,587,2021-06-04,217.95162963867188,213.96641540527344,194.4832305908203,0.018625419441878455,0.120670553325122
588,588,588,588,2021-06-07,217.5276641845703,214.2113494873047,206.335205078125,0.015481507890235058,0.054244059331549854
589,589,589,589,2021-06-08,221.49403381347656,213.7874450683593,208.9542999267578,0.036047901422148865,0.06001184895986422
590,590,590,590,2021-06-09,218.5168914794922,214.11715698242188,212.0633087158203,0.020548257594469765,0.03043234024194219
591,591,591,591,2021-06-10,218.25308227539065,215.1629180908203,212.36480712890625,0.01436197376383408,0.02772717017518911
592,592,592,592,2021-06-11,219.4590301513672,215.91661071777344,212.2611846923828,0.016406423858811303,0.033910323592209135
593,593,593,593,2021-06-14,219.58151245117188,217.95162963867188,213.96641540527344,0.007478185940623883,0.026242889732311037
594,594,594,594,2021-06-15,219.1104431152344,217.5276641845703,214.2113494873047,0.007276219034472398,0.02287037376710077
595,595,595,595,2021-06-16,217.8762664794922,221.49403381347656,213.7874450683593,-0.016333475316228863,0.019125638597839556
596,596,596,596,2021-06-17,217.83856201171875,218.5168914794922,214.11715698242188,-0.0031042427117681237,0.017380228103824447
597,597,597,597,2021-06-18,217.18849182128903,218.25308227539065,215.1629180908203,-0.004877779699616447,0.009414139520145914
598,598,598,598,2021-06-21,220.24099731445312,219.4590301513672,215.91661071777344,0.0035631578365520333,0.020028040373105682
599,599,599,599,2021-06-22,223.48190307617188,219.58151245117188,217.95162963867188,0.017762837050625313,0.025373856789546734
600,600,600,600,2021-06-23,223.5761260986328,219.1104431152344,217.5276641845703,0.02038096824554292,0.027805483669104403
601,601,601,601,2021-06-24,225.959701538086,217.8762664794922,221.49403381347656,0.037101035322517184,0.02016157116164141
602,602,602,602,2021-06-25,226.6286163330078,217.83856201171875,218.5168914794922,0.0403512318485475,0.03712172911940259
603,603,603,603,2021-06-28,227.29751586914065,217.18849182128903,218.25308227539065,0.0465449341402937,0.041440118505807755
604,604,604,604,2021-06-29,227.8533935546875,220.24099731445312,219.4590301513672,0.034563938290588236,0.03825025289472239
605,605,605,605,2021-06-30,227.749755859375,223.48190307617188,219.58151245117188,0.019097084481818127,0.03719913993223578
606,606,606,606,2021-07-01,229.379623413086,223.5761260986328,219.1104431152344,0.02595758955002614,0.04686759860391887
607,607,607,607,2021-07-02,232.3096466064453,225.959701538086,217.8762664794922,0.028102113010133545,0.06624576582007702
608,608,608,608,2021-07-06,231.24501037597656,226.6286163330078,217.83856201171875,0.02036986377830341,0.061543044722892626
609,609,609,609,2021-07-07,233.2235107421875,227.29751586914065,217.18849182128903,0.0260715338237949,0.07382996578885348
610,610,610,610,2021-07-08,234.19387817382807,227.8533935546875,220.24099731445312,0.02782703614909643,0.0633527863999519
611,611,611,611,2021-07-09,234.19387817382807,227.749755859375,223.48190307617188,0.028294749604175218,0.047932181309576105
612,612,612,612,2021-07-12,237.64205932617188,229.379623413086,223.5761260986328,0.036020792911522825,0.0629133954192127
613,613,613,613,2021-07-13,237.180419921875,232.3096466064453,225.959701538086,0.0209667286166606,0.04965805100383225
614,614,614,614,2021-07-14,238.9516448974609,231.24501037597656,226.6286163330078,0.033326706202024825,0.05437543044584303
615,615,615,615,2021-07-15,238.2921295166016,233.2235107421875,227.29751586914065,0.02173288086730296,0.048371024229718174
616,616,616,616,2021-07-16,236.6151733398437,234.19387817382807,227.8533935546875,0.010338849097577318,0.03845358477425198
617,617,617,617,2021-07-19,236.5868988037109,234.19387817382807,227.749755859375,0.010218117777214708,0.03880198646532218
618,618,618,618,2021-07-20,239.9691467285156,237.64205932617188,229.379623413086,0.009792405472929033,0.04616592859409785
619,619,619,619,2021-07-21,241.2315673828125,237.180419921875,232.3096466064453,0.01708044644777984,0.03840529614976251
620,620,620,620,2021-07-22,242.13601684570312,238.9516448974609,231.24501037597656,0.013326428238686905,0.04709726039934492
621,621,621,621,2021-07-23,245.92335510253903,238.2921295166016,233.2235107421875,0.032024664857450924,0.05445353395091601
622,622,622,622,2021-07-26,245.7631683349609,236.6151733398437,234.19387817382807,0.03866191193908852,0.049400480710027894
623,623,623,623,2021-07-27,243.40786743164065,236.5868988037109,234.19387817382807,0.028830711516231844,0.0393434248993203
624,624,624,624,2021-07-28,242.5223083496093,239.9691467285156,237.64205932617188,0.010639541190610391,0.02053613336492388
625,625,625,625,2021-07-29,246.5168914794922,241.2315673828125,237.180419921875,0.021909753163823487,0.03936442797720208
626,626,626,626,2021-07-30,245.9421844482422,242.13601684570312,238.9516448974609,0.01571913031411798,0.029255038414910617
627,627,627,627,2021-08-02,242.3527069091797,245.92335510253903,238.2921295166016,-0.014519353771302201,0.017040333647675876
628,628,628,628,2021-08-03,247.0256805419922,245.7631683349609,236.6151733398437,0.005137109094030423,0.043997631492533884
629,629,629,629,2021-08-04,245.4522857666016,243.40786743164065,236.5868988037109,0.00839914648829132,0.037472011373909764
630,630,630,630,2021-08-05,246.2719573974609,242.5223083496093,239.9691467285156,0.015461047989227872,0.026265087636769824
631,631,631,631,2021-08-06,245.03775024414065,246.5168914794922,241.2315673828125,-0.006000161800168491,0.015778129299670374
632,632,632,632,2021-08-09,247.2234802246093,245.9421844482422,242.13601684570312,0.005209743823499036,0.021010766779681722
633,633,633,633,2021-08-10,248.7874450683593,242.3527069091797,245.92335510253903,0.026551129720168376,0.011646270703431494
634,634,634,634,2021-08-11,247.788818359375,247.0256805419922,245.7631683349609,0.003089305596521097,0.008242284790425769
635,635,635,635,2021-08-12,246.72418212890625,245.4522857666016,243.40786743164065,0.005181847699369468,0.013624517285567794
636,636,636,636,2021-08-13,246.40386962890625,246.2719573974609,242.5223083496093,0.0005356364274655689,0.01600496591720324
637,637,637,637,2021-08-16,247.9206695556641,245.03775024414065,246.5168914794922,0.011765204784369265,0.005694449851882499
638,638,638,638,2021-08-17,240.7359313964844,247.2234802246093,245.9421844482422,-0.026241637008874608,-0.021168605391700956
639,639,639,639,2021-08-18,234.0522308349609,248.7874450683593,242.3527069091797,-0.059228126360434286,-0.034249570306344235
640,640,640,640,2021-08-19,232.0008239746093,247.788818359375,247.0256805419922,-0.06371552392597446,-0.06082305505410324
641,641,641,641,2021-08-20,239.55422973632807,246.72418212890625,245.4522857666016,-0.029060598481717048,-0.024029338377732357
642,642,642,642,2021-08-23,238.7317657470703,246.40386962890625,246.2719573974609,-0.031136296249691275,-0.030617337556713364
643,643,643,643,2021-08-24,236.9544982910156,247.9206695556641,245.03775024414065,-0.04423258167341437,-0.032987782270574195
644,644,644,644,2021-08-25,237.4271850585937,240.7359313964844,247.2234802246093,-0.013744297823332863,-0.03962526195778571
645,645,645,645,2021-08-26,235.3568572998047,234.0522308349609,248.7874450683593,0.005574082589128171,-0.053984186239238396
646,646,646,646,2021-08-27,235.5648193359375,232.0008239746093,247.788818359375,0.015361994411357216,-0.04933232703708479
647,647,647,647,2021-08-30,235.7350006103516,239.55422973632807,246.72418212890625,-0.015943066963084784,-0.044540350377220594
648,648,648,648,2021-08-31,233.4850311279297,238.7317657470703,246.40386962890625,-0.021977530316176663,-0.05242952767110687
649,649,649,649,2021-09-01,232.90835571289065,236.9544982910156,247.9206695556641,-0.01707560990530632,-0.06055289326896085
650,650,650,650,2021-09-02,232.37896728515625,237.4271850585937,240.7359313964844,-0.021262172535936097,-0.03471423672756391
651,651,651,651,2021-09-03,230.96090698242188,235.3568572998047,234.0522308349609,-0.018677808532186146,-0.013207837590400229
652,652,652,652,2021-09-07,229.45779418945312,235.5648193359375,232.0008239746093,-0.02592503058691109,-0.010961296350544325
653,653,653,653,2021-09-08,232.66256713867188,235.7350006103516,239.55422973632807,-0.01303342084851522,-0.02876869511025415
654,654,654,654,2021-09-09,232.02919006347656,233.4850311279297,238.7317657470703,-0.006235265093527342,-0.028075759682081647
655,655,655,655,2021-09-10,231.17837524414065,232.90835571289065,236.9544982910156,-0.00742773037684652,-0.024376507255755908
656,656,656,656,2021-09-13,229.8170318603516,232.37896728515625,237.4271850585937,-0.011024816293554118,-0.03205257728327959
657,657,657,657,2021-09-14,229.0040435791016,230.96090698242188,235.3568572998047,-0.008472704012498555,-0.026992261001389406
658,658,658,658,2021-09-15,230.8002166748047,229.45779418945312,235.5648193359375,0.005850411358191643,-0.02022629132212672
659,659,659,659,2021-09-16,233.45664978027344,232.66256713867188,235.7350006103516,0.003413022779587438,-0.009664881431179828
660,660,660,660,2021-09-17,233.19195556640625,232.02919006347656,233.4850311279297,0.005011289754584647,-0.0012552220590229535
661,661,661,661,2021-09-20,228.90948486328125,231.17837524414065,232.90835571289065,-0.009814457682139621,-0.01716928891352809
662,662,662,662,2021-09-21,228.1248321533203,229.8170318603516,232.37896728515625,-0.007363247594545319,-0.018306885436045528
663,663,663,663,2021-09-22,228.5597076416016,229.0040435791016,230.96090698242188,-0.0019402973439048843,-0.01039656179131232
664,664,664,664,2021-09-23,229.41053771972656,230.8002166748047,229.45779418945312,-0.006021133667461709,-0.00020594841806742537
665,665,665,665,2021-09-24,228.24771118164065,233.45664978027344,232.66256713867188,-0.02231223057272247,-0.018975359944343184
666,666,666,666,2021-09-27,225.54400634765625,233.19195556640625,232.02919006347656,-0.03279679695714066,-0.027949861455130454
667,667,667,667,2021-09-28,220.6848602294922,228.90948486328125,231.17837524414065,-0.0359295930384943,-0.04539142125022111
668,668,668,668,2021-09-29,222.96316528320312,228.1248321533203,229.8170318603516,-0.022626501557919343,-0.02982314461929536
669,669,669,669,2021-09-30,216.27001953125,228.5597076416016,229.0040435791016,-0.05377014276559511,-0.055606110044310486
670,670,670,670,2021-10-01,215.93914794921875,229.41053771972656,230.8002166748047,-0.058721756656906376,-0.06438931877834864
671,671,671,671,2021-10-04,213.54739379882807,228.24771118164065,233.45664978027344,-0.06440510315178583,-0.08528031221292565
672,672,672,672,2021-10-05,215.12612915039065,225.54400634765625,233.19195556640625,-0.04618999797852019,-0.07747191095050865
673,673,673,673,2021-10-06,214.43603515625,220.6848602294922,228.90948486328125,-0.02831560382866305,-0.06322782874495425
674,674,674,674,2021-10-07,217.26266479492188,222.96316528320312,228.1248321533203,-0.02556700556811975,-0.04761501523472067
675,675,675,675,2021-10-08,216.3929138183593,216.27001953125,228.5597076416016,0.0005682446756867243,-0.05323245268724586
676,676,676,676,2021-10-11,216.2227478027344,215.93914794921875,229.41053771972656,0.0013133322799918634,-0.05748554555546981
677,677,677,677,2021-10-12,217.65972900390625,213.54739379882807,228.24771118164065,0.01925724838839371,-0.046388119832266095
678,678,678,678,2021-10-13,223.8140106201172,215.12612915039065,225.54400634765625,0.04038505923961,-0.007670324543550211
679,679,679,679,2021-10-14,228.8622283935547,214.43603515625,220.6848602294922,0.06727504184076594,0.03705450457978299
680,680,680,680,2021-10-15,232.284423828125,217.26266479492188,222.96316528320312,0.06914100518550859,0.04180627115282576
681,681,681,681,2021-10-18,239.79058837890625,216.3929138183593,216.27001953125,0.10812588151655933,0.10875556814872178
682,682,682,682,2021-10-19,238.41033935546875,216.2227478027344,215.93914794921875,0.1026145110919443,0.1040626103217488
683,683,683,683,2021-10-20,238.07003784179688,217.65972900390625,213.54739379882807,0.0937716358064764,0.1148346678773815
684,684,684,684,2021-10-21,240.3199920654297,223.8140106201172,215.12612915039065,0.07374865138951625,0.11711205428433313
685,685,685,685,2021-10-22,241.9459991455078,228.8622283935547,214.43603515625,0.057168764124126525,0.12828983696332807
686,686,686,686,2021-10-25,246.1244964599609,232.284423828125,217.26266479492188,0.05958243950992004,0.13284303445454948
687,687,687,687,2021-10-26,244.59298706054688,239.79058837890625,216.3929138183593,0.020027469443680168,0.13031883874838335
688,688,688,688,2021-10-27,242.52267456054688,238.41033935546875,216.2227478027344,0.017248980124753066,0.12163348687903364
689,689,689,689,2021-10-28,244.11090087890625,238.07003784179688,217.65972900390625,0.025374310399881805,0.12152533680001643
690,690,690,690,2021-10-29,245.43438720703125,240.3199920654297,223.8140106201172,0.021281604986942204,0.09659974604364985
691,691,691,691,2021-11-01,243.8272705078125,241.9459991455078,228.8622283935547,0.007775583679618059,0.06538886831305213
692,692,692,692,2021-11-02,246.03941345214844,246.1244964599609,232.284423828125,-0.00034569093705105747,0.05921615146352299
693,693,693,693,2021-11-03,246.1811981201172,244.59298706054688,239.79058837890625,0.006493281261482631,0.026650794697216318
694,694,694,694,2021-11-04,246.2096099853516,242.52267456054688,238.41033935546875,0.015202435943300951,0.032713642583487745
695,695,695,695,2021-11-05,240.376693725586,244.11090087890625,238.07003784179688,-0.015297174931047652,0.009688980203892639
696,696,696,696,2021-11-08,239.4880828857422,245.43438720703125,240.3199920654297,-0.02422767399856307,-0.0034616727994106755
697,697,697,697,2021-11-09,241.21807861328125,243.8272705078125,241.9459991455078,-0.010700984713880257,-0.003008607436359334
698,698,698,698,2021-11-10,240.1687164306641,246.03941345214844,246.1244964599609,-0.02386079912609662,-0.024198241601139037
699,699,699,699,2021-11-11,242.0216522216797,246.1811981201172,244.59298706054688,-0.016896277742575516,-0.010512708764747525
700,700,700,700,2021-11-12,245.81251525878903,246.2096099853516,242.52267456054688,-0.0016128319547973335,0.013565085014023426
701,701,701,701,2021-11-15,249.88702392578125,240.376693725586,244.11090087890625,0.03956427743802915,0.023661880833991455
702,702,702,702,2021-11-16,252.69485473632807,239.4880828857422,245.43438720703125,0.05514584146087431,0.029582111993020854
703,703,703,703,2021-11-17,240.75210571289065,241.21807861328125,243.8272705078125,-0.0019317494902097998,-0.01261206258232428
704,704,704,704,2021-11-18,239.09207153320312,240.1687164306641,246.03941345214844,-0.004482869015839497,-0.028236703304840516
705,705,705,705,2021-11-19,237.81149291992188,242.0216522216797,246.1811981201172,-0.017395796050105106,-0.03399814959106484
706,706,706,706,2021-11-22,231.9966278076172,245.81251525878903,246.2096099853516,-0.05620497978561678,-0.057727162552997036
707,707,707,707,2021-11-23,236.36962890625,249.88702392578125,240.376693725586,-0.05409402540063879,-0.016669938991300315
708,708,708,708,2021-11-24,235.97120666503903,252.69485473632807,239.4880828857422,-0.066181197431737,-0.014684973792124079
709,709,709,709,2021-11-26,233.89382934570312,240.75210571289065,241.21807861328125,-0.02848688009136824,-0.030363600065483887
710,710,710,710,2021-11-29,236.3506317138672,239.09207153320312,240.1687164306641,-0.011466042356637618,-0.015897510606462273
711,711,711,711,2021-11-30,231.3041534423828,237.81149291992188,242.0216522216797,-0.027363435625587185,-0.04428322293031939
712,712,712,712,2021-12-01,228.03152465820312,231.9966278076172,245.81251525878903,-0.01709121027699645,-0.07233557893448284
713,713,713,713,2021-12-02,232.8788299560547,236.36962890625,249.88702392578125,-0.014768390365328399,-0.06806353408241861
714,714,714,714,2021-12-03,234.8424072265625,235.97120666503903,252.69485473632807,-0.00478363209829602,-0.07064824302969497
715,715,715,715,2021-12-06,230.47889709472656,233.89382934570312,240.75210571289065,-0.014600352050883614,-0.04267131366408661
716,716,716,716,2021-12-07,233.00216674804688,236.3506317138672,239.09207153320312,-0.014167362031314856,-0.025470960814819588
717,717,717,717,2021-12-08,227.2821655273437,231.3041534423828,237.81149291992188,-0.017388308230448568,-0.04427594000313395
718,718,718,718,2021-12-09,225.34703063964844,228.03152465820312,231.9966278076172,-0.011772468839904793,-0.028662473376479092
719,719,719,719,2021-12-10,225.9351348876953,232.8788299560547,236.36962890625,-0.02981677239476721,-0.044144817025935534
720,720,720,720,2021-12-13,222.1312866210937,234.8424072265625,235.97120666503903,-0.05412617233652284,-0.058650884739472
721,721,721,721,2021-12-14,223.1842193603516,230.47889709472656,233.89382934570312,-0.03165008955842441,-0.04578833915931302
