,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EXR,EXR_6m,EXR_12m,EXR_6m_ret,EXR_12m_ret
243,243,243,243,2020-01-23,96.06146240234376,94.1412582397461,92.49042510986328,0.020397052243635416,0.03860980515808721
244,244,244,244,2020-01-24,96.3829345703125,95.2186508178711,92.0733642578125,0.012227475840509205,0.04680583084194545
245,245,245,245,2020-01-27,96.44375610351562,96.36556243896484,92.25582122802734,0.0008114274702677449,0.04539480349036218
246,246,246,246,2020-01-28,96.02669525146484,96.93030548095705,91.9951629638672,-0.009322267427184783,0.043823307201283024
247,247,247,247,2020-01-29,95.0970230102539,97.9642562866211,93.63731384277344,-0.029268157438753106,0.015588968837054296
248,248,248,248,2020-01-30,96.07884216308594,95.32291412353516,93.94141387939452,0.007930181808868397,0.02275277958276778
249,249,249,249,2020-01-31,96.16571807861328,96.06146240234376,94.1412582397461,0.001085301781403869,0.021504490982174662
250,250,250,250,2020-02-03,95.2099609375,96.3829345703125,95.2186508178711,-0.01216993068370209,-9.1262376608503e-05
251,251,251,251,2020-02-04,95.7573471069336,96.44375610351562,96.36556243896484,-0.0071171947704451455,-0.006311542387525404
252,252,252,252,2020-02-05,95.1144027709961,96.02669525146484,96.93030548095705,-0.00950040484138015,-0.018734106953967045
253,253,253,253,2020-02-06,95.5922622680664,95.0970230102539,97.9642562866211,0.005207726195162854,-0.02421285179376831
254,254,254,254,2020-02-07,95.7573471069336,96.07884216308594,95.32291412353516,-0.003346158726669879,0.004557487435134622
255,255,255,255,2020-02-10,96.66097259521484,96.16571807861328,96.06146240234376,0.005150011110993891,0.006240902208630716
256,256,256,256,2020-02-11,96.92162322998048,95.2099609375,96.3829345703125,0.017977764885378944,0.005589046049173874
257,257,257,257,2020-02-12,97.45164489746094,95.7573471069336,96.44375610351562,0.017693658415946834,0.010450534432353775
258,258,258,258,2020-02-13,98.21623229980467,95.1144027709961,96.02669525146484,0.032611565004269094,0.022801337092837493
259,259,259,259,2020-02-14,100.29281616210938,95.5922622680664,95.0970230102539,0.04917295377800923,0.05463675925265532
260,260,260,260,2020-02-18,100.26675415039062,95.7573471069336,96.07884216308594,0.047092021444801624,0.04358828533961767
261,261,261,261,2020-02-19,93.38533020019533,96.66097259521484,96.16571807861328,-0.03388795195282024,-0.0289124641709122
262,262,262,262,2020-02-20,93.2376480102539,96.92162322998048,95.2099609375,-0.038009838227585746,-0.020715405277193732
263,263,263,263,2020-02-21,94.87980651855467,97.45164489746094,95.7573471069336,-0.026390918096994342,-0.009164211571138892
264,264,264,264,2020-02-24,94.54094696044922,98.21623229980467,95.1144027709961,-0.03742034542861161,-0.006029116451769845
265,265,265,265,2020-02-25,92.9683074951172,100.29281616210938,95.5922622680664,-0.07303123939757683,-0.027449447378815384
266,266,266,266,2020-02-26,93.54174041748048,100.26675415039062,95.7573471069336,-0.06707122206053717,-0.02313772004333947
267,267,267,267,2020-02-27,87.48577117919922,93.38533020019533,96.66097259521484,-0.06317436591324244,-0.09492146798934487
268,268,268,268,2020-02-28,87.19906616210938,93.2376480102539,96.92162322998048,-0.06476548880212452,-0.10031360127761102
269,269,269,269,2020-03-02,91.57811737060548,94.87980651855467,97.45164489746094,-0.03479864967160862,-0.060271199455233515
270,270,270,270,2020-03-03,91.79531860351562,94.54094696044922,98.21623229980467,-0.02904168453148892,-0.06537528009310345
271,271,271,271,2020-03-04,95.39242553710938,92.9683074951172,100.29281616210938,0.026074671114341808,-0.04886083383159967
272,272,272,272,2020-03-05,96.06146240234376,93.54174041748048,100.26675415039062,0.026936873032484376,-0.041941038020831156
273,273,273,273,2020-03-06,95.5922622680664,87.48577117919922,93.38533020019533,0.09266068046954135,0.023632534822546125
274,274,274,274,2020-03-09,92.01254272460938,87.19906616210938,93.2376480102539,0.05520101045063264,-0.013139598775698369
275,275,275,275,2020-03-10,93.47224426269533,91.57811737060548,94.87980651855467,0.0206831822543867,-0.014835214230586424
276,276,276,276,2020-03-11,90.7092742919922,91.79531860351562,94.54094696044922,-0.011831151392526773,-0.04052923935762964
277,277,277,277,2020-03-12,83.65410614013672,95.39242553710938,92.9683074951172,-0.12305295028278984,-0.10018684437672132
278,278,278,278,2020-03-13,84.70654296875,96.06146240234376,93.54174041748048,-0.11820473215403304,-0.0944519249834207
279,279,279,279,2020-03-16,71.60327911376953,95.5922622680664,87.48577117919922,-0.25095109776798996,-0.18154371678220904
280,280,280,280,2020-03-17,75.62898254394531,92.01254272460938,87.19906616210938,-0.17805790053753368,-0.1326858661152912
281,281,281,281,2020-03-18,78.90918731689453,93.47224426269533,91.57811737060548,-0.1558008696664288,-0.1383401451947449
282,282,282,282,2020-03-19,76.04120635986328,90.7092742919922,91.79531860351562,-0.1617041702363593,-0.17162217511001687
283,283,283,283,2020-03-20,69.91931915283203,83.65410614013672,95.39242553710938,-0.16418544911945243,-0.2670348954945888
284,284,284,284,2020-03-23,65.43751525878906,84.70654296875,96.06146240234376,-0.22747980303091442,-0.31879534599722603
285,285,285,285,2020-03-24,68.69143676757812,71.60327911376953,95.5922622680664,-0.040666326769264516,-0.2814121651923158
286,286,286,286,2020-03-25,72.83116149902344,75.62898254394531,92.01254272460938,-0.03699403258924128,-0.20846485335151754
287,287,287,287,2020-03-26,78.78641510009766,78.90918731689453,93.47224426269533,-0.0015558672059797773,-0.1571143314086315
288,288,288,288,2020-03-27,84.2154312133789,76.04120635986328,90.7092742919922,0.10749730632666843,-0.07158962663188861
289,289,289,289,2020-03-30,84.85565948486328,69.91931915283203,83.65410614013672,0.21362250824243434,0.014363351665173774
290,290,290,290,2020-03-31,83.98738098144531,65.43751525878906,84.70654296875,0.2834744817142911,-0.008490040581280778
291,291,291,291,2020-04-01,82.44373321533203,68.69143676757812,71.60327911376953,0.2002039423674553,0.15139605665738065
292,292,292,292,2020-04-02,84.16278076171875,72.83116149902344,75.62898254394531,0.15558751267268,0.11283767056914651
293,293,293,293,2020-04-03,84.31187438964844,78.78641510009766,78.90918731689453,0.0701321323292945,0.06846714883853822
294,294,294,294,2020-04-06,87.60086059570312,84.2154312133789,76.04120635986328,0.040199632461020984,0.15201829099257114
295,295,295,295,2020-04-07,85.48715209960938,84.85565948486328,69.91931915283203,0.007441962251895973,0.22265424113682575
296,296,296,296,2020-04-08,86.11864471435547,83.98738098144531,65.43751525878906,0.025375999441880515,0.31604392944594073
297,297,297,297,2020-04-09,90.25836181640624,82.44373321533203,68.69143676757812,0.09478741799165546,0.313968175127872
298,298,298,298,2020-04-13,84.5925521850586,84.16278076171875,72.83116149902344,0.005106430888454305,0.16148844044170385
299,299,299,299,2020-04-14,83.86458587646484,84.31187438964844,78.78641510009766,-0.005305166281993068,0.06445490342358395
300,300,300,300,2020-04-15,81.56669616699219,87.60086059570312,84.2154312133789,-0.06888247886695897,-0.03145189673939386
301,301,301,301,2020-04-16,80.14584350585938,85.48715209960938,84.85565948486328,-0.06248083440101415,-0.055503852160197376
302,302,302,302,2020-04-17,81.6543960571289,86.11864471435547,83.98738098144531,-0.05183835245008683,-0.027777803011047708
303,303,303,303,2020-04-20,78.37419128417969,90.25836181640624,82.44373321533203,-0.13166836061571818,-0.04936144655802088
304,304,304,304,2020-04-21,77.90056610107422,84.5925521850586,84.16278076171875,-0.07910845471767625,-0.07440598568593026
305,305,305,305,2020-04-22,80.25109100341797,83.86458587646484,84.31187438964844,-0.04308725590524787,-0.0481638371300287
306,306,306,306,2020-04-23,77.11121368408203,81.56669616699219,87.60086059570312,-0.0546237949099766,-0.11974365137841603
307,307,307,307,2020-04-24,77.96196746826172,80.14584350585938,85.48715209960938,-0.02724877475945453,-0.08802708297709272
308,308,308,308,2020-04-27,80.39143371582031,81.6543960571289,86.11864471435547,-0.015467168974282464,-0.0665037288676753
309,309,309,309,2020-04-28,81.2772445678711,78.37419128417969,90.25836181640624,0.03704093447248624,-0.09950454526089847
310,310,310,310,2020-04-29,78.53206634521484,77.90056610107422,84.5925521850586,0.008106491078913036,-0.07164325562119878
311,311,311,311,2020-04-30,77.39186096191406,80.25109100341797,83.86458587646484,-0.035628550412880156,-0.07718066984895522
312,312,312,312,2020-05-01,76.44465637207031,77.11121368408203,81.56669616699219,-0.008644103498909317,-0.06279572467218086
313,313,313,313,2020-05-04,74.81332397460938,77.96196746826172,80.14584350585938,-0.04038691679932471,-0.06653519755968562
314,314,314,314,2020-05-05,75.33953857421875,80.39143371582031,81.6543960571289,-0.06284121215526217,-0.07733640548259046
315,315,315,315,2020-05-06,73.67315673828125,81.2772445678711,78.37419128417969,-0.0935574018289953,-0.059981920947072886
316,316,316,316,2020-05-07,77.33049774169922,78.53206634521484,77.90056610107422,-0.015300356394975179,-0.0073178975186822814
317,317,317,317,2020-05-08,80.417724609375,77.39186096191406,80.25109100341797,0.039097956940846945,0.0020764029980593346
318,318,318,318,2020-05-11,80.5843734741211,76.44465637207031,77.11121368408203,0.05415312591506738,0.04504091719095871
319,319,319,319,2020-05-12,74.82209014892578,74.81332397460938,77.96196746826172,0.00011717397183663714,-0.04027447512293969
320,320,320,320,2020-05-13,74.01519012451172,75.33953857421875,80.39143371582031,-0.017578398736838308,-0.07931496300772911
321,321,321,321,2020-05-14,73.84855651855469,73.67315673828125,81.2772445678711,0.002380782744202614,-0.0913993589326596
322,322,322,322,2020-05-15,71.75237274169922,77.33049774169922,78.53206634521484,-0.072133571655418,-0.08633025869602284
323,323,323,323,2020-05-18,76.4183349609375,80.417724609375,77.39186096191406,-0.04973268850697199,-0.012579178079923037
324,324,324,324,2020-05-19,76.69898986816406,80.5843734741211,76.44465637207031,-0.048215099757582425,0.003327027789304937
325,325,325,325,2020-05-20,76.84811401367188,74.82209014892578,74.81332397460938,0.027077883827002047,0.027198230622035746
326,326,326,326,2020-05-21,76.24293518066406,74.01519012451172,75.33953857421875,0.030098484546276616,0.011991002646709381
327,327,327,327,2020-05-22,75.62898254394531,73.84855651855469,73.67315673828125,0.0241091513405991,0.02654733273629084
328,328,328,328,2020-05-26,80.85626983642578,71.75237274169922,77.33049774169922,0.1268793873548908,0.045593552320113195
329,329,329,329,2020-05-27,82.77702331542969,76.4183349609375,80.417724609375,0.08320893615050018,0.029338043540958925
330,330,330,330,2020-05-28,85.26789855957031,76.69898986816406,80.5843734741211,0.1117212717681828,0.05811951974725327
331,331,331,331,2020-05-29,84.85565948486328,76.84811401367188,74.82209014892578,0.10419963552738332,0.1340990249800118
332,332,332,332,2020-06-01,86.67118072509766,76.24293518066406,74.01519012451172,0.13677654880052814,0.17099180018717042
333,333,333,333,2020-06-02,87.86398315429688,75.62898254394531,73.84855651855469,0.1617766126000999,0.18978606077724436
334,334,334,334,2020-06-03,89.79352569580078,80.85626983642578,71.75237274169922,0.11053262631896432,0.2514363255839325
335,335,335,335,2020-06-04,88.98661804199219,82.77702331542969,76.4183349609375,0.07501592202585305,0.16446685324247357
336,336,336,336,2020-06-05,90.63549041748048,85.26789855957031,76.69898986816406,0.06294973780971325,0.1817038343434707
337,337,337,337,2020-06-08,91.70551300048828,84.85565948486328,76.84811401367188,0.0807235905914665,0.19333459483694249
338,338,338,338,2020-06-09,90.29344177246094,86.67118072509766,76.24293518066406,0.041793142969314356,0.1842860136287121
339,339,339,339,2020-06-10,88.28496551513672,87.86398315429688,75.62898254394531,0.004791296111633869,0.16734302836663795
340,340,340,340,2020-06-11,82.54898834228516,89.79352569580078,80.85626983642578,-0.08067995211657464,0.020934907203656428
341,341,341,341,2020-06-12,85.63948822021484,88.98661804199219,82.77702331542969,-0.03761385582939958,0.03458042812046358
342,342,342,342,2020-06-15,86.26820373535156,90.63549041748048,85.26789855957031,-0.04818517185721127,0.011731322017774604
343,343,343,343,2020-06-16,86.44532012939453,91.70551300048828,84.85565948486328,-0.05735961447667537,0.018733702079291703
344,344,344,344,2020-06-17,85.88741302490234,90.29344177246094,86.67118072509766,-0.04879677483844025,-0.009043002456390337
345,345,345,345,2020-06-18,84.58568572998047,88.28496551513672,87.86398315429688,-0.04190158271650457,-0.03731104949521158
346,346,346,346,2020-06-19,82.3276138305664,82.54898834228516,89.79352569580078,-0.002681735005653052,-0.08314532487038229
347,347,347,347,2020-06-22,82.19477081298828,85.63948822021484,88.98661804199219,-0.04022347025672035,-0.07632436627492556
348,348,348,348,2020-06-23,81.17642211914062,86.26820373535156,90.63549041748048,-0.059022691973872554,-0.10436384527484754
349,349,349,349,2020-06-24,80.12265014648438,86.44532012939453,91.70551300048828,-0.0731406856200677,-0.12630497856701628
350,350,350,350,2020-06-25,81.28266906738281,85.88741302490234,90.29344177246094,-0.05361372284183741,-0.09979432091851403
351,351,351,351,2020-06-26,80.59198760986328,84.58568572998047,88.28496551513672,-0.04721482229116292,-0.08713802922598923
352,352,352,352,2020-06-29,81.31809997558594,82.3276138305664,82.54898834228516,-0.01226215370529371,-0.014911004864110566
353,353,353,353,2020-06-30,81.79629516601562,82.19477081298828,85.63948822021484,-0.004847944011904137,-0.04487641313685531
354,354,354,354,2020-07-01,85.86087799072266,81.17642211914062,86.26820373535156,0.05770709954063724,-0.0047216207941279675
355,355,355,355,2020-07-02,86.11767578125,80.12265014648438,86.44532012939453,0.07482310712145956,-0.003790191853695557
356,356,356,356,2020-07-06,85.19673156738281,81.28266906738281,85.88741302490234,0.04815371523731904,-0.008041707547056687
357,357,357,357,2020-07-07,84.19608306884766,80.59198760986328,84.58568572998047,0.04472027016421776,-0.0046060117355615215
358,358,358,358,2020-07-08,84.71854400634766,81.31809997558594,82.3276138305664,0.041816570133618836,0.02904165521791846
359,359,359,359,2020-07-09,84.31118774414062,81.79629516601562,82.19477081298828,0.030745800564936587,0.025748802633292378
360,360,360,360,2020-07-10,85.2321548461914,85.86087799072266,81.17642211914062,-0.007322579960097553,0.04996195472988796
361,361,361,361,2020-07-13,85.0107650756836,86.11767578125,80.12265014648438,-0.01285346702084833,0.06100790376082821
362,362,362,362,2020-07-14,86.16197204589844,85.19673156738281,81.28266906738281,0.011329548220429198,0.06002882329652226
363,363,363,363,2020-07-15,86.8526611328125,84.19608306884766,80.59198760986328,0.03155227615271072,0.07768357263077363
364,364,364,364,2020-07-16,85.6306381225586,84.71854400634766,81.31809997558594,0.01076616845708056,0.05303294282905524
365,365,365,365,2020-07-17,87.38397979736328,84.31118774414062,81.79629516601562,0.0364458399346439,0.06831219702563263
366,366,366,366,2020-07-20,85.8697509765625,85.2321548461914,85.86087799072266,0.007480699408828562,0.00010334142915247035
367,367,367,367,2020-07-21,85.6926040649414,85.0107650756836,86.11767578125,0.008020619372743898,-0.004935940414698692
368,368,368,368,2020-07-22,86.72869873046875,86.16197204589844,85.19673156738281,0.0065774572135886,0.01798152505268691
369,369,369,369,2020-07-23,85.86087799072266,86.8526611328125,84.19608306884766,-0.011419145126402519,0.019772831005852032
370,370,370,370,2020-07-24,84.47945404052734,85.6306381225586,84.71854400634766,-0.013443600413015955,-0.002822168022651561
371,371,371,371,2020-07-27,84.62113952636719,87.38397979736328,84.31118774414062,-0.031617240109719336,0.003676282952710608
372,372,372,372,2020-07-28,88.18981170654297,85.8697509765625,85.2321548461914,0.027018370306136186,0.03470118602174144
373,373,373,373,2020-07-29,89.3144302368164,85.6926040649414,85.0107650756836,0.042265329795909024,0.05062494329160949
374,374,374,374,2020-07-30,89.89002227783203,86.72869873046875,86.16197204589844,0.03645072039173436,0.04326793065910395
375,375,375,375,2020-07-31,91.51053619384766,85.86087799072266,86.8526611328125,0.06580014478462992,0.053629618255593536
376,376,376,376,2020-08-03,90.25310516357422,84.47945404052734,85.6306381225586,0.06834384985818076,0.05398146203698406
377,377,377,377,2020-08-04,93.08678436279295,84.62113952636719,87.38397979736328,0.10004172578871917,0.0652614424137472
378,378,378,378,2020-08-05,90.5630340576172,88.18981170654297,85.8697509765625,0.02691039140633711,0.054655836632572674
379,379,379,379,2020-08-06,89.52694702148438,89.3144302368164,85.6926040649414,0.0023794227215521158,0.04474531960351147
380,380,380,380,2020-08-07,91.88248443603516,89.89002227783203,86.72869873046875,0.022165554170682222,0.05942422497982003
381,381,381,381,2020-08-10,93.00709533691406,91.51053619384766,85.86087799072266,0.01635395447685095,0.08323019183385894
382,382,382,382,2020-08-11,91.20061492919922,90.25310516357422,84.47945404052734,0.010498361955610713,0.07955971028704245
383,383,383,383,2020-08-12,91.64337921142578,93.08678436279295,84.62113952636719,-0.015506015824348407,0.08298446138119564
384,384,384,384,2020-08-13,91.2360382080078,90.5630340576172,88.18981170654297,0.007431333958648256,0.03454170547048374
385,385,385,385,2020-08-14,92.28095245361328,89.52694702148438,89.3144302368164,0.030761748543352008,0.03321436646834308
386,386,386,386,2020-08-17,92.6971435546875,91.88248443603516,89.89002227783203,0.00886631574725727,0.03122839671992983
387,387,387,387,2020-08-18,93.06021881103516,93.00709533691406,91.51053619384766,0.0005711765745253228,0.016934472047074323
388,388,388,388,2020-08-19,90.50105285644533,91.20061492919922,90.25310516357422,-0.007670585042622524,0.002747248334799446
389,389,389,389,2020-08-20,92.2366714477539,91.64337921142578,93.08678436279295,0.006473923609466414,-0.009132476976816073
390,390,390,390,2020-08-21,93.25502014160156,91.2360382080078,90.5630340576172,0.022129215310628947,0.029724998858493334
391,391,391,391,2020-08-24,94.07857513427734,92.28095245361328,89.52694702148438,0.019479888675484558,0.05084087265592441
392,392,392,392,2020-08-25,93.91917419433594,92.6971435546875,91.88248443603516,0.013183045267489701,0.022166246056599004
393,393,393,393,2020-08-26,93.68894958496094,93.06021881103516,93.00709533691406,0.006756171240070552,0.0073312067813415815
394,394,394,394,2020-08-27,94.33538055419922,90.50105285644533,91.20061492919922,0.042367768956632856,0.034372198339162274
395,395,395,395,2020-08-28,94.52133178710938,92.2366714477539,91.64337921142578,0.024769544515161446,0.031403824263660285
396,396,396,396,2020-08-31,94.35308837890624,93.25502014160156,91.2360382080078,0.011774896789870759,0.03416468132682304
397,397,397,397,2020-09-01,94.61874389648438,94.07857513427734,92.28095245361328,0.005741676693509223,0.02533341259179389
398,398,398,398,2020-09-02,96.0444564819336,93.91917419433594,92.6971435546875,0.022628843426583556,0.03611020576131696
399,399,399,399,2020-09-03,95.76993560791016,93.68894958496094,93.06021881103516,0.022211648568672304,0.029117885509997166
400,400,400,400,2020-09-04,95.9470443725586,94.33538055419922,90.50105285644533,0.01708440469409478,0.060176001761568676
401,401,401,401,2020-09-08,95.6636734008789,94.52133178710938,92.2366714477539,0.012085542936936422,0.03715444084586439
402,402,402,402,2020-09-09,98.13430786132812,94.35308837890624,93.25502014160156,0.04007520630630701,0.052321984514267283
403,403,403,403,2020-09-10,97.3019027709961,94.61874389648438,94.07857513427734,0.028357582906058942,0.03426207967242423
404,404,404,404,2020-09-11,98.4619369506836,96.0444564819336,93.91917419433594,0.025170432082196603,0.04836885327534768
405,405,405,405,2020-09-14,99.39041900634766,95.76993560791016,93.68894958496094,0.03780396609286707,0.06085530307089626
406,406,406,406,2020-09-15,99.22972106933594,95.9470443725586,94.33538055419922,0.034213421770772134,0.05188234240836853
407,407,407,407,2020-09-16,100.2474594116211,95.6636734008789,94.52133178710938,0.04791563869321447,0.06058026813892847
408,408,408,408,2020-09-17,99.28328704833984,98.13430786132812,94.35308837890624,0.011708231423360305,0.052252647519440476
409,409,409,409,2020-09-18,97.5959701538086,97.3019027709961,94.61874389648438,0.003022216158553359,0.03146550180988861
410,410,410,410,2020-09-21,96.02473449707033,98.4619369506836,96.0444564819336,-0.024752737241336087,-0.00020534225072088574
411,411,411,411,2020-09-22,96.27469635009766,99.39041900634766,95.76993560791016,-0.031348319962822724,0.005270555305101565
412,412,412,412,2020-09-23,93.1947021484375,99.22972106933594,95.9470443725586,-0.060818662552538205,-0.028686055335210292
413,413,413,413,2020-09-24,92.7751007080078,100.2474594116211,95.6636734008789,-0.07453913293634118,-0.030195084405409967
414,414,414,414,2020-09-25,94.14100646972656,99.28328704833984,98.13430786132812,-0.05179402023735946,-0.04069220518928429
415,415,415,415,2020-09-28,96.52467346191406,97.5959701538086,97.3019027709961,-0.010976853759496419,-0.007987812025744945
416,416,416,416,2020-09-29,95.7390594482422,96.02473449707033,98.4619369506836,-0.0029750152429407484,-0.027654112713679346
417,417,417,417,2020-09-30,95.51585388183594,96.27469635009766,99.39041900634766,-0.007882055171612556,-0.038983285946950996
418,418,418,418,2020-10-01,97.52454376220705,93.1947021484375,99.22972106933594,0.04646016902198058,-0.017184138872439414
419,419,419,419,2020-10-02,100.33672332763672,92.7751007080078,100.2474594116211,0.08150487104754234,0.0008904356932288859
420,420,420,420,2020-10-05,100.69384765625,94.14100646972656,99.28328704833984,0.06960666166906426,0.014207432588562163
421,421,421,421,2020-10-06,99.94392395019533,96.52467346191406,97.5959701538086,0.035423590317872566,0.02405789698782046
422,422,422,422,2020-10-07,100.46170806884766,95.7390594482422,96.02473449707033,0.04932833733507258,0.04620656953665092
423,423,423,423,2020-10-08,101.55087280273438,95.51585388183594,96.27469635009766,0.06318342636987206,0.05480335594568064
424,424,424,424,2020-10-09,101.19377136230467,97.52454376220705,93.1947021484375,0.03762363256006873,0.08583180191001105
425,425,425,425,2020-10-12,101.6937255859375,100.33672332763672,92.7751007080078,0.013524482495503198,0.09613166474482626
426,426,426,426,2020-10-13,101.01522827148438,100.69384765625,94.14100646972656,0.0031916608880764308,0.07302048341673917
427,427,427,427,2020-10-14,101.21163177490234,99.94392395019533,96.52467346191406,0.01268419104035523,0.04855710094515486
428,428,428,428,2020-10-15,102.61327362060548,100.46170806884766,95.7390594482422,0.02141677255062535,0.07180156366670354
429,429,429,429,2020-10-16,102.33650970458984,101.55087280273438,95.51585388183594,0.0077363874890725715,0.07140862532822911
430,430,430,430,2020-10-19,101.53303527832033,101.19377136230467,97.52454376220705,0.0033526165834949495,0.04110238675801581
431,431,431,431,2020-10-20,102.10438537597656,101.6937255859375,100.33672332763672,0.0040382018425710875,0.017617298928207736
432,432,432,432,2020-10-21,102.97927856445312,101.01522827148438,100.69384765625,0.0194431109702613,0.02269682767516401
433,433,433,433,2020-10-22,104.8629913330078,101.21163177490234,99.94392395019533,0.036076481468317656,0.04921827349168084
434,434,434,434,2020-10-23,105.93431091308594,102.61327362060548,100.46170806884766,0.03236459743755371,0.054474515210191754
435,435,435,435,2020-10-26,105.8896713256836,102.33650970458984,101.55087280273438,0.03472037136453543,0.04272536910024849
436,436,436,436,2020-10-27,104.53267669677734,101.53303527832033,101.19377136230467,0.02954350187832433,0.032995166496150974
437,437,437,437,2020-10-28,103.291748046875,102.10438537597656,101.6937255859375,0.011628909635234885,0.015714071362122217
438,438,438,438,2020-10-29,103.84526824951172,102.97927856445312,101.01522827148438,0.008409358631470631,0.02801597369479225
439,439,439,439,2020-10-30,103.51494598388672,104.8629913330078,101.21163177490234,-0.012855301303013267,0.022757406126076685
440,440,440,440,2020-11-02,103.42566680908205,105.93431091308594,102.61327362060548,-0.02368112920526866,0.007917038018689926
441,441,441,441,2020-11-03,104.31841278076172,105.8896713256836,102.33650970458984,-0.014838638417236871,0.019366529910908037
442,442,442,442,2020-11-04,104.7647933959961,104.53267669677734,101.53303527832033,0.002220518086340162,0.031829621844919
443,443,443,443,2020-11-05,101.68480682373048,103.291748046875,102.10438537597656,-0.01555730494961971,-0.004109309807811656
444,444,444,444,2020-11-06,100.63134002685548,103.84526824951172,102.97927856445312,-0.03094920237419052,-0.022800106684842447
445,445,445,445,2020-11-09,95.45335388183594,103.51494598388672,104.8629913330078,-0.07787853266431366,-0.08973268196489048
446,446,446,446,2020-11-10,103.12213134765624,103.42566680908205,105.93431091308594,-0.0029348175437545754,-0.02654644695557573
447,447,447,447,2020-11-11,105.33615112304688,104.31841278076172,105.8896713256836,0.009756075798661445,-0.0052273294997230435
448,448,448,448,2020-11-12,103.18462371826172,104.7647933959961,104.53267669677734,-0.015083021943846697,-0.012895995980529484
449,449,449,449,2020-11-13,105.09512329101562,101.68480682373048,103.291748046875,0.03353811226879633,0.017459044679176472
450,450,450,450,2020-11-16,105.2647476196289,100.63134002685548,103.84526824951172,0.046043385604692455,0.013669177171429459
451,451,451,451,2020-11-17,105.22903442382812,95.45335388183594,103.51494598388672,0.10241316983050952,0.01655884977429456
452,452,452,452,2020-11-18,100.98844909667967,103.12213134765624,103.42566680908205,-0.02069082769229491,-0.02356492143194333
453,453,453,453,2020-11-19,100.54207611083984,105.33615112304688,104.31841278076172,-0.04551215286579913,-0.03620009708025684
454,454,454,454,2020-11-20,100.60456085205078,103.18462371826172,104.7647933959961,-0.025004334689009644,-0.039710215704050755
455,455,455,455,2020-11-23,98.9976043701172,105.09512329101562,101.68480682373048,-0.058019047220811304,-0.02642678427143519
456,456,456,456,2020-11-24,98.20305633544922,105.2647476196289,100.63134002685548,-0.06708505405529397,-0.024130491462781123
457,457,457,457,2020-11-25,99.97962188720705,105.22903442382812,95.45335388183594,-0.049885590658165335,0.047418637704174094
458,458,458,458,2020-11-27,98.20305633544922,100.98844909667967,103.12213134765624,-0.027581300496692496,-0.04770144825288092
459,459,459,459,2020-11-30,100.6402587890625,100.54207611083984,105.33615112304688,0.0009765332288784734,-0.044580063766512024
460,460,460,460,2020-12-01,101.47053527832033,100.60456085205078,103.18462371826172,0.008607705445313307,-0.01661185919155539
461,461,461,461,2020-12-02,99.47075653076172,98.9976043701172,105.09512329101562,0.004779430407988228,-0.05351691481135279
462,462,462,462,2020-12-03,101.32770538330078,98.20305633544922,105.2647476196289,0.031818246442128606,-0.03740133639568022
463,463,463,463,2020-12-04,102.0865478515625,99.97962188720705,105.22903442382812,0.02107355403616551,-0.029863303312360756
464,464,464,464,2020-12-07,102.66683197021484,98.20305633544922,100.98844909667967,0.045454548985908616,0.01661955291469419
465,465,465,465,2020-12-08,101.39911651611328,100.6402587890625,100.54207611083984,0.007540299838072917,0.00852419642029889
466,466,466,466,2020-12-09,100.43492889404295,101.47053527832033,100.60456085205078,-0.0102059812874431,-0.001686125922832571
467,467,467,467,2020-12-10,98.22089385986328,99.47075653076172,98.9976043701172,-0.012565126822091766,-0.007845750563317377
468,468,468,468,2020-12-11,98.56014251708984,101.32770538330078,98.20305633544922,-0.027312992589162532,0.003636202323691995
469,469,469,469,2020-12-14,98.90218353271484,102.0865478515625,99.97962188720705,-0.031192790684604565,-0.010776579608469894
470,470,470,470,2020-12-15,100.4953384399414,102.66683197021484,98.20305633544922,-0.02115087695414053,0.023342268459161097
471,471,471,471,2020-12-16,99.97331237792967,101.39911651611328,100.6402587890625,-0.014061307308895876,-0.0066270339440474
472,472,472,472,2020-12-17,102.7635726928711,100.43492889404295,101.47053527832033,0.023185597127119095,0.012742984069258556
473,473,473,473,2020-12-18,101.25142669677734,98.22089385986328,99.47075653076172,0.030854258374372723,0.017901443882805346
474,474,474,474,2020-12-21,102.80858612060548,98.56014251708984,101.32770538330078,0.04310508786834366,0.014614766333677975
475,475,475,475,2020-12-22,103.68167877197266,98.90218353271484,102.0865478515625,0.04832547744182869,0.01562528025464749
476,476,476,476,2020-12-23,101.55746459960938,100.4953384399414,102.66683197021484,0.010568909724133269,-0.0108055089391218
477,477,477,477,2020-12-24,102.96160125732422,99.97331237792967,101.39911651611328,0.02989086595528523,0.015409253994463024
478,478,478,478,2020-12-28,102.43055725097656,102.7635726928711,100.43492889404295,-0.003240598133833039,0.01986986379050415
479,479,479,479,2020-12-29,102.43955993652344,101.25142669677734,98.22089385986328,0.011734483932796858,0.04295080110632199
480,480,480,480,2020-12-30,103.2496337890625,102.80858612060548,98.56014251708984,0.00428998865853103,0.047579996864955065
481,481,481,481,2020-12-31,104.28474426269533,103.68167877197266,98.90218353271484,0.005816509704178241,0.05442307275450631
482,482,482,482,2021-01-04,99.2712173461914,101.55746459960938,100.4953384399414,-0.022511858310282795,-0.012180874384353335
