,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PLD,PLD_6m,PLD_12m,PLD_6m_ret,PLD_12m_ret
724,724,724,724,2021-12-17,152.8427276611328,148.81826782226562,143.2834014892578,0.027042781089708923,0.06671621466630029
725,725,725,725,2021-12-20,153.04188537597656,150.25392150878906,145.85247802734375,0.018555015664096564,0.04929232225512803
726,726,726,726,2021-12-21,152.472900390625,152.7478790283203,146.07916259765625,-0.001800212477217622,0.043768992642564175
727,727,727,727,2021-12-22,153.8668212890625,150.51947021484375,147.8643035888672,0.02223865835722716,0.04059477206131623
728,728,728,728,2021-12-23,153.38323974609375,154.15133666992188,150.4617156982422,-0.004982745790085619,0.019417059245228963
729,729,729,729,2021-12-27,157.30909729003906,154.80564880371094,150.59396362304688,0.016171557728506647,0.04459098828025332
730,730,730,730,2021-12-28,157.21426391601562,152.8427276611328,148.81826782226562,0.028601532580437405,0.05641777865454922
731,731,731,731,2021-12-29,159.00648498535156,153.04188537597656,150.25392150878906,0.03897364172377915,0.058251813920547235
732,732,732,732,2021-12-30,159.28152465820312,152.472900390625,152.7478790283203,0.044654651745555496,0.042774051407099556
733,733,733,733,2021-12-31,159.65135192871094,153.8668212890625,150.51947021484375,0.03759439878712589,0.06066910613512522
734,734,734,734,2022-01-03,156.3703155517578,153.38323974609375,154.15133666992188,0.019474590643728584,0.014394807919099417
735,735,735,735,2022-01-04,152.6720428466797,157.30909729003906,154.80564880371094,-0.02947734443361394,-0.013782481282298642
736,736,736,736,2022-01-05,149.4953155517578,157.21426391601562,152.8427276611328,-0.049098269915135107,-0.021901023101318473
737,737,737,737,2022-01-06,148.47119140625,159.00648498535156,153.04188537597656,-0.0662570056816999,-0.029865640759049628
738,738,738,738,2022-01-07,145.77809143066406,159.28152465820312,152.472900390625,-0.08477714698246153,-0.043908189211389725
739,739,739,739,2022-01-10,145.10479736328125,159.65135192871094,153.8668212890625,-0.09111450914568608,-0.056945505550676456
740,740,740,740,2022-01-11,145.07635498046875,156.3703155517578,153.38323974609375,-0.07222573243161878,-0.05415770836093947
741,741,741,741,2022-01-12,145.3134307861328,152.6720428466797,157.30909729003906,-0.04819881835167905,-0.07625538961544742
742,742,742,742,2022-01-13,145.2280731201172,149.4953155517578,157.21426391601562,-0.028544322047089343,-0.07624111513381193
743,743,743,743,2022-01-14,144.83929443359375,148.47119140625,159.00648498535156,-0.024461964225225175,-0.08909819340426872
744,744,744,744,2022-01-18,145.49359130859375,145.77809143066406,159.28152465820312,-0.0019515972481065624,-0.08656329338381485
745,745,745,745,2022-01-19,145.6453094482422,145.10479736328125,159.65135192871094,0.0037249773596921276,-0.08772893126970116
746,746,746,746,2022-01-20,146.16688537597656,145.07635498046875,156.3703155517578,0.007516940962947638,-0.0652517080353654
747,747,747,747,2022-01-21,147.39015197753906,145.3134307861328,152.6720428466797,0.014291323108754472,-0.03459632012944858
748,748,748,748,2022-01-24,145.3798370361328,145.2280731201172,149.4953155517578,0.0010450039909990494,-0.027529146986549846
749,749,749,749,2022-01-25,145.99620056152344,144.83929443359375,148.47119140625,0.007987515628641084,-0.016669838918140334
750,750,750,750,2022-01-26,143.87205505371094,145.49359130859375,145.77809143066406,-0.011145069966989274,-0.013074916527218261
751,751,751,751,2022-01-27,140.92291259765625,145.6453094482422,145.10479736328125,-0.032423954252121856,-0.02881975538793058
752,752,752,752,2022-01-28,147.04876708984375,146.16688537597656,145.07635498046875,0.006033389242705578,0.013595682836397005
753,753,753,753,2022-01-31,148.708251953125,147.39015197753906,145.3134307861328,0.00894293111107447,0.023362060537876594
754,754,754,754,2022-02-01,145.57896423339844,145.3798370361328,145.2280731201172,0.0013697029885659795,0.002416138324654593
755,755,755,755,2022-02-02,149.19187927246094,145.99620056152344,144.83929443359375,0.021888779972673467,0.030051132573438277
756,756,756,756,2022-02-03,148.34788513183594,143.87205505371094,145.49359130859375,0.031109794577230954,0.01961800377301981
757,757,757,757,2022-02-04,145.55050659179688,140.92291259765625,145.6453094482422,0.03283776859872822,-0.0006509159601806314
758,758,758,758,2022-02-07,144.18496704101562,147.04876708984375,146.16688537597656,-0.019475172118093353,-0.013559284169344932
759,759,759,759,2022-02-08,143.36947631835938,148.708251953125,147.39015197753906,-0.03590100458210266,-0.02727913368182433
760,760,760,760,2022-02-09,147.33326721191406,145.57896423339844,145.3798370361328,0.012050525209830854,0.013436733838790405
761,761,761,761,2022-02-10,140.75221252441406,149.19187927246094,145.99620056152344,-0.056569209994559944,-0.03591866101268526
762,762,762,762,2022-02-11,138.7418975830078,148.34788513183594,143.87205505371094,-0.06475311421050145,-0.035657775714595275
763,763,763,763,2022-02-14,137.82205200195312,145.55050659179688,140.92291259765625,-0.05309809474946425,-0.022003949099152376
764,764,764,764,2022-02-15,138.08758544921875,144.18496704101562,147.04876708984375,-0.042288608285095175,-0.060940202478201644
765,765,765,765,2022-02-16,136.91171264648438,143.36947631835938,148.708251953125,-0.04504280714212283,-0.07932672969862542
766,766,766,766,2022-02-17,135.86862182617188,147.33326721191406,145.57896423339844,-0.07781437011949399,-0.06670154893847524
767,767,767,767,2022-02-18,135.17640686035156,140.75221252441406,149.19187927246094,-0.03961433759412736,-0.09394259580652975
768,768,768,768,2022-02-22,135.0056915283203,138.7418975830078,148.34788513183594,-0.026929183756133734,-0.08993854945527868
769,769,769,769,2022-02-23,133.4789581298828,137.82205200195312,145.55050659179688,-0.03151232918813862,-0.08293717929659483
770,770,770,770,2022-02-24,135.91604614257812,138.08758544921875,144.18496704101562,-0.015725811263744616,-0.057349396876341996
771,771,771,771,2022-02-25,140.77117919921875,136.91171264648438,143.36947631835938,0.02818945492778835,-0.01812308439608845
772,772,772,772,2022-02-28,138.30569458007812,135.86862182617188,147.33326721191406,0.01793698001164823,-0.06127314490929803
773,773,773,773,2022-03-01,138.2203369140625,135.17640686035156,140.75221252441406,0.022518205095180432,-0.017988176277601298
774,774,774,774,2022-03-02,140.00308227539062,135.0056915283203,138.7418975830078,0.037016148656384695,0.009090150231138683
775,775,775,775,2022-03-03,141.84275817871094,133.4789581298828,137.82205200195312,0.0626600639232564,0.029173170173818264
776,776,776,776,2022-03-04,143.03756713867188,135.91604614257812,138.08758544921875,0.05239646971942635,0.03584668146198755
777,777,777,777,2022-03-07,141.20742797851562,140.77117919921875,136.91171264648438,0.003098992150087021,0.03137580597741185
778,778,778,778,2022-03-08,139.38671875,138.30569458007812,135.86862182617188,0.007816194215314543,0.02589337314637019
779,779,779,779,2022-03-09,142.69619750976562,138.2203369140625,135.17640686035156,0.03238206978533098,0.055629460969343736
780,780,780,780,2022-03-10,143.26515197753906,140.00308227539062,135.0056915283203,0.02329998489413132,0.06117860925504881
781,781,781,781,2022-03-11,140.18325805664062,141.84275817871094,133.4789581298828,-0.011699575948597052,0.0502273917978453
782,782,782,782,2022-03-14,141.45396423339844,143.03756713867188,135.91604614257812,-0.011071237696165248,0.040745138252557433
783,783,783,783,2022-03-15,143.98582458496094,141.20742797851562,140.77117919921875,0.01967599471373438,0.022835962616984506
784,784,784,784,2022-03-16,146.5746307373047,139.38671875,138.30569458007812,0.051568126804080405,0.05978738751381574
785,785,785,785,2022-03-17,149.31968688964844,142.69619750976562,138.2203369140625,0.04641671954453819,0.08030185878136642
786,786,786,786,2022-03-18,152.6557159423828,143.26515197753906,140.00308227539062,0.06554674207385758,0.09037396506816942
787,787,787,787,2022-03-21,151.4738006591797,140.18325805664062,141.84275817871094,0.08054130542448346,0.06789943035607338
788,788,788,788,2022-03-22,151.2355194091797,141.45396423339844,143.03756713867188,0.0691500957841078,0.0573132809408039
789,789,789,789,2022-03-23,149.86297607421875,143.98582458496094,141.20742797851562,0.04081757010593723,0.06129669111330349
790,790,790,790,2022-03-24,148.5857696533203,146.5746307373047,139.38671875,0.013720920911750811,0.06599660990527711
791,791,791,791,2022-03-25,149.9582977294922,149.31968688964844,142.69619750976562,0.00427680269859998,0.050892037394546286
792,792,792,792,2022-03-28,152.8367919921875,152.6557159423828,143.26515197753906,0.0011861727462143534,0.06681066457912288
793,793,793,793,2022-03-29,156.98297119140625,151.4738006591797,140.18325805664062,0.036370451578107144,0.11984108065156929
794,794,794,794,2022-03-30,156.44923400878906,151.2355194091797,141.45396423339844,0.034474140863055114,0.106008126789918
795,795,795,795,2022-03-31,153.9138641357422,149.86297607421875,143.98582458496094,0.027030612681262056,0.06895150671532302
796,796,796,796,2022-04-01,158.03147888183594,148.5857696533203,146.5746307373047,0.06357075277500868,0.07816392295788588
797,797,797,797,2022-04-04,156.1060791015625,149.9582977294922,149.31968688964844,0.04099660682438677,0.04544874392168663
798,798,798,798,2022-04-05,158.4889373779297,152.8367919921875,152.6557159423828,0.03698157565379345,0.03821161493716052
799,799,799,799,2022-04-06,162.1394805908203,156.98297119140625,151.4738006591797,0.03284757168423602,0.07041270427774315
800,800,800,800,2022-04-07,160.9194793701172,156.44923400878906,151.2355194091797,0.028573136772769292,0.06403231197782833
801,801,801,801,2022-04-08,160.74789428710938,153.9138641357422,149.86297607421875,0.04440165406632901,0.07263247066106526
802,802,802,802,2022-04-11,157.9647216796875,158.03147888183594,148.5857696533203,-0.0004224297755155426,0.06312146882066916
803,803,803,803,2022-04-12,157.58346557617188,156.1060791015625,149.9582977294922,0.009463990660147026,0.05084858898861744
804,804,804,804,2022-04-13,157.2689208984375,158.4889373779297,152.8367919921875,-0.007697802128504128,0.028999096673506086
805,805,805,805,2022-04-14,155.07667541503906,162.1394805908203,156.98297119140625,-0.04356005798245488,-0.01214332842536714
806,806,806,806,2022-04-18,155.3626251220703,160.9194793701172,156.44923400878906,-0.034531893029967065,-0.006945440759765553
807,807,807,807,2022-04-19,161.61526489257812,160.74789428710938,153.9138641357422,0.00539584427724793,0.05003708275457108
808,808,808,808,2022-04-20,164.57955932617188,157.9647216796875,158.03147888183594,0.04187541101675607,0.041435291820765
809,809,809,809,2022-04-21,162.77809143066406,157.58346557617188,156.1060791015625,0.03296428235982174,0.04274024668034082
810,810,810,810,2022-04-22,160.82415771484375,157.2689208984375,158.4889373779297,0.022606099133230417,0.014734279726701383
811,811,811,811,2022-04-25,159.87100219726562,155.07667541503906,162.1394805908203,0.030915847076262715,-0.013990906997411012
812,812,812,812,2022-04-26,157.86940002441406,155.3626251220703,160.9194793701172,0.01613499321586609,-0.01895407167387053
813,813,813,813,2022-04-27,159.81382751464844,161.61526489257812,160.74789428710938,-0.011146455621794504,-0.005810755883325025
814,814,814,814,2022-04-28,164.9036102294922,164.57955932617188,157.9647216796875,0.001968962030564736,0.043926824141627074
815,815,815,815,2022-04-29,152.7795867919922,162.77809143066406,157.58346557617188,-0.06142414222205561,-0.030484662630151482
816,816,816,816,2022-05-02,145.95509338378906,160.82415771484375,157.2689208984375,-0.09245541554409331,-0.07193937270005679
817,817,817,817,2022-05-03,145.22117614746094,159.87100219726562,155.07667541503906,-0.09163529250744418,-0.06355242812113027
818,818,818,818,2022-05-04,145.1448974609375,157.86940002441406,155.3626251220703,-0.08060145006890984,-0.06576696070309462
819,819,819,819,2022-05-05,138.1869659423828,159.81382751464844,161.61526489257812,-0.13532534642713145,-0.14496340408047192
820,820,820,820,2022-05-06,134.27906799316406,164.9036102294922,164.57955932617188,-0.18571177546512607,-0.18410847286908094
821,821,821,821,2022-05-09,126.16780853271484,152.7795867919922,162.77809143066406,-0.17418412248691972,-0.2249091543965147
822,822,822,822,2022-05-10,119.53392791748048,145.95509338378906,160.82415771484375,-0.18102256559717378,-0.25674146461612257
823,823,823,823,2022-05-11,117.9421615600586,145.22117614746094,159.87100219726562,-0.1878446058011719,-0.26226670291008014
824,824,824,824,2022-05-12,118.12326049804688,145.1448974609375,157.86940002441406,-0.18617007856003265,-0.251765950337561
825,825,825,825,2022-05-13,122.3361587524414,138.1869659423828,159.81382751464844,-0.11470551568915999,-0.23450829846855303
826,826,826,826,2022-05-16,119.38140869140624,134.27906799316406,164.9036102294922,-0.11094550717701024,-0.2760533955244149
827,827,827,827,2022-05-17,120.00096130371094,126.16780853271484,152.7795867919922,-0.048878135403333633,-0.21454846276622674
828,828,828,828,2022-05-18,113.92942810058594,119.53392791748048,145.95509338378906,-0.04688626831340792,-0.21942136132921108
829,829,829,829,2022-05-19,114.11051940917967,117.9421615600586,145.22117614746094,-0.03248746758747312,-0.21422947784619772
830,830,830,830,2022-05-20,114.11051940917967,118.12326049804688,145.1448974609375,-0.03397079518418433,-0.2138165281360307
831,831,831,831,2022-05-23,114.83490753173828,122.3361587524414,138.1869659423828,-0.06131671369445724,-0.16898886411893
832,832,832,832,2022-05-24,114.45365142822266,119.38140869140624,134.27906799316406,-0.04127742600124229,-0.1476433882155831
833,833,833,833,2022-05-25,114.40599060058594,120.00096130371094,126.16780853271484,-0.04662438235777677,-0.09322360488713022
834,834,834,834,2022-05-26,116.62682342529295,113.92942810058594,119.53392791748048,0.023676019178517693,-0.024320329322687573
835,835,835,835,2022-05-27,121.29723358154295,114.11051940917967,117.9421615600586,0.06298029497695157,0.02844675709776512
836,836,836,836,2022-05-31,121.5069351196289,114.11051940917967,118.12326049804688,0.06481800055547038,0.02864528635016783
837,837,837,837,2022-06-01,119.96282958984376,114.83490753173828,122.3361587524414,0.044654732331179225,-0.0194000628007317
838,838,838,838,2022-06-02,123.47039031982422,114.45365142822266,119.38140869140624,0.0787807010006687,0.034251410443545405
839,839,839,839,2022-06-03,121.60224151611328,114.40599060058594,120.00096130371094,0.06290099738440169,0.013343894873889095
840,840,840,840,2022-06-06,121.87864685058594,116.62682342529295,113.92942810058594,0.04503100805671112,0.06977318224560736
841,841,841,841,2022-06-07,123.60383605957033,121.29723358154295,114.11051940917967,0.01901611776229628,0.08319405344523356
842,842,842,842,2022-06-08,118.92388916015624,121.5069351196289,114.11051940917967,-0.021258424113237195,0.042181647896253116
843,843,843,843,2022-06-09,116.44571685791016,119.96282958984376,114.83490753173828,-0.029318354226544274,0.01402717484425775
844,844,844,844,2022-06-10,111.74671936035156,123.47039031982422,114.45365142822266,-0.09495127478827059,-0.023650901776329003
845,845,845,845,2022-06-13,103.3495101928711,121.60224151611328,114.40599060058594,-0.15010193147486972,-0.09664249528956237
846,846,846,846,2022-06-14,105.47501373291016,121.87864685058594,116.62682342529295,-0.13458988544388262,-0.09561959560294686
847,847,847,847,2022-06-15,110.48621368408205,123.60383605957033,121.29723358154295,-0.10612633712408648,-0.08912833028622302
848,848,848,848,2022-06-16,107.31822204589844,118.92388916015624,121.5069351196289,-0.09758903107035377,-0.11677286617229754
849,849,849,849,2022-06-17,105.94542694091795,116.44571685791016,119.96282958984376,-0.09017326012776328,-0.11684788277211944
850,850,850,850,2022-06-21,107.86542510986328,111.74671936035156,123.47039031982422,-0.03473295925558406,-0.12638629528536793
851,851,851,851,2022-06-22,110.84141540527344,103.3495101928711,121.60224151611328,0.07249096002894384,-0.08849200456073791
852,852,852,852,2022-06-23,113.5102081298828,105.47501373291016,121.87864685058594,0.07618102252463155,-0.06866205801383907
853,853,853,853,2022-06-24,117.68620300292967,110.48621368408205,123.60383605957033,0.06516640473747137,-0.04787580422494875
854,854,854,854,2022-06-27,115.40139770507812,107.31822204589844,118.92388916015624,0.07531969413099882,-0.02961971291011456
855,855,855,855,2022-06-28,114.20140075683594,105.94542694091795,116.44571685791016,0.07792666521153424,-0.019273496369237697
856,856,856,856,2022-06-29,113.57740020751952,107.86542510986328,111.74671936035156,0.05295464317540555,0.016382412456016127
857,857,857,857,2022-06-30,112.94381713867188,110.84141540527344,103.3495101928711,0.01896765505665332,0.09283359861015184
858,858,858,858,2022-07-01,115.22859954833984,113.5102081298828,105.47501373291016,0.015138650935172304,0.09247295136768852
859,859,859,859,2022-07-05,116.5726089477539,117.68620300292967,110.48621368408205,-0.00946240108662566,0.055087372991846406
860,860,860,860,2022-07-06,116.60139465332033,115.40139770507812,107.31822204589844,0.010398461128771963,0.08650136417142296
861,861,861,861,2022-07-07,117.66699981689452,114.20140075683594,105.94542694091795,0.030346379616111196,0.11063783699237217
862,862,862,862,2022-07-08,116.71660614013672,113.57740020751952,107.86542510986328,0.027639353664386634,0.08205762895068847
863,863,863,863,2022-07-11,116.90860748291016,112.94381713867188,110.84141540527344,0.03510409374043322,0.05473759113823129
864,864,864,864,2022-07-12,116.07341003417967,115.22859954833984,113.5102081298828,0.007331604212419629,0.022581245744558665
865,865,865,865,2022-07-13,115.92940521240234,116.5726089477539,117.68620300292967,-0.005517623232056512,-0.014927814354615543
866,866,866,866,2022-07-14,113.40461730957033,116.60139465332033,115.40139770507812,-0.02741628737164481,-0.017302913441402223
867,867,867,867,2022-07-15,116.1694107055664,117.66699981689452,114.20140075683594,-0.01272735018024218,0.017232800435792006
868,868,868,868,2022-07-18,114.43179321289062,116.71660614013672,113.57740020751952,-0.019575731361678006,0.007522561740364031
869,869,869,869,2022-07-19,120.10540771484376,116.90860748291016,112.94381713867188,0.027344438538462024,0.06340843401262886
870,870,870,870,2022-07-20,119.58699798583984,116.07341003417967,115.22859954833984,0.03027039483569527,0.03782392960240388
871,871,871,871,2022-07-21,120.65260314941406,115.92940521240234,116.5726089477539,0.04074201819942069,0.03499959586122636
872,872,872,872,2022-07-22,121.82379913330078,113.40461730957033,116.60139465332033,0.07424020311931301,0.044788525004419766
873,873,873,873,2022-07-25,122.40939331054688,116.1694107055664,117.66699981689452,0.05371450683171508,0.04030351331326676
874,874,874,874,2022-07-26,122.48619079589844,114.43179321289062,116.71660614013672,0.07038601211136575,0.04943242308497586
875,875,875,875,2022-07-27,122.294189453125,120.10540771484376,116.90860748291016,0.01822384004122335,0.04606659925362733
876,876,876,876,2022-07-28,127.10377502441406,119.58699798583984,116.07341003417967,0.06285613959022762,0.09502921458916669
877,877,877,877,2022-07-29,127.25739288330078,120.65260314941406,115.92940521240234,0.05474220664520146,0.09771453282403764
878,878,878,878,2022-08-01,125.74058532714844,121.82379913330078,113.40461730957033,0.032151239919565144,0.10877835762104437
879,879,879,879,2022-08-02,124.19497680664062,122.40939331054688,116.1694107055664,0.014586981013489764,0.0690850203365081
880,880,880,880,2022-08-03,125.4909896850586,122.48619079589844,114.43179321289062,0.02453173594211222,0.09664443911661214
881,881,881,881,2022-08-04,125.519775390625,122.294189453125,120.10540771484376,0.026375627099898713,0.04508013235037778
882,882,882,882,2022-08-05,126.13419342041016,127.10377502441406,119.58699798583984,-0.007628267561822333,0.05474838857770781
883,883,883,883,2022-08-08,125.97100830078124,127.25739288330078,120.65260314941406,-0.010108525354587505,0.04408031830677506
884,884,884,884,2022-08-09,127.58377838134766,125.74058532714844,121.82379913330078,0.014658696310372976,0.04728123149192087
885,885,885,885,2022-08-10,129.0334014892578,124.19497680664062,122.40939331054688,0.03895829611651802,0.05411356105577725
886,886,886,886,2022-08-11,128.86058044433594,125.4909896850586,122.48619079589844,0.026851256554226932,0.0520417004318412
887,887,887,887,2022-08-12,131.75018310546875,125.519775390625,122.294189453125,0.04963686156587155,0.07732169201684114
888,888,888,888,2022-08-15,132.84458923339844,126.13419342041016,127.10377502441406,0.053200449703771246,0.04516635487719922
889,889,889,889,2022-08-16,131.62538146972656,125.97100830078124,127.25739288330078,0.04488630554932427,0.03432404583701776
890,890,890,890,2022-08-17,131.89418029785156,127.58377838134766,125.74058532714844,0.033784874309178425,0.04893881283193391
891,891,891,891,2022-08-18,131.16458129882812,129.0334014892578,124.19497680664062,0.01651649716254089,0.05611824786632469
892,892,892,892,2022-08-19,128.71658325195312,128.86058044433594,125.4909896850586,-0.0011174650299283773,0.02570378618408964
893,893,893,893,2022-08-22,125.7021942138672,131.75018310546875,125.519775390625,-0.04590497522694148,0.0014533074384055489
894,894,894,894,2022-08-23,123.32139587402344,132.84458923339844,126.13419342041016,-0.07168672366959128,-0.022300039902832358
895,895,895,895,2022-08-24,125.87499237060548,131.62538146972656,125.97100830078124,-0.043687539856768876,-0.0007622065701538006
896,896,896,896,2022-08-25,127.46855926513672,131.89418029785156,127.58377838134766,-0.033554331379296864,-0.0009030859382965772
897,897,897,897,2022-08-26,123.2157974243164,131.16458129882812,129.0334014892578,-0.060601602931223186,-0.045086031971541374
898,898,898,898,2022-08-29,122.1981964111328,128.71658325195312,128.86058044433594,-0.05064139115673283,-0.05170226620297658
899,899,899,899,2022-08-30,120.6238021850586,125.7021942138672,131.75018310546875,-0.040400186015594364,-0.08445059170432623
900,900,900,900,2022-08-31,119.52940368652344,123.32139587402344,132.84458923339844,-0.030748858789869993,-0.1002312975162366
901,901,901,901,2022-09-01,119.32780456542967,125.87499237060548,131.62538146972656,-0.052013411733915826,-0.09342861359247268
902,902,902,902,2022-09-02,117.01421356201172,127.46855926513672,131.89418029785156,-0.0820150926894826,-0.1128174624705729
903,903,903,903,2022-09-06,118.84780883789062,123.2157974243164,131.16458129882812,-0.035449907217528276,-0.09390318894760608
904,904,904,904,2022-09-07,121.5645980834961,122.1981964111328,128.71658325195312,-0.005185005558551614,-0.05556382082064404
905,905,905,905,2022-09-08,122.79339599609376,120.6238021850586,125.7021942138672,0.01798644854277298,-0.02314039333970941
906,906,906,906,2022-09-09,124.44461059570312,119.52940368652344,123.32139587402344,0.04112132042480732,0.009108027959942033
907,907,907,907,2022-09-12,124.9917984008789,119.32780456542967,125.87499237060548,0.047465834606414514,-0.007016437126178721
908,908,908,908,2022-09-13,120.07659912109376,117.01421356201172,127.46855926513672,0.026171056197879183,-0.0579904580914542
909,909,909,909,2022-09-14,116.97541809082033,118.84780883789062,123.2157974243164,-0.01575452476052175,-0.050645935537033226
910,910,910,910,2022-09-15,112.2801742553711,121.5645980834961,122.1981964111328,-0.07637440483904723,-0.08116340868397731
911,911,911,911,2022-09-16,109.81661224365234,122.79339599609376,120.6238021850586,-0.1056798180974996,-0.08959417416494697
912,912,912,912,2022-09-19,108.97610473632812,124.44461059570312,119.52940368652344,-0.1243003275539929,-0.08829040072744176
913,913,913,913,2022-09-20,107.16948699951172,124.9917984008789,119.32780456542967,-0.14258784679780934,-0.10189006334438444
914,914,914,914,2022-09-21,104.87018585205078,120.07659912109376,117.01421356201172,-0.12663927343335024,-0.10378250077735396
915,915,915,915,2022-09-22,104.86051940917967,116.97541809082033,118.84780883789062,-0.10356790237958013,-0.11769076405766743
916,916,916,916,2022-09-23,104.91848754882812,112.2801742553711,121.5645980834961,-0.06556533025856803,-0.1369322220210415
917,917,917,917,2022-09-26,100.6290054321289,109.81661224365234,122.79339599609376,-0.08366317830984171,-0.18050148694209855
918,918,918,918,2022-09-27,98.81272888183594,108.97610473632812,124.44461059570312,-0.09326242554808561,-0.20597020305797165
919,919,919,919,2022-09-28,100.40679931640624,107.16948699951172,124.9917984008789,-0.06310273448576176,-0.1966928982461924
920,920,920,920,2022-09-29,97.75968933105467,104.87018585205078,120.07659912109376,-0.06780284084770749,-0.18585561177938703
921,921,921,921,2022-09-30,98.1557846069336,104.86051940917967,116.97541809082033,-0.0639395536091455,-0.16088537054233965
922,922,922,922,2022-10-03,100.8222198486328,104.91848754882812,112.2801742553711,-0.03904238229024182,-0.1020478858598689
923,923,923,923,2022-10-04,102.39696502685548,100.6290054321289,109.81661224365234,0.01756908544543867,-0.06756397839276573
924,924,924,924,2022-10-05,101.86561584472656,98.81272888183594,108.97610473632812,0.030895685175756915,-0.06524814691078984
925,925,925,925,2022-10-06,98.46492767333984,100.40679931640624,107.16948699951172,-0.019340041274964692,-0.0812223662712086
926,926,926,926,2022-10-07,96.95781707763672,97.75968933105467,104.87018585205078,-0.008202483650520676,-0.07544917280471597
927,927,927,927,2022-10-10,95.54730987548828,98.1557846069336,104.86051940917967,-0.026574844690926636,-0.08881521459330188
928,928,928,928,2022-10-11,97.21866607666016,100.8222198486328,104.91848754882812,-0.035741662674981356,-0.07338860530737767
929,929,929,929,2022-10-12,97.02545166015624,102.39696502685548,100.6290054321289,-0.0524577399856575,-0.03581028905630146
930,930,930,930,2022-10-13,99.04459381103516,101.86561584472656,98.81272888183594,-0.02769356480396168,0.002346508712217643
931,931,931,931,2022-10-14,96.1559600830078,98.46492767333984,100.40679931640624,-0.023449644913081213,-0.042336169087543674
932,932,932,932,2022-10-17,101.66273498535156,96.95781707763672,97.75968933105467,0.048525410838689664,0.03992489829912982
933,933,933,933,2022-10-18,102.26171875,95.54730987548828,98.1557846069336,0.0702731336262794,0.041830791323289596
934,934,934,934,2022-10-19,98.5518798828125,97.21866607666016,100.8222198486328,0.013713557899478479,-0.022518250136019824
935,935,935,935,2022-10-20,98.98663330078124,97.02545166015624,102.39696502685548,0.020213063758716565,-0.03330500786990931
936,936,936,936,2022-10-21,99.58561706542967,99.04459381103516,101.86561584472656,0.005462420850821159,-0.022382417858959225
937,937,937,937,2022-10-24,99.86577606201172,96.1559600830078,98.46492767333984,0.03858123797839852,0.014226876734416916
938,938,938,938,2022-10-25,104.65764617919922,101.66273498535156,96.95781707763672,0.02945928214777216,0.07941421675569527
939,939,939,939,2022-10-26,106.14542388916016,102.26171875,95.54730987548828,0.037978093724932105,0.11092006700641521
940,940,940,940,2022-10-27,107.24678802490234,98.5518798828125,97.21866607666016,0.08822671015945005,0.1031501701569808
941,941,941,941,2022-10-28,109.1500015258789,98.98663330078124,97.02545166015624,0.10267414787424078,0.12496257073031125
942,942,942,942,2022-10-31,106.99559783935548,99.58561706542967,99.04459381103516,0.07440814238322502,0.08027701182247116
943,943,943,943,2022-11-01,104.87018585205078,99.86577606201172,96.1559600830078,0.05011135934027666,0.09062595559880338
944,944,944,944,2022-11-02,103.1215362548828,104.65764617919922,101.66273498535156,-0.014677474416787795,0.01434941987092353
945,945,945,945,2022-11-03,104.3484878540039,106.14542388916016,102.26171875,-0.016929001452127168,0.020406161068986517
946,946,946,946,2022-11-04,103.9717025756836,107.24678802490234,98.5518798828125,-0.030537841827564027,0.05499461501207059
947,947,947,947,2022-11-07,105.23729705810548,109.1500015258789,98.98663330078124,-0.03584703997320371,0.06314654361797478
948,948,948,948,2022-11-08,106.02951049804688,106.99559783935548,99.58561706542967,-0.009029225134655539,0.06470706937913984
949,949,949,949,2022-11-09,105.10204315185548,104.87018585205078,99.86577606201172,0.0022108981491821833,0.05243304860107734
950,950,950,950,2022-11-10,114.32830047607422,103.1215362548828,104.65764617919922,0.10867530322174357,0.09240274982218222
951,951,951,951,2022-11-11,112.19322204589844,104.3484878540039,106.14542388916016,0.07517822589696044,0.056976532149455084
952,952,952,952,2022-11-14,108.68627166748048,103.9717025756836,107.24678802490234,0.04534473298987329,0.013422160878551415
953,953,953,953,2022-11-15,108.92780303955078,105.23729705810548,109.1500015258789,0.03506842236177565,-0.0020357167496277695
954,954,954,954,2022-11-16,109.79729461669922,106.02951049804688,106.99559783935548,0.03553524015110621,0.026185159332912322
955,955,955,955,2022-11-17,108.50271606445312,105.10204315185548,104.87018585205078,0.03235591631348411,0.034638350098159076
956,956,956,956,2022-11-18,110.67644500732422,114.32830047607422,103.1215362548828,-0.031941832893022215,0.07326218195361389
957,957,957,957,2022-11-21,111.05321502685548,112.19322204589844,104.3484878540039,-0.010161104193768256,0.06425322791675048
958,958,958,958,2022-11-22,111.85508728027344,108.68627166748048,103.9717025756836,0.02915561978690162,0.07582240657116612
959,959,959,959,2022-11-23,111.61356353759766,108.92780303955078,105.23729705810548,0.024656335876632962,0.060589417038824145
960,960,960,960,2022-11-25,112.44439697265624,109.79729461669922,106.02951049804688,0.02410899435362235,0.06050095340888628
961,961,961,961,2022-11-28,107.68152618408205,108.50271606445312,105.10204315185548,-0.00756838086784184,0.024542653547653837
962,962,962,962,2022-11-29,109.9518585205078,110.67644500732422,114.32830047607422,-0.006546889781005039,-0.03827960301467348
963,963,963,963,2022-11-30,113.79695129394533,111.05321502685548,112.19322204589844,0.024706500090306616,0.014294350574857395
