,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NDSN,NDSN_6m,NDSN_12m,NDSN_6m_ret,NDSN_12m_ret
244,244,244,244,2020-01-24,164.56968688964844,159.7667999267578,156.8984832763672,0.030061858690869636,0.04889278374838635
245,245,245,245,2020-01-27,166.5235595703125,162.0190887451172,156.099609375,0.027802099493853927,0.06677755464634716
246,246,246,246,2020-01-28,168.75662231445312,163.14520263671875,158.457763671875,0.034395247834712706,0.0649943455210209
247,247,247,247,2020-01-29,167.45721435546875,162.38479614257812,157.47598266601562,0.031237026700682735,0.06338256488687488
248,248,248,248,2020-01-30,166.0904541015625,163.95370483398438,159.17002868652344,0.013032637900691313,0.04347819418106935
249,249,249,249,2020-01-31,162.52919006347656,165.83056640625,158.9005126953125,-0.019908129208735637,0.022836158968989384
250,250,250,250,2020-02-03,165.2338409423828,164.56968688964844,159.7667999267578,0.004035701016917637,0.03421888038147647
251,251,251,251,2020-02-04,171.35536193847656,166.5235595703125,162.0190887451172,0.029015728348779968,0.05762452600907331
252,252,252,252,2020-02-05,172.05801391601562,168.75662231445312,163.14520263671875,0.01956303436442841,0.054631157614504655
253,253,253,253,2020-02-06,170.95114135742188,167.45721435546875,162.38479614257812,0.020864595266325336,0.05275336988644108
254,254,254,254,2020-02-07,168.63150024414062,166.0904541015625,163.95370483398438,0.015299170300445475,0.028531196747843435
255,255,255,255,2020-02-10,169.03573608398438,162.52919006347656,165.83056640625,0.04003309201237415,0.019327978835230963
256,256,256,256,2020-02-11,170.33509826660156,165.2338409423828,164.56968688964844,0.030872957350168706,0.03503325239245969
257,257,257,257,2020-02-12,171.81736755371094,171.35536193847656,166.5235595703125,0.0026961841754344906,0.03179014427182714
258,258,258,258,2020-02-13,170.96075439453125,172.05801391601562,168.75662231445312,-0.006377264833592466,0.013061010879745316
259,259,259,259,2020-02-14,170.83563232421875,170.95114135742188,167.45721435546875,-0.0006756844808752938,0.020174812902228778
260,260,260,260,2020-02-18,166.10971069335938,168.63150024414062,166.0904541015625,-0.014954439396733465,0.00011594038863371736
261,261,261,261,2020-02-19,165.0606231689453,169.03573608398438,162.52919006347656,-0.023516405507673532,0.015575252079211621
262,262,262,262,2020-02-20,165.64772033691406,170.33509826660156,165.2338409423828,-0.02751856767858263,0.0025048101053075644
263,263,263,263,2020-02-21,163.8189239501953,171.81736755371094,171.35536193847656,-0.04655200878348498,-0.043981337397467235
264,264,264,264,2020-02-24,158.7641143798828,170.96075439453125,172.05801391601562,-0.07134175359627792,-0.07726405317349405
265,265,265,265,2020-02-25,151.6063232421875,170.83563232421875,170.95114135742188,-0.11256029447964988,-0.1131599237163825
266,266,266,266,2020-02-26,149.9181671142578,166.10971069335938,168.63150024414062,-0.09747499716612806,-0.110971752625044
267,267,267,267,2020-02-27,144.1784210205078,165.0606231689453,169.03573608398438,-0.12651231861074363,-0.14705360913225096
268,268,268,268,2020-02-28,140.16543579101562,165.64772033691406,170.33509826660156,-0.15383420003649628,-0.17711947087009405
269,269,269,269,2020-03-02,142.6832275390625,163.8189239501953,171.81736755371094,-0.1290186499916124,-0.16956458144745445
270,270,270,270,2020-03-03,139.68309020996094,158.7641143798828,170.96075439453125,-0.12018474227913845,-0.18295230560570597
271,271,271,271,2020-03-04,142.86648559570312,151.6063232421875,170.83563232421875,-0.057648239595671,-0.16371963125019873
272,272,272,272,2020-03-05,138.01425170898438,149.9181671142578,166.10971069335938,-0.07940275441201905,-0.1691379683168528
273,273,273,273,2020-03-06,138.0913848876953,144.1784210205078,165.0606231689453,-0.04221877372305727,-0.16338989738119458
274,274,274,274,2020-03-09,127.2292938232422,140.16543579101562,165.64772033691406,-0.09229195410957802,-0.23192849521582237
275,275,275,275,2020-03-10,135.7472686767578,142.6832275390625,163.8189239501953,-0.048610891286474556,-0.17135782970941693
276,276,276,276,2020-03-11,129.07179260253906,139.68309020996094,158.7641143798828,-0.07596694482826649,-0.1870216194214862
277,277,277,277,2020-03-12,112.51820373535156,142.86648559570312,151.6063232421875,-0.21242408066391405,-0.25782644596158166
278,278,278,278,2020-03-13,121.28697204589844,138.01425170898438,149.9181671142578,-0.12119965478896289,-0.19097882277695244
279,279,279,279,2020-03-16,99.08045196533205,138.0913848876953,144.1784210205078,-0.2825008450316393,-0.31279277950173323
280,280,280,280,2020-03-17,106.18036651611328,127.2292938232422,140.16543579101562,-0.16544088766516218,-0.24246397896249916
281,281,281,281,2020-03-18,100.48884582519533,135.7472686767578,142.6832275390625,-0.2597357810234845,-0.295720684495419
282,282,282,282,2020-03-19,110.53099822998048,129.07179260253906,139.68309020996094,-0.1436471439554009,-0.20870165412406938
283,283,283,283,2020-03-20,103.45037841796876,112.51820373535156,142.86648559570312,-0.08058985138716557,-0.2758947069593195
284,284,284,284,2020-03-23,95.94530487060548,121.28697204589844,138.01425170898438,-0.20893972986400344,-0.30481596152174995
285,285,285,285,2020-03-24,114.8430404663086,99.08045196533205,138.0913848876953,0.1590887827852443,-0.16835477781828134
286,286,286,286,2020-03-25,115.46041870117188,106.18036651611328,127.2292938232422,0.0873989466183498,-0.09250130035635229
287,287,287,287,2020-03-26,128.28076171875,100.48884582519533,135.7472686767578,0.2765671718620384,-0.05500299955048893
288,288,288,288,2020-03-27,127.2292938232422,110.53099822998048,129.07179260253906,0.15107341705643318,-0.014274991786707547
289,289,289,289,2020-03-30,133.6925506591797,103.45037841796876,112.51820373535156,0.29233505670732307,0.18818596654485575
290,290,290,290,2020-03-31,130.2969512939453,95.94530487060548,121.28697204589844,0.35803363666067267,0.07428645547056156
291,291,291,291,2020-04-01,120.59242248535156,114.8430404663086,99.08045196533205,0.05006295545379302,0.21711619288481332
292,292,292,292,2020-04-02,123.38031005859376,115.46041870117188,106.18036651611328,0.06859399477772299,0.1619879842839902
293,293,293,293,2020-04-03,122.92691802978516,128.28076171875,100.48884582519533,-0.04173535935733619,0.2232891822005978
294,294,294,294,2020-04-06,134.75367736816406,127.2292938232422,110.53099822998048,0.05914033882303382,0.21914828895133787
295,295,295,295,2020-04-07,137.6187286376953,133.6925506591797,103.45037841796876,0.029367215743564934,0.33028733913061936
296,296,296,296,2020-04-08,142.13331604003906,130.2969512939453,95.94530487060548,0.09084145583261827,0.48139938928459314
297,297,297,297,2020-04-09,147.2074432373047,120.59242248535156,114.8430404663086,0.22070226473131904,0.28181422783290744
298,298,298,298,2020-04-13,136.4128875732422,123.38031005859376,115.46041870117188,0.10562931401663045,0.1814688454083846
299,299,299,299,2020-04-14,139.68309020996094,122.92691802978516,128.28076171875,0.1363100324057238,0.08888572486192481
300,300,300,300,2020-04-15,136.09457397460938,134.75367736816406,127.2292938232422,0.009950723665832273,0.06967955165799777
301,301,301,301,2020-04-16,141.11077880859375,137.6187286376953,133.6925506591797,0.025374817842503505,0.055487221336103065
302,302,302,302,2020-04-17,147.09169006347656,142.13331604003906,130.2969512939453,0.03488537495347477,0.12889586903413353
303,303,303,303,2020-04-20,146.5032501220703,147.2074432373047,120.59242248535156,-0.00478367873083152,0.214862817270846
304,304,304,304,2020-04-21,145.8858642578125,136.4128875732422,123.38031005859376,0.06944341442434543,0.18240798866959218
305,305,305,305,2020-04-22,147.4293212890625,139.68309020996094,122.92691802978516,0.05545575393168933,0.19932496195292582
306,306,306,306,2020-04-23,149.9181671142578,136.09457397460938,134.75367736816406,0.10157343335545077,0.1125348861883928
307,307,307,307,2020-04-24,150.93104553222656,141.11077880859375,137.6187286376953,0.06959260523218624,0.09673332275564173
308,308,308,308,2020-04-27,156.0437469482422,147.09169006347656,142.13331604003906,0.060860384980976345,0.09786889728432535
309,309,309,309,2020-04-28,154.29771423339844,146.5032501220703,147.2074432373047,0.05320335285963673,0.04816516638132162
310,310,310,310,2020-04-29,159.26573181152344,145.8858642578125,136.4128875732422,0.0917146265114881,0.16752701775344514
311,311,311,311,2020-04-30,155.22378540039062,147.4293212890625,139.68309020996094,0.05286915820527738,0.11125681116497432
312,312,312,312,2020-05-01,152.27194213867188,149.9181671142578,136.09457397460938,0.015700398889083145,0.11886857566474807
313,313,313,313,2020-05-04,151.37478637695312,150.93104553222656,141.11077880859375,0.002940023658895452,0.07273723279694844
314,314,314,314,2020-05-05,152.2912139892578,156.0437469482422,147.09169006347656,-0.0240479547074004,0.03534886249207836
315,315,315,315,2020-05-06,154.52923583984375,154.29771423339844,146.5032501220703,0.0015004863007568314,0.05478367006251372
316,316,316,316,2020-05-07,154.58712768554688,159.26573181152344,145.8858642578125,-0.02937608782982437,0.05964432175798273
317,317,317,317,2020-05-08,160.44261169433594,155.22378540039062,147.4293212890625,0.033621305397775636,0.08826799371719596
318,318,318,318,2020-05-11,161.75453186035156,152.27194213867188,149.9181671142578,0.062274044636825066,0.07895217086714279
319,319,319,319,2020-05-12,155.14663696289062,151.37478637695312,150.93104553222656,0.024917297498573188,0.027930578601630174
320,320,320,320,2020-05-13,154.40382385253906,152.2912139892578,156.0437469482422,0.013872171663365185,-0.010509380399889134
321,321,321,321,2020-05-14,156.63218688964844,154.52923583984375,154.29771423339844,0.013608758487515082,0.015129664543952703
322,322,322,322,2020-05-15,156.72869873046875,154.58712768554688,159.26573181152344,0.013853488818798443,-0.01592956031531656
323,323,323,323,2020-05-18,166.8961944580078,160.44261169433594,155.22378540039062,0.04022362074214292,0.07519729677709441
324,324,324,324,2020-05-19,166.34634399414062,161.75453186035156,152.27194213867188,0.028387533140359578,0.09242938428309655
325,325,325,325,2020-05-20,168.2853240966797,155.14663696289062,151.37478637695312,0.08468560705528994,0.11171304101870683
326,326,326,326,2020-05-21,169.2210235595703,154.40382385253906,152.2912139892578,0.0959639427141532,0.11116734266434225
327,327,327,327,2020-05-22,168.36062622070312,156.63218688964844,154.52923583984375,0.0748788583237856,0.08950662511004981
328,328,328,328,2020-05-26,171.51226806640625,156.72869873046875,154.58712768554688,0.09432586026482159,0.10948609133412202
329,329,329,329,2020-05-27,172.56600952148438,166.8961944580078,160.44261169433594,0.033972105127316965,0.07556220694191329
330,330,330,330,2020-05-28,176.31703186035156,166.34634399414062,161.75453186035156,0.05993932674926805,0.09002838951413317
331,331,331,331,2020-05-29,182.0885772705078,168.2853240966797,155.14663696289062,0.08202291701858777,0.17365468459404254
332,332,332,332,2020-06-01,179.20761108398438,169.2210235595703,154.40382385253906,0.05901505211554592,0.16064231191018807
333,333,333,333,2020-06-02,181.5471649169922,168.36062622070312,156.63218688964844,0.07832317443986514,0.1590667826460026
334,334,334,334,2020-06-03,186.51629638671875,171.51226806640625,156.72869873046875,0.08748078775626267,0.19005834858283777
335,335,335,335,2020-06-04,184.1864471435547,172.56600952148438,166.8961944580078,0.0673390875427502,0.10359884323124713
336,336,336,336,2020-06-05,193.97000122070312,176.31703186035156,166.34634399414062,0.10012061327310251,0.16606110217568415
337,337,337,337,2020-06-08,194.2987060546875,182.0885772705078,168.2853240966797,0.06705598433031046,0.15457902878722307
338,338,338,338,2020-06-09,193.1386108398437,179.20761108398438,169.2210235595703,0.07773665231958615,0.14133933702306067
339,339,339,339,2020-06-10,190.06434631347656,181.5471649169922,168.36062622070312,0.046914427996596064,0.12891208936418508
340,340,340,340,2020-06-11,182.1852264404297,186.51629638671875,171.51226806640625,-0.023220866113002336,0.06222854198331218
341,341,341,341,2020-06-12,179.50735473632812,184.1864471435547,172.56600952148438,-0.025404108064366326,0.04022429002149197
342,342,342,342,2020-06-15,185.71389770507807,193.97000122070312,176.31703186035156,-0.04256381638226159,0.053295281491405166
343,343,343,343,2020-06-16,190.90542602539065,194.2987060546875,182.0885772705078,-0.017464244091989878,0.0484206581601474
344,344,344,344,2020-06-17,187.65708923339844,193.1386108398437,179.20761108398438,-0.028381283175898497,0.04714910320105914
345,345,345,345,2020-06-18,187.7924346923828,190.06434631347656,181.5471649169922,-0.011953381395091611,0.034400260550728534
346,346,346,346,2020-06-19,187.31871032714844,182.1852264404297,186.51629638671875,0.028177278624714752,0.004302111697339184
347,347,347,347,2020-06-22,186.46795654296875,179.50735473632812,184.1864471435547,0.038776137149727274,0.012386955906890762
348,348,348,348,2020-06-23,184.727783203125,185.71389770507807,193.97000122070312,-0.005309858411991719,-0.04764766695578937
349,349,349,349,2020-06-24,178.55023193359375,190.90542602539065,194.2987060546875,-0.06471892574783944,-0.08105290272319765
350,350,350,350,2020-06-25,180.5224151611328,187.65708923339844,193.1386108398437,-0.038019741760951464,-0.06532197587965782
351,351,351,351,2020-06-26,174.37387084960938,187.7924346923828,190.06434631347656,-0.07145423011717156,-0.08255349184737992
352,352,352,352,2020-06-29,178.71461486816406,187.31871032714844,182.1852264404297,-0.045932920656764575,-0.019049906735442268
353,353,353,353,2020-06-30,183.40335083007807,186.46795654296875,179.50735473632812,-0.01643502599431601,0.02170382433339646
354,354,354,354,2020-07-01,179.34298706054688,184.727783203125,185.71389770507807,-0.02914989856537742,-0.03430497514326303
355,355,355,355,2020-07-02,179.9617156982422,178.55023193359375,190.90542602539065,0.007905247444166763,-0.057325297426029875
356,356,356,356,2020-07-06,183.4130096435547,180.5224151611328,187.65708923339844,0.016012385386278805,-0.02261614313203575
357,357,357,357,2020-07-07,180.7930908203125,174.37387084960938,187.7924346923828,0.036812969394018014,-0.0372717031095301
358,358,358,358,2020-07-08,181.2958526611328,178.71461486816406,187.31871032714844,0.014443350337480343,-0.032152995584353694
359,359,359,359,2020-07-09,180.7157745361328,183.40335083007807,186.46795654296875,-0.01465391052988596,-0.030848099123724992
360,360,360,360,2020-07-10,180.18405151367188,179.34298706054688,184.727783203125,0.004689698030071687,-0.02459690475718468
361,361,361,361,2020-07-13,178.859619140625,179.9617156982422,178.55023193359375,-0.00612406118346398,0.0017327740416843707
362,362,362,362,2020-07-14,183.1036834716797,183.4130096435547,180.5224151611328,-0.0016865007148409994,0.014298879772037587
363,363,363,363,2020-07-15,185.89756774902344,180.7930908203125,174.37387084960938,0.028233805316068228,0.06608614492106324
364,364,364,364,2020-07-16,184.9405059814453,181.2958526611328,178.71461486816406,0.02010334636349831,0.034837056375462305
365,365,365,365,2020-07-17,184.1767578125,180.7157745361328,183.40335083007807,0.019151528333655188,0.00421697302105728
366,366,366,366,2020-07-20,183.3550262451172,180.18405151367188,179.34298706054688,0.017598531639215098,0.022370761468447187
367,367,367,367,2020-07-21,185.87828063964844,178.859619140625,179.9617156982422,0.039241174350847396,0.03287679781474795
368,368,368,368,2020-07-22,186.5356292724609,183.1036834716797,183.4130096435547,0.018743182746031595,0.01702507164009104
369,369,369,369,2020-07-23,189.9482879638672,185.89756774902344,180.7930908203125,0.021790065700658,0.050639087489543044
370,370,370,370,2020-07-24,185.839584350586,184.9405059814453,181.2958526611328,0.004861446465550756,0.025062524171173717
371,371,371,371,2020-07-27,188.84620666503903,184.1767578125,180.7157745361328,0.02535308422191207,0.044990162866388905
372,372,372,372,2020-07-28,185.94590759277344,183.3550262451172,180.18405151367188,0.014130408097963176,0.03197761417116518
373,373,373,373,2020-07-29,190.2770233154297,185.87828063964844,178.859619140625,0.023664640433751494,0.06383444306580999
374,374,374,374,2020-07-30,187.46372985839844,186.5356292724609,183.1036834716797,0.004975460128219922,0.02381189883268031
375,375,375,375,2020-07-31,187.1930389404297,189.9482879638672,185.89756774902344,-0.014505258525739473,0.006968736638637729
376,376,376,376,2020-08-03,190.0546264648437,185.839584350586,184.9405059814453,0.02268107803290187,0.02765278734509069
377,377,377,377,2020-08-04,187.84078979492188,188.84620666503903,184.1767578125,-0.005323998230478022,0.019894106215899487
378,378,378,378,2020-08-05,191.1180725097656,185.94590759277344,183.3550262451172,0.02781542752916799,0.042338878969537586
379,379,379,379,2020-08-06,189.66793823242188,190.2770233154297,185.87828063964844,-0.0032010437855026774,0.02038784509805236
380,380,380,380,2020-08-07,192.81954956054688,187.46372985839844,186.5356292724609,0.028569898327500454,0.033687506845716086
381,381,381,381,2020-08-10,194.936767578125,187.1930389404297,189.9482879638672,0.041367610043232306,0.026262303639223772
382,382,382,382,2020-08-11,197.82736206054688,190.0546264648437,185.839584350586,0.04089737640320479,0.06450605102164864
383,383,383,383,2020-08-12,199.96388244628903,187.84078979492188,188.84620666503903,0.06453919121934448,0.05887158644901813
384,384,384,384,2020-08-13,199.59657287597656,191.1180725097656,185.94590759277344,0.04436263015250819,0.07341202320568652
385,385,385,385,2020-08-14,199.79953002929688,189.66793823242188,190.2770233154297,0.05341752481360129,0.05004548919225704
386,386,386,386,2020-08-17,200.089599609375,192.81954956054688,187.46372985839844,0.03770390536331614,0.06735100043359621
387,387,387,387,2020-08-18,198.82313537597656,194.936767578125,187.1930389404297,0.019936556074748868,0.06212889379528641
388,388,388,388,2020-08-19,197.35366821289065,197.82736206054688,190.0546264648437,-0.002394480938947341,0.03840496747600697
389,389,389,389,2020-08-20,184.6601409912109,199.96388244628903,187.84078979492188,-0.07653252811386457,-0.016932684360960626
390,390,390,390,2020-08-21,182.78463745117188,199.59657287597656,191.1180725097656,-0.08422957960932087,-0.04360359514492229
391,391,391,391,2020-08-24,182.3583831787109,199.79953002929688,189.66793823242188,-0.08729323261185118,-0.03853869621735295
392,392,392,392,2020-08-25,182.7652740478516,200.089599609375,192.81954956054688,-0.08658283886491269,-0.05214344466424636
393,393,393,393,2020-08-26,186.39810180664065,198.82313537597656,194.936767578125,-0.06249289624087284,-0.043802233296303617
394,394,394,394,2020-08-27,183.2108764648437,197.35366821289065,197.82736206054688,-0.07166216810721127,-0.07388505535058221
395,395,395,395,2020-08-28,182.08712768554688,184.6601409912109,199.96388244628903,-0.013933777434874228,-0.089399918335472
396,396,396,396,2020-08-31,180.66305541992188,182.78463745117188,199.59657287597656,-0.011607004072301974,-0.09485893060808925
397,397,397,397,2020-09-01,183.85028076171875,182.3583831787109,199.79953002929688,0.008181129690899791,-0.0798262601780868
398,398,398,398,2020-09-02,190.95123291015625,182.7652740478516,200.089599609375,0.04478946509368842,-0.04567137281027667
399,399,399,399,2020-09-03,182.6780548095703,186.39810180664065,198.82313537597656,-0.01995753691166513,-0.08120322886909381
400,400,400,400,2020-09-04,181.04087829589844,183.2108764648437,197.35366821289065,-0.011844264984790076,-0.08265764738355497
401,401,401,401,2020-09-08,180.13026428222656,182.08712768554688,184.6601409912109,-0.010746851950455771,-0.024530885142126868
402,402,402,402,2020-09-09,183.88902282714844,180.66305541992188,182.78463745117188,0.01785626507715321,0.006042003263384554
403,403,403,403,2020-09-10,184.85777282714844,183.85028076171875,182.3583831787109,0.005479959352009178,0.013705921301068624
404,404,404,404,2020-09-11,185.6811981201172,190.95123291015625,182.7652740478516,-0.02759885186244726,0.015954475419122316
405,405,405,405,2020-09-14,189.0040435791016,182.6780548095703,186.39810180664065,0.03462916646515479,0.013980516685541122
406,406,406,406,2020-09-15,192.2784423828125,181.04087829589844,183.2108764648437,0.062071970665912524,0.049492508812427394
407,407,407,407,2020-09-16,192.0071563720703,180.13026428222656,182.08712768554688,0.06593501728968287,0.0544795714700641
408,408,408,408,2020-09-17,188.6649932861328,183.88902282714844,180.66305541992188,0.025972025874941407,0.04429205433070815
409,409,409,409,2020-09-18,186.0009002685547,184.85777282714844,183.85028076171875,0.006183821345046248,0.011697667786666477
410,410,410,410,2020-09-21,181.8546142578125,185.6811981201172,190.95123291015625,-0.020608354001621976,-0.04763843895484965
411,411,411,411,2020-09-22,180.25616455078125,189.0040435791016,182.6780548095703,-0.04628408399452677,-0.013257696778705697
412,412,412,412,2020-09-23,177.06898498535156,192.2784423828125,181.04087829589844,-0.07910120972989787,-0.02193920703397767
413,413,413,413,2020-09-24,175.51898193359375,192.0071563720703,180.13026428222656,-0.08587270781994127,-0.02559970900507813
414,414,414,414,2020-09-25,177.94085693359375,188.6649932861328,183.88902282714844,-0.05684221627843078,-0.03234649791546196
415,415,415,415,2020-09-28,183.86962890625,186.0009002685547,184.85777282714844,-0.011458392724053912,-0.0053454280325144765
416,416,416,416,2020-09-29,185.43899536132807,181.8546142578125,185.6811981201172,0.019710146581345622,-0.0013044010984485377
417,417,417,417,2020-09-30,185.8265380859375,180.25616455078125,189.0040435791016,0.030902541108861703,-0.016811838693992054
418,418,418,418,2020-10-01,185.72964477539065,177.06898498535156,192.2784423828125,0.04891121836359735,-0.03405892790822418
419,419,419,419,2020-10-02,184.52842712402344,175.51898193359375,192.0071563720703,0.05133031818654432,-0.03895026304933469
420,420,420,420,2020-10-05,190.1277770996093,177.94085693359375,188.6649932861328,0.06848859995410495,0.0077533398644760165
421,421,421,421,2020-10-06,191.5615692138672,183.86962890625,186.0009002685547,0.04183366417484358,0.029895924897588078
422,422,422,422,2020-10-07,194.2546844482422,185.43899536132807,181.8546142578125,0.04753956453299768,0.06818672289970218
423,423,423,423,2020-10-08,194.3031311035156,185.8265380859375,180.25616455078125,0.04561562145476761,0.07792780118084153
424,424,424,424,2020-10-09,194.9037628173828,185.72964477539065,177.06898498535156,0.049395012051451026,0.10072220063556969
425,425,425,425,2020-10-12,197.6356658935547,184.52842712402344,175.51898193359375,0.07103100033861853,0.12600736237365262
426,426,426,426,2020-10-13,196.8509521484375,190.1277770996093,177.94085693359375,0.0353613509366697,0.10627180030891314
427,427,427,427,2020-10-14,196.15342712402344,191.5615692138672,183.86962890625,0.023970663473891873,0.0668071083345505
428,428,428,428,2020-10-15,200.4741058349609,194.2546844482422,185.43899536132807,0.032016841212268554,0.08107847243421973
429,429,429,429,2020-10-16,202.04348754882807,194.3031311035156,185.8265380859375,0.039836498780808416,0.08726928688404478
430,430,430,430,2020-10-19,200.8519287109375,194.9037628173828,185.72964477539065,0.030518476439717945,0.08142094900270092
431,431,431,431,2020-10-20,202.2178649902344,197.6356658935547,184.52842712402344,0.023185081882678205,0.09586294178035626
432,432,432,432,2020-10-21,201.83035278320312,196.8509521484375,190.1277770996093,0.025295283464064067,0.061551109796349035
433,433,433,433,2020-10-22,204.57196044921875,196.15342712402344,191.5615692138672,0.04291810471337043,0.06791754363228364
434,434,434,434,2020-10-23,201.07470703125,200.4741058349609,194.2546844482422,0.002995904103363589,0.03510866470159679
435,435,435,435,2020-10-26,196.7056427001953,202.04348754882807,194.3031311035156,-0.02641928682478689,0.012364760068636071
436,436,436,436,2020-10-27,191.57125854492188,200.8519287109375,194.9037628173828,-0.04620652749305787,-0.017098203873997853
437,437,437,437,2020-10-28,185.2452850341797,202.2178649902344,197.6356658935547,-0.08393214890719158,-0.06269304076951565
438,438,438,438,2020-10-29,189.1009063720703,201.83035278320312,196.8509521484375,-0.0630700300306476,-0.03937012085429581
439,439,439,439,2020-10-30,187.38623046875,204.57196044921875,196.15342712402344,-0.08400823819027137,-0.04469560784033677
440,440,440,440,2020-11-02,190.8446502685547,201.07470703125,200.4741058349609,-0.0508768950293953,-0.04803341322461674
441,441,441,441,2020-11-03,194.0512542724609,196.7056427001953,202.04348754882807,-0.013494215983321012,-0.03955699524556899
442,442,442,442,2020-11-04,196.3374938964844,191.57125854492188,200.8519287109375,0.02487969953198843,-0.02247643248151321
443,443,443,443,2020-11-05,201.956283569336,185.2452850341797,202.2178649902344,0.09021011537256096,-0.0012935623710153
444,444,444,444,2020-11-06,204.077865600586,189.1009063720703,201.83035278320312,0.07920088547353332,0.011135653217616115
445,445,445,445,2020-11-09,195.4752960205078,187.38623046875,204.57196044921875,0.043167875950772316,-0.044466819444539785
446,446,446,446,2020-11-10,191.01905822753903,190.8446502685547,201.07470703125,0.0009138739741403334,-0.050009516125507414
447,447,447,447,2020-11-11,195.9209747314453,194.0512542724609,196.7056427001953,0.009635188733999156,-0.00398904656713861
448,448,448,448,2020-11-12,193.0146942138672,196.3374938964844,191.57125854492188,-0.01692391818125738,0.007534719351477426
449,449,449,449,2020-11-13,195.61094665527344,201.956283569336,185.2452850341797,-0.031419358694447674,0.05595641270535534
450,450,450,450,2020-11-16,200.36753845214844,204.077865600586,189.1009063720703,-0.018180938621238263,0.05958000041475309
451,451,451,451,2020-11-17,197.56788635253903,195.4752960205078,187.38623046875,0.010705139598876423,0.05433513368788856
452,452,452,452,2020-11-18,195.20407104492188,191.01905822753903,190.8446502685547,0.02190887577509537,0.02284277170060922
453,453,453,453,2020-11-19,195.9887542724609,195.9209747314453,194.0512542724609,0.0003459534698033728,0.009984475530777193
454,454,454,454,2020-11-20,195.7853240966797,193.0146942138672,196.3374938964844,0.014354502355880427,-0.0028123502487804597
455,455,455,455,2020-11-23,195.20407104492188,195.61094665527344,201.956283569336,-0.002080024749681275,-0.033434030400425474
456,456,456,456,2020-11-24,198.1393585205078,200.36753845214844,204.077865600586,-0.0111204636681842,-0.029099221822031507
457,457,457,457,2020-11-25,196.201904296875,197.56788635253903,195.4752960205078,-0.006913988304893759,0.0037171360839938217
458,458,458,458,2020-11-27,197.984375,195.20407104492188,191.01905822753903,0.014243063375652065,0.03646398865690137
459,459,459,459,2020-11-30,197.44189453125,195.9887542724609,195.9209747314453,0.007414406322359568,0.007762924831756557
460,460,460,460,2020-12-01,197.3934326171875,195.7853240966797,193.0146942138672,0.008213631577991709,0.02268603652770862
461,461,461,461,2020-12-02,191.35812377929688,195.20407104492188,195.61094665527344,-0.01970218779269184,-0.021741231504141423
462,462,462,462,2020-12-03,189.20748901367188,198.1393585205078,200.36753845214844,-0.04507872425513815,-0.055697891608035066
463,463,463,463,2020-12-04,194.1578369140625,196.201904296875,197.56788635253903,-0.010418183198260933,-0.01726014030636369
464,464,464,464,2020-12-07,192.8015594482422,197.984375,195.20407104492188,-0.026177901926643488,-0.012307692067174192
465,465,465,465,2020-12-08,192.71438598632807,197.44189453125,195.9887542724609,-0.023943796508565707,-0.016706919222420624
466,466,466,466,2020-12-09,192.32687377929688,197.3934326171875,195.7853240966797,-0.025667312081838034,-0.017664502348883948
467,467,467,467,2020-12-10,191.8134307861328,191.35812377929688,195.20407104492188,0.002379345061728655,-0.017369721034192875
468,468,468,468,2020-12-11,191.6099853515625,189.20748901367188,198.1393585205078,0.012697680997801442,-0.03295343851771637
469,469,469,469,2020-12-14,193.47967529296875,194.1578369140625,196.201904296875,-0.0034928367140488747,-0.013874630899541218
470,470,470,470,2020-12-15,195.6012725830078,192.8015594482422,197.984375,0.014521216232782574,-0.012036820668258175
471,471,471,471,2020-12-16,187.92872619628903,192.71438598632807,197.44189453125,-0.02483291408446564,-0.04818211635147818
472,472,472,472,2020-12-17,191.1417694091797,192.32687377929688,197.3934326171875,-0.006161928111394044,-0.03167108006137109
473,473,473,473,2020-12-18,192.9084625244141,191.8134307861328,191.35812377929688,0.00570883766477337,0.008101766021207935
474,474,474,474,2020-12-21,190.08370971679688,191.6099853515625,189.20748901367188,-0.007965532860749636,0.00463100434180852
475,475,475,475,2020-12-22,192.8210906982422,193.47967529296875,194.1578369140625,-0.003403895493050202,-0.0068848429559501545
476,476,476,476,2020-12-23,192.53955078125,195.6012725830078,192.8015594482422,-0.015652872608272528,-0.0013589551232987551
477,477,477,477,2020-12-24,193.1219787597656,187.92872619628903,192.71438598632807,0.027634160400003438,0.002115009584528149
478,478,478,478,2020-12-28,192.5978240966797,191.1417694091797,192.32687377929688,0.007617668770152575,0.0014088011314203897
479,479,479,479,2020-12-29,191.132064819336,192.9084625244141,191.8134307861328,-0.009208500663122954,-0.0035522328337712628
480,480,480,480,2020-12-30,193.0055084228516,190.08370971679688,191.6099853515625,0.015371115759513776,0.007283143771075418
481,481,481,481,2020-12-31,195.0634155273437,192.8210906982422,193.47967529296875,0.011629043384111304,0.008185563842697308
482,482,482,482,2021-01-04,190.80203247070312,192.53955078125,195.6012725830078,-0.009024215043074046,-0.024535832762887733
483,483,483,483,2021-01-05,193.4520263671875,193.1219787597656,187.92872619628903,0.0017090111107056494,0.02939039859786763
484,484,484,484,2021-01-06,198.9462280273437,192.5978240966797,191.1417694091797,0.03296197119795741,0.04083073334670706
