,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VMC,VMC_6m,VMC_12m,VMC_6m_ret,VMC_12m_ret
244,244,244,244,2020-01-24,135.4424285888672,134.61349487304688,135.18218994140625,0.006157879762367591,0.001925095662185461
245,245,245,245,2020-01-27,133.8616943359375,134.81588745117188,136.26168823242188,-0.00707774976135489,-0.01761312315748431
246,246,246,246,2020-01-28,136.19424438476562,136.01107788085938,137.15805053710938,0.0013467028330347297,-0.007026974709610556
247,247,247,247,2020-01-29,134.30503845214844,136.6569061279297,137.9870147705078,-0.017210016986478394,-0.026683498621105972
248,248,248,248,2020-01-30,137.2448272705078,136.57977294921875,137.0810089111328,0.004869347099708099,0.001195047809147587
249,249,249,249,2020-01-31,136.51229858398438,137.40869140625,134.36289978027344,-0.006523552572198166,0.01599696647829041
250,250,250,250,2020-02-03,139.32681274414062,135.4424285888672,134.61349487304688,0.028679227002525343,0.035013709996452036
251,251,251,251,2020-02-04,139.31716918945312,133.8616943359375,134.81588745117188,0.040754562988158716,0.03338836262834044
252,252,252,252,2020-02-05,143.04730224609375,136.19424438476562,136.01107788085938,0.05031826339127354,0.0517327299721706
253,253,253,253,2020-02-06,141.71717834472656,134.30503845214844,136.6569061279297,0.05518884457353401,0.037029026634481044
254,254,254,254,2020-02-07,142.38223266601562,137.2448272705078,136.57977294921875,0.037432415470071145,0.04248403399348355
255,255,255,255,2020-02-10,141.80392456054688,136.51229858398438,137.40869140625,0.038762998143401894,0.031986573114959116
256,256,256,256,2020-02-11,138.9894256591797,139.32681274414062,135.4424285888672,-0.0024215517337680126,0.02618822703688628
257,257,257,257,2020-02-12,139.91476440429688,139.31716918945312,133.8616943359375,0.004289458494746601,0.045218836489314684
258,258,258,258,2020-02-13,139.83763122558594,143.04730224609375,136.19424438476562,-0.02243782979553155,0.02675140096616202
259,259,259,259,2020-02-14,141.65933227539062,141.71717834472656,134.30503845214844,-0.00040817965762218744,0.05475813795222928
260,260,260,260,2020-02-18,132.2134552001953,142.38223266601562,137.2448272705078,-0.07141886508882822,-0.03665983024916286
261,261,261,261,2020-02-19,130.50738525390625,141.80392456054688,136.51229858398438,-0.07966309354024459,-0.04398807574384089
262,262,262,262,2020-02-20,130.88331604003906,138.9894256591797,139.32681274414062,-0.0583217721829995,-0.06060209472822131
263,263,263,263,2020-02-21,129.1097869873047,139.91476440429688,139.31716918945312,-0.07722542694472323,-0.07326722371359506
264,264,264,264,2020-02-24,125.51459503173828,139.83763122558594,143.04730224609375,-0.10242619292328936,-0.12256580123540384
265,265,265,265,2020-02-25,120.64398956298828,141.65933227539062,141.71717834472656,-0.14835127608499377,-0.14869890176953582
266,266,266,266,2020-02-26,116.952392578125,132.2134552001953,142.38223266601562,-0.11542745478485739,-0.17860262205285904
267,267,267,267,2020-02-27,114.72969818115234,130.50738525390625,141.80392456054688,-0.12089497496297175,-0.19092720080419556
268,268,268,268,2020-02-28,116.21795654296876,130.88331604003906,138.9894256591797,-0.11204911321611044,-0.1638359825448128
269,269,269,269,2020-03-02,121.6103744506836,129.1097869873047,139.91476440429688,-0.05808554650747355,-0.13082529232383955
270,270,270,270,2020-03-03,123.77510833740234,125.51459503173828,139.83763122558594,-0.013858840032874964,-0.11486552473326406
271,271,271,271,2020-03-04,130.2015838623047,120.64398956298828,141.65933227539062,0.07922147082450692,-0.08088241155063247
272,272,272,272,2020-03-05,125.38895416259766,116.952392578125,132.2134552001953,0.07213671647492781,-0.051617295889167414
273,273,273,273,2020-03-06,123.15660858154295,114.72969818115234,130.50738525390625,0.07345012262722905,-0.05632460307178877
274,274,274,274,2020-03-09,114.74901580810548,116.21795654296876,130.88331604003906,-0.012639533326506025,-0.12327239804191592
275,275,275,275,2020-03-10,118.8658447265625,121.6103744506836,129.1097869873047,-0.02256822032263439,-0.07934287941896667
276,276,276,276,2020-03-11,113.6570053100586,123.77510833740234,125.51459503173828,-0.08174586282536311,-0.09447180002199196
277,277,277,277,2020-03-12,103.51959228515624,130.2015838623047,120.64398956298828,-0.20492831796398203,-0.141941569902174
278,278,278,278,2020-03-13,106.0805206298828,125.38895416259766,116.952392578125,-0.15398831309874972,-0.09295980790627878
279,279,279,279,2020-03-16,91.80694580078124,123.15660858154295,114.72969818115234,-0.2545512022605336,-0.1997978966542494
280,280,280,280,2020-03-17,89.864501953125,114.74901580810548,116.21795654296876,-0.21686036851588164,-0.2267588879873328
281,281,281,281,2020-03-18,74.03507232666016,118.8658447265625,121.6103744506836,-0.3771543667824049,-0.3912108842598503
282,282,282,282,2020-03-19,87.18760681152344,113.6570053100586,123.77510833740234,-0.23288840337052785,-0.29559660272034605
283,283,283,283,2020-03-20,81.8048324584961,103.51959228515624,130.2015838623047,-0.20976473484211977,-0.3717063185267455
284,284,284,284,2020-03-23,79.26322174072266,106.0805206298828,125.38895416259766,-0.25280135061484355,-0.36786121018332785
285,285,285,285,2020-03-24,82.56826782226562,91.80694580078124,123.15660858154295,-0.1006315796471795,-0.32956689232314695
286,286,286,286,2020-03-25,92.5220718383789,89.864501953125,114.74901580810548,0.029573077550022475,-0.1937005194615058
287,287,287,287,2020-03-26,98.78428649902344,74.03507232666016,118.8658447265625,0.33429040311008174,-0.1689430489787409
288,288,288,288,2020-03-27,95.87545013427734,87.18760681152344,113.6570053100586,0.09964539273952933,-0.15644926704933682
289,289,289,289,2020-03-30,98.43638610839844,81.8048324584961,103.51959228515624,0.20330771606115583,-0.04910380793188929
290,290,290,290,2020-03-31,104.43766784667967,79.26322174072266,106.0805206298828,0.3176056379376675,-0.015486846910707341
291,291,291,291,2020-04-01,103.51959228515624,82.56826782226562,91.80694580078124,0.25374547650666357,0.12757908873029233
292,292,292,292,2020-04-02,103.69352722167967,92.5220718383789,89.864501953125,0.12074367944132836,0.15388751918714405
293,293,293,293,2020-04-03,95.87545013427734,98.78428649902344,74.03507232666016,-0.02944634686180425,0.29500042508572566
294,294,294,294,2020-04-06,99.70235443115234,95.87545013427734,87.18760681152344,0.03991537240779852,0.14353814810724752
295,295,295,295,2020-04-07,104.2927017211914,98.43638610839844,81.8048324584961,0.059493403245665544,0.27489658724140287
296,296,296,296,2020-04-08,109.17296600341795,104.43766784667967,79.26322174072266,0.04534090289808046,0.3773470672253627
297,297,297,297,2020-04-09,109.29859161376952,103.51959228515624,82.56826782226562,0.0558251747427132,0.3237360368155344
298,298,298,298,2020-04-13,105.7519302368164,103.69352722167967,92.5220718383789,0.019850834186942112,0.14299137638798154
299,299,299,299,2020-04-14,108.68975830078124,95.87545013427734,98.78428649902344,0.13365578100083964,0.10027375965159924
300,300,300,300,2020-04-15,106.47673797607422,99.70235443115234,95.87545013427734,0.06794607392746976,0.11057353917973112
301,301,301,301,2020-04-16,102.65950012207033,104.2927017211914,98.43638610839844,-0.01565978800210932,0.04290196116120493
302,302,302,302,2020-04-17,108.26457977294922,109.17296600341795,104.43766784667967,-0.008320615109424612,0.03664302358692706
303,303,303,303,2020-04-20,104.37001037597656,109.29859161376952,103.51959228515624,-0.04509281560744327,0.008215044824343654
304,304,304,304,2020-04-21,102.43724060058594,105.7519302368164,103.69352722167967,-0.031344010731602645,-0.012115381304447337
305,305,305,305,2020-04-22,101.37420654296876,108.68975830078124,95.87545013427734,-0.06730672578705965,0.05735312221210109
306,306,306,306,2020-04-23,97.79855346679688,106.47673797607422,99.70235443115234,-0.08150310268922178,-0.01909484460239208
307,307,307,307,2020-04-24,98.60066986083984,102.65950012207033,104.2927017211914,-0.039536820814480955,-0.054577470584358134
308,308,308,308,2020-04-27,104.64059448242188,108.26457977294922,109.17296600341795,-0.03347341575728191,-0.04151551145779242
309,309,309,309,2020-04-28,107.04690551757812,104.37001037597656,109.29859161376952,0.02564812566328656,-0.020601236145367907
310,310,310,310,2020-04-29,112.72926330566406,102.43724060058594,105.7519302368164,0.10047149498303898,0.06597830463446774
311,311,311,311,2020-04-30,109.17296600341795,101.37420654296876,108.68975830078124,0.07693041185129856,0.0044457519290779235
312,312,312,312,2020-05-01,106.95993041992188,97.79855346679688,106.47673797607422,0.09367599650883718,0.004538009456640513
313,313,313,313,2020-05-04,107.9746551513672,98.60066986083984,102.65950012207033,0.0950701988511573,0.05177460461990102
314,314,314,314,2020-05-05,104.4086685180664,104.64059448242188,108.26457977294922,-0.0022164052632024367,-0.03561563036562254
315,315,315,315,2020-05-06,96.9384765625,107.04690551757812,104.37001037597656,-0.09442990347271851,-0.07120372784007234
316,316,316,316,2020-05-07,98.74561309814452,112.72926330566406,102.43724060058594,-0.12404631945125943,-0.036037943630632174
317,317,317,317,2020-05-08,97.71158599853516,109.17296600341795,101.37420654296876,-0.10498368254027257,-0.036129708624463186
318,318,318,318,2020-05-11,93.84602355957033,106.95993041992188,97.79855346679688,-0.12260579086828771,-0.04041501399679137
319,319,319,319,2020-05-12,95.4115753173828,107.9746551513672,98.60066986083984,-0.11635211815562185,-0.032343538314272835
320,320,320,320,2020-05-13,89.92249298095703,104.4086685180664,104.64059448242188,-0.13874495042145618,-0.1406538406463017
321,321,321,321,2020-05-14,93.6044464111328,96.9384765625,107.04690551757812,-0.03439325920515801,-0.1255754105310214
322,322,322,322,2020-05-15,92.84098052978516,98.74561309814452,112.72926330566406,-0.05979640394242802,-0.17642519956820846
323,323,323,323,2020-05-18,97.83722686767578,97.71158599853516,109.17296600341795,0.0012858338942784986,-0.10383284022335049
324,324,324,324,2020-05-19,95.73048400878906,93.84602355957033,106.95993041992188,0.020080344139701722,-0.10498741320274141
325,325,325,325,2020-05-20,98.05947875976562,95.4115753173828,107.9746551513672,0.027752433953371902,-0.09182873867669883
326,326,326,326,2020-05-21,97.57465362548828,89.92249298095703,104.4086685180664,0.08509729202182759,-0.06545447796219717
327,327,327,327,2020-05-22,96.80864715576172,93.6044464111328,96.9384765625,0.034231287801813615,-0.0013392969576386804
328,328,328,328,2020-05-26,101.5501937866211,92.84098052978516,98.74561309814452,0.09380785518569423,0.0284020788416095
329,329,329,329,2020-05-27,108.12434387207033,97.83722686767578,97.71158599853516,0.10514522266976978,0.10656625585517854
330,330,330,330,2020-05-28,107.0189437866211,95.73048400878906,93.84602355957033,0.11791917584784839,0.1403673776192449
331,331,331,331,2020-05-29,105.03118896484376,98.05947875976562,95.4115753173828,0.07109674957744794,0.10082229137776744
332,332,332,332,2020-06-01,104.0809326171875,97.57465362548828,89.92249298095703,0.06668001114994127,0.15745159155261423
333,333,333,333,2020-06-02,107.23224639892578,96.80864715576172,93.6044464111328,0.1076721919932715,0.145589237587459
334,334,334,334,2020-06-03,114.73724365234376,101.5501937866211,92.84098052978516,0.12985745643609015,0.23584696108992365
335,335,335,335,2020-06-04,116.97712707519533,108.12434387207033,97.83722686767578,0.08187594843210677,0.19563003593106876
336,336,336,336,2020-06-05,120.36117553710938,107.0189437866211,95.73048400878906,0.1246716822125491,0.2572920400784662
337,337,337,337,2020-06-08,120.29327392578124,105.03118896484376,98.05947875976562,0.14531002753902,0.226737847755502
338,338,338,338,2020-06-09,114.44637298583984,104.0809326171875,97.57465362548828,0.09959019493778665,0.1729108813966045
339,339,339,339,2020-06-10,112.54586029052734,107.23224639892578,96.80864715576172,0.049552388111257395,0.16255999435096946
340,340,340,340,2020-06-11,105.77780151367188,114.73724365234376,101.5501937866211,-0.07808660774368248,0.04163072042909044
341,341,341,341,2020-06-12,108.68670654296876,116.97712707519533,108.12434387207033,-0.07087215030419847,0.005201073604329087
342,342,342,342,2020-06-15,109.79210662841795,120.36117553710938,107.0189437866211,-0.08781128018671436,0.025912822007719605
343,343,343,343,2020-06-16,119.4109115600586,120.29327392578124,105.03118896484376,-0.007335093118066127,0.1369090718379664
344,344,344,344,2020-06-17,115.3772201538086,114.44637298583984,104.0809326171875,0.008133478970835828,0.10853368866485025
345,345,345,345,2020-06-18,117.35527801513672,112.54586029052734,107.23224639892578,0.04273295981028791,0.09440286813120746
346,346,346,346,2020-06-19,116.40503692626952,105.77780151367188,114.73724365234376,0.10046753912940853,0.014535762066754998
347,347,347,347,2020-06-22,116.07535552978516,108.68670654296876,116.97712707519533,0.06798116551535505,-0.007708956169102166
348,348,348,348,2020-06-23,116.00749206542967,109.79210662841795,120.36117553710938,0.05661049439598753,-0.036171825775641264
349,349,349,349,2020-06-24,114.47544860839844,119.4109115600586,120.29327392578124,-0.04133175843966175,-0.04836367926083951
350,350,350,350,2020-06-25,113.3603744506836,115.3772201538086,114.44637298583984,-0.01748044978407659,-0.009489147683960364
351,351,351,351,2020-06-26,109.37516784667967,117.35527801513672,112.54586029052734,-0.06799958470915768,-0.028172448419362617
352,352,352,352,2020-06-29,112.49739074707033,116.40503692626952,105.77780151367188,-0.03356939083034938,0.0635255142122606
353,353,353,353,2020-06-30,112.3325424194336,116.07535552978516,108.68670654296876,-0.032244683578773525,0.03354445076522272
354,354,354,354,2020-07-01,112.439208984375,116.00749206542967,109.79210662841795,-0.03075907441428105,0.02411013357195091
355,355,355,355,2020-07-02,117.15166473388672,114.47544860839844,119.4109115600586,0.023378079387512907,-0.01891993618217691
356,356,356,356,2020-07-06,119.97329711914062,113.3603744506836,115.3772201538086,0.05833539894783879,0.039835220151820616
357,357,357,357,2020-07-07,118.94547271728516,109.37516784667967,117.35527801513672,0.08749979596850532,0.013550261471353187
358,358,358,358,2020-07-08,115.5032730102539,112.49739074707033,116.40503692626952,0.02671957316718343,-0.00774677745763519
359,359,359,359,2020-07-09,113.54460144042967,112.3325424194336,116.07535552978516,0.010789918886286998,-0.02180268221281556
360,360,360,360,2020-07-10,115.18328094482422,112.439208984375,116.00749206542967,0.024404938323877357,-0.0071048094043838494
361,361,361,361,2020-07-13,115.54206848144533,117.15166473388672,114.47544860839844,-0.013739422790940536,0.00931745527982697
362,362,362,362,2020-07-14,117.16136169433594,119.97329711914062,113.3603744506836,-0.02343801072677254,0.033530122514776384
363,363,363,363,2020-07-15,119.77938842773438,118.94547271728516,109.37516784667967,0.007010907530976773,0.09512415647799655
364,364,364,364,2020-07-16,120.45813751220705,115.5032730102539,112.49739074707033,0.04289804412307241,0.07076383471893122
365,365,365,365,2020-07-17,121.1562728881836,113.54460144042967,112.3325424194336,0.06703684148072275,0.07855008244897954
366,366,366,366,2020-07-20,121.3114013671875,115.18328094482422,112.439208984375,0.05320321119606586,0.07890657060781536
367,367,367,367,2020-07-21,123.10525512695312,115.54206848144533,117.15166473388672,0.06545829363200606,0.050819511669681905
368,368,368,368,2020-07-22,123.28946685791016,117.16136169433594,119.97329711914062,0.052304830491488596,0.027640898586594354
369,369,369,369,2020-07-23,123.27005767822266,119.77938842773438,118.94547271728516,0.029142486836074344,0.03635770964748164
370,370,370,370,2020-07-24,123.41551208496094,120.45813751220705,115.5032730102539,0.024551056772351254,0.06850229321211199
371,371,371,371,2020-07-27,124.23970794677734,121.1562728881836,113.54460144042967,0.02545006531720806,0.0941929987922745
372,372,372,372,2020-07-28,116.84136962890624,121.3114013671875,115.18328094482422,-0.036847581413648745,0.014395220126402597
373,373,373,373,2020-07-29,117.40374755859376,123.10525512695312,115.54206848144533,-0.04631408758691613,0.01611256490052715
374,374,374,374,2020-07-30,116.04627227783205,123.28946685791016,117.16136169433594,-0.0587495003804811,-0.009517552547853358
375,375,375,375,2020-07-31,113.8548812866211,123.27005767822266,119.77938842773438,-0.07637845368887897,-0.049461824933992427
376,376,376,376,2020-08-03,113.96154022216795,123.41551208496094,120.45813751220705,-0.07660278439135548,-0.05393240692751655
377,377,377,377,2020-08-04,120.55508422851562,124.23970794677734,121.1562728881836,-0.029657375883724413,-0.004962092719894229
378,378,378,378,2020-08-05,122.69799041748048,116.84136962890624,121.3114013671875,0.05012454755687257,0.011429997796299718
379,379,379,379,2020-08-06,122.5622329711914,117.40374755859376,123.10525512695312,0.04393799618724392,-0.00441103960348177
380,380,380,380,2020-08-07,126.13048553466795,116.04627227783205,123.28946685791016,0.08689820929958691,0.023043482538796622
381,381,381,381,2020-08-10,128.05039978027344,113.8548812866211,123.27005767822266,0.12468080712250007,0.038779426180923116
382,382,382,382,2020-08-11,129.19459533691406,113.96154022216795,123.41551208496094,0.1336683857119627,0.04682623078997339
383,383,383,383,2020-08-12,127.88555145263672,120.55508422851562,124.23970794677734,0.060805956638261494,0.029345235642546763
384,384,384,384,2020-08-13,125.70386505126952,122.69799041748048,116.84136962890624,0.024498157007800447,0.07585066360066639
385,385,385,385,2020-08-14,125.80084991455078,122.5622329711914,117.40374755859376,0.026424265165930994,0.07152329061528628
386,386,386,386,2020-08-17,126.0820083618164,126.13048553466795,116.04627227783205,-0.0003843414432763703,0.08648046927313024
387,387,387,387,2020-08-18,125.06124114990234,128.05039978027344,113.8548812866211,-0.023343610293293127,0.09842669665668602
388,388,388,388,2020-08-19,123.49600982666016,129.19459533691406,113.96154022216795,-0.04410854413370091,0.08366392368780518
389,389,389,389,2020-08-20,122.60163116455078,127.88555145263672,120.55508422851562,-0.041317570500080114,0.016976031737955255
390,390,390,390,2020-08-21,122.32940673828124,125.70386505126952,122.69799041748048,-0.026844507220298852,-0.0030039911651783546
391,391,391,391,2020-08-24,121.2016830444336,125.80084991455078,122.5622329711914,-0.036559108092203974,-0.011100890492731219
392,392,392,392,2020-08-25,121.04613494873048,126.0820083618164,126.13048553466795,-0.03994125314560759,-0.040310243510003785
393,393,393,393,2020-08-26,119.47120666503906,125.06124114990234,128.05039978027344,-0.04469837683893518,-0.06699856564255746
394,394,394,394,2020-08-27,120.608642578125,123.49600982666016,129.19459533691406,-0.023380247285623934,-0.06645752275007011
395,395,395,395,2020-08-28,119.47120666503906,122.60163116455078,127.88555145263672,-0.025533302206315667,-0.06579589869238645
396,396,396,396,2020-08-31,116.66160583496094,122.32940673828124,125.70386505126952,-0.04633228472566964,-0.07193302459411732
397,397,397,397,2020-09-01,118.8198471069336,121.2016830444336,125.80084991455078,-0.019651838800182286,-0.05549249319347982
398,398,398,398,2020-09-02,121.911376953125,121.04613494873048,126.0820083618164,0.007148034960066996,-0.033078719659374256
399,399,399,399,2020-09-03,120.48226928710938,119.47120666503906,125.06124114990234,0.008462814181705136,-0.0366138367146418
400,400,400,400,2020-09-04,121.5225067138672,120.608642578125,123.49600982666016,0.007577103234125637,-0.015980298598820997
401,401,401,401,2020-09-08,118.96566009521484,119.47120666503906,122.60163116455078,-0.004231534810237747,-0.029656791959447037
402,402,402,402,2020-09-09,118.27542114257812,116.66160583496094,122.32940673828124,0.013833302705435369,-0.03313991053987897
403,403,403,403,2020-09-10,119.89895629882812,118.8198471069336,121.2016830444336,0.009081893456093892,-0.010748421250288076
404,404,404,404,2020-09-11,122.47523498535156,121.911376953125,121.04613494873048,0.004625146941317659,0.011806242613416673
405,405,405,405,2020-09-14,126.71392059326172,120.48226928710938,119.47120666503906,0.0517225592033157,0.06062309179256076
406,406,406,406,2020-09-15,127.76388549804688,121.5225067138672,120.608642578125,0.05135985878628557,0.0593261209725251
407,407,407,407,2020-09-16,129.58189392089844,118.96566009521484,119.47120666503906,0.08923780036345641,0.08462865269459163
408,408,408,408,2020-09-17,130.029052734375,118.27542114257812,116.66160583496094,0.09937509820935797,0.11458308672970574
409,409,409,409,2020-09-18,127.73475646972656,119.89895629882812,118.8198471069336,0.06535336430593275,0.07502879005365037
410,410,410,410,2020-09-21,123.14603424072266,122.47523498535156,121.911376953125,0.005477019541553219,0.010127498503051058
411,411,411,411,2020-09-22,124.8570785522461,126.71392059326172,120.48226928710938,-0.014653812559204837,0.036310813956463184
412,412,412,412,2020-09-23,122.90299224853516,127.76388549804688,121.5225067138672,-0.0380459096916399,0.011359916545487403
413,413,413,413,2020-09-24,124.96400451660156,129.58189392089844,118.96566009521484,-0.03563684141795154,0.05042080560546558
414,414,414,414,2020-09-25,126.85002899169922,130.029052734375,118.27542114257812,-0.024448564961631503,0.07249695470358652
415,415,415,415,2020-09-28,129.99990844726562,127.73475646972656,119.89895629882812,0.017733246926226354,0.08424553857885608
416,416,416,416,2020-09-29,129.00828552246094,123.14603424072266,122.47523498535156,0.04760406064135947,0.053341808553302617
417,417,417,417,2020-09-30,131.76927185058594,124.8570785522461,126.71392059326172,0.05536084440296629,0.039895784406761114
418,418,418,418,2020-10-01,130.6415252685547,122.90299224853516,127.76388549804688,0.06296456154924712,0.022523107835130896
419,419,419,419,2020-10-02,132.99417114257812,124.96400451660156,129.58189392089844,0.06425983751912945,0.02633297846196525
420,420,420,420,2020-10-05,137.61207580566406,126.85002899169922,130.029052734375,0.08484071229238022,0.05831791366487726
421,421,421,421,2020-10-06,137.37875366210938,129.99990844726562,127.73475646972656,0.056760387780095733,0.07550018067845499
422,422,422,422,2020-10-07,142.40492248535156,129.00828552246094,123.14603424072266,0.10384322920529176,0.15639064922693446
423,423,423,423,2020-10-08,148.83103942871094,131.76927185058594,124.8570785522461,0.12948214206929398,0.19201122719232133
424,424,424,424,2020-10-09,146.58529663085938,130.6415252685547,122.90299224853516,0.12204214034955352,0.19269103175644187
425,425,425,425,2020-10-12,145.9144744873047,132.99417114257812,124.96400451660156,0.09714939559926417,0.16765203749468394
426,426,426,426,2020-10-13,141.84104919433594,137.61207580566406,126.85002899169922,0.0307311212618,0.11817908377157482
427,427,427,427,2020-10-14,143.62014770507812,137.37875366210938,129.99990844726562,0.04543201824584764,0.10477114499921014
428,428,428,428,2020-10-15,141.77301025390625,142.40492248535156,129.00828552246094,-0.004437432501747329,0.09894499938318235
429,429,429,429,2020-10-16,142.3466033935547,148.83103942871094,131.76927185058594,-0.043569110718078785,0.08027160956738433
430,430,430,430,2020-10-19,141.56886291503906,146.58529663085938,130.6415252685547,-0.034221943340286165,0.08364367779709769
431,431,431,431,2020-10-20,141.403564453125,145.9144744873047,132.99417114257812,-0.030914753659837646,0.06323129230627322
432,432,432,432,2020-10-21,140.6744384765625,141.84104919433594,137.61207580566406,-0.008224775016822283,0.02225358968658475
433,433,433,433,2020-10-22,140.80081176757812,143.62014770507812,137.37875366210938,-0.01963050437247471,0.024909660440547432
434,434,434,434,2020-10-23,141.3647003173828,141.77301025390625,142.40492248535156,-0.0028800258652347255,-0.0073046784466017645
435,435,435,435,2020-10-26,137.1648712158203,142.3466033935547,148.83103942871094,-0.03640221862834414,-0.07838531705262086
436,436,436,436,2020-10-27,138.1468048095703,141.56886291503906,146.58529663085938,-0.024172392396218267,-0.05756710949352184
437,437,437,437,2020-10-28,133.65528869628906,141.403564453125,145.9144744873047,-0.05479547695139242,-0.08401624193960444
438,438,438,438,2020-10-29,139.50784301757812,140.6744384765625,141.84104919433594,-0.008292874466875766,-0.016449442456965335
439,439,439,439,2020-10-30,140.81056213378906,140.80081176757812,143.62014770507812,6.924936077101762e-05,-0.019562614411583135
440,440,440,440,2020-11-02,145.2825469970703,141.3647003173828,141.77301025390625,0.027714462456974065,0.024754618223022273
441,441,441,441,2020-11-03,145.98251342773438,137.1648712158203,142.3466033935547,0.06428498881495726,0.025542653969250262
442,442,442,442,2020-11-04,132.5664520263672,138.1468048095703,141.56886291503906,-0.04039436736083335,-0.06359033125860858
443,443,443,443,2020-11-05,133.6455841064453,133.65528869628906,141.403564453125,-7.260909716633179e-05,-0.05486410739844849
444,444,444,444,2020-11-06,130.9429168701172,139.50784301757812,140.6744384765625,-0.061393868346038105,-0.06917761116968424
445,445,445,445,2020-11-09,131.90538024902344,140.81056213378906,140.80081176757812,-0.06324228630168027,-0.06317741642880936
446,446,446,446,2020-11-10,136.1246337890625,145.2825469970703,141.3647003173828,-0.06303519175081973,-0.037067715749091956
447,447,447,447,2020-11-11,137.6995849609375,145.98251342773438,137.1648712158203,-0.05673918246994125,0.003898328634565962
448,448,448,448,2020-11-12,135.17190551757812,132.5664520263672,138.1468048095703,0.01965394299526646,-0.02153433295900664
449,449,449,449,2020-11-13,134.14138793945312,133.6455841064453,133.65528869628906,0.0037098407427582636,0.0036369622774048427
450,450,450,450,2020-11-16,137.8740234375,130.9429168701172,139.50784301757812,0.05293227562860703,-0.011711309878630005
451,451,451,451,2020-11-17,136.96768188476562,131.90538024902344,140.81056213378906,0.038378280144335974,-0.0272911363379984
452,452,452,452,2020-11-18,137.23080444335938,136.1246337890625,145.2825469970703,0.008126160735983934,-0.05542126511502654
453,453,453,453,2020-11-19,136.54864501953125,137.6995849609375,145.98251342773438,-0.008358339945125803,-0.06462327703977477
454,454,454,454,2020-11-20,135.84690856933594,135.17190551757812,132.5664520263672,0.004993663802941972,0.024745751981928743
455,455,455,455,2020-11-23,135.3206329345703,134.14138793945312,133.6455841064453,0.008791060039198717,0.012533514214662533
456,456,456,456,2020-11-24,141.24610900878906,137.8740234375,130.9429168701172,0.024457729507093573,0.07868460841521996
457,457,457,457,2020-11-25,140.35923767089844,136.96768188476562,131.90538024902344,0.024761722907643335,0.0640903153905854
458,458,458,458,2020-11-27,138.71217346191406,137.23080444335938,136.1246337890625,0.010794726625435569,0.019008607045079007
459,459,459,459,2020-11-30,136.10028076171875,136.54864501953125,137.6995849609375,-0.003283549666482366,-0.011614444587269013
460,460,460,460,2020-12-01,139.70628356933594,135.84690856933594,135.17190551757812,0.028409737406944302,0.03354526988722628
461,461,461,461,2020-12-02,137.26004028320312,135.3206329345703,134.14138793945312,0.014331941157639694,0.02324899415203352
462,462,462,462,2020-12-03,140.89523315429688,141.24610900878906,137.8740234375,-0.0024841452763159078,0.021912827677553315
463,463,463,463,2020-12-04,142.71768188476562,140.35923767089844,136.96768188476562,0.01680291410100887,0.04198070611166238
464,464,464,464,2020-12-07,142.36685180664062,138.71217346191406,137.23080444335938,0.02634720697913373,0.03742634450125304
465,465,465,465,2020-12-08,140.77828979492188,136.10028076171875,136.54864501953125,0.034371780917875405,0.030975369801623742
466,466,466,466,2020-12-09,138.1469268798828,139.70628356933594,135.84690856933594,-0.011161678985463941,0.01693095805248257
467,467,467,467,2020-12-10,134.25836181640625,137.26004028320312,135.3206329345703,-0.021868553007879266,-0.00785003066515133
468,468,468,468,2020-12-11,135.3498992919922,140.89523315429688,141.24610900878906,-0.03935785291069349,-0.04174422756261542
469,469,469,469,2020-12-14,131.997314453125,142.71768188476562,140.35923767089844,-0.07511590217879627,-0.05957515412971759
470,470,470,470,2020-12-15,133.94650268554688,142.36685180664062,138.71217346191406,-0.0591454331836323,-0.03435654317445824
471,471,471,471,2020-12-16,134.19015502929688,140.77828979492188,136.10028076171875,-0.046797945728863644,-0.014034693548987454
472,472,472,472,2020-12-17,135.9930877685547,138.1469268798828,139.70628356933594,-0.01559093032305281,-0.026578588349166155
473,473,473,473,2020-12-18,141.5286865234375,134.25836181640625,137.26004028320312,0.05415174599682038,0.03109897266114059
474,474,474,474,2020-12-21,140.8660125732422,135.3498992919922,140.89523315429688,0.04075446904729496,-0.00020739226161536894
475,475,475,475,2020-12-22,139.62828063964844,131.997314453125,142.71768188476562,0.05781152607641382,-0.021646941039945244
476,476,476,476,2020-12-23,139.08251953125,133.94650268554688,142.36685180664062,0.038343792056747095,-0.023069501317984686
477,477,477,477,2020-12-24,139.57955932617188,134.19015502929688,140.77828979492188,0.04016244184007656,-0.00851502366235768
478,478,478,478,2020-12-28,142.45458984375,135.9930877685547,138.1469268798828,0.04751345955312147,0.031181750192768698
479,479,479,479,2020-12-29,139.1409912109375,141.5286865234375,134.25836181640625,-0.016870751585083,0.0363674137571266
480,480,480,480,2020-12-30,142.74696350097656,140.8660125732422,135.3498992919922,0.013352766173858832,0.0546514201168824
481,481,481,481,2020-12-31,144.54019165039062,139.62828063964844,131.997314453125,0.03517848238365695,0.09502373021172228
482,482,482,482,2021-01-04,142.805419921875,139.08251953125,133.94650268554688,0.026767565062613796,0.06613772706798726
483,483,483,483,2021-01-05,143.8190155029297,139.57955932617188,134.19015502929688,0.03037304457202783,0.07175534204823442
