,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CVS,CVS_6m,CVS_12m,CVS_6m_ret,CVS_12m_ret
484,484,484,484,2021-01-06,66.43559265136719,62.33373641967773,63.7162971496582,0.06580475465280422,0.042678178477977946
485,485,485,485,2021-01-07,67.7448959350586,62.16893005371094,63.67967224121094,0.08969055566068596,0.06383864035055131
486,486,486,486,2021-01-08,68.54146575927734,62.03159332275391,62.91056442260742,0.10494446600222229,0.0895064507583152
487,487,487,487,2021-01-11,69.64935302734375,62.5351791381836,61.546329498291016,0.11376274901907624,0.1316572993890357
488,488,488,488,2021-01-12,69.82331085205078,64.08250427246094,62.269649505615234,0.08958461665576523,0.12130566666758558
489,489,489,489,2021-01-13,68.59639739990234,64.51284790039062,62.23301696777344,0.06329823643527277,0.10225087489208673
490,490,490,490,2021-01-14,68.71543884277344,66.43559265136719,62.33373641967773,0.03431663812152852,0.1023795907264291
491,491,491,491,2021-01-15,69.82331085205078,67.7448959350586,62.16893005371094,0.03068002228514155,0.12312228619226406
492,492,492,492,2021-01-19,69.03589630126953,68.54146575927734,62.03159332275391,0.007213597440834718,0.11291509057444049
493,493,493,493,2021-01-20,68.8985595703125,69.64935302734375,62.5351791381836,-0.010779618537683944,0.10175681144316817
494,494,494,494,2021-01-21,68.281005859375,69.82331085205078,64.08250427246094,-0.022088683189827263,0.0655171272499464
495,495,495,495,2021-01-22,68.31787872314453,68.59639739990234,64.51284790039062,-0.0040602522481481,0.0589809773803347
496,496,496,496,2021-01-25,67.47911834716797,68.71543884277344,66.43559265136719,-0.017991888233942155,0.01570732876993919
497,497,497,497,2021-01-26,68.41926574707031,69.82331085205078,67.7448959350586,-0.02010854380645899,0.00995454790657857
498,498,498,498,2021-01-27,66.75093841552734,69.03589630126953,68.54146575927734,-0.03309811283930808,-0.026123271860547304
499,499,499,499,2021-01-28,66.92607116699219,68.8985595703125,69.64935302734375,-0.02862887723084173,-0.039099887392815
500,500,500,500,2021-01-29,66.04122924804688,68.281005859375,69.82331085205078,-0.032802337679983085,-0.05416646042491158
501,501,501,501,2021-02-01,65.86609649658203,68.31787872314453,68.59639739990234,-0.035887856478949653,-0.03980239497714788
502,502,502,502,2021-02-02,66.2071304321289,67.47911834716797,68.71543884277344,-0.01885009683284411,-0.03650283623137074
503,503,503,503,2021-02-03,67.50675964355469,68.41926574707031,69.82331085205078,-0.013336975975289489,-0.03317733261610378
504,504,504,504,2021-02-04,67.28555297851562,66.75093841552734,69.03589630126953,0.008009094339023193,-0.025354104408458533
505,505,505,505,2021-02-05,66.52973175048828,66.92607116699219,68.8985595703125,-0.005922048158407023,-0.03438138379956668
506,506,506,506,2021-02-08,67.26712036132812,66.04122924804688,68.281005859375,0.01856251204345205,-0.014848719424769063
507,507,507,507,2021-02-09,67.7371826171875,65.86609649658203,68.31787872314453,0.02840742385124595,-0.008499914177813928
508,508,508,508,2021-02-10,68.05056762695312,66.2071304321289,67.47911834716797,0.027843484271138808,0.008468535063619997
509,509,509,509,2021-02-11,67.83858489990234,67.50675964355469,68.41926574707031,0.004915437477664986,-0.008487095569172043
510,510,510,510,2021-02-12,68.40081024169922,67.28555297851562,66.75093841552734,0.01657498844573224,0.024716833430885377
511,511,511,511,2021-02-16,65.00890350341797,66.52973175048828,66.92607116699219,-0.02285937740999766,-0.02864605123451147
512,512,512,512,2021-02-17,67.01824951171875,67.26712036132812,66.04122924804688,-0.0036997399066966974,0.014794095670179752
513,513,513,513,2021-02-18,65.92139434814453,67.7371826171875,65.86609649658203,-0.026806374267214217,0.0008395495483077831
514,514,514,514,2021-02-19,64.90750122070312,68.05056762695312,66.2071304321289,-0.04618721806230919,-0.019629746870815867
515,515,515,515,2021-02-22,64.96282958984375,67.83858489990234,67.50675964355469,-0.042391145309145895,-0.037684078855854564
516,516,516,516,2021-02-23,64.18856811523438,68.40081024169922,67.28555297851562,-0.06158175775375441,-0.04602748623125863
517,517,517,517,2021-02-24,64.88907623291016,65.00890350341797,66.52973175048828,-0.0018432439873641293,-0.024660485987395897
518,518,518,518,2021-02-25,63.90285110473633,67.01824951171875,67.26712036132812,-0.046485821842268016,-0.05001357629879921
519,519,519,519,2021-02-26,62.79676818847656,65.92139434814453,67.7371826171875,-0.04739927288500867,-0.0729350445032736
520,520,520,520,2021-03-01,63.85674285888672,64.90750122070312,68.05056762695312,-0.01618855050733725,-0.06162806445725133
521,521,521,521,2021-03-02,63.54336166381836,64.96282958984375,67.83858489990234,-0.021850463333994097,-0.06331534247687653
522,522,522,522,2021-03-03,63.62632369995117,64.18856811523438,68.40081024169922,-0.00875926090567769,-0.06980160797623669
523,523,523,523,2021-03-04,63.75536346435547,64.88907623291016,65.00890350341797,-0.017471550442256012,-0.019282590099317543
524,524,524,524,2021-03-05,65.10106658935547,63.90285110473633,67.01824951171875,0.018750579417110336,-0.028606878519380707
525,525,525,525,2021-03-08,66.11495971679688,62.79676818847656,65.92139434814453,0.05284016397724778,0.0029363057405928927
526,526,526,526,2021-03-09,65.65409851074219,63.85674285888672,64.90750122070312,0.028146685399024207,0.011502480853490704
527,527,527,527,2021-03-10,67.009033203125,63.54336166381836,64.96282958984375,0.054540261147058455,0.031498067836644106
528,528,528,528,2021-03-11,66.6864242553711,63.62632369995117,64.18856811523438,0.0480948823925571,0.03891434586377507
529,529,529,529,2021-03-12,68.13353729248047,63.75536346435547,64.88907623291016,0.06867145899925364,0.05000011169714891
530,530,530,530,2021-03-15,69.10133361816406,65.10106658935547,63.90285110473633,0.061447027497129714,0.08134977428327028
531,531,531,531,2021-03-16,69.1935043334961,66.11495971679688,62.79676818847656,0.0465635104352502,0.10186409793925288
532,532,532,532,2021-03-17,68.21649169921875,65.65409851074219,63.85674285888672,0.039028685894717086,0.068273899437157
533,533,533,533,2021-03-18,68.64971160888672,67.009033203125,63.54336166381836,0.024484436311568825,0.08036008500909886
534,534,534,534,2021-03-19,67.45144653320312,66.6864242553711,63.62632369995117,0.01147193430108695,0.06011855802467014
535,535,535,535,2021-03-22,67.71876525878906,68.13353729248047,63.75536346435547,-0.0060876339343852726,0.062165778360740775
536,536,536,536,2021-03-23,66.27165985107422,69.10133361816406,65.10106658935547,-0.04094962599022878,0.017981168712682072
537,537,537,537,2021-03-24,67.47911834716797,69.1935043334961,66.11495971679688,-0.024776689702911914,0.020633131082805845
538,538,538,538,2021-03-25,68.27178955078125,68.21649169921875,65.65409851074219,0.0008106229180815383,0.03987094636004729
539,539,539,539,2021-03-26,70.01384735107422,68.64971160888672,67.009033203125,0.019870961002127707,0.04484192659280284
540,540,540,540,2021-03-29,70.32721710205078,67.45144653320312,66.6864242553711,0.042634676002567984,0.05459571250570461
541,541,541,541,2021-03-30,70.12444305419922,67.71876525878906,68.13353729248047,0.03552453719758164,0.02922064288504922
542,542,542,542,2021-03-31,69.34098052978516,66.27165985107422,69.10133361816406,0.046314226708797035,0.0034680504568163073
543,543,543,543,2021-04-01,68.4837875366211,67.47911834716797,69.1935043334961,0.014888593894844426,-0.010256985879112834
544,544,544,544,2021-04-05,69.16586303710938,68.27178955078125,68.21649169921875,0.013095796846852803,0.013917035517988952
545,545,545,545,2021-04-06,68.77874755859375,70.01384735107422,68.64971160888672,-0.017640793060367588,0.001879628430810909
546,546,546,546,2021-04-07,68.65889739990234,70.32721710205078,67.45144653320312,-0.023722248240358512,0.017901037394429276
547,547,547,547,2021-04-08,68.01370239257812,70.12444305419922,67.71876525878906,-0.030099927638494006,0.004355323560049529
548,548,548,548,2021-04-09,68.27178955078125,69.34098052978516,66.27165985107422,-0.015419323044395639,0.030180769641227068
549,549,549,549,2021-04-12,68.63125610351562,68.4837875366211,67.47911834716797,0.0021533354418470374,0.0170739894736045
550,550,550,550,2021-04-13,68.22569274902344,69.16586303710938,68.27178955078125,-0.013592981375530777,-0.0006751954513148917
551,551,551,551,2021-04-14,69.20272827148438,68.77874755859375,70.01384735107422,0.00616441456031791,-0.011585123661646657
552,552,552,552,2021-04-15,69.8479232788086,68.65889739990234,70.32721710205078,0.017317870282431036,-0.0068151967757617005
553,553,553,553,2021-04-16,69.94010162353516,68.01370239257812,70.12444305419922,0.02832369306757876,-0.002628775682704365
554,554,554,554,2021-04-19,69.82027435302734,68.27178955078125,69.34098052978516,0.022681180798612477,0.006912129300454817
555,555,555,555,2021-04-20,69.96775817871094,68.63125610351562,68.4837875366211,0.019473664785902844,0.02166893356031596
556,556,556,556,2021-04-21,70.69590759277344,68.22569274902344,69.16586303710938,0.03620651904315553,0.02212138312859846
557,557,557,557,2021-04-22,70.67735290527344,69.20272827148438,68.77874755859375,0.021308764417554027,0.02760453503550986
558,558,558,558,2021-04-23,70.55674743652344,69.8479232788086,68.65889739990234,0.010148106406620894,0.02764172027941414
559,559,559,559,2021-04-26,70.2784194946289,69.94010162353516,68.01370239257812,0.004837251637334061,0.033297953535579294
560,560,560,560,2021-04-27,69.68463134765625,69.82027435302734,68.27178955078125,-0.001942745235936072,0.0206943718067345
561,561,561,561,2021-04-28,69.95369720458984,69.96775817871094,68.63125610351562,-0.00020096362220412,0.019268787665485787
562,562,562,562,2021-04-29,70.85362243652344,70.69590759277344,68.22569274902344,0.0022308907137662537,0.03851818254403305
563,563,563,563,2021-04-30,70.88145446777344,70.67735290527344,69.20272827148438,0.0028877929649340217,0.02425809268246426
564,564,564,564,2021-05-03,72.07830047607422,70.55674743652344,69.8479232788086,0.02156495437831296,0.03193190423661907
565,565,565,565,2021-05-04,75.26053619384766,70.2784194946289,69.94010162353516,0.07089113180184015,0.07607130168255494
566,566,566,566,2021-05-05,77.04183959960938,69.68463134765625,69.82027435302734,0.10557863491087516,0.10343077728494943
567,567,567,567,2021-05-06,77.65415954589844,69.95369720458984,69.96775817871094,0.11007941894461215,0.10985633336364686
568,568,568,568,2021-05-07,78.96231842041016,70.85362243652344,70.69590759277344,0.1144429276167378,0.11692912799498045
569,569,569,569,2021-05-10,79.64888000488281,70.88145446777344,70.67735290527344,0.12369138871290408,0.12693637679998604
570,570,570,570,2021-05-11,78.27577209472656,72.07830047607422,70.55674743652344,0.0859824881790816,0.10940165099231036
571,571,571,571,2021-05-12,77.35728454589844,75.26053619384766,70.2784194946289,0.02785986465270729,0.10072601379162394
572,572,572,572,2021-05-13,78.1830062866211,77.04183959960938,69.68463134765625,0.01481229800511552,0.12195479511926388
573,573,573,573,2021-05-14,78.23865509033203,77.65415954589844,69.95369720458984,0.0075269058071270045,0.11843488216943854
574,574,574,574,2021-05-17,78.45204162597656,78.96231842041016,70.85362243652344,-0.006462282322015733,0.10724108278670474
575,575,575,575,2021-05-18,82.20952606201172,79.64888000488281,70.88145446777344,0.03214917845639431,0.1598171436985487
576,576,576,576,2021-05-19,82.76616668701172,78.27577209472656,72.07830047607422,0.05736634046676725,0.14828132933690985
577,577,577,577,2021-05-20,82.63627624511719,77.35728454589844,75.26053619384766,0.06824168829357702,0.09800275714581574
578,578,578,578,2021-05-21,83.32283020019531,78.1830062866211,77.04183959960938,0.06574093473371279,0.08152700705523896
579,579,579,579,2021-05-24,83.23004913330078,78.23865509033203,77.65415954589844,0.06379703277370807,0.07180413283729692
580,580,580,580,2021-05-25,82.29300689697266,78.45204162597656,78.96231842041016,0.04895940489742845,0.04218073307864767
581,581,581,581,2021-05-26,81.0126953125,82.20952606201172,79.64888000488281,-0.014558297643133655,0.01712284350431026
582,582,582,582,2021-05-27,80.17769622802734,82.76616668701172,78.27577209472656,-0.031274499745444606,0.024297737120997587
583,583,583,583,2021-05-28,80.19625091552734,82.63627624511719,77.35728454589844,-0.02952729044024438,0.03669940570295571
584,584,584,584,2021-06-01,79.66743469238281,83.32283020019531,78.1830062866211,-0.043870275397869696,0.018986586424161844
585,585,585,585,2021-06-02,79.77875518798828,83.23004913330078,78.23865509033203,-0.04146692187799783,0.019684644321634748
586,586,586,586,2021-06-03,80.7714614868164,82.29300689697266,78.45204162597656,-0.01848936461953765,0.0295648119891867
587,587,587,587,2021-06-04,80.22408294677734,81.0126953125,82.20952606201172,-0.009734429433320924,-0.024151010355378144
588,588,588,588,2021-06-07,80.09419250488281,80.17769622802734,82.76616668701172,-0.001041483193867876,-0.03228341107343091
589,589,589,589,2021-06-08,79.61177062988281,80.19625091552734,82.63627624511719,-0.007288124805985952,-0.03660021666831925
590,590,590,590,2021-06-09,78.81388854980469,79.66743469238281,83.32283020019531,-0.010713865029969849,-0.05411412021839912
591,591,591,591,2021-06-10,79.32415771484375,79.77875518798828,83.23004913330078,-0.0056982272043896165,-0.046928861140059897
592,592,592,592,2021-06-11,79.29630279541016,80.7714614868164,82.29300689697266,-0.01826336510757609,-0.03641505171046
593,593,593,593,2021-06-14,78.50770568847656,80.22408294677734,81.0126953125,-0.02139478813911111,-0.030920951517050987
594,594,594,594,2021-06-15,79.23137664794922,80.09419250488281,80.17769622802734,-0.010772514585011828,-0.011802778385983648
595,595,595,595,2021-06-16,78.61905670166016,79.61177062988281,80.19625091552734,-0.01246943662185096,-0.019666682617476505
596,596,596,596,2021-06-17,78.14588928222656,78.81388854980469,79.66743469238281,-0.008475654226297924,-0.01909871224084647
597,597,597,597,2021-06-18,76.44805908203125,79.32415771484375,79.77875518798828,-0.03625753762367778,-0.04174916114081595
598,598,598,598,2021-06-21,77.9510498046875,79.29630279541016,80.7714614868164,-0.016964889197841893,-0.03491841833998832
599,599,599,599,2021-06-22,77.75621795654297,78.50770568847656,80.22408294677734,-0.009572152508386167,-0.03076214647254516
600,600,600,600,2021-06-23,77.6820068359375,79.23137664794922,80.09419250488281,-0.019555003050067854,-0.030116861079512836
601,601,601,601,2021-06-24,77.7191162109375,78.61905670166016,79.61177062988281,-0.011446849256125158,-0.02377355011665694
602,602,602,602,2021-06-25,78.0067138671875,78.14588928222656,78.81388854980469,-0.001780969111969899,-0.010241528459887017
603,603,603,603,2021-06-28,78.04383850097656,76.44805908203125,79.32415771484375,0.02087403445041014,-0.01614034426271138
604,604,604,604,2021-06-29,77.4593276977539,77.9510498046875,79.29630279541016,-0.006308088321653638,-0.023165961500068555
605,605,605,605,2021-06-30,77.41294860839844,77.75621795654297,78.50770568847656,-0.004414686788603572,-0.013944581241772447
606,606,606,606,2021-07-01,76.28105926513672,77.6820068359375,79.23137664794922,-0.01803438953063541,-0.037236730038425536
607,607,607,607,2021-07-02,76.47590637207031,77.7191162109375,78.61905670166016,-0.015996191149330485,-0.02725993441669705
608,608,608,608,2021-07-06,75.31620025634766,78.0067138671875,78.14588928222656,-0.03449079543871891,-0.0362103375093652
609,609,609,609,2021-07-07,75.46463012695312,78.04383850097656,76.44805908203125,-0.03304819987795915,-0.012864014690325498
610,610,610,610,2021-07-08,74.42552947998047,77.4593276977539,77.9510498046875,-0.03916633810212389,-0.0452273617037936
611,611,611,611,2021-07-09,75.4460678100586,77.41294860839844,77.75621795654297,-0.025407646055306765,-0.029710166044540576
612,612,612,612,2021-07-12,75.90995788574219,76.28105926513672,77.6820068359375,-0.0048649216852726385,-0.022811575323199884
613,613,613,613,2021-07-13,75.76153564453125,76.47590637207031,77.7191162109375,-0.009341121425400445,-0.025187890210861097
614,614,614,614,2021-07-14,76.46662139892578,75.31620025634766,78.0067138671875,0.015274551008448878,-0.01974307584452084
615,615,615,615,2021-07-15,76.14190673828125,75.46463012695312,78.04383850097656,0.008974755593299077,-0.024370043801363206
616,616,616,616,2021-07-16,75.81718444824219,74.42552947998047,77.4593276977539,0.01869862368444486,-0.021200071034948254
617,617,617,617,2021-07-19,74.8430404663086,75.4460678100586,77.41294860839844,-0.007992826680751186,-0.03319739382477205
618,618,618,618,2021-07-20,75.89141082763672,75.90995788574219,76.28105926513672,-0.0002443297114376186,-0.005108062751798759
619,619,619,619,2021-07-21,77.06039428710938,75.76153564453125,76.47590637207031,0.0171440379544614,0.007642771988806807
620,620,620,620,2021-07-22,77.125732421875,76.46662139892578,75.31620025634766,0.008619591279058092,0.02402580267417087
621,621,621,621,2021-07-23,77.72309112548828,76.14190673828125,75.46463012695312,0.020766283048859746,0.029927410957103717
622,622,622,622,2021-07-26,77.3497543334961,75.81718444824219,74.42552947998047,0.020214017394699413,0.039290615383558825
623,623,623,623,2021-07-27,78.0684585571289,74.8430404663086,75.4460678100586,0.04309576509351287,0.0347584814316948
624,624,624,624,2021-07-28,77.75111389160156,75.89141082763672,75.90995788574219,0.024504789721047304,0.02425447276140824
625,625,625,625,2021-07-29,77.52708435058594,77.06039428710938,75.76153564453125,0.006056159818463636,0.02330402480671112
626,626,626,626,2021-07-30,76.87371063232422,77.125732421875,76.46662139892578,-0.003267674505471496,0.005323750754916423
627,627,627,627,2021-08-02,76.92039489746094,77.72309112548828,76.14190673828125,-0.010327641585064384,0.010224174735412817
628,628,628,628,2021-08-03,78.40449523925781,77.3497543334961,75.81718444824219,0.013635995548404223,0.03412565119431332
629,629,629,629,2021-08-04,76.11769104003906,78.0684585571289,74.8430404663086,-0.024987908729647956,0.017030983319073822
630,630,630,630,2021-08-05,74.71760559082031,77.75111389160156,75.89141082763672,-0.039015624972402074,-0.01546690493713887
631,631,631,631,2021-08-06,75.83766174316406,77.52708435058594,77.06039428710938,-0.021791385830816523,-0.01586719812761006
632,632,632,632,2021-08-09,76.21101379394531,76.87371063232422,77.125732421875,-0.008620591264918764,-0.011860096484091809
633,633,633,633,2021-08-10,77.69509887695312,76.92039489746094,77.72309112548828,0.010071502889771988,-0.0003601535673608547
634,634,634,634,2021-08-11,79.29119110107422,78.40449523925781,77.3497543334961,0.011309247755636687,0.02509945615609266
635,635,635,635,2021-08-12,79.46854400634766,76.11769104003906,78.0684585571289,0.04402199962353026,0.01793407318519291
636,636,636,636,2021-08-13,78.74050903320312,74.71760559082031,77.75111389160156,0.05384143951846676,0.012725157133838039
637,637,637,637,2021-08-16,79.7018814086914,75.83766174316406,77.52708435058594,0.05095383450262636,0.028052094004603623
638,638,638,638,2021-08-17,80.7099380493164,76.21101379394531,76.87371063232422,0.059032468293034546,0.04990298224760226
639,639,639,639,2021-08-18,78.95516204833984,77.69509887695312,76.92039489746094,0.01621805222723638,0.02645289527688144
640,640,640,640,2021-08-19,78.6191635131836,79.29119110107422,78.40449523925781,-0.008475438173629835,0.0027379587518636672
641,641,641,641,2021-08-20,79.19784545898438,79.46854400634766,76.11769104003906,-0.003406360979026579,0.04046568382276727
642,642,642,642,2021-08-23,78.96450805664062,78.74050903320312,74.71760559082031,0.002844774896528124,0.056839381190530114
643,643,643,643,2021-08-24,78.22712707519531,79.7018814086914,75.83766174316406,-0.018503381694767285,0.0315076345592451
644,644,644,644,2021-08-25,78.00311279296875,80.7099380493164,76.21101379394531,-0.0335376946354945,0.023514960762348602
645,645,645,645,2021-08-26,77.49909210205078,78.95516204833984,77.69509887695312,-0.018441732098499086,-0.002522768845596879
646,646,646,646,2021-08-27,78.13379669189453,78.6191635131836,79.29119110107422,-0.006173645197937949,-0.014596759023386752
647,647,647,647,2021-08-30,78.96450805664062,79.19784545898438,79.46854400634766,-0.0029462594719775748,-0.006342584427704745
648,648,648,648,2021-08-31,80.63526916503906,78.96450805664062,78.74050903320312,0.0211583805119131,0.024063346238172745
649,649,649,649,2021-09-01,80.00057220458984,78.22712707519531,79.7018814086914,0.022670462225844235,0.0037476003153154025
650,650,650,650,2021-09-02,81.16729736328125,78.00311279296875,80.7099380493164,0.040564850004264574,0.005666703816392227
651,651,651,651,2021-09-03,81.6433334350586,77.49909210205078,78.95516204833984,0.05347470816239608,0.034046809821920654
652,652,652,652,2021-09-07,80.8126220703125,78.13379669189453,78.6191635131836,0.03428510442134791,0.02789979515313834
653,653,653,653,2021-09-08,80.47660064697266,78.96450805664062,79.19784545898438,0.019149015520332435,0.0161463380799991
654,654,654,654,2021-09-09,79.72055053710938,80.63526916503906,78.96450805664062,-0.011343902456101396,0.009574459451155537
655,655,655,655,2021-09-10,78.20846557617188,80.00057220458984,78.22712707519531,-0.022401172629552102,-0.00023855534162076086
656,656,656,656,2021-09-13,78.88050842285156,81.16729736328125,78.00311279296875,-0.028173772131338648,0.011248213032363674
657,657,657,657,2021-09-14,78.30180358886719,81.6433334350586,77.49909210205078,-0.04092838576770452,0.010357688910205498
658,658,658,658,2021-09-15,79.8418960571289,80.8126220703125,78.13379669189453,-0.012012059357992322,0.021861210353951277
659,659,659,659,2021-09-16,79.66455078125,80.47660064697266,78.96450805664062,-0.0100905090323693,0.008865283173894234
660,660,660,660,2021-09-17,79.81388854980469,79.72055053710938,80.63526916503906,0.0011708149538163237,-0.010186369112915372
661,661,661,661,2021-09-20,78.94583892822266,78.20846557617188,80.00057220458984,0.009428306087051475,-0.013184071654760876
662,662,662,662,2021-09-21,78.33912658691406,78.88050842285156,81.16729736328125,-0.006863315751406418,-0.03484372238869948
663,663,663,663,2021-09-22,78.27381896972656,78.30180358886719,81.6433334350586,-0.0003573943109607125,-0.041271152506435094
664,664,664,664,2021-09-23,79.20718383789062,79.8418960571289,80.8126220703125,-0.007949613556072488,-0.019866181684156103
665,665,665,665,2021-09-24,79.06717681884766,79.66455078125,80.47660064697266,-0.0074986170956096165,-0.017513461264445418
666,666,666,666,2021-09-27,80.028564453125,79.81388854980469,79.72055053710938,0.00268970610530217,0.0038636702072478712
667,667,667,667,2021-09-28,79.95389556884766,78.94583892822266,78.20846557617188,0.012768964828425267,0.022317660624294078
668,668,668,668,2021-09-29,81.00862121582031,78.33912658691406,78.88050842285156,0.03407613468787596,0.02697894366451936
669,669,669,669,2021-09-30,79.20718383789062,78.27381896972656,78.30180358886719,0.011924355812063414,0.01156269980417357
670,670,670,670,2021-10-01,78.46981048583984,79.20718383789062,79.8418960571289,-0.009309425184967135,-0.017185032408389977
671,671,671,671,2021-10-04,78.22712707519531,79.06717681884766,79.66455078125,-0.010624506621464413,-0.018043454610089937
672,672,672,672,2021-10-05,78.0684585571289,80.028564453125,79.81388854980469,-0.024492578486075223,-0.021868750218661748
673,673,673,673,2021-10-06,77.6111068725586,79.95389556884766,78.94583892822266,-0.029301745457439354,-0.01690693358617157
674,674,674,674,2021-10-07,78.59114837646484,81.00862121582031,78.33912658691406,-0.02984216745171997,0.003217061518693054
675,675,675,675,2021-10-08,78.74983215332031,79.20718383789062,78.27381896972656,-0.00577411874037026,0.006081384425332015
676,676,676,676,2021-10-11,78.66582489013672,78.46981048583984,79.20718383789062,0.002497959445591391,-0.006834720305949449
677,677,677,677,2021-10-12,78.20846557617188,78.22712707519531,79.06717681884766,-0.00023855534162076086,-0.010860527430278544
678,678,678,678,2021-10-13,77.62042999267578,78.0684585571289,80.028564453125,-0.005738919055578218,-0.0300909366162595
679,679,679,679,2021-10-14,78.92716979980469,77.6111068725586,79.95389556884766,0.01695714673168025,-0.0128414727229752
680,680,680,680,2021-10-15,80.12190246582031,78.59114837646484,81.00862121582031,0.019477436339559562,-0.010945980028935876
681,681,681,681,2021-10-18,78.85250091552734,78.74983215332031,79.20718383789062,0.001303733092498982,-0.004477913557553004
682,682,682,682,2021-10-19,79.23519134521484,78.66582489013672,78.46981048583984,0.007237786623013109,0.009753825766064761
683,683,683,683,2021-10-20,80.78462219238281,78.20846557617188,78.22712707519531,0.0329396133427764,0.03269320008044163
684,684,684,684,2021-10-21,81.54505157470703,77.62042999267578,78.0684585571289,0.05056170884909528,0.0445326202391203
685,685,685,685,2021-10-22,82.16466522216797,78.92716979980469,77.6111068725586,0.04101876996951814,0.05867147800232453
686,686,686,686,2021-10-25,82.31487274169922,80.12190246582031,78.59114837646484,0.027370421924447275,0.04738096391462698
687,687,687,687,2021-10-26,82.91571044921875,78.85250091552734,78.74983215332031,0.0515292411339523,0.05290015460334918
688,688,688,688,2021-10-27,82.69978332519531,79.23519134521484,78.66582489013672,0.04372541949051145,0.05127968136979866
689,689,689,689,2021-10-28,83.19734954833984,80.78462219238281,78.20846557617188,0.029866171190493285,0.06378956466431362
690,690,690,690,2021-10-29,83.81696319580078,81.54505157470703,77.62042999267578,0.02786081530664486,0.07983121458757325
691,691,691,691,2021-11-01,85.10314178466797,82.16466522216797,78.92716979980469,0.035763263375497845,0.07824899841877464
692,692,692,692,2021-11-02,85.57254028320312,82.31487274169922,80.12190246582031,0.039575685814717154,0.06802931095786247
693,693,693,693,2021-11-03,90.44498443603516,82.91571044921875,78.85250091552734,0.09080636161741218,0.14701478565564519
694,694,694,694,2021-11-04,88.70816802978516,82.69978332519531,79.23519134521484,0.07265296791605169,0.11955516890592333
695,695,695,695,2021-11-05,88.0416030883789,83.19734954833984,80.78462219238281,0.058226056074351495,0.08983121662330862
696,696,696,696,2021-11-08,88.0228271484375,83.81696319580078,81.54505157470703,0.05017914980779725,0.07943799713948185
697,697,697,697,2021-11-09,87.08403015136719,85.10314178466797,82.16466522216797,0.02327632476496988,0.05987202547345105
698,698,698,698,2021-11-10,87.27178955078125,85.57254028320312,82.31487274169922,0.019857412926558515,0.06021896947635019
699,699,699,699,2021-11-11,88.4452896118164,90.44498443603516,82.91571044921875,-0.02210951593046029,0.06668916098818478
700,700,700,700,2021-11-12,88.26692199707031,88.70816802978516,82.69978332519531,-0.004974130821489675,0.06731745172757808
701,701,701,701,2021-11-15,87.76934814453125,88.0416030883789,83.19734954833984,-0.0030923442361034947,0.0549536568293556
702,702,702,702,2021-11-16,87.20606994628906,88.0228271484375,83.81696319580078,-0.009278924894914997,0.04043461635052514
703,703,703,703,2021-11-17,87.05587005615234,87.08403015136719,85.10314178466797,-0.0003233669269313566,0.022945431044429032
704,704,704,704,2021-11-18,89.50614929199219,87.27178955078125,85.57254028320312,0.025602313791340592,0.04596812243472903
705,705,705,705,2021-11-19,87.45955657958984,88.4452896118164,90.44498443603516,-0.011145116224424267,-0.03300821903017381
706,706,706,706,2021-11-22,87.29995727539062,88.26692199707031,88.70816802978516,-0.01095500669788596,-0.01587464588291021
707,707,707,707,2021-11-23,87.91017150878906,87.76934814453125,88.0416030883789,0.0016044708914313421,-0.0014928349209851755
708,708,708,708,2021-11-24,86.98076629638672,87.20606994628906,88.0228271484375,-0.0025835776115252784,-0.011838529683822818
709,709,709,709,2021-11-26,85.9198989868164,87.05587005615234,87.08403015136719,-0.013048759016516809,-0.013367906406344776
710,710,710,710,2021-11-29,86.38928985595703,89.50614929199219,87.27178955078125,-0.03482285251560935,-0.010112084321483028
711,711,711,711,2021-11-30,83.61042785644531,87.45955657958984,88.4452896118164,-0.04401038461293538,-0.054664999985766904
712,712,712,712,2021-12-01,83.34756469726562,87.29995727539062,88.26692199707031,-0.045273705755170646,-0.05573273870327056
713,713,713,713,2021-12-02,84.48351287841797,87.91017150878906,87.76934814453125,-0.03897909162910118,-0.03743716155556309
714,714,714,714,2021-12-03,85.30967712402344,86.98076629638672,87.20606994628906,-0.01921216889109767,-0.021746110373207173
715,715,715,715,2021-12-06,86.98076629638672,85.9198989868164,87.05587005615234,0.012347166629386841,-0.0008627075890136338
716,716,716,716,2021-12-07,87.2436294555664,86.38928985595703,89.50614929199219,0.009889415702269089,-0.02527781447780597
717,717,717,717,2021-12-08,87.40320587158203,83.61042785644531,87.45955657958984,0.04536249977872031,-0.0006443058964806792
718,718,718,718,2021-12-09,91.35562133789062,83.34756469726562,87.29995727539062,0.09608027144778375,0.04645665575420921
719,719,719,719,2021-12-10,92.8107681274414,84.48351287841797,87.91017150878906,0.09856663111307129,0.055745501738242
720,720,720,720,2021-12-13,92.84832763671876,85.30967712402344,86.98076629638672,0.0883680581950348,0.06745814724531574
721,721,721,721,2021-12-14,92.73565673828124,86.98076629638672,85.9198989868164,0.06616279307410045,0.07932688273423882
722,722,722,722,2021-12-15,94.39735412597656,87.2436294555664,86.38928985595703,0.08199710070582955,0.09269741982335944
723,723,723,723,2021-12-16,95.02635192871094,87.40320587158203,83.61042785644531,0.08721815156676604,0.13653708472663428
