,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CMS,CMS_6m,CMS_12m,CMS_6m_ret,CMS_12m_ret
244,244,244,244,2020-01-24,60.050758361816406,57.56828689575195,55.40614318847656,0.04312220494870478,0.08382852344622016
245,245,245,245,2020-01-27,59.83721923828125,58.17332077026367,55.38835525512695,0.028602432283152623,0.08032128707671804
246,246,246,246,2020-01-28,59.677059173583984,58.41357803344727,55.8154411315918,0.021629922060471207,0.0691854792097395
247,247,247,247,2020-01-29,59.890602111816406,58.9118537902832,56.10906219482422,0.016613775642120965,0.06739624169553515
248,248,248,248,2020-01-30,60.56682968139648,59.21438217163086,56.669620513916016,0.022839848363959803,0.06877069463564611
249,249,249,249,2020-01-31,60.95833206176758,59.71265411376953,56.84757614135742,0.020861205492971102,0.07231189435743635
250,250,250,250,2020-02-03,60.93163299560547,60.050758361816406,57.56828689575195,0.014668834463032798,0.0584235918978111
251,251,251,251,2020-02-04,59.94398498535156,59.83721923828125,58.17332077026367,0.0017842698646330923,0.030437736605763765
252,252,252,252,2020-02-05,60.42446899414063,59.677059173583984,58.41357803344727,0.012524240150350474,0.034425060549140296
253,253,253,253,2020-02-06,60.26155090332031,59.890602111816406,58.9118537902832,0.006193772953080989,0.022910450549422867
254,254,254,254,2020-02-07,60.10041427612305,60.56682968139648,59.21438217163086,-0.007700839019095795,0.014963123349392538
255,255,255,255,2020-02-10,60.47638320922852,60.95833206176758,59.71265411376953,-0.007906201436921001,0.01279007116320563
256,256,256,256,2020-02-11,60.30630493164063,60.93163299560547,60.050758361816406,-0.010262781961053569,0.004255509452262274
257,257,257,257,2020-02-12,60.2973518371582,59.94398498535156,59.83721923828125,0.005894950959516532,0.00768973900750014
258,258,258,258,2020-02-13,60.798641204833984,60.42446899414063,59.677059173583984,0.006192395513308302,0.018794190712173586
259,259,259,259,2020-02-14,61.326778411865234,60.26155090332031,59.890602111816406,0.017676735705888236,0.023979994346483124
260,260,260,260,2020-02-18,61.640098571777344,60.10041427612305,60.56682968139648,0.02561853049099505,0.017720407292682427
261,261,261,261,2020-02-19,61.29991912841797,60.47638320922852,60.95833206176758,0.013617479675334998,0.005603615701037734
262,262,262,262,2020-02-20,61.39839172363281,60.30630493164063,60.93163299560547,0.018108998606863658,0.007660367941574986
263,263,263,263,2020-02-21,61.273067474365234,60.2973518371582,59.94398498535156,0.016181732820407912,0.022172074301340716
264,264,264,264,2020-02-24,61.09404373168945,60.798641204833984,60.42446899414063,0.004858702776929569,0.011081185299514074
265,265,265,265,2020-02-25,59.83187103271485,61.326778411865234,60.26155090332031,-0.024376095041398038,-0.007130249125098187
266,266,266,266,2020-02-26,59.473819732666016,61.640098571777344,60.10041427612305,-0.03514398726323886,-0.01042579408152211
267,267,267,267,2020-02-27,56.23336791992188,61.29991912841797,60.47638320922852,-0.08265184164243522,-0.07015987174079497
268,268,268,268,2020-02-28,54.08500671386719,61.39839172363281,60.30630493164063,-0.1191136250389867,-0.10316165490201246
269,269,269,269,2020-03-02,57.41497039794922,61.273067474365234,60.2973518371582,-0.06296562642355263,-0.04780278654680015
270,270,270,270,2020-03-03,57.57609558105469,61.09404373168945,60.798641204833984,-0.057582506178257886,-0.05300357968399927
271,271,271,271,2020-03-04,61.18354415893555,59.83187103271485,61.326778411865234,0.022591189325863237,-0.0023355906936401993
272,272,272,272,2020-03-05,60.628562927246094,59.473819732666016,61.640098571777344,0.01941599177202047,-0.016410350858757305
273,273,273,273,2020-03-06,60.77178192138672,56.23336791992188,61.29991912841797,0.08070677907692958,-0.008615626489242967
274,274,274,274,2020-03-09,58.56075668334961,54.08500671386719,61.39839172363281,0.08275398749899487,-0.046216764977428104
275,275,275,275,2020-03-10,58.641334533691406,57.41497039794922,61.273067474365234,0.021359658069004084,-0.042950892605056246
276,276,276,276,2020-03-11,56.618282318115234,57.57609558105469,61.09404373168945,-0.016635606379231782,-0.07326019265037853
277,277,277,277,2020-03-12,52.71542739868164,61.18354415893555,59.83187103271485,-0.13840513616302463,-0.11894068347189213
278,278,278,278,2020-03-13,55.84845352172852,60.628562927246094,59.473819732666016,-0.07884253188144463,-0.060957346059719475
279,279,279,279,2020-03-16,50.97882843017578,60.77178192138672,56.23336791992188,-0.1611431026307395,-0.09344166433759993
280,280,280,280,2020-03-17,58.0236701965332,58.56075668334961,54.08500671386719,-0.00917144035075479,0.07282357388810601
281,281,281,281,2020-03-18,54.28193664550781,58.641334533691406,57.41497039794922,-0.07434001839912041,-0.05456823770396502
282,282,282,282,2020-03-19,50.56707000732422,56.618282318115234,57.57609558105469,-0.10687735591821212,-0.12173499267353549
283,283,283,283,2020-03-20,44.3547248840332,52.71542739868164,61.18354415893555,-0.15860067777535525,-0.27505466553533386
284,284,284,284,2020-03-23,43.42375946044922,55.84845352172852,60.628562927246094,-0.22247158654886168,-0.2837738952751121
285,285,285,285,2020-03-24,46.03760147094727,50.97882843017578,60.77178192138672,-0.09692704033001398,-0.24245101895316012
286,286,286,286,2020-03-25,47.729434967041016,58.0236701965332,58.56075668334961,-0.17741441026781601,-0.18495870493743516
287,287,287,287,2020-03-26,50.96988677978516,54.28193664550781,58.641334533691406,-0.06101569086144132,-0.1308198016792872
288,288,288,288,2020-03-27,52.12462615966797,50.56707000732422,56.618282318115234,0.030801787647932732,-0.07936758189164461
289,289,289,289,2020-03-30,55.44563674926758,44.3547248840332,52.71542739868164,0.25005029101706544,0.05179146760847875
290,290,290,290,2020-03-31,52.59010696411133,43.42375946044922,55.84845352172852,0.21109060149457837,-0.0583426460743357
291,291,291,291,2020-04-01,49.86884689331055,46.03760147094727,50.97882843017578,0.08321991806591056,-0.0217733826187384
292,292,292,292,2020-04-02,50.89827346801758,47.729434967041016,58.0236701965332,0.06639170363455515,-0.12280155158026096
293,293,293,293,2020-04-03,48.83047103881836,50.96988677978516,54.28193664550781,-0.041974112091128,-0.10042872350503351
294,294,294,294,2020-04-06,52.67961120605469,52.12462615966797,50.56707000732422,0.010647271496714295,0.04177701414031865
295,295,295,295,2020-04-07,51.327938079833984,55.44563674926758,44.3547248840332,-0.07426551322792752,0.15721466459396294
296,296,296,296,2020-04-08,54.28193664550781,52.59010696411133,43.42375946044922,0.032170112955864916,0.2500515229444453
297,297,297,297,2020-04-09,55.794734954833984,49.86884689331055,46.03760147094727,0.11882945828286928,0.21193835413089657
298,298,298,298,2020-04-13,54.74742126464844,50.89827346801758,47.729434967041016,0.07562432936059227,0.14703686105761804
299,299,299,299,2020-04-14,55.74103164672852,48.83047103881836,50.96988677978516,0.14152148158506472,0.09360713096258255
300,300,300,300,2020-04-15,54.33564376831055,52.67961120605469,52.12462615966797,0.03143592984728638,0.04241790822383651
301,301,301,301,2020-04-16,55.39192581176758,51.327938079833984,55.44563674926758,0.0791769138595162,-0.0009687135119916812
302,302,302,302,2020-04-17,56.54666519165039,54.28193664550781,52.59010696411133,0.0417215870710832,0.07523388819572285
303,303,303,303,2020-04-20,52.983978271484375,55.794734954833984,49.86884689331055,-0.0503767369022351,0.062466481024483045
304,304,304,304,2020-04-21,52.28575897216797,54.74742126464844,50.89827346801758,-0.044963986168057524,0.02725997189319651
305,305,305,305,2020-04-22,53.70009231567383,55.74103164672852,48.83047103881836,-0.036614667342176443,0.09972505227287898
306,306,306,306,2020-04-23,53.02873229980469,54.33564376831055,52.67961120605469,-0.024052562514554565,0.006627252664876737
307,307,307,307,2020-04-24,53.17195892333984,55.39192581176758,51.327938079833984,-0.040077445510228626,0.03592625989841469
308,308,308,308,2020-04-27,51.91874313354492,56.54666519165039,54.28193664550781,-0.08184252851021923,-0.04353554161849271
309,309,309,309,2020-04-28,53.00187301635742,52.983978271484375,55.794734954833984,0.00033773879306231436,-0.05005601228749257
310,310,310,310,2020-04-29,51.256324768066406,52.28575897216797,54.74742126464844,-0.019688615491830874,-0.06376732302524546
311,311,311,311,2020-04-30,51.104148864746094,53.70009231567383,55.74103164672852,-0.04834150816105842,-0.08318616726309858
312,312,312,312,2020-05-01,50.083683013916016,53.02873229980469,54.33564376831055,-0.05553686007876746,-0.0782536187944155
313,313,313,313,2020-05-04,50.790863037109375,53.17195892333984,55.39192581176758,-0.04478104501779567,-0.0830637806364325
314,314,314,314,2020-05-05,51.16681289672852,51.91874313354492,56.54666519165039,-0.014482828193323027,-0.09514004542422161
315,315,315,315,2020-05-06,48.92893981933594,53.00187301635742,52.983978271484375,-0.07684508047035421,-0.0765332952420229
316,316,316,316,2020-05-07,48.82151412963867,51.256324768066406,52.28575897216797,-0.047502637956294946,-0.0662559922745567
317,317,317,317,2020-05-08,49.49288177490234,51.104148864746094,53.70009231567383,-0.03152908571294655,-0.07834643031970179
318,318,318,318,2020-05-11,49.66296005249024,50.083683013916016,53.02873229980469,-0.008400399813026427,-0.06347072806277221
319,319,319,319,2020-05-12,49.72562026977539,50.790863037109375,53.17195892333984,-0.02097311806959623,-0.06481496494295369
320,320,320,320,2020-05-13,48.90208435058594,51.16681289672852,51.91874313354492,-0.0442616691939276,-0.058103463236765185
321,321,321,321,2020-05-14,49.03556060791016,48.92893981933594,53.00187301635742,0.0021790946006168266,-0.07483343856967428
322,322,322,322,2020-05-15,48.41326522827149,48.82151412963867,51.256324768066406,-0.008362069645835524,-0.055467487235179025
323,323,323,323,2020-05-18,50.58681106567383,49.49288177490234,51.104148864746094,0.02210276006450318,-0.010123205465009666
324,324,324,324,2020-05-19,49.88333511352539,49.66296005249024,50.083683013916016,0.004437412929117146,-0.004000262926649345
325,325,325,325,2020-05-20,50.000579833984375,49.72562026977539,50.790863037109375,0.005529535131331809,-0.015559554531443864
326,326,326,326,2020-05-21,49.369258880615234,48.90208435058594,51.16681289672852,0.00955326416518476,-0.035131248446944374
327,327,327,327,2020-05-22,50.135868072509766,49.03556060791016,48.92893981933594,0.022438969820243182,0.02466696105883881
328,328,328,328,2020-05-26,50.21703338623047,48.41326522827149,48.82151412963867,0.03725772573806174,0.028584104394759002
329,329,329,329,2020-05-27,50.47857666015625,50.58681106567383,49.49288177490234,-0.0021395775546527718,0.019915891940520458
330,330,330,330,2020-05-28,52.24627685546875,49.88333511352539,49.66296005249024,0.04736936166288275,0.05201697200988664
331,331,331,331,2020-05-29,52.832515716552734,50.000579833984375,49.72562026977539,0.05663806083791756,0.06248077811642294
332,332,332,332,2020-06-01,53.22031784057617,49.369258880615234,48.90208435058594,0.0780052009545773,0.08830366941073953
333,333,333,333,2020-06-02,53.662235260009766,50.135868072509766,49.03556060791016,0.07033621483126495,0.09435345685337704
334,334,334,334,2020-06-03,54.23944854736328,50.21703338623047,48.41326522827149,0.08010061307675254,0.12034270548827841
335,335,335,335,2020-06-04,53.02190399169922,50.47857666015625,50.58681106567383,0.05038429170984271,0.048136913055540465
336,336,336,336,2020-06-05,53.60812759399414,52.24627685546875,49.88333511352539,0.02606598633416013,0.07467007713080531
337,337,337,337,2020-06-08,54.997032165527344,52.832515716552734,50.000579833984375,0.040969399613436375,0.09992788779915274
338,338,338,338,2020-06-09,54.37472915649414,53.22031784057617,49.369258880615234,0.02169117665505227,0.10138840220354806
339,339,339,339,2020-06-10,54.02299880981445,53.662235260009766,50.135868072509766,0.006722857295389906,0.07753193246166323
340,340,340,340,2020-06-11,52.40862655639648,54.23944854736328,50.21703338623047,-0.033754435931775406,0.04364242613278191
341,341,341,341,2020-06-12,52.57997894287109,53.02190399169922,50.47857666015625,-0.008334763853393823,0.041629586683126885
342,342,342,342,2020-06-15,52.73329544067383,53.60812759399414,52.24627685546875,-0.016319020875825596,0.009321594083198326
343,343,343,343,2020-06-16,53.32853698730469,54.997032165527344,52.832515716552734,-0.030337913020486273,0.00938856051097603
344,344,344,344,2020-06-17,53.31953048706055,54.37472915649414,53.22031784057617,-0.019406049203420594,0.001864187410183682
345,345,345,345,2020-06-18,53.23835372924805,54.02299880981445,53.662235260009766,-0.014524278508283417,-0.007899065864623078
346,346,346,346,2020-06-19,52.24627685546875,52.40862655639648,54.23944854736328,-0.0030977667532084974,-0.036747639315581226
347,347,347,347,2020-06-22,53.00386428833008,52.57997894287109,53.02190399169922,0.008061725279874032,-0.0003402311499783872
348,348,348,348,2020-06-23,52.14706802368164,52.73329544067383,53.60812759399414,-0.01111683637620764,-0.027254441367136728
349,349,349,349,2020-06-24,51.76828384399414,53.32853698730469,54.997032165527344,-0.029257377596576095,-0.0587076828403299
350,350,350,350,2020-06-25,51.20009231567383,53.31953048706055,54.37472915649414,-0.03974975308346085,-0.05838441662271998
351,351,351,351,2020-06-26,50.97461700439453,53.23835372924805,54.02299880981445,-0.04252078748276289,-0.056427482231255155
352,352,352,352,2020-06-29,51.903564453125,52.24627685546875,52.40862655639648,-0.006559556450152604,-0.009637003227474072
353,353,353,353,2020-06-30,52.68820190429688,53.00386428833008,52.57997894287109,-0.0059554598192324,0.0020582541796636544
354,354,354,354,2020-07-01,54.07710647583008,52.14706802368164,52.73329544067383,0.03701144714928062,0.02548316057106792
355,355,355,355,2020-07-02,54.38374710083008,51.76828384399414,53.32853698730469,0.05052250263342217,0.019786969100175966
356,356,356,356,2020-07-06,54.140235900878906,51.20009231567383,53.31953048706055,0.05742457585970051,0.015392210064893996
357,357,357,357,2020-07-07,53.65322113037109,50.97461700439453,53.23835372924805,0.0525478028750197,0.007792641433522096
358,358,358,358,2020-07-08,53.572052001953125,51.903564453125,52.24627685546875,0.03214591457076055,0.025375495179339236
359,359,359,359,2020-07-09,53.202274322509766,52.68820190429688,53.00386428833008,0.009756879142443386,0.0037433126215171697
360,360,360,360,2020-07-10,53.63519287109375,54.07710647583008,52.14706802368164,-0.008171916611955599,0.02853707607753342
361,361,361,361,2020-07-13,53.55401992797852,54.38374710083008,51.76828384399414,-0.015256895986096808,0.03449479007968992
362,362,362,362,2020-07-14,54.203372955322266,54.140235900878906,51.20009231567383,0.0011661761976611285,0.058657719230889915
363,363,363,363,2020-07-15,53.87870407104492,53.65322113037109,50.97461700439453,0.004202598388751699,0.056971238575466376
364,364,364,364,2020-07-16,54.41080856323242,53.572052001953125,51.903564453125,0.015656606942155538,0.04830581746214668
365,365,365,365,2020-07-17,55.70050430297852,53.202274322509766,52.68820190429688,0.04695720271890269,0.05717223761314161
366,366,366,366,2020-07-20,55.37582778930664,53.63519287109375,54.07710647583008,0.03245322380766513,0.024016102156964036
367,367,367,367,2020-07-21,56.0432243347168,53.55401992797852,54.38374710083008,0.04648025321135285,0.03051421283660294
368,368,368,368,2020-07-22,57.79288864135742,54.203372955322266,54.140235900878906,0.06622310550662336,0.06746650951366129
369,369,369,369,2020-07-23,57.76582717895508,53.87870407104492,53.65322113037109,0.07214581669938758,0.07665161498115536
370,370,370,370,2020-07-24,57.29684066772461,54.41080856323242,53.572052001953125,0.053041522092770244,0.06952857929794609
371,371,371,371,2020-07-27,56.80982208251953,55.70050430297852,53.202274322509766,0.019915758275849127,0.06780814929341128
372,372,372,372,2020-07-28,57.29684066772461,55.37582778930664,53.63519287109375,0.03469045890793754,0.06826949994253262
373,373,373,373,2020-07-29,57.69367218017578,56.0432243347168,53.55401992797852,0.029449551931589824,0.07729862777368379
374,374,374,374,2020-07-30,57.65760040283203,57.79288864135742,54.203372955322266,-0.0023409149759746617,0.06372716787121258
375,375,375,375,2020-07-31,57.88306427001953,57.76582717895508,53.87870407104492,0.002029523280282275,0.0743217615942362
376,376,376,376,2020-08-03,56.791786193847656,57.29684066772461,54.41080856323242,-0.008814700217170124,0.04375927675929003
377,377,377,377,2020-08-04,56.90001678466797,56.80982208251953,55.70050430297852,0.0015876603524198618,0.021535038088071667
378,378,378,378,2020-08-05,56.23261260986328,57.29684066772461,55.37582778930664,-0.018573939600491918,0.015472180818976167
379,379,379,379,2020-08-06,56.05831527709961,57.69367218017578,56.0432243347168,-0.028345515916702202,0.0002692732718709845
380,380,380,380,2020-08-07,57.08415985107422,57.65760040283203,57.79288864135742,-0.00994561944568273,-0.012263252572151662
381,381,381,381,2020-08-10,57.22940826416016,57.88306427001953,57.76582717895508,-0.01129269872116856,-0.00928609423583815
382,382,382,382,2020-08-11,55.38652420043945,56.791786193847656,57.29684066772461,-0.02474410627994017,-0.03334069461811073
383,383,383,383,2020-08-12,55.74057769775391,56.90001678466797,56.80982208251953,-0.020376779347918816,-0.018821470400179674
384,384,384,384,2020-08-13,55.34112930297852,56.23261260986328,57.29684066772461,-0.01585349258213886,-0.03413297036895335
385,385,385,385,2020-08-14,55.26850128173828,56.05831527709961,57.69367218017578,-0.014089149690946434,-0.042035301390831115
386,386,386,386,2020-08-17,55.37744140625,57.08415985107422,57.65760040283203,-0.029898284380059925,-0.03954654686721981
387,387,387,387,2020-08-18,55.304813385009766,57.22940826416016,57.88306427001953,-0.033629473683649325,-0.04454240489035699
388,388,388,388,2020-08-19,55.08694076538086,55.38652420043945,56.791786193847656,-0.005408958936914399,-0.0300192253620557
389,389,389,389,2020-08-20,54.79643630981445,55.74057769775391,56.90001678466797,-0.016938134245018888,-0.036969768968861505
390,390,390,390,2020-08-21,54.823673248291016,55.34112930297852,56.23261260986328,-0.009350298073148577,-0.02505555577414409
391,391,391,391,2020-08-24,55.23219299316406,55.26850128173828,56.05831527709961,-0.0006569436067956902,-0.014736837520927581
392,392,392,392,2020-08-25,54.66025924682617,55.37744140625,57.08415985107422,-0.012950799842169736,-0.04246187752559927
393,393,393,393,2020-08-26,53.924922943115234,55.304813385009766,57.22940826416016,-0.02495063914759632,-0.05774103596864133
394,394,394,394,2020-08-27,54.215423583984375,55.08694076538086,55.38652420043945,-0.015820758410025615,-0.021144143514349456
395,395,395,395,2020-08-28,54.51501083374024,54.79643630981445,55.74057769775391,-0.0051358353759185515,-0.021986978151879777
396,396,396,396,2020-08-31,54.91444778442383,54.823673248291016,55.34112930297852,0.001655754362202222,-0.007710025507768781
397,397,397,397,2020-09-01,54.669342041015625,55.23219299316406,55.26850128173828,-0.010190631978312048,-0.010840880914580353
398,398,398,398,2020-09-02,56.06739807128906,54.66025924682617,55.37744140625,0.02574336170102587,0.012459164734201611
399,399,399,399,2020-09-03,56.20356750488281,53.924922943115234,55.304813385009766,0.04225587052152657,0.016250920396680302
400,400,400,400,2020-09-04,55.97660446166992,54.215423583984375,55.08694076538086,0.032484867981476206,0.016150174323134037
401,401,401,401,2020-09-08,54.923526763916016,54.51501083374024,54.79643630981445,0.00749364118117235,0.002319319697781097
402,402,402,402,2020-09-09,56.00384521484375,54.91444778442383,54.823673248291016,0.01983808404477716,0.021526685401174195
403,403,403,403,2020-09-10,55.19587707519531,54.669342041015625,55.23219299316406,0.0096312670780756,-0.0006575135985139591
404,404,404,404,2020-09-11,55.29573440551758,56.06739807128906,54.66025924682617,-0.013763143864645278,0.011625908245729732
405,405,405,405,2020-09-14,55.758731842041016,56.20356750488281,53.924922943115234,-0.00791472290087547,0.03400670411453799
406,406,406,406,2020-09-15,55.4773063659668,55.97660446166992,54.215423583984375,-0.008919763899666644,0.02327534672910292
407,407,407,407,2020-09-16,56.23080062866211,54.923526763916016,54.51501083374024,0.023801710155382017,0.0314737128119571
408,408,408,408,2020-09-17,55.68610382080078,56.00384521484375,54.91444778442383,-0.005673563892336975,0.014051967515110508
409,409,409,409,2020-09-18,55.46822738647461,55.19587707519531,54.669342041015625,0.004934250993208433,0.01461304116042994
410,410,410,410,2020-09-21,54.460540771484375,55.29573440551758,56.06739807128906,-0.01510412408863615,-0.02865938772050003
411,411,411,411,2020-09-22,55.09601974487305,55.758731842041016,56.20356750488281,-0.011885350962524854,-0.019706004603952332
412,412,412,412,2020-09-23,54.07925415039063,55.4773063659668,55.97660446166992,-0.025200434324508136,-0.03389541629983117
413,413,413,413,2020-09-24,54.08832931518555,56.23080062866211,54.923526763916016,-0.038101383752741635,-0.015206551689961434
414,414,414,414,2020-09-25,55.68610382080078,55.68610382080078,56.00384521484375,0.0,-0.005673563892336975
415,415,415,415,2020-09-28,55.74057769775391,55.46822738647461,55.19587707519531,0.004910023703871058,0.009868501986417089
416,416,416,416,2020-09-29,55.4773063659668,54.460540771484375,55.29573440551758,0.018669766772033247,0.003283652209366439
417,417,417,417,2020-09-30,55.74965286254883,55.09601974487305,55.758731842041016,0.01186352699709503,-0.00016282614744367319
418,418,418,418,2020-10-01,55.99477005004883,54.07925415039063,55.4773063659668,0.03542053102898346,0.009327483938540215
419,419,419,419,2020-10-02,55.97660446166992,54.08832931518555,56.23080062866211,0.0349109534421177,-0.004520585944896127
420,420,420,420,2020-10-05,55.90398406982422,55.68610382080078,55.68610382080078,0.003912650267732465,0.003912650267732465
421,421,421,421,2020-10-06,57.093238830566406,55.74057769775391,55.46822738647461,0.024267081337892238,0.029296256986356184
422,422,422,422,2020-10-07,57.20217514038086,55.4773063659668,54.460540771484375,0.031091429764733558,0.05034166627908343
423,423,423,423,2020-10-08,57.982906341552734,55.74965286254883,55.09601974487305,0.040058607799944745,0.05239737117214038
424,424,424,424,2020-10-09,58.409576416015625,55.99477005004883,54.07925415039063,0.04312556983104687,0.08007363144437374
425,425,425,425,2020-10-12,59.08137893676758,55.97660446166992,54.08832931518555,0.0554655736080536,0.09231288310804242
426,426,426,426,2020-10-13,58.79087448120117,55.90398406982422,55.68610382080078,0.05164015515908882,0.055754855293730365
427,427,427,427,2020-10-14,58.818115234375,57.093238830566406,55.74057769775391,0.030211570391503795,0.05521179836543211
428,428,428,428,2020-10-15,58.799949645996094,57.20217514038086,55.4773063659668,0.027932058557111006,0.05989193595865738
429,429,429,429,2020-10-16,59.262939453125,57.982906341552734,55.74965286254883,0.022076042619045833,0.0630189859520418
430,430,430,430,2020-10-19,58.78179168701172,58.409576416015625,55.99477005004883,0.006372504199397611,0.049772891905294214
431,431,431,431,2020-10-20,59.017826080322266,59.08137893676758,55.97660446166992,-0.0010756833640144237,0.05433022684923361
432,432,432,432,2020-10-21,59.17216110229492,58.79087448120117,55.90398406982422,0.0064854728639165415,0.05846053884797797
433,433,433,433,2020-10-22,59.68962478637695,58.818115234375,57.093238830566406,0.014817026158169266,0.04547624217844337
434,434,434,434,2020-10-23,59.78040313720703,58.799949645996094,57.20217514038086,0.016674393381520547,0.045072202070968403
435,435,435,435,2020-10-26,60.05275344848633,59.262939453125,57.982906341552734,0.013327283503816734,0.03569753980148915
436,436,436,436,2020-10-27,59.626068115234375,58.78179168701172,58.409576416015625,0.014362890343970314,0.02082692212240045
437,437,437,437,2020-10-28,58.073692321777344,59.017826080322266,59.08137893676758,-0.01599743367808859,-0.017055908868828573
438,438,438,438,2020-10-29,57.64701843261719,59.17216110229492,58.79087448120117,-0.025774665674980435,-0.019456353705875618
439,439,439,439,2020-10-30,57.49268341064453,59.68962478637695,58.818115234375,-0.03680608453470846,-0.022534415093869775
440,440,440,440,2020-11-02,58.41866302490234,59.78040313720703,58.799949645996094,-0.02277903862875008,-0.006484471898178246
441,441,441,441,2020-11-03,59.28110504150391,60.05275344848633,59.262939453125,-0.012849509184359675,0.00030652526767216415
442,442,442,442,2020-11-04,58.60931396484375,59.626068115234375,58.78179168701172,-0.017052175039038775,-0.002934203215280373
443,443,443,443,2020-11-05,58.8724250793457,58.073692321777344,59.017826080322266,0.013753779476302297,-0.0024636793767813803
444,444,444,444,2020-11-06,58.634883880615234,57.64701843261719,59.17216110229492,0.01713645345166892,-0.009079898581883072
445,445,445,445,2020-11-09,60.42555236816406,57.49268341064453,59.68962478637695,0.05101290779161172,0.012329237860363884
446,446,446,446,2020-11-10,61.31174087524414,58.41866302490234,59.78040313720703,0.049523178048572536,0.025616049034035582
447,447,447,447,2020-11-11,61.22038650512695,59.28110504150391,60.05275344848633,0.03271331501437613,0.019443455788288322
448,448,448,448,2020-11-12,59.22873306274414,58.60931396484375,59.626068115234375,0.0105686119832753,-0.00666378087722197
449,449,449,449,2020-11-13,59.44799423217773,58.8724250793457,58.073692321777344,0.009776549072953777,0.023664793049244848
450,450,450,450,2020-11-16,60.35245895385742,58.634883880615234,57.64701843261719,0.02929271722852378,0.04693114396545228
451,451,451,451,2020-11-17,58.315128326416016,60.42555236816406,57.49268341064453,-0.03492601985480481,0.014305210106425603
452,452,452,452,2020-11-18,56.18643951416016,61.31174087524414,58.41866302490234,-0.08359412549568335,-0.03821079420784823
453,453,453,453,2020-11-19,55.34593200683594,61.22038650512695,59.28110504150391,-0.09595585447339594,-0.06638157355388163
454,454,454,454,2020-11-20,55.95804214477539,59.22873306274414,58.60931396484375,-0.05522135539357109,-0.045236356488640994
455,455,455,455,2020-11-23,56.131622314453125,59.44799423217773,58.8724250793457,-0.05578610280394514,-0.04655494930264281
456,456,456,456,2020-11-24,56.92646026611328,60.35245895385742,58.634883880615234,-0.05676651369521657,-0.02913664190041587
457,457,457,457,2020-11-25,57.282752990722656,58.315128326416016,60.42555236816406,-0.017703387874149712,-0.05201109885256472
458,458,458,458,2020-11-27,56.62495803833008,56.18643951416016,61.31174087524414,0.007804703910084809,-0.07644184898371476
459,459,459,459,2020-11-30,56.22298812866211,55.34593200683594,61.22038650512695,0.015846803731082604,-0.08162964433500153
460,460,460,460,2020-12-01,56.1955680847168,55.95804214477539,59.22873306274414,0.004244714983538511,-0.05121103932468307
461,461,461,461,2020-12-02,56.45138549804688,56.131622314453125,59.44799423217773,0.005696667411506873,-0.050407230266296454
462,462,462,462,2020-12-03,55.68395233154297,56.92646026611328,60.35245895385742,-0.02182654478711621,-0.07735404162875559
463,463,463,463,2020-12-04,54.60590744018555,57.282752990722656,58.315128326416016,-0.04673039284565539,-0.06360649444974709
464,464,464,464,2020-12-07,55.4555549621582,56.62495803833008,56.18643951416016,-0.020651725258326814,-0.013008201949115561
465,465,465,465,2020-12-08,54.998756408691406,56.22298812866211,55.34593200683594,-0.021774575857994916,-0.006272829556861592
466,466,466,466,2020-12-09,54.63331604003906,56.1955680847168,55.95804214477539,-0.027800271407926402,-0.02367356065297954
467,467,467,467,2020-12-10,54.30441665649414,56.45138549804688,56.131622314453125,-0.03803217268470804,-0.032552161911922894
468,468,468,468,2020-12-11,54.249610900878906,55.68395233154297,56.92646026611328,-0.025758613938248742,-0.04702293718458772
469,469,469,469,2020-12-14,54.10342788696289,54.60590744018555,57.282752990722656,-0.009201926618893075,-0.05550230981871074
470,470,470,470,2020-12-15,54.81603240966797,55.4555549621582,56.62495803833008,-0.011532163963134612,-0.031945730139660844
471,471,471,471,2020-12-16,54.130836486816406,54.998756408691406,56.22298812866211,-0.0157807190298187,-0.0372116764242052
472,472,472,472,2020-12-17,54.36837005615234,54.63331604003906,56.1955680847168,-0.004849531441447841,-0.032514984559100735
473,473,473,473,2020-12-18,54.11256408691406,54.30441665649414,56.45138549804688,-0.0035329091332230167,-0.04143071760769701
474,474,474,474,2020-12-21,52.98883819580078,54.249610900878906,55.68395233154297,-0.02324021654978725,-0.048400194722088785
475,475,475,475,2020-12-22,52.62339782714844,54.10342788696289,54.60590744018555,-0.027355569094561716,-0.036305771774028606
476,476,476,476,2020-12-23,52.63252639770508,54.81603240966797,55.4555549621582,-0.03983334648601422,-0.05090614576627184
477,477,477,477,2020-12-24,53.135013580322266,54.130836486816406,54.998756408691406,-0.018396591871191137,-0.03388699945358431
478,478,478,478,2020-12-28,53.73798370361328,54.36837005615234,54.63331604003906,-0.011594725975562326,-0.016388028428836687
479,479,479,479,2020-12-29,54.04861068725586,54.11256408691406,54.30441665649414,-0.0011818586078361504,-0.004710592341989339
480,480,480,480,2020-12-30,54.73381042480469,52.98883819580078,54.249610900878906,0.03293093957931292,0.008925400862514588
481,481,481,481,2020-12-31,55.73877334594727,52.62339782714844,54.10342788696289,0.059201337189055625,0.030226281824528245
482,482,482,482,2021-01-04,54.459739685058594,52.63252639770508,54.81603240966797,0.034716427509989156,-0.006499790461787169
483,483,483,483,2021-01-05,53.49131393432617,53.135013580322266,54.130836486816406,0.006705566254637363,-0.011814385182205567
