,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PSA,PSA_6m,PSA_12m,PSA_6m_ret,PSA_12m_ret
244,244,244,244,2020-01-24,188.85134887695312,183.6183013916016,179.71458435058594,0.028499596421987627,0.05084041765104197
245,245,245,245,2020-01-27,188.6746368408203,185.1074676513672,180.04269409179688,0.019270801090378153,0.04794386571788545
246,246,246,246,2020-01-28,188.2708282470703,185.7216339111328,180.118408203125,0.013725887944520565,0.04526144842870017
247,247,247,247,2020-01-29,186.8405914306641,187.3201141357422,181.57394409179688,-0.002559910382771813,0.029005523701157276
248,248,248,248,2020-01-30,188.54006958007807,185.923568725586,182.381576538086,0.01407299178058441,0.03376707866491113
249,249,249,249,2020-01-31,188.25396728515625,187.7828521728516,181.9861602783203,0.002508829250665645,0.034441119023832734
250,250,250,250,2020-02-03,188.6073608398437,188.85134887695312,183.6183013916016,-0.0012919581382943024,0.027170817998157792
251,251,251,251,2020-02-04,187.74078369140625,188.6746368408203,185.1074676513672,-0.004949542583203348,0.014225876856565733
252,252,252,252,2020-02-05,186.8910217285156,188.2708282470703,185.7216339111328,-0.007328838627851497,0.006296454498899928
253,253,253,253,2020-02-06,188.48114013671875,186.8405914306641,187.3201141357422,0.008780472666526817,0.006198085060610259
254,254,254,254,2020-02-07,189.49073791503903,188.54006958007807,185.923568725586,0.005042261504826673,0.019186212990123908
255,255,255,255,2020-02-10,190.49191284179688,188.25396728515625,187.7828521728516,0.011887906475037013,0.014426560453196347
256,256,256,256,2020-02-11,190.4414520263672,188.6073608398437,188.85134887695312,0.009724388159383146,0.008419866518666552
257,257,257,257,2020-02-12,191.1902008056641,187.74078369140625,188.6746368408203,0.01837329666167653,0.013332814664252401
258,258,258,258,2020-02-13,192.29234313964844,186.8910217285156,188.2708282470703,0.028900914346645212,0.021360265581349847
259,259,259,259,2020-02-14,195.8764038085937,188.48114013671875,186.8405914306641,0.03923609368295744,0.0483610777976089
260,260,260,260,2020-02-18,194.98458862304688,189.49073791503903,188.54006958007807,0.028992713672744808,0.03418116402164384
261,261,261,261,2020-02-19,184.0810089111328,190.49191284179688,188.25396728515625,-0.03365446771479641,-0.02216664240442001
262,262,262,262,2020-02-20,187.0929718017578,190.4414520263672,188.6073608398437,-0.017582727861924607,-0.008029320973171439
263,263,263,263,2020-02-21,189.9450225830078,191.1902008056641,187.74078369140625,-0.006512772189208316,0.01174086337694602
264,264,264,264,2020-02-24,190.53399658203125,192.29234313964844,186.8910217285156,-0.009144131944662126,0.019492508627876104
265,265,265,265,2020-02-25,185.8309936523437,195.8764038085937,188.48114013671875,-0.051284432228325794,-0.014060539332756194
266,266,266,266,2020-02-26,192.01470947265625,194.98458862304688,189.49073791503903,-0.015231353264191227,0.013319762144516467
267,267,267,267,2020-02-27,177.77955627441406,184.0810089111328,190.49191284179688,-0.034231954040195633,-0.06673436356293194
268,268,268,268,2020-02-28,175.93707275390625,187.0929718017578,190.4414520263672,-0.059627568798641284,-0.0761618813453111
269,269,269,269,2020-03-02,184.4596405029297,189.9450225830078,191.1902008056641,-0.028878788217158835,-0.035203479437608376
270,270,270,270,2020-03-03,183.1724395751953,190.53399658203125,192.29234313964844,-0.03863644881697814,-0.04742728397578466
271,271,271,271,2020-03-04,190.2058563232422,185.8309936523437,195.8764038085937,0.023542158306934846,-0.02894962014359137
272,272,272,272,2020-03-05,192.7130126953125,192.01470947265625,194.98458862304688,0.003636717335739892,-0.011650028054914108
273,273,273,273,2020-03-06,192.612045288086,177.77955627441406,184.0810089111328,0.0834319160453807,0.04634392448963398
274,274,274,274,2020-03-09,188.0857086181641,175.93707275390625,187.0929718017578,0.06905102872349622,0.0053061149590278855
275,275,275,275,2020-03-10,193.4113006591797,184.4596405029297,189.9450225830078,0.04852909900422264,0.018248849214551388
276,276,276,276,2020-03-11,185.4608154296875,183.1724395751953,190.53399658203125,0.012493014013457815,-0.026626120500021
277,277,277,277,2020-03-12,169.53457641601562,190.2058563232422,185.8309936523437,-0.10867846188761454,-0.08769482913499205
278,278,278,278,2020-03-13,179.58721923828125,192.7130126953125,192.01470947265625,-0.06811057163941336,-0.0647215532003017
279,279,279,279,2020-03-16,158.87869262695312,192.612045288086,177.77955627441406,-0.17513625698059831,-0.10631629442412516
280,280,280,280,2020-03-17,168.55738830566406,188.0857086181641,175.93707275390625,-0.10382670993969456,-0.04194502234651021
281,281,281,281,2020-03-18,161.41943359375,193.4113006591797,184.4596405029297,-0.1654084686695958,-0.12490649361757677
282,282,282,282,2020-03-19,159.4140167236328,185.4608154296875,183.1724395751953,-0.14044367617875397,-0.12970522697989872
283,283,283,283,2020-03-20,145.49502563476562,169.53457641601562,190.2058563232422,-0.141797332965637,-0.2350654788067802
284,284,284,284,2020-03-23,136.47914123535156,179.58721923828125,192.7130126953125,-0.24003978782996083,-0.291801112304072
285,285,285,285,2020-03-24,143.3111572265625,158.87869262695312,192.612045288086,-0.09798378336951175,-0.25595952728597604
286,286,286,286,2020-03-25,150.01571655273438,168.55738830566406,188.0857086181641,-0.11000213007160498,-0.20240768075960647
287,287,287,287,2020-03-26,159.55850219726562,161.41943359375,193.4113006591797,-0.01152854619207655,-0.17503009569005423
288,288,288,288,2020-03-27,162.7450408935547,159.4140167236328,185.4608154296875,0.02089542838442293,-0.12248287857196927
289,289,289,289,2020-03-30,171.33609008789062,145.49502563476562,169.53457641601562,0.17760788961949459,0.010626231592158142
290,290,290,290,2020-03-31,168.7698211669922,136.47914123535156,179.58721923828125,0.23659791261403784,-0.06023478796080828
291,291,291,291,2020-04-01,167.0788116455078,143.3111572265625,158.87869262695312,0.16584650406088564,0.051612452764881134
292,292,292,292,2020-04-02,163.8922119140625,150.01571655273438,168.55738830566406,0.09250027717229337,-0.027677080420477784
293,293,293,293,2020-04-03,164.92042541503906,159.55850219726562,161.41943359375,0.033604747750416886,0.02168878767162652
294,294,294,294,2020-04-06,173.1205596923828,162.7450408935547,159.4140167236328,0.06375321018607472,0.08598078920821783
295,295,295,295,2020-04-07,167.62265014648438,171.33609008789062,145.49502563476562,-0.02167342525151217,0.1520850930482356
296,296,296,296,2020-04-08,169.16075134277344,168.7698211669922,136.47914123535156,0.0023163511881334475,0.23946230765816479
297,297,297,297,2020-04-09,177.2504119873047,167.0788116455078,143.3111572265625,0.060879056067133286,0.23682213874727953
298,298,298,298,2020-04-13,171.16612243652344,163.8922119140625,150.01571655273438,0.04438228294993696,0.14098793359663864
299,299,299,299,2020-04-14,174.08929443359375,164.92042541503906,159.55850219726562,0.05559571530015339,0.09106874303923584
300,300,300,300,2020-04-15,165.95712280273438,173.1205596923828,162.7450408935547,-0.04137831406262271,0.019736895769872254
301,301,301,301,2020-04-16,164.81846618652344,167.62265014648438,171.33609008789062,-0.016729147030609348,-0.03803999436443206
302,302,302,302,2020-04-17,166.95985412597656,169.16075134277344,168.7698211669922,-0.013010684803220984,-0.010724470930289831
303,303,303,303,2020-04-20,164.27464294433594,177.2504119873047,167.0788116455078,-0.07320586111753646,-0.0167835087738204
304,304,304,304,2020-04-21,162.21820068359375,171.16612243652344,163.8922119140625,-0.052276242667400497,-0.010214098711087805
305,305,305,305,2020-04-22,164.01121520996094,174.08929443359375,164.92042541503906,-0.057890287030125775,-0.005513023646343429
306,306,306,306,2020-04-23,159.3290557861328,165.95712280273438,173.1205596923828,-0.03993843050942769,-0.07966415965126306
307,307,307,307,2020-04-24,159.099609375,164.81846618652344,167.62265014648438,-0.034697913066679464,-0.05084659360794108
308,308,308,308,2020-04-27,163.96871948242188,166.95985412597656,169.16075134277344,-0.01791529262656033,-0.030692887204259667
309,309,309,309,2020-04-28,162.31170654296875,164.27464294433594,177.2504119873047,-0.011949113790083343,-0.0842802297430254
310,310,310,310,2020-04-29,158.66619873046875,162.21820068359375,171.16612243652344,-0.021896445270362608,-0.07302802405125619
311,311,311,311,2020-04-30,157.58702087402344,164.01121520996094,174.08929443359375,-0.03916923807749051,-0.09479200667255905
312,312,312,312,2020-05-01,156.66078186035156,159.3290557861328,165.95712280273438,-0.01674693867114152,-0.0560165227342061
313,313,313,313,2020-05-04,153.88211059570312,159.099609375,164.81846618652344,-0.032793913195595326,-0.06635394591309773
314,314,314,314,2020-05-05,152.48001098632812,163.96871948242188,166.95985412597656,-0.0700664647035033,-0.08672649611159178
315,315,315,315,2020-05-06,149.63333129882812,162.31170654296875,164.27464294433594,-0.07811128053652916,-0.08912703374719244
316,316,316,316,2020-05-07,155.93850708007812,158.66619873046875,162.21820068359375,-0.017191384631481843,-0.03871139968913939
317,317,317,317,2020-05-08,161.7423553466797,157.58702087402344,164.01121520996094,0.026368507061111712,-0.01383356534720348
318,318,318,318,2020-05-11,158.8446807861328,156.66078186035156,159.3290557861328,0.013940304011299975,-0.0030400920761758377
319,319,319,319,2020-05-12,151.65577697753906,153.88211059570312,159.099609375,-0.014467787123178644,-0.046787244963724106
320,320,320,320,2020-05-13,150.06674194335938,152.48001098632812,163.96871948242188,-0.01582678954020489,-0.08478432705301975
321,321,321,321,2020-05-14,152.10610961914062,149.63333129882812,162.31170654296875,0.016525584900426882,-0.06287653023428963
322,322,322,322,2020-05-15,149.53135681152344,155.93850708007812,158.66619873046875,-0.041087672240343154,-0.057572702894729044
323,323,323,323,2020-05-18,155.81106567382812,161.7423553466797,157.58702087402344,-0.03667122109195453,-0.011269679383145603
324,324,324,324,2020-05-19,155.99803161621094,158.8446807861328,156.66078186035156,-0.017920959995850194,-0.004230479615066729
325,325,325,325,2020-05-20,156.28692626953125,151.65577697753906,153.88211059570312,0.030537242855430913,0.0156276494032912
326,326,326,326,2020-05-21,155.3096923828125,150.06674194335938,152.48001098632812,0.034937457637562286,0.018557720308257863
327,327,327,327,2020-05-22,158.4538116455078,152.10610961914062,149.63333129882812,0.04173206482146741,0.058947296502171564
328,328,328,328,2020-05-26,163.56082153320312,149.53135681152344,155.93850708007812,0.09382289454755033,0.048880257967397034
329,329,329,329,2020-05-27,167.37623596191406,155.81106567382812,161.7423553466797,0.07422560289970837,0.03483243831313487
330,330,330,330,2020-05-28,170.96217346191406,155.99803161621094,158.8446807861328,0.09592519655964749,0.07628516495365778
331,331,331,331,2020-05-29,172.279296875,156.28692626953125,151.65577697753906,0.1023269891295222,0.13598901610266645
332,332,332,332,2020-06-01,174.00428771972656,155.3096923828125,150.06674194335938,0.120369791801757,0.15951266394123542
333,333,333,333,2020-06-02,176.52810668945312,158.4538116455078,152.10610961914062,0.1140666472850842,0.1605589488250201
334,334,334,334,2020-06-03,176.71502685546875,163.56082153320312,149.53135681152344,0.08042393770683831,0.1817924388809562
335,335,335,335,2020-06-04,170.49484252929688,167.37623596191406,155.81106567382812,0.018632313897251507,0.09424091152939984
336,336,336,336,2020-06-05,175.3638916015625,170.96217346191406,155.99803161621094,0.025746737132053443,0.12414169451186274
337,337,337,337,2020-06-08,175.62733459472656,172.279296875,156.28692626953125,0.019433778640017163,0.12374936782518198
338,338,338,338,2020-06-09,179.6127166748047,174.00428771972656,155.3096923828125,0.03223155606436423,0.1564810535590353
339,339,339,339,2020-06-10,174.59912109375,176.52810668945312,158.4538116455078,-0.010927356735868643,0.10189284360266693
340,340,340,340,2020-06-11,166.49249267578125,176.71502685546875,163.56082153320312,-0.05784756600268226,0.017924042659464012
341,341,341,341,2020-06-12,168.67311096191406,170.49484252929688,167.37623596191406,-0.010684965834493076,0.007748262425348651
342,342,342,342,2020-06-15,171.00830078125,175.3638916015625,170.96217346191406,-0.024837443903267586,0.0002698100895763833
343,343,343,343,2020-06-16,170.72499084472656,175.62733459472656,172.279296875,-0.02791333001387586,-0.009022012850454009
344,344,344,344,2020-06-17,169.7805938720703,179.6127166748047,174.00428771972656,-0.05474068309169777,-0.024273504423405146
345,345,345,345,2020-06-18,168.50143432617188,174.59912109375,176.52810668945312,-0.03492392590168891,-0.04546965644061263
346,346,346,346,2020-06-19,163.625,166.49249267578125,176.71502685546875,-0.0172229547993209,-0.07407421478748832
347,347,347,347,2020-06-22,163.35031127929688,168.67311096191406,170.49484252929688,-0.03155689518182336,-0.041904676669455965
348,348,348,348,2020-06-23,161.60751342773438,171.00830078125,175.3638916015625,-0.054972696123920306,-0.07844475877099866
349,349,349,349,2020-06-24,162.64630126953125,170.72499084472656,175.62733459472656,-0.04731990047399004,-0.07391237448971166
350,350,350,350,2020-06-25,164.00279235839844,169.7805938720703,179.6127166748047,-0.03403098894815648,-0.0869087924585461
351,351,351,351,2020-06-26,162.5003662109375,168.50143432617188,174.59912109375,-0.03561434440740707,-0.06929447758397445
352,352,352,352,2020-06-29,164.06288146972656,163.625,166.49249267578125,0.00267612815722873,-0.01459291747638125
353,353,353,353,2020-06-30,164.74111938476562,163.35031127929688,168.67311096191406,0.00851426663699928,-0.023311312364638126
354,354,354,354,2020-07-01,170.98251342773438,161.60751342773438,171.00830078125,0.0580109167027818,-0.00015079591691058436
355,355,355,355,2020-07-02,171.15423583984375,162.64630126953125,170.72499084472656,0.05230942544591577,0.002514248165973454
356,356,356,356,2020-07-06,168.72463989257812,164.00279235839844,169.7805938720703,0.028791263040576442,-0.006219521061917366
357,357,357,357,2020-07-07,166.94754028320312,162.5003662109375,168.50143432617188,0.027367163385298765,-0.009221844604366036
358,358,358,358,2020-07-08,166.00315856933594,164.06288146972656,163.625,0.011826423394662777,0.014534200576537426
359,359,359,359,2020-07-09,167.72874450683594,164.74111938476562,163.35031127929688,0.018135272682544334,0.026803947866697486
360,360,360,360,2020-07-10,166.92173767089844,170.98251342773438,161.60751342773438,-0.023749655303506922,0.03288352212374335
361,361,361,361,2020-07-13,165.599609375,171.15423583984375,162.64630126953125,-0.032453923431035925,0.018157855926736577
362,362,362,362,2020-07-14,166.4152069091797,168.72463989257812,164.00279235839844,-0.01368758578989282,0.014709594367816381
363,363,363,363,2020-07-15,165.5223388671875,166.94754028320312,162.5003662109375,-0.008536821887869528,0.018596712898032886
364,364,364,364,2020-07-16,161.72769165039062,166.00315856933594,164.06288146972656,-0.02575533475261882,-0.014233504851411727
365,365,365,365,2020-07-17,165.0930938720703,167.72874450683594,164.74111938476562,-0.01571376833777116,0.0021365308710974418
366,366,366,366,2020-07-20,161.22113037109375,166.92173767089844,170.98251342773438,-0.0341513776416823,-0.057089949498059456
367,367,367,367,2020-07-21,160.40557861328125,165.599609375,171.15423583984375,-0.03136499404389825,-0.06280100035981862
368,368,368,368,2020-07-22,161.66763305664062,166.4152069091797,168.72463989257812,-0.028528485711825757,-0.04182558540608228
369,369,369,369,2020-07-23,160.56011962890625,165.5223388671875,166.94754028320312,-0.029979151287022665,-0.03826004650000536
370,370,370,370,2020-07-24,159.135009765625,161.72769165039062,166.00315856933594,-0.016031156187959916,-0.041373603146486304
371,371,371,371,2020-07-27,159.3153076171875,165.0930938720703,167.72874450683594,-0.03499714082140826,-0.05016097219582738
372,372,372,372,2020-07-28,166.4409942626953,161.22113037109375,166.92173767089844,0.03237704561174226,-0.0028800527415485666
373,373,373,373,2020-07-29,168.9907989501953,160.40557861328125,165.599609375,0.05352195610111554,0.020478246222887853
374,374,374,374,2020-07-30,169.7376708984375,161.66763305664062,166.4152069091797,0.049917461456057355,0.019964906158311813
375,375,375,375,2020-07-31,171.60069274902344,160.56011962890625,165.5223388671875,0.06876286057605507,0.03672225708889432
376,376,376,376,2020-08-03,168.13221740722656,159.135009765625,161.72769165039062,0.056538203974428436,0.03960067500796782
377,377,377,377,2020-08-04,172.88845825195312,159.3153076171875,165.0930938720703,0.08519677636614809,0.04721799196472376
378,378,378,378,2020-08-05,169.10238647460938,166.4409942626953,161.22113037109375,0.01599000428772701,0.04888475899762512
379,379,379,379,2020-08-06,168.3383026123047,168.9907989501953,160.40557861328125,-0.00386113529224108,0.049454165295262476
380,380,380,380,2020-08-07,171.05978393554688,169.7376708984375,161.66763305664062,0.00778915505386224,0.05809543135709605
381,381,381,381,2020-08-10,173.84140014648438,171.60069274902344,160.56011962890625,0.013057682702587448,0.08271842689376685
382,382,382,382,2020-08-11,170.83657836914062,168.13221740722656,159.135009765625,0.016084727862500925,0.07353233346169241
383,383,383,383,2020-08-12,170.31289672851562,172.88845825195312,159.3153076171875,-0.014897243861612175,0.06903033535078618
384,384,384,384,2020-08-13,169.3856964111328,169.10238647460938,166.4409942626953,0.0016753751524729577,0.017692168696071597
385,385,385,385,2020-08-14,171.9097442626953,168.3383026123047,168.9907989501953,0.021215858749721983,0.01727280615650728
386,386,386,386,2020-08-17,171.7208709716797,171.05978393554688,169.7376708984375,0.003864654923110944,0.011683912373398941
387,387,387,387,2020-08-18,172.51068115234375,173.84140014648438,171.60069274902344,-0.007654787599612689,0.005302941315343146
388,388,388,388,2020-08-19,169.49725341796875,170.83657836914062,168.13221740722656,-0.007839802014050434,0.008118824766558452
389,389,389,389,2020-08-20,174.50244140625,170.31289672851562,172.88845825195312,0.024599104109024994,0.009335401394723553
390,390,390,390,2020-08-21,177.3269805908203,169.3856964111328,169.10238647460938,0.04688284989785929,0.0486367714121283
391,391,391,391,2020-08-24,177.33558654785156,171.9097442626953,168.3383026123047,0.03156215669115903,0.053447633699077235
392,392,392,392,2020-08-25,177.50729370117188,171.7208709716797,171.05978393554688,0.03369667703610979,0.03769155798802104
393,393,393,393,2020-08-26,179.0096893310547,172.51068115234375,173.84140014648438,0.037673077025136115,0.029729910022672
394,394,394,394,2020-08-27,181.37921142578125,169.49725341796875,170.83657836914062,0.07010118316497072,0.06171180175395641
395,395,395,395,2020-08-28,183.2421875,174.50244140625,170.31289672851562,0.050083804119413156,0.07591492494014762
396,396,396,396,2020-08-31,182.34927368164065,177.3269805908203,169.3856964111328,0.02832221624756137,0.07653289235852978
397,397,397,397,2020-09-01,183.2078094482422,177.33558654785156,171.9097442626953,0.03311361816713587,0.06572091206349717
398,398,398,398,2020-09-02,183.8602905273437,177.50729370117188,171.7208709716797,0.035790060755852116,0.07069274391035463
399,399,399,399,2020-09-03,182.8043212890625,179.0096893310547,172.51068115234375,0.02119791376761815,0.05966958143089385
400,400,400,400,2020-09-04,182.1261138916016,181.37921142578125,169.49725341796875,0.004117905574454239,0.07450775879235594
401,401,401,401,2020-09-08,183.6800079345703,183.2421875,174.50244140625,0.0023892993231720006,0.05259276864186968
402,402,402,402,2020-09-09,186.0580902099609,182.34927368164065,177.3269805908203,0.02033908034531251,0.0492373444246903
403,403,403,403,2020-09-10,187.27720642089844,183.2078094482422,177.33558654785156,0.022211918721761092,0.05606105388420879
404,404,404,404,2020-09-11,189.38055419921875,183.8602905273437,177.50729370117188,0.030024230115387907,0.0668888598912174
405,405,405,405,2020-09-14,194.7087860107422,182.8043212890625,179.0096893310547,0.06512135291843313,0.08769970350964695
406,406,406,406,2020-09-15,191.47720336914065,182.1261138916016,181.37921142578125,0.05134403451393399,0.055673369974328146
407,407,407,407,2020-09-16,194.5095367431641,183.6800079345703,183.2421875,0.058958669102689765,0.06148883833404417
408,408,408,408,2020-09-17,192.516830444336,186.0580902099609,182.34927368164065,0.034713568365055236,0.05575869076641693
409,409,409,409,2020-09-18,191.47720336914065,187.27720642089844,183.2078094482422,0.02242663177494686,0.045136689018896003
410,410,410,410,2020-09-21,187.3878936767578,189.38055419921875,183.8602905273437,-0.010521991187990465,0.01918632424269706
411,411,411,411,2020-09-22,190.05633544921875,194.7087860107422,182.8043212890625,-0.02389440485375305,0.03967091209342288
412,412,412,412,2020-09-23,184.4596099853516,191.47720336914065,182.1261138916016,-0.036649759137437066,0.012812528878416884
413,413,413,413,2020-09-24,185.95838928222656,194.5095367431641,183.6800079345703,-0.04396261285753156,0.012404079100801546
414,414,414,414,2020-09-25,189.2766265869141,192.516830444336,186.0580902099609,-0.01683075630293407,0.017298556452563618
415,415,415,415,2020-09-28,191.58116149902344,191.47720336914065,187.27720642089844,0.000542926928394527,0.022981734725645353
416,416,416,416,2020-09-29,191.3905792236328,187.3878936767578,189.38055419921875,0.02136042765804058,0.010613682238460598
417,417,417,417,2020-09-30,192.95870971679688,190.05633544921875,194.7087860107422,0.015271126114886124,-0.00898817320882872
418,418,418,418,2020-10-01,196.0256805419922,184.4596099853516,191.47720336914065,0.06270245587941492,0.02375466683667149
419,419,419,419,2020-10-02,199.77703857421875,185.95838928222656,194.5095367431641,0.07431043764860656,0.02708094378945547
420,420,420,420,2020-10-05,201.1372985839844,189.2766265869141,192.516830444336,0.06266316243555825,0.04477773771650018
421,421,421,421,2020-10-06,197.7843780517578,191.58116149902344,191.47720336914065,0.032379052847354206,0.03293955923545555
422,422,422,422,2020-10-07,199.3005523681641,191.3905792236328,187.3878936767578,0.04132895765621125,0.06357218952444965
423,423,423,423,2020-10-08,201.0159606933593,192.95870971679688,190.05633544921875,0.04175634770976622,0.05766514027662528
424,424,424,424,2020-10-09,202.7400054931641,196.0256805419922,184.4596099853516,0.03425227211356918,0.09910242957395488
425,425,425,425,2020-10-12,203.6670837402344,199.77703857421875,185.95838928222656,0.01947193328011254,0.09522933881262863
426,426,426,426,2020-10-13,203.9356231689453,201.1372985839844,189.2766265869141,0.013912509537819417,0.07744747381843231
427,427,427,427,2020-10-14,202.29820251464844,197.7843780517578,191.58116149902344,0.022821946340521482,0.05593995219451475
428,428,428,428,2020-10-15,203.0259704589844,199.3005523681641,191.3905792236328,0.018692462447060354,0.0607939600922367
429,429,429,429,2020-10-16,201.86502075195312,201.0159606933593,192.95870971679688,0.004223843995597054,0.04615656400391521
430,430,430,430,2020-10-19,200.296875,202.7400054931641,196.0256805419922,-0.012050559470101585,0.021788953601376893
431,431,431,431,2020-10-20,201.96896362304688,203.6670837402344,199.77703857421875,-0.00833772490872109,0.010971856748260844
432,432,432,432,2020-10-21,201.8736724853516,203.9356231689453,201.1372985839844,-0.010110792080133768,0.003661050966435875
433,433,433,433,2020-10-22,203.6930694580078,202.29820251464844,197.7843780517578,0.006895103001512748,0.02987440901274696
434,434,434,434,2020-10-23,204.22157287597656,203.0259704589844,199.3005523681641,0.0058889136906437045,0.024691454435720628
435,435,435,435,2020-10-26,204.66339111328125,201.86502075195312,201.0159606933593,0.013862581793042228,0.018144979171509368
436,436,436,436,2020-10-27,203.2598419189453,200.296875,202.7400054931641,0.014792876418792344,0.002564054511672298
437,437,437,437,2020-10-28,200.23622131347656,201.96896362304688,203.6670837402344,-0.008579250388214499,-0.0168454438672756
438,438,438,438,2020-10-29,200.010971069336,201.8736724853516,203.9356231689453,-0.00922706459481859,-0.019244563743324283
439,439,439,439,2020-10-30,198.4601593017578,203.6930694580078,202.29820251464844,-0.02569017281822039,-0.018972206204416087
440,440,440,440,2020-11-02,201.70040893554688,204.22157287597656,203.0259704589844,-0.012345238090790689,-0.006529024441753961
441,441,441,441,2020-11-03,204.0136108398437,204.66339111328125,201.86502075195312,-0.003174872994642697,0.010643696861828866
442,442,442,442,2020-11-04,203.8230438232422,203.2598419189453,200.296875,0.0027708469069924746,0.017604712121655375
443,443,443,443,2020-11-05,199.8377227783203,200.23622131347656,201.96896362304688,-0.0019901421058700075,-0.010552318566650176
444,444,444,444,2020-11-06,200.41818237304688,200.010971069336,201.8736724853516,0.0020359448360947052,-0.007209905553238194
445,445,445,445,2020-11-09,192.40426635742188,198.4601593017578,203.6930694580078,-0.03051440130675287,-0.05542065388195827
446,446,446,446,2020-11-10,202.7660217285156,201.70040893554688,204.22157287597656,0.005283146417959017,-0.007127313373229804
447,447,447,447,2020-11-11,204.3081970214844,204.0136108398437,204.66339111328125,0.0014439535697055028,-0.0017355037941311213
448,448,448,448,2020-11-12,200.83401489257807,203.8230438232422,203.2598419189453,-0.014664823341840827,-0.011934610415246683
449,449,449,449,2020-11-13,202.7747039794922,199.8377227783203,200.23622131347656,0.014696830810216222,0.012677439922528011
450,450,450,450,2020-11-16,202.4627990722656,200.41818237304688,200.010971069336,0.010201752530681008,0.012258467572159537
451,451,451,451,2020-11-17,203.19923400878903,192.40426635742188,198.4601593017578,0.056105656364780154,0.023879224544133715
452,452,452,452,2020-11-18,199.23123168945312,202.7660217285156,201.70040893554688,-0.017432851958772533,-0.012241805850194298
453,453,453,453,2020-11-19,198.2175750732422,204.3081970214844,204.0136108398437,-0.02981095245826948,-0.02841004451978235
454,454,454,454,2020-11-20,193.7557678222656,200.83401489257807,203.8230438232422,-0.035244264145685045,-0.049392236580016236
455,455,455,455,2020-11-23,189.8484344482422,202.7747039794922,199.8377227783203,-0.06374695303491751,-0.04998700040812232
456,456,456,456,2020-11-24,192.3955535888672,202.4627990722656,200.41818237304688,-0.04972392720800567,-0.040029445877554304
457,457,457,457,2020-11-25,193.4612274169922,203.19923400878903,192.40426635742188,-0.04792344144060923,0.005493438786886573
458,458,458,458,2020-11-27,190.6281280517578,199.23123168945312,202.7660217285156,-0.043181501036470005,-0.05986157628031619
459,459,459,459,2020-11-30,194.4661865234375,198.2175750732422,204.3081970214844,-0.018925610145409832,-0.04817237213939074
460,460,460,460,2020-12-01,195.2372436523437,193.7557678222656,200.83401489257807,0.007646099245092186,-0.027867646042070926
461,461,461,461,2020-12-02,194.5181579589844,189.8484344482422,202.7747039794922,0.024597113609674315,-0.04071783047131372
462,462,462,462,2020-12-03,195.8350372314453,192.3955535888672,202.4627990722656,0.017877147254286463,-0.03273570192247821
463,463,463,463,2020-12-04,194.50086975097656,193.4612274169922,203.19923400878903,0.00537390539626581,-0.04280707208490875
464,464,464,464,2020-12-07,194.6567840576172,190.6281280517578,199.23123168945312,0.02113358635492424,-0.022960494662635278
465,465,465,465,2020-12-08,192.2309417724609,194.4661865234375,198.2175750732422,-0.011494259186839106,-0.0302023334639685
466,466,466,466,2020-12-09,190.290283203125,195.2372436523437,193.7557678222656,-0.025338200625428242,-0.01788583977700997
467,467,467,467,2020-12-10,187.63917541503903,194.5181579589844,189.8484344482422,-0.03536421800475742,-0.011636962083063418
468,468,468,468,2020-12-11,190.6541290283203,195.8350372314453,192.3955535888672,-0.026455471280157128,-0.009051272381627617
469,469,469,469,2020-12-14,195.6202850341797,194.50086975097656,193.4612274169922,0.0057553227635245285,0.011160156719846492
470,470,470,470,2020-12-15,196.86183166503903,194.6567840576172,190.6281280517578,0.011327874433439522,0.0327008594009206
471,471,471,471,2020-12-16,197.561279296875,192.2309417724609,194.4661865234375,0.027728821776899393,0.015915840325610997
472,472,472,472,2020-12-17,203.3318023681641,190.290283203125,195.2372436523437,0.06853486654974361,0.04146011572584096
473,473,473,473,2020-12-18,200.15798950195312,187.63917541503903,194.5181579589844,0.06671748614980699,0.028993856420118425
474,474,474,474,2020-12-21,199.9656677246093,190.6541290283203,195.8350372314453,0.048839952975294976,0.021092397721875766
475,475,475,475,2020-12-22,203.00830078125,195.6202850341797,194.50086975097656,0.03776712494708523,0.04373980970453073
476,476,476,476,2020-12-23,198.4705810546875,196.86183166503903,194.6567840576172,0.008171972068134359,0.01959241757503527
477,477,477,477,2020-12-24,200.0880584716797,197.561279296875,192.2309417724609,0.012789850236835543,0.04087331949150541
478,478,478,478,2020-12-28,200.34161376953125,203.3318023681641,190.290283203125,-0.014705956293146083,0.052821039504560297
479,479,479,479,2020-12-29,199.1700439453125,200.15798950195312,187.63917541503903,-0.004935828737583248,0.06145235132678639
480,480,480,480,2020-12-30,200.15798950195312,199.9656677246093,190.6541290283203,0.0009617739861660368,0.04984869995771812
481,481,481,481,2020-12-31,201.9066467285156,203.00830078125,195.6202850341797,-0.005426645356346738,0.03213553079752196
482,482,482,482,2021-01-04,192.52517700195312,198.4705810546875,196.86183166503903,-0.029956097377959234,-0.022028925700867896
483,483,483,483,2021-01-05,190.0508728027344,200.0880584716797,197.561279296875,-0.050163841588607094,-0.038015579372994046
484,484,484,484,2021-01-06,186.947021484375,200.34161376953125,203.3318023681641,-0.0668587620571186,-0.08058149631763889
