,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EQR,EQR_6m,EQR_12m,EQR_6m_ret,EQR_12m_ret
123,123,123,123,2019-08-01,67.46182250976562,65.63921356201172,66.84296417236328,0.027767074723282992,0.009258391590871717
124,124,124,124,2019-08-02,68.2247543334961,66.20719146728516,66.66496276855469,0.030473470049063645,0.02339747147773319
125,125,125,125,2019-08-05,66.27498626708984,66.59713745117188,66.62255859375,-0.004837312779670588,-0.005217036601364633
126,126,126,126,2019-08-06,67.08882904052734,67.48725128173828,65.40185546875,-0.005903666746592595,0.025793971129510318
127,127,127,127,2019-08-07,67.63134765625,67.42790222167969,65.17296600341797,0.0030172291865384615,0.0377208803524931
128,128,128,128,2019-08-08,68.52993774414062,66.87689971923828,66.08849334716797,0.0247176234520754,0.036942049565989565
129,129,129,129,2019-08-09,68.89444732666016,67.46182250976562,65.63921356201172,0.021236082329189276,0.04959282093733641
130,130,130,130,2019-08-12,68.85208892822266,68.2247543334961,66.20719146728516,0.00919511694626296,0.03994879411618624
131,131,131,131,2019-08-13,68.57232666015625,66.27498626708984,66.59713745117188,0.03466376264203319,0.029658770400342815
132,132,132,132,2019-08-14,67.6652603149414,67.08882904052734,67.48725128173828,0.008592060446692917,0.002637669038556556
133,133,133,133,2019-08-15,68.7927474975586,67.63134765625,67.42790222167969,0.017172507743179244,0.020241550321286272
134,134,134,134,2019-08-16,69.2081298828125,68.52993774414062,66.87689971923828,0.009896290015670717,0.03485852623792618
135,135,135,135,2019-08-19,70.16605377197266,68.89444732666016,67.46182250976562,0.018457313973116563,0.040085357341414385
136,136,136,136,2019-08-20,69.88630676269531,68.85208892822266,68.2247543334961,0.015020863572502652,0.02435409911594877
137,137,137,137,2019-08-21,70.04736328125,68.57232666015625,66.27498626708984,0.021510668996314264,0.0569200723627068
138,138,138,138,2019-08-22,70.36103057861328,67.6652603149414,67.08882904052734,0.039839797425217593,0.048774163819572
139,139,139,139,2019-08-23,70.14910125732422,68.7927474975586,67.63134765625,0.01971652258566592,0.0372276124656159
140,140,140,140,2019-08-26,70.87814331054688,69.2081298828125,68.52993774414062,0.024130307097766535,0.03426539763064396
141,141,141,141,2019-08-27,71.02225494384766,70.16605377197266,68.89444732666016,0.012202498585106358,0.03088503790586472
142,142,142,142,2019-08-28,70.89508819580078,69.88630676269531,68.85208892822266,0.014434607862894744,0.029672291710828524
143,143,143,143,2019-08-29,71.4376449584961,70.04736328125,68.57232666015625,0.019847737475340965,0.04178534458281291
144,144,144,144,2019-08-30,71.85303497314453,70.36103057861328,67.6652603149414,0.021204982108160797,0.06188958172497272
145,145,145,145,2019-09-03,72.72618103027344,70.14910125732422,68.7927474975586,0.036737174486325186,0.05717802640248437
146,146,146,146,2019-09-04,73.15003967285156,70.87814331054688,69.2081298828125,0.032053553552475966,0.056957322741038485
147,147,147,147,2019-09-05,72.89572143554688,71.02225494384766,70.16605377197266,0.0263785836310102,0.03890296684555117
148,148,148,148,2019-09-06,73.62477111816406,70.89508819580078,69.88630676269531,0.03850313176597431,0.05349351723740403
149,149,149,149,2019-09-09,72.14971923828125,71.4376449584961,70.04736328125,0.009967773716488715,0.030013348947768304
150,150,150,150,2019-09-10,71.59869384765625,71.85303497314453,70.36103057861328,-0.003539740883364839,0.01759018108269661
151,151,151,151,2019-09-11,71.86151123046875,72.72618103027344,70.14910125732422,-0.011889388216944297,0.024411003739919446
152,152,152,152,2019-09-12,72.36164855957031,73.15003967285156,70.87814331054688,-0.010777726393685683,0.020930362728656338
153,153,153,153,2019-09-13,71.67500305175781,72.89572143554688,71.02225494384766,-0.01674609098791069,0.009190754481482433
154,154,154,154,2019-09-16,72.0988540649414,73.62477111816406,70.89508819580078,-0.02072559316719147,0.016979538354138457
155,155,155,155,2019-09-17,72.79397583007812,72.14971923828125,71.4376449584961,0.00892944003938756,0.01898622039360398
156,156,156,156,2019-09-18,72.28535461425781,71.59869384765625,71.85303497314453,0.009590409122024024,0.006016720675401821
157,157,157,157,2019-09-19,72.48880767822266,71.86151123046875,72.72618103027344,0.00872924096658756,-0.0032639325850476464
158,158,158,158,2019-09-20,72.20059204101562,72.36164855957031,73.15003967285156,-0.0022257165468265727,-0.012979454776540722
159,159,159,159,2019-09-23,72.25146484375,71.67500305175781,72.89572143554688,0.008042717369344476,-0.00883805769542334
160,160,160,160,2019-09-24,72.45490264892578,72.0988540649414,73.62477111816406,0.004938339015259086,-0.015889604157284243
161,161,161,161,2019-09-25,72.9804916381836,72.79397583007812,72.14971923828125,0.0025622423556153073,0.011514561784483623
162,162,162,162,2019-09-26,73.5484619140625,72.28535461425781,71.59869384765625,0.017473903345222697,0.027231894349285968
163,163,163,163,2019-09-27,73.59796142578125,72.48880767822266,71.86151123046875,0.01530103450565945,0.02416384188948495
164,164,164,164,2019-09-30,73.60648345947266,72.20059204101562,72.36164855957031,0.019472020640196153,0.01720296489483042
165,165,165,165,2019-10-01,73.52970123291016,72.25146484375,71.67500305175781,0.017691494448236478,0.025876499507269335
166,166,166,166,2019-10-02,73.4699478149414,72.45490264892578,72.0988540649414,0.014009337241593478,0.019016859113530682
167,167,167,167,2019-10-03,74.30621337890625,72.9804916381836,72.79397583007812,0.018165426279877828,0.02077421286011516
168,168,168,168,2019-10-04,74.63898468017578,73.5484619140625,72.28535461425781,0.014827268140392924,0.032560261735974594
169,169,169,169,2019-10-07,74.88645935058594,73.59796142578125,72.48880767822266,0.01750725019882582,0.033076163743876785
170,170,170,170,2019-10-08,74.70724487304688,73.60648345947266,72.20059204101562,0.014954680102063245,0.03471789858187413
171,171,171,171,2019-10-09,74.73285675048828,73.52970123291016,72.25146484375,0.01636285062232279,0.034343828351501404
172,172,172,172,2019-10-10,75.227783203125,73.4699478149414,72.45490264892578,0.023925910395516947,0.038270433784653335
173,173,173,173,2019-10-11,74.77552032470703,74.30621337890625,72.9804916381836,0.0063158506464011666,0.024596007045590618
174,174,174,174,2019-10-14,74.73285675048828,74.63898468017578,73.5484619140625,0.001257681501359409,0.016103597622608046
175,175,175,175,2019-10-15,74.71578979492188,74.88645935058594,73.59796142578125,-0.002279044264398511,0.015188306136276308
176,176,176,176,2019-10-16,75.10831451416016,74.70724487304688,73.60648345947266,0.005368550825222362,0.020403515887488455
177,177,177,177,2019-10-17,74.87791442871094,74.73285675048828,73.52970123291016,0.0019410161009496552,0.01833562727978766
178,178,178,178,2019-10-18,75.40696716308594,75.227783203125,73.4699478149414,0.002381885419607821,0.02636478459224656
179,179,179,179,2019-10-21,75.70561981201172,74.77552032470703,74.30621337890625,0.012438555870501578,0.01883296657803757
180,180,180,180,2019-10-22,75.46671295166016,74.73285675048828,74.63898468017578,0.009819726330307699,0.01108975791982103
181,181,181,181,2019-10-23,74.95472717285156,74.71578979492188,74.88645935058594,0.0031979502403107762,0.0009116177057593156
182,182,182,182,2019-10-24,74.73285675048828,75.10831451416016,74.70724487304688,-0.004998884159503891,0.00034282990203871044
183,183,183,183,2019-10-25,74.81819152832031,74.87791442871094,74.73285675048828,-0.0007976036838938105,0.001141864255463254
184,184,184,184,2019-10-28,74.62193298339844,75.40696716308594,75.227783203125,-0.010410631924629321,-0.008053543437411714
185,185,185,185,2019-10-29,74.72430419921875,75.70561981201172,74.77552032470703,-0.01296225584348587,-0.0006849317165013025
186,186,186,186,2019-10-30,75.81655883789062,75.46671295166016,74.73285675048828,0.004635764200496828,0.014501012466584973
187,187,187,187,2019-10-31,75.65444946289062,74.95472717285156,74.71578979492188,0.009335265652097524,0.01256306960744391
188,188,188,188,2019-11-01,75.2107162475586,74.73285675048828,75.10831451416016,0.006394235652809943,0.0013633874499889842
189,189,189,189,2019-11-04,74.26354217529297,74.81819152832031,74.87791442871094,-0.007413295372388107,-0.008204986184583096
190,190,190,190,2019-11-05,72.36919403076172,74.62193298339844,75.40696716308594,-0.030188697378529472,-0.040285045886466864
191,191,191,191,2019-11-06,73.02622985839844,74.72430419921875,75.70561981201172,-0.022724525293580045,-0.03539222002628872
192,192,192,192,2019-11-07,71.73774719238281,75.81655883789062,75.46671295166016,-0.053798427520682424,-0.049412060144529035
193,193,193,193,2019-11-08,71.66094970703125,75.65444946289062,74.95472717285156,-0.05278605269367842,-0.04394355886620194
194,194,194,194,2019-11-11,71.81454467773438,75.2107162475586,74.73285675048828,-0.045155421185534284,-0.039049919936786526
195,195,195,195,2019-11-12,71.17455291748047,74.26354217529297,74.81819152832031,-0.041594962579635575,-0.04869990220841747
196,196,196,196,2019-11-13,72.42040252685547,72.36919403076172,74.62193298339844,0.0007076007516677585,-0.029502458171818624
197,197,197,197,2019-11-14,73.1968994140625,73.02622985839844,74.72430419921875,0.002337099368199702,-0.020440535399086635
198,198,198,198,2019-11-15,73.77714538574219,71.73774719238281,75.81655883789062,0.028428522962816505,-0.02689931439000115
199,199,199,199,2019-11-18,74.22940063476562,71.66094970703125,75.65444946289062,0.035841709302414815,-0.018836285747132475
200,200,200,200,2019-11-19,74.29766845703125,71.81454467773438,75.2107162475586,0.03457689233343775,-0.012139862988699845
201,201,201,201,2019-11-20,73.94782257080078,71.17455291748047,74.26354217529297,0.0389643424460373,-0.004251340499581313
202,202,202,202,2019-11-21,72.57398223876953,72.42040252685547,72.36919403076172,0.0021206691285251544,0.0028297704672621826
203,203,203,203,2019-11-22,72.35212707519531,73.1968994140625,73.02622985839844,-0.011541094576813293,-0.009230967893457565
204,204,204,204,2019-11-25,72.12171936035156,73.77714538574219,71.73774719238281,-0.022438195686960594,0.0053524425145248244
205,205,205,205,2019-11-26,72.84705352783203,74.22940063476562,71.66094970703125,-0.018622635978636337,0.016551606218587533
206,206,206,206,2019-11-27,73.06890869140625,74.29766845703125,71.81454467773438,-0.01653833547058925,0.017466712617907554
207,207,207,207,2019-11-29,72.61665344238281,73.94782257080078,71.17455291748047,-0.018001464845613935,0.02026146235964843
208,208,208,208,2019-12-02,71.2513427734375,72.57398223876953,72.42040252685547,-0.018224705666288643,-0.01614268510844652
209,209,209,209,2019-12-03,71.55001831054688,72.35212707519531,73.1968994140625,-0.011086180836325732,-0.022499328751611425
210,210,210,210,2019-12-04,71.89134979248047,72.12171936035156,73.77714538574219,-0.0031941774255278554,-0.025560701534355634
211,211,211,211,2019-12-05,72.1387939453125,72.84705352783203,74.22940063476562,-0.00972255634538377,-0.028164132696418154
212,212,212,212,2019-12-06,72.05345916748047,73.06890869140625,74.29766845703125,-0.013897149172082957,-0.030205648927579487
213,213,213,213,2019-12-09,72.1473388671875,72.61665344238281,73.94782257080078,-0.00646290558635676,-0.02434802866425745
214,214,214,214,2019-12-10,71.7974853515625,71.2513427734375,72.57398223876953,0.007665014536801129,-0.010699383763348447
215,215,215,215,2019-12-11,70.55164337158203,71.55001831054688,72.35212707519531,-0.013953524576774012,-0.02488501411633748
216,216,216,216,2019-12-12,69.7836685180664,71.89134979248047,72.12171936035156,-0.02931759217900398,-0.03241812401342281
217,217,217,217,2019-12-13,69.12661743164062,72.1387939453125,72.84705352783203,-0.04175529349652518,-0.05107188164817089
218,218,218,218,2019-12-16,69.54473114013672,72.05345916748047,73.06890869140625,-0.03481759316388244,-0.04823087704995399
219,219,219,219,2019-12-17,68.358642578125,72.1473388671875,72.61665344238281,-0.05251331994430075,-0.05863683690183141
220,220,220,220,2019-12-18,68.51223754882812,71.7974853515625,71.2513427734375,-0.04575714297858591,-0.038442857607878134
221,221,221,221,2019-12-19,68.57196044921875,70.55164337158203,71.55001831054688,-0.028060053993876122,-0.04162204191762087
222,222,222,222,2019-12-20,68.52075958251953,69.7836685180664,71.89134979248047,-0.018097485591774487,-0.046884503068733374
223,223,223,223,2019-12-23,68.01731872558594,69.12661743164062,72.1387939453125,-0.016047345397041557,-0.05713257727667309
224,224,224,224,2019-12-24,68.58903503417969,69.54473114013672,72.05345916748047,-0.013742178455349086,-0.04808130204058769
225,225,225,225,2019-12-26,68.76824188232422,68.358642578125,72.1473388671875,0.005991916877680747,-0.04683605851469719
226,226,226,226,2019-12-27,69.07542419433594,68.51223754882812,71.7974853515625,0.00822023430641039,-0.03791304310865151
227,227,227,227,2019-12-30,68.87915802001953,68.57196044921875,70.55164337158203,0.004479929825373485,-0.023705831241291442
228,228,228,228,2019-12-31,69.53915405273438,68.52075958251953,69.7836685180664,0.014862568313890101,-0.0035038923938016664
229,229,229,229,2020-01-02,68.55089569091797,68.01731872558594,69.12661743164062,0.007844722128561576,-0.008328510234020703
230,230,230,230,2020-01-03,69.43601989746094,68.58903503417969,69.54473114013672,0.012348691928078193,-0.0015631844554365726
231,231,231,231,2020-01-06,69.63368225097656,68.76824188232422,68.358642578125,0.012584884315252287,0.018652208773665357
232,232,232,232,2020-01-07,68.60243225097656,69.07542419433594,68.51223754882812,-0.006847470701427216,0.0013164757914110314
233,233,233,233,2020-01-08,68.74852752685547,68.87915802001953,68.57196044921875,-0.001896516985966823,0.0025749165763968573
234,234,234,234,2020-01-09,69.10088348388672,69.53915405273438,68.52075958251953,-0.006302500725207216,0.008466396241106233
235,235,235,235,2020-01-10,69.83132934570312,68.55089569091797,68.01731872558594,0.01867858387377419,0.02666983430258063
236,236,236,236,2020-01-13,70.7078628540039,69.43601989746094,68.58903503417969,0.018316760644131902,0.030891640606524717
237,237,237,237,2020-01-14,69.74540710449219,69.63368225097656,68.76824188232422,0.0016044656824687475,0.014209542012722842
238,238,238,238,2020-01-15,70.52742004394531,68.60243225097656,69.07542419433594,0.02806005166006842,0.021020440577018462
239,239,239,239,2020-01-16,70.905517578125,68.74852752685547,68.87915802001953,0.03137507273049511,0.029419052386158828
240,240,240,240,2020-01-17,70.89693450927734,69.10088348388672,69.53915405273438,0.025991723040841297,0.01952540946231962
241,241,241,241,2020-01-21,71.58441925048828,69.83132934570312,68.55089569091797,0.02510463313832112,0.04425213600778988
242,242,242,242,2020-01-22,70.8023910522461,70.7078628540039,69.43601989746094,0.0013368838263061456,0.019678131851493363
243,243,243,243,2020-01-23,71.3953628540039,69.74540710449219,69.63368225097656,0.02365683731747037,0.02529925958357082
