,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LRCX,LRCX_6m,LRCX_12m,LRCX_6m_ret,LRCX_12m_ret
487,487,487,487,2021-01-11,498.5478515625,455.8728332519531,460.3903198242188,0.09361167237390777,0.08288082979861544
488,488,488,488,2021-01-12,517.8148193359375,461.4231567382813,454.7724609375,0.12221246761059601,0.13862395772267644
489,489,489,489,2021-01-13,508.2200622558594,477.3792419433594,463.6627197265625,0.0646044436011719,0.09609860925539548
490,490,490,490,2021-01-14,538.4236450195312,479.251953125,459.5698852539063,0.12346677255814531,0.17158165122603553
491,491,491,491,2021-01-15,528.5198974609375,496.5980529785156,456.7898559570313,0.06428105042087817,0.15703072335882529
492,492,492,492,2021-01-19,559.8817749023438,484.2135009765625,467.6299743652344,0.15627047526178717,0.1972752081650302
493,493,493,493,2021-01-20,543.452880859375,498.5478515625,455.8728332519531,0.09007165341529011,0.1921150838988861
494,494,494,494,2021-01-21,544.6014404296875,517.8148193359375,461.4231567382813,0.05173011681686135,0.18026464965343036
495,495,495,495,2021-01-22,544.2731323242188,508.2200622558594,477.3792419433594,0.07093987968190185,0.14012735473905735
496,496,496,496,2021-01-25,548.0474243164062,538.4236450195312,479.251953125,0.017873990835833187,0.14354760735521266
497,497,497,497,2021-01-26,533.4716796875,528.5198974609375,496.5980529785156,0.009369150055374087,0.07425245928336266
498,498,498,498,2021-01-27,497.1578369140625,559.8817749023438,484.2135009765625,-0.1120306836192726,0.02673270346942802
499,499,499,499,2021-01-28,489.7348937988281,543.452880859375,498.5478515625,-0.09884571220894323,-0.01767725552532451
500,500,500,500,2021-01-29,467.1473388671875,544.6014404296875,517.8148193359375,-0.14222162449917342,-0.09784864893153811
501,501,501,501,2021-02-01,484.0397644042969,544.2731323242188,508.2200622558594,-0.11066753867255275,-0.04757840086877385
502,502,502,502,2021-02-02,498.1521301269531,548.0474243164062,538.4236450195312,-0.0910419280807474,-0.07479521983310611
503,503,503,503,2021-02-03,486.81976318359375,533.4716796875,528.5198974609375,-0.08744965905450552,-0.07889983797710431
504,504,504,504,2021-02-04,501.4920043945313,497.1578369140625,559.8817749023438,0.008717890292893049,-0.10428946453561017
505,505,505,505,2021-02-05,492.0611877441406,489.7348937988281,543.452880859375,0.0047501086297274675,-0.09456513144979095
506,506,506,506,2021-02-08,514.281982421875,467.1473388671875,544.6014404296875,0.10089888057371144,-0.05567274663080324
507,507,507,507,2021-02-09,509.74517822265625,484.0397644042969,544.2731323242188,0.05310599605384647,-0.06343865249073966
508,508,508,508,2021-02-10,514.0117797851562,498.1521301269531,548.0474243164062,0.031836960436486095,-0.06210346590662941
509,509,509,509,2021-02-11,552.3428955078125,486.81976318359375,533.4716796875,0.13459423236173773,0.03537435357649543
510,510,510,510,2021-02-12,565.8084716796875,501.4920043945313,497.1578369140625,0.12825023474264108,0.1380861965120581
511,511,511,511,2021-02-16,571.2431030273438,492.0611877441406,489.7348937988281,0.16091883947647534,0.16643333007428573
512,512,512,512,2021-02-17,565.5671997070312,514.281982421875,467.1473388671875,0.09972197945501038,0.2106826961243271
513,513,513,513,2021-02-18,557.7098999023438,509.74517822265625,484.0397644042969,0.0940954887438612,0.152198519451624
514,514,514,514,2021-02-19,577.6333618164062,514.0117797851562,498.1521301269531,0.12377456029868061,0.1595521265144395
515,515,515,515,2021-02-22,548.0859985351562,552.3428955078125,486.81976318359375,-0.007706982396763817,0.125849934585456
516,516,516,516,2021-02-23,543.114990234375,565.8084716796875,501.4920043945313,-0.040108062323534144,0.08299830401104114
517,517,517,517,2021-02-24,576.1757202148438,571.2431030273438,492.0611877441406,0.008634882699430912,0.17094323747891393
518,518,518,518,2021-02-25,528.6356811523438,565.5671997070312,514.281982421875,-0.06529996536895766,0.027910172281116585
519,519,519,519,2021-02-26,547.4972534179688,557.7098999023438,509.74517822265625,-0.018311753989239343,0.07406068131324717
520,520,520,520,2021-03-01,578.0194702148438,577.6333618164062,514.0117797851562,0.0006684316107077315,0.12452572673809348
521,521,521,521,2021-03-02,553.4529418945312,548.0859985351562,552.3428955078125,0.009792155562665217,0.002009705195353595
522,522,522,522,2021-03-03,532.0913696289062,543.114990234375,565.8084716796875,-0.02029702881283324,-0.05959101663975963
523,523,523,523,2021-03-04,510.4497680664063,576.1757202148438,571.2431030273438,-0.11407275565851616,-0.10642287782339743
524,524,524,524,2021-03-05,528.6838989257812,528.6356811523438,565.5671997070312,9.121172701087588e-05,-0.06521470976456178
525,525,525,525,2021-03-08,485.1594848632813,547.4972534179688,557.7098999023438,-0.11385950918569765,-0.13008629585339293
526,526,526,526,2021-03-09,524.6394653320312,578.0194702148438,577.6333618164062,-0.09234983877441316,-0.09174313671518586
527,527,527,527,2021-03-10,500.6907348632813,553.4529418945312,548.0859985351562,-0.09533277906273119,-0.08647413690286931
528,528,528,528,2021-03-11,516.8013305664062,532.0913696289062,543.114990234375,-0.028735739640287083,-0.04844951831768329
529,529,529,529,2021-03-12,506.5983276367188,510.4497680664063,576.1757202148438,-0.007545189890626913,-0.12075724494635254
530,530,530,530,2021-03-15,518.1141357421875,528.6838989257812,528.6356811523438,-0.01999259520683372,-0.019903207038959092
531,531,531,531,2021-03-16,529.4642944335938,485.1594848632813,547.4972534179688,0.09132009360344173,-0.03293707661873568
532,532,532,532,2021-03-17,535.1055297851562,524.6394653320312,578.0194702148438,0.019949060535316976,-0.07424307076323367
533,533,533,533,2021-03-18,521.713623046875,500.6907348632813,553.4529418945312,0.04198777153193012,-0.05734781847759096
534,534,534,534,2021-03-19,524.7520751953125,516.8013305664062,532.0913696289062,0.015384528170994338,-0.013793297265303095
535,535,535,535,2021-03-22,541.8984375,506.5983276367188,510.4497680664063,0.06968066797211159,0.061609724209929384
536,536,536,536,2021-03-23,526.7839965820312,518.1141357421875,528.6838989257812,0.016733496042188323,-0.003593645177412008
537,537,537,537,2021-03-24,534.5637817382812,529.4642944335938,485.1594848632813,0.00963140925327699,0.10183104405126109
538,538,538,538,2021-03-25,530.286865234375,535.1055297851562,524.6394653320312,-0.009005073359484639,0.010764344422258931
539,539,539,539,2021-03-26,565.3148803710938,521.713623046875,500.6907348632813,0.08357316235980528,0.12906998473909992
540,540,540,540,2021-03-29,551.8261108398438,524.7520751953125,516.8013305664062,0.05159395631633146,0.06777223316172742
541,541,541,541,2021-03-30,554.0225830078125,541.8984375,506.5983276367188,0.022373464599282133,0.09361313052952203
542,542,542,542,2021-03-31,575.9683227539062,526.7839965820312,518.1141357421875,0.09336716090655939,0.11166301596624817
543,543,543,543,2021-04-01,618.6016845703125,534.5637817382812,529.4642944335938,0.15720837382352926,0.16835392126314286
544,544,544,544,2021-04-05,639.4057006835938,530.286865234375,535.1055297851562,0.20577321937059612,0.1949151430752618
545,545,545,545,2021-04-06,631.3550415039062,565.3148803710938,521.713623046875,0.11682013586739703,0.210156326408943
546,546,546,546,2021-04-07,637.451171875,551.8261108398438,524.7520751953125,0.15516674429348853,0.21476636683664552
547,547,547,547,2021-04-08,646.3726196289062,554.0225830078125,541.8984375,0.16669002212819817,0.19279292003661896
548,548,548,548,2021-04-09,640.56689453125,575.9683227539062,526.7839965820312,0.11215646629397136,0.21599535803571124
549,549,549,549,2021-04-12,629.2167358398438,618.6016845703125,534.5637817382812,0.017159751637121134,0.17706578211073776
550,550,550,550,2021-04-13,624.1076049804688,639.4057006835938,530.286865234375,-0.023925491572517554,0.1769245023721775
551,551,551,551,2021-04-14,619.6953125,631.3550415039062,565.3148803710938,-0.018467784744590654,0.09619494199977341
552,552,552,552,2021-04-15,628.4716186523438,637.451171875,551.8261108398438,-0.014086652623515938,0.13889431164438837
553,553,553,553,2021-04-16,622.8689575195312,646.3726196289062,554.0225830078125,-0.03636240365946941,0.12426636859809714
554,554,554,554,2021-04-19,601.6005859375,640.56689453125,575.9683227539062,-0.06083097476066812,0.04450290436292903
555,555,555,555,2021-04-20,593.1824340820312,629.2167358398438,618.6016845703125,-0.057268504960720557,-0.04109146664535479
556,556,556,556,2021-04-21,620.48876953125,624.1076049804688,639.4057006835938,-0.005798415882677821,-0.029585177504860338
557,557,557,557,2021-04-22,594.6434936523438,619.6953125,631.3550415039062,-0.040426026052369446,-0.05814723164974578
558,558,558,558,2021-04-23,607.1741333007812,628.4716186523438,637.451171875,-0.033887744043607726,-0.047497031788586774
559,559,559,559,2021-04-26,622.3464965820312,622.8689575195312,646.3726196289062,-0.0008387975210397691,-0.03717070048646065
560,560,560,560,2021-04-27,624.0011596679688,601.6005859375,640.56689453125,0.037234959961950365,-0.025861053708377546
561,561,561,561,2021-04-28,617.3922729492188,593.1824340820312,629.2167358398438,0.04081347908532229,-0.018792352804860357
562,562,562,562,2021-04-29,620.2177124023438,620.48876953125,624.1076049804688,-0.0004368445364627549,-0.006232727412842087
563,563,563,563,2021-04-30,600.3621215820312,594.6434936523438,619.6953125,0.009616901539716283,-0.03119789762484082
564,564,564,564,2021-05-03,597.2559814453125,607.1741333007812,628.4716186523438,-0.016334938054015424,-0.04966912789788047
565,565,565,565,2021-05-04,586.66064453125,622.3464965820312,622.8689575195312,-0.057340809736650455,-0.0581315099286287
566,566,566,566,2021-05-05,591.2180786132812,624.0011596679688,601.6005859375,-0.05253689123291272,-0.017258140312545134
567,567,567,567,2021-05-06,597.4495849609375,617.3922729492188,593.1824340820312,-0.03230148620587214,0.0071936568477619645
568,568,568,568,2021-05-07,610.12548828125,620.2177124023438,620.48876953125,-0.016272066919860495,-0.016701803092792455
569,569,569,569,2021-05-10,567.462890625,600.3621215820312,594.6434936523438,-0.054798978440441126,-0.0457090732808636
570,570,570,570,2021-05-11,573.2493286132812,597.2559814453125,607.1741333007812,-0.04019491403658615,-0.05587327065972747
571,571,571,571,2021-05-12,539.6146240234375,586.66064453125,622.3464965820312,-0.08019290359148412,-0.1329353873010658
572,572,572,572,2021-05-13,565.7986450195312,591.2180786132812,624.0011596679688,-0.04299502081088591,-0.09327308731190032
573,573,573,573,2021-05-14,583.46728515625,597.4495849609375,617.3922729492188,-0.023403313278059557,-0.05494883768290881
574,574,574,574,2021-05-17,572.90087890625,610.12548828125,620.2177124023438,-0.06101139862204963,-0.07629068398065786
575,575,575,575,2021-05-18,565.8954467773438,567.462890625,600.3621215820312,-0.0027621962132711175,-0.057409809122973
576,576,576,576,2021-05-19,582.7029418945312,573.2493286132812,597.2559814453125,0.01649127667383188,-0.02436650281101249
577,577,577,577,2021-05-20,606.4290771484375,539.6146240234375,586.66064453125,0.12381883320141074,0.03369653785619575
578,578,578,578,2021-05-21,594.2177124023438,565.7986450195312,591.2180786132812,0.05022823513801722,0.005073650312078071
579,579,579,579,2021-05-24,614.0926513671875,583.46728515625,597.4495849609375,0.05248857474971569,0.027856854913269613
580,580,580,580,2021-05-25,619.6371459960938,572.90087890625,610.12548828125,0.0815782778673162,0.015589674415403376
581,581,581,581,2021-05-26,617.3826293945312,565.8954467773438,567.462890625,0.09098356049760814,0.08797004983806067
582,582,582,582,2021-05-27,624.794677734375,582.7029418945312,573.2493286132812,0.072235324062363,0.08991785345093128
583,583,583,583,2021-05-28,628.8103637695312,606.4290771484375,539.6146240234375,0.036906684498598796,0.16529526031195863
584,584,584,584,2021-06-01,628.0264282226562,594.2177124023438,565.7986450195312,0.05689617645968226,0.10998220612737053
585,585,585,585,2021-06-02,627.97802734375,614.0926513671875,583.46728515625,0.022611206868619504,0.07628661164024009
586,586,586,586,2021-06-03,615.19580078125,619.6371459960938,572.90087890625,-0.007167654882445862,0.07382589804321316
587,587,587,587,2021-06-04,634.093505859375,617.3826293945312,565.8954467773438,0.0270672929059117,0.1205135320851316
588,588,588,588,2021-06-07,628.5490112304688,624.794677734375,582.7029418945312,0.00600890761379036,0.07867828706489632
589,589,589,589,2021-06-08,616.908447265625,628.8103637695312,606.4290771484375,-0.018927672299415943,0.017280454569335246
590,590,590,590,2021-06-09,613.5604858398438,628.0264282226562,594.2177124023438,-0.023033970757809996,0.03255166083706884
591,591,591,591,2021-06-10,620.0242919921875,627.97802734375,614.0926513671875,-0.012665626829660881,0.009659194930592419
592,592,592,592,2021-06-11,621.3208618164062,615.19580078125,619.6371459960938,0.009956279004794677,0.0027172609505290435
593,593,593,593,2021-06-14,629.1875,634.093505859375,617.3826293945312,-0.007737038487290571,0.01912083373166129
594,594,594,594,2021-06-15,623.8937377929688,628.5490112304688,624.794677734375,-0.007406380973198345,-0.0014419776184285693
595,595,595,595,2021-06-16,619.2980346679688,616.908447265625,628.8103637695312,0.003873487894249683,-0.015127500514684478
596,596,596,596,2021-06-17,620.3064575195312,613.5604858398438,628.0264282226562,0.010994794865992086,-0.012292429675249239
597,597,597,597,2021-06-18,594.0119018554688,620.0242919921875,627.97802734375,-0.04195382418507965,-0.054088079533535116
598,598,598,598,2021-06-21,599.7904663085938,621.3208618164062,615.19580078125,-0.03465261965431077,-0.025041351799041323
599,599,599,599,2021-06-22,602.864013671875,629.1875,634.093505859375,-0.04183726842654212,-0.04925061035781353
600,600,600,600,2021-06-23,605.219970703125,623.8937377929688,628.5490112304688,-0.02993100580862118,-0.03711570634988992
601,601,601,601,2021-06-24,615.6913452148438,619.2980346679688,616.908447265625,-0.005823834811713335,-0.0019729054711049576
602,602,602,602,2021-06-25,611.250732421875,620.3064575195312,613.5604858398438,-0.014598792238707414,-0.0037645080986712376
603,603,603,603,2021-06-28,627.2679443359375,594.0119018554688,620.0242919921875,0.05598548173292395,0.011682852490304096
604,604,604,604,2021-06-29,631.9508666992188,599.7904663085938,621.3208618164062,0.05361939243308744,0.01710872036669775
605,605,605,605,2021-06-30,630.89404296875,602.864013671875,629.1875,0.046494779355218174,0.0027122963643588793
606,606,606,606,2021-07-01,613.8006591796875,605.219970703125,623.8937377929688,0.014177801282059033,-0.016177560379089018
607,607,607,607,2021-07-02,612.2202758789062,615.6913452148438,619.2980346679688,-0.005637677649547368,-0.011428679557908161
608,608,608,608,2021-07-06,602.970703125,611.250732421875,620.3064575195312,-0.013546043968026278,-0.02794708032518811
609,609,609,609,2021-07-07,594.9136352539062,627.2679443359375,594.0119018554688,-0.0515797266131357,0.0015180392776994456
610,610,610,610,2021-07-08,587.5838012695312,631.9508666992188,599.7904663085938,-0.07020651092928132,-0.02035154895706881
611,611,611,611,2021-07-09,594.1961059570312,630.89404296875,602.864013671875,-0.05816814633251577,-0.014377882106530016
612,612,612,612,2021-07-12,606.3834228515625,613.8006591796875,605.219970703125,-0.012084112679249581,0.0019223624545730011
613,613,613,613,2021-07-13,605.6563720703125,612.2202758789062,615.6913452148438,-0.010721474062861724,-0.01629870749771478
614,614,614,614,2021-07-14,599.0730590820312,602.970703125,611.250732421875,-0.006464068689852609,-0.01992255009919386
615,615,615,615,2021-07-15,592.1504516601562,594.9136352539062,627.2679443359375,-0.0046446802191223435,-0.05598483549635025
616,616,616,616,2021-07-16,570.5679321289062,587.5838012695312,631.9508666992188,-0.028959050783667895,-0.097132447797604
617,617,617,617,2021-07-19,573.515380859375,594.1961059570312,630.89404296875,-0.034804544981571706,-0.09094817544856282
618,618,618,618,2021-07-20,588.6115112304688,606.3834228515625,613.8006591796875,-0.029308043312793797,-0.04103799429424326
619,619,619,619,2021-07-21,617.8533935546875,605.6563720703125,612.2202758789062,0.020138517560183367,0.00920112890363578
620,620,620,620,2021-07-22,616.573486328125,599.0730590820312,602.970703125,0.029212509193636382,0.022559608837753098
621,621,621,621,2021-07-23,620.7815551757812,592.1504516601562,594.9136352539062,0.048351062530400224,0.043481807087569546
622,622,622,622,2021-07-26,620.8978271484375,570.5679321289062,587.5838012695312,0.08821017127923758,0.056696637665858196
623,623,623,623,2021-07-27,603.6397094726562,573.515380859375,594.1961059570312,0.05252575540021609,0.015893075402126478
624,624,624,624,2021-07-28,615.6719970703125,588.6115112304688,606.3834228515625,0.04597342274750105,0.015317988369585978
625,625,625,625,2021-07-29,600.769775390625,617.8533935546875,605.6563720703125,-0.02764995441034246,-0.008068265942589914
626,626,626,626,2021-07-30,618.008544921875,616.573486328125,599.0730590820312,0.0023274737327680928,0.03160797427422102
627,627,627,627,2021-08-02,622.2649536132812,620.7815551757812,592.1504516601562,0.0023895659030654937,0.05085616648386537
628,628,628,628,2021-08-03,625.871826171875,620.8978271484375,570.5679321289062,0.008010978305853067,0.09692779935356444
629,629,629,629,2021-08-04,630.002197265625,603.6397094726562,573.515380859375,0.04367255397428904,0.09849224326226125
630,630,630,630,2021-08-05,626.0073852539062,615.6719970703125,588.6115112304688,0.016787166271610365,0.06353235251084866
631,631,631,631,2021-08-06,628.237548828125,600.769775390625,617.8533935546875,0.04572096427394379,0.01680682728582994
632,632,632,632,2021-08-09,621.0045776367188,618.008544921875,616.573486328125,0.004847882346387999,0.007186639397976924
633,633,633,633,2021-08-10,598.3845825195312,622.2649536132812,620.7815551757812,-0.03837653230361893,-0.03607866965362405
634,634,634,634,2021-08-11,589.9979248046875,625.871826171875,620.8978271484375,-0.05731828765421354,-0.04976648490728697
635,635,635,635,2021-08-12,565.7492065429688,630.002197265625,603.6397094726562,-0.10198851845522305,-0.06277006355792747
636,636,636,636,2021-08-13,562.7434692382812,626.0073852539062,615.6719970703125,-0.10105937646400986,-0.08596871074840617
637,637,637,637,2021-08-16,570.9461669921875,628.237548828125,600.769775390625,-0.09119381982628272,-0.04964232493062082
638,638,638,638,2021-08-17,561.3667602539062,621.0045776367188,618.008544921875,-0.09603442475378987,-0.09165210599981122
639,639,639,639,2021-08-18,552.17529296875,598.3845825195312,622.2649536132812,-0.07722339595752037,-0.11263636211158023
640,640,640,640,2021-08-19,559.5730590820312,589.9979248046875,625.871826171875,-0.0515677503996782,-0.10593026290280239
641,641,641,641,2021-08-20,548.742919921875,565.7492065429688,630.002197265625,-0.030059762213386576,-0.12898253005535
642,642,642,642,2021-08-23,566.51513671875,562.7434692382812,626.0073852539062,0.006702285653486184,-0.09503441961954873
643,643,643,643,2021-08-24,567.756103515625,570.9461669921875,628.237548828125,-0.005587327949617582,-0.09627161799755257
644,644,644,644,2021-08-25,570.84912109375,561.3667602539062,621.0045776367188,0.016891560938796735,-0.08076503515294398
645,645,645,645,2021-08-26,567.533203125,552.17529296875,598.3845825195312,0.02781346857024114,-0.05155777788363103
646,646,646,646,2021-08-27,591.0352783203125,559.5730590820312,589.9979248046875,0.056225400289811045,0.0017582324818656847
647,647,647,647,2021-08-30,589.4840087890625,548.742919921875,565.7492065429688,0.0742444000425333,0.04195286881819271
648,648,648,648,2021-08-31,586.4105834960938,566.51513671875,562.7434692382812,0.035119002984771,0.04205666622812676
649,649,649,649,2021-09-01,581.5240478515625,567.756103515625,570.9461669921875,0.024249751346897774,0.0185269320838084
650,650,650,650,2021-09-02,583.7732543945312,570.84912109375,561.3667602539062,0.022640191292610856,0.039914180402292665
651,651,651,651,2021-09-03,592.1212158203125,567.533203125,552.17529296875,0.04332435980824356,0.072342829098337
652,652,652,652,2021-09-07,575.134521484375,591.0352783203125,559.5730590820312,-0.026903227978415267,0.02780952754922117
653,653,653,653,2021-09-08,565.7781982421875,589.4840087890625,548.742919921875,-0.0402145099670681,0.031044187909955667
654,654,654,654,2021-09-09,575.5416870117188,586.4105834960938,566.51513671875,-0.018534618559535976,0.015933467100721188
655,655,655,655,2021-09-10,579.9048461914062,581.5240478515625,567.756103515625,-0.0027844104919451107,0.021397819592875456
656,656,656,656,2021-09-13,590.240234375,583.7732543945312,570.84912109375,0.011077896994743375,0.03396889399443492
657,657,657,657,2021-09-14,585.1307373046875,592.1212158203125,567.533203125,-0.011805823417322614,0.031007056649356324
658,658,658,658,2021-09-15,592.88720703125,575.134521484375,591.0352783203125,0.030867014383099134,0.0031333640797222007
659,659,659,659,2021-09-16,597.104736328125,565.7781982421875,589.4840087890625,0.05536893818684718,0.01292779350319817
660,660,660,660,2021-09-17,590.4439697265625,575.5416870117188,586.4105834960938,0.02589262090156863,0.006878092490115506
661,661,661,661,2021-09-20,571.954345703125,579.9048461914062,581.5240478515625,-0.01371000870314687,-0.016456244903014228
662,662,662,662,2021-09-21,568.3765869140625,590.240234375,583.7732543945312,-0.0370419469694212,-0.02637439684768983
663,663,663,663,2021-09-22,582.8037109375,585.1307373046875,592.1212158203125,-0.003976934074437111,-0.01573580651033457
664,664,664,664,2021-09-23,593.9149169921875,592.88720703125,575.134521484375,0.0017333987793117789,0.03265391800746342
665,665,665,665,2021-09-24,593.8372802734375,597.104736328125,565.7781982421875,-0.005472165695386333,0.04959378448732488
666,666,666,666,2021-09-27,599.3677368164062,590.4439697265625,575.5416870117188,0.015113656074726922,0.041397609143475345
667,667,667,667,2021-09-28,569.5289916992188,571.954345703125,579.9048461914062,-0.00424046783126486,-0.01789233968353976
668,668,668,668,2021-09-29,551.5870361328125,568.3765869140625,590.240234375,-0.029539483447773573,-0.06548723043781823
669,669,669,669,2021-09-30,553.1810302734375,582.8037109375,585.1307373046875,-0.050827886144395595,-0.054602681066493464
670,670,670,670,2021-10-01,553.7448120117188,593.9149169921875,592.88720703125,-0.06763612738320424,-0.06601996898453588
671,671,671,671,2021-10-04,534.7044067382812,593.8372802734375,597.104736328125,-0.09957757032015235,-0.1045048310512029
672,672,672,672,2021-10-05,540.3029174804688,599.3677368164062,590.4439697265625,-0.09854520973995928,-0.08492093207305396
673,673,673,673,2021-10-06,536.249755859375,569.5289916992188,571.954345703125,-0.058432909166842295,-0.06242559412649795
674,674,674,674,2021-10-07,540.22509765625,551.5870361328125,568.3765869140625,-0.02059863218726332,-0.04952964268049442
675,675,675,675,2021-10-08,534.7238159179688,553.1810302734375,582.8037109375,-0.033365595248892266,-0.08249757871683727
676,676,676,676,2021-10-11,536.9398193359375,553.7448120117188,593.9149169921875,-0.030347900894511004,-0.09593141378700121
677,677,677,677,2021-10-12,531.4386596679688,534.7044067382812,593.8372802734375,-0.006107574632185475,-0.1050769675099158
678,678,678,678,2021-10-13,529.1350708007812,540.3029174804688,599.3677368164062,-0.020669602769804007,-0.11717792216957135
679,679,679,679,2021-10-14,551.9953002929688,536.249755859375,569.5289916992188,0.02936233398999044,-0.030786301771815627
680,680,680,680,2021-10-15,548.63232421875,540.22509765625,551.5870361328125,0.015562450909768044,-0.005356746479717955
681,681,681,681,2021-10-18,552.7437744140625,534.7238159179688,553.1810302734375,0.03369956220326298,-0.0007904389981682192
682,682,682,682,2021-10-19,554.8139038085938,536.9398193359375,553.7448120117188,0.033288804124756766,0.001930657901770827
683,683,683,683,2021-10-20,549.6333618164062,531.4386596679688,534.7044067382812,0.034236692828867765,0.02792001504007091
684,684,684,684,2021-10-21,539.8363037109375,529.1350708007812,540.3029174804688,0.020224009899705297,-0.0008636151211383059
685,685,685,685,2021-10-22,541.1192626953125,551.9953002929688,536.249755859375,-0.01970313441415872,0.00908066956251341
686,686,686,686,2021-10-25,536.4830322265625,548.63232421875,540.22509765625,-0.022144688630018394,-0.006926863349967172
687,687,687,687,2021-10-26,533.5380249023438,552.7437744140625,534.7238159179688,-0.03474620683349683,-0.0022175765887467724
688,688,688,688,2021-10-27,538.0867919921875,554.8139038085938,536.9398193359375,-0.030149049440867937,0.0021361288825041402
689,689,689,689,2021-10-28,550.07080078125,549.6333618164062,531.4386596679688,0.0007958741139695302,0.03505981504040778
690,690,690,690,2021-10-29,547.757568359375,539.8363037109375,529.1350708007812,0.014673456738617308,0.03519422277266715
691,691,691,691,2021-11-01,556.689697265625,541.1192626953125,551.9953002929688,0.028774496943162253,0.008504414748032652
692,692,692,692,2021-11-02,558.128173828125,536.4830322265625,548.63232421875,0.04034636754815679,0.01730822117143216
693,693,693,693,2021-11-03,565.0873413085938,533.5380249023438,552.7437744140625,0.05913227349076888,0.02233144445202684
694,694,694,694,2021-11-04,581.9310913085938,538.0867919921875,554.8139038085938,0.0814818352148714,0.04887618589557774
695,695,695,695,2021-11-05,593.63330078125,550.07080078125,549.6333618164062,0.07919435086925075,0.08005325371704974
696,696,696,696,2021-11-08,591.98095703125,547.757568359375,539.8363037109375,0.08073533115084364,0.09659345427838084
697,697,697,697,2021-11-09,604.460693359375,556.689697265625,541.1192626953125,0.08581261037952359,0.1170563220177363
698,698,698,698,2021-11-10,588.7832641601562,558.128173828125,536.4830322265625,0.05492482151863465,0.0974872061032992
699,699,699,699,2021-11-11,596.4810180664062,565.0873413085938,533.5380249023438,0.05555544154486447,0.1179728345989648
700,700,700,700,2021-11-12,606.9003295898438,581.9310913085938,538.0867919921875,0.042907551519719256,0.1278855727769943
701,701,701,701,2021-11-15,612.576416015625,593.63330078125,550.07080078125,0.03191046595506841,0.11363194546156619
702,702,702,702,2021-11-16,616.464111328125,591.98095703125,547.757568359375,0.0413580099259554,0.1254323937039108
703,703,703,703,2021-11-17,612.9360961914062,604.460693359375,556.689697265625,0.01402142922632077,0.10103725504900662
704,704,704,704,2021-11-18,617.9609375,588.7832641601562,558.128173828125,0.04955588094281671,0.10720255037743431
705,705,705,705,2021-11-19,626.4169311523438,596.4810180664062,565.0873413085938,0.05018753686911914,0.10853116918479677
706,706,706,706,2021-11-22,628.5552368164062,606.9003295898438,581.9310913085938,0.035681159114211214,0.08011970180690708
707,707,707,707,2021-11-23,642.7650146484375,612.576416015625,593.63330078125,0.049281359588029705,0.08276441669045154
708,708,708,708,2021-11-24,642.2498168945312,616.464111328125,591.98095703125,0.041828396970024606,0.0849163461530531
709,709,709,709,2021-11-26,623.9675903320312,612.9360961914062,604.460693359375,0.017997788365167633,0.03227157230728106
710,710,710,710,2021-11-29,661.4456787109375,617.9609375,588.7832641601562,0.07036810673965532,0.12341114120223384
711,711,711,711,2021-11-30,660.7750854492188,626.4169311523438,596.4810180664062,0.054848699944413104,0.10778895796421573
712,712,712,712,2021-12-01,674.0712280273438,628.5552368164062,606.9003295898438,0.07241366954712403,0.11067863232649011
713,713,713,713,2021-12-02,642.95947265625,642.7650146484375,612.576416015625,0.00030253359062926144,0.04959880244532622
714,714,714,714,2021-12-03,642.91064453125,642.2498168945312,616.464111328125,0.00102892615822614,0.04290036146004983
715,715,715,715,2021-12-06,648.8298950195312,623.9675903320312,612.9360961914062,0.039845506517846685,0.058560425876625466
716,716,716,716,2021-12-07,686.3372192382812,661.4456787109375,617.9609375,0.03763202531741339,0.11064822643143413
717,717,717,717,2021-12-08,693.9959716796875,660.7750854492188,626.4169311523438,0.050275633815527465,0.10788188691360356
718,718,718,718,2021-12-09,679.7667846679688,674.0712280273438,628.5552368164062,0.008449487834235159,0.08147501580122984
719,719,719,719,2021-12-10,686.1525268554688,642.95947265625,642.7650146484375,0.06717850196805686,0.06750135931209966
720,720,720,720,2021-12-13,665.7514038085938,642.91064453125,642.2498168945312,0.03552711324914681,0.036592594183521454
721,721,721,721,2021-12-14,661.6018676757812,648.8298950195312,623.9675903320312,0.019684624204723944,0.060314474544621355
722,722,722,722,2021-12-15,679.2326049804688,686.3372192382812,661.4456787109375,-0.01035149203433472,0.026890985672769707
723,723,723,723,2021-12-16,653.8773803710938,693.9959716796875,660.7750854492188,-0.05780810400310277,-0.010438809256005266
724,724,724,724,2021-12-17,651.8220825195312,679.7667846679688,674.0712280273438,-0.04110924919946923,-0.03300711346621954
725,725,725,725,2021-12-20,643.94189453125,686.1525268554688,642.95947265625,-0.06151785597535231,0.001527968583993955
726,726,726,726,2021-12-21,665.3617553710938,665.7514038085938,642.91064453125,-0.0005852761785719585,0.03492104389749673
727,727,727,727,2021-12-22,673.300537109375,661.6018676757812,648.8298950195312,0.017682340400113183,0.0377150348306734
728,728,728,728,2021-12-23,680.6060180664062,679.2326049804688,686.3372192382812,0.002022007005946014,-0.008350415817804047
729,729,729,729,2021-12-27,704.6463012695312,653.8773803710938,693.9959716796875,0.07764287681831838,0.015346385317002165
730,730,730,730,2021-12-28,697.5354614257812,651.8220825195312,679.7667846679688,0.07013168183801177,0.02613937185308579
