,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,UNP,UNP_6m,UNP_12m,UNP_6m_ret,UNP_12m_ret
243,243,243,243,2020-01-23,171.4901885986328,165.6361083984375,164.38099670410156,0.03534301944666152,0.04324825884422845
244,244,244,244,2020-01-24,170.1068115234375,165.6361083984375,163.13507080078125,0.026991114245727976,0.04273600206524608
245,245,245,245,2020-01-27,163.5015106201172,168.47613525390625,164.92153930664062,-0.029527176809296618,-0.008610328841784365
246,246,246,246,2020-01-28,164.57339477539062,169.7770233154297,164.0786895751953,-0.030649780744307242,0.003015048459224845
247,247,247,247,2020-01-29,166.53387451171875,167.1569061279297,163.01597595214844,-0.0037272262967951164,0.021580084645218767
248,248,248,248,2020-01-30,167.71572875976562,165.75518798828125,164.8115692138672,0.011827930065289927,0.01762109031393222
249,249,249,249,2020-01-31,164.371826171875,171.4901885986328,165.6361083984375,-0.04150886114784158,-0.007632890187937003
250,250,250,250,2020-02-03,165.16885375976562,170.1068115234375,165.6361083984375,-0.02902857163360284,-0.002820970881227791
251,251,251,251,2020-02-04,167.87142944335938,163.5015106201172,168.47613525390625,0.026727085313574594,-0.003589266869373109
252,252,252,252,2020-02-05,169.56626892089844,164.57339477539062,169.7770233154297,0.030338282517183845,-0.001241359934434083
253,253,253,253,2020-02-06,170.50071716308594,166.53387451171875,167.1569061279297,0.023820034590548378,0.020004025634436706
254,254,254,254,2020-02-07,168.41197204589844,167.71572875976562,165.75518798828125,0.004151329701044926,0.016028361403716884
255,255,255,255,2020-02-10,169.18150329589844,164.371826171875,171.4901885986328,0.02926095813399443,-0.013462492062083942
256,256,256,256,2020-02-11,167.9263916015625,165.16885375976562,170.1068115234375,0.016695265354372824,-0.012817945985511447
257,257,257,257,2020-02-12,169.3555908203125,167.87142944335938,163.5015106201172,0.00884105998188267,0.035804441059855474
258,258,258,258,2020-02-13,169.15403747558594,169.56626892089844,164.57339477539062,-0.0024310934476290402,0.02783343386971482
259,259,259,259,2020-02-14,168.5677032470703,170.50071716308594,166.53387451171875,-0.011337277333365536,0.012212702918939389
260,260,260,260,2020-02-18,166.8271026611328,168.41197204589844,167.71572875976562,-0.009410669357483026,-0.005298406447648563
261,261,261,261,2020-02-19,168.1096954345703,169.18150329589844,164.371826171875,-0.0063352543892079005,0.02274032813133564
262,262,262,262,2020-02-20,168.01805114746094,167.9263916015625,165.16885375976562,0.000545831688659959,0.0172502098479137
263,263,263,263,2020-02-21,166.4789581298828,169.3555908203125,167.87142944335938,-0.01698575569011962,-0.008294867793130822
264,264,264,264,2020-02-24,161.97158813476562,169.15403747558594,169.56626892089844,-0.04246099855498253,-0.0447888653472448
265,265,265,265,2020-02-25,156.55728149414062,168.5677032470703,170.50071716308594,-0.07124983921342254,-0.0817793373596678
266,266,266,266,2020-02-26,151.84832763671875,166.8271026611328,168.41197204589844,-0.08978622049703555,-0.09835194142056292
267,267,267,267,2020-02-27,147.09332275390625,168.1096954345703,169.18150329589844,-0.1250158274710801,-0.13055907479058138
268,268,268,268,2020-02-28,147.26840209960938,168.01805114746094,167.9263916015625,-0.12349654638977237,-0.12301812302957216
269,269,269,269,2020-03-02,147.75682067871094,166.4789581298828,169.3555908203125,-0.1124594823362921,-0.12753502873441014
270,270,270,270,2020-03-03,144.9922332763672,161.97158813476562,169.15403747558594,-0.10482921760494845,-0.14283906290268733
271,271,271,271,2020-03-04,149.44320678710938,156.55728149414062,168.5677032470703,-0.04544071434516772,-0.11345290996775392
272,272,272,272,2020-03-05,142.79901123046875,151.84832763671875,166.8271026611328,-0.05959444234314881,-0.14402990309956454
273,273,273,273,2020-03-06,143.84033203125,147.09332275390625,168.1096954345703,-0.0221151488167729,-0.14436623265887805
274,274,274,274,2020-03-09,125.17952728271484,147.26840209960938,168.01805114746094,-0.1499905920209147,-0.2549638183051468
275,275,275,275,2020-03-10,135.29782104492188,147.75682067871094,166.4789581298828,-0.08432097805407213,-0.18729776684831356
276,276,276,276,2020-03-11,130.4506378173828,144.9922332763672,161.97158813476562,-0.10029223724878344,-0.19460789809109214
277,277,277,277,2020-03-12,121.68695831298828,149.44320678710938,156.55728149414062,-0.18573108186618015,-0.22273204317524775
278,278,278,278,2020-03-13,132.5609130859375,142.79901123046875,151.84832763671875,-0.07169586159113939,-0.12701762904445268
279,279,279,279,2020-03-16,115.28237915039062,143.84033203125,147.09332275390625,-0.19853925861805588,-0.21626368218451875
280,280,280,280,2020-03-17,118.5353546142578,125.17952728271484,147.26840209960938,-0.053077150974147336,-0.1951066696976662
281,281,281,281,2020-03-18,106.0487289428711,135.29782104492188,147.75682067871094,-0.2161830240587499,-0.28227523808550126
282,282,282,282,2020-03-19,112.10311889648438,130.4506378173828,144.9922332763672,-0.14064721512962652,-0.2268336285102488
283,283,283,283,2020-03-20,108.59211730957033,121.68695831298828,149.44320678710938,-0.10761088275160113,-0.27335527894375167
284,284,284,284,2020-03-23,105.0903549194336,132.5609130859375,142.79901123046875,-0.20722969936617064,-0.26406804911397963
285,285,285,285,2020-03-24,118.75652313232422,115.28237915039062,143.84033203125,0.030135949722215782,-0.1743864780114398
286,286,286,286,2020-03-25,122.47945404052734,118.5353546142578,125.17952728271484,0.033273612240876105,-0.02156960727363555
287,287,287,287,2020-03-26,131.30763244628906,106.0487289428711,135.29782104492188,0.23818204852813518,-0.029491891057934927
288,288,288,288,2020-03-27,128.13760375976562,112.10311889648438,130.4506378173828,0.14303335198093325,-0.017731105775467326
289,289,289,289,2020-03-30,129.19735717773438,108.59211730957033,121.68695831298828,0.1897489465964035,0.06171901220037701
290,290,290,290,2020-03-31,129.97142028808594,105.0903549194336,132.5609130859375,0.23675879092545782,-0.01953436150649346
291,291,291,291,2020-04-01,125.77852630615234,118.75652313232422,115.28237915039062,0.05912941023040785,0.09104728088643155
292,292,292,292,2020-04-02,130.6717987060547,122.47945404052734,118.5353546142578,0.06688750149732514,0.10238670252678417
293,293,293,293,2020-04-03,127.6952896118164,131.30763244628906,106.0487289428711,-0.02751053207779275,0.20411900156395468
294,294,294,294,2020-04-06,136.2469940185547,128.13760375976562,112.10311889648438,0.06328657646815894,0.21537201961673058
295,295,295,295,2020-04-07,134.32101440429688,129.19735717773438,108.59211730957033,0.03965760088663406,0.23693153547581702
296,296,296,296,2020-04-08,137.87808227539062,129.97142028808594,105.0903549194336,0.06083385077872738,0.3119955906618965
297,297,297,297,2020-04-09,137.05792236328125,125.77852630615234,118.75652313232422,0.08967664344924975,0.15410858071825428
298,298,298,298,2020-04-13,135.37156677246094,130.6717987060547,122.47945404052734,0.0359662001514065,0.10525939091521197
299,299,299,299,2020-04-14,137.2790985107422,127.6952896118164,131.30763244628906,0.075052172465091,0.04547691518918917
300,300,300,300,2020-04-15,135.15036010742188,136.2469940185547,128.13760375976562,-0.008048866832126023,0.054728324409779594
301,301,301,301,2020-04-16,132.68991088867188,134.32101440429688,129.19735717773438,-0.0121433233873256,0.02703270242697653
302,302,302,302,2020-04-17,138.12692260742188,137.87808227539062,129.97142028808594,0.0018047852706148948,0.06274842808718262
303,303,303,303,2020-04-20,135.10433959960938,137.05792236328125,125.77852630615234,-0.014253701865506008,0.07414471744371887
304,304,304,304,2020-04-21,133.07691955566406,135.37156677246094,130.6717987060547,-0.016950732502445165,0.018405814211065463
305,305,305,305,2020-04-22,135.55584716796875,137.2790985107422,127.6952896118164,-0.012552903985151076,0.061557145765108734
306,306,306,306,2020-04-23,140.33853149414062,135.15036010742188,136.2469940185547,0.038388143269429964,0.03003029538419577
307,307,307,307,2020-04-24,143.84033203125,132.68991088867188,134.32101440429688,0.08403367722458888,0.07086990571929896
308,308,308,308,2020-04-27,146.485107421875,138.12692260742188,137.87808227539062,0.06051090299179673,0.06242489744884283
309,309,309,309,2020-04-28,148.69676208496094,135.10433959960938,137.05792236328125,0.1006068533818647,0.08491913142262697
310,310,310,310,2020-04-29,150.2541046142578,133.07691955566406,135.37156677246094,0.12907711657248577,0.10993843239483336
311,311,311,311,2020-04-30,147.24996948242188,135.55584716796875,137.2790985107422,0.08626792985154541,0.07263211282597015
312,312,312,312,2020-05-01,144.34716796875,140.33853149414062,135.15036010742188,0.02856404746387664,0.0680487114797046
313,313,313,313,2020-05-04,142.67001342773438,143.84033203125,132.68991088867188,-0.008136234024135658,0.0752137255366454
314,314,314,314,2020-05-05,144.1075897216797,146.485107421875,138.12692260742188,-0.01623043968113491,0.04329834474960248
315,315,315,315,2020-05-06,142.1907958984375,148.69676208496094,135.10433959960938,-0.0437532471810389,0.05245172967670242
316,316,316,316,2020-05-07,143.96014404296875,150.2541046142578,133.07691955566406,-0.041888776266361116,0.08178145784891266
317,317,317,317,2020-05-08,145.84002685546875,147.24996948242188,135.55584716796875,-0.00957516413693682,0.07586673612652617
318,318,318,318,2020-05-11,144.5406951904297,144.34716796875,140.33853149414062,0.001340706744739073,0.029943050219707557
319,319,319,319,2020-05-12,141.90513610839844,142.67001342773438,143.84033203125,-0.005361163856085094,-0.013453778196445887
320,320,320,320,2020-05-13,140.75326538085938,144.1075897216797,146.485107421875,-0.023276527955943482,-0.039129179354103205
321,321,321,321,2020-05-14,140.476806640625,142.1907958984375,148.69676208496094,-0.012054150530507957,-0.055279989483828174
322,322,322,322,2020-05-15,139.37094116210938,143.96014404296875,150.2541046142578,-0.0318782876425131,-0.07243172145006227
323,323,323,323,2020-05-18,146.6325225830078,145.84002685546875,147.24996948242188,0.005434007004979868,-0.004193188640950973
324,324,324,324,2020-05-19,146.7615509033203,144.5406951904297,144.34716796875,0.015364916503028292,0.016726223094955417
325,325,325,325,2020-05-20,153.00027465820312,141.90513610839844,142.67001342773438,0.0781870117888428,0.07240667455114003
326,326,326,326,2020-05-21,150.75173950195312,140.75326538085938,144.1075897216797,0.07103546830007268,0.046105481280378946
327,327,327,327,2020-05-22,152.19851684570312,140.476806640625,142.1907958984375,0.08344231681650638,0.07038234003847776
328,328,328,328,2020-05-26,156.5665740966797,139.37094116210938,143.96014404296875,0.12338033158984851,0.0875688902474856
329,329,329,329,2020-05-27,160.19732666015625,146.6325225830078,145.84002685546875,0.09250883663594811,0.09844553730723016
330,330,330,330,2020-05-28,158.01034545898438,146.7615509033203,144.5406951904297,0.07664674082842216,0.09318932810450842
331,331,331,331,2020-05-29,157.4080047607422,153.00027465820312,141.90513610839844,0.028808641764766607,0.10924811516689159
332,332,332,332,2020-06-01,157.07437133789062,150.75173950195312,140.75326538085938,0.04194068908807247,0.11595543387834395
333,333,333,333,2020-06-02,158.40884399414062,152.19851684570312,140.476806640625,0.04080412396353017,0.1276512314192213
334,334,334,334,2020-06-03,164.9976348876953,156.5665740966797,139.37094116210938,0.053849685602812336,0.18387400925834485
335,335,335,335,2020-06-04,163.49635314941406,160.19732666015625,146.6325225830078,0.020593517744877277,0.11500743674964564
336,336,336,336,2020-06-05,171.2805938720703,158.01034545898438,146.7615509033203,0.08398341497538575,0.16706721084531195
337,337,337,337,2020-06-08,168.34295654296875,157.4080047607422,153.00027465820312,0.06946884180920487,0.10027878655146605
338,338,338,338,2020-06-09,165.09951782226562,157.07437133789062,150.75173950195312,0.05109138057354823,0.09517487736933616
339,339,339,339,2020-06-10,162.5696563720703,158.40884399414062,152.19851684570312,0.02626628837770939,0.06814218522826554
340,340,340,340,2020-06-11,151.3196258544922,164.9976348876953,156.5665740966797,-0.08289821270779418,-0.03351256979633155
341,341,341,341,2020-06-12,153.9977569580078,163.49635314941406,160.19732666015625,-0.05809668539044288,-0.038699582767072305
342,342,342,342,2020-06-15,155.61949157714844,171.2805938720703,158.01034545898438,-0.09143535727473695,-0.015130995852778217
343,343,343,343,2020-06-16,158.43663024902344,168.34295654296875,157.4080047607422,-0.05884609904315641,0.006534772420530688
344,344,344,344,2020-06-17,158.62196350097656,165.09951782226562,157.07437133789062,-0.03923424130325037,0.009852607716358985
345,345,345,345,2020-06-18,158.32542419433594,162.5696563720703,158.40884399414062,-0.026107160908433458,-0.0005266107478681947
346,346,346,346,2020-06-19,155.54534912109375,151.3196258544922,164.9976348876953,0.027925810962980968,-0.057287401562060025
347,347,347,347,2020-06-22,155.8697052001953,153.9977569580078,163.49635314941406,0.012155685116231663,-0.04664720528811428
348,348,348,348,2020-06-23,156.9446563720703,155.61949157714844,171.2805938720703,0.008515416555418653,-0.08369855087440625
349,349,349,349,2020-06-24,153.41395568847656,158.43663024902344,168.34295654296875,-0.03170147302838022,-0.08868206404989465
350,350,350,350,2020-06-25,154.77618408203125,158.62196350097656,165.09951782226562,-0.02424493641400194,-0.06252794603160339
351,351,351,351,2020-06-26,150.71730041503906,158.32542419433594,162.5696563720703,-0.04805370848056789,-0.07290632348945225
352,352,352,352,2020-06-29,153.3768768310547,155.54534912109375,151.3196258544922,-0.013941093721490105,0.013595400893607446
353,353,353,353,2020-06-30,156.67593383789062,155.8697052001953,153.9977569580078,0.005172452444558218,0.01739101226398443
354,354,354,354,2020-07-01,154.64645385742188,156.9446563720703,155.61949157714844,-0.014643394479134542,-0.0062526725274910655
355,355,355,355,2020-07-02,156.68519592285156,153.41395568847656,158.43663024902344,0.02132296387049437,-0.011054478521911548
356,356,356,356,2020-07-06,159.53941345214844,154.77618408203125,158.62196350097656,0.03077495028300148,0.005783877156243955
357,357,357,357,2020-07-07,157.3338623046875,150.71730041503906,158.32542419433594,0.043900480379014395,-0.006262808987843593
358,358,358,358,2020-07-08,156.6481170654297,153.3768768310547,155.54534912109375,0.021328118696655185,0.007089687673512035
359,359,359,359,2020-07-09,153.82171630859375,156.67593383789062,155.8697052001953,-0.018217332166981515,-0.013139108006723799
360,360,360,360,2020-07-10,154.1923828125,154.64645385742188,156.9446563720703,-0.0029361878891869253,-0.01753658661079527
361,361,361,361,2020-07-13,156.76856994628906,156.68519592285156,153.41395568847656,0.0005321116838539197,0.02186642175255815
362,362,362,362,2020-07-14,159.28921508789062,159.53941345214844,154.77618408203125,-0.0015682542567003743,0.02915843307952004
363,363,363,363,2020-07-15,161.60592651367188,157.3338623046875,150.71730041503906,0.02715285919004029,0.07224536313116126
364,364,364,364,2020-07-16,163.90411376953125,156.6481170654297,153.3768768310547,0.046320356988847955,0.0686364017574328
365,365,365,365,2020-07-17,167.96302795410156,153.82171630859375,156.67593383789062,0.09193312872116066,0.07204102021111591
366,366,366,366,2020-07-20,164.385986328125,154.1923828125,154.64645385742188,0.06610964387274931,0.06297934564786467
367,367,367,367,2020-07-21,165.56292724609375,156.76856994628906,156.68519592285156,0.05609770697543359,0.05665966890460661
368,368,368,368,2020-07-22,166.2301025390625,159.28921508789062,159.53941345214844,0.04357412049109621,0.041937530934453626
369,369,369,369,2020-07-23,162.1711883544922,161.60592651367188,157.3338623046875,0.003497779153368352,0.030745613048237974
370,370,370,370,2020-07-24,163.20909118652344,163.90411376953125,156.6481170654297,-0.0042404218358125245,0.04188351729981732
371,371,371,371,2020-07-27,163.85781860351562,167.96302795410156,153.82171630859375,-0.024441148749162478,0.06524502869794846
372,372,372,372,2020-07-28,161.62445068359375,164.385986328125,154.1923828125,-0.016799094048193686,0.04819996769964474
373,373,373,373,2020-07-29,164.9327392578125,165.56292724609375,156.76856994628906,-0.0038063351425560166,0.05207784515940017
374,374,374,374,2020-07-30,160.13246154785156,166.2301025390625,159.28921508789062,-0.03668193003597553,0.005293807615887047
375,375,375,375,2020-07-31,160.64219665527344,162.1711883544922,161.60592651367188,-0.009428257354052949,-0.005963456162710101
376,376,376,376,2020-08-03,159.44677734375,163.20909118652344,163.90411376953125,-0.02305210950824843,-0.027194780675540597
377,377,377,377,2020-08-04,160.9479522705078,163.85781860351562,167.96302795410156,-0.017758483286346993,-0.04176559430394844
378,378,378,378,2020-08-05,164.4601287841797,161.62445068359375,164.385986328125,0.017544858396068008,0.00045102662161666807
379,379,379,379,2020-08-06,166.44326782226562,164.9327392578125,165.56292724609375,0.009158451931680744,0.00531725665168592
380,380,380,380,2020-08-07,169.51986694335938,160.13246154785156,166.2301025390625,0.05862275084494728,0.0197904251639609
381,381,381,381,2020-08-10,173.15249633789062,160.64219665527344,162.1711883544922,0.07787679665177505,0.06771429681697994
382,382,382,382,2020-08-11,176.3959197998047,159.44677734375,163.20909118652344,0.10629968656885525,0.08079714504512925
383,383,383,383,2020-08-12,177.76742553710938,160.9479522705078,163.85781860351562,0.10450256141397074,0.0848882711373733
384,384,384,384,2020-08-13,175.81210327148438,164.4601287841797,161.62445068359375,0.06902569377287682,0.08778159819188036
385,385,385,385,2020-08-14,177.85081481933594,166.44326782226562,164.9327392578125,0.06853714870133243,0.07832329481492883
386,386,386,386,2020-08-17,179.6579132080078,169.51986694335938,160.13246154785156,0.0598044727585576,0.1219331263094432
387,387,387,387,2020-08-18,176.72027587890625,173.15249633789062,160.64219665527344,0.020604840337117958,0.10008627594986885
388,388,388,388,2020-08-19,176.9519500732422,176.3959197998047,159.44677734375,0.0031521719667242376,0.10978693342765355
389,389,389,389,2020-08-20,175.9974365234375,177.76742553710938,160.9479522705078,-0.00995676799798384,0.09350528565679284
390,390,390,390,2020-08-21,177.52650451660156,175.81210327148438,164.4601287841797,0.009751326633467672,0.07945011249242562
391,391,391,391,2020-08-24,178.4439239501953,177.85081481933594,166.44326782226562,0.003334868785739742,0.07210057988493968
392,392,392,392,2020-08-25,180.6123962402344,179.6579132080078,169.51986694335938,0.005312780356752089,0.06543498114342738
393,393,393,393,2020-08-26,180.07492065429688,176.72027587890625,173.15249633789062,0.018982795034166333,0.03997877283211548
394,394,394,394,2020-08-27,180.1861267089844,176.9519500732422,176.3959197998047,0.018277146052380733,0.02148693072652308
395,395,395,395,2020-08-28,181.7321319580078,175.9974365234375,177.76742553710938,0.03258397137964342,0.022302772338179455
396,396,396,396,2020-08-31,179.22683715820312,177.52650451660156,175.81210327148438,0.009577908640918231,0.01942263259000887
397,397,397,397,2020-09-01,182.35610961914065,178.4439239501953,177.85081481933594,0.021923893973757602,0.02533187606917231
398,398,398,398,2020-09-02,182.8031616210937,180.6123962402344,179.6579132080078,0.012129651266822972,0.017506873796559796
399,399,399,399,2020-09-03,177.46661376953125,180.07492065429688,176.72027587890625,-0.014484564953789358,0.004223272552700275
400,400,400,400,2020-09-04,178.01609802246094,180.1861267089844,176.9519500732422,-0.012043261743609368,0.006013767854936347
401,401,401,401,2020-09-08,175.70639038085938,181.7321319580078,175.9974365234375,-0.0331572711563235,-0.0016536953510647434
402,402,402,402,2020-09-09,179.6179656982422,179.22683715820312,177.52650451660156,0.0021823101173950032,0.011781120725243843
403,403,403,403,2020-09-10,179.8228759765625,182.35610961914065,178.4439239501953,-0.013891685054418734,0.0077276490890889615
404,404,404,404,2020-09-11,182.4865264892578,182.8031616210937,180.6123962402344,-0.0017321097131360874,0.01037653166691066
405,405,405,405,2020-09-14,185.1873779296875,177.46661376953125,180.07492065429688,0.04350544587605021,0.028390723465625767
406,406,406,406,2020-09-15,188.4750213623047,178.01609802246094,180.1861267089844,0.05875268279683388,0.04600184711616295
407,407,407,407,2020-09-16,187.5902404785156,175.70639038085938,181.7321319580078,0.06763470623861156,0.032234852787956125
408,408,408,408,2020-09-17,187.804443359375,179.6179656982422,179.22683715820312,0.04557716500857212,0.04785893863428736
409,409,409,409,2020-09-18,186.0814819335937,179.8228759765625,182.35610961914065,0.03480428128536284,0.020429106116782503
410,410,410,410,2020-09-21,180.67970275878903,182.4865264892578,182.8031616210937,-0.009901134978176795,-0.011616094839246083
411,411,411,411,2020-09-22,183.7717437744141,185.1873779296875,177.46661376953125,-0.0076443339232920016,0.035528541796999935
412,412,412,412,2020-09-23,180.97775268554688,188.4750213623047,178.01609802246094,-0.03977857979570587,0.0166370047202824
413,413,413,413,2020-09-24,182.23507690429688,187.5902404785156,175.70639038085938,-0.02854713315873192,0.037156796114734325
414,414,414,414,2020-09-25,184.54478454589844,187.804443359375,179.6179656982422,-0.017356665024367945,0.027429432398389908
415,415,415,415,2020-09-28,185.7555084228516,186.0814819335937,179.8228759765625,-0.0017517783465332837,0.03299153355250706
416,416,416,416,2020-09-29,183.69723510742188,180.67970275878903,182.4865264892578,0.01670100350265291,0.006634509634525498
417,417,417,417,2020-09-30,183.3526763916016,183.7717437744141,185.1873779296875,-0.0022803689740622524,-0.009907270995448303
418,418,418,418,2020-10-01,180.8939514160156,180.97775268554688,188.4750213623047,-0.000463047354095969,-0.04022320778367783
419,419,419,419,2020-10-02,182.8683624267578,182.23507690429688,187.5902404785156,0.0034751022317922597,-0.02517123513309094
420,420,420,420,2020-10-05,187.49713134765625,184.54478454589844,187.804443359375,0.015997996416005522,-0.0016363404732160358
421,421,421,421,2020-10-06,185.7182464599609,185.7555084228516,186.0814819335937,-0.000200596812482412,-0.001952023757863297
422,422,422,422,2020-10-07,190.570541381836,183.69723510742188,180.67970275878903,0.037416492798025835,0.054742389277955716
423,423,423,423,2020-10-08,189.7882080078125,183.3526763916016,183.7717437744141,0.03509919649313442,0.032738788400374697
424,424,424,424,2020-10-09,191.65087890625,180.8939514160156,180.97775268554688,0.0594653796107083,0.05897479696992325
425,425,425,425,2020-10-12,192.18174743652344,182.8683624267578,182.23507690429688,0.05092944939284294,0.05458153666788412
426,426,426,426,2020-10-13,189.061752319336,187.49713134765625,184.54478454589844,0.008344772852970417,0.024476268915170296
427,427,427,427,2020-10-14,190.7475128173828,185.7182464599609,185.7555084228516,0.027080087461983204,0.026874058470274242
428,428,428,428,2020-10-15,194.47283935546875,190.570541381836,183.69723510742188,0.02047692127721845,0.058659588652739014
429,429,429,429,2020-10-16,195.4414520263672,189.7882080078125,183.3526763916016,0.029787119431160747,0.06593181988217389
430,430,430,430,2020-10-19,191.53912353515625,191.65087890625,180.8939514160156,-0.0005831195334534689,0.05884758465283979
431,431,431,431,2020-10-20,192.58221435546875,192.18174743652344,182.8683624267578,0.0020837926821202224,0.05311936848891241
432,432,432,432,2020-10-21,185.783447265625,189.061752319336,187.49713134765625,-0.017339863898932606,-0.009139788271500193
433,433,433,433,2020-10-22,174.2907257080078,190.7475128173828,185.7182464599609,-0.08627523822620087,-0.06153149176118655
434,434,434,434,2020-10-23,175.22207641601562,194.47283935546875,190.570541381836,-0.09898946816046361,-0.08053954643004069
435,435,435,435,2020-10-26,172.01824951171875,195.4414520263672,189.7882080078125,-0.11984766932394875,-0.09363046673248665
436,436,436,436,2020-10-27,167.24050903320312,191.53912353515625,191.65087890625,-0.12685979790177548,-0.12736894300906243
437,437,437,437,2020-10-28,161.46617126464844,192.58221435546875,192.18174743652344,-0.1615727765669276,-0.15982566805424736
438,438,438,438,2020-10-29,163.95286560058594,185.783447265625,189.061752319336,-0.11750552584927898,-0.13280785992261257
439,439,439,439,2020-10-30,165.02392578125,174.2907257080078,190.7475128173828,-0.05316863469994748,-0.1348567363012485
440,440,440,440,2020-11-02,166.9331512451172,175.22207641601562,194.47283935546875,-0.04730525593829116,-0.14161200197222878
441,441,441,441,2020-11-03,172.6515655517578,172.01824951171875,195.4414520263672,0.003681679367373958,-0.11660723064795264
442,442,442,442,2020-11-04,173.91819763183594,167.24050903320312,191.53912353515625,0.039928655068294905,-0.09199648394593418
443,443,443,443,2020-11-05,178.88221740722656,161.46617126464844,192.58221435546875,0.10786188838300159,-0.07113843297571965
444,444,444,444,2020-11-06,177.01951599121094,163.95286560058594,185.783447265625,0.07969760298339246,-0.04717283161337715
445,445,445,445,2020-11-09,184.40505981445312,165.02392578125,174.2907257080078,0.1174443883906513,0.0580313959068024
446,446,446,446,2020-11-10,187.44122314453125,166.9331512451172,175.22207641601562,0.12285200241203698,0.06973520105711284
447,447,447,447,2020-11-11,186.2677459716797,172.6515655517578,172.01824951171875,0.07886508515811852,0.08283712048232528
448,448,448,448,2020-11-12,186.7241058349609,173.91819763183594,167.24050903320312,0.07363178998803543,0.11650046340082354
449,449,449,449,2020-11-13,189.4715576171875,178.88221740722656,161.46617126464844,0.059197277199746656,0.17344429568864483
450,450,450,450,2020-11-16,192.5170440673828,177.01951599121094,163.95286560058594,0.0875470028792833,0.17422189214053474
451,451,451,451,2020-11-17,191.71609497070312,184.40505981445312,165.02392578125,0.03964660819831245,0.16174726824057828
452,452,452,452,2020-11-18,190.02102661132807,187.44122314453125,166.9331512451172,0.013763266284319897,0.1383061135191157
453,453,453,453,2020-11-19,190.50534057617188,186.2677459716797,172.6515655517578,0.022750018165444974,0.10340928544353001
454,454,454,454,2020-11-20,189.42498779296875,186.7241058349609,173.91819763183594,0.014464559602149318,0.08916140100507963
455,455,455,455,2020-11-23,193.1503143310547,189.4715576171875,178.88221740722656,0.019415878352041727,0.07976252268467077
456,456,456,456,2020-11-24,194.3704071044922,192.5170440673828,177.01951599121094,0.0096270075519167,0.09801682608906659
457,457,457,457,2020-11-25,193.0106201171875,191.71609497070312,184.40505981445312,0.006752302912711672,0.046666617019040624
458,458,458,458,2020-11-27,192.421127319336,190.02102661132807,187.44122314453125,0.012630711194488553,0.02656781732033875
459,459,459,459,2020-11-30,190.9614105224609,190.50534057617188,186.2677459716797,0.0023940008448564143,0.02519848257301005
460,460,460,460,2020-12-01,189.389404296875,189.42498779296875,186.7241058349609,-0.0001878500640720704,0.01427399236962934
461,461,461,461,2020-12-02,190.47482299804688,193.1503143310547,189.4715576171875,-0.013851861138688526,0.0052950711625350255
462,462,462,462,2020-12-03,189.2583923339844,194.3704071044922,192.5170440673828,-0.02630037589909251,-0.016926562264574563
463,463,463,463,2020-12-04,192.80479431152344,193.0106201171875,191.71609497070312,-0.0010663962715580233,0.005678706010503021
464,464,464,464,2020-12-07,191.8129272460937,192.421127319336,190.02102661132807,-0.003160775959039852,0.009430012387159792
465,465,465,465,2020-12-08,192.0188140869141,190.9614105224609,190.50534057617188,0.005537263060427566,0.00794452011772906
466,466,466,466,2020-12-09,192.64572143554688,189.389404296875,189.42498779296875,0.017193766202292293,0.017002686288137614
467,467,467,467,2020-12-10,189.501708984375,190.47482299804688,193.1503143310547,-0.005108885249794137,-0.01888997881942911
468,468,468,468,2020-12-11,190.00698852539065,189.2583923339844,194.3704071044922,0.003955418738236016,-0.022448986160510498
469,469,469,469,2020-12-14,185.27224731445312,192.80479431152344,193.0106201171875,-0.03906825566225103,-0.04009298969163444
470,470,470,470,2020-12-15,187.4243927001953,191.8129272460937,192.421127319336,-0.02287924285868359,-0.0259677026569346
471,471,471,471,2020-12-16,186.067611694336,192.0188140869141,190.9614105224609,-0.030992808808226413,-0.02562716108315144
472,472,472,472,2020-12-17,189.2022857666016,192.64572143554688,189.389404296875,-0.017874446643744157,-0.000988009498039788
473,473,473,473,2020-12-18,190.5122833251953,189.501708984375,190.47482299804688,0.005332798032463337,0.0001966681294609529
474,474,474,474,2020-12-21,189.4736328125,190.00698852539065,189.2583923339844,-0.002807032083556149,0.001137283667377753
475,475,475,475,2020-12-22,188.5659942626953,185.27224731445312,192.80479431152344,0.01777787551015053,-0.02198493073766261
476,476,476,476,2020-12-23,188.23846435546875,187.4243927001953,191.8129272460937,0.004343466949766839,-0.018635151144109074
477,477,477,477,2020-12-24,190.31578063964844,186.067611694336,192.0188140869141,0.02283131871596855,-0.008869096788061581
478,478,478,478,2020-12-28,192.43048095703125,189.2022857666016,192.64572143554688,0.017062136312729015,-0.0011172865761653883
479,479,479,479,2020-12-29,191.27957153320312,190.5122833251953,189.501708984375,0.0040274999313199,0.009381775807492776
480,480,480,480,2020-12-30,192.7392578125,189.4736328125,190.00698852539065,0.01723524773091567,0.014379835754010806
481,481,481,481,2020-12-31,194.8352966308593,188.5659942626953,185.27224731445312,0.03324725856683397,0.05161619970083975
482,482,482,482,2021-01-04,189.960205078125,188.23846435546875,187.4243927001953,0.009146593543203352,0.013529788419728073
483,483,483,483,2021-01-05,192.2901153564453,190.31578063964844,186.067611694336,0.010373993739043463,0.033442164412425424
