,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AVY,AVY_6m,AVY_12m,AVY_6m_ret,AVY_12m_ret
244,244,244,244,2020-01-24,121.44982147216795,123.58509826660156,118.57466888427734,-0.017277785302458715,0.02424761220034788
245,245,245,245,2020-01-27,119.7265853881836,125.44883728027344,118.93054962158205,-0.04561422820767469,0.006693282500874753
246,246,246,246,2020-01-28,121.00967407226562,126.16995239257812,120.5601043701172,-0.04089942353513998,0.003729008899729047
247,247,247,247,2020-01-29,127.58411407470705,122.23649597167967,120.35407257080078,0.04374812988967158,0.060073093909248865
248,248,248,248,2020-01-30,127.47174835205078,121.96491241455078,122.63919830322266,0.04515098505365733,0.0394046121932381
249,249,249,249,2020-01-31,122.91081237792967,122.51748657226562,123.18240356445312,0.0032103646317624968,-0.002204788822628756
250,250,250,250,2020-02-03,125.47693634033205,121.44982147216795,123.58509826660156,0.033158672605269945,0.01530797887662283
251,251,251,251,2020-02-04,128.16476440429688,119.7265853881836,125.44883728027344,0.07047874111463703,0.021649679525969745
252,252,252,252,2020-02-05,131.21786499023438,121.00967407226562,126.16995239257812,0.08435846965319915,0.04000883333893679
253,253,253,253,2020-02-06,130.07530212402344,127.58411407470705,122.23649597167967,0.019525848240460997,0.06412819747516241
254,254,254,254,2020-02-07,127.59346771240234,127.47174835205078,121.96491241455078,0.00095487323210941,0.04614897175279786
255,255,255,255,2020-02-10,127.96810150146484,122.91081237792967,122.51748657226562,0.0411460068133378,0.044488465130112065
256,256,256,256,2020-02-11,128.88592529296875,125.47693634033205,121.44982147216795,0.027168251409888322,0.061227787168916414
257,257,257,257,2020-02-12,130.9556427001953,128.16476440429688,119.7265853881836,0.021775706520199112,0.09378917201726167
258,258,258,258,2020-02-13,129.39163208007812,131.21786499023438,121.00967407226562,-0.013917563056617066,0.06926684227582403
259,259,259,259,2020-02-14,129.363525390625,130.07530212402344,127.58411407470705,-0.005472035980510603,0.013946966115828685
260,260,260,260,2020-02-18,127.35000610351562,127.59346771240234,127.47174835205078,-0.0019081040217159284,-0.0009550527870609837
261,261,261,261,2020-02-19,128.08985900878906,127.96810150146484,122.91081237792967,0.0009514676383850507,0.042136623545654395
262,262,262,262,2020-02-20,128.08985900878906,128.88592529296875,125.47693634033205,-0.0061765183620333675,0.02082392784415754
263,263,263,263,2020-02-21,125.44883728027344,130.9556427001953,128.16476440429688,-0.04205092126139942,-0.021190903261492533
264,264,264,264,2020-02-24,119.3426284790039,129.39163208007812,131.21786499023438,-0.07766347359197912,-0.09050015035768388
265,265,265,265,2020-02-25,113.80772399902344,129.363525390625,130.07530212402344,-0.12024874356685467,-0.12506277409595623
266,266,266,266,2020-02-26,112.23432159423828,127.35000610351562,127.59346771240234,-0.11869402265274065,-0.12037564613247931
267,267,267,267,2020-02-27,107.7857666015625,128.08985900878906,127.96810150146484,-0.15851444106776147,-0.15771379479026904
268,268,268,268,2020-02-28,107.22386932373048,128.08985900878906,128.88592529296875,-0.16290118395420228,-0.1680715401623456
269,269,269,269,2020-03-02,112.39351654052734,125.44883728027344,130.9556427001953,-0.10406888595211405,-0.14174361468457963
270,270,270,270,2020-03-03,111.01013946533205,119.3426284790039,129.39163208007812,-0.06981988849975607,-0.14206090702503937
271,271,271,271,2020-03-04,114.58626556396484,113.80772399902344,129.363525390625,0.006840849966809781,-0.11423049721348322
272,272,272,272,2020-03-05,112.101806640625,112.23432159423828,127.35000610351562,-0.0011806990208607093,-0.1197345797572732
273,273,273,273,2020-03-06,113.70162963867188,107.7857666015625,128.08985900878906,0.054885382584676234,-0.11232918422628535
274,274,274,274,2020-03-09,108.65744018554688,107.22386932373048,128.08985900878906,0.013369885556807848,-0.15170926858393063
275,275,275,275,2020-03-10,113.26873779296876,112.39351654052734,125.44883728027344,0.00778711512354735,-0.09709216722425507
276,276,276,276,2020-03-11,104.40373992919922,111.01013946533205,119.3426284790039,-0.05951167675269853,-0.12517646661714765
277,277,277,277,2020-03-12,98.07965087890624,114.58626556396484,113.80772399902344,-0.1440540417633579,-0.1381986438833639
278,278,278,278,2020-03-13,99.830078125,112.101806640625,112.23432159423828,-0.10946949815863005,-0.11052094665020074
279,279,279,279,2020-03-16,91.29444885253906,113.70162963867188,107.7857666015625,-0.1970700055693111,-0.1530008856362708
280,280,280,280,2020-03-17,100.4229736328125,108.65744018554688,107.22386932373048,-0.07578373407907402,-0.06342706837397094
281,281,281,281,2020-03-18,99.2466049194336,113.26873779296876,112.39351654052734,-0.12379526025234477,-0.11697215307213182
282,282,282,282,2020-03-19,96.97859191894533,104.40373992919922,111.01013946533205,-0.07111955965647598,-0.1263987921641041
283,283,283,283,2020-03-20,85.45032501220703,98.07965087890624,114.58626556396484,-0.1287660157181021,-0.2542707924755033
284,284,284,284,2020-03-23,74.11028289794922,99.830078125,112.101806640625,-0.2576357317365445,-0.3389019756342436
285,285,285,285,2020-03-24,91.0591812133789,91.29444885253906,113.70162963867188,-0.002577020203497482,-0.199139172386953
286,286,286,286,2020-03-25,92.00025177001952,100.4229736328125,108.65744018554688,-0.08387246023594064,-0.15330002609193638
287,287,287,287,2020-03-26,95.98104858398438,99.2466049194336,113.26873779296876,-0.03290345637616654,-0.15262542468322216
288,288,288,288,2020-03-27,94.4000244140625,96.97859191894533,104.40373992919922,-0.02658903840383653,-0.09581759735734252
289,289,289,289,2020-03-30,98.5972671508789,85.45032501220703,98.07965087890624,0.15385479384418677,0.005277509323638796
290,290,290,290,2020-03-31,95.86812591552734,74.11028289794922,99.830078125,0.29358736961696597,-0.03968695891945295
291,291,291,291,2020-04-01,90.27808380126952,91.0591812133789,91.29444885253906,-0.0085779094617493,-0.011132824219260096
292,292,292,292,2020-04-02,90.24983978271484,92.00025177001952,100.4229736328125,-0.019026165185724975,-0.10130285413868345
293,293,293,293,2020-04-03,88.09476470947266,95.98104858398438,99.2466049194336,-0.08216501060218306,-0.11236495413635339
294,294,294,294,2020-04-06,94.5035400390625,94.4000244140625,96.97859191894533,0.0010965635405553176,-0.02552163143337316
295,295,295,295,2020-04-07,98.023193359375,98.5972671508789,85.45032501220703,-0.005822410783712928,0.14713657724966955
296,296,296,296,2020-04-08,103.7167510986328,95.86812591552734,74.11028289794922,0.0818689747833512,0.399492041360199
297,297,297,297,2020-04-09,108.25276184082033,90.27808380126952,91.0591812133789,0.19910345105594773,0.1888176502175185
298,298,298,298,2020-04-13,102.37100982666016,90.24983978271484,92.00025177001952,0.13430683171436297,0.11272532256286927
299,299,299,299,2020-04-14,104.01788330078124,88.09476470947266,95.98104858398438,0.18074988501100342,0.08373355819054784
300,300,300,300,2020-04-15,100.6770477294922,94.5035400390625,94.4000244140625,0.06532567656066557,0.06649387385639938
301,301,301,301,2020-04-16,98.51256561279295,98.023193359375,98.5972671508789,0.0049924128835898696,-0.0008590657787334033
302,302,302,302,2020-04-17,102.91682434082033,103.7167510986328,95.86812591552734,-0.007712609094858269,0.07352494228899209
303,303,303,303,2020-04-20,98.7196044921875,108.25276184082033,90.27808380126952,-0.08806387187285625,0.09350575837985686
304,304,304,304,2020-04-21,97.17620849609376,102.37100982666016,90.24983978271484,-0.05074484797368406,0.07674660398350652
305,305,305,305,2020-04-22,99.1619110107422,104.01788330078124,88.09476470947266,-0.04668401370942499,0.1256277411917477
306,306,306,306,2020-04-23,100.44178009033205,100.6770477294922,94.5035400390625,-0.0023368547694435637,0.0628361651723841
307,307,307,307,2020-04-24,102.14513397216795,98.51256561279295,98.023193359375,0.03687416256777776,0.042050666495642375
308,308,308,308,2020-04-27,107.283447265625,102.91682434082033,103.7167510986328,0.042428659772323796,0.03438881501022273
309,309,309,309,2020-04-28,107.9233856201172,98.7196044921875,108.25276184082033,0.09323154377769072,-0.0030426588209125915
310,310,310,310,2020-04-29,107.4340362548828,97.17620849609376,102.37100982666016,0.10555904493023482,0.0494576192693188
311,311,311,311,2020-04-30,103.88614654541016,99.1619110107422,104.01788330078124,0.047641634640907427,-0.0012664817932330763
312,312,312,312,2020-05-01,101.7028350830078,100.44178009033205,100.6770477294922,0.012555084065033695,0.01018888988751221
313,313,313,313,2020-05-04,100.62059020996094,102.14513397216795,98.51256561279295,-0.014925270572579752,0.021398535141736508
314,314,314,314,2020-05-05,100.21591186523438,107.283447265625,102.91682434082033,-0.06587722132839369,-0.02624364376655841
315,315,315,315,2020-05-06,99.51952362060548,107.9233856201172,98.7196044921875,-0.07786877655129099,0.008102940976442818
316,316,316,316,2020-05-07,98.17376708984376,107.4340362548828,97.17620849609376,-0.08619492935245798,0.010265461157502376
317,317,317,317,2020-05-08,102.8227310180664,103.88614654541016,99.1619110107422,-0.010236355497880711,0.03691760243434228
318,318,318,318,2020-05-11,102.39923095703124,101.7028350830078,100.44178009033205,0.006847359500401939,0.01948841273958668
319,319,319,319,2020-05-12,98.30551147460938,100.62059020996094,102.14513397216795,-0.023008001945931555,-0.03758987186413387
320,320,320,320,2020-05-13,96.23513793945312,100.21591186523438,107.283447265625,-0.039721974801111504,-0.10298242280393144
321,321,321,321,2020-05-14,96.19750213623048,99.51952362060548,107.9233856201172,-0.03338060074563276,-0.10865007075631428
322,322,322,322,2020-05-15,94.56002044677734,98.17376708984376,107.4340362548828,-0.03680969723571159,-0.11983181733545212
323,323,323,323,2020-05-18,98.333740234375,102.8227310180664,103.88614654541016,-0.043657572010051604,-0.05344703308066312
324,324,324,324,2020-05-19,96.75273895263672,102.39923095703124,101.7028350830078,-0.05514193760658126,-0.048672154776520316
325,325,325,325,2020-05-20,99.51952362060548,98.30551147460938,100.62059020996094,0.012349380291965195,-0.010942756219754823
326,326,326,326,2020-05-21,99.67010498046876,96.23513793945312,100.21591186523438,0.035693480724023674,-0.005446309618971301
327,327,327,327,2020-05-22,100.1782684326172,96.19750213623048,99.51952362060548,0.04138118150666048,0.006619252062771475
328,328,328,328,2020-05-26,104.88368225097656,94.56002044677734,98.17376708984376,0.10917575689410763,0.06834733310164443
329,329,329,329,2020-05-27,106.73762512207033,98.333740234375,102.8227310180664,0.085462882502638,0.038074208545541
330,330,330,330,2020-05-28,105.580078125,96.75273895263672,102.39923095703124,0.09123606492095826,0.031063193915035425
331,331,331,331,2020-05-29,104.14964294433594,99.51952362060548,98.30551147460938,0.046524733592794076,0.059448665512879195
332,332,332,332,2020-06-01,106.31411743164062,99.67010498046876,96.23513793945312,0.066660032639414,0.1047328419535154
333,333,333,333,2020-06-02,109.32221221923828,100.1782684326172,96.19750213623048,0.09127672028760969,0.13643504032382459
334,334,334,334,2020-06-03,113.2762451171875,104.88368225097656,94.56002044677734,0.08001781293422128,0.19792957512043352
335,335,335,335,2020-06-04,112.32085418701172,106.73762512207033,98.333740234375,0.052307975360667225,0.14224124821550488
336,336,336,336,2020-06-05,116.65324401855467,105.580078125,96.75273895263672,0.10487931142127738,0.20568415200793266
337,337,337,337,2020-06-08,117.87351989746094,104.14964294433594,99.51952362060548,0.13177075374574154,0.1844260865518781
338,338,338,338,2020-06-09,115.80191802978516,106.31411743164062,99.67010498046876,0.08924309233197691,0.16185207241908262
339,339,339,339,2020-06-10,114.893798828125,109.32221221923828,100.1782684326172,0.050964817632058956,0.1468934393231791
340,340,340,340,2020-06-11,105.95466613769533,113.2762451171875,104.88368225097656,-0.06463472524109348,0.010211158339731075
341,341,341,341,2020-06-12,107.36412048339844,112.32085418701172,106.73762512207033,-0.04413012827840879,0.005869489419608298
342,342,342,342,2020-06-15,109.2749252319336,116.65324401855467,105.580078125,-0.0632500094506373,0.03499568453206803
343,343,343,343,2020-06-16,110.06007385253906,117.87351989746094,104.14964294433594,-0.06628669485495009,0.05674941114644083
344,344,344,344,2020-06-17,109.4924774169922,115.80191802978516,106.31411743164062,-0.054484767783985366,0.029895935385958916
345,345,345,345,2020-06-18,110.17357635498048,114.893798828125,109.32221221923828,-0.04108335281180597,0.007787659236485611
346,346,346,346,2020-06-19,108.32897186279295,105.95466613769533,113.2762451171875,0.02240869431849335,-0.04367441072288769
347,347,347,347,2020-06-22,107.61954498291016,107.36412048339844,112.32085418701172,0.0023790489631143608,-0.04185606705121725
348,348,348,348,2020-06-23,109.23709869384766,109.2749252319336,116.65324401855467,-0.0003461593591178591,-0.06357427422701944
349,349,349,349,2020-06-24,106.21954345703124,110.06007385253906,117.87351989746094,-0.03489485570083717,-0.09886848590393826
350,350,350,350,2020-06-25,105.34928894042967,109.4924774169922,115.80191802978516,-0.03783993726604218,-0.09026300485512673
351,351,351,351,2020-06-26,103.89252471923828,110.17357635498048,114.893798828125,-0.05701050872220559,-0.09575167869019663
352,352,352,352,2020-06-29,105.88846588134766,108.32897186279295,105.95466613769533,-0.022528654518538138,-0.0006247979325576525
353,353,353,353,2020-06-30,107.9222183227539,107.61954498291016,107.36412048339844,0.0028124383901810823,0.005198178281931476
354,354,354,354,2020-07-01,107.85601806640624,109.23709869384766,109.2749252319336,-0.012642963278547859,-0.012984746157599814
355,355,355,355,2020-07-02,110.6749267578125,106.21954345703124,110.06007385253906,0.041945042840290325,0.0055865209221759304
356,356,356,356,2020-07-06,111.79113006591795,105.34928894042967,109.4924774169922,0.06114745709513869,0.020993703888638304
357,357,357,357,2020-07-07,109.58707427978516,103.89252471923828,110.17357635498048,0.05481192776800792,-0.005323436840296569
358,358,358,358,2020-07-08,106.84386444091795,105.88846588134766,108.32897186279295,0.009022687708412525,-0.01370923582433703
359,359,359,359,2020-07-09,104.63035583496094,107.9222183227539,107.61954498291016,-0.03050217590921156,-0.02777552300954156
360,360,360,360,2020-07-10,105.03711700439452,107.85601806640624,109.23709869384766,-0.02613577909279141,-0.0384483086760129
361,361,361,361,2020-07-13,106.08710479736328,110.6749267578125,106.21954345703124,-0.041453128498459724,-0.0012468389089012044
362,362,362,362,2020-07-14,109.55870819091795,111.79113006591795,105.34928894042967,-0.01996957964092183,0.03995678843991546
363,363,363,363,2020-07-15,112.55733489990234,109.58707427978516,103.89252471923828,0.027104114601452567,0.08340167114121111
364,364,364,364,2020-07-16,112.9640884399414,106.84386444091795,105.88846588134766,0.05728194156069466,0.06682146633914088
365,365,365,365,2020-07-17,114.70462036132812,104.63035583496094,107.9222183227539,0.09628433780974488,0.06284528009135859
366,366,366,366,2020-07-20,113.40869140625,105.03711700439452,107.85601806640624,0.07970110605287495,0.0514822764588343
367,367,367,367,2020-07-21,113.97623443603516,106.08710479736328,110.6749267578125,0.07436464265605958,0.02982886706983634
368,368,368,368,2020-07-22,115.59380340576172,109.55870819091795,111.79113006591795,0.05508549082494607,0.034015877087936186
369,369,369,369,2020-07-23,114.37355041503906,112.55733489990234,109.58707427978516,0.016135914347580105,0.04367737862070875
370,370,370,370,2020-07-24,113.90056610107422,112.9640884399414,106.84386444091795,0.00829004751922291,0.06604685909744923
371,371,371,371,2020-07-27,109.5965347290039,114.70462036132812,104.63035583496094,-0.04453251853528972,0.047464035216284506
372,372,372,372,2020-07-28,111.2424774169922,113.40869140625,105.03711700439452,-0.0191009521615767,0.05907778687735754
373,373,373,373,2020-07-29,111.58301544189452,113.97623443603516,106.08710479736328,-0.02099752642278896,0.051805642684178865
374,374,374,374,2020-07-30,108.90599822998048,115.59380340576172,109.55870819091795,-0.05785608725327129,-0.005957627391882436
375,375,375,375,2020-07-31,107.21276092529295,114.37355041503906,112.55733489990234,-0.06260878904048195,-0.04748312475026473
376,376,376,376,2020-08-03,106.71142578125,113.90056610107422,112.9640884399414,-0.06311768734709056,-0.05535088845527847
377,377,377,377,2020-08-04,107.68573760986328,109.5965347290039,114.70462036132812,-0.017434831528801542,-0.0611909331058752
378,378,378,378,2020-08-05,109.8141098022461,111.2424774169922,113.40869140625,-0.012840127691438163,-0.03169582118823222
379,379,379,379,2020-08-06,108.26275634765624,111.58301544189452,113.97623443603516,-0.029755954175367028,-0.050128679164123446
380,380,380,380,2020-08-07,109.55870819091795,108.90599822998048,115.59380340576172,0.00599333343934938,-0.05220950463632679
381,381,381,381,2020-08-10,109.89924621582033,107.21276092529295,114.37355041503906,0.025057514304657635,-0.039120095362803475
382,382,382,382,2020-08-11,111.95193481445312,106.71142578125,113.90056610107422,0.04910916516049335,-0.01710817911907392
383,383,383,383,2020-08-12,113.94786071777344,107.68573760986328,109.5965347290039,0.05815183372376875,0.03970313477090248
384,384,384,384,2020-08-13,112.02760314941406,109.8141098022461,111.2424774169922,0.020156729869722945,0.00705778719291561
385,385,385,385,2020-08-14,110.28707122802734,108.26275634765624,111.58301544189452,0.018698164989172872,-0.011614170926775302
386,386,386,386,2020-08-17,109.5965347290039,109.55870819091795,108.90599822998048,0.00034526272452972684,0.006340665438511417
387,387,387,387,2020-08-18,108.15872192382812,109.89924621582033,107.21276092529295,-0.015837454322244926,0.00882321274418385
388,388,388,388,2020-08-19,108.07360076904295,111.95193481445312,106.71142578125,-0.034642849646484786,0.012765034089089022
389,389,389,389,2020-08-20,107.30738067626952,113.94786071777344,107.68573760986328,-0.05827647837945016,-0.0035135287364099765
390,390,390,390,2020-08-21,108.3857421875,112.02760314941406,109.8141098022461,-0.032508603768455324,-0.013007141043335002
391,391,391,391,2020-08-24,109.14248657226562,110.28707122802734,108.26275634765624,-0.01037823058511722,0.008125880536279606
392,392,392,392,2020-08-25,109.64383697509766,109.5965347290039,109.55870819091795,0.0004316034828173443,0.0007770152239414685
393,393,393,393,2020-08-26,109.4924774169922,108.15872192382812,109.89924621582033,0.01233146499367277,-0.003701288342135789
394,394,394,394,2020-08-27,110.00330352783205,108.07360076904295,111.95193481445312,0.017855449851374328,-0.01740596345968204
395,395,395,395,2020-08-28,111.79113006591795,107.30738067626952,113.94786071777344,0.041784165836413756,-0.01892734658000539
396,396,396,396,2020-08-31,109.15196228027344,108.3857421875,112.02760314941406,0.007069380873435671,-0.025669038596722538
397,397,397,397,2020-09-01,111.86151123046876,109.14248657226562,110.28707122802734,0.024912614176174408,0.014275834736658721
398,398,398,398,2020-09-02,115.18901824951172,109.64383697509766,109.5965347290039,0.050574491256389464,0.05102792286577462
399,399,399,399,2020-09-03,113.21154022216795,109.4924774169922,108.15872192382812,0.03396637735222696,0.04671669753918062
400,400,400,400,2020-09-04,113.21154022216795,110.00330352783205,108.07360076904295,0.0291649122476052,0.04754111472703637
401,401,401,401,2020-09-08,108.43892669677734,111.79113006591795,107.30738067626952,-0.029986308995749278,0.010544903932764305
402,402,402,402,2020-09-09,110.61607360839844,109.15196228027344,108.3857421875,0.013413513578121039,0.02057771968789135
403,403,403,403,2020-09-10,110.32135009765624,111.86151123046876,109.14248657226562,-0.013768463485526516,0.010801142272033992
404,404,404,404,2020-09-11,113.88652801513672,115.18901824951172,109.64383697509766,-0.011307416750038324,0.038695207656793906
405,405,405,405,2020-09-14,115.80697631835938,113.21154022216795,109.4924774169922,0.022925543554112027,0.0576706185697029
406,406,406,406,2020-09-15,121.7109375,113.21154022216795,110.00330352783205,0.0750753612321915,0.10642983980209109
407,407,407,407,2020-09-16,122.00566864013672,108.43892669677734,111.79113006591795,0.1251095188473732,0.09137163716115704
408,408,408,408,2020-09-17,122.34791564941406,110.61607360839844,109.15196228027344,0.10605910749054903,0.12089524634707804
409,409,409,409,2020-09-18,119.2961196899414,110.32135009765624,111.86151123046876,0.0813511580880828,0.06646261415291521
410,410,410,410,2020-09-21,115.2270278930664,113.88652801513672,115.18901824951172,0.011770486828358795,0.00032997627840147814
411,411,411,411,2020-09-22,115.99713134765624,115.80697631835938,113.21154022216795,0.0016419997770611428,0.02460518706857795
412,412,412,412,2020-09-23,112.85975646972656,121.7109375,113.21154022216795,-0.07272297142788364,-0.0031073135455188527
413,413,413,413,2020-09-24,111.57627868652344,122.00566864013672,108.43892669677734,-0.0854828310016923,0.028931971989347716
414,414,414,414,2020-09-25,113.4206771850586,122.34791564941406,110.61607360839844,-0.07296600368686557,0.02535439457550237
415,415,415,415,2020-09-28,116.94784545898438,119.2961196899414,110.32135009765624,-0.01968441418765632,0.060065394009975126
416,416,416,416,2020-09-29,118.44998168945312,115.2270278930664,113.88652801513672,0.027970467131875454,0.04007017997519324
417,417,417,417,2020-09-30,121.53981018066406,115.99713134765624,115.80697631835938,0.04778289573727301,0.04950335501848202
418,418,418,418,2020-10-01,118.50701904296876,112.85975646972656,121.7109375,0.05003787665231241,-0.026323997849669323
419,419,419,419,2020-10-02,118.20278930664062,111.57627868652344,122.00566864013672,0.05938995903183453,-0.031169693800973453
420,420,420,420,2020-10-05,121.90109252929688,113.4206771850586,122.34791564941406,0.07476957072299562,-0.003652069736909569
421,421,421,421,2020-10-06,120.11373138427734,116.94784545898438,119.2961196899414,0.027070921339917176,0.006853631924164549
422,422,422,422,2020-10-07,123.17503356933594,118.44998168945312,115.2270278930664,0.03989069320644334,0.06897692166151748
423,423,423,423,2020-10-08,125.5518569946289,121.53981018066406,115.99713134765624,0.03301014546592684,0.0823703615422704
424,424,424,424,2020-10-09,124.06871032714844,118.50701904296876,112.85975646972656,0.046931323807605896,0.09931754425173289
425,425,425,425,2020-10-12,122.93734741210938,118.20278930664062,111.57627868652344,0.04005453791099978,0.10182333430840762
426,426,426,426,2020-10-13,123.06096649169922,121.90109252929688,113.4206771850586,0.009514877498932872,0.08499587152800547
427,427,427,427,2020-10-14,124.7152099609375,120.11373138427734,116.94784545898438,0.03830934668026198,0.0664173373307444
428,428,428,428,2020-10-15,126.31241607666016,123.17503356933594,118.44998168945312,0.025470928778421387,0.06637767499044789
429,429,429,429,2020-10-16,127.41525268554688,125.5518569946289,121.53981018066406,0.014841641816557782,0.04834171203780224
430,430,430,430,2020-10-19,127.1490478515625,124.06871032714844,118.50701904296876,0.02482767424833976,0.07292419367548408
431,431,431,431,2020-10-20,127.71947479248048,122.93734741210938,118.20278930664062,0.03889889834974647,0.08051151365939213
432,432,432,432,2020-10-21,135.5343780517578,123.06096649169922,121.90109252929688,0.1013596099206644,0.11183891169133209
433,433,433,433,2020-10-22,133.92767333984375,124.7152099609375,120.11373138427734,0.07386800200065191,0.11500718357813522
434,434,434,434,2020-10-23,134.75477600097656,126.31241607666016,123.17503356933594,0.06683713435734351,0.09401046702473459
435,435,435,435,2020-10-26,132.38751220703125,127.41525268554688,125.5518569946289,0.03902405258933639,0.05444487541665577
436,436,436,436,2020-10-27,131.3417205810547,127.1490478515625,124.06871032714844,0.03297447208874771,0.058620825788617825
437,437,437,437,2020-10-28,128.48956298828125,127.71947479248048,122.93734741210938,0.006029528363250991,0.04516296872389636
438,438,438,438,2020-10-29,132.9198760986328,135.5343780517578,123.06096649169922,-0.019290323168979162,0.08011402712003401
439,439,439,439,2020-10-30,131.5699005126953,133.92767333984375,124.7152099609375,-0.01760482182920886,0.05496274715734195
440,440,440,440,2020-11-02,134.71678161621094,134.75477600097656,126.31241607666016,-0.0002819520457318925,0.06653633744484866
441,441,441,441,2020-11-03,138.05381774902344,132.38751220703125,127.41525268554688,0.04280090657743507,0.08349522399592058
442,442,442,442,2020-11-04,136.31398010253906,131.3417205810547,127.1490478515625,0.03785742641018519,0.07208022714944717
443,443,443,443,2020-11-05,139.79359436035156,128.48956298828125,127.71947479248048,0.08797626133339165,0.09453624505964497
444,444,444,444,2020-11-06,140.95347595214844,132.9198760986328,135.5343780517578,0.06043941725881785,0.039983198198771275
445,445,445,445,2020-11-09,144.84193420410156,131.5699005126953,133.92767333984375,0.10087439178481117,0.08149369426110087
446,446,446,446,2020-11-10,143.27320861816406,134.71678161621094,134.75477600097656,0.0635141880566088,0.06321432805562122
447,447,447,447,2020-11-11,144.3000030517578,138.05381774902344,132.38751220703125,0.04524456769525709,0.08998198278775327
448,448,448,448,2020-11-12,140.34500122070312,136.31398010253906,131.3417205810547,0.029571589906859375,0.06854852060577543
449,449,449,449,2020-11-13,142.2084197998047,139.79359436035156,128.48956298828125,0.017274220972016252,0.10677020368397283
450,450,450,450,2020-11-16,145.07960510253906,140.95347595214844,132.9198760986328,0.029272986157442338,0.09148164564104144
451,451,451,451,2020-11-17,142.07533264160156,144.84193420410156,131.5699005126953,-0.019100832764367026,0.0798467741327551
452,452,452,452,2020-11-18,140.16436767578125,143.27320861816406,134.71678161621094,-0.021698690022837086,0.04043732335507921
453,453,453,453,2020-11-19,139.78407287597656,144.3000030517578,138.05381774902344,-0.0312954267517338,0.012533192889302436
454,454,454,454,2020-11-20,140.2309112548828,140.34500122070312,136.31398010253906,-0.0008129250406353483,0.02873462538029714
455,455,455,455,2020-11-23,140.21189880371094,142.2084197998047,139.79359436035156,-0.014039400753516396,0.0029923005075689346
456,456,456,456,2020-11-24,145.51687622070312,145.07960510253906,140.95347595214844,0.003014008191261741,0.032375223368765305
457,457,457,457,2020-11-25,144.09085083007812,142.07533264160156,144.84193420410156,0.014186264082596933,-0.005185538139562906
458,458,458,458,2020-11-27,142.8929443359375,140.16436767578125,143.27320861816406,0.01946697798735708,-0.0026541199565091045
459,459,459,459,2020-11-30,141.98023986816406,139.78407287597656,144.3000030517578,0.015711138951689074,-0.016075974598293574
460,460,460,460,2020-12-01,144.8729248046875,140.2309112548828,140.34500122070312,0.03310264126692708,0.03226280626029476
461,461,461,461,2020-12-02,144.00418090820312,140.21189880371094,142.2084197998047,0.027046792296859135,0.01262767078718996
462,462,462,462,2020-12-03,143.078125,145.51687622070312,145.07960510253906,-0.01675923290852055,-0.01379573718252447
463,463,463,463,2020-12-04,147.0591583251953,144.09085083007812,142.07533264160156,0.020600249620412292,0.035078754284291636
464,464,464,464,2020-12-07,147.1927947998047,142.8929443359375,140.16436767578125,0.03009141202772314,0.05014417887063227
465,465,465,465,2020-12-08,148.27159118652344,141.98023986816406,139.78407287597656,0.04431145717320395,0.06071877958569294
466,466,466,466,2020-12-09,146.925537109375,144.8729248046875,140.2309112548828,0.014168363808867435,0.047740015340298925
467,467,467,467,2020-12-10,143.96600341796875,144.00418090820312,140.21189880371094,-0.0002651137626255018,0.026774508057360702
468,468,468,468,2020-12-11,143.2117919921875,143.078125,145.51687622070312,0.0009342238178442486,-0.015840665965228262
469,469,469,469,2020-12-14,142.02796936035156,147.0591583251953,144.09085083007812,-0.03421200707349459,-0.014316533338811777
470,470,470,470,2020-12-15,144.13784790039062,147.1927947998047,142.8929443359375,-0.02075473125956373,0.008712141598303136
471,471,471,471,2020-12-16,143.82278442382812,148.27159118652344,141.98023986816406,-0.030004444729393787,0.012977471776177918
472,472,472,472,2020-12-17,145.33119201660156,146.925537109375,144.8729248046875,-0.010851381755280332,0.0031632357290494184
473,473,473,473,2020-12-18,146.02813720703125,143.96600341796875,144.00418090820312,0.014323755192922949,0.01405484400566337
474,474,474,474,2020-12-21,145.18797302246094,143.2117919921875,143.078125,0.013799010561792668,0.014746125743966276
475,475,475,475,2020-12-22,144.88246154785156,142.02796936035156,147.0591583251953,0.020098098989626667,-0.014801504388664899
476,476,476,476,2020-12-23,145.7894287109375,144.13784790039062,147.1927947998047,0.011458342375752828,-0.009534203700499733
477,477,477,477,2020-12-24,146.44815063476562,143.82278442382812,148.27159118652344,0.018254174548594904,-0.012297976552122836
478,478,478,478,2020-12-28,146.96371459960938,145.33119201660156,146.925537109375,0.01123311905968083,0.0002598424411812683
479,479,479,479,2020-12-29,145.32162475585938,146.02813720703125,143.96600341796875,-0.004838193958265902,0.009416260128823017
480,480,480,480,2020-12-30,147.20237731933594,145.18797302246094,143.2117919921875,0.013874457056876066,0.027864921398135456
481,481,481,481,2020-12-31,148.0806884765625,144.88246154785156,142.02796936035156,0.022074631356636898,0.04261638847242866
482,482,482,482,2021-01-04,145.01612854003906,145.7894287109375,144.13784790039062,-0.005304226635195142,0.006093338095733092
483,483,483,483,2021-01-05,145.33119201660156,146.44815063476562,143.82278442382812,-0.0076269902577991155,0.010487959879349473
484,484,484,484,2021-01-06,150.88743591308594,146.96371459960938,145.33119201660156,0.02669857198538028,0.03823159928289632
