,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RJF,RJF_6m,RJF_12m,RJF_6m_ret,RJF_12m_ret
243,243,243,243,2020-01-23,57.06769943237305,58.76271057128906,55.57908630371094,-0.028845012805521986,0.026783691990321934
244,244,244,244,2020-01-24,56.55481719970703,58.52504348754883,56.167022705078125,-0.03366467020671182,0.006904309253939589
245,245,245,245,2020-01-27,56.01065444946289,59.657135009765625,57.26159286499024,-0.061123963792525715,-0.02184602895132126
246,246,246,246,2020-01-28,56.86754608154297,60.21380615234375,58.07469940185547,-0.055572970463527716,-0.02078621728128882
247,247,247,247,2020-01-29,56.56732177734375,60.445220947265625,58.09346008300781,-0.06415559591229025,-0.026270397794922462
248,248,248,248,2020-01-30,58.06844329833984,60.82050704956055,58.69391250610352,-0.04524894455381878,-0.010656457902659788
249,249,249,249,2020-01-31,57.18652725219727,57.06769943237305,58.76271057128906,0.0020822255147159296,-0.026822849112442038
250,250,250,250,2020-02-03,57.51803207397461,56.55481719970703,58.52504348754883,0.017031526613661585,-0.0172065043196159
251,251,251,251,2020-02-04,58.88155746459961,56.01065444946289,59.657135009765625,0.05125637333388178,-0.01300058316644026
252,252,252,252,2020-02-05,59.96361541748047,56.86754608154297,60.21380615234375,0.05444351918224166,-0.004155039364731161
253,253,253,253,2020-02-06,59.0504264831543,56.56732177734375,60.445220947265625,0.04389645165780287,-0.023075347269028823
254,254,254,254,2020-02-07,58.82526397705078,58.06844329833984,60.82050704956055,0.013033252412547158,-0.032805433057042976
255,255,255,255,2020-02-10,58.93784332275391,57.18652725219727,57.06769943237305,0.030624627070519495,0.032770619965100334
256,256,256,256,2020-02-11,60.35765838623047,57.51803207397461,56.55481719970703,0.04936932314728337,0.0672416847020263
257,257,257,257,2020-02-12,60.83301162719727,58.88155746459961,56.01065444946289,0.03314202692024426,0.08609714035899163
258,258,258,258,2020-02-13,61.77121353149414,59.96361541748047,56.86754608154297,0.030144915402928296,0.08622962986515637
259,259,259,259,2020-02-14,61.89006423950195,59.0504264831543,56.56732177734375,0.048088353047843535,0.09409571277051443
260,260,260,260,2020-02-18,62.19028472900391,58.82526397705078,58.06844329833984,0.057203665983817986,0.07098246821405518
261,261,261,261,2020-02-19,63.33488464355469,58.93784332275391,57.18652725219727,0.07460472037841304,0.1075140891882218
262,262,262,262,2020-02-20,63.33488464355469,60.35765838623047,57.51803207397461,0.049326404253008826,0.10113093859155264
263,263,263,263,2020-02-21,61.05194091796875,60.83301162719727,58.88155746459961,0.003598856688423302,0.036860157013917316
264,264,264,264,2020-02-24,58.63762664794922,61.77121353149414,59.96361541748047,-0.05072891893158704,-0.022113222498333585
265,265,265,265,2020-02-25,56.88006210327149,61.89006423950195,59.0504264831543,-0.08095002320312306,-0.03675442345030244
266,266,266,266,2020-02-26,56.310882568359375,62.19028472900391,58.82526397705078,-0.09453891691064309,-0.04274322355225346
267,267,267,267,2020-02-27,53.90283203125,63.33488464355469,58.93784332275391,-0.1489234987225092,-0.08542917432406394
268,268,268,268,2020-02-28,52.30788803100586,63.33488464355469,60.35765838623047,-0.17410620820750156,-0.13336783716349443
269,269,269,269,2020-03-02,54.50328063964844,61.05194091796875,60.83301162719727,-0.1072637524680713,-0.10405092265264304
270,270,270,270,2020-03-03,50.18129348754883,58.63762664794922,61.77121353149414,-0.14421342819979466,-0.18762655582338816
271,271,271,271,2020-03-04,49.90608215332031,56.88006210327149,61.89006423950195,-0.12260851504151338,-0.1936333761071255
272,272,272,272,2020-03-05,46.71620178222656,56.310882568359375,62.19028472900391,-0.1703876826026518,-0.24881833254512575
273,273,273,273,2020-03-06,46.03443908691406,53.90283203125,63.33488464355469,-0.14597364642685673,-0.27315823900219605
274,274,274,274,2020-03-09,40.699195861816406,52.30788803100586,63.33488464355469,-0.2219300492940629,-0.3573968581316713
275,275,275,275,2020-03-10,45.07122421264648,54.50328063964844,61.05194091796875,-0.17305483846674374,-0.2617560795781161
276,276,276,276,2020-03-11,42.19406509399414,50.18129348754883,58.63762664794922,-0.15916744743808786,-0.2804267923850252
277,277,277,277,2020-03-12,38.034706115722656,49.90608215332031,56.88006210327149,-0.23787433365589972,-0.3313174298813737
278,278,278,278,2020-03-13,45.2401008605957,46.71620178222656,56.310882568359375,-0.031597194663039785,-0.19660110449031132
279,279,279,279,2020-03-16,41.65616989135742,46.03443908691406,53.90283203125,-0.09510855964358267,-0.2271988628128595
280,280,280,280,2020-03-17,47.86080932617188,40.699195861816406,52.30788803100586,0.17596449543305193,-0.08501736300647311
281,281,281,281,2020-03-18,44.98366165161133,45.07122421264648,54.50328063964844,-0.0019427597666756835,-0.17466139425581761
282,282,282,282,2020-03-19,41.81878280639648,42.19406509399414,50.18129348754883,-0.008894196061973725,-0.16664597701586326
283,283,283,283,2020-03-20,38.416236877441406,38.034706115722656,49.90608215332031,0.01003112159084174,-0.2302293584293006
284,284,284,284,2020-03-23,34.46328353881836,45.2401008605957,46.71620178222656,-0.23821382173716577,-0.26228412790334965
285,285,285,285,2020-03-24,37.165313720703125,41.65616989135742,46.03443908691406,-0.1078077072944249,-0.19266283117875793
286,286,286,286,2020-03-25,38.01594543457031,47.86080932617188,40.699195861816406,-0.20569781477176297,-0.0659288315267057
287,287,287,287,2020-03-26,40.44901657104492,44.98366165161133,45.07122421264648,-0.10080649093633698,-0.10255340790820178
288,288,288,288,2020-03-27,38.560096740722656,41.81878280639648,42.19406509399414,-0.07792398168928494,-0.08612510658018446
289,289,289,289,2020-03-30,40.28013229370117,38.416236877441406,38.034706115722656,0.04851842782535187,0.0590362436651064
290,290,290,290,2020-03-31,39.757999420166016,34.46328353881836,45.2401008605957,0.15363352930035967,-0.12117792259841353
291,291,291,291,2020-04-01,37.103271484375,37.165313720703125,41.65616989135742,-0.0016693586066398591,-0.10929709617703065
292,292,292,292,2020-04-02,37.73235321044922,38.01594543457031,47.86080932617188,-0.007459823000040555,-0.21162316848211105
293,293,293,293,2020-04-03,36.19111633300781,40.44901657104492,44.98366165161133,-0.10526585314029835,-0.19546086280614205
294,294,294,294,2020-04-06,40.393367767333984,38.560096740722656,41.81878280639648,0.04754321647422732,-0.03408552194504488
295,295,295,295,2020-04-07,40.20464706420898,40.28013229370117,38.416236877441406,-0.0018740064938663759,0.04655349748266868
296,296,296,296,2020-04-08,41.89688491821289,39.757999420166016,34.46328353881836,0.053797613794470456,0.21569626037001255
297,297,297,297,2020-04-09,43.6834716796875,37.103271484375,37.165313720703125,0.17734824806711624,0.17538283163619317
298,298,298,298,2020-04-13,42.41902160644531,37.73235321044922,38.01594543457031,0.12420821913376479,0.11582182480383629
299,299,299,299,2020-04-14,42.14851760864258,36.19111633300781,40.44901657104492,0.16460949203164987,0.04201588027764891
300,300,300,300,2020-04-15,39.43087005615234,40.393367767333984,38.560096740722656,-0.023828112494249987,0.022582238869490956
301,301,301,301,2020-04-16,38.15383529663086,40.20464706420898,40.28013229370117,-0.05100932149218629,-0.05278773618632859
302,302,302,302,2020-04-17,40.05366897583008,41.89688491821289,39.757999420166016,-0.04399410471639986,0.007436731223304349
303,303,303,303,2020-04-20,39.22957229614258,43.6834716796875,37.103271484375,-0.1019584573360719,0.05730763694686636
304,304,304,304,2020-04-21,38.55015182495117,42.41902160644531,37.73235321044922,-0.09120601171306342,0.021673671131528627
305,305,305,305,2020-04-22,39.09117889404297,42.14851760864258,36.19111633300781,-0.07253727741951954,0.08013189022274436
306,306,306,306,2020-04-23,38.59419631958008,39.43087005615234,40.393367767333984,-0.02121874905069998,-0.044541258805582684
307,307,307,307,2020-04-24,38.72001266479492,38.15383529663086,40.20464706420898,0.014839330404460283,-0.036926935263055904
308,308,308,308,2020-04-27,41.39990615844727,40.05366897583008,41.89688491821289,0.03361083309071056,-0.011861950136287547
309,309,309,309,2020-04-28,42.87195587158203,39.22957229614258,43.6834716796875,0.09284790432950007,-0.018577182098894807
310,310,310,310,2020-04-29,44.96051788330078,38.55015182495117,42.41902160644531,0.16628640238455739,0.059914071107884936
311,311,311,311,2020-04-30,41.4691047668457,39.09117889404297,42.14851760864258,0.06083024201567633,-0.016119495544430706
312,312,312,312,2020-05-01,39.74541091918945,38.59419631958008,39.43087005615234,0.029828697301446994,0.007977020608198382
313,313,313,313,2020-05-04,39.330223083496094,38.72001266479492,38.15383529663086,0.01575956144394519,0.03083275318770151
314,314,314,314,2020-05-05,39.48749923706055,41.39990615844727,40.05366897583008,-0.046193508605248734,-0.014135277822143633
315,315,315,315,2020-05-06,39.32392501831055,42.87195587158203,39.22957229614258,-0.08275878207887688,0.0024051427697375782
316,316,316,316,2020-05-07,40.531768798828125,44.96051788330078,38.55015182495117,-0.09850307098258715,0.05140361010444505
317,317,317,317,2020-05-08,42.04156875610352,41.4691047668457,39.09117889404297,0.01380459000685974,0.0754745685735807
318,318,318,318,2020-05-11,41.903167724609375,39.74541091918945,38.59419631958008,0.05428945771392524,0.08573753881618074
319,319,319,319,2020-05-12,39.77058792114258,39.330223083496094,38.72001266479492,0.011196601573085774,0.027132616547485222
320,320,320,320,2020-05-13,37.34861755371094,39.48749923706055,41.39990615844727,-0.054166045575815724,-0.0978574344886457
321,321,321,321,2020-05-14,39.01568984985352,39.32392501831055,42.87195587158203,-0.00783836222639267,-0.08994845099392024
322,322,322,322,2020-05-15,38.39918518066406,40.531768798828125,44.96051788330078,-0.05261511356064286,-0.14593543427740907
323,323,323,323,2020-05-18,40.86518859863281,42.04156875610352,41.4691047668457,-0.02798135731554796,-0.014563038474264767
324,324,324,324,2020-05-19,39.54410934448242,41.903167724609375,39.74541091918945,-0.056297853079529836,-0.005064775279750355
325,325,325,325,2020-05-20,41.39990615844727,39.77058792114258,39.330223083496094,0.04096791932106503,0.052623222364067024
326,326,326,326,2020-05-21,40.75195693969727,37.34861755371094,39.48749923706055,0.09112357053355469,0.03202172148318727
327,327,327,327,2020-05-22,41.02245330810547,39.01568984985352,39.32392501831055,0.05143478087853115,0.043193254208577336
328,328,328,328,2020-05-26,44.2496452331543,38.39918518066406,40.531768798828125,0.152358963477075,0.09172746575110402
329,329,329,329,2020-05-27,45.910423278808594,40.86518859863281,42.04156875610352,0.12346045260499716,0.09202450425076969
330,330,330,330,2020-05-28,44.46983337402344,39.54410934448242,41.903167724609375,0.1245627758772192,0.061252305942175456
331,331,331,331,2020-05-29,43.58282470703125,41.39990615844727,39.77058792114258,0.052727620691443766,0.0958556809229878
332,332,332,332,2020-06-01,44.78436279296875,40.75195693969727,37.34861755371094,0.09894999298410223,0.19909024018263843
333,333,333,333,2020-06-02,45.92300796508789,41.02245330810547,39.01568984985352,0.11946030190286394,0.17703949723345214
334,334,334,334,2020-06-03,48.58402633666992,44.2496452331543,38.39918518066406,0.09795290065440043,0.26523586654475273
335,335,335,335,2020-06-04,49.86735153198242,45.910423278808594,40.86518859863281,0.0861880150645502,0.22028927901854312
336,336,336,336,2020-06-05,51.16954803466797,44.46983337402344,39.54410934448242,0.15065751662020155,0.2939866109744014
337,337,337,337,2020-06-08,50.9808235168457,43.58282470703125,41.39990615844727,0.16974573950964977,0.2314236491679471
338,338,338,338,2020-06-09,51.3708610534668,44.78436279296875,40.75195693969727,0.14707138495966587,0.2605740904536893
339,339,339,339,2020-06-10,48.04301071166992,45.92300796508789,41.02245330810547,0.04616428323235544,0.17113938434728593
340,340,340,340,2020-06-11,44.199317932128906,48.58402633666992,44.2496452331543,-0.09025000056925203,-0.0011373492546711272
341,341,341,341,2020-06-12,45.04230117797852,49.86735153198242,45.910423278808594,-0.09675770229965697,-0.01890904153852091
342,342,342,342,2020-06-15,45.83493423461914,51.16954803466797,44.46983337402344,-0.10425368221807563,0.030697233540639024
343,343,343,343,2020-06-16,46.231258392333984,50.9808235168457,43.58282470703125,-0.09316375838735347,0.060767830059336614
344,344,344,344,2020-06-17,45.514102935791016,51.3708610534668,44.78436279296875,-0.11400934299271459,0.016294529994671292
345,345,345,345,2020-06-18,45.44490051269531,48.04301071166992,45.92300796508789,-0.0540788381179349,-0.010411065685332566
346,346,346,346,2020-06-19,46.33819961547852,44.199317932128906,48.58402633666992,0.04839173506328809,-0.04622561962297289
347,347,347,347,2020-06-22,45.24988555908203,45.04230117797852,49.86735153198242,0.004608653991350575,-0.09259497107920356
348,348,348,348,2020-06-23,45.23102188110352,45.83493423461914,51.16954803466797,-0.013175809316629983,-0.11605586489724362
349,349,349,349,2020-06-24,43.035526275634766,46.231258392333984,50.9808235168457,-0.06912492170511919,-0.15584874258819215
350,350,350,350,2020-06-25,44.07979583740234,45.514102935791016,51.3708610534668,-0.03151346518708997,-0.14192997871840063
351,351,351,351,2020-06-26,41.77106475830078,45.44490051269531,48.04301071166992,-0.08084154025968704,-0.13054856180871377
352,352,352,352,2020-06-29,43.02922821044922,46.33819961547852,44.199317932128906,-0.07140914909270657,-0.026473026653407672
353,353,353,353,2020-06-30,43.53523254394531,45.24988555908203,45.04230117797852,-0.03789298014683207,-0.03345896178967933
354,354,354,354,2020-07-01,42.44100189208984,45.23102188110352,45.83493423461914,-0.061683770849742636,-0.07404684656372573
355,355,355,355,2020-07-02,42.71297836303711,43.035526275634766,46.231258392333984,-0.007494921998439041,-0.07610175780723005
356,356,356,356,2020-07-06,43.7629280090332,44.07979583740234,45.514102935791016,-0.007188504900021986,-0.038475435388197865
357,357,357,357,2020-07-07,42.39039993286133,41.77106475830078,45.44490051269531,0.014826894601423168,-0.06721327465511096
358,358,358,358,2020-07-08,42.99760055541992,43.02922821044922,46.33819961547852,-0.0007350272441469796,-0.07209168866678906
359,359,359,359,2020-07-09,41.49224853515625,43.53523254394531,45.24988555908203,-0.046927141292442465,-0.08304191220593249
360,360,360,360,2020-07-10,43.60480880737305,42.44100189208984,45.23102188110352,0.027421758756833725,-0.03595348957636246
361,361,361,361,2020-07-13,43.64908218383789,42.71297836303711,43.035526275634766,0.021916144850504304,0.014256963055904404
362,362,362,362,2020-07-14,43.67437744140625,43.7629280090332,44.07979583740234,-0.0020234150605433765,-0.009197374631487842
363,363,363,363,2020-07-15,45.62881851196289,42.39039993286133,41.77106475830078,0.07639509380026199,0.09235469040552746
364,364,364,364,2020-07-16,46.01464080810547,42.99760055541992,43.02922821044922,0.07016764223382332,0.06938103986097688
365,365,365,365,2020-07-17,44.81289291381836,41.49224853515625,43.53523254394531,0.08003047547178688,0.029347732749178457
366,366,366,366,2020-07-20,44.47134399414063,43.60480880737305,42.44100189208984,0.019872468437954982,0.047839165230197045
367,367,367,367,2020-07-21,46.1854248046875,43.64908218383789,42.71297836303711,0.058107581968556365,0.08129722100239611
368,368,368,368,2020-07-22,45.81224822998047,43.67437744140625,43.7629280090332,0.048950229260678046,0.0468277675690314
369,369,369,369,2020-07-23,45.69206619262695,45.62881851196289,42.39039993286133,0.0013861345247736523,0.07788712220207561
370,370,370,370,2020-07-24,45.61616897583008,46.01464080810547,42.99760055541992,-0.008659674948613305,0.0609003383115545
371,371,371,371,2020-07-27,45.03425979614258,44.81289291381836,41.49224853515625,0.004939803434470091,0.08536561372385476
372,372,372,372,2020-07-28,44.28790283203125,44.47134399414063,43.60480880737305,-0.0041249295756286,0.01566556632952598
373,373,373,373,2020-07-29,45.23033905029297,46.1854248046875,43.64908218383789,-0.020679375764832142,0.03622657768141058
374,374,374,374,2020-07-30,43.693355560302734,45.81224822998047,43.67437744140625,-0.04625166307142914,0.000434536678214803
375,375,375,375,2020-07-31,43.94636154174805,45.69206619262695,45.62881851196289,-0.03820585927367404,-0.03687268320948833
376,376,376,376,2020-08-03,45.19238662719727,45.61616897583008,46.01464080810547,-0.009290178420229611,-0.01786940344350918
377,377,377,377,2020-08-04,44.86348342895508,45.03425979614258,44.81289291381836,-0.003792143314013785,0.001128927677889635
378,378,378,378,2020-08-05,45.64778518676758,44.28790283203125,44.47134399414063,0.030705503484639962,0.026453915869552924
379,379,379,379,2020-08-06,45.50864410400391,45.23033905029297,46.1854248046875,0.006153061408659566,-0.01465355582514638
380,380,380,380,2020-08-07,47.29862594604492,43.693355560302734,45.81224822998047,0.0825130123221236,0.03244498520576289
381,381,381,381,2020-08-10,48.04497909545898,43.94636154174805,45.69206619262695,0.0932640930880555,0.05149499899857224
382,382,382,382,2020-08-11,48.000709533691406,45.19238662719727,45.61616897583008,0.062141504710973905,0.052274020624677675
383,383,383,383,2020-08-12,48.266357421875,44.86348342895508,45.03425979614258,0.07584952689437596,0.0717697513040787
384,384,384,384,2020-08-13,47.488380432128906,45.64778518676758,44.28790283203125,0.040321676896930336,0.0722652777720354
385,385,385,385,2020-08-14,48.05763244628906,45.50864410400391,45.23033905029297,0.05601108080609429,0.06250878183451913
386,386,386,386,2020-08-17,47.589576721191406,47.29862594604492,43.693355560302734,0.006151357874082386,0.08917193726426809
387,387,387,387,2020-08-18,47.368202209472656,48.04497909545898,43.94636154174805,-0.014086318669046638,0.07786402668339076
388,388,388,388,2020-08-19,47.34290313720703,48.000709533691406,45.19238662719727,-0.013704097353449796,0.04758581412727492
389,389,389,389,2020-08-20,46.628177642822266,48.266357421875,44.86348342895508,-0.033940406248893495,0.03933475688890109
390,390,390,390,2020-08-21,46.61552429199219,47.488380432128906,45.64778518676758,-0.018380415002449246,0.021200132739520816
391,391,391,391,2020-08-24,48.37388610839844,48.05763244628906,45.50864410400391,0.006580716652299312,0.06296039051056757
392,392,392,392,2020-08-25,48.67116928100586,47.589576721191406,47.29862594604492,0.022727509558470693,0.02901867247743395
393,393,393,393,2020-08-26,47.56427764892578,47.368202209472656,48.04497909545898,0.00413938951252657,-0.010005237916288934
394,394,394,394,2020-08-27,48.5383415222168,47.34290313720703,48.000709533691406,0.025250635381298903,0.011200500862347251
395,395,395,395,2020-08-28,48.52568435668945,46.628177642822266,48.266357421875,0.04069442148055469,0.005372830034547471
396,396,396,396,2020-08-31,47.89317321777344,46.61552429199219,47.488380432128906,0.02740822816403954,0.008524038553453517
397,397,397,397,2020-09-01,47.7540283203125,48.37388610839844,48.05763244628906,-0.012813892741569965,-0.006317500686615851
398,398,398,398,2020-09-02,48.65850830078125,48.67116928100586,47.589576721191406,-0.0002601330605292995,0.022461464321321678
399,399,399,399,2020-09-03,48.13352966308594,47.56427764892578,47.368202209472656,0.011968057590653114,0.01615698755525563
400,400,400,400,2020-09-04,48.46242904663086,48.5383415222168,47.34290313720703,-0.00156396929118785,0.023647174871791687
401,401,401,401,2020-09-08,46.36884689331055,48.52568435668945,46.628177642822266,-0.04444733736313766,-0.005561674562926888
402,402,402,402,2020-09-09,46.5269775390625,47.89317321777344,46.61552429199219,-0.02852589600815869,-0.001899512110494439
403,403,403,403,2020-09-10,46.14113998413086,47.7540283203125,48.37388610839844,-0.033774916858597015,-0.046156021438185424
404,404,404,404,2020-09-11,46.55859756469727,48.65850830078125,48.67116928100586,-0.04315608532640247,-0.04340499206237536
405,405,405,405,2020-09-14,48.05763244628906,48.13352966308594,47.56427764892578,-0.0015768055517250135,0.01037238073927571
406,406,406,406,2020-09-15,47.020320892333984,48.46242904663086,48.5383415222168,-0.029757240457536027,-0.03127467033845788
407,407,407,407,2020-09-16,47.24170684814453,46.36884689331055,48.52568435668945,0.018824275635802135,-0.026459750657136683
408,408,408,408,2020-09-17,46.64714813232422,46.5269775390625,47.89317321777344,0.0025828153819109634,-0.026016757749240393
409,409,409,409,2020-09-18,46.15379333496094,46.14113998413086,47.7540283203125,0.00027423143065874456,-0.033509947571708665
410,410,410,410,2020-09-21,44.52825927734375,46.55859756469727,48.65850830078125,-0.04360823550434889,-0.08488236009839178
411,411,411,411,2020-09-22,44.427059173583984,48.05763244628906,48.13352966308594,-0.0755462366308356,-0.07700392045722926
412,412,412,412,2020-09-23,43.69969177246094,47.020320892333984,48.46242904663086,-0.0706211496828476,-0.09827689960788355
413,413,413,413,2020-09-24,43.99695587158203,47.24170684814453,46.36884689331055,-0.06868403351709007,-0.051152685059992264
414,414,414,414,2020-09-25,44.77493667602539,46.64714813232422,46.5269775390625,-0.040135603809860254,-0.03765645128283168
415,415,415,415,2020-09-28,45.976688385009766,46.15379333496094,46.14113998413086,-0.0038372783070252936,-0.0035640991786863863
416,416,416,416,2020-09-29,45.73002624511719,44.52825927734375,46.55859756469727,0.026988860271591752,-0.017796311807474763
417,417,417,417,2020-09-30,46.25769805908203,44.427059173583984,48.05763244628906,0.04120549321856837,-0.037453663353447575
418,418,418,418,2020-10-01,46.213191986083984,43.69969177246094,47.020320892333984,0.05751757304629379,-0.017165533772050323
419,419,419,419,2020-10-02,47.37663269042969,43.99695587158203,47.24170684814453,0.07681615129719943,0.00285607466975879
420,420,420,420,2020-10-05,48.41927337646485,44.77493667602539,46.64714813232422,0.08139233622614617,0.03799000185635437
421,421,421,421,2020-10-06,47.73900985717773,45.976688385009766,46.15379333496094,0.038330761393909896,0.03434639728769606
422,422,422,422,2020-10-07,48.7498664855957,45.73002624511719,44.52825927734375,0.06603626738134571,0.09480737124615013
423,423,423,423,2020-10-08,49.748008728027344,46.25769805908203,44.427059173583984,0.07545361778459792,0.11976821453910591
424,424,424,424,2020-10-09,49.76071548461914,46.213191986083984,43.69969177246094,0.07676430356949604,0.13869717305369633
425,425,425,425,2020-10-12,50.88601303100586,47.37663269042969,43.99695587158203,0.07407407705624225,0.15658031386379445
426,426,426,426,2020-10-13,49.41741943359375,48.41927337646485,44.77493667602539,0.020614643457538273,0.10368485367516245
427,427,427,427,2020-10-14,49.525489807128906,47.73900985717773,45.976688385009766,0.03742180567414044,0.0771869733722752
428,428,428,428,2020-10-15,50.479122161865234,48.7498664855957,45.73002624511719,0.035472008457304804,0.10385071487369046
429,429,429,429,2020-10-16,50.68257522583008,49.748008728027344,46.25769805908203,0.018786008157874567,0.09565709822171509
430,430,430,430,2020-10-19,49.93873596191406,49.76071548461914,46.213191986083984,0.00357753049893228,0.08061646070567763
431,431,431,431,2020-10-20,50.1040267944336,50.88601303100586,47.37663269042969,-0.015367410217337674,0.057568340110310645
432,432,432,432,2020-10-21,49.97052764892578,49.41741943359375,48.41927337646485,0.011192575850207831,0.0320379502682695
433,433,433,433,2020-10-22,51.14667892456055,49.525489807128906,47.73900985717773,0.03273443884644389,0.07138122632994803
434,434,434,434,2020-10-23,51.5662727355957,50.479122161865234,48.7498664855957,0.02153663786474813,0.057772594122533105
435,435,435,435,2020-10-26,50.739784240722656,50.68257522583008,49.748008728027344,0.0011287708771243743,0.01993598413390485
436,436,436,436,2020-10-27,49.74165344238281,49.93873596191406,49.76071548461914,-0.003946485943928435,-0.0003830741188241005
437,437,437,437,2020-10-28,47.81530380249024,50.1040267944336,50.88601303100586,-0.04567942216168597,-0.06034485796017408
438,438,438,438,2020-10-29,48.03146362304688,49.97052764892578,49.41741943359375,-0.03880415351028588,-0.028045896091545064
439,439,439,439,2020-10-30,48.597286224365234,51.14667892456055,49.525489807128906,-0.04984473584209781,-0.018741936452894237
440,440,440,440,2020-11-02,49.88152313232422,51.5662727355957,50.479122161865234,-0.032671541181771624,-0.011838538467938697
441,441,441,441,2020-11-03,50.84786605834961,50.739784240722656,50.68257522583008,0.0021301197717786824,0.0032612950660662055
442,442,442,442,2020-11-04,49.010528564453125,49.74165344238281,49.93873596191406,-0.014698443403707295,-0.018586922147345475
443,443,443,443,2020-11-05,50.6317024230957,47.81530380249024,50.1040267944336,0.05890161510296177,0.010531601198982443
444,444,444,444,2020-11-06,49.27754211425781,48.03146362304688,49.97052764892578,0.025942963158279042,-0.013867885076912279
445,445,445,445,2020-11-09,54.41446685791016,48.597286224365234,51.14667892456055,0.11970175879138623,0.06389052040249732
446,446,446,446,2020-11-10,54.554344177246094,49.88152313232422,51.5662727355957,0.09367839535544964,0.05794623662198006
447,447,447,447,2020-11-11,53.89314270019531,50.84786605834961,50.739784240722656,0.059889959558010686,0.062147652116774976
448,448,448,448,2020-11-12,52.63434982299805,49.010528564453125,49.74165344238281,0.073939648575291,0.05815440743170974
449,449,449,449,2020-11-13,54.19830703735352,50.6317024230957,47.81530380249024,0.07044212308829878,0.13349289301244283
450,450,450,450,2020-11-16,55.76862716674805,49.27754211425781,48.03146362304688,0.13172501658949676,0.16108531700018092
451,451,451,451,2020-11-17,56.85576629638672,54.41446685791016,48.597286224365234,0.04486489677187144,0.16993706261484465
452,452,452,452,2020-11-18,56.63325881958008,54.554344177246094,49.88152313232422,0.03810722452422177,0.1353554435245503
453,453,453,453,2020-11-19,56.70954895019531,53.89314270019531,50.84786605834961,0.05225908360303877,0.11527883756457413
454,454,454,454,2020-11-20,56.27087020874024,52.63434982299805,49.010528564453125,0.06909024995979429,0.1481384073370915
455,455,455,455,2020-11-23,57.52331161499024,54.19830703735352,50.6317024230957,0.06134886418767893,0.1361125315184133
456,456,456,456,2020-11-24,59.73575973510742,55.76862716674805,49.27754211425781,0.07113556079653272,0.21223091031205588
457,457,457,457,2020-11-25,59.43695068359375,56.85576629638672,54.41446685791016,0.045398814497573214,0.09230052439544356
458,458,458,458,2020-11-27,58.941062927246094,56.63325881958008,54.554344177246094,0.040749979001175385,0.0804100721245522
459,459,459,459,2020-11-30,57.82212066650391,56.70954895019531,53.89314270019531,0.019618772092257375,0.07290311474625444
460,460,460,460,2020-12-01,59.11906433105469,56.27087020874024,52.63434982299805,0.050615782406578935,0.12320308942475444
461,461,461,461,2020-12-02,60.20620727539063,57.52331161499024,54.19830703735352,0.04664014614383305,0.1108503303229833
462,462,462,462,2020-12-03,59.983699798583984,59.73575973510742,55.76862716674805,0.0041506137123898945,0.07558143074300316
463,463,463,463,2020-12-04,60.924617767333984,59.43695068359375,56.85576629638672,0.025029330519657167,0.0715644469504908
464,464,464,464,2020-12-07,60.08542251586914,58.941062927246094,56.63325881958008,0.019415319843070877,0.060956472720152366
465,465,465,465,2020-12-08,59.08092880249024,57.82212066650391,56.70954895019531,0.021770355730234447,0.04181623546993074
466,466,466,466,2020-12-09,58.845699310302734,59.11906433105469,56.27087020874024,-0.004623974074101755,0.04575776226688877
467,467,467,467,2020-12-10,58.90291213989258,60.20620727539063,57.52331161499024,-0.021647188794614136,0.023983329300234946
468,468,468,468,2020-12-11,58.70581817626953,59.983699798583984,59.73575973510742,-0.021303814646401964,-0.017241624839209657
469,469,469,469,2020-12-14,58.14635848999024,60.924617767333984,59.43695068359375,-0.045601587324744175,-0.02171363400645898
470,470,470,470,2020-12-15,59.43695068359375,60.08542251586914,58.941062927246094,-0.01079249849835251,0.008413281534467076
471,471,471,471,2020-12-16,59.35429763793945,59.08092880249024,57.82212066650391,0.0046270233219096735,0.026498110995834212
472,472,472,472,2020-12-17,60.25071334838867,58.845699310302734,59.11906433105469,0.02387623997256072,0.01914186278383867
473,473,473,473,2020-12-18,59.672176361083984,58.90291213989258,60.20620727539063,0.013059867385918578,-0.008870030823631248
474,474,474,474,2020-12-21,59.72938537597656,58.70581817626953,59.983699798583984,0.017435532482209526,-0.004239725516454795
475,475,475,475,2020-12-22,59.59588241577149,58.14635848999024,60.924617767333984,0.024928885719142313,-0.021809498364631863
476,476,476,476,2020-12-23,59.79296875,59.43695068359375,60.08542251586914,0.005989844066891514,-0.004867299814558246
477,477,477,477,2020-12-24,59.07456207275391,59.35429763793945,59.08092880249024,-0.004712979115546467,-0.00010776285792002405
478,478,478,478,2020-12-28,60.25707626342773,60.25071334838867,58.845699310302734,0.00010560729799591329,0.023984368775746612
479,479,479,479,2020-12-29,59.754825592041016,59.672176361083984,58.90291213989258,0.0013850547440554806,0.014463010761253559
480,480,480,480,2020-12-30,59.90739822387695,59.72938537597656,58.70581817626953,0.0029803227804849897,0.02046781877734105
481,481,481,481,2020-12-31,60.822898864746094,59.59588241577149,58.14635848999024,0.02058894673988232,0.04603109195938071
482,482,482,482,2021-01-04,60.02494812011719,59.79296875,59.43695068359375,0.0038797098549683273,0.00989279277891586
