,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NWS,NWS_6m,NWS_12m,NWS_6m_ret,NWS_12m_ret
243,243,243,243,2020-01-23,14.046479225158691,14.371142387390137,14.10377311706543,-0.02259132596976554,-0.004062309527470553
244,244,244,244,2020-01-24,13.702715873718262,14.457083702087402,14.25655460357666,-0.05217980637825459,-0.038848006777138955
245,245,245,245,2020-01-27,13.463993072509766,14.562121391296388,14.294751167297363,-0.07540991379476902,-0.058116303324548535
246,246,246,246,2020-01-28,13.292113304138184,14.54302215576172,14.141968727111816,-0.08601436745580049,-0.060094562459635514
247,247,247,247,2020-01-29,13.167976379394531,14.170615196228027,14.056028366088867,-0.0707547839631113,-0.06317943899692335
248,248,248,248,2020-01-30,13.378052711486816,14.122870445251465,14.22790813446045,-0.05273841013071667,-0.05973157929768014
249,249,249,249,2020-01-31,13.339858055114746,14.046479225158691,14.371142387390137,-0.05030592782128018,-0.07176077617742371
250,250,250,250,2020-02-03,13.387602806091309,13.702715873718262,14.457083702087402,-0.02299639505999962,-0.07397625399662555
251,251,251,251,2020-02-04,13.511738777160645,13.463993072509766,14.562121391296388,0.003546177155153485,-0.07213115355318667
252,252,252,252,2020-02-05,13.750460624694824,13.292113304138184,14.54302215576172,0.03448265223664215,-0.054497718739491496
253,253,253,253,2020-02-06,14.07512378692627,13.167976379394531,14.170615196228027,0.06889041880051194,-0.006738691861957857
254,254,254,254,2020-02-07,13.788657188415527,13.378052711486816,14.122870445251465,0.030692394908576892,-0.023664683332722203
255,255,255,255,2020-02-10,13.444894790649414,13.339858055114746,14.046479225158691,0.007873902038589842,-0.04282812973031547
256,256,256,256,2020-02-11,13.826852798461914,13.387602806091309,13.702715873718262,0.032810204988360514,0.009059293492448939
257,257,257,257,2020-02-12,14.132418632507324,13.511738777160645,13.463993072509766,0.045936342137981256,0.04964541770021569
258,258,258,258,2020-02-13,14.141968727111816,13.750460624694824,13.292113304138184,0.02847236271589848,0.06393681753442859
259,259,259,259,2020-02-14,14.30430030822754,14.07512378692627,13.167976379394531,0.01628238051548392,0.08629449932877686
260,260,260,260,2020-02-18,14.2470064163208,13.788657188415527,13.378052711486816,0.03324103439821191,0.06495367626170845
261,261,261,261,2020-02-19,14.371142387390137,13.444894790649414,13.339858055114746,0.0688921416763264,0.07730849368970438
262,262,262,262,2020-02-20,14.30430030822754,13.826852798461914,13.387602806091309,0.034530454379230635,0.06847361065411484
263,263,263,263,2020-02-21,14.122870445251465,14.132418632507324,13.511738777160645,-0.0006756230128859286,0.04522968347521905
264,264,264,264,2020-02-24,13.397150993347168,14.141968727111816,13.750460624694824,-0.05266718857444119,-0.025694385154860777
265,265,265,265,2020-02-25,12.64278507232666,14.30430030822754,14.07512378692627,-0.11615494642161639,-0.101763844942525
266,266,266,266,2020-02-26,12.155789375305176,14.2470064163208,13.788657188415527,-0.1467829086270369,-0.11842108994356593
267,267,267,267,2020-02-27,11.726088523864746,14.371142387390137,13.444894790649414,-0.18405313872933826,-0.127840811962326
268,268,268,268,2020-02-28,11.878870964050291,14.30430030822754,13.826852798461914,-0.169559453584891,-0.1408839641822407
269,269,269,269,2020-03-02,12.088947296142578,14.122870445251465,14.132418632507324,-0.1440162718332344,-0.14459459413863973
270,270,270,270,2020-03-03,11.544658660888672,13.397150993347168,14.141968727111816,-0.13827509545711747,-0.18365972350396986
271,271,271,271,2020-03-04,11.554208755493164,12.64278507232666,14.30430030822754,-0.08610257238464347,-0.1922562791241582
272,272,272,272,2020-03-05,10.818939208984377,12.155789375305176,14.2470064163208,-0.10997641741281294,-0.24061666761161615
273,273,273,273,2020-03-06,10.752098083496094,11.726088523864746,14.371142387390137,-0.08306183587019689,-0.2518271829990043
274,274,274,274,2020-03-09,10.01682949066162,11.878870964050291,14.30430030822754,-0.15675239498971538,-0.29973299813202714
275,275,275,275,2020-03-10,10.662766456604004,12.088947296142578,14.122870445251465,-0.11797394798748517,-0.245000051658114
276,276,276,276,2020-03-11,9.978265762329102,11.544658660888672,13.397150993347168,-0.13568117902578114,-0.2551949465013744
277,277,277,277,2020-03-12,9.08166790008545,11.554208755493164,12.64278507232666,-0.2139948228157299,-0.28167189047894303
278,278,278,278,2020-03-13,10.228926658630373,10.818939208984377,12.155789375305176,-0.054535157186578864,-0.1585139933889672
279,279,279,279,2020-03-16,9.910778999328612,10.752098083496094,11.726088523864746,-0.07824696888311156,-0.154809467866599
280,280,280,280,2020-03-17,10.334978103637695,10.01682949066162,11.878870964050291,0.031761408464891616,-0.1299696633699421
281,281,281,281,2020-03-18,8.831006050109863,10.662766456604004,12.088947296142578,-0.17179035233953155,-0.26949751423536117
282,282,282,282,2020-03-19,8.985259056091309,9.978265762329102,11.544658660888672,-0.09951696315673275,-0.22169556328834317
283,283,283,283,2020-03-20,8.397168159484863,9.08166790008545,11.554208755493164,-0.07537158902211627,-0.2732372819997184
284,284,284,284,2020-03-23,7.8476409912109375,10.228926658630373,10.818939208984377,-0.23279917305989206,-0.27463859075074404
285,285,285,285,2020-03-24,8.339323997497559,9.910778999328612,10.752098083496094,-0.15856019006553457,-0.224400304690488
286,286,286,286,2020-03-25,8.300759315490723,10.334978103637695,10.01682949066162,-0.19682855326330784,-0.17131869687616585
287,287,287,287,2020-03-26,8.831006050109863,8.831006050109863,10.662766456604004,0.0,-0.17179035233953155
288,288,288,288,2020-03-27,8.117585182189941,8.985259056091309,9.978265762329102,-0.09656637259814471,-0.18647334361084855
289,289,289,289,2020-03-30,8.541781425476074,8.397168159484863,9.08166790008545,0.01722167083528814,-0.059447942883299576
290,290,290,290,2020-03-31,8.667112350463867,7.8476409912109375,10.228926658630373,0.10442263607250979,-0.15268604031379662
291,291,291,291,2020-04-01,8.281479835510254,8.339323997497559,9.910778999328612,-0.00693631306382414,-0.16439668001160468
292,292,292,292,2020-04-02,7.876562595367432,8.300759315490723,10.334978103637695,-0.0511033634394944,-0.2378733156101176
293,293,293,293,2020-04-03,7.9440484046936035,8.831006050109863,8.831006050109863,-0.1004367611553415,-0.1004367611553415
294,294,294,294,2020-04-06,8.657471656799316,8.117585182189941,8.985259056091309,0.06650826107669205,-0.03648057304143926
295,295,295,295,2020-04-07,8.676752090454102,8.541781425476074,8.397168159484863,0.01580123141239298,0.033295025853857574
296,296,296,296,2020-04-08,8.811725616455078,8.667112350463867,7.8476409912109375,0.01668528803407865,0.12285024586673621
297,297,297,297,2020-04-09,9.341971397399902,8.281479835510254,8.339323997497559,0.12805580439166864,0.12023125617894403
298,298,298,298,2020-04-13,9.235921859741213,7.876562595367432,8.300759315490723,0.172582804734299,0.11265987950106049
299,299,299,299,2020-04-14,9.322689056396484,7.9440484046936035,8.831006050109863,0.17354383828884212,0.055676896097303086
300,300,300,300,2020-04-15,8.79244327545166,8.657471656799316,8.117585182189941,0.015590188914605507,0.08313532634586496
301,301,301,301,2020-04-16,8.387527465820312,8.676752090454102,8.541781425476074,-0.033333282041328016,-0.01805875753220465
302,302,302,302,2020-04-17,8.84064769744873,8.811725616455078,8.667112350463867,0.003282226688906764,0.020022279620683037
303,303,303,303,2020-04-20,8.696035385131836,9.341971397399902,8.281479835510254,-0.06914343716015292,0.05005814876756731
304,304,304,304,2020-04-21,8.31040096282959,9.235921859741213,7.876562595367432,-0.10020882711729173,0.055079657173970675
305,305,305,305,2020-04-22,8.339323997497559,9.322689056396484,7.9440484046936035,-0.10548083851667445,0.049757450190058394
306,306,306,306,2020-04-23,8.503216743469238,8.79244327545166,8.657471656799316,-0.032894898826352104,-0.017817547598776295
307,307,307,307,2020-04-24,8.667112350463867,8.387527465820312,8.676752090454102,0.03333340913432248,-0.0011109848350789875
308,308,308,308,2020-04-27,9.255204200744627,8.84064769744873,8.811725616455078,0.04689209631275437,0.0503282334916777
309,309,309,309,2020-04-28,9.554068565368652,8.696035385131836,9.341971397399902,0.09866946743384353,0.02270368415255275
310,310,310,310,2020-04-29,10.421745300292969,8.31040096282959,9.235921859741213,0.25406046554274697,0.12839253715654353
311,311,311,311,2020-04-30,9.852935791015623,8.339323997497559,9.322689056396484,0.1815029364457197,0.056877015999512004
312,312,312,312,2020-05-01,9.35161018371582,8.503216743469238,8.79244327545166,0.09977323474650657,0.06359630545759032
313,313,313,313,2020-05-04,9.554068565368652,8.667112350463867,8.387527465820312,0.10233583909378008,0.1390804506217198
314,314,314,314,2020-05-05,9.457661628723145,9.255204200744627,8.84064769744873,0.021874982289664446,0.06979284237878569
315,315,315,315,2020-05-06,9.631195068359377,9.554068565368652,8.696035385131836,0.008072634445003946,0.10753862442032402
316,316,316,316,2020-05-07,9.57335090637207,10.421745300292969,8.31040096282959,-0.08140617233248337,0.15197220316941973
317,317,317,317,2020-05-08,10.845942497253418,9.852935791015623,8.339323997497559,0.1007828252715568,0.30057814044735975
318,318,318,318,2020-05-11,10.585638046264648,9.35161018371582,8.503216743469238,0.13195886465602147,0.2448980621827359
319,319,319,319,2020-05-12,10.412102699279783,9.554068565368652,8.667112350463867,0.08980824536065302,0.20133468660095577
320,320,320,320,2020-05-13,10.537434577941896,9.457661628723145,9.255204200744627,0.11416912463218765,0.13854155450120786
321,321,321,321,2020-05-14,10.604921340942385,9.631195068359377,9.554068565368652,0.10110129279614699,0.10999008101981156
322,322,322,322,2020-05-15,10.614561080932615,9.57335090637207,10.421745300292969,0.1087613088398871,0.01850129465687722
323,323,323,323,2020-05-18,10.874863624572754,10.845942497253418,9.852935791015623,0.0026665388763271736,0.10371810546953664
324,324,324,324,2020-05-19,10.874863624572754,10.585638046264648,9.35161018371582,0.027322451140313175,0.1628867554284299
325,325,325,325,2020-05-20,11.231574058532717,10.412102699279783,9.554068565368652,0.07870373381061802,0.17558022340813473
326,326,326,326,2020-05-21,11.13516616821289,10.537434577941896,9.457661628723145,0.05672458375421208,0.17736990445874334
327,327,327,327,2020-05-22,11.212294578552246,10.604921340942385,9.631195068359377,0.05727277158247057,0.16416441562762385
328,328,328,328,2020-05-26,11.56900405883789,10.614561080932615,9.57335090637207,0.08991827081948611,0.2084592084823198
329,329,329,329,2020-05-27,11.858230590820312,10.874863624572754,10.845942497253418,0.09042568258286487,0.09333334505721758
330,330,330,330,2020-05-28,11.588286399841309,10.874863624572754,10.585638046264648,0.06560291695580545,0.09471780058930546
331,331,331,331,2020-05-29,11.81966495513916,11.231574058532717,10.412102699279783,0.05236050561939409,0.13518520672647028
332,332,332,332,2020-06-01,11.80038356781006,11.13516616821289,10.537434577941896,0.059740231043532876,0.1198535545370698
333,333,333,333,2020-06-02,11.877509117126465,11.212294578552246,10.604921340942385,0.05932902796245587,0.11999973741163039
334,334,334,334,2020-06-03,12.504165649414062,11.56900405883789,10.614561080932615,0.0808333704284403,0.17802003814136258
335,335,335,335,2020-06-04,12.37883472442627,11.858230590820312,10.874863624572754,0.04390234526295744,0.13829792738321367
336,336,336,336,2020-06-05,12.571651458740234,11.588286399841309,10.874863624572754,0.08485853947417032,0.1560284241480907
337,337,337,337,2020-06-08,12.938002586364746,11.81966495513916,11.231574058532717,0.0946166947599758,0.15193137835703818
338,338,338,338,2020-06-09,12.455961227416992,11.80038356781006,11.13516616821289,0.055555622903247226,0.11861475969478774
339,339,339,339,2020-06-10,11.993200302124023,11.877509117126465,11.212294578552246,0.009740357498925434,0.06964727140379945
340,340,340,340,2020-06-11,11.029117584228516,12.504165649414062,11.56900405883789,-0.11796453330372081,-0.04666663369323831
341,341,341,341,2020-06-12,11.32798194885254,12.37883472442627,11.858230590820312,-0.08489109023324759,-0.044715662923459076
342,342,342,342,2020-06-15,11.414751052856444,12.571651458740234,11.588286399841309,-0.09202453708494085,-0.014975065423585066
343,343,343,343,2020-06-16,11.684693336486816,12.938002586364746,11.81966495513916,-0.09687038176965446,-0.011419242352860293
344,344,344,344,2020-06-17,11.93535614013672,12.455961227416992,11.80038356781006,-0.04179565733830004,0.01143798178686728
345,345,345,345,2020-06-18,11.549721717834473,11.993200302124023,11.877509117126465,-0.036977501677430524,-0.027597318264260262
346,346,346,346,2020-06-19,11.453312873840332,11.029117584228516,12.504165649414062,0.03846139878120525,-0.08404021547994867
347,347,347,347,2020-06-22,11.55936336517334,11.32798194885254,12.37883472442627,0.02042565192684087,-0.066199394167201
348,348,348,348,2020-06-23,11.63648796081543,11.414751052856444,12.571651458740234,0.019425470335027395,-0.07438668666515147
349,349,349,349,2020-06-24,11.270136833190918,11.684693336486816,12.938002586364746,-0.03547859506089024,-0.12891215178234527
350,350,350,350,2020-06-25,11.347264289855955,11.93535614013672,12.455961227416992,-0.04927308773829586,-0.0890093439854861
351,351,351,351,2020-06-26,11.125523567199709,11.549721717834473,11.993200302124023,-0.03672799752220346,-0.07234738960964804
352,352,352,352,2020-06-29,11.308700561523438,11.453312873840332,11.029117584228516,-0.012626243071311993,0.025349532740019276
353,353,353,353,2020-06-30,11.52079963684082,11.55936336517334,11.32798194885254,-0.0033361463874996833,0.01702136257445308
354,354,354,354,2020-07-01,11.684693336486816,11.63648796081543,11.414751052856444,0.004142605211616468,0.02364854760129198
355,355,355,355,2020-07-02,11.665412902832031,11.270136833190918,11.684693336486816,0.035072872272234656,-0.001650059021624406
356,356,356,356,2020-07-06,11.771461486816406,11.347264289855955,11.93535614013672,0.037383212915880426,-0.013731861152359137
357,357,357,357,2020-07-07,11.59792423248291,11.125523567199709,11.549721717834473,0.042460982840927475,0.0041734784461522345
358,358,358,358,2020-07-08,11.453312873840332,11.308700561523438,11.453312873840332,0.01278770372689153,0.0
359,359,359,359,2020-07-09,11.308700561523438,11.52079963684082,11.55936336517334,-0.01841010016693112,-0.02168482776526537
360,360,360,360,2020-07-10,11.549721717834473,11.684693336486816,11.63648796081543,-0.011551147707991594,-0.0074563943410703715
361,361,361,361,2020-07-13,11.530439376831056,11.665412902832031,11.270136833190918,-0.011570402790303858,0.023096662222728215
362,362,362,362,2020-07-14,11.93535614013672,11.771461486816406,11.347264289855955,0.013923050549319749,0.05182675182832375
363,363,363,363,2020-07-15,12.263144493103027,11.59792423248291,11.125523567199709,0.05735683793803381,0.10225324849045792
364,364,364,364,2020-07-16,12.330629348754885,11.453312873840332,11.308700561523438,0.07659936339627693,0.09036659708794859
365,365,365,365,2020-07-17,12.340271949768066,11.308700561523438,11.52079963684082,0.09121926808765579,0.07112981205807678
366,366,366,366,2020-07-20,12.272785186767578,11.549721717834473,11.684693336486816,0.062604406114529,0.05033010566433749
367,367,367,367,2020-07-21,12.30170726776123,11.530439376831056,11.665412902832031,0.06688972256165182,0.05454537873877796
368,368,368,368,2020-07-22,12.38847541809082,11.93535614013672,11.771461486816406,0.03796445389931269,0.05241608545934984
369,369,369,369,2020-07-23,12.272785186767578,12.263144493103027,11.59792423248291,0.0007861518446572457,0.058188080966639744
370,370,370,370,2020-07-24,12.253503799438477,12.330629348754885,11.453312873840332,-0.006254794231098648,0.06986545590890136
371,371,371,371,2020-07-27,12.44632053375244,12.340271949768066,11.308700561523438,0.00859369910290897,0.10059687813289742
372,372,372,372,2020-07-28,12.272785186767578,12.272785186767578,11.549721717834473,0.0,0.062604406114529
373,373,373,373,2020-07-29,12.398116111755373,12.30170726776123,11.530439376831056,0.007837029600501033,0.07525096889783756
374,374,374,374,2020-07-30,12.455961227416992,12.38847541809082,11.93535614013672,0.00544746686324471,0.043618730867155175
375,375,375,375,2020-07-31,12.30170726776123,12.272785186767578,12.263144493103027,0.00235660288626538,0.003144607378628761
376,376,376,376,2020-08-03,12.513805389404297,12.253503799438477,12.330629348754885,0.02124303335816058,0.014855368324562468
377,377,377,377,2020-08-04,12.899438858032228,12.44632053375244,12.340271949768066,0.03640580547889671,0.04531236511969028
378,378,378,378,2020-08-05,12.831954002380373,12.272785186767578,12.272785186767578,0.045561688492330665,0.045561688492330665
379,379,379,379,2020-08-06,13.015130996704102,12.398116111755373,12.30170726776123,0.04976682581345582,0.057993879500979784
380,380,380,380,2020-08-07,13.805678367614746,12.455961227416992,12.38847541809082,0.10835913146765996,0.11439688110890489
381,381,381,381,2020-08-10,14.413050651550291,12.30170726776123,12.272785186767578,0.17163011099461012,0.17439117789581537
382,382,382,382,2020-08-11,14.40340805053711,12.513805389404297,12.253503799438477,0.15100144219381728,0.17545220422563168
383,383,383,383,2020-08-12,14.71191692352295,12.899438858032228,12.44632053375244,0.14050828764246015,0.1820294105094411
384,384,384,384,2020-08-13,14.875810623168944,12.831954002380373,12.272785186767578,0.1592786741917427,0.21209736802106893
385,385,385,385,2020-08-14,14.875810623168944,13.015130996704102,12.398116111755373,0.14296280436486053,0.19984443516094563
386,386,386,386,2020-08-17,14.64443016052246,13.805678367614746,12.455961227416992,0.06075411657244234,0.17569651134497732
387,387,387,387,2020-08-18,14.740839004516602,14.413050651550291,12.30170726776123,0.02274246867584928,0.19827587209358666
388,388,388,388,2020-08-19,14.702275276184082,14.40340805053711,12.513805389404297,0.020749757598919727,0.174884443115346
389,389,389,389,2020-08-20,14.64443016052246,14.71191692352295,12.899438858032228,-0.004587217515658049,0.13527652804863366
390,390,390,390,2020-08-21,14.10454273223877,14.875810623168944,12.831954002380373,-0.05184711680376808,0.09917341736280583
391,391,391,391,2020-08-24,14.316643714904783,14.875810623168944,13.015130996704102,-0.03758900421824829,0.09999997069028899
392,392,392,392,2020-08-25,14.42269229888916,14.64443016052246,13.805678367614746,-0.015141446898428779,0.04469276444407111
393,393,393,393,2020-08-26,14.441973686218262,14.740839004516602,14.413050651550291,-0.020274647746086005,0.0020067253884838987
394,394,394,394,2020-08-27,14.480536460876465,14.702275276184082,14.40340805053711,-0.015081938757248503,0.00535487226833653
395,395,395,395,2020-08-28,14.692635536193848,14.64443016052246,14.71191692352295,0.003291720821021693,-0.0013105965340433068
396,396,396,396,2020-08-31,14.52873992919922,14.10454273223877,14.875810623168944,0.030075217964412593,-0.023331212178055227
397,397,397,397,2020-09-01,14.55766487121582,14.316643714904783,14.875810623168944,0.016835032086473856,-0.02138678422388718
398,398,398,398,2020-09-02,14.654069900512695,14.42269229888916,14.64443016052246,0.016042608191908503,0.0006582529934298087
399,399,399,399,2020-09-03,14.615508079528809,14.441973686218262,14.740839004516602,0.012015974899341364,-0.008502292505154663
400,400,400,400,2020-09-04,14.393768310546877,14.480536460876465,14.702275276184082,-0.005992053579231604,-0.020983620551367932
401,401,401,401,2020-09-08,14.085260391235352,14.692635536193848,14.64443016052246,-0.041338747120098884,-0.038183101913687456
402,402,402,402,2020-09-09,14.605867385864258,14.52873992919922,14.10454273223877,0.005308612931396173,0.03554348858680889
403,403,403,403,2020-09-10,14.326282501220703,14.55766487121582,14.316643714904783,-0.01589419539754744,0.0006732573994199242
404,404,404,404,2020-09-11,14.509459495544434,14.654069900512695,14.42269229888916,-0.009868275909015733,0.006016019398954908
405,405,405,405,2020-09-14,14.654069900512695,14.615508079528809,14.441973686218262,0.002638418094947914,0.014686096159892248
406,406,406,406,2020-09-15,14.780231475830078,14.393768310546877,14.480536460876465,0.026849339029587194,0.02069640277232332
407,407,407,407,2020-09-16,14.53761386871338,14.085260391235352,14.692635536193848,0.03211537912068052,-0.010550977535554229
408,408,408,408,2020-09-17,14.712299346923828,14.605867385864258,14.52873992919922,0.0072869319053641135,0.012634228337703224
409,409,409,409,2020-09-18,15.022849082946776,14.326282501220703,14.55766487121582,0.04862158635128977,0.03195458995973599
410,410,410,410,2020-09-21,14.042675971984863,14.509459495544434,14.654069900512695,-0.03217097947052472,-0.04172178327786202
411,411,411,411,2020-09-22,14.23676872253418,14.654069900512695,14.615508079528809,-0.02847681093454557,-0.02591352657285373
412,412,412,412,2020-09-23,13.741830825805664,14.780231475830078,14.393768310546877,-0.0702560478651838,-0.045293037283607784
413,413,413,413,2020-09-24,13.557442665100098,14.53761386871338,14.085260391235352,-0.06742311444402338,-0.03747305420520963
414,414,414,414,2020-09-25,13.57685089111328,14.712299346923828,14.605867385864258,-0.07717681845890101,-0.07045226877431965
415,415,415,415,2020-09-28,13.858287811279297,15.022849082946776,14.326282501220703,-0.07751933506337583,-0.03266686175576461
416,416,416,416,2020-09-29,13.363348007202148,14.042675971984863,14.509459495544434,-0.048375962397620986,-0.078990639774985
417,417,417,417,2020-09-30,13.567146301269531,14.23676872253418,14.654069900512695,-0.04703471934644554,-0.07417213147080293
418,418,418,418,2020-10-01,13.732125282287598,13.741830825805664,14.780231475830078,-0.0007062773251319543,-0.07091270493675517
419,419,419,419,2020-10-02,13.75153636932373,13.557442665100098,14.53761386871338,0.014316394988213688,-0.05407197539352582
420,420,420,420,2020-10-05,13.89710521697998,13.57685089111328,14.712299346923828,0.02358826273008008,-0.055409022799301266
421,421,421,421,2020-10-06,13.800058364868164,13.858287811279297,15.022849082946776,-0.004201777824511588,-0.08139539386484718
422,422,422,422,2020-10-07,13.741830825805664,13.363348007202148,14.042675971984863,0.028322454702184974,-0.02142363369911726
423,423,423,423,2020-10-08,13.91651439666748,13.567146301269531,14.23676872253418,0.02575103766407061,-0.022494874511784113
424,424,424,424,2020-10-09,13.741830825805664,13.732125282287598,13.741830825805664,0.0007067765053516695,0.0
425,425,425,425,2020-10-12,13.732125282287598,13.75153636932373,13.557442665100098,-0.001411557699067978,0.012884628871577153
426,426,426,426,2020-10-13,13.809762954711914,13.89710521697998,13.57685089111328,-0.006284924874955133,0.01715508739593563
427,427,427,427,2020-10-14,13.703011512756348,13.800058364868164,13.858287811279297,-0.007032350845622259,-0.011204580294296496
428,428,428,428,2020-10-15,13.479804039001465,13.741830825805664,13.363348007202148,-0.019067822193833295,0.008714584977997486
429,429,429,429,2020-10-16,13.528327941894531,13.91651439666748,13.567146301269531,-0.02789394267187384,-0.0028612029761460045
430,430,430,430,2020-10-19,13.276006698608398,13.741830825805664,13.732125282287598,-0.033898258034329665,-0.033215440021329035
431,431,431,431,2020-10-20,13.392462730407717,13.732125282287598,13.75153636932373,-0.024734885889658664,-0.026111528870113587
432,432,432,432,2020-10-21,13.450689315795898,13.809762954711914,13.89710521697998,-0.02600143391987042,-0.032122941735998056
433,433,433,433,2020-10-22,13.46039581298828,13.703011512756348,13.800058364868164,-0.01770528321764986,-0.02461312429986451
434,434,434,434,2020-10-23,13.499213218688965,13.479804039001465,13.741830825805664,0.0014398710568301887,-0.017655406342296787
435,435,435,435,2020-10-26,13.188664436340332,13.528327941894531,13.91651439666748,-0.025107574787740727,-0.052301168207855464
436,436,436,436,2020-10-27,12.9557523727417,13.276006698608398,13.741830825805664,-0.024122790319190512,-0.05720332778277226
437,437,437,437,2020-10-28,12.49963092803955,13.392462730407717,13.732125282287598,-0.06666673787644617,-0.08975262961209518
438,438,438,438,2020-10-29,12.577268600463867,13.450689315795898,13.809762954711914,-0.06493501521192113,-0.08924804562467292
439,439,439,439,2020-10-30,12.635498046875,13.46039581298828,13.703011512756348,-0.06128332164774197,-0.07790356629910022
440,440,440,440,2020-11-02,12.80047607421875,13.499213218688965,13.479804039001465,-0.05176132365276287,-0.05039598222772357
441,441,441,441,2020-11-03,12.984865188598633,13.188664436340332,13.528327941894531,-0.01545260695087114,-0.0401722042539272
442,442,442,442,2020-11-04,12.975160598754885,12.9557523727417,13.276006698608398,0.0014980392843890744,-0.02266088792234855
443,443,443,443,2020-11-05,13.489508628845217,12.49963092803955,13.392462730407717,0.07919255428455418,0.007246307149853415
444,444,444,444,2020-11-06,14.692891120910645,12.577268600463867,13.450689315795898,0.16821001344987985,0.0923522784557933
445,445,445,445,2020-11-09,15.362512588500977,12.635498046875,13.46039581298828,0.21582168993333983,0.14131209824285373
446,446,446,446,2020-11-10,15.993315696716309,12.80047607421875,13.499213218688965,0.24943131833418364,0.18475909948398983
447,447,447,447,2020-11-11,16.730873107910156,12.984865188598633,13.188664436340332,0.288490320454055,0.26857978597207666
448,448,448,448,2020-11-12,16.100069046020508,12.975160598754885,12.9557523727417,0.24083774713089046,0.24269657082164553
449,449,449,449,2020-11-13,16.67264747619629,13.489508628845217,12.49963092803955,0.23597144528633351,0.3338511810613305
450,450,450,450,2020-11-16,17.080244064331055,14.692891120910645,12.577268600463867,0.16248353872457244,0.35802491040869655
451,451,451,451,2020-11-17,17.284042358398438,15.362512588500977,12.635498046875,0.12507913395206915,0.36789561395034287
452,452,452,452,2020-11-18,17.109355926513672,15.993315696716309,12.80047607421875,0.06978166697644217,0.3366187185001168
453,453,453,453,2020-11-19,17.109355926513672,16.730873107910156,12.984865188598633,0.02262182111850297,0.31763831799628917
454,454,454,454,2020-11-20,17.041423797607422,16.100069046020508,12.975160598754885,0.05846898848049298,0.3133882750740473
455,455,455,455,2020-11-23,17.410202026367188,16.67264747619629,13.489508628845217,0.04423739848298913,0.29064760662506095
456,456,456,456,2020-11-24,17.643115997314453,17.080244064331055,14.692891120910645,0.032954560301562186,0.20079267260104472
457,457,457,457,2020-11-25,17.478134155273438,17.284042358398438,15.362512588500977,0.01122953721417419,0.13771325195567474
458,458,458,458,2020-11-27,17.284042358398438,17.109355926513672,15.993315696716309,0.010209994615522744,0.08070413203605664
459,459,459,459,2020-11-30,17.284042358398438,17.109355926513672,16.730873107910156,0.010209994615522744,0.033062784405838874
460,460,460,460,2020-12-01,17.71104621887207,17.041423797607422,16.100069046020508,0.03929380720868303,0.10006026485021513
461,461,461,461,2020-12-02,17.89543342590332,17.410202026367188,16.67264747619629,0.02787052090499964,0.07334083872719166
462,462,462,462,2020-12-03,18.021596908569336,17.643115997314453,17.080244064331055,0.021452044599859388,0.05511354759877962
463,463,463,463,2020-12-04,18.11864471435547,17.478134155273438,17.284042358398438,0.036646392194488175,0.04828745143357582
464,464,464,464,2020-12-07,17.924551010131836,17.284042358398438,17.109355926513672,0.03705780386624502,0.04764615845970499
465,465,465,465,2020-12-08,17.89543342590332,17.284042358398438,17.109355926513672,0.0353731525778056,0.04594430689068174
466,466,466,466,2020-12-09,17.740161895751953,17.71104621887207,17.041423797607422,0.0016439275534643194,0.04100233093449823
467,467,467,467,2020-12-10,17.71104621887207,17.89543342590332,17.410202026367188,-0.010303589895976129,0.0172797645914311
468,468,468,468,2020-12-11,17.332565307617188,18.021596908569336,17.643115997314453,-0.038233659561240696,-0.01760180513150489
469,469,469,469,2020-12-14,17.109355926513672,18.11864471435547,17.478134155273438,-0.05570443064332142,-0.02109940486115902
470,470,470,470,2020-12-15,17.487836837768555,17.924551010131836,17.284042358398438,-0.024364022960264298,0.011790903721726309
471,471,471,471,2020-12-16,17.11905860900879,17.89543342590332,17.284042358398438,-0.043383962736031956,-0.009545437691517944
472,472,472,472,2020-12-17,17.07053565979004,17.740161895751953,17.71104621887207,-0.03774634300954505,-0.03616446770939663
473,473,473,473,2020-12-18,16.77939796447754,17.71104621887207,17.89543342590332,-0.05260266631802979,-0.06236425991283001
474,474,474,474,2020-12-21,16.992900848388672,17.332565307617188,18.021596908569336,-0.019596894816212962,-0.057081293372593156
475,475,475,475,2020-12-22,17.002605438232422,17.109355926513672,18.11864471435547,-0.006239304900766185,-0.06159617861698041
476,476,476,476,2020-12-23,16.98319435119629,17.487836837768555,17.924551010131836,-0.028856770065602833,-0.05251772601742977
477,477,477,477,2020-12-24,17.157878875732422,17.11905860900879,17.89543342590332,0.0022676636379528325,-0.04121467933284595
478,478,478,478,2020-12-28,17.55577278137207,17.07053565979004,17.740161895751953,0.028425418583964968,-0.010393880025640345
479,479,479,479,2020-12-29,17.322860717773438,16.77939796447754,17.71104621887207,0.03238869204046679,-0.021917705837445123
480,480,480,480,2020-12-30,17.381088256835938,16.992900848388672,17.332565307617188,0.02284409306631563,0.0027995249611103556
481,481,481,481,2020-12-31,17.245222091674805,17.002605438232422,17.109355926513672,0.01426938090893004,0.007941044989927759
482,482,482,482,2021-01-04,17.429611206054688,16.98319435119629,17.487836837768555,0.02628580028155625,-0.003329493078761847
