,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CAH,CAH_6m,CAH_12m,CAH_6m_ret,CAH_12m_ret
482,482,482,482,2021-01-04,48.38520431518555,48.78800964355469,49.74818801879883,-0.008256236139002948,-0.027397655229135953
483,483,483,483,2021-01-05,48.55888748168945,48.7336540222168,49.13222885131836,-0.0035861571235284995,-0.01166935396649571
484,484,484,484,2021-01-06,50.33232116699219,48.60684585571289,49.114105224609375,0.03549860685059247,0.02480378980359399
485,485,485,485,2021-01-07,51.47499084472656,48.461910247802734,49.78442001342773,0.06217420199733947,0.03395782919320656
486,486,486,486,2021-01-08,51.10932540893555,48.45285415649414,48.93294525146485,0.05482589826104922,0.044476786473537366
487,487,487,487,2021-01-11,50.95393371582031,48.96112060546875,48.57967376708984,0.04070195056215642,0.04887352599594674
488,488,488,488,2021-01-12,51.18246078491211,48.38520431518555,48.78800964355469,0.05781222812463471,0.049078680578512834
489,489,489,489,2021-01-13,50.64311981201172,48.55888748168945,48.7336540222168,0.0429217479726689,0.03918166671689405
490,490,490,490,2021-01-14,50.63397979736328,50.33232116699219,48.60684585571289,0.005993338343571519,0.04170470035574492
491,491,491,491,2021-01-15,50.67969512939453,51.47499084472656,48.461910247802734,-0.01545013806279305,0.04576346392974373
492,492,492,492,2021-01-19,50.103782653808594,51.10932540893555,48.45285415649414,-0.01967434997588824,0.03407288437503064
493,493,493,493,2021-01-20,49.90267562866211,50.95393371582031,48.96112060546875,-0.02063153932375994,0.019230667344819485
494,494,494,494,2021-01-21,50.34146118164063,51.18246078491211,48.38520431518555,-0.01643140228848461,0.04043088985864052
495,495,495,495,2021-01-22,50.63397979736328,50.64311981201172,48.55888748168945,-0.0001804789018204911,0.042733522600910234
496,496,496,496,2021-01-25,50.30490112304688,50.63397979736328,50.33232116699219,-0.006499166678846313,-0.0005447800401322533
497,497,497,497,2021-01-26,50.716251373291016,50.67969512939453,51.47499084472656,0.0007213193331796486,-0.014739963212898277
498,498,498,498,2021-01-27,50.542572021484375,50.103782653808594,51.10932540893555,0.00875760959422145,-0.011089040657775606
499,499,499,499,2021-01-28,50.79853057861328,49.90267562866211,50.95393371582031,0.01795204242388615,-0.0030498751690839487
500,500,500,500,2021-01-29,49.11652374267578,50.34146118164063,51.18246078491211,-0.02433257617503526,-0.040364160115672676
501,501,501,501,2021-02-01,49.80212020874024,50.63397979736328,50.64311981201172,-0.01642888020953781,-0.016606394045100004
502,502,502,502,2021-02-02,49.85696792602539,50.30490112304688,50.63397979736328,-0.008904364923128183,-0.015345660650169846
503,503,503,503,2021-02-03,49.72899627685547,50.716251373291016,50.67969512939453,-0.019466247400048764,-0.018758969447463247
504,504,504,504,2021-02-04,51.17332077026367,50.542572021484375,50.103782653808594,0.012479553840496704,0.02134645449516337
505,505,505,505,2021-02-05,49.60100173950195,50.79853057861328,49.90267562866211,-0.023574084239663007,-0.006045244776151537
506,506,506,506,2021-02-08,48.3669319152832,49.11652374267578,50.34146118164063,-0.015261500005980255,-0.03922272456957476
507,507,507,507,2021-02-09,48.40349960327149,49.80212020874024,50.63397979736328,-0.02808355547126473,-0.04405105431210721
508,508,508,508,2021-02-10,48.5040397644043,49.85696792602539,50.30490112304688,-0.02713619014354185,-0.03579892452700861
509,509,509,509,2021-02-11,47.90986633300781,49.72899627685547,50.716251373291016,-0.03658086991581411,-0.05533502505197274
510,510,510,510,2021-02-12,47.40708541870117,51.17332077026367,50.542572021484375,-0.07359763437027178,-0.06203654617043208
511,511,511,511,2021-02-16,47.30653381347656,49.60100173950195,50.79853057861328,-0.0462584997390908,-0.06874208220910405
512,512,512,512,2021-02-17,47.27910614013672,48.3669319152832,49.11652374267578,-0.022491105639114273,-0.03740935763624875
513,513,513,513,2021-02-18,46.95915222167969,48.40349960327149,49.80212020874024,-0.029839730462261516,-0.05708528020784176
514,514,514,514,2021-02-19,47.535064697265625,48.5040397644043,49.85696792602539,-0.01997720338027953,-0.046571288334357974
515,515,515,515,2021-02-22,47.65390396118164,47.90986633300781,49.72899627685547,-0.005342581631245902,-0.04172801526339276
516,516,516,516,2021-02-23,47.51677703857422,47.40708541870117,51.17332077026367,0.002313823322067643,-0.07145410297105903
517,517,517,517,2021-02-24,48.0378303527832,47.30653381347656,49.60100173950195,0.015458679390674579,-0.03151491566497633
518,518,518,518,2021-02-25,47.663047790527344,47.27910614013672,48.3669319152832,0.008120746810496238,-0.014553003403001474
519,519,519,519,2021-02-26,47.09627532958984,46.95915222167969,48.40349960327149,0.0029200507552358257,-0.02700681323449805
520,520,520,520,2021-03-01,48.220664978027344,47.535064697265625,48.5040397644043,0.014423042971079658,-0.005842292471995525
521,521,521,521,2021-03-02,48.42177581787109,47.65390396118164,47.90986633300781,0.016113514169058263,0.010684844772998137
522,522,522,522,2021-03-03,48.677734375,47.51677703857422,47.40708541870117,0.024432577476442008,0.02680293346609286
523,523,523,523,2021-03-04,47.71788787841797,48.0378303527832,47.30653381347656,-0.006660219081828234,0.008695502117388676
524,524,524,524,2021-03-05,48.897117614746094,47.663047790527344,47.27910614013672,0.025891542430150905,0.03422254790125567
525,525,525,525,2021-03-08,50.00322723388672,47.09627532958984,46.95915222167969,0.06172360518859321,0.06482389200377581
526,526,526,526,2021-03-09,49.64671325683594,48.220664978027344,47.535064697265625,0.029573384760628985,0.04442296593091166
527,527,527,527,2021-03-10,51.34700393676758,48.42177581787109,47.65390396118164,0.06041141757995727,0.07749837198216314
528,528,528,528,2021-03-11,50.93564987182617,48.677734375,47.51677703857422,0.04638497509830275,0.07195085707257687
529,529,529,529,2021-03-12,52.42569351196289,47.71788787841797,48.0378303527832,0.0986591369161205,0.0913418263680068
530,530,530,530,2021-03-15,53.01987457275391,48.897117614746094,47.663047790527344,0.08431492814137798,0.11238951411099651
531,531,531,531,2021-03-16,52.35255813598633,50.00322723388672,47.09627532958984,0.046983585501607195,0.11160718697204608
532,532,532,532,2021-03-17,52.96502685546875,49.64671325683594,48.220664978027344,0.0668385353420331,0.09838856182516897
533,533,533,533,2021-03-18,53.27583312988281,51.34700393676758,48.42177581787109,0.03756459082774399,0.10024533859041651
534,534,534,534,2021-03-19,53.6414909362793,50.93564987182617,48.677734375,0.05312273567260006,0.10197180754223001
535,535,535,535,2021-03-22,54.061988830566406,52.42569351196289,47.71788787841797,0.03121170573032339,0.13295016259547765
536,536,536,536,2021-03-23,52.745635986328125,53.01987457275391,48.897117614746094,-0.005172373353118376,0.07870644650067105
537,537,537,537,2021-03-24,54.03456115722656,52.35255813598633,50.00322723388672,0.03212838266415208,0.08062147477968873
538,538,538,538,2021-03-25,55.20466613769531,52.96502685546875,49.64671325683594,0.042285247741648435,0.11195006710930833
539,539,539,539,2021-03-26,56.54844665527344,53.27583312988281,51.34700393676758,0.06142773060746354,0.10129982900095391
540,540,540,540,2021-03-29,57.09691619873047,53.6414909362793,50.93564987182617,0.06441702499574209,0.12096176926000601
541,541,541,541,2021-03-30,56.932376861572266,54.061988830566406,52.42569351196289,0.05309438467019456,0.08596325671077687
542,542,542,542,2021-03-31,55.970516204833984,52.745635986328125,53.01987457275391,0.06114022815729747,0.05565161471725477
543,543,543,543,2021-04-01,56.09029006958008,54.03456115722656,52.35255813598633,0.03804470450628594,0.07139540199516037
544,544,544,544,2021-04-05,55.777042388916016,55.20466613769531,52.96502685546875,0.010368258541642916,0.05309193066437423
545,545,545,545,2021-04-06,55.500633239746094,56.54844665527344,53.27583312988281,-0.018529481842621598,0.04176002474591756
546,546,546,546,2021-04-07,55.92444610595703,57.09691619873047,53.6414909362793,-0.020534735863712128,0.04255950253861607
547,547,547,547,2021-04-08,54.588523864746094,56.932376861572266,54.061988830566406,-0.04116906979880908,0.009739468442973465
548,548,548,548,2021-04-09,55.32558441162109,55.970516204833984,52.745635986328125,-0.011522705826986779,0.048913021467059226
549,549,549,549,2021-04-12,56.07185745239258,56.09029006958008,54.03456115722656,-0.00032862403037381416,0.03770357807178293
550,550,550,550,2021-04-13,55.40850830078125,55.777042388916016,55.20466613769531,-0.006607271959045313,0.0036924806786713393
551,551,551,551,2021-04-14,56.03500747680664,55.500633239746094,56.54844665527344,0.009628254775980949,-0.009079633638688356
552,552,552,552,2021-04-15,56.08107376098633,55.92444610595703,57.09691619873047,0.002800701051782317,-0.01779154646826142
553,553,553,553,2021-04-16,56.48645782470703,54.588523864746094,56.932376861572266,0.03476800297189664,-0.00783243316802773
554,554,554,554,2021-04-19,56.41274642944336,55.32558441162109,55.970516204833984,0.01965025818315458,0.007901128211699193
555,555,555,555,2021-04-20,56.24691009521485,56.07185745239258,56.09029006958008,0.00312193408201078,0.002792284109076393
556,556,556,556,2021-04-21,56.85498046875,55.40850830078125,55.777042388916016,0.026105596637192807,0.019325837901512433
557,557,557,557,2021-04-22,55.91523361206055,56.03500747680664,55.500633239746094,-0.00213748280118764,0.007470191745804211
558,558,558,558,2021-04-23,56.57858657836914,56.08107376098633,55.92444610595703,0.00887131404621777,0.01169686099657996
559,559,559,559,2021-04-26,55.72175598144531,56.48645782470703,54.588523864746094,-0.013537790697281782,0.02075953032741884
560,560,560,560,2021-04-27,55.05839920043945,56.41274642944336,55.32558441162109,-0.024007822960681713,-0.004829324697119941
561,561,561,561,2021-04-28,55.35322952270508,56.24691009521485,56.07185745239258,-0.015888527405273467,-0.012816196258482182
562,562,562,562,2021-04-29,55.88758850097656,56.85498046875,55.40850830078125,-0.01701507871074126,0.008646329144879061
563,563,563,563,2021-04-30,55.5927734375,55.91523361206055,56.03500747680664,-0.0057669467465302215,-0.007892102798231715
564,564,564,564,2021-05-03,56.70757293701172,56.57858657836914,56.08107376098633,0.0022797734344939258,0.01117131206680333
565,565,565,565,2021-05-04,57.14059829711914,55.72175598144531,56.48645782470703,0.02546298641676481,0.011580483138845077
566,566,566,566,2021-05-05,56.044219970703125,55.05839920043945,56.41274642944336,0.017905002407984982,-0.006532680680618186
567,567,567,567,2021-05-06,52.09173583984375,55.35322952270508,56.24691009521485,-0.05892147054443342,-0.07387382255020258
568,568,568,568,2021-05-07,53.58427810668945,55.88758850097656,56.85498046875,-0.041213272142648694,-0.057527103783955535
569,569,569,569,2021-05-10,53.74090576171875,55.5927734375,55.91523361206055,-0.033311302194037995,-0.038886144434757575
570,570,570,570,2021-05-11,51.75083923339844,56.70757293701172,56.57858657836914,-0.0874086730729775,-0.08532817160929973
571,571,571,571,2021-05-12,51.41917037963867,57.14059829711914,55.72175598144531,-0.10012894663318439,-0.07721554222446525
572,572,572,572,2021-05-13,51.68634796142578,56.044219970703125,55.05839920043945,-0.07775774221775955,-0.06124499237142289
573,573,573,573,2021-05-14,51.907470703125,52.09173583984375,55.35322952270508,-0.0035373199558039747,-0.062250366406655266
574,574,574,574,2021-05-17,52.0088119506836,53.58427810668945,55.88758850097656,-0.02940164935821299,-0.06940318332441886
575,575,575,575,2021-05-18,51.84297943115234,53.74090576171875,55.5927734375,-0.035316232647466195,-0.06745110514342945
576,576,576,576,2021-05-19,51.53893661499024,51.75083923339844,56.70757293701172,-0.00409467018404297,-0.09114543356956173
577,577,577,577,2021-05-20,52.56160736083984,51.41917037963867,57.14059829711914,0.022218113842878306,-0.08013550912556966
578,578,578,578,2021-05-21,52.82879257202149,51.68634796142578,56.044219970703125,0.022103411358224356,-0.05737304222206119
579,579,579,579,2021-05-24,52.174652099609375,51.907470703125,52.09173583984375,0.005147262867275293,0.001591735395813032
580,580,580,580,2021-05-25,51.24411010742188,52.0088119506836,53.58427810668945,-0.01470331304600525,-0.043672660749635495
581,581,581,581,2021-05-26,51.66792678833008,51.84297943115234,53.74090576171875,-0.003376593026539476,-0.03857357712912457
582,582,582,582,2021-05-27,51.6587142944336,51.53893661499024,51.75083923339844,0.002324023103893902,-0.0017801631882595759
583,583,583,583,2021-05-28,51.6587142944336,52.56160736083984,51.41917037963867,-0.017177805469452245,0.0046586499359349
584,584,584,584,2021-06-01,51.18883514404297,52.82879257202149,51.68634796142578,-0.03104287166402242,-0.009625613667928579
585,585,585,585,2021-06-02,51.76926803588867,52.174652099609375,51.907470703125,-0.007769751160904059,-0.0026624812452672453
586,586,586,586,2021-06-03,51.91668319702149,51.24411010742188,52.0088119506836,0.01312488573203252,-0.0017714066175837928
587,587,587,587,2021-06-04,52.11015701293945,51.66792678833008,51.84297943115234,0.008559085918447451,0.005153592342082236
588,588,588,588,2021-06-07,54.26606750488281,51.6587142944336,51.53893661499024,0.05047266944330753,0.05291399219710291
589,589,589,589,2021-06-08,54.21078109741211,51.6587142944336,52.56160736083984,0.04940244521829884,0.03137601415517133
590,590,590,590,2021-06-09,53.95280838012695,51.18883514404297,52.82879257202149,0.05399562674763536,0.021276575772067652
591,591,591,591,2021-06-10,55.28873062133789,51.76926803588867,52.174652099609375,0.06798362656024759,0.05968565953795468
592,592,592,592,2021-06-11,54.64380645751953,51.91668319702149,51.24411010742188,0.05252884222493037,0.06634316300880116
593,593,593,593,2021-06-14,53.74090576171875,52.11015701293945,51.66792678833008,0.031294258974778444,0.04012119514454526
594,594,594,594,2021-06-15,53.68563079833984,54.26606750488281,51.6587142944336,-0.010696126202451417,0.03923668119871593
595,595,595,595,2021-06-16,52.97620391845703,54.21078109741211,51.6587142944336,-0.02277364675370841,0.025503724628419544
596,596,596,596,2021-06-17,52.87485504150391,53.95280838012695,51.18883514404297,-0.019979559377674483,0.0329372585392218
597,597,597,597,2021-06-18,51.640281677246094,55.28873062133789,51.76926803588867,-0.06598901626227116,-0.0024915623406759346
598,598,598,598,2021-06-21,52.22071838378906,54.64380645751953,51.91668319702149,-0.044343325086882324,0.005856213610830441
599,599,599,599,2021-06-22,52.22992706298828,53.74090576171875,52.11015701293945,-0.028115988692672622,0.002298401250625526
600,600,600,600,2021-06-23,51.85218811035156,53.68563079833984,54.26606750488281,-0.03415146028320437,-0.04448229815646865
601,601,601,601,2021-06-24,51.76926803588867,52.97620391845703,54.21078109741211,-0.02278260413724853,-0.045037407912205674
602,602,602,602,2021-06-25,52.77351760864258,52.87485504150391,53.95280838012695,-0.0019165524478845786,-0.0218578199521261
603,603,603,603,2021-06-28,52.745872497558594,51.640281677246094,55.28873062133789,0.02140946533217014,-0.04599234048607215
604,604,604,604,2021-06-29,52.884071350097656,52.22071838378906,54.64380645751953,0.012702869413503182,-0.03220374314131835
605,605,605,605,2021-06-30,53.0522689819336,52.22992706298828,53.74090576171875,0.015744649958128187,-0.012814015134737233
606,606,606,606,2021-07-01,53.84214782714844,51.85218811035156,53.68563079833984,0.03837754566040408,0.002915436150811468
607,607,607,607,2021-07-02,53.786399841308594,51.76926803588867,52.97620391845703,0.0389638849832985,0.015293582078826251
608,608,608,608,2021-07-06,52.92216873168945,52.77351760864258,52.87485504150391,0.0028167749618139837,0.000894824016981266
609,609,609,609,2021-07-07,52.98722457885742,52.745872497558594,51.640281677246094,0.004575752942753919,0.026083182698920515
610,610,610,610,2021-07-08,52.615509033203125,52.884071350097656,52.22071838378906,-0.005078321506614358,0.007560038651950318
611,611,611,611,2021-07-09,53.13591003417969,53.0522689819336,52.22992706298828,0.0015765782284367091,0.017346050858903395
612,612,612,612,2021-07-12,53.37751388549805,53.84214782714844,51.85218811035156,-0.008629558076732491,0.02941680632455257
613,613,613,613,2021-07-13,53.061561584472656,53.786399841308594,51.76926803588867,-0.013476236724794699,0.024962561720751175
614,614,614,614,2021-07-14,53.033687591552734,52.92216873168945,52.77351760864258,0.002107223920256862,0.004929934457648333
615,615,615,615,2021-07-15,52.75490188598633,52.98722457885742,52.745872497558594,-0.004384503901036396,0.0001711866350897484
616,616,616,616,2021-07-16,52.801368713378906,52.615509033203125,52.884071350097656,0.0035324124690780945,-0.001563847763748183
617,617,617,617,2021-07-19,52.057952880859375,53.13591003417969,53.0522689819336,-0.020286791976027452,-0.018742197462144894
618,618,618,618,2021-07-20,53.60982894897461,53.37751388549805,53.84214782714844,0.004352302056909396,-0.004314814463190597
619,619,619,619,2021-07-21,54.45547103881836,53.061561584472656,53.786399841308594,0.0262696651346499,0.01243941218381961
620,620,620,620,2021-07-22,54.85505676269531,53.033687591552734,52.92216873168945,0.034343626737219246,0.036523220369244935
621,621,621,621,2021-07-23,55.01303863525391,52.75490188598633,52.98722457885742,0.04280430194236473,0.03823212241248086
622,622,622,622,2021-07-26,54.80859375,52.801368713378906,52.615509033203125,0.03801464025519663,0.04168133611351976
623,623,623,623,2021-07-27,55.21747589111328,52.057952880859375,53.13591003417969,0.06069241749641674,0.0391743710721173
624,624,624,624,2021-07-28,55.43121719360352,53.60982894897461,53.37751388549805,0.0339748937897657,0.03847506484679952
625,625,625,625,2021-07-29,55.747169494628906,54.45547103881836,53.061561584472656,0.02372026962891871,0.05061305830362395
626,626,626,626,2021-07-30,55.18030548095703,54.85505676269531,53.033687591552734,0.005929238568993744,0.04047649686246246
627,627,627,627,2021-08-02,55.35686874389648,55.01303863525391,52.75490188598633,0.0062499748636357655,0.049321802617195765
628,628,628,628,2021-08-03,55.41263198852539,54.80859375,52.801368713378906,0.01102086729830365,0.049454461859145704
629,629,629,629,2021-08-04,54.80859375,55.21747589111328,52.057952880859375,-0.007404940818366623,0.05283805291836541
630,630,630,630,2021-08-05,46.99340057373047,55.43121719360352,53.60982894897461,-0.15222138439432886,-0.12341819597189174
631,631,631,631,2021-08-06,47.38369369506836,55.747169494628906,54.45547103881836,-0.15002512011603286,-0.12986348678737736
632,632,632,632,2021-08-09,47.11420822143555,55.18030548095703,54.85505676269531,-0.14617710411743068,-0.1411145844720737
633,633,633,633,2021-08-10,47.40227508544922,55.35686874389648,55.01303863525391,-0.14369659698868564,-0.138344722244219
634,634,634,634,2021-08-11,48.03418731689453,55.41263198852539,54.80859375,-0.13315456073551524,-0.12360117218124156
635,635,635,635,2021-08-12,48.396602630615234,54.80859375,55.21747589111328,-0.11698879100295778,-0.12352743674753519
636,636,636,636,2021-08-13,48.043487548828125,46.99340057373047,55.43121719360352,0.022345413659735414,-0.1332774205367423
637,637,637,637,2021-08-16,48.72185134887695,47.38369369506836,55.747169494628906,0.02824088941694014,-0.12602107352605274
638,638,638,638,2021-08-17,48.88912582397461,47.11420822143555,55.18030548095703,0.037672661168304034,-0.1140113234631065
639,639,639,639,2021-08-18,47.8855094909668,47.40227508544922,55.35686874389648,0.010194329378631739,-0.13496715805034498
640,640,640,640,2021-08-19,47.69036483764648,48.03418731689453,55.41263198852539,-0.007157870226465302,-0.13935932789617367
641,641,641,641,2021-08-20,47.75540542602539,48.396602630615234,54.80859375,-0.01324880610905177,-0.12868763530307892
642,642,642,642,2021-08-23,48.489532470703125,48.043487548828125,46.99340057373047,0.009284191149147247,0.03183706390060648
643,643,643,643,2021-08-24,48.10852813720703,48.72185134887695,47.38369369506836,-0.012588257520802504,0.015297128307540708
644,644,644,644,2021-08-25,48.10852813720703,48.88912582397461,47.11420822143555,-0.015966693484725458,0.021104459849950352
645,645,645,645,2021-08-26,47.67177200317383,47.8855094909668,47.40227508544922,-0.004463510779462165,0.005685316100098703
646,646,646,646,2021-08-27,48.08065414428711,47.69036483764648,48.03418731689453,0.008183818848299884,0.0009673699085617216
647,647,647,647,2021-08-30,47.866920471191406,47.75540542602539,48.396602630615234,0.0023351292732454176,-0.010944614510787098
648,648,648,648,2021-08-31,48.77761459350586,48.489532470703125,48.043487548828125,0.005941119827805874,0.015280469469074687
649,649,649,649,2021-09-01,48.693973541259766,48.10852813720703,48.72185134887695,0.012169264509257705,-0.0005721828470262036
650,650,650,650,2021-09-02,49.78122329711914,48.10852813720703,48.88912582397461,0.0347692025651154,0.018247359880324554
651,651,651,651,2021-09-03,49.84626770019531,47.67177200317383,47.8855094909668,0.045613905371017394,0.040946796433238175
652,652,652,652,2021-09-07,49.92061996459961,48.08065414428711,47.69036483764648,0.03826831920362128,0.04676531904391257
653,653,653,653,2021-09-08,49.706878662109375,47.866920471191406,47.75540542602539,0.03843903415565131,0.04086392354278878
654,654,654,654,2021-09-09,49.521026611328125,48.77761459350586,48.489532470703125,0.015240844063769465,0.021272511572435038
655,655,655,655,2021-09-10,49.08427047729492,48.693973541259766,48.10852813720703,0.008015302667884416,0.02028210751542936
656,656,656,656,2021-09-13,49.205078125,49.78122329711914,48.10852813720703,-0.011573543877787418,0.022793255795845013
657,657,657,657,2021-09-14,48.44306945800781,49.84626770019531,47.67177200317383,-0.028150517720346824,0.016179332599229435
658,658,658,658,2021-09-15,49.270118713378906,49.92061996459961,48.08065414428711,-0.01303071259295252,0.0247389431417111
659,659,659,659,2021-09-16,49.00062942504883,49.706878662109375,47.866920471191406,-0.014208279740544394,0.023684601864867094
660,660,660,660,2021-09-17,48.85195541381836,49.521026611328125,48.77761459350586,-0.013510850709155364,0.0015240765857869043
661,661,661,661,2021-09-20,47.90408706665039,49.08427047729492,48.693973541259766,-0.02404402467773159,-0.016221442144993214
662,662,662,662,2021-09-21,47.43016052246094,49.205078125,49.78122329711914,-0.03607183791132462,-0.047227902790292875
663,663,663,663,2021-09-22,47.40227508544922,48.44306945800781,49.84626770019531,-0.021484897307359807,-0.04903060404533588
664,664,664,664,2021-09-23,47.72753143310547,49.270118713378906,49.92061996459961,-0.031308779450019086,-0.043931516336322196
665,665,665,665,2021-09-24,47.56955337524414,49.00062942504883,49.706878662109375,-0.02920525851598821,-0.042998581773642464
666,666,666,666,2021-09-27,47.85762786865234,48.85195541381836,49.521026611328125,-0.020353894470409806,-0.03358974675002557
667,667,667,667,2021-09-28,47.55096054077149,47.90408706665039,49.08427047729492,-0.007371532315970986,-0.031238315688784657
668,668,668,668,2021-09-29,47.94126510620117,47.43016052246094,49.205078125,0.010775940416608787,-0.025684605470765676
669,669,669,669,2021-09-30,46.403541564941406,47.40227508544922,48.44306945800781,-0.021069316160615803,-0.04210154137392852
670,670,670,670,2021-10-01,46.919559478759766,47.72753143310547,49.270118713378906,-0.01692884442343623,-0.04770760241705818
671,671,671,671,2021-10-04,46.46921920776367,47.56955337524414,49.00062942504883,-0.02313105945731031,-0.05166076940209907
672,672,672,672,2021-10-05,46.14085006713867,47.85762786865234,48.85195541381836,-0.035872605433462934,-0.05549635267850139
673,673,673,673,2021-10-06,45.65298461914063,47.55096054077149,47.90408706665039,-0.039914565343080355,-0.0469918661507468
674,674,674,674,2021-10-07,45.97197341918945,47.94126510620117,47.43016052246094,-0.04107717396796429,-0.03074387873051676
675,675,675,675,2021-10-08,45.699893951416016,46.403541564941406,47.40227508544922,-0.015163661862761968,-0.0359134900374386
676,676,676,676,2021-10-11,45.70928192138672,46.919559478759766,47.72753143310547,-0.02579473402602883,-0.042286903410194476
677,677,677,677,2021-10-12,45.09006118774414,46.46921920776367,47.56955337524414,-0.029678958319771187,-0.05212351202755594
678,678,678,678,2021-10-13,44.78984451293945,46.14085006713867,47.85762786865234,-0.02928003173399263,-0.06410228614198277
679,679,679,679,2021-10-14,45.62483978271485,45.65298461914063,47.55096054077149,-0.0006164949928373353,-0.040506453206242465
680,680,680,680,2021-10-15,45.5404052734375,45.97197341918945,47.94126510620117,-0.009387635849711251,-0.05007919226672897
681,681,681,681,2021-10-18,44.68663787841797,45.699893951416016,46.403541564941406,-0.0221719567681109,-0.03699941057560541
682,682,682,682,2021-10-19,45.62483978271485,45.70928192138672,46.919559478759766,-0.0018473739932536315,-0.02759445549847983
683,683,683,683,2021-10-20,46.21590805053711,45.09006118774414,46.46921920776367,0.024968847527290228,-0.005451160177536218
684,684,684,684,2021-10-21,46.02826690673828,44.78984451293945,46.14085006713867,0.027649624759046754,-0.0024399888653237056
685,685,685,685,2021-10-22,46.50674819946289,45.62483978271485,45.65298461914063,0.019329567423098215,0.018701155848730888
686,686,686,686,2021-10-25,45.718658447265625,45.5404052734375,45.97197341918945,0.003914176273966952,-0.005510204437255917
687,687,687,687,2021-10-26,45.69051361083984,44.68663787841797,45.699893951416016,0.02246478545003061,-0.00020525956988326488
688,688,688,688,2021-10-27,44.50837326049805,45.62483978271485,45.70928192138672,-0.02447058504827415,-0.026272752719109893
689,689,689,689,2021-10-28,44.77107620239258,46.21590805053711,45.09006118774414,-0.0312626519544873,-0.007074396817147499
690,690,690,690,2021-10-29,44.855506896972656,46.02826690673828,44.78984451293945,-0.02547912594975288,0.001466010537594764
691,691,691,691,2021-11-01,45.615455627441406,46.50674819946289,45.62483978271485,-0.019164800948860528,-0.00020568083785355018
692,692,692,692,2021-11-02,45.868778228759766,45.718658447265625,45.5404052734375,0.003283556136435939,0.0072105848279262474
693,693,693,693,2021-11-03,47.28546142578125,45.69051361083984,44.68663787841797,0.034907635937868386,0.058156613939810864
694,694,694,694,2021-11-04,46.12208938598633,44.50837326049805,45.62483978271485,0.03625646158855411,0.01089865971342796
695,695,695,695,2021-11-05,46.47860336303711,44.77107620239258,46.21590805053711,0.038139068914168295,0.005684088522349029
696,696,696,696,2021-11-08,46.56304931640625,44.855506896972656,46.02826690673828,0.038067620623608134,0.011618564973379097
697,697,697,697,2021-11-09,46.27219772338867,45.615455627441406,46.50674819946289,0.01439735911685558,-0.0050433643536687
698,698,698,698,2021-11-10,47.1916389465332,45.868778228759766,45.718658447265625,0.028840112356513625,0.03221836662085331
699,699,699,699,2021-11-11,46.79758834838867,47.28546142578125,45.69051361083984,-0.010317612701281065,0.024229859768662987
700,700,700,700,2021-11-12,48.26118469238281,46.12208938598633,44.50837326049805,0.0463789766438123,0.08431697581756947
701,701,701,701,2021-11-15,47.34175109863281,46.47860336303711,44.77107620239258,0.01857086214174286,0.05741820644693041
702,702,702,702,2021-11-16,46.94770812988281,46.56304931640625,44.855506896972656,0.008261031421346932,0.04664312985506269
703,703,703,703,2021-11-17,46.656864166259766,46.27219772338867,45.615455627441406,0.008313122388752703,0.02283016851402153
704,704,704,704,2021-11-18,46.28158187866211,47.1916389465332,45.868778228759766,-0.01928428611903399,0.008999665259091572
705,705,705,705,2021-11-19,45.44657897949219,46.79758834838867,47.28546142578125,-0.02886920921733782,-0.03888896059892222
706,706,706,706,2021-11-22,45.30584716796875,48.26118469238281,46.12208938598633,-0.06123632362635534,-0.017697425005762768
707,707,707,707,2021-11-23,46.10332107543945,47.34175109863281,46.47860336303711,-0.02615936239057126,-0.008074302161499625
708,708,708,708,2021-11-24,45.765567779541016,46.94770812988281,46.56304931640625,-0.025179937369282368,-0.017126918201730512
709,709,709,709,2021-11-26,44.65849304199219,46.656864166259766,46.27219772338867,-0.042831235231464926,-0.03487417414325289
710,710,710,710,2021-11-29,44.53651809692383,46.28158187866211,47.1916389465332,-0.037705361634210566,-0.05626252677126875
711,711,711,711,2021-11-30,43.37314987182617,45.44657897949219,46.79758834838867,-0.04562343644395439,-0.07317553312937786
712,712,712,712,2021-12-01,43.03539657592773,45.30584716796875,48.26118469238281,-0.05011385359650067,-0.10828138906585705
713,713,713,713,2021-12-02,43.91730880737305,46.10332107543945,47.34175109863281,-0.04741550537084749,-0.07233450837349065
714,714,714,714,2021-12-03,44.11433029174805,45.765567779541016,46.94770812988281,-0.03608034528812587,-0.060351781822791106
715,715,715,715,2021-12-06,44.75231170654297,44.65849304199219,46.656864166259766,0.002100802292243964,-0.040820412896374836
716,716,716,716,2021-12-07,45.12759017944336,44.53651809692383,46.28158187866211,0.013271627594083402,-0.024934145558036636
717,717,717,717,2021-12-08,45.26831817626953,43.37314987182617,45.44657897949219,0.043694504781041976,-0.003922425124740392
718,718,718,718,2021-12-09,45.484107971191406,43.03539657592773,45.30584716796875,0.056899937960218416,0.003934609203129158
719,719,719,719,2021-12-10,45.49348831176758,43.91730880737305,46.10332107543945,0.0358897106220204,-0.013227523515583539
720,720,720,720,2021-12-13,45.44657897949219,44.11433029174805,45.765567779541016,0.03019990735285738,-0.0069700610202290125
721,721,721,721,2021-12-14,45.90630340576172,44.75231170654297,44.65849304199219,0.025786191935422087,0.027941165918792255
