,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BKNG,BKNG_6m,BKNG_12m,BKNG_6m_ret,BKNG_12m_ret
242,242,242,242,2020-01-22,2000.780029296875,2080.5,2065.47998046875,-0.03831769800678919,-0.031324414559172675
243,243,243,243,2020-01-23,1993.199951171875,2071.47998046875,2047.4000244140625,-0.03778942110710681,-0.026472634851950283
244,244,244,244,2020-01-24,1962.9599609375,2065.159912109375,2068.050048828125,-0.04948766948874528,-0.050816027373309924
245,245,245,245,2020-01-27,1908.8900146484373,2054.75,2062.89990234375,-0.07098673091693042,-0.0746569853051694
246,246,246,246,2020-01-28,1917.449951171875,2054.68994140625,2084.2900390625,-0.0667935280495151,-0.08004648334147801
247,247,247,247,2020-01-29,1893.949951171875,1990.5699462890625,2086.89990234375,-0.0485388595850712,-0.09245769332548115
248,248,248,248,2020-01-30,1872.0899658203125,2000.780029296875,2080.5,-0.06431994601714786,-0.10017305175663904
249,249,249,249,2020-01-31,1830.550048828125,1993.199951171875,2071.47998046875,-0.0816024013286385,-0.11630811492858628
250,250,250,250,2020-02-03,1839.030029296875,1962.9599609375,2065.159912109375,-0.06313421267208974,-0.10949751711068645
251,251,251,251,2020-02-04,1864.510009765625,1908.8900146484373,2054.75,-0.023249115738596338,-0.09258546793253442
252,252,252,252,2020-02-05,1939.2900390625,1917.449951171875,2054.68994140625,0.011390173640400514,-0.05616414429165362
253,253,253,253,2020-02-06,1960.9000244140625,1893.949951171875,1990.5699462890625,0.03534944162635467,-0.014905239542228776
254,254,254,254,2020-02-07,1909.5899658203125,1872.0899658203125,2000.780029296875,0.02003108861467995,-0.04557725594082873
255,255,255,255,2020-02-10,1886.6400146484373,1830.550048828125,1993.199951171875,0.03064104467191142,-0.053461739481173054
256,256,256,256,2020-02-11,1909.300048828125,1839.030029296875,1962.9599609375,0.038210370908471125,-0.027336223446833507
257,257,257,257,2020-02-12,1960.3599853515625,1864.510009765625,1908.8900146484373,0.05140759506997017,0.02696329820374932
258,258,258,258,2020-02-13,1959.93994140625,1939.2900390625,1917.449951171875,0.010648176357226369,0.022159634575289244
259,259,259,259,2020-02-14,1990.9599609375,1960.9000244140625,1893.949951171875,0.01532966298596472,0.051220999639193465
260,260,260,260,2020-02-18,1976.280029296875,1909.5899658203125,1872.0899658203125,0.034923760948814,0.0556544105138177
261,261,261,261,2020-02-19,1968.489990234375,1886.6400146484373,1830.550048828125,0.04338399215029365,0.07535436766372805
262,262,262,262,2020-02-20,1970.9100341796875,1909.300048828125,1839.030029296875,0.03226836210965223,0.07171171910294194
263,263,263,263,2020-02-21,1928.719970703125,1960.3599853515625,1864.510009765625,-0.016139900265697005,0.034437981346944646
264,264,264,264,2020-02-24,1792.5400390625,1959.93994140625,1939.2900390625,-0.08541073060822524,-0.07567202277331475
265,265,265,265,2020-02-25,1726.5799560546875,1990.9599609375,1960.9000244140625,-0.13279021681496883,-0.11949618310061083
266,266,266,266,2020-02-26,1678.199951171875,1976.280029296875,1909.5899658203125,-0.1508288672183018,-0.12117261757240017
267,267,267,267,2020-02-27,1659.8499755859375,1968.489990234375,1886.6400146484373,-0.15679023829411998,-0.12020843261122105
268,268,268,268,2020-02-28,1695.6600341796875,1970.9100341796875,1909.300048828125,-0.13965629847460892,-0.11189441637502906
269,269,269,269,2020-03-02,1728.97998046875,1928.719970703125,1960.3599853515625,-0.10356090737296542,-0.11802934492223771
270,270,270,270,2020-03-03,1683.02001953125,1792.5400390625,1959.93994140625,-0.06109766986768628,-0.14129000385405222
271,271,271,271,2020-03-04,1732.1300048828125,1726.5799560546875,1990.9599609375,0.00321447541926001,-0.1300025922835787
272,272,272,272,2020-03-05,1647.43994140625,1678.199951171875,1976.280029296875,-0.018329168549996333,-0.1663934680388489
273,273,273,273,2020-03-06,1612.0899658203125,1659.8499755859375,1968.489990234375,-0.028773690675728325,-0.18105249515219957
274,274,274,274,2020-03-09,1527.800048828125,1695.6600341796875,1970.9100341796875,-0.09899389144520854,-0.22482506946898229
275,275,275,275,2020-03-10,1559.0,1728.97998046875,1928.719970703125,-0.09831228955159221,-0.19169188701268103
276,276,276,276,2020-03-11,1442.5,1683.02001953125,1792.5400390625,-0.1429097792896361,-0.1952759946414202
277,277,277,277,2020-03-12,1280.4000244140625,1732.1300048828125,1726.5799560546875,-0.2607945011028845,-0.2584183431968978
278,278,278,278,2020-03-13,1421.3299560546875,1647.43994140625,1678.199951171875,-0.13724930400713464,-0.15306280693061458
279,279,279,279,2020-03-16,1289.6700439453125,1612.0899658203125,1659.8499755859375,-0.20000119640403347,-0.22302011451965664
280,280,280,280,2020-03-17,1368.260009765625,1527.800048828125,1695.6600341796875,-0.10442468514441583,-0.1930811706442379
281,281,281,281,2020-03-18,1233.75,1559.0,1728.97998046875,-0.20862732520846694,-0.28642898475579015
282,282,282,282,2020-03-19,1191.47998046875,1442.5,1683.02001953125,-0.1740173445623917,-0.2920583435480478
283,283,283,283,2020-03-20,1177.4300537109375,1280.4000244140625,1732.1300048828125,-0.08042015677893022,-0.3202415232160378
284,284,284,284,2020-03-23,1152.239990234375,1421.3299560546875,1647.43994140625,-0.18932265845381147,-0.30058755935538006
285,285,285,285,2020-03-24,1259.469970703125,1289.6700439453125,1612.0899658203125,-0.023416899061872054,-0.21873468763745874
286,286,286,286,2020-03-25,1365.8499755859375,1368.260009765625,1527.800048828125,-0.0017613861126440922,-0.10600213906682932
287,287,287,287,2020-03-26,1406.0,1233.75,1559.0,0.13961499493414387,-0.09813983322642716
288,288,288,288,2020-03-27,1255.1500244140625,1191.47998046875,1442.5,0.05343777905547653,-0.129878665917461
289,289,289,289,2020-03-30,1308.22998046875,1177.4300537109375,1280.4000244140625,0.11108933931622267,0.02173536045301394
290,290,290,290,2020-03-31,1345.3199462890625,1152.239990234375,1421.3299560546875,0.1675692196860945,-0.05347808891371908
291,291,291,291,2020-04-01,1271.6300048828125,1259.469970703125,1289.6700439453125,0.009654882182620783,-0.013988104280776015
292,292,292,292,2020-04-02,1260.0,1365.8499755859375,1368.260009765625,-0.07749751252184833,-0.07912239559217205
293,293,293,293,2020-04-03,1230.6800537109375,1406.0,1233.75,-0.12469412965082682,-0.0024883049962005632
294,294,294,294,2020-04-06,1356.6800537109375,1255.1500244140625,1191.47998046875,0.08089075195952922,0.1386511531458503
295,295,295,295,2020-04-07,1376.3699951171875,1308.22998046875,1177.4300537109375,0.052085654407661774,0.1689611546598846
296,296,296,296,2020-04-08,1372.06005859375,1345.3199462890625,1152.239990234375,0.019876396227118676,0.19077628811916325
297,297,297,297,2020-04-09,1420.6400146484375,1271.6300048828125,1259.469970703125,0.11718031911283577,0.12796656347061286
298,298,298,298,2020-04-13,1421.010009765625,1260.0,1365.8499755859375,0.12778572203621041,0.040385133920747274
299,299,299,299,2020-04-14,1449.4200439453125,1230.6800537109375,1406.0,0.17773912039509887,0.030881965821701662
300,300,300,300,2020-04-15,1424.6099853515625,1356.6800537109375,1255.1500244140625,0.05007070860577323,0.13501171783556987
301,301,301,301,2020-04-16,1407.4000244140625,1376.3699951171875,1308.22998046875,0.022544831264091236,0.07580474796165348
302,302,302,302,2020-04-17,1470.8699951171875,1372.06005859375,1345.3199462890625,0.07201575171914087,0.09332356156202315
303,303,303,303,2020-04-20,1411.6300048828125,1420.6400146484375,1271.6300048828125,-0.0063422187695133525,0.11009491712402752
304,304,304,304,2020-04-21,1342.219970703125,1421.010009765625,1260.0,-0.055446505317365946,0.06525394500248005
305,305,305,305,2020-04-22,1355.0,1449.4200439453125,1230.6800537109375,-0.06514332704293346,0.10101727570394403
306,306,306,306,2020-04-23,1360.0,1424.6099853515625,1356.6800537109375,-0.045352753396304624,0.0024471107096926126
307,307,307,307,2020-04-24,1362.77001953125,1407.4000244140625,1376.3699951171875,-0.03171095929275203,-0.009881046255138415
308,308,308,308,2020-04-27,1402.989990234375,1470.8699951171875,1372.06005859375,-0.046149561217614155,0.022542695158931814
309,309,309,309,2020-04-28,1439.3199462890625,1411.6300048828125,1420.6400146484375,0.019615580081516315,0.013148955011835106
310,310,310,310,2020-04-29,1520.530029296875,1342.219970703125,1421.010009765625,0.13284712080415684,0.07003470689672642
311,311,311,311,2020-04-30,1480.5699462890625,1355.0,1449.4200439453125,0.09267154707679892,0.021491287135066983
312,312,312,312,2020-05-01,1448.7900390625,1360.0,1424.6099853515625,0.06528679342830879,0.01697310418961462
313,313,313,313,2020-05-04,1413.300048828125,1362.77001953125,1407.4000244140625,0.037078911755231925,0.0041921446011903285
314,314,314,314,2020-05-05,1393.199951171875,1402.989990234375,1470.8699951171875,-0.006977982117224224,-0.0528055125219441
315,315,315,315,2020-05-06,1378.9100341796875,1439.3199462890625,1411.6300048828125,-0.04197114912853628,-0.023178857483864057
316,316,316,316,2020-05-07,1443.9100341796875,1520.530029296875,1342.219970703125,-0.05039032024419676,0.07576259159911913
317,317,317,317,2020-05-08,1430.8299560546875,1480.5699462890625,1355.0,-0.03359516405087415,0.055963067199031435
318,318,318,318,2020-05-11,1411.0,1448.7900390625,1360.0,-0.026083861735378577,0.03750000000000009
319,319,319,319,2020-05-12,1385.9200439453125,1413.300048828125,1362.77001953125,-0.01937310120771263,0.016987477037413434
320,320,320,320,2020-05-13,1366.0699462890625,1393.199951171875,1402.989990234375,-0.01947315951309958,-0.026315258271475517
321,321,321,321,2020-05-14,1382.510009765625,1378.9100341796875,1439.3199462890625,0.002610740002395584,-0.039469984884117126
322,322,322,322,2020-05-15,1384.31005859375,1443.9100341796875,1520.530029296875,-0.041276792996176814,-0.08958716242264286
323,323,323,323,2020-05-18,1557.4300537109375,1430.8299560546875,1480.5699462890625,0.08848018391041523,0.05191251356581916
324,324,324,324,2020-05-19,1547.56005859375,1411.0,1448.7900390625,0.09678246533929835,0.06817414315960035
325,325,325,325,2020-05-20,1599.1500244140625,1385.9200439453125,1413.300048828125,0.1538544603639227,0.13150072112432176
326,326,326,326,2020-05-21,1595.6800537109375,1366.0699462890625,1393.199951171875,0.16808078389076075,0.14533456046186943
327,327,327,327,2020-05-22,1631.300048828125,1382.510009765625,1378.9100341796875,0.1799553256794697,0.18303588224926082
328,328,328,328,2020-05-26,1746.9100341796875,1384.31005859375,1443.9100341796875,0.2619355203951088,0.2098468691452373
329,329,329,329,2020-05-27,1698.72998046875,1557.4300537109375,1430.8299560546875,0.09072633883051928,0.18723400588617745
330,330,330,330,2020-05-28,1648.989990234375,1547.56005859375,1411.0,0.06554183863648766,0.1686676047018958
331,331,331,331,2020-05-29,1639.4200439453125,1599.1500244140625,1385.9200439453125,0.025182139834569295,0.1829109847335486
332,332,332,332,2020-06-01,1670.72998046875,1595.6800537109375,1366.0699462890625,0.04703319226387226,0.2230193519792294
333,333,333,333,2020-06-02,1655.0,1631.300048828125,1382.510009765625,0.01452825995371021,0.19709802338470572
334,334,334,334,2020-06-03,1725.969970703125,1746.9100341796875,1384.31005859375,-0.011986915792372543,0.2468088055767288
335,335,335,335,2020-06-04,1742.6400146484375,1698.72998046875,1557.4300537109375,0.025848742698689975,0.11892024331763373
336,336,336,336,2020-06-05,1812.6400146484373,1648.989990234375,1547.56005859375,0.09924258205521452,0.17128896199063348
337,337,337,337,2020-06-08,1840.9100341796875,1639.4200439453125,1599.1500244140625,0.12290321261992343,0.1511803183408056
338,338,338,338,2020-06-09,1777.969970703125,1670.72998046875,1595.6800537109375,0.06418750575379462,0.11423964131672348
339,339,339,339,2020-06-10,1733.31005859375,1655.0,1631.300048828125,0.04731725594788516,0.06253295329630237
340,340,340,340,2020-06-11,1588.3699951171875,1725.969970703125,1746.9100341796875,-0.07972327324436712,-0.09075455287366707
341,341,341,341,2020-06-12,1623.9200439453125,1742.6400146484375,1698.72998046875,-0.06812650329682446,-0.044038745052815464
342,342,342,342,2020-06-15,1650.6700439453125,1812.6400146484373,1648.989990234375,-0.08935583976641881,0.001018838028664204
343,343,343,343,2020-06-16,1673.739990234375,1840.9100341796875,1639.4200439453125,-0.09080837240359974,0.020934199515134866
344,344,344,344,2020-06-17,1638.239990234375,1777.969970703125,1670.72998046875,-0.07858961780636353,-0.01944658359770346
345,345,345,345,2020-06-18,1628.3499755859375,1733.31005859375,1655.0,-0.060554707155491605,-0.01610273378493199
346,346,346,346,2020-06-19,1626.9100341796875,1588.3699951171875,1725.969970703125,0.02426389265786688,-0.0573937775308353
347,347,347,347,2020-06-22,1633.52001953125,1623.9200439453125,1742.6400146484375,0.005911606068125463,-0.06261763427898881
348,348,348,348,2020-06-23,1677.0999755859375,1650.6700439453125,1812.6400146484373,0.01601163826627272,-0.07477493488346487
349,349,349,349,2020-06-24,1610.3299560546875,1673.739990234375,1840.9100341796875,-0.0378852357891073,-0.12525331159257158
350,350,350,350,2020-06-25,1615.3900146484375,1638.239990234375,1777.969970703125,-0.013947880482803043,-0.09144133969281432
351,351,351,351,2020-06-26,1541.25,1628.3499755859375,1733.31005859375,-0.053489714675492794,-0.11080536782297912
352,352,352,352,2020-06-29,1593.219970703125,1626.9100341796875,1588.3699951171875,-0.02070800644704951,0.003053429365227789
353,353,353,353,2020-06-30,1592.3399658203125,1633.52001953125,1623.9200439453125,-0.025209396406879914,-0.019446818359527218
354,354,354,354,2020-07-01,1658.7900390625,1677.0999755859375,1650.6700439453125,-0.01091761778664413,0.004919211532899537
355,355,355,355,2020-07-02,1669.97998046875,1610.3299560546875,1673.739990234375,0.037042113133264554,-0.0022464718460234456
356,356,356,356,2020-07-06,1703.760009765625,1615.3900146484375,1638.239990234375,0.05470505222630084,0.03999415221323965
357,357,357,357,2020-07-07,1657.449951171875,1541.25,1628.3499755859375,0.0753933178730739,0.017870836136111512
358,358,358,358,2020-07-08,1661.300048828125,1593.219970703125,1626.9100341796875,0.04273112274317947,0.021138239930874603
359,359,359,359,2020-07-09,1670.280029296875,1592.3399658203125,1633.52001953125,0.04894687387715657,0.022503556323829832
360,360,360,360,2020-07-10,1707.4000244140625,1658.7900390625,1677.0999755859375,0.029304483513197033,0.018066930576120743
361,361,361,361,2020-07-13,1686.760009765625,1669.97998046875,1610.3299560546875,0.010048042188005812,0.047462356036766185
362,362,362,362,2020-07-14,1696.22998046875,1703.760009765625,1615.3900146484375,-0.004419653738621854,0.050043621099085556
363,363,363,363,2020-07-15,1799.3399658203125,1657.449951171875,1541.25,0.0856074203315258,0.16745496565794804
364,364,364,364,2020-07-16,1746.7900390625,1661.300048828125,1593.219970703125,0.051459692843974336,0.09638974603839601
365,365,365,365,2020-07-17,1732.18994140625,1670.280029296875,1592.3399658203125,0.03706558841839036,0.08782670697704442
366,366,366,366,2020-07-20,1713.6500244140625,1707.4000244140625,1658.7900390625,0.0036605364358857084,0.0330722900787177
367,367,367,367,2020-07-21,1711.7099609375,1686.760009765625,1669.97998046875,0.014791642573588115,0.024988311810203
368,368,368,368,2020-07-22,1720.5400390625,1696.22998046875,1703.760009765625,0.014331817544595005,0.00984882213498084
369,369,369,369,2020-07-23,1695.4599609375,1799.3399658203125,1657.449951171875,-0.057732283423968744,0.02293282505378258
370,370,370,370,2020-07-24,1701.300048828125,1746.7900390625,1661.300048828125,-0.026042048109450766,0.024077528937783255
371,371,371,371,2020-07-27,1702.8299560546875,1732.18994140625,1670.280029296875,-0.01694963389969062,0.019487706364731405
372,372,372,372,2020-07-28,1681.75,1713.6500244140625,1707.4000244140625,-0.018615250465140898,-0.015022855831845816
373,373,373,373,2020-07-29,1707.5400390625,1711.7099609375,1686.760009765625,-0.0024361147449981635,0.012319493690013728
374,374,374,374,2020-07-30,1687.739990234375,1720.5400390625,1696.22998046875,-0.019063810247622826,-0.005005211753201566
375,375,375,375,2020-07-31,1662.1300048828125,1695.4599609375,1799.3399658203125,-0.019658356329604998,-0.07625571795430364
376,376,376,376,2020-08-03,1650.239990234375,1701.300048828125,1746.7900390625,-0.030012377081233166,-0.05527284142285538
377,377,377,377,2020-08-04,1675.1300048828125,1702.8299560546875,1732.18994140625,-0.016267009558637024,-0.032940923601666006
378,378,378,378,2020-08-05,1724.77001953125,1681.75,1713.6500244140625,0.02558050812026158,0.006489070089436444
379,379,379,379,2020-08-06,1751.7900390625,1707.5400390625,1711.7099609375,0.025914472860205873,0.02341522748576419
380,380,380,380,2020-08-07,1754.47998046875,1687.739990234375,1720.5400390625,0.03954400003587444,0.019726330475135834
381,381,381,381,2020-08-10,1768.5799560546875,1662.1300048828125,1695.4599609375,0.06404429909763909,0.04312693711549276
382,382,382,382,2020-08-11,1805.0999755859373,1650.239990234375,1701.300048828125,0.09384088754846398,0.06101212236448883
383,383,383,383,2020-08-12,1808.0699462890625,1675.1300048828125,1702.8299560546875,0.07936096960757988,0.06180299439775361
384,384,384,384,2020-08-13,1792.969970703125,1724.77001953125,1681.75,0.03954147532690189,0.06613347447785056
385,385,385,385,2020-08-14,1778.8699951171875,1751.7900390625,1707.5400390625,0.01545844847318567,0.04177351887681069
386,386,386,386,2020-08-17,1752.9200439453125,1754.47998046875,1687.739990234375,-0.0008891161716308993,0.03861972465432073
387,387,387,387,2020-08-18,1778.9100341796875,1768.5799560546875,1662.1300048828125,0.005840888385981735,0.07025926308640851
388,388,388,388,2020-08-19,1767.469970703125,1805.0999755859373,1650.239990234375,-0.02084649348610046,0.07103814061135472
389,389,389,389,2020-08-20,1768.68994140625,1808.0699462890625,1675.1300048828125,-0.021780133541645985,0.05585234354988633
390,390,390,390,2020-08-21,1779.3699951171875,1792.969970703125,1724.77001953125,-0.007585166404434629,0.03165638025223583
391,391,391,391,2020-08-24,1834.43994140625,1778.8699951171875,1751.7900390625,0.03123890247269112,0.04718025591010977
392,392,392,392,2020-08-25,1853.800048828125,1752.9200439453125,1754.47998046875,0.057549689862499864,0.05660940533093983
393,393,393,393,2020-08-26,1866.969970703125,1778.9100341796875,1768.5799560546875,0.04950218663758599,0.05563221177058009
394,394,394,394,2020-08-27,1893.5,1767.469970703125,1805.0999755859373,0.07130532987032212,0.04897237028955592
395,395,395,395,2020-08-28,1945.25,1768.68994140625,1808.0699462890625,0.09982533086232781,0.07587098828366123
396,396,396,396,2020-08-31,1910.449951171875,1779.3699951171875,1792.969970703125,0.07366649792588786,0.06552255887625358
397,397,397,397,2020-09-01,1928.8599853515625,1834.43994140625,1778.8699951171875,0.05147077416605517,0.08431756713311356
398,398,398,398,2020-09-02,1948.72998046875,1853.800048828125,1752.9200439453125,0.05120829061399301,0.11170500171971698
399,399,399,399,2020-09-03,1945.449951171875,1866.969970703125,1778.9100341796875,0.04203601648675326,0.0936190778579673
400,400,400,400,2020-09-04,1917.739990234375,1893.5,1767.469970703125,0.012801684834631732,0.08501984306498311
401,401,401,401,2020-09-08,1891.5999755859373,1945.25,1768.68994140625,-0.02758001512096786,0.06949213160672119
402,402,402,402,2020-09-09,1871.0699462890625,1910.449951171875,1779.3699951171875,-0.020612947676884597,0.0515350665817178
403,403,403,403,2020-09-10,1816.5899658203125,1928.8599853515625,1834.43994140625,-0.05820537539472426,-0.009730476960861378
404,404,404,404,2020-09-11,1783.739990234375,1948.72998046875,1853.800048828125,-0.0846653933012762,-0.037792672752402945
405,405,405,405,2020-09-14,1784.5899658203125,1945.449951171875,1866.969970703125,-0.0826852344644825,-0.04412497585688924
406,406,406,406,2020-09-15,1787.0,1917.739990234375,1893.5,-0.06817399172991989,-0.05624504885133352
407,407,407,407,2020-09-16,1806.6600341796875,1891.5999755859373,1945.25,-0.04490375475921593,-0.07124532364493641
408,408,408,408,2020-09-17,1787.2099609375,1871.0699462890625,1910.449951171875,-0.04481926799042657,-0.0645083584413082
409,409,409,409,2020-09-18,1732.280029296875,1816.5899658203125,1928.8599853515625,-0.04641109887743211,-0.10191509883951377
410,410,410,410,2020-09-21,1652.3900146484375,1783.739990234375,1948.72998046875,-0.07363740024053544,-0.15206825408876323
411,411,411,411,2020-09-22,1674.0,1784.5899658203125,1945.449951171875,-0.06196939797847523,-0.13953067824148468
412,412,412,412,2020-09-23,1638.469970703125,1787.0,1917.739990234375,-0.0831169721862759,-0.14562454814175263
413,413,413,413,2020-09-24,1650.5699462890625,1806.6600341796875,1891.5999755859373,-0.0863970447885053,-0.12742124783661724
414,414,414,414,2020-09-25,1657.77001953125,1787.2099609375,1871.0699462890625,-0.07242570500130319,-0.11399890590988082
415,415,415,415,2020-09-28,1700.4000244140625,1732.280029296875,1816.5899658203125,-0.01840349385991158,-0.06396046636412112
416,416,416,416,2020-09-29,1672.97998046875,1652.3900146484375,1783.739990234375,0.012460717892133433,-0.06209425721910944
417,417,417,417,2020-09-30,1710.6800537109375,1674.0,1784.5899658203125,0.02191162109375,-0.041415626852637444
418,418,418,418,2020-10-01,1742.97998046875,1638.469970703125,1787.0,0.06378512370341216,-0.024633474835618396
419,419,419,419,2020-10-02,1710.7099609375,1650.5699462890625,1806.6600341796875,0.036435907962367065,-0.053109091598272706
420,420,420,420,2020-10-05,1706.7900390625,1657.77001953125,1787.2099609375,0.029569855259603983,-0.04499746735566246
421,421,421,421,2020-10-06,1709.7099609375,1700.4000244140625,1732.280029296875,0.005475144901062601,-0.013029110754417705
422,422,422,422,2020-10-07,1758.8499755859375,1672.97998046875,1652.3900146484375,0.05132756884103751,0.06442786508858833
423,423,423,423,2020-10-08,1788.81005859375,1710.6800537109375,1674.0,0.04567189797608662,0.06858426439292109
424,424,424,424,2020-10-09,1817.8900146484373,1742.97998046875,1638.469970703125,0.04297813802746098,0.10950462758149726
425,425,425,425,2020-10-12,1845.0,1710.7099609375,1650.5699462890625,0.07849959498038261,0.11779570696053798
426,426,426,426,2020-10-13,1780.969970703125,1706.7900390625,1657.77001953125,0.043461661916758265,0.07431667222858263
427,427,427,427,2020-10-14,1732.5999755859375,1709.7099609375,1700.4000244140625,0.013388244305417851,0.018936691784023463
428,428,428,428,2020-10-15,1702.1099853515625,1758.8499755859375,1672.97998046875,-0.032259710050297374,0.01741204630234172
429,429,429,429,2020-10-16,1667.8699951171875,1788.81005859375,1710.6800537109375,-0.06760922597429819,-0.025025169669151803
430,430,430,430,2020-10-19,1653.02001953125,1817.8900146484373,1742.97998046875,-0.09069305281874906,-0.051612733333464056
431,431,431,431,2020-10-20,1671.7099609375,1845.0,1710.7099609375,-0.09392414041327912,-0.022797552414219435
432,432,432,432,2020-10-21,1702.030029296875,1780.969970703125,1706.7900390625,-0.044324128258650286,-0.002788866619024555
433,433,433,433,2020-10-22,1792.02001953125,1732.5999755859375,1709.7099609375,0.034295304618838784,0.0481427028410224
434,434,434,434,2020-10-23,1823.550048828125,1702.1099853515625,1758.8499755859375,0.0713467781293109,0.036785441703538924
435,435,435,435,2020-10-26,1749.2900390625,1667.8699951171875,1788.81005859375,0.048816780794471715,-0.022092909943897676
436,436,436,436,2020-10-27,1697.7099609375,1653.02001953125,1817.8900146484373,0.02703532980739265,-0.06610963960555061
437,437,437,437,2020-10-28,1605.050048828125,1671.7099609375,1845.0,-0.039875285586018716,-0.130054174076897
438,438,438,438,2020-10-29,1630.260009765625,1702.030029296875,1780.969970703125,-0.042167305097959296,-0.08462240431712609
439,439,439,439,2020-10-30,1622.5,1792.02001953125,1732.5999755859375,-0.0945971683818535,-0.06354610246874992
440,440,440,440,2020-11-02,1604.1300048828125,1823.550048828125,1702.1099853515625,-0.12032575913467214,-0.05756383624558359
441,441,441,441,2020-11-03,1669.5799560546875,1749.2900390625,1667.8699951171875,-0.04556710506996975,0.0010252363448626234
442,442,442,442,2020-11-04,1713.3199462890625,1697.7099609375,1653.02001953125,0.009194730378410787,0.03647864275407375
443,443,443,443,2020-11-05,1768.31005859375,1605.050048828125,1671.7099609375,0.10171646042117133,0.05778520192705949
444,444,444,444,2020-11-06,1783.75,1630.260009765625,1702.030029296875,0.0941506197262616,0.048013236721143215
445,445,445,445,2020-11-09,2118.239990234375,1622.5,1792.02001953125,0.30554082603043153,0.18204036068104656
446,446,446,446,2020-11-10,2007.43994140625,1604.1300048828125,1823.550048828125,0.2514197323756815,0.10084170308146945
447,447,447,447,2020-11-11,2000.02001953125,1669.5799560546875,1749.2900390625,0.19791808249627718,0.14333242336595253
448,448,448,448,2020-11-12,1962.9200439453125,1713.3199462890625,1697.7099609375,0.1456821291299779,0.15621636740669165
449,449,449,449,2020-11-13,2052.8701171875,1768.31005859375,1605.050048828125,0.16092203808422978,0.2790069186230899
450,450,450,450,2020-11-16,2109.610107421875,1783.75,1630.260009765625,0.18268261102838124,0.29403291179617663
451,451,451,451,2020-11-17,2081.25,2118.239990234375,1622.5,-0.017462605939321474,0.2827426810477658
452,452,452,452,2020-11-18,2044.5999755859373,2007.43994140625,1604.1300048828125,0.018511156131354012,0.27458495842754505
453,453,453,453,2020-11-19,2010.969970703125,2000.02001953125,1669.5799560546875,0.005474920783263615,0.20447658910278332
454,454,454,454,2020-11-20,1992.77001953125,1962.9200439453125,1713.3199462890625,0.015206923826577068,0.16310442999712804
455,455,455,455,2020-11-23,2019.8399658203125,2052.8701171875,1768.31005859375,-0.01608974240047878,0.14224310154441566
456,456,456,456,2020-11-24,2103.449951171875,2109.610107421875,1783.75,-0.0029200449070317935,0.1792291246934128
457,457,457,457,2020-11-25,2063.800048828125,2081.25,2118.239990234375,-0.008384360923423428,-0.025700554071886095
458,458,458,458,2020-11-27,2052.669921875,2044.5999755859373,2007.43994140625,0.003946956072299779,0.022531174923751562
459,459,459,459,2020-11-30,2028.449951171875,2010.969970703125,2000.02001953125,0.008692313024762921,0.014214823533260423
460,460,460,460,2020-12-01,2052.669921875,1992.77001953125,1962.9200439453125,0.03005861276347388,0.0457226356246776
461,461,461,461,2020-12-02,2078.419921875,2019.8399658203125,2052.8701171875,0.02900227594560767,0.012445894396136525
462,462,462,462,2020-12-03,2096.6298828125,2103.449951171875,2109.610107421875,-0.0032423249983083435,-0.006152902170741825
463,463,463,463,2020-12-04,2125.030029296875,2063.800048828125,2081.25,0.029668562370428253,0.021035449512011972
464,464,464,464,2020-12-07,2128.780029296875,2052.669921875,2044.5999755859373,0.03707859047905404,0.041171894119197416
465,465,465,465,2020-12-08,2086.64990234375,2028.449951171875,2010.969970703125,0.02869183493447869,0.03763354636974703
466,466,466,466,2020-12-09,2107.110107421875,2052.669921875,1992.77001953125,0.02652164625530573,0.05737746291341761
467,467,467,467,2020-12-10,2104.8701171875,2078.419921875,2019.8399658203125,0.012726107479107851,0.042097469505538054
468,468,468,468,2020-12-11,2089.2099609375,2096.6298828125,2103.449951171875,-0.003538975541570899,-0.006769826031012394
469,469,469,469,2020-12-14,2066.010009765625,2125.030029296875,2063.800048828125,-0.027773734355546198,0.0010708212448946597
470,470,470,470,2020-12-15,2098.050048828125,2128.780029296875,2052.669921875,-0.01443548889309143,0.02210785400493065
471,471,471,471,2020-12-16,2098.7099609375,2086.64990234375,2028.449951171875,0.005779627229370865,0.034637290274297516
472,472,472,472,2020-12-17,2113.429931640625,2107.110107421875,2052.669921875,0.0029992852279003834,0.029600477465039354
473,473,473,473,2020-12-18,2099.64990234375,2104.8701171875,2078.419921875,-0.0024800650648816314,0.010214480839655371
474,474,474,474,2020-12-21,2068.199951171875,2089.2099609375,2096.6298828125,-0.010056437676659868,-0.013559823731257747
475,475,475,475,2020-12-22,2052.820068359375,2066.010009765625,2125.030029296875,-0.006384258229100381,-0.03398067789253434
476,476,476,476,2020-12-23,2100.85009765625,2098.050048828125,2128.780029296875,0.0013345958213384357,-0.013120158614908672
477,477,477,477,2020-12-24,2088.35009765625,2098.7099609375,2086.64990234375,-0.004936300619939993,0.0008147966319556055
478,478,478,478,2020-12-28,2137.919921875,2113.429931640625,2107.110107421875,0.011587793788537804,0.014621834115172039
479,479,479,479,2020-12-29,2185.39990234375,2099.64990234375,2104.8701171875,0.04084014192284191,0.03825879064873261
480,480,480,480,2020-12-30,2205.260009765625,2068.199951171875,2089.2099609375,0.06627021653109,0.05554733655206645
