,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SWK,SWK_6m,SWK_12m,SWK_6m_ret,SWK_12m_ret
485,485,485,485,2021-01-07,163.1681365966797,162.11050415039062,166.9387969970703,0.00652414506901966,-0.022587082620805
486,486,486,486,2021-01-08,162.5335693359375,163.9774627685547,166.70887756347656,-0.008805438309868019,-0.025045506205566448
487,487,487,487,2021-01-11,162.1841278076172,164.21656799316406,164.63963317871094,-0.01237658422889143,-0.01491442445348734
488,488,488,488,2021-01-12,162.29446411132812,155.7464141845703,163.60958862304688,0.04204302205634036,-0.008038187265104413
489,489,489,489,2021-01-13,159.4986572265625,156.46376037597656,165.46734619140625,0.019396803728180867,-0.03607170298083706
490,490,490,490,2021-01-14,159.25953674316406,162.0829620361328,163.04859924316406,-0.01741963040100003,-0.02323885343135723
491,491,491,491,2021-01-15,158.76292419433594,163.1681365966797,162.11050415039062,-0.02699799418088955,-0.02064998794247852
492,492,492,492,2021-01-19,162.3772430419922,162.5335693359375,163.9774627685547,-0.0009618092716724425,-0.009758778429332815
493,493,493,493,2021-01-20,161.91741943359375,162.1841278076172,164.21656799316406,-0.001644478887229961,-0.014000710084660972
494,494,494,494,2021-01-21,162.79107666015625,162.29446411132812,155.7464141845703,0.003059947556113052,0.04523161905504636
495,495,495,495,2021-01-22,161.13568115234375,159.4986572265625,156.46376037597656,0.010263559294144464,0.029859443267506336
496,496,496,496,2021-01-25,160.933349609375,159.25953674316406,162.0829620361328,0.010509969452631829,-0.0070927407317589175
497,497,497,497,2021-01-26,162.4324188232422,158.76292419433594,163.1681365966797,0.023113045111304187,-0.004508954927002984
498,498,498,498,2021-01-27,159.4250946044922,162.3772430419922,162.5335693359375,-0.018180801583979056,-0.01912512439212155
499,499,499,499,2021-01-28,165.55931091308594,161.91741943359375,162.1841278076172,0.02249227718816149,0.020810810225969867
500,500,500,500,2021-01-29,159.55384826660156,162.79107666015625,162.29446411132812,-0.019885785265200684,-0.016886687169111347
501,501,501,501,2021-02-01,160.28038024902344,161.13568115234375,159.4986572265625,-0.0053079547447451025,0.004901126041146009
502,502,502,502,2021-02-02,162.89222717285156,160.933349609375,159.25953674316406,0.01217198031502642,0.02280987690894709
503,503,503,503,2021-02-03,160.34475708007812,162.4324188232422,158.76292419433594,-0.012852494337573295,0.009963490492313598
504,504,504,504,2021-02-04,161.53111267089844,159.4250946044922,162.3772430419922,0.01321007882498626,-0.005210892581018478
505,505,505,505,2021-02-05,162.45082092285156,165.55931091308594,161.91741943359375,-0.018775688139136104,0.003294281067001359
506,506,506,506,2021-02-08,161.56790161132812,159.55384826660156,162.79107666015625,0.012623032077303753,-0.007513772093181936
507,507,507,507,2021-02-09,161.47593688964844,160.28038024902344,161.13568115234375,0.007459157750733469,0.0021116101342135707
508,508,508,508,2021-02-10,163.0578155517578,162.89222717285156,160.933349609375,0.0010165517519171718,0.013200905514856975
509,509,509,509,2021-02-11,160.71263122558594,160.34475708007812,162.4324188232422,0.0022942698732837385,-0.010587711554844947
510,510,510,510,2021-02-12,161.4667510986328,161.53111267089844,159.4250946044922,-0.0003984469072330077,0.01280636840270133
511,511,511,511,2021-02-16,157.870849609375,162.45082092285156,165.55931091308594,-0.028192971186348226,-0.04643931689077374
512,512,512,512,2021-02-17,156.77639770507812,161.56790161132812,159.55384826660156,-0.029656286047315072,-0.017407606220080307
513,513,513,513,2021-02-18,158.16510009765625,161.47593688964844,160.28038024902344,-0.02050359239751487,-0.013197374176931231
514,514,514,514,2021-02-19,161.00694274902344,163.0578155517578,162.89222717285156,-0.012577580509064212,-0.011573814518648362
515,515,515,515,2021-02-22,159.5721893310547,160.71263122558594,160.34475708007812,-0.0070961559513667005,-0.004818166574898419
516,516,516,516,2021-02-23,159.0295867919922,161.4667510986328,161.53111267089844,-0.015093908126954658,-0.015486340913176466
517,517,517,517,2021-02-24,160.92416381835938,157.870849609375,162.45082092285156,0.019340582612555002,-0.009397657062116038
518,518,518,518,2021-02-25,160.5930633544922,156.77639770507812,161.56790161132812,0.02434464438067918,-0.00603361340410935
519,519,519,519,2021-02-26,160.79537963867188,158.16510009765625,161.47593688964844,0.016629961599566645,-0.004214604752172169
520,520,520,520,2021-03-01,166.21224975585938,161.00694274902344,163.0578155517578,0.03232970527829937,0.019345495298263016
521,521,521,521,2021-03-02,170.57150268554688,159.5721893310547,160.71263122558594,0.068930014688666,0.0613447206033384
522,522,522,522,2021-03-03,169.9185333251953,159.0295867919922,161.4667510986328,0.0684711993086271,0.05234379318996574
523,523,523,523,2021-03-04,166.7640838623047,160.92416381835938,157.870849609375,0.036289889009689213,0.056332339218636784
524,524,524,524,2021-03-05,170.4243621826172,160.5930633544922,156.77639770507812,0.061218701622394844,0.08705369352351822
525,525,525,525,2021-03-08,172.26145935058594,160.79537963867188,158.16510009765625,0.07130851481976563,0.08912433428250699
526,526,526,526,2021-03-09,173.50770568847656,166.21224975585938,161.00694274902344,0.04389240831125929,0.07764114221421647
527,527,527,527,2021-03-10,176.46180725097656,170.57150268554688,159.5721893310547,0.03453275882952522,0.10584311709155036
528,528,528,528,2021-03-11,177.22804260253906,169.9185333251953,159.0295867919922,0.04301772816832505,0.11443440291617013
529,529,529,529,2021-03-12,175.82485961914062,166.7640838623047,160.92416381835938,0.05433289679039843,0.09259452059418605
530,530,530,530,2021-03-15,178.2989044189453,170.4243621826172,160.5930633544922,0.04620549630040682,0.11025283841413103
531,531,531,531,2021-03-16,175.5202178955078,172.26145935058594,160.79537963867188,0.018917513860657875,0.09157500849790945
532,532,532,532,2021-03-17,179.95135498046875,173.50770568847656,166.21224975585938,0.03713753960623167,0.0826600039695633
533,533,533,533,2021-03-18,182.0746154785156,176.46180725097656,170.57150268554688,0.03180749599575439,0.06743865541347205
534,534,534,534,2021-03-19,181.55764770507807,177.22804260253906,169.9185333251953,0.024429571296732178,0.06849820412236873
535,535,535,535,2021-03-22,180.7452545166016,175.82485961914062,166.7640838623047,0.027984637144708557,0.08383802033680698
536,536,536,536,2021-03-23,177.95736694335938,178.2989044189453,170.4243621826172,-0.0019155332260676339,0.044201454910948845
537,537,537,537,2021-03-24,179.44363403320312,175.5202178955078,172.26145935058594,0.02235307239665718,0.041693450814207056
538,538,538,538,2021-03-25,180.7452545166016,179.95135498046875,173.50770568847656,0.004411745253149135,0.041713126223452246
539,539,539,539,2021-03-26,186.5427398681641,182.0746154785156,176.46180725097656,0.0245400731887071,0.05712812746414708
540,540,540,540,2021-03-29,184.14247131347656,181.55764770507807,177.22804260253906,0.0142369304794987,0.03901430388442617
541,541,541,541,2021-03-30,185.01026916503903,180.7452545166016,175.82485961914062,0.02359682781074457,0.052241813619502864
542,542,542,542,2021-03-31,184.3271331787109,177.95736694335938,178.2989044189453,0.03579377659245164,0.03380967919803468
543,543,543,543,2021-04-01,185.2410583496093,179.44363403320312,175.5202178955078,0.03230777367857729,0.055383024079246335
544,544,544,544,2021-04-05,186.86582946777344,180.7452545166016,179.95135498046875,0.03386299113379865,0.03842413127733968
545,545,545,545,2021-04-06,188.2967224121093,186.5427398681641,182.0746154785156,0.009402577367442877,0.034173390492909794
546,546,546,546,2021-04-07,184.85333251953125,184.14247131347656,181.55764770507807,0.0038603870198121726,0.018152277560935737
547,547,547,547,2021-04-08,184.15174865722656,185.01026916503903,180.7452545166016,-0.004640393809959953,0.018846935427076827
548,548,548,548,2021-04-09,186.3950042724609,184.3271331787109,177.95736694335938,0.011218484539360363,0.04741381306111969
549,549,549,549,2021-04-12,188.45367431640625,185.2410583496093,179.44363403320312,0.017342893608034426,0.05021097756823156
550,550,550,550,2021-04-13,186.88427734375,186.86582946777344,180.7452545166016,9.872257559928599e-05,0.033965056751100065
551,551,551,551,2021-04-14,185.95187377929688,188.2967224121093,186.5427398681641,-0.01245294449512746,-0.0031674569017523524
552,552,552,552,2021-04-15,187.12429809570312,184.85333251953125,184.14247131347656,0.012285229296214784,0.01619304205573746
553,553,553,553,2021-04-16,189.598388671875,184.15174865722656,185.01026916503903,0.029576911728308453,0.024799269400246793
554,554,554,554,2021-04-19,190.0691833496093,186.3950042724609,184.3271331787109,0.01971178944140428,0.031151410385856115
555,555,555,555,2021-04-20,187.3458709716797,188.45367431640625,185.2410583496093,-0.005878385490465932,0.011362559903420166
556,556,556,556,2021-04-21,190.484603881836,186.88427734375,186.86582946777344,0.019265005003409996,0.01936562946992204
557,557,557,557,2021-04-22,191.2046356201172,185.95187377929688,188.2967224121093,0.028247964024577188,0.015443249201351428
558,558,558,558,2021-04-23,193.02330017089844,187.12429809570312,184.85333251953125,0.031524511435593094,0.0441970265832452
559,559,559,559,2021-04-26,190.61383056640625,189.598388671875,184.15174865722656,0.005355751710994783,0.035091070034898086
560,560,560,560,2021-04-27,191.952392578125,190.0691833496093,186.3950042724609,0.0099080197816801,0.029815114022802014
561,561,561,561,2021-04-28,190.6784820556641,187.3458709716797,188.45367431640625,0.017788548350169853,0.011805594915185846
562,562,562,562,2021-04-29,193.39254760742188,190.484603881836,186.88427734375,0.015266030252974128,0.034825135405589736
563,563,563,563,2021-04-30,190.881576538086,191.2046356201172,185.95187377929688,-0.001689598586265717,0.0265106377182307
564,564,564,564,2021-05-03,194.3895721435547,193.02330017089844,187.12429809570312,0.007078274858250744,0.038825925450556964
565,565,565,565,2021-05-04,194.52804565429688,190.61383056640625,189.598388671875,0.020534790556695715,0.026000521507349328
566,566,566,566,2021-05-05,196.734375,191.952392578125,190.0691833496093,0.024912335593466173,0.035067187289014035
567,567,567,567,2021-05-06,200.6947326660156,190.6784820556641,187.3458709716797,0.05252952772839614,0.07125250012237427
568,568,568,568,2021-05-07,202.80877685546875,193.39254760742188,190.484603881836,0.04868972131832816,0.06469905032995671
569,569,569,569,2021-05-10,203.73194885253903,190.881576538086,191.2046356201172,0.06732117655099645,0.06551783220000451
570,570,570,570,2021-05-11,200.96246337890625,194.3895721435547,193.02330017089844,0.03381298267634203,0.041130595119753144
571,571,571,571,2021-05-12,193.7617950439453,194.52804565429688,190.61383056640625,-0.003939023844989897,0.01651487968205112
572,572,572,572,2021-05-13,199.49462890625,196.734375,191.952392578125,0.014030358986577784,0.03929222359161422
573,573,573,573,2021-05-14,199.4115447998047,200.6947326660156,190.6784820556641,-0.006393729666768655,0.045799938461809075
574,574,574,574,2021-05-17,198.3222045898437,202.80877685546875,193.39254760742188,-0.02212217999235011,0.02549041854719647
575,575,575,575,2021-05-18,195.58966064453125,203.73194885253903,190.881576538086,-0.0399656914581481,0.02466494772221184
576,576,576,576,2021-05-19,192.5617218017578,200.96246337890625,194.3895721435547,-0.04180254081235657,-0.0094030267243298
577,577,577,577,2021-05-20,193.13406372070312,193.7617950439453,194.52804565429688,-0.00323970637813209,-0.007165968942447698
578,578,578,578,2021-05-21,193.9649200439453,199.49462890625,196.734375,-0.027718585170046328,-0.014077127884004392
579,579,579,579,2021-05-24,195.33116149902344,199.4115447998047,200.6947326660156,-0.020462121713553105,-0.026725022105676732
580,580,580,580,2021-05-25,195.8850860595703,198.3222045898437,202.80877685546875,-0.012288682123686834,-0.03413900967822803
581,581,581,581,2021-05-26,196.300521850586,195.58966064453125,203.73194885253903,0.0036344518606568066,-0.03647649297917377
582,582,582,582,2021-05-27,197.90679931640625,192.5617218017578,200.96246337890625,0.02775773640075352,-0.015205148320354134
583,583,583,583,2021-05-28,200.140853881836,193.13406372070312,193.7617950439453,0.03627941144171021,0.03292217042293566
584,584,584,584,2021-06-01,199.30075073242188,193.9649200439453,199.49462890625,0.02750925624730316,-0.0009718465849987146
585,585,585,585,2021-06-02,196.6605529785156,195.33116149902344,199.4115447998047,0.006805834098819963,-0.01379554942042549
586,586,586,586,2021-06-03,195.9127655029297,195.8850860595703,198.3222045898437,0.0001413044959990284,-0.012149114073721767
587,587,587,587,2021-06-04,196.4943389892578,196.300521850586,195.58966064453125,0.0009873490750031966,0.004625389408342784
588,588,588,588,2021-06-07,193.7157592773437,197.90679931640625,192.5617218017578,-0.021176837044199148,0.005993078296079757
589,589,589,589,2021-06-08,193.4471435546875,200.140853881836,193.13406372070312,-0.03344499734722073,0.0016210492750627914
590,590,590,590,2021-06-09,191.3261566162109,199.30075073242188,193.9649200439453,-0.0400128654152313,-0.01360433333582467
591,591,591,591,2021-06-10,188.94580078125,196.6605529785156,195.33116149902344,-0.039228773032629505,-0.032689923454969905
592,592,592,592,2021-06-11,188.3622589111328,195.9127655029297,195.8850860595703,-0.03854014603088207,-0.038404287430793715
593,593,593,593,2021-06-14,187.9640350341797,196.4943389892578,196.300521850586,-0.04341246673546395,-0.04246798091933557
594,594,594,594,2021-06-15,187.324951171875,193.7157592773437,197.90679931640625,-0.03299064634343429,-0.05346884584603573
595,595,595,595,2021-06-16,182.22157287597656,193.4471435546875,200.140853881836,-0.05802913639578999,-0.08953334943019209
596,596,596,596,2021-06-17,180.9896850585937,191.3261566162109,199.30075073242188,-0.05402539694743136,-0.0918765514256007
597,597,597,597,2021-06-18,180.5358428955078,188.94580078125,196.6605529785156,-0.04450989570008346,-0.08199260013658838
598,598,598,598,2021-06-21,184.1202545166016,188.3622589111328,195.9127655029297,-0.022520458286352074,-0.06019266256619582
599,599,599,599,2021-06-22,183.80535888671875,187.9640350341797,196.4943389892578,-0.02212485035610523,-0.0645768227614576
600,600,600,600,2021-06-23,183.8331298828125,187.324951171875,193.7157592773437,-0.018640449482133725,-0.051016135349020275
601,601,601,601,2021-06-24,187.63983154296875,182.22157287597656,193.4471435546875,0.02973445230153926,-0.030020148682510905
602,602,602,602,2021-06-25,189.705322265625,180.9896850585937,191.3261566162109,0.04815543606371664,-0.008471577432233701
603,603,603,603,2021-06-28,189.72381591796875,180.5358428955078,188.94580078125,0.05089279156482429,0.004117663020304363
604,604,604,604,2021-06-29,189.30702209472656,184.1202545166016,188.3622589111328,0.028170543168879236,0.005015671340188543
605,605,605,605,2021-06-30,189.8627471923828,183.80535888671875,187.9640350341797,0.032955449951801,0.010101465197094095
606,606,606,606,2021-07-01,191.2057342529297,183.8331298828125,187.324951171875,0.04010487323376899,0.02071685088813391
607,607,607,607,2021-07-02,192.6043243408203,187.63983154296875,182.22157287597656,0.026457563711437926,0.0569787171791698
608,608,608,608,2021-07-06,190.77964782714844,189.705322265625,180.9896850585937,0.005663128206910173,0.05409127467891528
609,609,609,609,2021-07-07,193.36378479003903,189.72381591796875,180.5358428955078,0.01918561912988359,0.07105482041012712
610,610,610,610,2021-07-08,190.2887725830078,189.30702209472656,184.1202545166016,0.005186022564920956,0.03350265880634029
611,611,611,611,2021-07-09,193.1415100097656,189.8627471923828,183.80535888671875,0.01726912133037084,0.050793682945886376
612,612,612,612,2021-07-12,193.97511291503903,191.2057342529297,183.8331298828125,0.014483763643019065,0.05516950638163931
613,613,613,613,2021-07-13,191.7799835205078,192.6043243408203,187.63983154296875,-0.004279970468647365,0.022064355651433054
614,614,614,614,2021-07-14,190.7611846923828,190.77964782714844,189.705322265625,-9.677727669543668e-05,0.005565802868089165
615,615,615,615,2021-07-15,191.56695556640625,193.36378479003903,189.72381591796875,-0.009292480624455313,0.009714856511395586
616,616,616,616,2021-07-16,188.06588745117188,190.2887725830078,189.30702209472656,-0.011681641022022293,-0.006556199711036825
617,617,617,617,2021-07-19,185.565185546875,193.1415100097656,189.8627471923828,-0.03922680558160452,-0.022635096716225322
618,618,618,618,2021-07-20,188.8902130126953,193.97511291503903,191.2057342529297,-0.02621418709817125,-0.012110103545175943
619,619,619,619,2021-07-21,189.18658447265625,191.7799835205078,192.6043243408203,-0.01352278272343388,-0.017744876081371097
620,620,620,620,2021-07-22,187.343490600586,190.7611846923828,190.77964782714844,-0.017916087579913698,-0.018011130986444135
621,621,621,621,2021-07-23,189.1217803955078,191.56695556640625,193.36378479003903,-0.01276407595281126,-0.02193794664878601
622,622,622,622,2021-07-26,190.77964782714844,188.06588745117188,190.2887725830078,0.014429838461167632,0.0025796332462362237
623,623,623,623,2021-07-27,186.7321929931641,185.565185546875,193.1415100097656,0.0062889353024373484,-0.03318456512159107
624,624,624,624,2021-07-28,181.0175018310547,188.8902130126953,193.97511291503903,-0.04167876702596285,-0.06680037912729442
625,625,625,625,2021-07-29,183.1940460205078,189.18658447265625,191.7799835205078,-0.031675282202764055,-0.04476972696726644
626,626,626,626,2021-07-30,182.5086669921875,187.343490600586,190.7611846923828,-0.025807267671265288,-0.04326098998338235
627,627,627,627,2021-08-02,181.3416290283203,189.1217803955078,191.56695556640625,-0.041138314957256505,-0.05337729833338267
628,628,628,628,2021-08-03,184.3147735595703,190.77964782714844,188.06588745117188,-0.03388660342551564,-0.019945743177775754
629,629,629,629,2021-08-04,180.6192169189453,186.7321929931641,185.565185546875,-0.03273659445772459,-0.026653537479853995
630,630,630,630,2021-08-05,181.7677001953125,181.0175018310547,188.8902130126953,0.004144341606028723,-0.03770715646820788
631,631,631,631,2021-08-06,182.10113525390625,183.1940460205078,189.18658447265625,-0.005965864013283584,-0.0374521757898435
632,632,632,632,2021-08-09,181.1656951904297,182.5086669921875,187.343490600586,-0.007358400145541011,-0.03297576761461807
633,633,633,633,2021-08-10,183.4071044921875,181.3416290283203,189.1217803955078,0.01138996861853836,-0.030216910455100887
634,634,634,634,2021-08-11,187.27862548828125,184.3147735595703,190.77964782714844,0.01608038179182114,-0.0183511311544049
635,635,635,635,2021-08-12,185.9727020263672,180.6192169189453,186.7321929931641,0.029639620848452175,-0.0040672738568690026
636,636,636,636,2021-08-13,185.3521270751953,181.7677001953125,181.0175018310547,0.019719823027035455,0.023945890316098728
637,637,637,637,2021-08-16,185.6948089599609,182.10113525390625,183.1940460205078,0.019734493697932898,0.01365089637887662
638,638,638,638,2021-08-17,180.1468505859375,181.1656951904297,182.5086669921875,-0.005623827421749161,-0.012940845194771455
639,639,639,639,2021-08-18,178.4704132080078,183.4071044921875,181.3416290283203,-0.026916576093648392,-0.01583318643213527
640,640,640,640,2021-08-19,175.68252563476562,187.27862548828125,184.3147735595703,-0.061918971389723465,-0.04683427029800602
641,641,641,641,2021-08-20,176.34014892578125,185.9727020263672,180.6192169189453,-0.05179552157724865,-0.023691100349994
642,642,642,642,2021-08-23,176.46983337402344,185.3521270751953,181.7677001953125,-0.04792118569844317,-0.029146359972626712
643,643,643,643,2021-08-24,178.28518676757812,185.6948089599609,182.10113525390625,-0.03990215038256906,-0.02095510541989476
644,644,644,644,2021-08-25,179.85044860839844,180.1468505859375,181.1656951904297,-0.0016453353282336325,-0.007259909668045905
645,645,645,645,2021-08-26,179.02615356445312,178.4704132080078,183.4071044921875,0.0031139074900756736,-0.023886484331477997
646,646,646,646,2021-08-27,179.7300567626953,175.68252563476562,187.27862548828125,0.023038894240080987,-0.04030662178294486
647,647,647,647,2021-08-30,180.4987945556641,176.34014892578125,185.9727020263672,0.023583090153979303,-0.02943392987819793
648,648,648,648,2021-08-31,179.00762939453125,176.46983337402344,185.3521270751953,0.014380905631213636,-0.03422943011649482
649,649,649,649,2021-09-01,178.29441833496094,178.28518676757812,185.6948089599609,5.1779777951121986e-05,-0.039852436729104435
650,650,650,650,2021-09-02,178.84091186523438,179.85044860839844,180.1468505859375,-0.00561320114003272,-0.007249300870126207
651,651,651,651,2021-09-03,177.72491455078125,179.02615356445312,178.4704132080078,-0.007268429711323687,-0.004177155438967239
652,652,652,652,2021-09-07,170.4057159423828,179.7300567626953,175.68252563476562,-0.05187969663095249,-0.03003605323475944
653,653,653,653,2021-09-08,175.13015747070312,180.4987945556641,176.34014892578125,-0.029743340381729433,-0.0068616901054529
654,654,654,654,2021-09-09,175.35337829589844,179.00762939453125,176.46983337402344,-0.020413940517467366,-0.006326605838396726
655,655,655,655,2021-09-10,173.3724365234375,178.29441833496094,178.28518676757812,-0.027605922033277164,-0.027555571683839042
656,656,656,656,2021-09-13,173.40965270996094,178.84091186523438,179.85044860839844,-0.030369220882558223,-0.03581195347731114
657,657,657,657,2021-09-14,169.61521911621094,177.72491455078125,179.02615356445312,-0.04563060533785279,-0.05256737220159324
658,658,658,658,2021-09-15,172.712158203125,170.4057159423828,179.7300567626953,0.013535005254882604,-0.03904688334259154
659,659,659,659,2021-09-16,174.5814666748047,175.13015747070312,180.4987945556641,-0.0031330457519300747,-0.03278319888742831
660,660,660,660,2021-09-17,173.20506286621094,175.35337829589844,179.00762939453125,-0.012251348964958941,-0.03241519117339686
661,661,661,661,2021-09-20,171.1125030517578,173.3724365234375,178.29441833496094,-0.01303513705521564,-0.04028121211125346
662,662,662,662,2021-09-21,167.29946899414062,173.40965270996094,178.84091186523438,-0.03523554554393804,-0.06453469036095505
663,663,663,663,2021-09-22,169.0850830078125,169.61521911621094,177.72491455078125,-0.0031255220561028363,-0.04861350793053887
664,664,664,664,2021-09-23,171.54031372070312,172.712158203125,170.4057159423828,-0.006784956511536877,0.006658214321308087
665,665,665,665,2021-09-24,172.38662719726562,174.5814666748047,175.13015747070312,-0.012572007323248258,-0.015665664401041002
666,666,666,666,2021-09-27,173.2701416015625,173.20506286621094,175.35337829589844,0.00037573229254750373,-0.01188021989984478
667,667,667,667,2021-09-28,168.85260009765625,171.1125030517578,173.3724365234375,-0.01320711762025939,-0.02607009808719063
668,668,668,668,2021-09-29,169.3734130859375,167.29946899414062,173.40965270996094,0.012396596978257568,-0.023275749423097625
669,669,669,669,2021-09-30,163.0400390625,169.0850830078125,169.61521911621094,-0.035751491721083384,-0.03876527170127342
670,670,670,670,2021-10-01,162.630859375,171.54031372070312,172.712158203125,-0.05193796229269598,-0.05837052198877912
671,671,671,671,2021-10-04,161.77520751953125,172.38662719726562,174.5814666748047,-0.06155593302252793,-0.07335405870502754
672,672,672,672,2021-10-05,164.10955810546875,173.2701416015625,173.20506286621094,-0.052868794423673204,-0.052512926644458724
673,673,673,673,2021-10-06,164.45362854003906,168.85260009765625,171.1125030517578,-0.026052139884568115,-0.03891518382911263
674,674,674,674,2021-10-07,165.17904663085938,169.3734130859375,167.29946899414062,-0.024764019208551757,-0.012674411795984275
675,675,675,675,2021-10-08,164.87217712402344,163.0400390625,169.0850830078125,0.011237350481872133,-0.02491589328193078
676,676,676,676,2021-10-11,162.55641174316406,162.630859375,171.54031372070312,-0.00045777063542584706,-0.05237195725412036
677,677,677,677,2021-10-12,161.5706024169922,161.77520751953125,172.38662719726562,-0.0012647494364323997,-0.062742829627361
678,678,678,678,2021-10-13,161.1707305908203,164.10955810546875,173.2701416015625,-0.017907716945771868,-0.06982975196364172
679,679,679,679,2021-10-14,166.93675231933594,164.45362854003906,168.85260009765625,0.015099233755686337,-0.011346273478834656
680,680,680,680,2021-10-15,168.95489501953125,165.17904663085938,169.3734130859375,0.022859124481509507,-0.002470978524793055
681,681,681,681,2021-10-18,169.93142700195312,164.87217712402344,163.0400390625,0.030685892345097887,0.04226807095410079
682,682,682,682,2021-10-19,171.41943359375,162.55641174316406,162.630859375,0.05452274539985136,0.05404001585261864
683,683,683,683,2021-10-20,174.44195556640625,161.5706024169922,161.77520751953125,0.07966395468523912,0.07829845030701454
684,684,684,684,2021-10-21,174.78607177734375,161.1707305908203,164.10955810546875,0.08447775310450134,0.06505723246791928
685,685,685,685,2021-10-22,174.92555236816406,166.93675231933594,164.45362854003906,0.04785525019407477,0.06367706155887842
686,686,686,686,2021-10-25,175.85556030273438,168.95489501953125,165.17904663085938,0.0408432397439884,0.06463600492703403
687,687,687,687,2021-10-26,173.65147399902344,169.93142700195312,164.87217712402344,0.021891459765282617,0.05324911108801489
688,688,688,688,2021-10-27,173.1957550048828,171.41943359375,162.55641174316406,0.01036242725747516,0.0654501606404101
689,689,689,689,2021-10-28,172.12620544433594,174.44195556640625,161.5706024169922,-0.013275190102926548,0.06533121043951517
690,690,690,690,2021-10-29,167.15065002441406,174.78607177734375,161.1707305908203,-0.04368438328802471,0.0371030112705486
691,691,691,691,2021-11-01,165.532470703125,174.92555236816406,166.93675231933594,-0.05369759613660985,-0.00841205784047283
692,692,692,692,2021-11-02,169.89422607421875,175.85556030273438,168.95489501953125,-0.03389903747287393,0.005559655756519621
693,693,693,693,2021-11-03,174.29315185546875,173.65147399902344,169.93142700195312,0.00369520535396628,0.025667558558579495
694,694,694,694,2021-11-04,171.3729248046875,173.1957550048828,171.41943359375,-0.0105246817402882,-0.0002713157317548731
695,695,695,695,2021-11-05,170.96372985839844,172.12620544433594,174.44195556640625,-0.0067536234993191835,-0.01993915796640866
696,696,696,696,2021-11-08,171.78213500976562,167.15065002441406,174.78607177734375,0.027708447347797316,-0.017186362374484676
697,697,697,697,2021-11-09,174.8604736328125,165.532470703125,174.92555236816406,0.056351499437333086,-0.0003720367577551009
698,698,698,698,2021-11-10,174.28382873535156,169.89422607421875,175.85556030273438,0.02583726806121822,-0.008937627929859526
699,699,699,699,2021-11-11,176.97157287597656,174.29315185546875,173.65147399902344,0.015367333667411609,0.019119324475021626
700,700,700,700,2021-11-12,182.8492431640625,171.3729248046875,173.1957550048828,0.06696692824992323,0.05573744090267985
701,701,701,701,2021-11-15,180.6172332763672,170.96372985839844,172.12620544433594,0.056465212978005885,0.049330244689424596
702,702,702,702,2021-11-16,182.3656463623047,171.78213500976562,167.15065002441406,0.06161008158349768,0.0910256486329446
703,703,703,703,2021-11-17,180.22659301757807,174.8604736328125,165.532470703125,0.0306880066906019,0.08876882131969333
704,704,704,704,2021-11-18,178.85020446777344,174.28382873535156,169.89422607421875,0.026200799956924703,0.05271502511004833
705,705,705,705,2021-11-19,176.93438720703125,176.97157287597656,174.29315185546875,-0.00021012227184857846,0.015153982376500563
706,706,706,706,2021-11-22,174.4512481689453,182.8492431640625,171.3729248046875,-0.045928519308018334,0.01796271708477959
707,707,707,707,2021-11-23,176.23687744140625,180.6172332763672,170.96372985839844,-0.024252147790673084,0.03084366249715842
708,708,708,708,2021-11-24,176.42288208007812,182.3656463623047,171.78213500976562,-0.03258708205612426,0.027015306743327416
709,709,709,709,2021-11-26,169.94070434570312,180.22659301757807,174.8604736328125,-0.05707198088614884,-0.028135399526826976
710,710,710,710,2021-11-29,171.26133728027344,178.85020446777344,174.28382873535156,-0.04243141465833444,-0.017342351708762083
711,711,711,711,2021-11-30,163.22877502441406,176.93438720703125,176.97157287597656,-0.07746155170266722,-0.07765539757729112
712,712,712,712,2021-12-01,159.78225708007812,174.4512481689453,182.8492431640625,-0.08408647827306559,-0.1261530301401762
713,713,713,713,2021-12-02,164.9847412109375,176.23687744140625,180.6172332763672,-0.06384666134481287,-0.08655039046861046
714,714,714,714,2021-12-03,170.04710388183594,176.42288208007812,182.3656463623047,-0.03613917947076861,-0.06754859112003797
715,715,715,715,2021-12-06,172.19534301757812,169.94070434570312,180.22659301757807,0.013267207997964325,-0.044561958729456896
716,716,716,716,2021-12-07,173.77381896972656,171.26133728027344,178.85020446777344,0.014670454694286184,-0.028383448110407827
717,717,717,717,2021-12-08,179.53671264648438,163.22877502441406,176.93438720703125,0.09990847275323333,0.014707855722857044
718,718,718,718,2021-12-09,179.33120727539062,159.78225708007812,174.4512481689453,0.12234744052661073,0.027973196853939175
719,719,719,719,2021-12-10,181.72232055664065,164.9847412109375,176.23687744140625,0.10144925659703108,0.03112539892258459
720,720,720,720,2021-12-13,179.7328643798828,170.04710388183594,176.42288208007812,0.05695927938165535,0.018761638290787586
721,721,721,721,2021-12-14,178.7521514892578,172.19534301757812,169.94070434570312,0.038077734024493104,0.051850127239851496
722,722,722,722,2021-12-15,179.3125457763672,173.77381896972656,171.26133728027344,0.031873194935110094,0.0470112438916539
723,723,723,723,2021-12-16,178.8081817626953,179.53671264648438,163.22877502441406,-0.004057837937712305,0.09544522242448394
724,724,724,724,2021-12-17,171.5789031982422,179.33120727539062,159.78225708007812,-0.04322897389099478,0.07382951232346113
