,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,F,F_6m,F_12m,F_6m_ret,F_12m_ret
483,483,483,483,2021-01-05,7.542918682098389,7.726040363311768,7.883002758026123,-0.023701879954311278,-0.043141438150770095
484,484,484,484,2021-01-06,7.708600997924805,7.752201557159424,7.917884349822998,-0.005624280910801693,-0.026431726285932933
485,485,485,485,2021-01-07,7.900444030761719,7.691159725189209,7.80452299118042,0.027211020580821588,0.012290442310144423
486,486,486,486,2021-01-08,7.848123550415039,7.726040363311768,7.787080764770508,0.015801520748325526,0.007838981961082903
487,487,487,487,2021-01-11,8.10972785949707,7.6650004386901855,7.6650004386901855,0.05802053429273912,0.05802053429273912
488,488,488,488,2021-01-12,8.52829360961914,7.429556846618652,7.839402198791504,0.147887254338803,0.08787550292212765
489,489,489,489,2021-01-13,8.52829360961914,7.542918682098389,7.726040363311768,0.1306357617057894,0.10383756860978743
490,490,490,490,2021-01-14,8.868377685546875,7.708600997924805,7.752201557159424,0.1504522919183764,0.1439818250541518
491,491,491,491,2021-01-15,8.571894645690918,7.900444030761719,7.691159725189209,0.08498897179890053,0.11451262904048476
492,492,492,492,2021-01-19,8.737577438354492,7.848123550415039,7.726040363311768,0.11333331875138675,0.13092567828743906
493,493,493,493,2021-01-20,9.470067977905272,8.10972785949707,7.6650004386901855,0.16774177160768056,0.23549477311230804
494,494,494,494,2021-01-21,10.054317474365234,8.52829360961914,7.429556846618652,0.1789366002860029,0.3532862971418229
495,495,495,495,2021-01-22,10.045597076416016,8.52829360961914,7.542918682098389,0.17791407475529386,0.3317917771349219
496,496,496,496,2021-01-25,9.8450345993042,8.868377685546875,7.708600997924805,0.11012802435658764,0.27714932994385544
497,497,497,497,2021-01-26,9.757832527160645,8.571894645690918,7.900444030761719,0.13835189657468505,0.23509925380989594
498,498,498,498,2021-01-27,9.409028053283691,8.737577438354492,7.848123550415039,0.07684631348522286,0.19888887997769933
499,499,499,499,2021-01-28,9.347987174987791,9.470067977905272,8.10972785949707,-0.012891227729548316,0.1526881465005796
500,500,500,500,2021-01-29,9.18230438232422,10.054317474365234,8.52829360961914,-0.0867302125941738,0.07668717830814531
501,501,501,501,2021-02-01,9.443907737731934,10.045597076416016,8.52829360961914,-0.05989582641102187,0.10736193780665149
502,502,502,502,2021-02-02,9.470067977905272,9.8450345993042,8.868377685546875,-0.038086876954747106,0.0678467148889017
503,503,503,503,2021-02-03,9.766552925109863,9.757832527160645,8.571894645690918,0.0008936818627440779,0.13936922101807436
504,504,504,504,2021-02-04,9.914793968200684,9.409028053283691,8.737577438354492,0.053753258259282566,0.13473031147955017
505,505,505,505,2021-02-05,10.03687858581543,9.347987174987791,9.470067977905272,0.07369409028190477,0.0598528552522104
506,506,506,506,2021-02-08,10.080477714538574,9.18230438232422,10.054317474365234,0.09781567837626048,0.002601891201470252
507,507,507,507,2021-02-09,10.403122901916504,9.443907737731934,10.045597076416016,0.10156973054196072,0.0355903011817833
508,508,508,508,2021-02-10,10.254880905151367,9.470067977905272,9.8450345993042,0.08287299828017614,0.041629747637061065
509,509,509,509,2021-02-11,9.984556198120115,9.766552925109863,9.757832527160645,0.02232141418593714,0.023235044291689988
510,510,510,510,2021-02-12,9.984556198120115,9.914793968200684,9.409028053283691,0.007036175450864324,0.06116765106631483
511,511,511,511,2021-02-16,10.063037872314451,10.03687858581543,9.347987174987791,0.0026063169216763438,0.07649247735811038
512,512,512,512,2021-02-17,10.01071834564209,10.080477714538574,9.18230438232422,-0.0069202443447570205,0.09021852563639166
513,513,513,513,2021-02-18,9.967117309570312,10.403122901916504,9.443907737731934,-0.04191102964532589,0.05540180890882285
514,514,514,514,2021-02-19,10.097917556762695,10.254880905151367,9.470067977905272,-0.015306208803441468,0.06629831806089115
515,515,515,515,2021-02-22,10.202560424804688,9.984556198120115,9.766552925109863,0.021834142886152375,0.04464292601884612
516,516,516,516,2021-02-23,10.13279914855957,9.984556198120115,9.914793968200684,0.01484722480377898,0.021987867933321192
517,517,517,517,2021-02-24,10.69960880279541,10.063037872314451,10.03687858581543,0.06325832602024684,0.06602951418746672
518,518,518,518,2021-02-25,10.254880905151367,10.01071834564209,10.080477714538574,0.024390113783949063,0.017301083892210745
519,519,519,519,2021-02-26,10.202560424804688,9.967117309570312,10.403122901916504,0.023621986971930742,-0.019279064469657325
520,520,520,520,2021-03-01,10.44672393798828,10.097917556762695,10.254880905151367,0.03454240730971159,0.018707485207414054
521,521,521,521,2021-03-02,10.943772315979004,10.202560424804688,9.984556198120115,0.0726495958183464,0.09606998036021763
522,522,522,522,2021-03-03,10.61240577697754,10.13279914855957,9.984556198120115,0.04733209662861504,0.06288207171147331
523,523,523,523,2021-03-04,10.403122901916504,10.69960880279541,10.063037872314451,-0.02770997578915646,0.03379546354860685
524,524,524,524,2021-03-05,10.69960880279541,10.254880905151367,10.01071834564209,0.04336743661456288,0.06881528711205931
525,525,525,525,2021-03-08,11.030972480773926,10.202560424804688,9.967117309570312,0.08119648612471675,0.10673649543405217
526,526,526,526,2021-03-09,10.961211204528809,10.44672393798828,10.097917556762695,0.04924867064493377,0.08549224559552426
527,527,527,527,2021-03-10,11.257696151733398,10.943772315979004,10.202560424804688,0.02868515779481573,0.10341871873294095
528,528,528,528,2021-03-11,11.170495986938477,10.61240577697754,10.13279914855957,0.05258847255649157,0.10240969184970172
529,529,529,529,2021-03-12,11.658821105957031,10.403122901916504,10.69960880279541,0.12070396705677644,0.08964928726282162
530,530,530,530,2021-03-15,11.510580062866213,10.69960880279541,10.254880905151367,0.0757944776316426,0.12244892645062966
531,531,531,531,2021-03-16,10.891450881958008,11.030972480773926,10.202560424804688,-0.012648168514525104,0.06752133077089884
532,532,532,532,2021-03-17,11.065853118896484,10.961211204528809,10.44672393798828,0.009546564920165146,0.059265391196642536
533,533,533,533,2021-03-18,10.891450881958008,11.257696151733398,10.943772315979004,-0.03253287927112847,-0.004780932251724712
534,534,534,534,2021-03-19,11.187933921813965,11.170495986938477,10.61240577697754,0.001561070779299234,0.05423163766362671
535,535,535,535,2021-03-22,11.20537567138672,11.658821105957031,10.403122901916504,-0.0388929061051142,0.07711653289440834
536,536,536,536,2021-03-23,10.64728546142578,11.510580062866213,10.69960880279541,-0.07500009527977403,-0.004890210692185315
537,537,537,537,2021-03-24,10.586247444152832,10.891450881958008,11.030972480773926,-0.028022293917769336,-0.040316031736658986
538,538,538,538,2021-03-25,10.743206977844238,11.065853118896484,10.961211204528809,-0.02915691520442132,-0.019888698668126925
539,539,539,539,2021-03-26,10.72576904296875,10.891450881958008,11.257696151733398,-0.015212099910739574,-0.04725008577201162
540,540,540,540,2021-03-29,10.594964027404783,11.187933921813965,11.170495986938477,-0.053000839882779704,-0.0515225071658999
541,541,541,541,2021-03-30,10.865289688110352,11.20537567138672,11.658821105957031,-0.03035025270458258,-0.06806274928099099
542,542,542,542,2021-03-31,10.682167053222656,10.64728546142578,11.510580062866213,0.0032761018687110788,-0.07196970136336256
543,543,543,543,2021-04-01,10.61240577697754,10.586247444152832,10.891450881958008,0.002470973115138886,-0.02562056313752592
544,544,544,544,2021-04-05,11.074573516845703,10.743206977844238,11.065853118896484,0.030844285108240443,0.0007880456983770934
545,545,545,545,2021-04-06,11.2664155960083,10.72576904296875,10.891450881958008,0.050406320597959464,0.03442743470215093
546,546,546,546,2021-04-07,11.100733757019045,10.594964027404783,11.187933921813965,0.047736804797642085,-0.007794125832732979
547,547,547,547,2021-04-08,10.908890724182127,10.865289688110352,11.20537567138672,0.004012873777262227,-0.02645917066053194
548,548,548,548,2021-04-09,10.908890724182127,10.682167053222656,10.64728546142578,0.021224501529497397,0.024570137027331684
549,549,549,549,2021-04-12,10.79552936553955,10.61240577697754,10.586247444152832,0.01725561502362427,0.019769226299571674
550,550,550,550,2021-04-13,10.63856601715088,11.074573516845703,10.743206977844238,-0.03937013908766818,-0.009740197774198989
551,551,551,551,2021-04-14,10.673447608947754,11.2664155960083,10.72576904296875,-0.05263146756903192,-0.004878105598898341
552,552,552,552,2021-04-15,10.673447608947754,11.100733757019045,10.594964027404783,-0.03849170310936567,0.007407630770615681
553,553,553,553,2021-04-16,10.66472625732422,10.908890724182127,10.865289688110352,-0.02238215351416606,-0.018459096493819493
554,554,554,554,2021-04-19,10.560086250305176,10.908890724182127,10.682167053222656,-0.031974330176737786,-0.011428467866981262
555,555,555,555,2021-04-20,9.984556198120115,10.79552936553955,10.61240577697754,-0.07512120433928382,-0.05916185189784928
556,556,556,556,2021-04-21,10.228720664978027,10.63856601715088,11.074573516845703,-0.03852449207084152,-0.076377916547399
557,557,557,557,2021-04-22,10.411842346191406,10.673447608947754,11.2664155960083,-0.02450991210534814,-0.0758513870302876
558,558,558,558,2021-04-23,10.65600872039795,10.673447608947754,11.100733757019045,-0.0016338571367685573,-0.040062670302302705
559,559,559,559,2021-04-26,10.69960880279541,10.66472625732422,10.908890724182127,0.0032708336463145304,-0.01918452816864269
560,560,560,560,2021-04-27,10.891450881958008,10.560086250305176,10.908890724182127,0.03137897019006419,-0.0015986815401367593
561,561,561,561,2021-04-28,10.839131355285645,9.984556198120115,10.79552936553955,0.08558969875160072,0.004038893163060164
562,562,562,562,2021-04-29,9.818873405456545,10.228720664978027,10.63856601715088,-0.040068281552037344,-0.07704916342793522
563,563,563,563,2021-04-30,10.063037872314451,10.411842346191406,10.673447608947754,-0.03350074485180288,-0.05718955664536962
564,564,564,564,2021-05-03,10.141517639160156,10.65600872039795,10.673447608947754,-0.04828178117506077,-0.049836752779080506
565,565,565,565,2021-05-04,9.94967555999756,10.69960880279541,10.66472625732422,-0.07008978146957301,-0.06704819983875199
566,566,566,566,2021-05-05,10.124077796936035,10.891450881958008,10.560086250305176,-0.07045646106646342,-0.04128834206790122
567,567,567,567,2021-05-06,10.23744010925293,10.839131355285645,9.984556198120115,-0.055511020792206156,0.025327506412395895
568,568,568,568,2021-05-07,10.30720043182373,9.818873405456545,10.228720664978027,0.049733508744069566,0.007672490961104117
569,569,569,569,2021-05-10,10.21127986907959,10.063037872314451,10.411842346191406,0.014731336465798606,-0.019262919130271006
570,570,570,570,2021-05-11,10.097917556762695,10.141517639160156,10.65600872039795,-0.004299167437140317,-0.052373377150766065
571,571,571,571,2021-05-12,9.879913330078123,9.94967555999756,10.69960880279541,-0.007011508013378354,-0.07660985441852142
572,572,572,572,2021-05-13,10.071758270263672,10.124077796936035,10.891450881958008,-0.0051678313542985466,-0.07526018531214973
573,573,573,573,2021-05-14,10.3246431350708,10.23744010925293,10.839131355285645,0.008518049911623304,-0.04746581652633597
574,574,574,574,2021-05-17,10.594964027404783,10.30720043182373,9.818873405456545,0.027918696011050237,0.07904069946730852
575,575,575,575,2021-05-18,10.586247444152832,10.21127986907959,10.063037872314451,0.036720918423621685,0.051993203094051754
576,576,576,576,2021-05-19,10.560086250305176,10.097917556762695,10.141517639160156,0.045768713296036045,0.041272778497053686
577,577,577,577,2021-05-20,10.891450881958008,9.879913330078123,9.94967555999756,0.10238324144002253,0.09465387250885171
578,578,578,578,2021-05-21,11.623941421508787,10.071758270263672,10.124077796936035,0.15411243097720617,0.14814817257001645
579,579,579,579,2021-05-24,11.38849925994873,10.3246431350708,10.23744010925293,0.10304047422852003,0.11243622804253928
580,580,580,580,2021-05-25,11.170495986938477,10.594964027404783,10.30720043182373,0.0543212754705944,0.08375655065844079
581,581,581,581,2021-05-26,12.120988845825195,10.586247444152832,10.21127986907959,0.14497501685737157,0.187019551048476
582,582,582,582,2021-05-27,12.975563049316406,10.560086250305176,10.097917556762695,0.22873646500201894,0.284974151985081
583,583,583,583,2021-05-28,12.670358657836914,10.891450881958008,9.879913330078123,0.16333065219306242,0.2824362152311235
584,584,584,584,2021-06-01,12.914523124694824,11.623941421508787,10.071758270263672,0.11102789117622036,0.28225110036886636
585,585,585,585,2021-06-02,13.001723289489746,11.38849925994873,10.3246431350708,0.1416537853424138,0.25929033278888114
586,586,586,586,2021-06-03,13.943499565124512,11.170495986938477,10.594964027404783,0.248243549921908,0.31604973165160866
587,587,587,587,2021-06-04,13.926058769226074,12.120988845825195,10.586247444152832,0.1489210118382871,0.31548585489733116
588,588,588,588,2021-06-07,13.847576141357422,12.975563049316406,10.560086250305176,0.06720425839917255,0.31131278790050043
589,589,589,589,2021-06-08,13.629573822021484,12.670358657836914,10.891450881958008,0.07570544686919911,0.2514011190739751
590,590,590,590,2021-06-09,13.498770713806152,12.914523124694824,11.623941421508787,0.04523957899724107,0.16129032522722508
591,591,591,591,2021-06-10,13.17612648010254,13.001723289489746,11.38849925994873,0.013413851897138729,0.1569677601368047
592,592,592,592,2021-06-11,13.324369430541992,13.943499565124512,11.170495986938477,-0.044402779351827015,0.19281806699738424
593,593,593,593,2021-06-14,12.966843605041504,13.926058769226074,12.120988845825195,-0.06887915526424837,0.06978430307752026
594,594,594,594,2021-06-15,13.080204963684082,13.847576141357422,12.975563049316406,-0.05541555936143183,0.008064537467080468
595,595,595,595,2021-06-16,13.09764575958252,13.629573822021484,12.670358657836914,-0.03902749046925602,0.03372336279378474
596,596,596,596,2021-06-17,12.879642486572266,13.498770713806152,12.914523124694824,-0.045865526599445094,-0.0027008847160496785
597,597,597,597,2021-06-18,12.661640167236328,13.17612648010254,13.001723289489746,-0.03904685596659574,-0.026156772812441886
598,598,598,598,2021-06-21,12.888362884521484,13.324369430541992,13.943499565124512,-0.032722490043025854,-0.07567229988962998
599,599,599,599,2021-06-22,13.001723289489746,12.966843605041504,13.926058769226074,0.0026899132518789504,-0.06637452096489305
600,600,600,600,2021-06-23,13.446451187133787,13.080204963684082,13.847576141357422,0.028000037038146797,-0.02896716003789479
601,601,601,601,2021-06-24,13.306927680969238,13.09764575958252,13.629573822021484,0.015978590750448607,-0.02367250401703258
602,602,602,602,2021-06-25,13.245887756347656,12.879642486572266,13.498770713806152,0.028435981057488346,-0.0187337767875303
603,603,603,603,2021-06-28,13.045323371887209,12.661640167236328,13.17612648010254,0.030302804343130152,-0.009927280860035692
604,604,604,604,2021-06-29,13.0889253616333,12.888362884521484,13.324369430541992,0.01556151692102703,-0.017670184704501546
605,605,605,605,2021-06-30,12.958123207092283,13.001723289489746,12.966843605041504,-0.003353407961905197,-0.0006725150865419804
606,606,606,606,2021-07-01,13.001723289489746,13.446451187133787,13.080204963684082,-0.03307399784930454,-0.006000033975937846
607,607,607,607,2021-07-02,13.019164085388184,13.306927680969238,13.09764575958252,-0.021625096527171817,-0.005992044344069747
608,608,608,608,2021-07-06,12.644198417663574,13.245887756347656,12.879642486572266,-0.04542461401998077,-0.01828032642630839
609,609,609,609,2021-07-07,12.408753395080566,13.045323371887209,12.661640167236328,-0.048796795499792434,-0.019972670903264156
610,610,610,610,2021-07-08,12.260513305664062,13.0889253616333,12.888362884521484,-0.06329106730163714,-0.048714455395374445
611,611,611,611,2021-07-09,12.626757621765137,12.958123207092283,13.001723289489746,-0.02557203539674502,-0.028839689891548614
612,612,612,612,2021-07-12,12.740118980407717,13.001723289489746,13.446451187133787,-0.020120741170787992,-0.052529265669883474
613,613,613,613,2021-07-13,12.57443618774414,13.019164085388184,13.306927680969238,-0.034159481724573615,-0.05504587616213341
614,614,614,614,2021-07-14,12.426194190979004,12.644198417663574,13.245887756347656,-0.017241443030506787,-0.061882871155679364
615,615,615,615,2021-07-15,12.216910362243652,12.408753395080566,13.045323371887209,-0.015460298607672396,-0.06350268107794044
616,616,616,616,2021-07-16,11.868104934692385,12.260513305664062,13.0889253616333,-0.03200586804064676,-0.09327124979407597
617,617,617,617,2021-07-19,11.580340385437012,12.626757621765137,12.958123207092283,-0.0828729961937642,-0.10632580039840789
618,618,618,618,2021-07-20,12.12971019744873,12.740118980407717,13.001723289489746,-0.04791232985325322,-0.06706903943617448
619,619,619,619,2021-07-21,12.37387466430664,12.57443618774414,13.019164085388184,-0.01594994164692487,-0.049564581631302396
620,620,620,620,2021-07-22,12.12971019744873,12.426194190979004,12.644198417663574,-0.02385959763493084,-0.04068966677208408
621,621,621,621,2021-07-23,12.051228523254396,12.216910362243652,12.408753395080566,-0.01356168082408915,-0.028812311796599155
622,622,622,622,2021-07-26,12.23435115814209,11.868104934692385,12.260513305664062,0.030859705527131576,-0.0021338541763896712
623,623,623,623,2021-07-27,12.025069236755373,11.580340385437012,12.626757621765137,0.03840378058987248,-0.047651851966542424
624,624,624,624,2021-07-28,12.086109161376951,12.12971019744873,12.740118980407717,-0.0035945653574600556,-0.051334671209627536
625,625,625,625,2021-07-29,12.548277854919434,12.37387466430664,12.57443618774414,0.014094468817909656,-0.0020802787842052473
626,626,626,626,2021-07-30,12.164590835571287,12.12971019744873,12.426194190979004,0.002875636561366024,-0.021052572604863373
627,627,627,627,2021-08-02,12.12971019744873,12.051228523254396,12.216910362243652,0.006512338061044565,-0.0071376610132471985
628,628,628,628,2021-08-03,12.225632667541504,12.23435115814209,11.868104934692385,-0.0007126238643873073,0.03012509030013777
629,629,629,629,2021-08-04,11.61522102355957,12.025069236755373,11.580340385437012,-0.034082815252578835,0.003012056378448369
630,630,630,630,2021-08-05,11.955307006835938,12.086109161376951,12.12971019744873,-0.01082251970377801,-0.014378182806830453
631,631,631,631,2021-08-06,12.03378677368164,12.548277854919434,12.37387466430664,-0.04100093153707873,-0.02748434907022368
632,632,632,632,2021-08-09,11.990185737609863,12.164590835571287,12.12971019744873,-0.014337111730173047,-0.011502703491482746
633,633,633,633,2021-08-10,12.051228523254396,12.12971019744873,12.051228523254396,-0.0064702019188258575,0.0
634,634,634,634,2021-08-11,12.147150993347168,12.225632667541504,12.23435115814209,-0.006419436631913689,-0.007127485852561066
635,635,635,635,2021-08-12,12.120988845825195,11.61522102355957,12.025069236755373,0.04354353836571501,0.007976636739573939
636,636,636,636,2021-08-13,11.850665092468262,11.955307006835938,12.086109161376951,-0.008752758445085718,-0.01948055124812942
637,637,637,637,2021-08-16,11.7373046875,12.03378677368164,12.548277854919434,-0.024637472123908544,-0.06462824435318826
638,638,638,638,2021-08-17,11.3274564743042,11.990185737609863,12.164590835571287,-0.055272643627768625,-0.06881730529062824
639,639,639,639,2021-08-18,11.336176872253418,12.051228523254396,12.12971019744873,-0.05933433671274213,-0.06542063349231697
640,640,640,640,2021-08-19,11.048412322998049,12.147150993347168,12.225632667541504,-0.09045237611279255,-0.09629115944804412
641,641,641,641,2021-08-20,10.961211204528809,12.120988845825195,11.61522102355957,-0.09568341791650492,-0.05630627412980005
642,642,642,642,2021-08-23,11.100733757019045,11.850665092468262,11.955307006835938,-0.06328179301310599,-0.07148066120997609
643,643,643,643,2021-08-24,11.405939102172852,11.7373046875,12.03378677368164,-0.028231829551127352,-0.05217374076146308
644,644,644,644,2021-08-25,11.484419822692873,11.3274564743042,11.990185737609863,0.013856892652356567,-0.04218165806477414
645,645,645,645,2021-08-26,11.24897575378418,11.336176872253418,12.051228523254396,-0.007692286337087184,-0.06657020634221367
646,646,646,646,2021-08-27,11.6065034866333,11.048412322998049,12.147150993347168,0.050513245461843104,-0.044508173728141864
647,647,647,647,2021-08-30,11.379777908325195,10.961211204528809,12.120988845825195,0.03818617267619562,-0.0611510287591176
648,648,648,648,2021-08-31,11.36233901977539,11.100733757019045,11.850665092468262,0.023566483845352204,-0.04120663852050199
649,649,649,649,2021-09-01,11.432099342346191,11.405939102172852,11.7373046875,0.002293563023526568,-0.0260030180079458
650,650,650,650,2021-09-02,11.34489917755127,11.484419822692873,11.3274564743042,-0.012148689032241311,0.0015398605403285082
651,651,651,651,2021-09-03,11.240257263183594,11.24897575378418,11.336176872253418,-0.0007750475057831663,-0.008461371955530983
652,652,652,652,2021-09-07,11.29257583618164,11.6065034866333,11.048412322998049,-0.0270475643946686,0.022099420807761616
653,653,653,653,2021-09-08,11.36233901977539,11.379777908325195,10.961211204528809,-0.0015324454211929073,0.03659520902953228
654,654,654,654,2021-09-09,11.1268949508667,11.36233901977539,11.100733757019045,-0.020721443753695112,0.0023567085221833928
655,655,655,655,2021-09-10,11.057133674621582,11.432099342346191,11.405939102172852,-0.03279937100753494,-0.030581035408546176
656,656,656,656,2021-09-13,11.3274564743042,11.34489917755127,11.484419822692873,-0.0015374930155029887,-0.013667503523209668
657,657,657,657,2021-09-14,11.21409511566162,11.240257263183594,11.24897575378418,-0.0023275399227441484,-0.0031007834745155893
658,658,658,658,2021-09-15,11.528020858764648,11.29257583618164,11.6065034866333,0.020849540972630587,-0.006761952724094522
659,659,659,659,2021-09-16,11.684981346130373,11.36233901977539,11.379777908325195,0.028395766557699487,0.026819806174064098
660,660,660,660,2021-09-17,11.81578540802002,11.1268949508667,11.36233901977539,0.06191219205315335,0.03990783829416067
661,661,661,661,2021-09-20,11.17921543121338,11.057133674621582,11.432099342346191,0.011040994907387303,-0.022120513788407292
662,662,662,662,2021-09-21,11.135615348815918,11.3274564743042,11.34489917755127,-0.016935940201885935,-0.01844739432761744
663,663,663,663,2021-09-22,11.53674030303955,11.21409511566162,11.240257263183594,0.028771397428877243,0.026376890929984187
664,664,664,664,2021-09-23,11.955307006835938,11.528020858764648,11.29257583618164,0.03706500476588115,0.05868733407402882
665,665,665,665,2021-09-24,12.016345977783203,11.684981346130373,11.36233901977539,0.02835816522399215,0.05755918362139667
666,666,666,666,2021-09-27,12.347710609436035,11.81578540802002,11.1268949508667,0.045018183984195215,0.10971755049006227
667,667,667,667,2021-09-28,12.478516578674316,11.17921543121338,11.057133674621582,0.11622471679302016,0.12854894820663176
668,668,668,668,2021-09-29,12.469794273376465,11.135615348815918,11.3274564743042,0.11981187233648605,0.1008468054292333
669,669,669,669,2021-09-30,12.347710609436035,11.53674030303955,11.21409511566162,0.0702945793260874,0.10108845003385136
670,670,670,670,2021-10-01,12.347710609436035,11.955307006835938,11.528020858764648,0.03282254503173565,0.07110411758564639
671,671,671,671,2021-10-04,12.513395309448242,12.016345977783203,11.684981346130373,0.041364432464247036,0.07089561709845671
672,672,672,672,2021-10-05,12.461074829101562,12.347710609436035,11.81578540802002,0.009180990974869019,0.054612486499928226
673,673,673,673,2021-10-06,12.312833786010742,12.478516578674316,11.17921543121338,-0.013277443005262679,0.10140410673473532
674,674,674,674,2021-10-07,12.984282493591309,12.469794273376465,11.135615348815918,0.04125875767760645,0.1660139190217238
675,675,675,675,2021-10-08,13.18484592437744,12.347710609436035,11.53674030303955,0.06779680391129927,0.1428571310479847
676,676,676,676,2021-10-11,13.158686637878418,12.347710609436035,11.955307006835938,0.06567825033270869,0.10065652269359537
677,677,677,677,2021-10-12,13.638293266296388,12.513395309448242,12.016345977783203,0.08989550230214438,0.13497841120020793
678,678,678,678,2021-10-13,13.524930953979492,12.461074829101562,12.347710609436035,0.08537434687362633,0.09533915895662748
679,679,679,679,2021-10-14,13.472610473632812,12.312833786010742,12.478516578674316,0.09419250740960661,0.07966442875569002
680,680,680,680,2021-10-15,13.690613746643066,12.984282493591309,12.469794273376465,0.054398943753756424,0.09790213426961691
681,681,681,681,2021-10-18,13.568531036376951,13.18484592437744,12.347710609436035,0.029100462318647047,0.09887018456749175
682,682,682,682,2021-10-19,13.446451187133787,13.158686637878418,12.347710609436035,0.021868789581706016,0.08898334375103523
683,683,683,683,2021-10-20,13.987099647521973,13.638293266296388,12.513395309448242,0.025575515529320025,0.11777014164660882
684,684,684,684,2021-10-21,14.431825637817385,13.524930953979492,12.461074829101562,0.06705355368716703,0.15815255391239091
685,685,685,685,2021-10-22,14.196383476257324,13.472610473632812,12.312833786010742,0.053721808705224916,0.15297450797935586
686,686,686,686,2021-10-25,13.952218055725098,13.690613746643066,12.984282493591309,0.01910829667122682,0.07454671158083137
687,687,687,687,2021-10-26,13.899897575378418,13.568531036376951,13.18484592437744,0.024421695916313935,0.05423284087673119
688,688,688,688,2021-10-27,13.524930953979492,13.446451187133787,13.158686637878418,0.005836466867986667,0.02783289291552915
689,689,689,689,2021-10-28,14.702150344848633,13.987099647521973,13.638293266296388,0.05112215651179275,0.07800514754887256
690,690,690,690,2021-10-29,14.893994331359863,14.431825637817385,13.524930953979492,0.032024270881668926,0.1012251657356924
691,691,691,691,2021-11-01,15.652645111083984,14.196383476257324,13.472610473632812,0.10257976175849137,0.16181234080193363
692,692,692,692,2021-11-02,15.704964637756348,13.952218055725098,13.690613746643066,0.12562494185732964,0.14713371718687185
693,693,693,693,2021-11-03,16.245615005493164,13.899897575378418,13.568531036376951,0.1687578931710858,0.1973009430379018
694,694,694,694,2021-11-04,16.934507369995117,13.524930953979492,13.446451187133787,0.25209566153181817,0.25940347637589833
695,695,695,695,2021-11-05,16.821144104003906,14.702150344848633,13.987099647521973,0.14412815196776507,0.2026184504222095
696,696,696,696,2021-11-08,17.57107162475586,14.893994331359863,14.431825637817385,0.1797420647434591,0.21752244419530298
697,697,697,697,2021-11-09,17.5449161529541,15.652645111083984,14.196383476257324,0.12089145498674592,0.23587223339641494
698,698,698,698,2021-11-10,16.882183074951172,15.704964637756348,13.952218055725098,0.07495836280743151,0.20999994463416538
699,699,699,699,2021-11-11,17.047866821289062,16.245615005493164,13.899897575378418,0.04938266821690851,0.2264742764354466
700,700,700,700,2021-11-12,17.004268646240234,16.934507369995117,13.524930953979492,0.004119474793150557,0.25725363804811163
701,701,701,701,2021-11-15,17.318191528320312,16.821144104003906,14.702150344848633,0.0295489665413482,0.17793595644927507
702,702,702,702,2021-11-16,17.257152557373047,17.57107162475586,14.893994331359863,-0.017865675701903783,0.15866517560285787
703,703,703,703,2021-11-17,17.4053897857666,17.5449161529541,15.652645111083984,-0.007952524022977858,0.11197753876381311
704,704,704,704,2021-11-18,17.14246940612793,16.882183074951172,15.704964637756348,0.015417812377769735,0.09153186915911116
705,705,705,705,2021-11-19,16.99348258972168,17.047866821289062,16.245615005493164,-0.003190090123150746,0.04603504293162408
706,706,706,706,2021-11-22,17.94876480102539,17.004268646240234,16.934507369995117,0.055544650254275574,0.05989293983404287
707,707,707,707,2021-11-23,17.703369140625,17.318191528320312,16.821144104003906,0.022241214486790284,0.052447385930847634
708,708,708,708,2021-11-24,17.747190475463867,17.257152557373047,17.57107162475586,0.028396221013961664,0.010023227636262844
709,709,709,709,2021-11-26,17.308988571166992,17.4053897857666,17.5449161529541,-0.005538584070001296,-0.013447062370109175
710,710,710,710,2021-11-29,17.238876342773438,17.14246940612793,16.882183074951172,0.00562386517143465,0.021128385247255466
711,711,711,711,2021-11-30,16.818201065063477,16.99348258972168,17.047866821289062,-0.01031463231463925,-0.01347181783111906
712,712,712,712,2021-12-01,17.159997940063477,17.94876480102539,17.004268646240234,-0.04394546754085571,0.009158247088602467
713,713,713,713,2021-12-02,17.414154052734375,17.703369140625,17.318191528320312,-0.01633672582847212,0.0055411400351552675
714,714,714,714,2021-12-03,16.77437973022461,17.747190475463867,17.257152557373047,-0.05481491544164152,-0.027975230881422286
715,715,715,715,2021-12-06,16.844493865966797,17.308988571166992,17.4053897857666,-0.026835462008100386,-0.03222541561571246
716,716,716,716,2021-12-07,17.493032455444336,17.238876342773438,17.14246940612793,0.014743194835749263,0.02044997374713642
717,717,717,717,2021-12-08,17.361572265625,16.818201065063477,16.99348258972168,0.03230852089705771,0.021660638068735638
718,718,718,718,2021-12-09,17.151235580444336,17.159997940063477,17.94876480102539,-0.0005106270787296197,-0.04443365487387152
719,719,719,719,2021-12-10,18.79887580871582,17.414154052734375,17.703369140625,0.07951702688446227,0.06188125318908333
720,720,720,720,2021-12-13,17.904945373535156,16.77437973022461,17.747190475463867,0.06739835758418278,0.008889006870658855
721,721,721,721,2021-12-14,17.571908950805664,16.844493865966797,17.308988571166992,0.043184146144548796,0.015189817623234125
722,722,722,722,2021-12-15,17.69460678100586,17.493032455444336,17.238876342773438,0.011523120766793404,0.026436203217123477
