,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CMI,CMI_6m,CMI_12m,CMI_6m_ret,CMI_12m_ret
485,485,485,485,2021-01-07,221.1636962890625,205.8899688720703,207.3877410888672,0.07418393183828442,0.0664260825054852
486,486,486,486,2021-01-08,216.6333465576172,208.0164794921875,207.766830444336,0.04142396355550915,0.042675320667495464
487,487,487,487,2021-01-11,218.8245544433593,209.9672698974609,206.6758270263672,0.04218412017370099,0.058781559468211064
488,488,488,488,2021-01-12,223.77096557617188,204.66954040527344,207.3045654296875,0.09332812851914851,0.07943095759784113
489,489,489,489,2021-01-13,222.69845581054688,204.9099578857422,209.4402770996093,0.0868112907168892,0.06330290856439236
490,490,490,490,2021-01-14,223.1237945556641,215.9676971435547,207.2305908203125,0.03313503596490497,0.07669332829887265
491,491,491,491,2021-01-15,219.34231567382807,221.1636962890625,205.8899688720703,-0.008235441194896054,0.06533755323512813
492,492,492,492,2021-01-19,220.37782287597656,216.6333465576172,208.0164794921875,0.017284856546143423,0.05942482736928212
493,493,493,493,2021-01-20,218.68589782714844,218.8245544433593,209.9672698974609,-0.0006336428586067866,0.04152374764859945
494,494,494,494,2021-01-21,229.3182830810547,223.77096557617188,204.66954040527344,0.02479015760869352,0.12043190514315616
495,495,495,495,2021-01-22,228.3659820556641,222.69845581054688,204.9099578857422,0.02544932888954854,0.11446990869521811
496,496,496,496,2021-01-25,227.94070434570312,223.1237945556641,215.9676971435547,0.02158850784888977,0.05543887979779649
497,497,497,497,2021-01-26,228.1995849609375,219.34231567382807,221.1636962890625,0.04038103299812246,0.03181303618058107
498,498,498,498,2021-01-27,221.0619964599609,220.37782287597656,216.6333465576172,0.003104548248348049,0.020443066465604565
499,499,499,499,2021-01-28,223.9281005859375,218.68589782714844,218.8245544433593,0.023971380006097,0.023322547853738218
500,500,500,500,2021-01-29,216.7350616455078,229.3182830810547,223.77096557617188,-0.05487229917511294,-0.031442434511322004
501,501,501,501,2021-02-01,215.3944549560547,228.3659820556641,222.69845581054688,-0.05680148585548783,-0.0327977166608906
502,502,502,502,2021-02-02,216.25428771972656,227.94070434570312,223.1237945556641,-0.051269546874140204,-0.030787872040351827
503,503,503,503,2021-02-03,217.7705535888672,228.1995849609375,219.34231567382807,-0.04570135994706359,-0.007165795073022618
504,504,504,504,2021-02-04,214.57159423828125,221.0619964599609,220.37782287597656,-0.02936009954499441,-0.02634670114226023
505,505,505,505,2021-02-05,212.30642700195312,223.9281005859375,218.68589782714844,-0.051899129915248365,-0.029171843674335673
506,506,506,506,2021-02-08,220.6089630126953,216.7350616455078,229.3182830810547,0.01787390253231691,-0.03797917876997614
507,507,507,507,2021-02-09,226.49839782714844,215.3944549560547,228.3659820556641,0.05155166540085343,-0.00817803164772779
508,508,508,508,2021-02-10,226.6185607910156,216.25428771972656,227.94070434570312,0.047926324053845004,-0.005800383737879167
509,509,509,509,2021-02-11,224.8619384765625,217.7705535888672,228.1995849609375,0.03256356183528486,-0.014625997172371452
510,510,510,510,2021-02-12,225.5645904541016,214.57159423828125,221.0619964599609,0.051232299665969094,0.02036801470286287
511,511,511,511,2021-02-16,226.03610229492188,212.30642700195312,223.9281005859375,0.0646691458513522,0.009413743534056218
512,512,512,512,2021-02-17,223.56753540039065,220.6089630126953,216.7350616455078,0.013410934656925555,0.03152454292816742
513,513,513,513,2021-02-18,224.69253540039065,226.49839782714844,215.3944549560547,-0.00797295894400063,0.043167687145116984
514,514,514,514,2021-02-19,229.4249725341797,226.6185607910156,216.25428771972656,0.012383856526880566,0.060903693301669115
515,515,515,515,2021-02-22,231.7586212158203,224.8619384765625,217.7705535888672,0.030670743061199213,0.06423305353469155
516,516,516,516,2021-02-23,233.27410888671875,225.5645904541016,214.57159423828125,0.034178761910708344,0.08716211814909847
517,517,517,517,2021-02-24,240.9166412353516,226.03610229492188,212.30642700195312,0.06583257625374483,0.13475905858062065
518,518,518,518,2021-02-25,237.57888793945312,223.56753540039065,220.6089630126953,0.06267167777275584,0.07692309820513166
519,519,519,519,2021-02-26,235.4125366210937,224.69253540039065,226.49839782714844,0.0477096455456365,0.0393562995564678
520,520,520,520,2021-03-01,244.50547790527344,229.4249725341797,226.6185607910156,0.06573175188610758,0.07892962099760625
521,521,521,521,2021-03-02,239.5778045654297,231.7586212158203,224.8619384765625,0.03373847889062098,0.06544400616914992
522,522,522,522,2021-03-03,243.2875366210937,233.27410888671875,225.5645904541016,0.04292558562183868,0.07857149090339344
523,523,523,523,2021-03-04,240.4424591064453,240.9166412353516,226.03610229492188,-0.001968241489980982,0.06373476035578896
524,524,524,524,2021-03-05,247.18313598632807,237.57888793945312,223.56753540039065,0.0404255114171701,0.10563072381526184
525,525,525,525,2021-03-08,249.9259033203125,235.4125366210937,224.69253540039065,0.06165078082727038,0.11230176327378771
526,526,526,526,2021-03-09,247.9362945556641,244.50547790527344,229.4249725341797,0.01403165556773267,0.08068573275616964
527,527,527,527,2021-03-10,253.94248962402344,239.5778045654297,231.7586212158203,0.05995832996570716,0.09571971170619298
528,528,528,528,2021-03-11,250.8463592529297,243.2875366210937,233.27410888671875,0.031069502107740288,0.07532876430253244
529,529,529,529,2021-03-12,254.6769561767578,240.4424591064453,240.9166412353516,0.05920126221970978,0.057116498349168765
530,530,530,530,2021-03-15,256.6015014648437,247.18313598632807,237.57888793945312,0.038102783351031455,0.0800686192715847
531,531,531,531,2021-03-16,248.168701171875,249.9259033203125,235.4125366210937,-0.007030892456895144,0.05418642836049514
532,532,532,532,2021-03-17,250.6976318359375,247.9362945556641,244.50547790527344,0.011137285427380128,0.025325215548189117
533,533,533,533,2021-03-18,249.41458129882807,253.94248962402344,239.5778045654297,-0.017830447877782096,0.04105879821063274
534,534,534,534,2021-03-19,247.22036743164065,250.8463592529297,243.2875366210937,-0.014455030689255244,0.016165360812017804
535,535,535,535,2021-03-22,244.9703369140625,254.6769561767578,240.4424591064453,-0.03811345717497294,0.01883144027242145
536,536,536,536,2021-03-23,237.5509796142578,256.6015014648437,247.18313598632807,-0.07424166164980894,-0.038967692248240704
537,537,537,537,2021-03-24,239.59640502929688,248.168701171875,249.9259033203125,-0.034542213027263236,-0.04133024289914056
538,538,538,538,2021-03-25,242.8319396972656,250.6976318359375,247.9362945556641,-0.03137521515887076,-0.02058736445806053
539,539,539,539,2021-03-26,243.98486328125,249.41458129882807,253.94248962402344,-0.021769849979511147,-0.03921213168192639
540,540,540,540,2021-03-29,242.51583862304688,247.22036743164065,250.8463592529297,-0.019029697502147114,-0.033209653330001476
541,541,541,541,2021-03-30,245.007553100586,244.9703369140625,254.6769561767578,0.00015192119581630692,-0.0379673262211474
542,542,542,542,2021-03-31,240.9073486328125,237.5509796142578,256.6015014648437,0.014129047263896188,-0.06116157833231306
543,543,543,543,2021-04-01,239.6150054931641,239.59640502929688,248.168701171875,7.763248311243309e-05,-0.03446726214192031
544,544,544,544,2021-04-05,243.1480407714844,242.8319396972656,250.6976318359375,0.0013017277488820422,-0.030114329398188033
545,545,545,545,2021-04-06,241.88360595703125,243.98486328125,249.41458129882807,-0.008612244612062447,-0.030194607318382194
546,546,546,546,2021-04-07,240.033432006836,242.51583862304688,247.22036743164065,-0.01023605975719133,-0.02907096813854515
547,547,547,547,2021-04-08,238.88983154296875,245.007553100586,244.9703369140625,-0.02496952228695437,-0.02482139449082299
548,548,548,548,2021-04-09,241.15835571289065,240.9073486328125,237.5509796142578,0.0010419237167427209,0.015185692370078163
549,549,549,549,2021-04-12,242.8784027099609,239.6150054931641,239.59640502929688,0.013619335776072328,0.013698025562039362
550,550,550,550,2021-04-13,242.1253662109375,243.1480407714844,242.8319396972656,-0.004205974916771105,-0.0029097222021492453
551,551,551,551,2021-04-14,243.0550994873047,241.88360595703125,243.98486328125,0.00484321178212288,-0.0038107437545154
552,552,552,552,2021-04-15,243.55714416503903,240.033432006836,242.51583862304688,0.014680089055689072,0.004293763029682873
553,553,553,553,2021-04-16,245.7792510986328,238.88983154296875,245.007553100586,0.028839316898362277,0.003149690645373626
554,554,554,554,2021-04-19,244.3474578857422,241.15835571289065,240.9073486328125,0.013224099838565317,0.014279802058562607
555,555,555,555,2021-04-20,241.7162475585937,242.8784027099609,239.6150054931641,-0.004784925865784051,0.008769242398258603
556,556,556,556,2021-04-21,244.58917236328125,242.1253662109375,243.1480407714844,0.010175745692821314,0.00592697184490687
557,557,557,557,2021-04-22,242.7761993408203,243.0550994873047,241.88360595703125,-0.0011474770415131896,0.0036901772662825127
558,558,558,558,2021-04-23,244.0313262939453,243.55714416503903,240.033432006836,0.0019469029764322965,0.016655572741198332
559,559,559,559,2021-04-26,240.85159301757807,245.7792510986328,238.88983154296875,-0.020049121555331118,0.008211992372963106
560,560,560,560,2021-04-27,239.7172698974609,244.3474578857422,241.15835571289065,-0.018949196477609287,-0.0059756827051243855
561,561,561,561,2021-04-28,237.4393920898437,241.7162475585937,242.8784027099609,-0.01769370289315475,-0.022393965702303897
562,562,562,562,2021-04-29,238.74102783203125,244.58917236328125,242.1253662109375,-0.02391007122164801,-0.013977628333075365
563,563,563,563,2021-04-30,234.3340301513672,242.7761993408203,243.0550994873047,-0.034773463018101025,-0.035881038309146907
564,564,564,564,2021-05-03,235.80303955078125,244.0313262939453,243.55714416503903,-0.03371815769772435,-0.03183690070287348
565,565,565,565,2021-05-04,237.6532440185547,240.85159301757807,245.7792510986328,-0.013279335041765594,-0.03306221759467032
566,566,566,566,2021-05-05,242.6367034912109,239.7172698974609,244.3474578857422,0.012178653607221479,-0.007001318570423742
567,567,567,567,2021-05-06,247.24826049804688,237.4393920898437,241.7162475585937,0.04131104077495129,0.02288639260011749
568,568,568,568,2021-05-07,247.6759796142578,238.74102783203125,244.58917236328125,0.03742528824376534,0.01262037571471808
569,569,569,569,2021-05-10,251.7203369140625,234.3340301513672,242.7761993408203,0.07419454507509937,0.036841080787684666
570,570,570,570,2021-05-11,246.1790466308593,235.80303955078125,244.0313262939453,0.044002855518083805,0.008801002598850527
571,571,571,571,2021-05-12,239.5685272216797,237.6532440185547,240.85159301757807,0.008059150259171144,-0.005327204939037822
572,572,572,572,2021-05-13,244.45901489257807,242.6367034912109,239.7172698974609,0.00751045235591552,0.019780573160813386
573,573,573,573,2021-05-14,247.00650024414065,247.24826049804688,237.4393920898437,-0.0009778036594442208,0.04029284302866176
574,574,574,574,2021-05-17,247.6108856201172,247.6759796142578,238.74102783203125,-0.000262819164950967,0.037152632995810064
575,575,575,575,2021-05-18,240.8887634277344,251.7203369140625,234.3340301513672,-0.043030188260180235,0.027971751572459347
576,576,576,576,2021-05-19,241.0282287597656,246.1790466308593,235.80303955078125,-0.020923055562958814,0.022159125764191323
577,577,577,577,2021-05-20,238.486068725586,239.5685272216797,237.6532440185547,-0.004518366868332735,0.0035043691933205334
578,578,578,578,2021-05-21,240.00018310546875,244.45901489257807,242.6367034912109,-0.01823958829691208,-0.010866123499891911
579,579,579,579,2021-05-24,238.8225250244141,247.00650024414065,247.24826049804688,-0.03313263096978236,-0.03407803742141735
580,580,580,580,2021-05-25,237.7196807861328,247.6108856201172,247.6759796142578,-0.03994656700658705,-0.040198887448154697
581,581,581,581,2021-05-26,238.420654296875,240.8887634277344,251.7203369140625,-0.010245845824186084,-0.052835153409666824
582,582,582,582,2021-05-27,242.25259399414065,241.0282287597656,246.1790466308593,0.005079758668414591,-0.015949580967409727
583,583,583,583,2021-05-28,240.4581298828125,238.486068725586,239.5685272216797,0.008269083254064835,0.0037133536339255535
584,584,584,584,2021-06-01,244.64523315429688,240.00018310546875,244.45901489257807,0.019354360437245255,0.0007617565742079613
585,585,585,585,2021-06-02,242.860092163086,238.8225250244141,247.00650024414065,0.01690614039969285,-0.01678663548107584
586,586,586,586,2021-06-03,243.9068298339844,237.7196807861328,247.6108856201172,0.026027079572843226,-0.014959179911886111
587,587,587,587,2021-06-04,246.94436645507807,238.420654296875,240.8887634277344,0.035750728825656,0.02513858654582002
588,588,588,588,2021-06-07,242.2712860107422,242.25259399414065,241.0282287597656,7.715920103623652e-05,0.0051573098195711875
589,589,589,589,2021-06-08,242.925521850586,240.4581298828125,238.486068725586,0.010261212498724692,0.018615146573229158
590,590,590,590,2021-06-09,239.98146057128903,244.64523315429688,240.00018310546875,-0.019063410812776405,-7.801049956490669e-05
591,591,591,591,2021-06-10,235.7476348876953,242.860092163086,238.8225250244141,-0.02928623312312051,-0.012875209892385331
592,592,592,592,2021-06-11,233.6541290283203,243.9068298339844,237.7196807861328,-0.042035316570030457,-0.017102293526425005
593,593,593,593,2021-06-14,232.19607543945312,246.94436645507807,238.420654296875,-0.05972313208573565,-0.026107548759895627
594,594,594,594,2021-06-15,233.74755859375,242.2712860107422,242.25259399414065,-0.03518257387140067,-0.03510812932965479
595,595,595,595,2021-06-16,229.9156494140625,242.925521850586,240.4581298828125,-0.05355498400256753,-0.04384331057505886
596,596,596,596,2021-06-17,221.8125,239.98146057128903,244.64523315429688,-0.07570985078612669,-0.0933299736107932
597,597,597,597,2021-06-18,217.765625,235.7476348876953,242.860092163086,-0.07627652297025811,-0.10332890405985062
598,598,598,598,2021-06-21,220.4666748046875,233.6541290283203,243.9068298339844,-0.056440064973276804,-0.09610290554492251
599,599,599,599,2021-06-22,221.513427734375,232.19607543945312,246.94436645507807,-0.046007012327233365,-0.10298246153887958
600,600,600,600,2021-06-23,222.4386749267578,233.74755859375,242.2712860107422,-0.04838075629549943,-0.08186117063457943
601,601,601,601,2021-06-24,223.47613525390625,229.9156494140625,242.925521850586,-0.028008159412233447,-0.0800631668855375
602,602,602,602,2021-06-25,225.1023712158203,221.8125,239.98146057128903,0.014831766540750912,-0.062000995077070686
603,603,603,603,2021-06-28,225.4949188232422,217.765625,235.7476348876953,0.035493635982456695,-0.043490218128115155
604,604,604,604,2021-06-29,223.94346618652344,220.4666748046875,233.6541290283203,0.01577014478453953,-0.04155998818501461
605,605,605,605,2021-06-30,227.8688201904297,221.513427734375,232.19607543945312,0.028690777444316806,-0.01863621183447517
606,606,606,606,2021-07-01,226.2986755371093,222.4386749267578,233.74755859375,0.01735310018198244,-0.031867212224392705
607,607,607,607,2021-07-02,226.02761840820312,223.47613525390625,229.9156494140625,0.011417251114522742,-0.016910684486975858
608,608,608,608,2021-07-06,220.8778839111328,225.1023712158203,221.8125,-0.01876696048055937,-0.00421354111633554
609,609,609,609,2021-07-07,223.298568725586,225.4949188232422,217.765625,-0.009740131215009051,0.02540779209568078
610,610,610,610,2021-07-08,221.9527130126953,223.94346618652344,220.4666748046875,-0.008889534522833586,0.006740421015213771
611,611,611,611,2021-07-09,226.83143615722656,227.8688201904297,221.513427734375,-0.004552549279608242,0.024007611986522903
612,612,612,612,2021-07-12,227.37350463867188,226.2986755371093,222.4386749267578,0.004749604031095256,0.022185124567654313
613,613,613,613,2021-07-13,225.7005157470703,226.02761840820312,223.47613525390625,-0.00144718005452793,0.009953548241904198
614,614,614,614,2021-07-14,223.3826599121093,220.8778839111328,225.1023712158203,0.011340094158020175,-0.007639685421448661
615,615,615,615,2021-07-15,224.42007446289065,223.298568725586,225.4949188232422,0.005022449287092723,-0.004766601242993329
616,616,616,616,2021-07-16,223.01817321777344,221.9527130126953,223.94346618652344,0.004800392798159692,-0.004131814982176407
617,617,617,617,2021-07-19,217.8871307373047,226.83143615722656,227.8688201904297,-0.03943150725247002,-0.043804542652142175
618,618,618,618,2021-07-20,222.3826446533203,227.37350463867188,226.2986755371093,-0.021950050835002677,-0.017304700853836064
619,619,619,619,2021-07-21,223.72848510742188,225.7005157470703,226.02761840820312,-0.008737377640104182,-0.010171913135982535
620,620,620,620,2021-07-22,221.9153289794922,223.3826599121093,220.8778839111328,-0.006568687709218035,0.004696916911684834
621,621,621,621,2021-07-23,221.9153289794922,224.42007446289065,223.298568725586,-0.011160968952501849,-0.006194575065967767
622,622,622,622,2021-07-26,221.03677368164065,223.01817321777344,221.9527130126953,-0.008884475679916792,-0.004126731854826482
623,623,623,623,2021-07-27,218.5133514404297,217.8871307373047,226.83143615722656,0.0028740600741583577,-0.036670775698969926
624,624,624,624,2021-07-28,216.84971618652344,222.3826446533203,227.37350463867188,-0.02488021704851262,-0.04628414585451457
625,625,625,625,2021-07-29,217.9058074951172,223.72848510742188,225.7005157470703,-0.026025642686978157,-0.03453562445859981
626,626,626,626,2021-07-30,216.92446899414065,221.9153289794922,223.3826599121093,-0.022489928966613948,-0.028910887355847792
627,627,627,627,2021-08-02,214.08322143554688,221.9153289794922,224.42007446289065,-0.03529322458237705,-0.04606028695108133
628,628,628,628,2021-08-03,217.81236267089844,221.03677368164065,223.01817321777344,-0.014587667730738496,-0.023342539631474812
629,629,629,629,2021-08-04,215.9618225097656,218.5133514404297,217.8871307373047,-0.011676764434962572,-0.008836264083262102
630,630,630,630,2021-08-05,213.34487915039065,216.84971618652344,222.3826446533203,-0.016162516132223526,-0.04064060627131638
631,631,631,631,2021-08-06,214.10194396972656,217.9058074951172,223.72848510742188,-0.017456457765476774,-0.04302778492007031
632,632,632,632,2021-08-09,215.5692901611328,216.92446899414065,221.9153289794922,-0.006247238217485074,-0.02859666724035015
633,633,633,633,2021-08-10,218.4852752685547,214.08322143554688,221.9153289794922,0.02056234862073536,-0.015456587549454448
634,634,634,634,2021-08-11,225.99024963378903,217.81236267089844,221.03677368164065,0.03754555922634606,0.022410189352848997
635,635,635,635,2021-08-12,223.4948272705078,215.9618225097656,218.5133514404297,0.034881187207991715,0.02279712336678963
636,636,636,636,2021-08-13,222.1770477294922,213.34487915039065,216.84971618652344,0.04139854968290835,0.024566928823584133
637,637,637,637,2021-08-16,223.64434814453125,214.10194396972656,217.9058074951172,0.044569442004477766,0.02633495965701904
638,638,638,638,2021-08-17,220.41993713378903,215.5692901611328,216.92446899414065,0.022501567681697532,0.01611375681063798
639,639,639,639,2021-08-18,218.30772399902344,218.4852752685547,214.08322143554688,-0.0008126463868698419,0.019732992315553366
640,640,640,640,2021-08-19,217.71522521972656,225.99024963378903,217.81236267089844,-0.036616732038094235,-0.00044596849315958753
641,641,641,641,2021-08-20,217.87506103515625,223.4948272705078,215.9618225097656,-0.025144949903246117,0.008859151599834858
642,642,642,642,2021-08-23,221.24191284179688,222.1770477294922,213.34487915039065,-0.004208962614508538,0.037015342120489514
643,643,643,643,2021-08-24,222.07891845703125,223.64434814453125,214.10194396972656,-0.006999638937838615,0.0372578330649469
644,644,644,644,2021-08-25,224.2701873779297,220.41993713378903,215.5692901611328,0.017467794856522723,0.04036241530643436
645,645,645,645,2021-08-26,222.8689117431641,218.30772399902344,218.4852752685547,0.02089338691543996,0.020063761593183793
646,646,646,646,2021-08-27,225.99124145507807,217.71522521972656,225.99024963378903,0.03801303389323851,4.388779120567676e-06
647,647,647,647,2021-08-30,224.4770965576172,217.87506103515625,223.4948272705078,0.030301933094562195,0.004395042601681665
648,648,648,648,2021-08-31,221.92843627929688,221.24191284179688,222.1770477294922,0.00310304421382801,-0.0011189789977675835
649,649,649,649,2021-09-01,220.8845367431641,222.07891845703125,223.64434814453125,-0.005378185926721568,-0.012340179504932602
650,650,650,650,2021-09-02,222.8595123291016,224.2701873779297,220.41993713378903,-0.006290069426173384,0.011067851787979643
651,651,651,651,2021-09-03,224.36422729492188,222.8689117431641,218.30772399902344,0.006709394953572589,0.02774296385374586
652,652,652,652,2021-09-07,219.92529296875,225.99124145507807,217.71522521972656,-0.026841520261013496,0.010151186012796964
653,653,653,653,2021-09-08,219.7653961181641,224.4770965576172,217.87506103515625,-0.020989671158918144,0.00867623432450948
654,654,654,654,2021-09-09,219.1071014404297,221.92843627929688,221.24191284179688,-0.012712813581566174,-0.009649217790363762
655,655,655,655,2021-09-10,219.42686462402344,220.8845367431641,222.07891845703125,-0.006599249275813124,-0.01194194321295261
656,656,656,656,2021-09-13,221.5804901123047,222.8595123291016,224.2701873779297,-0.005739141234896605,-0.011993111064255935
657,657,657,657,2021-09-14,218.0161895751953,224.36422729492188,222.8689117431641,-0.02829344854241045,-0.021773885509707602
658,658,658,658,2021-09-15,220.4801788330078,219.92529296875,225.99124145507807,0.0025230652498740014,-0.024386177918163887
659,659,659,659,2021-09-16,216.0318145751953,219.7653961181641,224.4770965576172,-0.016988941884923947,-0.03762202074033949
660,660,660,660,2021-09-17,214.1320953369141,219.1071014404297,221.92843627929688,-0.022705818619339402,-0.03512997736158108
661,661,661,661,2021-09-20,208.282470703125,219.42686462402344,220.8845367431641,-0.050788648600497366,-0.05705273092381424
662,662,662,662,2021-09-21,206.4673614501953,221.5804901123047,222.8595123291016,-0.06820604401790753,-0.07355374113311186
663,663,663,663,2021-09-22,208.4235076904297,218.0161895751953,224.36422729492188,-0.04399986030146186,-0.07104840106055976
664,664,664,664,2021-09-23,214.7339630126953,220.4801788330078,219.92529296875,-0.02606227848111775,-0.023604970060412067
665,665,665,665,2021-09-24,214.1038818359375,216.0318145751953,219.7653961181641,-0.008924300076120217,-0.025761627545687338
666,666,666,666,2021-09-27,216.5396728515625,214.1320953369141,219.1071014404297,0.011243422014155957,-0.01171768770609749
667,667,667,667,2021-09-28,215.7967071533203,208.282470703125,219.42686462402344,0.03607714285714292,-0.01654381507443592
668,668,668,668,2021-09-29,216.9346160888672,206.4673614501953,221.5804901123047,0.05069689739410377,-0.020966981439037413
669,669,669,669,2021-09-30,211.1884765625,208.4235076904297,218.0161895751953,0.013266108524462084,-0.03131745869882008
670,670,670,670,2021-10-01,214.38601684570312,214.7339630126953,220.4801788330078,-0.0016203592673955658,-0.027640407494046948
671,671,671,671,2021-10-04,213.97219848632807,214.1038818359375,216.0318145751953,-0.0006150441948097329,-0.009533855431975491
672,672,672,672,2021-10-05,220.69647216796875,216.5396728515625,214.1320953369141,0.01919647915629641,0.03065573528679244
673,673,673,673,2021-10-06,220.62120056152344,215.7967071533203,208.282470703125,0.02235665906048978,0.05924036630036622
674,674,674,674,2021-10-07,220.8751373291016,216.9346160888672,206.4673614501953,0.01816455718906651,0.06978234127519367
675,675,675,675,2021-10-08,221.9472503662109,211.1884765625,208.4235076904297,0.05094394343304476,0.0648858798397538
676,676,676,676,2021-10-11,218.5992584228516,214.38601684570312,214.7339630126953,0.01965259506724637,0.018000391535305305
677,677,677,677,2021-10-12,216.43621826171875,213.97219848632807,214.1038818359375,0.011515607134111594,0.010893480331984229
678,678,678,678,2021-10-13,217.7528533935547,220.69647216796875,216.5396728515625,-0.01333786057157138,0.005602578622273091
679,679,679,679,2021-10-14,224.6087646484375,220.62120056152344,215.7967071533203,0.018074256131164868,0.040834995173751
680,680,680,680,2021-10-15,224.0915069580078,220.8751373291016,216.9346160888672,0.014561936068494097,0.03299100437806013
681,681,681,681,2021-10-18,222.9253387451172,221.9472503662109,211.1884765625,0.00440685062460755,0.05557529640659031
682,682,682,682,2021-10-19,225.82192993164065,218.5992584228516,214.38601684570312,0.0330406953843263,0.05334262585870109
683,683,683,683,2021-10-20,228.3705444335937,216.43621826171875,213.97219848632807,0.055140152917677154,0.06729073239010352
684,684,684,684,2021-10-21,226.3767852783203,217.7528533935547,220.69647216796875,0.03960421987756546,0.025738123743221264
685,685,685,685,2021-10-22,226.3767852783203,224.6087646484375,220.62120056152344,0.007871556716186667,0.026088085379590842
686,686,686,686,2021-10-25,226.9881134033203,224.0915069580078,220.8751373291016,0.012925998332704802,0.02767616196254119
687,687,687,687,2021-10-26,224.6745758056641,222.9253387451172,221.9472503662109,0.007846739497598731,0.012288169531062598
688,688,688,688,2021-10-27,220.86572265625,225.82192993164065,218.5992584228516,-0.02194741350802809,0.010368124072105633
689,689,689,689,2021-10-28,228.28594970703125,228.3705444335937,216.43621826171875,-0.0003704274856122236,0.054749300003863466
690,690,690,690,2021-10-29,225.55859375,226.3767852783203,217.7528533935547,-0.003614290782132934,0.035846787928595525
691,691,691,691,2021-11-01,230.7217254638672,226.3767852783203,224.6087646484375,0.019193399977850856,0.027216038630539785
692,692,692,692,2021-11-02,227.8532867431641,226.9881134033203,224.0915069580078,0.003811535885610562,0.016786802124817646
693,693,693,693,2021-11-03,221.45822143554688,224.6745758056641,222.9253387451172,-0.014315613409232597,-0.006581204800804374
694,694,694,694,2021-11-04,221.15725708007807,220.86572265625,225.82192993164065,0.001319962284422882,-0.020656420981676304
695,695,695,695,2021-11-05,222.9535522460937,228.28594970703125,228.3705444335937,-0.02335841284923945,-0.02372018773671214
696,696,696,696,2021-11-08,223.88458251953125,225.55859375,226.3767852783203,-0.007421624699097684,-0.011009091571492213
697,697,697,697,2021-11-09,222.1353454589844,230.7217254638672,226.3767852783203,-0.037215307694235644,-0.018736196002258954
698,698,698,698,2021-11-10,223.5554656982422,227.8532867431641,226.9881134033203,-0.018862229754738613,-0.015122587934720988
699,699,699,699,2021-11-11,222.2294006347656,221.45822143554688,224.6745758056641,0.0034822784822334807,-0.010883185879533963
700,700,700,700,2021-11-12,222.2670135498047,221.15725708007807,220.86572265625,0.005017951860945669,0.006344537652570148
701,701,701,701,2021-11-15,221.97547912597656,222.9535522460937,228.28594970703125,-0.004386891844798013,-0.027642833863201766
702,702,702,702,2021-11-16,221.4018096923828,223.88458251953125,225.55859375,-0.011089521213153875,-0.01842884364771491
703,703,703,703,2021-11-17,218.08200073242188,222.1353454589844,230.7217254638672,-0.0182471849231709,-0.05478341801593711
704,704,704,704,2021-11-18,215.86749267578125,223.5554656982422,227.8532867431641,-0.03438955517570863,-0.05260312123955979
705,705,705,705,2021-11-19,211.88327026367188,222.2294006347656,221.45822143554688,-0.04655608277546319,-0.043235925538495756
706,706,706,706,2021-11-22,215.75390625,222.2670135498047,221.15725708007807,-0.02930307649247854,-0.02443216605874976
707,707,707,707,2021-11-23,215.6214141845703,221.97547912597656,222.9535522460937,-0.028625075915705844,-0.03288639264841242
708,708,708,708,2021-11-24,213.74761962890625,221.4018096923828,223.88458251953125,-0.034571488255273786,-0.045277628216050414
709,709,709,709,2021-11-26,207.89903259277344,218.08200073242188,222.1353454589844,-0.046693299334421234,-0.06408846298996385
710,710,710,710,2021-11-29,205.6182556152344,215.86749267578125,223.5554656982422,-0.04747929821902608,-0.08023606144892759
711,711,711,711,2021-11-30,198.5015563964844,211.88327026367188,222.2294006347656,-0.06315606631205473,-0.10677185003652123
712,712,712,712,2021-12-01,197.9053192138672,215.75390625,222.2670135498047,-0.08272659970036034,-0.1096055323138565
713,713,713,713,2021-12-02,204.3122711181641,215.6214141845703,221.97547912597656,-0.0524490719494386,-0.07957278919888333
714,714,714,714,2021-12-03,205.39112854003903,213.74761962890625,221.4018096923828,-0.03909513052531377,-0.07231504193479321
715,715,715,715,2021-12-06,207.51101684570312,207.89903259277344,218.08200073242188,-0.0018663662944038428,-0.04847251882877279
716,716,716,716,2021-12-07,207.9842071533203,205.6182556152344,215.86749267578125,0.011506524705244159,-0.036519095231726806
717,717,717,717,2021-12-08,208.9684295654297,198.5015563964844,211.88327026367188,0.0527294262017719,-0.013756823248078476
718,718,718,718,2021-12-09,207.80441284179688,197.9053192138672,215.75390625,0.05001934090125282,-0.0368451887911212
719,719,719,719,2021-12-10,206.4037628173828,204.3122711181641,215.6214141845703,0.010236740494206975,-0.0427492389939399
720,720,720,720,2021-12-13,204.52993774414065,205.39112854003903,213.74761962890625,-0.004192930834062247,-0.04312413818113481
721,721,721,721,2021-12-14,204.9652557373047,207.51101684570312,207.89903259277344,-0.012268076881389645,-0.014111546450604973
722,722,722,722,2021-12-15,206.876953125,207.9842071533203,205.6182556152344,-0.005323740891076789,0.006121526058080029
723,723,723,723,2021-12-16,206.58355712890625,208.9684295654297,198.5015563964844,-0.011412596828540122,0.04071504969099071
724,724,724,724,2021-12-17,199.71290588378903,207.80441284179688,197.9053192138672,-0.03893809013655536,0.009133593160113529
