,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PODD,PODD_6m,PODD_12m,PODD_6m_ret,PODD_12m_ret
491,491,491,491,2021-01-15,281.20001220703125,259.2099914550781,260.6499938964844,0.0848347728747334,0.07884143023885204
492,492,492,492,2021-01-19,284.4599914550781,265.75,260.54998779296875,0.07040448336812077,0.09176743343817817
493,493,493,493,2021-01-20,293.04998779296875,254.6499938964844,255.6300048828125,0.15079518875658793,0.14638337517268574
494,494,494,494,2021-01-21,290.6199951171875,265.82000732421875,251.6199951171875,0.09329616699137477,0.15499563133619976
495,495,495,495,2021-01-22,290.29998779296875,270.3999938964844,253.6600036621093,0.07359465364523121,0.14444525586172485
496,496,496,496,2021-01-25,288.9100036621094,284.1400146484375,252.3699951171875,0.01678745958950456,0.1447874519629586
497,497,497,497,2021-01-26,284.5799865722656,281.20001220703125,259.2099914550781,0.012019822967667126,0.09787429479385712
498,498,498,498,2021-01-27,260.0,284.4599914550781,265.75,-0.08598745760329829,-0.021636876763875823
499,499,499,499,2021-01-28,275.0299987792969,293.04998779296875,254.6499938964844,-0.061491178175385075,0.0800314367613808
500,500,500,500,2021-01-29,267.17999267578125,290.6199951171875,265.82000732421875,-0.08065516081216118,0.005116188827365864
501,501,501,501,2021-02-01,263.75,290.29998779296875,270.3999938964844,-0.09145707512706902,-0.02459317324922039
502,502,502,502,2021-02-02,274.8399963378906,288.9100036621094,284.1400146484375,-0.04870031202060465,-0.032730406951142266
503,503,503,503,2021-02-03,274.3999938964844,284.5799865722656,281.20001220703125,-0.035771990850087976,-0.02418214087963988
504,504,504,504,2021-02-04,278.0,260.0,284.4599914550781,0.0692307692307692,-0.02270966620660353
505,505,505,505,2021-02-05,281.1700134277344,275.0299987792969,293.04998779296875,0.022324890650800233,-0.04053907135333934
506,506,506,506,2021-02-08,280.8900146484375,267.17999267578125,290.6199951171875,0.051313804732726176,-0.03348007925203689
507,507,507,507,2021-02-09,282.0299987792969,263.75,290.29998779296875,0.06930805224377967,-0.028487734624259575
508,508,508,508,2021-02-10,280.1499938964844,274.8399963378906,288.9100036621094,0.019320323203852796,-0.03032089458511844
509,509,509,509,2021-02-11,287.1099853515625,274.3999938964844,284.5799865722656,0.04631921187240584,0.0088902905990349
510,510,510,510,2021-02-12,289.7699890136719,278.0,260.0,0.04233808997723698,0.11449995774489174
511,511,511,511,2021-02-16,282.2200012207031,281.1700134277344,275.0299987792969,0.003734351967937144,0.026142611618072964
512,512,512,512,2021-02-17,279.69000244140625,280.8900146484375,267.17999267578125,-0.004272178235076085,0.046822404777912
513,513,513,513,2021-02-18,273.3099975585937,282.0299987792969,263.75,-0.03091870105465988,0.036246436241113456
514,514,514,514,2021-02-19,274.0299987792969,280.1499938964844,274.8399963378906,-0.02184542298954628,-0.0029471604183763933
515,515,515,515,2021-02-22,256.510009765625,287.1099853515625,274.3999938964844,-0.10657928023112195,-0.06519673662094994
516,516,516,516,2021-02-23,260.739990234375,289.7699890136719,278.0,-0.10018290326789914,-0.062086366063399234
517,517,517,517,2021-02-24,262.3599853515625,282.2200012207031,281.1700134277344,-0.07037068876493124,-0.06689912571706857
518,518,518,518,2021-02-25,262.6700134277344,279.69000244140625,280.8900146484375,-0.06085304753514553,-0.06486525070500393
519,519,519,519,2021-02-26,259.1000061035156,273.3099975585937,282.0299987792969,-0.05199221244013097,-0.08130338182118402
520,520,520,520,2021-03-01,270.260009765625,274.0299987792969,280.1499938964844,-0.01375757774866182,-0.03530246063297693
521,521,521,521,2021-03-02,265.9100036621094,256.510009765625,287.1099853515625,0.03664571961567198,-0.07383923503563983
522,522,522,522,2021-03-03,253.1000061035156,260.739990234375,289.7699890136719,-0.029301159841234714,-0.1265485878471222
523,523,523,523,2021-03-04,242.3600006103516,262.3599853515625,282.2200012207031,-0.0762310788911309,-0.14123733412919948
524,524,524,524,2021-03-05,252.0,262.6700134277344,279.69000244140625,-0.04062136095588198,-0.099002474881837
525,525,525,525,2021-03-08,235.9499969482422,259.1000061035156,273.3099975585937,-0.08934777541465799,-0.136694599334377
526,526,526,526,2021-03-09,247.5599975585937,270.260009765625,274.0299987792969,-0.08399323387399127,-0.09659526817727015
527,527,527,527,2021-03-10,245.4199981689453,265.9100036621094,256.510009765625,-0.07705616641335777,-0.04323422546672817
528,528,528,528,2021-03-11,259.760009765625,253.1000061035156,260.739990234375,0.026313723830514446,-0.0037584586386963936
529,529,529,529,2021-03-12,261.8800048828125,242.3600006103516,262.3599853515625,0.08054136088175601,-0.001829472844751212
530,530,530,530,2021-03-15,269.5400085449219,252.0,262.6700134277344,0.06960320851159474,0.02615447049907571
531,531,531,531,2021-03-16,265.6600036621094,235.9499969482422,259.1000061035156,0.1259165378179019,0.02531839986129869
532,532,532,532,2021-03-17,259.9200134277344,247.5599975585937,270.260009765625,0.049927354948431146,-0.03825943892645334
533,533,533,533,2021-03-18,252.0,245.4199981689453,265.9100036621094,0.026811188493796045,-0.05231094532187952
534,534,534,534,2021-03-19,261.0299987792969,259.760009765625,253.1000061035156,0.004889085948286409,0.03133145983622776
535,535,535,535,2021-03-22,269.32000732421875,261.8800048828125,242.3600006103516,0.028409967552641247,0.11123950588369347
536,536,536,536,2021-03-23,277.04998779296875,269.5400085449219,252.0,0.02786220601753553,0.0994047134641618
537,537,537,537,2021-03-24,263.6300048828125,265.6600036621094,235.9499969482422,-0.007641341381139255,0.11731302518576503
538,538,538,538,2021-03-25,259.1700134277344,259.9200134277344,247.5599975585937,-0.0028855030826955286,0.046897786329121116
539,539,539,539,2021-03-26,266.79998779296875,252.0,245.4199981689453,0.058730110289558546,0.08711592284058933
540,540,540,540,2021-03-29,259.8299865722656,261.0299987792969,259.760009765625,-0.00459721952512393,0.000269390221781185
541,541,541,541,2021-03-30,261.3800048828125,269.32000732421875,261.8800048828125,-0.029481665771112775,-0.001909271386426603
542,542,542,542,2021-03-31,260.9200134277344,277.04998779296875,269.5400085449219,-0.05822044784671787,-0.031980391941520914
543,543,543,543,2021-04-01,264.82000732421875,263.6300048828125,265.6600036621094,0.004513911236830648,-0.003161922481033308
544,544,544,544,2021-04-05,269.1199951171875,259.1700134277344,259.9200134277344,0.03839171653331541,0.03539543403421308
545,545,545,545,2021-04-06,276.95001220703125,266.79998779296875,252.0,0.03804357150847659,0.0990079849485368
546,546,546,546,2021-04-07,278.5,259.8299865722656,261.0299987792969,0.07185472960235773,0.06692717811133342
547,547,547,547,2021-04-08,284.5599975585937,261.3800048828125,269.32000732421875,0.0886831136382209,0.05658692195128445
548,548,548,548,2021-04-09,287.1300048828125,260.9200134277344,277.04998779296875,0.1004522079803487,0.036383387597823225
549,549,549,549,2021-04-12,284.7200012207031,264.82000732421875,263.6300048828125,0.07514535664263788,0.07999846734921334
550,550,550,550,2021-04-13,288.1300048828125,269.1199951171875,259.1700134277344,0.07063767133819665,0.11174128932610161
551,551,551,551,2021-04-14,284.70001220703125,276.95001220703125,266.79998779296875,0.027983389270286763,0.06709154884951696
552,552,552,552,2021-04-15,294.8800048828125,278.5,259.8299865722656,0.05881509832248644,0.13489597091134264
553,553,553,553,2021-04-16,297.0,284.5599975585937,261.3800048828125,0.043716624079759514,0.13627666405912509
554,554,554,554,2021-04-19,281.510009765625,287.1300048828125,260.9200134277344,-0.019572998368739714,0.07891305870867327
555,555,555,555,2021-04-20,283.4800109863281,284.7200012207031,264.82000732421875,-0.004355121624960323,0.07046296784994777
556,556,556,556,2021-04-21,285.19000244140625,288.1300048828125,269.1199951171875,-0.010203735784483858,0.05971316741894683
557,557,557,557,2021-04-22,283.6400146484375,284.70001220703125,276.95001220703125,-0.0037232086868438374,0.024155992585424446
558,558,558,558,2021-04-23,295.5,294.8800048828125,278.5,0.0021025335964501846,0.061041292639138156
559,559,559,559,2021-04-26,299.1000061035156,297.0,284.5599975585937,0.007070727621264705,0.051096460042413305
560,560,560,560,2021-04-27,304.0599975585937,281.510009765625,287.1300048828125,0.08010368019148939,0.05896281262103176
561,561,561,561,2021-04-28,303.17999267578125,283.4800109863281,284.7200012207031,0.06949337140530609,0.0648355976957471
562,562,562,562,2021-04-29,301.5599975585937,285.19000244140625,288.1300048828125,0.05740031199218043,0.04661087859018154
563,563,563,563,2021-04-30,295.2200012207031,283.6400146484375,284.70001220703125,0.04082635021232339,0.03695113650371695
564,564,564,564,2021-05-03,282.0899963378906,295.5,294.8800048828125,-0.04538072305282359,-0.04337360395122325
565,565,565,565,2021-05-04,271.9599914550781,299.1000061035156,297.0,-0.09073893044002346,-0.08430979308054498
566,566,566,566,2021-05-05,264.45001220703125,304.0599975585937,281.510009765625,-0.13027029424983605,-0.06060174404738672
567,567,567,567,2021-05-06,253.1600036621093,303.17999267578125,283.4800109863281,-0.16498446540686806,-0.10695642073218747
568,568,568,568,2021-05-07,234.19000244140625,301.5599975585937,285.19000244140625,-0.22340494648696674,-0.1788281481237345
569,569,569,569,2021-05-10,226.75,295.2200012207031,283.6400146484375,-0.2319287342916706,-0.20057118780983996
570,570,570,570,2021-05-11,229.9600067138672,282.0899963378906,295.5,-0.18479914318401258,-0.22179354749960345
571,571,571,571,2021-05-12,225.5200042724609,271.9599914550781,299.1000061035156,-0.17076036417764073,-0.24600468181063628
572,572,572,572,2021-05-13,226.0200042724609,264.45001220703125,304.0599975585937,-0.1453204997566211,-0.256659849742629
573,573,573,573,2021-05-14,232.4199981689453,253.1600036621093,303.17999267578125,-0.08192449515384548,-0.23339269152402886
574,574,574,574,2021-05-17,228.42999267578125,234.19000244140625,301.5599975585937,-0.024595455423278123,-0.24250565550758485
575,575,575,575,2021-05-18,236.33999633789065,226.75,295.2200012207031,0.04229325838099518,-0.19944449779605022
576,576,576,576,2021-05-19,239.7899932861328,229.9600067138672,282.0899963378906,0.04274650498030641,-0.14995215569817788
577,577,577,577,2021-05-20,252.77999877929688,225.5200042724609,271.9599914550781,0.12087617058530187,-0.07052505250188379
578,578,578,578,2021-05-21,253.5200042724609,226.0200042724609,264.45001220703125,0.12167064631522395,-0.04133109256963663
579,579,579,579,2021-05-24,256.7699890136719,232.4199981689453,253.1600036621093,0.10476719316995542,0.014259698606975846
580,580,580,580,2021-05-25,259.6600036621094,228.42999267578125,234.19000244140625,0.13671589540631812,0.10875785027192042
581,581,581,581,2021-05-26,263.19000244140625,236.33999633789065,226.75,0.11360754218312108,0.16070563369969681
582,582,582,582,2021-05-27,272.04998779296875,239.7899932861328,229.9600067138672,0.1345343651114801,0.18303174400004663
583,583,583,583,2021-05-28,269.6700134277344,252.77999877929688,225.5200042724609,0.0668170532874488,0.1957698134039314
584,584,584,584,2021-06-01,264.4700012207031,253.5200042724609,226.0200042724609,0.043191845865047096,0.17011767198221883
585,585,585,585,2021-06-02,264.260009765625,256.7699890136719,232.4199981689453,0.029170156452958063,0.13699342503881828
586,586,586,586,2021-06-03,263.8399963378906,259.6600036621094,228.42999267578125,0.016097945840055417,0.15501468632609927
587,587,587,587,2021-06-04,271.8399963378906,263.19000244140625,236.33999633789065,0.03286596685377563,0.15020733075262616
588,588,588,588,2021-06-07,276.1099853515625,272.04998779296875,239.7899932861328,0.014923718951545872,0.15146583711727435
589,589,589,589,2021-06-08,278.2699890136719,269.6700134277344,252.77999877929688,0.03189073741134396,0.10083863579978258
590,590,590,590,2021-06-09,272.92999267578125,264.4700012207031,253.5200042724609,0.03198847285525663,0.07656195990932613
591,591,591,591,2021-06-10,281.6000061035156,264.260009765625,256.7699890136719,0.06561717890372298,0.09670139873130457
592,592,592,592,2021-06-11,282.45001220703125,263.8399963378906,259.6600036621094,0.07053523395788486,0.0877686521740102
593,593,593,593,2021-06-14,283.95001220703125,271.8399963378906,263.19000244140625,0.044548322661423834,0.07887841321118105
594,594,594,594,2021-06-15,277.75,276.1099853515625,272.04998779296875,0.005939715097044829,0.020952076687351218
595,595,595,595,2021-06-16,279.489990234375,278.2699890136719,269.6700134277344,0.004384235702266759,0.036414789623141264
596,596,596,596,2021-06-17,284.7900085449219,272.92999267578125,264.4700012207031,0.04345442489799711,0.07683293844454386
597,597,597,597,2021-06-18,280.54998779296875,281.6000061035156,264.260009765625,-0.0037287581242483325,0.06164375019054713
598,598,598,598,2021-06-21,281.5799865722656,282.45001220703125,263.8399963378906,-0.0030802818097522833,0.0672376837500257
599,599,599,599,2021-06-22,282.3800048828125,283.95001220703125,271.8399963378906,-0.005529168011002006,0.03877283948981858
600,600,600,600,2021-06-23,280.54998779296875,277.75,276.1099853515625,0.0100809641511026,0.016080557303108423
601,601,601,601,2021-06-24,277.0400085449219,279.489990234375,278.2699890136719,-0.008765901374137242,-0.004420097449637561
602,602,602,602,2021-06-25,278.3399963378906,284.7900085449219,272.92999267578125,-0.022648309327937155,0.019821946313302474
603,603,603,603,2021-06-28,283.239990234375,280.54998779296875,281.6000061035156,0.009588317798792101,0.005823807156653649
604,604,604,604,2021-06-29,283.4200134277344,281.5799865722656,282.45001220703125,0.006534650696833344,0.00343424032140649
605,605,605,605,2021-06-30,274.510009765625,282.3800048828125,283.95001220703125,-0.027870227994554853,-0.03324529683247002
606,606,606,606,2021-07-01,278.5899963378906,280.54998779296875,277.75,-0.0069862468022080515,0.0030242892453307135
607,607,607,607,2021-07-02,281.3399963378906,277.0400085449219,279.489990234375,0.015521179830860099,0.0066192213251152765
608,608,608,608,2021-07-06,286.7699890136719,278.3399963378906,284.7900085449219,0.030286673804319708,0.006952422519548085
609,609,609,609,2021-07-07,284.0400085449219,283.239990234375,280.54998779296875,0.0028245245661986385,0.012439924804162006
610,610,610,610,2021-07-08,282.7200012207031,283.4200134277344,281.5799865722656,-0.0024698757104876234,0.004048635211312934
611,611,611,611,2021-07-09,280.69000244140625,274.510009765625,282.3800048828125,0.022512813580305213,-0.0059848516615317315
612,612,612,612,2021-07-12,275.6400146484375,278.5899963378906,280.54998779296875,-0.010588972067307134,-0.017501241697271297
613,613,613,613,2021-07-13,268.82000732421875,281.3399963378906,277.0400085449219,-0.04450127666396675,-0.029670809150911026
614,614,614,614,2021-07-14,260.6700134277344,286.7699890136719,278.3399963378906,-0.0910136227145204,-0.06348344881310475
615,615,615,615,2021-07-15,260.3599853515625,284.0400085449219,283.239990234375,-0.08336861878954038,-0.08077957093516275
616,616,616,616,2021-07-16,268.3299865722656,282.7200012207031,283.4200134277344,-0.05089846698608369,-0.05324262980926142
617,617,617,617,2021-07-19,265.0,280.69000244140625,274.510009765625,-0.055897973938995316,-0.034643581025495584
618,618,618,618,2021-07-20,272.8999938964844,275.6400146484375,278.5899963378906,-0.009940576862353834,-0.020424288438932625
619,619,619,619,2021-07-21,271.4800109863281,268.82000732421875,281.3399963378906,0.009895110444295252,-0.03504651126717373
620,620,620,620,2021-07-22,271.4599914550781,260.6700134277344,286.7699890136719,0.041393246140814854,-0.05338772586089491
621,621,621,621,2021-07-23,276.54998779296875,260.3599853515625,284.0400085449219,0.06218314392491986,-0.026369597685632185
622,622,622,622,2021-07-26,263.6700134277344,268.3299865722656,282.7200012207031,-0.01736657614774728,-0.06738111103111355
623,623,623,623,2021-07-27,266.8500061035156,265.0,280.69000244140625,0.006981155107606218,-0.04930705125765822
624,624,624,624,2021-07-28,272.510009765625,272.8999938964844,275.6400146484375,-0.0014290367884994826,-0.011355408200818151
625,625,625,625,2021-07-29,273.739990234375,271.4800109863281,268.82000732421875,0.0083246616936401,0.01830214558480514
626,626,626,626,2021-07-30,279.69000244140625,271.4599914550781,260.6700134277344,0.030317583604912324,0.07296577294628026
627,627,627,627,2021-08-02,278.70001220703125,276.54998779296875,260.3599853515625,0.007774451307052788,0.07044103505653654
628,628,628,628,2021-08-03,278.8599853515625,263.6700134277344,268.3299865722656,0.057609781735727505,0.03924272092661174
629,629,629,629,2021-08-04,279.17999267578125,266.8500061035156,265.0,0.046205682181931884,0.053509406323702935
630,630,630,630,2021-08-05,280.45001220703125,272.510009765625,272.8999938964844,0.029136553362700823,0.027665879367555934
631,631,631,631,2021-08-06,275.510009765625,273.739990234375,271.4800109863281,0.0064660612055056355,0.014844550671172074
632,632,632,632,2021-08-09,286.6499938964844,279.69000244140625,271.4599914550781,0.02488466299947989,0.05595668945535914
633,633,633,633,2021-08-10,279.3999938964844,278.70001220703125,276.54998779296875,0.002511595474682382,0.010305573058456252
634,634,634,634,2021-08-11,275.0299987792969,278.8599853515625,263.6700134277344,-0.013734442994526863,0.043084100478024245
635,635,635,635,2021-08-12,281.3500061035156,279.17999267578125,266.8500061035156,0.007772811392879664,0.05433764162769106
636,636,636,636,2021-08-13,287.57000732421875,280.45001220703125,272.510009765625,0.025387751140233394,0.0552640160687905
637,637,637,637,2021-08-16,292.9100036621094,275.510009765625,273.739990234375,0.06315557794537652,0.07003000698334616
638,638,638,638,2021-08-17,302.8399963378906,286.6499938964844,279.69000244140625,0.05648003762823328,0.08277018733028974
639,639,639,639,2021-08-18,297.0,279.3999938964844,278.70001220703125,0.06299214920540153,0.06566195547696885
640,640,640,640,2021-08-19,294.8099975585937,275.0299987792969,278.8599853515625,0.07191942285237651,0.057197206644484355
641,641,641,641,2021-08-20,295.2799987792969,281.3500061035156,279.17999267578125,0.04951125776999654,0.05766891083134662
642,642,642,642,2021-08-23,293.5400085449219,287.57000732421875,280.45001220703125,0.020760166459126816,0.04667497153905442
643,643,643,643,2021-08-24,300.0199890136719,292.9100036621094,275.510009765625,0.024273617365982325,0.08896220964493229
644,644,644,644,2021-08-25,299.75,302.8399963378906,286.6499938964844,-0.0102033957708908,0.0457003536802667
645,645,645,645,2021-08-26,294.1300048828125,297.0,279.3999938964844,-0.00966328322285348,0.05272015500395999
646,646,646,646,2021-08-27,295.0899963378906,294.8099975585937,275.0299987792969,0.0009497601221657437,0.07293748917437659
647,647,647,647,2021-08-30,296.1499938964844,295.2799987792969,281.3500061035156,0.002946339477052584,0.05260347422037537
648,648,648,648,2021-08-31,297.8099975585937,293.5400085449219,287.57000732421875,0.014546531611953517,0.03560868648874749
649,649,649,649,2021-09-01,299.989990234375,300.0199890136719,292.9100036621094,-9.998926870002922e-05,0.024171200996033093
650,650,650,650,2021-09-02,301.70001220703125,299.75,302.8399963378906,0.006505461908361099,-0.0037643116650531994
651,651,651,651,2021-09-03,302.5899963378906,294.1300048828125,297.0,0.028762762433736544,0.01882153649121432
652,652,652,652,2021-09-07,307.2699890136719,295.0899963378906,294.8099975585937,0.04127551874660851,0.042264480710501484
653,653,653,653,2021-09-08,302.67999267578125,296.1499938964844,295.2799987792969,0.022049633340797348,0.025060938523016496
654,654,654,654,2021-09-09,302.2699890136719,297.8099975585937,293.5400085449219,0.014975962834157919,0.029740342762898164
655,655,655,655,2021-09-10,296.4200134277344,299.989990234375,300.0199890136719,-0.01190031975350736,-0.01199911911793805
656,656,656,656,2021-09-13,295.1000061035156,301.70001220703125,299.75,-0.021876055142439288,-0.015512907077512517
657,657,657,657,2021-09-14,294.2900085449219,302.5899963378906,294.1300048828125,-0.02742981557030877,0.0005439895945777984
658,658,658,658,2021-09-15,291.44000244140625,307.2699890136719,295.0899963378906,-0.051518166883396055,-0.012369087199774031
659,659,659,659,2021-09-16,287.8999938964844,302.67999267578125,296.1499938964844,-0.04883044514649704,-0.027857505217047884
660,660,660,660,2021-09-17,292.45001220703125,302.2699890136719,297.8099975585937,-0.032487435615702,-0.017998003409901875
661,661,661,661,2021-09-20,289.04998779296875,296.4200134277344,299.989990234375,-0.024863454898136905,-0.036467891588179646
662,662,662,662,2021-09-21,293.32000732421875,295.1000061035156,301.70001220703125,-0.006031849347615692,-0.027775951421115663
663,663,663,663,2021-09-22,288.0,294.2900085449219,302.5899963378906,-0.021373503558690277,-0.04821704786829284
664,664,664,664,2021-09-23,290.6000061035156,291.44000244140625,307.2699890136719,-0.0028822273224469175,-0.05425190713764927
665,665,665,665,2021-09-24,289.20001220703125,287.8999938964844,302.67999267578125,0.00451552045191872,-0.04453541956831353
666,666,666,666,2021-09-27,286.2799987792969,292.45001220703125,302.2699890136719,-0.02109766855939299,-0.052899695026130344
667,667,667,667,2021-09-28,276.5400085449219,289.04998779296875,296.4200134277344,-0.043279639426960004,-0.06706701296219708
668,668,668,668,2021-09-29,278.9700012207031,293.32000732421875,295.1000061035156,-0.04892269789034187,-0.054659452894604166
669,669,669,669,2021-09-30,284.2300109863281,288.0,294.2900085449219,-0.013090239630805134,-0.034183958906162215
670,670,670,670,2021-10-01,285.3299865722656,290.6000061035156,291.44000244140625,-0.018134960153348256,-0.020964918398149623
671,671,671,671,2021-10-04,279.3999938964844,289.20001220703125,287.8999938964844,-0.03388664556324872,-0.029524140952417732
672,672,672,672,2021-10-05,287.0299987792969,286.2799987792969,292.45001220703125,0.002619812781884834,-0.01853312771926796
673,673,673,673,2021-10-06,291.6300048828125,276.5400085449219,289.04998779296875,0.054567136297167584,0.008925850886704279
674,674,674,674,2021-10-07,293.0,278.9700012207031,293.32000732421875,0.05029214151308414,-0.0010909836227606107
675,675,675,675,2021-10-08,290.9200134277344,284.2300109863281,288.0,0.02353728382935616,0.01013893551296663
676,676,676,676,2021-10-11,293.2300109863281,285.3299865722656,290.6000061035156,0.02768732620418657,0.009050257493372627
677,677,677,677,2021-10-12,297.510009765625,279.3999938964844,289.20001220703125,0.06481752421172304,0.02873443017922428
678,678,678,678,2021-10-13,300.25,287.0299987792969,286.2799987792969,0.04605790780380503,0.048798383681261326
679,679,679,679,2021-10-14,304.0299987792969,291.6300048828125,276.5400085449219,0.04251960939844701,0.09940691901696197
680,680,680,680,2021-10-15,300.489990234375,293.0,278.9700012207031,0.02556310660196237,0.07714087148978654
681,681,681,681,2021-10-18,291.9100036621094,290.9200134277344,284.2300109863281,0.0034029636624532955,0.027020344013393593
682,682,682,682,2021-10-19,299.92999267578125,293.2300109863281,285.3299865722656,0.022848894855327373,0.05116884586477877
683,683,683,683,2021-10-20,298.69000244140625,297.510009765625,279.3999938964844,0.003966228486600665,0.06904083380928294
684,684,684,684,2021-10-21,303.3500061035156,300.25,287.0299987792969,0.010324749720285187,0.05685819389480451
685,685,685,685,2021-10-22,304.3299865722656,304.0299987792969,291.6300048828125,0.0009867045823543918,0.04354826827423475
686,686,686,686,2021-10-25,302.20001220703125,300.489990234375,293.0,0.005690778489235049,0.031399359068366106
687,687,687,687,2021-10-26,303.9200134277344,291.9100036621094,290.9200134277344,0.04114285092992831,0.04468582221906581
688,688,688,688,2021-10-27,299.3299865722656,299.92999267578125,293.2300109863281,-0.0020004871742327346,0.02080269875999119
689,689,689,689,2021-10-28,309.989990234375,298.69000244140625,297.510009765625,0.03783182463626478,0.041948102783437635
690,690,690,690,2021-10-29,310.0199890136719,303.3500061035156,300.25,0.02198774608852383,0.03253951378408626
691,691,691,691,2021-11-01,308.70001220703125,304.3299865722656,304.0299987792969,0.01435949734689701,0.015360370511083854
692,692,692,692,2021-11-02,312.8599853515625,302.20001220703125,300.489990234375,0.03527456225656378,0.04116608046590575
693,693,693,693,2021-11-03,311.9800109863281,303.9200134277344,291.9100036621094,0.026520127673363092,0.06875409226279938
694,694,694,694,2021-11-04,301.6099853515625,299.3299865722656,299.92999267578125,0.0076170075888686295,0.005601282688648235
695,695,695,695,2021-11-05,308.0,309.989990234375,298.69000244140625,-0.00641953062055467,0.031169431459026065
696,696,696,696,2021-11-08,313.4700012207031,310.0199890136719,303.3500061035156,0.011128354071643809,0.03336078758387817
697,697,697,697,2021-11-09,318.2900085449219,308.70001220703125,304.3299865722656,0.031065746545740458,0.04587133239774044
698,698,698,698,2021-11-10,307.67999267578125,312.8599853515625,302.20001220703125,-0.016556903785444055,0.01813362093776405
699,699,699,699,2021-11-11,314.6199951171875,311.9800109863281,303.9200134277344,0.008462029738742105,0.035206571521152474
700,700,700,700,2021-11-12,314.8500061035156,301.6099853515625,299.3299865722656,0.043897819684319384,0.051849197298858174
701,701,701,701,2021-11-15,316.2200012207031,308.0,309.989990234375,0.026688315651633543,0.020097458571542104
702,702,702,702,2021-11-16,317.010009765625,313.4700012207031,310.0199890136719,0.011292973908624493,0.022547000192445266
703,703,703,703,2021-11-17,310.8699951171875,318.2900085449219,308.70001220703125,-0.023312115456137983,0.007029422819397002
704,704,704,704,2021-11-18,302.760009765625,307.67999267578125,312.8599853515625,-0.015990584462021507,-0.032282733679054876
705,705,705,705,2021-11-19,301.0,314.6199951171875,311.9800109863281,-0.04329030363157438,-0.035194597729561905
706,706,706,706,2021-11-22,298.8299865722656,314.8500061035156,301.6099853515625,-0.050881433129091214,-0.009217197421552359
707,707,707,707,2021-11-23,290.79998779296875,316.2200012207031,308.0,-0.08038711444439184,-0.05584419547737418
708,708,708,708,2021-11-24,297.5599975585937,317.010009765625,313.4700012207031,-0.061354568019512334,-0.05075446964670716
709,709,709,709,2021-11-26,295.3900146484375,310.8699951171875,318.2900085449219,-0.04979567250584793,-0.07194694549531355
710,710,710,710,2021-11-29,295.8699951171875,302.760009765625,307.67999267578125,-0.022757347160119457,-0.03838402834024557
711,711,711,711,2021-11-30,288.44000244140625,301.0,314.6199951171875,-0.041727566639846336,-0.08321147124177508
712,712,712,712,2021-12-01,283.4599914550781,298.8299865722656,314.8500061035156,-0.051433911614725436,-0.0996983136094245
713,713,713,713,2021-12-02,287.239990234375,290.79998779296875,316.2200012207031,-0.012242082902452656,-0.09164509162752732
714,714,714,714,2021-12-03,263.1700134277344,297.5599975585937,317.010009765625,-0.11557327736597878,-0.16983689687810222
715,715,715,715,2021-12-06,259.1400146484375,295.3900146484375,310.8699951171875,-0.12271911101376742,-0.16640390285736495
716,716,716,716,2021-12-07,272.5,295.8699951171875,302.760009765625,-0.07898737791215082,-0.09994718189185592
717,717,717,717,2021-12-08,277.1300048828125,288.44000244140625,301.0,-0.03921091895321027,-0.07930230935942695
718,718,718,718,2021-12-09,268.5,283.4599914550781,298.8299865722656,-0.05277637728797058,-0.10149579337792114
719,719,719,719,2021-12-10,262.5199890136719,287.239990234375,290.79998779296875,-0.08606044444066685,-0.09724896824765494
720,720,720,720,2021-12-13,264.6000061035156,263.1700134277344,297.5599975585937,0.005433721939501757,-0.11076754847932069
721,721,721,721,2021-12-14,255.32000732421875,259.1400146484375,295.3900146484375,-0.014741094035211733,-0.13565119109360757
722,722,722,722,2021-12-15,269.0,272.5,295.8699951171875,-0.012844036697247652,-0.09081689782887548
723,723,723,723,2021-12-16,258.739990234375,277.1300048828125,288.44000244140625,-0.06635880029018848,-0.10296772970338786
724,724,724,724,2021-12-17,262.70001220703125,268.5,283.4599914550781,-0.021601444294110816,-0.07323777560805034
725,725,725,725,2021-12-20,256.8999938964844,262.5199890136719,287.239990234375,-0.021407875028117584,-0.10562594822933447
726,726,726,726,2021-12-21,265.57000732421875,264.6000061035156,263.1700134277344,0.003665915337596859,0.009119556841696852
727,727,727,727,2021-12-22,269.3900146484375,255.32000732421875,259.1400146484375,0.0551073434145406,0.0395539068480244
728,728,728,728,2021-12-23,273.260009765625,269.0,272.5,0.015836467530204512,0.002789026662844085
729,729,729,729,2021-12-27,272.760009765625,258.739990234375,277.1300048828125,0.05418574654250485,-0.015768754881072544
730,730,730,730,2021-12-28,266.1700134277344,262.70001220703125,268.5,0.013208987664486527,-0.008677789840840333
731,731,731,731,2021-12-29,270.19000244140625,256.8999938964844,262.5199890136719,0.05173222600494487,0.029216873947587096
732,732,732,732,2021-12-30,269.57000732421875,265.57000732421875,264.6000061035156,0.015061941822054559,0.01878307296319104
733,733,733,733,2021-12-31,266.07000732421875,269.3900146484375,255.32000732421875,-0.012324166241096446,0.0421040251120981
734,734,734,734,2022-01-03,275.70001220703125,273.260009765625,269.0,0.008929233529264113,0.024907108576324388
735,735,735,735,2022-01-04,273.54998779296875,272.760009765625,258.739990234375,0.0028962384479402914,0.05723891983291174
