,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PAYC,PAYC_6m,PAYC_12m,PAYC_6m_ret,PAYC_12m_ret
245,245,245,245,2020-01-27,311.0401611328125,292.90704345703125,281.7703552246094,0.06190741424912627,0.10387823050040557
246,246,246,246,2020-01-28,317.0712890625,294.82781982421875,283.9300231933594,0.07544562535361554,0.11672335844022763
247,247,247,247,2020-01-29,320.5147705078125,298.3509521484375,284.2185974121094,0.07428774133205351,0.12770513057973698
248,248,248,248,2020-01-30,324.0677490234375,301.83428955078125,294.02166748046875,0.07366114534483881,0.10219002497482488
249,249,249,249,2020-01-31,316.6433410644531,313.34912109375,285.1441955566406,0.010512938281762585,0.1104674266517045
250,250,250,250,2020-02-03,321.92803955078125,313.3092956542969,287.7119140625,0.027508739817264205,0.11892495171697481
251,251,251,251,2020-02-04,336.1299743652344,311.0401611328125,292.90704345703125,0.08066422400581463,0.14756535178555308
252,252,252,252,2020-02-05,320.962646484375,317.0712890625,294.82781982421875,0.012272815471185528,0.08864437106287415
253,253,253,253,2020-02-06,289.3241882324219,320.5147705078125,298.3509521484375,-0.09731402464221339,-0.03025552240076168
254,254,254,254,2020-02-07,292.1307373046875,324.0677490234375,301.83428955078125,-0.09855041674153209,-0.03214860796808572
255,255,255,255,2020-02-10,296.5694580078125,316.6433410644531,313.34912109375,-0.06339587938012115,-0.053549418065599874
256,256,256,256,2020-02-11,293.3548889160156,321.92803955078125,313.3092956542969,-0.08875632788817223,-0.0636891628019195
257,257,257,257,2020-02-12,294.9472351074219,336.1299743652344,311.0401611328125,-0.12252028202954579,-0.051739061498617955
258,258,258,258,2020-02-13,301.8442077636719,320.962646484375,317.0712890625,-0.059565930584492,-0.0480241567877393
259,259,259,259,2020-02-14,312.9311218261719,289.3241882324219,320.5147705078125,0.08159336327174249,-0.02366083993453827
260,260,260,260,2020-02-18,316.6433410644531,292.1307373046875,324.0677490234375,0.08390970421643584,-0.022910048844284825
261,261,261,261,2020-02-19,322.9331970214844,296.5694580078125,316.6433410644531,0.0888956644111929,0.019864166212644196
262,262,262,262,2020-02-20,308.8506164550781,293.3548889160156,321.92803955078125,0.052822462227649414,-0.040622193437860776
263,263,263,263,2020-02-21,298.9580383300781,294.9472351074219,336.1299743652344,0.013598375388043538,-0.11058798342918896
264,264,264,264,2020-02-24,294.3600769042969,301.8442077636719,320.962646484375,-0.024794681053593948,-0.08288369338758295
265,265,265,265,2020-02-25,287.53277587890625,312.9311218261719,289.3241882324219,-0.08116273574532473,-0.006191713055379022
266,266,266,266,2020-02-26,290.5284423828125,316.6433410644531,292.1307373046875,-0.0824741761309451,-0.005484855639151132
267,267,267,267,2020-02-27,280.01873779296875,322.9331970214844,296.5694580078125,-0.1328895871478354,-0.055807230879478364
268,268,268,268,2020-02-28,281.3025817871094,308.8506164550781,293.3548889160156,-0.08919533651627198,-0.04108439158263588
269,269,269,269,2020-03-02,290.5682067871094,298.9580383300781,294.9472351074219,-0.028063575710600475,-0.014846819359800478
270,270,270,270,2020-03-03,280.9542541503906,294.3600769042969,301.8442077636719,-0.0455422586340225,-0.06920773391032564
271,271,271,271,2020-03-04,292.2899780273437,287.53277587890625,312.9311218261719,0.01654490391189678,-0.06596066149756108
272,272,272,272,2020-03-05,280.9144897460937,290.5284423828125,316.6433410644531,-0.03309126141959984,-0.11283626302782979
273,273,273,273,2020-03-06,266.4338073730469,280.01873779296875,322.9331970214844,-0.048514362028036384,-0.17495689563522532
274,274,274,274,2020-03-09,239.69190979003903,281.3025817871094,308.8506164550781,-0.147921400979396,-0.22392283835735238
275,275,275,275,2020-03-10,238.33839416503903,290.5682067871094,298.9580383300781,-0.17975061070717058,-0.2027697415451637
276,276,276,276,2020-03-11,219.6280059814453,280.9542541503906,294.3600769042969,-0.21827841103312962,-0.2538797778176578
277,277,277,277,2020-03-12,191.06483459472656,292.2899780273437,287.53277587890625,-0.3463175306788915,-0.33550241703508243
278,278,278,278,2020-03-13,225.53970336914065,280.9144897460937,290.5284423828125,-0.19712328270073887,-0.22369148604059896
279,279,279,279,2020-03-16,195.3343963623047,266.4338073730469,280.01873779296875,-0.266855815753113,-0.3024238381264158
280,280,280,280,2020-03-17,215.7167510986328,239.69190979003903,281.3025817871094,-0.10002489742940235,-0.23315047544822076
281,281,281,281,2020-03-18,191.472885131836,238.33839416503903,290.5682067871094,-0.19663432405586612,-0.34103979492800307
282,282,282,282,2020-03-19,196.60829162597656,219.6280059814453,280.9542541503906,-0.10481229045722662,-0.30021244127260993
283,283,283,283,2020-03-20,191.8908843994141,191.06483459472656,292.2899780273437,0.004323400517105558,-0.3434913995530058
284,284,284,284,2020-03-23,178.0869903564453,225.53970336914065,280.9144897460937,-0.21039627304567976,-0.36604555173565323
285,285,285,285,2020-03-24,200.65887451171875,195.3343963623047,266.4338073730469,0.02725827221713817,-0.2468715720044996
286,286,286,286,2020-03-25,209.64581298828125,215.7167510986328,239.69190979003903,-0.028143100057981707,-0.12535298679073903
287,287,287,287,2020-03-26,228.11737060546875,191.472885131836,238.33839416503903,0.19138211370451597,-0.04288450291602064
288,288,288,288,2020-03-27,207.9439849853516,196.60829162597656,219.6280059814453,0.05765623242858853,-0.05319913980861268
289,289,289,289,2020-03-30,212.10406494140625,191.8908843994141,191.06483459472656,0.10533684601671411,0.11011565990835859
290,290,290,290,2020-03-31,201.0470123291016,178.0869903564453,225.53970336914065,0.1289258801370119,-0.10859591758862919
291,291,291,291,2020-04-01,186.5464782714844,200.65887451171875,195.3343963623047,-0.0703302870335305,-0.04498909692546171
292,292,292,292,2020-04-02,180.3959350585937,209.64581298828125,215.7167510986328,-0.1395204488597278,-0.16373701096531568
293,293,293,293,2020-04-03,164.223388671875,228.11737060546875,191.472885131836,-0.28009257587007275,-0.1423151713685138
294,294,294,294,2020-04-06,180.98312377929688,207.9439849853516,196.60829162597656,-0.12965444135329973,-0.07947359553077582
295,295,295,295,2020-04-07,185.1332550048828,212.10406494140625,191.8908843994141,-0.12715838305114102,-0.035216000049619445
296,296,296,296,2020-04-08,201.6143035888672,201.0470123291016,178.0869903564453,0.0028216846059714307,0.13211135291427745
297,297,297,297,2020-04-09,220.9317779541016,186.5464782714844,200.65887451171875,0.18432564367457882,0.10103168121377504
298,298,298,298,2020-04-13,215.31866455078125,180.3959350585937,209.64581298828125,0.1935893371480042,0.02705921707492953
299,299,299,299,2020-04-14,227.42068481445312,164.223388671875,228.11737060546875,0.38482518631282714,-0.0030540672512859857
300,300,300,300,2020-04-15,225.3207397460937,180.98312377929688,207.9439849853516,0.24498204606560514,0.08356459438808095
301,301,301,301,2020-04-16,205.724609375,185.1332550048828,212.10406494140625,0.11122450350464641,-0.03007700756781151
302,302,302,302,2020-04-17,223.9174652099609,201.6143035888672,201.0470123291016,0.11062291327590734,0.11375674085333731
303,303,303,303,2020-04-20,221.3000030517578,220.9317779541016,186.5464782714844,0.0016666914151783896,0.18629954905766688
304,304,304,304,2020-04-21,207.2075042724609,215.31866455078125,180.3959350585937,-0.03767049315136073,0.14862623819743304
305,305,305,305,2020-04-22,216.70204162597656,227.42068481445312,164.223388671875,-0.047131346901103766,0.3195565100593316
306,306,306,306,2020-04-23,210.6609649658203,225.3207397460937,180.98312377929688,-0.06506180832174169,0.1639812628204751
307,307,307,307,2020-04-24,210.79034423828125,205.724609375,185.1332550048828,0.024623864294462283,0.1385871448796261
308,308,308,308,2020-04-27,225.022201538086,223.9174652099609,201.6143035888672,0.004933676464625947,0.11610236740421098
309,309,309,309,2020-04-28,235.56170654296875,221.3000030517578,220.9317779541016,0.06444511204039793,0.06621921357056437
310,310,310,310,2020-04-29,268.712890625,207.2075042724609,215.31866455078125,0.2968299172778248,0.24797769476053078
311,311,311,311,2020-04-30,259.77569580078125,216.70204162597656,227.42068481445312,0.19876902797782114,0.14226942906589946
312,312,312,312,2020-05-01,240.50799560546875,210.6609649658203,225.3207397460937,0.14168277755915115,0.06740283152136395
313,313,313,313,2020-05-04,246.9372100830078,210.79034423828125,205.724609375,0.17148255047140815,0.20032897781754655
314,314,314,314,2020-05-05,255.7550048828125,225.022201538086,223.9174652099609,0.13657676058033252,0.14218426259424843
315,315,315,315,2020-05-06,253.82421875,235.56170654296875,221.3000030517578,0.07752750850316992,0.14696888951526765
316,316,316,316,2020-05-07,267.5385437011719,268.712890625,207.2075042724609,-0.0043702664248697065,0.29116242503157896
317,317,317,317,2020-05-08,270.73321533203125,259.77569580078125,216.70204162597656,0.04218069553224568,0.24933393936043946
318,318,318,318,2020-05-11,272.98248291015625,240.50799560546875,210.6609649658203,0.1350245642475809,0.29583799710804315
319,319,319,319,2020-05-12,262.19415283203125,246.9372100830078,210.79034423828125,0.06178470528558577,0.24386225459949062
320,320,320,320,2020-05-13,242.150131225586,255.7550048828125,225.022201538086,-0.053194945934529336,0.0761166212508193
321,321,321,321,2020-05-14,251.6048583984375,253.82421875,235.56170654296875,-0.008743690269163884,0.06810594171231443
322,322,322,322,2020-05-15,260.4325866699219,267.5385437011719,268.712890625,-0.026560498285387313,-0.03081468825637257
323,323,323,323,2020-05-18,282.546630859375,270.73321533203125,259.77569580078125,0.04363489538162346,0.08765614115054277
324,324,324,324,2020-05-19,278.3567199707031,272.98248291015625,240.50799560546875,0.019687113265489886,0.15736992140303618
325,325,325,325,2020-05-20,272.1663818359375,262.19415283203125,246.9372100830078,0.03803375817573906,0.10216836800111628
326,326,326,326,2020-05-21,272.9725341796875,242.150131225586,255.7550048828125,0.12728633595241567,0.06732040025869335
327,327,327,327,2020-05-22,268.0660095214844,251.6048583984375,253.82421875,0.06542461551747647,0.05610887267424869
328,328,328,328,2020-05-26,278.9638061523437,260.4325866699219,267.5385437011719,0.07115553287465026,0.042705108180350004
329,329,329,329,2020-05-27,285.69158935546875,282.546630859375,270.73321533203125,0.011130759147713887,0.05525134404026599
330,330,330,330,2020-05-28,285.84088134765625,278.3567199707031,272.98248291015625,0.02688694340751252,0.0471033829732288
331,331,331,331,2020-05-29,295.8131103515625,272.1663818359375,262.19415283203125,0.08688335552727922,0.1282216142366397
332,332,332,332,2020-06-01,304.15313720703125,272.9725341796875,242.150131225586,0.11422615510034695,0.2560519198054183
333,333,333,333,2020-06-02,305.3772888183594,268.0660095214844,251.6048583984375,0.13918690908809395,0.213717774617725
334,334,334,334,2020-06-03,305.5166320800781,278.9638061523437,260.4325866699219,0.0951837670053648,0.1731121515422982
335,335,335,335,2020-06-04,301.72479248046875,285.69158935546875,282.546630859375,0.056120669009443125,0.06787609380710968
336,336,336,336,2020-06-05,328.2079467773437,285.84088134765625,278.3567199707031,0.14821905540571767,0.17909115616783877
337,337,337,337,2020-06-08,329.4420166015625,295.8131103515625,272.1663818359375,0.11368294735156703,0.2104434588109816
338,338,338,338,2020-06-09,326.038330078125,304.15313720703125,272.9725341796875,0.07195451959516341,0.1943997628109584
339,339,339,339,2020-06-10,329.91973876953125,305.3772888183594,268.0660095214844,0.08036763325176377,0.23074066480289646
340,340,340,340,2020-06-11,294.2705078125,305.5166320800781,278.9638061523437,-0.03681018670247205,0.05486984806838069
341,341,341,341,2020-06-12,301.3565368652344,301.72479248046875,285.69158935546875,-0.001220501677064556,0.05483167196173455
342,342,342,342,2020-06-15,306.25311279296875,328.2079467773437,285.84088134765625,-0.06689306032942921,0.0714111688610628
343,343,343,343,2020-06-16,311.149658203125,329.4420166015625,295.8131103515625,-0.0555252744842224,0.05184539601147353
344,344,344,344,2020-06-17,307.5469055175781,326.038330078125,304.15313720703125,-0.056715492795328615,0.011158090762144024
345,345,345,345,2020-06-18,314.7921447753906,329.91973876953125,305.3772888183594,-0.045852345938925954,0.030830242790685247
346,346,346,346,2020-06-19,316.6433410644531,294.2705078125,305.5166320800781,0.07602811922358321,0.03641932325785335
347,347,347,347,2020-06-22,321.12188720703125,301.3565368652344,301.72479248046875,0.06558792633934418,0.06428737448818733
348,348,348,348,2020-06-23,328.068603515625,306.25311279296875,328.2079467773437,0.07123353138749589,-0.00042455785451545047
349,349,349,349,2020-06-24,311.0799865722656,311.149658203125,329.4420166015625,-0.0002239167841665557,-0.05573675822748647
350,350,350,350,2020-06-25,315.5286865234375,307.5469055175781,326.038330078125,0.025953052567466495,-0.032234380393769024
351,351,351,351,2020-06-26,304.9095458984375,314.7921447753906,329.91973876953125,-0.031394045375574775,-0.07580690068551754
352,352,352,352,2020-06-29,298.9281311035156,316.6433410644531,294.2705078125,-0.05594688933417846,0.01582769311691723
353,353,353,353,2020-06-30,308.2535400390625,321.12188720703125,301.3565368652344,-0.04007309274335569,0.022886522540947807
354,354,354,354,2020-07-01,318.7333374023437,328.068603515625,306.25311279296875,-0.028455225563322473,0.0407513396208703
355,355,355,355,2020-07-02,319.9674072265625,311.0799865722656,311.149658203125,0.028569567435776877,0.028339253445945012
356,356,356,356,2020-07-06,319.8778381347656,315.5286865234375,307.5469055175781,0.013783696370837095,0.04009447793479004
357,357,357,357,2020-07-07,312.2344665527344,304.9095458984375,314.7921447753906,0.024023257890183336,-0.008124974733664914
358,358,358,358,2020-07-08,317.61865234375,298.9281311035156,316.6433410644531,0.06252513328617448,0.0030801572394296706
359,359,359,359,2020-07-09,312.5131225585937,308.2535400390625,321.12188720703125,0.013818438286195889,-0.02680840201617085
360,360,360,360,2020-07-10,307.5270080566406,318.7333374023437,328.068603515625,-0.03515894960042132,-0.0626137193222942
361,361,361,361,2020-07-13,288.8663635253906,319.9674072265625,311.0799865722656,-0.09720066168848829,-0.07140807511162295
362,362,362,362,2020-07-14,285.07452392578125,319.8778381347656,315.5286865234375,-0.10880189265978979,-0.09651788854194754
363,363,363,363,2020-07-15,292.78759765625,312.2344665527344,304.9095458984375,-0.062282902689091535,-0.03975588303235744
364,364,364,364,2020-07-16,288.9161071777344,317.61865234375,298.9281311035156,-0.09036794581872243,-0.033493080389661256
365,365,365,365,2020-07-17,293.66339111328125,312.5131225585937,308.2535400390625,-0.06031660779869574,-0.047331650834998906
366,366,366,366,2020-07-20,301.3565368652344,307.5270080566406,318.7333374023437,-0.02006481066622212,-0.05451830259968771
367,367,367,367,2020-07-21,292.4989624023437,288.8663635253906,319.9674072265625,0.01257536125916503,-0.08584763386468597
368,368,368,368,2020-07-22,296.6391296386719,285.07452392578125,319.8778381347656,0.04056695615460004,-0.072648698114257
369,369,369,369,2020-07-23,289.8118896484375,292.78759765625,312.2344665527344,-0.010163367682350266,-0.07181326633108853
370,370,370,370,2020-07-24,285.6020202636719,288.9161071777344,317.61865234375,-0.011470758575684914,-0.10080211550494023
371,371,371,371,2020-07-27,288.9062194824219,293.66339111328125,312.5131225585937,-0.016199403040416005,-0.07553891779935007
372,372,372,372,2020-07-28,285.4228820800781,301.3565368652344,307.5270080566406,-0.05287310157895042,-0.0718770234726549
373,373,373,373,2020-07-29,293.0165100097656,292.4989624023437,288.8663635253906,0.001769399806314631,0.014367011907255867
374,374,374,374,2020-07-30,285.1640930175781,296.6391296386719,285.07452392578125,-0.03868348938008004,0.0003141953569312239
375,375,375,375,2020-07-31,283.014404296875,289.8118896484375,292.78759765625,-0.023454818778512965,-0.03337980651369432
376,376,376,376,2020-08-03,286.7066955566406,285.6020202636719,288.9161071777344,0.003867883329217614,-0.007647242802335641
377,377,377,377,2020-08-04,284.1390380859375,288.9062194824219,293.66339111328125,-0.016500791866041586,-0.0324328919285336
378,378,378,378,2020-08-05,300.6101379394531,285.4228820800781,301.3565368652344,0.05320966472167443,-0.002476796865086839
379,379,379,379,2020-08-06,297.2362670898437,293.0165100097656,292.4989624023437,0.014401089822336122,0.016195970914193003
380,380,380,380,2020-08-07,295.2458190917969,285.1640930175781,296.6391296386719,0.03535412178838837,-0.004696988386434953
381,381,381,381,2020-08-10,288.0602111816406,283.014404296875,289.8118896484375,0.017828798846127647,-0.006044191178359859
382,382,382,382,2020-08-11,284.1290588378906,286.7066955566406,285.6020202636719,-0.008990500601130047,-0.005157391479308826
383,383,383,383,2020-08-12,286.3285522460937,284.1390380859375,288.9062194824219,0.007705784375513947,-0.008922159034672528
384,384,384,384,2020-08-13,300.44091796875,300.6101379394531,285.4228820800781,-0.0005629217027178779,0.052616790143890535
385,385,385,385,2020-08-14,301.6252746582031,297.2362670898437,293.0165100097656,0.014766056683899853,0.029379793814862554
386,386,386,386,2020-08-17,297.6244201660156,295.2458190917969,285.1640930175781,0.008056341260091582,0.043695287918557923
387,387,387,387,2020-08-18,290.91656494140625,288.0602111816406,283.014404296875,0.009915821931979707,0.027921407972726575
388,388,388,388,2020-08-19,291.603271484375,284.1290588378906,286.7066955566406,0.02630569599974919,0.01707869402292017
389,389,389,389,2020-08-20,292.03125,286.3285522460937,284.1390380859375,0.019916622736963152,0.02777588031277678
390,390,390,390,2020-08-21,285.84088134765625,300.44091796875,300.6101379394531,-0.048595366835526566,-0.04913093315160111
391,391,391,391,2020-08-24,283.0741271972656,301.6252746582031,297.2362670898437,-0.06150395546911436,-0.04764606967795548
392,392,392,392,2020-08-25,285.90057373046875,297.6244201660156,295.2458190917969,-0.03939141293919124,-0.03165242234445509
393,393,393,393,2020-08-26,294.4297180175781,290.91656494140625,288.0602111816406,0.012076153438974613,0.022111720358078513
394,394,394,394,2020-08-27,291.603271484375,291.603271484375,284.1290588378906,0.0,0.02630569599974919
395,395,395,395,2020-08-28,298.41064453125,292.03125,286.3285522460937,0.0218449036918138,0.042196603134332156
396,396,396,396,2020-08-31,298.032470703125,285.84088134765625,300.44091796875,0.042651664443479786,-0.00801637567182345
397,397,397,397,2020-09-01,306.05401611328125,283.0741271972656,301.6252746582031,0.08117975720190662,0.014682925560852711
398,398,398,398,2020-09-02,303.8446350097656,285.90057373046875,297.6244201660156,0.06276329230529476,0.020899544601482356
399,399,399,399,2020-09-03,282.64617919921875,294.4297180175781,290.91656494140625,-0.04002156744807894,-0.028428720598475565
400,400,400,400,2020-09-04,269.4593200683594,291.603271484375,291.603271484375,-0.07593862477363245,-0.07593862477363245
401,401,401,401,2020-09-08,271.2109680175781,298.41064453125,292.03125,-0.09114847949340987,-0.07129470555778494
402,402,402,402,2020-09-09,278.8344421386719,298.032470703125,285.84088134765625,-0.06441589575511919,-0.024511676482212974
403,403,403,403,2020-09-10,274.1767578125,306.05401611328125,283.0741271972656,-0.10415566083923689,-0.03143123489546373
404,404,404,404,2020-09-11,264.2243957519531,303.8446350097656,285.90057373046875,-0.13039637595226616,-0.0758171895064147
405,405,405,405,2020-09-14,271.34033203125,282.64617919921875,294.4297180175781,-0.040000000000000036,-0.07842070475015583
406,406,406,406,2020-09-15,278.7548217773437,269.4593200683594,291.603271484375,0.03449686470902602,-0.044061404529611936
407,407,407,407,2020-09-16,279.2126159667969,271.2109680175781,298.41064453125,0.02950340838981158,-0.06433426191820268
408,408,408,408,2020-09-17,277.6003112792969,278.8344421386719,298.032470703125,-0.004426034495269571,-0.06855682327373291
409,409,409,409,2020-09-18,272.39532470703125,274.1767578125,306.05401611328125,-0.0064973892013378,-0.10997631017457965
410,410,410,410,2020-09-21,273.0123291015625,264.2243957519531,303.8446350097656,0.033259356406511564,-0.10147391908766845
411,411,411,411,2020-09-22,278.744873046875,271.34033203125,282.64617919921875,0.027288759323741862,-0.013802791049207785
412,412,412,412,2020-09-23,274.216552734375,278.7548217773437,269.4593200683594,-0.01628050418655591,0.017654734172151798
413,413,413,413,2020-09-24,272.1066589355469,279.2126159667969,271.2109680175781,-0.025449985512456252,0.003302561561266515
414,414,414,414,2020-09-25,282.3475952148437,277.6003112792969,278.8344421386719,0.017101147738881828,0.012599422973811114
415,415,415,415,2020-09-28,289.4435729980469,272.39532470703125,274.1767578125,0.06258642034091988,0.055682382807908715
416,416,416,416,2020-09-29,302.38165283203125,273.0123291015625,264.2243957519531,0.10757508214782185,0.14441231655194753
417,417,417,417,2020-09-30,309.8160400390625,278.744873046875,271.34033203125,0.11146812012202445,0.14179870614804613
418,418,418,418,2020-10-01,318.9124450683594,274.216552734375,278.7548217773437,0.1629948735344211,0.14406073062690083
419,419,419,419,2020-10-02,329.9496154785156,272.1066589355469,279.2126159667969,0.21257457193162566,0.18171456664319297
420,420,420,420,2020-10-05,341.23553466796875,282.3475952148437,277.6003112792969,0.20856540112663646,0.22923325660340388
421,421,421,421,2020-10-06,337.66265869140625,289.4435729980469,272.39532470703125,0.16659235233281455,0.23960519166241867
422,422,422,422,2020-10-07,350.15283203125,302.38165283203125,273.0123291015625,0.15798306131276751,0.28255318425927456
423,423,423,423,2020-10-08,357.8161315917969,309.8160400390625,278.744873046875,0.15493094401013696,0.283668925209702
424,424,424,424,2020-10-09,364.2552795410156,318.9124450683594,274.216552734375,0.1421795705179738,0.3283489851681505
425,425,425,425,2020-10-12,365.0912780761719,329.9496154785156,272.1066589355469,0.10650614805745828,0.34172121882048456
426,426,426,426,2020-10-13,371.9981994628906,341.23553466796875,282.3475952148437,0.09015082448800293,0.31751856848587656
427,427,427,427,2020-10-14,371.1622009277344,337.66265869140625,289.4435729980469,0.09921008845382495,0.282330082797309
428,428,428,428,2020-10-15,374.1180114746094,350.15283203125,302.38165283203125,0.06844205515727642,0.2372378018663277
429,429,429,429,2020-10-16,379.9799499511719,357.8161315917969,309.8160400390625,0.061941920451646704,0.2264695846711582
430,430,430,430,2020-10-19,381.2936706542969,364.2552795410156,318.9124450683594,0.046775961997725046,0.1956061187031004
431,431,431,431,2020-10-20,382.8462219238281,365.0912780761719,329.9496154785156,0.0486315201535763,0.16031722409677074
432,432,432,432,2020-10-21,374.27728271484375,371.9981994628906,341.23553466796875,0.00612659753526712,0.09682973984238052
433,433,433,433,2020-10-22,375.53125,371.1622009277344,337.66265869140625,0.011771266204761766,0.11214918301997456
434,434,434,434,2020-10-23,386.7972717285156,374.1180114746094,350.15283203125,0.03389107144007886,0.10465270117819636
435,435,435,435,2020-10-26,376.6160888671875,379.9799499511719,357.8161315917969,-0.008852733109777633,0.05254083205180349
436,436,436,436,2020-10-27,380.8756713867188,381.2936706542969,364.2552795410156,-0.0010962659486605242,0.045628417154710554
437,437,437,437,2020-10-28,369.77880859375,382.8462219238281,365.0912780761719,-0.03413227709134359,0.012839338540977518
438,438,438,438,2020-10-29,371.31146240234375,374.27728271484375,371.9981994628906,-0.007924125907368018,-0.001846076302354227
439,439,439,439,2020-10-30,362.3543701171875,375.53125,371.1622009277344,-0.035088637451110904,-0.02373040893854861
440,440,440,440,2020-11-02,358.88104248046875,386.7972717285156,374.1180114746094,-0.07217276668807704,-0.040727707639851785
441,441,441,441,2020-11-03,367.38031005859375,376.6160888671875,379.9799499511719,-0.02452305963978807,-0.033158696647539454
442,442,442,442,2020-11-04,395.5354309082031,380.8756713867188,381.2936706542969,0.0384896191140538,0.037351158306581755
443,443,443,443,2020-11-05,371.4806518554688,369.77880859375,382.8462219238281,0.004602327721782817,-0.029687037294625962
444,444,444,444,2020-11-06,386.2698364257813,371.31146240234375,374.27728271484375,0.04028524712557635,0.032041895847775725
445,445,445,445,2020-11-09,403.1191101074219,362.3543701171875,375.53125,0.11249965048593413,0.07346355358554546
446,446,446,446,2020-11-10,375.8795776367188,358.88104248046875,386.7972717285156,0.04736537499657745,-0.02822588185022079
447,447,447,447,2020-11-11,379.6416015625,367.38031005859375,376.6160888671875,0.03337492829147726,0.008033413294723735
448,448,448,448,2020-11-12,378.1686401367188,395.5354309082031,380.8756713867188,-0.0439070419851082,-0.007107388193485997
449,449,449,449,2020-11-13,379.90032958984375,371.4806518554688,369.77880859375,0.022665185097313634,0.02737182542878913
450,450,450,450,2020-11-16,377.521728515625,386.2698364257813,371.31146240234375,-0.022647659965126965,0.01672522058193815
451,451,451,451,2020-11-17,379.8406372070313,403.1191101074219,362.3543701171875,-0.0577458927565786,0.0482573649772422
452,452,452,452,2020-11-18,378.4572448730469,375.8795776367188,358.88104248046875,0.0068576942980906885,0.05454788655670906
453,453,453,453,2020-11-19,390.768310546875,379.6416015625,367.38031005859375,0.029308455497449648,0.06366155138948804
454,454,454,454,2020-11-20,390.8379211425781,378.1686401367188,395.5354309082031,0.033501670051961474,-0.011876331166689402
455,455,455,455,2020-11-23,400.57135009765625,379.90032958984375,371.4806518554688,0.054411694062307836,0.07831013027700218
456,456,456,456,2020-11-24,398.5709228515625,377.521728515625,386.2698364257813,0.055756245921792846,0.031845837458097215
457,457,457,457,2020-11-25,405.2290344238281,379.8406372070313,403.1191101074219,0.06683960253299315,0.005233997256651968
458,458,458,458,2020-11-27,414.7832336425781,378.4572448730469,375.8795776367188,0.09598439258764024,0.10350031850748498
459,459,459,459,2020-11-30,415.0917663574219,390.768310546875,379.6416015625,0.06224521066333799,0.09337797714744323
460,460,460,460,2020-12-01,413.7283325195313,390.8379211425781,378.1686401367188,0.05856752924597286,0.09403130933849146
461,461,461,461,2020-12-02,417.5997619628906,400.57135009765625,379.90032958984375,0.04251030899010377,0.09923506097967527
462,462,462,462,2020-12-03,426.43743896484375,398.5709228515625,377.521728515625,0.06991607896007856,0.12957058297425705
463,463,463,463,2020-12-04,435.0660705566406,405.2290344238281,379.8406372070313,0.0736300551001634,0.1453910612505338
464,464,464,464,2020-12-07,434.9168395996094,414.7832336425781,378.4572448730469,0.04854006701336577,0.14918354844944726
465,465,465,465,2020-12-08,437.9124755859375,415.0917663574219,390.768310546875,0.05497750395960743,0.1206448009386556
466,466,466,466,2020-12-09,419.6499328613281,413.7283325195313,390.8379211425781,0.014312774534282813,0.07371856762138318
467,467,467,467,2020-12-10,424.95452880859375,417.5997619628906,400.57135009765625,0.01761199961209914,0.06087100014764668
468,468,468,468,2020-12-11,421.8693237304688,426.43743896484375,398.5709228515625,-0.010712275276448135,0.0584548433995602
469,469,469,469,2020-12-14,423.9493713378906,435.0660705566406,405.2290344238281,-0.025551749426304005,0.04619692895569516
470,470,470,470,2020-12-15,423.2725830078125,434.9168395996094,414.7832336425781,-0.026773524342071364,0.020466954005546212
471,471,471,471,2020-12-16,421.272216796875,437.9124755859375,415.0917663574219,-0.037999051675331796,0.014889359270333857
472,472,472,472,2020-12-17,439.6939392089844,419.6499328613281,413.7283325195313,0.047763635301902196,0.06276003997919877
473,473,473,473,2020-12-18,437.7432556152344,424.95452880859375,417.5997619628906,0.030094341722854967,0.04823636286970334
474,474,474,474,2020-12-21,443.46588134765625,421.8693237304688,426.43743896484375,0.05119252906614613,0.03993186532624393
475,475,475,475,2020-12-22,462.9127197265625,423.9493713378906,435.0660705566406,0.09190566379592013,0.0640055638774446
476,476,476,476,2020-12-23,462.1563720703125,423.2725830078125,434.9168395996094,0.09186465323642823,0.06263158836475546
477,477,477,477,2020-12-24,459.927001953125,421.272216796875,437.9124755859375,0.09175726196747558,0.05027152135305468
478,478,478,478,2020-12-28,461.3800354003906,439.6939392089844,419.6499328613281,0.04932088950423075,0.09944026978517839
479,479,479,479,2020-12-29,445.4563598632813,437.7432556152344,424.95452880859375,0.017620155534335824,0.048244764239050886
480,480,480,480,2020-12-30,445.7748107910156,443.46588134765625,421.8693237304688,0.00520655486808308,0.05666562064564795
481,481,481,481,2020-12-31,450.0940856933594,462.9127197265625,423.9493713378906,-0.027691254715953684,0.06166942593395475
482,482,482,482,2021-01-04,425.6910400390625,462.1563720703125,423.2725830078125,-0.07890258413596463,0.005713710569355213
483,483,483,483,2021-01-05,424.8450622558594,459.927001953125,421.272216796875,-0.0762771908330816,0.008481084952979723
484,484,484,484,2021-01-06,411.9170227050781,461.3800354003906,439.6939392089844,-0.10720666023701686,-0.06317329857645371
485,485,485,485,2021-01-07,429.681884765625,445.4563598632813,437.7432556152344,-0.03541194271532633,-0.01841575111940763
486,486,486,486,2021-01-08,439.0271301269531,445.7748107910156,443.46588134765625,-0.015136971629439833,-0.010009228234682088
487,487,487,487,2021-01-11,425.1237182617188,450.0940856933594,462.9127197265625,-0.05547810607903081,-0.08163310242839139
