,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HII,HII_6m,HII_12m,HII_6m_ret,HII_12m_ret
484,484,484,484,2021-01-06,159.65509033203125,155.8360137939453,159.17889404296875,0.024507021484364566,0.002991579329191474
485,485,485,485,2021-01-07,158.49720764160156,155.54652404785156,158.38519287109375,0.01896978162522145,0.0007072300666324249
486,486,486,486,2021-01-08,157.89028930664062,157.376708984375,154.32330322265625,0.0032633820187244478,0.02311372300551362
487,487,487,487,2021-01-11,157.9929962158203,159.18821716308594,152.79196166992188,-0.0075082249714572,0.03403997493751865
488,488,488,488,2021-01-12,160.80361938476562,153.18411254882812,155.51853942871094,0.04974084263150158,0.033983600768558775
489,489,489,489,2021-01-13,159.95391845703125,154.59408569335938,154.4446563720703,0.03467036102728538,0.035671432177547535
490,490,490,490,2021-01-14,160.62623596191406,159.65509033203125,155.8360137939453,0.0060827727312868785,0.03073886485766142
491,491,491,491,2021-01-15,160.11264038085938,158.49720764160156,155.54652404785156,0.010192184223905443,0.02935530935813846
492,492,492,492,2021-01-19,159.27224731445312,157.89028930664062,157.376708984375,0.008752647258303492,0.012044592508706709
493,493,493,493,2021-01-20,157.30206298828125,157.9929962158203,159.18821716308594,-0.004373188964625019,-0.011848579049492991
494,494,494,494,2021-01-21,155.8360137939453,160.80361938476562,153.18411254882812,-0.03089237425019642,0.01731185565521276
495,495,495,495,2021-01-22,156.53631591796875,159.95391845703125,154.59408569335938,-0.021366169532011647,0.01256341868382882
496,496,496,496,2021-01-25,155.4811553955078,160.62623596191406,159.65509033203125,-0.032031383513376976,-0.026143450408270708
497,497,497,497,2021-01-26,150.22409057617188,160.11264038085938,158.49720764160156,-0.061759957122471065,-0.05219724175921825
498,498,498,498,2021-01-27,152.39039611816406,159.27224731445312,157.89028930664062,-0.04320810004458675,-0.0348336380446751
499,499,499,499,2021-01-28,151.22320556640625,157.30206298828125,157.9929962158203,-0.03864448632391981,-0.04284867564740935
500,500,500,500,2021-01-29,146.90919494628906,155.8360137939453,160.80361938476562,-0.05728341370089052,-0.08640616729671013
501,501,501,501,2021-02-01,147.320068359375,156.53631591796875,159.95391845703125,-0.058876098524149656,-0.07898431135371098
502,502,502,502,2021-02-02,149.0475311279297,155.4811553955078,160.62623596191406,-0.041378804082156995,-0.07208476725265345
503,503,503,503,2021-02-03,150.52284240722656,150.22409057617188,160.11264038085938,0.0019887078690830062,-0.05989407176611161
504,504,504,504,2021-02-04,150.56956481933594,152.39039611816406,159.27224731445312,-0.011948464898117628,-0.05464029447600738
505,505,505,505,2021-02-05,153.04405212402344,151.22320556640625,157.30206298828125,0.012040787991480562,-0.02706900839930515
506,506,506,506,2021-02-08,154.08982849121094,146.90919494628906,155.8360137939453,0.04887804025845455,-0.011205274443449764
507,507,507,507,2021-02-09,156.14414978027344,147.320068359375,156.53631591796875,0.059897348128924444,-0.002505272564999106
508,508,508,508,2021-02-10,156.65774536132812,149.0475311279297,155.4811553955078,0.0510589754543902,0.007567412030270448
509,509,509,509,2021-02-11,159.23489379882812,150.52284240722656,150.22409057617188,0.05787860003355405,0.05998241152997541
510,510,510,510,2021-02-12,164.46397399902344,150.56956481933594,152.39039611816406,0.09227900204373296,0.07922794472886263
511,511,511,511,2021-02-16,163.55825805664062,153.04405212402344,151.22320556640625,0.06870051979606973,0.08156851618131933
512,512,512,512,2021-02-17,166.60231018066406,154.08982849121094,146.90919494628906,0.0812025155194902,0.13404957560059416
513,513,513,513,2021-02-18,166.6116485595703,156.14414978027344,147.320068359375,0.06703740610216125,0.13095011708204685
514,514,514,514,2021-02-19,170.06655883789062,156.65774536132812,149.0475311279297,0.08559304518034083,0.14102231382766073
515,515,515,515,2021-02-22,178.0128936767578,159.23489379882812,150.52284240722656,0.11792641317457186,0.18263042890964876
516,516,516,516,2021-02-23,174.07241821289062,164.46397399902344,150.56956481933594,0.05842278999000872,0.15609298879063038
517,517,517,517,2021-02-24,175.64114379882812,163.55825805664062,153.04405212402344,0.07387511878491138,0.14765089764150074
518,518,518,518,2021-02-25,172.13697814941406,166.60231018066406,154.08982849121094,0.0332208356699748,0.11712096661352644
519,519,519,519,2021-02-26,165.2601318359375,166.6116485595703,156.14414978027344,-0.008111778109857637,0.058381835428942486
520,520,520,520,2021-03-01,167.60879516601562,170.06655883789062,156.65774536132812,-0.014451775167731662,0.06990429856774139
521,521,521,521,2021-03-02,168.75491333007812,178.0128936767578,159.23489379882812,-0.052007358318047814,0.05978601363139213
522,522,522,522,2021-03-03,171.19747924804688,174.07241821289062,164.46397399902344,-0.0165157639237693,0.04094212905899641
523,523,523,523,2021-03-04,168.5106658935547,175.64114379882812,163.55825805664062,-0.040596854194028587,0.030279167165005116
524,524,524,524,2021-03-05,174.37289428710938,172.13697814941406,166.60231018066406,0.012989168055190126,0.04664151474261602
525,525,525,525,2021-03-08,179.53053283691406,165.2601318359375,166.6116485595703,0.0863511413336131,0.07753890192572421
526,526,526,526,2021-03-09,173.88436889648438,167.60879516601562,170.06655883789062,0.03744179250410351,0.022448916969225685
527,527,527,527,2021-03-10,176.4866943359375,168.75491333007812,178.0128936767578,0.04581662751789817,-0.008573532564397524
528,528,528,528,2021-03-11,178.41258239746094,171.19747924804688,174.07241821289062,0.04214491463954406,0.024933095255000648
529,529,529,529,2021-03-12,183.2789306640625,168.5106658935547,175.64114379882812,0.08763994072539405,0.043485180636163356
530,530,530,530,2021-03-15,186.2758026123047,174.37289428710938,172.13697814941406,0.06826123047310828,0.08213705512256753
531,531,531,531,2021-03-16,183.3165283203125,179.53053283691406,165.2601318359375,0.021088309735245225,0.10926045068329326
532,532,532,532,2021-03-17,185.9564208984375,173.88436889648438,167.60879516601562,0.06942574584803407,0.10946696272262235
533,533,533,533,2021-03-18,186.45428466796875,176.4866943359375,168.75491333007812,0.056477857265875286,0.10488210973313317
534,534,534,534,2021-03-19,185.31756591796875,178.41258239746094,171.19747924804688,0.03870233493468045,0.08247835617639776
535,535,535,535,2021-03-22,184.1996154785156,183.2789306640625,168.5106658935547,0.005023407824986892,0.0931035997144023
536,536,536,536,2021-03-23,179.8874969482422,186.2758026123047,174.37289428710938,-0.0342948765995037,0.03162534339799894
537,537,537,537,2021-03-24,182.36767578125,183.3165283203125,179.53053283691406,-0.005176033758421128,0.01580312217372626
538,538,538,538,2021-03-25,188.0232086181641,185.9564208984375,173.88436889648438,0.011114365988230013,0.08131173498462507
539,539,539,539,2021-03-26,190.86038208007807,186.45428466796875,176.4866943359375,0.023630979679311492,0.08144346404256764
540,540,540,540,2021-03-29,194.8061065673828,185.31756591796875,178.41258239746094,0.05120151779682991,0.09188547102244726
541,541,541,541,2021-03-30,193.21844482421875,184.1996154785156,183.2789306640625,0.04896225935257226,0.05423162457431996
542,542,542,542,2021-03-31,193.3875274658203,179.8874969482422,186.2758026123047,0.07504707523648735,0.03817846845259476
543,543,543,543,2021-04-01,191.86561584472656,182.36767578125,183.3165283203125,0.05208126946175118,0.04663566129441454
544,544,544,544,2021-04-05,195.0315704345703,188.0232086181641,185.9564208984375,0.037273918831152164,0.04880256079508727
545,545,545,545,2021-04-06,194.81549072265625,190.86038208007807,186.45428466796875,0.020722522922115738,0.044843196119503714
546,546,546,546,2021-04-07,192.6171417236328,194.8061065673828,185.31756591796875,-0.011236633606210078,0.03938955149505485
547,547,547,547,2021-04-08,194.12969970703125,193.21844482421875,184.1996154785156,0.0047161899250431905,0.05390936459188134
548,548,548,548,2021-04-09,194.34576416015625,193.3875274658203,179.8874969482422,0.004955007734432693,0.08037394180916335
549,549,549,549,2021-04-12,197.53993225097656,191.86561584472656,182.36767578125,0.02957443094359391,0.08319597431249659
550,550,550,550,2021-04-13,193.6693572998047,195.0315704345703,188.0232086181641,-0.006984577582646367,0.030028998670620144
551,551,551,551,2021-04-14,195.27584838867188,194.81549072265625,190.86038208007807,0.0023630444596984823,0.023134535624796282
552,552,552,552,2021-04-15,195.7361755371093,192.6171417236328,194.8061065673828,0.016192919205247458,0.004774331698913059
553,553,553,553,2021-04-16,195.4637451171875,194.12969970703125,193.21844482421875,0.006871928469314614,0.011620527714170548
554,554,554,554,2021-04-19,197.2862701416016,194.34576416015625,193.3875274658203,0.01513028078668155,0.020160259179436313
555,555,555,555,2021-04-20,195.00338745117188,197.53993225097656,191.86561584472656,-0.012840668572174918,0.016354006905461738
556,556,556,556,2021-04-21,195.9428558349609,193.6693572998047,195.0315704345703,0.011739072029018915,0.004672501987037725
557,557,557,557,2021-04-22,191.5462188720703,195.27584838867188,194.81549072265625,-0.019099287225618378,-0.016781375230782603
558,558,558,558,2021-04-23,193.65057373046875,195.7361755371093,192.6171417236328,-0.010655167860093018,0.005365213072877628
559,559,559,559,2021-04-26,194.43972778320312,195.4637451171875,194.12969970703125,-0.005238911867622487,0.0015970151740807292
560,560,560,560,2021-04-27,194.89064025878903,197.2862701416016,194.34576416015625,-0.01214291233289122,0.0028036427806255038
561,561,561,561,2021-04-28,197.51173400878903,195.00338745117188,197.53993225097656,0.01286309222830928,-0.00014274704798267202
562,562,562,562,2021-04-29,200.0764617919922,195.9428558349609,193.6693572998047,0.021095976882734346,0.033082696103902354
563,563,563,563,2021-04-30,199.4658203125,191.5462188720703,195.27584838867188,0.04134564225315773,0.021456682730618626
564,564,564,564,2021-05-03,202.11509704589844,193.65057373046875,195.7361755371093,0.043710292989944666,0.03258938462083005
565,565,565,565,2021-05-04,201.4104919433593,194.43972778320312,195.4637451171875,0.03585051388226823,0.03042378433200743
566,566,566,566,2021-05-05,199.98252868652344,194.89064025878903,197.2862701416016,0.026126900814595455,0.013666731815582533
567,567,567,567,2021-05-06,205.0931701660156,197.51173400878903,195.00338745117188,0.038384737976576044,0.05174157662963763
568,568,568,568,2021-05-07,203.8531188964844,200.0764617919922,195.9428558349609,0.01887606903214123,0.040370255030814484
569,569,569,569,2021-05-10,206.0889892578125,199.4658203125,191.5462188720703,0.03320453065560858,0.07592303555443713
570,570,570,570,2021-05-11,201.7017364501953,202.11509704589844,193.65057373046875,-0.0020451742682500162,0.041575723555214106
571,571,571,571,2021-05-12,199.2967071533203,201.4104919433593,194.43972778320312,-0.010494909027050192,0.02497935697345066
572,572,572,572,2021-05-13,202.2559814453125,199.98252868652344,194.89064025878903,0.011368256885843975,0.03779217502053078
573,573,573,573,2021-05-14,203.12033081054688,205.0931701660156,197.51173400878903,-0.009619234779353114,0.02839627139068246
574,574,574,574,2021-05-17,203.712158203125,203.8531188964844,200.0764617919922,-0.0006914816615142261,0.018171534915049747
575,575,575,575,2021-05-18,200.4522247314453,206.0889892578125,199.4658203125,-0.027351119274575786,0.004945230302614956
576,576,576,576,2021-05-19,200.2737274169922,201.7017364501953,202.11509704589844,-0.007079805351877688,-0.009110500184397852
577,577,577,577,2021-05-20,199.6912841796875,199.2967071533203,201.4104919433593,0.001979847193680051,-0.008535840149555218
578,578,578,578,2021-05-21,200.7340850830078,202.2559814453125,199.98252868652344,-0.007524604965595039,0.0037581102780355202
579,579,579,579,2021-05-24,202.8760681152344,203.12033081054688,205.0931701660156,-0.0012025516812509407,-0.010810218833647744
580,580,580,580,2021-05-25,199.05242919921875,203.712158203125,203.8531188964844,-0.022874083928068556,-0.023549748580022567
581,581,581,581,2021-05-26,199.89797973632807,200.4522247314453,206.0889892578125,-0.0027649730296572805,-0.030040467197107845
582,582,582,582,2021-05-27,203.6571350097656,200.2737274169922,201.7017364501953,0.016893916323476477,0.009694505332397574
583,583,583,583,2021-05-28,204.2144317626953,199.6912841796875,199.2967071533203,0.022650701063837042,0.02467539318445322
584,584,584,584,2021-06-01,205.99009704589844,200.7340850830078,202.2559814453125,0.02618395356581904,0.018462324693203636
585,585,585,585,2021-06-02,206.7740631103516,202.8760681152344,203.12033081054688,0.019213675774232275,0.01798801865487598
586,586,586,586,2021-06-03,208.3702850341797,199.05242919921875,203.712158203125,0.046811063157814026,0.022866219042311675
587,587,587,587,2021-06-04,209.9193115234375,199.89797973632807,200.4522247314453,0.050132231452903575,0.04722864415536243
588,588,588,588,2021-06-07,209.00311279296875,203.6571350097656,200.2737274169922,0.02624989192225846,0.04358727172336985
589,589,589,589,2021-06-08,210.3065795898437,204.2144317626953,199.6912841796875,0.029832112131172428,0.053158531448995294
590,590,590,590,2021-06-09,208.7669982910156,205.99009704589844,200.7340850830078,0.013480751186298212,0.04001768411521134
591,591,591,591,2021-06-10,208.50254821777344,206.7740631103516,202.8760681152344,0.008359293624265574,0.027733582155896164
592,592,592,592,2021-06-11,208.7386474609375,208.3702850341797,199.05242919921875,0.0017678260923690292,0.04866164306904519
593,593,593,593,2021-06-14,207.60525512695312,209.9193115234375,199.89797973632807,-0.011023551762297079,0.038556044442225934
594,594,594,594,2021-06-15,207.879150390625,209.00311279296875,203.6571350097656,-0.00537773044297718,0.020730996636366017
595,595,595,595,2021-06-16,204.76223754882807,210.3065795898437,204.2144317626953,-0.02636314114293825,0.002682502805528175
596,596,596,596,2021-06-17,199.89794921875,208.7669982910156,205.99009704589844,-0.0424830032757495,-0.029574954886258387
597,597,597,597,2021-06-18,195.68540954589844,208.50254821777344,206.7740631103516,-0.061472335860797034,-0.05362690754176136
598,598,598,598,2021-06-21,201.229736328125,208.7386474609375,208.3702850341797,-0.03597278809721949,-0.03426855563826392
599,599,599,599,2021-06-22,199.86016845703125,207.60525512695312,209.9193115234375,-0.037306794884289673,-0.047919093262094425
600,600,600,600,2021-06-23,197.8672637939453,207.879150390625,209.00311279296875,-0.048162052701612335,-0.0532807806075799
601,601,601,601,2021-06-24,199.359603881836,204.76223754882807,210.3065795898437,-0.02638491223609407,-0.05205246421370813
602,602,602,602,2021-06-25,201.44696044921875,199.89794921875,208.7669982910156,0.007749010115024602,-0.03506319438282535
603,603,603,603,2021-06-28,199.444580078125,195.68540954589844,208.50254821777344,0.019210275006961375,-0.043442961331041974
604,604,604,604,2021-06-29,196.29934692382807,201.229736328125,208.7386474609375,-0.02450129635044318,-0.05959270450594101
605,605,605,605,2021-06-30,199.057357788086,199.86016845703125,207.60525512695312,-0.004016861764618462,-0.04117380041097707
606,606,606,606,2021-07-01,200.37966918945312,197.8672637939453,207.879150390625,0.012697428302865577,-0.036076158609844367
607,607,607,607,2021-07-02,200.2096710205078,199.359603881836,204.76223754882807,0.004263988903066229,-0.02223342830601094
608,608,608,608,2021-07-06,194.4386444091797,201.44696044921875,199.89794921875,-0.034789882281722195,-0.027310459316399194
609,609,609,609,2021-07-07,195.4114685058593,199.444580078125,195.68540954589844,-0.020221715579766042,-0.0013999052902045062
610,610,610,610,2021-07-08,192.2568206787109,196.29934692382807,201.229736328125,-0.020593681581048906,-0.04459040603612807
611,611,611,611,2021-07-09,194.77867126464844,199.057357788086,199.86016845703125,-0.021494741872302936,-0.025425262230154178
612,612,612,612,2021-07-12,193.33355712890625,200.37966918945312,197.8672637939453,-0.03516380723178547,-0.022912868850101242
613,613,613,613,2021-07-13,191.4161834716797,200.2096710205078,199.359603881836,-0.043921392528173064,-0.03984468395545426
614,614,614,614,2021-07-14,190.4716644287109,194.4386444091797,201.44696044921875,-0.020402219900898966,-0.05448231135398307
615,615,615,615,2021-07-15,190.2071990966797,195.4114685058593,199.444580078125,-0.026632364256673924,-0.046315527741224716
616,616,616,616,2021-07-16,189.6027374267578,192.2568206787109,196.29934692382807,-0.01380488475042696,-0.03411427293066238
617,617,617,617,2021-07-19,184.4739685058593,194.77867126464844,199.057357788086,-0.052904677354472796,-0.07326224684320382
618,618,618,618,2021-07-20,191.6333770751953,193.33355712890625,200.37966918945312,-0.00879402458093359,-0.04364860042756358
619,619,619,619,2021-07-21,193.399642944336,191.4161834716797,200.2096710205078,0.010362026014115733,-0.034014481126010465
620,620,620,620,2021-07-22,190.953353881836,190.4716644287109,194.4386444091797,0.0025289297207007344,-0.017924885960473924
621,621,621,621,2021-07-23,192.4457397460937,190.2071990966797,195.4114685058593,0.011768958588555867,-0.015176840860170238
622,622,622,622,2021-07-26,193.78692626953125,189.6027374267578,192.2568206787109,0.02206818793631471,0.007958654394776277
623,623,623,623,2021-07-27,193.0879821777344,184.4739685058593,194.77867126464844,0.046695009283120203,-0.008680052471540245
624,624,624,624,2021-07-28,193.4941253662109,191.6333770751953,193.33355712890625,0.009709938422081121,0.0008305244039843451
625,625,625,625,2021-07-29,195.7326202392578,193.399642944336,191.4161834716797,0.012062986567112244,0.022550009561844275
626,626,626,626,2021-07-30,193.7491455078125,190.953353881836,190.4716644287109,0.014641228180294563,0.017207184538087894
627,627,627,627,2021-08-02,192.134017944336,192.4457397460937,190.2071990966797,-0.0016197906078304625,0.0101301047321396
628,628,628,628,2021-08-03,193.0218505859375,193.78692626953125,189.6027374267578,-0.003948025278700307,0.018033036893786658
629,629,629,629,2021-08-04,189.2910003662109,193.0879821777344,184.4739685058593,-0.019664516500195406,0.026112258002400024
630,630,630,630,2021-08-05,191.92623901367188,193.4941253662109,191.6333770751953,-0.008103017854271366,0.0015282407634116257
631,631,631,631,2021-08-06,194.1741943359375,195.7326202392578,193.399642944336,-0.007962014208031998,0.004004926688641497
632,632,632,632,2021-08-09,193.7491455078125,193.7491455078125,190.953353881836,0.0,0.014641228180294563
633,633,633,633,2021-08-10,195.458740234375,192.134017944336,192.4457397460937,0.017304183432015785,0.015656363670386142
634,634,634,634,2021-08-11,197.3383178710937,193.0218505859375,193.78692626953125,0.022362583676682757,0.01832627035232992
635,635,635,635,2021-08-12,195.9782257080078,189.2910003662109,193.0879821777344,0.03532775107564268,0.01496853143150556
636,636,636,636,2021-08-13,194.5142059326172,191.92623901367188,193.4941253662109,0.013484174609189159,0.005271894247309339
637,637,637,637,2021-08-16,194.3347625732422,194.1741943359375,195.7326202392578,0.0008269288195263957,-0.007141669407515816
638,638,638,638,2021-08-17,194.2592163085937,193.7491455078125,193.7491455078125,0.0026326350985668157,0.0026326350985668157
639,639,639,639,2021-08-18,190.0088348388672,195.458740234375,192.134017944336,-0.027882638499423518,-0.011060941358570386
640,640,640,640,2021-08-19,189.05490112304688,197.3383178710937,193.0218505859375,-0.041975713776265966,-0.02055181551129337
641,641,641,641,2021-08-20,191.4822692871093,195.9782257080078,189.2910003662109,-0.022941101771158712,0.011576191771711652
642,642,642,642,2021-08-23,194.55197143554688,194.5142059326172,191.92623901367188,0.0001941529295952371,0.013680945530787803
643,643,643,643,2021-08-24,194.6086578369141,194.3347625732422,194.1741943359375,0.0014093992245400866,0.0022374935169033883
644,644,644,644,2021-08-25,194.77867126464844,194.2592163085937,193.7491455078125,0.002674029916961862,0.005313704760542715
645,645,645,645,2021-08-26,194.15182495117188,190.0088348388672,195.458740234375,0.021804197240712808,-0.006686399808143673
646,646,646,646,2021-08-27,196.5927581787109,189.05490112304688,197.3383178710937,0.039871259675823056,-0.0037780786844945347
647,647,647,647,2021-08-30,196.6117248535156,191.4822692871093,195.9782257080078,0.026788149030734454,0.0032324976064006528
648,648,648,648,2021-08-31,193.9143829345703,194.55197143554688,194.5142059326172,-0.00327721429020722,-0.0030836976413674
649,649,649,649,2021-09-01,192.79367065429688,194.6086578369141,194.3347625732422,-0.009326343456611319,-0.00793008877330681
650,650,650,650,2021-09-02,194.826171875,194.77867126464844,194.2592163085937,0.0002438696703450649,0.002918551702101313
651,651,651,651,2021-09-03,192.96463012695312,194.15182495117188,190.0088348388672,-0.006114775508895276,0.015556093960538808
652,652,652,652,2021-09-07,189.2320251464844,196.5927581787109,189.05490112304688,-0.03744152684167179,0.0009368919947874144
653,653,653,653,2021-09-08,189.469482421875,196.6117248535156,191.4822692871093,-0.03632663533653391,-0.010511609626979612
654,654,654,654,2021-09-09,189.3175048828125,193.9143829345703,194.55197143554688,-0.023705709613653925,-0.02690523521355581
655,655,655,655,2021-09-10,188.22525024414065,192.79367065429688,194.6086578369141,-0.023695904511035426,-0.03280125182366167
656,656,656,656,2021-09-13,190.88462829589844,194.826171875,194.77867126464844,-0.020231078510491107,-0.019992142586593098
657,657,657,657,2021-09-14,187.8168792724609,192.96463012695312,194.15182495117188,-0.026677173174718405,-0.03262882375843834
658,658,658,658,2021-09-15,189.1940155029297,189.2320251464844,196.5927581787109,-0.00020086263688867678,-0.03763486887474998
659,659,659,659,2021-09-16,185.28097534179688,189.469482421875,196.6117248535156,-0.022106499825401693,-0.057630080404211026
660,660,660,660,2021-09-17,185.1955108642578,189.3175048828125,193.9143829345703,-0.021772915405293358,-0.044962482608906784
661,661,661,661,2021-09-20,183.9037933349609,188.22525024414065,192.79367065429688,-0.02295896487625615,-0.046110835947911544
662,662,662,662,2021-09-21,179.81033325195312,190.88462829589844,194.826171875,-0.058015646114670805,-0.07707300553377916
663,663,663,663,2021-09-22,181.8523101806641,187.8168792724609,192.96463012695312,-0.03175736448662947,-0.05758734094936535
664,664,664,664,2021-09-23,184.7681121826172,189.1940155029297,189.2320251464844,-0.02339346362804995,-0.023589627392148316
665,665,665,665,2021-09-24,185.5564117431641,185.28097534179688,189.469482421875,0.0014865876049017235,-0.020652775469128137
666,666,666,666,2021-09-27,187.1615295410156,185.1955108642578,189.3175048828125,0.010615908925561524,-0.011388145766718427
667,667,667,667,2021-09-28,186.6676483154297,183.9037933349609,188.22525024414065,0.015028808978587493,-0.008275201795139853
668,668,668,668,2021-09-29,187.41796875,179.81033325195312,190.88462829589844,0.042309223059983525,-0.018161019967121828
669,669,669,669,2021-09-30,183.3624420166016,181.8523101806641,187.8168792724609,0.008304166355858955,-0.023716916568491064
670,670,670,670,2021-10-01,184.4261932373047,184.7681121826172,189.1940155029297,-0.0018505300577762451,-0.025200703378226885
671,671,671,671,2021-10-04,185.2620086669922,185.5564117431641,185.28097534179688,-0.001586596083671843,-0.00010236709284205947
672,672,672,672,2021-10-05,185.1385192871093,187.1615295410156,185.1955108642578,-0.010808899985309095,-0.0003077373575771647
673,673,673,673,2021-10-06,186.8955841064453,186.6676483154297,183.9037933349609,0.0012210781732808762,0.0162682385024826
674,674,674,674,2021-10-07,192.6702117919922,187.41796875,179.81033325195312,0.028024223488401168,0.07151912967103846
675,675,675,675,2021-10-08,196.0228576660156,183.3624420166016,181.8523101806641,0.06904584990348095,0.0779233844831202
676,676,676,676,2021-10-11,200.2303466796875,184.4261932373047,184.7681121826172,0.08569364885196817,0.08368454012123094
677,677,677,677,2021-10-12,201.5125427246093,185.2620086669922,185.5564117431641,0.08771649500371859,0.08599072827260046
678,678,678,678,2021-10-13,197.5234832763672,185.1385192871093,187.1615295410156,0.06689566297141836,0.05536369445560019
679,679,679,679,2021-10-14,197.9889068603516,186.8955841064453,186.6676483154297,0.05935572425075675,0.06064928040337936
680,680,680,680,2021-10-15,199.9454345703125,192.6702117919922,187.41796875,0.037759977064719674,0.06684239458929953
681,681,681,681,2021-10-18,197.0296325683593,196.0228576660156,183.3624420166016,0.005136007679568788,0.07453647759839654
682,682,682,682,2021-10-19,198.9006805419922,200.2303466796875,184.4261932373047,-0.006640682392776376,0.07848390215408774
683,683,683,683,2021-10-20,201.08514404296875,201.5125427246093,185.2620086669922,-0.0021209532461938796,0.08540949917270191
684,684,684,684,2021-10-21,200.5247497558593,197.5234832763672,185.1385192871093,0.015194479308026532,0.08310658704626084
685,685,685,685,2021-10-22,202.139404296875,197.9889068603516,186.8955841064453,0.02096328275326509,0.08156329783451532
686,686,686,686,2021-10-25,201.80694580078125,199.9454345703125,192.6702117919922,0.009310096199341533,0.047421622283018605
687,687,687,687,2021-10-26,194.0758514404297,197.0296325683593,196.0228576660156,-0.014991557815065115,-0.009932546891563199
688,688,688,688,2021-10-27,192.46124267578125,198.9006805419922,200.2303466796875,-0.03237514245131723,-0.038800831805653524
689,689,689,689,2021-10-28,194.246826171875,201.08514404296875,201.5125427246093,-0.03400707647320034,-0.036055902300154874
690,690,690,690,2021-10-29,192.5467224121093,200.5247497558593,197.5234832763672,-0.039785748908617635,-0.02519579333913735
691,691,691,691,2021-11-01,191.9293670654297,202.139404296875,197.9889068603516,-0.05050988087631936,-0.030605451037698295
692,692,692,692,2021-11-02,189.8588714599609,201.80694580078125,199.9454345703125,-0.059205466359989356,-0.05044657874798619
693,693,693,693,2021-11-03,189.9063415527344,194.0758514404297,197.0296325683593,-0.02148391907982994,-0.03615339947991558
694,694,694,694,2021-11-04,181.7003631591797,192.46124267578125,198.9006805419922,-0.05591192993972949,-0.08647691569451998
695,695,695,695,2021-11-05,184.2742156982422,194.246826171875,201.08514404296875,-0.05133988889377672,-0.08360104583924077
696,696,696,696,2021-11-08,184.3787078857422,192.5467224121093,200.5247497558593,-0.04242094814205688,-0.08051894785942915
697,697,697,697,2021-11-09,184.9675750732422,191.9293670654297,202.139404296875,-0.03627267728035699,-0.08495042954818033
698,698,698,698,2021-11-10,184.08428955078125,189.8588714599609,201.80694580078125,-0.030415128167436967,-0.08781985267987436
699,699,699,699,2021-11-11,179.3828887939453,189.9063415527344,194.0758514404297,-0.05541390915514466,-0.07570732029478833
700,700,700,700,2021-11-12,182.37469482421875,181.7003631591797,192.46124267578125,0.0037112290438754414,-0.05240820287414549
701,701,701,701,2021-11-15,180.8455810546875,184.2742156982422,194.246826171875,-0.01860615512899122,-0.06899080608570518
702,702,702,702,2021-11-16,178.86053466796875,184.3787078857422,192.5467224121093,-0.029928473200891537,-0.07107982713332239
703,703,703,703,2021-11-17,177.3124237060547,184.9675750732422,191.9293670654297,-0.041386450377350004,-0.07615793029938978
704,704,704,704,2021-11-18,175.88775634765625,184.08428955078125,189.8588714599609,-0.04452597895848098,-0.07358684376911517
705,705,705,705,2021-11-19,175.4983673095703,179.3828887939453,189.9063415527344,-0.02165491653352236,-0.07586884211111611
706,706,706,706,2021-11-22,180.9310607910156,182.37469482421875,181.7003631591797,-0.007915758458675426,-0.0042339066074961185
707,707,707,707,2021-11-23,179.71534729003906,180.8455810546875,184.2742156982422,-0.006249717344802841,-0.024739589263364392
708,708,708,708,2021-11-24,178.2244110107422,178.86053466796875,184.3787078857422,-0.0035565344719976633,-0.033378566026255885
709,709,709,709,2021-11-26,175.156494140625,177.3124237060547,184.9675750732422,-0.01215893122640832,-0.0530421665999149
710,710,710,710,2021-11-29,173.6751251220703,175.88775634765625,184.08428955078125,-0.012579791064094792,-0.056545642510353766
711,711,711,711,2021-11-30,169.65150451660156,175.4983673095703,179.3828887939453,-0.033315767449022315,-0.05424923381918578
712,712,712,712,2021-12-01,168.76268005371094,180.9310607910156,182.37469482421875,-0.0672542386260574,-0.07463762877644675
713,713,713,713,2021-12-02,170.39697265625,179.71534729003906,180.8455810546875,-0.051850744938050974,-0.05777640978287357
714,714,714,714,2021-12-03,173.13990783691406,178.2244110107422,178.86053466796875,-0.028528657466129426,-0.031983728784408916
715,715,715,715,2021-12-06,177.6414337158203,175.156494140625,177.3124237060547,0.014186967987611432,0.0018555383931306846
716,716,716,716,2021-12-07,176.5136260986328,173.6751251220703,175.88775634765625,0.01634373934993527,0.0035583474596121434
717,717,717,717,2021-12-08,178.09059143066406,169.65150451660156,175.4983673095703,0.04974366091304949,0.014770645224984946
718,718,718,718,2021-12-09,177.7178497314453,168.76268005371094,180.9310607910156,0.05306368490287228,-0.017759311450020743
719,719,719,719,2021-12-10,177.7369842529297,170.39697265625,179.71534729003906,0.04307595071825032,-0.011008314353456616
720,720,720,720,2021-12-13,179.055908203125,173.13990783691406,178.2244110107422,0.03416890097795022,0.004665450639826707
721,721,721,721,2021-12-14,177.956787109375,177.6414337158203,175.156494140625,0.0017752243210285013,0.015987377359253152
722,722,722,722,2021-12-15,181.02468872070312,176.5136260986328,173.6751251220703,0.025556455452054427,0.04231788284860638
723,723,723,723,2021-12-16,180.3747711181641,178.09059143066406,169.65150451660156,0.01282594251133884,0.06320761275956266
724,724,724,724,2021-12-17,175.95932006835938,177.7178497314453,168.76268005371094,-0.009895064934351328,0.042643551360751264
