,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CHD,CHD_6m,CHD_12m,CHD_6m_ret,CHD_12m_ret
244,244,244,244,2020-01-24,68.00845336914062,68.51390838623047,66.6255874633789,-0.00737740743442139,0.020755778048813678
245,245,245,245,2020-01-27,69.02891540527344,68.36132049560547,66.02476501464844,0.009765681891865885,0.04550035717595491
246,246,246,246,2020-01-28,68.68557739257812,68.66651153564453,66.52069091796875,0.0002776587379671458,0.03254455786214017
247,247,247,247,2020-01-29,69.3341064453125,69.14336395263672,66.85446166992188,0.0027586521941056485,0.037090191341802914
248,248,248,248,2020-01-30,69.41038513183594,68.8763427734375,67.54114532470703,0.007753639884090946,0.02767557165550638
249,249,249,249,2020-01-31,70.7837142944336,67.6937255859375,67.87494659423828,0.04564660434552881,0.04285480646613471
250,250,250,250,2020-02-03,71.63251495361328,68.00845336914062,68.51390838623047,0.053288398793628566,0.045517861129778625
251,251,251,251,2020-02-04,71.27964782714844,69.02891540527344,68.36132049560547,0.03260564661433252,0.04268974487891253
252,252,252,252,2020-02-05,70.82189178466797,68.68557739257812,68.66651153564453,0.031102808962055528,0.03138910366670644
253,253,253,253,2020-02-06,70.53578186035156,69.3341064453125,69.14336395263672,0.017331663688301635,0.02013812791446834
254,254,254,254,2020-02-07,71.04122924804688,69.41038513183594,68.8763427734375,0.023495678825486532,0.03143149574202231
255,255,255,255,2020-02-10,72.0521469116211,70.7837142944336,67.6937255859375,0.017919836926207244,0.06438442097784325
256,256,256,256,2020-02-11,71.31779479980469,71.63251495361328,68.00845336914062,-0.004393537683444415,0.048660736521993986
257,257,257,257,2020-02-12,72.1761245727539,71.27964782714844,69.02891540527344,0.012576896392353154,0.04559262084595983
258,258,258,258,2020-02-13,72.44401550292969,70.82189178466797,68.68557739257812,0.022904269815239298,0.0547194659057737
259,259,259,259,2020-02-14,73.12330627441406,70.53578186035156,69.3341064453125,0.036683855283341726,0.054651311214204634
260,260,260,260,2020-02-18,72.85542297363281,71.04122924804688,69.41038513183594,0.025537195017438563,0.0496328875751586
261,261,261,261,2020-02-19,72.50142669677734,72.0521469116211,70.7837142944336,0.0062354808900744185,0.02426705661698847
262,262,262,262,2020-02-20,73.00849151611328,71.31779479980469,71.63251495361328,0.023706519825164696,0.01920882665352508
263,263,263,263,2020-02-21,73.2955093383789,72.1761245727539,71.27964782714844,0.015509072733555396,0.02828102512681996
264,264,264,264,2020-02-24,72.24311065673828,72.44401550292969,70.82189178466797,-0.0027732428247752017,0.02006750788854239
265,265,265,265,2020-02-25,71.52555084228516,73.12330627441406,70.53578186035156,-0.02185015302963622,0.014032154402047414
266,266,266,266,2020-02-26,71.20983123779297,72.85542297363281,71.04122924804688,-0.022587086433296877,0.002373297753018866
267,267,267,267,2020-02-27,68.75101470947266,72.50142669677734,72.0521469116211,-0.051728802565362386,-0.04581587563515066
268,268,268,268,2020-02-28,66.51226043701172,73.00849151611328,71.31779479980469,-0.08897911659588009,-0.06738198196232126
269,269,269,269,2020-03-02,71.71688842773438,73.2955093383789,72.1761245727539,-0.021537757563790283,-0.006362715478809289
270,270,270,270,2020-03-03,69.89910125732422,72.24311065673828,72.44401550292969,-0.03244613054595025,-0.0351293923719973
271,271,271,271,2020-03-04,73.16158294677734,71.52555084228516,73.12330627441406,0.022873393986152735,0.0005234537976119835
272,272,272,272,2020-03-05,71.78386688232422,71.20983123779297,72.85542297363281,0.008061185296372342,-0.014707979825968498
273,273,273,273,2020-03-06,71.44900512695312,68.75101470947266,72.50142669677734,0.03924291777920086,-0.01451587393205045
274,274,274,274,2020-03-09,67.67948150634766,66.51226043701172,73.00849151611328,0.017548961073745373,-0.07299164657565194
275,275,275,275,2020-03-10,69.62162780761719,71.71688842773438,73.2955093383789,-0.02921572123459426,-0.05012423767738261
276,276,276,276,2020-03-11,65.45027923583984,69.89910125732422,72.24311065673828,-0.06364634081784015,-0.09402739388084269
277,277,277,277,2020-03-12,60.666595458984375,73.16158294677734,71.52555084228516,-0.17078618291901448,-0.15181924858215956
278,278,278,278,2020-03-13,60.55179214477539,71.78386688232422,71.20983123779297,-0.15647073953206847,-0.14967089386052457
279,279,279,279,2020-03-16,57.815528869628906,71.44900512695312,68.75101470947266,-0.1908140810792225,-0.15905926459492725
280,280,280,280,2020-03-17,65.7181625366211,67.67948150634766,66.51226043701172,-0.028979521208988723,-0.011939120624875565
281,281,281,281,2020-03-18,66.37830352783203,69.62162780761719,71.71688842773438,-0.04658501074906363,-0.07443971729590271
282,282,282,282,2020-03-19,63.81424331665039,65.45027923583984,69.89910125732422,-0.02499662244822909,-0.08705201971443433
283,283,283,283,2020-03-20,62.905364990234375,60.666595458984375,73.16158294677734,0.03690283778597059,-0.14018583993738942
284,284,284,284,2020-03-23,58.23650360107422,60.55179214477539,71.78386688232422,-0.038236499064560614,-0.18872434531088
285,285,285,285,2020-03-24,60.035152435302734,57.815528869628906,71.44900512695312,0.038391477325736556,-0.1597482382206702
286,286,286,286,2020-03-25,57.6911506652832,65.7181625366211,67.67948150634766,-0.12214297481103309,-0.1475828510909566
287,287,287,287,2020-03-26,60.178672790527344,66.37830352783203,69.62162780761719,-0.09339845111746825,-0.13563249401727873
288,288,288,288,2020-03-27,59.288909912109375,63.81424331665039,65.45027923583984,-0.07091415911783239,-0.0941381671043593
289,289,289,289,2020-03-30,62.00603485107422,62.905364990234375,60.666595458984375,-0.01429655704723709,0.0220786972131215
290,290,290,290,2020-03-31,61.40327835083008,58.23650360107422,60.55179214477539,0.05437783098121041,0.014062114033203787
291,291,291,291,2020-04-01,61.03973007202149,60.035152435302734,57.815528869628906,0.016733157091611384,0.05576704503841867
292,292,292,292,2020-04-02,63.402862548828125,57.6911506652832,65.7181625366211,0.09900499153992537,-0.035230747458935396
293,293,293,293,2020-04-03,64.72315979003906,60.178672790527344,66.37830352783203,0.07551657071817419,-0.02493501113807428
294,294,294,294,2020-04-06,65.88079833984375,59.288909912109375,63.81424331665039,0.11118248653089213,0.03238391487209169
295,295,295,295,2020-04-07,64.11084747314453,62.00603485107422,62.905364990234375,0.03394528656969675,0.01916342879653099
296,296,296,296,2020-04-08,65.64163970947266,61.40327835083008,58.23650360107422,0.06902500114776489,0.1271562619748663
297,297,297,297,2020-04-09,65.43113708496094,61.03973007202149,60.035152435302734,0.07194342123987063,0.0898804189007969
298,298,298,298,2020-04-13,65.1536865234375,63.402862548828125,57.6911506652832,0.027614273302897452,0.1293532157375572
299,299,299,299,2020-04-14,69.01889038085938,64.72315979003906,60.178672790527344,0.0663708416702089,0.14689951074699614
300,300,300,300,2020-04-15,68.88497161865234,65.88079833984375,59.288909912109375,0.045600134705588546,0.1618525575991916
301,301,301,301,2020-04-16,69.50685119628906,64.11084747314453,62.00603485107422,0.08416678200057914,0.1209691341049346
302,302,302,302,2020-04-17,70.3678970336914,65.64163970947266,61.40327835083008,0.07200090285887106,0.1459957664091096
303,303,303,303,2020-04-20,69.52597045898438,65.43113708496094,61.03973007202149,0.06258233551262271,0.1390281440784531
304,304,304,304,2020-04-21,67.49769592285156,65.1536865234375,63.402862548828125,0.03597661965867216,0.06458436116933841
305,305,305,305,2020-04-22,68.32048034667969,69.01889038085938,64.72315979003906,-0.01011911420664291,0.05558011333671398
306,306,306,306,2020-04-23,67.6029281616211,68.88497161865234,65.88079833984375,-0.01861136655653506,0.026140087327020556
307,307,307,307,2020-04-24,68.26307678222656,69.50685119628906,64.11084747314453,-0.017894270746779295,0.06476640806879619
308,308,308,308,2020-04-27,68.38746643066406,70.3678970336914,65.64163970947266,-0.02814395038804607,0.04183056263287033
309,309,309,309,2020-04-28,66.41658020019531,69.52597045898438,65.43113708496094,-0.04472271639305481,0.015060767077222037
310,310,310,310,2020-04-29,65.41199493408203,67.49769592285156,65.1536865234375,-0.030900328674232758,0.003964601612398644
311,311,311,311,2020-04-30,66.96192932128906,68.32048034667969,69.01889038085938,-0.01988497473227513,-0.02980287060860598
312,312,312,312,2020-05-01,68.1386947631836,67.6029281616211,68.88497161865234,0.007925198155346536,-0.010833667169090844
313,313,313,313,2020-05-04,68.81797790527344,68.26307678222656,69.50685119628906,0.008128861885571492,-0.009910868916651494
314,314,314,314,2020-05-05,70.25308227539062,68.38746643066406,70.3678970336914,0.027280084233242574,-0.001631635492045591
315,315,315,315,2020-05-06,68.74146270751953,66.41658020019531,69.52597045898438,0.0350045500734375,-0.011283664885018085
316,316,316,316,2020-05-07,69.2485122680664,65.41199493408203,67.49769592285156,0.05865158734037346,0.025938905340057605
317,317,317,317,2020-05-08,70.17654418945312,66.96192932128906,68.32048034667969,0.04800660465949336,0.02716701980658187
318,318,318,318,2020-05-11,70.78886413574219,68.1386947631836,67.6029281616211,0.03889375019244601,0.04712718902507218
319,319,319,319,2020-05-12,70.20525360107422,68.81797790527344,68.26307678222656,0.020158623342730886,0.028451351893258536
320,320,320,320,2020-05-13,70.27223205566406,70.25308227539062,68.38746643066406,0.0002725827771992151,0.027560103091564425
321,321,321,321,2020-05-14,69.87867736816406,68.74146270751953,66.41658020019531,0.016543358489230053,0.05212700138328663
322,322,322,322,2020-05-15,70.6465835571289,69.2485122680664,65.41199493408203,0.02018918881102394,0.08002490412227847
323,323,323,323,2020-05-18,70.15705108642578,70.17654418945312,66.96192932128906,-0.00027777234191983524,0.047715497410569796
324,324,324,324,2020-05-19,69.21635437011719,70.78886413574219,68.1386947631836,-0.02221408387920465,0.015815677284089613
325,325,325,325,2020-05-20,69.25476837158203,70.20525360107422,68.81797790527344,-0.013538662432488469,0.006347040113701574
326,326,326,326,2020-05-21,68.12210845947266,70.27223205566406,70.25308227539062,-0.030597058515065334,-0.030332815969050242
327,327,327,327,2020-05-22,69.0436019897461,69.87867736816406,68.74146270751953,-0.011950360394176851,0.004395298998976838
328,328,328,328,2020-05-26,67.47899627685547,70.6465835571289,69.2485122680664,-0.04483709078036224,-0.02555312646084007
329,329,329,329,2020-05-27,69.99385833740234,70.15705108642578,70.17654418945312,-0.0023261061646163705,-0.00260323237857929
330,330,330,330,2020-05-28,71.06893157958984,69.21635437011719,70.78886413574219,0.026765021450948723,0.003956377140204026
331,331,331,331,2020-05-29,72.05758666992188,69.25476837158203,70.20525360107422,0.04047112371095518,0.02638453639628069
332,332,332,332,2020-06-01,72.27837371826172,68.12210845947266,70.27223205566406,0.061011987925501776,0.028548142045759173
333,333,333,333,2020-06-02,72.82549285888672,69.0436019897461,69.87867736816406,0.05477539931509212,0.04217045315836487
334,334,334,334,2020-06-03,72.12479400634766,67.47899627685547,70.6465835571289,0.0688480562222833,0.020924018895031038
335,335,335,335,2020-06-04,71.2896728515625,69.99385833740234,70.15705108642578,0.018513260233687046,0.016144090260314048
336,336,336,336,2020-06-05,70.8289566040039,71.06893157958984,69.21635437011719,-0.0033766509535491096,0.023297994362195595
337,337,337,337,2020-06-08,71.75042724609375,72.05758666992188,69.25476837158203,-0.00426269374292465,0.036035913962218835
338,338,338,338,2020-06-09,71.9232177734375,72.27837371826172,68.12210845947266,-0.0049137235185811035,0.055798468366935694
339,339,339,339,2020-06-10,72.4703369140625,72.82549285888672,69.0436019897461,-0.0048768079814084375,0.04963146222911896
340,340,340,340,2020-06-11,71.43366241455078,72.12479400634766,67.47899627685547,-0.009582441119153184,0.05860588265821187
341,341,341,341,2020-06-12,70.1474380493164,71.2896728515625,69.99385833740234,-0.016022444157156146,0.002194188398269681
342,342,342,342,2020-06-15,70.90575408935547,70.8289566040039,71.06893157958984,0.0010842667890891278,-0.002296045354947207
343,343,343,343,2020-06-16,71.74083709716797,71.75042724609375,72.05758666992188,-0.00013365981630864,-0.004395783808370579
344,344,344,344,2020-06-17,72.3455581665039,71.9232177734375,72.27837371826172,0.00587210091735324,0.00092952351839104
345,345,345,345,2020-06-18,74.69723510742188,72.4703369140625,72.82549285888672,0.03072840955603806,0.02570174502165079
346,346,346,346,2020-06-19,74.40927124023438,71.43366241455078,72.12479400634766,0.04165555460974768,0.03167395159126096
347,347,347,347,2020-06-22,74.43807983398438,70.1474380493164,71.2896728515625,0.06116605116285889,0.044163577366632234
348,348,348,348,2020-06-23,74.0157241821289,70.90575408935547,70.8289566040039,0.043860616570754685,0.04499243996974056
349,349,349,349,2020-06-24,73.19023132324219,71.74083709716797,71.75042724609375,0.02020319645993429,0.0200668362880978
350,350,350,350,2020-06-25,73.66058349609375,72.3455581665039,71.9232177734375,0.01817700164208147,0.024155839747451946
351,351,351,351,2020-06-26,73.09424591064453,74.69723510742188,72.4703369140625,-0.021459819690408777,0.008609163737183678
352,352,352,352,2020-06-29,73.6413803100586,74.40927124023438,71.43366241455078,-0.01031982866350889,0.030905847759782556
353,353,353,353,2020-06-30,74.1981201171875,74.43807983398438,70.1474380493164,-0.0032236150815825315,0.05774526027626714
354,354,354,354,2020-07-01,74.77401733398438,74.0157241821289,70.90575408935547,0.010245027799627549,0.05455499760645832
355,355,355,355,2020-07-02,75.14838409423828,73.19023132324219,71.74083709716797,0.026754291325408852,0.04749800998913667
356,356,356,356,2020-07-06,74.73562622070312,73.66058349609375,72.3455581665039,0.014594545326489072,0.033036832042935727
357,357,357,357,2020-07-07,75.87789154052734,73.09424591064453,74.69723510742188,0.038082965289576,0.01580589203077687
358,358,358,358,2020-07-08,77.0393295288086,73.6413803100586,74.40927124023438,0.04614184585410164,0.03534584124716034
359,359,359,359,2020-07-09,78.4503402709961,74.1981201171875,74.43807983398438,0.05730900118618498,0.05390064394406835
360,360,360,360,2020-07-10,79.45819854736328,74.77401733398438,74.0157241821289,0.06264450380479913,0.07353132628740067
361,361,361,361,2020-07-13,78.83429718017578,75.14838409423828,73.19023132324219,0.0490484676465599,0.0771150159644498
362,362,362,362,2020-07-14,81.08999633789062,74.73562622070312,73.66058349609375,0.08502464538695764,0.10086008675441538
363,363,363,363,2020-07-15,81.20516967773438,75.87789154052734,73.09424591064453,0.07020856838597922,0.11096528414842943
364,364,364,364,2020-07-16,80.82122039794922,77.0393295288086,73.6413803100586,0.04909039178133545,0.09749735892592892
365,365,365,365,2020-07-17,81.46432495117188,78.4503402709961,74.1981201171875,0.03841901347737142,0.09792976995250324
366,366,366,366,2020-07-20,80.9076156616211,79.45819854736328,74.77401733398438,0.018241253146380476,0.08202847120331236
367,367,367,367,2020-07-21,81.10918426513672,78.83429718017578,75.14838409423828,0.02885656581375584,0.07932040379502259
368,368,368,368,2020-07-22,81.72350311279297,81.08999633789062,74.73562622070312,0.007812391213616765,0.09350128239313626
369,369,369,369,2020-07-23,82.7601547241211,81.20516967773438,75.87789154052734,0.019148843017725792,0.09070182425822737
370,370,370,370,2020-07-24,82.4242172241211,80.82122039794922,77.0393295288086,0.01983386069003923,0.06989790446318511
371,371,371,371,2020-07-27,83.67202758789062,81.46432495117188,78.4503402709961,0.027100238515963992,0.0665604164221203
372,372,372,372,2020-07-28,84.67030334472656,80.9076156616211,79.45819854736328,0.04650597662946976,0.06559555706836795
373,373,373,373,2020-07-29,85.72615814208984,81.10918426513672,78.83429718017578,0.05692294798405029,0.08742211459262106
374,374,374,374,2020-07-30,86.44606018066406,81.72350311279297,81.08999633789062,0.057787012156749196,0.06605085811640032
375,375,375,375,2020-07-31,92.46446228027344,82.7601547241211,81.20516967773438,0.11725820944271326,0.13865241150559715
376,376,376,376,2020-08-03,89.6616439819336,82.4242172241211,80.82122039794922,0.08780704265753703,0.10938245599925
377,377,377,377,2020-08-04,92.1957015991211,83.67202758789062,81.46432495117188,0.10187005450868325,0.1317309957994668
378,378,378,378,2020-08-05,91.98453521728516,84.67030334472656,80.9076156616211,0.08638485494470749,0.13690824361937604
379,379,379,379,2020-08-06,91.30301666259766,85.72615814208984,81.10918426513672,0.06505433862164045,0.1256803713391872
380,380,380,380,2020-08-07,91.1494369506836,86.44606018066406,81.72350311279297,0.05440822589473626,0.11533932686269166
381,381,381,381,2020-08-10,90.97664642333984,92.46446228027344,82.7601547241211,-0.01609067765325667,0.09928076773911565
382,382,382,382,2020-08-11,88.98971557617188,89.6616439819336,82.4242172241211,-0.007494045122539927,0.07965496759524471
383,383,383,383,2020-08-12,91.02464294433594,92.1957015991211,83.67202758789062,-0.012701879094939472,0.08787423429797969
384,384,384,384,2020-08-13,91.17862701416016,91.98453521728516,84.67030334472656,-0.008761344515371916,0.0768666629542547
385,385,385,385,2020-08-14,90.70710754394533,91.30301666259766,85.72615814208984,-0.006526718836185497,0.05810302840819759
386,386,386,386,2020-08-17,92.17942810058594,91.1494369506836,86.44606018066406,0.011300027563084347,0.06632306791008968
387,387,387,387,2020-08-18,92.82415771484376,90.97664642333984,92.46446228027344,0.020307533462015526,0.003890093833888608
388,388,388,388,2020-08-19,92.6605987548828,88.98971557617188,89.6616439819336,0.04125064514414345,0.033447465825559464
389,389,389,389,2020-08-20,92.90116119384766,91.02464294433594,92.1957015991211,0.020615496955689983,0.007651762310937116
390,390,390,390,2020-08-21,92.86267852783205,91.17862701416016,91.98453521728516,0.018469805576369902,0.009546640731211475
391,391,391,391,2020-08-24,92.98776245117188,90.70710754394533,91.30301666259766,0.02514306727421145,0.018452246707247877
392,392,392,392,2020-08-25,92.4777603149414,92.17942810058594,91.1494369506836,0.0032364294344495725,0.014573028739349292
393,393,393,393,2020-08-26,92.29490661621094,92.82415771484376,90.97664642333984,-0.0057016525833575304,0.014490094378032614
394,394,394,394,2020-08-27,92.4777603149414,92.6605987548828,88.98971557617188,-0.001973205897633612,0.03919604323023029
395,395,395,395,2020-08-28,91.33260345458984,92.90116119384766,91.02464294433594,-0.01688415644218766,0.0033832652377689953
396,396,396,396,2020-08-31,92.2179183959961,92.86267852783205,91.17862701416016,-0.006943156734841693,0.011398410086549404
397,397,397,397,2020-09-01,91.7367706298828,92.98776245117188,90.70710754394533,-0.013453295232756846,0.011351514934357487
398,398,398,398,2020-09-02,94.46009826660156,92.4777603149414,92.17942810058594,0.021435834355299388,0.024741639355008394
399,399,399,399,2020-09-03,90.70710754394533,92.29490661621094,92.82415771484376,-0.017203539506986498,-0.02280710348487114
400,400,400,400,2020-09-04,89.78328704833984,92.4777603149414,92.6605987548828,-0.02913644596739029,-0.031052159658004896
401,401,401,401,2020-09-08,88.4360580444336,91.33260345458984,92.90116119384766,-0.03171425428156549,-0.04806294229301589
402,402,402,402,2020-09-09,90.49539947509766,92.2179183959961,92.86267852783205,-0.018678787711317812,-0.0254922546954629
403,403,403,403,2020-09-10,89.38874816894531,91.7367706298828,92.98776245117188,-0.02559521601660386,-0.03870417125174308
404,404,404,404,2020-09-11,89.36949920654297,94.46009826660156,92.4777603149414,-0.05389152831167954,-0.03361090383042331
405,405,405,405,2020-09-14,89.22515106201172,90.70710754394533,92.29490661621094,-0.01633782094987024,-0.03326029210868764
406,406,406,406,2020-09-15,88.84983825683594,89.78328704833984,92.4777603149414,-0.010396687648574598,-0.03923021108805247
407,407,407,407,2020-09-16,88.49380493164062,88.4360580444336,91.33260345458984,0.0006529789826001942,-0.03108198404045992
408,408,408,408,2020-09-17,88.59001922607422,90.49539947509766,92.2179183959961,-0.021054995724371084,-0.03934050164029068
409,409,409,409,2020-09-18,86.91560363769531,89.38874816894531,91.7367706298828,-0.027667291263277827,-0.052554356983403716
410,410,410,410,2020-09-21,86.26123046875,89.36949920654297,94.46009826660156,-0.034779972646030055,-0.08679715507717667
411,411,411,411,2020-09-22,88.13774108886719,89.22515106201172,90.70710754394533,-0.012187258415385371,-0.028325966119395307
412,412,412,412,2020-09-23,88.156982421875,88.84983825683594,89.78328704833984,-0.007798053981349029,-0.018113667698412828
413,413,413,413,2020-09-24,89.10004425048828,88.49380493164062,88.4360580444336,0.006850641345074404,0.0075080936524904995
414,414,414,414,2020-09-25,89.44645690917969,88.59001922607422,90.49539947509766,0.009667428572511128,-0.011591114819119785
415,415,415,415,2020-09-28,89.93724822998047,86.91560363769531,89.38874816894531,0.03476527189387979,0.006136119727266909
416,416,416,416,2020-09-29,89.3502426147461,86.26123046875,89.36949920654297,0.03580997082014914,-0.0002154716314608507
417,417,417,417,2020-09-30,90.17781829833984,88.13774108886719,89.22515106201172,0.023146465796255233,0.01067711542080807
418,418,418,418,2020-10-01,89.59081268310547,88.156982421875,88.84983825683594,0.016264511577414043,0.00833962605680405
419,419,419,419,2020-10-02,87.73355865478516,89.10004425048828,88.49380493164062,-0.015336531055601954,-0.008590954784266969
420,420,420,420,2020-10-05,87.31015014648438,89.44645690917969,88.59001922607422,-0.02388363761422585,-0.014447102402401879
421,421,421,421,2020-10-06,86.46331024169922,89.93724822998047,86.91560363769531,-0.03862624281541249,-0.005203822755249554
422,422,422,422,2020-10-07,87.50260925292969,89.3502426147461,86.26123046875,-0.020678548907616223,0.014390923679548084
423,423,423,423,2020-10-08,87.70471954345703,90.17781829833984,88.13774108886719,-0.02742469047877094,-0.004913009342655483
424,424,424,424,2020-10-09,89.2636489868164,89.59081268310547,88.156982421875,-0.0036517549790098247,0.012553362587270245
425,425,425,425,2020-10-12,89.75442504882812,87.73355865478516,89.10004425048828,0.023034132263968665,0.0073443375235613395
426,426,426,426,2020-10-13,91.5924301147461,87.31015014648438,89.44645690917969,0.04904675986786344,0.023991707214801705
427,427,427,427,2020-10-14,90.9091796875,86.46331024169922,89.93724822998047,0.05141914452931329,0.010806773351950794
428,428,428,428,2020-10-15,91.5154266357422,87.50260925292969,89.3502426147461,0.045859402560366025,0.024232547754031275
429,429,429,429,2020-10-16,89.67744445800781,87.70471954345703,90.17781829833984,0.022492802266738998,-0.005548746352197376
430,430,430,430,2020-10-19,88.85945892333984,89.2636489868164,89.59081268310547,-0.004528047733476148,-0.00816326739162998
431,431,431,431,2020-10-20,88.76322937011719,89.75442504882812,87.73355865478516,-0.011043418507463043,0.01173633819395814
432,432,432,432,2020-10-21,88.71512603759766,91.5924301147461,87.31015014648438,-0.03141421265429667,0.016091781869073563
433,433,433,433,2020-10-22,87.56034851074219,90.9091796875,86.46331024169922,-0.03683710697059861,0.012687905031351532
434,434,434,434,2020-10-23,88.4456787109375,91.5154266357422,87.50260925292969,-0.03354350231052505,0.010777615274098151
435,435,435,435,2020-10-26,88.4456787109375,89.67744445800781,87.70471954345703,-0.013735513478498995,0.008448338599535976
436,436,436,436,2020-10-27,88.75362396240234,88.85945892333984,89.2636489868164,-0.0011910376477625162,-0.005713692305917117
437,437,437,437,2020-10-28,84.91400146484375,88.76322937011719,89.75442504882812,-0.04336511788257791,-0.053929637244638284
438,438,438,438,2020-10-29,83.77848815917969,88.71512603759766,91.5924301147461,-0.055645954629268246,-0.08531209343148971
439,439,439,439,2020-10-30,85.058349609375,87.56034851074219,90.9091796875,-0.028574565358887694,-0.0643590680087226
440,440,440,440,2020-11-02,84.58684539794922,88.4456787109375,91.5154266357422,-0.0436294160351226,-0.0757094349280667
441,441,441,441,2020-11-03,85.64537048339844,88.4456787109375,89.67744445800781,-0.03166133459941178,-0.04496196338977332
442,442,442,442,2020-11-04,86.38633728027344,88.75362396240234,88.85945892333984,-0.026672563625477763,-0.027831833245799964
443,443,443,443,2020-11-05,86.63652801513672,84.91400146484375,88.76322937011719,0.020285542084671704,-0.023959260721719944
444,444,444,444,2020-11-06,87.08882141113281,83.77848815917969,88.71512603759766,0.03951292658401129,-0.0183317625652204
445,445,445,445,2020-11-09,81.63253784179688,85.058349609375,87.56034851074219,-0.040276019735992374,-0.06769971533653807
446,446,446,446,2020-11-10,83.06637573242188,84.58684539794922,88.4456787109375,-0.017975249678293448,-0.06082041606686661
447,447,447,447,2020-11-11,84.11530303955078,85.64537048339844,88.4456787109375,-0.017865150622989545,-0.048960850710857984
448,448,448,448,2020-11-12,84.20189666748047,86.38633728027344,88.75362396240234,-0.025286876160818483,-0.05128497397300724
449,449,449,449,2020-11-13,84.31770324707031,86.63652801513672,84.91400146484375,-0.02676497802014033,-0.007022378023491371
450,450,450,450,2020-11-16,84.88702392578125,87.08882141113281,83.77848815917969,-0.025282205565249516,0.013231747086380086
451,451,451,451,2020-11-17,84.15365600585938,81.63253784179688,85.058349609375,0.03088374110025094,-0.01063615280181629
452,452,452,452,2020-11-18,82.9860610961914,83.06637573242188,84.58684539794922,-0.0009668730039358309,-0.018924742898576374
453,453,453,453,2020-11-19,83.1790542602539,84.11530303955078,85.64537048339844,-0.01113054040662087,-0.028796842248730803
454,454,454,454,2020-11-20,82.94744873046875,84.20189666748047,86.38633728027344,-0.014898095965291902,-0.03980824581840403
455,455,455,455,2020-11-23,82.2816390991211,84.31770324707031,86.63652801513672,-0.02414752856802893,-0.05026619851680525
456,456,456,456,2020-11-24,80.71841430664062,84.88702392578125,87.08882141113281,-0.049107736687592385,-0.07314839035906207
457,457,457,457,2020-11-25,82.58078002929688,84.15365600585938,81.63253784179688,-0.01869052458580034,0.011615983192114987
458,458,458,458,2020-11-27,83.24658203125,82.9860610961914,83.06637573242188,0.003139333661789534,0.0021694253208857095
459,459,459,459,2020-11-30,84.69401550292969,83.1790542602539,84.11530303955078,0.018213253999446843,0.006879990233249256
460,460,460,460,2020-12-01,84.76155853271484,82.94744873046875,84.20189666748047,0.021870591923097038,0.0066466657805170914
461,461,461,461,2020-12-02,83.23694610595703,82.2816390991211,84.31770324707031,0.011610208757328211,-0.01281767765834907
462,462,462,462,2020-12-03,83.55538940429688,80.71841430664062,84.88702392578125,0.035146566270230384,-0.015687138739233664
463,463,463,463,2020-12-04,83.31414031982422,82.58078002929688,84.15365600585938,0.008880520264729519,-0.00997598590341342
464,464,464,464,2020-12-07,83.71942901611328,83.24658203125,82.9860610961914,0.005680076867129236,0.00883724218542925
465,465,465,465,2020-12-08,84.03785705566406,84.69401550292969,83.1790542602539,-0.007747400372614566,0.010324748256010485
466,466,466,466,2020-12-09,83.41063690185547,84.76155853271484,82.94744873046875,-0.015937904567174366,0.005584115949024637
467,467,467,467,2020-12-10,82.33954620361328,83.23694610595703,82.2816390991211,-0.010781268947582467,0.0007037670265954699
468,468,468,468,2020-12-11,82.84130859375,83.55538940429688,80.71841430664062,-0.00854619690767855,0.026299999886577607
469,469,469,469,2020-12-14,83.04396057128906,83.31414031982422,82.58078002929688,-0.003242903875596559,0.005608817715549108
470,470,470,470,2020-12-15,83.14045715332031,83.71942901611328,83.24658203125,-0.006915621255390247,-0.001274825648575617
471,471,471,471,2020-12-16,83.632568359375,84.03785705566406,84.69401550292969,-0.004822691944900592,-0.012532728992144304
472,472,472,472,2020-12-17,84.15365600585938,83.41063690185547,84.76155853271484,0.008907965837476661,-0.007171913039103028
473,473,473,473,2020-12-18,85.06069946289062,82.33954620361328,83.23694610595703,0.03304795064753385,0.021910382855853783
474,474,474,474,2020-12-21,83.50714111328125,82.84130859375,83.55538940429688,0.008037445699903945,-0.0005774408013606847
475,475,475,475,2020-12-22,83.52642822265625,83.04396057128906,83.31414031982422,0.0058097861427623965,0.002548041689167224
476,476,476,476,2020-12-23,83.89312744140625,83.14045715332031,83.71942901611328,0.009052996746192088,0.0020747683940789408
477,477,477,477,2020-12-24,83.81592559814453,83.632568359375,84.03785705566406,0.0021924142994345086,-0.0026408509842478223
478,478,478,478,2020-12-28,84.41419219970703,84.15365600585938,83.41063690185547,0.003095958110596042,0.012031502637156244
479,479,479,479,2020-12-29,84.02821350097656,85.06069946289062,82.33954620361328,-0.012138225625154986,0.02050858154097024
480,480,480,480,2020-12-30,83.6711654663086,83.50714111328125,82.84130859375,0.001964195526761525,0.010017428341555723
481,481,481,481,2020-12-31,84.17296600341797,83.52642822265625,83.04396057128906,0.007740517516662493,0.013595274410830971
482,482,482,482,2021-01-04,83.56501770019531,83.89312744140625,83.14045715332031,-0.003911044339598657,0.005106545734912871
483,483,483,483,2021-01-05,82.81236267089844,83.81592559814453,83.632568359375,-0.011973415792813413,-0.009807252181376014
