,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,STZ,STZ_6m,STZ_12m,STZ_6m_ret,STZ_12m_ret
244,244,244,244,2020-01-24,180.7651824951172,180.0951690673828,173.25372314453125,0.0037203298189729672,0.04335525502283
245,245,245,245,2020-01-27,180.14236450195312,180.10458374023438,179.5666961669922,0.00020977123921084306,0.0032058747376271235
246,246,246,246,2020-01-28,181.8880920410156,179.24588012695312,182.68077087402344,0.014740712099999609,-0.004339147624653261
247,247,247,247,2020-01-29,181.7277069091797,179.51010131835938,177.7643585205078,0.012353653496565142,0.02229551762601867
248,248,248,248,2020-01-30,180.0385284423828,181.12374877929688,177.8209991455078,-0.005991596045400005,0.012470570447421947
249,249,249,249,2020-01-31,177.68885803222656,183.03933715820312,180.07626342773438,-0.029231307373846493,-0.01325774619077369
250,250,250,250,2020-02-03,178.46266174316406,180.7651824951172,180.0951690673828,-0.012737634096186223,-0.009064692477164349
251,251,251,251,2020-02-04,182.02020263671875,180.14236450195312,180.10458374023438,0.010424189445705112,0.010636147380053806
252,252,252,252,2020-02-05,186.0307006835937,181.8880920410156,179.24588012695312,0.02277559017796471,0.037852030695685324
253,253,253,253,2020-02-06,188.5408172607422,181.7277069091797,179.51010131835938,0.03749076278702734,0.05030756417638549
254,254,254,254,2020-02-07,189.0503692626953,180.0385284423828,181.12374877929688,0.050055068202784936,0.04376356240868873
255,255,255,255,2020-02-10,189.5050201416016,177.68885803222656,183.03933715820312,0.06649917299390817,0.035324007854170114
256,256,256,256,2020-02-11,189.38189697265625,178.46266174316406,180.7651824951172,0.06118498470681044,0.04766799866324822
257,257,257,257,2020-02-12,188.2263336181641,182.02020263671875,180.14236450195312,0.03409583602009114,0.044875446919779405
258,258,258,258,2020-02-13,190.5659027099609,186.0307006835937,181.8880920410156,0.024378782693942558,0.04770961403558216
259,259,259,259,2020-02-14,193.0664520263672,188.5408172607422,181.7277069091797,0.024003474851635342,0.06239414622038986
260,260,260,260,2020-02-18,193.0570068359375,189.0503692626953,180.0385284423828,0.021193492447902917,0.07230940236062278
261,261,261,261,2020-02-19,195.72805786132807,189.5050201416016,177.68885803222656,0.0328383792422835,0.10152127729826388
262,262,262,262,2020-02-20,197.3383331298828,189.38189697265625,178.46266174316406,0.042012654242107095,0.10576818255621356
263,263,263,263,2020-02-21,196.44793701171875,188.2263336181641,182.02020263671875,0.04367934728109302,0.07926446716354496
264,264,264,264,2020-02-24,190.8974151611328,190.5659027099609,186.0307006835937,0.0017396210258897593,0.02616081356279243
265,265,265,265,2020-02-25,184.9774627685547,193.0664520263672,188.5408172607422,-0.0418974356907319,-0.018899644883047073
266,266,266,266,2020-02-26,180.88560485839844,193.0570068359375,189.0503692626953,-0.06304563702203514,-0.0431883018062319
267,267,267,267,2020-02-27,166.38406372070312,195.72805786132807,189.5050201416016,-0.14992226695170574,-0.12200709196844528
268,268,268,268,2020-02-28,163.27723693847656,197.3383331298828,189.38189697265625,-0.17260253317832652,-0.1378413694839522
269,269,269,269,2020-03-02,167.86166381835938,196.44793701171875,188.2263336181641,-0.1455157719047674,-0.10819245855957904
270,270,270,270,2020-03-03,168.21212768554688,190.8974151611328,190.5659027099609,-0.11883496409020378,-0.11730207086645617
271,271,271,271,2020-03-04,176.14012145996094,184.9774627685547,193.0664520263672,-0.047775232594962636,-0.08767100855043741
272,272,272,272,2020-03-05,173.11859130859375,180.88560485839844,193.0570068359375,-0.04293881514720255,-0.10327734721531079
273,273,273,273,2020-03-06,169.61395263671875,166.38406372070312,195.72805786132807,0.019412249249047164,-0.1334203461167074
274,274,274,274,2020-03-09,155.56707763671875,163.27723693847656,197.3383331298828,-0.04722127496965811,-0.21167329646831134
275,275,275,275,2020-03-10,156.59007263183594,167.86166381835938,196.44793701171875,-0.06714809641539277,-0.20289276123833855
276,276,276,276,2020-03-11,146.88134765625,168.21212768554688,190.8974151611328,-0.1268088117235655,-0.23057445522627795
277,277,277,277,2020-03-12,124.4896469116211,176.14012145996094,184.9774627685547,-0.29323514779158766,-0.32700100299578894
278,278,278,278,2020-03-13,125.95782470703124,173.11859130859375,180.88560485839844,-0.27241884447578346,-0.3036603172174258
279,279,279,279,2020-03-16,118.16240692138672,169.61395263671875,166.38406372070312,-0.3033450073858699,-0.28982136702865136
280,280,280,280,2020-03-17,117.87825012207033,155.56707763671875,163.27723693847656,-0.242267374866163,-0.2780484755110888
281,281,281,281,2020-03-18,114.84722900390624,156.59007263183594,167.86166381835938,-0.26657401025716787,-0.3158221693299744
282,282,282,282,2020-03-19,116.56165313720705,146.88134765625,168.21212768554688,-0.20642304147427126,-0.30705559259612014
283,283,283,283,2020-03-20,113.37908935546876,124.4896469116211,176.14012145996094,-0.08924884785029585,-0.35631309655227306
284,284,284,284,2020-03-23,100.06153869628906,125.95782470703124,173.11859130859375,-0.20559489710921142,-0.4220058172843859
285,285,285,285,2020-03-24,117.28153228759766,118.16240692138672,169.61395263671875,-0.007454779034546166,-0.3085384164191216
286,286,286,286,2020-03-25,119.92420196533205,117.87825012207033,155.56707763671875,0.017356482991077726,-0.22911580144624288
287,287,287,287,2020-03-26,133.2606964111328,114.84722900390624,156.59007263183594,0.16033009735568182,-0.14898374991851226
288,288,288,288,2020-03-27,137.22943115234375,116.56165313720705,146.88134765625,0.17731198433509054,-0.06571233623546857
289,289,289,289,2020-03-30,138.70706176757812,113.37908935546876,124.4896469116211,0.2233919195866929,0.11420560029421889
290,290,290,290,2020-03-31,135.78970336914062,100.06153869628906,125.95782470703124,0.3570619154807839,0.07805691059668285
291,291,291,291,2020-04-01,129.65188598632812,117.28153228759766,118.16240692138672,0.10547571691334912,0.09723463971570356
292,292,292,292,2020-04-02,124.2907485961914,119.92420196533205,117.87825012207033,0.03641088753812727,0.05439933547945053
293,293,293,293,2020-04-03,125.19058990478516,133.2606964111328,114.84722900390624,-0.06055878982839735,0.09006191085835535
294,294,294,294,2020-04-06,134.74774169921875,137.22943115234375,116.56165313720705,-0.018084236247907892,0.15602119627288147
295,295,295,295,2020-04-07,141.69070434570312,138.70706176757812,113.37908935546876,0.021510386999073594,0.2497075532285422
296,296,296,296,2020-04-08,149.43875122070312,135.78970336914062,100.06153869628906,0.10051607384735162,0.4934684511926788
297,297,297,297,2020-04-09,157.4614715576172,129.65188598632812,117.28153228759766,0.21449426176663255,0.3425939147136168
298,298,298,298,2020-04-13,149.30615234375,124.2907485961914,119.92420196533205,0.20126521104825934,0.24500434355120215
299,299,299,299,2020-04-14,158.96754455566406,125.19058990478516,133.2606964111328,0.26980426145901437,0.19290645206611456
300,300,300,300,2020-04-15,153.786376953125,134.74774169921875,137.22943115234375,0.14129094123450248,0.12065156622562068
301,301,301,301,2020-04-16,153.58743286132812,141.69070434570312,138.70706176757812,0.08396266057509916,0.10727911689661496
302,302,302,302,2020-04-17,154.1083984375,149.43875122070312,135.78970336914062,0.03124790041841541,0.1349048905317991
303,303,303,303,2020-04-20,148.34947204589844,157.4614715576172,129.65188598632812,-0.05786812114469886,0.1442137606971794
304,304,304,304,2020-04-21,144.93955993652344,149.30615234375,124.2907485961914,-0.02924589736378236,0.1661331319792596
305,305,305,305,2020-04-22,147.02337646484375,158.96754455566406,125.19058990478516,-0.07513589094054318,0.1743963869541929
306,306,306,306,2020-04-23,144.96798706054688,153.786376953125,134.74774169921875,-0.05734181445256381,0.07584724784584185
307,307,307,307,2020-04-24,150.44276428222656,153.58743286132812,141.69070434570312,-0.020474777919758824,0.06176876582651314
308,308,308,308,2020-04-27,154.5346221923828,154.1083984375,149.43875122070312,0.002765739954501356,0.0341000639395983
309,309,309,309,2020-04-28,158.588623046875,148.34947204589844,157.4614715576172,0.0690204748272285,0.007158268483762775
310,310,310,310,2020-04-29,160.4735565185547,144.93955993652344,149.30615234375,0.1071756847394485,0.07479533829988316
311,311,311,311,2020-04-30,155.9933319091797,147.02337646484375,158.96754455566406,0.06101040297139981,-0.01870955895304105
312,312,312,312,2020-05-01,153.0380859375,144.96798706054688,153.786376953125,0.05566814467515924,-0.004865782200286106
313,313,313,313,2020-05-04,155.82630920410156,150.44276428222656,153.58743286132812,0.03578467164944943,0.014577210524736595
314,314,314,314,2020-05-05,155.12208557128906,154.5346221923828,154.1083984375,0.0038015000818063527,0.006577753996970914
315,315,315,315,2020-05-06,157.47259521484375,158.588623046875,148.34947204589844,-0.007037250280566343,0.06149751019081928
316,316,316,316,2020-05-07,156.7969207763672,160.4735565185547,144.93955993652344,-0.022911162573768906,0.08180900262865909
317,317,317,317,2020-05-08,158.0245361328125,155.9933319091797,147.02337646484375,0.013021096471068416,0.07482592178529757
318,318,318,318,2020-05-11,155.3980712890625,153.0380859375,144.96798706054688,0.01542090217023695,0.07194749985843041
319,319,319,319,2020-05-12,152.75262451171875,155.82630920410156,150.44276428222656,-0.01972506894427495,0.015353747589740951
320,320,320,320,2020-05-13,147.80421447753906,155.12208557128906,154.5346221923828,-0.047174914305719184,-0.043552749664505286
321,321,321,321,2020-05-14,150.31649780273438,157.47259521484375,158.588623046875,-0.04544344622215779,-0.05216089959804737
322,322,322,322,2020-05-15,150.82086181640625,156.7969207763672,160.4735565185547,-0.03811336938487675,-0.06015131035643462
323,323,323,323,2020-05-18,160.35594177246094,158.0245361328125,155.9933319091797,0.014753440805477247,0.027966643252553824
324,324,324,324,2020-05-19,160.7270965576172,155.3980712890625,153.0380859375,0.03429273751179274,0.050242464632348716
325,325,325,325,2020-05-20,164.12432861328125,152.75262451171875,155.82630920410156,0.07444522893084615,0.053251722713338
326,326,326,326,2020-05-21,162.72549438476562,147.80421447753906,155.12208557128906,0.1009530070571436,0.049015643294598954
327,327,327,327,2020-05-22,163.97207641601562,150.31649780273438,157.47259521484375,0.0908455080639381,0.04127372888155212
328,328,328,328,2020-05-26,167.8737030029297,150.82086181640625,156.7969207763672,0.1130668594592823,0.07064413109464596
329,329,329,329,2020-05-27,170.70001220703125,160.35594177246094,158.0245361328125,0.06450693575950028,0.08021207582324807
330,330,330,330,2020-05-28,166.95062255859375,160.7270965576172,155.3980712890625,0.038721075252831305,0.07434166443444368
331,331,331,331,2020-05-29,164.3432159423828,164.12432861328125,152.75262451171875,0.0013336677807060937,0.07587818191480489
332,332,332,332,2020-06-01,164.86660766601562,162.72549438476562,147.80421447753906,0.013157823175435013,0.115439152048465
333,333,333,333,2020-06-02,164.84759521484375,163.97207641601562,150.31649780273438,0.005339438384660333,0.09667001044142909
334,334,334,334,2020-06-03,166.36065673828125,167.8737030029297,150.82086181640625,-0.009013003451898816,0.10303478401278165
335,335,335,335,2020-06-04,167.2266082763672,170.70001220703125,160.35594177246094,-0.02034800048198815,0.04284634811758625
336,336,336,336,2020-06-05,172.64129638671875,166.95062255859375,160.7270965576172,0.03408596949752485,0.07412689014033536
337,337,337,337,2020-06-08,176.9330291748047,164.3432159423828,164.12432861328125,0.07660683259864975,0.07804266844377472
338,338,338,338,2020-06-09,174.52545166015625,164.86660766601562,162.72549438476562,0.05858581146830755,0.07251449639163199
339,339,339,339,2020-06-10,171.57546997070312,164.84759521484375,163.97207641601562,0.0408126957938999,0.04637005105306358
340,340,340,340,2020-06-11,160.5082244873047,166.36065673828125,167.8737030029297,-0.03517918458439129,-0.04387511792419607
341,341,341,341,2020-06-12,162.04031372070312,167.2266082763672,170.70001220703125,-0.031013572595414485,-0.05073050888728303
342,342,342,342,2020-06-15,165.28530883789062,172.64129638671875,166.95062255859375,-0.04260850504939806,-0.009974887755322182
343,343,343,343,2020-06-16,168.8728790283203,176.9330291748047,164.3432159423828,-0.045554807850608725,0.027562215208965846
344,344,344,344,2020-06-17,170.06239318847656,174.52545166015625,164.86660766601562,-0.025572536436521354,0.03151508723334984
345,345,345,345,2020-06-18,175.3343505859375,171.57546997070312,164.84759521484375,0.021908030418778424,0.0636148519936035
346,346,346,346,2020-06-19,172.63174438476562,160.5082244873047,166.36065673828125,0.07553207903324499,0.037695737498500304
347,347,347,347,2020-06-22,171.01400756835938,162.04031372070312,167.2266082763672,0.0553793907306519,0.02264830538052265
348,348,348,348,2020-06-23,171.7277374267578,165.28530883789062,172.64129638671875,0.03897762380796843,-0.005291659522264847
349,349,349,349,2020-06-24,163.35354614257812,168.8728790283203,176.9330291748047,-0.032683358734096,-0.07674928245766044
350,350,350,350,2020-06-25,164.94276428222656,170.06239318847656,174.52545166015625,-0.030104415269377127,-0.05490710544952215
351,351,351,351,2020-06-26,160.81272888183594,175.3343505859375,171.57546997070312,-0.08282245695479962,-0.06272890344234494
352,352,352,352,2020-06-29,165.74208068847656,172.63174438476562,160.5082244873047,-0.03990959901866731,0.032608025027314635
353,353,353,353,2020-06-30,166.48434448242188,171.01400756835938,162.04031372070312,-0.02648708810666789,0.027425463822407847
354,354,354,354,2020-07-01,176.88548278808594,171.7277374267578,165.28530883789062,0.030034433799769333,0.07018272846967055
355,355,355,355,2020-07-02,176.809326171875,163.35354614257812,168.8728790283203,0.08237213300256374,0.04699657629585219
356,356,356,356,2020-07-06,177.4659423828125,164.94276428222656,170.06239318847656,0.07592438598372264,0.04353431146961895
357,357,357,357,2020-07-07,173.63095092773438,160.81272888183594,175.3343505859375,0.07970900148903737,-0.009715150810498119
358,358,358,358,2020-07-08,174.60157775878906,165.74208068847656,172.63174438476562,0.05345351665377307,0.011410609219316248
359,359,359,359,2020-07-09,173.56431579589844,166.48434448242188,171.01400756835938,0.04252634886173401,0.014912861605910432
360,360,360,360,2020-07-10,175.98141479492188,176.88548278808594,171.7277374267578,-0.005111035563315047,0.024769891177179648
361,361,361,361,2020-07-13,170.99497985839844,176.809326171875,163.35354614257812,-0.03288483950119514,0.046778499128208306
362,362,362,362,2020-07-14,170.5096435546875,177.4659423828125,164.94276428222656,-0.03919793699412777,0.033750369691486926
363,363,363,363,2020-07-15,173.792724609375,173.63095092773438,160.81272888183594,0.0009317099329138046,0.08071497709038122
364,364,364,364,2020-07-16,172.4700164794922,174.60157775878906,165.74208068847656,-0.012208144431785195,0.04059280397029186
365,365,365,365,2020-07-17,171.87045288085938,173.56431579589844,166.48434448242188,-0.009759280917115198,0.032352041359697825
366,366,366,366,2020-07-20,169.0061492919922,175.98141479492188,176.88548278808594,-0.03963637586990787,-0.04454482850655095
367,367,367,367,2020-07-21,172.0227508544922,170.99497985839844,176.809326171875,0.006010533156849629,-0.02707196176252502
368,368,368,368,2020-07-22,170.80465698242188,170.5096435546875,177.4659423828125,0.001730186173544812,-0.03753557054920176
369,369,369,369,2020-07-23,170.3383331298828,173.792724609375,173.63095092773438,-0.019876502237112903,-0.018963311438765063
370,370,370,370,2020-07-24,171.14723205566406,172.4700164794922,174.60157775878906,-0.007669648619680003,-0.01978416087337509
371,371,371,371,2020-07-27,170.23365783691406,171.87045288085938,173.56431579589844,-0.00952342311613008,-0.01918976227176228
372,372,372,372,2020-07-28,170.83319091796875,169.0061492919922,175.98141479492188,0.010810503840425145,-0.02925436122304481
373,373,373,373,2020-07-29,172.82205200195312,172.0227508544922,170.99497985839844,0.004646485092759889,0.010684946102322401
374,374,374,374,2020-07-30,172.07980346679688,170.80465698242188,170.5096435546875,0.007465525278425034,0.00920862820058499
375,375,375,375,2020-07-31,169.57708740234375,170.3383331298828,173.792724609375,-0.0044690218199952,-0.02425669553490528
376,376,376,376,2020-08-03,164.90464782714844,171.14723205566406,172.4700164794922,-0.03647493537310198,-0.04386483405504471
377,377,377,377,2020-08-04,163.38209533691406,170.23365783691406,171.87045288085938,-0.040247989657626215,-0.049388114138673056
378,378,378,378,2020-08-05,165.0378875732422,170.83319091796875,169.0061492919922,-0.0339237551765299,-0.02347998422172215
379,379,379,379,2020-08-06,162.81109619140625,172.82205200195312,172.0227508544922,-0.05792637973326309,-0.05354904870041144
380,380,380,380,2020-08-07,163.93402099609375,172.07980346679688,170.80465698242188,-0.0473372371806251,-0.04022510924298284
381,381,381,381,2020-08-10,163.86712646484375,169.57708740234375,170.3383331298828,-0.03367177149323464,-0.03799031343170878
382,382,382,382,2020-08-11,165.22433471679688,164.90464782714844,171.14723205566406,0.0019386166118466885,-0.03460702967688556
383,383,383,383,2020-08-12,167.7379913330078,163.38209533691406,170.23365783691406,0.02666079160700785,-0.014660241315481382
384,384,384,384,2020-08-13,168.80845642089844,165.0378875732422,170.83319091796875,0.022846686316091658,-0.011852114253620427
385,385,385,385,2020-08-14,168.2445831298828,162.81109619140625,172.82205200195312,0.0333729522469941,-0.026486601790948416
386,386,386,386,2020-08-17,166.00808715820312,163.93402099609375,172.07980346679688,0.012651834863239175,-0.035284305225077195
387,387,387,387,2020-08-18,170.2994384765625,163.86712646484375,169.57708740234375,0.039253217838653764,0.004259720963981861
388,388,388,388,2020-08-19,172.03895568847656,165.22433471679688,164.90464782714844,0.041244656747205566,0.043263230935772334
389,389,389,389,2020-08-20,170.45237731933594,167.7379913330078,163.38209533691406,0.01618229695465523,0.04327452140849397
390,390,390,390,2020-08-21,171.36038208007812,168.80845642089844,165.0378875732422,0.015117285669722813,0.03830935186946127
391,391,391,391,2020-08-24,173.46310424804688,168.2445831298828,162.81109619140625,0.031017468860411457,0.06542556561450685
392,392,392,392,2020-08-25,172.21102905273438,166.00808715820312,163.93402099609375,0.037365299490620174,0.05048987395263027
393,393,393,393,2020-08-26,173.33885192871094,170.2994384765625,163.86712646484375,0.017847466082906216,0.05780125439558037
394,394,394,394,2020-08-27,174.57177734375,172.03895568847656,165.22433471679688,0.014722372878499757,0.05657424884158324
395,395,395,395,2020-08-28,177.17147827148438,170.45237731933594,167.7379913330078,0.03941922698772604,0.0562394175792198
396,396,396,396,2020-08-31,176.32083129882812,171.36038208007812,168.80845642089844,0.02894746824520933,0.04450236106181027
397,397,397,397,2020-09-01,177.71627807617188,173.46310424804688,168.2445831298828,0.024519184333534616,0.05629717623049424
398,398,398,398,2020-09-02,179.69468688964844,172.21102905273438,166.00808715820312,0.043456321456754265,0.08244537941336683
399,399,399,399,2020-09-03,182.1510467529297,173.33885192871094,170.2994384765625,0.05083796694259246,0.06959276191623065
400,400,400,400,2020-09-04,183.04946899414065,174.57177734375,172.03895568847656,0.04856278477188902,0.06400011707581865
401,401,401,401,2020-09-08,179.45578002929688,177.17147827148438,170.45237731933594,0.012893168697910795,0.052820634429130875
402,402,402,402,2020-09-09,181.52980041503903,176.32083129882812,171.36038208007812,0.02954256214560802,0.059345212770409494
403,403,403,403,2020-09-10,180.38287353515625,177.71627807617188,173.46310424804688,0.015004790151194936,0.0398918797003327
404,404,404,404,2020-09-11,180.4593200683593,179.69468688964844,172.21102905273438,0.004255179671396769,0.04789641558380753
405,405,405,405,2020-09-14,186.67184448242188,182.1510467529297,173.33885192871094,0.024818950042182264,0.07691866194656916
406,406,406,406,2020-09-15,187.89523315429688,183.04946899414065,174.57177734375,0.026472429484683868,0.07632078915202656
407,407,407,407,2020-09-16,184.65513610839844,179.45578002929688,177.17147827148438,0.028972909528200974,0.0422396308363282
408,408,408,408,2020-09-17,183.70895385742188,181.52980041503903,176.32083129882812,0.01200438405925941,0.04190158646695785
409,409,409,409,2020-09-18,179.5035400390625,180.38287353515625,177.71627807617188,-0.004874816987114783,0.010056827558163173
410,410,410,410,2020-09-21,176.87518310546875,180.4593200683593,179.69468688964844,-0.019861190663540418,-0.01569052392690473
411,411,411,411,2020-09-22,180.1630249023437,186.67184448242188,182.1510467529297,-0.034867709150916415,-0.01091413904023597
412,412,412,412,2020-09-23,178.31842041015625,187.89523315429688,183.04946899414065,-0.05096889678024075,-0.025845737821483916
413,413,413,413,2020-09-24,173.82626342773438,184.65513610839844,179.45578002929688,-0.058643766476699444,-0.03136993748902073
414,414,414,414,2020-09-25,173.77847290039062,183.70895385742188,181.52980041503903,-0.054055508719179746,-0.04270002774710391
415,415,415,415,2020-09-28,177.2479248046875,179.5035400390625,180.38287353515625,-0.012565853764689772,-0.017379414514414826
416,416,416,416,2020-09-29,179.2263946533203,176.87518310546875,180.4593200683593,0.013293055060469072,-0.006832151504128081
417,417,417,417,2020-09-30,181.1283416748047,180.1630249023437,186.67184448242188,0.005358018233676098,-0.02969651273863738
418,418,418,418,2020-10-01,176.4451141357422,178.31842041015625,187.89523315429688,-0.010505399667096738,-0.06093884781606995
419,419,419,419,2020-10-02,177.3913116455078,173.82626342773438,184.65513610839844,0.02050926107179163,-0.03933724572181152
420,420,420,420,2020-10-05,175.47976684570312,173.77847290039062,183.70895385742188,0.009790015511804473,-0.044794697476234546
421,421,421,421,2020-10-06,172.5933380126953,177.2479248046875,179.5035400390625,-0.02626031755870295,-0.0384961880131357
422,422,422,422,2020-10-07,173.4534912109375,179.2263946533203,176.87518310546875,-0.03221011868006052,-0.019345234500709685
423,423,423,423,2020-10-08,176.961181640625,181.1283416748047,180.1630249023437,-0.023006670273950536,-0.01777192219909851
424,424,424,424,2020-10-09,178.39483642578125,176.4451141357422,178.31842041015625,0.011050021416513234,0.00042853685810606557
425,425,425,425,2020-10-12,178.73892211914062,177.3913116455078,173.82626342773438,0.007596823435895406,0.028261889742850155
426,426,426,426,2020-10-13,179.23594665527344,175.47976684570312,173.77847290039062,0.02140520173401561,0.03140477450282941
427,427,427,427,2020-10-14,175.0114288330078,172.5933380126953,177.2479248046875,0.014010336946693958,-0.012617896509333537
428,428,428,428,2020-10-15,173.52040100097656,173.4534912109375,179.2263946533203,0.00038575060998735644,-0.031836793143001696
429,429,429,429,2020-10-16,173.4534912109375,176.961181640625,181.1283416748047,-0.019821807230079203,-0.04237244372085347
430,430,430,430,2020-10-19,172.65065002441406,178.39483642578125,176.4451141357422,-0.03219928623750823,-0.021505067623515894
431,431,431,431,2020-10-20,172.3543701171875,178.73892211914062,177.3913116455078,-0.03571998715365099,-0.0283945221532943
432,432,432,432,2020-10-21,171.69491577148438,179.23594665527344,175.47976684570312,-0.04207320587478369,-0.02156858960011454
433,433,433,433,2020-10-22,170.5097198486328,175.0114288330078,172.5933380126953,-0.025722371472496453,-0.01207241361720024
434,434,434,434,2020-10-23,171.52284240722656,173.52040100097656,173.4534912109375,-0.011511952382698531,-0.011130642515364886
435,435,435,435,2020-10-26,167.23146057128906,173.4534912109375,176.961181640625,-0.03587146385010953,-0.054982233838691164
436,436,436,436,2020-10-27,164.5457305908203,172.65065002441406,178.39483642578125,-0.046944042391080854,-0.07763176397049287
437,437,437,437,2020-10-28,157.71194458007812,172.3543701171875,178.73892211914062,-0.08495534825808981,-0.11764073146332787
438,438,438,438,2020-10-29,158.51480102539062,171.69491577148438,179.23594665527344,-0.0767647352099563,-0.1156082025763282
439,439,439,439,2020-10-30,157.92221069335938,170.5097198486328,175.0114288330078,-0.07382282468382328,-0.09764629803665337
440,440,440,440,2020-11-02,168.58865356445312,171.52284240722656,173.52040100097656,-0.017106694371395337,-0.02842171530306503
441,441,441,441,2020-11-03,176.66490173339844,167.23146057128906,173.4534912109375,0.056409488560844157,0.01851453378102108
442,442,442,442,2020-11-04,172.85140991210938,164.5457305908203,172.65065002441406,0.05047641948208903,0.0011628099150911009
443,443,443,443,2020-11-05,176.0953369140625,157.71194458007812,172.3543701171875,0.11656309471633097,0.021705088152574437
444,444,444,444,2020-11-06,178.3027801513672,158.51480102539062,171.69491577148438,0.12483363697253069,0.03848608067508241
445,445,445,445,2020-11-09,192.6702575683593,157.92221069335938,170.5097198486328,0.22003267762297773,0.1299664191542813
446,446,446,446,2020-11-10,192.4879302978516,168.58865356445312,171.52284240722656,0.14176088501864403,0.12222913051341622
447,447,447,447,2020-11-11,186.7006225585937,176.66490173339844,167.23146057128906,0.056806534443043954,0.11642045055873407
448,448,448,448,2020-11-12,187.0557098388672,172.85140991210938,164.5457305908203,0.08217636138449991,0.1368007493553447
449,449,449,449,2020-11-13,193.8795623779297,176.0953369140625,157.71194458007812,0.10099202951947661,0.22932706773828082
450,450,450,450,2020-11-16,197.8049468994141,178.3027801513672,158.51480102539062,0.10937668347902862,0.2478642096502397
451,451,451,451,2020-11-17,196.7972106933593,192.6702575683593,157.92221069335938,0.021419772709525553,0.24616550027585582
452,452,452,452,2020-11-18,195.549545288086,192.4879302978516,168.58865356445312,0.01590549072607783,0.15992115218670655
453,453,453,453,2020-11-19,195.99102783203125,186.7006225585937,176.66490173339844,0.04976097640232502,0.10939425946528702
454,454,454,454,2020-11-20,192.4975128173828,187.0557098388672,172.85140991210938,0.029091883820083764,0.11365891036273856
455,455,455,455,2020-11-23,193.46685791015625,193.8795623779297,176.0953369140625,-0.00212866411864987,0.09864838729131908
456,456,456,456,2020-11-24,199.43653869628903,197.8049468994141,178.3027801513672,0.00824848833383629,0.11852736411053533
457,457,457,457,2020-11-25,196.4613037109375,196.7972106933593,192.6702575683593,-0.0017068686148462575,0.01967634335690427
458,458,458,458,2020-11-27,196.56686401367188,195.549545288086,192.4879302978516,0.005202357919509071,0.021190594701229415
459,459,459,459,2020-11-30,197.555419921875,195.99102783203125,186.7006225585937,0.007981957680146756,0.058140124090237943
460,460,460,460,2020-12-01,197.45944213867188,192.4975128173828,187.0557098388672,0.02577658925908466,0.055618362619171746
461,461,461,461,2020-12-02,196.73963928222656,193.46685791015625,193.8795623779297,0.016916496227949107,0.01475182257076546
462,462,462,462,2020-12-03,201.3368530273437,199.43653869628903,197.8049468994141,0.009528416124131356,0.01785549948720755
463,463,463,463,2020-12-04,205.1854553222656,196.4613037109375,196.7972106933593,0.04440646298552675,0.04262379837271424
464,464,464,464,2020-12-07,203.50588989257807,196.56686401367188,195.549545288086,0.03530109672209836,0.04068710358170713
465,465,465,465,2020-12-08,204.43682861328125,197.555419921875,195.99102783203125,0.034832801317866036,0.043092792944013025
466,466,466,466,2020-12-09,200.9529571533203,197.45944213867188,192.4975128173828,0.01769231684648953,0.04392495368996774
467,467,467,467,2020-12-10,198.94705200195312,196.73963928222656,193.46685791015625,0.011219969335005242,0.028326268131887655
468,468,468,468,2020-12-11,197.0275421142578,201.3368530273437,199.43653869628903,-0.021403487976940916,-0.012079013192761834
469,469,469,469,2020-12-14,198.66873168945312,205.1854553222656,196.4613037109375,-0.031760163616749826,0.01123594283871543
470,470,470,470,2020-12-15,203.70741271972656,203.50588989257807,196.56686401367188,0.0009902555019654091,0.03632630932931824
471,471,471,471,2020-12-16,206.1643981933593,204.43682861328125,197.555419921875,0.008450383386380711,0.04357753522980423
472,472,472,472,2020-12-17,209.03404235839844,200.9529571533203,197.45944213867188,0.04021381580820704,0.0586176082255816
473,473,473,473,2020-12-18,209.8786163330078,198.94705200195312,196.73963928222656,0.054947103870367275,0.06678357802584545
474,474,474,474,2020-12-21,205.82847595214844,197.0275421142578,201.3368530273437,0.04466854604919601,0.02230899538394371
475,475,475,475,2020-12-22,204.3792419433593,198.66873168945312,205.1854553222656,0.02874388035472286,-0.003929193605073378
476,476,476,476,2020-12-23,206.8074188232422,203.70741271972656,203.50588989257807,0.015217934694309765,0.016223259839834858
477,477,477,477,2020-12-24,207.1241455078125,206.1643981933593,204.43682861328125,0.004655252424102141,0.013144974478227045
478,478,478,478,2020-12-28,209.8402709960937,209.03404235839844,200.9529571533203,0.003856925066362926,0.044225842548774486
479,479,479,479,2020-12-29,208.6885528564453,209.8786163330078,198.94705200195312,-0.005670246437465831,0.048965293812931465
480,480,480,480,2020-12-30,209.42755126953125,205.82847595214844,197.0275421142578,0.01748579879792511,0.06293541005593317
481,481,481,481,2020-12-31,210.23374938964844,204.3792419433593,198.66873168945312,0.028645313440939457,0.05821257125793222
482,482,482,482,2021-01-04,208.0167388916016,206.8074188232422,203.70741271972656,0.005847566181332198,0.021154488755910306
483,483,483,483,2021-01-05,208.16067504882807,207.1241455078125,206.1643981933593,0.005004387771760266,0.009682936884167992
484,484,484,484,2021-01-06,214.7158050537109,209.8402709960937,209.03404235839844,0.02323450133986893,0.027181040136853962
