,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MSCI,MSCI_6m,MSCI_12m,MSCI_6m_ret,MSCI_12m_ret
57,57,57,57,2019-04-29,214.1853790283203,211.8595428466797,205.40850830078125,0.010978198812237716,0.04272885675547111
58,58,58,58,2019-04-30,215.7167205810547,212.98895263671875,207.02603149414065,0.012807086520531863,0.04197872617366971
59,59,59,59,2019-05-01,213.1707763671875,216.33888244628903,208.64358520507807,-0.014644182512536075,0.021698204417162525
60,60,60,60,2019-05-02,211.80210876464844,215.1328887939453,209.60069274902344,-0.015482430640752054,0.010502904292692294
61,61,61,61,2019-05-03,217.2002716064453,213.706787109375,209.9357147216797,0.016347091939959535,0.034603720926649206
62,62,62,62,2019-05-06,219.7845458984375,216.32931518554688,209.6102752685547,0.01597208732402744,0.048538987971116665
63,63,63,63,2019-05-07,212.41465759277344,214.1853790283203,211.8595428466797,-0.008267237677846984,0.002620201755535234
64,64,64,64,2019-05-08,214.23318481445312,215.7167205810547,212.98895263671875,-0.006877240496728776,0.005841768609738951
65,65,65,65,2019-05-09,212.36680603027344,213.1707763671875,216.33888244628903,-0.003771484772045919,-0.01836043697323686
66,66,66,66,2019-05-10,214.66392517089844,211.80210876464844,215.1328887939453,0.013511746521041479,-0.0021798787980579215
67,67,67,67,2019-05-13,206.1168212890625,217.2002716064453,213.706787109375,-0.05102871297263112,-0.03551579209521294
68,68,68,68,2019-05-14,210.9885406494141,219.7845458984375,216.32931518554688,-0.040021036115469366,-0.02468816827507625
69,69,69,69,2019-05-15,211.4288024902344,212.41465759277344,214.1853790283203,-0.004641182080895034,-0.012870050003373157
70,70,70,70,2019-05-16,216.94680786132807,214.23318481445312,215.7167205810547,0.012666679297258288,0.005702327000707275
71,71,71,71,2019-05-17,215.73765563964844,212.36680603027344,213.1707763671875,0.01587277066687376,0.01204142198196756
72,72,72,72,2019-05-20,213.6839904785156,214.66392517089844,211.80210876464844,-0.004564971462264533,0.008885094321503084
73,73,73,73,2019-05-21,215.8335876464844,206.1168212890625,217.2002716064453,0.047142034777428066,-0.006292275556806226
74,74,74,74,2019-05-22,216.03512573242188,210.9885406494141,219.7845458984375,0.023918763869708703,-0.017059525958427635
75,75,75,75,2019-05-23,208.8857421875,211.4288024902344,212.41465759277344,-0.012027974773455297,-0.016613332833362304
76,76,76,76,2019-05-24,210.0277404785156,216.94680786132807,214.23318481445312,-0.0318929209008465,-0.019630219004492022
77,77,77,77,2019-05-28,212.4268341064453,215.73765563964844,212.36680603027344,-0.015346516691241319,0.00028266223565709403
78,78,78,78,2019-05-29,211.63995361328125,213.6839904785156,214.66392517089844,-0.00956569961398146,-0.01408700393049156
79,79,79,79,2019-05-30,213.78956604003903,215.8335876464844,206.1168212890625,-0.009470359218572089,0.03722522355521929
80,80,80,80,2019-05-31,211.1313323974609,216.03512573242188,210.9885406494141,-0.022699055620402864,0.0006767748978562249
81,81,81,81,2019-06-03,207.5326538085937,208.8857421875,211.4288024902344,-0.006477648329351937,-0.01842771011211053
82,82,82,82,2019-06-04,215.75680541992188,210.0277404785156,216.94680786132807,0.02727765831481821,-0.005485226785022945
83,83,83,83,2019-06-05,225.0365753173828,212.4268341064453,215.73765563964844,0.05936039702318796,0.04310290500823166
84,84,84,84,2019-06-06,227.9922790527344,211.63995361328125,213.6839904785156,0.07726483190094102,0.06696004011427048
85,85,85,85,2019-06-07,230.60250854492188,213.78956604003903,215.8335876464844,0.07864248389808726,0.06842735210715967
86,86,86,86,2019-06-10,234.1436309814453,211.1313323974609,216.03512573242188,0.10899518476330683,0.08382204138160554
87,87,87,87,2019-06-11,226.8119506835937,207.5326538085937,208.8857421875,0.09289765500122793,0.08581824833215657
88,88,88,88,2019-06-12,225.3724822998047,215.75680541992188,210.0277404785156,0.044567200840631926,0.073060548032029
89,89,89,89,2019-06-13,225.3436737060547,225.0365753173828,212.4268341064453,0.0013646598924585973,0.0608060636686647
90,90,90,90,2019-06-14,226.2649078369141,227.9922790527344,211.63995361328125,-0.007576446110356128,0.06910299295546185
91,91,91,91,2019-06-17,223.2036590576172,230.60250854492188,213.78956604003903,-0.03208486123585852,0.04403438947911553
92,92,92,92,2019-06-18,224.1632843017578,234.1436309814453,211.1313323974609,-0.04262489070428055,0.06172438622119758
93,93,93,93,2019-06-19,227.09979248046875,226.8119506835937,207.5326538085937,0.0012690768542289455,0.09428462611923094
94,94,94,94,2019-06-20,227.85792541503903,225.3724822998047,215.75680541992188,0.011028156986477411,0.05608685191442775
95,95,95,95,2019-06-21,223.0213317871093,225.3436737060547,225.0365753173828,-0.01030577819537426,-0.008955182185079513
96,96,96,96,2019-06-24,225.5260162353516,226.2649078369141,227.9922790527344,-0.003265604059534799,-0.010817308496716138
97,97,97,97,2019-06-25,221.4379119873047,223.2036590576172,230.60250854492188,-0.007910923493672173,-0.03974196384698869
98,98,98,98,2019-06-26,222.1768341064453,224.1632843017578,234.1436309814453,-0.00886162156974124,-0.05110878662314888
99,99,99,99,2019-06-27,224.65272521972656,227.09979248046875,226.8119506835937,-0.010775295010243768,-0.009519892833509846
100,100,100,100,2019-06-28,229.1534576416016,227.85792541503903,225.3724822998047,0.005685701843386681,0.01677656164237118
101,101,101,101,2019-07-01,230.8040313720703,223.0213317871093,225.3436737060547,0.03489665998582692,0.024231244552879172
102,102,102,102,2019-07-02,234.7097930908203,225.5260162353516,226.2649078369141,0.040721585069302346,0.03732300043625436
103,103,103,103,2019-07-03,235.65988159179688,221.4379119873047,223.2036590576172,0.0642255405899399,0.05580653375832112
104,104,104,104,2019-07-05,232.5121917724609,222.1768341064453,224.1632843017578,0.046518610761479895,0.03724475886722023
105,105,105,105,2019-07-08,225.2285003662109,224.65272521972656,227.09979248046875,0.0025629564294009644,-0.008239955192468007
106,106,106,106,2019-07-09,228.3953399658203,229.1534576416016,227.85792541503903,-0.003308340548659694,0.0023585510567709633
107,107,107,107,2019-07-10,228.3953399658203,230.8040313720703,223.0213317871093,-0.010436088970937618,0.024096386366488476
108,108,108,108,2019-07-11,230.5833282470703,234.7097930908203,225.5260162353516,-0.01758113621681423,0.022424517118420084
109,109,109,109,2019-07-12,235.2279815673828,235.65988159179688,221.4379119873047,-0.0018327261369085468,0.06227510662613511
110,110,110,110,2019-07-15,235.3047637939453,232.5121917724609,222.1768341064453,0.012010432658160264,0.05908775206154204
111,111,111,111,2019-07-16,231.8212738037109,225.2285003662109,224.65272521972656,0.029271488407463853,0.0319094663862769
112,112,112,112,2019-07-17,231.83084106445312,228.3953399658203,229.1534576416016,0.015041905404667766,0.011683801110428771
113,113,113,113,2019-07-18,235.81336975097656,228.3953399658203,230.8040313720703,0.03247890165476397,0.021703859976478945
114,114,114,114,2019-07-19,231.25506591796875,230.5833282470703,234.7097930908203,0.002913210057314597,-0.014719143702345505
115,115,115,115,2019-07-22,230.8808441162109,235.2279815673828,235.65988159179688,-0.0184805286437687,-0.020279385032807906
116,116,116,116,2019-07-23,226.101791381836,235.3047637939453,232.5121917724609,-0.039110863136490925,-0.02757016886623398
117,117,117,117,2019-07-24,222.8773803710937,231.8212738037109,225.2285003662109,-0.03858098648957575,-0.010438820980890107
118,118,118,118,2019-07-25,222.5319061279297,231.83084106445312,228.3953399658203,-0.04011086227279903,-0.02567230066413828
119,119,119,119,2019-07-26,227.69483947753903,235.81336975097656,228.3953399658203,-0.034427777704083784,-0.0030670524555628242
120,120,120,120,2019-07-29,222.9925079345703,231.25506591796875,230.5833282470703,-0.035729197760923204,-0.0329200743618655
121,121,121,121,2019-07-30,218.6837615966797,230.8808441162109,235.2279815673828,-0.052828473346155924,-0.07033270387504431
122,122,122,122,2019-07-31,218.069580078125,226.101791381836,235.3047637939453,-0.03552475747592099,-0.07324621668481412
123,123,123,123,2019-08-01,216.23663330078125,222.8773803710937,231.8212738037109,-0.029795518321579006,-0.06722696432134001
124,124,124,124,2019-08-02,211.29446411132807,222.5319061279297,231.83084106445312,-0.050498116032590024,-0.08858345532817002
125,125,125,125,2019-08-05,200.7959747314453,227.69483947753903,235.81336975097656,-0.11813559239117999,-0.14849622418148
126,126,126,126,2019-08-06,205.690170288086,222.9925079345703,231.25506591796875,-0.07759156487697383,-0.11054847827182812
127,127,127,127,2019-08-07,208.4155120849609,218.6837615966797,230.8808441162109,-0.0469547872999212,-0.09730271091672882
128,128,128,128,2019-08-08,216.3710021972656,218.069580078125,226.101791381836,-0.007789155554162486,-0.04303720516807952
129,129,129,129,2019-08-09,215.00830078125,216.23663330078125,222.8773803710937,-0.005680501498664503,-0.03530676633376417
130,130,130,130,2019-08-12,211.0833435058593,211.29446411132807,222.5319061279297,-0.0009991771736979072,-0.05144683664143346
131,131,131,131,2019-08-13,217.1770935058593,200.7959747314453,227.69483947753903,0.08158091214887597,-0.04619228962682431
132,132,132,132,2019-08-14,210.06613159179688,205.690170288086,222.9925079345703,0.0212745280806661,-0.05796776072210574
133,133,133,133,2019-08-15,213.85888671875,208.4155120849609,218.6837615966797,0.02611789582903068,-0.022063251714264154
134,134,134,134,2019-08-16,217.77682495117188,216.3710021972656,218.069580078125,0.006497278931234085,-0.0013424849392026372
135,135,135,135,2019-08-19,221.70437622070312,215.00830078125,216.23663330078125,0.031143334536956946,0.02528592327978174
136,136,136,136,2019-08-20,222.8498687744141,211.0833435058593,211.29446411132807,0.05574350431031605,0.05468862949952946
137,137,137,137,2019-08-21,226.2479858398437,217.1770935058593,200.7959747314453,0.04176726093693528,0.12675558433100664
138,138,138,138,2019-08-22,227.1817779541016,210.06613159179688,205.690170288086,0.0814774196706971,0.1044853414040876
139,139,139,139,2019-08-23,224.2938537597656,213.85888671875,208.4155120849609,0.04879370318026033,0.07618598786606556
140,140,140,140,2019-08-26,222.98468017578125,217.77682495117188,216.3710021972656,0.023913725557239696,0.03056637863370426
141,141,141,141,2019-08-27,222.5900115966797,221.70437622070312,215.00830078125,0.003994667994712486,0.0352624098133929
142,142,142,142,2019-08-28,223.07135009765625,222.8498687744141,211.0833435058593,0.0009938588901139411,0.05679276437775482
143,143,143,143,2019-08-29,226.80633544921875,226.2479858398437,217.1770935058593,0.00246786554718903,0.04433820246839093
144,144,144,144,2019-08-30,225.8629302978516,227.1817779541016,210.06613159179688,-0.0058052528161675054,0.07519916983453223
145,145,145,145,2019-09-03,224.7655334472656,224.2938537597656,213.85888671875,0.0021029541362520554,0.05099926823643819
146,146,146,146,2019-09-04,221.5984649658203,222.98468017578125,217.77682495117188,-0.006216638779256822,0.017548423784327305
147,147,147,147,2019-09-05,226.633056640625,222.5900115966797,221.70437622070312,0.01816364092415368,0.022230866633933477
148,148,148,148,2019-09-06,232.2548675537109,223.07135009765625,222.8498687744141,0.04116852052957176,0.042203295119806805
149,149,149,149,2019-09-09,228.6353454589844,226.80633544921875,226.2479858398437,0.008064192766674916,0.010551959657358667
150,150,150,150,2019-09-10,219.89459228515625,225.8629302978516,227.1817779541016,-0.026424601880550846,-0.03207645320223529
151,151,151,151,2019-09-11,218.23887634277344,224.7655334472656,224.2938537597656,-0.029037624249553584,-0.02699573490532403
152,152,152,152,2019-09-12,223.7066650390625,221.5984649658203,222.98468017578125,0.009513604137859621,0.003237822718189065
153,153,153,153,2019-09-13,221.05943298339844,226.633056640625,222.5900115966797,-0.024593162797361567,-0.006876223251448321
154,154,154,154,2019-09-16,221.40597534179688,232.2548675537109,223.07135009765625,-0.046711151099578685,-0.007465659553009818
155,155,155,155,2019-09-17,231.1766967773437,228.6353454589844,226.80633544921875,0.01111530377447778,0.019269132493450414
156,156,156,156,2019-09-18,225.015853881836,219.89459228515625,225.8629302978516,0.02328962046523886,-0.003750400364055051
157,157,157,157,2019-09-19,226.5945587158203,218.23887634277344,224.7655334472656,0.03828686489350841,0.008137481047483908
158,158,158,158,2019-09-20,217.2954864501953,223.7066650390625,221.5984649658203,-0.0286588626572557,-0.019417907593758388
159,159,159,159,2019-09-23,217.5169372558593,221.05943298339844,226.633056640625,-0.01602508284640891,-0.0402241381724876
160,160,160,160,2019-09-24,217.17999267578125,221.40597534179688,232.2548675537109,-0.01908703077905527,-0.0649066046998712
161,161,161,161,2019-09-25,218.5758056640625,231.1766967773437,228.6353454589844,-0.054507618150706816,-0.04399818310999737
162,162,162,162,2019-09-26,215.19696044921875,225.015853881836,219.89459228515625,-0.043636451668749965,-0.02136310760132598
163,163,163,163,2019-09-27,207.8231811523437,226.5945587158203,218.23887634277344,-0.08284125474971538,-0.04772612178441804
164,164,164,164,2019-09-30,209.6136779785156,217.2954864501953,223.7066650390625,-0.03535190075584205,-0.06299761814466309
165,165,165,165,2019-10-01,208.15049743652344,217.5169372558593,221.05943298339844,-0.043060737878624855,-0.05839576883310138
166,166,166,166,2019-10-02,204.7523651123047,217.17999267578125,221.40597534179688,-0.05722270919324157,-0.07521752836066453
167,167,167,167,2019-10-03,209.7003173828125,218.5758056640625,231.1766967773437,-0.04060599595771852,-0.09290027798613298
168,168,168,168,2019-10-04,212.75184631347656,215.19696044921875,225.015853881836,-0.011362215017526545,-0.0545028599398143
169,169,169,169,2019-10-07,212.54006958007807,207.8231811523437,226.5945587158203,0.022696642412940005,-0.062024830672869125
170,170,170,170,2019-10-08,206.49473571777344,209.6136779785156,217.2954864501953,-0.014879478719236228,-0.04970536162009709
171,171,171,171,2019-10-09,211.2693786621093,208.15049743652344,217.5169372558593,0.014983779832363764,-0.028722170662053625
172,172,172,172,2019-10-10,214.33058166503903,204.7523651123047,217.17999267578125,0.04677951606312725,-0.013120043773995227
173,173,173,173,2019-10-11,216.91046142578125,209.7003173828125,218.5758056640625,0.034383085981727346,-0.0076190694263791325
174,174,174,174,2019-10-14,216.6986694335937,212.75184631347656,215.19696044921875,0.018551299029864854,0.006978300163906326
175,175,175,175,2019-10-15,218.59507751464844,212.54006958007807,207.8231811523437,0.028488783063510992,0.051832025198423226
176,176,176,176,2019-10-16,217.5361328125,206.49473571777344,209.6136779785156,0.05347059844575108,0.037795505094836424
177,177,177,177,2019-10-17,220.47219848632807,211.2693786621093,208.15049743652344,0.043559648267519124,0.059196116279098376
178,178,178,178,2019-10-18,216.01519775390625,214.33058166503903,204.7523651123047,0.007859896034341896,0.055007094230262066
179,179,179,179,2019-10-21,217.6997985839844,216.91046142578125,209.7003173828125,0.00363899994963246,0.038147205979515375
180,180,180,180,2019-10-22,208.2948760986328,216.6986694335937,212.75184631347656,-0.03878101031689163,-0.020949149406095824
181,181,181,181,2019-10-23,210.1720123291016,218.59507751464844,212.54006958007807,-0.03853273038585414,-0.01114169791915054
182,182,182,182,2019-10-24,214.2632293701172,217.5361328125,206.49473571777344,-0.015045332469911132,0.0376207830448585
183,183,183,183,2019-10-25,213.89743041992188,220.47219848632807,211.2693786621093,-0.029821302239220415,0.01243934059187879
184,184,184,184,2019-10-28,216.6216735839844,216.01519775390625,214.33058166503903,0.0028075609326760897,0.010689524104058767
185,185,185,185,2019-10-29,219.548080444336,217.6997985839844,216.91046142578125,0.00849004855481561,0.01215994379071117
186,186,186,186,2019-10-30,220.578125,208.2948760986328,216.6986694335937,0.05897048036626096,0.017902535241893336
187,187,187,187,2019-10-31,225.7955780029297,210.1720123291016,218.59507751464844,0.0743370418386804,0.03293990226197452
188,188,188,188,2019-11-01,236.72149658203125,214.2632293701172,217.5361328125,0.10481624531626821,0.08819391758732609
189,189,189,189,2019-11-04,236.60597229003903,213.89743041992188,220.47219848632807,0.10616556648453379,0.07317826879977996
190,190,190,190,2019-11-05,229.55946350097656,216.6216735839844,216.01519775390625,0.059725279114216434,0.06270052240722679
191,191,191,191,2019-11-06,232.26446533203125,219.548080444336,217.6997985839844,0.05792072908111523,0.06690252743815961
192,192,192,192,2019-11-07,237.46267700195312,220.578125,208.2948760986328,0.07654681080434944,0.14003129337424802
193,193,193,193,2019-11-08,235.8454742431641,225.7955780029297,210.1720123291016,0.04450882665250422,0.12215452300024254
194,194,194,194,2019-11-11,235.8454742431641,236.72149658203125,214.2632293701172,-0.0037006454906539643,0.10072771206003739
195,195,195,195,2019-11-12,236.9813842773437,236.60597229003903,213.89743041992188,0.0015866547394014496,0.10792066932315914
196,196,196,196,2019-11-13,239.898193359375,229.55946350097656,216.6216735839844,0.045037262680109214,0.10745240487843555
197,197,197,197,2019-11-14,241.3171539306641,232.26446533203125,219.548080444336,0.03897577955238085,0.09915401420167469
198,198,198,198,2019-11-15,241.3171539306641,237.46267700195312,220.578125,0.016231927380652156,0.09402124045919824
199,199,199,199,2019-11-18,243.8171539306641,235.8454742431641,225.7955780029297,0.03380043527687526,0.07981367964389707
200,200,200,200,2019-11-19,248.55667114257807,235.8454742431641,236.72149658203125,0.05389629349558067,0.04999619692943935
201,201,201,201,2019-11-20,247.46588134765625,236.9813842773437,236.60597229003903,0.04424185934386449,0.0458987106390738
202,202,202,202,2019-11-21,246.74191284179688,239.898193359375,229.55946350097656,0.028527599089376077,0.07484966674330651
203,203,203,203,2019-11-22,249.01031494140625,241.3171539306641,232.26446533203125,0.03187987627664701,0.07209819885894353
204,204,204,204,2019-11-25,254.84051513671875,241.3171539306641,237.46267700195312,0.05603978410063726,0.07318134518723829
205,205,205,205,2019-11-26,250.74777221679688,243.8171539306641,235.8454742431641,0.028425474477089763,0.06318670316424235
206,206,206,206,2019-11-27,249.21299743652344,248.55667114257807,235.8454742431641,0.0026405499032808866,0.05667915925143863
207,207,207,207,2019-11-29,250.1879272460937,247.46588134765625,236.9813842773437,0.010999681586866261,0.05572818729632423
208,208,208,208,2019-12-02,247.6589508056641,246.74191284179688,239.898193359375,0.0037165877223914734,0.03235021213629241
209,209,209,209,2019-12-03,245.51600646972656,249.01031494140625,241.3171539306641,-0.01403278604142133,0.01739972675240864
210,210,210,210,2019-12-04,250.03350830078125,254.84051513671875,241.3171539306641,-0.018862804579399817,0.036119912025075473
211,211,211,211,2019-12-05,251.375228881836,250.74777221679688,243.8171539306641,0.0025023419330585384,0.03099894666689962
212,212,212,212,2019-12-06,257.0702819824219,249.21299743652344,248.55667114257807,0.03152838987821949,0.03425219206834407
213,213,213,213,2019-12-09,254.3772125244141,250.1879272460937,247.46588134765625,0.016744554081539187,0.027928420431616363
214,214,214,214,2019-12-10,252.41766357421875,247.6589508056641,246.74191284179688,0.019214782074598924,0.02300278322013738
215,215,215,215,2019-12-11,251.7324066162109,245.51600646972656,249.01031494140625,0.025319734692128337,0.010931642231146954
216,216,216,216,2019-12-12,250.83465576171875,250.03350830078125,254.84051513671875,0.003204160379870924,-0.015719083650615362
217,217,217,217,2019-12-13,251.05667114257807,251.375228881836,250.74777221679688,-0.0012672598675491642,0.00123191094800279
218,218,218,218,2019-12-16,252.1184844970703,257.0702819824219,249.21299743652344,-0.019262426785256137,0.011658649791277176
219,219,219,219,2019-12-17,249.51223754882807,254.3772125244141,250.1879272460937,-0.019125042401819337,-0.002700728627089144
220,220,220,220,2019-12-18,248.55667114257807,252.41766357421875,247.6589508056641,-0.015296046944454189,0.0036248249215042883
221,221,221,221,2019-12-19,250.7574462890625,251.7324066162109,245.51600646972656,-0.0038730028455765675,0.021348668442040086
222,222,222,222,2019-12-20,250.24588012695312,250.83465576171875,250.03350830078125,-0.002347265903021478,0.0008493734604420045
223,223,223,223,2019-12-23,249.73423767089844,251.05667114257807,251.375228881836,-0.00526746995274463,-0.006528054567019215
224,224,224,224,2019-12-24,251.3172607421875,252.1184844970703,257.0702819824219,-0.0031779651400059006,-0.022379176604426676
225,225,225,225,2019-12-26,251.43321228027344,249.51223754882807,254.3772125244141,0.0076989199019525945,-0.011573364669439923
226,226,226,226,2019-12-27,250.96014404296875,248.55667114257807,252.41766357421875,0.009669717933307842,-0.0057742374705938015
227,227,227,227,2019-12-30,247.99679565429688,250.7574462890625,251.7324066162109,-0.011009246886265034,-0.014839610887323329
228,228,228,228,2019-12-31,249.21299743652344,250.24588012695312,250.83465576171875,-0.004127471309040898,-0.006465048939393037
229,229,229,229,2020-01-02,256.8096618652344,249.73423767089844,251.05667114257807,0.028331814893799212,0.022915107957394598
230,230,230,230,2020-01-03,251.6937713623047,251.3172607421875,252.1184844970703,0.0014981486707490443,-0.0016845775335071478
231,231,231,231,2020-01-06,252.9486083984375,251.43321228027344,249.51223754882807,0.006027032405229171,0.013772353946915894
232,232,232,232,2020-01-07,253.296142578125,250.96014404296875,248.55667114257807,0.00930824511622963,0.019067971154265395
233,233,233,233,2020-01-08,257.3019104003906,247.99679565429688,250.7574462890625,0.03752110877700576,0.026098782740768378
234,234,234,234,2020-01-09,258.5278625488281,249.21299743652344,250.24588012695312,0.037377124018891816,0.03309537970284837
235,235,235,235,2020-01-10,256.4911193847656,256.8096618652344,249.73423767089844,-0.0012403835515967243,0.02705628902502122
236,236,236,236,2020-01-13,262.5433349609375,251.6937713623047,251.3172607421875,0.04310620616437588,0.04466893434059105
237,237,237,237,2020-01-14,257.4081726074219,252.9486083984375,251.43321228027344,0.017630317230129977,0.023763608128619662
238,238,238,238,2020-01-15,260.3715515136719,253.296142578125,250.96014404296875,0.02793334657026847,0.03750160212329057
239,239,239,239,2020-01-16,267.6592712402344,257.3019104003906,247.99679565429688,0.04025372693007423,0.07928520017390328
240,240,240,240,2020-01-17,269.37750244140625,258.5278625488281,249.21299743652344,0.04196700419680677,0.08091273413626388
241,241,241,241,2020-01-21,268.3735656738281,256.4911193847656,256.8096618652344,0.04632693060704951,0.04502908389273186
242,242,242,242,2020-01-22,269.53192138671875,262.5433349609375,251.6937713623047,0.026618792005598024,0.070872433306014
243,243,243,243,2020-01-23,269.45465087890625,257.4081726074219,252.9486083984375,0.04679912898436478,0.06525452970458301
244,244,244,244,2020-01-24,266.5202941894531,260.3715515136719,253.296142578125,0.023615263034826528,0.05220826293179481
245,245,245,245,2020-01-27,264.42559814453125,267.6592712402344,257.3019104003906,-0.012081304266874371,0.027686105140281914
246,246,246,246,2020-01-28,268.5087585449219,269.37750244140625,258.5278625488281,-0.0032250053869044004,0.038606654995295475
247,247,247,247,2020-01-29,272.4759826660156,268.3735656738281,256.4911193847656,0.015286218603114632,0.062321312798635065
248,248,248,248,2020-01-30,282.6015930175781,269.53192138671875,262.5433349609375,0.04849025511938265,0.07639979914030182
249,249,249,249,2020-01-31,275.87371826171875,269.45465087890625,257.4081726074219,0.023822440480707252,0.07173643892985093
250,250,250,250,2020-02-03,282.48583984375,266.5202941894531,260.3715515136719,0.05990367713967748,0.08493358126691097
251,251,251,251,2020-02-04,290.6905822753906,264.42559814453125,267.6592712402344,0.0993284474542564,0.08604712599133091
252,252,252,252,2020-02-05,284.92791748046875,268.5087585449219,269.37750244140625,0.06114943521590899,0.05772722257102725
253,253,253,253,2020-02-06,286.5882263183594,272.4759826660156,268.3735656738281,0.051792614946329696,0.06787054678354099
254,254,254,254,2020-02-07,287.48590087890625,282.6015930175781,269.53192138671875,0.017283369881868627,0.06661170001614569
255,255,255,255,2020-02-10,290.9994506835937,275.87371826171875,269.45465087890625,0.05482846469457914,0.07995705301212164
256,256,256,256,2020-02-11,293.0265197753906,282.48583984375,266.5202941894531,0.03731401169513826,0.09945293534418753
257,257,257,257,2020-02-12,297.4764099121094,290.6905822753906,264.42559814453125,0.023343816588767607,0.12499096910244312
258,258,258,258,2020-02-13,302.5151062011719,284.92791748046875,268.5087585449219,0.06172504567548631,0.12664893257312748
259,259,259,259,2020-02-14,311.35693359375,286.5882263183594,272.4759826660156,0.08642611594195793,0.14269496543257643
260,260,260,260,2020-02-18,315.7297058105469,287.48590087890625,282.6015930175781,0.09824413943533661,0.11722549911779212
261,261,261,261,2020-02-19,320.5752868652344,290.9994506835937,275.87371826171875,0.1016353677375108,0.1620363436038068
262,262,262,262,2020-02-20,311.17364501953125,293.0265197753906,282.48583984375,0.06192997568291991,0.10155484321497044
263,263,263,263,2020-02-21,298.9573059082031,297.4764099121094,290.6905822753906,0.004978196410704516,0.028438223103426363
264,264,264,264,2020-02-24,293.5891418457031,302.5151062011719,284.92791748046875,-0.02950584672466905,0.030397949214043152
265,265,265,265,2020-02-25,290.4745483398437,311.35693359375,286.5882263183594,-0.06706895848721672,0.01356064787241884
266,266,266,266,2020-02-26,295.6009216308594,315.7297058105469,287.48590087890625,-0.06375321615054408,0.02822754342784739
267,267,267,267,2020-02-27,287.6211242675781,320.5752868652344,290.9994506835937,-0.10279695269058509,-0.011609391042077477
268,268,268,268,2020-02-28,285.7640075683594,311.17364501953125,293.0265197753906,-0.08165742137184206,-0.02478448780881015
269,269,269,269,2020-03-02,305.19610595703125,298.9573059082031,297.4764099121094,0.020868531812177293,0.025950615873045813
270,270,270,270,2020-03-03,298.5414123535156,293.5891418457031,302.5151062011719,0.016868030188988303,-0.01313552204898405
271,271,271,271,2020-03-04,308.0398254394531,290.4745483398437,311.35693359375,0.060470967938501596,-0.010653715387064278
272,272,272,272,2020-03-05,291.0355224609375,295.6009216308594,315.7297058105469,-0.015444468659752908,-0.0782130502615015
273,273,273,273,2020-03-06,276.4784240722656,287.6211242675781,320.5752868652344,-0.03874089646122891,-0.13755540305109826
274,274,274,274,2020-03-09,249.40513610839844,285.7640075683594,311.17364501953125,-0.1272339080395326,-0.1985017365698044
275,275,275,275,2020-03-10,265.5195007324219,305.19610595703125,298.9573059082031,-0.13000364175745893,-0.11184809507899618
276,276,276,276,2020-03-11,253.980224609375,298.5414123535156,293.5891418457031,-0.14926300305491225,-0.1349127457075533
277,277,277,277,2020-03-12,248.2831268310547,308.0398254394531,290.4745483398437,-0.19399017163819277,-0.14524997714920862
278,278,278,278,2020-03-13,274.11834716796875,291.0355224609375,295.6009216308594,-0.05812752735446358,-0.07267424723972149
279,279,279,279,2020-03-16,238.33013916015625,276.4784240722656,287.6211242675781,-0.13797924753122226,-0.17137470425004586
280,280,280,280,2020-03-17,249.163314819336,249.40513610839844,285.7640075683594,-0.0009695922579451288,-0.1280801352852945
281,281,281,281,2020-03-18,217.2924652099609,265.5195007324219,305.19610595703125,-0.18163274407126095,-0.28802346763705544
282,282,282,282,2020-03-19,229.5765380859375,253.980224609375,298.5414123535156,-0.09608498677789068,-0.23100605615784342
283,283,283,283,2020-03-20,235.10919189453125,248.2831268310547,308.0398254394531,-0.05306012979886343,-0.23675715775022987
284,284,284,284,2020-03-23,223.9664764404297,274.11834716796875,291.0355224609375,-0.18295700103870827,-0.2304496903106038
285,285,285,285,2020-03-24,264.3587951660156,238.33013916015625,276.4784240722656,0.1092126077615736,-0.04383571320951318
286,286,286,286,2020-03-25,255.1312713623047,249.163314819336,249.40513610839844,0.02395198726303649,0.022959171343678753
287,287,287,287,2020-03-26,282.3013000488281,217.2924652099609,265.5195007324219,0.2991766639310378,0.06320364142789714
288,288,288,288,2020-03-27,266.7092590332031,229.5765380859375,253.980224609375,0.16174440671008683,0.05011821075205969
289,289,289,289,2020-03-30,284.100341796875,235.10919189453125,248.2831268310547,0.20837615708500645,0.14425956134422413
290,290,290,290,2020-03-31,279.4962463378906,223.9664764404297,274.11834716796875,0.24793786454121713,0.019618895362106148
291,291,291,291,2020-04-01,262.395263671875,264.3587951660156,238.33013916015625,-0.007427524750623582,0.10097390366372072
292,292,292,292,2020-04-02,277.5907287597656,255.1312713623047,249.163314819336,0.08803098607840543,0.11409149039874444
293,293,293,293,2020-04-03,261.7471923828125,282.3013000488281,217.2924652099609,-0.0728091144548767,0.204584761509778
294,294,294,294,2020-04-06,292.5831604003906,266.7092590332031,229.5765380859375,0.09701163529522017,0.2744471314001078
295,295,295,295,2020-04-07,276.7105712890625,284.100341796875,235.10919189453125,-0.026011128536747807,0.17694492954232688
296,296,296,296,2020-04-08,287.44696044921875,279.4962463378906,223.9664764404297,0.02844658636923625,0.283437436788329
297,297,297,297,2020-04-09,300.5146179199219,262.395263671875,264.3587951660156,0.14527455150911228,0.13676799643151893
