,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SYY,SYY_6m,SYY_12m,SYY_6m_ret,SYY_12m_ret
244,244,244,244,2020-01-24,74.20537567138672,74.22332763671875,75.04056549072266,-0.00024186419423144478,-0.011129844423136581
245,245,245,245,2020-01-27,73.9449462890625,74.23233032226562,75.91166687011719,-0.003871413331031137,-0.025908014698448056
246,246,246,246,2020-01-28,74.24128723144531,74.3759994506836,76.00146484375,-0.0018112323899270866,-0.02315978535312979
247,247,247,247,2020-01-29,73.54081726074219,74.74421691894531,76.26189422607422,-0.01610023768806257,-0.035680689457641135
248,248,248,248,2020-01-30,74.39396667480469,74.66337585449219,75.18425750732422,-0.003608317687275986,-0.010511387073850464
249,249,249,249,2020-01-31,73.76532745361328,75.0675048828125,73.9988021850586,-0.017346752516045894,-0.003155115009313647
250,250,250,250,2020-02-03,68.86202239990234,74.20537567138672,74.22332763671875,-0.07200763048686709,-0.07223207861357239
251,251,251,251,2020-02-04,67.40718078613281,73.9449462890625,74.23233032226562,-0.08841395972312327,-0.0919430860718331
252,252,252,252,2020-02-05,67.98193359375,74.24128723144531,74.3759994506836,-0.08431095245132181,-0.08596947811334354
253,253,253,253,2020-02-06,68.8081283569336,73.54081726074219,74.74421691894531,-0.0643545867464137,-0.07941870029154197
254,254,254,254,2020-02-07,69.47269439697266,74.39396667480469,74.66337585449219,-0.06615149719525226,-0.0695211192651588
255,255,255,255,2020-02-10,69.11345672607422,73.76532745361328,75.0675048828125,-0.06306310685686789,-0.07931591926537473
256,256,256,256,2020-02-11,68.4937973022461,68.86202239990234,74.20537567138672,-0.005347288459201183,-0.07696987337459149
257,257,257,257,2020-02-12,69.56248474121094,67.40718078613281,73.9449462890625,0.03197439694023707,-0.059266545826131556
258,258,258,258,2020-02-13,69.9935531616211,67.98193359375,74.24128723144531,0.02959050238100369,-0.05721525350957368
259,259,259,259,2020-02-14,70.23603057861328,68.8081283569336,73.54081726074219,0.020751941024650833,-0.0449381283105903
260,260,260,260,2020-02-18,68.99674224853516,69.47269439697266,74.39396667480469,-0.0068509239863056015,-0.0725492223026929
261,261,261,261,2020-02-19,68.43093872070312,69.11345672607422,73.76532745361328,-0.009875327290837177,-0.07231566532751643
262,262,262,262,2020-02-20,68.88896179199219,68.4937973022461,68.86202239990234,0.005769347084121135,0.00039120826183980384
263,263,263,263,2020-02-21,69.18531036376953,69.56248474121094,67.40718078613281,-0.00542209466560295,0.026378934067548432
264,264,264,264,2020-02-24,67.8382568359375,69.9935531616211,67.98193359375,-0.03079278345402514,-0.0021134550051354895
265,265,265,265,2020-02-25,66.50016021728516,70.23603057861328,68.8081283569336,-0.0531902263062356,-0.03354208572097961
266,266,266,266,2020-02-26,65.44046783447266,68.99674224853516,69.47269439697266,-0.05154264242291817,-0.058040451683931016
267,267,267,267,2020-02-27,62.57570266723633,68.43093872070312,69.11345672607422,-0.08556416385524979,-0.09459451702364952
268,268,268,268,2020-02-28,59.85464096069336,68.88896179199219,68.4937973022461,-0.13114322812089463,-0.1261304918375351
269,269,269,269,2020-03-02,62.57570266723633,69.18531036376953,69.56248474121094,-0.09553484203193618,-0.10043893774017865
270,270,270,270,2020-03-03,61.51601791381836,67.8382568359375,69.9935531616211,-0.09319577502424736,-0.12111880115912077
271,271,271,271,2020-03-04,63.446815490722656,66.50016021728516,70.23603057861328,-0.04591484767233467,-0.09666285284006249
272,272,272,272,2020-03-05,60.752689361572266,65.44046783447266,68.99674224853516,-0.07163424449772915,-0.11948466867126495
273,273,273,273,2020-03-06,60.12404251098633,62.57570266723633,68.43093872070312,-0.039179107093489374,-0.12139094340968937
274,274,274,274,2020-03-09,55.00519943237305,59.85464096069336,68.88896179199219,-0.08102030937759608,-0.2015382725833592
275,275,275,275,2020-03-10,56.05590057373047,62.57570266723633,69.18531036376953,-0.10419063335455803,-0.18977163968775923
276,276,276,276,2020-03-11,49.52712631225586,61.51601791381836,67.8382568359375,-0.19489056684973483,-0.2699233644515062
277,277,277,277,2020-03-12,39.07388305664063,63.446815490722656,66.50016021728516,-0.3841474508306235,-0.4124242268143544
278,278,278,278,2020-03-13,42.27093124389648,60.752689361572266,65.44046783447266,-0.3042130037681263,-0.3540551795745408
279,279,279,279,2020-03-16,33.901161193847656,60.12404251098633,62.57570266723633,-0.4361463438248855,-0.4582376266052258
280,280,280,280,2020-03-17,31.485427856445312,55.00519943237305,59.85464096069336,-0.42759178802441145,-0.4739684784489503
281,281,281,281,2020-03-18,28.054895401000977,56.05590057373047,62.57570266723633,-0.4995193170770613,-0.551664716412524
282,282,282,282,2020-03-19,33.32640838623047,49.52712631225586,61.51601791381836,-0.327107973595803,-0.4582482820503837
283,283,283,283,2020-03-20,31.72789192199707,39.07388305664063,63.446815490722656,-0.18800258791773972,-0.4999293238502034
284,284,284,284,2020-03-23,32.57206344604492,42.27093124389648,60.752689361572266,-0.229445330690508,-0.46385808120870375
285,285,285,285,2020-03-24,35.0057487487793,33.901161193847656,60.12404251098633,0.03258258761744415,-0.41777453266914355
286,286,286,286,2020-03-25,40.99570846557617,31.485427856445312,55.00519943237305,0.30205340237052014,-0.254693940052359
287,287,287,287,2020-03-26,48.02739334106445,28.054895401000977,56.05590057373047,0.7119077670612479,-0.14322323164010364
288,288,288,288,2020-03-27,45.30633163452149,33.32640838623047,49.52712631225586,0.35947237726465575,-0.08522187722185492
289,289,289,289,2020-03-30,41.62434005737305,31.72789192199707,39.07388305664063,0.31191634665506185,0.06527267835232364
290,290,290,290,2020-03-31,40.97774505615234,32.57206344604492,42.27093124389648,0.25806414211464634,-0.030592801002718994
291,291,291,291,2020-04-01,37.60109329223633,35.0057487487793,33.901161193847656,0.07414052366320356,0.10913880138890741
292,292,292,292,2020-04-02,37.48308563232422,40.99570846557617,31.485427856445312,-0.08568269618273527,0.1904899562815101
293,293,293,293,2020-04-03,35.858131408691406,48.02739334106445,28.054895401000977,-0.25338168669603944,0.27814168957521823
294,294,294,294,2020-04-06,40.86009979248047,45.30633163452149,33.32640838623047,-0.09813709655215574,0.2260577053170454
295,295,295,295,2020-04-07,41.82238006591797,41.62434005737305,31.72789192199707,0.004757793355328888,0.31815817353192477
296,296,296,296,2020-04-08,42.89356994628906,40.97774505615234,32.57206344604492,0.046752813936234094,0.31688218087078046
297,297,297,297,2020-04-09,45.01782989501953,37.60109329223633,35.0057487487793,0.1972478976911709,0.2860124837806639
298,298,298,298,2020-04-13,42.7120246887207,37.48308563232422,40.99570846557617,0.1395012968699465,0.041865753450405885
299,299,299,299,2020-04-14,43.86492919921875,35.858131408691406,48.02739334106445,0.22329099358999582,-0.08666854168591132
300,300,300,300,2020-04-15,41.849609375,40.86009979248047,45.30633163452149,0.024217013358876605,-0.07629667057148404
301,301,301,301,2020-04-16,41.52281188964844,41.82238006591797,41.62434005737305,-0.007162867722912192,-0.0024391538120404066
302,302,302,302,2020-04-17,45.67144775390625,42.89356994628906,40.97774505615234,0.06476210329649934,0.11454272779827379
303,303,303,303,2020-04-20,45.03599548339844,45.01782989501953,37.60109329223633,0.0004035198591594291,0.1977310109942263
304,304,304,304,2020-04-21,44.57301330566406,42.7120246887207,37.48308563232422,0.0435706017334927,0.18915005405066543
305,305,305,305,2020-04-22,46.61556625366211,43.86492919921875,35.858131408691406,0.06270697581548479,0.2999998723403441
306,306,306,306,2020-04-23,45.1630859375,41.849609375,40.86009979248047,0.0791758062257899,0.10531022114173627
307,307,307,307,2020-04-24,48.1860580444336,41.52281188964844,41.82238006591797,0.16047193943641136,0.15215963243807695
308,308,308,308,2020-04-27,49.85641098022461,45.67144775390625,42.89356994628906,0.09163193706642292,0.16232831733647624
309,309,309,309,2020-04-28,50.69158554077149,45.03599548339844,45.01782989501953,0.12557932819444106,0.1260335218064268
310,310,310,310,2020-04-29,53.19711685180664,44.57301330566406,42.7120246887207,0.19348262337576094,0.2454833794347102
311,311,311,311,2020-04-30,51.08194351196289,46.61556625366211,43.86492919921875,0.09581300018960737,0.16452811949079083
312,312,312,312,2020-05-01,47.89556121826172,45.1630859375,41.849609375,0.06050240421000286,0.14446853706771834
313,313,313,313,2020-05-04,48.86691284179688,48.1860580444336,41.52281188964844,0.014129705250748081,0.1768690658924117
314,314,314,314,2020-05-05,45.88024520874024,49.85641098022461,45.67144775390625,-0.07975234665530784,0.004571728401496333
315,315,315,315,2020-05-06,47.0966911315918,50.69158554077149,45.03599548339844,-0.07091698495578336,0.045756635910335186
316,316,316,316,2020-05-07,47.45981979370117,53.19711685180664,44.57301330566406,-0.10784977452985067,0.06476579153939022
317,317,317,317,2020-05-08,48.37670135498047,51.08194351196289,46.61556625366211,-0.052958872959657066,0.037779978725025254
318,318,318,318,2020-05-11,46.933292388916016,47.89556121826172,45.1630859375,-0.02009098139513621,0.03919587013752235
319,319,319,319,2020-05-12,44.73641204833984,48.86691284179688,48.1860580444336,-0.08452551129696373,-0.07159012660701058
320,320,320,320,2020-05-13,42.38521957397461,45.88024520874024,49.85641098022461,-0.07617713503631895,-0.14985417641100207
321,321,321,321,2020-05-14,43.556270599365234,47.0966911315918,50.69158554077149,-0.07517344524978098,-0.14075935611971124
322,322,322,322,2020-05-15,43.229469299316406,47.45981979370117,53.19711685180664,-0.08913540996938663,-0.1873719506314132
323,323,323,323,2020-05-18,47.841094970703125,48.37670135498047,51.08194351196289,-0.01107157721125196,-0.06344411191991528
324,324,324,324,2020-05-19,46.64279556274414,46.933292388916016,47.89556121826172,-0.006189568457389494,-0.026156195347804445
325,325,325,325,2020-05-20,47.7321662902832,44.73641204833984,48.86691284179688,0.06696456208214263,-0.023221163063591455
326,326,326,326,2020-05-21,47.64137649536133,42.38521957397461,45.88024520874024,0.12400919410628952,0.03838539394479068
327,327,327,327,2020-05-22,46.97868347167969,43.556270599365234,47.0966911315918,0.0785745157980613,-0.0025056465130933736
328,328,328,328,2020-05-26,50.02889633178711,43.229469299316406,47.45981979370117,0.1572868495190669,0.054131611735005025
329,329,329,329,2020-05-27,51.69925308227539,47.841094970703125,48.37670135498047,0.08064527189302262,0.0686808243272845
330,330,330,330,2020-05-28,50.79143905639648,46.64279556274414,46.933292388916016,0.0889450009074082,0.08220490127795976
331,331,331,331,2020-05-29,50.07428741455078,47.7321662902832,44.73641204833984,0.04906798300382942,0.11931836108007765
332,332,332,332,2020-06-01,51.90803909301758,47.64137649536133,42.38521957397461,0.0895579202685648,0.22467311989319438
333,333,333,333,2020-06-02,51.41782379150391,46.97868347167969,43.556270599365234,0.09449265053373179,0.18049188059395638
334,334,334,334,2020-06-03,53.6510124206543,50.02889633178711,43.229469299316406,0.07240047961173568,0.2410749724726018
335,335,335,335,2020-06-04,53.18804168701172,51.69925308227539,47.841094970703125,0.028797100847221868,0.11176472276779936
336,336,336,336,2020-06-05,55.91144180297852,50.79143905639648,46.64279556274414,0.10080444345939932,0.1987154956817747
337,337,337,337,2020-06-08,58.199100494384766,50.07428741455078,47.7321662902832,0.16225519122361076,0.2192847091926835
338,338,338,338,2020-06-09,55.72988128662109,51.90803909301758,47.64137649536133,0.0736271733700995,0.16977899016094367
339,339,339,339,2020-06-10,51.73555755615234,51.41782379150391,46.97868347167969,0.006179447927178172,0.10125601087438407
340,340,340,340,2020-06-11,48.449317932128906,53.6510124206543,50.02889633178711,-0.09695426523811257,-0.031573320930019744
341,341,341,341,2020-06-12,49.25725936889648,53.18804168701172,51.69925308227539,-0.07390349773067728,-0.047234603360568284
342,342,342,342,2020-06-15,49.82009506225586,55.91144180297852,50.79143905639648,-0.10894633628278505,-0.01912416761931246
343,343,343,343,2020-06-16,51.31796646118164,58.199100494384766,50.07428741455078,-0.11823437088803523,0.02483667987793403
344,344,344,344,2020-06-17,49.45698165893555,55.72988128662109,51.90803909301758,-0.11255899856351315,-0.047219226095014166
345,345,345,345,2020-06-18,50.77329635620117,51.73555755615234,51.41782379150391,-0.01859961012127398,-0.012535097516305993
346,346,346,346,2020-06-19,49.25725936889648,48.449317932128906,53.6510124206543,0.01667601260970053,-0.08189506317808715
347,347,347,347,2020-06-22,49.92903518676758,49.25725936889648,53.18804168701172,0.013638107894717644,-0.061273293711807675
348,348,348,348,2020-06-23,52.906620025634766,49.82009506225586,55.91144180297852,0.06195341376851937,-0.053742519964557256
349,349,349,349,2020-06-24,49.82009506225586,51.31796646118164,58.199100494384766,-0.029188050544808997,-0.1439713906392306
350,350,350,350,2020-06-25,49.92903518676758,49.45698165893555,55.72988128662109,0.009544729823736553,-0.10408861397029567
351,351,351,351,2020-06-26,47.47796630859375,50.77329635620117,51.73555755615234,-0.06490281868817349,-0.0822952616860757
352,352,352,352,2020-06-29,49.40251159667969,49.25725936889648,48.449317932128906,0.0029488491573472775,0.019674036812779905
353,353,353,353,2020-06-30,49.620384216308594,49.92903518676758,49.25725936889648,-0.006181793205184638,0.007372006726817926
354,354,354,354,2020-07-01,49.153564453125,52.906620025634766,49.82009506225586,-0.07093735284339286,-0.01337875024722357
355,355,355,355,2020-07-02,49.48308563232422,49.82009506225586,51.31796646118164,-0.0067645280385456585,-0.035755135197053756
356,356,356,356,2020-07-06,49.20848083496094,49.92903518676758,49.45698165893555,-0.014431569709113967,-0.005024585319183372
357,357,357,357,2020-07-07,48.531131744384766,47.47796630859375,50.77329635620117,0.022182193503102576,-0.044160312068108665
358,358,358,358,2020-07-08,48.61351776123047,49.40251159667969,49.25725936889648,-0.015970723146437105,-0.013068969242582384
359,359,359,359,2020-07-09,46.66385269165039,49.620384216308594,49.92903518676758,-0.05958300346425949,-0.06539646686348433
360,360,360,360,2020-07-10,47.88124084472656,49.153564453125,52.906620025634766,-0.025884666199778472,-0.09498582934372413
361,361,361,361,2020-07-13,48.0002326965332,49.48308563232422,49.82009506225586,-0.0299668647749477,-0.036528681116495876
362,362,362,362,2020-07-14,48.47621154785156,49.20848083496094,49.92903518676758,-0.014880956995305672,-0.029097771136203487
363,363,363,363,2020-07-15,50.74624633789063,48.531131744384766,47.47796630859375,0.04564316787774403,0.06883782696280538
364,364,364,364,2020-07-16,49.99567031860352,48.61351776123047,49.40251159667969,0.028431445018268775,0.012006651134791824
365,365,365,365,2020-07-17,49.58377456665039,46.66385269165039,49.620384216308594,0.06257352761450119,-0.0007377945623840976
366,366,366,366,2020-07-20,48.54027557373047,47.88124084472656,49.153564453125,0.013763944237391135,-0.012476997064564621
367,367,367,367,2020-07-21,50.08720397949219,48.0002326965332,49.48308563232422,0.04347835761866459,0.012208582780321553
368,368,368,368,2020-07-22,50.65471267700195,48.47621154785156,49.20848083496094,0.044939591184842476,0.029389890065728563
369,369,369,369,2020-07-23,50.28857803344727,50.74624633789063,48.531131744384766,-0.009018761730591907,0.03621276129143336
370,370,370,370,2020-07-24,50.28857803344727,49.99567031860352,48.61351776123047,0.005858661619639438,0.03445667685362763
371,371,371,371,2020-07-27,49.41901016235352,49.58377456665039,46.66385269165039,-0.003322950012113135,0.05904264889804334
372,372,372,372,2020-07-28,48.97050094604492,48.54027557373047,47.88124084472656,0.008863265962735678,0.022749203698599008
373,373,373,373,2020-07-29,49.41901016235352,50.08720397949219,48.0002326965332,-0.013340609258449598,0.02955772058002526
374,374,374,374,2020-07-30,49.052879333496094,50.65471267700195,48.47621154785156,-0.03162259262469602,0.011895892175387779
375,375,375,375,2020-07-31,48.37552261352539,50.28857803344727,50.74624633789063,-0.03804154928877679,-0.04671722335047068
376,376,376,376,2020-08-03,47.71648406982422,50.28857803344727,49.99567031860352,-0.0511466830880033,-0.04558767257754348
377,377,377,377,2020-08-04,49.52885055541992,49.41901016235352,49.58377456665039,0.0022226344215625637,-0.0011077012936285824
378,378,378,378,2020-08-05,50.3343505859375,48.97050094604492,48.54027557373047,0.02785043267977283,0.036960544434526676
379,379,379,379,2020-08-06,51.62497329711914,49.41901016235352,50.08720397949219,0.044637946561828956,0.03070183990019837
380,380,380,380,2020-08-07,52.906436920166016,49.052879333496094,50.65471267700195,0.07855925358572158,0.04445241368798403
381,381,381,381,2020-08-10,55.01171112060547,48.37552261352539,50.28857803344727,0.13718070934544602,0.09392059334063507
382,382,382,382,2020-08-11,55.68906784057617,47.71648406982422,50.28857803344727,0.16708238098778527,0.10738998830981061
383,383,383,383,2020-08-12,54.64558029174805,49.52885055541992,49.41901016235352,0.10330806547999338,0.10576031596391688
384,384,384,384,2020-08-13,53.638710021972656,50.3343505859375,48.97050094604492,0.06564819844836411,0.09532696185957157
385,385,385,385,2020-08-14,54.4991340637207,51.62497329711914,49.41901016235352,0.0556738450993437,0.10279695778360853
386,386,386,386,2020-08-17,54.64558029174805,52.906436920166016,49.052879333496094,0.03287205627183587,0.1140137140621007
387,387,387,387,2020-08-18,54.544898986816406,55.01171112060547,48.37552261352539,-0.008485686488930333,0.1275309503646811
388,388,388,388,2020-08-19,53.16273498535156,55.68906784057617,47.71648406982422,-0.045364969341143646,0.11413772455568538
389,389,389,389,2020-08-20,53.02543640136719,54.64558029174805,49.52885055541992,-0.0296482145807776,0.0705969512059399
390,390,390,390,2020-08-21,52.5952262878418,53.638710021972656,50.3343505859375,-0.01945393044880095,0.04491715251285955
391,391,391,391,2020-08-24,54.471656799316406,54.4991340637207,51.62497329711914,-0.0005041779998223861,0.05514159757165671
392,392,392,392,2020-08-25,53.27256774902344,54.64558029174805,52.906436920166016,-0.025125774772528975,0.006920345617110746
393,393,393,393,2020-08-26,52.631832122802734,54.544898986816406,55.01171112060547,-0.0350732497364431,-0.04326131562396207
394,394,394,394,2020-08-27,54.9476432800293,53.16273498535156,55.68906784057617,0.03357442567937019,-0.013313646453364747
395,395,395,395,2020-08-28,56.65016555786133,53.02543640136719,54.64558029174805,0.06835830881347893,0.036683392424620154
396,396,396,396,2020-08-31,55.04833221435547,52.5952262878418,53.638710021972656,0.046641227724515844,0.02627994207551554
397,397,397,397,2020-09-01,55.01171112060547,54.471656799316406,54.4991340637207,0.009914409676921032,0.009405233049858408
398,398,398,398,2020-09-02,55.68906784057617,53.27256774902344,54.64558029174805,0.04536105905270604,0.019095552526975368
399,399,399,399,2020-09-03,55.25885772705078,52.631832122802734,54.544898986816406,0.049913246381364074,0.013089376889430904
400,400,400,400,2020-09-04,55.04833221435547,54.9476432800293,53.16273498535156,0.001832452282130248,0.035468401494457735
401,401,401,401,2020-09-08,54.44421005249024,56.65016555786133,53.02543640136719,-0.03893996572910219,0.026756472881880322
402,402,402,402,2020-09-09,56.21995544433594,55.04833221435547,52.5952262878418,0.021283537263549146,0.0689174552963574
403,403,403,403,2020-09-10,56.54947280883789,55.01171112060547,54.471656799316406,0.027953351330248566,0.03814490198410048
404,404,404,404,2020-09-11,57.02545547485352,55.68906784057617,53.27256774902344,0.023997306582740574,0.07044690887645233
405,405,405,405,2020-09-14,59.10326766967773,55.25885772705078,52.631832122802734,0.06957092673931609,0.12295668392799963
406,406,406,406,2020-09-15,59.86299133300781,55.04833221435547,54.9476432800293,0.08746239758734742,0.0894551205395373
407,407,407,407,2020-09-16,62.471710205078125,54.44421005249024,56.65016555786133,0.14744451512563939,0.10276306503060062
408,408,408,408,2020-09-17,62.60899353027344,56.21995544433594,55.04833221435547,0.11364359924232526,0.13734587428511236
409,409,409,409,2020-09-18,61.90419006347656,56.54947280883789,55.01171112060547,0.09469084305595521,0.12529112078990412
410,410,410,410,2020-09-21,58.62729644775391,57.02545547485352,55.68906784057617,0.028089928604020598,0.0527613178153592
411,411,411,411,2020-09-22,58.599830627441406,59.10326766967773,55.25885772705078,-0.008517922309304149,0.060460404681060176
412,412,412,412,2020-09-23,55.39615631103516,59.86299133300781,55.04833221435547,-0.07461763808501298,0.006318521973114111
413,413,413,413,2020-09-24,56.34811401367188,62.471710205078125,54.44421005249024,-0.09802190737702066,0.03496981514372366
414,414,414,414,2020-09-25,56.76000213623047,62.60899353027344,56.21995544433594,-0.0934209458456603,0.00960596086614185
415,415,415,415,2020-09-28,56.613548278808594,61.90419006347656,56.54947280883789,-0.08546500292214376,0.001133086955333873
416,416,416,416,2020-09-29,55.99112319946289,58.62729644775391,57.02545547485352,-0.04496494650133265,-0.018138080034218018
417,417,417,417,2020-09-30,56.95222854614258,58.599830627441406,59.10326766967773,-0.028116157737276493,-0.03639458879933832
418,418,418,418,2020-10-01,57.73593521118164,55.39615631103516,59.86299133300781,0.04223720662150665,-0.0355320720609118
419,419,419,419,2020-10-02,58.24303436279297,56.34811401367188,62.471710205078125,0.033628815840425874,-0.06768945220810396
420,420,420,420,2020-10-05,58.58417510986328,56.76000213623047,62.60899353027344,0.032138352800878955,-0.06428498836136098
421,421,421,421,2020-10-06,59.62603759765625,56.613548278808594,61.90419006347656,0.05321145574574904,-0.036801264397196665
422,422,422,422,2020-10-07,61.11045837402344,55.99112319946289,58.62729644775391,0.09143119269680322,0.04235504750730601
423,423,423,423,2020-10-08,62.548789978027344,56.95222854614258,58.599830627441406,0.09826764596841797,0.0673885795966227
424,424,424,424,2020-10-09,62.677879333496094,57.73593521118164,55.39615631103516,0.085595636482517,0.13144816368803514
425,425,425,425,2020-10-12,62.21687698364258,58.24303436279297,56.34811401367188,0.06822863307733495,0.10415189705456229
426,426,426,426,2020-10-13,60.00407028198242,58.58417510986328,56.76000213623047,0.02423683818123923,0.057154123038364535
427,427,427,427,2020-10-14,61.68211364746094,59.62603759765625,56.613548278808594,0.034482855689298875,0.0895291943845462
428,428,428,428,2020-10-15,61.3870735168457,61.11045837402344,55.99112319946289,0.004526477957819575,0.09637153193302206
429,429,429,429,2020-10-16,60.64946746826172,62.548789978027344,56.95222854614258,-0.03036545567760518,0.06491824844261607
430,430,430,430,2020-10-19,59.32178497314453,62.677879333496094,57.73593521118164,-0.05354511665103534,0.027467291491205748
431,431,431,431,2020-10-20,59.54306411743164,62.21687698364258,58.24303436279297,-0.04297568434548571,0.022320776533393705
432,432,432,432,2020-10-21,58.82389450073242,60.00407028198242,58.58417510986328,-0.019668262097952582,0.004091879597512449
433,433,433,433,2020-10-22,60.12392425537109,61.68211364746094,59.62603759765625,-0.025261608267763913,0.008350155029158035
434,434,434,434,2020-10-23,59.745906829833984,61.3870735168457,61.11045837402344,-0.026734727573572203,-0.022329263770822783
435,435,435,435,2020-10-26,56.05788040161133,60.64946746826172,62.548789978027344,-0.07570696427059642,-0.10377354348015677
436,436,436,436,2020-10-27,53.78975677490234,59.32178497314453,62.677879333496094,-0.09325458093930572,-0.1418063701757024
437,437,437,437,2020-10-28,50.51663589477539,59.54306411743164,62.21687698364258,-0.1515949566326349,-0.18805574397350888
438,438,438,438,2020-10-29,50.97764205932617,58.82389450073242,60.00407028198242,-0.1333854636453653,-0.15043026548428395
439,439,439,439,2020-10-30,50.99607849121094,60.12392425537109,61.68211364746094,-0.15181719884734113,-0.17324366050951423
440,440,440,440,2020-11-02,52.637245178222656,59.745906829833984,61.3870735168457,-0.1189815675885203,-0.14253535536633688
441,441,441,441,2020-11-03,55.55078125,56.05788040161133,60.64946746826172,-0.009045992249053225,-0.0840681119076585
442,442,442,442,2020-11-04,56.002567291259766,53.78975677490234,59.32178497314453,0.041138139471749824,-0.05595276142461669
443,443,443,443,2020-11-05,56.08554458618164,50.51663589477539,59.54306411743164,0.11023910426272487,-0.05806754459983843
444,444,444,444,2020-11-06,56.11321258544922,50.97764205932617,58.82389450073242,0.10074162551783838,-0.0460813065556116
445,445,445,445,2020-11-09,65.53607940673828,50.99607849121094,60.12392425537109,0.28511998070662004,0.09001666505299188
446,446,446,446,2020-11-10,66.64250183105469,52.637245178222656,59.745906829833984,0.2660712316043916,0.11543209178937275
447,447,447,447,2020-11-11,63.14810562133789,55.55078125,56.05788040161133,0.13676359180525277,0.12648043716477653
448,448,448,448,2020-11-12,62.70553970336914,56.002567291259766,53.78975677490234,0.11969044878332746,0.165752430630562
449,449,449,449,2020-11-13,65.96022033691406,56.08554458618164,50.51663589477539,0.1760645425410623,0.30571284426594025
450,450,450,450,2020-11-16,69.1226806640625,56.11321258544922,50.97764205932617,0.2318432233549712,0.3559411120588847
451,451,451,451,2020-11-17,68.44042205810547,65.53607940673828,50.99607849121094,0.04431669818607675,0.34207225502449234
452,452,452,452,2020-11-18,66.08930206298828,66.64250183105469,52.637245178222656,-0.00830100540746237,0.255561567464611
453,453,453,453,2020-11-19,66.37510681152344,63.14810562133789,55.55078125,0.05110210604789911,0.1948546054250755
454,454,454,454,2020-11-20,64.54032135009766,62.70553970336914,56.002567291259766,0.02926027995944236,0.15245290478264129
455,455,455,455,2020-11-23,65.74816131591797,65.96022033691406,56.08554458618164,-0.0032149531931963127,0.17228355008461493
456,456,456,456,2020-11-24,66.79924011230469,69.1226806640625,56.11321258544922,-0.03361328770002103,0.19043692268701928
457,457,457,457,2020-11-25,66.08930206298828,68.44042205810547,65.53607940673828,-0.0343527980163697,0.00844149758816859
458,458,458,458,2020-11-27,65.6836166381836,66.08930206298828,66.64250183105469,-0.006138443169183994,-0.014388493326705554
459,459,459,459,2020-11-30,65.72970581054688,66.37510681152344,63.14810562133789,-0.009723539923019997,0.04088167275657195
460,460,460,460,2020-12-01,67.70280456542969,64.54032135009766,62.70553970336914,0.0490001157288511,0.07969415279256498
461,461,461,461,2020-12-02,67.07584381103516,65.74816131591797,65.96022033691406,0.02019345436502351,0.016913580161234565
462,462,462,462,2020-12-03,68.85531616210938,66.79924011230469,69.1226806640625,0.03077993172299509,-0.0038679706774180644
463,463,463,463,2020-12-04,72.02701568603516,66.08930206298828,68.44042205810547,0.08984379374119844,0.05240461002541297
464,464,464,464,2020-12-07,69.95248413085938,65.6836166381836,66.08930206298828,0.06499135874613482,0.05845396981479967
465,465,465,465,2020-12-08,70.7361831665039,65.72970581054688,66.37510681152344,0.07616765196526565,0.06570349283751864
466,466,466,466,2020-12-09,70.45038604736328,67.70280456542969,64.54032135009766,0.04058297879341555,0.09157166517976578
467,467,467,467,2020-12-10,71.21565246582031,67.07584381103516,65.74816131591797,0.06171832390879417,0.08315808443115569
468,468,468,468,2020-12-11,69.9616928100586,68.85531616210938,66.79924011230469,0.016068136922709364,0.04734264480310113
469,469,469,469,2020-12-14,67.70280456542969,72.02701568603516,66.08930206298828,-0.060035961221198586,0.024413974002987837
470,470,470,470,2020-12-15,68.51416778564453,69.95248413085938,65.6836166381836,-0.02056133335485555,0.043093716398914905
471,471,471,471,2020-12-16,68.11770629882812,70.7361831665039,65.72970581054688,-0.03701750293074513,0.03633061275466831
472,472,472,472,2020-12-17,68.63402557373047,70.45038604736328,67.70280456542969,-0.025782122363555038,0.013754541104731066
473,473,473,473,2020-12-18,66.64250183105469,71.21565246582031,67.07584381103516,-0.06421552673354347,-0.006460477503663964
474,474,474,474,2020-12-21,66.81768798828125,69.9616928100586,68.85531616210938,-0.04493894723664149,-0.029592895471292846
475,475,475,475,2020-12-22,66.31057739257812,67.70280456542969,72.02701568603516,-0.02056380354976406,-0.07936519705848866
476,476,476,476,2020-12-23,67.18648529052734,68.51416778564453,69.95248413085938,-0.019378218228834232,-0.0395411095788637
477,477,477,477,2020-12-24,66.77157592773438,68.11770629882812,70.7361831665039,-0.019761827639767526,-0.05604779705794072
478,478,478,478,2020-12-28,68.07160949707031,68.63402557373047,70.45038604736328,-0.008194420653003576,-0.033765273460584555
479,479,479,479,2020-12-29,67.14959716796875,66.64250183105469,71.21565246582031,0.00760918817543188,-0.0570949665848115
480,480,480,480,2020-12-30,67.57373046875,66.81768798828125,69.9616928100586,0.011315005101663278,-0.03413242655222415
481,481,481,481,2020-12-31,68.46805572509766,66.31057739257812,67.70280456542969,0.03253596058659869,0.011303093935029151
482,482,482,482,2021-01-04,66.670166015625,67.18648529052734,68.51416778564453,-0.0076848680604392205,-0.02691416723893847
483,483,483,483,2021-01-05,67.09428405761719,66.77157592773438,68.11770629882812,0.00483301652535606,-0.015024320353965614
