,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IQV,IQV_6m,IQV_12m,IQV_6m_ret,IQV_12m_ret
301,301,301,301,2020-04-16,124.45999908447266,119.68000030517578,112.9800033569336,0.03993982927062345,0.10161086374967376
302,302,302,302,2020-04-17,131.57000732421875,127.87000274658205,107.86000061035156,0.028935672934718992,0.2198220524726353
303,303,303,303,2020-04-20,127.51000213623048,128.52999877929688,100.04000091552734,-0.007935864411061422,0.2745901736236338
304,304,304,304,2020-04-21,122.0,124.79000091552734,104.77999877929688,-0.022357567874496165,0.16434435408779158
305,305,305,305,2020-04-22,125.5500030517578,126.48999786376952,102.72000122070312,-0.007431376613857621,0.22225468808165583
306,306,306,306,2020-04-23,127.66999816894533,124.0199966430664,117.13999938964844,0.02943075007801954,0.08989242644837692
307,307,307,307,2020-04-24,128.86000061035156,124.45999908447266,119.68000030517578,0.035352736286720976,0.07670454780888547
308,308,308,308,2020-04-27,131.8800048828125,131.57000732421875,127.87000274658205,0.002356141531784317,0.03135999100725484
309,309,309,309,2020-04-28,135.8800048828125,127.51000213623048,128.52999877929688,0.06564193087879944,0.05718514100460359
310,310,310,310,2020-04-29,143.10000610351562,122.0,124.79000091552734,0.17295086970094764,0.14672654101815952
311,311,311,311,2020-04-30,142.58999633789062,125.5500030517578,126.48999786376952,0.13572276281911444,0.12728277923967468
312,312,312,312,2020-05-01,136.52000427246094,127.66999816894533,124.0199966430664,0.06931938772180768,0.10079025937542929
313,313,313,313,2020-05-04,134.05999755859375,128.86000061035156,124.45999908447266,0.04035384854580282,0.0771332037983179
314,314,314,314,2020-05-05,135.49000549316406,131.8800048828125,131.57000732421875,0.02737337334465062,0.02979401041823726
315,315,315,315,2020-05-06,134.00999450683594,135.8800048828125,127.51000213623048,-0.013762218934193604,0.050976333320588596
316,316,316,316,2020-05-07,135.52000427246094,143.10000610351562,122.0,-0.05296996161950873,0.11081970715131906
317,317,317,317,2020-05-08,137.64999389648438,142.58999633789062,125.5500030517578,-0.03464480376098822,0.09637587057435892
318,318,318,318,2020-05-11,138.64999389648438,136.52000427246094,127.66999816894533,0.015602033089396228,0.08600294419217613
319,319,319,319,2020-05-12,134.8000030517578,134.05999755859375,128.86000061035156,0.005519957531258557,0.04609655760725695
320,320,320,320,2020-05-13,132.47000122070312,135.49000549316406,131.8800048828125,-0.02228949848712869,0.004473736093768554
321,321,321,321,2020-05-14,132.3699951171875,134.00999450683594,135.8800048828125,-0.012237888641692174,-0.02583168707310657
322,322,322,322,2020-05-15,134.1999969482422,135.52000427246094,143.10000610351562,-0.009740313478480256,-0.06219433106687189
323,323,323,323,2020-05-18,138.55999755859375,137.64999389648438,142.58999633789062,0.006610996748708242,-0.028262843697303475
324,324,324,324,2020-05-19,140.86000061035156,138.64999389648438,136.52000427246094,0.01593946491997089,0.03179018606847572
325,325,325,325,2020-05-20,145.4199981689453,134.8000030517578,134.05999755859375,0.07878334478308457,0.08473818303171643
326,326,326,326,2020-05-21,143.1999969482422,132.47000122070312,135.49000549316406,0.08099943857977498,0.05690450322896412
327,327,327,327,2020-05-22,142.89999389648438,132.3699951171875,134.00999450683594,0.07954974063400577,0.06633833112495924
328,328,328,328,2020-05-26,143.5,134.1999969482422,135.52000427246094,0.06929957722237967,0.058884264137827325
329,329,329,329,2020-05-27,146.82000732421875,138.55999755859375,137.64999389648438,0.05961323550205777,0.06661833515685012
330,330,330,330,2020-05-28,146.1999969482422,140.86000061035156,138.64999389648438,0.03790995537947062,0.05445368470333012
331,331,331,331,2020-05-29,149.52000427246094,145.4199981689453,134.8000030517578,0.02819423844822455,0.1091988196398721
332,332,332,332,2020-06-01,149.41000366210938,143.1999969482422,132.47000122070312,0.043365969596435905,0.12787802736698972
333,333,333,333,2020-06-02,151.52999877929688,142.89999389648438,132.3699951171875,0.06039191918415332,0.1447458213256485
334,334,334,334,2020-06-03,153.05999755859375,143.5,134.1999969482422,0.06662019204594949,0.14053652041158715
335,335,335,335,2020-06-04,151.2100067138672,146.82000732421875,138.55999755859375,0.02990055285826343,0.09129625705950262
336,336,336,336,2020-06-05,149.5800018310547,146.1999969482422,140.86000061035156,0.0231190489286337,0.06190544642140461
337,337,337,337,2020-06-08,150.0,149.52000427246094,145.4199981689453,0.0032102442069517068,0.03149499304582415
338,338,338,338,2020-06-09,146.8000030517578,149.41000366210938,143.1999969482422,-0.01746871391726945,0.02513970796254128
339,339,339,339,2020-06-10,147.19000244140625,151.52999877929688,142.89999389648438,-0.0286411692262456,0.030021054780656753
340,340,340,340,2020-06-11,138.63999938964844,153.05999755859375,143.5,-0.09421140989777632,-0.033867600072136295
341,341,341,341,2020-06-12,138.82000732421875,151.2100067138672,146.82000732421875,-0.08193901752212651,-0.054488486588437524
342,342,342,342,2020-06-15,139.57000732421875,149.5800018310547,146.1999969482422,-0.06692067378192623,-0.04534876718479408
343,343,343,343,2020-06-16,141.0399932861328,150.0,149.52000427246094,-0.05973337809244794,-0.05671489261647911
344,344,344,344,2020-06-17,138.9199981689453,146.8000030517578,149.41000366210938,-0.05367850626020909,-0.07020952570811256
345,345,345,345,2020-06-18,138.1199951171875,147.19000244140625,151.52999877929688,-0.061621082775845215,-0.08849735214240328
346,346,346,346,2020-06-19,136.0800018310547,138.63999938964844,153.05999755859375,-0.0184650719118864,-0.11093686135098002
347,347,347,347,2020-06-22,137.52999877929688,138.82000732421875,151.2100067138672,-0.009292670197812436,-0.09047025545377307
348,348,348,348,2020-06-23,140.1699981689453,139.57000732421875,149.5800018310547,0.004298852283734611,-0.0629095035895082
349,349,349,349,2020-06-24,136.47000122070312,141.0399932861328,150.0,-0.03240210070173777,-0.09019999186197913
350,350,350,350,2020-06-25,137.8000030517578,138.9199981689453,146.8000030517578,-0.008062159026416271,-0.06130790063285518
351,351,351,351,2020-06-26,135.99000549316406,138.1199951171875,147.19000244140625,-0.015421298141635842,-0.07609210382818432
352,352,352,352,2020-06-29,137.52000427246094,136.0800018310547,138.63999938964844,0.010582028380584863,-0.008078441446322748
353,353,353,353,2020-06-30,141.8800048828125,137.52999877929688,138.82000732421875,0.031629507322954,0.022042914545070014
354,354,354,354,2020-07-01,141.52999877929688,140.1699981689453,139.57000732421875,0.00970250858327315,0.01404307051818865
355,355,355,355,2020-07-02,141.52000427246094,136.47000122070312,141.0399932861328,0.03700449187796817,0.003403367903983767
356,356,356,356,2020-07-06,143.63999938964844,137.8000030517578,138.9199981689453,0.042380233734081285,0.03397639852372425
357,357,357,357,2020-07-07,141.94000244140625,135.99000549316406,138.1199951171875,0.043753192939912644,0.027657163765301807
358,358,358,358,2020-07-08,144.1699981689453,137.52000427246094,136.0800018310547,0.048356556790887684,0.059450295627821115
359,359,359,359,2020-07-09,144.99000549316406,141.8800048828125,137.52999877929688,0.021919935884695763,0.05424275998023331
360,360,360,360,2020-07-10,142.67999267578125,141.52999877929688,140.1699981689453,0.008125442707575203,0.017906788468461388
361,361,361,361,2020-07-13,141.27999877929688,141.52000427246094,136.47000122070312,-0.0016959121390499599,0.03524582337194304
362,362,362,362,2020-07-14,147.77999877929688,143.63999938964844,137.8000030517578,0.028822051011139216,0.0724237700037682
363,363,363,363,2020-07-15,152.3699951171875,141.94000244140625,135.99000549316406,0.07348169998860477,0.12044995192567165
364,364,364,364,2020-07-16,149.67999267578125,144.1699981689453,137.52000427246094,0.03821873189163161,0.08842341496171269
365,365,365,365,2020-07-17,154.0500030517578,144.99000549316406,141.8800048828125,0.062487048867798656,0.08577669685730038
366,366,366,366,2020-07-20,155.1999969482422,142.67999267578125,141.52999877929688,0.0877488429713531,0.09658728387514803
367,367,367,367,2020-07-21,156.9499969482422,141.27999877929688,141.52000427246094,0.11091448403410942,0.10903047067518945
368,368,368,368,2020-07-22,164.2899932861328,147.77999877929688,143.63999938964844,0.11172008826101631,0.14376214135498344
369,369,369,369,2020-07-23,161.47999572753906,152.3699951171875,141.94000244140625,0.0597886782325161,0.13766375193771774
370,370,370,370,2020-07-24,157.8800048828125,149.67999267578125,144.1699981689453,0.054783622449749325,0.09509611491984038
371,371,371,371,2020-07-27,162.27999877929688,154.0500030517578,144.99000549316406,0.05342418412529293,0.11924955259725123
372,372,372,372,2020-07-28,158.64999389648438,155.1999969482422,142.67999267578125,0.022229362217015547,0.11192880600290289
373,373,373,373,2020-07-29,160.05999755859375,156.9499969482422,141.27999877929688,0.019815232053665754,0.1329275123270237
374,374,374,374,2020-07-30,158.25999450683594,164.2899932861328,147.77999877929688,-0.03670338441608445,0.07091619849848896
375,375,375,375,2020-07-31,158.38999938964844,161.47999572753906,152.3699951171875,-0.019135474483813475,0.03950911902196341
376,376,376,376,2020-08-03,161.17999267578125,157.8800048828125,149.67999267578125,0.02090187288389167,0.07683057564620488
377,377,377,377,2020-08-04,160.14999389648438,162.27999877929688,154.0500030517578,-0.013125492351705903,0.03959747305345451
378,378,378,378,2020-08-05,160.75,158.64999389648438,155.1999969482422,0.013236723506499626,0.03576032964490783
379,379,379,379,2020-08-06,161.0399932861328,160.05999755859375,156.9499969482422,0.006122677386523945,0.026059231713393416
380,380,380,380,2020-08-07,160.5399932861328,158.25999450683594,164.2899932861328,0.014406665350910286,-0.02282549244170262
381,381,381,381,2020-08-10,159.63999938964844,158.38999938964844,161.47999572753906,0.007891912398616308,-0.011394577573529352
382,382,382,382,2020-08-11,159.30999755859375,161.17999267578125,157.8800048828125,-0.011601905957081549,0.009057465363284445
383,383,383,383,2020-08-12,162.8699951171875,160.14999389648438,162.27999877929688,0.016984085696945206,0.0036356688583232266
384,384,384,384,2020-08-13,163.75,160.75,158.64999389648438,0.018662519440124425,0.03214627355638777
385,385,385,385,2020-08-14,161.22999572753906,161.0399932861328,160.05999755859375,0.0011798463072998366,0.0073097475121290945
386,386,386,386,2020-08-17,161.5,160.5399932861328,158.25999450683594,0.005979860184472274,0.02047267537990538
387,387,387,387,2020-08-18,160.52999877929688,159.63999938964844,158.38999938964844,0.005575040046674751,0.013510950172958225
388,388,388,388,2020-08-19,160.16000366210938,159.30999755859375,161.17999267578125,0.0053355477781800165,-0.006328260702453403
389,389,389,389,2020-08-20,157.9600067138672,162.8699951171875,160.14999389648438,-0.030146672502737504,-0.013674600475056642
390,390,390,390,2020-08-21,157.57000732421875,163.75,160.75,-0.03774041328721378,-0.019782225043740276
391,391,391,391,2020-08-24,156.24000549316406,161.22999572753906,161.0399932861328,-0.030949515391711202,-0.029806184755858944
392,392,392,392,2020-08-25,156.94000244140625,161.5,160.5399932861328,-0.028235279000580538,-0.02242426183680124
393,393,393,393,2020-08-26,158.52000427246094,160.52999877929688,159.63999938964844,-0.012520989983930364,-0.007015754957840015
394,394,394,394,2020-08-27,158.5,160.16000366210938,159.30999755859375,-0.01036465799296249,-0.005084411342708317
395,395,395,395,2020-08-28,161.22000122070312,157.9600067138672,162.8699951171875,0.0206381005841636,-0.010130741977963376
396,396,396,396,2020-08-31,163.75,157.57000732421875,163.75,0.039220615526565306,0.0
397,397,397,397,2020-09-01,165.1300048828125,156.24000549316406,161.22999572753906,0.05689963567005507,0.024189104128390815
398,398,398,398,2020-09-02,169.75,156.94000244140625,161.5,0.08162353357536345,0.051083591331269274
399,399,399,399,2020-09-03,164.8000030517578,158.52000427246094,160.52999877929688,0.039616443414314695,0.026599416339194715
400,400,400,400,2020-09-04,160.2100067138672,158.5,160.16000366210938,0.010788685891906624,0.00031220685948096794
401,401,401,401,2020-09-08,157.7899932861328,161.22000122070312,157.9600067138672,-0.021275325075049367,-0.0010763067897454626
402,402,402,402,2020-09-09,161.05999755859375,163.75,157.57000732421875,-0.01642749582538172,0.022148823203351986
403,403,403,403,2020-09-10,159.6699981689453,165.1300048828125,156.24000549316406,-0.03306489767103182,0.02195335736807391
404,404,404,404,2020-09-11,159.52999877929688,169.75,156.94000244140625,-0.06020619275819217,0.016503098621128087
405,405,405,405,2020-09-14,161.64999389648438,164.8000030517578,158.52000427246094,-0.019114132869792022,0.01974507658127278
406,406,406,406,2020-09-15,164.7100067138672,160.2100067138672,158.5,0.028088133146620065,0.03917985308433547
407,407,407,407,2020-09-16,162.00999450683594,157.7899932861328,161.22000122070312,0.0267444159976018,0.004900094778261144
408,408,408,408,2020-09-17,160.5,161.05999755859375,163.75,-0.003476950000511625,-0.01984732824427482
409,409,409,409,2020-09-18,157.1199951171875,159.6699981689453,165.1300048828125,-0.015970458326552195,-0.04850729442725721
410,410,410,410,2020-09-21,154.0800018310547,159.52999877929688,169.75,-0.034162834513538964,-0.09231221307184279
411,411,411,411,2020-09-22,153.3000030517578,161.64999389648438,164.8000030517578,-0.05165475508816686,-0.06978155210584713
412,412,412,412,2020-09-23,148.9600067138672,164.7100067138672,160.2100067138672,-0.09562260553701973,-0.07022033286655027
413,413,413,413,2020-09-24,148.07000732421875,162.00999450683594,157.7899932861328,-0.08604399515629269,-0.06160077555924637
414,414,414,414,2020-09-25,151.3000030517578,160.5,161.05999755859375,-0.057320853260075966,-0.060598501519815606
415,415,415,415,2020-09-28,155.30999755859375,157.1199951171875,159.6699981689453,-0.011519842253328583,-0.02730632341924555
416,416,416,416,2020-09-29,154.77999877929688,154.0800018310547,159.52999877929688,0.00454307463605641,-0.029774964184456798
417,417,417,417,2020-09-30,157.6300048828125,153.3000030517578,161.64999389648438,0.028245282093000146,-0.02486847612407672
418,418,418,418,2020-10-01,158.3300018310547,148.9600067138672,164.7100067138672,0.06290275708154369,-0.038734773983075566
419,419,419,419,2020-10-02,156.8300018310547,148.07000732421875,162.00999450683594,0.05916116751216727,-0.031973290854982905
420,420,420,420,2020-10-05,160.6199951171875,151.3000030517578,160.5,0.06159941756406595,0.0007476331288940319
421,421,421,421,2020-10-06,159.39999389648438,155.30999755859375,157.1199951171875,0.026334404752969,0.014511194311050968
422,422,422,422,2020-10-07,164.19000244140625,154.77999877929688,154.0800018310547,0.060795992610952476,0.06561526797901363
423,423,423,423,2020-10-08,164.49000549316406,157.6300048828125,153.3000030517578,0.043519637111294474,0.07299414363108814
424,424,424,424,2020-10-09,166.75999450683594,158.3300018310547,148.9600067138672,0.05324317929823841,0.11949507915342816
425,425,425,425,2020-10-12,170.4600067138672,156.8300018310547,148.07000732421875,0.08690942245537592,0.15121225286781126
426,426,426,426,2020-10-13,166.58999633789062,160.6199951171875,151.3000030517578,0.0371684809001982,0.10105745523945764
427,427,427,427,2020-10-14,165.88999938964844,159.39999389648438,155.30999755859375,0.04071521795276056,0.06812183373490277
428,428,428,428,2020-10-15,162.0,164.19000244140625,154.77999877929688,-0.013338220408321111,0.04664686185324385
429,429,429,429,2020-10-16,164.55999755859375,164.49000549316406,157.6300048828125,0.0004255095330554237,0.04396366466481583
430,430,430,430,2020-10-19,164.0500030517578,166.75999450683594,158.3300018310547,-0.016250848790757444,0.03612708365156614
431,431,431,431,2020-10-20,173.5,170.4600067138672,156.8300018310547,0.017834055886409406,0.10629342583890988
432,432,432,432,2020-10-21,169.25,166.58999633789062,160.6199951171875,0.015967367312465397,0.05372933099964361
433,433,433,433,2020-10-22,169.39999389648438,165.88999938964844,159.39999389648438,0.021158566036229454,0.062735259616723
434,434,434,434,2020-10-23,167.47000122070312,162.0,164.19000244140625,0.03376543963396994,0.019976848349626986
435,435,435,435,2020-10-26,162.1699981689453,164.55999755859375,164.49000549316406,-0.014523574532732009,-0.014104244919094233
436,436,436,436,2020-10-27,159.13999938964844,164.0500030517578,166.75999450683594,-0.02992992118726301,-0.045694383354486945
437,437,437,437,2020-10-28,155.7100067138672,173.5,170.4600067138672,-0.10253598435811417,-0.08653056094711553
438,438,438,438,2020-10-29,154.64999389648438,169.25,166.58999633789062,-0.08626296072978212,-0.07167298579674986
439,439,439,439,2020-10-30,153.99000549316406,169.39999389648438,165.88999938964844,-0.0909680576065246,-0.07173424522435035
440,440,440,440,2020-11-02,155.1300048828125,167.47000122070312,162.0,-0.07368481667130433,-0.0424073772665895
441,441,441,441,2020-11-03,160.13999938964844,162.1699981689453,164.55999755859375,-0.012517720923829967,-0.026859493403744827
442,442,442,442,2020-11-04,170.89999389648438,159.13999938964844,164.0500030517578,0.07389716320182971,0.041755505743973576
443,443,443,443,2020-11-05,171.7100067138672,155.7100067138672,173.5,0.10275511727002629,-0.010316964185203559
444,444,444,444,2020-11-06,171.44000244140625,154.64999389648438,169.25,0.10856779313008147,0.012939453125
445,445,445,445,2020-11-09,173.66000366210938,153.99000549316406,169.39999389648438,0.12773555079727883,0.025147638247426274
446,446,446,446,2020-11-10,166.0,155.1300048828125,167.47000122070312,0.07007022996872103,-0.008777698751944563
447,447,447,447,2020-11-11,167.8800048828125,160.13999938964844,162.1699981689453,0.048332743366204856,0.035210006649433634
448,448,448,448,2020-11-12,167.8000030517578,170.89999389648438,159.13999938964844,-0.018139209803625045,0.054417517250993974
449,449,449,449,2020-11-13,173.92999267578125,171.7100067138672,155.7100067138672,0.012928693000480607,0.11701229963591953
450,450,450,450,2020-11-16,173.74000549316406,171.44000244140625,154.64999389648438,0.013415789891533025,0.12344010572323505
451,451,451,451,2020-11-17,172.2100067138672,173.66000366210938,153.99000549316406,-0.008349630989663237,0.11831937509419688
452,452,452,452,2020-11-18,169.07000732421875,166.0,155.1300048828125,0.018494020025414226,0.0898601302303621
453,453,453,453,2020-11-19,169.5500030517578,167.8800048828125,160.13999938964844,0.00994757040965677,0.05876110714358873
454,454,454,454,2020-11-20,169.77000427246094,167.8000030517578,170.89999389648438,0.011740173926549247,-0.006611993355060464
455,455,455,455,2020-11-23,170.55999755859375,173.92999267578125,171.7100067138672,-0.019375583620413472,-0.006697391592266233
456,456,456,456,2020-11-24,172.0,173.74000549316406,171.44000244140625,-0.010014996190572334,0.003266434616303382
457,457,457,457,2020-11-25,169.8699951171875,172.2100067138672,173.66000366210938,-0.013588127898791047,-0.0218243030346591
458,458,458,458,2020-11-27,168.80999755859375,169.07000732421875,166.0,-0.0015378822639214862,0.016927696136106896
459,459,459,459,2020-11-30,168.99000549316406,169.5500030517578,167.8800048828125,-0.0033028460543453875,0.006611869061633691
460,460,460,460,2020-12-01,171.22999572753906,169.77000427246094,167.8000030517578,0.008599819864143932,0.0204409571716353
461,461,461,461,2020-12-02,170.0399932861328,170.55999755859375,173.92999267578125,-0.0030488055810524717,-0.0223653168139879
462,462,462,462,2020-12-03,167.6300048828125,172.0,173.74000549316406,-0.02540694835574131,-0.03516749405531683
463,463,463,463,2020-12-04,170.61000061035156,169.8699951171875,172.2100067138672,0.004356304906311115,-0.009291017020712888
464,464,464,464,2020-12-07,170.07000732421875,168.80999755859375,169.07000732421875,0.007464070753200769,0.00591470962725138
465,465,465,465,2020-12-08,171.2899932861328,168.99000549316406,169.5500030517578,0.013610200119567262,0.010262401669458132
466,466,466,466,2020-12-09,168.5,171.22999572753906,169.77000427246094,-0.015943443296483117,-0.0074807341727030074
467,467,467,467,2020-12-10,168.47000122070312,170.0399932861328,170.55999755859375,-0.009233075320038364,-0.012253731049524874
468,468,468,468,2020-12-11,167.80999755859375,167.6300048828125,172.0,0.0010737497496768889,-0.02436047931050145
469,469,469,469,2020-12-14,167.3000030517578,170.61000061035156,169.8699951171875,-0.01940095860003721,-0.015129170184862484
470,470,470,470,2020-12-15,172.4199981689453,170.07000732421875,168.80999755859375,0.013817785285600515,0.021384992965825633
471,471,471,471,2020-12-16,174.69000244140625,171.2899932861328,168.99000549316406,0.01984943247439941,0.03372978734220333
472,472,472,472,2020-12-17,178.9499969482422,168.5,171.22999572753906,0.06201778604298025,0.045085565691347584
473,473,473,473,2020-12-18,180.38999938964844,168.47000122070312,170.0399932861328,0.07075442561034695,0.06086806934942235
474,474,474,474,2020-12-21,176.75,167.80999755859375,167.6300048828125,0.05327455200209208,0.054405505288645406
475,475,475,475,2020-12-22,176.97999572753906,167.3000030517578,170.61000061035156,0.05786008666590714,0.037336586919870296
476,476,476,476,2020-12-23,175.5500030517578,172.4199981689453,170.07000732421875,0.018153374991603854,0.032221999715047245
477,477,477,477,2020-12-24,175.94000244140625,174.69000244140625,171.2899932861328,0.0071555325578478435,0.02714699829257272
478,478,478,478,2020-12-28,175.32000732421875,178.9499969482422,168.5,-0.020284938172272504,0.04047482091524479
479,479,479,479,2020-12-29,174.8300018310547,180.38999938964844,168.47000122070312,-0.030822094225877672,0.037751531811409444
480,480,480,480,2020-12-30,177.52000427246094,176.75,167.80999755859375,0.00435645981590338,0.05786310026300301
481,481,481,481,2020-12-31,179.1699981689453,176.97999572753906,167.3000030517578,0.01237429367315479,0.07095035804342009
482,482,482,482,2021-01-04,176.60000610351562,175.5500030517578,172.4199981689453,0.005981219216773415,0.02424317352372629
483,483,483,483,2021-01-05,179.33999633789062,175.94000244140625,174.69000244140625,0.019324734848839675,0.02661854617607018
484,484,484,484,2021-01-06,186.25,175.32000732421875,178.9499969482422,0.06234309958456974,0.04079353549175635
485,485,485,485,2021-01-07,188.0599975585937,174.8300018310547,180.38999938964844,0.07567348618072822,0.04251897663338755
486,486,486,486,2021-01-08,191.0800018310547,177.52000427246094,176.75,0.07638574375979412,0.08107497499889504
487,487,487,487,2021-01-11,191.44000244140625,179.1699981689453,176.97999572753906,0.06848247138391517,0.08170418726943796
488,488,488,488,2021-01-12,189.4199981689453,176.60000610351562,175.5500030517578,0.07259338404504434,0.07900880020547874
489,489,489,489,2021-01-13,189.3600006103516,179.33999633789062,175.94000244140625,0.05587155390358367,0.0762759917172029
490,490,490,490,2021-01-14,188.1100006103516,186.25,175.32000732421875,0.009986580458263505,0.07295227442285213
491,491,491,491,2021-01-15,187.7899932861328,188.0599975585937,174.8300018310547,-0.0014357347440502322,0.07412910438336495
492,492,492,492,2021-01-19,188.97000122070312,191.0800018310547,177.52000427246094,-0.011042498378334487,0.06449975592986434
493,493,493,493,2021-01-20,190.5399932861328,191.44000244140625,179.1699981689453,-0.004701259631193833,0.06345925787455986
494,494,494,494,2021-01-21,187.69000244140625,189.4199981689453,176.60000610351562,-0.009133120812281237,0.06279725908610745
495,495,495,495,2021-01-22,185.58999633789065,189.3600006103516,179.33999633789062,-0.019909190221320983,0.03485000628763557
496,496,496,496,2021-01-25,183.0200042724609,188.1100006103516,186.25,-0.027058616348814013,-0.01734225893980723
497,497,497,497,2021-01-26,180.33999633789065,187.7899932861328,188.0599975585937,-0.03967195918097033,-0.04105073551485994
498,498,498,498,2021-01-27,173.0,188.97000122070312,191.0800018310547,-0.08451077481896896,-0.09462006310341309
499,499,499,499,2021-01-28,178.66000366210938,190.5399932861328,191.44000244140625,-0.06234906078842628,-0.06675720129709273
500,500,500,500,2021-01-29,177.8000030517578,187.69000244140625,189.4199981689453,-0.05269326688157472,-0.0613451337214328
501,501,501,501,2021-02-01,180.44000244140625,185.58999633789065,189.3600006103516,-0.02774930760334826,-0.04710603158108417
502,502,502,502,2021-02-02,184.4100036621093,183.0200042724609,188.1100006103516,0.007594794870505517,-0.019669326118957553
503,503,503,503,2021-02-03,182.9900054931641,180.33999633789065,187.7899932861328,0.014694517073784885,-0.025560402388720704
504,504,504,504,2021-02-04,184.32000732421875,173.0,188.97000122070312,0.06543356834808534,-0.024607048031150325
505,505,505,505,2021-02-05,186.1000061035156,178.66000366210938,190.5399932861328,0.041643357712435325,-0.02330212731743786
506,506,506,506,2021-02-08,186.9100036621093,177.8000030517578,187.69000244140625,0.05123734788519396,-0.004155782242799333
507,507,507,507,2021-02-09,183.82000732421875,180.44000244140625,185.58999633789065,0.01873201527976076,-0.009537092777616163
508,508,508,508,2021-02-10,190.0500030517578,184.4100036621093,183.0200042724609,0.030584020810403345,0.038411095045279176
509,509,509,509,2021-02-11,192.8500061035156,182.9900054931641,180.33999633789065,0.05388272754994716,0.06936902528369693
510,510,510,510,2021-02-12,192.6600036621093,184.32000732421875,173.0,0.04524737416714886,0.11364163966537166
511,511,511,511,2021-02-16,190.5,186.1000061035156,178.66000366210938,0.023643169006867026,0.0662711076637108
512,512,512,512,2021-02-17,188.92999267578125,186.9100036621093,177.8000030517578,0.010807281440771144,0.06259836576483901
513,513,513,513,2021-02-18,187.7100067138672,183.82000732421875,180.44000244140625,0.021162002146955183,0.04029042437428321
514,514,514,514,2021-02-19,188.6999969482422,190.0500030517578,184.4100036621093,-0.00710342584497603,0.023263343641559464
515,515,515,515,2021-02-22,190.13999938964844,192.8500061035156,182.9900054931641,-0.014052406679274432,0.0390731388701524
516,516,516,516,2021-02-23,191.0500030517578,192.6600036621093,184.32000732421875,-0.008356693552104,0.03651256217509258
517,517,517,517,2021-02-24,194.58999633789065,190.5,186.1000061035156,0.021469797049294748,0.0456205800963414
518,518,518,518,2021-02-25,192.5500030517578,188.92999267578125,186.9100036621093,0.019160591310606767,0.03017494665424314
519,519,519,519,2021-02-26,192.7899932861328,187.7100067138672,183.82000732421875,0.027062950245424267,0.04879765860357588
520,520,520,520,2021-03-01,194.38999938964844,188.6999969482422,190.0500030517578,0.030153696520551332,0.02283607612838967
521,521,521,521,2021-03-02,192.7400054931641,190.13999938964844,192.8500061035156,0.013674166992014847,-0.0005703946428317064
522,522,522,522,2021-03-03,190.58999633789065,191.0500030517578,192.6600036621093,-0.0024077817666536827,-0.01074435422439346
523,523,523,523,2021-03-04,186.5800018310547,194.58999633789065,190.5,-0.04116344446056319,-0.020577418209686726
524,524,524,524,2021-03-05,188.77999877929688,192.5500030517578,188.92999267578125,-0.0195793519226668,-0.0007939125723769314
525,525,525,525,2021-03-08,187.8000030517578,192.7899932861328,187.7100067138672,-0.025883035469424054,0.0004794434748904841
526,526,526,526,2021-03-09,189.38999938964844,194.38999938964844,188.6999969482422,-0.025721487811611432,0.0036566107714115503
527,527,527,527,2021-03-10,189.7400054931641,192.7400054931641,190.13999938964844,-0.01556500941423078,-0.0021036809601784334
528,528,528,528,2021-03-11,189.3699951171875,190.58999633789065,191.0500030517578,-0.006401181825620328,-0.008793550943389294
529,529,529,529,2021-03-12,186.8099975585937,186.5800018310547,194.58999633789065,0.0012326922782821548,-0.03998149404241513
530,530,530,530,2021-03-15,190.6499938964844,188.77999877929688,192.5500030517578,0.009905684549631477,-0.009867614256867552
531,531,531,531,2021-03-16,189.38999938964844,187.8000030517578,192.7899932861328,0.0084664340364915,-0.017635738445398563
532,532,532,532,2021-03-17,189.7100067138672,189.38999938964844,194.38999938964844,0.0016896738225358199,-0.024075274913707645
533,533,533,533,2021-03-18,186.5,189.7400054931641,192.7400054931641,-0.017076027191750165,-0.032375248081983665
534,534,534,534,2021-03-19,188.3300018310547,189.3699951171875,190.58999633789065,-0.005491858863328591,-0.011857886301804066
535,535,535,535,2021-03-22,189.72999572753903,186.8099975585937,186.5800018310547,0.015630845281872308,0.0168828055824366
536,536,536,536,2021-03-23,186.9900054931641,190.6499938964844,188.77999877929688,-0.019197422084930915,-0.009481901142638915
537,537,537,537,2021-03-24,186.1100006103516,189.38999938964844,187.8000030517578,-0.01731875384057957,-0.008998947891073583
538,538,538,538,2021-03-25,186.5500030517578,189.7100067138672,189.38999938964844,-0.016657021507966552,-0.01499549261863431
539,539,539,539,2021-03-26,192.8600006103516,186.5,189.7400054931641,0.03410187994826597,0.016443528127229268
540,540,540,540,2021-03-29,191.0,188.3300018310547,189.3699951171875,0.014177232214655167,0.008607513992931137
541,541,541,541,2021-03-30,190.7899932861328,189.72999572753903,186.8099975585937,0.005586873886383126,0.021305046729583
542,542,542,542,2021-03-31,193.13999938964844,186.9900054931641,190.6499938964844,0.032889425722323784,0.013060611449670523
543,543,543,543,2021-04-01,198.0599975585937,186.1100006103516,189.38999938964844,0.06420932195503659,0.0457785426732471
544,544,544,544,2021-04-05,200.3699951171875,186.5500030517578,189.7100067138672,0.07408197180031872,0.05619096529472167
545,545,545,545,2021-04-06,203.57000732421875,192.8600006103516,186.5,0.05553254526585483,0.09152818940599872
