,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CTVA,CTVA_6m,CTVA_12m,CTVA_6m_ret,CTVA_12m_ret
724,724,724,724,2022-04-07,57.3803596496582,57.26263046264648,55.40849685668945,0.002055951430462555,0.03558773301627083
725,725,725,725,2022-04-08,58.50854110717773,56.38951873779297,56.32084655761719,0.03757830208195334,0.03884342447378675
726,726,726,726,2022-04-11,58.616458892822266,57.18415451049805,57.3803596496582,0.025047224962664538,0.021542201037274777
727,727,727,727,2022-04-12,59.479766845703125,57.556941986083984,58.65569686889648,0.03340734919662758,0.014049274338152618
728,728,728,728,2022-04-13,59.79369354248047,57.17434310913086,57.91011047363281,0.04581338920413924,0.03252597954730674
729,729,729,729,2022-04-14,59.8525505065918,56.94870376586914,56.92908477783203,0.05099056780398592,0.051352761776668476
730,730,730,730,2022-04-18,59.79369354248047,57.3803596496582,57.26263046264648,0.042058535491187765,0.04420095722785655
731,731,731,731,2022-04-19,59.98008346557617,58.50854110717773,56.38951873779297,0.025150898151824252,0.06367432828215924
732,732,732,732,2022-04-20,60.15666580200195,58.616458892822266,57.18415451049805,0.02627601425046655,0.05198138045318479
733,733,733,733,2022-04-21,59.06772232055664,59.479766845703125,57.556941986083984,-0.006927473778022275,0.02624844688305239
734,734,734,734,2022-04-22,56.585731506347656,59.79369354248047,57.17434310913086,-0.05365050803984395,-0.010295030441533792
735,735,735,735,2022-04-25,56.21293258666992,59.8525505065918,56.94870376586914,-0.06080973808327561,-0.0129198933521677
736,736,736,736,2022-04-26,55.55564498901367,59.79369354248047,57.3803596496582,-0.07087785186670015,-0.03180033502378721
737,737,737,737,2022-04-27,56.13445663452149,59.98008346557617,58.50854110717773,-0.0641150630152385,-0.04057671628330839
738,738,738,738,2022-04-28,56.72306823730469,60.15666580200195,58.616458892822266,-0.05707759096886311,-0.03230134831207676
739,739,739,739,2022-04-29,56.59553909301758,59.06772232055664,59.479766845703125,-0.041853369834081056,-0.04849090549005586
740,740,740,740,2022-05-02,56.25217819213867,56.585731506347656,59.79369354248047,-0.005894654099710017,-0.05922891095238536
741,741,741,741,2022-05-03,56.1736946105957,56.21293258666992,59.8525505065918,-0.0006980240003262583,-0.061465315426966205
742,742,742,742,2022-05-04,58.01802444458008,55.55564498901367,59.79369354248047,0.04432275884931847,-0.029696594953427025
743,743,743,743,2022-05-05,56.93889236450195,56.13445663452149,59.98008346557617,0.014330516018315809,-0.05070334893447792
744,744,744,744,2022-05-06,54.682525634765625,56.72306823730469,60.15666580200195,-0.035973769860302984,-0.09099806470747174
745,745,745,745,2022-05-09,52.072998046875,56.59553909301758,59.06772232055664,-0.0799098501157407,-0.11841872343954174
746,746,746,746,2022-05-10,51.81792831420898,56.25217819213867,56.585731506347656,-0.07882805644936586,-0.08425804642295454
747,747,747,747,2022-05-11,52.5831298828125,56.1736946105957,56.21293258666992,-0.0639189704838452,-0.0645723775086976
748,748,748,748,2022-05-12,53.1634521484375,58.01802444458008,55.55564498901367,-0.08367351943842483,-0.0430594018132493
749,749,749,749,2022-05-13,54.56016159057617,56.93889236450195,56.13445663452149,-0.041776906348968246,-0.028045074956282057
750,750,750,750,2022-05-16,55.61261367797852,54.682525634765625,56.72306823730469,0.017008871342650167,-0.019576771740916876
751,751,751,751,2022-05-17,56.66505813598633,52.072998046875,56.59553909301758,0.08818505293237866,0.0012283484543629264
752,752,752,752,2022-05-18,56.15359115600586,51.81792831420898,56.25217819213867,0.08367109575486453,-0.001752590553846134
753,753,753,753,2022-05-19,58.03226089477539,52.5831298828125,56.1736946105957,0.10362888295365646,0.03308606095902267
754,754,754,754,2022-05-20,58.258487701416016,53.1634521484375,58.01802444458008,0.09583718413831899,0.004144630209972577
755,755,755,755,2022-05-23,59.91093063354492,54.56016159057617,56.93889236450195,0.09807098965581051,0.05219698075644086
756,756,756,756,2022-05-24,61.07157897949219,55.61261367797852,54.682525634765625,0.09816055999675677,0.11683903167531429
757,757,757,757,2022-05-25,60.99288558959961,56.66505813598633,52.072998046875,0.07637559363703894,0.17129583233704193
758,758,758,758,2022-05-26,62.13386154174805,56.15359115600586,51.81792831420898,0.10649844938906594,0.19908038710050757
759,759,759,759,2022-05-27,61.87812805175781,58.03226089477539,52.5831298828125,0.06627119291381356,0.17676768556113487
760,760,760,760,2022-05-31,61.5928840637207,58.258487701416016,53.1634521484375,0.05723451627158593,0.15855689528489258
761,761,761,761,2022-06-01,61.30763626098633,59.91093063354492,54.56016159057617,0.023313035078433186,0.12367035715626629
762,762,762,762,2022-06-02,61.514198303222656,61.07157897949219,55.61261367797852,0.00724755002452282,0.10611953359029136
763,763,763,763,2022-06-03,60.98305130004883,60.99288558959961,56.66505813598633,-0.0001612366664688336,0.0762020424244525
764,764,764,764,2022-06-06,60.70764923095703,62.13386154174805,56.15359115600586,-0.022953865660397366,0.0811000326283513
765,765,765,765,2022-06-07,61.35681915283203,61.87812805175781,58.03226089477539,-0.00842476841719797,0.05728810504358539
766,766,766,766,2022-06-08,60.98305130004883,61.5928840637207,58.258487701416016,-0.009901026278311242,0.04676680954364332
767,767,767,767,2022-06-09,60.07815170288086,61.30763626098633,59.91093063354492,-0.02005434613188406,0.0027911612717013146
768,768,768,768,2022-06-10,57.02898788452149,61.514198303222656,61.07157897949219,-0.07291341742913016,-0.06619431104488382
769,769,769,769,2022-06-13,55.31753158569336,60.98305130004883,60.99288558959961,-0.09290318528799058,-0.09304944255455916
770,770,770,770,2022-06-14,55.465065002441406,60.70764923095703,62.13386154174805,-0.08635788561949853,-0.10732950397467
771,771,771,771,2022-06-15,54.619178771972656,61.35681915283203,61.87812805175781,-0.10981078344489748,-0.1173104214418611
772,772,772,772,2022-06-16,53.15361785888672,60.98305130004883,61.5928840637207,-0.1283870399111341,-0.13701690273349065
773,773,773,773,2022-06-17,52.34706115722656,60.07815170288086,61.30763626098633,-0.12868389466920926,-0.14615756943579816
774,774,774,774,2022-06-21,54.46179962158203,57.02898788452149,61.514198303222656,-0.045015497524483195,-0.11464668119183075
775,775,775,775,2022-06-22,52.55362319946289,55.31753158569336,60.98305130004883,-0.04996442008531865,-0.1382257515963159
776,776,776,776,2022-06-23,50.09462738037109,55.465065002441406,60.70764923095703,-0.09682558961814847,-0.17482182204436236
777,777,777,777,2022-06-24,52.68149185180664,54.619178771972656,61.35681915283203,-0.035476310038559666,-0.14139141208438877
778,778,778,778,2022-06-27,53.35033798217773,53.15361785888672,60.98305130004883,0.0037009733526185418,-0.12516122357204829
779,779,779,779,2022-06-28,53.37984085083008,52.34706115722656,60.07815170288086,0.01972946848919599,-0.11149329102495653
780,780,780,780,2022-06-29,53.63557815551758,54.46179962158203,57.02898788452149,-0.015170660385909085,-0.0595032430853456
781,781,781,781,2022-06-30,53.2519760131836,52.55362319946289,55.31753158569336,0.013288385675525483,-0.03733998089394086
782,782,782,782,2022-07-01,53.232303619384766,50.09462738037109,55.465065002441406,0.06263498508910237,-0.04025527389102246
783,783,783,783,2022-07-05,51.24544143676758,52.68149185180664,54.619178771972656,-0.02725910684303856,-0.061768364355860306
784,784,784,784,2022-07-06,51.18642044067383,53.35033798217773,53.15361785888672,-0.04056052170141411,-0.03700966175878084
785,785,785,785,2022-07-07,51.98313522338867,53.37984085083008,52.34706115722656,-0.026165413856225173,-0.006952175075212397
786,786,786,786,2022-07-08,51.8651008605957,53.63557815551758,54.46179962158203,-0.03300938212669835,-0.04767926838681458
787,787,787,787,2022-07-11,52.04214859008789,53.2519760131836,52.55362319946289,-0.022718920755094518,-0.009732432860694362
788,788,788,788,2022-07-12,51.69789505004883,53.232303619384766,50.09462738037109,-0.028824763630503014,0.0320047828184058
789,789,789,789,2022-07-13,51.11757659912109,51.24544143676758,52.68149185180664,-0.0024951455985459114,-0.029686237001124716
790,790,790,790,2022-07-14,50.64544296264648,51.18642044067383,53.35033798217773,-0.010568769477724227,-0.050700616375379814
791,791,791,791,2022-07-15,51.14707946777344,51.98313522338867,53.37984085083008,-0.016083211449683166,-0.041827801422190225
792,792,792,792,2022-07-18,51.38314056396485,51.8651008605957,53.63557815551758,-0.009292574170949308,-0.04199521416589813
793,793,793,793,2022-07-19,52.85853576660156,52.04214859008789,53.2519760131836,0.015687038268615394,-0.0073882750657859875
794,794,794,794,2022-07-20,53.13394927978516,51.69789505004883,53.232303619384766,0.027777808522882586,-0.0018476438724659427
795,795,795,795,2022-07-21,52.99624252319336,51.11757659912109,51.24544143676758,0.03675185814862303,0.03416501131297922
796,796,796,796,2022-07-22,53.12410736083984,50.64544296264648,51.18642044067383,0.04894150891367466,0.03785548791034987
797,797,797,797,2022-07-25,54.56016159057617,51.14707946777344,51.98313522338867,0.06673073337360802,0.04957427742888476
798,798,798,798,2022-07-26,54.55031967163086,51.38314056396485,51.8651008605957,0.061638488284368576,0.05177313388925153
799,799,799,799,2022-07-27,55.68146133422852,52.85853576660156,52.04214859008789,0.05340529257359061,0.06993010171055447
800,800,800,800,2022-07-28,56.02572250366211,53.13394927978516,51.69789505004883,0.05442421019092447,0.0837138040034997
801,801,801,801,2022-07-29,56.606048583984375,52.99624252319336,51.11757659912109,0.06811437733932202,0.10736956542180165
802,802,802,802,2022-08-01,55.96671295166016,53.12410736083984,50.64544296264648,0.053508769032338366,0.10506907784256891
803,803,803,803,2022-08-02,54.82572937011719,54.56016159057617,51.14707946777344,0.004867430223793212,0.07192297078587995
804,804,804,804,2022-08-03,54.7863883972168,54.55031967163086,51.38314056396485,0.004327540645168826,0.06623277199289479
805,805,805,805,2022-08-04,54.31426239013672,55.68146133422852,52.85853576660156,-0.024553934313705894,0.027540048214028445
806,806,806,806,2022-08-05,56.9503059387207,56.02572250366211,53.13394927978516,0.016502838227532957,0.07182520235489953
807,807,807,807,2022-08-08,58.12078475952149,56.606048583984375,52.99624252319336,0.026759263602188277,0.09669633151983215
808,808,808,808,2022-08-09,58.74045181274414,55.96671295166016,53.12410736083984,0.04956051043197274,0.1057212013701403
809,809,809,809,2022-08-10,59.1043815612793,54.82572937011719,54.56016159057617,0.07804095340488426,0.08328824252397404
810,810,810,810,2022-08-11,59.42978286743164,54.7863883972168,54.55031967163086,0.08475452764925695,0.08944884695769018
811,811,811,811,2022-08-12,60.89900970458984,54.31426239013672,55.68146133422852,0.12123422144915086,0.09370351002540911
812,812,812,812,2022-08-15,60.7510986328125,56.9503059387207,56.02572250366211,0.06673875814085184,0.0843429752974898
813,813,813,813,2022-08-16,61.23426055908203,58.12078475952149,56.606048583984375,0.05356905988869132,0.08176179208536238
814,814,814,814,2022-08-17,61.00747299194336,58.74045181274414,55.96671295166016,0.03859386690497635,0.09006710908030313
815,815,815,815,2022-08-18,61.50050354003906,59.1043815612793,54.82572937011719,0.04054051350280141,0.12174528723296785
816,816,816,816,2022-08-19,60.475006103515625,59.42978286743164,54.7863883972168,0.017587532473667844,0.10383268313024652
817,817,817,817,2022-08-22,60.18904876708984,60.89900970458984,54.31426239013672,-0.0116580046365925,0.10816286769679051
818,818,818,818,2022-08-23,60.90887069702149,60.7510986328125,56.9503059387207,0.0025970240499284536,0.06950910435073454
819,819,819,819,2022-08-24,61.03705596923828,61.23426055908203,58.12078475952149,-0.0032204943448851386,0.0501760466893737
820,820,820,820,2022-08-25,62.35838317871094,61.00747299194336,58.74045181274414,0.022143355895858585,0.06159182053110901
821,821,821,821,2022-08-26,61.451202392578125,61.50050354003906,59.1043815612793,-0.0008016381106349391,0.039706376571517765
822,822,822,822,2022-08-29,61.04692077636719,60.475006103515625,59.42978286743164,0.009457042002982474,0.02721090050998254
823,823,823,823,2022-08-30,60.90887069702149,60.18904876708984,60.89900970458984,0.011959350491101972,0.00016192369103351645
824,824,824,824,2022-08-31,60.573612213134766,60.90887069702149,60.7510986328125,-0.005504263665540576,-0.0029215343207287248
825,825,825,825,2022-09-01,59.96225738525391,61.03705596923828,61.23426055908203,-0.017608951921371352,-0.020772736736174413
826,826,826,826,2022-09-02,60.386260986328125,62.35838317871094,61.00747299194336,-0.03162561458226021,-0.010182555925521974
827,827,827,827,2022-09-06,59.47908020019531,61.451202392578125,61.50050354003906,-0.03209249153147564,-0.032868403077833785
828,828,828,828,2022-09-07,60.95817565917969,61.04692077636719,60.475006103515625,-0.001453719795509456,0.00798957431830627
829,829,829,829,2022-09-08,61.175106048583984,60.90887069702149,60.18904876708984,0.004371043963149912,0.01638266930101917
830,830,830,830,2022-09-09,61.648414611816406,60.573612213134766,60.90887069702149,0.01774373954948949,0.012141809663055891
831,831,831,831,2022-09-12,61.2441291809082,59.96225738525391,61.03705596923828,0.02137797760711946,0.0033925819058882034
832,832,832,832,2022-09-13,61.7765998840332,60.386260986328125,62.35838317871094,0.02302409314628462,-0.009329672531925959
833,833,833,833,2022-09-14,62.92042541503906,59.47908020019531,61.451202392578125,0.057858077214052894,0.02390877582955775
834,834,834,834,2022-09-15,61.25399017333984,60.95817565917969,61.04692077636719,0.004852745525293578,0.0033919711975516353
835,835,835,835,2022-09-16,60.49472427368164,61.175106048583984,60.90887069702149,-0.011121873239778313,-0.0067994434735120235
836,836,836,836,2022-09-19,60.56374740600586,61.648414611816406,60.573612213134766,-0.017594405511324296,-0.00016285651075576002
837,837,837,837,2022-09-20,60.54402923583984,61.2441291809082,59.96225738525391,-0.011431298876017126,0.009702300679710563
838,838,838,838,2022-09-21,58.40427780151367,61.7765998840332,60.386260986328125,-0.05458898820670033,-0.03282175700964807
839,839,839,839,2022-09-22,58.9268913269043,62.92042541503906,59.47908020019531,-0.06346959769887761,-0.009283749369231153
840,840,840,840,2022-09-23,57.11254119873047,61.25399017333984,60.95817565917969,-0.06761108889216316,-0.06308644277595121
841,841,841,841,2022-09-26,56.80686569213867,60.49472427368164,61.175106048583984,-0.06096165617449356,-0.07140552160181213
842,842,842,842,2022-09-27,56.46174240112305,60.56374740600586,61.648414611816406,-0.06773036974386482,-0.08413309966448368
843,843,843,843,2022-09-28,57.56612777709961,60.54402923583984,61.2441291809082,-0.04918571651616177,-0.06005475876625166
844,844,844,844,2022-09-29,56.41243743896485,58.40427780151367,61.7765998840332,-0.03410435737803441,-0.08683162322202809
845,845,845,845,2022-09-30,56.35327911376953,58.9268913269043,62.92042541503906,-0.04367466457474112,-0.10437224888342655
846,846,846,846,2022-10-03,58.354976654052734,57.11254119873047,61.25399017333984,0.02175416168226607,-0.0473277497691712
847,847,847,847,2022-10-04,60.89900970458984,56.80686569213867,60.49472427368164,0.07203608160021169,0.006682986587048134
848,848,848,848,2022-10-05,60.662357330322266,56.46174240112305,60.56374740600586,0.07439754337293825,0.0016282005083889661
849,849,849,849,2022-10-06,60.0411376953125,57.56612777709961,60.54402923583984,0.04299420533888121,-0.008306211972916477
850,850,850,850,2022-10-07,59.98197555541992,56.41243743896485,58.40427780151367,0.0632757292275683,0.027013393766601057
851,851,851,851,2022-10-10,60.19890594482422,56.35327911376953,58.9268913269043,0.06824140301207482,0.021586318050671682
852,852,852,852,2022-10-11,59.91294479370117,58.354976654052734,57.11254119873047,0.02669811949175438,0.04903307638205656
853,853,853,853,2022-10-12,59.94253540039063,60.89900970458984,56.80686569213867,-0.015705908993247863,0.05519878046512061
854,854,854,854,2022-10-13,62.07242202758789,60.662357330322266,56.46174240112305,0.02324447580543998,0.09937135107529449
855,855,855,855,2022-10-14,57.911251068115234,60.0411376953125,57.56612777709961,-0.03547378862148953,0.005995249365251087
856,856,856,856,2022-10-17,59.51852798461914,59.98197555541992,56.41243743896485,-0.007726447262020986,0.05506038538070457
857,857,857,857,2022-10-18,60.760963439941406,60.19890594482422,56.35327911376953,0.009336672922799494,0.07821522359459099
858,858,858,858,2022-10-19,60.93844985961914,59.91294479370117,58.354976654052734,0.017116585897239744,0.04427168604456955
859,859,859,859,2022-10-20,61.06663513183594,59.94253540039063,60.89900970458984,0.018752956042596525,0.0027525148283891188
860,860,860,860,2022-10-21,62.003395080566406,62.07242202758789,60.662357330322266,-0.0011120388856552532,0.02210658815881228
861,861,861,861,2022-10-24,62.47669982910156,57.911251068115234,60.0411376953125,0.0788352639043568,0.04056488979520467
862,862,862,862,2022-10-25,64.05438995361328,59.51852798461914,59.98197555541992,0.07620924311445165,0.06789396915462853
863,863,863,863,2022-10-26,64.95171356201172,60.760963439941406,60.19890594482422,0.06897109401849133,0.07895172748726909
864,864,864,864,2022-10-27,65.05032348632812,60.93844985961914,59.91294479370117,0.06747584876512769,0.08574739082374494
865,865,865,865,2022-10-28,65.099609375,61.06663513183594,59.94253540039063,0.06604218874115664,0.0860336310461729
866,866,866,866,2022-10-31,64.4291000366211,62.003395080566406,62.07242202758789,0.039122131181732245,0.03796658696491306
867,867,867,867,2022-11-01,66.1744155883789,62.47669982910156,57.911251068115234,0.059185516670887894,0.14268668640130966
868,868,868,868,2022-11-02,65.97720336914062,64.05438995361328,59.51852798461914,0.030018448648403417,0.10851537501381991
869,869,869,869,2022-11-03,66.0462417602539,64.95171356201172,60.760963439941406,0.016851413738256493,0.08698476819803358
870,870,870,870,2022-11-04,64.45868682861328,65.05032348632812,60.93844985961914,-0.009095060962136303,0.05776709084500076
871,871,871,871,2022-11-07,65.11933898925781,65.099609375,61.06663513183594,0.0003030680897662119,0.0663652721109087
872,872,872,872,2022-11-08,66.25331115722656,64.4291000366211,62.003395080566406,0.028313465803008198,0.06854328010809518
873,873,873,873,2022-11-09,66.11527252197266,66.1744155883789,62.47669982910156,-0.0008937452016823944,0.05823887469767164
874,874,874,874,2022-11-10,66.421630859375,65.97720336914062,64.05438995361328,0.006736076516426603,0.036956731731830006
875,875,875,875,2022-11-11,64.01023864746094,66.0462417602539,64.95171356201172,-0.03082693365329714,-0.014494997328314052
876,876,876,876,2022-11-14,65.94725036621094,64.45868682861328,65.05032348632812,0.023093296044884415,0.013788200147403229
877,877,877,877,2022-11-15,65.93737030029297,65.11933898925781,65.099609375,0.012562033394873717,0.012868908636104459
878,878,878,878,2022-11-16,64.58343505859375,66.25331115722656,64.4291000366211,-0.025204417250482947,0.002395424146619085
879,879,879,879,2022-11-17,64.66250610351562,66.11527252197266,66.1744155883789,-0.021973234973420408,-0.022847341701779822
880,880,880,880,2022-11-18,64.43519592285156,66.421630859375,65.97720336914062,-0.029906446301040557,-0.023371821895232125
881,881,881,881,2022-11-21,64.38578033447266,64.01023864746094,66.0462417602539,0.005866900279501097,-0.025140891919462782
882,882,882,882,2022-11-22,65.31475830078125,65.94725036621094,64.45868682861328,-0.009590878496334665,0.013280932552103497
883,883,883,883,2022-11-23,65.02816772460938,65.93737030029297,65.11933898925781,-0.013788881351241233,-0.0014000643443797811
884,884,884,884,2022-11-25,65.55195617675781,64.58343505859375,66.25331115722656,0.014996432402292648,-0.010585961187726256
885,885,885,885,2022-11-28,64.16836547851562,64.66250610351562,66.11527252197266,-0.0076418415365613335,-0.0294471605302693
886,886,886,886,2022-11-29,64.80086517333984,64.43519592285156,66.421630859375,0.005674992451735417,-0.024401172706321694
887,887,887,887,2022-11-30,66.3722152709961,64.38578033447266,64.01023864746094,0.03085207519741573,0.036899981525515546
888,888,888,888,2022-12-01,65.47288513183594,65.31475830078125,65.94725036621094,0.0024209969564075173,-0.007193101027575977
889,889,889,889,2022-12-02,66.52044677734375,65.02816772460938,65.93737030029297,0.022948194681635448,0.008842883396704027
890,890,890,890,2022-12-05,63.60505676269531,65.55195617675781,64.58343505859375,-0.029700096345146032,-0.015149059430034972
891,891,891,891,2022-12-06,62.91326522827149,64.16836547851562,64.66250610351562,-0.019559486062713516,-0.027051857106247024
892,892,892,892,2022-12-07,63.01209259033203,64.80086517333984,64.43519592285156,-0.02760414661475452,-0.02208580748669431
893,893,893,893,2022-12-08,62.992332458496094,66.3722152709961,64.38578033447266,-0.050923158112171185,-0.021642168018122132
894,894,894,894,2022-12-09,62.25112915039063,65.47288513183594,65.31475830078125,-0.049207484517567734,-0.04690561873140964
895,895,895,895,2022-12-12,61.55933380126953,66.52044677734375,65.02816772460938,-0.07458027142661838,-0.05334355933309021
896,896,896,896,2022-12-13,61.90522766113281,63.60505676269531,65.55195617675781,-0.02672474781218115,-0.055631116572505745
897,897,897,897,2022-12-14,60.97625732421875,62.91326522827149,64.16836547851562,-0.03078854510292217,-0.04974582304680386
898,898,898,898,2022-12-15,59.52349853515625,63.01209259033203,64.80086517333984,-0.05536388194336905,-0.08143975584379681
899,899,899,899,2022-12-16,59.07877731323242,62.992332458496094,66.3722152709961,-0.06212748429092074,-0.10988691469743395
900,900,900,900,2022-12-19,57.61613464355469,62.25112915039063,65.47288513183594,-0.07445639252002001,-0.12000006525542484
901,901,901,901,2022-12-20,58.19921875,61.55933380126953,66.52044677734375,-0.05458335631306388,-0.12509278621047815
902,902,902,902,2022-12-21,58.693355560302734,61.90522766113281,63.60505676269531,-0.05188369742232046,-0.07722186650532659
903,903,903,903,2022-12-22,58.209102630615234,60.97625732421875,62.91326522827149,-0.045380855025099254,-0.07477218962627197
904,904,904,904,2022-12-23,58.6834716796875,59.52349853515625,63.01209259033203,-0.014112524904304924,-0.06869508268494917
905,905,905,905,2022-12-27,59.05901336669922,59.07877731323242,62.992332458496094,-0.0003345354699609837,-0.06244123591372697
906,906,906,906,2022-12-28,57.94226837158203,57.61613464355469,62.25112915039063,0.0056604583081629745,-0.06921739151749284
907,907,907,907,2022-12-29,58.28816223144531,58.19921875,61.55933380126953,0.0015282590274514618,-0.05313851479264642
908,908,908,908,2022-12-30,58.09051132202149,58.693355560302734,61.90522766113281,-0.010271081496812218,-0.061621877234552036
909,909,909,909,2023-01-03,58.23875045776367,58.209102630615234,60.97625732421875,0.0005093331765750886,-0.044894635823569784
910,910,910,910,2023-01-04,58.98983383178711,58.6834716796875,59.52349853515625,0.005220586705773522,-0.008965613858431754
911,911,911,911,2023-01-05,58.34746170043945,59.05901336669922,59.07877731323242,-0.012048146856801,-0.012378651794291096
912,912,912,912,2023-01-06,60.29434967041016,57.94226837158203,57.61613464355469,0.04059353154323042,0.04648376784427488
913,913,913,913,2023-01-09,60.3931770324707,58.28816223144531,58.19921875,0.036113933266020526,0.03769738373800258
914,914,914,914,2023-01-10,61.02566909790039,58.09051132202149,58.693355560302734,0.050527318646035324,0.039737266941594296
915,915,915,915,2023-01-11,61.35180282592773,58.23875045776367,58.209102630615234,0.053453282285335524,0.05398984099197546
916,916,916,916,2023-01-12,61.8459358215332,58.98983383178711,58.6834716796875,0.04841685090841974,0.053890201982381036
917,917,917,917,2023-01-13,61.98429489135742,58.34746170043945,59.05901336669922,0.06233061533318729,0.04953150006917717
918,918,918,918,2023-01-17,61.96453094482422,60.29434967041016,57.94226837158203,0.02770046088139022,0.06941845195717122
919,919,919,919,2023-01-18,60.788482666015625,60.3931770324707,58.28816223144531,0.006545534660850505,0.04289585292880349
920,920,920,920,2023-01-19,61.49015808105469,61.02566909790039,58.09051132202149,0.0076113705924165664,0.05852327138570779
921,921,921,921,2023-01-20,61.628517150878906,61.35180282592773,58.23875045776367,0.0045102884056447134,0.05820466041031547
922,922,922,922,2023-01-23,61.17391204833984,61.8459358215332,58.98983383178711,-0.010866094340177934,0.03702465449861658
923,923,923,923,2023-01-24,61.77675628662109,61.98429489135742,58.34746170043945,-0.003348244988510385,0.058773672174256886
924,924,924,924,2023-01-25,62.38948440551758,61.96453094482422,60.29434967041016,0.006858011417398613,0.034748442375780675
925,925,925,925,2023-01-26,62.38948440551758,60.788482666015625,60.3931770324707,0.026337254514118724,0.0330551805872632
926,926,926,926,2023-01-27,63.081275939941406,61.49015808105469,61.02566909790039,0.025875976067411433,0.03368429830311759
927,927,927,927,2023-01-30,61.7965202331543,61.628517150878906,61.35180282592773,0.0027260607595682718,0.007248644485449818
928,928,928,928,2023-01-31,63.693992614746094,61.17391204833984,61.8459358215332,0.041195347526816306,0.029881620654035768
929,929,929,929,2023-02-01,63.72365188598633,61.77675628662109,61.98429489135742,0.031515018210609425,0.02806125322031261
930,930,930,930,2023-02-02,61.27273941040039,62.38948440551758,61.96453094482422,-0.017899570829253753,-0.01116431487296865
931,931,931,931,2023-02-03,60.77860641479492,62.38948440551758,60.788482666015625,-0.025819703529721627,-0.00016246911894424176
932,932,932,932,2023-02-06,59.98798751831055,63.081275939941406,61.49015808105469,-0.049036554437737245,-0.02442944707938499
933,933,933,933,2023-02-07,59.99787139892578,61.7965202331543,61.628517150878906,-0.02910598893663152,-0.02645927287137184
934,934,934,934,2023-02-08,61.15414810180664,63.693992614746094,61.17391204833984,-0.039875730954750055,-0.00032307802250053363
935,935,935,935,2023-02-09,61.86570358276367,63.72365188598633,61.77675628662109,-0.029156337532991294,0.0014398181693111578
936,936,936,936,2023-02-10,63.71376800537109,61.27273941040039,62.38948440551758,0.039838737723490114,0.021226070586606527
937,937,937,937,2023-02-13,61.73722457885742,60.77860641479492,62.38948440551758,0.01577229588846163,-0.010454643645083084
938,938,938,938,2023-02-14,61.45063018798828,59.98798751831055,63.081275939941406,0.02438225935202909,-0.02584991707373885
939,939,939,939,2023-02-15,61.381446838378906,59.99787139892578,61.7965202331543,0.023060408764399964,-0.0067167761746024235
940,940,940,940,2023-02-16,62.013938903808594,61.15414810180664,63.693992614746094,0.014059402815498556,-0.026376957103306786
941,941,941,941,2023-02-17,61.08496856689453,61.86570358276367,63.72365188598633,-0.01261983571923131,-0.04140822506238184
942,942,942,942,2023-02-21,59.35549545288086,63.71376800537109,61.27273941040039,-0.06840393668324285,-0.03129032545253063
943,943,943,943,2023-02-22,61.21343994140625,61.73722457885742,60.77860641479492,-0.008484097576853977,0.007154384614278975
944,944,944,944,2023-02-23,61.27273941040039,61.45063018798828,59.98798751831055,-0.002894856847581395,0.02141681935400297
945,945,945,945,2023-02-24,60.95649337768555,61.381446838378906,59.99787139892578,-0.006923158097141058,0.015977599811598076
946,946,946,946,2023-02-27,61.381446838378906,62.013938903808594,61.15414810180664,-0.010199191933458085,0.0037168163342553573
947,947,947,947,2023-02-28,61.70836639404297,61.08496856689453,61.86570358276367,0.010205421100704104,-0.0025432053562636225
948,948,948,948,2023-03-01,61.56967544555664,59.35549545288086,63.71376800537109,0.03730370668767313,-0.033651950385883644
949,949,949,949,2023-03-02,62.95660018920898,61.21343994140625,61.73722457885742,0.02847675689311502,0.019751059732107556
950,950,950,950,2023-03-03,63.105201721191406,61.27273941040039,61.45063018798828,0.02990664899960338,0.026925216684377418
951,951,951,951,2023-03-06,62.659400939941406,60.95649337768555,61.381446838378906,0.027936442336088385,0.02081987583198286
952,952,952,952,2023-03-07,62.38201522827149,61.381446838378906,62.013938903808594,0.016300827716347888,0.005935380512336552
953,953,953,953,2023-03-08,61.61920547485352,61.70836639404297,61.08496856689453,-0.0014448757016204405,0.008745799834110501
954,954,954,954,2023-03-09,59.36049270629883,61.56967544555664,59.35549545288086,-0.0358810197271755,8.419192494035777e-05
955,955,955,955,2023-03-10,58.34011459350586,62.95660018920898,61.21343994140625,-0.07332806380631718,-0.04693945235965746
956,956,956,956,2023-03-13,58.0726318359375,63.105201721191406,61.27273941040039,-0.07974889150166387,-0.05222726460830818
957,957,957,957,2023-03-14,58.36983108520508,62.659400939941406,60.95649337768555,-0.06845852003672759,-0.042434565198059326
958,958,958,958,2023-03-15,56.31916046142578,62.38201522827149,61.381446838378906,-0.09718914569624271,-0.08247258149978831
959,959,959,959,2023-03-16,56.42813491821289,61.61920547485352,61.70836639404297,-0.0842443604495855,-0.08556751352179381
960,960,960,960,2023-03-17,56.08140563964844,59.36049270629883,61.56967544555664,-0.05524022657417127,-0.08913917064190535
961,961,961,961,2023-03-20,57.08197021484375,58.34011459350586,62.95660018920898,-0.02156568233416123,-0.09331237641025225
962,962,962,962,2023-03-21,57.963661193847656,58.0726318359375,63.105201721191406,-0.0018764543407934209,-0.08147570068882559
