,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ARE,ARE_6m,ARE_12m,ARE_6m_ret,ARE_12m_ret
245,245,245,245,2020-01-27,144.63136291503906,144.64901733398438,139.36851501464844,-0.00012205004410470455,0.037762100714336055
246,246,246,246,2020-01-28,145.15234375,143.845458984375,138.87400817871094,0.009085339049646146,0.045208859840854876
247,247,247,247,2020-01-29,145.27598571777344,145.52320861816406,140.02197265625,-0.001698855479742134,0.03752277561766593
248,248,248,248,2020-01-30,145.24066162109375,144.1810302734375,141.9734344482422,0.007349311803686476,0.02301294735560311
249,249,249,249,2020-01-31,144.11036682128906,146.06187438964844,141.69090270996094,-0.013360827912925144,0.017075648930550802
250,250,250,250,2020-02-03,145.5320587158203,145.39962768554688,143.3068084716797,0.0009108072171948312,0.01552787524802346
251,251,251,251,2020-02-04,148.1634979248047,144.63136291503906,144.64901733398438,0.024421639529460304,0.02429660882317375
252,252,252,252,2020-02-05,148.28712463378906,145.15234375,143.845458984375,0.021596488232998645,0.03087803870052319
253,253,253,253,2020-02-06,148.2076416015625,145.27598571777344,145.52320861816406,0.020179907018386123,0.018446768793025203
254,254,254,254,2020-02-07,147.9515380859375,145.24066162109375,144.1810302734375,0.018664721260468475,0.02615120592042719
255,255,255,255,2020-02-10,150.6183319091797,144.11036682128906,146.06187438964844,0.04515959005198522,0.03119539262775728
256,256,256,256,2020-02-11,151.57199096679688,145.5320587158203,145.39962768554688,0.041502417434846395,0.042451025353372085
257,257,257,257,2020-02-12,153.1260986328125,148.1634979248047,144.63136291503906,0.033494084423725035,0.05873370440935077
258,258,258,258,2020-02-13,153.27622985839844,148.28712463378906,145.15234375,0.03364489828048467,0.05596799816329834
259,259,259,259,2020-02-14,154.46829223632812,148.2076416015625,145.27598571777344,0.042242428036177726,0.06327478332456482
260,260,260,260,2020-02-18,153.5146484375,147.9515380859375,145.24066162109375,0.0376008956955296,0.05696742719329917
261,261,261,261,2020-02-19,149.3997344970703,150.6183319091797,144.11036682128906,-0.008090631443483098,0.03670358900925286
262,262,262,262,2020-02-20,148.9846954345703,151.57199096679688,145.5320587158203,-0.01706974696131902,0.023724234709631586
263,263,263,263,2020-02-21,148.3312530517578,153.1260986328125,148.1634979248047,-0.031313052600866254,0.001132229795480777
264,264,264,264,2020-02-24,147.236328125,153.27622985839844,148.28712463378906,-0.03940533857714468,-0.007086228904796155
265,265,265,265,2020-02-25,144.50775146484375,154.46829223632812,148.2076416015625,-0.06448275323873776,-0.024964233265821978
266,266,266,266,2020-02-26,144.00442504882812,153.5146484375,147.9515380859375,-0.06194994083931826,-0.026678418407632187
267,267,267,267,2020-02-27,136.5869598388672,149.3997344970703,150.6183319091797,-0.08576169630645747,-0.0931584614731571
268,268,268,268,2020-02-28,134.11448669433594,148.9846954345703,151.57199096679688,-0.09981031069573809,-0.11517632090935026
269,269,269,269,2020-03-02,137.3817138671875,148.3312530517578,153.1260986328125,-0.07381815335133479,-0.10281973423341195
270,270,270,270,2020-03-03,139.29786682128906,147.236328125,153.27622985839844,-0.05391645801552036,-0.09119720030968304
271,271,271,271,2020-03-04,144.3223114013672,144.50775146484375,154.46829223632812,-0.0012832534005740026,-0.06568325892693971
272,272,272,272,2020-03-05,142.11477661132812,144.00442504882812,153.5146484375,-0.013122155356401488,-0.07425917944770644
273,273,273,273,2020-03-06,140.45462036132812,136.5869598388672,149.3997344970703,0.02831646979348279,-0.05987369499587425
274,274,274,274,2020-03-09,130.9532470703125,134.11448669433594,148.9846954345703,-0.023571201754127524,-0.12102886347931419
275,275,275,275,2020-03-10,138.7415313720703,137.3817138671875,148.3312530517578,0.00989809681801912,-0.06465071576211467
276,276,276,276,2020-03-11,133.68179321289062,139.29786682128906,147.236328125,-0.04031701085274719,-0.09205971844531402
277,277,277,277,2020-03-12,120.43634796142578,144.3223114013672,144.50775146484375,-0.16550430219699996,-0.16657517163897007
278,278,278,278,2020-03-13,130.45870971679688,142.11477661132812,144.00442504882812,-0.08201868357721598,-0.09406457702558968
279,279,279,279,2020-03-16,108.00331115722656,140.45462036132812,136.5869598388672,-0.23104479667965772,-0.20927069989229574
280,280,280,280,2020-03-17,119.36790466308594,130.9532470703125,134.11448669433594,-0.08846930233815486,-0.1099551763178227
281,281,281,281,2020-03-18,117.3987274169922,138.7415313720703,137.3817138671875,-0.1538313996105608,-0.1454559408795385
282,282,282,282,2020-03-19,116.55986785888672,133.68179321289062,139.29786682128906,-0.12807971035170762,-0.16323293013218831
283,283,283,283,2020-03-20,108.88634490966795,120.43634796142578,144.3223114013672,-0.09590130593678536,-0.24553352941493667
284,284,284,284,2020-03-23,101.47771453857422,130.45870971679688,142.11477661132812,-0.2221468788180977,-0.2859453678338659
285,285,285,285,2020-03-24,114.3611068725586,108.00331115722656,140.45462036132812,0.05886667406035939,-0.1857789613587817
286,286,286,286,2020-03-25,117.79610443115234,119.36790466308594,130.9532470703125,-0.013167695590954542,-0.10047206108677642
287,287,287,287,2020-03-26,125.21356201171876,117.3987274169922,138.7415313720703,0.06656660397151337,-0.09750482949530737
288,288,288,288,2020-03-27,126.68821716308594,116.55986785888672,133.68179321289062,0.08689396693947105,-0.052315097529154864
289,289,289,289,2020-03-30,128.65380859375,108.88634490966795,120.43634796142578,0.18154217317590304,0.06823073574894645
290,290,290,290,2020-03-31,121.90316009521484,101.47771453857422,130.45870971679688,0.20128011011596447,-0.06558051693255773
291,291,291,291,2020-04-01,116.7267837524414,114.3611068725586,108.00331115722656,0.020686026434835636,0.08077041807093854
292,292,292,292,2020-04-02,116.8512954711914,117.79610443115234,119.36790466308594,-0.008020714815005991,-0.021082796074854637
293,293,293,293,2020-04-03,115.61500549316406,125.21356201171876,117.3987274169922,-0.07665748313793974,-0.015193707487922592
294,294,294,294,2020-04-06,122.4546127319336,126.68821716308594,116.55986785888672,-0.033417507373258104,0.05057267978532165
295,295,295,295,2020-04-07,122.9793472290039,128.65380859375,108.88634490966795,-0.044106439030222044,0.12942855535308406
296,296,296,296,2020-04-08,131.13528442382812,121.90316009521484,101.47771453857422,0.07573326500643907,0.29225697504234116
297,297,297,297,2020-04-09,140.3496551513672,116.7267837524414,114.3611068725586,0.20237747190075983,0.22724988406914992
298,298,298,298,2020-04-13,131.05523681640625,116.8512954711914,117.79610443115234,0.12155570280961658,0.11256002436823698
299,299,299,299,2020-04-14,138.179443359375,115.61500549316406,125.21356201171876,0.19516876524773497,0.10355013577876448
300,300,300,300,2020-04-15,135.1999053955078,122.4546127319336,126.68821716308594,0.10408176857718732,0.06718610793507951
301,301,301,301,2020-04-16,135.2532958984375,122.9793472290039,128.65380859375,0.09980495868609451,0.05129647833067019
302,302,302,302,2020-04-17,138.13499450683594,131.13528442382812,121.90316009521484,0.05337777787086506,0.1331535162742532
303,303,303,303,2020-04-20,134.29270935058594,140.3496551513672,116.7267837524414,-0.04315611459286328,0.15048753193953335
304,304,304,304,2020-04-21,131.0997314453125,131.05523681640625,116.8512954711914,0.00033951049944369593,0.12193648274643154
305,305,305,305,2020-04-22,134.24822998046875,138.179443359375,115.61500549316406,-0.02845005945408252,0.1611661428187745
306,306,306,306,2020-04-23,131.59779357910156,135.1999053955078,122.4546127319336,-0.026642857521747443,0.07466587532462654
307,307,307,307,2020-04-24,132.95858764648438,135.2532958984375,122.9793472290039,-0.016966006164287784,0.08114566097751186
308,308,308,308,2020-04-27,134.10592651367188,138.13499450683594,131.13528442382812,-0.029167612505060614,0.022653263024486003
309,309,309,309,2020-04-28,135.34222412109375,134.29270935058594,140.3496551513672,0.007815128427917317,-0.03567825674293901
310,310,310,310,2020-04-29,139.07777404785156,131.0997314453125,131.05523681640625,0.06085475930869522,0.06121493063786532
311,311,311,311,2020-04-30,139.7181396484375,134.24822998046875,138.179443359375,0.04074474329206823,0.011135493468885205
312,312,312,312,2020-05-01,134.29270935058594,131.59779357910156,135.1999053955078,0.020478426713624875,-0.006710034613323201
313,313,313,313,2020-05-04,133.0386505126953,132.95858764648438,135.2532958984375,0.000602163934110056,-0.016374058547195647
314,314,314,314,2020-05-05,136.03598022460938,134.10592651367188,138.13499450683594,0.01439200907158078,-0.015195383977249066
315,315,315,315,2020-05-06,134.45277404785156,135.34222412109375,134.29270935058594,-0.006571859440158034,0.0011919090622243278
316,316,316,316,2020-05-07,134.73739624023438,139.07777404785156,131.0997314453125,-0.031208277795155226,0.027747309279876786
317,317,317,317,2020-05-08,135.19102478027344,139.7181396484375,134.24822998046875,-0.0324017688723548,0.007022772664800447
318,318,318,318,2020-05-11,135.01315307617188,134.29270935058594,131.59779357910156,0.0053647270136247815,0.025953014896236803
319,319,319,319,2020-05-12,131.81126403808594,133.0386505126953,132.95858764648438,-0.009225788670280122,-0.008629180173370887
320,320,320,320,2020-05-13,127.59542083740234,136.03598022460938,134.10592651367188,-0.062046521613405514,-0.048547486643744975
321,321,321,321,2020-05-14,124.98943328857422,134.45277404785156,135.34222412109375,-0.07038412428671315,-0.07649342915524027
322,322,322,322,2020-05-15,125.78990173339844,134.73739624023438,139.07777404785156,-0.06640691267985255,-0.09554274509657634
323,323,323,323,2020-05-18,129.2853240966797,135.19102478027344,139.7181396484375,-0.04368411803366612,-0.07467044421010138
324,324,324,324,2020-05-19,129.24082946777344,135.01315307617188,134.29270935058594,-0.042753787145033195,-0.037618422528240214
325,325,325,325,2020-05-20,130.0502166748047,131.81126403808594,133.0386505126953,-0.01336037080087793,-0.022462899513592482
326,326,326,326,2020-05-21,129.34754943847656,127.59542083740234,136.03598022460938,0.013731908163906459,-0.04916663058618409
327,327,327,327,2020-05-22,130.7350616455078,124.98943328857422,134.45277404785156,0.04596891277735571,-0.02765069317960389
328,328,328,328,2020-05-26,133.87466430664062,125.78990173339844,134.73739624023438,0.06427195237322936,-0.006403062235635915
329,329,329,329,2020-05-27,134.70181274414062,129.2853240966797,135.19102478027344,0.04189561874331904,-0.0036186724446236607
330,330,330,330,2020-05-28,137.98379516601562,129.24082946777344,135.01315307617188,0.06764863498823548,0.022002612502263208
331,331,331,331,2020-05-29,136.72079467773438,130.0502166748047,131.81126403808594,0.051292325176279574,0.03724666989180725
332,332,332,332,2020-06-01,137.05877685546875,129.34754943847656,127.59542083740234,0.059616339470428104,0.07416689373301066
333,333,333,333,2020-06-02,137.82369995117188,130.7350616455078,124.98943328857422,0.05422140179109047,0.10268281345804686
334,334,334,334,2020-06-03,137.61024475097656,133.87466430664062,125.78990173339844,0.02790356535109262,0.09396893434761067
335,335,335,335,2020-06-04,134.41725158691406,134.70181274414062,129.2853240966797,-0.0021125265609236443,0.03969458657501379
336,336,336,336,2020-06-05,141.05224609375,137.98379516601562,129.24082946777344,0.022237762949211204,0.09139075224615278
337,337,337,337,2020-06-08,142.37750244140625,136.72079467773438,130.0502166748047,0.04137415802040456,0.09478865996376151
338,338,338,338,2020-06-09,142.3863525390625,137.05877685546875,129.34754943847656,0.03887073710873534,0.10080440763810361
339,339,339,339,2020-06-10,140.45635986328125,137.82369995117188,130.7350616455078,0.01910164879510612,0.07435876876038838
340,340,340,340,2020-06-11,135.53790283203125,137.61024475097656,133.87466430664062,-0.015059503183759926,0.012423848336089671
341,341,341,341,2020-06-12,141.6570587158203,134.41725158691406,134.70181274414062,0.053860699005774615,0.0516343902876113
342,342,342,342,2020-06-15,147.0913848876953,141.05224609375,137.98379516601562,0.042814906966681,0.06600477766770996
343,343,343,343,2020-06-16,150.4711456298828,142.37750244140625,136.72079467773438,0.056846363011652024,0.10057249143818603
344,344,344,344,2020-06-17,152.0276336669922,142.3863525390625,137.05877685546875,0.06771211535378496,0.1092148722975137
345,345,345,345,2020-06-18,151.41395568847656,140.45635986328125,137.82369995117188,0.0780142375600601,0.09860608692205641
346,346,346,346,2020-06-19,147.50047302246094,135.53790283203125,137.61024475097656,0.08825996227235855,0.07187130790575957
347,347,347,347,2020-06-22,149.8663330078125,141.6570587158203,134.41725158691406,0.05795174886738885,0.11493376957576817
348,348,348,348,2020-06-23,148.83465576171875,147.0913848876953,141.05224609375,0.011851617790902047,0.05517395067070541
349,349,349,349,2020-06-24,145.4014892578125,150.4711456298828,142.37750244140625,-0.03369188392132172,0.021239218026392503
350,350,350,350,2020-06-25,148.1764678955078,152.0276336669922,142.3863525390625,-0.025332011546796318,0.0406648197189885
351,351,351,351,2020-06-26,143.93394470214844,151.41395568847656,140.45635986328125,-0.049401067109809293,0.024759183865025625
352,352,352,352,2020-06-29,144.70391845703125,147.50047302246094,135.53790283203125,-0.01895963116676813,0.06762695477411373
353,353,353,353,2020-06-30,145.2589569091797,149.8663330078125,141.6570587158203,-0.03074323636378451,0.025426888190479557
354,354,354,354,2020-07-01,148.08804321289062,148.83465576171875,147.0913848876953,-0.005016389126625387,0.006775776337657469
355,355,355,355,2020-07-02,147.75680541992188,145.4014892578125,150.4711456298828,0.016198707276877666,-0.018038941609692105
356,356,356,356,2020-07-06,147.53298950195312,148.1764678955078,152.0276336669922,-0.004342649023112544,-0.029564652534711744
357,357,357,357,2020-07-07,143.76385498046875,143.93394470214844,151.41395568847656,-0.001181720698558375,-0.05052440954483317
358,358,358,358,2020-07-08,144.00558471679688,144.70391845703125,147.50047302246094,-0.004825949066761037,-0.023694082019193763
359,359,359,359,2020-07-09,145.2589569091797,145.2589569091797,149.8663330078125,0.0,-0.03074323636378451
360,360,360,360,2020-07-10,143.9697723388672,148.08804321289062,148.83465576171875,-0.027809610990017775,-0.032686496286457256
361,361,361,361,2020-07-13,143.99661254882812,147.75680541992188,145.4014892578125,-0.025448525774547925,-0.009662051717320264
362,362,362,362,2020-07-14,146.35121154785156,147.53298950195312,148.1764678955078,-0.008010262369732013,-0.012318125634789734
363,363,363,363,2020-07-15,146.583984375,143.76385498046875,143.93394470214844,0.01961640076300397,0.01841149895763272
364,364,364,364,2020-07-16,145.95729064941406,144.00558471679688,144.70391845703125,0.013552987798740146,0.008661632703159894
365,365,365,365,2020-07-17,149.2877197265625,145.2589569091797,145.2589569091797,0.027735038878887952,0.027735038878887952
366,366,366,366,2020-07-20,147.9627227783203,143.9697723388672,148.08804321289062,0.027734644395038366,-0.0008462562665518814
367,367,367,367,2020-07-21,148.3834991455078,143.99661254882812,147.75680541992188,0.030465206917226206,0.004241386539218128
368,368,368,368,2020-07-22,151.20361328125,146.35121154785156,147.53298950195312,0.03315586992467012,0.024880020337744835
369,369,369,369,2020-07-23,150.8723602294922,146.583984375,143.76385498046875,0.029255418815205658,0.04944570559817807
370,370,370,370,2020-07-24,150.89923095703125,145.95729064941406,144.00558471679688,0.03385881092769538,0.04787068677781847
371,371,371,371,2020-07-27,152.51968383789062,149.2877197265625,145.2589569091797,0.02164922953641346,0.049984710638191876
372,372,372,372,2020-07-28,155.59048461914062,147.9627227783203,143.9697723388672,0.0515519158987654,0.08071633434913905
373,373,373,373,2020-07-29,157.62277221679688,148.3834991455078,143.99661254882812,0.06226617598651485,0.09462833483911459
374,374,374,374,2020-07-30,157.68545532226562,151.20361328125,146.35121154785156,0.042868301228747185,0.07744550697284924
375,375,375,375,2020-07-31,158.9567108154297,150.8723602294922,146.583984375,0.053584040003353595,0.08440708235066818
376,376,376,376,2020-08-03,157.86448669433594,150.89923095703125,145.95729064941406,0.046158324950562823,0.08158000187549841
377,377,377,377,2020-08-04,158.00775146484375,152.51968383789062,149.2877197265625,0.03598268425986406,0.0584109111871558
378,378,378,378,2020-08-05,156.33355712890625,155.59048461914062,147.9627227783203,0.004775822323483059,0.05657394101301594
379,379,379,379,2020-08-06,156.1186981201172,157.62277221679688,148.3834991455078,-0.009542238570775519,0.05212977870958602
380,380,380,380,2020-08-07,157.2556915283203,157.68545532226562,151.20361328125,-0.002725449808081537,0.04002601601730893
381,381,381,381,2020-08-10,156.6558837890625,158.9567108154297,150.8723602294922,-0.014474551055845386,0.03833388402470139
382,382,382,382,2020-08-11,154.03271484375,157.86448669433594,150.89923095703125,-0.024272538623618223,0.02076540660178061
383,383,383,383,2020-08-12,155.15182495117188,158.00775146484375,152.51968383789062,-0.018074597525725267,0.01725771419824662
384,384,384,384,2020-08-13,152.8240966796875,156.33355712890625,155.59048461914062,-0.022448542166318086,-0.017779930091642693
385,385,385,385,2020-08-14,152.3943328857422,156.1186981201172,157.62277221679688,-0.023855984447868517,-0.033170583523701835
386,386,386,386,2020-08-17,155.2592315673828,157.2556915283203,157.68545532226562,-0.01269562927442891,-0.015386477782140862
387,387,387,387,2020-08-18,155.56361389160156,156.6558837890625,158.9567108154297,-0.006972415405294807,-0.02134604387837369
388,388,388,388,2020-08-19,153.46865844726562,154.03271484375,157.86448669433594,-0.0036619259555124017,-0.02784558033993867
389,389,389,389,2020-08-20,153.4955291748047,155.15182495117188,158.00775146484375,-0.010675322555106503,-0.02855696792219098
390,390,390,390,2020-08-21,152.8151092529297,152.8240966796875,156.33355712890625,-5.880896372412181e-05,-0.02250603095454029
391,391,391,391,2020-08-24,153.28067016601562,152.3943328857422,156.1186981201172,0.005816077694555499,-0.01817865501234195
392,392,392,392,2020-08-25,152.85987854003906,155.2592315673828,157.2556915283203,-0.01545385097634222,-0.027953283887913183
393,393,393,393,2020-08-26,152.54653930664062,155.56361389160156,156.6558837890625,-0.01939447477135159,-0.026231663841972952
394,394,394,394,2020-08-27,152.66293334960938,153.46865844726562,154.03271484375,-0.005250095399335963,-0.008892795894236638
395,395,395,395,2020-08-28,151.93777465820312,153.4955291748047,155.15182495117188,-0.010148533478311017,-0.020715517165075248
396,396,396,396,2020-08-31,150.74705505371094,152.8151092529297,152.8240966796875,-0.013533047938315002,-0.013591061037513952
397,397,397,397,2020-09-01,149.09971618652344,153.28067016601562,152.3943328857422,-0.027276459418946075,-0.021619023731603515
398,398,398,398,2020-09-02,152.5286102294922,152.85987854003906,155.2592315673828,-0.002167137078158188,-0.01758749744104926
399,399,399,399,2020-09-03,151.82138061523438,152.54653930664062,155.56361389160156,-0.0047536882495156085,-0.02405596773404106
400,400,400,400,2020-09-04,149.00119018554688,152.66293334960938,153.46865844726562,-0.02398580378170012,-0.029109971422952463
401,401,401,401,2020-09-08,145.0261993408203,151.93777465820312,153.4955291748047,-0.04548951261745793,-0.055176394254058625
402,402,402,402,2020-09-09,145.82301330566406,150.74705505371094,152.8151092529297,-0.03266426495889052,-0.045755265833647085
403,403,403,403,2020-09-10,143.55796813964844,149.09971618652344,153.28067016601562,-0.037168065698678365,-0.06343071188191374
404,404,404,404,2020-09-11,141.77633666992188,152.5286102294922,152.85987854003906,-0.07049348671959055,-0.07250785474891008
405,405,405,405,2020-09-14,146.5391845703125,151.82138061523438,152.54653930664062,-0.034792175011955084,-0.03938047210794127
406,406,406,406,2020-09-15,146.51235961914062,149.00119018554688,152.66293334960938,-0.01670342742435127,-0.04028858607336916
407,407,407,407,2020-09-16,147.39866638183594,145.0261993408203,151.93777465820312,0.016358885855101146,-0.029874784506869978
408,408,408,408,2020-09-17,145.0709686279297,145.82301330566406,150.74705505371094,-0.005157242747123814,-0.03765305016246501
409,409,409,409,2020-09-18,142.6626739501953,143.55796813964844,149.09971618652344,-0.006236464621609983,-0.04317273299350477
410,410,410,410,2020-09-21,139.56500244140625,141.77633666992188,152.5286102294922,-0.015597343537405495,-0.08499131912748104
411,411,411,411,2020-09-22,142.48361206054688,146.5391845703125,151.82138061523438,-0.027675686347358397,-0.061504964036340204
412,412,412,412,2020-09-23,140.13800048828125,146.51235961914062,149.00119018554688,-0.04350731329035684,-0.05948401946473414
413,413,413,413,2020-09-24,140.1827392578125,147.39866638183594,145.0261993408203,-0.04895517239844349,-0.03339713862062532
414,414,414,414,2020-09-25,141.9016876220703,145.0709686279297,145.82301330566406,-0.021846417900384885,-0.026890993367241323
415,415,415,415,2020-09-28,144.4532470703125,142.6626739501953,143.55796813964844,0.01255109742820526,0.006236358331521918
416,416,416,416,2020-09-29,144.12881469726562,139.56500244140625,141.77633666992188,0.032700262788125656,0.016592882018250377
417,417,417,417,2020-09-30,144.19186401367188,142.48361206054688,146.5391845703125,0.011989111789214801,-0.016018381455605413
418,418,418,418,2020-10-01,147.0666961669922,140.13800048828125,146.51235961914062,0.04944194761284848,0.003783548018013949
419,419,419,419,2020-10-02,148.4365234375,140.1827392578125,147.39866638183594,0.058878748006969905,0.007041156349240518
420,420,420,420,2020-10-05,150.50027465820312,141.9016876220703,145.0709686279297,0.06059538248081742,0.03742517253192279
421,421,421,421,2020-10-06,148.7880096435547,144.4532470703125,142.6626739501953,0.03000806600859751,0.04293579759690869
422,422,422,422,2020-10-07,147.00363159179688,144.12881469726562,139.56500244140625,0.01994616344115263,0.05329867101541863
423,423,423,423,2020-10-08,149.68017578125,144.19186401367188,142.48361206054688,0.03806256202539782,0.05050801012571915
424,424,424,424,2020-10-09,148.8330535888672,147.0666961669922,140.13800048828125,0.01201058749473316,0.06204636194529578
425,425,425,425,2020-10-12,150.41014099121094,148.4365234375,140.1827392578125,0.013296037309455944,0.07295763934666044
426,426,426,426,2020-10-13,149.256591796875,150.50027465820312,141.9016876220703,-0.008263658416256203,0.05183098452213719
427,427,427,427,2020-10-14,146.2375946044922,148.7880096435547,144.4532470703125,-0.017141267264562665,0.012352422464488866
428,428,428,428,2020-10-15,145.9311981201172,147.00363159179688,144.12881469726562,-0.007295285565853571,0.012505364917052564
429,429,429,429,2020-10-16,146.04833984375,149.68017578125,144.19186401367188,-0.024263974294149282,0.012875038704694974
430,430,430,430,2020-10-19,142.87611389160156,148.8330535888672,147.0666961669922,-0.04002430611765129,-0.028494434053460194
431,431,431,431,2020-10-20,144.2098846435547,150.41014099121094,148.4365234375,-0.04122232920464153,-0.028474385522273216
432,432,432,432,2020-10-21,144.26397705078125,149.256591796875,150.50027465820312,-0.03344987773061481,-0.04143711778323966
433,433,433,433,2020-10-22,144.3361053466797,146.2375946044922,148.7880096435547,-0.013002738884998699,-0.029921122727162297
434,434,434,434,2020-10-23,144.6785125732422,145.9311981201172,147.00363159179688,-0.008584083205045001,-0.0158167454325967
435,435,435,435,2020-10-26,141.33506774902344,146.04833984375,149.68017578125,-0.03227200048811962,-0.05575292779200447
436,436,436,436,2020-10-27,140.7312774658203,142.87611389160156,148.8330535888672,-0.015011861446683206,-0.05443532822639674
437,437,437,437,2020-10-28,137.135498046875,144.2098846435547,150.41014099121094,-0.04905618372946863,-0.08825630277889063
438,438,438,438,2020-10-29,136.54067993164062,144.26397705078125,149.256591796875,-0.05353586721390613,-0.08519497673201326
439,439,439,439,2020-10-30,136.54969787597656,144.3361053466797,146.2375946044922,-0.05394635979681606,-0.06624764825158047
440,440,440,440,2020-11-02,139.61376953125,144.6785125732422,145.9311981201172,-0.03500687802155977,-0.04329045927291886
441,441,441,441,2020-11-03,140.36178588867188,141.33506774902344,146.04833984375,-0.00688634374930841,-0.038936108148588944
442,442,442,442,2020-11-04,142.9662322998047,140.7312774658203,142.87611389160156,0.015881010065635026,0.0006307450962130812
443,443,443,443,2020-11-05,142.740966796875,137.135498046875,144.2098846435547,0.04087540301260262,-0.010185971997068277
444,444,444,444,2020-11-06,141.59640502929688,136.54067993164062,144.26397705078125,0.03702724418969794,-0.018490908652444737
445,445,445,445,2020-11-09,138.84776306152344,136.54969787597656,144.3361053466797,0.01682951497728058,-0.038024735889705785
446,446,446,446,2020-11-10,145.77798461914062,139.61376953125,144.6785125732422,0.044151913586939484,0.007599414912023317
447,447,447,447,2020-11-11,146.67015075683594,140.36178588867188,141.33506774902344,0.044943606468270225,0.03774776559548765
448,448,448,448,2020-11-12,145.42649841308594,142.9662322998047,140.7312774658203,0.017208721763905643,0.03336302371309019
449,449,449,449,2020-11-13,148.130126953125,142.740966796875,137.135498046875,0.03775482454114898,0.08017347122254126
450,450,450,450,2020-11-16,148.99526977539062,141.59640502929688,136.54067993164062,0.05225319629098557,0.09121523233944218
451,451,451,451,2020-11-17,148.95921325683594,138.84776306152344,136.54969787597656,0.07282400502795361,0.09087911268855775
452,452,452,452,2020-11-18,146.471923828125,145.77798461914062,139.61376953125,0.0047602469659417945,0.04912233456557402
453,453,453,453,2020-11-19,147.5623321533203,146.67015075683594,140.36178588867188,0.0060829104755166785,0.05129990487838021
454,454,454,454,2020-11-20,147.92282104492188,145.42649841308594,142.9662322998047,0.017165528009517983,0.03466964656886984
455,455,455,455,2020-11-23,147.76963806152344,148.130126953125,142.740966796875,-0.002433596048396214,0.035229348500941615
456,456,456,456,2020-11-24,146.31871032714844,148.99526977539062,141.59640502929688,-0.017964056525264782,0.033350460393923864
457,457,457,457,2020-11-25,146.5169677734375,148.95921325683594,138.84776306152344,-0.01639539730374051,0.055234629228530174
458,458,458,458,2020-11-27,146.12045288085938,146.471923828125,145.77798461914062,-0.002399578964211946,0.0023492454132458818
459,459,459,459,2020-11-30,147.5533447265625,147.5623321533203,146.67015075683594,-6.09059685263702e-05,0.006021634021436295
460,460,460,460,2020-12-01,151.5006103515625,147.92282104492188,145.42649841308594,0.024186865024390602,0.04176757334294723
461,461,461,461,2020-12-02,149.57205200195312,147.76963806152344,148.130126953125,0.012197457908635245,0.009734178174871877
462,462,462,462,2020-12-03,151.1581268310547,146.31871032714844,148.99526977539062,0.033074488512685685,0.014516280006234838
463,463,463,463,2020-12-04,154.05099487304688,146.5169677734375,148.95921325683594,0.05142085052742429,0.03418238794959039
464,464,464,464,2020-12-07,154.14109802246094,146.12045288085938,146.471923828125,0.05489063976650321,0.052359346377775395
465,465,465,465,2020-12-08,153.91580200195312,147.5533447265625,147.5623321533203,0.0431197089241262,0.04305617670796513
466,466,466,466,2020-12-09,154.33935546875,151.5006103515625,147.92282104492188,0.018737516044325497,0.04337758284017257
467,467,467,467,2020-12-10,154.1140899658203,149.57205200195312,147.76963806152344,0.03036688942268362,0.0429347461868681
468,468,468,468,2020-12-11,155.5289764404297,151.1581268310547,146.31871032714844,0.028915743407300853,0.06294660534314689
469,469,469,469,2020-12-14,155.7542724609375,154.05099487304688,146.5169677734375,0.01105658284968758,0.06304597227116959
470,470,470,470,2020-12-15,158.77328491210938,154.14109802246094,146.12045288085938,0.03005160174072108,0.08659179315278065
471,471,471,471,2020-12-16,160.08001708984375,153.91580200195312,147.5533447265625,0.040049267246857534,0.08489588891729283
472,472,472,472,2020-12-17,160.14309692382812,154.33935546875,151.5006103515625,0.03760376889906891,0.057045886166467774
473,473,473,473,2020-12-18,157.9441680908203,154.1140899658203,149.57205200195312,0.024852225554778506,0.0559737997627916
474,474,474,474,2020-12-21,157.3673858642578,155.5289764404297,151.1581268310547,0.011820365991621395,0.041077904068916204
475,475,475,475,2020-12-22,158.5119171142578,155.7542724609375,154.05099487304688,0.017705097970984518,0.02895743870325007
476,476,476,476,2020-12-23,156.52926635742188,158.77328491210938,154.14109802246094,-0.014133476900283992,0.015493391221418129
477,477,477,477,2020-12-24,157.25924682617188,160.08001708984375,153.91580200195312,-0.017621001764940747,0.02172255727307526
478,478,478,478,2020-12-28,158.49392700195312,160.14309692382812,154.33935546875,-0.010298101844873342,0.026918419612321998
479,479,479,479,2020-12-29,157.8540496826172,157.9441680908203,154.1140899658203,-0.0005705712929603424,0.024267474295350366
480,480,480,480,2020-12-30,158.77902221679688,157.3673858642578,155.5289764404297,0.00897032345543769,0.02089672195336556
481,481,481,481,2020-12-31,161.6174774169922,158.5119171142578,155.7542724609375,0.019591967337672322,0.03764394300981477
482,482,482,482,2021-01-04,154.86148071289062,156.52926635742188,158.77328491210938,-0.010654784778221571,-0.024637672523965093
483,483,483,483,2021-01-05,154.6982421875,157.25924682617188,160.08001708984375,-0.016285240393543954,-0.03361927990876756
484,484,484,484,2021-01-06,148.04205322265625,158.49392700195312,160.14309692382812,-0.06594494803052031,-0.07556394208442041
485,485,485,485,2021-01-07,149.93731689453125,157.8540496826172,157.9441680908203,-0.050152231152785665,-0.05069418702237238
