,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CNP,CNP_6m,CNP_12m,CNP_6m_ret,CNP_12m_ret
243,243,243,243,2020-01-23,24.1273193359375,23.88541412353516,23.966049194335938,0.01012773783829779,0.006729108343801471
244,244,244,244,2020-01-24,23.70622634887696,24.190031051635746,24.07356071472168,-0.020000168735875623,-0.015258829809089436
245,245,245,245,2020-01-27,23.48224639892578,24.23482894897461,23.86749267578125,-0.031053759514183432,-0.01614104514825665
246,246,246,246,2020-01-28,23.571840286254883,24.23482894897461,23.697269439697266,-0.027356853399527647,-0.005292979166294454
247,247,247,247,2020-01-29,23.813739776611328,24.19898796081543,23.56288146972656,-0.015920012226458446,0.010646334032069493
248,248,248,248,2020-01-30,23.894376754760746,23.455371856689453,23.54496383666992,0.01871660363150829,0.014840240168330077
249,249,249,249,2020-01-31,23.72414970397949,24.1273193359375,23.88541412353516,-0.016710088109850307,-0.006751585663183901
250,250,250,250,2020-02-03,23.59872055053711,23.70622634887696,24.190031051635746,-0.004534918242900532,-0.02444438784871472
251,251,251,251,2020-02-04,23.759984970092773,23.48224639892578,24.23482894897461,0.011827598026554087,-0.01959345287237635
252,252,252,252,2020-02-05,23.966049194335938,23.571840286254883,24.23482894897461,0.016723722174162292,-0.01109063964117829
253,253,253,253,2020-02-06,24.064599990844727,23.813739776611328,24.19898796081543,0.010534263689224499,-0.005553454143963132
254,254,254,254,2020-02-07,23.939170837402344,23.894376754760746,23.455371856689453,0.0018746704758756394,0.020626361571620677
255,255,255,255,2020-02-10,24.064599990844727,23.72414970397949,24.1273193359375,0.014350368342521902,-0.002599515686740772
256,256,256,256,2020-02-11,24.216901779174805,23.59872055053711,23.70622634887696,0.026195540021495933,0.021541827146269288
257,257,257,257,2020-02-12,24.297542572021484,23.759984970092773,23.48224639892578,0.022624492507270055,0.03471968393675495
258,258,258,258,2020-02-13,24.351295471191406,23.966049194335938,23.571840286254883,0.016074667698942946,0.03306721814974445
259,259,259,259,2020-02-14,24.351295471191406,24.064599990844727,23.813739776611328,0.011913577639177442,0.022573342096735116
260,260,260,260,2020-02-18,24.261703491210938,23.939170837402344,23.894376754760746,0.013473008568227973,0.015372936495487544
261,261,261,261,2020-02-19,23.935678482055664,24.064599990844727,23.72414970397949,-0.005357309443668745,0.00891617953501167
262,262,262,262,2020-02-20,23.29268455505371,24.216901779174805,23.59872055053711,-0.03816413976274491,-0.012968329991789873
263,263,263,263,2020-02-21,22.885154724121094,24.297542572021484,23.759984970092773,-0.05812883519861589,-0.03681947808775332
264,264,264,264,2020-02-24,22.83987045288086,24.351295471191406,23.966049194335938,-0.062067540517449116,-0.04699058790721489
265,265,265,265,2020-02-25,22.17876243591309,24.351295471191406,24.064599990844727,-0.08921632271467916,-0.07836563066284485
266,266,266,266,2020-02-26,21.807456970214844,24.261703491210938,23.939170837402344,-0.10115722178721587,-0.08904710533486526
267,267,267,267,2020-02-27,21.87990379333496,23.935678482055664,24.064599990844727,-0.08588746252845503,-0.09078464625802729
268,268,268,268,2020-02-28,20.84749794006348,23.29268455505371,24.216901779174805,-0.10497659079230992,-0.13913438927224064
269,269,269,269,2020-03-02,21.508604049682617,22.885154724121094,24.297542572021484,-0.06015037656649902,-0.1147827404385462
270,270,270,270,2020-03-03,20.919946670532227,22.83987045288086,24.351295471191406,-0.08406018704482043,-0.14091031849696078
271,271,271,271,2020-03-04,21.57199478149414,22.17876243591309,24.351295471191406,-0.027358048320876405,-0.11413358656771644
272,272,272,272,2020-03-05,20.5305290222168,21.807456970214844,24.261703491210938,-0.05855464714396097,-0.15378864350336308
273,273,273,273,2020-03-06,19.516223907470703,21.87990379333496,23.935678482055664,-0.10802972024878277,-0.18463878422741098
274,274,274,274,2020-03-09,16.32842445373535,20.84749794006348,23.29268455505371,-0.2167681464375465,-0.29898915622447453
275,275,275,275,2020-03-10,16.94424819946289,21.508604049682617,22.885154724121094,-0.21221069669033576,-0.25959651993947197
276,276,276,276,2020-03-11,15.993342399597168,20.919946670532227,22.83987045288086,-0.2354979364203953,-0.2997621228810481
277,277,277,277,2020-03-12,13.466650009155272,21.57199478149414,22.17876243591309,-0.3757345973072532,-0.39281328035917273
278,278,278,278,2020-03-13,14.082473754882812,20.5305290222168,21.807456970214844,-0.31407155949836085,-0.3542358572979418
279,279,279,279,2020-03-16,11.302204132080078,19.516223907470703,21.87990379333496,-0.42088161184942874,-0.48344360931226094
280,280,280,280,2020-03-17,13.267412185668944,16.32842445373535,20.84749794006348,-0.18746525586344365,-0.36359690626603103
281,281,281,281,2020-03-18,11.293149948120115,16.94424819946289,21.508604049682617,-0.333511300402334,-0.47494733168019065
282,282,282,282,2020-03-19,11.075798034667969,15.993342399597168,20.919946670532227,-0.3074744629398455,-0.4705627978359379
283,283,283,283,2020-03-20,11.302204132080078,13.466650009155272,21.57199478149414,-0.16072637780024723,-0.4760705142680711
284,284,284,284,2020-03-23,10.958065032958984,14.082473754882812,20.5305290222168,-0.22186504845006383,-0.4662551061835337
285,285,285,285,2020-03-24,12.343674659729004,11.302204132080078,19.516223907470703,0.09214755949176534,-0.3675172657245487
286,286,286,286,2020-03-25,13.70211124420166,13.267412185668944,16.32842445373535,0.03276441950015441,-0.16084302664810302
287,287,287,287,2020-03-26,14.390388488769531,11.293149948120115,16.94424819946289,0.27425816135249215,-0.15072133508846464
288,288,288,288,2020-03-27,14.761693000793455,11.075798034667969,15.993342399597168,0.3327882067358392,-0.07701013134282264
289,289,289,289,2020-03-30,14.698296546936035,11.302204132080078,13.466650009155272,0.30048054124385515,0.09145901445002513
290,290,290,290,2020-03-31,13.991912841796877,10.958065032958984,14.082473754882812,0.27685981053341746,-0.006430753194518468
291,291,291,291,2020-04-01,12.78742790222168,12.343674659729004,11.302204132080078,0.03594984919202471,0.1314100995509324
292,292,292,292,2020-04-02,12.796486854553224,13.70211124420166,13.267412185668944,-0.06609378463714266,-0.03549488962319258
293,293,293,293,2020-04-03,12.171606063842772,14.390388488769531,11.293149948120115,-0.15418502611366813,0.07778663346880355
294,294,294,294,2020-04-06,13.856067657470703,14.761693000793455,11.075798034667969,-0.06134969364788134,0.2510220585550864
295,295,295,295,2020-04-07,14.010025024414062,14.698296546936035,11.302204132080078,-0.04682661833118662,0.23958343529189396
296,296,296,296,2020-04-08,15.23261833190918,13.991912841796877,10.958065032958984,0.08867304307428547,0.3900828555126714
297,297,297,297,2020-04-09,16.12918472290039,12.78742790222168,12.343674659729004,0.26133143007579474,0.3066761047681805
298,298,298,298,2020-04-13,15.296011924743652,12.796486854553224,13.70211124420166,0.19532900698452638,0.11632518902636146
299,299,299,299,2020-04-14,15.395633697509766,12.171606063842772,14.390388488769531,0.26488103679631547,0.06985532110719195
300,300,300,300,2020-04-15,14.372273445129396,13.856067657470703,14.761693000793455,0.03725485472643264,-0.026380412845811607
301,301,301,301,2020-04-16,14.29982566833496,14.010025024414062,14.698296546936035,0.020685233853321883,-0.02711000402860564
302,302,302,302,2020-04-17,14.969985008239746,15.23261833190918,13.991912841796877,-0.017241508842854136,0.06990267717514342
303,303,303,303,2020-04-20,14.263601303100586,16.12918472290039,12.78742790222168,-0.11566507866643927,0.11543943099162557
304,304,304,304,2020-04-21,14.046250343322754,15.296011924743652,12.796486854553224,-0.0817050606112053,0.0976645780185239
305,305,305,305,2020-04-22,14.66207504272461,15.395633697509766,12.171606063842772,-0.04764718810527491,0.20461301210528626
306,306,306,306,2020-04-23,14.87036418914795,14.372273445129396,13.856067657470703,0.03465636427807817,0.07320233682103683
307,307,307,307,2020-04-24,15.10583209991455,14.29982566833496,14.010025024414062,0.05636477326883682,0.07821592563831392
308,308,308,308,2020-04-27,15.685431480407717,14.969985008239746,15.23261833190918,0.04779206337041586,0.02972654724434265
309,309,309,309,2020-04-28,15.766938209533691,14.263601303100586,16.12918472290039,0.10539672797123911,-0.022459071527178742
310,310,310,310,2020-04-29,16.0205078125,14.046250343322754,15.296011924743652,0.14055405684234867,0.047365018497688594
311,311,311,311,2020-04-30,15.422801971435549,14.66207504272461,15.395633697509766,0.051883988214097565,0.0017646739627337205
312,312,312,312,2020-05-01,14.906594276428224,14.87036418914795,14.372273445129396,0.0024363954251178654,0.037177196310574256
313,313,313,313,2020-05-04,14.81602954864502,15.10583209991455,14.29982566833496,-0.019184812154185882,0.03609861352737509
314,314,314,314,2020-05-05,14.843198776245115,15.685431480407717,14.969985008239746,-0.05369522063926724,-0.008469362656331691
315,315,315,315,2020-05-06,14.47189235687256,15.766938209533691,14.263601303100586,-0.08213680014792368,0.01460297784169673
316,316,316,316,2020-05-07,16.12918472290039,16.0205078125,14.046250343322754,0.006783612084730217,0.14829113312563247
317,317,317,317,2020-05-08,16.835575103759766,15.422801971435549,14.66207504272461,0.09160288350591572,0.14823959464821157
318,318,318,318,2020-05-11,16.46426773071289,14.906594276428224,14.87036418914795,0.10449559606970804,0.10718658408703496
319,319,319,319,2020-05-12,16.111072540283203,14.81602954864502,15.10583209991455,0.08740823493812622,0.06654651221592345
320,320,320,320,2020-05-13,15.30506992340088,14.843198776245115,15.685431480407717,0.031116685434068092,-0.02424935249514404
321,321,321,321,2020-05-14,15.649208068847656,14.47189235687256,15.766938209533691,0.0813518842555514,-0.007466899351127543
322,322,322,322,2020-05-15,15.214506149291992,16.12918472290039,16.0205078125,-0.05670953549869928,-0.050310618904297444
323,323,323,323,2020-05-18,15.839388847351074,16.835575103759766,15.422801971435549,-0.059171501434852725,0.027011101918255953
324,324,324,324,2020-05-19,15.431857109069824,16.46426773071289,14.906594276428224,-0.06270613661834346,0.035236944328202346
325,325,325,325,2020-05-20,15.45926570892334,16.111072540283203,14.81602954864502,-0.04045707259588849,0.043414881035867436
326,326,326,326,2020-05-21,15.31307888031006,15.30506992340088,14.843198776245115,0.0005232878352900983,0.03165625625232038
327,327,327,327,2020-05-22,15.45926570892334,15.649208068847656,14.47189235687256,-0.012137506197673287,0.06822696905853398
328,328,328,328,2020-05-26,15.980058670043944,15.214506149291992,16.12918472290039,0.0503172770275937,-0.00924572787889999
329,329,329,329,2020-05-27,15.9891939163208,15.839388847351074,16.835575103759766,0.009457755625134512,-0.050273375410261334
330,330,330,330,2020-05-28,16.46430206298828,15.431857109069824,16.46426773071289,0.06690348067775043,2.0852597850673504e-06
331,331,331,331,2020-05-29,16.245023727416992,15.45926570892334,16.111072540283203,0.050827641706171045,0.008314231519898296
332,332,332,332,2020-06-01,16.491710662841797,15.31307888031006,15.30506992340088,0.07696896174467249,0.07753252650133846
333,333,333,333,2020-06-02,16.537395477294922,15.45926570892334,15.649208068847656,0.06974003737766576,0.05675606104409536
334,334,334,334,2020-06-03,16.866315841674805,15.980058670043944,15.214506149291992,0.055460195105054844,0.10856807813375391
335,335,335,335,2020-06-04,16.491710662841797,15.9891939163208,15.839388847351074,0.03142852286055886,0.0411835217745673
336,336,336,336,2020-06-05,16.674448013305664,16.46430206298828,15.431857109069824,0.012763732681374318,0.08052115150194905
337,337,337,337,2020-06-08,17.441926956176758,16.245023727416992,15.45926570892334,0.07367814592598787,0.12825067403486012
338,338,338,338,2020-06-09,17.021638870239258,16.491710662841797,15.31307888031006,0.03213300416381104,0.1115752098767091
339,339,339,339,2020-06-10,16.802356719970703,16.537395477294922,15.45926570892334,0.01602194511460775,0.08687935354342935
340,340,340,340,2020-06-11,16.235881805419922,16.866315841674805,15.980058670043944,-0.03737828949563182,0.01600889838130204
341,341,341,341,2020-06-12,16.446027755737305,16.491710662841797,15.9891939163208,-0.0027700526669693915,0.02857141153002063
342,342,342,342,2020-06-15,16.692720413208008,16.674448013305664,16.46430206298828,0.0010958323710483775,0.013873551963870412
343,343,343,343,2020-06-16,16.802356719970703,17.441926956176758,16.245023727416992,-0.036668553756301625,0.034307921115134477
344,344,344,344,2020-06-17,16.866315841674805,17.021638870239258,16.491710662841797,-0.009125033714351694,0.022714755703121092
345,345,345,345,2020-06-18,16.765817642211914,16.802356719970703,16.537395477294922,-0.00217464004411716,0.013812463107059747
346,346,346,346,2020-06-19,16.254154205322266,16.235881805419922,16.866315841674805,0.0011254331684185104,-0.036294923093990406
347,347,347,347,2020-06-22,16.491710662841797,16.446027755737305,16.491710662841797,0.0027777471729339975,0.0
348,348,348,348,2020-06-23,16.61048698425293,16.692720413208008,16.674448013305664,-0.004926304815481841,-0.0038358708487198356
349,349,349,349,2020-06-24,16.747539520263672,16.802356719970703,17.441926956176758,-0.0032624708914719136,-0.03981139455851124
350,350,350,350,2020-06-25,16.58308219909668,16.866315841674805,17.021638870239258,-0.016792857743022083,-0.025764656064308444
351,351,351,351,2020-06-26,16.171926498413086,16.765817642211914,16.802356719970703,-0.035422736693948464,-0.03752034503637869
352,352,352,352,2020-06-29,17.012500762939453,16.254154205322266,16.235881805419922,0.04665555328427207,0.04783349415984772
353,353,353,353,2020-06-30,17.058185577392578,16.491710662841797,16.446027755737305,0.03434906942838456,0.037222229631816095
354,354,354,354,2020-07-01,17.606388092041016,16.61048698425293,16.692720413208008,0.059956165567705444,0.05473449840506972
355,355,355,355,2020-07-02,17.779985427856445,16.747539520263672,16.802356719970703,0.06164761733170221,0.05818402288315694
356,356,356,356,2020-07-06,17.90789794921875,16.58308219909668,16.866315841674805,0.07988959677195817,0.06175516439519724
357,357,357,357,2020-07-07,17.807390213012695,16.171926498413086,16.765817642211914,0.1011298013727735,0.062124770352885994
358,358,358,358,2020-07-08,17.66120719909668,17.012500762939453,16.254154205322266,0.03813116279591222,0.08656574657780025
359,359,359,359,2020-07-09,17.314014434814453,17.058185577392578,16.491710662841797,0.014997424917274182,0.049861641935389
360,360,360,360,2020-07-10,17.606388092041016,17.606388092041016,16.61048698425293,0.0,0.059956165567705444
361,361,361,361,2020-07-13,17.551565170288086,17.779985427856445,16.747539520263672,-0.012847044138207586,0.04800858353261894
362,362,362,362,2020-07-14,17.61552619934082,17.90789794921875,16.58308219909668,-0.016326413669935258,0.062258872497199524
363,363,363,363,2020-07-15,17.6337947845459,17.807390213012695,16.171926498413086,-0.009748504771908806,0.09039543224960012
364,364,364,364,2020-07-16,17.624658584594727,17.66120719909668,17.012500762939453,-0.0020694290084440903,0.03598282405305264
365,365,365,365,2020-07-17,18.14544677734375,17.314014434814453,17.058185577392578,0.048020772170403125,0.06373838501277262
366,366,366,366,2020-07-20,17.524158477783203,17.606388092041016,17.606388092041016,-0.004670441991164842,-0.004670441991164842
367,367,367,367,2020-07-21,17.72516632080078,17.551565170288086,17.779985427856445,0.00989092134111047,-0.0030831919001338415
368,368,368,368,2020-07-22,18.28250312805176,17.61552619934082,17.90789794921875,0.03786301477249654,0.020918433860594776
369,369,369,369,2020-07-23,18.46523666381836,17.6337947845459,17.807390213012695,0.04715047948732676,0.03694232804113784
370,370,370,370,2020-07-24,18.035812377929688,17.624658584594727,17.66120719909668,0.023328326694188606,0.021210621369764926
371,371,371,371,2020-07-27,17.42365074157715,18.14544677734375,17.314014434814453,-0.039778355673657506,0.006332229141627677
372,372,372,372,2020-07-28,17.679481506347656,17.524158477783203,17.606388092041016,0.008863365893510222,0.004151528066093313
373,373,373,373,2020-07-29,17.752573013305664,17.72516632080078,17.551565170288086,0.0015462022758410132,0.01145241698203936
374,374,374,374,2020-07-30,17.478469848632812,18.28250312805176,17.61552619934082,-0.04397829300437972,-0.007780428989577204
375,375,375,375,2020-07-31,17.368831634521484,18.46523666381836,17.6337947845459,-0.05937671145289036,-0.015025872380948102
376,376,376,376,2020-08-03,17.652069091796875,18.035812377929688,17.624658584594727,-0.021276739749322093,0.0015552362090069938
377,377,377,377,2020-08-04,17.807390213012695,17.42365074157715,18.14544677734375,0.022024056676012815,-0.018630379757479942
378,378,378,378,2020-08-05,17.37796974182129,17.679481506347656,17.524158477783203,-0.017054332980190212,-0.008342125879953088
379,379,379,379,2020-08-06,18.52005386352539,17.752573013305664,17.72516632080078,0.043232090899977926,0.044845138733157874
380,380,380,380,2020-08-07,18.647968292236328,17.478469848632812,18.28250312805176,0.0669108024747942,0.01998988659401979
381,381,381,381,2020-08-10,19.16876220703125,17.368831634521484,18.46523666381836,0.10362991653003917,0.03810000142545755
382,382,382,382,2020-08-11,18.83070373535156,17.652069091796875,18.035812377929688,0.06677033935372534,0.044072944471000186
383,383,383,383,2020-08-12,18.63883209228516,17.807390213012695,17.42365074157715,0.04669083281304687,0.0697432110371845
384,384,384,384,2020-08-13,18.949478149414062,17.37796974182129,17.679481506347656,0.09043107054161958,0.07183449597265756
385,385,385,385,2020-08-14,18.766742706298828,18.52005386352539,17.752573013305664,0.013320093159085333,0.05712803953731305
386,386,386,386,2020-08-17,18.867250442504883,18.647968292236328,17.478469848632812,0.01175903706141801,0.0794566461423225
387,387,387,387,2020-08-18,18.492647171020508,19.16876220703125,17.368831634521484,-0.03527171075045932,0.06470300133863804
388,388,388,388,2020-08-19,18.639923095703125,18.83070373535156,17.652069091796875,-0.010131360055879113,0.055962504948800396
389,389,389,389,2020-08-20,18.244112014770508,18.63883209228516,17.807390213012695,-0.021177296708307813,0.024524750484699265
390,390,390,390,2020-08-21,18.21650123596192,18.949478149414062,17.37796974182129,-0.038680585695960445,0.048252558071996576
391,391,391,391,2020-08-24,18.61230659484864,18.766742706298828,18.52005386352539,-0.008229244353542109,0.004981234504125132
392,392,392,392,2020-08-25,18.419008255004883,18.867250442504883,18.647968292236328,-0.023757684717545358,-0.012278015151214516
393,393,393,393,2020-08-26,18.07842445373535,18.492647171020508,19.16876220703125,-0.022399319765007863,-0.056880968187708714
394,394,394,394,2020-08-27,18.188884735107425,18.639923095703125,18.83070373535156,-0.02419743677481545,-0.034083643886299586
395,395,395,395,2020-08-28,18.363779067993164,18.244112014770508,18.63883209228516,0.006559215001846752,-0.014756988148728722
396,396,396,396,2020-08-31,18.474233627319336,18.21650123596192,18.949478149414062,0.014148292694571518,-0.0250795572494128
397,397,397,397,2020-09-01,18.409801483154297,18.61230659484864,18.766742706298828,-0.010880172785805664,-0.019019881538884675
398,398,398,398,2020-09-02,18.82402229309082,18.419008255004883,18.867250442504883,0.021988916692943228,-0.0022911737746733607
399,399,399,399,2020-09-03,18.547870635986328,18.07842445373535,18.492647171020508,0.02596720657003826,0.0029862390416641738
400,400,400,400,2020-09-04,18.290138244628903,18.188884735107425,18.639923095703125,0.0055667794367866286,-0.01876535913148991
401,401,401,401,2020-09-08,17.82989501953125,18.363779067993164,18.244112014770508,-0.029072667803569763,-0.022704146680523896
402,402,402,402,2020-09-09,17.977170944213867,18.474233627319336,18.21650123596192,-0.026905726815667275,-0.013138104219243996
403,403,403,403,2020-09-10,17.903533935546875,18.409801483154297,18.61230659484864,-0.027499891732709725,-0.03808086094487251
404,404,404,404,2020-09-11,17.903533935546875,18.82402229309082,18.419008255004883,-0.048899663590060816,-0.027985997526112305
405,405,405,405,2020-09-14,17.986377716064453,18.547870635986328,18.07842445373535,-0.030272635114915736,-0.005091524314325913
406,406,406,406,2020-09-15,17.49851417541504,18.290138244628903,18.188884735107425,-0.043281469971739095,-0.03795562893198512
407,407,407,407,2020-09-16,18.170473098754883,17.82989501953125,18.363779067993164,0.019101519041506254,-0.010526480879700872
408,408,408,408,2020-09-17,17.75625228881836,17.977170944213867,18.474233627319336,-0.01228884433935995,-0.03886393086635209
409,409,409,409,2020-09-18,17.42487907409668,17.903533935546875,18.409801483154297,-0.026735216811014206,-0.053499892975970464
410,410,410,410,2020-09-21,17.397258758544922,17.903533935546875,18.82402229309082,-0.028277946623530004,-0.07579482813668248
411,411,411,411,2020-09-22,17.406463623046875,17.986377716064453,18.547870635986328,-0.03224185003629887,-0.06153843938963599
412,412,412,412,2020-09-23,17.360443115234375,17.49851417541504,18.290138244628903,-0.00789044479985912,-0.050830404721929456
413,413,413,413,2020-09-24,17.397258758544922,18.170473098754883,17.82989501953125,-0.042553341126981725,-0.0242646555412922
414,414,414,414,2020-09-25,17.480106353759766,17.75625228881836,17.977170944213867,-0.015552039392484396,-0.02764976714059042
415,415,415,415,2020-09-28,17.507720947265625,17.42487907409668,17.903533935546875,0.004754229444960512,-0.02210809272103409
416,416,416,416,2020-09-29,17.48931121826172,17.397258758544922,17.903533935546875,0.005291204838324459,-0.02313636619319781
417,417,417,417,2020-09-30,17.811481475830078,17.406463623046875,17.986377716064453,0.023268244575936903,-0.009723816712587263
418,418,418,418,2020-10-01,17.857507705688477,17.360443115234375,17.49851417541504,0.02863202207194293,0.020515657882416827
419,419,419,419,2020-10-02,18.345365524291992,17.397258758544922,18.170473098754883,0.05449748025857204,0.009625089263586295
420,420,420,420,2020-10-05,18.584693908691406,17.480106353759766,17.75625228881836,0.06319112324474263,0.04665633301430061
421,421,421,421,2020-10-06,18.934478759765625,17.507720947265625,17.42487907409668,0.08149306336315765,0.08663472952951934
422,422,422,422,2020-10-07,19.008119583129883,17.48931121826172,17.397258758544922,0.08684209148741528,0.09259279562038825
423,423,423,423,2020-10-08,19.62484741210937,17.811481475830078,17.406463623046875,0.10180882139085434,0.1274459785229014
424,424,424,424,2020-10-09,19.670869827270508,17.857507705688477,17.360443115234375,0.10154620406544113,0.1330856992935079
425,425,425,425,2020-10-12,19.89179229736328,18.345365524291992,17.397258758544922,0.08429522818848123,0.14338658598114673
426,426,426,426,2020-10-13,19.16460227966309,18.584693908691406,17.480106353759766,0.031203547059792003,0.09636645749246298
427,427,427,427,2020-10-14,19.13699150085449,18.934478759765625,17.507720947265625,0.010695448428144072,0.09306011664775382
428,428,428,428,2020-10-15,19.256650924682617,19.008119583129883,17.48931121826172,0.013075009364593493,0.10105256201144752
429,429,429,429,2020-10-16,19.19222068786621,19.62484741210937,17.811481475830078,-0.022044845249406197,0.07751961642886229
430,430,430,430,2020-10-19,19.14619445800781,19.670869827270508,17.857507705688477,-0.026672708114580668,0.07216498368967939
431,431,431,431,2020-10-20,19.64325904846192,19.89179229736328,18.345365524291992,-0.012494261210152735,0.07074776037857222
432,432,432,432,2020-10-21,19.81814765930176,19.16460227966309,18.584693908691406,0.034101692803309325,0.06636933363930808
433,433,433,433,2020-10-22,20.31521797180176,19.13699150085449,18.934478759765625,0.061568009312992666,0.07292195520956746
434,434,434,434,2020-10-23,20.462491989135746,19.256650924682617,19.008119583129883,0.06261945907258037,0.07651321845095338
435,435,435,435,2020-10-26,20.37044334411621,19.19222068786621,19.62484741210937,0.06139063714471038,0.037992444799686664
436,436,436,436,2020-10-27,20.55454444885254,19.14619445800781,19.670869827270508,0.07355769805501455,0.04492300693063189
437,437,437,437,2020-10-28,19.60643577575684,19.64325904846192,19.89179229736328,-0.0018746009821606346,-0.014345440437977364
438,438,438,438,2020-10-29,19.772125244140625,19.81814765930176,19.16460227966309,-0.0023222359603085607,0.031700264665665445
439,439,439,439,2020-10-30,19.449954986572266,20.31521797180176,19.13699150085449,-0.04259186322443165,0.01635384985690158
440,440,440,440,2020-11-02,19.762922286987305,20.462491989135746,19.256650924682617,-0.03418790353197776,0.026290727514604484
441,441,441,441,2020-11-03,20.05747985839844,20.37044334411621,19.19222068786621,-0.015363606988365586,0.04508384853448821
442,442,442,442,2020-11-04,19.84576416015625,20.55454444885254,19.14619445800781,-0.03448289941234173,0.03653831593963819
443,443,443,443,2020-11-05,20.867509841918945,19.60643577575684,19.64325904846192,0.06431939392683561,0.062324219745647724
444,444,444,444,2020-11-06,21.04240226745605,19.772125244140625,19.81814765930176,0.06424585155264828,0.06177442156556334
445,445,445,445,2020-11-09,21.843231201171875,19.449954986572266,20.31521797180176,0.12304790505951635,0.07521520229273682
446,446,446,446,2020-11-10,22.183807373046875,19.762922286987305,20.462491989135746,0.12249631157298935,0.08412051595793102
447,447,447,447,2020-11-11,22.15619468688965,20.05747985839844,20.37044334411621,0.10463502111470091,0.08766384278470962
448,448,448,448,2020-11-12,21.57628631591797,19.84576416015625,20.55454444885254,0.08719856498325407,0.04970880622569429
449,449,449,449,2020-11-13,22.32188415527344,20.867509841918945,19.60643577575684,0.06969563327737971,0.13849780809596335
450,450,450,450,2020-11-16,23.09509658813477,21.04240226745605,19.772125244140625,0.09755037920995324,0.16806343794422873
451,451,451,451,2020-11-17,23.16873550415039,21.843231201171875,19.449954986572266,0.06068261104645556,0.19119738426877975
452,452,452,452,2020-11-18,21.99270248413086,22.183807373046875,19.762922286987305,-0.008614611806817551,0.11282644159420352
453,453,453,453,2020-11-19,21.696382522583008,22.15619468688965,20.05747985839844,-0.020753210143018008,0.0817102983901703
454,454,454,454,2020-11-20,21.724159240722656,21.57628631591797,19.84576416015625,0.006853492887494372,0.09464967261566093
455,455,455,455,2020-11-23,22.205686569213867,22.32188415527344,20.867509841918945,-0.0052055456094696195,0.06412728387010391
456,456,456,456,2020-11-24,22.55756950378418,23.09509658813477,21.04240226745605,-0.023274511206276882,0.07200543060957787
457,457,457,457,2020-11-25,22.69647026062012,23.16873550415039,21.843231201171875,-0.020383729765729774,0.03906194333567603
458,458,458,458,2020-11-27,22.28902244567871,21.99270248413086,22.183807373046875,0.013473558411553288,0.004742877129363832
459,459,459,459,2020-11-30,21.47413444519043,21.696382522583008,22.15619468688965,-0.010243554526255583,-0.03078417802957878
460,460,460,460,2020-12-01,21.140777587890625,21.724159240722656,21.57628631591797,-0.02685404974101202,-0.020184600892418025
461,461,461,461,2020-12-02,21.233375549316406,22.205686569213867,22.32188415527344,-0.04378657767985794,-0.04876419026213252
462,462,462,462,2020-12-03,21.103734970092773,22.55756950378418,23.09509658813477,-0.06444996361188271,-0.0862244334178307
463,463,463,463,2020-12-04,21.168556213378903,22.69647026062012,23.16873550415039,-0.067319456712714,-0.08633096486483605
464,464,464,464,2020-12-07,21.427839279174805,22.28902244567871,21.99270248413086,-0.038637098984611096,-0.02568411978307983
465,465,465,465,2020-12-08,20.835187911987305,21.47413444519043,21.696382522583008,-0.029754239214341394,-0.039693004568817636
466,466,466,466,2020-12-09,20.585168838500977,21.140777587890625,21.724159240722656,-0.02628137716693546,-0.05242966549824424
467,467,467,467,2020-12-10,20.18698501586914,21.233375549316406,22.205686569213867,-0.04928046089595739,-0.09090921584669531
468,468,468,468,2020-12-11,20.14068603515625,21.103734970092773,22.55756950378418,-0.04563405180653146,-0.10714290244002045
469,469,469,469,2020-12-14,20.03882598876953,21.168556213378903,22.69647026062012,-0.05336831729201075,-0.11709504787895497
470,470,470,470,2020-12-15,20.59442901611328,21.427839279174805,22.28902244567871,-0.038893807826507976,-0.07602816290823777
471,471,471,471,2020-12-16,20.25181007385254,20.835187911987305,21.47413444519043,-0.027999643708474853,-0.05692077482599789
472,472,472,472,2020-12-17,20.26106643676757,20.585168838500977,21.140777587890625,-0.015744461669278564,-0.04161205270079327
473,473,473,473,2020-12-18,20.25181007385254,20.18698501586914,21.233375549316406,0.0032112303017235444,-0.04622748150354583
474,474,474,474,2020-12-21,19.49247932434082,20.14068603515625,21.103734970092773,-0.032183943967150075,-0.07634931200734607
475,475,475,475,2020-12-22,19.279497146606445,20.03882598876953,21.168556213378903,-0.03789288068016761,-0.08923891869293088
476,476,476,476,2020-12-23,19.9091854095459,20.59442901611328,21.427839279174805,-0.03327325103459977,-0.07087293542960482
477,477,477,477,2020-12-24,19.9832706451416,20.25181007385254,20.835187911987305,-0.013260021091035856,-0.04088838893339486
478,478,478,478,2020-12-28,19.82584381103516,20.26106643676757,20.585168838500977,-0.021480736322083027,-0.036886995361710695
479,479,479,479,2020-12-29,19.72397994995117,20.25181007385254,20.18698501586914,-0.026063355422380807,-0.022935820557354214
480,480,480,480,2020-12-30,19.835100173950195,19.49247932434082,20.14068603515625,0.01757707903178507,-0.015172564662030097
481,481,481,481,2020-12-31,20.03882598876953,19.279497146606445,20.03882598876953,0.03938530327782663,0.0
482,482,482,482,2021-01-04,19.761022567749023,19.9091854095459,20.59442901611328,-0.007441933898804098,-0.040467567598606036
