,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HCA,HCA_6m,HCA_12m,HCA_6m_ret,HCA_12m_ret
244,244,244,244,2020-01-24,138.7128143310547,142.3873291015625,143.40267944335938,-0.025806473045693834,-0.032704166550507674
245,245,245,245,2020-01-27,136.92391967773438,142.89015197753906,144.35028076171875,-0.0417539782639641,-0.05144680734111762
246,246,246,246,2020-01-28,140.69509887695312,143.4993133544922,142.55169677734375,-0.019541657809969415,-0.013024032279955966
247,247,247,247,2020-01-29,140.44369506835938,142.37765502929688,143.24794006347656,-0.013583310952407168,-0.019576162797695806
248,248,248,248,2020-01-30,138.7128143310547,142.28097534179688,142.30032348632812,-0.025078272075170327,-0.025210829233414334
249,249,249,249,2020-01-31,134.2163543701172,141.84584045410156,143.02552795410156,-0.05378716823531471,-0.06159161731471696
250,250,250,250,2020-02-03,137.1173095703125,138.7128143310547,142.3873291015625,-0.011502216060113368,-0.03701185747708624
251,251,251,251,2020-02-04,139.6024169921875,136.92391967773438,142.89015197753906,0.019561938635391574,-0.023008828389155633
252,252,252,252,2020-02-05,146.05215454101562,140.69509887695312,143.4993133544922,0.038075638077113005,0.01778991917694439
253,253,253,253,2020-02-06,144.33094787597656,140.44369506835938,142.37765502929688,0.027678371789670697,0.013719096906588124
254,254,254,254,2020-02-07,141.11090087890625,138.7128143310547,142.28097534179688,0.017288139956040727,-0.008223688796620832
255,255,255,255,2020-02-10,141.83615112304688,134.2163543701172,141.84584045410156,0.056772490868864045,-6.830888395226165e-05
256,256,256,256,2020-02-11,144.62103271484375,137.1173095703125,138.7128143310547,0.05472484231236607,0.0425931692921202
257,257,257,257,2020-02-12,145.5880126953125,139.6024169921875,136.92391967773438,0.04287601770863292,0.06327669437137073
258,258,258,258,2020-02-13,145.8974609375,146.05215454101562,140.69509887695312,-0.001059166870915118,0.036976142751757646
259,259,259,259,2020-02-14,144.63072204589844,144.33094787597656,140.44369506835938,0.0020769916246892173,0.029812851160752274
260,260,260,260,2020-02-18,143.3349609375,141.11090087890625,138.7128143310547,0.01576107901474111,0.03332169871064683
261,261,261,261,2020-02-19,145.1238555908203,141.83615112304688,134.2163543701172,0.023179594495068123,0.08126804868074733
262,262,262,262,2020-02-20,143.2189178466797,144.62103271484375,137.1173095703125,-0.009695096500442535,0.04449918318473389
263,263,263,263,2020-02-21,143.11256408691406,145.5880126953125,139.6024169921875,-0.01700310734771182,0.025143884829178953
264,264,264,264,2020-02-24,135.39605712890625,145.8974609375,146.05215454101562,-0.071977975086848,-0.07296090527111554
265,265,265,265,2020-02-25,128.60792541503906,144.63072204589844,144.33094787597656,-0.11078418474447327,-0.10893729094364624
266,266,266,266,2020-02-26,124.13079833984376,143.3349609375,141.11090087890625,-0.13398100834610793,-0.12033161459038444
267,267,267,267,2020-02-27,123.15415954589844,145.1238555908203,141.83615112304688,-0.15138583491652735,-0.13171530268712162
268,268,268,268,2020-02-28,123.23178100585938,143.2189178466797,144.62103271484375,-0.13955654142155416,-0.14789862378564667
269,269,269,269,2020-03-02,131.03262329101562,143.11256408691406,145.5880126953125,-0.08440866721221019,-0.09997656493023555
270,270,270,270,2020-03-03,124.93943786621094,135.39605712890625,145.8974609375,-0.077229865362622,-0.14364899112443863
271,271,271,271,2020-03-04,131.2072296142578,128.60792541503906,144.63072204589844,0.020211073235419708,-0.09281217878025039
272,272,272,272,2020-03-05,124.0273895263672,124.13079833984376,143.3349609375,-0.0008330633078943439,-0.13470245699199446
273,273,273,273,2020-03-06,123.4161148071289,123.15415954589844,145.1238555908203,0.0021270516740674594,-0.1495807887360492
274,274,274,274,2020-03-09,113.26727294921876,123.23178100585938,143.2189178466797,-0.08085988837706426,-0.2091319034369823
275,275,275,275,2020-03-10,117.27444458007812,131.03262329101562,143.11256408691406,-0.10499811699855388,-0.18054403309512446
276,276,276,276,2020-03-11,109.2407455444336,124.93943786621094,135.39605712890625,-0.1256504158325732,-0.19317631649768807
277,277,277,277,2020-03-12,98.49034118652344,131.2072296142578,128.60792541503906,-0.24935278737246613,-0.2341814015840874
278,278,278,278,2020-03-13,101.17794799804688,124.0273895263672,124.13079833984376,-0.18422899663999392,-0.18490858553053735
279,279,279,279,2020-03-16,81.93782806396484,123.4161148071289,123.15415954589844,-0.3360848525169109,-0.33467267069101825
280,280,280,280,2020-03-17,75.15575408935547,113.26727294921876,123.23178100585938,-0.33647423362041984,-0.3901268530251787
281,281,281,281,2020-03-18,66.10328674316406,117.27444458007812,131.03262329101562,-0.4363368167731805,-0.4955203896334075
282,282,282,282,2020-03-19,81.01608276367188,109.2407455444336,124.93943786621094,-0.2583712024308856,-0.35155716923885605
283,283,283,283,2020-03-20,76.16483306884766,98.49034118652344,131.2072296142578,-0.2266771324854605,-0.41950734503907927
284,284,284,284,2020-03-23,76.41708374023438,101.17794799804688,124.0273895263672,-0.24472589875306106,-0.38386928861395786
285,285,285,285,2020-03-24,84.1694107055664,81.93782806396484,123.4161148071289,0.02723507193599861,-0.3180030757158099
286,286,286,286,2020-03-25,89.84539031982422,75.15575408935547,113.26727294921876,0.19545590897808962,-0.2067842018223155
287,287,287,287,2020-03-26,91.6306610107422,66.10328674316406,117.27444458007812,0.38617405465421895,-0.21866471984717573
288,288,288,288,2020-03-27,84.73214721679688,81.01608276367188,109.2407455444336,0.04586823166907439,-0.22435400093152846
289,289,289,289,2020-03-30,88.25416564941406,76.16483306884766,98.49034118652344,0.15872591186064167,-0.10393075517652894
290,290,290,290,2020-03-31,87.17719268798828,76.41708374023438,101.17794799804688,0.1408076364747297,-0.13837753766590388
291,291,291,291,2020-04-01,81.23925018310547,84.1694107055664,81.93782806396484,-0.034812653408147876,-0.008525706592003246
292,292,292,292,2020-04-02,81.4041976928711,89.84539031982422,75.15575408935547,-0.09395242868782538,0.08313992294038619
293,293,293,293,2020-04-03,79.39575958251953,91.6306610107422,66.10328674316406,-0.13352409873795767,0.20108641331257382
294,294,294,294,2020-04-06,90.79624938964844,84.73214721679688,81.01608276367188,0.07156790394247725,0.12071882880965523
295,295,295,295,2020-04-07,95.67659759521484,88.25416564941406,76.16483306884766,0.08410290767787743,0.25617813024982183
296,296,296,296,2020-04-08,104.8454818725586,87.17719268798828,76.41708374023438,0.202671004190351,0.37201626574708424
297,297,297,297,2020-04-09,104.8454818725586,81.23925018310547,84.1694107055664,0.2905766810531478,0.2456482823590067
298,298,298,298,2020-04-13,100.5278778076172,81.4041976928711,89.84539031982422,0.23492253049280842,0.11889855951169381
299,299,299,299,2020-04-14,109.19221496582033,79.39575958251953,91.6306610107422,0.37529026159554557,0.1916558689129102
300,300,300,300,2020-04-15,106.22325134277344,90.79624938964844,84.73214721679688,0.1699079208318468,0.25363577853148356
301,301,301,301,2020-04-16,105.09774780273438,95.67659759521484,88.25416564941406,0.09846870022885001,0.1908531119112351
302,302,302,302,2020-04-17,112.21940612792967,104.8454818725586,87.17719268798828,0.07033134975080957,0.28725647922122
303,303,303,303,2020-04-20,107.14498138427734,104.8454818725586,81.23925018310547,0.021932270906187767,0.31888195844721423
304,304,304,304,2020-04-21,102.33252716064452,100.5278778076172,81.4041976928711,0.017951730329778925,0.25709152673838354
305,305,305,305,2020-04-22,101.41078186035156,109.19221496582033,79.39575958251953,-0.0712636254141793,0.2772820915574319
306,306,306,306,2020-04-23,101.62423706054688,106.22325134277344,90.79624938964844,-0.04329574009541404,0.11925589155594474
307,307,307,307,2020-04-24,104.62234497070312,105.09774780273438,95.67659759521484,-0.004523435011410171,0.09349984845129655
308,308,308,308,2020-04-27,107.59131622314452,112.21940612792967,104.8454818725586,-0.04124144000110952,0.026189343608755022
309,309,309,309,2020-04-28,106.0097885131836,107.14498138427734,104.8454818725586,-0.010594923405906953,0.011104976769912067
310,310,310,310,2020-04-29,109.95874786376952,102.33252716064452,100.5278778076172,0.07452391643913114,0.09381348001994438
311,311,311,311,2020-04-30,106.61134338378906,101.41078186035156,109.19221496582033,0.05128213615983124,-0.02363604019608112
312,312,312,312,2020-05-01,101.74068450927734,101.62423706054688,106.22325134277344,0.0011458629565022083,-0.0421994881236617
313,313,313,313,2020-05-04,100.5278778076172,104.62234497070312,105.09774780273438,-0.03913568525186928,-0.043482092534415595
314,314,314,314,2020-05-05,103.2930908203125,107.59131622314452,112.21940612792967,-0.03994955683893198,-0.07954341958859779
315,315,315,315,2020-05-06,96.52072143554688,106.0097885131836,107.14498138427734,-0.08951123486541657,-0.09915779359395638
316,316,316,316,2020-05-07,99.48969268798828,109.95874786376952,102.33252716064452,-0.09520893406999864,-0.027780360277758764
317,317,317,317,2020-05-08,104.70965576171876,106.61134338378906,101.41078186035156,-0.01783757301720168,0.032529814294400605
318,318,318,318,2020-05-11,101.0421142578125,101.74068450927734,101.62423706054688,-0.0068661839148639325,-0.005728188664162359
319,319,319,319,2020-05-12,96.58863830566406,100.5278778076172,104.62234497070312,-0.039185543233010045,-0.07678767539848874
320,320,320,320,2020-05-13,97.3260269165039,103.2930908203125,107.59131622314452,-0.057768277204414686,-0.09541001696968177
321,321,321,321,2020-05-14,96.2199478149414,96.52072143554688,106.0097885131836,-0.0031161559521321047,-0.0923484598502402
322,322,322,322,2020-05-15,95.80271911621094,99.48969268798828,109.95874786376952,-0.03705884973773255,-0.12873945022634137
323,323,323,323,2020-05-18,102.45866394042967,104.70965576171876,106.61134338378906,-0.021497461766195936,-0.038951572239458665
324,324,324,324,2020-05-19,100.77043151855467,101.0421142578125,101.74068450927734,-0.0026888069519667157,-0.009536529023786877
325,325,325,325,2020-05-20,103.25428009033205,96.58863830566406,100.5278778076172,0.06901061969187228,0.02712085783738938
326,326,326,326,2020-05-21,104.8357925415039,97.3260269165039,103.2930908203125,0.07716091844006567,0.014935187909858039
327,327,327,327,2020-05-22,103.51624298095705,96.2199478149414,96.52072143554688,0.07582934029488886,0.07247688829265053
328,328,328,328,2020-05-26,105.82544708251952,95.80271911621094,99.48969268798828,0.10461840810750656,0.06368252050391732
329,329,329,329,2020-05-27,110.2789077758789,102.45866394042967,104.70965576171876,0.07632584239041007,0.05318756874565356
330,330,330,330,2020-05-28,106.5046157836914,100.77043151855467,101.0421142578125,0.05690344060976771,0.05406163129109842
331,331,331,331,2020-05-29,103.71998596191406,103.25428009033205,96.58863830566406,0.004510281522224435,0.07383215853693015
332,332,332,332,2020-06-01,105.59258270263672,104.8357925415039,97.3260269165039,0.007218814708089383,0.08493674352107994
333,333,333,333,2020-06-02,105.77693176269533,103.51624298095705,96.2199478149414,0.02183897634455456,0.09932435180836663
334,334,334,334,2020-06-03,104.72906494140624,105.82544708251952,95.80271911621094,-0.010360288298695841,0.09317424293946641
335,335,335,335,2020-06-04,103.77822875976562,110.2789077758789,102.45866394042967,-0.05894761878966637,0.012878996939713838
336,336,336,336,2020-06-05,112.12239074707033,106.5046157836914,100.77043151855467,0.05274677460729493,0.11265168817328552
337,337,337,337,2020-06-08,114.5286102294922,103.71998596191406,103.25428009033205,0.10420965802624638,0.10918995444350399
338,338,338,338,2020-06-09,112.54930114746094,105.59258270263672,104.8357925415039,0.06588264314374515,0.07357705244516843
339,339,339,339,2020-06-10,106.81509399414062,105.77693176269533,103.51624298095705,0.009814637408602112,0.03186795538735354
340,340,340,340,2020-06-11,98.10222625732422,104.72906494140624,105.82544708251952,-0.06327602263793342,-0.07298075309970542
341,341,341,341,2020-06-12,97.55890655517578,103.77822875976562,110.2789077758789,-0.05992896852177776,-0.11534391732056437
342,342,342,342,2020-06-15,100.4599380493164,112.12239074707033,106.5046157836914,-0.1040153765902343,-0.056755077607637316
343,343,343,343,2020-06-16,101.15853881835938,114.5286102294922,103.71998596191406,-0.11674001268627898,-0.02469579146004941
344,344,344,344,2020-06-17,96.15203094482422,112.54930114746094,105.59258270263672,-0.14568966697672503,-0.08940544417213847
345,345,345,345,2020-06-18,97.1222686767578,106.81509399414062,105.77693176269533,-0.09074396655883232,-0.0818199482790235
346,346,346,346,2020-06-19,94.62873077392578,98.10222625732422,104.72906494140624,-0.035406897640501866,-0.09644251262179593
347,347,347,347,2020-06-22,95.39524841308594,97.55890655517578,103.77822875976562,-0.022177966302504237,-0.08077783217986212
348,348,348,348,2020-06-23,96.13262176513672,100.4599380493164,112.12239074707033,-0.043075044323194644,-0.14260995395651077
349,349,349,349,2020-06-24,90.9417724609375,101.15853881835938,114.5286102294922,-0.10099756754856981,-0.20594712291794548
350,350,350,350,2020-06-25,90.57308197021484,96.15203094482422,112.54930114746094,-0.05802216468844834,-0.19525860181444465
351,351,351,351,2020-06-26,89.72896575927734,97.1222686767578,106.81509399414062,-0.07612366368918788,-0.15995986705587273
352,352,352,352,2020-06-29,93.33829498291016,94.62873077392578,98.10222625732422,-0.013636828693164627,-0.04856088853598661
353,353,353,353,2020-06-30,94.17271423339844,95.39524841308594,97.55890655517578,-0.012815461986047882,-0.034709207404474474
354,354,354,354,2020-07-01,95.16236114501952,96.13262176513672,100.4599380493164,-0.010092938300254262,-0.05273322885881415
355,355,355,355,2020-07-02,95.05564880371094,90.9417724609375,101.15853881835938,0.045236377425351915,-0.06032995420788756
356,356,356,356,2020-07-06,96.25875091552734,90.57308197021484,96.15203094482422,0.06277437867447455,0.0011099086483608023
357,357,357,357,2020-07-07,93.3770980834961,89.72896575927734,97.1222686767578,0.04065724254535463,-0.03856139940188563
358,358,358,358,2020-07-08,92.7852554321289,93.33829498291016,94.62873077392578,-0.005925108776440702,-0.019481137776232615
359,359,359,359,2020-07-09,91.53362274169922,94.17271423339844,95.39524841308594,-0.02802395060164109,-0.040480272714054744
360,360,360,360,2020-07-10,93.84283447265624,95.16236114501952,96.13262176513672,-0.013866056458523901,-0.0238190455064744
361,361,361,361,2020-07-13,93.94953918457033,95.05564880371094,90.9417724609375,-0.011636442789683343,0.03307354411774588
362,362,362,362,2020-07-14,96.01618957519533,96.25875091552734,90.57308197021484,-0.0025198887168698114,0.06009630550907463
363,363,363,363,2020-07-15,102.50718688964844,93.3770980834961,89.72896575927734,0.09777653186425206,0.14240909858085504
364,364,364,364,2020-07-16,103.95287322998048,92.7852554321289,93.33829498291016,0.12035983245226434,0.11372157857622978
365,365,365,365,2020-07-17,102.9049835205078,91.53362274169922,94.17271423339844,0.12423151666243637,0.09272610817468041
366,366,366,366,2020-07-20,101.847412109375,93.84283447265624,95.16236114501952,0.08529769674690635,0.07024889760950792
367,367,367,367,2020-07-21,106.07772827148438,93.94953918457033,95.05564880371094,0.12909258727802153,0.11595396598190533
368,368,368,368,2020-07-22,118.7783203125,96.01618957519533,96.25875091552734,0.2370655494454761,0.23394828192540018
369,369,369,369,2020-07-23,123.1929702758789,102.50718688964844,93.3770980834961,0.2017983715473457,0.3193060483173509
370,370,370,370,2020-07-24,121.7763900756836,103.95287322998048,92.7852554321289,0.17145766434248721,0.31245411254766964
371,371,371,371,2020-07-27,121.60176849365234,102.9049835205078,91.53362274169922,0.1816897912375497,0.3284929062275084
372,372,372,372,2020-07-28,120.27249145507812,101.847412109375,93.84283447265624,0.18090866487521784,0.2816374540575384
373,373,373,373,2020-07-29,125.91937255859376,106.07772827148438,93.94953918457033,0.1870481637420509,0.34028728242313666
374,374,374,374,2020-07-30,124.24083709716795,118.7783203125,96.01618957519533,0.04598917353180565,0.2939571716691425
375,375,375,375,2020-07-31,122.8727798461914,123.1929702758789,102.50718688964844,-0.002599096595937822,0.19867478149085338
376,376,376,376,2020-08-03,122.12570190429688,121.7763900756836,103.95287322998048,0.002868469236082527,0.17481795461402672
377,377,377,377,2020-08-04,124.57073211669922,121.60176849365234,102.9049835205078,0.024415464181360536,0.2105412960089894
378,378,378,378,2020-08-05,126.53062438964844,120.27249145507812,101.847412109375,0.05203295332838209,0.24235483031975202
379,379,379,379,2020-08-06,128.38381958007812,125.91937255859376,106.07772827148438,0.019571627235813738,0.21028062791376767
380,380,380,380,2020-08-07,126.3947982788086,124.24083709716795,118.7783203125,0.017336982203009832,0.06412346921786738
381,381,381,381,2020-08-10,128.52935791015625,122.8727798461914,123.1929702758789,0.0460360551054968,0.04331730635544395
382,382,382,382,2020-08-11,127.67552185058594,122.12570190429688,121.7763900756836,0.045443505009601814,0.048442327541784236
383,383,383,383,2020-08-12,128.19947814941406,124.57073211669922,121.60176849365234,0.029130004865953518,0.05425669163772162
384,384,384,384,2020-08-13,126.78290557861328,126.53062438964844,120.27249145507812,0.0019938350117356674,0.05413053346422769
385,385,385,385,2020-08-14,130.43106079101562,128.38381958007812,125.91937255859376,0.015946255670174603,0.035829977077772135
386,386,386,386,2020-08-17,130.3048858642578,126.3947982788086,124.24083709716795,0.030935510311303593,0.048808820906021566
387,387,387,387,2020-08-18,129.92654418945312,128.52935791015625,122.8727798461914,0.010870561418921287,0.05740705428892734
388,388,388,388,2020-08-19,129.0823974609375,127.67552185058594,122.12570190429688,0.011019149089501967,0.056963402855954026
389,389,389,389,2020-08-20,127.24859619140624,128.19947814941406,124.57073211669922,-0.00741720615195951,0.021496735462695815
390,390,390,390,2020-08-21,128.56817626953125,126.78290557861328,126.53062438964844,0.01408132021245545,0.016103231053442135
391,391,391,391,2020-08-24,130.38255310058594,130.43106079101562,128.38381958007812,-0.0003719029051477696,0.015568422306216911
392,392,392,392,2020-08-25,130.12057495117188,130.3048858642578,126.3947982788086,-0.0014144589580312728,0.029477294343591254
393,393,393,393,2020-08-26,127.71436309814452,129.92654418945312,128.52935791015625,-0.01702639830151187,-0.0063409233910700635
394,394,394,394,2020-08-27,130.42137145996094,129.0823974609375,127.67552185058594,0.010373017741854618,0.0215064686603621
395,395,395,395,2020-08-28,131.94464111328125,127.24859619140624,128.19947814941406,0.036904492956537416,0.02921355857238561
396,396,396,396,2020-08-31,131.6826934814453,128.56817626953125,126.78290557861328,0.0242246355379947,0.038647070600490885
397,397,397,397,2020-09-01,130.2078857421875,130.38255310058594,130.43106079101562,-0.0013396528465252633,-0.0017110575308876275
398,398,398,398,2020-09-02,134.05979919433594,130.12057495117188,130.3048858642578,0.030273646151980804,0.02881636636395757
399,399,399,399,2020-09-03,132.53651428222656,127.71436309814452,129.92654418945312,0.03775731301557972,0.020088043663869737
400,400,400,400,2020-09-04,132.9730987548828,130.42137145996094,129.0823974609375,0.019565254270503152,0.030141222742029683
401,401,401,401,2020-09-08,128.58755493164062,131.94464111328125,127.24859619140624,-0.02544314155781735,0.010522385160307346
402,402,402,402,2020-09-09,129.82948303222656,131.6826934814453,128.56817626953125,-0.014073303030362694,0.0098104118709057
403,403,403,403,2020-09-10,130.66390991210938,130.2078857421875,130.38255310058594,0.0035022776640794007,0.0021579329813121717
404,404,404,404,2020-09-11,130.01382446289062,134.05979919433594,130.12057495117188,-0.030180372906423503,-0.0008203966845466981
405,405,405,405,2020-09-14,131.6826934814453,132.53651428222656,127.71436309814452,-0.0064421552460863785,0.031071919297371853
406,406,406,406,2020-09-15,131.76028442382812,132.9730987548828,130.42137145996094,-0.009120749553188534,0.010266054933169011
407,407,407,407,2020-09-16,133.90452575683594,128.58755493164062,131.94464111328125,0.04134903123418043,0.014853840421393372
408,408,408,408,2020-09-17,133.06040954589844,129.82948303222656,131.6826934814453,0.024885922967665897,0.010462392802188969
409,409,409,409,2020-09-18,128.31588745117188,130.66390991210938,130.2078857421875,-0.017969938772817162,-0.014530596823926545
410,410,410,410,2020-09-21,121.71817016601562,130.01382446289062,134.05979919433594,-0.06380594010787521,-0.09206062594819808
411,411,411,411,2020-09-22,117.06096649169922,131.6826934814453,132.53651428222656,-0.11103757527412939,-0.11676440922215081
412,412,412,412,2020-09-23,112.86947631835938,131.76028442382812,132.9730987548828,-0.14337255105418134,-0.15118563547640296
413,413,413,413,2020-09-24,113.47103118896484,133.90452575683594,128.58755493164062,-0.15259749028182457,-0.11755821743956474
414,414,414,414,2020-09-25,116.96394348144533,133.06040954589844,129.82948303222656,-0.12097111469434285,-0.09909566956827309
415,415,415,415,2020-09-28,117.74984741210938,128.31588745117188,130.66390991210938,-0.08234397352458167,-0.09883419613485156
416,416,416,416,2020-09-29,116.60494995117188,121.71817016601562,130.01382446289062,-0.04200868455276363,-0.10313422105005454
417,417,417,417,2020-09-30,120.97109985351562,117.06096649169922,131.6826934814453,0.03340253783137581,-0.08134397425155193
418,418,418,418,2020-10-01,120.85466003417967,112.86947631835938,131.76028442382812,0.07074706090863137,-0.08276867674760602
419,419,419,419,2020-10-02,123.27059936523438,113.47103118896484,133.90452575683594,0.08636185001218655,-0.07941424183759294
420,420,420,420,2020-10-05,126.29776000976562,116.96394348144533,133.06040954589844,0.0798008022857144,-0.050823904414634136
421,421,421,421,2020-10-06,124.5513153076172,117.74984741210938,128.31588745117188,0.057762010269988284,-0.029338316698991895
422,422,422,422,2020-10-07,125.23052215576172,116.60494995117188,121.71817016601562,0.07397260757971069,0.028856431089585577
423,423,423,423,2020-10-08,127.90837860107422,120.97109985351562,117.06096649169922,0.05734657910822483,0.09266463821776316
424,424,424,424,2020-10-09,129.9750518798828,120.85466003417967,112.86947631835938,0.07546578545770388,0.1515518288866291
425,425,425,425,2020-10-12,126.35598754882812,123.27059936523438,113.47103118896484,0.025029392243418602,0.11355282687442747
426,426,426,426,2020-10-13,128.9853973388672,126.29776000976562,116.96394348144533,0.021280166242803933,0.10277914286746759
427,427,427,427,2020-10-14,130.6542205810547,124.5513153076172,117.74984741210938,0.04899912344052337,0.1095914215819036
428,428,428,428,2020-10-15,133.6910858154297,125.23052215576172,116.60494995117188,0.0675599168160037,0.1465301076104626
429,429,429,429,2020-10-16,131.1005096435547,127.90837860107422,120.97109985351562,0.02495638735626704,0.08373412990627349
430,430,430,430,2020-10-19,130.33401489257812,129.9750518798828,120.85466003417967,0.0027617839539471056,0.07843598960700016
431,431,431,431,2020-10-20,132.36184692382812,126.35598754882812,123.27059936523438,0.047531260619360305,0.07375033142864496
432,432,432,432,2020-10-21,131.93492126464844,128.9853973388672,126.29776000976562,0.022867115089255652,0.04463389734265233
433,433,433,433,2020-10-22,131.1878662109375,130.6542205810547,124.5513153076172,0.0040844117205669495,0.05328366775516846
434,434,434,434,2020-10-23,132.52676391601562,133.6910858154297,125.23052215576172,-0.008709046622760619,0.0582624877278628
435,435,435,435,2020-10-26,131.4013214111328,131.1005096435547,127.90837860107422,0.002294512572041052,0.027308162672849745
436,436,436,436,2020-10-27,126.67619323730467,130.33401489257812,129.9750518798828,-0.028064981028078084,-0.02538070648840207
437,437,437,437,2020-10-28,122.78545379638672,132.36184692382812,126.35598754882812,-0.07235010201204317,-0.028257732947254532
438,438,438,438,2020-10-29,121.73894500732422,131.93492126464844,128.9853973388672,-0.07728034518527582,-0.05618040864350926
439,439,439,439,2020-10-30,120.32156372070312,131.1878662109375,130.6542205810547,-0.0828300879043371,-0.07908398836562214
440,440,440,440,2020-11-02,126.78711700439452,132.52676391601562,133.6910858154297,-0.04330934176630474,-0.051641205312421556
441,441,441,441,2020-11-03,132.11683654785156,131.4013214111328,131.1005096435547,0.005445265915401398,0.007752272718543507
442,442,442,442,2020-11-04,127.9521026611328,126.67619323730467,130.33401489257812,0.010072211606785064,-0.018275445848948246
443,443,443,443,2020-11-05,133.54391479492188,122.78545379638672,132.36184692382812,0.08761999622834593,0.00893057855088708
444,444,444,444,2020-11-06,134.45648193359375,121.73894500732422,131.93492126464844,0.1044656410116287,0.01911215502897301
445,445,445,445,2020-11-09,143.0189666748047,120.32156372070312,131.1878662109375,0.18863952771415105,0.09018441114701803
446,446,446,446,2020-11-10,147.6691436767578,126.78711700439452,132.52676391601562,0.16470148675783447,0.11425903201211618
447,447,447,447,2020-11-11,141.2229766845703,132.11683654785156,131.4013214111328,0.06892490294695008,0.07474548328709107
448,448,448,448,2020-11-12,140.36866760253906,127.9521026611328,126.67619323730467,0.09704072604645031,0.10809035238045128
449,449,449,449,2020-11-13,145.37803649902344,133.54391479492188,122.78545379638672,0.08861595619893836,0.1840004821752066
450,450,450,450,2020-11-16,147.38758850097656,134.45648193359375,121.73894500732422,0.09617317351624077,0.21068560674736614
451,451,451,451,2020-11-17,148.56227111816406,143.0189666748047,120.32156372070312,0.038759225942134545,0.23471027573257586
452,452,452,452,2020-11-18,146.82455444335938,147.6691436767578,126.78711700439452,-0.00571946997435846,0.1580400115752325
453,453,453,453,2020-11-19,146.44593811035156,141.2229766845703,132.11683654785156,0.036983793631875095,0.10845780096551216
454,454,454,454,2020-11-20,143.0383758544922,140.36866760253906,127.9521026611328,0.01901926047707847,0.11790562936909077
455,455,455,455,2020-11-23,145.03823852539062,145.37803649902344,133.54391479492188,-0.002337340507657104,0.0860714900272328
456,456,456,456,2020-11-24,150.5330047607422,147.38758850097656,134.45648193359375,0.021341120319264828,0.11956673710300114
457,457,457,457,2020-11-25,149.13504028320312,148.56227111816406,143.0189666748047,0.003855414707435889,0.04276407353931666
458,458,458,458,2020-11-27,148.58169555664062,146.82455444335938,147.6691436767578,0.011967624352363426,0.006179705909857169
459,459,459,459,2020-11-30,145.7274932861328,146.44593811035156,141.2229766845703,-0.0049058706133411345,0.031896485312185474
460,460,460,460,2020-12-01,147.4749755859375,143.0383758544922,140.36866760253906,0.03101684918429526,0.05062602719518794
461,461,461,461,2020-12-02,148.14483642578125,145.03823852539062,145.37803649902344,0.021419164573256877,0.01903176018460262
462,462,462,462,2020-12-03,148.29043579101562,150.5330047607422,147.38758850097656,-0.014897523458665463,0.006125667020008718
463,463,463,463,2020-12-04,153.07650756835938,149.13504028320312,148.56227111816406,0.02642884782591337,0.0303861567019581
464,464,464,464,2020-12-07,150.83396911621094,148.58169555664062,146.82455444335938,0.015158486051276343,0.0273075214704519
465,465,465,465,2020-12-08,154.54241943359375,145.7274932861328,146.44593811035156,0.06048910846323974,0.055286486110261546
466,466,466,466,2020-12-09,155.26084899902344,147.4749755859375,143.0383758544922,0.05279453942712409,0.08544890887858458
467,467,467,467,2020-12-10,157.0665283203125,148.14483642578125,145.03823852539062,0.060222766515395376,0.08293185243570211
468,468,468,468,2020-12-11,152.96975708007812,148.29043579101562,150.5330047607422,0.03155511185938531,0.01618749538155395
469,469,469,469,2020-12-14,156.1636505126953,153.07650756835938,149.13504028320312,0.02016732020723233,0.04712916706995918
470,470,470,470,2020-12-15,156.2510223388672,150.83396911621094,148.58169555664062,0.035914013629666286,0.05161690175559319
471,471,471,471,2020-12-16,156.8432159423828,154.54241943359375,145.7274932861328,0.014887799202455865,0.07627745736643199
472,472,472,472,2020-12-17,159.94009399414062,155.26084899902344,147.4749755859375,0.030137958315213265,0.08452361737086278
473,473,473,473,2020-12-18,159.54208374023438,157.0665283203125,148.14483642578125,0.0157611901555077,0.07693313914564293
474,474,474,474,2020-12-21,158.32858276367188,152.96975708007812,148.29043579101562,0.03503192909424868,0.06769247739485307
475,475,475,475,2020-12-22,158.50332641601562,156.1636505126953,153.07650756835938,0.014982205498136114,0.03545167664105997
476,476,476,476,2020-12-23,161.01768493652344,156.2510223388672,150.83396911621094,0.030506441022309705,0.06751606339064375
477,477,477,477,2020-12-24,159.70303344726562,156.8432159423828,154.54241943359375,0.018233606647885647,0.033392864124851984
478,478,478,478,2020-12-28,159.4696807861328,159.94009399414062,155.26084899902344,-0.002941183766123401,0.02710813327534911
479,479,479,479,2020-12-29,159.30438232421875,159.54208374023438,157.0665283203125,-0.0014898979030676385,0.014247809688277435
480,480,480,480,2020-12-30,157.86526489257812,158.32858276367188,152.96975708007812,-0.0029263059329300845,0.0320031090193682
481,481,481,481,2020-12-31,159.91696166992188,158.50332641601562,156.1636505126953,0.008918647235174992,0.024034473738953954
482,482,482,482,2021-01-04,159.1195831298828,161.01768493652344,156.2510223388672,-0.01178815735295724,0.018358668942302758
483,483,483,483,2021-01-05,160.45176696777344,159.70303344726562,156.8432159423828,0.004688286154282961,0.023007377167758802
