,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,T,T_6m,T_12m,T_6m_ret,T_12m_ret
482,482,482,482,2021-01-04,17.34334945678711,16.93686866760254,18.014936447143555,0.02399976035488205,-0.037279453764763715
483,483,483,483,2021-01-05,17.237314224243164,16.901521682739258,17.844097137451172,0.019867592268146828,-0.034004685613064356
484,484,484,484,2021-01-06,17.573104858398438,16.819047927856445,17.449392318725586,0.044833508637138086,0.0070897907166709295
485,485,485,485,2021-01-07,17.620235443115234,16.813152313232422,17.319791793823242,0.04800308204236137,0.017346839550296478
486,486,486,486,2021-01-08,17.49871826171875,16.783700942993164,17.090036392211914,0.04260188626776573,0.023913458118385078
487,487,487,487,2021-01-11,17.408273696899414,16.942758560180664,16.730684280395508,0.027475758157400332,0.040499802945769714
488,488,488,488,2021-01-12,17.335912704467773,17.34334945678711,16.93686866760254,-0.00042879562208353317,0.02356067374062709
489,489,489,489,2021-01-13,17.251493453979492,17.237314224243164,16.901521682739258,0.0008225892706872351,0.020706524407068327
490,490,490,490,2021-01-14,17.66152572631836,17.573104858398438,16.819047927856445,0.005031601907141914,0.05009069491184248
491,491,491,491,2021-01-15,17.589168548583984,17.620235443115234,16.813152313232422,-0.0017631373105964077,0.0461553087067923
492,492,492,492,2021-01-19,17.456510543823242,17.49871826171875,16.783700942993164,-0.002412046257573297,0.04008708228985469
493,493,493,493,2021-01-20,17.462539672851562,17.408273696899414,16.942758560180664,0.0031172519973541313,0.0306786590167496
494,494,494,494,2021-01-21,17.384151458740234,17.335912704467773,17.34334945678711,0.002782590977170152,0.0023526021922575246
495,495,495,495,2021-01-22,17.444454193115234,17.251493453979492,17.237314224243164,0.011185161426776613,0.012016951491244487
496,496,496,496,2021-01-25,17.552989959716797,17.66152572631836,17.573104858398438,-0.00614532222659725,-0.0011446411344906426
497,497,497,497,2021-01-26,17.938901901245117,17.589168548583984,17.620235443115234,0.019883449959281263,0.01808525539619832
498,498,498,498,2021-01-27,17.571077346801758,17.456510543823242,17.49871826171875,0.006562984205285671,0.004135107726221499
499,499,499,499,2021-01-28,17.36606216430664,17.462539672851562,17.408273696899414,-0.00552482687812661,-0.002424797158393277
500,500,500,500,2021-01-29,17.26355743408203,17.384151458740234,17.335912704467773,-0.0069370095482901295,-0.004173721431297683
501,501,501,501,2021-02-01,17.275617599487305,17.444454193115234,17.251493453979492,-0.009678525436156327,0.0013983801212438252
502,502,502,502,2021-02-02,17.209285736083984,17.552989959716797,17.66152572631836,-0.019580950278077713,-0.02560594125571314
503,503,503,503,2021-02-03,17.191198348999023,17.938901901245117,17.589168548583984,-0.041680564192961955,-0.022625867646086095
504,504,504,504,2021-02-04,17.420333862304688,17.571077346801758,17.456510543823242,-0.008579068973508797,-0.002072389062392266
505,505,505,505,2021-02-05,17.444454193115234,17.36606216430664,17.462539672851562,0.004514093527185237,-0.001035672936190668
506,506,506,506,2021-02-08,17.347976684570312,17.26355743408203,17.384151458740234,0.004890026334990472,-0.002080905372676911
507,507,507,507,2021-02-09,17.257524490356445,17.275617599487305,17.444454193115234,-0.0010473205387109275,-0.010715709456393552
508,508,508,508,2021-02-10,17.21531867980957,17.209285736083984,17.552989959716797,0.0003505632841540596,-0.019237251356160057
509,509,509,509,2021-02-11,17.299734115600586,17.191198348999023,17.938901901245117,0.006313449731553122,-0.035630262608223995
510,510,510,510,2021-02-12,17.36606216430664,17.420333862304688,17.571077346801758,-0.0031154223809386483,-0.011667763930959696
511,511,511,511,2021-02-16,17.46857261657715,17.444454193115234,17.36606216430664,0.0013825840117962507,0.005902918652520128
512,512,512,512,2021-02-17,17.83036231994629,17.347976684570312,17.26355743408203,0.027806449371414077,0.03283244997611323
513,513,513,513,2021-02-18,17.625350952148438,17.257524490356445,17.275617599487305,0.02131397594119222,0.020244332837716428
514,514,514,514,2021-02-19,17.486658096313477,17.21531867980957,17.209285736083984,0.015761509940686702,0.016117598631528507
515,515,515,515,2021-02-22,17.679615020751953,17.299734115600586,17.191198348999023,0.02195877130902235,0.028410856639401683
516,516,516,516,2021-02-23,17.595197677612305,17.36606216430664,17.420333862304688,0.013194442766456094,0.010037914123218972
517,517,517,517,2021-02-24,17.715795516967773,17.46857261657715,17.444454193115234,0.014152438543033385,0.015554589490087256
518,518,518,518,2021-02-25,17.26355743408203,17.83036231994629,17.347976684570312,-0.03178874751357075,-0.004866230340473399
519,519,519,519,2021-02-26,16.817344665527344,17.625350952148438,17.257524490356445,-0.04584341547664905,-0.025506544989988278
520,520,520,520,2021-03-01,16.937942504882812,17.486658096313477,17.21531867980957,-0.03137909990625043,-0.016112171960666055
521,521,521,521,2021-03-02,17.01633071899414,17.679615020751953,17.299734115600586,-0.0375168973407658,-0.0163819510006733
522,522,522,522,2021-03-03,17.31782341003418,17.595197677612305,17.36606216430664,-0.015764202975170227,-0.002777760082628755
523,523,523,523,2021-03-04,17.43842124938965,17.715795516967773,17.46857261657715,-0.01565689033340123,-0.0017260349685862542
524,524,524,524,2021-03-05,17.860511779785156,17.26355743408203,17.83036231994629,0.03457887216945266,0.0016909056191831695
525,525,525,525,2021-03-08,18.083616256713867,16.817344665527344,17.625350952148438,0.07529557230174166,0.02600035062051176
526,526,526,526,2021-03-09,17.872573852539062,16.937942504882812,17.486658096313477,0.05517974496529421,0.02206915432897638
527,527,527,527,2021-03-10,18.083616256713867,17.01633071899414,17.679615020751953,0.06272125027097597,0.022851246222709287
528,528,528,528,2021-03-11,17.812273025512695,17.31782341003418,17.595197677612305,0.028551487318667634,0.01233719290216273
529,529,529,529,2021-03-12,17.975080490112305,17.43842124938965,17.715795516967773,0.030774531309216924,0.014635807514045585
530,530,530,530,2021-03-15,18.047439575195312,17.860511779785156,17.26355743408203,0.01046598203427318,0.04540675605861666
531,531,531,531,2021-03-16,18.083616256713867,18.083616256713867,16.817344665527344,0.0,0.07529557230174166
532,532,532,532,2021-03-17,18.180095672607425,17.872573852539062,16.937942504882812,0.017206353298949928,0.07333554045106294
533,533,533,533,2021-03-18,18.095680236816406,18.083616256713867,17.01633071899414,0.0006671221027518826,0.06343021510609592
534,534,534,534,2021-03-19,17.944931030273438,17.812273025512695,17.31782341003418,0.00744756183395201,0.03621168811987663
535,535,535,535,2021-03-22,18.083616256713867,17.975080490112305,17.43842124938965,0.006038124094146058,0.03699847584234739
536,536,536,536,2021-03-23,18.089649200439453,18.047439575195312,17.860511779785156,0.0023388151581431593,0.012829275189843115
537,537,537,537,2021-03-24,18.083616256713867,18.083616256713867,18.083616256713867,0.0,0.0
538,538,538,538,2021-03-25,18.137889862060547,18.180095672607425,17.872573852539062,-0.002321539518104543,0.01484486855169953
539,539,539,539,2021-03-26,18.276575088500977,18.095680236816406,18.083616256713867,0.00999657649324126,0.010670367533123892
540,540,540,540,2021-03-29,18.427324295043945,17.944931030273438,17.812273025512695,0.02688186786322566,0.034529634070301185
541,541,541,541,2021-03-30,18.529830932617188,18.083616256713867,17.975080490112305,0.024675079893804686,0.030862195182382646
542,542,542,542,2021-03-31,18.252456665039062,18.089649200439453,18.047439575195312,0.009000034373007892,0.011359898947966407
543,543,543,543,2021-04-01,18.373056411743164,18.083616256713867,18.083616256713867,0.016005656773535826,0.016005656773535826
544,544,544,544,2021-04-05,18.51777076721192,18.137889862060547,18.180095672607425,0.02094405181861747,0.018573889856546844
545,545,545,545,2021-04-06,18.68058013916016,18.276575088500977,18.095680236816406,0.022105074320700746,0.03232262588027779
546,546,546,546,2021-04-07,18.650426864624023,18.427324295043945,17.944931030273438,0.012107160323872046,0.03931449127112274
547,547,547,547,2021-04-08,18.50147819519043,18.529830932617188,18.083616256713867,-0.0015301131202902774,0.023107211110024783
548,548,548,548,2021-04-09,18.526147842407227,18.252456665039062,18.089649200439453,0.014994758370931782,0.024129746084692982
549,549,549,549,2021-04-12,18.47680854797364,18.373056411743164,18.083616256713867,0.005646972060901145,0.0217430123310538
550,550,550,550,2021-04-13,18.273292541503903,18.51777076721192,18.137889862060547,-0.013202357280547972,0.00746518368305793
551,551,551,551,2021-04-14,18.33496284484864,18.68058013916016,18.276575088500977,-0.018501421890372738,0.0031946771244026895
552,552,552,552,2021-04-15,18.347299575805664,18.650426864624023,18.427324295043945,-0.016253101927298452,-0.004342720514220466
553,553,553,553,2021-04-16,18.47064208984375,18.50147819519043,18.529830932617188,-0.001666683333156338,-0.0031942462394112248
554,554,554,554,2021-04-19,18.495311737060547,18.526147842407227,18.252456665039062,-0.0016644639570506659,0.013305336179028071
555,555,555,555,2021-04-20,18.43364143371582,18.47680854797364,18.373056411743164,-0.0023362862772399184,0.0032974928403275428
556,556,556,556,2021-04-21,18.569318771362305,18.273292541503903,18.51777076721192,0.016199939293153776,0.002783704626134309
557,557,557,557,2021-04-22,19.340211868286133,18.33496284484864,18.68058013916016,0.05482689176650979,0.035311094420626965
558,558,558,558,2021-04-23,19.36488151550293,18.347299575805664,18.650426864624023,0.055462218594781065,0.03830768357554737
559,559,559,559,2021-04-26,19.062686920166016,18.47064208984375,18.50147819519043,0.032053289075846925,0.030333183060014868
560,560,560,560,2021-04-27,18.97635078430176,18.495311737060547,18.526147842407227,0.026008701776965237,0.024300947273237172
561,561,561,561,2021-04-28,19.09352684020996,18.43364143371582,18.47680854797364,0.03579788664475081,0.03337796625618861
562,562,562,562,2021-04-29,19.32787704467773,18.569318771362305,18.273292541503903,0.040850086244697215,0.05771179445513508
563,563,563,563,2021-04-30,19.37105178833008,19.340211868286133,18.33496284484864,0.0015946009409815165,0.05650891972069316
564,564,564,564,2021-05-03,19.426551818847656,19.36488151550293,18.347299575805664,0.0031846465621467868,0.05882349272070475
565,565,565,565,2021-05-04,19.74724578857422,19.062686920166016,18.47064208984375,0.03591093277013435,0.06911528535504563
566,566,566,566,2021-05-05,19.75341415405273,18.97635078430176,18.495311737060547,0.040949041182027246,0.06802277435914861
567,567,567,567,2021-05-06,19.987764358520508,19.09352684020996,18.43364143371582,0.04683459089534625,0.08430905691602186
568,568,568,568,2021-05-07,19.833585739135746,19.32787704467773,18.569318771362305,0.026164730523121404,0.06808364826625724
569,569,569,569,2021-05-10,20.123443603515625,19.37105178833008,19.340211868286133,0.03884104092059748,0.0404975778219796
570,570,570,570,2021-05-11,19.89525985717773,19.426551818847656,19.36488151550293,0.024127186476569307,0.027388669600183047
571,571,571,571,2021-05-12,19.71640968322754,19.74724578857422,19.062686920166016,-0.0015615395522408093,0.03429331687601511
572,572,572,572,2021-05-13,19.86441993713379,19.75341415405273,18.97635078430176,0.005619574531032789,0.046798731901956936
573,573,573,573,2021-05-14,19.882923126220703,19.987764358520508,19.09352684020996,-0.005245270577502681,0.04134366021621072
574,574,574,574,2021-05-17,19.346378326416016,19.833585739135746,19.32787704467773,-0.024564767013277367,0.0009572330005782614
575,575,575,575,2021-05-18,18.22395706176757,20.123443603515625,19.37105178833008,-0.09439172435756515,-0.05921695626530554
576,576,576,576,2021-05-19,17.860095977783203,19.89525985717773,19.426551818847656,-0.10229390789586945,-0.08063478561052073
577,577,577,577,2021-05-20,18.279460906982425,19.71640968322754,19.74724578857422,-0.0728808540363971,-0.07432858725245906
578,578,578,578,2021-05-21,18.507644653320312,19.86441993713379,19.75341415405273,-0.06830178218681193,-0.06306603461138027
579,579,579,579,2021-05-24,18.347299575805664,19.882923126220703,19.987764358520508,-0.07723328912286187,-0.08207345020132462
580,580,580,580,2021-05-25,18.20545768737793,19.346378326416016,19.833585739135746,-0.058973344767079494,-0.08208944530615991
581,581,581,581,2021-05-26,18.22395706176757,18.22395706176757,20.123443603515625,0.0,-0.09439172435756515
582,582,582,582,2021-05-27,18.322629928588867,17.860095977783203,19.89525985717773,0.02589761843279148,-0.0790454580577643
583,583,583,583,2021-05-28,18.14995384216309,18.279460906982425,19.71640968322754,-0.007084840492744826,-0.07944934530331915
584,584,584,584,2021-06-01,18.08211135864257,18.507644653320312,19.86441993713379,-0.022992298731076,-0.08972366593798387
585,585,585,585,2021-06-02,18.26095962524414,18.347299575805664,19.882923126220703,-0.004705866942695924,-0.08157570648339885
586,586,586,586,2021-06-03,18.02660751342773,18.20545768737793,19.346378326416016,-0.00982398668692619,-0.06821797810013042
587,587,587,587,2021-06-04,18.05127716064453,18.22395706176757,18.22395706176757,-0.009475433932255473,-0.009475433932255473
588,588,588,588,2021-06-07,17.934099197387695,18.322629928588867,17.860095977783203,-0.021204965265108955,0.00414349506836631
589,589,589,589,2021-06-08,17.87242889404297,18.14995384216309,18.279460906982425,-0.015290669636603638,-0.022267178173945967
590,590,590,590,2021-06-09,17.890928268432617,18.08211135864257,18.507644653320312,-0.010573051255907462,-0.03332225123400856
591,591,591,591,2021-06-10,17.995771408081055,18.26095962524414,18.347299575805664,-0.014522140271121753,-0.01915966795397861
592,592,592,592,2021-06-11,18.08211135864257,18.02660751342773,18.20545768737793,0.0030789955998928864,-0.006775239098815722
593,593,593,593,2021-06-14,17.94026756286621,18.05127716064453,18.22395706176757,-0.006149681088512882,-0.01556684412390974
594,594,594,594,2021-06-15,18.05744171142578,17.934099197387695,18.322629928588867,0.006877541641793217,-0.014473261654939118
595,595,595,595,2021-06-16,17.92176628112793,17.87242889404297,18.14995384216309,0.0027605306126805562,-0.012572349385543413
596,596,596,596,2021-06-17,17.72441864013672,17.890928268432617,18.08211135864257,-0.009306930629736754,-0.01978157923106083
597,597,597,597,2021-06-18,17.668916702270508,17.995771408081055,18.26095962524414,-0.018162861618911896,-0.03242123826587884
598,598,598,598,2021-06-21,17.841596603393555,18.08211135864257,18.02660751342773,-0.013301253956389258,-0.010263212858901194
599,599,599,599,2021-06-22,17.749082565307617,17.94026756286621,18.05127716064453,-0.010656752854362073,-0.01674089831138148
600,600,600,600,2021-06-23,17.668916702270508,18.05744171142578,17.934099197387695,-0.02151606054524524,-0.014786496505819202
601,601,601,601,2021-06-24,17.755252838134766,17.92176628112793,17.87242889404297,-0.009291129031657297,-0.006556246865095039
602,602,602,602,2021-06-25,17.816925048828125,17.72441864013672,17.890928268432617,0.005219150515996418,-0.004136354385538832
603,603,603,603,2021-06-28,17.749082565307617,17.668916702270508,17.995771408081055,0.004537112511646457,-0.013708156053963916
604,604,604,604,2021-06-29,17.675079345703125,17.841596603393555,18.08211135864257,-0.009333091728951914,-0.022510203862056155
605,605,605,605,2021-06-30,17.749082565307617,17.749082565307617,17.94026756286621,0.0,-0.010656752854362073
606,606,606,606,2021-07-01,17.952600479125977,17.668916702270508,18.05744171142578,0.01605552743474159,-0.005805984810875353
607,607,607,607,2021-07-02,18.02660751342773,17.755252838134766,17.92176628112793,0.01528306455372741,0.005849938597302318
608,608,608,608,2021-07-06,17.897092819213867,17.816925048828125,17.72441864013672,0.004499528968440858,0.009742163203374732
609,609,609,609,2021-07-07,17.841596603393555,17.749082565307617,17.668916702270508,0.005212327890499857,0.00977308932023302
610,610,610,610,2021-07-08,17.80272674560547,17.675079345703125,17.841596603393555,0.007221885537581851,-0.002178608711548402
611,611,611,611,2021-07-09,17.973297119140625,17.749082565307617,17.749082565307617,0.012632458776841604,0.012632458776841604
612,612,612,612,2021-07-12,17.992250442504883,17.952600479125977,17.668916702270508,0.002208591642475888,0.018299579180925507
613,613,613,613,2021-07-13,17.859586715698242,18.02660751342773,17.755252838134766,-0.009265237377863667,0.005876225954912329
614,614,614,614,2021-07-14,17.853271484375,17.897092819213867,17.816925048828125,-0.002448516934092315,0.0020399948614739927
615,615,615,615,2021-07-15,17.960664749145508,17.841596603393555,17.749082565307617,0.006673626155705437,0.011920739173947537
616,616,616,616,2021-07-16,17.90380859375,17.80272674560547,17.675079345703125,0.005677885730031917,0.012940776308451474
617,617,617,617,2021-07-19,17.556344985961914,17.973297119140625,17.749082565307617,-0.02319842210446066,-0.010859016438541369
618,618,618,618,2021-07-20,17.632152557373047,17.992250442504883,17.952600479125977,-0.020014054733316744,-0.01784966596485693
619,619,619,619,2021-07-21,17.62583351135254,17.859586715698242,18.02660751342773,-0.013088388217866065,-0.022232358571997568
620,620,620,620,2021-07-22,17.695327758789062,17.853271484375,17.897092819213867,-0.008846766584161836,-0.011273622060460786
621,621,621,621,2021-07-23,17.783775329589844,17.960664749145508,17.841596603393555,-0.009848712284665329,-0.0032408127528628095
622,622,622,622,2021-07-26,17.80272674560547,17.90380859375,17.80272674560547,-0.00564582935609681,0.0
623,623,623,623,2021-07-27,17.815359115600586,17.556344985961914,17.973297119140625,0.014753305989702259,-0.008787369534543732
624,624,624,624,2021-07-28,17.695327758789062,17.632152557373047,17.992250442504883,0.0035829545604515456,-0.016502809621545156
625,625,625,625,2021-07-29,17.872217178344727,17.62583351135254,17.859586715698242,0.013978554082761274,0.0007072091223354615
626,626,626,626,2021-07-30,17.72060203552246,17.695327758789062,17.853271484375,0.0014283022658816424,-0.007431100175037897
627,627,627,627,2021-08-02,17.758502960205078,17.783775329589844,17.960664749145508,-0.001421091355259918,-0.011255807720037092
628,628,628,628,2021-08-03,17.809043884277344,17.80272674560547,17.90380859375,0.00035484107362560025,-0.005292991654621271
629,629,629,629,2021-08-04,17.59424591064453,17.815359115600586,17.556344985961914,-0.012411380737334055,0.002158816354595583
630,630,630,630,2021-08-05,17.651107788085938,17.695327758789062,17.632152557373047,-0.002498963076915106,0.0010750378123836057
631,631,631,631,2021-08-06,17.663740158081055,17.872217178344727,17.62583351135254,-0.011664866098218485,0.0021506300229205966
632,632,632,632,2021-08-09,17.59424591064453,17.72060203552246,17.695327758789062,-0.007130464564614525,-0.005712346757427267
633,633,633,633,2021-08-10,17.745872497558594,17.758502960205078,17.783775329589844,-0.0007112346505101508,-0.0021313152763566823
634,634,634,634,2021-08-11,17.79009246826172,17.809043884277344,17.80272674560547,-0.0010641456183032583,-0.0007096821472513115
635,635,635,635,2021-08-12,17.701644897460938,17.59424591064453,17.815359115600586,0.0061042108517666005,-0.00638293157054981
636,636,636,636,2021-08-13,17.809043884277344,17.651107788085938,17.695327758789062,0.00894765915474216,0.006426336207974392
637,637,637,637,2021-08-16,17.815359115600586,17.663740158081055,17.872217178344727,0.008583627032702212,-0.0031813659254898985
638,638,638,638,2021-08-17,17.809043884277344,17.59424591064453,17.72060203552246,0.012208421703533201,0.0049909054205716785
639,639,639,639,2021-08-18,17.581615447998047,17.745872497558594,17.758502960205078,-0.00925607064871814,-0.00996072206105536
640,640,640,640,2021-08-19,17.39208984375,17.79009246826172,17.809043884277344,-0.022372150410222558,-0.023412488802694753
641,641,641,641,2021-08-20,17.4173641204834,17.701644897460938,17.59424591064453,-0.016059568397415735,-0.010053388537335284
642,642,642,642,2021-08-23,17.385770797729492,17.809043884277344,17.651107788085938,-0.023767311108797706,-0.015032313752881943
643,643,643,643,2021-08-24,17.341548919677734,17.815359115600586,17.663740158081055,-0.02659560174164244,-0.018240261435000793
644,644,644,644,2021-08-25,17.328914642333984,17.809043884277344,17.59424591064453,-0.02695985506370946,-0.015080570639860236
645,645,645,645,2021-08-26,17.069896697998047,17.581615447998047,17.745872497558594,-0.029105331732088735,-0.03809200137404034
646,646,646,646,2021-08-27,17.13939094543457,17.39208984375,17.79009246826172,-0.014529530412139557,-0.03657662398259187
647,647,647,647,2021-08-30,17.202564239501953,17.4173641204834,17.701644897460938,-0.012332513662548616,-0.028194027213288564
648,648,648,648,2021-08-31,17.32259750366211,17.385770797729492,17.809043884277344,-0.003633620551102279,-0.027314570269810656
649,649,649,649,2021-09-01,17.17729377746582,17.341548919677734,17.815359115600586,-0.009471768812157944,-0.03581546316268325
650,650,650,650,2021-09-02,17.46158218383789,17.328914642333984,17.809043884277344,0.007655848288374845,-0.01951040733557896
651,651,651,651,2021-09-03,17.41104507446289,17.069896697998047,17.581615447998047,0.019985380257447893,-0.009701632596825882
652,652,652,652,2021-09-07,17.32259750366211,17.13939094543457,17.39208984375,0.010689210533256333,-0.003995629088407893
653,653,653,653,2021-09-08,17.436309814453125,17.202564239501953,17.4173641204834,0.013587833284437023,0.0010877474822637012
654,654,654,654,2021-09-09,17.32259750366211,17.32259750366211,17.385770797729492,0.0,-0.003633620551102279
655,655,655,655,2021-09-10,17.170978546142578,17.17729377746582,17.341548919677734,-0.00036764995726668026,-0.009835936474025475
656,656,656,656,2021-09-13,17.385770797729492,17.46158218383789,17.328914642333984,-0.004341610359831383,0.0032809992183013836
657,657,657,657,2021-09-14,17.265737533569336,17.41104507446289,17.069896697998047,-0.008345710454031319,0.011472877606474086
658,658,658,658,2021-09-15,17.4173641204834,17.32259750366211,17.13939094543457,0.005470693226073964,0.016218381150986616
659,659,659,659,2021-09-16,17.436309814453125,17.436309814453125,17.202564239501953,0.0,0.013587833284437023
660,660,660,660,2021-09-17,17.39208984375,17.32259750366211,17.32259750366211,0.004011658186550804,0.004011658186550804
661,661,661,661,2021-09-20,17.189929962158203,17.170978546142578,17.17729377746582,0.0011036887597697387,0.0007356330313776915
662,662,662,662,2021-09-21,17.031991958618164,17.385770797729492,17.46158218383789,-0.020348757798965722,-0.02460202178112747
663,663,663,663,2021-09-22,17.063581466674805,17.265737533569336,17.41104507446289,-0.01170851036635323,-0.01995650498301893
664,664,664,664,2021-09-23,17.17729377746582,17.4173641204834,17.32259750366211,-0.013783391181174665,-0.008388102659867891
665,665,665,665,2021-09-24,17.13939094543457,17.436309814453125,17.436309814453125,-0.017028767679525658,-0.017028767679525658
666,666,666,666,2021-09-27,17.309961318969727,17.39208984375,17.32259750366211,-0.004722176892950403,-0.0007294624659904825
667,667,667,667,2021-09-28,17.20888328552246,17.189929962158203,17.170978546142578,0.0011025829311686053,0.0022074885993261795
668,668,668,668,2021-09-29,17.309961318969727,17.031991958618164,17.385770797729492,0.016320425762701873,-0.004360432427285121
669,669,669,669,2021-09-30,17.063581466674805,17.063581466674805,17.265737533569336,0.0,-0.01170851036635323
670,670,670,670,2021-10-01,17.158340454101562,17.17729377746582,17.4173641204834,-0.0011033940275925191,-0.014871576697257805
671,671,671,671,2021-10-04,17.215200424194336,17.13939094543457,17.436309814453125,0.004423113925174693,-0.012680973933802742
672,672,672,672,2021-10-05,17.27837562561035,17.309961318969727,17.39208984375,-0.0018247119550036661,-0.006538272235323883
673,673,673,673,2021-10-06,17.25310516357422,17.20888328552246,17.189929962158203,0.0025697122421046714,0.0036751284941294315
674,674,674,674,2021-10-07,17.556720733642578,17.309961318969727,17.031991958618164,0.014255341772626107,0.030808420782450163
675,675,675,675,2021-10-08,17.349332809448242,17.063581466674805,17.063581466674805,0.016746270021420262,0.016746270021420262
676,676,676,676,2021-10-11,16.869747161865234,17.158340454101562,17.17729377746582,-0.016819417530985148,-0.017904253113726454
677,677,677,677,2021-10-12,16.480894088745117,17.215200424194336,17.13939094543457,-0.0426545330495961,-0.038420084983524894
678,678,678,678,2021-10-13,16.39664077758789,17.27837562561035,17.309961318969727,-0.05103111930936011,-0.05276271417088274
679,679,679,679,2021-10-14,16.60403060913086,17.25310516357422,17.20888328552246,-0.03762073831287627,-0.035147700542571214
680,680,680,680,2021-10-15,16.65587615966797,17.556720733642578,17.309961318969727,-0.05131052590296037,-0.037786633213614196
681,681,681,681,2021-10-18,16.416086196899414,17.349332809448242,17.063581466674805,-0.05379149865870303,-0.037946035598678374
682,682,682,682,2021-10-19,16.5845890045166,16.869747161865234,17.158340454101562,-0.016903522892936063,-0.03343863301464045
683,683,683,683,2021-10-20,16.791973114013672,16.480894088745117,17.215200424194336,0.018875130414252927,-0.024584512509413403
684,684,684,684,2021-10-21,16.694765090942383,16.39664077758789,17.27837562561035,0.018182036027891257,-0.033776932931295356
685,685,685,685,2021-10-22,16.519779205322266,16.60403060913086,17.25310516357422,-0.005074153727605335,-0.04250399863093601
686,686,686,686,2021-10-25,16.61699104309082,16.65587615966797,17.556720733642578,-0.0023346184976632545,-0.053525353897725725
687,687,687,687,2021-10-26,16.442007064819336,16.416086196899414,17.349332809448242,0.0015789919478381709,-0.052297443054109105
688,688,688,688,2021-10-27,16.241100311279297,16.5845890045166,16.869747161865234,-0.02071131778687796,-0.03726474644546063
689,689,689,689,2021-10-28,16.558664321899414,16.791973114013672,16.480894088745117,-0.01389406655966774,0.00471881153628706
690,690,690,690,2021-10-29,16.370718002319336,16.694765090942383,16.39664077758789,-0.019410101720979345,-0.0015809808618840737
691,691,691,691,2021-11-01,16.442007064819336,16.519779205322266,16.60403060913086,-0.004707819610438424,-0.009758085137618555
692,692,692,692,2021-11-02,16.351274490356445,16.61699104309082,16.65587615966797,-0.01599065390631338,-0.01828794032757719
693,693,693,693,2021-11-03,16.318870544433594,16.442007064819336,16.416086196899414,-0.0074891416784034215,-0.005921975024971604
694,694,694,694,2021-11-04,16.072595596313477,16.241100311279297,16.5845890045166,-0.01037520314118101,-0.030871636798698532
695,695,695,695,2021-11-05,16.26702308654785,16.558664321899414,16.791973114013672,-0.017612606287685684,-0.03126196212330312
696,696,696,696,2021-11-08,16.12444305419922,16.370718002319336,16.694765090942383,-0.015043625336727762,-0.03416172875966894
697,697,697,697,2021-11-09,16.01426887512207,16.442007064819336,16.519779205322266,-0.026014962042711254,-0.03060030790468027
698,698,698,698,2021-11-10,16.169811248779297,16.351274490356445,16.61699104309082,-0.01109780413044692,-0.026910996891790218
699,699,699,699,2021-11-11,16.15036964416504,16.318870544433594,16.442007064819336,-0.010325524662368912,-0.017737337023671973
700,700,700,700,2021-11-12,16.163330078125,16.072595596313477,16.241100311279297,0.0056452911583451115,-0.0047884830253949184
701,701,701,701,2021-11-15,16.072595596313477,16.26702308654785,16.558664321899414,-0.011952247759158707,-0.029354343812809547
702,702,702,702,2021-11-16,15.981865882873535,16.12444305419922,16.370718002319336,-0.008842300527617475,-0.023752905608093067
703,703,703,703,2021-11-17,15.981865882873535,16.01426887512207,16.442007064819336,-0.0020233825534722305,-0.027985706375857067
704,704,704,704,2021-11-18,15.806882858276367,16.169811248779297,16.351274490356445,-0.022444813048162704,-0.033293529039656544
705,705,705,705,2021-11-19,15.638379096984863,16.15036964416504,16.318870544433594,-0.03170147547459712,-0.04169966577011963
706,706,706,706,2021-11-22,16.00779151916504,16.163330078125,16.072595596313477,-0.00962292783777663,-0.00403196090887159
707,707,707,707,2021-11-23,16.046674728393555,16.072595596313477,16.26702308654785,-0.0016127368952073562,-0.013545708823424207
708,708,708,708,2021-11-24,15.858729362487791,15.981865882873535,16.12444305419922,-0.0077047649685071384,-0.01647893764877839
709,709,709,709,2021-11-26,15.696704864501951,15.981865882873535,16.01426887512207,-0.017842786346816242,-0.019830066117689005
710,710,710,710,2021-11-29,15.482836723327637,15.806882858276367,16.169811248779297,-0.020500318617788893,-0.04248500584714754
711,711,711,711,2021-11-30,14.795862197875977,15.638379096984863,16.15036964416504,-0.05387495045898505,-0.08386851051291155
712,712,712,712,2021-12-01,14.407008171081545,16.00779151916504,16.163330078125,-0.10000026213278612,-0.10866089466430018
713,713,713,713,2021-12-02,14.93844223022461,16.046674728393555,16.072595596313477,-0.06906306240557114,-0.07056441875194097
714,714,714,714,2021-12-03,15.204158782958984,15.858729362487791,15.981865882873535,-0.04127509616735925,-0.04866184622084435
715,715,715,715,2021-12-06,15.08750343322754,15.696704864501951,15.981865882873535,-0.03881078459034526,-0.05596107839976372
716,716,716,716,2021-12-07,14.957883834838867,15.482836723327637,15.806882858276367,-0.033905472095939304,-0.053710717732874835
717,717,717,717,2021-12-08,15.016213417053224,14.795862197875977,15.638379096984863,0.014892759626328633,-0.03978453751972255
718,718,718,718,2021-12-09,14.86715316772461,14.407008171081545,16.00779151916504,0.03193896964441856,-0.0712551978250604
719,719,719,719,2021-12-10,14.80234432220459,14.93844223022461,16.046674728393555,-0.00911058234336215,-0.07754444003200256
720,720,720,720,2021-12-13,14.543109893798828,15.204158782958984,15.858729362487791,-0.043478162691977906,-0.08295869351304563
