,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,APH,APH_6m,APH_12m,APH_6m_ret,APH_12m_ret
481,481,481,481,2020-12-31,63.44967269897461,62.52777862548828,63.22161483764648,0.014743752197052151,0.003607276750424493
482,482,482,482,2021-01-04,62.35795593261719,62.47439956665039,63.82811737060547,-0.0018638615951639403,-0.023033131769374826
483,483,483,483,2021-01-05,63.43510437011719,62.673336029052734,63.49333572387695,0.012154584219217668,-0.000917125444676703
484,484,484,484,2021-01-06,65.01200103759766,62.9984245300293,64.1289291381836,0.03196233116287783,0.013770257998714452
485,485,485,485,2021-01-07,65.94359588623047,62.31914520263672,63.39144134521485,0.058159505747527485,0.04026023839901649
486,486,486,486,2021-01-08,65.67672729492188,62.9984245300293,62.76554107666016,0.04251380546216543,0.0463819186184673
487,487,487,487,2021-01-11,65.83199310302734,63.44967269897461,62.52777862548828,0.037546614548434665,0.052843944726227
488,488,488,488,2021-01-12,65.47295379638672,62.35795593261719,62.47439956665039,0.04995349538293947,0.04799652738618709
489,489,489,489,2021-01-13,65.24005126953125,63.43510437011719,62.673336029052734,0.02845343942185319,0.04095386336685025
490,490,490,490,2021-01-14,64.93922424316406,65.01200103759766,62.9984245300293,-0.0011194363082518421,0.030807115060625945
491,491,491,491,2021-01-15,63.92031097412109,65.94359588623047,62.31914520263672,-0.03068205312309724,0.025692999579471465
492,492,492,492,2021-01-19,64.21627807617188,65.67672729492188,62.9984245300293,-0.022236936566461973,0.019331492100442382
493,493,493,493,2021-01-20,64.99259948730469,65.83199310302734,63.44967269897461,-0.012750542345102645,0.024317332504616873
494,494,494,494,2021-01-21,64.5801773071289,65.47295379638672,62.35795593261719,-0.013635805893747244,0.035636533322436215
495,495,495,495,2021-01-22,64.16290283203125,65.24005126953125,63.43510437011719,-0.016510539408528313,0.011473118380442182
496,496,496,496,2021-01-25,64.44432830810547,64.93922424316406,65.01200103759766,-0.007620909255174668,-0.008731814440904428
497,497,497,497,2021-01-26,63.08575439453125,63.92031097412109,65.94359588623047,-0.013056203370595543,-0.04333766536829031
498,498,498,498,2021-01-27,60.92661666870117,64.21627807617188,65.67672729492188,-0.05122784293989413,-0.0723256292124651
499,499,499,499,2021-01-28,61.54767227172852,64.99259948730469,65.83199310302734,-0.05300491506343086,-0.06507961599451861
500,500,500,500,2021-01-29,60.5918197631836,64.5801773071289,65.47295379638672,-0.061758231554205345,-0.0745519141901384
501,501,501,501,2021-02-01,60.95572280883789,64.16290283203125,65.24005126953125,-0.04998495831133565,-0.06567021909583093
502,502,502,502,2021-02-02,61.61075210571289,64.44432830810547,64.93922424316406,-0.04396936513707428,-0.051255187850531625
503,503,503,503,2021-02-03,61.36814498901367,63.08575439453125,63.92031097412109,-0.027226581056253085,-0.039927308647492166
504,504,504,504,2021-02-04,62.28517150878906,60.92661666870117,64.21627807617188,0.022298215695699453,-0.030071916735693982
505,505,505,505,2021-02-05,62.83346557617188,61.54767227172852,64.99259948730469,0.020891014346841263,-0.03322122715763287
506,506,506,506,2021-02-08,64.19202423095703,60.5918197631836,64.5801773071289,0.0594173352416949,-0.006010405860701007
507,507,507,507,2021-02-09,64.14834594726562,60.95572280883789,64.16290283203125,0.05237610172288587,-0.00022687384957831291
508,508,508,508,2021-02-10,63.71651077270508,61.61075210571289,64.44432830810547,0.034178428196739,-0.011293740729529045
509,509,509,509,2021-02-11,64.33271789550781,61.36814498901367,63.08575439453125,0.04830800909861077,0.01976616611696813
510,510,510,510,2021-02-12,65.9387435913086,62.28517150878906,60.92661666870117,0.05865877855058921,0.0822649803428559
511,511,511,511,2021-02-16,65.86111450195312,62.83346557617188,61.54767227172852,0.0481852926305788,0.07008294661707226
512,512,512,512,2021-02-17,65.00230407714844,64.19202423095703,60.5918197631836,0.012622749568951042,0.07279009495345612
513,513,513,513,2021-02-18,63.43510437011719,64.14834594726562,60.95572280883789,-0.011118627715432816,0.04067512363121084
514,514,514,514,2021-02-19,64.25508880615234,63.71651077270508,61.61075210571289,0.008452723272442286,0.04292005226461537
515,515,515,515,2021-02-22,63.07120132446289,64.33271789550781,61.36814498901367,-0.01960925346095177,0.027751471643050474
516,516,516,516,2021-02-23,61.80968475341797,65.9387435913086,62.28517150878906,-0.06261961652594905,-0.007634028194078213
517,517,517,517,2021-02-24,62.85771560668945,65.86111450195312,62.83346557617188,-0.045602005340717455,0.00038594131797764497
518,518,518,518,2021-02-25,60.75194549560547,65.00230407714844,64.19202423095703,-0.06538781419960749,-0.05359043863415924
519,519,519,519,2021-02-26,60.9799919128418,63.43510437011719,64.14834594726562,-0.03870274167046117,-0.04939104800969352
520,520,520,520,2021-03-01,63.05665588378906,64.25508880615234,63.71651077270508,-0.018651175255220087,-0.01035610520591601
521,521,521,521,2021-03-02,62.60541534423828,63.07120132446289,64.33271789550781,-0.007385081787620096,-0.026849519307968528
522,522,522,522,2021-03-03,60.98969650268555,61.80968475341797,65.9387435913086,-0.01326633931241783,-0.0750552227579202
523,523,523,523,2021-03-04,58.26286315917969,62.85771560668945,65.86111450195312,-0.07309925922635296,-0.11536779175742784
524,524,524,524,2021-03-05,59.73787689208984,60.75194549560547,65.00230407714844,-0.016691952747241445,-0.08098831664198358
525,525,525,525,2021-03-08,59.52439498901367,60.9799919128418,63.43510437011719,-0.02387007407132158,-0.06164897843134565
526,526,526,526,2021-03-09,60.35892868041992,63.05665588378906,64.25508880615234,-0.04278259234585713,-0.060635821973362036
527,527,527,527,2021-03-10,60.25218963623047,62.60541534423828,63.07120132446289,-0.0375882133369535,-0.04469570309482973
528,528,528,528,2021-03-11,62.02802276611328,60.98969650268555,61.80968475341797,0.01702461764803198,0.003532423981231103
529,529,529,529,2021-03-12,62.192989349365234,58.26286315917969,62.85771560668945,0.06745508162631952,-0.010575094097970639
530,530,530,530,2021-03-15,63.9008903503418,59.73787689208984,60.75194549560547,0.06968800491138993,0.05183282327911809
531,531,531,531,2021-03-16,63.37688827514648,59.52439498901367,60.9799919128418,0.06472125062075573,0.03930627550312815
532,532,532,532,2021-03-17,63.33805847167969,60.35892868041992,63.05665588378906,0.049356903052955925,0.0044626944443302285
533,533,533,533,2021-03-18,63.0760612487793,60.25218963623047,62.60541534423828,0.046867535098687796,0.0075176548538677945
534,534,534,534,2021-03-19,62.39677810668945,62.02802276611328,60.98969650268555,0.005944979770943659,0.02307080842650122
535,535,535,535,2021-03-22,62.936561584472656,62.192989349365234,58.26286315917969,0.011955885106767372,0.08021745193887875
536,536,536,536,2021-03-23,61.20534896850586,63.9008903503418,59.73787689208984,-0.04218315843578102,0.024565186323358246
537,537,537,537,2021-03-24,61.90561676025391,63.37688827514648,59.52439498901367,-0.023214637937178928,0.04000413228357447
538,538,538,538,2021-03-25,62.73231887817383,63.33805847167969,60.35892868041992,-0.009563595855668683,0.03932127772380123
539,539,539,539,2021-03-26,64.66777801513672,63.0760612487793,60.25218963623047,0.025234878888196643,0.07328511055888831
540,540,540,540,2021-03-29,64.39545440673828,62.39677810668945,62.02802276611328,0.032031722801959095,0.038167130516988834
541,541,541,541,2021-03-30,63.79244613647461,62.936561584472656,62.192989349365234,0.013599162878531246,0.025717638014222555
542,542,542,542,2021-03-31,64.16202545166016,61.20534896850586,63.9008903503418,0.04830748509702487,0.004086564363761758
543,543,543,543,2021-04-01,65.21244049072266,61.90561676025391,63.37688827514648,0.05341718415108132,0.028962485624211443
544,544,544,544,2021-04-05,66.93392944335938,62.73231887817383,63.33805847167969,0.06697680940736594,0.05677267441482292
545,545,545,545,2021-04-06,66.40872955322266,64.66777801513672,63.0760612487793,0.02692146833432929,0.05283570721543507
546,546,546,546,2021-04-07,65.44585418701172,64.39545440673828,62.39677810668945,0.016311706935692172,0.048865921812642155
547,547,547,547,2021-04-08,66.19475555419922,63.79244613647461,62.936561584472656,0.03765821132779923,0.05176949435589129
548,548,548,548,2021-04-09,66.58380889892578,64.16202545166016,61.20534896850586,0.03774480980327222,0.08787565173735867
549,549,549,549,2021-04-12,65.86408233642578,65.21244049072266,61.90561676025391,0.009992600197133106,0.06394356091309272
550,550,550,550,2021-04-13,65.97106170654297,66.93392944335938,62.73231887817383,-0.014385346039353597,0.051627978788075346
551,551,551,551,2021-04-14,65.85435485839844,66.40872955322266,64.66777801513672,-0.008347918994293102,0.018348811103173768
552,552,552,552,2021-04-15,66.64215850830078,65.44585418701172,64.39545440673828,0.018279298760019547,0.03488917226007504
553,553,553,553,2021-04-16,66.60325622558594,66.19475555419922,63.79244613647461,0.006171193895447624,0.044061801347106355
554,554,554,554,2021-04-19,65.65984344482422,66.58380889892578,64.16202545166016,-0.013876728733018928,0.023344306583533925
555,555,555,555,2021-04-20,64.95956420898438,65.86408233642578,65.21244049072266,-0.01373310149257434,-0.0038777306881231377
556,556,556,556,2021-04-21,65.87379455566406,65.97106170654297,66.93392944335938,-0.0014743911703525292,-0.015838527582523243
557,557,557,557,2021-04-22,65.74736022949219,65.85435485839844,66.40872955322266,-0.0016247160743783073,-0.009959072070493735
558,558,558,558,2021-04-23,66.91448211669922,66.64215850830078,65.44585418701172,0.004086356362009491,0.022440350850809976
559,559,559,559,2021-04-26,67.08954620361328,66.60325622558594,66.19475555419922,0.007301294344833176,0.013517545943370513
560,560,560,560,2021-04-27,66.38928985595703,65.65984344482422,66.58380889892578,0.011109475333211716,-0.002921416575372371
561,561,561,561,2021-04-28,65.66954803466797,64.95956420898438,65.86408233642578,0.010929627289362198,-0.0029535718840528746
562,562,562,562,2021-04-29,66.75885009765625,65.87379455566406,65.97106170654297,0.013435624104579436,0.011941423568678777
563,563,563,563,2021-04-30,65.4944839477539,65.74736022949219,65.85435485839844,-0.0038461815174877234,-0.005464648638929592
564,564,564,564,2021-05-03,64.43437194824219,66.91448211669922,66.64215850830078,-0.03706387750459916,-0.03312897735423137
565,565,565,565,2021-05-04,64.25931549072266,67.08954620361328,66.60325622558594,-0.04218586759107035,-0.03519258468271169
566,566,566,566,2021-05-05,65.0665512084961,66.38928985595703,65.65984344482422,-0.01992397644756927,-0.009035846039241346
567,567,567,567,2021-05-06,65.11517333984375,65.66954803466797,64.95956420898438,-0.008441883817009943,0.0023954768286122974
568,568,568,568,2021-05-07,66.2433853149414,66.75885009765625,65.87379455566406,-0.007721295108600756,0.005610588577299014
569,569,569,569,2021-05-10,65.22217559814453,65.4944839477539,65.74736022949219,-0.004157729524620679,-0.007987919659656173
570,570,570,570,2021-05-11,64.49271392822266,64.43437194824219,66.91448211669922,0.0009054481050476682,-0.03619198881720376
571,571,571,571,2021-05-12,62.4113655090332,64.25931549072266,67.08954620361328,-0.028757697892942025,-0.06973039704847672
572,572,572,572,2021-05-13,63.51039505004883,65.0665512084961,66.38928985595703,-0.02391637684101,-0.04336384395968773
573,573,573,573,2021-05-14,64.54135131835938,65.11517333984375,65.66954803466797,-0.008812416400852285,-0.017179906822459068
574,574,574,574,2021-05-17,64.6775131225586,66.2433853149414,66.75885009765625,-0.02363816681376074,-0.031176944660566086
575,575,575,575,2021-05-18,63.89942169189453,65.22217559814453,65.4944839477539,-0.020280738784304364,-0.02435414648250045
576,576,576,576,2021-05-19,64.13286590576172,64.49271392822266,64.43437194824219,-0.005579669400506693,-0.004679273396544614
577,577,577,577,2021-05-20,64.7650375366211,62.4113655090332,64.25931549072266,0.037712234116191956,0.007870019187668609
578,578,578,578,2021-05-21,64.53160858154297,63.51039505004883,65.0665512084961,0.016079470623499903,-0.008221468896345563
579,579,579,579,2021-05-24,65.23188781738281,64.54135131835938,65.11517333984375,0.010699132957679547,0.001792431342076295
580,580,580,580,2021-05-25,65.1249008178711,64.6775131225586,66.2433853149414,0.0069172062083577845,-0.016884470679641383
581,581,581,581,2021-05-26,65.26104736328125,63.89942169189453,65.22217559814453,0.0213088888026578,0.0005959900107628258
582,582,582,582,2021-05-27,65.3486099243164,64.13286590576172,64.49271392822266,0.018956645728901655,0.01327120451228514
583,583,583,583,2021-05-28,65.41667938232422,64.7650375366211,62.4113655090332,0.010061630016575895,0.048153310679543315
584,584,584,584,2021-06-01,65.73763275146484,64.53160858154297,63.51039505004883,0.01868889055195222,0.03506886864206815
585,585,585,585,2021-06-02,65.90298461914062,65.23188781738281,64.54135131835938,0.01028786417521066,0.021097068359551496
586,586,586,586,2021-06-03,66.17530059814453,65.1249008178711,64.6775131225586,0.016129003915276607,0.023157777769651666
587,587,587,587,2021-06-04,67.26461791992188,65.26104736328125,63.89942169189453,0.030700864261150818,0.05266395436649485
588,588,588,588,2021-06-07,66.32119750976562,65.3486099243164,64.13286590576172,0.014883064637114973,0.03412184334970303
589,589,589,589,2021-06-08,66.3017349243164,65.41667938232422,64.7650375366211,0.013529508840085303,0.023727267768916205
590,590,590,590,2021-06-09,66.27256774902344,65.73763275146484,64.53160858154297,0.00813742410806051,0.02697839408854308
591,591,591,591,2021-06-10,66.39898681640625,65.90298461914062,65.23188781738281,0.007526247864676705,0.017891541055668148
592,592,592,592,2021-06-11,66.57406616210938,66.17530059814453,65.1249008178711,0.0060258972813191924,0.022252092917439237
593,593,593,593,2021-06-14,66.43790435791016,67.26461791992188,65.26104736328125,-0.012290466928629784,0.018033069375638977
594,594,594,594,2021-06-15,66.55461120605469,66.32119750976562,65.3486099243164,0.003519443331141403,0.018454888070840614
595,595,595,595,2021-06-16,66.35037231445312,66.3017349243164,65.41667938232422,0.0007335764319325033,0.014273010200838598
596,596,596,596,2021-06-17,65.54310607910156,66.27256774902344,65.73763275146484,-0.011006992707516261,-0.002959137167271142
597,597,597,597,2021-06-18,64.4635238647461,66.39898681640625,65.90298461914062,-0.029148983206802925,-0.02184211781474399
598,598,598,598,2021-06-21,65.33590698242188,66.57406616210938,66.17530059814453,-0.018598220764712736,-0.012684394451336956
599,599,599,599,2021-06-22,65.82328796386719,66.43790435791016,67.26461791992188,-0.009250990078373711,-0.02142775801938812
600,600,600,600,2021-06-23,65.7258071899414,66.55461120605469,66.32119750976562,-0.01245299162739133,-0.008977375894585582
601,601,601,601,2021-06-24,66.32038879394531,66.35037231445312,66.3017349243164,-0.0004518967936715246,0.0002813481374235316
602,602,602,602,2021-06-25,66.21317291259766,65.54310607910156,66.27256774902344,0.010223299956023002,-0.0008962205395558476
603,603,603,603,2021-06-28,66.6712875366211,64.4635238647461,66.39898681640625,0.03424826226545119,0.0041009770370104
604,604,604,604,2021-06-29,66.76876068115234,65.33590698242188,66.57406616210938,0.021930570262320925,0.0029244799103735897
605,605,605,605,2021-06-30,66.6810531616211,65.82328796386719,66.43790435791016,0.01303133319965366,0.0036597903871420367
606,606,606,606,2021-07-01,67.2171401977539,65.7258071899414,66.55461120605469,0.02269021974127594,0.009954666997422867
607,607,607,607,2021-07-02,68.1821060180664,66.32038879394531,66.35037231445312,0.028071566798339775,0.027606984553638636
608,608,608,608,2021-07-06,67.55829620361328,66.21317291259766,65.54310607910156,0.02031504052511135,0.030746027234041406
609,609,609,609,2021-07-07,68.07487487792969,66.6712875366211,64.4635238647461,0.021052350916991536,0.056021619617952156
610,610,610,610,2021-07-08,67.35358428955078,66.76876068115234,65.33590698242188,0.008758940594856934,0.030881599419317007
611,611,611,611,2021-07-09,68.53302001953125,66.6810531616211,65.82328796386719,0.027773509416855857,0.04116676847184442
612,612,612,612,2021-07-12,68.59150695800781,67.2171401977539,65.7258071899414,0.02044667113492915,0.043600830337234164
613,613,613,613,2021-07-13,68.16262817382812,68.1821060180664,66.32038879394531,-0.0002856738428279604,0.027777873643150208
614,614,614,614,2021-07-14,68.08464813232422,67.55829620361328,66.21317291259766,0.007791077606879915,0.028264394189309483
615,615,615,615,2021-07-15,67.3438491821289,68.07487487792969,66.6712875366211,-0.010738553645697313,0.010087725471604081
616,616,616,616,2021-07-16,66.31063842773438,67.35358428955078,66.76876068115234,-0.015484637867716367,-0.006861326296075609
617,617,617,617,2021-07-19,65.68680572509766,68.53302001953125,66.6810531616211,-0.04153055408360018,-0.014910493901672317
618,618,618,618,2021-07-20,66.87598419189453,68.59150695800781,67.2171401977539,-0.0250107169560152,-0.005075431725534374
619,619,619,619,2021-07-21,68.3770523071289,68.16262817382812,68.1821060180664,0.003145772676985903,0.0028592001691887248
620,620,620,620,2021-07-22,68.26009368896484,68.08464813232422,67.55829620361328,0.0025768739569549393,0.010388028188816678
621,621,621,621,2021-07-23,69.20557403564453,67.3438491821289,68.07487487792969,0.02764506151824886,0.016609639896399297
622,622,622,622,2021-07-26,68.9521484375,66.31063842773438,67.35358428955078,0.03983538799199393,0.023733913566901688
623,623,623,623,2021-07-27,68.61099243164062,65.68680572509766,68.53302001953125,0.044517109246883235,0.0011377349500598655
624,624,624,624,2021-07-28,68.98139953613281,66.87598419189453,68.59150695800781,0.03148238294627537,0.005684269021289934
625,625,625,625,2021-07-29,70.14131927490234,68.3770523071289,68.16262817382812,0.02580203311264273,0.029028973120404977
626,626,626,626,2021-07-30,70.65791320800781,68.26009368896484,68.08464813232422,0.03512769159047613,0.037795085181058674
627,627,627,627,2021-08-02,70.8431167602539,69.20557403564453,67.3438491821289,0.023662006239063338,0.05196120537543614
628,628,628,628,2021-08-03,71.96406555175781,68.9521484375,66.31063842773438,0.04368126566770991,0.08525671382555866
629,629,629,629,2021-08-04,71.69113159179688,68.61099243164062,65.68680572509766,0.04489279415722036,0.09140840082599855
630,630,630,630,2021-08-05,71.81786346435547,68.98139953613281,66.87598419189453,0.04111925747080414,0.0738961726272418
631,631,631,631,2021-08-06,71.76911163330078,70.14131927490234,68.3770523071289,0.0232073245160771,0.04960815378433958
632,632,632,632,2021-08-09,71.57415771484375,70.65791320800781,68.26009368896484,0.012967330412640754,0.04855053438660417
633,633,633,633,2021-08-10,71.76911163330078,70.8431167602539,69.20557403564453,0.01307106343415998,0.0370423572577534
634,634,634,634,2021-08-11,71.85684204101562,71.96406555175781,68.9521484375,-0.0014899590499798387,0.04212622332063387
635,635,635,635,2021-08-12,72.04203033447266,71.69113159179688,68.61099243164062,0.0048945906541657536,0.050007116662107665
636,636,636,636,2021-08-13,72.12002563476562,71.81786346435547,68.98139953613281,0.004207340010332183,0.04549960017828836
637,637,637,637,2021-08-16,72.61711883544922,71.76911163330078,70.14131927490234,0.011815768411364447,0.03529730529937081
638,638,638,638,2021-08-17,72.23697662353516,71.57415771484375,70.65791320800781,0.009260589713568468,0.022348005252841086
639,639,639,639,2021-08-18,72.04203033447266,71.76911163330078,70.8431167602539,0.0038027320522835417,0.01692350123832198
640,640,640,640,2021-08-19,72.24674987792969,71.85684204101562,71.96406555175781,0.005426175515638398,0.003928131686342207
641,641,641,641,2021-08-20,72.58789825439453,72.04203033447266,71.69113159179688,0.007577075734644723,0.012508753072887346
642,642,642,642,2021-08-23,73.35791015625,72.12002563476562,71.81786346435547,0.017164227419348643,0.021443783170448816
643,643,643,643,2021-08-24,73.43589782714844,72.61711883544922,71.76911163330078,0.011275288868931588,0.0232242834823424
644,644,644,644,2021-08-25,73.86477661132812,72.23697662353516,71.57415771484375,0.022534165518530713,0.03200343489350388
645,645,645,645,2021-08-26,73.70880889892578,72.04203033447266,71.76911163330078,0.023136196421931654,0.027026909229916907
646,646,646,646,2021-08-27,74.81026458740234,72.24674987792969,71.85684204101562,0.035482768620097804,0.04110147986604962
647,647,647,647,2021-08-30,74.98571014404297,72.58789825439453,72.04203033447266,0.0330332183092692,0.04086058924080249
648,648,648,648,2021-08-31,74.69328308105469,73.35791015625,72.12002563476562,0.018203530089125897,0.03568020703875918
649,649,649,649,2021-09-01,74.4106216430664,73.43589782714844,72.61711883544922,0.013273124517551915,0.024698071699612134
650,650,650,650,2021-09-02,74.89797973632812,73.86477661132812,72.23697662353516,0.01398776483731412,0.03683713296392299
651,651,651,651,2021-09-03,75.09292602539062,73.70880889892578,72.04203033447266,0.018778177902221138,0.04234882993654465
652,652,652,652,2021-09-07,74.05972290039062,74.81026458740234,72.24674987792969,-0.010032603027821718,0.025094181060382637
653,653,653,653,2021-09-08,73.65033721923828,74.98571014404297,72.58789825439453,-0.01780836538374464,0.01463658530407197
654,654,654,654,2021-09-09,73.31893157958984,74.69328308105469,73.35791015625,-0.018399934301635112,-0.0005313479702070412
655,655,655,655,2021-09-10,73.45539093017578,74.4106216430664,73.43589782714844,-0.012837289781997607,0.0002654437898099715
656,656,656,656,2021-09-13,74.00125122070312,74.89797973632812,73.86477661132812,-0.011972666269261967,0.0018476277278021147
657,657,657,657,2021-09-14,73.8160400390625,75.09292602539062,73.70880889892578,-0.017004078199008843,0.0014547940977280849
658,658,658,658,2021-09-15,74.47886657714844,74.05972290039062,74.81026458740234,0.005659536119539066,-0.004429846787491698
659,659,659,659,2021-09-16,74.53734588623047,73.65033721923828,74.98571014404297,0.012043511278866159,-0.0059793293542358406
660,660,660,660,2021-09-17,73.80630493164062,73.31893157958984,74.69328308105469,0.006647305703326056,-0.011874938586533212
661,661,661,661,2021-09-20,72.46347045898438,73.45539093017578,74.4106216430664,-0.013503712370604548,-0.02616765108376795
662,662,662,662,2021-09-21,72.14119720458984,74.00125122070312,74.89797973632812,-0.02513544008284141,-0.036807168116460454
663,663,663,663,2021-09-22,73.79164123535156,73.8160400390625,75.09292602539062,-0.0003305352562671393,-0.017328993007930893
664,664,664,664,2021-09-23,75.23699951171875,74.47886657714844,74.05972290039062,0.010179168526752491,0.015896314018235547
665,665,665,665,2021-09-24,75.67646789550781,74.53734588623047,73.65033721923828,0.01528256735913347,0.02751013441035921
666,666,666,666,2021-09-27,75.46161651611328,73.80630493164062,73.31893157958984,0.022427780201241587,0.029224170215812473
667,667,667,667,2021-09-28,73.8697738647461,72.46347045898438,73.45539093017578,0.019407066717260113,0.005641286899748632
668,668,668,668,2021-09-29,72.79550170898438,72.14119720458984,74.00125122070312,0.009069776074535518,-0.016293636821392288
669,669,669,669,2021-09-30,71.51617431640625,73.79164123535156,73.8160400390625,-0.030836377682506355,-0.031156720428773932
670,670,670,670,2021-10-01,72.86387634277344,75.23699951171875,74.47886657714844,-0.03154196983328239,-0.021683872333128518
671,671,671,671,2021-10-04,71.81891632080078,75.67646789550781,74.53734588623047,-0.05097425503570596,-0.03647070516273743
672,672,672,672,2021-10-05,72.84435272216797,75.46161651611328,73.80630493164062,-0.034683378315735536,-0.013033469299995604
673,673,673,673,2021-10-06,72.78575897216797,73.8697738647461,72.46347045898438,-0.014674674577492719,0.004447599751187914
674,674,674,674,2021-10-07,73.83071899414062,72.79550170898438,72.14119720458984,0.014220896358332125,0.023419652778416733
675,675,675,675,2021-10-08,73.9674301147461,71.51617431640625,73.79164123535156,0.034275544263523416,0.002382232952833574
676,676,676,676,2021-10-11,73.31312561035156,72.86387634277344,75.23699951171875,0.006165596590891331,-0.025570848304065197
677,677,677,677,2021-10-12,72.26815795898438,71.81891632080078,75.67646789550781,0.006255199342982687,-0.045037909819331756
678,678,678,678,2021-10-13,72.6880874633789,72.84435272216797,75.46161651611328,-0.002145193868151485,-0.03675416961339739
679,679,679,679,2021-10-14,74.64127349853516,72.78575897216797,73.8697738647461,0.025492823768956008,0.010444050298592522
680,680,680,680,2021-10-15,75.26630401611328,73.83071899414062,72.79550170898438,0.019444277958156952,0.03394168937809461
681,681,681,681,2021-10-18,75.66671752929688,73.9674301147461,71.51617431640625,0.022973454828897788,0.0580364267602953
682,682,682,682,2021-10-19,76.0085220336914,73.31312561035156,72.86387634277344,0.036765536878968774,0.043157814938703076
683,683,683,683,2021-10-20,76.516357421875,72.26815795898438,71.81891632080078,0.05878383485713967,0.06540673880529857
684,684,684,684,2021-10-21,77.62966918945312,72.6880874633789,72.84435272216797,0.06798337799937082,0.06569234660559875
685,685,685,685,2021-10-22,77.44412231445312,74.64127349853516,72.78575897216797,0.03755092436857965,0.06400102723482526
686,686,686,686,2021-10-25,77.26832580566406,75.26630401611328,73.83071899414062,0.026599177622992798,0.04656065738430981
687,687,687,687,2021-10-26,76.91675567626953,75.66671752929688,73.9674301147461,0.016520316828712245,0.03987330041003356
688,688,688,688,2021-10-27,73.9967269897461,76.0085220336914,73.31312561035156,-0.02646801950778055,0.009324406423861564
689,689,689,689,2021-10-28,74.83659362792969,76.516357421875,72.26815795898438,-0.021953002606800665,0.03554035057048255
690,690,690,690,2021-10-29,74.97332000732422,77.62966918945312,72.6880874633789,-0.034218221072746746,0.031438886668969435
691,691,691,691,2021-11-01,75.15887451171875,77.44412231445312,74.64127349853516,-0.029508344009057108,0.006934514765396527
692,692,692,692,2021-11-02,76.01828002929688,77.26832580566406,75.26630401611328,-0.01617798448889851,0.00999087205109217
693,693,693,693,2021-11-03,76.535888671875,76.91675567626953,75.66671752929688,-0.0049516779672499345,0.011486835572609433
694,694,694,694,2021-11-04,77.26832580566406,73.9967269897461,76.0085220336914,0.044212750333826545,0.016574506887717666
695,695,695,695,2021-11-05,79.53402709960938,74.83659362792969,76.516357421875,0.06276920479617565,0.039438229672857705
696,696,696,696,2021-11-08,79.73912048339844,74.97332000732422,77.62966918945312,0.0635666191067521,0.027173261408563354
697,697,697,697,2021-11-09,80.36414337158203,75.15887451171875,77.44412231445312,0.06925687609986331,0.03770487636585895
698,698,698,698,2021-11-10,80.36414337158203,76.01828002929688,77.26832580566406,0.05716866180884783,0.040065803595954685
699,699,699,699,2021-11-11,80.88172912597656,76.535888671875,76.91675567626953,0.05678173376588158,0.05154889093860082
700,700,700,700,2021-11-12,82.05364227294922,77.26832580566406,73.9967269897461,0.06193115247922676,0.10888204939550361
701,701,701,701,2021-11-15,82.97164154052734,79.53402709960938,74.83659362792969,0.04322193363367188,0.10870414483378599
702,702,702,702,2021-11-16,83.0497817993164,79.73912048339844,74.97332000732422,0.04151865854360959,0.1077244784038267
703,703,703,703,2021-11-17,82.9130630493164,80.36414337158203,75.15887451171875,0.03171712620576139,0.10317063138550098
704,704,704,704,2021-11-18,82.7763442993164,80.36414337158203,76.01828002929688,0.03001588552472967,0.08890051534203391
705,705,705,705,2021-11-19,83.1474380493164,80.88172912597656,76.535888671875,0.028012617284812302,0.08638495602744567
706,706,706,706,2021-11-22,82.28803253173828,82.05364227294922,77.26832580566406,0.002856549109780726,0.06496461096748973
707,707,707,707,2021-11-23,82.81541442871094,82.97164154052734,79.53402709960938,-0.0018828976854712298,0.041257653469400024
708,708,708,708,2021-11-24,82.32710266113281,83.0497817993164,79.73912048339844,-0.008701758421592154,0.0324556147853825
709,709,709,709,2021-11-26,79.70982360839844,82.9130630493164,80.36414337158203,-0.03863371250695069,-0.008141936636569369
710,710,710,710,2021-11-29,80.9891586303711,82.7763442993164,80.36414337158203,-0.02159053633104302,0.007777290126756764
711,711,711,711,2021-11-30,78.69416046142578,83.1474380493164,80.88172912597656,-0.053558807010377074,-0.027046512088577557
712,712,712,712,2021-12-01,78.11798095703125,82.28803253173828,82.05364227294922,-0.05067628239985755,-0.04796449257945301
713,713,713,713,2021-12-02,79.5535659790039,82.81541442871094,82.97164154052734,-0.03938697248825451,-0.04119570853438981
714,714,714,714,2021-12-03,79.75865173339844,82.32710266113281,83.0497817993164,-0.031198121210537333,-0.039628401118147916
715,715,715,715,2021-12-06,80.81336975097656,79.70982360839844,82.9130630493164,0.013844543779191865,-0.025324034851914146
716,716,716,716,2021-12-07,81.88761901855469,80.9891586303711,82.7763442993164,0.011093588368834784,-0.010736464484927266
717,717,717,717,2021-12-08,81.58487701416016,78.69416046142578,83.1474380493164,0.03673355857390903,-0.018792654010932552
718,718,718,718,2021-12-09,81.16494750976562,78.11798095703125,82.28803253173828,0.039004676201377375,-0.013648218184576066
719,719,719,719,2021-12-10,82.29779815673828,79.5535659790039,82.81541442871094,0.03449540123014283,-0.006250240677334706
720,720,720,720,2021-12-13,81.64348602294922,79.75865173339844,82.32710266113281,0.02363172205883113,-0.008303664480911355
