,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AMCR,AMCR_6m,AMCR_12m,AMCR_6m_ret,AMCR_12m_ret
159,159,159,159,2019-09-23,8.027106285095215,8.50124740600586,8.02751350402832,-0.05577312343311869,-5.0727903839864474e-05
160,160,160,160,2019-09-24,7.985516548156738,8.043743133544922,8.109679222106934,-0.007238742513465013,-0.015310429740763243
161,161,161,161,2019-09-25,8.027106285095215,8.118606567382812,8.060380935668945,-0.011270441735064196,-0.0041281734497786715
162,162,162,162,2019-09-26,7.993834018707275,8.168516159057617,8.368155479431152,-0.021384806854626404,-0.04473165701138748
163,163,163,163,2019-09-27,8.09365177154541,8.143561363220215,8.434700965881348,-0.006128718069248862,-0.04043405874321959
164,164,164,164,2019-09-30,8.110292434692383,8.035426139831543,8.40142822265625,0.00931702856301908,-0.03465313042593843
165,165,165,165,2019-10-01,7.94392728805542,8.027106285095215,8.50124740600586,-0.010362264318617864,-0.06555745190484763
166,166,166,166,2019-10-02,7.835788726806641,7.985516548156738,8.043743133544922,-0.01874992311983359,-0.025852939767686767
167,167,167,167,2019-10-03,7.94392728805542,8.027106285095215,8.118606567382812,-0.010362264318617864,-0.021515918757435748
168,168,168,168,2019-10-04,7.894015789031982,7.993834018707275,8.168516159057617,-0.01248690296066901,-0.03360467980726911
169,169,169,169,2019-10-07,7.810832977294922,8.09365177154541,8.143561363220215,-0.03494328669350277,-0.040857847210194254
170,170,170,170,2019-10-08,7.677741050720215,8.110292434692383,8.035426139831543,-0.05333363592684981,-0.044513518373131
171,171,171,171,2019-10-09,7.752603530883789,7.94392728805542,8.027106285095215,-0.02408427849777872,-0.03419697515667941
172,172,172,172,2019-10-10,7.752603530883789,7.835788726806641,7.985516548156738,-0.010616059062219296,-0.029166931890800663
173,173,173,173,2019-10-11,7.985516548156738,7.94392728805542,8.027106285095215,0.005235352564700868,-0.005181161860993488
174,174,174,174,2019-10-14,7.977197647094727,7.894015789031982,7.993834018707275,0.010537331098110725,-0.0020811504934448166
175,175,175,175,2019-10-15,7.977197647094727,7.810832977294922,8.09365177154541,0.02129922253918437,-0.014388328993853894
176,176,176,176,2019-10-16,7.810832977294922,7.677741050720215,8.110292434692383,0.01733477668698158,-0.03692338590856481
177,177,177,177,2019-10-17,7.977197647094727,7.752603530883789,7.94392728805542,0.028970153744639404,0.004188149995951296
178,178,178,178,2019-10-18,7.977197647094727,7.752603530883789,7.835788726806641,0.028970153744639404,0.01804654581922538
179,179,179,179,2019-10-21,8.052062034606934,7.985516548156738,7.94392728805542,0.008333272625370203,0.013612252810282666
180,180,180,180,2019-10-22,8.035426139831543,7.977197647094727,7.894015789031982,0.007299366934705898,0.017913613879014134
181,181,181,181,2019-10-23,8.07701587677002,7.977197647094727,7.810832977294922,0.012512944280833604,0.034078682804875804
182,182,182,182,2019-10-24,7.877377510070801,7.810832977294922,7.677741050720215,0.008519518080762456,0.026001978711154727
183,183,183,183,2019-10-25,8.085335731506348,7.977197647094727,7.752603530883789,0.013555898850143855,0.04291876906861858
184,184,184,184,2019-10-28,7.968879699707031,7.977197647094727,7.752603530883789,-0.0010427154692255192,0.02789723064795835
185,185,185,185,2019-10-29,7.885695934295654,8.052062034606934,7.985516548156738,-0.0206613038494059,-0.012500207501808358
186,186,186,186,2019-10-30,7.952242374420166,8.035426139831543,7.977197647094727,-0.010352128681643369,-0.0031283257327401337
187,187,187,187,2019-10-31,7.918972015380859,8.07701587677002,7.977197647094727,-0.01956711040320025,-0.007299008284578856
188,188,188,188,2019-11-01,8.09365177154541,7.877377510070801,7.810832977294922,0.027455109419107337,0.03620853180097505
189,189,189,189,2019-11-04,8.22674560546875,8.085335731506348,7.977197647094727,0.017489672495771158,0.031282659577189786
190,190,190,190,2019-11-05,8.318246841430664,7.968879699707031,7.977197647094727,0.04384143755319547,0.04275300793884007
191,191,191,191,2019-11-06,8.293292045593262,7.885695934295654,8.052062034606934,0.05168803295152835,0.02995878694793297
192,192,192,192,2019-11-07,8.13524341583252,7.952242374420166,8.035426139831543,0.0230125080192487,0.012422150893302675
193,193,193,193,2019-11-08,8.12692642211914,7.918972015380859,8.07701587677002,0.026260278017699257,0.006179329855307891
194,194,194,194,2019-11-11,8.160198211669922,8.09365177154541,7.877377510070801,0.008222053777809712,0.03590290058303669
195,195,195,195,2019-11-12,8.176836013793945,8.22674560546875,8.085335731506348,-0.006066747905955294,0.011316819155826163
196,196,196,196,2019-11-13,8.201788902282715,8.318246841430664,7.968879699707031,-0.014000298544629364,0.029227345794195614
197,197,197,197,2019-11-14,8.276655197143555,8.293292045593262,7.885695934295654,-0.002006060845107571,0.0495782827673561
198,198,198,198,2019-11-15,8.334881782531738,8.13524341583252,7.952242374420166,0.024539937712335647,0.04811717124498127
199,199,199,199,2019-11-18,8.334881782531738,8.12692642211914,7.918972015380859,0.025588438926505308,0.052520676464453464
200,200,200,200,2019-11-19,8.434700965881348,8.160198211669922,8.09365177154541,0.03363922628973137,0.04213786359513927
201,201,201,201,2019-11-20,8.176836013793945,8.176836013793945,8.22674560546875,0.0,-0.006066747905955294
202,202,202,202,2019-11-21,8.235064506530762,8.201788902282715,8.318246841430664,0.004057115422561708,-0.009999983949213531
203,203,203,203,2019-11-22,8.368155479431152,8.276655197143555,8.293292045593262,0.011055224617690484,0.00902698631934351
204,204,204,204,2019-11-25,8.409744262695312,8.334881782531738,8.13524341583252,0.008981828670980185,0.03374217989944461
205,205,205,205,2019-11-26,8.540162086486816,8.334881782531738,8.12692642211914,0.024629060052813845,0.05084771817829781
206,206,206,206,2019-11-27,8.666372299194336,8.434700965881348,8.160198211669922,0.02746645485715571,0.06202963143720375
207,207,207,207,2019-11-29,8.632716178894043,8.176836013793945,8.176836013793945,0.05575263639029182,0.05575263639029182
208,208,208,208,2019-12-02,8.556990623474121,8.235064506530762,8.201788902282715,0.03909211842700899,0.043307835086141555
209,209,209,209,2019-12-03,8.472850799560547,8.368155479431152,8.276655197143555,0.012511158568544234,0.023704696854437435
210,210,210,210,2019-12-04,8.565403938293457,8.409744262695312,8.334881782531738,0.01850944222984685,0.027657519539730835
211,211,211,211,2019-12-05,8.69161319732666,8.540162086486816,8.334881782531738,0.017733985526982687,0.04279981697431623
212,212,212,212,2019-12-06,8.809409141540527,8.666372299194336,8.434700965881348,0.016504811633754723,0.04442459515457475
213,213,213,213,2019-12-09,8.775753021240234,8.632716178894043,8.176836013793945,0.016569158464389222,0.07324556912183922
214,214,214,214,2019-12-10,8.708441734313965,8.556990623474121,8.235064506530762,0.017699109126562806,0.05748312322360016
215,215,215,215,2019-12-11,8.817821502685547,8.472850799560547,8.368155479431152,0.04071483273881005,0.05373538103584119
216,216,216,216,2019-12-12,8.986104011535645,8.565403938293457,8.409744262695312,0.04911619770333986,0.06853475335712633
217,217,217,217,2019-12-13,8.885133743286133,8.69161319732666,8.540162086486816,0.02226520457893777,0.04039404092167853
218,218,218,218,2019-12-16,9.053414344787598,8.809409141540527,8.666372299194336,0.02769824846668434,0.04466021447396651
219,219,219,219,2019-12-17,9.095483779907228,8.775753021240234,8.632716178894043,0.03643342718204812,0.05360625687481724
220,220,220,220,2019-12-18,9.061827659606934,8.708441734313965,8.556990623474121,0.04057969681309559,0.05899703042187632
221,221,221,221,2019-12-19,9.087069511413574,8.817821502685547,8.472850799560547,0.030534526996948808,0.0724925678951982
222,222,222,222,2019-12-20,9.061827659606934,8.986104011535645,8.565403938293457,0.008426749565115355,0.0579568371660919
223,223,223,223,2019-12-23,9.1796236038208,8.885133743286133,8.69161319732666,0.03314411116852267,0.05614727616321469
224,224,224,224,2019-12-24,9.078656196594238,9.053414344787598,8.809409141540527,0.0027881030123373396,0.03056357704900825
225,225,225,225,2019-12-26,9.129138946533203,9.095483779907228,8.775753021240234,0.0037002063266082796,0.04026844470641522
226,226,226,226,2019-12-27,9.213279724121094,9.061827659606934,8.708441734313965,0.016713191886142065,0.05797110495875635
227,227,227,227,2019-12-30,9.129138946533203,9.087069511413574,8.817821502685547,0.004629593189178216,0.03530548262434685
228,228,228,228,2019-12-31,9.12072467803955,9.061827659606934,8.986104011535645,0.006499463534839656,0.014980982451470837
229,229,229,229,2020-01-02,8.944034576416016,9.1796236038208,8.885133743286133,-0.025664345028997393,0.006629144234816975
230,230,230,230,2020-01-03,8.826236724853516,9.078656196594238,9.053414344787598,-0.02780361611616211,-0.025093032449672092
231,231,231,231,2020-01-06,8.767337799072266,9.129138946533203,9.095483779907228,-0.039631464651804005,-0.03607790292143309
232,232,232,232,2020-01-07,8.69161319732666,9.213279724121094,9.061827659606934,-0.05662115364072462,-0.040854281960194805
233,233,233,233,2020-01-08,8.72527027130127,9.129138946533203,9.087069511413574,-0.044239514547568914,-0.03981473231363275
234,234,234,234,2020-01-09,8.75051212310791,9.12072467803955,9.061827659606934,-0.04059025658597293,-0.0343546079436835
235,235,235,235,2020-01-10,8.792581558227539,8.944034576416016,9.1796236038208,-0.016933411526363518,-0.042163171639430286
236,236,236,236,2020-01-13,8.994516372680664,8.826236724853516,9.078656196594238,0.019065843470218224,-0.009267872038720704
237,237,237,237,2020-01-14,8.93561840057373,8.767337799072266,9.129138946533203,0.0191940364747063,-0.021198115955170405
238,238,238,238,2020-01-15,8.977689743041992,8.69161319732666,9.213279724121094,0.03291409077009111,-0.02557069666107159
239,239,239,239,2020-01-16,9.10389518737793,8.72527027130127,9.129138946533203,0.04339406165124937,-0.002765185118018154
240,240,240,240,2020-01-17,9.171210289001465,8.75051212310791,9.12072467803955,0.04807697652147658,0.005535263122619094
241,241,241,241,2020-01-21,9.0029296875,8.792581558227539,8.944034576416016,0.023923364017662152,0.006584848323292647
242,242,242,242,2020-01-22,9.02817153930664,8.994516372680664,8.826236724853516,0.003741742772096046,0.022878925724312715
243,243,243,243,2020-01-23,9.02817153930664,8.93561840057373,8.767337799072266,0.010357776550413922,0.029750620566025843
244,244,244,244,2020-01-24,8.826236724853516,8.977689743041992,8.69161319732666,-0.016869932301442847,0.01548889998559333
