,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SWKS,SWKS_6m,SWKS_12m,SWKS_6m_ret,SWKS_12m_ret
480,480,480,480,2020-12-30,143.87998962402344,139.13267517089844,131.15452575683594,0.034120773192162224,0.097026494463339
481,481,481,481,2020-12-31,144.00244140625,140.7527618408203,131.17337036132812,0.023087856486289082,0.09780240463123824
482,482,482,482,2021-01-04,141.96786499023438,141.98670959472656,136.2786102294922,-0.00013272090427318695,0.04174723202094244
483,483,483,483,2021-01-05,147.22386169433594,142.429443359375,138.9725341796875,0.03366170801400781,0.059373800466066884
484,484,484,484,2021-01-06,149.2866973876953,144.32272338867188,137.0792236328125,0.03439495792810865,0.0890541500846429
485,485,485,485,2021-01-07,153.23338317871094,141.67588806152344,139.5847930908203,0.0815770084473979,0.09777992133434066
486,486,486,486,2021-01-08,153.98692321777344,143.87998962402344,139.13267517089844,0.07024558189196917,0.10676318865161849
487,487,487,487,2021-01-11,152.6399688720703,144.00244140625,140.7527618408203,0.05998181267949976,0.08445452064872061
488,488,488,488,2021-01-12,148.99468994140625,141.96786499023438,141.98670959472656,0.049495883816067954,0.0493565937733369
489,489,489,489,2021-01-13,148.7215118408203,147.22386169433594,142.429443359375,0.010172604693618137,0.04417673995656424
490,490,490,490,2021-01-14,148.80628967285156,149.2866973876953,144.32272338867188,-0.0032180209171359664,0.031066253316916148
491,491,491,491,2021-01-15,143.17356872558594,153.23338317871094,141.67588806152344,-0.06565027962211456,0.010571175409975986
492,492,492,492,2021-01-19,152.01828002929688,153.98692321777344,143.87998962402344,-0.012784482911529116,0.05656304553913172
493,493,493,493,2021-01-20,153.47828674316406,152.6399688720703,144.00244140625,0.00549212553755396,0.06580336586225966
494,494,494,494,2021-01-21,154.0246124267578,148.99468994140625,141.96786499023438,0.033759072134246004,0.08492589106240911
495,495,495,495,2021-01-22,151.9052734375,148.7215118408203,147.22386169433594,0.021407539213878612,0.03179791434138268
496,496,496,496,2021-01-25,156.05914306640625,148.80628967285156,149.2866973876953,0.04874023409561512,0.045365366085653225
497,497,497,497,2021-01-26,153.65725708007812,143.17356872558594,153.23338317871094,0.07322362952749883,0.002766198151957777
498,498,498,498,2021-01-27,146.8000030517578,152.01828002929688,153.98692321777344,-0.034326641352167675,-0.04667227590391976
499,499,499,499,2021-01-28,150.51119995117188,153.47828674316406,152.6399688720703,-0.019332290286491194,-0.013946340114119105
500,500,500,500,2021-01-29,159.42185974121094,154.0246124267578,148.99468994140625,0.035041460123911294,0.06998349943816984
501,501,501,501,2021-02-01,175.00140380859375,151.9052734375,148.7215118408203,0.1520429794729703,0.17670538473211161
502,502,502,502,2021-02-02,174.71884155273438,156.05914306640625,148.80628967285156,0.11956812090393232,0.17413613320277777
503,503,503,503,2021-02-03,169.03897094726562,153.65725708007812,143.17356872558594,0.10010405079124474,0.18065766224808355
504,504,504,504,2021-02-04,168.6999053955078,146.8000030517578,152.01828002929688,0.1491818929733173,0.10973433828481727
505,505,505,505,2021-02-05,168.55860900878906,150.51119995117188,153.47828674316406,0.11990741594959076,0.09825704069045904
506,506,506,506,2021-02-08,171.0264892578125,159.42185974121094,154.0246124267578,0.07279195924222259,0.11038415590326167
507,507,507,507,2021-02-09,172.28863525390625,175.00140380859375,151.9052734375,-0.01550141024956897,0.13418468862302402
508,508,508,508,2021-02-10,174.53042602539062,174.71884155273438,156.05914306640625,-0.001078392723242061,0.11836078678917561
509,509,509,509,2021-02-11,177.79896545410156,169.03897094726562,153.65725708007812,0.05182233693062854,0.15711401357009813
510,510,510,510,2021-02-12,178.9700469970703,168.6999053955078,146.8000030517578,0.060878170485541894,0.21914198417264474
511,511,511,511,2021-02-16,183.35223388671875,168.55860900878906,150.51119995117188,0.0877654660590983,0.2181966122534469
512,512,512,512,2021-02-17,181.4161529541016,171.0264892578125,159.42185974121094,0.0607488567494785,0.13796284429622085
513,513,513,513,2021-02-18,177.46839904785156,172.28863525390625,175.00140380859375,0.030064454259050466,0.014097002570082617
514,514,514,514,2021-02-19,181.49169921875,174.53042602539062,174.71884155273438,0.039885728533927134,0.03876432333127289
515,515,515,515,2021-02-22,173.7095489501953,177.79896545410156,169.03897094726562,-0.023000226651835765,0.02763018478376056
516,516,516,516,2021-02-23,173.53955078125,178.9700469970703,168.6999053955078,-0.03034304514603614,0.02868789626405488
517,517,517,517,2021-02-24,179.7822265625,183.35223388671875,168.55860900878906,-0.019470759905900192,0.06658584583553195
518,518,518,518,2021-02-25,166.3524169921875,181.4161529541016,171.0264892578125,-0.0830341494768948,-0.027329522379302973
519,519,519,519,2021-02-26,167.93905639648438,177.46839904785156,172.28863525390625,-0.05369599716058604,-0.025245883752064047
520,520,520,520,2021-03-01,176.09896850585938,181.49169921875,174.53042602539062,-0.029713373868359816,0.008987215101626811
521,521,521,521,2021-03-02,169.89407348632812,173.7095489501953,177.79896545410156,-0.021964684652777122,-0.0444597185792629
522,522,522,522,2021-03-03,165.47410583496094,173.53955078125,178.9700469970703,-0.04647611976624111,-0.07540893791199765
523,523,523,523,2021-03-04,157.91864013671875,179.7822265625,183.35223388671875,-0.12161150100218909,-0.1387143925702794
524,524,524,524,2021-03-05,163.80247497558594,166.3524169921875,181.4161529541016,-0.015328554058347765,-0.0970899100862972
525,525,525,525,2021-03-08,152.24258422851562,167.93905639648438,177.46839904785156,-0.09346528737729254,-0.14214257273225417
526,526,526,526,2021-03-09,162.8297119140625,176.09896850585938,181.49169921875,-0.07535113183445685,-0.10282556935121534
527,527,527,527,2021-03-10,158.3436279296875,169.89407348632812,173.7095489501953,-0.06798615937341757,-0.08845754947480411
528,528,528,528,2021-03-11,164.09521484375,165.47410583496094,173.53955078125,-0.008332971399079181,-0.05442180698856813
529,529,529,529,2021-03-12,162.7352752685547,157.91864013671875,179.7822265625,0.030500738403433036,-0.09482000317767258
530,530,530,530,2021-03-15,168.85516357421875,163.80247497558594,166.3524169921875,0.030846228662820163,0.015044846520918309
531,531,531,531,2021-03-16,170.9801483154297,152.24258422851562,167.93905639648438,0.12307702330373638,0.018108306573818345
532,532,532,532,2021-03-17,172.65179443359375,162.8297119140625,176.09896850585938,0.06032119325197294,-0.019575208767625085
533,533,533,533,2021-03-18,164.98300170898438,158.3436279296875,169.89407348632812,0.04193016079084089,-0.028906669176655853
534,534,534,534,2021-03-19,166.02188110351562,164.09521484375,165.47410583496094,0.011741148342443664,0.0033103382900345757
535,535,535,535,2021-03-22,169.82794189453125,162.7352752685547,157.91864013671875,0.043584076127759275,0.0754141610357204
536,536,536,536,2021-03-23,165.6346435546875,168.85516357421875,163.80247497558594,-0.019072677147451866,0.011185231354865932
537,537,537,537,2021-03-24,161.677490234375,170.9801483154297,152.24258422851562,-0.05440782554412604,0.061972844547210304
538,538,538,538,2021-03-25,162.56524658203125,172.65179443359375,162.8297119140625,-0.05842133228127,-0.0016241835038732777
539,539,539,539,2021-03-26,172.05679321289062,164.98300170898438,158.3436279296875,0.04287588073093618,0.08660383409487404
540,540,540,540,2021-03-29,169.35574340820312,166.02188110351562,164.09521484375,0.020080860923439525,0.03205778163282913
541,541,541,541,2021-03-30,168.59072875976562,169.82794189453125,162.7352752685547,-0.007285097616821945,0.035981464261807705
542,542,542,542,2021-03-31,173.28456115722656,165.6346435546875,168.85516357421875,0.04618549258998028,0.026231934453463834
543,543,543,543,2021-04-01,177.27005004882812,161.677490234375,170.9801483154297,0.09644236678742013,0.03678732177606148
544,544,544,544,2021-04-05,181.00059509277344,162.56524658203125,172.65179443359375,0.11340276534098948,0.04835629242411876
545,545,545,545,2021-04-06,178.38450622558594,172.05679321289062,164.98300170898438,0.0367768856697559,0.08122960776432375
546,546,546,546,2021-04-07,176.82618713378906,169.35574340820312,166.02188110351562,0.04411095588048464,0.06507760277416019
547,547,547,547,2021-04-08,179.1211395263672,168.59072875976562,169.82794189453125,0.062461387076669705,0.054721252157712286
548,548,548,548,2021-04-09,178.24282836914062,173.28456115722656,165.6346435546875,0.028613438951524683,0.07612045731417472
549,549,549,549,2021-04-12,177.66673278808594,177.27005004882812,161.677490234375,0.002237731298369683,0.0988959101884388
550,550,550,550,2021-04-13,178.77169799804688,181.00059509277344,162.56524658203125,-0.012314308102601146,0.09969198064629259
551,551,551,551,2021-04-14,177.4022674560547,178.38450622558594,172.05679321289062,-0.005506300913203255,0.031068080157404587
552,552,552,552,2021-04-15,180.05612182617188,176.82618713378906,169.35574340820312,0.018266155849071097,0.06318284932432028
553,553,553,553,2021-04-16,179.21559143066406,179.1211395263672,168.59072875976562,0.0005273074107647879,0.06302163083972667
554,554,554,554,2021-04-19,175.54176330566406,178.24282836914062,173.28456115722656,-0.0151538498810323,0.01302598531204091
555,555,555,555,2021-04-20,172.56680297851562,177.66673278808594,177.27005004882812,-0.028705035149452107,-0.026531538006657196
556,556,556,556,2021-04-21,176.25010681152344,178.77169799804688,181.00059509277344,-0.014105091660263747,-0.026245705318344914
557,557,557,557,2021-04-22,173.2279052734375,177.4022674560547,178.38450622558594,-0.023530489449077874,-0.02890722440673954
558,558,558,558,2021-04-23,180.31114196777344,180.05612182617188,176.82618713378906,0.0014163369676913895,0.01970836384854935
559,559,559,559,2021-04-26,188.5655059814453,179.21559143066406,179.1211395263672,0.052171323243371814,0.05272614097951234
560,560,560,560,2021-04-27,186.4310607910156,175.54176330566406,178.24282836914062,0.06203251739240212,0.045938636055062876
561,561,561,561,2021-04-28,185.4960784912109,172.56680297851562,177.66673278808594,0.07492330673996994,0.04406759543703398
562,562,562,562,2021-04-29,186.86550903320312,176.25010681152344,178.77169799804688,0.06022919596316312,0.045274565973215
563,563,563,563,2021-04-30,171.25401306152344,173.2279052734375,177.4022674560547,-0.01139477042569037,-0.034657135349491885
564,564,564,564,2021-05-03,166.54129028320312,180.31114196777344,180.05612182617188,-0.07636717029406515,-0.07505899497277913
565,565,565,565,2021-05-04,163.92526245117188,188.5655059814453,179.21559143066406,-0.13067206222063765,-0.08531807337425656
566,566,566,566,2021-05-05,164.3407745361328,186.4310607910156,175.54176330566406,-0.11849037473238122,-0.06380811357139782
567,567,567,567,2021-05-06,166.1540985107422,185.4960784912109,172.56680297851562,-0.10427163818120921,-0.03716070737296917
568,568,568,568,2021-05-07,165.38909912109375,186.86550903320312,176.25010681152344,-0.11492976966815927,-0.06162270132434089
569,569,569,569,2021-05-10,156.72866821289062,171.25401306152344,173.2279052734375,-0.08481754435392153,-0.0952458383336281
570,570,570,570,2021-05-11,157.6164093017578,166.54129028320312,180.31114196777344,-0.0535895991094375,-0.12586428336232158
571,571,571,571,2021-05-12,152.5542755126953,163.92526245117188,188.5655059814453,-0.06936689786825023,-0.19097464449459534
572,572,572,572,2021-05-13,153.1775665283203,164.3407745361328,186.4310607910156,-0.06792719603106223,-0.178368851851203
573,573,573,573,2021-05-14,156.25643920898438,166.1540985107422,185.4960784912109,-0.05956915532311058,-0.15762942009370806
574,574,574,574,2021-05-17,155.50807189941406,165.38909912109375,186.86550903320312,-0.059744126270650066,-0.1678075172674981
575,575,575,575,2021-05-18,154.38079833984375,156.72866821289062,171.25401306152344,-0.01498047485388998,-0.09852741211744886
576,576,576,576,2021-05-19,157.60157775878906,157.6164093017578,166.54129028320312,-9.409897760304098e-05,-0.05367865536055416
577,577,577,577,2021-05-20,159.74249267578125,152.5542755126953,163.92526245117188,0.0471190803333974,-0.025516321967985478
578,578,578,578,2021-05-21,157.91419982910156,153.1775665283203,164.3407745361328,0.030922499998754738,-0.03910517475149344
579,579,579,579,2021-05-24,159.9793243408203,156.25643920898438,166.1540985107422,0.02382548297326026,-0.037162936245732525
580,580,580,580,2021-05-25,161.06869506835938,155.50807189941406,165.38909912109375,0.035757778364984505,-0.02612266513146122
581,581,581,581,2021-05-26,159.9508819580078,154.38079833984375,156.72866821289062,0.03608015814183352,0.020559185386175294
582,582,582,582,2021-05-27,161.86439514160156,157.60157775878906,157.6164093017578,0.0270480628648071,0.026951418692142237
583,583,583,583,2021-05-28,161.04029846191406,159.74249267578125,152.5542755126953,0.008124361679812342,0.05562625446385838
584,584,584,584,2021-06-01,161.4097137451172,157.91419982910156,153.1775665283203,0.022135526252854643,0.05374251206213598
585,585,585,585,2021-06-02,162.7548828125,159.9793243408203,156.25643920898438,0.017349482397904348,0.04158832516863065
586,586,586,586,2021-06-03,158.41627502441406,161.06869506835938,155.50807189941406,-0.016467632290803613,0.01870130012853033
587,587,587,587,2021-06-04,161.4286651611328,159.9508819580078,154.38079833984375,0.009238981273719693,0.0456524833209786
588,588,588,588,2021-06-07,160.77505493164062,161.86439514160156,157.60157775878906,-0.006729955707726609,0.020136074892020517
589,589,589,589,2021-06-08,159.36358642578125,161.04029846191406,159.74249267578125,-0.010411754400277307,-0.002371981578934257
590,590,590,590,2021-06-09,159.6477508544922,161.4097137451172,157.91419982910156,-0.010916089557084008,0.01097780330880127
591,591,591,591,2021-06-10,160.48138427734375,162.7548828125,159.9793243408203,-0.013968849940897976,0.0031382801408377237
592,592,592,592,2021-06-11,162.1012725830078,158.41627502441406,161.06869506835938,0.023261483443073327,0.00641078959639052
593,593,593,593,2021-06-14,164.66844177246094,161.4286651611328,159.9508819580078,0.02006940098336485,0.029493803076944713
594,594,594,594,2021-06-15,162.61280822753906,160.77505493164062,161.86439514160156,0.01143058726790569,0.004623704214152591
595,595,595,595,2021-06-16,161.9686279296875,159.36358642578125,161.04029846191406,0.016346529105753183,0.0057645786591298265
596,596,596,596,2021-06-17,163.37063598632812,159.6477508544922,161.4097137451172,0.02331937100215775,0.012148725102799185
597,597,597,597,2021-06-18,159.43934631347656,160.48138427734375,162.7548828125,-0.006493201492244971,-0.020371348875861783
598,598,598,598,2021-06-21,162.49911499023438,162.1012725830078,158.41627502441406,0.002454283059516671,0.02577285676734342
599,599,599,599,2021-06-22,162.7359161376953,164.66844177246094,161.4286651611328,-0.01173585912372932,0.008098010196997185
600,600,600,600,2021-06-23,164.10003662109375,162.61280822753906,160.77505493164062,0.009145825656449169,0.02068095508265788
601,601,601,601,2021-06-24,168.4197235107422,161.9686279296875,159.36358642578125,0.03982929079238229,0.05682689055933454
602,602,602,602,2021-06-25,169.28173828125,163.37063598632812,159.6477508544922,0.036182158802494646,0.060345274989426656
603,603,603,603,2021-06-28,173.07095336914062,159.43934631347656,160.48138427734375,0.08549713336670806,0.07844878176050374
604,604,604,604,2021-06-29,180.8861389160156,162.49911499023438,162.1012725830078,0.11315153271380107,0.11588352166321547
605,605,605,605,2021-06-30,181.6439819335937,162.7359161376953,164.66844177246094,0.11618864627215886,0.10308921356400269
606,606,606,606,2021-07-01,179.04837036132812,164.10003662109375,162.61280822753906,0.09109281172648376,0.10107175635753918
607,607,607,607,2021-07-02,181.23663330078125,168.4197235107422,161.9686279296875,0.07610100244121099,0.11896134218941601
608,608,608,608,2021-07-06,180.4219665527344,169.28173828125,163.37063598632812,0.06580880125991895,0.10437206456020198
609,609,609,609,2021-07-07,178.3568572998047,173.07095336914062,159.43934631347656,0.03054183170407465,0.11865020412924965
610,610,610,610,2021-07-08,176.58538818359375,180.8861389160156,162.49911499023438,-0.023776010468213205,0.0866852302192902
611,611,611,611,2021-07-09,179.578857421875,181.6439819335937,162.7359161376953,-0.011369077520408388,0.1034986110252909
612,612,612,612,2021-07-12,181.1229858398437,179.04837036132812,164.10003662109375,0.011586899530718453,0.10373519451464763
613,613,613,613,2021-07-13,179.5883331298828,181.23663330078125,168.4197235107422,-0.00909474062102511,0.06631414294198312
614,614,614,614,2021-07-14,181.4734802246093,180.4219665527344,169.28173828125,0.005828080094490762,0.07202042031907507
615,615,615,615,2021-07-15,180.4409027099609,178.3568572998047,173.07095336914062,0.011684694615655244,0.04258339829619495
616,616,616,616,2021-07-16,178.19583129882812,176.58538818359375,180.8861389160156,0.009119911515895085,-0.01487293406398904
617,617,617,617,2021-07-19,177.28639221191406,179.578857421875,181.6439819335937,-0.012765785699233922,-0.02398972801241883
618,618,618,618,2021-07-20,179.43675231933594,181.1229858398437,179.04837036132812,-0.009309881419461541,0.0021691454506067576
619,619,619,619,2021-07-21,182.8280792236328,179.5883331298828,181.23663330078125,0.0180398472288672,0.008781038876452651
620,620,620,620,2021-07-22,180.9713897705078,181.4734802246093,180.4219665527344,-0.002766742851242232,0.003045212444310774
621,621,621,621,2021-07-23,182.50601196289065,180.4409027099609,178.3568572998047,0.011444795619589554,0.023263219176998362
622,622,622,622,2021-07-26,182.629135131836,178.19583129882812,176.58538818359375,0.02487883022119286,0.034225634467324184
623,623,623,623,2021-07-27,178.24317932128906,177.28639221191406,179.578857421875,0.005396844605147777,-0.007437836055767422
624,624,624,624,2021-07-28,181.94708251953125,179.43675231933594,181.1229858398437,0.01399005592637903,0.004549928745191112
625,625,625,625,2021-07-29,186.30465698242188,182.8280792236328,179.5883331298828,0.01901555698420121,0.037398441956035366
626,626,626,626,2021-07-30,174.78555297851562,180.9713897705078,181.4734802246093,-0.03418129683281168,-0.03685346882539553
627,627,627,627,2021-08-02,177.45692443847656,182.50601196289065,180.4409027099609,-0.02766532165220248,-0.016537149984672594
628,628,628,628,2021-08-03,178.27162170410156,182.629135131836,178.19583129882812,-0.023859902882356843,0.000425320865931722
629,629,629,629,2021-08-04,176.9453582763672,178.24317932128906,177.28639221191406,-0.007281182089904914,-0.0019236328930379853
630,630,630,630,2021-08-05,175.99807739257812,181.94708251953125,179.43675231933594,-0.03269634799620669,-0.01916371580688303
631,631,631,631,2021-08-06,176.22543334960938,186.30465698242188,182.8280792236328,-0.054100760528833614,-0.03611395963935704
632,632,632,632,2021-08-09,175.91282653808594,174.78555297851562,180.9713897705078,0.00644946644823019,-0.027952281511661625
633,633,633,633,2021-08-10,175.07920837402344,177.45692443847656,182.50601196289065,-0.013398835080551952,-0.040693473650486256
634,634,634,634,2021-08-11,175.04132080078125,178.27162170410156,182.629135131836,-0.01812010724108415,-0.04154766612445093
635,635,635,635,2021-08-12,173.620361328125,176.9453582763672,178.24317932128906,-0.01879109449736993,-0.025935455206570812
636,636,636,636,2021-08-13,173.72457885742188,175.99807739257812,181.94708251953125,-0.012917746425632926,-0.045191731289380366
637,637,637,637,2021-08-16,172.6223602294922,176.22543334960938,186.30465698242188,-0.020445817902851382,-0.0734404441335067
638,638,638,638,2021-08-17,169.76226806640625,175.91282653808594,174.78555297851562,-0.03496367259125399,-0.028739703176307918
639,639,639,639,2021-08-18,166.52206420898438,175.07920837402344,177.45692443847656,-0.04887584450780902,-0.061619800208378206
640,640,640,640,2021-08-19,168.40347290039062,175.04132080078125,178.27162170410156,-0.037921605424500404,-0.05535456910853864
641,641,641,641,2021-08-20,169.97128295898438,173.620361328125,176.9453582763672,-0.02101757156376516,-0.039413722887775116
642,642,642,642,2021-08-23,171.90969848632812,173.72457885742188,175.99807739257812,-0.010446883124023865,-0.023229679362522404
643,643,643,643,2021-08-24,173.00245666503906,172.6223602294922,176.22543334960938,0.0022018957164156028,-0.018288941745294607
644,644,644,644,2021-08-25,172.06175231933594,169.76226806640625,175.91282653808594,0.013545320047386511,-0.021891946679148067
645,645,645,645,2021-08-26,171.9002227783203,166.52206420898438,175.07920837402344,0.03229697274582399,-0.018157413579982795
646,646,646,646,2021-08-27,174.31369018554688,168.40347290039062,175.04132080078125,0.035095578394942706,-0.004156907705595514
647,647,647,647,2021-08-30,176.83172607421875,169.97128295898438,173.620361328125,0.04036236589971409,0.018496475422168812
648,648,648,648,2021-08-31,174.32321166992188,171.90969848632812,173.72457885742188,0.014039424214252305,0.003445872866333577
649,649,649,649,2021-09-01,172.6128387451172,173.00245666503906,172.6223602294922,-0.002252094724158993,-5.5157885469392376e-05
650,650,650,650,2021-09-02,174.14266967773438,172.06175231933594,169.76226806640625,0.012094014679894682,0.025803152026778076
651,651,651,651,2021-09-03,173.89559936523438,171.9002227783203,166.52206420898438,0.011607760331336259,0.0442796285962217
652,652,652,652,2021-09-07,172.41326904296875,174.31369018554688,168.40347290039062,-0.010902305725701944,0.02381064994395854
653,653,653,653,2021-09-08,168.8595733642578,176.83172607421875,169.97128295898438,-0.045083271463486785,-0.00654057306253808
654,654,654,654,2021-09-09,168.59349060058594,174.32321166992188,171.90969848632812,-0.03286837716244617,-0.01929040603841159
655,655,655,655,2021-09-10,168.49850463867188,172.6128387451172,173.00245666503906,-0.02383562043447185,-0.026034035083603357
656,656,656,656,2021-09-13,172.1947479248047,174.14266967773438,172.06175231933594,-0.011185780926262767,0.000772952754903411
657,657,657,657,2021-09-14,169.25863647460938,173.89559936523438,171.9002227783203,-0.02666521123910648,-0.01536697428901812
658,658,658,658,2021-09-15,167.9663848876953,172.41326904296875,174.31369018554688,-0.025792006496699438,-0.03641311988229512
659,659,659,659,2021-09-16,169.83827209472656,168.8595733642578,176.83172607421875,0.005795932744408594,-0.039548638328378516
660,660,660,660,2021-09-17,166.53160095214844,168.59349060058594,174.32321166992188,-0.012229948149791392,-0.0446963467637731
661,661,661,661,2021-09-20,161.96112060546875,168.49850463867188,172.6128387451172,-0.038797875667928805,-0.061708724664316095
662,662,662,662,2021-09-21,162.34121704101562,172.1947479248047,174.14266967773438,-0.05722317900248608,-0.06776887398452269
663,663,663,663,2021-09-22,164.30810546875,169.25863647460938,173.89559936523438,-0.029248321438545943,-0.05513362000810429
664,664,664,664,2021-09-23,164.70721435546875,167.9663848876953,172.41326904296875,-0.019403707083448185,-0.04469525304099131
665,665,665,665,2021-09-24,164.0515594482422,169.83827209472656,168.8595733642578,-0.03407190013836725,-0.028473445835634936
666,666,666,666,2021-09-27,163.1773681640625,166.53160095214844,168.59349060058594,-0.020141719462900887,-0.032125335428013324
667,667,667,667,2021-09-28,158.49290466308594,161.96112060546875,168.49850463867188,-0.02141387963615826,-0.05938094226439539
668,668,668,668,2021-09-29,158.25534057617188,162.34121704101562,172.1947479248047,-0.025168447910621783,-0.08095140831310355
669,669,669,669,2021-09-30,156.57350158691406,164.30810546875,169.25863647460938,-0.04707378166019327,-0.07494527400141393
670,670,670,670,2021-10-01,155.75633239746094,164.70721435546875,167.9663848876953,-0.054344200969182466,-0.0726934290953406
671,671,671,671,2021-10-04,151.7370147705078,164.0515594482422,169.83827209472656,-0.07506508758071018,-0.10657937755114966
672,672,672,672,2021-10-05,152.35462951660156,163.1773681640625,166.53160095214844,-0.06632499818589732,-0.08513081814196044
673,673,673,673,2021-10-06,153.1053009033203,158.49290466308594,161.96112060546875,-0.033992712615231846,-0.05467867639494095
674,674,674,674,2021-10-07,154.16001892089844,158.25534057617188,162.34121704101562,-0.025877936506681576,-0.05039507692030054
675,675,675,675,2021-10-08,152.8487091064453,156.57350158691406,164.30810546875,-0.023789418022315267,-0.06974334181270303
676,676,676,676,2021-10-11,151.5184783935547,155.75633239746094,164.70721435546875,-0.027208229281439733,-0.08007382077053604
677,677,677,677,2021-10-12,150.74879455566406,151.7370147705078,164.0515594482422,-0.006512716863043444,-0.08108892678204083
678,678,678,678,2021-10-13,147.48963928222656,152.35462951660156,163.1773681640625,-0.031932014470521075,-0.09613912185458906
679,679,679,679,2021-10-14,152.25961303710938,153.1053009033203,158.49290466308594,-0.005523570126059529,-0.03932852160938616
680,680,680,680,2021-10-15,152.53517150878906,154.16001892089844,158.25534057617188,-0.010540005271685304,-0.03614518819116608
681,681,681,681,2021-10-18,153.247802734375,152.8487091064453,156.57350158691406,0.0026110369545335743,-0.021240496117364782
682,682,682,682,2021-10-19,156.54501342773438,151.5184783935547,155.75633239746094,0.03317440280203798,0.005063556762885613
683,683,683,683,2021-10-20,157.39068603515625,150.74879455566406,151.7370147705078,0.04405933393410755,0.03725967110397721
684,684,684,684,2021-10-21,158.6544189453125,147.48963928222656,152.35462951660156,0.07569873868714083,0.04134951099746176
685,685,685,685,2021-10-22,156.8965606689453,152.25961303710938,153.1053009033203,0.03045421920720237,0.02476243306571746
686,686,686,686,2021-10-25,156.95359802246094,152.53517150878906,154.16001892089844,0.028966607963051283,0.01812129449073252
687,687,687,687,2021-10-26,156.14593505859375,153.247802734375,152.8487091064453,0.01891141192570367,0.021571827275637778
688,688,688,688,2021-10-27,157.63772583007812,156.54501342773438,151.5184783935547,0.006980180194932739,0.04038614630638837
689,689,689,689,2021-10-28,161.3815155029297,157.39068603515625,150.74879455566406,0.025356198440370292,0.07053270958886171
690,690,690,690,2021-10-29,158.80648803710938,158.6544189453125,147.48963928222656,0.0009584926332830701,0.07672978800380426
691,691,691,691,2021-11-01,161.34349060058594,156.8965606689453,152.25961303710938,0.028343068278110506,0.059660453499659205
692,692,692,692,2021-11-02,162.2462158203125,156.95359802246094,152.53517150878906,0.033720907736655814,0.06366429601427304
693,693,693,693,2021-11-03,164.8687286376953,156.14593505859375,153.247802734375,0.05586308459345002,0.07583094632334086
694,694,694,694,2021-11-04,162.84478759765625,157.63772583007812,156.54501342773438,0.03303182496549684,0.04024257325085623
695,695,695,695,2021-11-05,155.88937377929688,161.3815155029297,157.39068603515625,-0.03403203710485114,-0.0095387617506415
696,696,696,696,2021-11-08,159.41458129882812,158.80648803710938,158.6544189453125,0.0038291462095467743,0.004791309051263459
697,697,697,697,2021-11-09,155.98439025878906,161.34349060058594,156.8965606689453,-0.033215472913398214,-0.005813833051961814
698,698,698,698,2021-11-10,152.3261260986328,162.2462158203125,156.95359802246094,-0.06114219472869664,-0.029483057299303894
699,699,699,699,2021-11-11,153.9224853515625,164.8687286376953,156.14593505859375,-0.06639369015932406,-0.014239561895715735
700,700,700,700,2021-11-12,156.36447143554688,162.84478759765625,157.63772583007812,-0.039794434060243966,-0.008077091875226095
701,701,701,701,2021-11-15,155.0817108154297,155.88937377929688,161.3815155029297,-0.005181000758978316,-0.03903671785375962
702,702,702,702,2021-11-16,155.6138153076172,159.41458129882812,158.80648803710938,-0.0238420222306156,-0.02010417061012104
703,703,703,703,2021-11-17,154.8536376953125,155.98439025878906,161.34349060058594,-0.007249139235025792,-0.04022382856051754
704,704,704,704,2021-11-18,154.98667907714844,152.3261260986328,162.2462158203125,0.01746616320297467,-0.044743951077441446
705,705,705,705,2021-11-19,152.70620727539062,153.9224853515625,164.8687286376953,-0.007901886936102054,-0.07377094166251652
706,706,706,706,2021-11-22,149.2544708251953,156.36447143554688,162.84478759765625,-0.04547069129627879,-0.08345564493005941
707,707,707,707,2021-11-23,149.5118865966797,155.0817108154297,155.88937377929688,-0.0359154163921942,-0.0409103393515855
708,708,708,708,2021-11-24,149.74073791503906,155.6138153076172,159.41458129882812,-0.037741362365341646,-0.060683554195429035
709,709,709,709,2021-11-26,145.39271545410156,154.8536376953125,155.98439025878906,-0.061095899211784044,-0.06790214576673448
710,710,710,710,2021-11-29,147.7193145751953,154.98667907714844,152.3261260986328,-0.0468902524089545,-0.030243082007183286
711,711,711,711,2021-11-30,144.61082458496094,152.70620727539062,153.9224853515625,-0.053012793879625764,-0.060495779712324116
712,712,712,712,2021-12-01,143.1900634765625,149.2544708251953,156.36447143554688,-0.040631327926755056,-0.0842544846539186
713,713,713,713,2021-12-02,142.74192810058594,149.5118865966797,155.0817108154297,-0.04528040311842396,-0.07956955497821361
714,714,714,714,2021-12-03,142.46543884277344,149.74073791503906,155.6138153076172,-0.04858597048181723,-0.08449363212933281
715,715,715,715,2021-12-06,145.3355255126953,145.39271545410156,154.8536376953125,-0.0003933480520508237,-0.06146521531089166
716,716,716,716,2021-12-07,150.00775146484375,147.7193145751953,154.98667907714844,0.015491791958481604,-0.03212487448567303
717,717,717,717,2021-12-08,152.63946533203125,144.61082458496094,152.70620727539062,0.05551894728567408,-0.0004370611028208238
718,718,718,718,2021-12-09,153.5357666015625,143.1900634765625,149.2544708251953,0.07225154367428144,0.02868453958328243
719,719,719,719,2021-12-10,154.9279022216797,142.74192810058594,149.5118865966797,0.08537067057484782,0.036224649078304694
