,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TRGP,TRGP_6m,TRGP_12m,TRGP_6m_ret,TRGP_12m_ret
243,243,243,243,2020-01-23,35.43818283081055,36.80638885498047,37.67951202392578,-0.03717305790472247,-0.05948402919050633
244,244,244,244,2020-01-24,34.81708908081055,36.752384185791016,37.77853393554688,-0.052657675082986355,-0.07838961828928537
245,245,245,245,2020-01-27,33.799949645996094,37.139434814453125,35.6362190246582,-0.08991750103739982,-0.0515281763587635
246,246,246,246,2020-01-28,34.43903732299805,37.15744018554688,36.32931518554688,-0.07315904564400566,-0.05203175047188491
247,247,247,247,2020-01-29,34.250030517578125,36.20329284667969,35.69023132324219,-0.05395261523236561,-0.04035280109619732
248,248,248,248,2020-01-30,34.13935470581055,35.42018508911133,36.1492919921875,-0.03616103021704786,-0.0556010138956895
249,249,249,249,2020-01-31,33.65981674194336,35.43818283081055,36.80638885498047,-0.05018220311570398,-0.08548983507821983
250,250,250,250,2020-02-03,33.71514892578125,34.81708908081055,36.752384185791016,-0.03164940505140135,-0.08264049604662116
251,251,251,251,2020-02-04,34.65577697753906,33.799949645996094,37.139434814453125,0.025320372974116268,-0.06687387272645107
252,252,252,252,2020-02-05,35.36585998535156,34.43903732299805,37.15744018554688,0.02691197938145007,-0.048215920990493544
253,253,253,253,2020-02-06,34.96009826660156,34.250030517578125,36.20329284667969,0.020731886608364114,-0.0343392681252237
254,254,254,254,2020-02-07,34.379119873046875,34.13935470581055,35.42018508911133,0.007023131201584265,-0.02939186267506244
255,255,255,255,2020-02-10,32.6085205078125,33.65981674194336,35.43818283081055,-0.031232975574131516,-0.07984783916566651
256,256,256,256,2020-02-11,33.41082000732422,33.71514892578125,34.81708908081055,-0.009026474097058368,-0.04039019661357601
257,257,257,257,2020-02-12,34.01025390625,34.65577697753906,33.799949645996094,-0.018626708952664273,0.006222028803490209
258,258,258,258,2020-02-13,33.66902160644531,35.36585998535156,34.43903732299805,-0.04797955937192189,-0.02235880490301989
259,259,259,259,2020-02-14,34.01946258544922,34.96009826660156,34.250030517578125,-0.02690597932474814,-0.006731904428831759
260,260,260,260,2020-02-18,33.99179458618164,34.379119873046875,34.13935470581055,-0.011266294433816992,-0.004322287896197152
261,261,261,261,2020-02-19,34.074798583984375,32.6085205078125,33.65981674194336,0.0449661025197563,0.012328701763961503
262,262,262,262,2020-02-20,36.38025665283203,33.41082000732422,33.71514892578125,0.08887649704068501,0.07904778154525172
263,263,263,263,2020-02-21,36.09439086914063,34.01025390625,34.65577697753906,0.061279664910341536,0.04151151747467541
264,264,264,264,2020-02-24,34.8217658996582,33.66902160644531,35.36585998535156,0.034237534630118915,-0.015384726567337026
265,265,265,265,2020-02-25,32.89440155029297,34.01946258544922,34.96009826660156,-0.03307109958984067,-0.0590872685927778
266,266,266,266,2020-02-26,32.036766052246094,33.99179458618164,34.379119873046875,-0.05751471958854171,-0.06813303625719569
267,267,267,267,2020-02-27,29.75896072387696,34.074798583984375,32.6085205078125,-0.12665776584035093,-0.08738696940429513
268,268,268,268,2020-02-28,29.878847122192383,36.38025665283203,33.41082000732422,-0.17870708259925216,-0.10571344505634905
269,269,269,269,2020-03-02,31.27134704589844,36.09439086914063,34.01025390625,-0.1336230840057122,-0.08053179690752721
270,270,270,270,2020-03-03,30.49671936035156,34.8217658996582,33.66902160644531,-0.1242052614956296,-0.09422020880721038
271,271,271,271,2020-03-04,31.317461013793945,32.89440155029297,34.01946258544922,-0.04793948095051992,-0.07942516919156073
272,272,272,272,2020-03-05,29.971067428588867,32.036766052246094,33.99179458618164,-0.06447899954347613,-0.11828522755392501
273,273,273,273,2020-03-06,25.692127227783203,29.75896072387696,34.074798583984375,-0.1366591237452306,-0.24600795029031053
274,274,274,274,2020-03-09,12.099087715148926,29.878847122192383,36.38025665283203,-0.595061761731684,-0.6674270929254956
275,275,275,275,2020-03-10,13.048940658569336,31.27134704589844,36.09439086914063,-0.5827189458958456,-0.6384773272423971
276,276,276,276,2020-03-11,13.32559585571289,30.49671936035156,34.8217658996582,-0.5630482184573156,-0.6173199287448059
277,277,277,277,2020-03-12,10.254714965820312,31.317461013793945,32.89440155029297,-0.6725559916462076,-0.6882534874470461
278,278,278,278,2020-03-13,11.508889198303224,29.971067428588867,32.036766052246094,-0.6160000231648373,-0.6407599574958867
279,279,279,279,2020-03-16,9.06509494781494,25.692127227783203,29.75896072387696,-0.6471644847682352,-0.6953826771060051
280,280,280,280,2020-03-17,6.648965835571289,12.099087715148926,29.878847122192383,-0.45045725825705796,-0.7774691303054729
281,281,281,281,2020-03-18,4.361943244934082,13.048940658569336,31.27134704589844,-0.665724340460575,-0.8605131004260274
282,282,282,282,2020-03-19,5.892772674560547,13.32559585571289,30.49671936035156,-0.5577854275061012,-0.8067735547246543
283,283,283,283,2020-03-20,6.731962203979492,10.254714965820312,31.317461013793945,-0.3435251758417863,-0.7850412521942834
284,284,284,284,2020-03-23,6.547525405883789,11.508889198303224,29.971067428588867,-0.43108971742910673,-0.7815384646714911
285,285,285,285,2020-03-24,7.395938396453857,9.06509494781494,25.692127227783203,-0.18413006824196776,-0.7121321122660499
286,286,286,286,2020-03-25,7.543487071990967,6.648965835571289,12.099087715148926,0.134535393705,-0.3765243091389461
287,287,287,287,2020-03-26,7.054728031158447,4.361943244934082,13.048940658569336,0.6173360438267368,-0.4593639272529334
288,288,288,288,2020-03-27,6.446084499359131,5.892772674560547,13.32559585571289,0.09389668588222722,-0.516262944700098
289,289,289,289,2020-03-30,5.975769519805908,6.731962203979492,10.254714965820312,-0.11232871802616073,-0.4172661512559277
290,290,290,290,2020-03-31,6.372310161590576,6.547525405883789,11.508889198303224,-0.026760529120781973,-0.4463140576129574
291,291,291,291,2020-04-01,5.431680202484131,7.395938396453857,9.06509494781494,-0.2655860674706989,-0.400813754985171
292,292,292,292,2020-04-02,5.828220367431641,7.543487071990967,6.648965835571289,-0.22738379322318003,-0.12343956766159692
293,293,293,293,2020-04-03,5.837441444396973,7.054728031158447,4.361943244934082,-0.1725490453189853,0.33826625350444894
294,294,294,294,2020-04-06,6.648965835571289,6.446084499359131,5.892772674560547,0.03147357690274277,0.12832552734899716
295,295,295,295,2020-04-07,7.248387336730957,5.975769519805908,6.731962203979492,0.21296300212167196,0.07671242308018145
296,296,296,296,2020-04-08,7.368271827697754,6.372310161590576,6.547525405883789,0.15629522745304958,0.12535215534657107
297,297,297,297,2020-04-09,7.940028190612793,5.431680202484131,7.395938396453857,0.4617996447915862,0.0735660257013242
298,298,298,298,2020-04-13,7.884697914123535,5.828220367431641,7.543487071990967,0.3528482825020798,0.04523250837129256
299,299,299,299,2020-04-14,8.004579544067383,5.837441444396973,7.054728031158447,0.3712479380415066,0.13464041543681748
300,300,300,300,2020-04-15,7.368271827697754,6.648965835571289,6.446084499359131,0.10818313853836514,0.1430616257714752
301,301,301,301,2020-04-16,7.082393646240234,7.248387336730957,5.975769519805908,-0.02290077541104285,0.18518520882817935
302,302,302,302,2020-04-17,7.312939167022705,7.368271827697754,6.372310161590576,-0.007509584603957009,0.14761193061533917
303,303,303,303,2020-04-20,7.266830921173096,7.940028190612793,5.431680202484131,-0.08478524928105347,0.3378605975089761
304,304,304,304,2020-04-21,7.229944229125977,7.884697914123535,5.828220367431641,-0.08304106157633828,0.24050632497138102
305,305,305,305,2020-04-22,7.654149532318115,8.004579544067383,5.837441444396973,-0.04377869066327034,0.3112164987393402
306,306,306,306,2020-04-23,8.539447784423828,7.368271827697754,6.648965835571289,0.15894852743129761,0.284327216533232
307,307,307,307,2020-04-24,8.963654518127441,7.082393646240234,7.248387336730957,0.26562500841588976,0.23664121434355834
308,308,308,308,2020-04-27,9.258753776550291,7.312939167022705,7.368271827697754,0.26607832570276657,0.2565706034006656
309,309,309,309,2020-04-28,9.747511863708496,7.266830921173096,7.940028190612793,0.3413703950793092,0.2276419717542848
310,310,310,310,2020-04-29,11.269121170043944,7.229944229125977,7.884697914123535,0.5586733193108269,0.429239432224541
311,311,311,311,2020-04-30,12.050148010253906,7.654149532318115,8.004579544067383,0.5743287950378506,0.5054067417176094
312,312,312,312,2020-05-01,10.980883598327637,8.539447784423828,7.368271827697754,0.2859009008002895,0.49029295540507456
313,313,313,313,2020-05-04,11.120356559753418,8.963654518127441,7.082393646240234,0.24060521713151917,0.5701409883728759
314,314,314,314,2020-05-05,11.575953483581545,9.258753776550291,7.312939167022705,0.25027123119960715,0.5829413070715352
315,315,315,315,2020-05-06,10.841416358947754,9.747511863708496,7.266830921173096,0.11222397166932763,0.4919043082947645
316,316,316,316,2020-05-07,12.477855682373049,11.269121170043944,7.229944229125977,0.10726076098482418,0.7258578056668479
317,317,317,317,2020-05-08,12.8311767578125,12.050148010253906,7.654149532318115,0.06481486757623123,0.6763687074096767
318,318,318,318,2020-05-11,12.440664291381836,10.980883598327637,8.539447784423828,0.13293836329132214,0.45684646190751654
319,319,319,319,2020-05-12,13.407649040222168,11.120356559753418,8.963654518127441,0.20568517458755542,0.495779317811448
320,320,320,320,2020-05-13,13.091519355773926,11.575953483581545,9.258753776550291,0.13092363184958766,0.4139612815853151
321,321,321,321,2020-05-14,13.193799018859863,10.841416358947754,9.747511863708496,0.21698111962747513,0.3535555743186556
322,322,322,322,2020-05-15,13.974825859069824,12.477855682373049,11.269121170043944,0.1199701466984815,0.24009899691364578
323,323,323,323,2020-05-18,16.215633392333984,12.8311767578125,12.050148010253906,0.26376821848867404,0.3456791882170671
324,324,324,324,2020-05-19,15.546181678771973,12.440664291381836,10.980883598327637,0.24962633141233925,0.41574961063603477
325,325,325,325,2020-05-20,16.141246795654297,13.407649040222168,11.120356559753418,0.20388345094889448,0.45150442874038665
326,326,326,326,2020-05-21,16.094757080078125,13.091519355773926,11.575953483581545,0.22940329863085318,0.3903612434954675
327,327,327,327,2020-05-22,16.77351188659668,13.193799018859863,10.841416358947754,0.27131782609541033,0.5471697914039604
328,328,328,328,2020-05-26,16.99666404724121,13.974825859069824,12.477855682373049,0.2162344074012328,0.3621462276768994
329,329,329,329,2020-05-27,17.126834869384766,16.215633392333984,12.8311767578125,0.05619277736517869,0.3347828646313966
330,330,330,330,2020-05-28,17.033851623535156,15.546181678771973,12.440664291381836,0.09569359058723537,0.36920756195754056
331,331,331,331,2020-05-29,16.6340389251709,16.141246795654297,13.407649040222168,0.030529991626748076,0.24063800262594492
332,332,332,332,2020-06-01,17.005962371826172,16.094757080078125,13.091519355773926,0.05661503850070071,0.2990060137157271
333,333,333,333,2020-06-02,18.010141372680664,16.77351188659668,13.193799018859863,0.0737251384471338,0.36504590883460364
334,334,334,334,2020-06-03,19.03291320800781,16.99666404724121,13.974825859069824,0.11980287161686354,0.3619427819671346
335,335,335,335,2020-06-04,20.37181854248047,17.126834869384766,16.215633392333984,0.18946779704732863,0.2563072961498587
336,336,336,336,2020-06-05,21.766510009765625,17.033851623535156,15.546181678771973,0.2778384179237241,0.4001193643251575
337,337,337,337,2020-06-08,24.314149856567383,16.6340389251709,16.141246795654297,0.4617105301932902,0.5063365404408211
338,338,338,338,2020-06-09,22.52894592285156,17.005962371826172,16.094757080078125,0.32476748038531067,0.3997692422918011
339,339,339,339,2020-06-10,21.3109130859375,18.010141372680664,16.77351188659668,0.18327294855462561,0.27050991050756346
340,340,340,340,2020-06-11,18.158906936645508,19.03291320800781,16.99666404724121,-0.045920782688935735,0.06838064729489934
341,341,341,341,2020-06-12,18.251882553100582,20.37181854248047,17.126834869384766,-0.10406218693531344,0.06568917679745412
342,342,342,342,2020-06-15,20.418306350708008,21.766510009765625,17.033851623535156,-0.06193935814481699,0.19868992650474038
343,343,343,343,2020-06-16,21.22723197937012,24.314149856567383,16.6340389251709,-0.1269597290222948,0.27613215737091545
344,344,344,344,2020-06-17,19.748855590820312,22.52894592285156,17.005962371826172,-0.12340081695572558,0.16129009102938507
345,345,345,345,2020-06-18,20.195158004760746,21.3109130859375,18.010141372680664,-0.05235604296622143,0.12132145921933213
346,346,346,346,2020-06-19,19.16308784484864,18.158906936645508,19.03291320800781,0.05529963404221472,0.0068394488756489125
347,347,347,347,2020-06-22,19.395532608032227,18.251882553100582,20.37181854248047,0.06265929290331562,-0.04792335708333728
348,348,348,348,2020-06-23,19.09799575805664,20.418306350708008,21.766510009765625,-0.06466308076553984,-0.12259724919207282
349,349,349,349,2020-06-24,17.777692794799805,21.22723197937012,24.314149856567383,-0.16250536989103348,-0.2688334611872949
350,350,350,350,2020-06-25,18.16820526123047,19.748855590820312,22.52894592285156,-0.08003756583872956,-0.1935616817828083
351,351,351,351,2020-06-26,16.903684616088867,20.195158004760746,21.3109130859375,-0.16298329470341144,-0.20680617728936468
352,352,352,352,2020-06-29,17.46156120300293,19.16308784484864,18.158906936645508,-0.08879188237417124,-0.03840240693316743
353,353,353,353,2020-06-30,18.66099548339844,19.395532608032227,18.251882553100582,-0.03787145934469427,0.022414834694866048
354,354,354,354,2020-07-01,17.8427734375,19.09799575805664,20.418306350708008,-0.06572534293432941,-0.12613842054136393
355,355,355,355,2020-07-02,17.731204986572266,17.777692794799805,21.22723197937012,-0.0026149517130331645,-0.16469537790869304
356,356,356,356,2020-07-06,17.777692794799805,18.16820526123047,19.748855590820312,-0.02149427864864495,-0.0998114947448776
357,357,357,357,2020-07-07,17.54524040222168,16.903684616088867,20.195158004760746,0.03795360601570752,-0.13121549244201913
358,358,358,358,2020-07-08,17.15472412109375,17.46156120300293,19.16308784484864,-0.017572144800913403,-0.10480376336086006
359,359,359,359,2020-07-09,16.057571411132812,18.66099548339844,19.395532608032227,-0.1395115321999696,-0.17209948622483673
360,360,360,360,2020-07-10,16.606149673461914,17.8427734375,19.09799575805664,-0.06930670102211156,-0.13047683726411563
361,361,361,361,2020-07-13,15.899507522583008,17.731204986572266,17.777692794799805,-0.1033036088284125,-0.10564842659257723
362,362,362,362,2020-07-14,16.596847534179688,17.777692794799805,18.16820526123047,-0.06642286343059822,-0.08648943054402491
363,363,363,363,2020-07-15,17.731204986572266,17.54524040222168,16.903684616088867,0.01059914712408494,0.04895502899384252
364,364,364,364,2020-07-16,17.777692794799805,17.15472412109375,17.46156120300293,0.03631470079661847,0.018104428814905038
365,365,365,365,2020-07-17,17.257001876831055,16.057571411132812,18.66099548339844,0.07469563329275752,-0.07523680115653175
366,366,366,366,2020-07-20,16.987363815307617,16.606149673461914,17.8427734375,0.02295620293335765,-0.047941516782059046
367,367,367,367,2020-07-21,18.270477294921875,15.899507522583008,17.731204986572266,0.1491222145699318,0.030413742819960454
368,368,368,368,2020-07-22,17.80558204650879,16.596847534179688,17.777692794799805,0.07282916287805996,0.001568777907847707
369,369,369,369,2020-07-23,17.712602615356445,17.731204986572266,17.54524040222168,-0.0010491318119613124,0.009538895409695991
370,370,370,370,2020-07-24,17.46156120300293,17.777692794799805,17.15472412109375,-0.01778248704406382,0.017886448056129822
371,371,371,371,2020-07-27,16.857189178466797,17.257001876831055,16.057571411132812,-0.023168143644988537,0.04979693048598888
372,372,372,372,2020-07-28,16.64333724975586,16.987363815307617,16.606149673461914,-0.020251910142864538,0.0022393858314655457
373,373,373,373,2020-07-29,17.7869873046875,18.270477294921875,15.899507522583008,-0.02646290966732201,0.11871309720905465
374,374,374,374,2020-07-30,17.459848403930664,17.80558204650879,16.596847534179688,-0.0194171491656413,0.051997878993206736
375,375,375,375,2020-07-31,17.085979461669922,17.712602615356445,17.731204986572266,-0.035377249029640345,-0.03638926544422494
376,376,376,376,2020-08-03,17.562664031982422,17.46156120300293,17.777692794799805,0.005790022312673004,-0.01209542572815081
377,377,377,377,2020-08-04,18.44126319885254,16.857189178466797,17.257001876831055,0.09397023451627518,0.06862497497966036
378,378,378,378,2020-08-05,18.843175888061523,16.64333724975586,16.987363815307617,0.1321753327048596,0.10924661960095317
379,379,379,379,2020-08-06,18.095436096191406,17.7869873046875,18.270477294921875,0.01734126112647627,-0.009580548767552988
380,380,380,380,2020-08-07,18.3291015625,17.459848403930664,17.80558204650879,0.049785836535307215,0.029401988355323594
381,381,381,381,2020-08-10,19.104887008666992,17.085979461669922,17.712602615356445,0.11816165128409617,0.07860416809122484
382,382,382,382,2020-08-11,18.3291015625,17.562664031982422,17.46156120300293,0.043640163537938204,0.04968286337122452
383,383,383,383,2020-08-12,18.71232414245605,18.44126319885254,16.857189178466797,0.014698610430351478,0.11005007681583034
384,384,384,384,2020-08-13,17.964574813842773,18.843175888061523,16.64333724975586,-0.04662701656228796,0.07938537471541629
385,385,385,385,2020-08-14,18.665584564208984,18.095436096191406,17.7869873046875,0.03150786004751649,0.04939550720261332
386,386,386,386,2020-08-17,18.31975555419922,18.3291015625,17.459848403930664,-0.0005098999680324123,0.04925055077081697
387,387,387,387,2020-08-18,17.254220962524414,19.104887008666992,17.085979461669922,-0.09686872501800281,0.009846757760181069
388,388,388,388,2020-08-19,17.16075325012207,18.3291015625,17.562664031982422,-0.06374280312616554,-0.022884385941019714
389,389,389,389,2020-08-20,17.347686767578125,18.71232414245605,18.44126319885254,-0.0729271983794747,-0.059300516427880035
390,390,390,390,2020-08-21,17.198137283325195,17.964574813842773,18.843175888061523,-0.042663828031543116,-0.08730155757759372
391,391,391,391,2020-08-24,17.104665756225586,18.665584564208984,18.095436096191406,-0.08362549817895548,-0.054752498624465296
392,392,392,392,2020-08-25,16.740140914916992,18.31975555419922,18.3291015625,-0.08622465701624227,-0.08669059103441845
393,393,393,393,2020-08-26,15.98305320739746,17.254220962524414,19.104887008666992,-0.07367285708742743,-0.1634049863709376
394,394,394,394,2020-08-27,16.328882217407227,17.16075325012207,18.3291015625,-0.048475205055985904,-0.10912806272976716
395,395,395,395,2020-08-28,16.609289169311523,17.347686767578125,18.71232414245605,-0.04256461441571713,-0.11238769471575094
396,396,396,396,2020-08-31,15.898929595947266,17.198137283325195,17.964574813842773,-0.07554351183355201,-0.11498436446732963
397,397,397,397,2020-09-01,15.861544609069824,17.104665756225586,18.665584564208984,-0.0726773130134567,-0.15022513468535403
398,398,398,398,2020-09-02,15.88023567199707,16.740140914916992,18.31975555419922,-0.05136786167395213,-0.13316334243570005
399,399,399,399,2020-09-03,15.38485622406006,15.98305320739746,17.254220962524414,-0.0374269531343695,-0.1083424596523106
400,400,400,400,2020-09-04,15.272693634033203,16.328882217407227,17.16075325012207,-0.06468223417326657,-0.11002195466422415
401,401,401,401,2020-09-08,14.450175285339355,16.609289169311523,17.347686767578125,-0.12999435809459547,-0.1670258127817975
402,402,402,402,2020-09-09,14.412789344787598,15.898929595947266,17.198137283325195,-0.09347423310425218,-0.1619563731031609
403,403,403,403,2020-09-10,13.926753044128418,15.861544609069824,17.104665756225586,-0.12198002228831284,-0.18579215504053348
404,404,404,404,2020-09-11,13.749163627624512,15.88023567199707,16.740140914916992,-0.13419649987502724,-0.17867097430627044
405,405,405,405,2020-09-14,14.235196113586426,15.38485622406006,15.98305320739746,-0.07472673736630087,-0.10935689640337742
406,406,406,406,2020-09-15,14.048261642456056,15.272693634033203,16.328882217407227,-0.08017131888566531,-0.13966789303678973
407,407,407,407,2020-09-16,15.09510326385498,14.450175285339355,16.609289169311523,0.04463115261791639,-0.09116500351226697
408,408,408,408,2020-09-17,14.954901695251465,14.412789344787598,15.898929595947266,0.03761328480527082,-0.059376821250685885
409,409,409,409,2020-09-18,14.35670566558838,13.926753044128418,15.861544609069824,0.03087242375143817,-0.09487341747416944
410,410,410,410,2020-09-21,13.730470657348633,13.749163627624512,15.88023567199707,-0.0013595714461003272,-0.13537362159173083
411,411,411,411,2020-09-22,13.637001037597656,14.235196113586426,15.38485622406006,-0.042022257453681156,-0.1136088086237016
412,412,412,412,2020-09-23,13.094886779785156,14.048261642456056,15.272693634033203,-0.06786425872007196,-0.14259481047895106
413,413,413,413,2020-09-24,13.048151969909668,15.09510326385498,14.450175285339355,-0.13560366286772674,-0.09702465802280835
414,414,414,414,2020-09-25,13.235087394714355,14.954901695251465,14.412789344787598,-0.11500004049395995,-0.0817122849644063
415,415,415,415,2020-09-28,13.693082809448242,14.35670566558838,13.926753044128418,-0.046223895063250975,-0.016778514987647597
416,416,416,416,2020-09-29,13.665040969848633,13.730470657348633,13.749163627624512,-0.004765290945433209,-0.0061183836380317436
417,417,417,417,2020-09-30,13.113580703735352,13.637001037597656,14.235196113586426,-0.03838236371906245,-0.07879170760286025
418,418,418,418,2020-10-01,12.692973136901855,13.094886779785156,14.048261642456056,-0.030692410682293447,-0.09647375170307948
419,419,419,419,2020-10-02,13.375290870666504,13.048151969909668,15.09510326385498,0.02507166543670336,-0.11393180709843465
420,420,420,420,2020-10-05,14.814702033996582,13.235087394714355,14.954901695251465,0.11935052577839955,-0.009374830013051838
421,421,421,421,2020-10-06,14.534296035766602,13.693082809448242,14.35670566558838,0.06143344329575817,0.012369855196229906
422,422,422,422,2020-10-07,15.113797187805176,13.665040969848633,13.730470657348633,0.10601916387613963,0.10074866076904487
423,423,423,423,2020-10-08,15.98305320739746,13.113580703735352,13.637001037597656,0.2188168562416175,0.17203578435842748
424,424,424,424,2020-10-09,15.674609184265137,12.692973136901855,13.094886779785156,0.23490446369061235,0.19700226873762294
425,425,425,425,2020-10-12,15.702648162841797,13.375290870666504,13.048151969909668,0.17400423771564077,0.20343847918491909
426,426,426,426,2020-10-13,15.777420997619627,14.814702033996582,13.235087394714355,0.06498402474878073,0.1920904280481437
427,427,427,427,2020-10-14,16.198028564453125,14.534296035766602,13.693082809448242,0.1144694262860988,0.18293512059070194
428,428,428,428,2020-10-15,16.141952514648438,15.113797187805176,13.665040969848633,0.06802759849608453,0.18125899148528068
429,429,429,429,2020-10-16,15.46897792816162,15.98305320739746,13.113580703735352,-0.03216377200057807,0.17961510876700082
430,430,430,430,2020-10-19,14.973597526550291,15.674609184265137,12.692973136901855,-0.044722751902392055,0.17967613773782065
431,431,431,431,2020-10-20,15.674609184265137,15.702648162841797,13.375290870666504,-0.001785621016651917,0.17190791107513737
432,432,432,432,2020-10-21,15.41289520263672,15.777420997619627,14.814702033996582,-0.023104270022198392,0.04037834627165715
433,433,433,433,2020-10-22,16.057825088500977,16.198028564453125,14.534296035766602,-0.00865558888195983,0.10482303711065266
434,434,434,434,2020-10-23,15.992398262023926,16.141952514648438,15.113797187805176,-0.009264941926250492,0.05813238482038541
435,435,435,435,2020-10-26,15.010982513427734,15.46897792816162,15.98305320739746,-0.02960734812996879,-0.060818836135752785
436,436,436,436,2020-10-27,15.282042503356934,14.973597526550291,15.674609184265137,0.020599256542038535,-0.02504475080005686
437,437,437,437,2020-10-28,14.730581283569336,15.674609184265137,15.702648162841797,-0.060226567029400435,-0.06190464622220382
438,438,438,438,2020-10-29,15.059805870056152,15.41289520263672,15.777420997619627,-0.02290869612350077,-0.04548367744460535
439,439,439,439,2020-10-30,15.097431182861328,16.057825088500977,16.198028564453125,-0.059808467233049334,-0.06794637861097974
440,440,440,440,2020-11-02,15.11624526977539,15.992398262023926,16.141952514648438,-0.05478559112231951,-0.06354294772842639
441,441,441,441,2020-11-03,15.605385780334473,15.010982513427734,15.46897792816162,0.03959789216828602,0.00881815545967779
442,442,442,442,2020-11-04,15.727666854858398,15.282042503356934,14.973597526550291,0.029159999483287402,0.05035993033544783
443,443,443,443,2020-11-05,16.6871280670166,14.730581283569336,15.674609184265137,0.13282210292879748,0.06459611661437004
444,444,444,444,2020-11-06,15.944016456604004,15.059805870056152,15.41289520263672,0.05871327918681568,0.03445953839200988
445,445,445,445,2020-11-09,18.40852165222168,15.097431182861328,16.057825088500977,0.21931482443974426,0.1463894737154685
446,446,446,446,2020-11-10,19.038753509521484,15.11624526977539,15.992398262023926,0.25948958684793677,0.19048770532006665
447,447,447,447,2020-11-11,19.038753509521484,15.605385780334473,15.010982513427734,0.220011717590068,0.26832161002724497
448,448,448,448,2020-11-12,18.79418563842773,15.727666854858398,15.282042503356934,0.19497607699021557,0.22982157877779108
449,449,449,449,2020-11-13,19.3115463256836,16.6871280670166,14.730581283569336,0.15727201518003353,0.31098331789689304
450,450,450,450,2020-11-16,20.29922676086425,15.944016456604004,15.059805870056152,0.2731564105013402,0.3479075982795894
451,451,451,451,2020-11-17,21.305721282958984,18.40852165222168,15.097431182861328,0.157383612083138,0.4112149957765885
452,452,452,452,2020-11-18,21.33394432067871,19.038753509521484,15.11624526977539,0.12055362815687376,0.4113256261682574
453,453,453,453,2020-11-19,21.86070251464844,19.038753509521484,15.605385780334473,0.14822131100734448,0.40084345381559006
454,454,454,454,2020-11-20,21.710203170776367,18.79418563842773,15.727666854858398,0.15515530113666487,0.38038295006674283
455,455,455,455,2020-11-23,23.29049491882324,19.3115463256836,16.6871280670166,0.20603987511076682,0.39571619665691316
456,456,456,456,2020-11-24,23.704383850097656,20.29922676086425,15.944016456604004,0.1677481181597693,0.48672600248598674
457,457,457,457,2020-11-25,23.497438430786133,21.305721282958984,18.40852165222168,0.10286988732834668,0.2764435338538054
458,458,458,458,2020-11-27,23.04592514038086,21.33394432067871,19.038753509521484,0.08024680265255713,0.21047447401718533
459,459,459,459,2020-11-30,22.10527229309082,21.86070251464844,19.038753509521484,0.011187644966052623,0.16106720337735014
460,460,460,460,2020-12-01,22.2087459564209,21.710203170776367,18.79418563842773,0.022963524648889955,0.1816817383676126
461,461,461,461,2020-12-02,22.735509872436523,23.29049491882324,19.3115463256836,-0.02382882151371457,0.1773013661883298
462,462,462,462,2020-12-03,23.42218780517578,23.704383850097656,20.29922676086425,-0.011904804052551343,0.15384630563034163
463,463,463,463,2020-12-04,24.94603538513184,23.497438430786133,21.305721282958984,0.06164914352739692,0.17086087130429606
464,464,464,464,2020-12-07,24.193517684936523,23.04592514038086,21.33394432067871,0.0497958983015554,0.13403866257802433
465,465,465,465,2020-12-08,24.71087455749512,22.10527229309082,21.86070251464844,0.11787243467788922,0.13037879459440216
466,466,466,466,2020-12-09,24.456899642944336,22.2087459564209,21.710203170776367,0.10122830397244753,0.12651638727477388
467,467,467,467,2020-12-10,26.39463424682617,22.735509872436523,23.29049491882324,0.16094314114440844,0.13327923424650723
468,468,468,468,2020-12-11,26.573362350463867,23.42218780517578,23.704383850097656,0.13453801034725488,0.12103155764389939
469,469,469,469,2020-12-14,25.81143379211425,24.94603538513184,23.497438430786133,0.03469081934751839,0.09847862217595349
470,470,470,470,2020-12-15,26.50751495361328,24.193517684936523,23.04592514038086,0.09564534181474205,0.15020398583032168
471,471,471,471,2020-12-16,26.601587295532227,24.71087455749512,22.10527229309082,0.07651338821043985,0.20340464224214805
472,472,472,472,2020-12-17,26.10304069519043,24.456899642944336,22.2087459564209,0.0673078385354946,0.1753496008469415
473,473,473,473,2020-12-18,25.35051918029785,26.39463424682617,22.735509872436523,-0.03955785318956884,0.11501872280558101
474,474,474,474,2020-12-21,25.472801208496094,26.573362350463867,23.42218780517578,-0.041415953594918786,0.08755003675904138
475,475,475,475,2020-12-22,25.07772827148437,25.81143379211425,24.94603538513184,-0.02842560109365322,0.005279110861480696
476,476,476,476,2020-12-23,25.25645446777344,26.50751495361328,24.193517684936523,-0.047196445537392995,0.04393477611148411
477,477,477,477,2020-12-24,24.974254608154297,26.601587295532227,24.71087455749512,-0.06117427014031007,0.010658467390394
478,478,478,478,2020-12-28,24.20292282104492,26.10304069519043,24.456899642944336,-0.07279297060957401,-0.010384669586387618
479,479,479,479,2020-12-29,24.569780349731445,25.35051918029785,26.39463424682617,-0.03079774520646461,-0.06913730571258636
480,480,480,480,2020-12-30,24.6262149810791,25.472801208496094,26.573362350463867,-0.03323490889312264,-0.07327440704359256
481,481,481,481,2020-12-31,24.81434440612793,25.07772827148437,25.81143379211425,-0.010502700344509841,-0.03862975586776374
482,482,482,482,2021-01-04,24.607404708862305,25.25645446777344,26.50751495361328,-0.025698371865271352,-0.07168194559452545
