,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BXP,BXP_6m,BXP_12m,BXP_6m_ret,BXP_12m_ret
243,243,243,243,2020-01-23,117.30651092529295,112.56936645507812,113.55970764160156,0.042082003473877805,0.03299412583481143
244,244,244,244,2020-01-24,117.19923400878906,113.33687591552734,111.5872802734375,0.034078565004213024,0.0502920558830704
245,245,245,245,2020-01-27,116.39871215820312,114.94621276855467,110.9930648803711,0.012636339681526332,0.04870256789159089
246,246,246,246,2020-01-28,116.51425170898438,115.17725372314452,111.0508270263672,0.011608177332076641,0.04919751458780186
247,247,247,247,2020-01-29,117.95849609375,115.83751678466795,111.47998046875,0.018309951455751206,0.05811371331210502
248,248,248,248,2020-01-30,118.5031967163086,115.45787048339844,112.87471771240234,0.026376081770432824,0.04986483348952642
249,249,249,249,2020-01-31,118.30514526367188,117.30651092529295,112.56936645507812,0.008513034191383495,0.0509532831996764
250,250,250,250,2020-02-03,118.15656280517578,117.19923400878906,113.33687591552734,0.008168387826791745,0.04252531976653984
251,251,251,251,2020-02-04,119.30370330810548,116.39871215820312,114.94621276855467,0.024957244767055853,0.03790895267097372
252,252,252,252,2020-02-05,119.71636199951172,116.51425170898438,115.17725372314452,0.027482563236342905,0.039409763036007295
253,253,253,253,2020-02-06,119.1551742553711,117.95849609375,115.83751678466795,0.010144908601326996,0.02864061284109165
254,254,254,254,2020-02-07,117.77693939208984,118.5031967163086,115.45787048339844,-0.006128588462954054,0.02008584515704248
255,255,255,255,2020-02-10,118.1483154296875,118.30514526367188,117.30651092529295,-0.0013256383197437493,0.0071761106672982855
256,256,256,256,2020-02-11,119.02313232421876,118.15656280517578,117.19923400878906,0.007334078602742045,0.015562374027913162
257,257,257,257,2020-02-12,119.68335723876952,119.30370330810548,116.39871215820312,0.003182247659853088,0.028218912560665332
258,258,258,258,2020-02-13,120.1455078125,119.71636199951172,116.51425170898438,0.00358468805617429,0.031165767708703607
259,259,259,259,2020-02-14,121.50724029541016,119.1551742553711,117.95849609375,0.01973952079494401,0.030084685030569602
260,260,260,260,2020-02-18,121.73831939697266,117.77693939208984,118.5031967163086,0.03363459795550483,0.02729987688356461
261,261,261,261,2020-02-19,119.5843276977539,118.1483154296875,118.30514526367188,0.012154318602375813,0.010812568052142257
262,262,262,262,2020-02-20,121.25142669677734,119.02313232421876,118.15656280517578,0.0187215235311462,0.026192907259028564
263,263,263,263,2020-02-21,120.3105926513672,119.68335723876952,119.30370330810548,0.0052407905916804776,0.008439715745129917
264,264,264,264,2020-02-24,119.13040161132812,120.1455078125,119.71636199951172,-0.00844897341277262,-0.004894572290678023
265,265,265,265,2020-02-25,112.85820770263672,121.50724029541016,119.1551742553711,-0.07118121168537594,-0.052846773898704846
266,266,266,266,2020-02-26,111.75232696533205,121.73831939697266,117.77693939208984,-0.08202834145490046,-0.05115273378518803
267,267,267,267,2020-02-27,105.84326171875,119.5843276977539,118.1483154296875,-0.11490691333511593,-0.1041492099670307
268,268,268,268,2020-02-28,106.41271209716795,121.25142669677734,119.02313232421876,-0.12237971134737813,-0.10594932246195676
269,269,269,269,2020-03-02,111.03431701660156,120.3105926513672,119.68335723876952,-0.07710273410127888,-0.07226602279306915
270,270,270,270,2020-03-03,109.68083190917967,119.13040161132812,120.1455078125,-0.07932122761558702,-0.08710001808516699
271,271,271,271,2020-03-04,113.98885345458984,112.85820770263672,121.50724029541016,0.01001828555466866,-0.06187603983549872
272,272,272,272,2020-03-05,112.84170532226562,111.75232696533205,121.73831939697266,0.009748149202043255,-0.07307981676415576
273,273,273,273,2020-03-06,109.4167709350586,105.84326171875,119.5843276977539,0.03376227412382882,-0.08502415791803031
274,274,274,274,2020-03-09,101.39494323730467,106.41271209716795,121.25142669677734,-0.047153848078615224,-0.16376288510921433
275,275,275,275,2020-03-10,107.5103530883789,111.03431701660156,120.3105926513672,-0.03173761070368686,-0.10639328824586947
276,276,276,276,2020-03-11,100.09927368164062,109.68083190917967,119.13040161132812,-0.0873585480776895,-0.1597503884170388
277,277,277,277,2020-03-12,92.34154510498048,113.98885345458984,112.85820770263672,-0.1899072382391589,-0.1817914976260686
278,278,278,278,2020-03-13,96.60828399658205,112.84170532226562,111.75232696533205,-0.14386012050529018,-0.13551434122215644
279,279,279,279,2020-03-16,79.99522399902344,109.4167709350586,105.84326171875,-0.26889430829116256,-0.2442105175141973
280,280,280,280,2020-03-17,87.3485336303711,101.39494323730467,106.41271209716795,-0.1385316580735133,-0.1791532053932514
281,281,281,281,2020-03-18,72.79869842529297,107.5103530883789,111.03431701660156,-0.32286801843680313,-0.344358569662672
282,282,282,282,2020-03-19,70.61994171142578,100.09927368164062,109.68083190917967,-0.2945009577589143,-0.356132329759296
283,283,283,283,2020-03-20,67.67366790771484,92.34154510498048,113.98885345458984,-0.2671373667098751,-0.4063132854066801
284,284,284,284,2020-03-23,64.31474304199219,96.60828399658205,112.84170532226562,-0.3342730003954152,-0.4300445667821561
285,285,285,285,2020-03-24,72.28702545166016,79.99522399902344,109.4167709350586,-0.09635823442981273,-0.339342361925813
286,286,286,286,2020-03-25,74.98573303222656,87.3485336303711,101.39494323730467,-0.14153415156869886,-0.2604588489513724
287,287,287,287,2020-03-26,76.6693115234375,72.79869842529297,107.5103530883789,0.05316871292852321,-0.28686578249434747
288,288,288,288,2020-03-27,77.42858123779297,70.61994171142578,100.09927368164062,0.09641242064726319,-0.22648208733212538
289,289,289,289,2020-03-30,77.52865600585938,67.67366790771484,92.34154510498048,0.14562515085754724,-0.16041413517914127
290,290,290,290,2020-03-31,76.91984558105469,64.31474304199219,96.60828399658205,0.1959908714994385,-0.20379658556220626
291,291,291,291,2020-04-01,71.09850311279297,72.28702545166016,79.99522399902344,-0.01644171040987119,-0.11121565065358252
292,292,292,292,2020-04-02,68.96348571777344,74.98573303222656,87.3485336303711,-0.08031190829147394,-0.21047918205927585
293,293,293,293,2020-04-03,69.25537872314453,76.6693115234375,72.79869842529297,-0.096700135334156,-0.04867284414136386
294,294,294,294,2020-04-06,75.66049194335938,77.42858123779297,70.61994171142578,-0.022835098695707323,0.07137573481058346
295,295,295,295,2020-04-07,77.27845764160156,77.52865600585938,67.67366790771484,-0.003227172727448102,0.14192802061482124
296,296,296,296,2020-04-08,83.32495880126953,76.91984558105469,64.31474304199219,0.08326996982157775,0.2955809952760793
297,297,297,297,2020-04-09,88.40402221679688,71.09850311279297,72.28702545166016,0.24340201757201374,0.2229583616760451
298,298,298,298,2020-04-13,83.86705017089844,68.96348571777344,74.98573303222656,0.21610805048509918,0.1184400922620168
299,299,299,299,2020-04-14,88.13713836669922,69.25537872314453,76.6693115234375,0.2726396128600561,0.14957519006488074
300,300,300,300,2020-04-15,83.13313293457031,75.66049194335938,77.42858123779297,0.09876542960895729,0.07367501258040554
301,301,301,301,2020-04-16,78.45439147949219,77.27845764160156,77.52865600585938,0.015216838867881055,0.011940558773040566
302,302,302,302,2020-04-17,79.6469955444336,83.32495880126953,76.91984558105469,-0.044139994903662605,0.035454438874362504
303,303,303,303,2020-04-20,76.2609634399414,88.40402221679688,71.09850311279297,-0.13735866844470646,0.07260997209686026
304,304,304,304,2020-04-21,73.7506332397461,83.86705017089844,68.96348571777344,-0.12062445156396717,0.06941568385280883
305,305,305,305,2020-04-22,75.61878967285156,88.13713836669922,69.25537872314453,-0.14203262013981444,0.09188327415182318
306,306,306,306,2020-04-23,74.15928649902344,83.13313293457031,75.66049194335938,-0.10794548597861353,-0.019841338666681696
307,307,307,307,2020-04-24,75.3602523803711,78.45439147949219,77.27845764160156,-0.03943869859636728,-0.02482199205018598
308,308,308,308,2020-04-27,78.51276397705078,79.6469955444336,83.32495880126953,-0.01424073261809411,-0.05775214165656972
309,309,309,309,2020-04-28,80.9563980102539,76.2609634399414,88.40402221679688,0.06157061697771948,-0.08424530943036557
310,310,310,310,2020-04-29,81.94051361083984,73.7506332397461,83.86705017089844,0.11104827187680355,-0.022971316579429413
311,311,311,311,2020-04-30,81.0481185913086,75.61878967285156,88.13713836669922,0.07179867519628202,-0.08043169890422786
312,312,312,312,2020-05-01,77.5036392211914,74.15928649902344,83.13313293457031,0.045096883749171646,-0.06771660726186735
313,313,313,313,2020-05-04,74.7847900390625,75.3602523803711,78.45439147949219,-0.007636151991689544,-0.04677369069122039
314,314,314,314,2020-05-05,72.9166259765625,78.51276397705078,79.6469955444336,-0.07127679267697196,-0.08450249154867795
315,315,315,315,2020-05-06,69.4555435180664,80.9563980102539,76.2609634399414,-0.14206232953608933,-0.08923857783719902
316,316,316,316,2020-05-07,71.59891510009766,81.94051361083984,73.7506332397461,-0.1262086122605669,-0.029175588671268793
317,317,317,317,2020-05-08,72.48296356201172,81.0481185913086,75.61878967285156,-0.10567987484678498,-0.04146887465941096
318,318,318,318,2020-05-11,69.93925476074219,77.5036392211914,74.15928649902344,-0.09760037769143792,-0.056904966828892345
319,319,319,319,2020-05-12,65.69419860839844,74.7847900390625,75.3602523803711,-0.12155668854476631,-0.1282646151871215
320,320,320,320,2020-05-13,62.38322830200195,72.9166259765625,78.51276397705078,-0.1444581058638984,-0.20543838807870118
321,321,321,321,2020-05-14,63.96780776977539,69.4555435180664,80.9563980102539,-0.07901076674842489,-0.20984864270180037
322,322,322,322,2020-05-15,62.50831604003906,71.59891510009766,81.94051361083984,-0.12696559783552075,-0.23715005818843327
323,323,323,323,2020-05-18,67.49563598632812,72.48296356201172,81.0481185913086,-0.06880689379397076,-0.1672152647160129
324,324,324,324,2020-05-19,64.90190887451172,69.93925476074219,77.5036392211914,-0.07202458624220276,-0.16259533711333218
325,325,325,325,2020-05-20,67.41223907470703,65.69419860839844,74.7847900390625,0.02615208804889746,-0.09858356171762395
326,326,326,326,2020-05-21,66.64495849609375,62.38322830200195,72.9166259765625,0.06831531983982031,-0.08601148772962486
327,327,327,327,2020-05-22,65.06035614013672,63.96780776977539,69.4555435180664,0.017079659417022386,-0.0632805843177433
328,328,328,328,2020-05-26,70.48970794677734,62.50831604003906,71.59891510009766,0.12768528113324762,-0.015491954756152393
329,329,329,329,2020-05-27,74.06755828857422,67.49563598632812,72.48296356201172,0.09736810693327347,0.021861616146624963
330,330,330,330,2020-05-28,73.19187927246094,64.90190887451172,69.93925476074219,0.12773076388212146,0.046506422220908394
331,331,331,331,2020-05-29,71.70733642578125,67.41223907470703,65.69419860839844,0.06371391026359974,0.0915322501036504
332,332,332,332,2020-06-01,74.22602081298828,66.64495849609375,62.38322830200195,0.11375297528827888,0.1898393660176494
333,333,333,333,2020-06-02,75.23515319824219,65.06035614013672,63.96780776977539,0.15639012236867367,0.1761408718119395
334,334,334,334,2020-06-03,79.68037414550781,70.48970794677734,62.50831604003906,0.13038309373717083,0.27471637684927175
335,335,335,335,2020-06-04,80.88967895507812,74.06755828857422,67.49563598632812,0.0921067309917829,0.1984430959575385
336,336,336,336,2020-06-05,85.10138702392578,73.19187927246094,64.90190887451172,0.16271624488737357,0.3112308790249898
337,337,337,337,2020-06-08,89.37146759033203,71.70733642578125,67.41223907470703,0.2463364565609485,0.3257454257125256
338,338,338,338,2020-06-09,87.01123046875,74.22602081298828,66.64495849609375,0.17224700335174803,0.3055935877557787
339,339,339,339,2020-06-10,83.52511596679688,75.23515319824219,65.06035614013672,0.11018735811849689,0.2838096949068032
340,340,340,340,2020-06-11,77.2200698852539,79.68037414550781,70.48970794677734,-0.03087716751632008,0.09548006559423206
341,341,341,341,2020-06-12,80.51438903808594,80.88967895507812,74.06755828857422,-0.004639527833960155,0.08703987141569125
342,342,342,342,2020-06-15,79.18830108642578,85.10138702392578,73.19187927246094,-0.06948283857979387,0.08192741972976014
343,343,343,343,2020-06-16,82.70780181884766,89.37146759033203,71.70733642578125,-0.07456144506913343,0.15340780931742093
344,344,344,344,2020-06-17,81.2149429321289,87.01123046875,74.22602081298828,-0.06661539556899876,0.094157305518898
345,345,345,345,2020-06-18,79.08824920654297,83.52511596679688,75.23515319824219,-0.053120150853997794,0.05121403817904113
346,346,346,346,2020-06-19,75.69385528564453,77.2200698852539,79.68037414550781,-0.019764480942289664,-0.05003137726968154
347,347,347,347,2020-06-22,78.0874252319336,80.51438903808594,80.88967895507812,-0.0301432307336309,-0.03464290820959692
348,348,348,348,2020-06-23,77.2284164428711,79.18830108642578,85.10138702392578,-0.024749674089051044,-0.09251283505921293
349,349,349,349,2020-06-24,74.80148315429688,82.70780181884766,89.37146759033203,-0.09559338406632722,-0.16302724828042658
350,350,350,350,2020-06-25,75.1017074584961,81.2149429321289,87.01123046875,-0.07527229907360311,-0.13687340066442577
351,351,351,351,2020-06-26,72.75817108154297,79.08824920654297,83.52511596679688,-0.08003816228715188,-0.12890667388637944
352,352,352,352,2020-06-29,75.63443756103516,75.69385528564453,77.2200698852539,-0.0007849742146855965,-0.020533940549068874
353,353,353,353,2020-06-30,76.2332763671875,78.0874252319336,80.51438903808594,-0.023744525565274288,-0.05317201958613049
354,354,354,354,2020-07-01,75.95494079589844,77.2284164428711,79.18830108642578,-0.016489728854076624,-0.040831287528172444
355,355,355,355,2020-07-02,77.22015380859375,74.80148315429688,82.70780181884766,0.032334528037468946,-0.06634982298614744
356,356,356,356,2020-07-06,77.05145263671875,75.1017074584961,81.2149429321289,0.025961396141361393,-0.05126507690696247
357,357,357,357,2020-07-07,74.46199035644531,72.75817108154297,79.08824920654297,0.02341756602145484,-0.058494895215292275
358,358,358,358,2020-07-08,73.87156677246094,75.63443756103516,75.69385528564453,-0.023307779437794163,-0.02407445764661953
359,359,359,359,2020-07-09,71.74598693847656,76.2332763671875,78.0874252319336,-0.058862607545520196,-0.08120946842109122
360,360,360,360,2020-07-10,73.71129608154297,75.95494079589844,77.2284164428711,-0.029539154278119373,-0.04554179048757112
361,361,361,361,2020-07-13,76.09834289550781,77.22015380859375,74.80148315429688,-0.014527436915841685,0.01733735330535935
362,362,362,362,2020-07-14,77.97928619384766,77.05145263671875,75.1017074584961,0.0120417399721644,0.03831575649517438
363,363,363,363,2020-07-15,78.59503173828125,74.46199035644531,72.75817108154297,0.055505384183948125,0.08022275120407696
364,364,364,364,2020-07-16,76.992431640625,73.87156677246094,75.63443756103516,0.04224717309403969,0.017954705863899356
365,365,365,365,2020-07-17,78.50223541259766,71.74598693847656,76.2332763671875,0.09416900878253576,0.029763367830098586
366,366,366,366,2020-07-20,75.5163345336914,73.71129608154297,75.95494079589844,0.024487948904759582,-0.005774558674012109
367,367,367,367,2020-07-21,77.21172332763672,76.09834289550781,77.22015380859375,0.014630810471887745,-0.00010917462011184043
368,368,368,368,2020-07-22,78.56128692626953,77.97928619384766,77.05145263671875,0.0074635298786280835,0.019595143736865328
369,369,369,369,2020-07-23,77.16112518310547,78.59503173828125,74.46199035644531,-0.01824423915179063,0.03624849152889342
370,370,370,370,2020-07-24,76.4779052734375,76.992431640625,73.87156677246094,-0.006682817469503166,0.03528202547814652
371,371,371,371,2020-07-27,75.68502807617188,78.50223541259766,71.74598693847656,-0.03588696960817617,0.05490259881814863
372,372,372,372,2020-07-28,76.86588287353516,75.5163345336914,73.71129608154297,0.017870946043357705,0.0427965177617069
373,373,373,373,2020-07-29,76.4104232788086,77.21172332763672,76.09834289550781,-0.010377958350028305,0.0041010141801551825
374,374,374,374,2020-07-30,74.45355224609375,78.56128692626953,77.97928619384766,-0.05228700853679913,-0.04521372430864945
375,375,375,375,2020-07-31,75.14521026611328,77.16112518310547,78.59503173828125,-0.026126043551184197,-0.043893632916336967
376,376,376,376,2020-08-03,72.74129486083984,76.4779052734375,76.992431640625,-0.04885869192203762,-0.05521499567162713
377,377,377,377,2020-08-04,73.55947875976562,75.68502807617188,78.50223541259766,-0.028084145179506637,-0.06296325992315421
378,378,378,378,2020-08-05,73.07025909423828,76.86588287353516,75.5163345336914,-0.049379824148272466,-0.03239134227789908
379,379,379,379,2020-08-06,74.4788818359375,76.4104232788086,77.21172332763672,-0.02527850730290071,-0.035394126356988576
380,380,380,380,2020-08-07,75.94650268554688,74.45355224609375,78.56128692626953,0.020052104895122103,-0.033283368221509124
381,381,381,381,2020-08-10,76.71408081054688,75.14521026611328,77.16112518310547,0.020877851547393744,-0.005793647662572843
382,382,382,382,2020-08-11,75.87903594970703,72.74129486083984,76.4779052734375,0.04313562323670417,-0.007830618811920709
383,383,383,383,2020-08-12,74.36922454833984,73.55947875976562,75.68502807617188,0.011008041413924863,-0.017385255198792637
384,384,384,384,2020-08-13,72.74129486083984,73.07025909423828,76.86588287353516,-0.004502026371278833,-0.05365954124902672
385,385,385,385,2020-08-14,72.90157318115234,74.4788818359375,76.4104232788086,-0.021177931460620747,-0.04592109226843377
386,386,386,386,2020-08-17,72.75817108154297,75.94650268554688,74.45355224609375,-0.04198128276169677,-0.022770990952143966
387,387,387,387,2020-08-18,72.2267837524414,76.71408081054688,75.14521026611328,-0.058493786416959126,-0.03883715945882371
388,388,388,388,2020-08-19,70.99531555175781,75.87903594970703,72.74129486083984,-0.06436191942641667,-0.024002587696881572
389,389,389,389,2020-08-20,71.92312622070312,74.36922454833984,73.55947875976562,-0.03289127112044521,-0.022245298181170936
390,390,390,390,2020-08-21,71.07122802734375,72.74129486083984,73.07025909423828,-0.022958992367280162,-0.027357656749463444
391,391,391,391,2020-08-24,73.49198913574219,72.90157318115234,74.4788818359375,0.008098809515711292,-0.013250637977745727
392,392,392,392,2020-08-25,74.57164764404297,72.75817108154297,75.94650268554688,0.02492471341078062,-0.018102940792368405
393,393,393,393,2020-08-26,72.49669647216797,72.2267837524414,76.71408081054688,0.0037370170136841185,-0.05497536167830985
394,394,394,394,2020-08-27,74.63069915771484,70.99531555175781,75.87903594970703,0.051205964473905574,-0.016451669112132472
395,395,395,395,2020-08-28,75.01869201660156,71.92312622070312,74.36922454833984,0.04303992274194801,0.008733013853594374
396,396,396,396,2020-08-31,73.272705078125,71.07122802734375,72.74129486083984,0.03097564389817853,0.007305481959068549
397,397,397,397,2020-09-01,71.99905395507812,73.49198913574219,72.90157318115234,-0.020314257352683218,-0.012379969137724323
398,398,398,398,2020-09-02,73.39078521728516,74.57164764404297,72.75817108154297,-0.01583527337889179,0.008694750381138538
399,399,399,399,2020-09-03,73.91372680664062,72.49669647216797,72.2267837524414,0.019546136630055555,0.023356197888877883
400,400,400,400,2020-09-04,74.06555938720703,74.63069915771484,70.99531555175781,-0.0075724839360478136,0.043245724194449275
401,401,401,401,2020-09-08,73.02808380126953,75.01869201660156,71.92312622070312,-0.026534829678068972,0.015363036044564238
402,402,402,402,2020-09-09,72.12557220458984,73.272705078125,71.07122802734375,-0.015655664306538974,0.014835035309090916
403,403,403,403,2020-09-10,71.2736587524414,71.99905395507812,73.49198913574219,-0.010075065751409817,-0.03018465562557371
404,404,404,404,2020-09-11,70.1855697631836,73.39078521728516,74.57164764404297,-0.04367326830762208,-0.05881696354351307
405,405,405,405,2020-09-14,72.46295928955078,73.91372680664062,72.49669647216797,-0.019627849653489515,-0.0004653616545153838
406,406,406,406,2020-09-15,74.03182220458984,74.06555938720703,74.63069915771484,-0.0004555043247673751,-0.008024538961633132
407,407,407,407,2020-09-16,75.8537368774414,73.02808380126953,75.01869201660156,0.03869269093601435,0.011131157294172134
408,408,408,408,2020-09-17,74.11618041992188,72.12557220458984,73.272705078125,0.02759920170457031,0.01151145356101635
409,409,409,409,2020-09-18,71.58575439453125,71.2736587524414,71.99905395507812,0.004378835709470952,-0.005740347099626342
410,410,410,410,2020-09-21,68.41429138183594,70.1855697631836,73.39078521728516,-0.025237073479978944,-0.06780815630621084
411,411,411,411,2020-09-22,67.89974975585938,72.46295928955078,73.91372680664062,-0.06297299445717541,-0.0813648196432295
412,412,412,412,2020-09-23,66.6345443725586,74.03182220458984,74.06555938720703,-0.09992024526410526,-0.10033023548502296
413,413,413,413,2020-09-24,66.955078125,75.8537368774414,73.02808380126953,-0.11731338650881717,-0.08315986617964577
414,414,414,414,2020-09-25,67.79853820800781,74.11618041992188,72.12557220458984,-0.0852397165655332,-0.05999306299169538
415,415,415,415,2020-09-28,69.78072357177734,71.58575439453125,71.2736587524414,-0.025214944481912194,-0.020946520871750862
416,416,416,416,2020-09-29,68.52596282958984,68.41429138183594,70.1855697631836,0.0016322824588015372,-0.023645985053530327
417,417,417,417,2020-09-30,68.54301452636719,67.89974975585938,72.46295928955078,0.009473742875647284,-0.054095841539124834
418,418,418,418,2020-10-01,70.70258331298828,66.6345443725586,74.03182220458984,0.061050000097321755,-0.04497037614988164
419,419,419,419,2020-10-02,72.78533172607422,66.955078125,75.8537368774414,0.08707709354307047,-0.040451601696629425
420,420,420,420,2020-10-05,72.12806701660156,67.79853820800781,74.11618041992188,0.06385873387580476,-0.02682428306553586
421,421,421,421,2020-10-06,70.79647827148438,69.78072357177734,71.58575439453125,0.014556379580418222,-0.011025603204471768
422,422,422,422,2020-10-07,70.3184585571289,68.52596282958984,68.41429138183594,0.026157906485701377,0.027832886036418536
423,423,423,423,2020-10-08,71.84638214111328,68.54301452636719,67.89974975585938,0.04819408130168168,0.05812440251170936
424,424,424,424,2020-10-09,70.65990447998047,70.70258331298828,66.6345443725586,-0.000603638947941687,0.06040950899154929
425,425,425,425,2020-10-12,70.59161376953125,72.78533172607422,66.955078125,-0.030139561152224603,0.054313067005046456
426,426,426,426,2020-10-13,68.08206939697266,72.12806701660156,67.79853820800781,-0.05609463537540316,0.0041819661081035076
427,427,427,427,2020-10-14,67.95404052734375,70.79647827148438,69.78072357177734,-0.04014942287440748,-0.026177473533283813
428,428,428,428,2020-10-15,67.86013793945312,70.3184585571289,68.52596282958984,-0.03495981948578364,-0.009716388688948308
429,429,429,429,2020-10-16,66.2980728149414,71.84638214111328,68.54301452636719,-0.07722461675626835,-0.032752304913029384
430,430,430,430,2020-10-19,64.87258911132812,70.65990447998047,70.70258331298828,-0.08190380968165645,-0.08245800830008954
431,431,431,431,2020-10-20,64.99208068847656,70.59161376953125,72.78533172607422,-0.079322922115595,-0.10707172520594344
432,432,432,432,2020-10-21,64.9152603149414,68.08206939697266,72.12806701660156,-0.04651458320936508,-0.09999999999999998
433,433,433,433,2020-10-22,65.9139633178711,67.95404052734375,70.79647827148438,-0.030021426152750386,-0.06896550609325824
434,434,434,434,2020-10-23,66.2980728149414,67.86013793945312,70.3184585571289,-0.02301889108898425,-0.057173974297534014
435,435,435,435,2020-10-26,64.36897277832031,66.2980728149414,71.84638214111328,-0.02909737726473305,-0.1040749602131198
436,436,436,436,2020-10-27,62.943485260009766,64.87258911132812,70.65990447998047,-0.029736809918405105,-0.1092050615799649
437,437,437,437,2020-10-28,60.73270034790039,64.99208068847656,70.59161376953125,-0.06553691304318221,-0.1396612557097563
438,438,438,438,2020-10-29,61.15094375610352,64.9152603149414,68.08206939697266,-0.05798816088197156,-0.10180544895683408
439,439,439,439,2020-10-30,61.80821990966797,65.9139633178711,67.95404052734375,-0.06228943309633972,-0.09044084163329169
440,440,440,440,2020-11-02,64.9152603149414,66.2980728149414,67.86013793945312,-0.020857506731151276,-0.043396281144303384
441,441,441,441,2020-11-03,66.49440002441406,64.36897277832031,66.2980728149414,0.03301943707278787,0.0029612807904788596
442,442,442,442,2020-11-04,63.58367156982422,62.943485260009766,64.87258911132812,0.010170811278878977,-0.019868446121242167
443,443,443,443,2020-11-05,63.79707336425781,60.73270034790039,64.99208068847656,0.05045672263547485,-0.018386968251512426
444,444,444,444,2020-11-06,62.66179656982422,61.15094375610352,64.9152603149414,0.024706941887056244,-0.03471392911596338
445,445,445,445,2020-11-09,75.77288055419922,61.80821990966797,65.9139633178711,0.22593533133522437,0.14957251453357978
446,446,446,446,2020-11-10,78.98237609863281,64.9152603149414,66.2980728149414,0.21669967455177264,0.19132235290001942
447,447,447,447,2020-11-11,77.50566864013672,66.49440002441406,64.36897277832031,0.16559693164657108,0.20408428618330987
448,448,448,448,2020-11-12,74.33887481689453,63.58367156982422,62.943485260009766,0.16915039634443763,0.18104160438228334
449,449,449,449,2020-11-13,78.20560455322266,63.79707336425781,60.73270034790039,0.22584940702056078,0.2877017505434587
450,450,450,450,2020-11-16,82.45647430419922,62.66179656982422,61.15094375610352,0.3158970667608889,0.348408859118698
451,451,451,451,2020-11-17,84.04412841796875,75.77288055419922,61.80821990966797,0.10915841925599268,0.35975649421384914
452,452,452,452,2020-11-18,82.04674530029297,78.98237609863281,64.9152603149414,0.038798138939671656,0.2639053575728856
453,453,453,453,2020-11-19,83.15641784667969,77.50566864013672,66.49440002441406,0.07290756025575007,0.25057776017451094
454,454,454,454,2020-11-20,83.97584533691406,74.33887481689453,63.58367156982422,0.1296356790946398,0.3207140019383159
455,455,455,455,2020-11-23,85.69155883789062,78.20560455322266,63.79707336425781,0.09572145535392429,0.34318949630531415
456,456,456,456,2020-11-24,89.1400375366211,82.45647430419922,62.66179656982422,0.08105565134600368,0.4225579606114882
457,457,457,457,2020-11-25,87.36458587646484,84.04412841796875,75.77288055419922,0.039508500129631585,0.15297960480695005
458,458,458,458,2020-11-27,87.432861328125,82.04674530029297,78.98237609863281,0.06564691881583751,0.10699203603268748
459,459,459,459,2020-11-30,83.78807067871094,83.15641784667969,77.50566864013672,0.007595960100107657,0.08105732327455661
460,460,460,460,2020-12-01,85.21355438232422,83.97584533691406,74.33887481689453,0.014738869736224958,0.14628523221820777
461,461,461,461,2020-12-02,86.25493621826172,85.69155883789062,78.20560455322266,0.006574479307079439,0.1029252533884717
462,462,462,462,2020-12-03,88.20111846923828,89.1400375366211,82.45647430419922,-0.010533079111584187,0.06966880664635089
463,463,463,463,2020-12-04,89.89974212646484,87.36458587646484,84.04412841796875,0.0290181224413375,0.06967308506520431
464,464,464,464,2020-12-07,87.87673950195312,87.432861328125,82.04674530029297,0.005076788830715495,0.07105698319076814
465,465,465,465,2020-12-08,86.60491180419922,83.78807067871094,83.15641784667969,0.03361864168336792,0.04146996764432198
466,466,466,466,2020-12-09,85.76839447021484,85.21355438232422,83.97584533691406,0.006511171748584177,0.021346008797041627
467,467,467,467,2020-12-10,86.98047637939453,86.25493621826172,85.69155883789062,0.00841157843183482,0.015041359487254269
468,468,468,468,2020-12-11,85.34159088134766,88.20111846923828,89.1400375366211,-0.03242053658183408,-0.04261212761676181
469,469,469,469,2020-12-14,84.07828521728516,89.89974212646484,87.36458587646484,-0.06475499007539376,-0.03761593586475165
470,470,470,470,2020-12-15,86.21224212646484,87.87673950195312,87.432861328125,-0.018941273708172668,-0.013960645724258258
471,471,471,471,2020-12-16,85.95616912841797,86.60491180419922,83.78807067871094,-0.0074908300495468705,0.02587598010247416
472,472,472,472,2020-12-17,85.71717071533203,85.76839447021484,85.21355438232422,-0.0005972334587724948,0.005910049600187595
473,473,473,473,2020-12-18,82.03820037841797,86.98047637939453,86.25493621826172,-0.05682052118706693,-0.0488868930257349
474,474,474,474,2020-12-21,80.27983093261719,85.34159088134766,88.20111846923828,-0.059311759910451456,-0.08980937741037587
475,475,475,475,2020-12-22,79.28968048095703,84.07828521728516,89.89974212646484,-0.056954119889015775,-0.11802104649624356
476,476,476,476,2020-12-23,79.0421142578125,86.21224212646484,87.87673950195312,-0.08316832611932856,-0.10053428579862445
477,477,477,477,2020-12-24,80.1773910522461,85.95616912841797,86.60491180419922,-0.06722935811085784,-0.07421658446445611
478,478,478,478,2020-12-28,81.21023559570312,85.71717071533203,85.76839447021484,-0.05257914000214148,-0.053144971439271216
479,479,479,479,2020-12-29,79.631103515625,82.03820037841797,86.98047637939453,-0.02934117096291411,-0.08449451152362941
480,480,480,480,2020-12-30,80.97683715820312,80.27983093261719,85.34159088134766,0.00868220843876677,-0.051144508534097355
481,481,481,481,2020-12-31,81.54618072509766,79.28968048095703,84.07828521728516,0.028458939807211925,-0.03011603395149809
482,482,482,482,2021-01-04,78.34575653076172,79.0421142578125,86.21224212646484,-0.00880995825566433,-0.09124557489368812
