,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,JCI,JCI_6m,JCI_12m,JCI_6m_ret,JCI_12m_ret
244,244,244,244,2020-01-24,37.60531234741211,37.22335433959961,37.05964660644531,0.010261246322074813,0.014723986625169161
245,245,245,245,2020-01-27,36.65040588378906,37.32339096069336,37.359771728515625,-0.018031187938229998,-0.01898742449181301
246,246,246,246,2020-01-28,37.11421585083008,37.27791976928711,37.58713150024414,-0.004391444572824699,-0.012581849972004178
247,247,247,247,2020-01-29,36.82320022583008,37.31428909301758,37.268829345703125,-0.013160879628801414,-0.011957153677659704
248,248,248,248,2020-01-30,36.84138488769531,37.62350845336914,37.43251419067383,-0.020788161387000792,-0.015791867464937548
249,249,249,249,2020-01-31,35.87738037109375,37.96908187866211,37.268829345703125,-0.055089599328548844,-0.037335462343139114
250,250,250,250,2020-02-03,35.731876373291016,37.60531234741211,37.22335433959961,-0.0498183862113305,-0.04006833862153858
251,251,251,251,2020-02-04,35.68639373779297,36.65040588378906,37.32339096069336,-0.026302905049749747,-0.04385982036370628
252,252,252,252,2020-02-05,36.204776763916016,37.11421585083008,37.27791976928711,-0.02450379365602906,-0.02878763117718941
253,253,253,253,2020-02-06,36.304813385009766,36.82320022583008,37.31428909301758,-0.014077723762224381,-0.027053328163143542
254,254,254,254,2020-02-07,36.204776763916016,36.84138488769531,37.62350845336914,-0.017279701230556,-0.0377086493996569
255,255,255,255,2020-02-10,36.8686637878418,35.87738037109375,37.96908187866211,0.027629760213672583,-0.028981951534591266
256,256,256,256,2020-02-11,37.06875228881836,35.731876373291016,37.60531234741211,0.03741409775296978,-0.014268198429966628
257,257,257,257,2020-02-12,38.00545883178711,35.68639373779297,36.65040588378906,0.06498457398171276,0.0369723858528237
258,258,258,258,2020-02-13,37.405235290527344,36.204776763916016,37.11421585083008,0.03315746246522311,0.007841185190788691
259,259,259,259,2020-02-14,38.16007232666016,36.304813385009766,36.82320022583008,0.05110228558333341,0.03630515796104872
260,260,260,260,2020-02-18,38.18735885620117,36.204776763916016,36.84138488769531,0.05476023523672491,0.036534293501963466
261,261,261,261,2020-02-19,38.16917419433594,36.8686637878418,35.87738037109375,0.03527413995738593,0.06387851619982476
262,262,262,262,2020-02-20,38.41471862792969,37.06875228881836,35.731876373291016,0.03630999847592209,0.07508260206128026
263,263,263,263,2020-02-21,38.6057014465332,38.00545883178711,35.68639373779297,0.01579358947888987,0.08180450314453047
264,264,264,264,2020-02-24,37.859954833984375,37.405235290527344,36.204776763916016,0.012156574873148474,0.04571711851343374
265,265,265,265,2020-02-25,35.87738037109375,38.16007232666016,36.304813385009766,-0.05981885820409294,-0.011773452995973877
266,266,266,266,2020-02-26,35.750057220458984,38.18735885620117,36.204776763916016,-0.06382482865390415,-0.012559656048210521
267,267,267,267,2020-02-27,34.467750549316406,38.16917419433594,36.8686637878418,-0.09697416103827572,-0.065120701209604
268,268,268,268,2020-02-28,33.25819396972656,38.41471862792969,37.06875228881836,-0.1342330451030308,-0.10279704829021818
269,269,269,269,2020-03-02,34.62235641479492,38.6057014465332,38.00545883178711,-0.10318022681844019,-0.08901622348425953
270,270,270,270,2020-03-03,34.05850601196289,37.859954833984375,37.405235290527344,-0.10040817107919986,-0.08947221565565167
271,271,271,271,2020-03-04,35.78643798828125,35.87738037109375,38.16007232666016,-0.0025348111225470538,-0.0622020398195261
272,272,272,272,2020-03-05,35.30442810058594,35.750057220458984,38.18735885620117,-0.01246513025489715,-0.0754943741061338
273,273,273,273,2020-03-06,34.704200744628906,34.467750549316406,38.16917419433594,0.006860041387794835,-0.09077936640875006
274,274,274,274,2020-03-09,32.48516845703125,33.25819396972656,38.41471862792969,-0.023243159667628466,-0.15435620467065758
275,275,275,275,2020-03-10,34.14944076538086,34.62235641479492,38.6057014465332,-0.013659256572495337,-0.11543011819961413
276,276,276,276,2020-03-11,32.02135467529297,34.05850601196289,37.859954833984375,-0.05981329116298828,-0.15421571907028486
277,277,277,277,2020-03-12,27.756086349487305,35.78643798828125,35.87738037109375,-0.22439650577751247,-0.226362514141354
278,278,278,278,2020-03-13,30.095083236694336,35.30442810058594,35.750057220458984,-0.14755499930630922,-0.1581808372750919
279,279,279,279,2020-03-16,28.067955017089844,34.704200744628906,34.467750549316406,-0.1912231253032427,-0.18567488246933161
280,280,280,280,2020-03-17,27.08649253845215,32.48516845703125,33.25819396972656,-0.16618894637163517,-0.18556934982375284
281,281,281,281,2020-03-18,24.142108917236328,34.14944076538086,34.62235641479492,-0.29304526293413,-0.3027017390728537
282,282,282,282,2020-03-19,23.921968460083008,32.02135467529297,34.05850601196289,-0.2529370258485436,-0.29762132103855266
283,283,283,283,2020-03-20,22.84878158569336,27.756086349487305,35.78643798828125,-0.17680103390673418,-0.361524005457724
284,284,284,284,2020-03-23,21.555456161499023,30.095083236694336,35.30442810058594,-0.28375489138980403,-0.3894404378939288
285,285,285,285,2020-03-24,23.26154899597168,28.067955017089844,34.704200744628906,-0.1712417601564371,-0.3297195009001376
286,286,286,286,2020-03-25,23.96782875061035,27.08649253845215,32.48516845703125,-0.115137232456898,-0.2621916434783752
287,287,287,287,2020-03-26,24.765844345092773,24.142108917236328,34.14944076538086,0.025835995935348022,-0.2747803832208212
288,288,288,288,2020-03-27,23.79355239868164,23.921968460083008,32.02135467529297,-0.005368122678350962,-0.25694735154224235
289,289,289,289,2020-03-30,24.29804420471192,22.84878158569336,27.756086349487305,0.06342844206301179,-0.12458680597955618
290,290,290,290,2020-03-31,24.72915267944336,21.555456161499023,30.095083236694336,0.1472340225215456,-0.17829924293774357
291,291,291,291,2020-04-01,23.078094482421875,23.26154899597168,28.067955017089844,-0.007886599193440369,-0.17777784422234444
292,292,292,292,2020-04-02,23.894451141357425,23.96782875061035,27.08649253845215,-0.003061504236217427,-0.11784624356820217
293,293,293,293,2020-04-03,23.362445831298828,24.765844345092773,24.142108917236328,-0.05666669362201748,-0.03229473815275752
294,294,294,294,2020-04-06,25.14191055297852,23.79355239868164,23.921968460083008,0.05666905604106387,0.0509967269178182
295,295,295,295,2020-04-07,25.930753707885746,24.29804420471192,22.84878158569336,0.06719509971330151,0.1348856222653967
296,296,296,296,2020-04-08,26.88469314575196,24.72915267944336,21.555456161499023,0.08716596537900956,0.24723378361028048
297,297,297,297,2020-04-09,28.067955017089844,23.078094482421875,23.26154899597168,0.21621631449982348,0.20662450389484
298,298,298,298,2020-04-13,26.93055725097656,23.894451141357425,23.96782875061035,0.12706322868258413,0.12361271983348754
299,299,299,299,2020-04-14,28.251399993896484,23.362445831298828,24.765844345092773,0.20926551089303724,0.14074043267958913
300,300,300,300,2020-04-15,26.692073822021484,25.14191055297852,23.79355239868164,0.061656542201774744,0.12181961628816906
301,301,301,301,2020-04-16,26.1417236328125,25.930753707885746,24.29804420471192,0.008135896368588691,0.0758776884496346
302,302,302,302,2020-04-17,27.095666885375977,26.88469314575196,24.72915267944336,0.007847355314053672,0.0956973429946848
303,303,303,303,2020-04-20,26.11420249938965,28.067955017089844,23.078094482421875,-0.06960793960623801,0.13155800273199847
304,304,304,304,2020-04-21,25.30702018737793,26.93055725097656,23.894451141357425,-0.060286055296525864,0.05911703255554501
305,305,305,305,2020-04-22,25.453781127929688,28.251399993896484,23.362445831298828,-0.09902584886310772,0.08951696717597457
306,306,306,306,2020-04-23,25.54550552368164,26.692073822021484,25.14191055297852,-0.04295538465781934,0.01605267705700708
307,307,307,307,2020-04-24,25.600542068481445,26.1417236328125,25.930753707885746,-0.02070183175113116,-0.012734363340309751
308,308,308,308,2020-04-27,26.646209716796875,27.095666885375977,26.88469314575196,-0.01658778765182123,-0.008870602601345534
309,309,309,309,2020-04-28,27.269943237304688,26.11420249938965,28.067955017089844,0.04425717147372388,-0.028431418651599927
310,310,310,310,2020-04-29,28.095468521118164,25.30702018737793,26.93055725097656,0.11018477533482951,0.043256114579632854
311,311,311,311,2020-04-30,26.701248168945312,25.453781127929688,28.251399993896484,0.049009105356328186,-0.05486991176671141
312,312,312,312,2020-05-01,25.55467796325684,25.54550552368164,26.692073822021484,0.0003590627543736957,-0.042611745582176175
313,313,313,313,2020-05-04,26.169239044189453,25.600542068481445,26.1417236328125,0.022214255236734592,0.0010525477112157677
314,314,314,314,2020-05-05,26.279306411743164,26.646209716796875,27.095666885375977,-0.01376943696507904,-0.030128820120438382
315,315,315,315,2020-05-06,25.967443466186523,27.269943237304688,26.11420249938965,-0.04776320067055995,-0.00561989335904689
316,316,316,316,2020-05-07,26.160064697265625,28.095468521118164,25.30702018737793,-0.06888668976627954,0.033707821133092564
317,317,317,317,2020-05-08,27.334148406982425,26.701248168945312,25.453781127929688,0.023703020698980115,0.07387378989400784
318,318,318,318,2020-05-11,26.196758270263672,25.55467796325684,25.54550552368164,0.0251257444108679,0.02549382888423546
319,319,319,319,2020-05-12,25.600542068481445,26.169239044189453,25.600542068481445,-0.02173150601542917,0.0
320,320,320,320,2020-05-13,24.967639923095703,26.279306411743164,26.646209716796875,-0.04991252311215222,-0.0629946927364704
321,321,321,321,2020-05-14,26.224273681640625,25.967443466186523,27.269943237304688,0.009890469802640967,-0.03834513136182882
322,322,322,322,2020-05-15,26.10503196716309,26.160064697265625,28.095468521118164,-0.0021036924311692573,-0.07084546578957918
323,323,323,323,2020-05-18,27.08649253845215,27.334148406982425,26.701248168945312,-0.009060310379635395,0.01442795359487703
324,324,324,324,2020-05-19,26.600345611572266,26.196758270263672,25.55467796325684,0.015406003183482175,0.040918834892731404
325,325,325,325,2020-05-20,26.361862182617188,25.600542068481445,26.169239044189453,0.029738437260399042,0.007360670216756127
326,326,326,326,2020-05-21,26.97642135620117,24.967639923095703,26.279306411743164,0.08045539904023102,0.02652714396398581
327,327,327,327,2020-05-22,27.08649253845215,26.224273681640625,25.967443466186523,0.03287865537397727,0.04309431052474588
328,328,328,328,2020-05-26,28.49906539916992,26.10503196716309,26.160064697265625,0.09170773799542653,0.08941112068995682
329,329,329,329,2020-05-27,29.23286819458008,27.08649253845215,27.334148406982425,0.07924155012247991,0.06946328670377144
330,330,330,330,2020-05-28,28.920997619628903,26.600345611572266,26.196758270263672,0.0872414231733536,0.10399146799997605
331,331,331,331,2020-05-29,28.81092834472656,26.361862182617188,25.600542068481445,0.09290186501787678,0.1254030585624839
332,332,332,332,2020-06-01,29.14114189147949,26.97642135620117,24.967639923095703,0.08024491116501298,0.16715644655397277
333,333,333,333,2020-06-02,29.67315101623535,27.08649253845215,26.224273681640625,0.09549625054300281,0.13151469422809048
334,334,334,334,2020-06-03,30.79220390319824,28.49906539916992,26.10503196716309,0.0804636387863833,0.17955051508579012
335,335,335,335,2020-06-04,31.562685012817383,29.23286819458008,27.08649253845215,0.07969853668581384,0.16525552239777097
336,336,336,336,2020-06-05,33.06697082519531,28.920997619628903,26.600345611572266,0.1433551241936588,0.24310305242085994
337,337,337,337,2020-06-08,33.76409912109375,28.81092834472656,26.361862182617188,0.1719198603079306,0.280793400982027
338,338,338,338,2020-06-09,32.78264236450195,29.14114189147949,26.97642135620117,0.12496080237978568,0.21523318203087327
339,339,339,339,2020-06-10,31.581037521362305,29.67315101623535,27.08649253845215,0.06429672750571958,0.1659330744477039
340,340,340,340,2020-06-11,30.838058471679688,30.79220390319824,28.49906539916992,0.0014891616275860553,0.08207262377726599
341,341,341,341,2020-06-12,31.599380493164062,31.562685012817383,29.23286819458008,0.0011626222652407758,0.08095381824431258
342,342,342,342,2020-06-15,32.424903869628906,33.06697082519531,28.920997619628903,-0.019417168840793364,0.12115440470220418
343,343,343,343,2020-06-16,32.49828338623047,33.76409912109375,28.81092834472656,-0.03748998989499108,0.12798459658724703
344,344,344,344,2020-06-17,32.333187103271484,32.78264236450195,29.14114189147949,-0.013710159670263566,0.10953741015637108
345,345,345,345,2020-06-18,31.83786392211914,31.581037521362305,29.67315101623535,0.008132297762007079,0.07295190540092578
346,346,346,346,2020-06-19,31.717729568481445,30.838058471679688,30.79220390319824,0.02852550194136283,0.030057142651847668
347,347,347,347,2020-06-22,32.281463623046875,31.599380493164062,31.562685012817383,0.021585332346321318,0.02277305019955045
348,348,348,348,2020-06-23,32.152076721191406,32.424903869628906,33.06697082519531,-0.008414123586440225,-0.02766791396890833
349,349,349,349,2020-06-24,30.765819549560547,32.49828338623047,33.76409912109375,-0.05330939533267676,-0.08880081653533767
350,350,350,350,2020-06-25,30.92293357849121,32.333187103271484,32.78264236450195,-0.04361628565337383,-0.056728459083105864
351,351,351,351,2020-06-26,30.83051300048828,31.83786392211914,31.581037521362305,-0.031640028492332606,-0.02376503686322362
352,352,352,352,2020-06-29,31.25562858581543,31.717729568481445,30.838058471679688,-0.014569169639595314,0.013540739424929171
353,353,353,353,2020-06-30,31.55136680603028,32.281463623046875,31.599380493164062,-0.02261659587501952,-0.0015194502672027932
354,354,354,354,2020-07-01,31.320322036743164,32.152076721191406,32.424903869628906,-0.02586939225297491,-0.03406584757589237
355,355,355,355,2020-07-02,31.736207962036133,30.765819549560547,32.49828338623047,0.03154112020037014,-0.02344971317830369
356,356,356,356,2020-07-06,32.09663009643555,30.92293357849121,32.333187103271484,0.037955535976726074,-0.007316229175935551
357,357,357,357,2020-07-07,31.653026580810547,30.83051300048828,31.83786392211914,0.026678556412903065,-0.005805582364468265
358,358,358,358,2020-07-08,31.56061363220215,31.25562858581543,31.717729568481445,0.00975776396719552,-0.004953568190940949
359,359,359,359,2020-07-09,30.848997116088867,31.55136680603028,32.281463623046875,-0.022261149390433776,-0.044374273845976364
360,360,360,360,2020-07-10,31.30184555053711,31.320322036743164,32.152076721191406,-0.0005899200584329467,-0.026444051438018312
361,361,361,361,2020-07-13,31.42198371887207,31.736207962036133,30.765819549560547,-0.00990112755562822,0.021327699990390636
362,362,362,362,2020-07-14,32.31843948364258,32.09663009643555,30.92293357849121,0.00691067524972544,0.04512850960951598
363,363,363,363,2020-07-15,33.67697525024414,31.653026580810547,30.83051300048828,0.06394171073235055,0.09232613968216419
364,364,364,364,2020-07-16,34.35160827636719,31.56061363220215,31.25562858581543,0.0884328383690649,0.09905350910001509
365,365,365,365,2020-07-17,34.81371307373047,30.848997116088867,31.55136680603028,0.128520092329804,0.10339793796434416
366,366,366,366,2020-07-20,34.00967788696289,31.30184555053711,31.320322036743164,0.08650711447840864,0.08586616213794773
367,367,367,367,2020-07-21,33.92650604248047,31.42198371887207,31.736207962036133,0.07970605376210482,0.06901574640122221
368,368,368,368,2020-07-22,34.24072265625,32.31843948364258,32.09663009643555,0.059479455175437845,0.06680117362391136
369,369,369,369,2020-07-23,34.51797866821289,33.67697525024414,31.653026580810547,0.024972653028352054,0.09051115791686115
370,370,370,370,2020-07-24,34.00967788696289,34.35160827636719,31.56061363220215,-0.009953839326921288,0.07759875277779438
371,371,371,371,2020-07-27,34.259212493896484,34.81371307373047,30.848997116088867,-0.015927648356830915,0.11054542113555677
372,372,372,372,2020-07-28,33.80636215209961,34.00967788696289,31.30184555053711,-0.00597817290534286,0.08001178708517154
373,373,373,373,2020-07-29,35.10944747924805,33.92650604248047,31.42198371887207,0.03486776490589327,0.11735299061215176
374,374,374,374,2020-07-30,34.41632080078125,34.24072265625,32.31843948364258,0.005128342245989348,0.06491282842417179
375,375,375,375,2020-07-31,35.562294006347656,34.51797866821289,33.67697525024414,0.0302542436847979,0.055982425443325656
376,376,376,376,2020-08-03,35.96892166137695,34.00967788696289,34.35160827636719,0.05760841901902025,0.04708115474530561
377,377,377,377,2020-08-04,35.45139694213867,34.259212493896484,34.81371307373047,0.0347989449102073,0.018317031195657973
378,378,378,378,2020-08-05,35.43291091918945,33.80636215209961,34.00967788696289,0.04811368818010564,0.04184788332770828
379,379,379,379,2020-08-06,35.4791145324707,35.10944747924805,33.92650604248047,0.010528990905970703,0.04576387819146954
380,380,380,380,2020-08-07,36.08908081054688,34.41632080078125,34.24072265625,0.04860368484616351,0.05398128342246
381,381,381,381,2020-08-10,37.05945587158203,35.562294006347656,34.51797866821289,0.042099698769914484,0.07362763700035391
382,382,382,382,2020-08-11,37.6971435546875,35.96892166137695,34.00967788696289,0.04804764261716232,0.10842401036494809
383,383,383,383,2020-08-12,37.9466667175293,35.45139694213867,34.259212493896484,0.07038565446273481,0.1076339458850597
384,384,384,384,2020-08-13,37.5677604675293,35.43291091918945,33.80636215209961,0.060250470338401474,0.11126303086107359
385,385,385,385,2020-08-14,37.761844635009766,35.4791145324707,35.10944747924805,0.06434010917746824,0.07554653650785759
386,386,386,386,2020-08-17,37.641693115234375,36.08908081054688,34.41632080078125,0.043021663888811235,0.09371636012818407
387,387,387,387,2020-08-18,37.27201843261719,37.05945587158203,35.562294006347656,0.005735717269344853,0.048076888008528273
388,388,388,388,2020-08-19,37.17960357666016,37.6971435546875,35.96892166137695,-0.013728891083658268,0.03365911068118632
389,389,389,389,2020-08-20,37.06870269775391,37.9466667175293,35.45139694213867,-0.023136788965177013,0.045620367464077605
390,390,390,390,2020-08-21,37.51231384277344,37.5677604675293,35.43291091918945,-0.0014759097711928293,0.05868563630931711
391,391,391,391,2020-08-24,37.88197708129883,37.761844635009766,35.4791145324707,0.0031813182711335486,0.0677261138134948
392,392,392,392,2020-08-25,38.07604598999024,37.641693115234375,36.08908081054688,0.011539142870809815,0.05505723988577382
393,393,393,393,2020-08-26,37.95590591430664,37.27201843261719,37.05945587158203,0.018348549674760184,0.024189509037342072
394,394,394,394,2020-08-27,37.79880142211914,37.17960357666016,37.6971435546875,0.016654234738739504,0.002696699480271292
395,395,395,395,2020-08-28,38.16847229003906,37.06870269775391,37.9466667175293,0.029668413304137164,0.0058451925214106915
396,396,396,396,2020-08-31,37.641693115234375,37.51231384277344,37.5677604675293,0.003448981393235462,0.0019679812367037197
397,397,397,397,2020-09-01,38.05756759643555,37.88197708129883,37.761844635009766,0.00463519933924994,0.007831263654731746
398,398,398,398,2020-09-02,38.981746673583984,38.07604598999024,37.641693115234375,0.023786626474604056,0.0356002466267189
399,399,399,399,2020-09-03,37.466094970703125,37.95590591430664,37.27201843261719,-0.012904735950957535,0.005207030535166801
400,400,400,400,2020-09-04,38.17771530151367,37.79880142211914,37.17960357666016,0.010024494564338182,0.02684567958868933
401,401,401,401,2020-09-08,37.65093994140625,38.16847229003906,37.06870269775391,-0.013559158058518261,0.015706976540282858
402,402,402,402,2020-09-09,38.08529281616211,37.641693115234375,37.51231384277344,0.011784796703212086,0.015274423641000068
403,403,403,403,2020-09-10,38.01136016845703,38.05756759643555,37.88197708129883,-0.00121414559302635,0.0034154259393730513
404,404,404,404,2020-09-11,38.51041412353516,38.981746673583984,38.07604598999024,-0.01209110905151456,0.011407910728417292
405,405,405,405,2020-09-14,39.28672409057617,37.466094970703125,37.95590591430664,0.04859404539749068,0.035062216121889644
406,406,406,406,2020-09-15,39.08340072631836,38.17771530151367,37.79880142211914,0.02372288172961401,0.03398518619290125
407,407,407,407,2020-09-16,39.647159576416016,37.65093994140625,38.16847229003906,0.05301911819774907,0.0387410655354643
408,408,408,408,2020-09-17,39.71184921264648,38.08529281616211,37.641693115234375,0.04270825497747288,0.05499635978314332
409,409,409,409,2020-09-18,39.536251068115234,38.01136016845703,38.05756759643555,0.040116714921546004,0.03885386179589112
410,410,410,410,2020-09-21,37.80804061889648,38.51041412353516,38.981746673583984,-0.018238534189364608,-0.030109119135055873
411,411,411,411,2020-09-22,38.19619369506836,39.28672409057617,37.466094970703125,-0.02775824202072885,0.019486918103851947
412,412,412,412,2020-09-23,37.29050064086914,39.08340072631836,38.17771530151367,-0.04587369707165467,-0.02323907163217165
413,413,413,413,2020-09-24,37.82652282714844,39.647159576416016,37.65093994140625,-0.04592098825537505,0.004663439638304734
414,414,414,414,2020-09-25,37.65911102294922,39.71184921264648,38.08529281616211,-0.051690823529908836,-0.01119019342374683
415,415,415,415,2020-09-28,38.54268264770508,39.536251068115234,38.01136016845703,-0.025130567354461175,0.01397799176070924
416,416,416,416,2020-09-29,38.09624099731445,37.80804061889648,38.51041412353516,0.007622727168620669,-0.01075483439082503
417,417,417,417,2020-09-30,37.99394607543945,38.19619369506836,39.28672409057617,-0.005294967902914838,-0.03290623092310263
418,418,418,418,2020-10-01,37.835819244384766,37.29050064086914,39.08340072631836,0.01462352594209948,-0.03192100632874262
419,419,419,419,2020-10-02,38.68220138549805,37.82652282714844,39.647159576416016,0.02262112651114423,-0.024338646229072336
420,420,420,420,2020-10-05,39.20305252075195,37.65911102294922,39.71184921264648,0.04099782113448902,-0.012812213532793493
421,421,421,421,2020-10-06,38.73800659179688,38.54268264770508,39.536251068115234,0.00506773090698287,-0.020190191400370594
422,422,422,422,2020-10-07,39.52857208251953,38.09624099731445,37.80804061889648,0.037597701182803034,0.04550702536970741
423,423,423,423,2020-10-08,40.18893432617188,37.99394607543945,38.19619369506836,0.0577720525889609,0.052171183521901865
424,424,424,424,2020-10-09,39.96572494506836,37.835819244384766,37.29050064086914,0.0562933681157094,0.0717401015868171
425,425,425,425,2020-10-12,40.23544692993164,38.68220138549805,37.82652282714844,0.040154011116231514,0.06368346659276591
426,426,426,426,2020-10-13,39.4727783203125,39.20305252075195,37.65911102294922,0.006880224426854653,0.048160119771761156
427,427,427,427,2020-10-14,39.537879943847656,38.73800659179688,38.54268264770508,0.02064828375087724,0.02582065460360039
428,428,428,428,2020-10-15,39.64018630981445,39.52857208251953,38.09624099731445,0.0028236341819258826,0.04052749751895046
429,429,429,429,2020-10-16,40.01222229003906,40.18893432617188,37.99394607543945,-0.004397032145680435,0.05312099487092481
430,430,430,430,2020-10-19,39.45416641235352,39.96572494506836,37.835819244384766,-0.012799931276561538,0.04277288559594061
431,431,431,431,2020-10-20,40.08662796020508,40.23544692993164,38.68220138549805,-0.0036987030362983786,0.03630679031709794
432,432,432,432,2020-10-21,40.66328811645508,39.4727783203125,39.20305252075195,0.03016027365699636,0.037248007535386485
433,433,433,433,2020-10-22,41.370147705078125,39.537879943847656,38.73800659179688,0.04634208419451635,0.0679472524494491
434,434,434,434,2020-10-23,41.295745849609375,39.64018630981445,39.52857208251953,0.041764676050097815,0.044706238398915854
435,435,435,435,2020-10-26,39.95641326904297,40.01222229003906,40.18893432617188,-0.0013947993338522258,-0.0057856985020250384
436,436,436,436,2020-10-27,39.230953216552734,39.45416641235352,39.96572494506836,-0.005657531665170246,-0.018385046925222692
437,437,437,437,2020-10-28,38.263668060302734,40.08662796020508,40.23544692993164,-0.0454755112281342,-0.04900601385297587
438,438,438,438,2020-10-29,39.351863861083984,40.66328811645508,39.4727783203125,-0.03225081679610664,-0.0030632365993424893
439,439,439,439,2020-10-30,39.25885391235352,41.370147705078125,39.537879943847656,-0.05103423385808803,-0.00705718242582587
440,440,440,440,2020-11-02,40.867897033691406,41.295745849609375,39.64018630981445,-0.010360602699273302,0.03097136613540563
441,441,441,441,2020-11-03,41.128326416015625,39.95641326904297,40.01222229003906,0.029329788414232283,0.027894079911037872
442,442,442,442,2020-11-04,38.87752151489258,39.230953216552734,39.45416641235352,-0.009009001124933969,-0.014615564080968424
443,443,443,443,2020-11-05,40.44005584716797,38.263668060302734,40.08662796020508,0.056878702361605527,0.008816603065584516
444,444,444,444,2020-11-06,40.68188095092773,39.351863861083984,40.66328811645508,0.03379807102755894,0.00045723883468062887
445,445,445,445,2020-11-09,41.31433868408203,39.25885391235352,41.370147705078125,0.052357228163548486,-0.0013490167207994563
446,446,446,446,2020-11-10,41.31433868408203,40.867897033691406,41.295745849609375,0.01092401818529054,0.0004502360737197453
447,447,447,447,2020-11-11,40.9237060546875,41.128326416015625,39.95641326904297,-0.00497516867713943,0.024208699092467256
448,448,448,448,2020-11-12,40.75629425048828,38.87752151489258,39.230953216552734,0.04832542462553868,0.038881059695790476
449,449,449,449,2020-11-13,41.52825927734375,40.44005584716797,38.263668060302734,0.02690904864939725,0.08531830277996577
450,450,450,450,2020-11-16,42.188621520996094,40.68188095092773,39.351863861083984,0.03703714122475965,0.07208699618209047
451,451,451,451,2020-11-17,41.58406066894531,41.31433868408203,39.25885391235352,0.006528532065483761,0.05922757607195761
452,452,452,452,2020-11-18,42.746673583984375,41.31433868408203,40.867897033691406,0.034669195865749236,0.04597194097714663
453,453,453,453,2020-11-19,42.5141487121582,40.9237060546875,41.128326416015625,0.0388636028062892,0.03369508114978714
454,454,454,454,2020-11-20,42.123512268066406,40.75629425048828,38.87752151489258,0.033546180846943496,0.0834927389064759
455,455,455,455,2020-11-23,42.45834732055664,41.52825927734375,40.44005584716797,0.022396509254128727,0.04990822666062211
456,456,456,456,2020-11-24,43.39772415161133,42.188621520996094,40.68188095092773,0.028659448614918537,0.06675805388545264
457,457,457,457,2020-11-25,43.16520690917969,41.58406066894531,41.31433868408203,0.03802289181958529,0.04479965755353543
458,458,458,458,2020-11-27,42.7559814453125,42.746673583984375,41.31433868408203,0.00021774469327628942,0.034894489592445455
459,459,459,459,2020-11-30,42.821083068847656,42.5141487121582,40.9237060546875,0.00721958138612977,0.04636376313583712
460,460,460,460,2020-12-01,43.03499603271485,42.123512268066406,40.75629425048828,0.021638360990601235,0.05591042620856701
461,461,461,461,2020-12-02,42.68156814575195,42.45834732055664,41.52825927734375,0.0052574073010900335,0.02777166412649046
462,462,462,462,2020-12-03,42.53274917602539,43.39772415161133,42.188621520996094,-0.01993134415445663,0.008156883126841041
463,463,463,463,2020-12-04,42.68156814575195,43.16520690917969,41.58406066894531,-0.011204365693075924,0.026392503741854423
464,464,464,464,2020-12-07,42.08631134033203,42.7559814453125,42.746673583984375,-0.01566260631479166,-0.015448272070923363
465,465,465,465,2020-12-08,42.09560775756836,42.821083068847656,42.5141487121582,-0.016942012188549294,-0.009844745038259495
466,466,466,466,2020-12-09,42.58855438232422,43.03499603271485,42.123512268066406,-0.010373921030485289,0.011039965311970379
467,467,467,467,2020-12-10,42.49554443359375,42.68156814575195,42.45834732055664,-0.004358408564628102,0.0008760848074531591
468,468,468,468,2020-12-11,42.36533737182617,42.53274917602539,43.39772415161133,-0.0039360682636895294,-0.02378896128696706
469,469,469,469,2020-12-14,41.94679641723633,42.68156814575195,43.16520690917969,-0.01721519991970477,-0.028226680217400935
470,470,470,470,2020-12-15,42.821083068847656,42.08631134033203,42.7559814453125,0.01745868680611795,0.001522631953108755
471,471,471,471,2020-12-16,42.56995391845703,42.09560775756836,42.821083068847656,0.011268305321079142,-0.005864614633564025
472,472,472,472,2020-12-17,43.20240783691406,42.58855438232422,43.03499603271485,0.014413578096104995,0.003890131744684
473,473,473,473,2020-12-18,43.24918365478516,42.49554443359375,42.68156814575195,0.01773454679158415,0.013298843826329954
474,474,474,474,2020-12-21,42.97792816162109,42.36533737182617,42.53274917602539,0.0144597170186187,0.010466734321670224
475,475,475,475,2020-12-22,42.687984466552734,41.94679641723633,42.68156814575195,0.01766971765719494,0.00015033001549680236
476,476,476,476,2020-12-23,42.94987487792969,42.821083068847656,42.08631134033203,0.0030076728529953023,0.020518869677468965
477,477,477,477,2020-12-24,42.95922470092773,42.56995391845703,42.09560775756836,0.009144261307314272,0.02051560695674004
478,478,478,478,2020-12-28,43.12759017944336,43.20240783691406,42.58855438232422,-0.0017317936943036516,0.012656823058142086
479,479,479,479,2020-12-29,42.93117141723633,43.24918365478516,42.49554443359375,-0.00735302289373152,0.010251121369284188
480,480,480,480,2020-12-30,43.41753387451172,42.97792816162109,42.36533737182617,0.010228639017624719,0.024836259261923788
481,481,481,481,2020-12-31,43.57654571533203,42.687984466552734,41.94679641723633,0.020815254219264112,0.03885277154147637
482,482,482,482,2021-01-04,43.193058013916016,42.94987487792969,42.821083068847656,0.005662021989062627,0.008686724351887554
483,483,483,483,2021-01-05,44.44638442993164,42.95922470092773,42.56995391845703,0.034617936877519906,0.04407875364556246
