,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LIN,LIN_6m,LIN_12m,LIN_6m_ret,LIN_12m_ret
485,485,485,485,2021-01-07,259.18048095703125,248.3621520996093,246.686752319336,0.04355868543562602,0.050646127204764246
486,486,486,486,2021-01-08,258.8741760253906,250.61196899414065,243.3359222412109,0.032968126240782825,0.0638551580920188
487,487,487,487,2021-01-11,256.1264343261719,252.27780151367188,242.6562347412109,0.015255534927798298,0.05551145058904727
488,488,488,488,2021-01-12,255.25526428222656,247.7781524658203,244.226303100586,0.030176638827903446,0.04515877709166416
489,489,489,489,2021-01-13,256.31793212890625,251.66505432128903,245.6814880371093,0.018488374638129468,0.0432936326492388
490,490,490,490,2021-01-14,252.4501800537109,259.92724609375,248.93658447265625,-0.028765995686894197,0.01411442029904042
491,491,491,491,2021-01-15,247.0888671875,259.18048095703125,248.3621520996093,-0.046653257702442,-0.00512672684362403
492,492,492,492,2021-01-19,247.9983673095703,258.8741760253906,250.61196899414065,-0.042011949136068316,-0.010428878138024844
493,493,493,493,2021-01-20,246.4282684326172,256.1264343261719,252.27780151367188,-0.037864759719429264,-0.023186871956063393
494,494,494,494,2021-01-21,242.4073028564453,255.25526428222656,247.7781524658203,-0.0503337765115619,-0.021676041878292196
495,495,495,495,2021-01-22,240.76055908203125,256.31793212890625,251.66505432128903,-0.06069560922897488,-0.04332939775316014
496,496,496,496,2021-01-25,242.3307037353516,252.4501800537109,259.92724609375,-0.04008504298236715,-0.06769795249572153
497,497,497,497,2021-01-26,244.9443359375,247.0888671875,259.18048095703125,-0.008679190100348233,-0.054927535310390185
498,498,498,498,2021-01-27,232.555892944336,247.9983673095703,258.8741760253906,-0.062268451735240093,-0.10166438184422577
499,499,499,499,2021-01-28,238.90328979492188,246.4282684326172,256.1264343261719,-0.030536182742171625,-0.06724469723932003
500,500,500,500,2021-01-29,234.9397430419922,242.4073028564453,255.25526428222656,-0.030805836814559395,-0.07958903922064553
501,501,501,501,2021-02-01,239.75534057617188,240.76055908203125,256.31793212890625,-0.004175179313804844,-0.06461737349068808
502,502,502,502,2021-02-02,241.497802734375,242.3307037353516,252.4501800537109,-0.003437042801997525,-0.0433843117759144
503,503,503,503,2021-02-03,239.46812438964844,244.9443359375,247.0888671875,-0.022356963376564343,-0.030842113141700822
504,504,504,504,2021-02-04,238.5586395263672,232.555892944336,247.9983673095703,0.025812059655989872,-0.03806366907012637
505,505,505,505,2021-02-05,246.39952087402344,238.90328979492188,246.4282684326172,0.031377680422636445,-0.00011665690294626607
506,506,506,506,2021-02-08,246.37081909179688,234.9397430419922,242.4073028564453,0.04865535265253751,0.016350646984009343
507,507,507,507,2021-02-09,244.72413635253903,239.75534057617188,240.76055908203125,0.02072444252722927,0.016462734949694635
508,508,508,508,2021-02-10,241.94775390625,241.497802734375,242.3307037353516,0.0018631688022847648,-0.001580277790633633
509,509,509,509,2021-02-11,242.32110595703125,239.46812438964844,244.9443359375,0.011913826003583816,-0.010709494344617543
510,510,510,510,2021-02-12,241.909423828125,238.5586395263672,232.555892944336,0.014045956618508715,0.04022057134466106
511,511,511,511,2021-02-16,239.47772216796875,246.39952087402344,238.90328979492188,-0.028091770152400497,0.0024044556838878073
512,512,512,512,2021-02-17,238.65435791015625,246.37081909179688,234.9397430419922,-0.03132051600139174,0.01581092589983868
513,513,513,513,2021-02-18,239.27667236328125,244.72413635253903,239.75534057617188,-0.022259610639346228,-0.0019964861334905715
514,514,514,514,2021-02-19,240.1861572265625,241.94775390625,241.497802734375,-0.007280897017006738,-0.005431293754896704
515,515,515,515,2021-02-22,240.3680725097656,242.32110595703125,239.46812438964844,-0.008059691868573582,0.0037581123684453654
516,516,516,516,2021-02-23,247.6154022216797,241.909423828125,238.5586395263672,0.023587251390457364,0.0379645135187463
517,517,517,517,2021-02-24,243.75721740722656,239.47772216796875,246.39952087402344,0.01787011835805008,-0.010723655051861125
518,518,518,518,2021-02-25,236.47157287597656,238.65435791015625,246.37081909179688,-0.00914621904788937,-0.04018027074923958
519,519,519,519,2021-02-26,233.85791015625,239.27667236328125,244.72413635253903,-0.022646429146273905,-0.044401939090452536
520,520,520,520,2021-03-01,240.77020263671875,240.1861572265625,241.94775390625,0.0024316364310925653,-0.004866965080351671
521,521,521,521,2021-03-02,243.18272399902344,240.3680725097656,242.32110595703125,0.011709756041512032,0.0035556871473876317
522,522,522,522,2021-03-03,236.9981231689453,247.6154022216797,241.909423828125,-0.04287810434033168,-0.020302229576095954
523,523,523,523,2021-03-04,235.96929931640625,243.75721740722656,239.47772216796875,-0.031949487172761915,-0.014650309931968142
524,524,524,524,2021-03-05,238.10382080078125,236.47157287597656,238.65435791015625,0.006902512234148173,-0.002306838702615499
525,525,525,525,2021-03-08,243.9112243652344,233.85791015625,239.27667236328125,0.04298898507331805,0.019369008922511144
526,526,526,526,2021-03-09,252.2377319335937,240.77020263671875,240.1861572265625,0.047628523676484624,0.05017597536090812
527,527,527,527,2021-03-10,255.41065979003903,243.18272399902344,240.3680725097656,0.050282913152435604,0.06258146984001911
528,528,528,528,2021-03-11,257.0740661621094,236.9981231689453,247.6154022216797,0.08470929104722424,0.038199012886773964
529,529,529,529,2021-03-12,258.1605224609375,235.96929931640625,243.75721740722656,0.09404284035600541,0.0590887326615992
530,530,530,530,2021-03-15,258.6412658691406,238.10382080078125,236.47157287597656,0.08625416005206743,0.09375204268122128
531,531,531,531,2021-03-16,260.3623352050781,243.9112243652344,233.85791015625,0.06744712500483252,0.11333559352822165
532,532,532,532,2021-03-17,259.1700439453125,252.2377319335937,240.77020263671875,0.02748324748473352,0.07642075766475132
533,533,533,533,2021-03-18,257.58367919921875,255.41065979003903,243.18272399902344,0.008507943290096298,0.0592186606160936
534,534,534,534,2021-03-19,258.7566833496094,257.0740661621094,236.9981231689453,0.006545262276432595,0.09180899785081142
535,535,535,535,2021-03-22,259.94891357421875,258.1605224609375,235.96929931640625,0.0069274383869124545,0.10162175472521429
536,536,536,536,2021-03-23,257.5644226074219,258.6412658691406,238.10382080078125,-0.004163462694555364,0.08173158137988512
537,537,537,537,2021-03-24,259.3816223144531,260.3623352050781,243.9112243652344,-0.0037667233620889418,0.06342634698128213
538,538,538,538,2021-03-25,262.8526306152344,259.1700439453125,252.2377319335937,0.014209152469407016,0.04208291360800542
539,539,539,539,2021-03-26,270.5637512207031,257.58367919921875,255.41065979003903,0.050391671016723816,0.059328343786123616
540,540,540,540,2021-03-29,270.17919921875,258.7566833496094,257.0740661621094,0.04414384865842291,0.05097804400221606
541,541,541,541,2021-03-30,268.5061950683594,259.94891357421875,258.1605224609375,0.03291908927981502,0.040074572629466676
542,542,542,542,2021-03-31,269.35235595703125,257.5644226074219,258.6412658691406,0.04576693174575763,0.0414129201382345
543,543,543,543,2021-04-01,270.0253295898437,259.3816223144531,260.3623352050781,0.04103493216064091,0.037113641560920785
544,544,544,544,2021-04-05,274.4097900390625,262.8526306152344,259.1700439453125,0.043968209094112476,0.05880211255034462
545,545,545,545,2021-04-06,273.1694030761719,270.5637512207031,257.58367919921875,0.009630454352117734,0.06050742005629517
546,546,546,546,2021-04-07,270.5157470703125,270.17919921875,258.7566833496094,0.00124564678752348,0.04544448308921667
547,547,547,547,2021-04-08,271.3330078125,268.5061950683594,259.94891357421875,0.010527923735319966,0.04379358267650901
548,548,548,548,2021-04-09,273.8328857421875,269.35235595703125,257.5644226074219,0.016634455522902547,0.06316269525920482
549,549,549,549,2021-04-12,274.4385986328125,270.0253295898437,259.3816223144531,0.01634390762404525,0.05804951092527877
550,550,550,550,2021-04-13,275.2655029296875,274.4097900390625,262.8526306152344,0.0031183759533621735,0.04722369445342611
551,551,551,551,2021-04-14,274.0732116699219,273.1694030761719,270.5637512207031,0.003308601122864241,0.012970918807065246
552,552,552,552,2021-04-15,276.8808288574219,270.5157470703125,270.17919921875,0.02352943167280741,0.02480438782130645
553,553,553,553,2021-04-16,278.7940979003906,271.3330078125,268.5061950683594,0.027497908006262506,0.038315327619953266
554,554,554,554,2021-04-19,277.3423156738281,273.8328857421875,269.35235595703125,0.01281595496511967,0.029663596920872948
555,555,555,555,2021-04-20,274.83282470703125,274.4385986328125,270.0253295898437,0.0014364818804013524,0.017803867231603432
556,556,556,556,2021-04-21,280.72674560546875,275.2655029296875,274.4097900390625,0.019839909533365008,0.02302015378353306
557,557,557,557,2021-04-22,277.5827331542969,274.0732116699219,273.1694030761719,0.012805051113866872,0.016156019043224834
558,558,558,558,2021-04-23,280.3710327148437,276.8808288574219,270.5157470703125,0.012605437046055101,0.036431467488543756
559,559,559,559,2021-04-26,278.37109375,278.7940979003906,271.3330078125,-0.001517263649325029,0.02593892278068699
560,560,560,560,2021-04-27,279.0345458984375,277.3423156738281,273.8328857421875,0.006101594055339055,0.018995746775087197
561,561,561,561,2021-04-28,276.082763671875,274.83282470703125,274.4385986328125,0.004547997373225643,0.0059910123694455475
562,562,562,562,2021-04-29,278.1980285644531,280.72674560546875,275.2655029296875,-0.009007752487429466,0.01065344405148605
563,563,563,563,2021-04-30,274.83282470703125,277.5827331542969,274.0732116699219,-0.009906626453371925,0.0027715698023935698
564,564,564,564,2021-05-03,277.5827331542969,280.3710327148437,276.8808288574219,-0.009945034383715079,0.0025350411574953657
565,565,565,565,2021-05-04,272.1021728515625,278.37109375,278.7940979003906,-0.02252001389220215,-0.024003108743066215
566,566,566,566,2021-05-05,280.380615234375,279.0345458984375,277.3423156738281,0.004824023963066804,0.010955052254341568
567,567,567,567,2021-05-06,284.9861755371094,276.082763671875,274.83282470703125,0.03224906816644335,0.03694373421697894
568,568,568,568,2021-05-07,287.418701171875,278.1980285644531,280.72674560546875,0.03314427731570224,0.023837969381838242
569,569,569,569,2021-05-10,289.4186096191406,274.83282470703125,277.5827331542969,0.05307148055425204,0.04263909476770178
570,570,570,570,2021-05-11,287.111083984375,277.5827331542969,280.3710327148437,0.03432616547075251,0.024039756191169603
571,571,571,571,2021-05-12,282.65936279296875,272.1021728515625,278.37109375,0.03879862417403568,0.015404864726435985
572,572,572,572,2021-05-13,286.4765014648437,280.380615234375,279.0345458984375,0.021741468201619485,0.026670373528283164
573,573,573,573,2021-05-14,289.57244873046875,284.9861755371094,276.082763671875,0.016092967263116265,0.04886101862782821
574,574,574,574,2021-05-17,289.2936706542969,287.418701171875,278.1980285644531,0.006523477681783296,0.0398839709508334
575,575,575,575,2021-05-18,286.5245056152344,289.4186096191406,274.83282470703125,-0.009999716354503696,0.042541064447692234
576,576,576,576,2021-05-19,284.6688842773437,287.111083984375,277.5827331542969,-0.008506114334353665,0.025528068848244656
577,577,577,577,2021-05-20,286.6495666503906,282.65936279296875,272.1021728515625,0.014116651994098062,0.053462982843448525
578,578,578,578,2021-05-21,287.07257080078125,286.4765014648437,280.380615234375,0.0020806918992994916,0.023867397397685064
579,579,579,579,2021-05-24,289.6686096191406,289.57244873046875,284.9861755371094,0.00033207886003472353,0.01643039025737414
580,580,580,580,2021-05-25,289.6494140625,289.2936706542969,287.418701171875,0.001229696479008835,0.007761196058328368
581,581,581,581,2021-05-26,288.226318359375,286.5245056152344,289.4186096191406,0.005939501546251558,-0.004119608139001918
582,582,582,582,2021-05-27,289.19757080078125,284.6688842773437,287.111083984375,0.015908610928567102,0.007267176130754338
583,583,583,583,2021-05-28,289.02447509765625,286.6495666503906,282.65936279296875,0.00828505856477424,0.02251866784738188
584,584,584,584,2021-06-01,290.6205444335937,287.07257080078125,286.4765014648437,0.012359152331814505,0.014465559819252904
585,585,585,585,2021-06-02,289.34686279296875,289.6686096191406,289.57244873046875,-0.001110741086495004,-0.0007790310800941391
586,586,586,586,2021-06-03,287.8416748046875,289.6494140625,289.2936706542969,-0.006241128654320138,-0.005019106869242562
587,587,587,587,2021-06-04,289.3275451660156,288.226318359375,286.5245056152344,0.003820701776676705,0.009782896387038331
588,588,588,588,2021-06-07,281.33843994140625,289.19757080078125,284.6688842773437,-0.027175646177155843,-0.011699362030353488
589,589,589,589,2021-06-08,282.2261047363281,289.02447509765625,286.6495666503906,-0.02352178084237011,-0.015431601609422696
590,590,590,590,2021-06-09,280.2770690917969,290.6205444335937,287.07257080078125,-0.03559099843390556,-0.023671720673377084
591,591,591,591,2021-06-10,280.13232421875,289.34686279296875,289.6686096191406,-0.03184599440710667,-0.03292136283917346
592,592,592,592,2021-06-11,280.99102783203125,287.8416748046875,289.6494140625,-0.023800052502142677,-0.0298926419668174
593,593,593,593,2021-06-14,280.6919250488281,289.3275451660156,288.226318359375,-0.0298472104072649,-0.026140545920420144
594,594,594,594,2021-06-15,280.6919250488281,281.33843994140625,289.19757080078125,-0.0022979970057158683,-0.029411193629328203
595,595,595,595,2021-06-16,279.38934326171875,282.2261047363281,289.02447509765625,-0.010051378759805552,-0.033336733273823804
596,596,596,596,2021-06-17,277.1508483886719,280.2770690917969,290.6205444335937,-0.01115403665827941,-0.046348051790948364
597,597,597,597,2021-06-18,272.1141662597656,280.13232421875,289.34686279296875,-0.028622751699026172,-0.05955722611560965
598,598,598,598,2021-06-21,278.2025451660156,280.99102783203125,287.8416748046875,-0.009923742717089512,-0.03348760962154773
599,599,599,599,2021-06-22,280.1515808105469,280.6919250488281,289.3275451660156,-0.001925043758160272,-0.031714796979332216
600,600,600,600,2021-06-23,274.7579650878906,280.6919250488281,281.33843994140625,-0.02114047263705665,-0.023389888899953082
601,601,601,601,2021-06-24,275.114990234375,279.38934326171875,282.2261047363281,-0.01529891218270174,-0.025196515781545914
602,602,602,602,2021-06-25,275.0956420898437,277.1508483886719,280.2770690917969,-0.007415479009993842,-0.018486803143556996
603,603,603,603,2021-06-28,279.51483154296875,272.1141662597656,280.13232421875,0.027196912916831684,-0.0022042892675928627
604,604,604,604,2021-06-29,280.1708984375,278.2025451660156,280.99102783203125,0.0070752525657511445,-0.002918703137459233
605,605,605,605,2021-06-30,278.9455261230469,280.1515808105469,280.6919250488281,-0.004305007610560629,-0.006221764040691413
606,606,606,606,2021-07-01,280.6243896484375,274.7579650878906,280.6919250488281,0.021351244753433418,-0.00024060328910024964
607,607,607,607,2021-07-02,281.5120849609375,275.114990234375,279.38934326171875,0.023252439720251816,0.007597790504236368
608,608,608,608,2021-07-06,278.3666076660156,275.0956420898437,277.1508483886719,0.011890284961706854,0.004386633793156625
609,609,609,609,2021-07-07,282.2550354003906,279.51483154296875,272.1141662597656,0.009803429185834212,0.03726696511251948
610,610,610,610,2021-07-08,276.9096374511719,280.1708984375,278.2025451660156,-0.011640256017009687,-0.0046473612025088595
611,611,611,611,2021-07-09,282.4287414550781,278.9455261230469,280.1515808105469,0.012487080830594799,0.008128316242024702
612,612,612,612,2021-07-12,282.2453918457031,280.6243896484375,274.7579650878906,0.005776412375618545,0.027250990723480584
613,613,613,613,2021-07-13,279.5437316894531,281.5120849609375,275.114990234375,-0.00699207379234712,0.016097783153528722
614,614,614,614,2021-07-14,280.8656005859375,278.3666076660156,275.0956420898437,0.008977344448297453,0.020974372593693724
615,615,615,615,2021-07-15,281.7918395996094,282.2550354003906,279.51483154296875,-0.0016410541626801223,0.008146287064880076
616,616,616,616,2021-07-16,279.88140869140625,276.9096374511719,280.1708984375,0.01073191698052911,-0.0010332612976873268
617,617,617,617,2021-07-19,274.67108154296875,282.4287414550781,278.9455261230469,-0.0274676715696206,-0.015323581774143946
618,618,618,618,2021-07-20,280.1708984375,282.2453918457031,280.6243896484375,-0.007349963783774394,-0.0016160078299167768
619,619,619,619,2021-07-21,283.8664245605469,279.5437316894531,281.5120849609375,0.015463386873206142,0.008363191938761894
620,620,620,620,2021-07-22,284.8505554199219,280.8656005859375,278.3666076660156,0.014188119960831802,0.02329283604909138
621,621,621,621,2021-07-23,288.3144226074219,281.7918395996094,282.2550354003906,0.023146812970454622,0.021467773633996545
622,622,622,622,2021-07-26,287.9864196777344,279.88140869140625,276.9096374511719,0.028958733001321235,0.04000143270028178
623,623,623,623,2021-07-27,288.3530578613281,274.67108154296875,282.4287414550781,0.04981221991591056,0.020976322649486123
624,624,624,624,2021-07-28,286.4329528808594,280.1708984375,282.2453918457031,0.02235083828578399,0.014836596650072087
625,625,625,625,2021-07-29,288.93194580078125,283.8664245605469,279.5437316894531,0.017844735417639868,0.033584062338258835
626,626,626,626,2021-07-30,296.5931396484375,284.8505554199219,280.8656005859375,0.04122366625265972,0.05599667253550966
627,627,627,627,2021-08-02,289.6749267578125,288.3144226074219,281.7918395996094,0.004718820994408457,0.027974859631861637
628,628,628,628,2021-08-03,292.2801513671875,287.9864196777344,279.88140869140625,0.0149094936291021,0.04429998667561352
629,629,629,629,2021-08-04,294.8852844238281,288.3530578613281,274.67108154296875,0.022653571323115296,0.07359421591565374
630,630,630,630,2021-08-05,294.1229858398437,286.4329528808594,280.1708984375,0.026847584684793535,0.049798488994231116
631,631,631,631,2021-08-06,295.12652587890625,288.93194580078125,283.8664245605469,0.021439581770567484,0.03966690085236779
632,632,632,632,2021-08-09,292.608154296875,296.5931396484375,284.8505554199219,-0.013435864889815186,0.027233925752810917
633,633,633,633,2021-08-10,291.1801147460937,289.6749267578125,288.3144226074219,0.005196127967056041,0.009939468559204911
634,634,634,634,2021-08-11,295.5413818359375,292.2801513671875,287.9864196777344,0.01115789236284126,0.026233744517041302
635,635,635,635,2021-08-12,295.8887023925781,294.8852844238281,288.3530578613281,0.0034027400543590325,0.026133395591989794
636,636,636,636,2021-08-13,298.532470703125,294.1229858398437,286.4329528808594,0.014991976402967566,0.04224205944383219
637,637,637,637,2021-08-16,300.4139709472656,295.12652587890625,288.93194580078125,0.017915858469898627,0.039739548753121356
638,638,638,638,2021-08-17,300.5780029296875,292.608154296875,296.5931396484375,0.027237274545419687,0.013435453314845303
639,639,639,639,2021-08-18,299.0245666503906,291.1801147460937,289.6749267578125,0.02694020472908054,0.0322763174473677
640,640,640,640,2021-08-19,300.24029541015625,295.5413818359375,292.2801513671875,0.015899342234338087,0.027234637746469836
641,641,641,641,2021-08-20,302.8262023925781,295.8887023925781,294.8852844238281,0.02344631594211899,0.02692883771486132
642,642,642,642,2021-08-23,301.842041015625,298.532470703125,294.1229858398437,0.011086131785614795,0.02624431121471238
643,643,643,643,2021-08-24,301.5042724609375,300.4139709472656,295.12652587890625,0.0036293302546281936,0.021610211291709147
644,644,644,644,2021-08-25,301.8612976074219,300.5780029296875,292.608154296875,0.004269423128859362,0.03162298512419026
645,645,645,645,2021-08-26,300.38507080078125,299.0245666503906,291.1801147460937,0.0045498072804877054,0.03161258474918238
646,646,646,646,2021-08-27,303.49200439453125,300.24029541015625,295.5413818359375,0.010830354999260994,0.0269018927542517
647,647,647,647,2021-08-30,304.4664611816406,302.8262023925781,295.8887023925781,0.0054165021920267176,0.02898981515584098
648,648,648,648,2021-08-31,303.5401916503906,301.842041015625,298.532470703125,0.005625957964807471,0.01677445986184045
649,649,649,649,2021-09-01,302.8551025390625,301.5042724609375,300.4139709472656,0.004480301612641346,0.008125892361461995
650,650,650,650,2021-09-02,305.5175476074219,301.8612976074219,300.5780029296875,0.012112351033338076,0.016433486913844053
651,651,651,651,2021-09-03,303.4456787109375,300.38507080078125,299.0245666503906,0.010188948145782195,0.01478511317672404
652,652,652,652,2021-09-07,305.5852966308594,303.49200439453125,300.24029541015625,0.006897355469065003,0.017802411276612196
653,653,653,653,2021-09-08,301.6642761230469,304.4664611816406,302.8262023925781,-0.00920359190867337,-0.003836940992394511
654,654,654,654,2021-09-09,302.73895263671875,303.5401916503906,301.842041015625,-0.002639647189110028,0.002971460231569578
655,655,655,655,2021-09-10,300.5509338378906,302.8551025390625,301.5042724609375,-0.007608155457359933,-0.003161940675883379
656,656,656,656,2021-09-13,303.51348876953125,305.5175476074219,301.8612976074219,-0.00655955395552521,0.005473345457681411
657,657,657,657,2021-09-14,302.0031433105469,303.4456787109375,300.38507080078125,-0.004753850529421344,0.005386660879823646
658,658,658,658,2021-09-15,304.5106811523437,305.5852966308594,303.49200439453125,-0.0035165810998223357,0.0033565192593614235
659,659,659,659,2021-09-16,303.1068420410156,301.6642761230469,304.4664611816406,0.004782024363336745,-0.004465579346074056
660,660,660,660,2021-09-17,299.4666442871094,302.73895263671875,303.5401916503906,-0.010809009944406034,-0.013420125160799268
661,661,661,661,2021-09-20,292.5830993652344,300.5509338378906,302.8551025390625,-0.026510762654804787,-0.03391722010859377
662,662,662,662,2021-09-21,295.2454528808594,303.51348876953125,305.5175476074219,-0.02724108217460508,-0.033621946781799084
663,663,663,663,2021-09-22,296.3104553222656,302.0031433105469,303.4456787109375,-0.018849764031851568,-0.023514005600550614
664,664,664,664,2021-09-23,300.483154296875,304.5106811523437,305.5852966308594,-0.013226225235277611,-0.016696295241415582
665,665,665,665,2021-09-24,300.3766784667969,303.1068420410156,301.6642761230469,-0.009007264751382027,-0.0042683133475334145
666,666,666,666,2021-09-27,299.360107421875,299.4666442871094,302.73895263671875,-0.0003557553646349465,-0.011160919945766956
667,667,667,667,2021-09-28,290.375732421875,292.5830993652344,300.5509338378906,-0.00754441028257713,-0.033855164867010124
668,668,668,668,2021-09-29,289.61090087890625,295.2454528808594,303.51348876953125,-0.019084297309150622,-0.04580550257251248
669,669,669,669,2021-09-30,284.0343933105469,296.3104553222656,302.0031433105469,-0.04142972949897217,-0.0594985529058647
670,670,670,670,2021-10-01,288.36199951171875,300.483154296875,304.5106811523437,-0.04033888293511667,-0.05303157701895489
671,671,671,671,2021-10-04,285.2639465332031,300.3766784667969,303.1068420410156,-0.05031260086746148,-0.058866686702499615
672,672,672,672,2021-10-05,288.34259033203125,299.360107421875,299.4666442871094,-0.03680355804495106,-0.037146220346373826
673,673,673,673,2021-10-06,286.6193542480469,290.375732421875,292.5830993652344,-0.012936267581654004,-0.020383081354069965
674,674,674,674,2021-10-07,289.6302490234375,289.61090087890625,295.2454528808594,6.680737663034009e-05,-0.019018764904358387
675,675,675,675,2021-10-08,286.7548828125,284.0343933105469,296.3104553222656,0.009578028457204013,-0.032248516169883445
676,676,676,676,2021-10-11,285.4478454589844,288.36199951171875,300.483154296875,-0.010105887938316682,-0.05003711064293426
677,677,677,677,2021-10-12,286.3869934082031,285.2639465332031,300.3766784667969,0.003936869305246393,-0.04657380569623737
678,678,678,678,2021-10-13,291.4019470214844,288.34259033203125,299.360107421875,0.010610144987357684,-0.02658390414450096
679,679,679,679,2021-10-14,298.9341125488281,286.6193542480469,290.375732421875,0.04296555036588279,0.029473468927902813
680,680,680,680,2021-10-15,298.4210510253906,289.6302490234375,289.61090087890625,0.030351809010259023,0.03042064411162526
681,681,681,681,2021-10-18,298.1596374511719,286.7548828125,284.0343933105469,0.03977178880726884,0.0497307525894628
682,682,682,682,2021-10-19,300.78326416015625,285.4478454589844,288.36199951171875,0.053724065342001026,0.04307524801974716
683,683,683,683,2021-10-20,301.3060913085937,286.3869934082031,285.2639465332031,0.0520941880873953,0.05623614540270472
684,684,684,684,2021-10-21,301.3932189941406,291.4019470214844,288.34259033203125,0.034286908769074254,0.04526084282964016
685,685,685,685,2021-10-22,304.1427307128906,298.9341125488281,286.6193542480469,0.01742396717340755,0.06113814787845273
686,686,686,686,2021-10-25,306.5921325683594,298.4210510253906,289.6302490234375,0.02738104940952546,0.058563922801962764
687,687,687,687,2021-10-26,306.6792907714844,298.1596374511719,286.7548828125,0.02857413361896688,0.06948236683387998
688,688,688,688,2021-10-27,308.8091735839844,300.78326416015625,285.4478454589844,0.026683364336237192,0.08184096848738265
689,689,689,689,2021-10-28,307.83135986328125,301.3060913085937,286.3869934082031,0.02165661014799891,0.0748789817577793
690,690,690,690,2021-10-29,309.03192138671875,301.3932189941406,291.4019470214844,0.02534463919948582,0.06050053730057803
691,691,691,691,2021-11-01,312.68182373046875,304.1427307128906,298.9341125488281,0.028075939864033783,0.04598910129199485
692,692,692,692,2021-11-02,317.13531494140625,306.5921325683594,298.4210510253906,0.03438830045874086,0.06271093762223678
693,693,693,693,2021-11-03,317.948486328125,306.6792907714844,298.1596374511719,0.03674586415108694,0.06636997900225117
694,694,694,694,2021-11-04,320.94012451171875,308.8091735839844,300.78326416015625,0.03928300052406053,0.06701456747550183
695,695,695,695,2021-11-05,321.4144287109375,307.83135986328125,301.3060913085937,0.04412503278967095,0.06673724157056315
696,696,696,696,2021-11-08,326.7779846191406,309.03192138671875,301.3932189941406,0.05742469306338971,0.08422474038970829
697,697,697,697,2021-11-09,327.8332824707031,312.68182373046875,304.1427307128906,0.04845647425062638,0.07789287517174381
698,698,698,698,2021-11-10,325.89697265625,317.13531494140625,306.5921325683594,0.027627505679910014,0.06296586910489732
699,699,699,699,2021-11-11,324.9675598144531,317.948486328125,306.6792907714844,0.022076134305242023,0.05963320508849046
700,700,700,700,2021-11-12,326.28424072265625,320.94012451171875,308.8091735839844,0.016651443066111105,0.05658856223686404
701,701,701,701,2021-11-15,323.3701477050781,321.4144287109375,307.83135986328125,0.00608472681822092,0.05047824837826198
702,702,702,702,2021-11-16,322.36328125,326.7779846191406,309.03192138671875,-0.013509794346415194,0.043139102923281936
703,703,703,703,2021-11-17,320.9207458496094,327.8332824707031,312.68182373046875,-0.021085524230479824,0.02634921985821137
704,704,704,704,2021-11-18,320.4559936523437,325.89697265625,317.13531494140625,-0.01669539596995684,0.010470857562964841
705,705,705,705,2021-11-19,321.60809326171875,324.9675598144531,317.948486328125,-0.010337852044839613,0.011510062450232894
706,706,706,706,2021-11-22,319.23614501953125,326.28424072265625,320.94012451171875,-0.021601091390484717,-0.00530933766782804
707,707,707,707,2021-11-23,319.7298583984375,323.3701477050781,321.4144287109375,-0.011257344972859573,-0.005241116023496861
708,708,708,708,2021-11-24,316.8254699707031,322.36328125,326.7779846191406,-0.017178790518024845,-0.030456502937421415
709,709,709,709,2021-11-26,310.3583068847656,320.9207458496094,327.8332824707031,-0.032912920406191315,-0.053304458455950554
710,710,710,710,2021-11-29,310.5228576660156,320.4559936523437,325.89697265625,-0.030996880018116735,-0.047174770802337895
711,711,711,711,2021-11-30,308.0057067871094,321.60809326171875,324.9675598144531,-0.042294913466434436,-0.05219552695360874
712,712,712,712,2021-12-01,308.15087890625,319.23614501953125,326.28424072265625,-0.03472434524168011,-0.05557535287712445
713,713,713,713,2021-12-02,314.72711181640625,319.7298583984375,323.3701477050781,-0.015646791973357055,-0.02672799561125394
714,714,714,714,2021-12-03,311.5216064453125,316.8254699707031,322.36328125,-0.01674064754289195,-0.033631853983641324
715,715,715,715,2021-12-06,315.7276306152344,310.3583068847656,320.9207458496094,0.017300402829115713,-0.01618192435838539
716,716,716,716,2021-12-07,321.186767578125,310.5228576660156,320.4559936523437,0.03434178724317616,0.0022804189662750662
717,717,717,717,2021-12-08,323.6541442871094,308.0057067871094,321.60809326171875,0.05080567390530866,0.006361938857445404
718,718,718,718,2021-12-09,322.6147155761719,308.15087890625,319.23614501953125,0.046937515548421516,0.010583295812051308
719,719,719,719,2021-12-10,324.44091796875,314.72711181640625,319.7298583984375,0.030864217881585665,0.01473449991161524
720,720,720,720,2021-12-13,324.62548828125,311.5216064453125,316.8254699707031,0.042064118715431364,0.024619290586922027
721,721,721,721,2021-12-14,324.9266052246094,315.7276306152344,310.3583068847656,0.029135792111224745,0.046940255880609794
722,722,722,722,2021-12-15,331.5902404785156,321.186767578125,310.5228576660156,0.0323907269867838,0.06784486968479175
723,723,723,723,2021-12-16,330.27886962890625,323.6541442871094,308.0057067871094,0.02046853240946045,0.07231412389768432
724,724,724,724,2021-12-17,324.2757263183594,322.6147155761719,308.15087890625,0.005148589515580504,0.0523277670644422
725,725,725,725,2021-12-20,320.86627197265625,324.44091796875,314.72711181640625,-0.011017864264698085,0.019506295853632283
726,726,726,726,2021-12-21,323.3626708984375,324.62548828125,311.5216064453125,-0.003890074650325759,0.0380104115032025
