,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,J,J_6m,J_12m,J_6m_ret,J_12m_ret
244,244,244,244,2020-01-24,94.033447265625,89.93280029296875,88.2557144165039,0.04559678959509572,0.06546582153144587
245,245,245,245,2020-01-27,92.36603546142578,90.61140441894533,86.74342346191406,0.01936435102989731,0.06481888511098943
246,246,246,246,2020-01-28,91.9394989013672,91.12518310546876,88.11029815673828,0.008936232204394434,0.043459173612342195
247,247,247,247,2020-01-29,91.88133239746094,91.89102935791016,87.8582534790039,-0.00010552673658115186,0.045790563312511745
248,248,248,248,2020-01-30,91.78418731689452,91.94918060302734,88.35265350341797,-0.0017943964813036395,0.038839057769145535
249,249,249,249,2020-01-31,89.88032531738281,93.1221694946289,89.74861907958984,-0.03481280767876738,0.0014675015520424495
250,250,250,250,2020-02-03,90.37571716308594,94.033447265625,89.93280029296875,-0.03889818153966784,0.00492497585613183
251,251,251,251,2020-02-04,92.72640991210938,92.36603546142578,90.61140441894533,0.003901590545521305,0.023341493344317232
252,252,252,252,2020-02-05,93.97947692871094,91.9394989013672,91.12518310546876,0.02218826567166987,0.0313227773703193
253,253,253,253,2020-02-06,93.27037811279295,91.88133239746094,91.89102935791016,0.015117822947138704,0.015010700876037841
254,254,254,254,2020-02-07,93.03724670410156,91.78418731689452,91.94918060302734,0.013652236009681351,0.011833342004119896
255,255,255,255,2020-02-10,94.24173736572266,89.88032531738281,93.1221694946289,0.048524658015410616,0.01202257074947477
256,256,256,256,2020-02-11,94.93142700195312,90.37571716308594,94.033447265625,0.05040856085984102,0.009549577968693601
257,257,257,257,2020-02-12,96.41759490966795,92.72640991210938,92.36603546142578,0.03980726743391938,0.04386416963770401
258,258,258,258,2020-02-13,96.38846588134766,93.97947692871094,91.9394989013672,0.025633138546451883,0.048390159106189046
259,259,259,259,2020-02-14,97.77750396728516,93.27037811279295,91.88133239746094,0.048323229150434965,0.06417159412010398
260,260,260,260,2020-02-18,97.68036651611328,93.03724670410156,91.78418731689452,0.049906032008651735,0.06423959694562198
261,261,261,261,2020-02-19,98.55460357666016,94.24173736572266,89.88032531738281,0.045763865687244554,0.0965091996345917
262,262,262,262,2020-02-20,99.10826873779295,94.93142700195312,90.37571716308594,0.04399851416700917,0.09662497680598037
263,263,263,263,2020-02-21,100.88587188720705,96.41759490966795,92.72640991210938,0.0463429624201408,0.08799501655279873
264,264,264,264,2020-02-24,99.03057098388672,96.38846588134766,93.97947692871094,0.027411008966482076,0.053746777703469695
265,265,265,265,2020-02-25,95.88333892822266,97.77750396728516,93.27037811279295,-0.019372196693589694,0.028014905356873454
266,266,266,266,2020-02-26,96.9712905883789,97.68036651611328,93.03724670410156,-0.0072591448314990314,0.0422846120628364
267,267,267,267,2020-02-27,90.647705078125,98.55460357666016,94.24173736572266,-0.08022860639264628,-0.03813631187262967
268,268,268,268,2020-02-28,89.69575500488281,99.10826873779295,94.93142700195312,-0.0949720326344563,-0.05515214679078395
269,269,269,269,2020-03-02,94.11546325683594,100.88587188720705,96.41759490966795,-0.06710958138856737,-0.023876675776748457
270,270,270,270,2020-03-03,94.8051300048828,99.03057098388672,96.38846588134766,-0.042668046210613486,-0.016426611441392902
271,271,271,271,2020-03-04,98.38947296142578,95.88333892822266,97.77750396728516,0.02613732543334968,0.006258791330420843
272,272,272,272,2020-03-05,94.47486877441406,96.9712905883789,97.68036651611328,-0.02574392687585836,-0.032816192813634015
273,273,273,273,2020-03-06,91.37620544433594,90.647705078125,98.55460357666016,0.008036611247720815,-0.07283676126544958
274,274,274,274,2020-03-09,86.39311981201172,89.69575500488281,99.10826873779295,-0.03682041800853686,-0.12829554070227212
275,275,275,275,2020-03-10,89.6374740600586,94.11546325683594,100.88587188720705,-0.047579739203505333,-0.11149626421154835
276,276,276,276,2020-03-11,85.48004913330078,94.8051300048828,99.03057098388672,-0.09836050930051721,-0.13683170475499673
277,277,277,277,2020-03-12,76.85432434082031,98.38947296142578,95.88333892822266,-0.2188765522613223,-0.19846007450415637
278,278,278,278,2020-03-13,84.27555847167969,94.47486877441406,96.9712905883789,-0.10795791976264257,-0.13092258584646166
279,279,279,279,2020-03-16,76.61151123046875,91.37620544433594,90.647705078125,-0.16158138918190756,-0.15484334474390848
280,280,280,280,2020-03-17,78.2822265625,86.39311981201172,89.69575500488281,-0.09388355539377125,-0.12724714164858175
281,281,281,281,2020-03-18,77.15543365478516,89.6374740600586,94.11546325683594,-0.139250247021801,-0.18020449578798536
282,282,282,282,2020-03-19,72.55119323730469,85.48004913330078,94.8051300048828,-0.15124998203773088,-0.2347334660733228
283,283,283,283,2020-03-20,63.77006530761719,76.85432434082031,98.38947296142578,-0.1702475318783535,-0.3518608913311422
284,284,284,284,2020-03-23,61.20564270019531,84.27555847167969,94.47486877441406,-0.2737438492233414,-0.3521489524760135
285,285,285,285,2020-03-24,67.50008392333984,76.61151123046875,91.37620544433594,-0.11893026466635281,-0.2612947364676992
286,286,286,286,2020-03-25,71.15242004394531,78.2822265625,86.39311981201172,-0.09107822850263847,-0.1764110359856157
287,287,287,287,2020-03-26,77.53429412841797,77.15543365478516,89.6374740600586,0.004910353758465602,-0.13502366123716625
288,288,288,288,2020-03-27,72.73573303222656,72.55119323730469,85.48004913330078,0.0025435804249045457,-0.14909111810640463
289,289,289,289,2020-03-30,75.75668334960938,63.77006530761719,76.85432434082031,0.18796621869791963,-0.014282097990261478
290,290,290,290,2020-03-31,77.00003051757812,61.20564270019531,84.27555847167969,0.25805443943704254,-0.08633022534696655
291,291,291,291,2020-04-01,76.95146942138672,67.50008392333984,76.61151123046875,0.14002035180846373,0.004437429642854651
292,292,292,292,2020-04-02,78.85533142089844,71.15242004394531,78.2822265625,0.10825930266596173,0.0073210086575765665
293,293,293,293,2020-04-03,76.70862579345703,77.53429412841797,77.15543365478516,-0.010649072700570472,-0.005791009656264334
294,294,294,294,2020-04-06,81.03118133544922,72.73573303222656,72.55119323730469,0.11404914692407431,0.11688282052657195
295,295,295,295,2020-04-07,79.53528594970703,75.75668334960938,63.77006530761719,0.049878141875084436,0.24721976629694198
296,296,296,296,2020-04-08,78.6222152709961,77.00003051757812,61.20564270019531,0.021067326110314255,0.2845582825771913
297,297,297,297,2020-04-09,78.98162078857422,76.95146942138672,67.50008392333984,0.02638223002695872,0.17009663096528893
298,298,298,298,2020-04-13,77.54399871826172,78.85533142089844,71.15242004394531,-0.01662960105560074,0.0898293925964686
299,299,299,299,2020-04-14,79.46729278564453,76.70862579345703,77.53429412841797,0.035962930682859495,0.02493088611892169
300,300,300,300,2020-04-15,77.72855377197266,81.03118133544922,72.73573303222656,-0.04075749000627915,0.06864329995181273
301,301,301,301,2020-04-16,76.78633880615234,79.53528594970703,75.75668334960938,-0.034562610930863324,0.013591612132638042
302,302,302,302,2020-04-17,81.78885650634766,78.6222152709961,77.00003051757812,0.04027667275002034,0.062192520659797745
303,303,303,303,2020-04-20,78.38906860351562,78.98162078857422,76.95146942138672,-0.007502405991955952,0.018681893834367358
304,304,304,304,2020-04-21,75.97037506103516,77.54399871826172,78.85533142089844,-0.020293300361565847,-0.0365854319280523
305,305,305,305,2020-04-22,77.23316192626953,79.46729278564453,76.70862579345703,-0.028113841318356703,0.006838033237941854
306,306,306,306,2020-04-23,77.46627044677734,77.72855377197266,81.03118133544922,-0.0033743497397977773,-0.0439943097202794
307,307,307,307,2020-04-24,77.70912170410156,76.78633880615234,79.53528594970703,0.01201753999860311,-0.0229604284915782
308,308,308,308,2020-04-27,77.505126953125,81.78885650634766,78.6222152709961,-0.05237546697929685,-0.01420830377293103
309,309,309,309,2020-04-28,81.10892486572266,78.38906860351562,78.98162078857422,0.034696881984448646,0.026934165897190443
310,310,310,310,2020-04-29,80.3609619140625,75.97037506103516,77.54399871826172,0.057793407621061776,0.0363272882797232
311,311,311,311,2020-04-30,80.38037109375,77.23316192626953,79.46729278564453,0.04074945384839923,0.01148998885073893
312,312,312,312,2020-05-01,78.46678161621094,77.46627044677734,77.72855377197266,0.012915442600544225,0.00949751164036794
313,313,313,313,2020-05-04,78.70964050292969,77.70912170410156,76.78633880615234,0.012875178317390823,0.02504744628641209
314,314,314,314,2020-05-05,79.20500946044922,77.505126953125,81.78885650634766,0.021932516907588573,-0.03159167588677447
315,315,315,315,2020-05-06,76.10636901855469,81.10892486572266,78.38906860351562,-0.061677008485191864,-0.02912012638530781
316,316,316,316,2020-05-07,76.3006591796875,80.3609619140625,75.97037506103516,-0.0505258105137798,0.0043475383448745575
317,317,317,317,2020-05-08,77.67996978759766,80.38037109375,77.23316192626953,-0.03359528289565605,0.005785181522862892
318,318,318,318,2020-05-11,76.320068359375,78.46678161621094,77.46627044677734,-0.027358242719011105,-0.01479614393195594
319,319,319,319,2020-05-12,72.52205657958984,78.70964050292969,77.70912170410156,-0.07861278343800249,-0.06674975872540256
320,320,320,320,2020-05-13,70.00621795654297,79.20500946044922,77.505126953125,-0.11613901149143402,-0.09675371541701183
321,321,321,321,2020-05-14,69.54967498779297,76.10636901855469,81.10892486572266,-0.08615171260059984,-0.1425151411767107
322,322,322,322,2020-05-15,70.04505920410156,76.3006591796875,80.3609619140625,-0.081986185215701,-0.12836957727052467
323,323,323,323,2020-05-18,75.1544418334961,77.67996978759766,80.38037109375,-0.03251195850110622,-0.06501499295342583
324,324,324,324,2020-05-19,72.33055114746094,76.320068359375,78.46678161621094,-0.0522735015530682,-0.0782016331288179
325,325,325,325,2020-05-20,74.40465545654297,72.52205657958984,78.70964050292969,0.025958983594005725,-0.0546945077995431
326,326,326,326,2020-05-21,74.94995880126953,70.00621795654297,79.20500946044922,0.0706185963051944,-0.053721989154037475
327,327,327,327,2020-05-22,75.07654571533203,69.54967498779297,76.10636901855469,0.07946652128150289,-0.013531368221910367
328,328,328,328,2020-05-26,78.49442291259766,70.04505920410156,76.3006591796875,0.12062754753159433,0.028751569861852122
329,329,329,329,2020-05-27,82.00967407226562,75.1544418334961,77.67996978759766,0.09121526381577327,0.05573771844282116
330,330,330,330,2020-05-28,82.07783508300781,72.33055114746094,76.320068359375,0.13476026078765813,0.07544236853301434
331,331,331,331,2020-05-29,81.8149185180664,74.40465545654297,72.52205657958984,0.09959407803254328,0.1281384226642559
332,332,332,332,2020-06-01,82.85682678222656,74.94995880126953,70.00621795654297,0.10549529455942941,0.18356382048321374
333,333,333,333,2020-06-02,83.11978149414062,75.07654571533203,69.54967498779297,0.1071338019373742,0.1951138737705016
334,334,334,334,2020-06-03,85.50546264648438,78.49442291259766,70.04505920410156,0.08931895380253208,0.22072082767941348
335,335,335,335,2020-06-04,85.29122924804688,82.00967407226562,75.1544418334961,0.04001424481811244,0.13487941853135887
336,336,336,336,2020-06-05,86.72264099121094,82.07783508300781,72.33055114746094,0.05659025854550981,0.1989766373328017
337,337,337,337,2020-06-08,87.16084289550781,81.8149185180664,74.40465545654297,0.06534168186283673,0.17144340445760498
338,338,338,338,2020-06-09,86.2649917602539,82.85682678222656,74.94995880126953,0.041133182507520516,0.15096783427174776
339,339,339,339,2020-06-10,82.64260864257812,83.11978149414062,75.07654571533203,-0.005740785682841754,0.10077798405822191
340,340,340,340,2020-06-11,78.02702331542969,85.50546264648438,78.49442291259766,-0.0874615387086286,-0.0059545580415109045
341,341,341,341,2020-06-12,78.37757873535156,85.29122924804688,82.00967407226562,-0.08105933721026337,-0.0442886205560763
342,342,342,342,2020-06-15,80.22769165039062,86.72264099121094,82.07783508300781,-0.07489335272294761,-0.022541328371369462
343,343,343,343,2020-06-16,82.88606262207031,87.16084289550781,81.8149185180664,-0.04904473306393209,0.013092283453993492
344,344,344,344,2020-06-17,83.17816925048828,86.2649917602539,82.85682678222656,-0.03578302677341538,0.003878285963162753
345,345,345,345,2020-06-18,82.90552520751953,82.64260864257812,83.11978149414062,0.003181368173873711,-0.0025776810618324264
346,346,346,346,2020-06-19,83.333984375,78.02702331542969,85.50546264648438,0.0680143985259638,-0.025395784132087318
347,347,347,347,2020-06-22,83.4118881225586,78.37757873535156,85.29122924804688,0.06423149921747129,-0.022034400747381833
348,348,348,348,2020-06-23,83.08081817626953,80.22769165039062,86.72264099121094,0.0355628644821544,-0.041993910394293565
349,349,349,349,2020-06-24,80.70484161376953,82.88606262207031,87.16084289550781,-0.026315896054157406,-0.07406997302077512
350,350,350,350,2020-06-25,81.44490051269531,83.17816925048828,86.2649917602539,-0.020838024609237116,-0.0558754037901551
351,351,351,351,2020-06-26,80.33482360839844,82.90552520751953,82.64260864257812,-0.031007602842951787,-0.027924881269910662
352,352,352,352,2020-06-29,82.60368347167969,83.333984375,78.02702331542969,-0.00876354237466892,0.058654809087725024
353,353,353,353,2020-06-30,82.57444763183594,83.4118881225586,78.37757873535156,-0.010039821775670532,0.05354680463727335
354,354,354,354,2020-07-01,81.69806671142578,83.08081817626953,80.22769165039062,-0.016643450259601678,0.018327525456454996
355,355,355,355,2020-07-02,83.4118881225586,80.70484161376953,82.88606262207031,0.033542554011123826,0.006343955592218897
356,356,356,356,2020-07-06,82.68156433105469,81.44490051269531,83.17816925048828,0.015184054625576149,-0.005970375687616825
357,357,357,357,2020-07-07,81.32805633544922,80.33482360839844,82.90552520751953,0.012363663507775957,-0.01902730690290877
358,358,358,358,2020-07-08,79.45843505859375,82.60368347167969,83.333984375,-0.03807636997403718,-0.04650622846696506
359,359,359,359,2020-07-09,76.78060913085938,82.57444763183594,83.4118881225586,-0.07016502885745968,-0.07950040624851651
360,360,360,360,2020-07-10,76.5079574584961,81.69806671142578,83.08081817626953,-0.06352793232258735,-0.0791140586004827
361,361,361,361,2020-07-13,76.66376495361328,83.4118881225586,80.70484161376953,-0.08090121589179433,-0.05007229528428658
362,362,362,362,2020-07-14,76.96562194824219,82.68156433105469,81.44490051269531,-0.0691320057749032,-0.05499765530138889
363,363,363,363,2020-07-15,79.02997589111328,81.32805633544922,80.33482360839844,-0.028256920771070337,-0.01624261632347379
364,364,364,364,2020-07-16,80.45167541503906,79.45843505859375,82.60368347167969,0.012500124822655723,-0.026052204528850487
365,365,365,365,2020-07-17,81.32805633544922,76.78060913085938,82.57444763183594,0.05922650596375845,-0.015094152393774873
366,366,366,366,2020-07-20,80.80221557617188,76.5079574584961,81.69806671142578,0.05612825463292914,-0.010965389651363955
367,367,367,367,2020-07-21,81.75650024414062,76.66376495361328,83.4118881225586,0.06642949630257244,-0.019845946611179444
368,368,368,368,2020-07-22,82.17521667480469,76.96562194824219,82.68156433105469,0.06768729459583711,-0.006124069619952932
369,369,369,369,2020-07-23,82.60462188720703,79.02997589111328,81.32805633544922,0.04523152077154702,0.015696496501679924
370,370,370,370,2020-07-24,81.92147827148438,80.45167541503906,79.45843505859375,0.018269387789164204,0.03099788223961797
371,371,371,371,2020-07-27,82.1849594116211,81.32805633544922,76.78060913085938,0.010536377171457945,0.0703869159405981
372,372,372,372,2020-07-28,81.69699096679688,80.80221557617188,76.5079574584961,0.011073649209302872,0.06782344844476751
373,373,373,373,2020-07-29,84.63461303710938,81.75650024414062,76.66376495361328,0.03520347353879072,0.10397151885664613
374,374,374,374,2020-07-30,83.32683563232422,82.17521667480469,76.96562194824219,0.014014188268914207,0.08265006535463093
375,375,375,375,2020-07-31,83.29755401611328,82.60462188720703,79.02997589111328,0.00838853944337914,0.05399948661100229
376,376,376,376,2020-08-03,88.32372283935547,81.92147827148438,80.45167541503906,0.0781509892516139,0.09784814776952255
377,377,377,377,2020-08-04,90.13898468017578,82.1849594116211,81.32805633544922,0.09678200640967849,0.10833811530407944
378,378,378,378,2020-08-05,89.9047622680664,81.69699096679688,80.80221557617188,0.10046601721972004,0.11265219186117004
379,379,379,379,2020-08-06,88.29444122314453,84.63461303710938,81.75650024414062,0.043242688241871496,0.07996845461193125
380,380,380,380,2020-08-07,89.12400817871094,83.32683563232422,82.17521667480469,0.06957149521393657,0.08456067151492874
381,381,381,381,2020-08-10,88.92880249023438,83.29755401611328,82.60462188720703,0.06760400759224905,0.0765596459198461
382,382,382,382,2020-08-11,88.79216766357422,88.32372283935547,81.92147827148438,0.005303725988438757,0.08386920667276865
383,383,383,383,2020-08-12,88.31395721435547,90.13898468017578,82.1849594116211,-0.020246816316999094,0.07457566258611203
384,384,384,384,2020-08-13,87.79669952392578,89.9047622680664,81.69699096679688,-0.023447731699184904,0.07466258530388137
385,385,385,385,2020-08-14,87.83573150634766,88.29444122314453,84.63461303710938,-0.005195227586724194,0.03782280504826918
386,386,386,386,2020-08-17,87.80645751953125,89.12400817871094,83.32683563232422,-0.014783341616971923,0.053759654416413394
387,387,387,387,2020-08-18,87.69911193847656,88.92880249023438,83.29755401611328,-0.013827809633362054,0.052841382611448884
388,388,388,388,2020-08-19,87.62103271484375,88.79216766357422,88.32372283935547,-0.013189619980534695,-0.007955848122364384
389,389,389,389,2020-08-20,86.88905334472656,88.31395721435547,90.13898468017578,-0.016134526348653866,-0.03605466987430994
390,390,390,390,2020-08-21,86.68411254882812,87.79669952392578,89.9047622680664,-0.012672309792174596,-0.03582290457134363
391,391,391,391,2020-08-24,87.22088623046875,87.83573150634766,88.29444122314453,-0.0069999448440236645,-0.012158806124188626
392,392,392,392,2020-08-25,86.35228729248047,87.80645751953125,89.12400817871094,-0.016561085233706474,-0.031099598670120687
393,393,393,393,2020-08-26,86.3132553100586,87.69911193847656,88.92880249023438,-0.015802402074381217,-0.029411699100108768
394,394,394,394,2020-08-27,86.9378662109375,87.62103271484375,88.79216766357422,-0.007796832367059192,-0.02088361509162051
395,395,395,395,2020-08-28,87.3087158203125,86.88905334472656,88.31395721435547,0.0048298658971568376,-0.011382588050075082
396,396,396,396,2020-08-31,88.09923553466797,86.68411254882812,87.79669952392578,0.01632505593274347,0.0034458699744144283
397,397,397,397,2020-09-01,89.2411117553711,87.22088623046875,87.83573150634766,0.023162176082047514,0.016000097282981907
398,398,398,398,2020-09-02,90.87095642089844,86.35228729248047,87.80645751953125,0.052328308491852216,0.034900609681076444
399,399,399,399,2020-09-03,88.81169891357422,86.3132553100586,87.69911193847656,0.028946233050075598,0.012686410962498229
400,400,400,400,2020-09-04,89.74860382080078,86.9378662109375,87.62103271484375,0.03233041863534569,0.024281511413829726
401,401,401,401,2020-09-08,88.44082641601562,87.3087158203125,86.88905334472656,0.012966753491519656,0.017859247069161865
402,402,402,402,2020-09-09,90.5684051513672,88.09923553466797,86.68411254882812,0.0280271400962111,0.044809740658659836
403,403,403,403,2020-09-10,88.92880249023438,89.2411117553711,87.22088623046875,-0.003499611994893348,0.019581505457909376
404,404,404,404,2020-09-11,90.5684051513672,90.87095642089844,86.35228729248047,-0.0033294606048809294,0.048824622845327514
405,405,405,405,2020-09-14,91.7688217163086,88.81169891357422,86.3132553100586,0.03329654582570307,0.06320658845101201
406,406,406,406,2020-09-15,92.58863067626952,89.74860382080078,86.9378662109375,0.031644245532101545,0.06499773587289992
407,407,407,407,2020-09-16,92.3641586303711,88.44082641601562,87.3087158203125,0.044361098525929066,0.057903071446647525
408,408,408,408,2020-09-17,92.11040496826172,90.5684051513672,88.09923553466797,0.017025802920095146,0.04553012757999819
409,409,409,409,2020-09-18,91.846923828125,88.92880249023438,89.2411117553711,0.032814130587343504,0.029199681867444705
410,410,410,410,2020-09-21,87.14281463623047,90.5684051513672,90.87095642089844,-0.037823239897087024,-0.04102676951478168
411,411,411,411,2020-09-22,89.13375854492188,91.7688217163086,88.81169891357422,-0.028714144108035633,0.0036263199025283743
412,412,412,412,2020-09-23,87.123291015625,92.58863067626952,89.74860382080078,-0.059028194074429496,-0.029251851208935697
413,413,413,413,2020-09-24,87.85526275634766,92.3641586303711,88.44082641601562,-0.04881651000652132,-0.0066209654906834725
414,414,414,414,2020-09-25,88.24563598632812,92.11040496826172,90.5684051513672,-0.041958006625475885,-0.02564657245710611
415,415,415,415,2020-09-28,90.246337890625,91.846923828125,88.92880249023438,-0.017426668970375148,0.014815620625671988
416,416,416,416,2020-09-29,90.74407958984376,87.14281463623047,90.5684051513672,0.04132601142901393,0.0019396878876574153
417,417,417,417,2020-09-30,90.53912353515624,89.13375854492188,91.7688217163086,0.015766921682384583,-0.013399956086979192
418,418,418,418,2020-10-01,89.43402862548828,87.123291015625,92.58863067626952,0.02652261620200802,-0.03407116000895516
419,419,419,419,2020-10-02,92.16253662109376,87.85526275634766,92.3641586303711,0.0490269305401958,-0.0021829031116300524
420,420,420,420,2020-10-05,94.2455825805664,88.24563598632812,92.11040496826172,0.06799142560622329,0.023180634294685865
421,421,421,421,2020-10-06,93.1698226928711,90.246337890625,91.846923828125,0.03239449788853754,0.014403300726997248
422,422,422,422,2020-10-07,95.18441009521484,90.74407958984376,87.14281463623047,0.04893245405585711,0.09228064864043306
423,423,423,423,2020-10-08,96.8078384399414,90.53912353515624,89.13375854492188,0.06923763628384405,0.08609622235498948
424,424,424,424,2020-10-09,97.13054656982422,89.43402862548828,87.123291015625,0.08605804817946527,0.11486314896443117
425,425,425,425,2020-10-12,98.55836486816406,92.16253662109376,87.85526275634766,0.06939726793073575,0.12182653350545114
426,426,426,426,2020-10-13,97.09143829345705,94.2455825805664,88.24563598632812,0.030196170843952652,0.10024067715370544
427,427,427,427,2020-10-14,96.72959899902344,93.1698226928711,90.246337890625,0.03820739594929723,0.07183960324524086
428,428,428,428,2020-10-15,97.17945098876952,95.18441009521484,90.74407958984376,0.020959744264412494,0.07091781004351061
429,429,429,429,2020-10-16,97.14031982421876,96.8078384399414,90.53912353515624,0.0034344469377201037,0.0729098762094742
430,430,430,430,2020-10-19,95.57560729980467,97.13054656982422,89.43402862548828,-0.01600875651308875,0.06867160932707961
431,431,431,431,2020-10-20,95.80052947998048,98.55836486816406,92.16253662109376,-0.027981748600157674,0.039473662425802525
432,432,432,432,2020-10-21,95.50714111328124,97.09143829345705,94.2455825805664,-0.016317578645681396,0.013385863805726705
433,433,433,433,2020-10-22,96.3579559326172,96.72959899902344,93.1698226928711,-0.0038420821573962316,0.034218517837643736
434,434,434,434,2020-10-23,97.02296447753906,97.17945098876952,95.18441009521484,-0.001610283960634229,0.019315709163770345
435,435,435,435,2020-10-26,94.4118423461914,97.14031982421876,96.8078384399414,-0.028088001799507212,-0.024750021613554107
436,436,436,436,2020-10-27,93.53168487548828,95.57560729980467,97.13054656982422,-0.021385398241885567,-0.03705180112158457
437,437,437,437,2020-10-28,91.1454620361328,95.80052947998048,98.55836486816406,-0.048591249642523704,-0.07521333011101683
438,438,438,438,2020-10-29,92.64173126220705,95.50714111328124,97.09143829345705,-0.03000204819946939,-0.04583006606412443
439,439,439,439,2020-10-30,92.90579223632812,96.3579559326172,96.72959899902344,-0.035826452137519005,-0.03953088612239486
440,440,440,440,2020-11-02,96.93498229980467,97.02296447753906,97.17945098876952,-0.0009068180735165576,-0.002515641799551771
441,441,441,441,2020-11-03,99.69279479980467,94.4118423461914,97.14031982421876,0.055935275939738016,0.026276164008979697
442,442,442,442,2020-11-04,93.54146575927734,93.53168487548828,95.57560729980467,0.0001045729455433353,-0.021283061630428035
443,443,443,443,2020-11-05,95.6049346923828,91.1454620361328,95.80052947998048,0.04892698502622239,-0.0020416879599663984
444,444,444,444,2020-11-06,95.45823669433594,92.64173126220705,95.50714111328124,0.030402124331606384,-0.0005120498674260343
445,445,445,445,2020-11-09,97.92269134521484,92.90579223632812,96.3579559326172,0.053999852841521756,0.01623877756074288
446,446,446,446,2020-11-10,99.37006378173828,96.93498229980467,97.02296447753906,0.025120770893652056,0.02419117285106842
447,447,447,447,2020-11-11,96.67091369628906,99.69279479980467,94.4118423461914,-0.030311930863046954,0.02392783885960026
448,448,448,448,2020-11-12,97.0718765258789,93.54146575927734,93.53168487548828,0.037741666093696224,0.03785018579643262
449,449,449,449,2020-11-13,100.99347686767578,95.6049346923828,91.1454620361328,0.056362594594422166,0.10804723144240502
450,450,450,450,2020-11-16,104.84660339355467,95.45823669433594,92.64173126220705,0.09835051457404309,0.13174270347780692
451,451,451,451,2020-11-17,102.97872161865234,97.92269134521484,92.90579223632812,0.05163287695609853,0.10842089755503426
452,452,452,452,2020-11-18,102.92005157470705,99.37006378173828,96.93498229980467,0.03572492215327694,0.061743130631535026
453,453,453,453,2020-11-19,102.83202362060548,96.67091369628906,99.69279479980467,0.06373281981871792,0.03148902412761889
454,454,454,454,2020-11-20,101.51177978515624,97.0718765258789,93.54146575927734,0.045738306687557184,0.08520621267994621
455,455,455,455,2020-11-23,102.20614624023438,100.99347686767578,95.6049346923828,0.012007402954821167,0.06904676593411785
456,456,456,456,2020-11-24,105.15956115722656,104.84660339355467,95.45823669433594,0.0029849108463453344,0.10162899293808403
457,457,457,457,2020-11-25,104.00557708740234,102.97872161865234,97.92269134521484,0.0099715305512591,0.062119266317374855
458,458,458,458,2020-11-27,103.5263900756836,102.92005157470705,99.37006378173828,0.005891354422188799,0.04182674475357584
459,459,459,459,2020-11-30,105.46271514892578,102.83202362060548,96.67091369628906,0.025582415240860357,0.09094567452065183
460,460,460,460,2020-12-01,106.33311462402344,101.51177978515624,97.0718765258789,0.04749532368628828,0.09540598605483352
461,461,461,461,2020-12-02,104.53367614746094,102.20614624023438,100.99347686767578,0.022772895690203798,0.0350537419800252
462,462,462,462,2020-12-03,105.41383361816406,105.15956115722656,104.84660339355467,0.0024179680681373217,0.005410096333595238
463,463,463,463,2020-12-04,106.55804443359376,104.00557708740234,102.97872161865234,0.0245416391858142,0.03475788744199271
464,464,464,464,2020-12-07,107.42842864990234,103.5263900756836,102.92005157470705,0.03769124540482993,0.04380465231231234
465,465,465,465,2020-12-08,107.18392944335938,105.46271514892578,102.83202362060548,0.016320595311841046,0.042320530798947154
466,466,466,466,2020-12-09,107.2817153930664,106.33311462402344,101.51177978515624,0.00892102871619116,0.056840059548969535
467,467,467,467,2020-12-10,106.31355285644533,104.53367614746094,102.20614624023438,0.01702682594337923,0.04018747176472681
468,468,468,468,2020-12-11,106.25487518310548,105.41383361816406,105.15956115722656,0.007978474324232376,0.010415734088518036
469,469,469,469,2020-12-14,102.93960571289062,106.55804443359376,104.00557708740234,-0.033957443006174204,-0.010249175134290356
470,470,470,470,2020-12-15,103.57527160644533,107.42842864990234,103.5263900756836,-0.03586720099959795,0.00047216493037183227
471,471,471,471,2020-12-16,103.8882293701172,107.18392944335938,105.46271514892578,-0.03074808033590304,-0.014929311999840156
472,472,472,472,2020-12-17,104.64124298095705,107.2817153930664,106.33311462402344,-0.02461251111091023,-0.015911051313116986
473,473,473,473,2020-12-18,104.23049926757812,106.31355285644533,104.53367614746094,-0.01959349050896586,-0.002900279518106008
474,474,474,474,2020-12-21,104.3087387084961,106.25487518310548,105.41383361816406,-0.01831573818383092,-0.010483395506427629
475,475,475,475,2020-12-22,103.77088928222656,102.93960571289062,106.55804443359376,0.008075449323698303,-0.026156215292634566
476,476,476,476,2020-12-23,104.49456024169922,103.57527160644533,107.42842864990234,0.00887556094225772,-0.027309981585640464
477,477,477,477,2020-12-24,104.9150848388672,103.8882293701172,107.18392944335938,0.009884233035599044,-0.0211677684917414
478,478,478,478,2020-12-28,104.46520233154295,104.64124298095705,107.2817153930664,-0.0016823256719735724,-0.026253430523590304
479,479,479,479,2020-12-29,104.8661651611328,104.23049926757812,106.31355285644533,0.006098655364998429,-0.01361432908997906
480,480,480,480,2020-12-30,105.12043762207033,104.3087387084961,106.25487518310548,0.007781696180246378,-0.010676569513447864
481,481,481,481,2020-12-31,106.55804443359376,103.77088928222656,102.93960571289062,0.026858738232327983,0.0351510839355198
482,482,482,482,2021-01-04,103.77088928222656,104.49456024169922,103.57527160644533,-0.0069254414564622335,0.001888652308096539
483,483,483,483,2021-01-05,104.79772186279295,104.9150848388672,103.8882293701172,-0.0011186472970450279,0.008754528767985326
484,484,484,484,2021-01-06,112.2301788330078,104.46520233154295,104.64124298095705,0.07433074677652951,0.0725233725810368
