,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ROK,ROK_6m,ROK_12m,ROK_6m_ret,ROK_12m_ret
485,485,485,485,2021-01-07,246.6316070556641,234.3922119140625,235.6180114746093,0.052217584541968565,0.04674343659946234
486,486,486,486,2021-01-08,248.78868103027344,236.7108154296875,236.95787048339844,0.051023716760308035,0.049927907111673164
487,487,487,487,2021-01-11,249.5299072265625,238.3357849121093,235.32345581054688,0.046967862247715875,0.06036989116568514
488,488,488,488,2021-01-12,252.2666473388672,234.2116241455078,235.69403076171875,0.07708850173099169,0.07031411242613506
489,489,489,489,2021-01-13,249.36834716796875,234.78179931640625,236.26419067382807,0.06212810317508799,0.055463997556157274
490,490,490,490,2021-01-14,249.6819305419922,245.7003173828125,236.00762939453125,0.016205160830037313,0.05794008093103531
491,491,491,491,2021-01-15,242.8875427246093,246.6316070556641,234.3922119140625,-0.015180796880627567,0.03624408311681249
492,492,492,492,2021-01-19,248.01901245117188,248.78868103027344,236.7108154296875,-0.0030936639718264214,0.04777220255423176
493,493,493,493,2021-01-20,250.84127807617188,249.5299072265625,238.3357849121093,0.00525536543568994,0.052470060963250686
494,494,494,494,2021-01-21,254.3857421875,252.2666473388672,234.2116241455078,0.008400218066823006,0.08613628002279983
495,495,495,495,2021-01-22,252.74172973632807,249.36834716796875,234.78179931640625,0.01352770953759852,0.07649626364656115
496,496,496,496,2021-01-25,247.87643432617188,249.6819305419922,245.7003173828125,-0.007231184939579194,0.008856793375520589
497,497,497,497,2021-01-26,232.29209899902344,242.8875427246093,246.6316070556641,-0.04362283716460158,-0.05814140461487671
498,498,498,498,2021-01-27,229.0611724853516,248.01901245117188,248.78868103027344,-0.07643704318656841,-0.0792942366317756
499,499,499,499,2021-01-28,238.70635986328125,250.84127807617188,249.5299072265625,-0.04837687922003675,-0.04337575196328647
500,500,500,500,2021-01-29,236.169174194336,254.3857421875,252.2666473388672,-0.07161001963599489,-0.06381134134988375
501,501,501,501,2021-02-01,235.36143493652344,252.74172973632807,249.36834716796875,-0.06876701689877873,-0.056169567591554004
502,502,502,502,2021-02-02,239.9607086181641,247.87643432617188,249.6819305419922,-0.03193415997581983,-0.03893442309872386
503,503,503,503,2021-02-03,233.18536376953125,232.29209899902344,242.8875427246093,0.003845437594980572,-0.0399451484676534
504,504,504,504,2021-02-04,229.2702789306641,229.0611724853516,248.01901245117188,0.0009128847243888849,-0.075593936671282
505,505,505,505,2021-02-05,230.80967712402344,238.70635986328125,250.84127807617188,-0.033081157719386356,-0.07985767376797337
506,506,506,506,2021-02-08,234.9623413085937,236.169174194336,254.3857421875,-0.005110035591474937,-0.07635412547842368
507,507,507,507,2021-02-09,234.25914001464844,235.36143493652344,252.74172973632807,-0.004683413500483957,-0.07312836602393091
508,508,508,508,2021-02-10,232.57717895507807,239.9607086181641,247.87643432617188,-0.03076974437025448,-0.06172129840693952
509,509,509,509,2021-02-11,234.5822296142578,233.18536376953125,232.29209899902344,0.005990366728621854,0.009858839905028338
510,510,510,510,2021-02-12,237.8176422119141,229.2702789306641,229.0611724853516,0.03728072963105222,0.03822764736403528
511,511,511,511,2021-02-16,238.33303833007807,230.80967712402344,238.70635986328125,0.03259551895656454,-0.0015639362663693035
512,512,512,512,2021-02-17,236.78689575195312,234.9623413085937,236.169174194336,0.0077653058494302485,0.0026155892686858806
513,513,513,513,2021-02-18,233.05520629882807,234.25914001464844,235.36143493652344,-0.0051393244069156685,-0.009798668326089
514,514,514,514,2021-02-19,236.9109649658203,232.57717895507807,239.9607086181641,0.018633754309915762,-0.012709345917112924
515,515,515,515,2021-02-22,232.8261260986328,234.5822296142578,233.18536376953125,-0.007486089285248521,-0.0015405669768085994
516,516,516,516,2021-02-23,234.21958923339844,237.8176422119141,229.2702789306641,-0.015129461990500692,0.021587230258620194
517,517,517,517,2021-02-24,235.7752227783203,238.33303833007807,230.80967712402344,-0.010732106508101191,0.021513593867334535
518,518,518,518,2021-02-25,233.26519775390625,236.78689575195312,234.9623413085937,-0.01487285851213671,-0.007223044957908598
519,519,519,519,2021-02-26,232.1866912841797,233.05520629882807,234.25914001464844,-0.003726649270966109,-0.008846821218327472
520,520,520,520,2021-03-01,239.78370666503903,236.9109649658203,232.57717895507807,0.012125828366083446,0.030985532382576952
521,521,521,521,2021-03-02,237.3690795898437,232.8261260986328,234.5822296142578,0.019512215262673438,0.011880055791815503
522,522,522,522,2021-03-03,239.40196228027344,234.21958923339844,237.8176422119141,0.022126129858894172,0.006661911427696232
523,523,523,523,2021-03-04,234.8494567871093,235.7752227783203,238.33303833007807,-0.003926477007643148,-0.014616444146296703
524,524,524,524,2021-03-05,241.54934692382807,233.26519775390625,236.78689575195312,0.035513866833498,0.020112815604727885
525,525,525,525,2021-03-08,246.1113739013672,232.1866912841797,233.05520629882807,0.059971924058923376,0.056021780460884685
526,526,526,526,2021-03-09,247.87701416015625,239.78370666503903,236.9109649658203,0.03375253309609971,0.046287638885426974
527,527,527,527,2021-03-10,251.63739013671875,237.3690795898437,232.8261260986328,0.06011023243435765,0.08079533149177975
528,528,528,528,2021-03-11,252.20046997070312,239.40196228027344,234.21958923339844,0.05346032909891596,0.07676932914175194
529,529,529,529,2021-03-12,253.14537048339844,234.8494567871093,235.7752227783203,0.0779048584850437,0.07367248984177532
530,530,530,530,2021-03-15,252.97352600097656,241.54934692382807,233.26519775390625,0.047295425231479005,0.08448893549848147
531,531,531,531,2021-03-16,246.5599822998047,246.1113739013672,232.1866912841797,0.0018227861285975422,0.061904026178800864
532,532,532,532,2021-03-17,249.4136199951172,247.87701416015625,239.78370666503903,0.006199065452547892,0.04016083271049964
533,533,533,533,2021-03-18,248.4401397705078,251.63739013671875,237.3690795898437,-0.012705784162178047,0.046640700632930354
534,534,534,534,2021-03-19,246.5217742919922,252.20046997070312,239.40196228027344,-0.022516594355952657,0.02973999019850737
535,535,535,535,2021-03-22,249.92906188964844,253.14537048339844,234.8494567871093,-0.012705381842884389,0.06420966566769115
536,536,536,536,2021-03-23,246.92266845703125,252.97352600097656,241.54934692382807,-0.02391893586494087,0.022245233123721286
537,537,537,537,2021-03-24,251.1888122558593,246.5599822998047,246.1113739013672,0.018773646529655297,0.020630653000730304
538,538,538,538,2021-03-25,252.58224487304688,249.4136199951172,247.87701416015625,0.012704297696299438,0.018982117921795272
539,539,539,539,2021-03-26,261.076416015625,248.4401397705078,251.63739013671875,0.0508624582838737,0.037510426704782995
540,540,540,540,2021-03-29,257.99365234375,246.5217742919922,252.20046997070312,0.046534948422730205,0.022970545509767737
541,541,541,541,2021-03-30,255.4359130859375,249.92906188964844,253.14537048339844,0.022033656889091535,0.009048329022036228
542,542,542,542,2021-03-31,253.3362274169922,246.92266845703125,252.97352600097656,0.02597395775785971,0.0014337524631500287
543,543,543,543,2021-04-01,251.4274139404297,251.1888122558593,246.5599822998047,0.0009498897758526414,0.019741369200401815
544,544,544,544,2021-04-05,255.45497131347656,252.58224487304688,249.4136199951172,0.011373429838164473,0.024222218972955956
545,545,545,545,2021-04-06,250.93115234375,261.076416015625,248.4401397705078,-0.03885936472817142,0.010026610738277597
546,546,546,546,2021-04-07,249.35630798339844,257.99365234375,246.5217742919922,-0.033478902608205185,0.011498106808402575
547,547,547,547,2021-04-08,249.1368408203125,255.4359130859375,249.92906188964844,-0.024660088667742608,-0.003169783711210572
548,548,548,548,2021-04-09,252.5249481201172,253.3362274169922,246.92266845703125,-0.0032023816930834004,0.022688397537955707
549,549,549,549,2021-04-12,253.002182006836,251.4274139404297,251.1888122558593,0.006263310916364118,0.007219150147219189
550,550,550,550,2021-04-13,249.995849609375,255.45497131347656,252.58224487304688,-0.021370191685964546,-0.010239814223568455
551,551,551,551,2021-04-14,247.7625274658203,250.93115234375,261.076416015625,-0.012627467129266545,-0.0509961365066689
552,552,552,552,2021-04-15,252.2291259765625,249.35630798339844,257.99365234375,0.011520935710017444,-0.0223436751827788
553,553,553,553,2021-04-16,253.7275390625,249.1368408203125,255.4359130859375,0.01842641267775602,-0.006688072960448377
554,554,554,554,2021-04-19,254.9205474853516,252.5249481201172,253.3362274169922,0.009486584921878372,0.006253823562911043
555,555,555,555,2021-04-20,251.21743774414065,253.002182006836,251.4274139404297,-0.0070542643092584845,-0.000835136443549378
556,556,556,556,2021-04-21,255.60769653320312,249.995849609375,255.45497131347656,0.022447760363209168,0.0005978557353623071
557,557,557,557,2021-04-22,252.96401977539065,247.7625274658203,250.93115234375,0.020993861996697172,0.008101295565150934
558,558,558,558,2021-04-23,256.7911376953125,252.2291259765625,249.35630798339844,0.018086776065559862,0.029816088359830184
559,559,559,559,2021-04-26,255.2259521484375,253.7275390625,249.1368408203125,0.005905598940793011,0.024440830621741405
560,560,560,560,2021-04-27,256.3712158203125,254.9205474853516,252.5249481201172,0.005690668521117326,0.015231238453183638
561,561,561,561,2021-04-28,254.1092987060547,251.21743774414065,253.002182006836,0.011511386263159507,0.0043759175926347815
562,562,562,562,2021-04-29,255.5599822998047,255.60769653320312,249.995849609375,-0.00018666978360037945,0.022256900261039547
563,563,563,563,2021-04-30,252.2100372314453,252.96401977539065,247.7625274658203,-0.0029805920407763864,0.01795069581794828
564,564,564,564,2021-05-03,249.2609100341797,256.7911376953125,252.2291259765625,-0.029324328435615943,-0.011767934931743884
565,565,565,565,2021-05-04,250.6256866455078,255.2259521484375,253.7275390625,-0.018024285791494288,-0.012225131053780203
566,566,566,566,2021-05-05,254.3765106201172,256.3712158203125,254.9205474853516,-0.007780534931789651,-0.0021341428558859787
567,567,567,567,2021-05-06,256.2566833496094,254.1092987060547,251.21743774414065,0.00845063385908884,0.020059298632768785
568,568,568,568,2021-05-07,258.3372497558594,255.5599822998047,255.60769653320312,0.010867380061079235,0.010678681665994727
569,569,569,569,2021-05-10,258.4613647460937,252.2100372314453,252.96401977539065,0.024786196391191728,0.021731726810730656
570,570,570,570,2021-05-11,256.0753479003906,249.2609100341797,256.7911376953125,0.027338574128115356,-0.0027874396341946994
571,571,571,571,2021-05-12,248.65968322753903,250.6256866455078,255.2259521484375,-0.007844381173704451,-0.0257272775970665
572,572,572,572,2021-05-13,253.59390258789065,254.3765106201172,256.3712158203125,-0.0030765735024774754,-0.010833171046660817
573,573,573,573,2021-05-14,256.2961730957031,256.2566833496094,254.1092987060547,0.00015410230702106453,0.008606038428283336
574,574,574,574,2021-05-17,253.88134765625,258.3372497558594,255.5599822998047,-0.017248391797235585,-0.006568456565259284
575,575,575,575,2021-05-18,250.47959899902344,258.4613647460937,252.2100372314453,-0.030881852515602715,-0.006861099785786529
576,576,576,576,2021-05-19,247.633529663086,256.0753479003906,249.2609100341797,-0.03296614963728706,-0.00652882303474922
577,577,577,577,2021-05-20,247.56646728515625,248.65968322753903,250.6256866455078,-0.004396434227668555,-0.012206328095486163
578,578,578,578,2021-05-21,249.33921813964844,253.59390258789065,254.3765106201172,-0.01677755026766714,-0.01980250640355463
579,579,579,579,2021-05-24,251.43785095214844,256.2961730957031,256.2566833496094,-0.01895589030797018,-0.018804709147377197
580,580,580,580,2021-05-25,249.6554412841797,253.88134765625,258.3372497558594,-0.01664520222175636,-0.033606491049526954
581,581,581,581,2021-05-26,249.63629150390625,250.47959899902344,258.4613647460937,-0.0033667711801170785,-0.034144651564681605
582,582,582,582,2021-05-27,252.1085662841797,247.633529663086,256.0753479003906,0.018071206379774774,-0.015490681351154278
583,583,583,583,2021-05-28,252.71226501464844,247.56646728515625,248.65968322753903,0.020785519888544046,0.016297703489797533
584,584,584,584,2021-06-01,256.708251953125,249.33921813964844,253.59390258789065,0.02955425090548469,0.012280852707627687
585,585,585,585,2021-06-02,260.4742431640625,251.43785095214844,256.2961730957031,0.035938869894468706,0.016301726310986586
586,586,586,586,2021-06-03,262.9848327636719,249.6554412841797,253.88134765625,0.05339115146430751,0.035857242729575356
587,587,587,587,2021-06-04,264.1156616210937,249.63629150390625,250.47959899902344,0.0580018635510009,0.05443981336828729
588,588,588,588,2021-06-07,263.26275634765625,252.1085662841797,247.633529663086,0.04424359801762323,0.06311433958815815
589,589,589,589,2021-06-08,263.9334716796875,252.71226501464844,247.56646728515625,0.04440309481769167,0.06611155611668162
590,590,590,590,2021-06-09,267.49822998046875,256.708251953125,249.33921813964844,0.042032065370902094,0.0728285424824342
591,591,591,591,2021-06-10,269.9130859375,260.4742431640625,251.43785095214844,0.036237144443845626,0.07347833635782863
592,592,592,592,2021-06-11,272.28955078125,262.9848327636719,249.6554412841797,0.03538119639751125,0.09066139067766676
593,593,593,593,2021-06-14,269.9418334960937,264.1156616210937,249.63629150390625,0.022059168468995916,0.08134050489958389
594,594,594,594,2021-06-15,272.1553955078125,263.26275634765625,252.1085662841797,0.03377856892303033,0.07951665236569472
595,595,595,595,2021-06-16,271.31219482421875,263.9334716796875,252.71226501464844,0.027956754016732477,0.0736012152338239
596,596,596,596,2021-06-17,259.6788330078125,267.49822998046875,256.708251953125,-0.029231583974320796,0.011571817548077679
597,597,597,597,2021-06-18,260.3688049316406,269.9130859375,260.4742431640625,-0.03536057161774442,-0.00040479331522791373
598,598,598,598,2021-06-21,268.6194152832031,272.28955078125,262.9848327636719,-0.013478796698281559,0.021425503746045793
599,599,599,599,2021-06-22,273.2765808105469,269.9418334960937,264.1156616210937,0.012353577329100585,0.03468525544159373
600,600,600,600,2021-06-23,273.87066650390625,272.1553955078125,263.26275634765625,0.006302542681151824,0.040294002476527924
601,601,601,601,2021-06-24,273.5928039550781,271.31219482421875,263.9334716796875,0.00840584822343482,0.03659760247125199
602,602,602,602,2021-06-25,273.7173767089844,259.6788330078125,267.49822998046875,0.05406117833543078,0.023249300486847035
603,603,603,603,2021-06-28,271.41754150390625,260.3688049316406,269.9130859375,0.04243494751672139,0.005573851898216686
604,604,604,604,2021-06-29,271.7433776855469,268.6194152832031,272.28955078125,0.011629696978716852,-0.0020058540408034453
605,605,605,605,2021-06-30,274.0815124511719,273.2765808105469,269.9418334960937,0.0029454834301481103,0.015335448016574604
606,606,606,606,2021-07-01,273.3915710449219,273.87066650390625,272.1553955078125,-0.0017493493008954308,0.004542168031623328
607,607,607,607,2021-07-02,273.3244934082031,273.5928039550781,271.31219482421875,-0.0009806929970243017,0.007416911669923643
608,608,608,608,2021-07-06,272.14581298828125,273.7173767089844,259.6788330078125,-0.005741556270919546,0.048009226767026014
609,609,609,609,2021-07-07,279.7735595703125,271.41754150390625,260.3688049316406,0.030786580779216033,0.07452795523552269
610,610,610,610,2021-07-08,275.49969482421875,271.7433776855469,268.6194152832031,0.013823031017957677,0.025613485658740665
611,611,611,611,2021-07-09,279.0453186035156,274.0815124511719,273.2765808105469,0.01811069308524793,0.021109521261787112
612,612,612,612,2021-07-12,280.6839599609375,273.3915710449219,273.87066650390625,0.026673788398609455,0.024877777324626482
613,613,613,613,2021-07-13,279.2657165527344,273.3244934082031,273.5928039550781,0.021736885232814362,0.0207348750246652
614,614,614,614,2021-07-14,279.6969299316406,272.14581298828125,273.7173767089844,0.02774658504000027,0.02184572018974773
615,615,615,615,2021-07-15,281.5559387207031,279.7735595703125,271.41754150390625,0.006370791983088209,0.03735350766431944
616,616,616,616,2021-07-16,281.6517639160156,275.49969482421875,271.7433776855469,0.022330584052814295,0.03646229142678292
617,617,617,617,2021-07-19,278.1349182128906,279.0453186035156,274.0815124511719,-0.0032625538933285236,0.014789052079683396
618,618,618,618,2021-07-20,283.5683288574219,280.6839599609375,273.3915710449219,0.010276215630155017,0.03722410963002165
619,619,619,619,2021-07-21,285.8393249511719,279.2657165527344,273.3244934082031,0.023538902231116543,0.04578744988023509
620,620,620,620,2021-07-22,285.0918884277344,279.6969299316406,272.14581298828125,0.019288586747849834,0.04757036420035088
621,621,621,621,2021-07-23,286.7593078613281,281.5559387207031,279.7735595703125,0.018480765009849964,0.024969294102504147
622,622,622,622,2021-07-26,285.3794250488281,281.6517639160156,275.49969482421875,0.01323500013273149,0.03586112946844855
623,623,623,623,2021-07-27,281.2396240234375,278.1349182128906,279.0453186035156,0.011162589115008004,0.007863616673102758
624,624,624,624,2021-07-28,286.692138671875,283.5683288574219,280.6839599609375,0.011016074422132593,0.021405493608447124
625,625,625,625,2021-07-29,292.087158203125,285.8393249511719,279.2657165527344,0.021857850570492277,0.04591126260917
626,626,626,626,2021-07-30,294.5882873535156,285.0918884277344,279.6969299316406,0.03330995833712902,0.053241047105931916
627,627,627,627,2021-08-02,294.4828491210937,286.7593078613281,281.5559387207031,0.026933881649276792,0.04591240539669017
628,628,628,628,2021-08-03,298.0762939453125,285.3794250488281,281.6517639160156,0.044491185355468366,0.05831502633228469
629,629,629,629,2021-08-04,298.9004211425781,281.2396240234375,278.1349182128906,0.06279626201487476,0.07465982000071314
630,630,630,630,2021-08-05,300.6156921386719,286.692138671875,283.5683288574219,0.04856621995740418,0.06011730347298916
631,631,631,631,2021-08-06,301.2098083496094,292.087158203125,285.8393249511719,0.031232630022509422,0.053773158752957295
632,632,632,632,2021-08-09,300.9223937988281,294.5882873535156,285.0918884277344,0.021501555619254376,0.05552772987824417
633,633,633,633,2021-08-10,305.1195983886719,294.4828491210937,286.7593078613281,0.03612009765364732,0.06402683373828788
634,634,634,634,2021-08-11,303.2126159667969,298.0762939453125,285.3794250488281,0.01723156831259698,0.06248940656782631
635,635,635,635,2021-08-12,303.95050048828125,298.9004211425781,281.2396240234375,0.016895524356903335,0.080752762146173
636,636,636,636,2021-08-13,304.3446350097656,300.6156921386719,286.692138671875,0.012404352030211507,0.06157300447674374
637,637,637,637,2021-08-16,307.1234436035156,301.2098083496094,292.087158203125,0.01963294384837022,0.051478762342348494
638,638,638,638,2021-08-17,301.19091796875,300.9223937988281,294.5882873535156,0.0008923369461875108,0.02241307919792135
639,639,639,639,2021-08-18,300.5563659667969,305.1195983886719,294.4828491210937,-0.014955553317365755,0.020624348289993932
640,640,640,640,2021-08-19,302.29669189453125,303.2126159667969,298.0762939453125,-0.00302073206731579,0.014158784294309168
641,641,641,641,2021-08-20,302.9216613769531,303.95050048828125,298.9004211425781,-0.003384890334693802,0.013453444525114433
642,642,642,642,2021-08-23,302.4696960449219,304.3446350097656,300.6156921386719,-0.0061605783350956456,0.006167355712737521
643,643,643,643,2021-08-24,304.267822265625,307.1234436035156,301.2098083496094,-0.009297959492721497,0.010152438039023659
644,644,644,644,2021-08-25,307.07537841796875,301.19091796875,300.9223937988281,0.019537310384071027,0.02044708119414329
645,645,645,645,2021-08-26,307.4792175292969,300.5563659667969,305.1195983886719,0.02303345510660315,0.007733423723307542
646,646,646,646,2021-08-27,309.27716064453125,302.29669189453125,303.2126159667969,0.02309144935147156,0.020000964202619098
647,647,647,647,2021-08-30,312.2963562011719,302.9216613769531,303.95050048828125,0.030947588170503693,0.027457943643729665
648,648,648,648,2021-08-31,312.9212951660156,302.4696960449219,304.3446350097656,0.03455420247964769,0.028180750273369526
649,649,649,649,2021-09-01,310.5848083496094,304.267822265625,307.1234436035156,0.02076126892731245,0.011270271997087411
650,650,650,650,2021-09-02,314.5462341308594,307.07537841796875,301.19091796875,0.02432906132487722,0.04434169613140537
651,651,651,651,2021-09-03,311.527099609375,307.4792175292969,300.5563659667969,0.013164733904958759,0.03650141831895204
652,652,652,652,2021-09-07,306.20037841796875,309.27716064453125,302.29669189453125,-0.009948300806145838,0.012913427861127369
653,653,653,653,2021-09-08,306.479248046875,312.2963562011719,302.9216613769531,-0.018626884492208617,0.011744246528130775
654,654,654,654,2021-09-09,302.9024353027344,312.9212951660156,302.4696960449219,-0.03201718776590734,0.0014306863248483292
655,655,655,655,2021-09-10,301.99859619140625,310.5848083496094,304.267822265625,-0.027645306297589656,-0.007457989008899268
656,656,656,656,2021-09-13,303.6331787109375,314.5462341308594,307.07537841796875,-0.03469459887217008,-0.011209624570896026
657,657,657,657,2021-09-14,301.2486877441406,311.527099609375,307.4792175292969,-0.03299363643844311,-0.020263254977753387
658,658,658,658,2021-09-15,305.4408264160156,306.20037841796875,309.27716064453125,-0.00248057172847882,-0.012404195060898515
659,659,659,659,2021-09-16,304.8062438964844,306.479248046875,312.2963562011719,-0.005458784439900333,-0.023983988784879062
660,660,660,660,2021-09-17,299.5563659667969,302.9024353027344,312.9212951660156,-0.011046690108626134,-0.04271019392313391
661,661,661,661,2021-09-20,290.8259582519531,301.99859619140625,310.5848083496094,-0.036995661835368066,-0.06361821172983684
662,662,662,662,2021-09-21,288.614501953125,303.6331787109375,314.5462341308594,-0.0494632267184163,-0.08244171878066775
663,663,663,663,2021-09-22,290.3163757324219,301.2486877441406,311.527099609375,-0.03628999048455239,-0.06808628817059359
664,664,664,664,2021-09-23,292.4412536621094,305.4408264160156,306.20037841796875,-0.04256003660820573,-0.044935035113111255
665,665,665,665,2021-09-24,290.922119140625,304.8062438964844,306.479248046875,-0.045550657290913565,-0.05076079051156701
666,666,666,666,2021-09-27,291.17205810546875,299.5563659667969,302.9024353027344,-0.027989082569713997,-0.0387265859567677
667,667,667,667,2021-09-28,285.3164978027344,290.8259582519531,301.99859619140625,-0.018944183945388104,-0.05523899315776548
668,668,668,668,2021-09-29,286.3934326171875,288.614501953125,303.6331787109375,-0.007695626245067366,-0.056778202457783644
669,669,669,669,2021-09-30,282.7204895019531,290.3163757324219,301.2486877441406,-0.02616416732023996,-0.06150466042170466
670,670,670,670,2021-10-01,283.50885009765625,292.4412536621094,305.4408264160156,-0.030544266421363875,-0.07180433793250562
671,671,671,671,2021-10-04,281.4801330566406,290.922119140625,304.8062438964844,-0.03245537366452478,-0.07652766735239702
672,672,672,672,2021-10-05,286.84527587890625,291.17205810546875,299.5563659667969,-0.014859881317991208,-0.04243304944251969
673,673,673,673,2021-10-06,286.7299499511719,285.3164978027344,290.8259582519531,0.004953979735916825,-0.014084053312850231
674,674,674,674,2021-10-07,293.1047058105469,286.3934326171875,288.614501953125,0.02343375381212076,0.015557790156196516
675,675,675,675,2021-10-08,289.7298278808594,282.7204895019531,290.3163757324219,0.02479246690345671,-0.0020203746691268565
676,676,676,676,2021-10-11,287.1914367675781,283.50885009765625,292.4412536621094,0.012989318212300649,-0.017951697405171663
677,677,677,677,2021-10-12,286.4895935058594,281.4801330566406,290.922119140625,0.017796852640433958,-0.015236124526588624
678,678,678,678,2021-10-13,288.3260192871094,286.84527587890625,291.17205810546875,0.005162167665707873,-0.009774422851139386
679,679,679,679,2021-10-14,298.2391357421875,286.7299499511719,285.3164978027344,0.0401394615141375,0.04529229132900592
680,680,680,680,2021-10-15,302.1044006347656,293.1047058105469,286.3934326171875,0.030704709429113963,0.05485798984286916
681,681,681,681,2021-10-18,302.86395263671875,289.7298278808594,282.7204895019531,0.04533231822185835,0.07124868512448757
682,682,682,682,2021-10-19,303.96978759765625,287.1914367675781,283.50885009765625,0.05842218354043993,0.07217036608540472
683,683,683,683,2021-10-20,307.10418701171875,286.4895935058594,281.4801330566406,0.0719558195939769,0.09103325935234641
684,684,684,684,2021-10-21,305.4696044921875,288.3260192871094,286.84527587890625,0.05945902921791757,0.06492813436168854
685,685,685,685,2021-10-22,304.12353515625,298.2391357421875,286.7299499511719,0.019730473666438098,0.06066190576896524
686,686,686,686,2021-10-25,303.5274353027344,302.1044006347656,293.1047058105469,0.004710406948653434,0.03555974805441853
687,687,687,687,2021-10-26,303.421630859375,302.86395263671875,289.7298278808594,0.0018413489548727568,0.04725713979351087
688,688,688,688,2021-10-27,301.6332702636719,303.96978759765625,287.1914367675781,-0.007686676207035004,0.05028643492522167
689,689,689,689,2021-10-28,306.44073486328125,307.10418701171875,286.4895935058594,-0.002160348756209518,0.06964002117240553
690,690,690,690,2021-10-29,307.10418701171875,305.4696044921875,288.3260192871094,0.005351048010975079,0.0651282453489237
691,691,691,691,2021-11-01,307.5753479003906,304.12353515625,298.2391357421875,0.01135003492040565,0.03130445015195393
692,692,692,692,2021-11-02,330.1899108886719,303.5274353027344,302.1044006347656,0.08784206132583927,0.09296624013054577
693,693,693,693,2021-11-03,326.2380676269531,303.421630859375,302.86395263671875,0.07519713312118048,0.07717694623853544
694,694,694,694,2021-11-04,328.7283935546875,301.6332702636719,303.96978759765625,0.08982803278739948,0.08145087757801273
695,695,695,695,2021-11-05,325.95928955078125,306.44073486328125,307.10418701171875,0.06369438676685135,0.06139643592141253
696,696,696,696,2021-11-08,322.565185546875,307.10418701171875,305.4696044921875,0.05034447327338554,0.05596491697793371
697,697,697,697,2021-11-09,322.718994140625,307.5753479003906,304.12353515625,0.049235565670687986,0.061144425980781625
698,698,698,698,2021-11-10,320.6421813964844,330.1899108886719,303.5274353027344,-0.02891587288809272,0.0563861585582206
699,699,699,699,2021-11-11,316.9692077636719,326.2380676269531,303.421630859375,-0.028411337556964678,0.044649344431793914
700,700,700,700,2021-11-12,322.7000732421875,328.7283935546875,301.6332702636719,-0.01833830125628355,0.06984243800460121
701,701,701,701,2021-11-15,323.25958251953125,325.95928955078125,306.44073486328125,-0.008282344200009062,0.05488450373203069
702,702,702,702,2021-11-16,328.5755615234375,322.565185546875,307.10418701171875,0.01863305851303365,0.06991560330272995
703,703,703,703,2021-11-17,329.9069519042969,322.718994140625,307.5753479003906,0.022273116532272486,0.07260531169467588
704,704,704,704,2021-11-18,332.62762451171875,320.6421813964844,330.1899108886719,0.037379495932302165,0.007382762291209932
705,705,705,705,2021-11-19,335.90789794921875,316.9692077636719,326.2380676269531,0.05974930599462924,0.029640410736256895
706,706,706,706,2021-11-22,335.0202941894531,322.7000732421875,328.7283935546875,0.03817855020447802,0.019140119193016725
707,707,707,707,2021-11-23,333.7757263183594,323.25958251953125,325.95928955078125,0.032531576378536986,0.023979794465591953
708,708,708,708,2021-11-24,332.7916564941406,328.5755615234375,322.565185546875,0.012831431988292952,0.03170357932437051
709,709,709,709,2021-11-26,327.2538146972656,329.9069519042969,322.718994140625,-0.008042077293966554,0.014051917113575785
710,710,710,710,2021-11-29,328.585205078125,332.62762451171875,320.6421813964844,-0.012152987712694685,0.02477223566483544
711,711,711,711,2021-11-30,324.3594970703125,335.90789794921875,316.9692077636719,-0.034379664632512186,0.023315480259996413
712,712,712,712,2021-12-01,320.3170166015625,335.0202941894531,322.7000732421875,-0.0438877221556494,-0.0073847415548509154
713,713,713,713,2021-12-02,331.5567321777344,333.7757263183594,323.25958251953125,-0.0066481591249942795,0.025667142157191236
714,714,714,714,2021-12-03,333.302978515625,332.7916564941406,328.5755615234375,0.0015364628634955135,0.014387609870523788
715,715,715,715,2021-12-06,332.77227783203125,327.2538146972656,329.9069519042969,0.016862945172604338,0.008685254770155915
716,716,716,716,2021-12-07,338.4066772460937,328.585205078125,332.62762451171875,0.029890183782418145,0.01737394103348544
717,717,717,717,2021-12-08,336.17803955078125,324.3594970703125,335.90789794921875,0.03643655446261462,0.0008042133073136171
718,718,718,718,2021-12-09,334.3642272949219,320.3170166015625,335.0202941894531,0.0438540881854943,-0.001958290007829322
719,719,719,719,2021-12-10,338.2909240722656,331.5567321777344,333.7757263183594,0.02031082840725218,0.013527639663046154
720,720,720,720,2021-12-13,338.65753173828125,333.302978515625,332.7916564941406,0.01606512262957538,0.017626268957388724
721,721,721,721,2021-12-14,330.5533447265625,332.77227783203125,327.2538146972656,-0.006668022708877119,0.010082479962377766
722,722,722,722,2021-12-15,338.9758605957031,338.4066772460937,328.585205078125,0.0016819507057053151,0.031622408303829896
723,723,723,723,2021-12-16,336.5832214355469,336.17803955078125,324.3594970703125,0.0012052598239522538,0.037685729801784085
724,724,724,724,2021-12-17,329.7236633300781,334.3642272949219,320.3170166015625,-0.013878769276207903,0.029366678137541458
725,725,725,725,2021-12-20,324.7357177734375,338.2909240722656,331.5567321777344,-0.04006967179507437,-0.02057269161598685
726,726,726,726,2021-12-21,327.7458190917969,338.65753173828125,333.302978515625,-0.03222049304640029,-0.016672996588800726
