,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MHK,MHK_6m,MHK_12m,MHK_6m_ret,MHK_12m_ret
489,489,489,489,2021-01-13,149.6699981689453,138.58999633789062,138.72000122070312,0.07994806352430373,0.07893596346514431
490,490,490,490,2021-01-14,151.97000122070312,142.97000122070312,140.49000549316406,0.06295026874978249,0.08171396739035397
491,491,491,491,2021-01-15,148.97000122070312,144.30999755859375,139.47000122070312,0.03229162040708422,0.06811500621532796
492,492,492,492,2021-01-19,148.89999389648438,143.67999267578125,142.50999450683594,0.036330745314570256,0.04483895611505284
493,493,493,493,2021-01-20,151.2100067138672,147.5800018310547,140.9499969482422,0.024596861619286425,0.07279184099161462
494,494,494,494,2021-01-21,150.92999267578125,150.8699951171875,136.11000061035156,0.0003976772090907854,0.10888246270643664
495,495,495,495,2021-01-22,149.77000427246094,149.6699981689453,138.58999633789062,0.0006681773551084902,0.08066966036504386
496,496,496,496,2021-01-25,148.82000732421875,151.97000122070312,142.97000122070312,-0.020727734889662175,0.04091771737824179
497,497,497,497,2021-01-26,148.75,148.97000122070312,144.30999755859375,-0.0014768155930748872,0.030767116045466558
498,498,498,498,2021-01-27,144.33999633789062,148.89999389648438,143.67999267578125,-0.03062456511424627,0.004593566924788961
499,499,499,499,2021-01-28,148.2899932861328,151.2100067138672,147.5800018310547,-0.019310980081231555,0.004810892033264125
500,500,500,500,2021-01-29,143.60000610351562,150.92999267578125,150.8699951171875,-0.04856547358358032,-0.04818710975648233
501,501,501,501,2021-02-01,145.85000610351562,149.77000427246094,149.6699981689453,-0.026173453008748515,-0.025522764162245415
502,502,502,502,2021-02-02,145.32000732421875,148.82000732421875,151.97000122070312,-0.023518343151098686,-0.04375859605888088
503,503,503,503,2021-02-03,148.39999389648438,148.75,148.97000122070312,-0.002352982208508436,-0.003826322880767563
504,504,504,504,2021-02-04,149.05999755859375,144.33999633789062,148.89999389648438,0.03270057738988652,0.001074571314090278
505,505,505,505,2021-02-05,152.52000427246094,148.2899932861328,151.2100067138672,0.028525262511585048,0.008663431654180487
506,506,506,506,2021-02-08,153.10000610351562,143.60000610351562,150.92999267578125,0.06615598604607187,0.014377615669775246
507,507,507,507,2021-02-09,156.0800018310547,145.85000610351562,149.77000427246094,0.07014052313634056,0.04213125044127408
508,508,508,508,2021-02-10,159.91000366210938,145.32000732421875,148.82000732421875,0.10039908892475724,0.07451952554826846
509,509,509,509,2021-02-11,159.7100067138672,148.39999389648438,148.75,0.07621302751044623,0.07368071740414917
510,510,510,510,2021-02-12,169.27999877929688,149.05999755859375,144.33999633789062,0.13565008420689706,0.17278649767333598
511,511,511,511,2021-02-16,171.11000061035156,152.52000427246094,148.2899932861328,0.12188562691541471,0.153887708931151
512,512,512,512,2021-02-17,168.4499969482422,153.10000610351562,143.60000610351562,0.1002612033493191,0.1730500681651308
513,513,513,513,2021-02-18,166.3300018310547,156.0800018310547,145.85000610351562,0.06567144976775996,0.1404182027459333
514,514,514,514,2021-02-19,171.89999389648438,159.91000366210938,145.32000732421875,0.07497961328116731,0.18290658706728435
515,515,515,515,2021-02-22,173.6999969482422,159.7100067138672,148.39999389648438,0.08759620340783747,0.17048520277841583
516,516,516,516,2021-02-23,177.92999267578125,169.27999877929688,149.05999755859375,0.05109873557928135,0.193680367570374
517,517,517,517,2021-02-24,182.97999572753903,171.11000061035156,152.52000427246094,0.06937055154489546,0.19971145162482773
518,518,518,518,2021-02-25,172.60000610351562,168.4499969482422,153.10000610351562,0.024636445416787778,0.12736772842984379
519,519,519,519,2021-02-26,174.99000549316406,166.3300018310547,156.0800018310547,0.05206519309069413,0.1211558395711585
520,520,520,520,2021-03-01,179.75999450683594,171.89999389648438,159.91000366210938,0.04572426346381797,0.12413226433706859
521,521,521,521,2021-03-02,181.47999572753903,173.6999969482422,159.7100067138672,0.044789861347061866,0.13630948656006558
522,522,522,522,2021-03-03,182.6300048828125,177.92999267578125,169.27999877929688,0.026414951950205934,0.07886345817453044
523,523,523,523,2021-03-04,175.69000244140625,182.97999572753903,171.11000061035156,-0.039840383956439296,0.02676641817963743
524,524,524,524,2021-03-05,186.1100006103516,172.60000610351562,168.4499969482422,0.07827343006426912,0.10483825456842011
525,525,525,525,2021-03-08,187.2700042724609,174.99000549316406,166.3300018310547,0.0701754294177479,0.1258943197912994
526,526,526,526,2021-03-09,183.63999938964844,179.75999450683594,171.89999389648438,0.021584362490982167,0.06829555503203633
527,527,527,527,2021-03-10,184.9900054931641,181.47999572753903,173.6999969482422,0.019341028478393474,0.0649971718093123
528,528,528,528,2021-03-11,185.77999877929688,182.6300048828125,177.92999267578125,0.017247953853506193,0.04411850967599196
529,529,529,529,2021-03-12,189.0399932861328,175.69000244140625,182.97999572753903,0.07598605873535047,0.03311836102355814
530,530,530,530,2021-03-15,188.32000732421875,186.1100006103516,172.60000610351562,0.011874733795171677,0.0910776400046891
531,531,531,531,2021-03-16,182.8600006103516,187.2700042724609,174.99000549316406,-0.02354890565225365,0.04497396919902941
532,532,532,532,2021-03-17,185.94000244140625,183.63999938964844,179.75999450683594,0.0125245211250391,0.03437921742000993
533,533,533,533,2021-03-18,183.3500061035156,184.9900054931641,181.47999572753903,-0.008865340510026076,0.010304223165092274
534,534,534,534,2021-03-19,183.7400054931641,185.77999877929688,182.6300048828125,-0.010980693828921084,0.006077865524144466
535,535,535,535,2021-03-22,183.1499938964844,189.0399932861328,175.69000244140625,-0.031157424877460982,0.04246110394110847
536,536,536,536,2021-03-23,181.27999877929688,188.32000732421875,186.1100006103516,-0.037383221490648766,-0.025952403499084564
537,537,537,537,2021-03-24,185.3999938964844,182.8600006103516,187.2700042724609,0.013890371200124596,-0.009985637492995414
538,538,538,538,2021-03-25,192.3000030517578,185.94000244140625,183.63999938964844,0.034204584956675665,0.04715750212857772
539,539,539,539,2021-03-26,195.6699981689453,183.3500061035156,184.9900054931641,0.06719384595206446,0.05773280911749512
540,540,540,540,2021-03-29,191.2700042724609,183.7400054931641,185.77999877929688,0.04098181427112757,0.02955111168714164
541,541,541,541,2021-03-30,195.02999877929688,183.1499938964844,189.0399932861328,0.06486489368668513,0.03168644575699675
542,542,542,542,2021-03-31,192.3099975585937,181.27999877929688,188.32000732421875,0.060845095176360386,0.021187288016114136
543,543,543,543,2021-04-01,198.27999877929688,185.3999938964844,182.8600006103516,0.06947144178442555,0.0843267970987438
544,544,544,544,2021-04-05,201.19000244140625,192.3000030517578,185.94000244140625,0.04622984528635543,0.08201570291366211
545,545,545,545,2021-04-06,200.67999267578125,195.6699981689453,183.3500061035156,0.025604305993350174,0.09451860373804144
546,546,546,546,2021-04-07,197.7400054931641,191.2700042724609,183.7400054931641,0.03382653357128995,0.07619462055867232
547,547,547,547,2021-04-08,198.4499969482422,195.02999877929688,183.1499938964844,0.017535754449834684,0.08353810298462405
548,548,548,548,2021-04-09,202.92999267578125,192.3099975585937,181.27999877929688,0.055223312630700905,0.11942847552003033
549,549,549,549,2021-04-12,204.1100006103516,198.27999877929688,185.3999938964844,0.029402874051578154,0.10091697588897253
550,550,550,550,2021-04-13,202.58999633789065,201.19000244140625,192.3000030517578,0.0069585659301938385,0.05351010464291717
551,551,551,551,2021-04-14,201.7400054931641,200.67999267578125,195.6699981689453,0.00528210512293259,0.031021655752139443
552,552,552,552,2021-04-15,201.6699981689453,197.7400054931641,191.2700042724609,0.019874545193724558,0.05437336573522411
553,553,553,553,2021-04-16,204.8099975585937,198.4499969482422,195.02999877929688,0.032048378473950034,0.050146125419219256
554,554,554,554,2021-04-19,199.9100036621093,202.92999267578125,192.3099975585937,-0.014881925406152074,0.03951955800529827
555,555,555,555,2021-04-20,196.0500030517578,204.1100006103516,198.27999877929688,-0.03948849901764695,-0.011246700329170634
556,556,556,556,2021-04-21,201.1100006103516,202.58999633789065,201.19000244140625,-0.0073053741758830615,-0.0003976431735367436
557,557,557,557,2021-04-22,199.1699981689453,201.7400054931641,200.67999267578125,-0.012739205186082292,-0.007524389884125071
558,558,558,558,2021-04-23,203.33999633789065,201.6699981689453,197.7400054931641,0.008280845857628893,0.02831996909659318
559,559,559,559,2021-04-26,206.7100067138672,204.8099975585937,198.4499969482422,0.009276935588703017,0.04162262480547829
560,560,560,560,2021-04-27,208.3600006103516,199.9100036621093,202.92999267578125,0.04226900501950159,0.02675803543365718
561,561,561,561,2021-04-28,207.6999969482422,196.0500030517578,204.1100006103516,0.059423584366936844,0.017588537196391085
562,562,562,562,2021-04-29,212.97999572753903,201.1100006103516,202.58999633789065,0.05902240107982215,0.051285846179291994
563,563,563,563,2021-04-30,205.5,199.1699981689453,201.7400054931641,0.031781904349295065,0.018637822962502604
564,564,564,564,2021-05-03,221.0,203.33999633789065,201.6699981689453,0.08684963106207433,0.0958496653273202
565,565,565,565,2021-05-04,219.83999633789065,206.7100067138672,204.8099975585937,0.06351888731830146,0.07338508353332251
566,566,566,566,2021-05-05,224.3000030517578,208.3600006103516,199.9100036621093,0.07650221921056333,0.1220048969178793
567,567,567,567,2021-05-06,224.8800048828125,207.6999969482422,196.0500030517578,0.08271549440056791,0.14705432992747003
568,568,568,568,2021-05-07,229.7400054931641,212.97999572753903,201.1100006103516,0.07869288243890193,0.14235992638816009
569,569,569,569,2021-05-10,226.47999572753903,205.5,199.1699981689453,0.10209243663036016,0.13711903303542794
570,570,570,570,2021-05-11,219.47000122070312,221.0,203.33999633789065,-0.006923071399533409,0.07932529346567518
571,571,571,571,2021-05-12,209.4900054931641,219.83999633789065,206.7100067138672,-0.04707965346223342,0.01344878665281568
572,572,572,572,2021-05-13,218.97000122070312,224.3000030517578,208.3600006103516,-0.023762825495034723,0.05092148483044512
573,573,573,573,2021-05-14,219.1000061035156,224.8800048828125,207.6999969482422,-0.025702590954268856,0.05488690092814119
574,574,574,574,2021-05-17,218.25,229.7400054931641,212.97999572753903,-0.05001308095427015,0.024744127984690056
575,575,575,575,2021-05-18,214.69000244140625,226.47999572753903,205.5,-0.052057548165606815,0.04472020652752429
576,576,576,576,2021-05-19,207.8600006103516,219.47000122070312,221.0,-0.05290017107475342,-0.05945701081288868
577,577,577,577,2021-05-20,207.9600067138672,209.4900054931641,219.83999633789065,-0.007303445220191329,-0.05403925501237772
578,578,578,578,2021-05-21,207.2100067138672,218.97000122070312,224.3000030517578,-0.05370596173574871,-0.0761925818340139
579,579,579,579,2021-05-24,208.27999877929688,219.1000061035156,224.8800048828125,-0.04938387504702635,-0.07381717246122466
580,580,580,580,2021-05-25,207.3600006103516,218.25,229.7400054931641,-0.049896904419924004,-0.097414487454073
581,581,581,581,2021-05-26,208.8099975585937,214.69000244140625,226.47999572753903,-0.027388349787817123,-0.07802012761516819
582,582,582,582,2021-05-27,212.97999572753903,207.8600006103516,219.47000122070312,0.02463194025860349,-0.029571264669733255
583,583,583,583,2021-05-28,210.67999267578125,207.9600067138672,209.4900054931641,0.013079370427490522,0.005680400741867375
584,584,584,584,2021-06-01,204.6499938964844,207.2100067138672,218.97000122070312,-0.012354677546619897,-0.06539711944279236
585,585,585,585,2021-06-02,202.7700042724609,208.27999877929688,219.1000061035156,-0.026454746202848822,-0.07453218336899292
586,586,586,586,2021-06-03,201.92999267578125,207.3600006103516,218.25,-0.02618638078022495,-0.07477666586125431
587,587,587,587,2021-06-04,201.4100036621093,208.8099975585937,214.69000244140625,-0.03543888694509423,-0.06185662410116821
588,588,588,588,2021-06-07,201.25,212.97999572753903,207.8600006103516,-0.05507557499693527,-0.03180025301136469
589,589,589,589,2021-06-08,203.13999938964844,210.67999267578125,207.9600067138672,-0.03578884349847222,-0.023177568612269828
590,590,590,590,2021-06-09,198.3999938964844,204.6499938964844,207.2100067138672,-0.030539947160523107,-0.04251731350768395
591,591,591,591,2021-06-10,190.94000244140625,202.7700042724609,208.27999877929688,-0.058341971602262954,-0.08325329575340013
592,592,592,592,2021-06-11,193.1300048828125,201.92999267578125,207.3600006103516,-0.04357939935697419,-0.06862459339146398
593,593,593,593,2021-06-14,188.2400054931641,201.4100036621093,208.8099975585937,-0.06538899721703761,-0.0985105708823042
594,594,594,594,2021-06-15,189.6199951171875,201.25,212.97999572753903,-0.057788844138198736,-0.10968166531581447
595,595,595,595,2021-06-16,186.6000061035156,203.13999938964844,210.67999267578125,-0.08142164682400643,-0.11429650374690647
596,596,596,596,2021-06-17,183.8800048828125,198.3999938964844,204.6499938964844,-0.07318543074778383,-0.10149029872034954
597,597,597,597,2021-06-18,180.6600036621093,190.94000244140625,202.7700042724609,-0.053838895191444136,-0.10903979949935072
598,598,598,598,2021-06-21,187.1999969482422,193.1300048828125,201.92999267578125,-0.030704746982057607,-0.07294605190814596
599,599,599,599,2021-06-22,190.0500030517578,188.2400054931641,201.4100036621093,0.009615371365145009,-0.056402365343328764
600,600,600,600,2021-06-23,188.32000732421875,189.6199951171875,201.25,-0.006855752697205508,-0.06424841081133537
601,601,601,601,2021-06-24,190.22000122070312,186.6000061035156,203.13999938964844,0.019399758835910053,-0.06360144830050485
602,602,602,602,2021-06-25,195.72000122070312,183.8800048828125,198.3999938964844,0.06438979782188015,-0.013508028015260742
603,603,603,603,2021-06-28,189.88999938964844,180.6600036621093,190.94000244140625,0.051090421457104185,-0.005499125580455733
604,604,604,604,2021-06-29,190.3500061035156,187.1999969482422,193.1300048828125,0.016826972257613537,-0.014394442650088268
605,605,605,605,2021-06-30,192.19000244140625,190.0500030517578,188.2400054931641,0.011260191293265276,0.02098383357933775
606,606,606,606,2021-07-01,197.3000030517578,188.32000732421875,189.6199951171875,0.047684767301855224,0.04050209963260443
607,607,607,607,2021-07-02,195.0800018310547,190.22000122070312,186.6000061035156,0.025549366939140894,0.0454447773320803
608,608,608,608,2021-07-06,193.7100067138672,195.72000122070312,183.8800048828125,-0.010269745014815146,0.0534587860018787
609,609,609,609,2021-07-07,197.8699951171875,189.88999938964844,180.6600036621093,0.042024307510604375,0.09526176854986823
610,610,610,610,2021-07-08,193.1499938964844,190.3500061035156,187.1999969482422,0.014709680605138109,0.03178417225021257
611,611,611,611,2021-07-09,198.9499969482422,192.19000244140625,190.0500030517578,0.03517349716927587,0.04682974876912027
612,612,612,612,2021-07-12,198.759994506836,197.3000030517578,188.32000732421875,0.00739985520778319,0.05543748288328909
613,613,613,613,2021-07-13,194.47000122070312,195.0800018310547,190.22000122070312,-0.003126925387666568,0.02234255058735357
614,614,614,614,2021-07-14,194.32000732421875,193.7100067138672,195.72000122070312,0.003149040262295788,-0.007153044593054547
615,615,615,615,2021-07-15,190.7899932861328,197.8699951171875,189.88999938964844,-0.03578107851501988,0.004739553949008268
616,616,616,616,2021-07-16,186.1600036621093,193.1499938964844,190.3500061035156,-0.0361894406174369,-0.02201209512505986
617,617,617,617,2021-07-19,180.6199951171875,198.9499969482422,192.19000244140625,-0.09213371255202041,-0.060200880260387835
618,618,618,618,2021-07-20,186.5200042724609,198.759994506836,197.3000030517578,-0.06158175977386693,-0.05463760067185086
619,619,619,619,2021-07-21,192.63999938964844,194.47000122070312,195.0800018310547,-0.009410201159909648,-0.012507701550666162
620,620,620,620,2021-07-22,187.3800048828125,194.32000732421875,193.7100067138672,-0.035714296932003564,-0.03267772242868616
621,621,621,621,2021-07-23,191.83999633789065,190.7899932861328,197.8699951171875,0.00550344928301949,-0.030474548582899663
622,622,622,622,2021-07-26,191.07000732421875,186.1600036621093,193.1499938964844,0.026375180304687662,-0.01076876333415977
623,623,623,623,2021-07-27,189.3500061035156,180.6199951171875,198.9499969482422,0.04833358001512522,-0.04825328470461887
624,624,624,624,2021-07-28,189.9100036621093,186.5200042724609,198.759994506836,0.01817499095001307,-0.044526016750429775
625,625,625,625,2021-07-29,195.83999633789065,192.63999938964844,194.47000122070312,0.016611279891927566,0.0070447632467114385
626,626,626,626,2021-07-30,194.8999938964844,187.3800048828125,194.32000732421875,0.04013229169448951,0.0029846981803471895
627,627,627,627,2021-08-02,194.6000061035156,191.83999633789065,190.7899932861328,0.014387040337322077,0.01996966796717059
628,628,628,628,2021-08-03,199.3099975585937,191.07000732421875,186.1600036621093,0.04312550331561371,0.07063812654598123
629,629,629,629,2021-08-04,196.63999938964844,189.3500061035156,180.6199951171875,0.0385000953321728,0.08869452278562551
630,630,630,630,2021-08-05,199.1000061035156,189.9100036621093,186.5200042724609,0.04839135519031057,0.06744585858296648
631,631,631,631,2021-08-06,201.2899932861328,195.83999633789065,192.63999938964844,0.027828824806752195,0.04490237709660816
632,632,632,632,2021-08-09,196.52999877929688,194.8999938964844,187.3800048828125,0.00836328852672108,0.04883121815589009
633,633,633,633,2021-08-10,201.0500030517578,194.6000061035156,191.83999633789065,0.03314489591953662,0.04800879321142926
634,634,634,634,2021-08-11,208.509994506836,199.3099975585937,191.07000732421875,0.04615923466427052,0.09127537820744447
635,635,635,635,2021-08-12,209.8000030517578,196.63999938964844,189.3500061035156,0.06692434755368559,0.10800103664671878
636,636,636,636,2021-08-13,209.1600036621093,199.1000061035156,189.9100036621093,0.05052735936815256,0.10136380195247585
637,637,637,637,2021-08-16,207.44000244140625,201.2899932861328,195.83999633789065,0.030552980080491343,0.05923205841722767
638,638,638,638,2021-08-17,199.7400054931641,196.52999877929688,194.8999938964844,0.01633341847964931,0.0248333080977432
639,639,639,639,2021-08-18,197.8600006103516,201.0500030517578,194.6000061035156,-0.015866711728350413,0.016752283682364588
640,640,640,640,2021-08-19,196.9499969482422,208.509994506836,199.3099975585937,-0.055440975795598146,-0.011840854143092883
641,641,641,641,2021-08-20,200.77999877929688,209.8000030517578,196.63999938964844,-0.0429933467171385,0.021053699158353423
642,642,642,642,2021-08-23,201.1000061035156,209.1600036621093,199.1000061035156,-0.03853508040482889,0.010045203107428069
643,643,643,643,2021-08-24,203.32000732421875,207.44000244140625,201.2899932861328,-0.0198611409019398,0.010085022136198774
644,644,644,644,2021-08-25,204.759994506836,199.7400054931641,196.52999877929688,0.02513261677988532,0.041876536806889186
645,645,645,645,2021-08-26,201.08999633789065,197.8600006103516,201.0500030517578,0.01632465236821634,0.00019892208667382505
646,646,646,646,2021-08-27,203.6499938964844,196.9499969482422,208.509994506836,0.034018771526068914,-0.023308238158302075
647,647,647,647,2021-08-30,202.1699981689453,200.77999877929688,209.8000030517578,0.006922997301022749,-0.03636799223940035
648,648,648,648,2021-08-31,197.759994506836,201.1000061035156,209.1600036621093,-0.01660870957388405,-0.054503772019862895
649,649,649,649,2021-09-01,196.0,203.32000732421875,207.44000244140625,-0.036002395536736786,-0.0551484877881141
650,650,650,650,2021-09-02,198.5200042724609,204.759994506836,199.7400054931641,-0.030474655214775215,-0.006107946265901831
651,651,651,651,2021-09-03,194.07000732421875,201.08999633789065,197.8600006103516,-0.03490968790847382,-0.01915492405964625
652,652,652,652,2021-09-07,192.17999267578125,203.6499938964844,196.9499969482422,-0.05632212896865285,-0.0242193670798303
653,653,653,653,2021-09-08,187.72000122070312,202.1699981689453,200.77999877929688,-0.0714744872093579,-0.06504630759037744
654,654,654,654,2021-09-09,190.33999633789065,197.759994506836,201.1000061035156,-0.03752021832043917,-0.05350576548509034
655,655,655,655,2021-09-10,187.6199951171875,196.0,203.32000732421875,-0.042755126953125,-0.07721823549807205
656,656,656,656,2021-09-13,192.32000732421875,198.5200042724609,204.759994506836,-0.031231094170907414,-0.06075399255884395
657,657,657,657,2021-09-14,186.44000244140625,194.07000732421875,201.08999633789065,-0.03931573450226955,-0.0728529223893768
658,658,658,658,2021-09-15,187.8600006103516,192.17999267578125,203.6499938964844,-0.02247888557638633,-0.07753495585253434
659,659,659,659,2021-09-16,184.97999572753903,187.72000122070312,202.1699981689453,-0.014596236284606934,-0.08502746499033598
660,660,660,660,2021-09-17,181.82000732421875,190.33999633789065,197.759994506836,-0.0447619479751763,-0.08060268823513872
661,661,661,661,2021-09-20,182.2400054931641,187.6199951171875,196.0,-0.028674926788389787,-0.07020405360630566
662,662,662,662,2021-09-21,179.63999938964844,192.32000732421875,198.5200042724609,-0.06593181911226731,-0.0951037904316202
663,663,663,663,2021-09-22,184.0800018310547,186.44000244140625,194.07000732421875,-0.012658230956059224,-0.05147629781079199
664,664,664,664,2021-09-23,185.27999877929688,187.8600006103516,192.17999267578125,-0.013733641129949792,-0.0359038097588289
665,665,665,665,2021-09-24,184.38999938964844,184.97999572753903,187.72000122070312,-0.00318951428001768,-0.01773919566056037
666,666,666,666,2021-09-27,187.0800018310547,181.82000732421875,190.33999633789065,0.02892967932542434,-0.017127217450655152
667,667,667,667,2021-09-28,184.4600067138672,182.2400054931641,187.6199951171875,0.012181744698127606,-0.016842492727635938
668,668,668,668,2021-09-29,182.9499969482422,179.63999938964844,192.32000732421875,0.018425726841682977,-0.04872093395972221
669,669,669,669,2021-09-30,177.39999389648438,184.0800018310547,186.44000244140625,-0.03628861292983421,-0.04848749424235255
670,670,670,670,2021-10-01,179.22999572753906,185.27999877929688,187.8600006103516,-0.03265329820605456,-0.045938490656733166
671,671,671,671,2021-10-04,177.9199981689453,184.38999938964844,184.97999572753903,-0.03508867748858158,-0.03816627593068245
672,672,672,672,2021-10-05,178.3000030517578,187.0800018310547,181.82000732421875,-0.04693178690058908,-0.019359829120368044
673,673,673,673,2021-10-06,179.1199951171875,184.4600067138672,182.2400054931641,-0.028949427530722494,-0.01712033736793117
674,674,674,674,2021-10-07,181.32000732421875,182.9499969482422,179.63999938964844,-0.00890948155896698,0.009352081609209417
675,675,675,675,2021-10-08,178.6300048828125,177.39999389648438,184.0800018310547,0.006933545821009801,-0.029606675869354282
676,676,676,676,2021-10-11,179.41000366210938,179.22999572753906,185.27999877929688,0.001004340450043717,-0.03168175278422669
677,677,677,677,2021-10-12,181.02999877929688,177.9199981689453,184.38999938964844,0.017479769797425604,-0.01822224969615238
678,678,678,678,2021-10-13,179.8000030517578,178.3000030517578,187.0800018310547,0.00841278729291206,-0.03891382674814803
679,679,679,679,2021-10-14,185.7899932861328,179.1199951171875,184.4600067138672,0.03723759686673467,0.007210162224100314
680,680,680,680,2021-10-15,184.02999877929688,181.32000732421875,182.9499969482422,0.014945904178309322,0.005903262361683703
681,681,681,681,2021-10-18,186.58999633789065,178.6300048828125,177.39999389648438,0.04456133481214519,0.051803848689920384
682,682,682,682,2021-10-19,185.7700042724609,179.41000366210938,179.22999572753906,0.0354495316901593,0.03648947553881432
683,683,683,683,2021-10-20,189.57000732421875,181.02999877929688,177.9199981689453,0.04717454898363793,0.06547891903759506
684,684,684,684,2021-10-21,191.8500061035156,179.8000030517578,178.3000030517578,0.06701892573544077,0.0759955289951646
685,685,685,685,2021-10-22,192.1199951171875,185.7899932861328,179.1199951171875,0.03407073609882705,0.07257704530136277
686,686,686,686,2021-10-25,193.58999633789065,184.02999877929688,181.32000732421875,0.0519480390262832,0.06767035361813045
687,687,687,687,2021-10-26,193.2400054931641,186.58999633789065,178.6300048828125,0.03563968747408697,0.0817891743323651
688,688,688,688,2021-10-27,192.8699951171875,185.7700042724609,179.41000366210938,0.03821925327790443,0.07502363959831304
689,689,689,689,2021-10-28,199.0599975585937,189.57000732421875,181.02999877929688,0.05006061015835872,0.0995967458480631
690,690,690,690,2021-10-29,177.2100067138672,191.8500061035156,179.8000030517578,-0.07630961127908009,-0.014404873714852329
691,691,691,691,2021-11-01,183.57000732421875,192.1199951171875,185.7899932861328,-0.04450337294540063,-0.01194889952170397
692,692,692,692,2021-11-02,174.35000610351562,193.58999633789065,184.02999877929688,-0.09938525026258938,-0.052600080095584034
693,693,693,693,2021-11-03,177.7899932861328,193.2400054931641,186.58999633789065,-0.07995245170688958,-0.04716224462442331
694,694,694,694,2021-11-04,174.80999755859375,192.8699951171875,185.7700042724609,-0.09363819160995224,-0.058997720093673434
695,695,695,695,2021-11-05,177.0,199.0599975585937,189.57000732421875,-0.11082084712726015,-0.06630799619435823
696,696,696,696,2021-11-08,175.91000366210938,177.2100067138672,191.8500061035156,-0.007335946066842958,-0.08308575415319797
697,697,697,697,2021-11-09,173.22000122070312,183.57000732421875,192.1199951171875,-0.056381792725189506,-0.09837598572161077
698,698,698,698,2021-11-10,175.0,174.35000610351562,193.58999633789065,0.0037280979279028514,-0.0960276702802546
699,699,699,699,2021-11-11,173.5,177.7899932861328,193.2400054931641,-0.024129554238907946,-0.10215278892580237
700,700,700,700,2021-11-12,177.32000732421875,174.80999755859375,192.8699951171875,0.014358502377895599,-0.08062419342894989
701,701,701,701,2021-11-15,176.02000427246094,177.0,199.0599975585937,-0.005536699025644465,-0.11574396447659396
702,702,702,702,2021-11-16,179.32000732421875,175.91000366210938,177.2100067138672,0.01938493315399703,0.01190678026302705
703,703,703,703,2021-11-17,175.02999877929688,173.22000122070312,183.57000732421875,0.01044912565430356,-0.04652180750768631
704,704,704,704,2021-11-18,174.55999755859375,175.0,174.35000610351562,-0.0025142996651785765,0.0012044247073523806
705,705,705,705,2021-11-19,177.33999633789062,173.5,177.7899932861328,0.022132543734239896,-0.002531058919148288
706,706,706,706,2021-11-22,181.27999877929688,177.32000732421875,174.80999755859375,0.022332457091756908,0.037011620107908705
707,707,707,707,2021-11-23,181.25,176.02000427246094,177.0,0.02971250767295497,0.024011299435028333
708,708,708,708,2021-11-24,179.6999969482422,179.32000732421875,175.91000366210938,0.0021190587134898298,0.021545069678997386
709,709,709,709,2021-11-26,175.4199981689453,175.02999877929688,173.22000122070312,0.0022281859816510874,0.012700594231258133
710,710,710,710,2021-11-29,174.3800048828125,174.55999755859375,175.0,-0.0010311221259088343,-0.00354282924107141
711,711,711,711,2021-11-30,167.8699951171875,177.33999633789062,173.5,-0.053400256097105525,-0.03244959586635443
712,712,712,712,2021-12-01,165.30999755859375,181.27999877929688,177.32000732421875,-0.0880957707868596,-0.06773070871616549
713,713,713,713,2021-12-02,171.50999450683594,181.25,176.02000427246094,-0.05373796134159481,-0.02562214325733092
714,714,714,714,2021-12-03,172.83999633789062,179.6999969482422,179.32000732421875,-0.038174739715368,-0.03613657551670724
715,715,715,715,2021-12-06,175.35000610351562,175.4199981689453,175.02999877929688,-0.00039899707080304214,0.0018282998711680598
716,716,716,716,2021-12-07,179.3300018310547,174.3800048828125,174.55999755859375,0.02838626453513804,0.027325872703795273
717,717,717,717,2021-12-08,178.8300018310547,167.8699951171875,177.33999633789062,0.06528865808458617,0.008401970925527191
718,718,718,718,2021-12-09,179.27999877929688,165.30999755859375,181.27999877929688,0.08450790289166554,-0.011032656738016344
719,719,719,719,2021-12-10,178.3800048828125,171.50999450683594,181.25,0.040056035193346995,-0.015834455818965476
720,720,720,720,2021-12-13,174.60000610351562,172.83999633789062,179.6999969482422,0.010182884765770783,-0.028380583925082026
721,721,721,721,2021-12-14,175.13999938964844,175.35000610351562,175.4199981689453,-0.0011976430371106739,-0.0015961622518499974
722,722,722,722,2021-12-15,176.6300048828125,179.3300018310547,174.3800048828125,-0.015056024762581721,0.012902855470798169
723,723,723,723,2021-12-16,173.4499969482422,178.8300018310547,167.8699951171875,-0.030084464730337213,0.03324001902281215
724,724,724,724,2021-12-17,170.63999938964844,179.27999877929688,165.30999755859375,-0.048192768008018194,0.03224246512474527
725,725,725,725,2021-12-20,163.9499969482422,178.3800048828125,171.50999450683594,-0.08089476140585472,-0.04407904962233811
726,726,726,726,2021-12-21,168.42999267578125,174.60000610351562,172.83999633789062,-0.03533799090520273,-0.025514948828673334
727,727,727,727,2021-12-22,169.25,175.13999938964844,175.35000610351562,-0.033630235298473865,-0.03478760131844283
728,728,728,728,2021-12-23,171.16000366210938,176.6300048828125,179.3300018310547,-0.030968697670207712,-0.045558456953801896
729,729,729,729,2021-12-27,174.61000061035156,173.4499969482422,178.8300018310547,0.00668782751524355,-0.023597836926098514
730,730,730,730,2021-12-28,175.80999755859375,170.63999938964844,179.27999877929688,0.030297692143914423,-0.01935520551277381
