,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DRI,DRI_6m,DRI_12m,DRI_6m_ret,DRI_12m_ret
244,244,244,244,2020-01-24,105.5532684326172,100.32474517822266,100.3185577392578,0.05211598838458342,0.05218088069971216
245,245,245,245,2020-01-27,104.9132308959961,101.87527465820312,101.8392105102539,0.029820348931430818,0.030185037475645826
246,246,246,246,2020-01-28,105.87779235839844,102.3350067138672,103.1192855834961,0.0346194890516498,0.026750638925526316
247,247,247,247,2020-01-29,107.46439361572266,103.26354217529295,103.26354217529295,0.04068087683161825,0.04068087683161825
248,248,248,248,2020-01-30,106.56292724609376,103.6511688232422,102.09162902832033,0.028091901479828207,0.04379691322716672
249,249,249,249,2020-01-31,104.9582977294922,106.0310516357422,101.1540985107422,-0.010117356092395724,0.03760795928942029
250,250,250,250,2020-02-03,103.5970687866211,105.5532684326172,100.32474517822266,-0.01853281925840977,0.03261731293296877
251,251,251,251,2020-02-04,104.1740264892578,104.9132308959961,101.87527465820312,-0.007045864477008612,0.02256437431719438
252,252,252,252,2020-02-05,105.90484619140624,105.87779235839844,102.3350067138672,0.00025551942862778176,0.034883854432339545
253,253,253,253,2020-02-06,109.52877807617188,107.46439361572266,103.26354217529295,0.019209939134176457,0.060672293133654964
254,254,254,254,2020-02-07,108.81661224365234,106.56292724609376,103.6511688232422,0.02114886533056648,0.04983487865167113
255,255,255,255,2020-02-10,109.7901840209961,104.9582977294922,106.0310516357422,0.04603624864379041,0.0354531274307075
256,256,256,256,2020-02-11,110.18684387207033,103.5970687866211,105.5532684326172,0.06360966736445217,0.04389798163768943
257,257,257,257,2020-02-12,110.38516235351562,104.1740264892578,104.9132308959961,0.05962269169751555,0.052156733815051703
258,258,258,258,2020-02-13,110.22290802001952,105.90484619140624,105.87779235839844,0.040773033377613954,0.04103897110843402
259,259,259,259,2020-02-14,109.7180633544922,109.52877807617188,107.46439361572266,0.0017281784901195252,0.020971315827904347
260,260,260,260,2020-02-18,108.61827087402344,108.81661224365234,106.56292724609376,-0.0018227122269235396,0.019287604808219116
261,261,261,261,2020-02-19,108.78955841064452,109.7901840209961,104.9582977294922,-0.009113980628361218,0.03650269453708721
262,262,262,262,2020-02-20,108.78955841064452,110.18684387207033,103.5970687866211,-0.01268105530863639,0.05012197434580301
263,263,263,263,2020-02-21,109.16815948486328,110.38516235351562,104.1740264892578,-0.011025058465328974,0.047940289570361116
264,264,264,264,2020-02-24,106.27445220947266,110.22290802001952,105.90484619140624,-0.0358224608792731,0.0034899821052420954
265,265,265,265,2020-02-25,100.73941040039062,109.7180633544922,109.52877807617188,-0.08183386289905714,-0.080247107930563
266,266,266,266,2020-02-26,96.52052307128906,108.61827087402344,108.81661224365234,-0.11137857107636584,-0.11299827221997127
267,267,267,267,2020-02-27,89.5701904296875,108.78955841064452,109.7901840209961,-0.17666555744633394,-0.18416941160643063
268,268,268,268,2020-02-28,87.8934555053711,108.78955841064452,110.18684387207033,-0.1920782031892947,-0.20232350417970413
269,269,269,269,2020-03-02,89.06536102294922,109.16815948486328,110.38516235351562,-0.1841452540445313,-0.19314010031790652
270,270,270,270,2020-03-03,85.91921997070312,106.27445220947266,110.22290802001952,-0.19153457689575548,-0.22049579788715223
271,271,271,271,2020-03-04,85.69384765625,100.73941040039062,109.7180633544922,-0.14935130833446175,-0.21896317674348176
272,272,272,272,2020-03-05,79.28440856933594,96.52052307128906,108.61827087402344,-0.17857460728038854,-0.27006379376734146
273,273,273,273,2020-03-06,79.46469116210938,89.5701904296875,108.78955841064452,-0.1128221255207773,-0.2695558992697028
274,274,274,274,2020-03-09,69.80091094970703,87.8934555053711,108.78955841064452,-0.2058463221366742,-0.3583859336368318
275,275,275,275,2020-03-10,74.46153259277344,89.06536102294922,109.16815948486328,-0.16396754318901663,-0.31791895233794876
276,276,276,276,2020-03-11,63.29230880737305,85.91921997070312,106.27445220947266,-0.26335098446011773,-0.4044447419722239
277,277,277,277,2020-03-12,53.34006118774414,85.69384765625,100.73941040039062,-0.3775508668754024,-0.47051445927921265
278,278,278,278,2020-03-13,58.88410568237305,79.28440856933594,96.52052307128906,-0.25730535492514117,-0.3899317594986317
279,279,279,279,2020-03-16,44.36140441894531,79.46469116210938,89.5701904296875,-0.4417469725208236,-0.5047302656594331
280,280,280,280,2020-03-17,37.79868316650391,69.80091094970703,87.8934555053711,-0.4584786551892047,-0.5699488323770128
281,281,281,281,2020-03-18,30.794261932373047,74.46153259277344,89.06536102294922,-0.5864406645940878,-0.6542509727834778
282,282,282,282,2020-03-19,38.24040985107422,63.29230880737305,85.91921997070312,-0.3958126892248949,-0.5549260123158299
283,283,283,283,2020-03-20,35.15738677978516,53.34006118774414,85.69384765625,-0.34088214379732995,-0.589732661779705
284,284,284,284,2020-03-23,36.98736190795898,58.88410568237305,79.28440856933594,-0.37186170224826665,-0.5334850498933503
285,285,285,285,2020-03-24,48.58028793334961,44.36140441894531,79.46469116210938,0.09510256876814638,-0.3886556755849593
286,286,286,286,2020-03-25,52.69099044799805,37.79868316650391,69.80091094970703,0.39399010848852156,-0.24512460179834938
287,287,287,287,2020-03-26,54.59310531616211,30.794261932373047,74.46153259277344,0.7728336998643919,-0.2668280732988778
288,288,288,288,2020-03-27,49.27442169189453,38.24040985107422,63.29230880737305,0.28854324218259797,-0.22147852368826126
289,289,289,289,2020-03-30,51.24864196777344,35.15738677978516,53.34006118774414,0.45769201473303034,-0.03920916424541421
290,290,290,290,2020-03-31,49.09412384033203,36.98736190795898,58.88410568237305,0.32732158520794385,-0.16625847889834977
291,291,291,291,2020-04-01,41.48571014404297,48.58028793334961,44.36140441894531,-0.14603819967144172,-0.06482423883032495
292,292,292,292,2020-04-02,39.94419097900391,52.69099044799805,37.79868316650391,-0.24191611052698359,0.05676144332989064
293,293,293,293,2020-04-03,40.99891662597656,54.59310531616211,30.794261932373047,-0.24900925879666036,0.3313816942914187
294,294,294,294,2020-04-06,47.237098693847656,49.27442169189453,38.24040985107422,-0.04134646187804991,0.23526653814147624
295,295,295,295,2020-04-07,53.15074920654297,51.24864196777344,35.15738677978516,0.03711527107324386,0.5117946490011496
296,296,296,296,2020-04-08,57.30653762817383,49.09412384033203,36.98736190795898,0.16727895612417676,0.5493545544226162
297,297,297,297,2020-04-09,58.00065612792969,41.48571014404297,48.58028793334961,0.39808758067645456,0.1939133874114638
298,298,298,298,2020-04-13,54.89059066772461,39.94419097900391,52.69099044799805,0.3741820605798989,0.04174528132845401
299,299,299,299,2020-04-14,55.12497329711914,40.99891662597656,54.59310531616211,0.3445470718168302,0.00974240204650112
300,300,300,300,2020-04-15,52.997501373291016,47.237098693847656,49.27442169189453,0.12194658094430388,0.07555805940608162
301,301,301,301,2020-04-16,52.26730346679688,53.15074920654297,51.24864196777344,-0.016621510570115072,0.01987684863267214
302,302,302,302,2020-04-17,57.10820770263672,57.30653762817383,49.09412384033203,-0.003460860379036479,0.16323916663364346
303,303,303,303,2020-04-20,55.701908111572266,58.00065612792969,41.48571014404297,-0.039633138137043944,0.34267698246381917
304,304,304,304,2020-04-21,57.08115768432617,54.89059066772461,39.94419097900391,0.03990787838050358,0.4290227511261915
305,305,305,305,2020-04-22,61.57048416137695,55.12497329711914,40.99891662597656,0.11692542379144633,0.5017588079965611
306,306,306,306,2020-04-23,60.281394958496094,52.997501373291016,47.237098693847656,0.13743843382163523,0.27614516186082727
307,307,307,307,2020-04-24,62.039249420166016,52.26730346679688,53.15074920654297,0.18696097378692622,0.16723188941481282
308,308,308,308,2020-04-27,65.2665023803711,57.10820770263672,57.30653762817383,0.14285678024102477,0.1389015124913755
309,309,309,309,2020-04-28,67.4300537109375,55.701908111572266,58.00065612792969,0.21055195408878058,0.1625739812703113
310,310,310,310,2020-04-29,70.50407409667969,57.08115768432617,54.89059066772461,0.2351549435382123,0.2844473568060131
311,311,311,311,2020-04-30,66.51956176757812,61.57048416137695,55.12497329711914,0.08038068359556161,0.206704652881065
312,312,312,312,2020-05-01,62.96776580810547,60.281394958496094,52.997501373291016,0.044563846796494166,0.18812706592690676
313,313,313,313,2020-05-04,63.661895751953125,62.039249420166016,52.26730346679688,0.026155157371386073,0.2180061248500169
314,314,314,314,2020-05-05,62.1925048828125,65.2665023803711,57.10820770263672,-0.04709916090866084,0.08902918485289879
315,315,315,315,2020-05-06,61.48934555053711,67.4300537109375,55.701908111572266,-0.08810178597613627,0.1039001649166571
316,316,316,316,2020-05-07,63.58076477050781,70.50407409667969,57.08115768432617,-0.09819729448085779,0.1138660698181031
317,317,317,317,2020-05-08,67.35794830322266,66.51956176757812,61.57048416137695,0.012603608823730461,0.09399737911231454
318,318,318,318,2020-05-11,66.64576721191406,62.96776580810547,60.281394958496094,0.058410860804833264,0.10557772025348555
319,319,319,319,2020-05-12,63.3914680480957,63.661895751953125,62.039249420166016,-0.0042478738759381685,0.02179617968572889
320,320,320,320,2020-05-13,59.388916015625,62.1925048828125,65.2665023803711,-0.045079208056826414,-0.09005517609158387
321,321,321,321,2020-05-14,60.09207534790039,61.48934555053711,67.4300537109375,-0.022723777430487146,-0.10882355803087329
322,322,322,322,2020-05-15,62.75142288208008,63.58076477050781,70.50407409667969,-0.013043911809195952,-0.1099603294409438
323,323,323,323,2020-05-18,68.01600646972656,67.35794830322266,66.51956176757812,0.009769569636259634,0.022496310294061628
324,324,324,324,2020-05-19,68.34955596923828,66.64576721191406,62.96776580810547,0.025564845729912022,0.08546897118017238
325,325,325,325,2020-05-20,70.60323333740234,63.3914680480957,63.661895751953125,0.11376555097028218,0.10903441538239544
326,326,326,326,2020-05-21,69.61161041259766,59.388916015625,62.1925048828125,0.17213135182132477,0.11929259874264209
327,327,327,327,2020-05-22,68.17826843261719,60.09207534790039,61.48934555053711,0.13456338523677447,0.10878181938987397
328,328,328,328,2020-05-26,70.73846435546875,62.75142288208008,63.58076477050781,0.12728064331541278,0.11257649401979308
329,329,329,329,2020-05-27,73.52398681640625,68.01600646972656,67.35794830322266,0.08098064900548452,0.09154136473139252
330,330,330,330,2020-05-28,71.6669692993164,68.34955596923828,66.64576721191406,0.048535989488668774,0.0753416503022073
331,331,331,331,2020-05-29,69.28707885742188,70.60323333740234,63.3914680480957,-0.018641560984760552,0.09300322252914417
332,332,332,332,2020-06-01,70.5942153930664,69.61161041259766,59.388916015625,0.014115532949815712,0.1886766105394706
333,333,333,333,2020-06-02,70.4229507446289,68.17826843261719,60.09207534790039,0.03292372135015742,0.17191743398640136
334,334,334,334,2020-06-03,77.46342468261719,70.73846435546875,62.75142288208008,0.09506794342261604,0.23444889573553263
335,335,335,335,2020-06-04,77.56259155273438,73.52398681640625,68.01600646972656,0.054929077042744634,0.14035791835642297
336,336,336,336,2020-06-05,77.15691375732422,71.6669692993164,68.34955596923828,0.07660355267820962,0.12885757139446263
337,337,337,337,2020-06-08,76.39067077636719,69.28707885742188,70.60323333740234,0.10252404973751306,0.08197128042716595
338,338,338,338,2020-06-09,72.92000579833984,70.5942153930664,69.61161041259766,0.03294590629449612,0.04752648827017314
339,339,339,339,2020-06-10,70.10741424560547,70.4229507446289,68.17826843261719,-0.004480591848070259,0.028295611744597382
340,340,340,340,2020-06-11,65.74429321289062,77.46342468261719,70.73846435546875,-0.15128599745934468,-0.07060050268382778
341,341,341,341,2020-06-12,68.45773315429688,77.56259155273438,73.52398681640625,-0.1173872380507961,-0.06890613365077858
342,342,342,342,2020-06-15,68.96256256103516,77.15691375732422,71.6669692993164,-0.10620371911274384,-0.0377357486262091
343,343,343,343,2020-06-16,69.15186309814453,76.39067077636719,69.28707885742188,-0.09476036281202693,-0.001951529224598847
344,344,344,344,2020-06-17,66.8801498413086,72.92000579833984,70.5942153930664,-0.08282851723482387,-0.052611471507658436
345,345,345,345,2020-06-18,66.82606506347656,70.10741424560547,70.4229507446289,-0.04680459573980922,-0.05107547529775547
346,346,346,346,2020-06-19,63.346378326416016,65.74429321289062,77.46342468261719,-0.03647335410101338,-0.18224144380449836
347,347,347,347,2020-06-22,64.31997680664062,68.45773315429688,77.56259155273438,-0.06044249724614981,-0.17073455748432764
348,348,348,348,2020-06-23,67.92586517333984,68.96256256103516,77.15691375732422,-0.015032756167924988,-0.11963994066712014
349,349,349,349,2020-06-24,63.83317184448242,69.15186309814453,76.39067077636719,-0.07691320255700851,-0.16438524238969832
350,350,350,350,2020-06-25,67.24073028564453,66.8801498413086,72.92000579833984,0.005391441932942831,-0.07788364044294427
351,351,351,351,2020-06-26,65.76231384277344,66.82606506347656,70.10741424560547,-0.01591820825740209,-0.06197775869482158
352,352,352,352,2020-06-29,69.07974243164062,63.346378326416016,65.74429321289062,0.09050815937228962,0.050733669125459624
353,353,353,353,2020-06-30,68.30447387695312,64.31997680664062,68.45773315429688,0.06194804892872918,-0.002238743094199691
354,354,354,354,2020-07-01,68.61096954345703,67.92586517333984,68.96256256103516,0.010086060271280672,-0.005098317181397527
355,355,355,355,2020-07-02,67.4120101928711,63.83317184448242,69.15186309814453,0.05606549455364429,-0.025159884742427474
356,356,356,356,2020-07-06,67.60133361816406,67.24073028564453,66.8801498413086,0.005362870554612709,0.010783226092744513
357,357,357,357,2020-07-07,65.07721710205078,65.76231384277344,66.82606506347656,-0.01041777122320553,-0.026170147228698704
358,358,358,358,2020-07-08,65.91558837890625,69.07974243164062,63.346378326416016,-0.04580436957861467,0.040558120611906334
359,359,359,359,2020-07-09,64.31094360351562,68.30447387695312,64.31997680664062,-0.05846659884433969,-0.00014044164151605365
360,360,360,360,2020-07-10,64.987060546875,68.61096954345703,67.92586517333984,-0.052818215814407155,-0.04326488325125222
361,361,361,361,2020-07-13,65.7172622680664,67.4120101928711,63.83317184448242,-0.025140148171755694,0.02951585154148728
362,362,362,362,2020-07-14,65.74429321289062,67.60133361816406,67.24073028564453,-0.027470469972717515,-0.022254919992642952
363,363,363,363,2020-07-15,71.32440185546875,65.07721710205078,65.76231384277344,0.09599649511166786,0.08457865436415934
364,364,364,364,2020-07-16,69.13382720947266,65.91558837890625,69.07974243164062,0.04882363807581935,0.0007829325346073723
365,365,365,365,2020-07-17,69.87303924560547,64.31094360351562,68.30447387695312,0.08648754520507129,0.02296431375019492
366,366,366,366,2020-07-20,66.97030639648438,64.987060546875,68.61096954345703,0.030517549692509416,-0.023912548647683662
367,367,367,367,2020-07-21,68.06108856201172,65.7172622680664,67.4120101928711,0.03566530639065024,0.009628527131642528
368,368,368,368,2020-07-22,69.76486206054688,65.74429321289062,67.60133361816406,0.06115464401810522,0.03200422723319596
369,369,369,369,2020-07-23,68.66506958007812,71.32440185546875,65.07721710205078,-0.0372850273708496,0.055132235793074136
370,370,370,370,2020-07-24,70.89169311523438,69.13382720947266,65.91558837890625,0.025427001176073327,0.07549207795466684
371,371,371,371,2020-07-27,68.84536743164062,69.87303924560547,64.31094360351562,-0.014707701640865434,0.07050781055367872
372,372,372,372,2020-07-28,68.3675765991211,66.97030639648438,64.987060546875,0.02086402583205249,0.05201829446967743
373,373,373,373,2020-07-29,71.0719985961914,68.06108856201172,65.7172622680664,0.0442383467234202,0.08148142730417729
374,374,374,374,2020-07-30,70.8105697631836,69.76486206054688,65.74429321289062,0.014989031322518498,0.07706032421532849
375,375,375,375,2020-07-31,68.42166900634766,68.66506958007812,71.32440185546875,-0.003544750995214674,-0.0406976122281848
376,376,376,376,2020-08-03,67.15057373046875,70.89169311523438,69.13382720947266,-0.05277232381351704,-0.028687164577114066
377,377,377,377,2020-08-04,68.94452667236328,68.84536743164062,69.87303924560547,0.0014403182729922914,-0.013288567139300267
378,378,378,378,2020-08-05,68.28645324707031,68.3675765991211,66.97030639648438,-0.00118657638731956,0.019652692684336115
379,379,379,379,2020-08-06,68.95353698730469,71.0719985961914,68.06108856201172,-0.029807260956922654,0.013112461821409793
380,380,380,380,2020-08-07,71.27030944824219,70.8105697631836,69.76486206054688,0.00649252910400433,0.021578877148624942
381,381,381,381,2020-08-10,73.49693298339844,68.42166900634766,68.66506958007812,0.07417626682827527,0.07036857943739983
382,382,382,382,2020-08-11,75.84979248046875,67.15057373046875,70.89169311523438,0.1295479437736038,0.0699390739218908
383,383,383,383,2020-08-12,76.26448059082031,68.94452667236328,68.84536743164062,0.10617164656511102,0.10776488580072474
384,384,384,384,2020-08-13,76.21939849853516,68.28645324707031,68.3675765991211,0.11617158124704896,0.11484715840454407
385,385,385,385,2020-08-14,75.78668212890625,68.95353698730469,71.0719985961914,0.09909781920048055,0.06633672368638721
386,386,386,386,2020-08-17,75.63343048095703,71.27030944824219,70.8105697631836,0.06121933616527131,0.06810933359105631
387,387,387,387,2020-08-18,74.66886138916016,73.49693298339844,68.42166900634766,0.015945269526096206,0.09130429692138797
388,388,388,388,2020-08-19,72.0005111694336,75.84979248046875,67.15057373046875,-0.05074873885813658,0.07222481014729198
389,389,389,389,2020-08-20,72.93805694580078,76.26448059082031,68.94452667236328,-0.0436169448641065,0.05792381884664266
390,390,390,390,2020-08-21,74.5606918334961,76.21939849853516,68.28645324707031,-0.021762263908064572,0.0918811607292691
391,391,391,391,2020-08-24,74.71394348144531,75.78668212890625,68.95353698730469,-0.014154711848135881,0.08354040627678305
392,392,392,392,2020-08-25,74.47053527832031,75.63343048095703,71.27030944824219,-0.01537541263488651,0.04490265097560986
393,393,393,393,2020-08-26,74.57872772216797,74.66886138916016,73.49693298339844,-0.0012071118444196838,0.014718909957969206
394,394,394,394,2020-08-27,77.31017303466797,72.0005111694336,75.84979248046875,0.07374478012717889,0.019253586680217483
395,395,395,395,2020-08-28,81.0062026977539,72.93805694580078,76.26448059082031,0.11061640643852688,0.062174711873725697
396,396,396,396,2020-08-31,78.1305160522461,74.5606918334961,76.21939849853516,0.047878099451140965,0.025073899707404035
397,397,397,397,2020-09-01,78.55419158935547,74.71394348144531,75.78668212890625,0.051399349692522245,0.0365170948603073
398,398,398,398,2020-09-02,81.411865234375,74.47053527832031,75.63343048095703,0.09320907833027792,0.07640053765474586
399,399,399,399,2020-09-03,80.32109832763672,74.57872772216797,74.66886138916016,0.0769974331938339,0.07569737683581601
400,400,400,400,2020-09-04,80.48334503173828,77.31017303466797,72.0005111694336,0.041044688849000144,0.1178163005307371
401,401,401,401,2020-09-08,80.33912658691406,81.0062026977539,72.93805694580078,-0.008234876943050917,0.10147061700057236
402,402,402,402,2020-09-09,79.85233306884766,78.1305160522461,74.5606918334961,0.022037701830232015,0.07097092456127552
403,403,403,403,2020-09-10,81.08733367919922,78.55419158935547,74.71394348144531,0.032247064588046825,0.08530389242988745
404,404,404,404,2020-09-11,78.24771118164062,81.411865234375,74.47053527832031,-0.0388660061236179,0.05072040759749874
405,405,405,405,2020-09-14,82.58377075195312,80.32109832763672,74.57872772216797,0.028170337201898876,0.10733681405248374
406,406,406,406,2020-09-15,84.17937469482422,80.48334503173828,77.31017303466797,0.04592291313971142,0.08885249366957071
407,407,407,407,2020-09-16,83.80978393554688,80.33912658691406,81.0062026977539,0.043200088127397285,0.03460946377468832
408,408,408,408,2020-09-17,82.59278106689453,79.85233306884766,78.1305160522461,0.03431894714565309,0.05711295970020869
409,409,409,409,2020-09-18,81.1053695678711,81.08733367919922,78.55419158935547,0.00022242547452888672,0.03247666263121873
410,410,410,410,2020-09-21,79.13114166259766,78.24771118164062,81.411865234375,0.0112901766405189,-0.028014633557546076
411,411,411,411,2020-09-22,81.11439514160156,82.58377075195312,80.32109832763672,-0.01779254685239484,0.009876568304991507
412,412,412,412,2020-09-23,81.1324234008789,84.17937469482422,80.48334503173828,-0.0361959364154395,0.008064753880255182
413,413,413,413,2020-09-24,87.72216796875,83.80978393554688,80.33912658691406,0.046681710052037584,0.09189845216762049
414,414,414,414,2020-09-25,87.5959701538086,82.59278106689453,79.85233306884766,0.06057659062069631,0.09697446257812503
415,415,415,415,2020-09-28,90.66998291015624,81.1053695678711,81.08733367919922,0.11792823820722775,0.11817689392610009
416,416,416,416,2020-09-29,90.8683090209961,79.13114166259766,78.24771118164062,0.1483255152370202,0.16129031314486109
417,417,417,417,2020-09-30,90.814208984375,81.11439514160156,82.58377075195312,0.11958190436901428,0.09966169088043508
418,418,418,418,2020-10-01,94.5462875366211,81.1324234008789,84.17937469482422,0.16533296521248597,0.1231526473008393
419,419,419,419,2020-10-02,93.94232177734376,87.72216796875,83.80978393554688,0.07090743369235497,0.12089922400455322
420,420,420,420,2020-10-05,93.49158477783205,87.5959701538086,82.59278106689453,0.06730463300619216,0.1319583088273808
421,421,421,421,2020-10-06,91.2739715576172,90.66998291015624,81.1053695678711,0.00666139584540848,0.12537520072868613
422,422,422,422,2020-10-07,91.4632568359375,90.8683090209961,79.13114166259766,0.006547363116484739,0.1558440193612014
423,423,423,423,2020-10-08,93.470458984375,90.814208984375,81.11439514160156,0.02924927750520867,0.15232886617971353
424,424,424,424,2020-10-09,92.21371459960938,94.5462875366211,81.1324234008789,-0.024671227160645848,0.13658277090993964
425,425,425,425,2020-10-12,90.5681610107422,93.94232177734376,87.72216796875,-0.035917366132367734,0.03244325930255232
426,426,426,426,2020-10-13,89.29331970214844,93.49158477783205,87.5959701538086,-0.04490527233718544,0.019377027794309276
427,427,427,427,2020-10-14,89.7182846069336,91.2739715576172,90.66998291015624,-0.017044146585662445,-0.010496288547508281
428,428,428,428,2020-10-15,90.53199005126952,91.4632568359375,90.8683090209961,-0.010181867745409967,-0.003701169014258543
429,429,429,429,2020-10-16,89.4560775756836,93.470458984375,90.814208984375,-0.04294812984027896,-0.014955054103098275
430,430,430,430,2020-10-19,87.34941101074219,92.21371459960938,94.5462875366211,-0.052750326889963395,-0.07612013875310863
431,431,431,431,2020-10-20,88.91358947753906,90.5681610107422,93.94232177734376,-0.01826879904304224,-0.053529998031382364
432,432,432,432,2020-10-21,88.3259048461914,89.29331970214844,93.49158477783205,-0.010834123528882023,-0.055252886598468276
433,433,433,433,2020-10-22,90.25172424316406,89.7182846069336,91.2739715576172,0.005945718184063864,-0.011199768093884677
434,434,434,434,2020-10-23,89.98951721191406,90.53199005126952,91.4632568359375,-0.00599205694084759,-0.01611291435496287
435,435,435,435,2020-10-26,86.25540924072266,89.4560775756836,93.470458984375,-0.03577921614384483,-0.07719069556359459
436,436,436,436,2020-10-27,86.65321350097656,87.34941101074219,92.21371459960938,-0.007970259921729839,-0.06030015299542402
437,437,437,437,2020-10-28,81.54480743408203,88.91358947753906,90.5681610107422,-0.0828757683359359,-0.09963052662171112
438,438,438,438,2020-10-29,83.64241790771484,88.3259048461914,89.29331970214844,-0.053025066050919833,-0.06328470946407905
439,439,439,439,2020-10-30,83.10897064208984,90.25172424316406,89.7182846069336,-0.07914257218875498,-0.07366741343528727
440,440,440,440,2020-11-02,83.0366439819336,89.98951721191406,90.53199005126952,-0.07726314625743935,-0.08279223802648328
441,441,441,441,2020-11-03,84.17586517333984,86.25540924072266,89.4560775756836,-0.024109143828640267,-0.05902575370439722
442,442,442,442,2020-11-04,87.33133697509766,86.65321350097656,87.34941101074219,0.007825716401313354,-0.0002069165142087881
443,443,443,443,2020-11-05,91.78874969482422,81.54480743408203,88.91358947753906,0.12562347724008105,0.032336566706841374
444,444,444,444,2020-11-06,92.3312530517578,83.64241790771484,88.3259048461914,0.10388072656662795,0.045347378128095084
445,445,445,445,2020-11-09,108.99464416503906,83.10897064208984,90.25172424316406,0.31146666025291414,0.2076738154207025
446,446,446,446,2020-11-10,102.48477935791016,83.0366439819336,89.98951721191406,0.23421148114087953,0.13885241896088085
447,447,447,447,2020-11-11,96.81581115722656,84.17586517333984,86.25540924072266,0.1501611650543515,0.1224317640999395
448,448,448,448,2020-11-12,96.11961364746094,87.33133697509766,86.65321350097656,0.10063142254273783,0.10924465191793131
449,449,449,449,2020-11-13,97.27691650390624,91.78874969482422,81.54480743408203,0.05979127973012899,0.19292594543854302
450,450,450,450,2020-11-16,99.52823638916016,92.3312530517578,83.64241790771484,0.07794742407934141,0.1899253856933285
451,451,451,451,2020-11-17,98.12682342529295,108.99464416503906,83.10897064208984,-0.09970967677356801,0.18070074345978537
452,452,452,452,2020-11-18,99.60057067871094,102.48477935791016,83.0366439819336,-0.028142800299414406,0.1994773138998871
453,453,453,453,2020-11-19,99.27507781982422,96.81581115722656,84.17586517333984,0.025401498300766878,0.17937698193408758
454,454,454,454,2020-11-20,98.05448150634766,96.11961364746094,87.33133697509766,0.020129792302154392,0.12278690447974805
455,455,455,455,2020-11-23,99.07616424560548,97.27691650390624,91.78874969482422,0.018496142829804718,0.07939333060979892
456,456,456,456,2020-11-24,102.58424377441406,99.52823638916016,92.3312530517578,0.030704928532087727,0.11104572269704582
457,457,457,457,2020-11-25,99.9803237915039,98.12682342529295,108.99464416503906,0.018888824701658535,-0.0827042506775445
458,458,458,458,2020-11-27,99.41070556640624,99.60057067871094,102.48477935791016,-0.0019062653056192147,-0.02999541796121996
459,459,459,459,2020-11-30,97.62952423095705,99.27507781982422,96.81581115722656,-0.016575696791230055,0.008404753975660428
460,460,460,460,2020-12-01,99.91702270507812,98.05448150634766,96.11961364746094,0.018994962495517242,0.03950711944749363
461,461,461,461,2020-12-02,99.12137603759766,99.07616424560548,97.27691650390624,0.00045633369374398214,0.01896091693672619
462,462,462,462,2020-12-03,101.97848510742188,102.58424377441406,99.52823638916016,-0.0059049874006408265,0.0246186289153274
463,463,463,463,2020-12-04,103.81388092041016,99.9803237915039,98.12682342529295,0.03834311576046345,0.057956196854236586
464,464,464,464,2020-12-07,101.37271118164062,99.41070556640624,99.60057067871094,0.01973636143165458,0.017792473384979024
465,465,465,465,2020-12-08,100.94775390625,97.62952423095705,99.27507781982422,0.03398797342741511,0.01684890229410385
466,466,466,466,2020-12-09,103.42510223388672,99.91702270507812,98.05448150634766,0.03510992855705153,0.05477180282873029
467,467,467,467,2020-12-10,104.37447357177734,99.12137603759766,99.07616424560548,0.052996616311976386,0.05347713414739785
468,468,468,468,2020-12-11,101.91519165039062,101.97848510742188,102.58424377441406,-0.000620655003499837,-0.006521977444164828
469,469,469,469,2020-12-14,101.72531127929688,103.81388092041016,99.9803237915039,-0.02011840442334012,0.017453309027403385
470,470,470,470,2020-12-15,103.4612808227539,101.37271118164062,99.41070556640624,0.020602878395655777,0.04074586568185956
471,471,471,471,2020-12-16,105.32381439208984,100.94775390625,97.62952423095705,0.04334975585394285,0.07881109963140687
472,472,472,472,2020-12-17,107.2496566772461,103.42510223388672,99.91702270507812,0.036978976677349396,0.07338723446365569
473,473,473,473,2020-12-18,105.02544403076172,104.37447357177734,99.12137603759766,0.006236874177254714,0.05956402371698921
474,474,474,474,2020-12-21,105.7126007080078,101.91519165039062,101.97848510742188,0.03726048095600687,0.03661670004856887
475,475,475,475,2020-12-22,108.17185974121094,101.72531127929688,103.81388092041016,0.06337211831394085,0.04197876798519706
476,476,476,476,2020-12-23,108.11760711669922,103.4612808227539,101.37271118164062,0.04500549632593831,0.06653561748953352
477,477,477,477,2020-12-24,106.58961486816406,105.32381439208984,100.94775390625,0.012018179206480406,0.05588892019483316
478,478,478,478,2020-12-28,106.4540023803711,107.2496566772461,103.42510223388672,-0.00741871183111964,0.029285928474450884
479,479,479,479,2020-12-29,107.19538879394533,105.02544403076172,104.37447357177734,0.020661133911017204,0.027026868980834395
480,480,480,480,2020-12-30,106.28219604492188,105.7126007080078,101.91519165039062,0.005388149880896087,0.042849395892928355
481,481,481,481,2020-12-31,107.70171356201172,108.17185974121094,101.72531127929688,-0.004346289139559922,0.05875039562480211
482,482,482,482,2021-01-04,105.0977783203125,108.11760711669922,103.4612808227539,-0.027930962189416597,0.015817487320326062
483,483,483,483,2021-01-05,106.7794952392578,106.58961486816406,105.32381439208984,0.0017814153032507107,0.013821003878086602
484,484,484,484,2021-01-06,109.31109619140624,106.4540023803711,107.2496566772461,0.026838763664577492,0.01922094277992681
