,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DPZ,DPZ_6m,DPZ_12m,DPZ_6m_ret,DPZ_12m_ret
485,485,485,485,2021-01-07,370.262939453125,371.3934631347656,383.3268432617188,-0.0030440053308918857,-0.03408032606700162
486,486,486,486,2021-01-08,375.712646484375,371.6446838378906,383.781005859375,0.010945838386480888,-0.021023342093059227
487,487,487,487,2021-01-11,377.3649597167969,370.5238037109375,385.2690124511719,0.01846347235276813,-0.02051567211203298
488,488,488,488,2021-01-12,372.4949951171875,366.6974182128906,390.1293640136719,0.015810247403844624,-0.04520133710280361
489,489,489,489,2021-01-13,368.9777526855469,368.475341796875,383.34619140625,0.0013634857795961075,-0.037481626380568955
490,490,490,490,2021-01-14,361.1897583007813,371.8863220214844,386.6797790527344,-0.02876299311724917,-0.06592023201833064
491,491,491,491,2021-01-15,362.5715026855469,370.262939453125,371.3934631347656,-0.02077290473342619,-0.023753677231571402
492,492,492,492,2021-01-19,360.0785522460937,375.712646484375,371.6446838378906,-0.041611839219608204,-0.031121477300189326
493,493,493,493,2021-01-20,366.2143249511719,377.3649597167969,370.5238037109375,-0.0295486755685882,-0.011630774370241626
494,494,494,494,2021-01-21,368.2627258300781,372.4949951171875,366.6974182128906,-0.011361949402240668,0.004268662770564591
495,495,495,495,2021-01-22,367.5380554199219,368.9777526855469,368.475341796875,-0.0039018538520179114,-0.0025436881946629963
496,496,496,496,2021-01-25,365.7214965820313,361.1897583007813,371.8863220214844,0.012546696513681788,-0.016577177149034616
497,497,497,497,2021-01-26,366.0597229003906,362.5715026855469,370.262939453125,0.00962077876779266,-0.011351977486438347
498,498,498,498,2021-01-27,364.1947937011719,360.0785522460937,375.712646484375,0.01143150967865747,-0.030656015683736437
499,499,499,499,2021-01-28,359.0639038085937,366.2143249511719,377.3649597167969,-0.01952523605823331,-0.048496966761136684
500,500,500,500,2021-01-29,358.25225830078125,368.2627258300781,372.4949951171875,-0.027182950722837607,-0.03823604881436182
501,501,501,501,2021-02-01,358.8900146484375,367.5380554199219,368.9777526855469,-0.023529647186068314,-0.027339691793576537
502,502,502,502,2021-02-02,364.4943237304688,365.7214965820313,361.1897583007813,-0.0033554846051747633,0.009149111661509668
503,503,503,503,2021-02-03,360.7355346679688,366.0597229003906,362.5715026855469,-0.0145445890365562,-0.00506374054215275
504,504,504,504,2021-02-04,360.4167175292969,364.1947937011719,360.0785522460937,-0.010373778640490383,0.0009391430872340845
505,505,505,505,2021-02-05,364.5039978027344,359.0639038085937,366.2143249511719,0.015150768251660951,-0.004670290133149568
506,506,506,506,2021-02-08,367.238525390625,358.25225830078125,368.2627258300781,0.02508362998873004,-0.0027811678120410743
507,507,507,507,2021-02-09,370.0407104492188,358.8900146484375,367.5380554199219,0.031069952758937314,0.00680924054636356
508,508,508,508,2021-02-10,369.1710815429688,364.4943237304688,365.7214965820313,0.012830811093668126,0.009432272899396743
509,509,509,509,2021-02-11,372.2051086425781,360.7355346679688,366.0597229003906,0.03179496576395291,0.01678793201692863
510,510,510,510,2021-02-12,372.1761779785156,360.4167175292969,364.1947937011719,0.03262740011015963,0.021915152043311847
511,511,511,511,2021-02-16,365.1707153320313,364.5039978027344,359.0639038085937,0.0018291089626341073,0.017007589620295027
512,512,512,512,2021-02-17,363.7889709472656,367.238525390625,358.25225830078125,-0.009393225941341954,0.015454787843474982
513,513,513,513,2021-02-18,364.41705322265625,370.0407104492188,358.8900146484375,-0.015197401441953806,0.015400368772123585
514,514,514,514,2021-02-19,358.9286193847656,369.1710815429688,364.4943237304688,-0.027744486690003733,-0.015269659863945684
515,515,515,515,2021-02-22,352.8412475585937,372.2051086425781,360.7355346679688,-0.052024705288446715,-0.02188386324801972
516,516,516,516,2021-02-23,354.3678894042969,372.1761779785156,360.4167175292969,-0.04784908231081564,-0.01678287335411488
517,517,517,517,2021-02-24,352.2904663085937,365.1707153320313,364.5039978027344,-0.03527185637469932,-0.03350726348068889
518,518,518,518,2021-02-25,327.5637512207031,363.7889709472656,367.238525390625,-0.09957756452109057,-0.10803543590019737
519,519,519,519,2021-02-26,334.8204040527344,364.41705322265625,370.0407104492188,-0.08121642197638468,-0.09517954484988422
520,520,520,520,2021-03-01,333.41925048828125,358.9286193847656,369.1710815429688,-0.07107086902183957,-0.09684353093221987
521,521,521,521,2021-03-02,331.4385070800781,352.8412475585937,372.2051086425781,-0.06065827231540266,-0.1095272488633342
522,522,522,522,2021-03-03,321.5052490234375,354.3678894042969,372.1761779785156,-0.09273594296622778,-0.13614769550888117
523,523,523,523,2021-03-04,319.37939453125,352.2904663085937,365.1707153320313,-0.09342027367982986,-0.1253970235788091
524,524,524,524,2021-03-05,319.0992126464844,327.5637512207031,363.7889709472656,-0.025840889117537236,-0.12284528083524393
525,525,525,525,2021-03-08,322.2589111328125,334.8204040527344,364.41705322265625,-0.03751710698593935,-0.11568652377002075
526,526,526,526,2021-03-09,342.13494873046875,333.41925048828125,358.9286193847656,0.02614035701125128,-0.04678832989991899
527,527,527,527,2021-03-10,345.8550720214844,331.4385070800781,352.8412475585937,0.04349695232582951,-0.01979976996864341
528,528,528,528,2021-03-11,346.2802734375,321.5052490234375,354.3678894042969,0.07705947100184485,-0.022822654672217668
529,529,529,529,2021-03-12,349.84539794921875,319.37939453125,352.2904663085937,0.09539126173961043,-0.006940489718598175
530,530,530,530,2021-03-15,351.6474609375,319.0992126464844,327.5637512207031,0.1020004030128221,0.07352373279108648
531,531,531,531,2021-03-16,354.5926513671875,322.2589111328125,334.8204040527344,0.1003346660631188,0.05905329267609094
532,532,532,532,2021-03-17,351.9186706542969,342.13494873046875,333.41925048828125,0.028596090402724927,0.05548395942622952
533,533,533,533,2021-03-18,352.470947265625,345.8550720214844,331.4385070800781,0.01912903924025633,0.06345804647395803
534,534,534,534,2021-03-19,352.3546447753906,346.2802734375,321.5052490234375,0.017541777005056547,0.0959530080633435
535,535,535,535,2021-03-22,357.7993469238281,349.84539794921875,319.37939453125,0.022735611276395673,0.12029565166208278
536,536,536,536,2021-03-23,362.740234375,351.6474609375,319.0992126464844,0.03154515436547278,0.13676317583667474
537,537,537,537,2021-03-24,354.7960205078125,354.5926513671875,322.2589111328125,0.0005735289206949545,0.1009657398165491
538,538,538,538,2021-03-25,356.13299560546875,351.9186706542969,342.13494873046875,0.011975280945840439,0.04091381756509049
539,539,539,539,2021-03-26,360.2407531738281,352.470947265625,345.8550720214844,0.022043819408320564,0.04159453573504379
540,540,540,540,2021-03-29,360.4732360839844,352.3546447753906,346.2802734375,0.023040965768363675,0.04098692225691014
541,541,541,541,2021-03-30,356.6464538574219,357.7993469238281,349.84539794921875,-0.0032221776711395256,0.01944017542626164
542,542,542,542,2021-03-31,356.31707763671875,362.740234375,351.6474609375,-0.01770731815660953,0.013279256124214323
543,543,543,543,2021-04-01,361.732666015625,354.7960205078125,354.5926513671875,0.019551080358466866,0.020135822389178326
544,544,544,544,2021-04-05,360.0470275878906,356.13299560546875,351.9186706542969,0.01099036604504322,0.02309725971197052
545,545,545,545,2021-04-06,368.8049621582031,360.2407531738281,352.470947265625,0.02377357061609975,0.046341450321772726
546,546,546,546,2021-04-07,370.37445068359375,360.4732360839844,352.3546447753906,0.02746726693823831,0.05114110506387637
547,547,547,547,2021-04-08,371.9439086914063,356.6464538574219,357.7993469238281,0.0428924910609092,0.039532106162813774
548,548,548,548,2021-04-09,378.17333984375,356.31707763671875,362.740234375,0.061339361986221475,0.042545888231398266
549,549,549,549,2021-04-12,378.4349365234375,361.732666015625,354.7960205078125,0.046172967157716016,0.06662677890747215
550,550,550,550,2021-04-13,382.6104431152344,360.0470275878906,356.13299560546875,0.0626679677888351,0.07434707773917659
551,551,551,551,2021-04-14,378.4543151855469,368.8049621582031,360.2407531738281,0.02616383730543337,0.050559415755302206
552,552,552,552,2021-04-15,380.7309265136719,370.37445068359375,360.4732360839844,0.027962176686224804,0.056197488195677936
553,553,553,553,2021-04-16,382.5135803222656,371.9439086914063,356.6464538574219,0.02841738064227517,0.07252876394835761
554,554,554,554,2021-04-19,385.54595947265625,378.17333984375,356.31707763671875,0.01949534473253034,0.08203053872634669
555,555,555,555,2021-04-20,385.6331176757813,378.4349365234375,361.732666015625,0.019020921319979678,0.06607214085311264
556,556,556,556,2021-04-21,382.4845275878906,382.6104431152344,360.0470275878906,-0.000329095897954379,0.062318248119748176
557,557,557,557,2021-04-22,386.3209533691406,378.4543151855469,368.8049621582031,0.020786229322651284,0.04749391415027593
558,558,558,558,2021-04-23,385.3037414550781,380.7309265136719,370.37445068359375,0.01201062121031038,0.04030864100892928
559,559,559,559,2021-04-26,387.7257385253906,382.5135803222656,371.9439086914063,0.01362607361216761,0.042430671574939405
560,560,560,560,2021-04-27,388.5201416015625,385.54595947265625,378.17333984375,0.007714209047798848,0.02735994494505478
561,561,561,561,2021-04-28,391.3491516113281,385.6331176757813,378.4349365234375,0.014822466415741031,0.03412532470318275
562,562,562,562,2021-04-29,403.00384521484375,382.4845275878906,382.6104431152344,0.053647444921123055,0.053300693869109406
563,563,563,563,2021-04-30,409.1654357910156,386.3209533691406,378.4543151855469,0.05913342836479907,0.08114881869007573
564,564,564,564,2021-05-03,420.06451416015625,385.3037414550781,380.7309265136719,0.09021654597436823,0.10331072394527929
565,565,565,565,2021-05-04,420.4519958496094,387.7257385253906,382.5135803222656,0.08440568699071704,0.09918187870710593
566,566,566,566,2021-05-05,418.4175415039063,388.5201416015625,385.54595947265625,0.07695199476428782,0.08525982758634343
567,567,567,567,2021-05-06,416.6155090332031,391.3491516113281,385.6331176757813,0.06456218780044409,0.08034162507658404
568,568,568,568,2021-05-07,418.9794616699219,403.00384521484375,382.4845275878906,0.039641349939381954,0.09541545199797685
569,569,569,569,2021-05-10,417.623046875,409.1654357910156,386.3209533691406,0.020670394769865652,0.08102613444306073
570,570,570,570,2021-05-11,409.1654357910156,420.06451416015625,385.3037414550781,-0.02594620112325219,0.06192956820461992
571,571,571,571,2021-05-12,412.1687316894531,420.4519958496094,387.7257385253906,-0.019700855845429466,0.06304196687334906
572,572,572,572,2021-05-13,409.2235412597656,418.4175415039063,388.5201416015625,-0.021973266730393126,0.05328784132750308
573,573,573,573,2021-05-14,413.9610290527344,416.6155090332031,391.3491516113281,-0.006371534239396737,0.05777929337090648
574,574,574,574,2021-05-17,419.3572998046875,418.9794616699219,403.00384521484375,0.0009018058624155056,0.04057890460356672
575,575,575,575,2021-05-18,419.3572998046875,417.623046875,409.1654357910156,0.0041526753436254005,0.02490890755219466
576,576,576,576,2021-05-19,418.4757080078125,409.1654357910156,420.06451416015625,0.022754297901038223,-0.0037822908119727883
577,577,577,577,2021-05-20,415.5595703125,412.1687316894531,420.4519958496094,0.008226821595971323,-0.011636109675786432
578,578,578,578,2021-05-21,414.3097534179688,409.2235412597656,418.4175415039063,0.012428933444409429,-0.009817437555731945
579,579,579,579,2021-05-24,407.7703247070313,413.9610290527344,416.6155090332031,-0.014954799875411595,-0.02123104909535878
580,580,580,580,2021-05-25,407.906005859375,419.3572998046875,418.9794616699219,-0.02730677145871996,-0.026429591002889552
581,581,581,581,2021-05-26,407.56689453125,419.3572998046875,417.623046875,-0.02811541680311469,-0.02407949565762335
582,582,582,582,2021-05-27,410.7445983886719,418.4757080078125,409.1654357910156,-0.01847445256964897,0.003859472134060793
583,583,583,583,2021-05-28,413.55413818359375,415.5595703125,412.1687316894531,-0.004825859569058122,0.0033612605411912355
584,584,584,584,2021-06-01,409.8047790527344,414.3097534179688,409.2235412597656,-0.010873445117015268,0.0014203430017234453
585,585,585,585,2021-06-02,412.905029296875,407.7703247070313,413.9610290527344,0.012592148762990085,-0.002550964177173376
586,586,586,586,2021-06-03,411.8586730957031,407.906005859375,419.3572998046875,0.009690142286580494,-0.017881235672961515
587,587,587,587,2021-06-04,417.69091796875,407.56689453125,419.3572998046875,0.02484015157596109,-0.003973656442164297
588,588,588,588,2021-06-07,424.2594604492188,410.7445983886719,418.4757080078125,0.03290332268169793,0.013820999237782017
589,589,589,589,2021-06-08,429.5296936035156,413.55413818359375,415.5595703125,0.03862990100906605,0.03361761896257165
590,590,590,590,2021-06-09,428.8999938964844,409.8047790527344,414.3097534179688,0.046595881306920495,0.03521577843183543
591,591,591,591,2021-06-10,434.4415588378906,412.905029296875,407.7703247070313,0.0521585546625325,0.06540749170509574
592,592,592,592,2021-06-11,438.8302307128906,411.8586730957031,407.906005859375,0.06548740958751198,0.07581213419097521
593,593,593,593,2021-06-14,435.0828857421875,417.69091796875,407.56689453125,0.0416383670921443,0.06751282201804965
594,594,594,594,2021-06-15,432.7528991699219,424.2594604492188,410.7445983886719,0.020019444496794492,0.05358147342067876
595,595,595,595,2021-06-16,434.529541015625,429.5296936035156,413.55413818359375,0.011640283516055616,0.05071984752506431
596,596,596,596,2021-06-17,443.859130859375,428.8999938964844,409.8047790527344,0.03487791367630799,0.08309896210912293
597,597,597,597,2021-06-18,446.7619323730469,434.4415588378906,412.905029296875,0.028359104428482107,0.08199682898952787
598,598,598,598,2021-06-21,446.05316162109375,438.8302307128906,411.8586730957031,0.016459510769049057,0.08302481107990389
599,599,599,599,2021-06-22,446.4026794433594,435.0828857421875,417.69091796875,0.026017556819919463,0.06873925249377222
600,600,600,600,2021-06-23,443.4222412109375,432.7528991699219,424.2594604492188,0.024654582468380593,0.045167598010492416
601,601,601,601,2021-06-24,446.3929748535156,434.529541015625,429.5296936035156,0.02730178898806801,0.03925987306844014
602,602,602,602,2021-06-25,444.6163635253906,443.859130859375,428.8999938964844,0.001706020251401652,0.03664343635476808
603,603,603,603,2021-06-28,450.0044555664063,446.7619323730469,434.4415588378906,0.00725783232276811,0.03582276237601589
604,604,604,604,2021-06-29,449.9267272949219,446.05316162109375,438.8302307128906,0.00868408971645973,0.02528653635371647
605,605,605,605,2021-06-30,452.8780517578125,446.4026794433594,435.0828857421875,0.014505675285210184,0.04090063433607383
606,606,606,606,2021-07-01,452.4217224121094,443.4222412109375,432.7528991699219,0.02029551151199649,0.04545047134268754
607,607,607,607,2021-07-02,460.40185546875,446.3929748535156,434.529541015625,0.03138239489506178,0.05954097940649494
608,608,608,608,2021-07-06,462.7027587890625,444.6163635253906,443.859130859375,0.04067865411039695,0.04245407296951065
609,609,609,609,2021-07-07,464.2269592285156,450.0044555664063,446.7619323730469,0.03160525076181275,0.03909246869512928
610,610,610,610,2021-07-08,460.7027893066406,449.9267272949219,446.05316162109375,0.023950704321362037,0.03284278410292085
611,611,611,611,2021-07-09,463.625,452.8780517578125,446.4026794433594,0.02373033579453465,0.038580235625189196
612,612,612,612,2021-07-12,466.1005859375,452.4217224121094,443.4222412109375,0.03023476293857219,0.05114390442985095
613,613,613,613,2021-07-13,471.5080871582031,460.40185546875,446.3929748535156,0.024122908188859205,0.05626233771472111
614,614,614,614,2021-07-14,471.1585998535156,462.7027587890625,444.6163635253906,0.01827488793579457,0.05969693989143798
615,615,615,615,2021-07-15,470.6925659179688,464.2269592285156,450.0044555664063,0.013927684639854165,0.04597312336724091
616,616,616,616,2021-07-16,468.5956115722656,460.7027893066406,449.9267272949219,0.017132134748964134,0.04149316576409223
617,617,617,617,2021-07-19,464.5278625488281,463.625,452.8780517578125,0.0019473983258626593,0.02572394653659571
618,618,618,618,2021-07-20,461.1106262207031,466.1005859375,452.4217224121094,-0.010705757227831514,0.019205319678879285
619,619,619,619,2021-07-21,456.6448059082031,471.5080871582031,460.40185546875,-0.03152285539699129,-0.008160370154724261
620,620,620,620,2021-07-22,523.0974731445312,471.1585998535156,462.7027587890625,0.11023649638818767,0.13052594394191108
621,621,621,621,2021-07-23,510.1175842285156,470.6925659179688,464.2269592285156,0.0837595941921414,0.0988538560454657
622,622,622,622,2021-07-26,518.728759765625,468.5956115722656,460.7027893066406,0.10698595325113924,0.12595098576744812
623,623,623,623,2021-07-27,522.3112182617188,464.5278625488281,463.625,0.12439158201585121,0.12658122030028318
624,624,624,624,2021-07-28,509.2632751464844,461.1106262207031,466.1005859375,0.10442754121813236,0.09260380808612001
625,625,625,625,2021-07-29,510.8166809082031,456.6448059082031,471.5080871582031,0.11863022265688472,0.08336780390536758
626,626,626,626,2021-07-30,510.1563720703125,523.0974731445312,471.1585998535156,-0.02473936835600643,0.0827699467417582
627,627,627,627,2021-08-02,514.8843383789062,510.1175842285156,470.6925659179688,0.009344422340585856,0.09388670155593459
628,628,628,628,2021-08-03,524.6993408203125,518.728759765625,468.5956115722656,0.011510025118686595,0.11972738937909311
629,629,629,629,2021-08-04,521.0198974609375,522.3112182617188,464.5278625488281,-0.0024723206311341173,0.12161172551015986
630,630,630,630,2021-08-05,519.8548583984375,509.2632751464844,461.1106262207031,0.02079785401550227,0.12739726399108697
631,631,631,631,2021-08-06,517.8744506835938,510.8166809082031,456.6448059082031,0.013816639195968206,0.1340859328370403
632,632,632,632,2021-08-09,514.0202026367188,510.1563720703125,523.0974731445312,0.007573816143324974,-0.017352923640111872
633,633,633,633,2021-08-10,503.7878723144531,514.8843383789062,510.1175842285156,-0.0215513761777838,-0.012408338998224022
634,634,634,634,2021-08-11,500.2929382324219,524.6993408203125,518.728759765625,-0.046515024298932395,-0.03554038827832273
635,635,635,635,2021-08-12,501.409423828125,521.0198974609375,522.3112182617188,-0.03763862710115162,-0.04001789297797609
636,636,636,636,2021-08-13,501.93359375,519.8548583984375,509.2632751464844,-0.0344735926940245,-0.014392715426762459
637,637,637,637,2021-08-16,498.21533203125,517.8744506835938,510.8166809082031,-0.03796116727981802,-0.02466902383561287
638,638,638,638,2021-08-17,512.3504638671875,514.0202026367188,510.1563720703125,-0.003248391329691236,0.0043008220949412035
639,639,639,639,2021-08-18,510.28265380859375,503.7878723144531,514.8843383789062,0.01289189726680573,-0.008937317038620218
640,640,640,640,2021-08-19,503.1956481933594,500.2929382324219,524.6993408203125,0.005802020654525064,-0.04098288477613554
641,641,641,641,2021-08-20,494.6524658203125,501.409423828125,521.0198974609375,-0.013475929423553579,-0.0506073410422907
642,642,642,642,2021-08-23,494.6524658203125,501.93359375,519.8548583984375,-0.01450615782715281,-0.04847967114468876
643,643,643,643,2021-08-24,486.9441528320313,498.21533203125,517.8744506835938,-0.022623107870377024,-0.05972547556793828
644,644,644,644,2021-08-25,497.1959838867188,512.3504638671875,514.0202026367188,-0.029578347340770805,-0.03273065662341368
645,645,645,645,2021-08-26,495.6912841796875,510.28265380859375,503.7878723144531,-0.028594680849918674,-0.01607142327100708
646,646,646,646,2021-08-27,496.9338684082031,503.1956481933594,500.2929382324219,-0.012444026111191775,-0.006714205953189389
647,647,647,647,2021-08-30,502.1568298339844,494.6524658203125,501.409423828125,0.015170982724662885,0.0014906102086258421
648,648,648,648,2021-08-31,501.8074035644531,494.6524658203125,501.93359375,0.014464575107848932,-0.0002514081287209313
649,649,649,649,2021-09-01,500.3609008789063,486.9441528320313,498.21533203125,0.027552950310306024,0.004306509072911746
650,650,650,650,2021-09-02,502.1956787109375,497.1959838867188,512.3504638671875,0.01005578280245678,-0.019819997974828252
651,651,651,651,2021-09-03,499.4871215820313,495.6912841796875,510.28265380859375,0.007657664202479264,-0.021155985111365072
652,652,652,652,2021-09-07,499.0212097167969,496.9338684082031,503.1956481933594,0.004200440825818497,-0.008295855680688247
653,653,653,653,2021-09-08,506.1566467285156,502.1568298339844,494.6524658203125,0.007965274306542147,0.023257098070106785
654,654,654,654,2021-09-09,501.059814453125,501.8074035644531,494.6524658203125,-0.0014897929086294948,0.01295323297779749
655,655,655,655,2021-09-10,495.9630126953125,500.3609008789063,486.9441528320313,-0.008789432139619024,0.01852134338368816
656,656,656,656,2021-09-13,496.1864013671875,502.1956787109375,497.1959838867188,-0.011966007670904166,-0.002030552442598421
657,657,657,657,2021-09-14,493.073974609375,499.4871215820313,495.6912841796875,-0.012839464113396648,-0.005280120215637507
658,658,658,658,2021-09-15,491.7123718261719,499.0212097167969,496.9338684082031,-0.014646347185869879,-0.01050742747472
659,659,659,659,2021-09-16,497.2075805664063,506.1566467285156,502.1568298339844,-0.017680428025494854,-0.009855983178032823
660,660,660,660,2021-09-17,489.7476501464844,501.059814453125,501.8074035644531,-0.02257647486455716,-0.024032633501031575
661,661,661,661,2021-09-20,483.4451904296875,495.9630126953125,500.3609008789063,-0.02523942702419857,-0.033807018932745514
662,662,662,662,2021-09-21,484.5052490234375,496.1864013671875,502.1956787109375,-0.023541863121528284,-0.03522616867773287
663,663,663,663,2021-09-22,481.9472961425781,493.073974609375,499.4871215820313,-0.022565941501195064,-0.035115671018502104
664,664,664,664,2021-09-23,479.31158447265625,491.7123718261719,499.0212097167969,-0.02521959597530632,-0.039496568202634474
665,665,665,665,2021-09-24,476.4229431152344,497.2075805664063,506.1566467285156,-0.04180273644962251,-0.05874407420205108
666,666,666,666,2021-09-27,473.8843994140625,489.7476501464844,501.059814453125,-0.03239066226796017,-0.05423587015997833
667,667,667,667,2021-09-28,471.6279296875,483.4451904296875,495.9630126953125,-0.02444384798136945,-0.049066326288251694
668,668,668,668,2021-09-29,469.7702941894531,484.5052490234375,496.1864013671875,-0.03041237399116714,-0.0532382731669947
669,669,669,669,2021-09-30,463.8956604003906,481.9472961425781,493.073974609375,-0.03745562198744479,-0.05917634211398026
670,670,670,670,2021-10-01,462.0574645996094,479.31158447265625,491.7123718261719,-0.035997710950445794,-0.060309459199546
671,671,671,671,2021-10-04,458.011474609375,476.4229431152344,497.2075805664063,-0.03864521801882681,-0.0788324786045701
672,672,672,672,2021-10-05,461.6197814941406,473.8843994140625,489.7476501464844,-0.02588103329648861,-0.057433391755796426
673,673,673,673,2021-10-06,469.4395751953125,471.6279296875,483.4451904296875,-0.004640001904970936,-0.02897043038514202
674,674,674,674,2021-10-07,469.4881591796875,469.7702941894531,484.5052490234375,-0.0006005807801288121,-0.030994689683998766
675,675,675,675,2021-10-08,467.1636352539063,463.8956604003906,481.9472961425781,0.0070446333787539395,-0.0306748497335656
676,676,676,676,2021-10-11,466.3467102050781,462.0574645996094,479.31158447265625,0.00928292676579856,-0.02704894829913662
677,677,677,677,2021-10-12,466.9010620117188,458.011474609375,476.4229431152344,0.01940909321087525,-0.01998619344663355
678,678,678,678,2021-10-13,463.2343444824219,461.6197814941406,473.8843994140625,0.0034976035538496486,-0.02247395133667396
679,679,679,679,2021-10-14,464.4014587402344,469.4395751953125,471.6279296875,-0.01073219370774603,-0.015322398213468591
680,680,680,680,2021-10-15,442.44970703125,469.4881591796875,469.7702941894531,-0.057591339887422044,-0.05815733241571264
681,681,681,681,2021-10-18,447.3030090332031,467.1636352539063,463.8956604003906,-0.04251321105057504,-0.03576806765742602
682,682,682,682,2021-10-19,452.6231689453125,466.3467102050781,462.0574645996094,-0.029427764706929427,-0.020418013725786333
683,683,683,683,2021-10-20,446.0191345214844,466.9010620117188,458.011474609375,-0.044724523435995756,-0.026183492669301645
684,684,684,684,2021-10-21,455.1422119140625,463.2343444824219,461.6197814941406,-0.01746876643483941,-0.014032261700553494
685,685,685,685,2021-10-22,451.6116333007813,464.4014587402344,469.4395751953125,-0.027540450613888212,-0.03797707487084745
686,686,686,686,2021-10-25,453.4692687988281,442.44970703125,469.4881591796875,0.02490579515018143,-0.03411990285090116
687,687,687,687,2021-10-26,453.02191162109375,447.3030090332031,467.1636352539063,0.012785298717867821,-0.0302714564354446
688,688,688,688,2021-10-27,467.1150207519531,452.6231689453125,466.3467102050781,0.032017476790702215,0.0016475093102663596
689,689,689,689,2021-10-28,466.2007751464844,446.0191345214844,466.9010620117188,0.04524837403366577,-0.0014998613672394523
690,690,690,690,2021-10-29,475.5767211914063,455.1422119140625,463.2343444824219,0.04489697668649151,0.026643915452285283
691,691,691,691,2021-11-01,474.0303039550781,451.6116333007813,464.4014587402344,0.04964148175378291,0.020733882363254352
692,692,692,692,2021-11-02,473.5343017578125,453.4692687988281,442.44970703125,0.04424783406411126,0.07025565670533274
693,693,693,693,2021-11-03,471.9683837890625,453.02191162109375,447.3030090332031,0.04182241892046834,0.055142429757338185
694,694,694,694,2021-11-04,495.4277038574219,467.1150207519531,452.6231689453125,0.06061180190671567,0.09456991565820871
695,695,695,695,2021-11-05,482.2974853515625,466.2007751464844,446.0191345214844,0.03452742050894364,0.0813381041802157
696,696,696,696,2021-11-08,483.0658264160156,475.5767211914063,455.1422119140625,0.015747417589842883,0.06135140571673792
697,697,697,697,2021-11-09,484.8359375,474.0303039550781,451.6116333007813,0.02279523788830562,0.0735683090277941
698,698,698,698,2021-11-10,481.5874938964844,473.5343017578125,453.4692687988281,0.01700656554082247,0.06200690329498437
699,699,699,699,2021-11-11,493.073974609375,471.9683837890625,453.02191162109375,0.044718230172267726,0.08841087364838263
700,700,700,700,2021-11-12,499.2403259277344,495.4277038574219,467.1150207519531,0.007695617424353207,0.06877386456994361
701,701,701,701,2021-11-15,503.1501770019531,482.2974853515625,466.2007751464844,0.043236160842079485,0.07925641445760978
702,702,702,702,2021-11-16,510.8630981445313,483.0658264160156,475.5767211914063,0.05754344482355633,0.07419702306859377
703,703,703,703,2021-11-17,516.92236328125,484.8359375,474.0303039550781,0.06617996583895969,0.0904837917920045
704,704,704,704,2021-11-18,522.125732421875,481.5874938964844,473.5343017578125,0.08417626919129306,0.10261438397109912
705,705,705,705,2021-11-19,520.9197387695312,493.073974609375,471.9683837890625,0.05647380635373489,0.10371744519723314
706,706,706,706,2021-11-22,518.7508544921875,499.2403259277344,495.4277038574219,0.03908043391366034,0.04707679940619092
707,707,707,707,2021-11-23,517.340576171875,503.1501770019531,482.2974853515625,0.028203108770578522,0.07265866375970931
708,708,708,708,2021-11-24,519.3538208007812,510.8630981445313,483.0658264160156,0.0166203483616032,0.07512018528405373
709,709,709,709,2021-11-26,515.3661499023438,516.92236328125,484.8359375,-0.0030105359904104567,0.06297019267954695
710,710,710,710,2021-11-29,519.3247680664062,522.125732421875,481.5874938964844,-0.005364539959516135,0.07836016227205711
711,711,711,711,2021-11-30,509.7834777832031,520.9197387695312,493.073974609375,-0.021378074504592948,0.03388843060935387
712,712,712,712,2021-12-01,497.6354675292969,518.7508544921875,499.2403259277344,-0.04070429336171555,-0.003214600894779873
713,713,713,713,2021-12-02,510.619873046875,517.340576171875,503.1501770019531,-0.012990867978558085,0.014845857929396855
714,714,714,714,2021-12-03,507.4783630371094,519.3538208007812,510.8630981445313,-0.022865833056472606,-0.006625522805846384
715,715,715,715,2021-12-06,502.9168090820313,515.3661499023438,516.92236328125,-0.02415630289779691,-0.027094115468938362
716,716,716,716,2021-12-07,522.7094116210938,519.3247680664062,522.125732421875,0.006517392897106511,0.0011178901229620397
717,717,717,717,2021-12-08,519.5386962890625,509.7834777832031,520.9197387695312,0.019136003678032143,-0.0026511617389100017
718,718,718,718,2021-12-09,515.7649536132812,497.6354675292969,518.7508544921875,0.036431257952724394,-0.005755944020235271
719,719,719,719,2021-12-10,519.7818603515625,510.619873046875,517.340576171875,0.017942872552174194,0.0047189110851348914
720,720,720,720,2021-12-13,522.6412353515625,507.4783630371094,519.3538208007812,0.029878854782512843,0.006329816820664691
721,721,721,721,2021-12-14,509.7121276855469,502.9168090820313,515.3661499023438,0.013511814440879455,-0.010970883939250275
722,722,722,722,2021-12-15,510.46234130859375,522.7094116210938,519.3247680664062,-0.02342997856977136,-0.017065288048574767
723,723,723,723,2021-12-16,518.52978515625,519.5386962890625,509.7834777832031,-0.001941936452508508,0.017156906322425947
724,724,724,724,2021-12-17,514.807861328125,515.7649536132812,497.6354675292969,-0.0018556753002528792,0.03450797806693129
725,725,725,725,2021-12-20,516.9805297851562,519.7818603515625,510.619873046875,-0.005389435030517475,0.01245673557577609
726,726,726,726,2021-12-21,516.3472290039062,522.6412353515625,507.4783630371094,-0.012042689940877871,0.01747634305770074
