,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DVA,DVA_6m,DVA_12m,DVA_6m_ret,DVA_12m_ret
628,628,628,628,2021-08-03,123.1500015258789,119.73999786376952,119.37000274658205,0.028478400893150235,0.031666236846133344
629,629,629,629,2021-08-04,133.77999877929688,120.3499984741211,117.81999969482422,0.11159119630619396,0.13546086509770872
630,630,630,630,2021-08-05,130.1300048828125,118.83999633789062,119.41000366210938,0.09500175776530373,0.08977473320440699
631,631,631,631,2021-08-06,133.1699981689453,119.01000213623048,120.0999984741211,0.11898156271357685,0.10882597719300158
632,632,632,632,2021-08-09,132.55999755859375,120.25,120.11000061035156,0.10237004206730771,0.103654956997554
633,633,633,633,2021-08-10,132.75,121.37000274658205,120.61000061035156,0.09376284910513788,0.10065499816112689
634,634,634,634,2021-08-11,132.75,123.1500015258789,119.73999786376952,0.07795370162544213,0.10865209928458675
635,635,635,635,2021-08-12,131.27000427246094,133.77999877929688,120.3499984741211,-0.0187621059182157,0.09073540454334106
636,636,636,636,2021-08-13,130.27999877929688,130.1300048828125,118.83999633789062,0.0011526465139184427,0.09626390772412674
637,637,637,637,2021-08-16,131.61000061035156,133.1699981689453,119.01000213623048,-0.011714331906910957,0.10587344129023624
638,638,638,638,2021-08-17,132.61000061035156,132.55999755859375,120.25,0.00037721071725060895,0.10278586786155142
639,639,639,639,2021-08-18,130.9199981689453,132.75,121.37000274658205,-0.013785324527718967,0.07868497327386126
640,640,640,640,2021-08-19,132.14999389648438,132.75,123.1500015258789,-0.00451981998881823,0.0730815449378146
641,641,641,641,2021-08-20,132.64999389648438,131.27000427246094,133.77999877929688,0.010512604396349046,-0.00844674011902724
642,642,642,642,2021-08-23,132.42999267578125,130.27999877929688,130.1300048828125,0.01650287010001139,0.017674538589620425
643,643,643,643,2021-08-24,131.77000427246094,131.61000061035156,133.1699981689453,0.0012157409115367557,-0.010512832587924792
644,644,644,644,2021-08-25,130.77000427246094,132.61000061035156,132.55999755859375,-0.013875245678469539,-0.013503268852593342
645,645,645,645,2021-08-26,129.9600067138672,130.9199981689453,132.75,-0.007332657107429141,-0.021016898577271625
646,646,646,646,2021-08-27,130.80999755859375,132.14999389648438,132.75,-0.010139965189406408,-0.014613954360875758
647,647,647,647,2021-08-30,131.13999938964844,132.64999389648438,131.27000427246094,-0.01138329872833832,-0.0009903624482456852
648,648,648,648,2021-08-31,130.77000427246094,132.42999267578125,130.27999877929688,-0.012534837235733565,0.003761172073651675
649,649,649,649,2021-09-01,130.77000427246094,131.77000427246094,131.61000061035156,-0.0075889805538162936,-0.006382465876415777
650,650,650,650,2021-09-02,133.52000427246094,130.77000427246094,132.61000061035156,0.021029287375951666,0.006862255168697651
651,651,651,651,2021-09-03,132.1699981689453,129.9600067138672,130.9199981689453,0.017005165750290097,0.009547815593359044
652,652,652,652,2021-09-07,130.99000549316406,130.80999755859375,132.14999389648438,0.0013761022699330105,-0.008777816548587558
653,653,653,653,2021-09-08,129.07000732421875,131.13999938964844,132.64999389648438,-0.0157845971867,-0.02698821512995564
654,654,654,654,2021-09-09,129.08999633789062,130.77000427246094,132.42999267578125,-0.012847043509075617,-0.025220845145462634
655,655,655,655,2021-09-10,123.0500030517578,130.77000427246094,131.77000427246094,-0.059034954259223116,-0.06617591969317071
656,656,656,656,2021-09-13,124.5999984741211,133.52000427246094,130.77000427246094,-0.06680651222971568,-0.047182118198027756
657,657,657,657,2021-09-14,122.33000183105467,132.1699981689453,129.9600067138672,-0.07444954584407826,-0.058710406960900574
658,658,658,658,2021-09-15,121.93000030517578,130.99000549316406,130.80999755859375,-0.06916562186464748,-0.06788469856396373
659,659,659,659,2021-09-16,121.26000213623048,129.07000732421875,131.13999938964844,-0.06050983764469653,-0.07533931141834238
660,660,660,660,2021-09-17,121.5500030517578,129.08999633789062,130.77000427246094,-0.0584088116820225,-0.07050547464610579
661,661,661,661,2021-09-20,119.9499969482422,123.0500030517578,130.77000427246094,-0.025193059948252605,-0.08274074306578072
662,662,662,662,2021-09-21,119.8499984741211,124.5999984741211,133.52000427246094,-0.03812199083603163,-0.10238170581873884
663,663,663,663,2021-09-22,121.11000061035156,122.33000183105467,132.1699981689453,-0.009973033617607596,-0.08368009163816736
664,664,664,664,2021-09-23,122.0999984741211,121.93000030517578,130.99000549316406,0.0013942275774609936,-0.06786782690460236
665,665,665,665,2021-09-24,121.0,121.26000213623048,129.07000732421875,-0.0021441706387105297,-0.06252426486617613
