,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TXT,TXT_6m,TXT_12m,TXT_6m_ret,TXT_12m_ret
483,483,483,483,2021-01-05,46.86655807495117,47.9029426574707,46.57756423950195,-0.021635092230767206,0.006204571668093406
484,484,484,484,2021-01-06,47.43457794189453,47.53423309326172,46.82670593261719,-0.002096492251629778,0.012981310497305998
485,485,485,485,2021-01-07,48.63040542602539,47.34489059448242,47.20537567138672,0.027152134378208626,0.030187870223908453
486,486,486,486,2021-01-08,48.251731872558594,48.27165603637695,46.95624542236328,-0.0004127507828475263,0.027589225640649806
487,487,487,487,2021-01-11,48.421146392822266,48.16203689575195,46.65729141235352,0.00537995304540706,0.037804487296099865
488,488,488,488,2021-01-12,49.57710266113281,46.21881866455078,48.14211654663086,0.07266053295208486,0.029807291773555677
489,489,489,489,2021-01-13,48.76992416381836,46.86655807495117,47.9029426574707,0.04061245730533991,0.018098710815053654
490,490,490,490,2021-01-14,50.01557540893555,47.43457794189453,47.53423309326172,0.05441173040904124,0.05220116438621103
491,491,491,491,2021-01-15,48.76992416381836,48.63040542602539,47.34489059448242,0.0028689610249126307,0.030098993818395536
492,492,492,492,2021-01-19,49.198429107666016,48.251731872558594,48.27165603637695,0.01961996385140785,0.019199114913121207
493,493,493,493,2021-01-20,49.45752716064453,48.421146392822266,48.16203689575195,0.021403474412078127,0.026898577144830904
494,494,494,494,2021-01-21,48.98915100097656,49.57710266113281,46.21881866455078,-0.011859338860017554,0.05993948821003925
495,495,495,495,2021-01-22,49.55718231201172,48.76992416381836,46.86655807495117,0.0161422877252988,0.05741032300169291
496,496,496,496,2021-01-25,49.78638458251953,50.01557540893555,47.43457794189453,-0.004582389076644877,0.049580005613328426
497,497,497,497,2021-01-26,49.41766357421875,48.76992416381836,48.63040542602539,0.013281534091064584,0.016188599319635566
498,498,498,498,2021-01-27,45.73052597045898,49.198429107666016,48.251731872558594,-0.07048808671548978,-0.052251096577394796
499,499,499,499,2021-01-28,46.74698257446289,49.45752716064453,48.421146392822266,-0.05480550164543074,-0.03457505538546157
500,500,500,500,2021-01-29,45.10270309448242,48.98915100097656,49.57710266113281,-0.07933282833206612,-0.09025133229817006
501,501,501,501,2021-02-01,45.18243408203125,49.55718231201172,48.76992416381836,-0.08827677494731401,-0.07355947632267623
502,502,502,502,2021-02-02,45.74048614501953,49.78638458251953,50.01557540893555,-0.08126515856547156,-0.08547515906719427
503,503,503,503,2021-02-03,46.13909149169922,49.41766357421875,48.76992416381836,-0.0663441337649554,-0.053943751548232166
504,504,504,504,2021-02-04,47.11568832397461,45.73052597045898,49.198429107666016,0.030289665909603025,-0.042333481403106
505,505,505,505,2021-02-05,47.89297866821289,46.74698257446289,49.45752716064453,0.024514867712040145,-0.031634183556120465
506,506,506,506,2021-02-08,49.56714630126953,45.10270309448242,48.98915100097656,0.0989839388879834,0.011798434724485052
507,507,507,507,2021-02-09,49.108734130859375,45.18243408203125,49.55718231201172,0.08689881651129516,-0.009049105704374338
508,508,508,508,2021-02-10,49.14859771728516,45.74048614501953,49.78638458251953,0.07450973654849813,-0.012810467572258677
509,509,509,509,2021-02-11,50.46401596069336,46.13909149169922,49.41766357421875,0.0937366629720533,0.021173651500199453
510,510,510,510,2021-02-12,50.713138580322266,47.11568832397461,45.73052597045898,0.07635355407759392,0.10895594363121819
511,511,511,511,2021-02-16,51.1217155456543,47.89297866821289,46.74698257446289,0.06741566232096474,0.09358321607652287
512,512,512,512,2021-02-17,50.60352325439453,49.56714630126953,45.10270309448242,0.02090854589097968,0.12196209500767252
513,513,513,513,2021-02-18,48.8596076965332,49.108734130859375,45.18243408203125,-0.005072955732524642,0.08138502692940008
514,514,514,514,2021-02-19,50.633426666259766,49.14859771728516,45.74048614501953,0.03021101349657429,0.10697176470156533
515,515,515,515,2021-02-22,50.434120178222656,50.46401596069336,46.13909149169922,-0.00059241782290953,0.09308871387933904
516,516,516,516,2021-02-23,52.018592834472656,50.713138580322266,47.11568832397461,0.025741933761065594,0.10406097597014674
517,517,517,517,2021-02-24,53.29414367675781,51.1217155456543,47.89297866821289,0.04249521182761229,0.11277571699940503
518,518,518,518,2021-02-25,50.39426040649414,50.60352325439453,49.56714630126953,-0.00413534146324912,0.016686740450971405
519,519,519,519,2021-02-26,50.16505432128906,48.8596076965332,49.108734130859375,0.026718319820821845,0.021509823234598713
520,520,520,520,2021-03-01,51.380821228027344,50.633426666259766,49.14859771728516,0.01476089237834688,0.04541784739378496
521,521,521,521,2021-03-02,51.25126647949219,50.434120178222656,50.46401596069336,0.016202251538877332,0.01560023521338505
522,522,522,522,2021-03-03,50.89252471923828,52.018592834472656,50.713138580322266,-0.02164741593102326,0.0035372714830477214
523,523,523,523,2021-03-04,49.82624053955078,53.29414367675781,51.1217155456543,-0.065070998386628,-0.025340992419289776
524,524,524,524,2021-03-05,51.72960662841797,50.39426040649414,50.60352325439453,0.026497982332760683,0.022253062664478573
525,525,525,525,2021-03-08,51.93886947631836,50.16505432128906,48.8596076965332,0.035359578077373444,0.0630226464139958
526,526,526,526,2021-03-09,50.812801361083984,51.380821228027344,50.633426666259766,-0.011055095137979531,0.00354261417080326
527,527,527,527,2021-03-10,52.566680908203125,51.25126647949219,50.434120178222656,0.02566598874658621,0.04228408709112963
528,528,528,528,2021-03-11,53.05516052246094,50.89252471923828,52.018592834472656,0.04249417404920264,0.019926869057890872
529,529,529,529,2021-03-12,54.889461517333984,49.82624053955078,53.29414367675781,0.10161755980293452,0.029934205346316745
530,530,530,530,2021-03-15,55.12872314453125,51.72960662841797,50.39426040649414,0.0657093053216058,0.09394845166587662
531,531,531,531,2021-03-16,53.7430305480957,51.93886947631836,50.16505432128906,0.03473624069926973,0.07132407759176318
532,532,532,532,2021-03-17,55.2583236694336,50.812801361083984,51.380821228027344,0.0874882350366597,0.07546594913689608
533,533,533,533,2021-03-18,55.178558349609375,52.566680908203125,51.25126647949219,0.04968693849945294,0.07662819165041834
534,534,534,534,2021-03-19,55.13869094848633,53.05516052246094,50.89252471923828,0.039271022941177014,0.0834339866743321
535,535,535,535,2021-03-22,54.25144577026367,54.889461517333984,49.82624053955078,-0.01162364740759625,0.08881274570976871
536,536,536,536,2021-03-23,52.01838302612305,55.12872314453125,51.72960662841797,-0.056419592927153595,0.005582420136681199
537,537,537,537,2021-03-24,52.40717697143555,53.7430305480957,51.93886947631836,-0.024856312772772893,0.009016513063125453
538,538,538,538,2021-03-25,54.00221252441406,55.2583236694336,50.812801361083984,-0.02273161872469831,0.0627678671102112
539,539,539,539,2021-03-26,54.53057861328125,55.178558349609375,52.566680908203125,-0.011743324865839178,0.03736012377322573
540,540,540,540,2021-03-29,53.79286193847656,55.13869094848633,53.05516052246094,-0.024408069666853605,0.013904423410486588
541,541,541,541,2021-03-30,55.118751525878906,54.25144577026367,54.889461517333984,0.015986776818593507,0.004177304754074074
542,542,542,542,2021-03-31,55.90630722045898,52.01838302612305,55.12872314453125,0.07474135042574193,0.014104880932742203
543,543,543,543,2021-04-01,56.85335922241211,52.40717697143555,53.7430305480957,0.08483918630839327,0.05787408418535156
544,544,544,544,2021-04-05,57.38172149658203,54.00221252441406,55.2583236694336,0.06258093537630738,0.03842675068919976
545,545,545,545,2021-04-06,56.70381927490234,54.53057861328125,55.178558349609375,0.03985361455694836,0.027642275748289036
546,546,546,546,2021-04-07,56.89323806762695,53.79286193847656,55.13869094848633,0.05763545603311315,0.03182061614012244
547,547,547,547,2021-04-08,57.710697174072266,55.118751525878906,54.25144577026367,0.04702475249237836,0.06376330353401727
548,548,548,548,2021-04-09,58.19918441772461,55.90630722045898,52.01838302612305,0.041012853670051586,0.1188195601639066
549,549,549,549,2021-04-12,58.2490234375,56.85335922241211,52.40717697143555,0.024548491666569916,0.11147035203305355
550,550,550,550,2021-04-13,57.73063278198242,57.38172149658203,54.00221252441406,0.006080530111338245,0.06904199074959694
551,551,551,551,2021-04-14,58.38858795166016,56.70381927490234,54.53057861328125,0.029711731913330208,0.07074946638177204
552,552,552,552,2021-04-15,57.75057220458984,56.89323806762695,53.79286193847656,0.015069174581763045,0.07357314936393888
553,553,553,553,2021-04-16,58.35867691040039,57.710697174072266,55.118751525878906,0.011228069804348983,0.05878081950024394
554,554,554,554,2021-04-19,58.877071380615234,58.19918441772461,55.90630722045898,0.01164770554214467,0.05313826485518791
555,555,555,555,2021-04-20,58.039676666259766,58.2490234375,56.85335922241211,-0.0035939962403809256,0.020866268239432273
556,556,556,556,2021-04-21,59.016639709472656,57.73063278198242,57.38172149658203,0.022275988769199673,0.028491968701009007
557,557,557,557,2021-04-22,58.906982421875,58.38858795166016,56.70381927490234,0.008878352575404147,0.03885387572028698
558,558,558,558,2021-04-23,60.24283218383789,57.75057220458984,56.89323806762695,0.04315558935795227,0.05887508304992939
559,559,559,559,2021-04-26,60.71137619018555,58.35867691040039,57.710697174072266,0.04031447257444376,0.05199519609098391
560,560,560,560,2021-04-27,60.990509033203125,58.877071380615234,58.19918441772461,0.03589576728308064,0.047961576152747876
561,561,561,561,2021-04-28,61.558738708496094,58.039676666259766,58.2490234375,0.0606320063165009,0.05682009887337158
562,562,562,562,2021-04-29,62.944435119628906,59.016639709472656,57.73063278198242,0.06655403339620847,0.09031257906588719
563,563,563,563,2021-04-30,64.04102325439453,58.906982421875,58.38858795166016,0.08715504718525557,0.09680719299829632
564,564,564,564,2021-05-03,65.35694122314453,60.24283218383789,57.75057220458984,0.08489157720374685,0.13171071260745304
565,565,565,565,2021-05-04,65.297119140625,60.71137619018555,58.35867691040039,0.07553350357392774,0.11889306950665413
566,566,566,566,2021-05-05,65.49649810791016,60.990509033203125,58.877071380615234,0.07388016834314293,0.11242792095590382
567,567,567,567,2021-05-06,67.10150909423828,61.558738708496094,58.039676666259766,0.09004035011161138,0.1561316835048192
568,568,568,568,2021-05-07,67.86914825439453,62.944435119628906,59.016639709472656,0.07823905521442787,0.15000021330426527
569,569,569,569,2021-05-10,67.83924102783203,64.04102325439453,58.906982421875,0.05930913624458456,0.15163327399775373
570,570,570,570,2021-05-11,66.92207336425781,65.35694122314453,60.24283218383789,0.02394745090302708,0.11087196498394114
571,571,571,571,2021-05-12,64.1108169555664,65.297119140625,60.71137619018555,-0.018167756873067487,0.05599347237215824
572,572,572,572,2021-05-13,66.50338745117188,65.49649810791016,60.990509033203125,0.01537317829730056,0.09038911964101737
573,573,573,573,2021-05-14,67.77942657470703,67.10150909423828,61.558738708496094,0.010102864892601371,0.1010528804962727
574,574,574,574,2021-05-17,68.07847595214844,67.86914825439453,62.944435119628906,0.0030842835535416224,0.081564650199212
575,575,575,575,2021-05-18,66.17440795898438,67.83924102783203,64.04102325439453,-0.02454085634838743,0.03331278290347206
576,576,576,576,2021-05-19,66.29402160644531,66.92207336425781,65.35694122314453,-0.009384822170616314,0.01433788616424625
577,577,577,577,2021-05-20,66.96195220947266,64.1108169555664,65.297119140625,0.044471984437233214,0.02549627136324717
578,578,578,578,2021-05-21,66.40367889404297,66.50338745117188,65.49649810791016,-0.0014993004258935239,0.01385082885863853
579,579,579,579,2021-05-24,67.20121765136719,67.77942657470703,67.10150909423828,-0.00853074380472274,0.001485936135785959
580,580,580,580,2021-05-25,66.68282318115234,68.07847595214844,67.86914825439453,-0.02050064651824879,-0.017479592771600383
581,581,581,581,2021-05-26,67.22115325927734,66.17440795898438,67.83924102783203,0.015817977562288865,-0.009111065501176685
582,582,582,582,2021-05-27,68.3177490234375,66.29402160644531,66.92207336425781,0.03052654474646377,0.02085523638191855
583,583,583,583,2021-05-28,68.25794219970703,66.96195220947266,64.1108169555664,0.019354124954126473,0.06468682573511564
584,584,584,584,2021-06-01,68.84610748291016,66.40367889404297,66.50338745117188,0.0367815252038135,0.03522707822151694
585,585,585,585,2021-06-02,68.33769226074219,67.20121765136719,67.77942657470703,0.016911518110741763,0.008236506477667493
586,586,586,586,2021-06-03,68.17818450927734,66.68282318115234,68.07847595214844,0.022424985277882836,0.0014646120632750836
587,587,587,587,2021-06-04,68.88597869873047,67.22115325927734,66.17440795898438,0.024766392106243096,0.040976123903167405
588,588,588,588,2021-06-07,69.75328826904297,68.3177490234375,66.29402160644531,0.021012683616273398,0.05218067298939277
589,589,589,589,2021-06-08,70.06232452392578,68.25794219970703,66.96195220947266,0.02643476005970924,0.04630050666316343
590,590,590,590,2021-06-09,68.84610748291016,68.84610748291016,66.40367889404297,0.0,0.0367815252038135
591,591,591,591,2021-06-10,68.02840423583984,68.33769226074219,67.20121765136719,-0.004525877516060373,0.01230910113510153
592,592,592,592,2021-06-11,68.18795776367188,68.17818450927734,66.68282318115234,0.00014334870405940947,0.022571548574520373
593,593,593,593,2021-06-14,66.96141815185547,68.88597869873047,67.22115325927734,-0.027938349475906787,-0.0038638894875852037
594,594,594,594,2021-06-15,68.49707794189453,69.75328826904297,68.3177490234375,-0.018009334876130212,0.0026249242842517617
595,595,595,595,2021-06-16,67.61956024169922,70.06232452392578,68.25794219970703,-0.0348655900132514,-0.00935249345988276
596,596,596,596,2021-06-17,65.42574310302734,68.84610748291016,68.84610748291016,-0.04968130377932922,-0.04968130377932922
597,597,597,597,2021-06-18,63.66070556640625,68.02840423583984,68.33769226074219,-0.06420404415619863,-0.06843934203237234
598,598,598,598,2021-06-21,65.90438079833984,68.18795776367188,68.17818450927734,-0.03348944652729635,-0.03335089849199624
599,599,599,599,2021-06-22,65.40579223632812,66.96141815185547,68.88597869873047,-0.023231675171506816,-0.05052096998756117
600,600,600,600,2021-06-23,65.864501953125,68.49707794189453,69.75328826904297,-0.038433405743274474,-0.05575058054494386
601,601,601,601,2021-06-24,66.51266479492188,67.61956024169922,70.06232452392578,-0.016369456453441233,-0.05066431570924712
602,602,602,602,2021-06-25,67.00129699707031,65.42574310302734,68.84610748291016,0.024081559021223553,-0.026796148007318887
603,603,603,603,2021-06-28,67.01127624511719,63.66070556640625,68.02840423583984,0.052631692484398584,-0.014951519180083861
604,604,604,604,2021-06-29,67.37025451660156,65.90438079833984,68.18795776367188,0.022242432149497393,-0.011991901119906445
605,605,605,605,2021-06-30,68.57685852050781,65.40579223632812,66.96141815185547,0.04848295809523728,0.02412494258990816
606,606,606,606,2021-07-01,68.85607147216797,65.864501953125,68.49707794189453,0.04542005830655227,0.005241005033499002
607,607,607,607,2021-07-02,68.84610748291016,66.51266479492188,67.61956024169922,0.035082682300926704,0.018138941407290554
608,608,608,608,2021-07-06,67.12095642089844,67.00129699707031,65.42574310302734,0.0017859269774040953,0.025910493904541587
609,609,609,609,2021-07-07,67.63949584960938,67.01127624511719,63.66070556640625,0.00937483420244467,0.06249994007767845
610,610,610,610,2021-07-08,66.14372253417969,67.37025451660156,65.90438079833984,-0.018205838633422844,0.0036316513855461086
611,611,611,611,2021-07-09,67.5098648071289,68.57685852050781,65.40579223632812,-0.015559092912659778,0.03216951433289306
612,612,612,612,2021-07-12,67.729248046875,68.85607147216797,65.864501953125,-0.016364910184404557,0.028311852947390692
613,613,613,613,2021-07-13,66.5027084350586,68.84610748291016,66.51266479492188,-0.03403822138286139,-0.00014969118879815113
614,614,614,614,2021-07-14,66.41297149658203,67.12095642089844,67.00129699707031,-0.010547896842780569,-0.008780807638902988
615,615,615,615,2021-07-15,66.71211242675781,67.63949584960938,67.01127624511719,-0.013710679111410329,-0.004464380252438116
616,616,616,616,2021-07-16,66.0938491821289,66.14372253417969,67.37025451660156,-0.0007540148957447812,-0.018946126055648493
617,617,617,617,2021-07-19,63.37152099609375,67.5098648071289,68.57685852050781,-0.06129983851779475,-0.0759051615474251
618,618,618,618,2021-07-20,66.88162994384766,67.729248046875,68.85607147216797,-0.012514801617769522,-0.02867490819772367
619,619,619,619,2021-07-21,68.4671630859375,66.5027084350586,68.84610748291016,0.029539468348078524,-0.005504223997946811
620,620,620,620,2021-07-22,67.96858215332031,66.41297149658203,67.12095642089844,0.023423295505131003,0.012628332157644362
621,621,621,621,2021-07-23,67.83894348144531,66.71211242675781,67.63949584960938,0.016890951488376826,0.0029486859612228855
622,622,622,622,2021-07-26,67.94862365722656,66.0938491821289,66.14372253417969,0.028062739544592485,0.027287564925215557
623,623,623,623,2021-07-27,68.4671630859375,63.37152099609375,67.5098648071289,0.08040902300826658,0.014180124364691515
624,624,624,624,2021-07-28,68.90592956542969,66.88162994384766,67.729248046875,0.03026690024273604,0.017373314372844062
625,625,625,625,2021-07-29,69.09539794921875,68.4671630859375,66.5027084350586,0.009175710442284712,0.038986224398544156
626,626,626,626,2021-07-30,68.8161849975586,67.96858215332031,66.41297149658203,0.012470509423402332,0.036185905355857306
627,627,627,627,2021-08-02,69.49427795410156,67.83894348144531,66.71211242675781,0.02440094712130958,0.04170405382378273
628,628,628,628,2021-08-03,71.46869659423828,67.94862365722656,66.0938491821289,0.051804918886496854,0.08132144637692962
629,629,629,629,2021-08-04,69.90313720703125,68.4671630859375,63.37152099609375,0.02097317978972435,0.10306863569425939
630,630,630,630,2021-08-05,71.45875549316406,68.90592956542969,66.88162994384766,0.03704798620139549,0.06843621414668366
631,631,631,631,2021-08-06,72.40608215332031,69.09539794921875,68.4671630859375,0.04791468465866178,0.05753004637330772
632,632,632,632,2021-08-09,72.037109375,68.8161849975586,67.96858215332031,0.04680475062015832,0.05985893912722928
633,633,633,633,2021-08-10,73.0343017578125,69.49427795410156,67.83894348144531,0.05093978825204859,0.07658371445286694
634,634,634,634,2021-08-11,74.25090026855469,71.46869659423828,67.94862365722656,0.03892898299394343,0.09275061468677537
635,635,635,635,2021-08-12,74.11127471923828,69.90313720703125,68.4671630859375,0.0601995515558027,0.08243530736356774
636,636,636,636,2021-08-13,73.62265014648438,71.45875549316406,68.90592956542969,0.03028172878727675,0.0684515920589377
637,637,637,637,2021-08-16,73.3833236694336,72.40608215332031,69.09539794921875,0.01349667717200842,0.06205805086130667
638,638,638,638,2021-08-17,71.9473648071289,72.037109375,68.8161849975586,-0.001245810231000677,0.045500630551975396
639,639,639,639,2021-08-18,71.21940612792969,73.0343017578125,69.49427795410156,-0.024849907320277365,0.02482403191479321
640,640,640,640,2021-08-19,69.64384460449219,74.25090026855469,71.46869659423828,-0.062047135420573385,-0.02553358430624031
641,641,641,641,2021-08-20,70.7607192993164,74.11127471923828,69.90313720703125,-0.04520979341692688,0.01226814884924643
642,642,642,642,2021-08-23,71.27925872802734,73.62265014648438,71.45875549316406,-0.031829761816431046,-0.002511893243843155
643,643,643,643,2021-08-24,72.40608215332031,73.3833236694336,72.40608215332031,-0.013316942695528744,0.0
644,644,644,644,2021-08-25,73.29358673095703,71.9473648071289,72.037109375,0.018711205440768763,0.017442084598595642
645,645,645,645,2021-08-26,71.53852844238281,71.21940612792969,73.0343017578125,0.004480833691310027,-0.020480421930913928
646,646,646,646,2021-08-27,72.68528747558594,69.64384460449219,74.25090026855469,0.0436713809865914,-0.021085438524060418
647,647,647,647,2021-08-30,71.73796844482422,70.7607192993164,74.11127471923828,0.013810616330425685,-0.0320235521977601
648,648,648,648,2021-08-31,72.46591186523438,71.27925872802734,73.62265014648438,0.01664794441444495,-0.015711717507431167
649,649,649,649,2021-09-01,71.73796844482422,72.40608215332031,73.3833236694336,-0.009227314731397263,-0.02242137780541431
650,650,650,650,2021-09-02,73.17390441894531,73.29358673095703,71.9473648071289,-0.0016329165667802181,0.017047735036640033
651,651,651,651,2021-09-03,72.34624481201172,71.53852844238281,71.21940612792969,0.011290648371100387,0.015822073580028517
652,652,652,652,2021-09-07,71.06983947753906,72.68528747558594,69.64384460449219,-0.022225240542516733,0.02047553349682385
653,653,653,653,2021-09-08,71.0000228881836,71.73796844482422,70.7607192993164,-0.01028668043768488,0.0033818704959023282
654,654,654,654,2021-09-09,71.16960144042969,72.46591186523438,71.27925872802734,-0.017888554651950717,-0.0015384179010062837
655,655,655,655,2021-09-10,70.37163543701172,71.73796844482422,72.40608215332031,-0.01904616254729019,-0.028097732342438286
656,656,656,656,2021-09-13,70.6908187866211,73.17390441894531,73.29358673095703,-0.033934032248815305,-0.03551153737215873
657,657,657,657,2021-09-14,69.66342163085938,72.34624481201172,71.53852844238281,-0.037083102075629926,-0.026211145970575167
658,658,658,658,2021-09-15,70.28184509277344,71.06983947753906,72.68528747558594,-0.011087606086610968,-0.03306642191681208
659,659,659,659,2021-09-16,68.45648956298828,71.0000228881836,71.73796844482422,-0.03582440148225119,-0.04574256775001673
660,660,660,660,2021-09-17,68.28690338134766,71.16960144042969,72.46591186523438,-0.04050462558083745,-0.05766861102442844
661,661,661,661,2021-09-20,68.42656707763672,70.37163543701172,71.73796844482422,-0.027639948216295118,-0.04615967581705904
662,662,662,662,2021-09-21,67.5787124633789,70.6908187866211,73.17390441894531,-0.04402419404188851,-0.0764643078703583
663,663,663,663,2021-09-22,69.48387908935547,69.66342163085938,72.34624481201172,-0.002577285716100608,-0.039564814042442276
664,664,664,664,2021-09-23,71.079833984375,70.28184509277344,71.06983947753906,0.01135412552912074,0.00014062937118497487
665,665,665,665,2021-09-24,70.9002914428711,68.45648956298828,71.0000228881836,0.035698615215058904,-0.0014046677910170002
666,666,666,666,2021-09-27,72.52616882324219,68.28690338134766,71.16960144042969,0.06208021204623071,0.01906105072048181
667,667,667,667,2021-09-28,72.11720275878906,68.42656707763672,70.37163543701172,0.053935712966061145,0.024804984436375133
668,668,668,668,2021-09-29,71.4189682006836,67.5787124633789,70.6908187866211,0.05682641171042935,0.010300480692696512
669,669,669,669,2021-09-30,69.63350677490234,69.48387908935547,69.66342163085938,0.0021534158355560606,-0.00042941984841837755
670,670,670,670,2021-10-01,70.85041809082031,71.079833984375,70.28184509277344,-0.0032275806047200595,0.008089898569059395
671,671,671,671,2021-10-04,69.86292266845703,70.9002914428711,68.45648956298828,-0.01463137532022607,0.020544920057208982
672,672,672,672,2021-10-05,70.4115219116211,72.52616882324219,68.28690338134766,-0.029157019403228457,0.03111311869581379
673,673,673,673,2021-10-06,71.5586166381836,72.11720275878906,68.42656707763672,-0.00774553226189012,0.045772419899324346
674,674,674,674,2021-10-07,73.11467742919922,71.4189682006836,67.5787124633789,0.023743121347689744,0.08191876944711352
675,675,675,675,2021-10-08,71.82794952392578,69.63350677490234,69.48387908935547,0.03151417831242087,0.03373545727859928
676,676,676,676,2021-10-11,70.97010803222656,70.85041809082031,71.079833984375,0.0016893328879559188,-0.0015437001748281887
677,677,677,677,2021-10-12,71.1396713256836,69.86292266845703,70.9002914428711,0.018275053611563452,0.003376289122949183
678,678,678,678,2021-10-13,71.359130859375,70.4115219116211,72.52616882324219,0.013458151763049875,-0.016091267232265394
679,679,679,679,2021-10-14,72.98501586914062,71.5586166381836,72.11720275878906,0.01993329801453858,0.012033371749790911
680,680,680,680,2021-10-15,73.7630386352539,73.11467742919922,71.4189682006836,0.008867729830067672,0.032821398763191345
681,681,681,681,2021-10-18,73.02490234375,71.82794952392578,69.63350677490234,0.016664165241491613,0.04870350102876042
682,682,682,682,2021-10-19,73.15457153320312,70.97010803222656,70.85041809082031,0.030780050383812707,0.03252138102317481
683,683,683,683,2021-10-20,74.2717514038086,71.1396713256836,69.86292266845703,0.044027193544176946,0.06310684647812681
684,684,684,684,2021-10-21,74.67074584960938,71.359130859375,70.4115219116211,0.046407725967969826,0.06049043995007475
685,685,685,685,2021-10-22,74.43134307861328,72.98501586914062,71.5586166381836,0.019816769130609924,0.04014508070991418
686,686,686,686,2021-10-25,74.07225799560547,73.7630386352539,73.11467742919922,0.004192063749984598,0.013096967668817516
687,687,687,687,2021-10-26,72.27678680419922,73.02490234375,71.82794952392578,-0.0102446633345592,0.0062487831442819
688,688,688,688,2021-10-27,70.56114959716797,73.15457153320312,70.97010803222656,-0.0354512627397191,-0.005762404009204691
689,689,689,689,2021-10-28,72.58601379394531,74.2717514038086,71.1396713256836,-0.022696887820755518,0.020331025450486484
690,690,690,690,2021-10-29,73.66328430175781,74.67074584960938,71.359130859375,-0.013492051490695434,0.03228953904894838
691,691,691,691,2021-11-01,74.41139221191406,74.43134307861328,72.98501586914062,-0.0002680438894961945,0.019543413477238536
692,692,692,692,2021-11-02,75.13954162597656,74.07225799560547,73.7630386352539,0.01440868226852765,0.018661148133135352
693,693,693,693,2021-11-03,76.98487091064453,72.27678680419922,73.02490234375,0.06513964323289168,0.054227646183678146
694,694,694,694,2021-11-04,75.82779693603516,70.56114959716797,73.15457153320312,0.07463947751608857,0.03654215104819136
695,695,695,695,2021-11-05,77.24421691894531,72.58601379394531,74.2717514038086,0.06417494061905016,0.04002148137016048
696,696,696,696,2021-11-08,75.86770629882812,73.66328430175781,74.67074584960938,0.02992565452335816,0.01602984456094081
697,697,697,697,2021-11-09,76.23677062988281,74.41139221191406,74.43134307861328,0.02453089995642488,0.02425628070909136
698,698,698,698,2021-11-10,75.12956237792969,75.13954162597656,74.07225799560547,-0.0001328095411674557,0.014273959116879453
699,699,699,699,2021-11-11,76.67565155029297,76.98487091064453,72.27678680419922,-0.0040166250419575444,0.06086137666870073
700,700,700,700,2021-11-12,76.83525085449219,75.82779693603516,70.56114959716797,0.01328607659941472,0.08891721993112256
701,701,701,701,2021-11-15,76.37641143798828,77.24421691894531,72.58601379394531,-0.01123456894990138,0.05221939387390817
702,702,702,702,2021-11-16,75.53853607177734,75.86770629882812,73.66328430175781,-0.0043387396707927905,0.02545707522811047
703,703,703,703,2021-11-17,75.22931671142578,76.23677062988281,74.41139221191406,-0.013214803173498213,0.010991925768333521
704,704,704,704,2021-11-18,75.05976104736328,75.12956237792969,75.13954162597656,-0.0009290794243587142,-0.0010617655749139976
705,705,705,705,2021-11-19,75.1495132446289,76.67565155029297,76.98487091064453,-0.019903819202149675,-0.023840498065469284
706,706,706,706,2021-11-22,76.48612976074219,76.83525085449219,75.82779693603516,-0.004543762008549335,0.00868194582077031
707,707,707,707,2021-11-23,75.89761352539062,76.37641143798828,77.24421691894531,-0.0062689239201346725,-0.017433064212013738
708,708,708,708,2021-11-24,75.11959075927734,75.53853607177734,75.86770629882812,-0.005546113735933611,-0.009860790263041541
709,709,709,709,2021-11-26,72.5461196899414,75.22931671142578,76.23677062988281,-0.03566690671639261,-0.048410378737826165
710,710,710,710,2021-11-29,72.60596466064453,75.05976104736328,75.12956237792969,-0.032691236322620165,-0.03358994299195461
711,711,711,711,2021-11-30,70.62100982666016,75.1495132446289,76.67565155029297,-0.060259916830431526,-0.0789643335428517
712,712,712,712,2021-12-01,68.97517395019531,76.48612976074219,76.83525085449219,-0.09820023361153252,-0.10229779712936715
713,713,713,713,2021-12-02,72.53614807128906,75.89761352539062,76.37641143798828,-0.04428947496454583,-0.050280751535665136
714,714,714,714,2021-12-03,72.06732177734375,75.11959075927734,75.53853607177734,-0.040632130061978966,-0.04595289338325559
715,715,715,715,2021-12-06,73.61341094970703,72.5461196899414,75.22931671142578,0.014711900020665247,-0.02147973466138542
716,716,716,716,2021-12-07,75.03978729248047,72.60596466064453,75.05976104736328,0.033520973699770584,-0.0002661046958331026
717,717,717,717,2021-12-08,74.91012573242188,70.62100982666016,75.1495132446289,0.06073427605027715,-0.00318548320370049
718,718,718,718,2021-12-09,74.31149291992188,68.97517395019531,76.48612976074219,0.07736579212659533,-0.02843178034531013
719,719,719,719,2021-12-10,75.2393798828125,72.53614807128906,75.89761352539062,0.03726737472834474,-0.008672652696226302
720,720,720,720,2021-12-13,72.96453857421875,72.06732177734375,75.11959075927734,0.012449703620831087,-0.02868828441790261
721,721,721,721,2021-12-14,72.9745101928711,73.61341094970703,72.5461196899414,-0.008679135344950129,0.0059050781042544465
722,722,722,722,2021-12-15,74.97996520996094,75.03978729248047,72.60596466064453,-0.0007972048519588881,0.03269704576493582
723,723,723,723,2021-12-16,74.47111511230469,74.91012573242188,70.62100982666016,-0.005860497707417145,0.05451784525730585
