,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GS,GS_6m,GS_12m,GS_6m_ret,GS_12m_ret
486,486,486,486,2021-01-08,269.2153015136719,240.78843688964844,238.4960784912109,0.11805743245491174,0.1288038915222376
487,487,487,487,2021-01-11,272.6955871582031,244.7420196533203,232.1016540527344,0.11421646166228161,0.17489721592524976
488,488,488,488,2021-01-12,280.4728088378906,245.939193725586,238.0041961669922,0.14041525707706648,0.17843640303341934
489,489,489,489,2021-01-13,281.1502380371094,251.44268798828125,237.73507690429688,0.11814839511345299,0.18261992171348695
490,490,490,490,2021-01-14,285.72564697265625,265.0111389160156,240.9183654785156,0.07816466938472821,0.18598532911820054
491,491,491,491,2021-01-15,279.3591613769531,270.67236328125,239.4519500732422,0.03209340617710876,0.1666606235259489
492,492,492,492,2021-01-19,273.0389404296875,269.2153015136719,240.78843688964844,0.014202903380740484,0.1339370941421878
493,493,493,493,2021-01-20,269.5772705078125,272.6955871582031,244.7420196533203,-0.011435156259355095,0.1014752223164277
494,494,494,494,2021-01-21,268.5563049316406,280.4728088378906,245.939193725586,-0.04248719851177296,0.09196220766377872
495,495,495,495,2021-01-22,268.5749206542969,281.1502380371094,251.44268798828125,-0.04472810505375657,0.06813573623112901
496,496,496,496,2021-01-25,262.6816101074219,285.72564697265625,265.0111389160156,-0.08065092199245127,-0.008790305260836573
497,497,497,497,2021-01-26,261.49371337890625,279.3591613769531,270.67236328125,-0.0639515379054999,-0.03391055441004298
498,498,498,498,2021-01-27,253.67002868652344,273.0389404296875,269.2153015136719,-0.07093827610333814,-0.05774290220408951
499,499,499,499,2021-01-28,255.23846435546875,269.5772705078125,272.6955871582031,-0.05318996711159374,-0.06401688778559778
500,500,500,500,2021-01-29,251.66542053222656,268.5563049316406,280.4728088378906,-0.06289513256340618,-0.10271009309253332
501,501,501,501,2021-02-01,254.96945190429688,268.5749206542969,281.1502380371094,-0.05065800156192779,-0.09312027020000913
502,502,502,502,2021-02-02,266.3289794921875,262.6816101074219,285.72564697265625,0.013885134110735997,-0.06788563674973491
503,503,503,503,2021-02-03,267.7952880859375,261.49371337890625,279.3591613769531,0.024098379366773726,-0.041394286960261595
504,504,504,504,2021-02-04,272.6212463378906,253.67002868652344,273.0389404296875,0.07470814644321444,-0.0015297967796811252
505,505,505,505,2021-02-05,272.3893127441406,255.23846435546875,269.5772705078125,0.06719539091406701,0.01043130316970342
506,506,506,506,2021-02-08,278.5609436035156,251.66542053222656,268.5563049316406,0.10687015726836813,0.03725341199649601
507,507,507,507,2021-02-09,278.8486328125,254.96945190429688,268.5749206542969,0.09365506624364639,0.038252686189665486
508,508,508,508,2021-02-10,282.3938903808594,266.3289794921875,262.6816101074219,0.06031980041865159,0.07504248304773342
509,509,509,509,2021-02-11,280.5748291015625,267.7952880859375,261.49371337890625,0.04772130647617656,0.07296969199029113
510,510,510,510,2021-02-12,284.2872314453125,272.6212463378906,253.67002868652344,0.04279191465863552,0.12069696572875288
511,511,511,511,2021-02-16,289.521484375,272.3893127441406,255.23846435546875,0.0628959024062441,0.13431760806939175
512,512,512,512,2021-02-17,290.2453918457031,278.5609436035156,251.66542053222656,0.04194575194582306,0.15329865832138134
513,513,513,513,2021-02-18,287.60968017578125,278.8486328125,254.96945190429688,0.03141864916071602,0.12801623107279503
514,514,514,514,2021-02-19,292.918212890625,282.3938903808594,266.3289794921875,0.037268237268064386,0.09983605032068055
515,515,515,515,2021-02-22,294.0782775878906,280.5748291015625,267.7952880859375,0.04812779724242522,0.09814582508083092
516,516,516,516,2021-02-23,296.25,284.2872314453125,272.6212463378906,0.04207986582397294,0.08667245850979488
517,517,517,517,2021-02-24,306.8578796386719,289.521484375,272.3893127441406,0.05987947768745583,0.12654155387846688
518,518,518,518,2021-02-25,304.1850280761719,290.2453918457031,278.5609436035156,0.04802707165073339,0.09198735523070245
519,519,519,519,2021-02-26,296.5006408691406,287.60968017578125,278.8486328125,0.030913287368927955,0.06330319025989262
520,520,520,520,2021-03-01,307.39239501953125,292.918212890625,282.3938903808594,0.04941373220213818,0.08852353216621234
521,521,521,521,2021-03-02,308.3428039550781,294.0782775878906,280.5748291015625,0.04850588246159826,0.09896816098020023
522,522,522,522,2021-03-03,311.5945129394531,296.25,284.2872314453125,0.05179582426819618,0.09605525142761695
523,523,523,523,2021-03-04,306.805419921875,306.8578796386719,289.521484375,-0.00017095769826291907,0.05969828313151404
524,524,524,524,2021-03-05,305.0165100097656,304.1850280761719,290.2453918457031,0.002733474224068333,0.050891826637216475
525,525,525,525,2021-03-08,311.3708801269531,296.5006408691406,287.60968017578125,0.050152469196096616,0.08261613425754488
526,526,526,526,2021-03-09,308.0166320800781,307.39239501953125,292.918212890625,0.0020307498515284017,0.05154482898299961
527,527,527,527,2021-03-10,318.6661682128906,308.3428039550781,294.0782775878906,0.033480153016045344,0.08361001984463634
528,528,528,528,2021-03-11,318.7407531738281,311.5945129394531,296.25,0.022934422583248848,0.07591815417325942
529,529,529,529,2021-03-12,324.9925537109375,306.805419921875,306.8578796386719,0.059279049873674605,0.05909795796549
530,530,530,530,2021-03-15,322.4209899902344,305.0165100097656,304.1850280761719,0.05706078002109294,0.059950228416554285
531,531,531,531,2021-03-16,318.3773803710937,311.3708801269531,296.5006408691406,0.02250210501792549,0.07378311034278084
532,532,532,532,2021-03-17,321.3961181640625,308.0166320800781,307.39239501953125,0.04343754424438351,0.0455565048824369
533,533,533,533,2021-03-18,324.23785400390625,318.6661682128906,308.3428039550781,0.017484396985918416,0.05154993028844568
534,534,534,534,2021-03-19,320.6973876953125,318.7407531738281,311.5945129394531,0.006138639323655326,0.029213848055238856
535,535,535,535,2021-03-22,316.15985107421875,324.9925537109375,306.805419921875,-0.027178169271456443,0.030489784550500332
536,536,536,536,2021-03-23,309.1160888671875,322.4209899902344,305.0165100097656,-0.041265617115839315,0.013440514604572185
537,537,537,537,2021-03-24,306.2090759277344,318.3773803710937,311.3708801269531,-0.03821975175867143,-0.016577671608578703
538,538,538,538,2021-03-25,307.9794311523437,321.3961181640625,308.0166320800781,-0.041745018852001214,-0.00012077571098423334
539,539,539,539,2021-03-26,305.03515625,324.23785400390625,318.6661682128906,-0.05922410821802104,-0.04277520905132348
540,540,540,540,2021-03-29,303.488525390625,320.6973876953125,318.7407531738281,-0.05366074986877434,-0.047851514534400286
541,541,541,541,2021-03-30,309.3397216796875,316.15985107421875,324.9925537109375,-0.021571775705733764,-0.04816366360557389
542,542,542,542,2021-03-31,304.6717224121094,309.1160888671875,322.4209899902344,-0.014377661387232621,-0.05504997543324519
543,543,543,543,2021-04-01,305.26806640625,306.2090759277344,318.3773803710937,-0.0030730948082886567,-0.04117539364625644
544,544,544,544,2021-04-05,301.44805908203125,307.9794311523437,321.3961181640625,-0.021207169731674913,-0.06206689488342976
545,545,545,545,2021-04-06,304.7276611328125,305.03515625,324.23785400390625,-0.0010080645161290036,-0.06017247101215606
546,546,546,546,2021-04-07,304.2524719238281,303.488525390625,320.6973876953125,0.00251721719040221,-0.05127860844039156
547,547,547,547,2021-04-08,308.5290832519531,309.3397216796875,316.15985107421875,-0.0026205442460887074,-0.02413579015911893
548,548,548,548,2021-04-09,308.2216491699219,304.6717224121094,309.1160888671875,0.011651645022082935,-0.002893539771881337
549,549,549,549,2021-04-12,309.1812744140625,305.26806640625,306.2090759277344,0.012818923557516237,0.009706434981795242
550,550,550,550,2021-04-13,305.3053283691406,301.44805908203125,307.9794311523437,0.012795800705619031,-0.00868273174347256
551,551,551,551,2021-04-14,312.4515991210937,304.7276611328125,305.03515625,0.025347019563526807,0.024313403616386342
552,552,552,552,2021-04-15,315.4331359863281,304.2524719238281,303.488525390625,0.03674798101656562,0.03935770085649537
553,553,553,553,2021-04-16,318.93634033203125,308.5290832519531,309.3397216796875,0.03373185104750487,0.031022910993243835
554,554,554,554,2021-04-19,319.6631164550781,308.2216491699219,304.6717224121094,0.037120907359913025,0.04920507201745128
555,555,555,555,2021-04-20,309.2185974121094,309.1812744140625,305.26806640625,0.00012071558381920866,0.012941186585176734
556,556,556,556,2021-04-21,312.3770446777344,305.3053283691406,301.44805908203125,0.023162767405236373,0.036254954266363715
557,557,557,557,2021-04-22,308.2588806152344,312.4515991210937,304.7276611328125,-0.013418777556758132,0.011588115989519032
558,558,558,558,2021-04-23,316.1784973144531,315.4331359863281,304.2524719238281,0.0023629772623421363,0.03919779292248693
559,559,559,559,2021-04-26,320.0637512207031,318.93634033203125,308.5290832519531,0.003534908839482487,0.037385998905427265
560,560,560,560,2021-04-27,322.9614562988281,319.6631164550781,308.2216491699219,0.010318174584315942,0.047822101947096574
561,561,561,561,2021-04-28,324.34033203125,309.2185974121094,309.1812744140625,0.04890305675562989,0.04902967570049577
562,562,562,562,2021-04-29,328.86846923828125,312.3770446777344,305.3053283691406,0.052793330500838564,0.0771789375410139
563,563,563,563,2021-04-30,324.6571350097656,308.2588806152344,312.4515991210937,0.053196373002468045,0.039063765149563334
564,564,564,564,2021-05-03,326.2503662109375,316.1784973144531,315.4331359863281,0.03185500905985861,0.03429325898430102
565,565,565,565,2021-05-04,325.95220947265625,320.0637512207031,318.93634033203125,0.01839776678706939,0.02199771005499418
566,566,566,566,2021-05-05,333.2009582519531,322.9614562988281,319.6631164550781,0.031705027808800246,0.0423503404052481
567,567,567,567,2021-05-06,340.9808349609375,324.34033203125,309.2185974121094,0.051305685066895146,0.10271774665123767
568,568,568,568,2021-05-07,345.5648498535156,328.86846923828125,312.3770446777344,0.0507691742352383,0.1062427785307325
569,569,569,569,2021-05-10,343.5057678222656,324.6571350097656,308.2588806152344,0.0580570416600672,0.11434183870610393
570,570,570,570,2021-05-11,335.3439636230469,326.2503662109375,316.1784973144531,0.02787306422892999,0.06061597000232699
571,571,571,571,2021-05-12,330.20086669921875,325.95220947265625,320.0637512207031,0.01303460170874815,0.03167217605821748
572,572,572,572,2021-05-13,334.3097229003906,333.2009582519531,322.9614562988281,0.0033276154254007206,0.035138145373800445
573,573,573,573,2021-05-14,343.5896301269531,340.9808349609375,324.34033203125,0.007650855703706938,0.05934907316382865
574,574,574,574,2021-05-17,344.03680419921875,345.5648498535156,328.86846923828125,-0.0044218781364615545,0.04612280099721966
575,575,575,575,2021-05-18,339.66705322265625,343.5057678222656,324.6571350097656,-0.011175109588248855,0.04623313826889763
576,576,576,576,2021-05-19,333.9090881347656,335.3439636230469,326.2503662109375,-0.004278817107005284,0.023474983377877345
577,577,577,577,2021-05-20,335.2135314941406,330.20086669921875,325.95220947265625,0.015180653052276671,0.02841312852723976
578,578,578,578,2021-05-21,341.25103759765625,334.3097229003906,333.2009582519531,0.020763125394752002,0.024159832516495783
579,579,579,579,2021-05-24,343.1424865722656,343.5896301269531,340.9808349609375,-0.0013013883874268828,0.006339510581513386
580,580,580,580,2021-05-25,339.6205444335937,344.03680419921875,345.5648498535156,-0.012836591061541669,-0.017201707356641505
581,581,581,581,2021-05-26,342.3132019042969,339.66705322265625,343.5057678222656,0.007790419048697261,-0.0034717493261592347
582,582,582,582,2021-05-27,346.0120849609375,333.9090881347656,335.3439636230469,0.0362463833907003,0.03181247463837589
583,583,583,583,2021-05-28,347.788330078125,335.2135314941406,330.20086669921875,0.03751280125218992,0.053262923125295014
584,584,584,584,2021-06-01,357.5296630859375,341.25103759765625,334.3097229003906,0.04770278678968931,0.06945637112823477
585,585,585,585,2021-06-02,358.4645080566406,343.1424865722656,343.5896301269531,0.044652067534482365,0.04329256946489157
586,586,586,586,2021-06-03,363.400634765625,339.6205444335937,344.03680419921875,0.07001958721811374,0.05628418334915519
587,587,587,587,2021-06-04,365.9527587890625,342.3132019042969,339.66705322265625,0.0690582681394063,0.0773866800356866
588,588,588,588,2021-06-07,362.8770751953125,346.0120849609375,333.9090881347656,0.048741043932841066,0.08675411388879417
589,589,589,589,2021-06-08,359.6425170898437,347.788330078125,335.2135314941406,0.03408448756476634,0.07287589342475598
590,590,590,590,2021-06-09,357.84747314453125,357.5296630859375,341.25103759765625,0.0008889054291345566,0.048634095484986206
591,591,591,591,2021-06-10,349.5832824707031,358.4645080566406,343.1424865722656,-0.02477574595623333,0.018770033296594102
592,592,592,592,2021-06-11,353.4256286621094,363.400634765625,339.6205444335937,-0.02744906075893072,0.040648554555317906
593,593,593,593,2021-06-14,348.6297607421875,365.9527587890625,342.3132019042969,-0.04733670571085946,0.018452571512729943
594,594,594,594,2021-06-15,347.115234375,362.8770751953125,346.0120849609375,-0.04343575799553867,0.0031881817485854835
595,595,595,595,2021-06-16,346.8348083496094,359.6425170898437,347.788330078125,-0.03561233205648706,-0.002741672580852339
596,596,596,596,2021-06-17,337.9535827636719,357.84747314453125,357.5296630859375,-0.055593211839795265,-0.05475372351848806
597,597,597,597,2021-06-18,326.1088562011719,349.5832824707031,358.4645080566406,-0.06714973926563128,-0.09026180034079212
598,598,598,598,2021-06-21,334.25152587890625,353.4256286621094,363.400634765625,-0.054252157252394406,-0.08021204725060116
599,599,599,599,2021-06-22,334.2422180175781,348.6297607421875,365.9527587890625,-0.04126883113472635,-0.08665200633113013
600,600,600,600,2021-06-23,337.5328674316406,347.115234375,362.8770751953125,-0.027605722810215894,-0.06984240531047814
601,601,601,601,2021-06-24,344.7313232421875,346.8348083496094,359.6425170898437,-0.006064803926201012,-0.04146115417141061
602,602,602,602,2021-06-25,344.75006103515625,337.9535827636719,357.84747314453125,0.020110685662525052,-0.03660054378555044
603,603,603,603,2021-06-28,344.6939392089844,326.1088562011719,349.5832824707031,0.056990427136230926,-0.013986204452235196
604,604,604,604,2021-06-29,348.3492736816406,334.25152587890625,353.4256286621094,0.04217706341254446,-0.014363290516551608
605,605,605,605,2021-06-30,354.8092041015625,334.2422180175781,348.6297607421875,0.0615331785612514,0.01772494507129796
606,606,606,606,2021-07-01,350.56494140625,337.5328674316406,347.115234375,0.038609792503388585,0.00993821846356413
607,607,607,607,2021-07-02,349.7890319824219,344.7313232421875,346.8348083496094,0.014671451067070906,0.00851766766683526
608,608,608,608,2021-07-06,345.76904296875,344.75006103515625,337.9535827636719,0.002955712119481868,0.02312583917935096
609,609,609,609,2021-07-07,343.7217712402344,344.6939392089844,326.1088562011719,-0.0028203802218889074,0.05400931224081007
610,610,610,610,2021-07-08,335.5603332519531,348.3492736816406,334.25152587890625,-0.03671298146978608,0.00391563619524371
611,611,611,611,2021-07-09,347.5452880859375,354.8092041015625,334.2422180175781,-0.020472738394761936,0.03980068749920673
612,612,612,612,2021-07-12,355.7160339355469,350.56494140625,337.5328674316406,0.014693689872791849,0.05387080269327793
613,613,613,613,2021-07-13,351.4904479980469,349.7890319824219,344.7313232421875,0.004864120541408168,0.019606935314986806
614,614,614,614,2021-07-14,350.0133056640625,345.76904296875,344.75006103515625,0.012274848722348075,0.015266841760963601
615,615,615,615,2021-07-15,349.0317077636719,343.7217712402344,344.6939392089844,0.015448356687671971,0.012584406226120448
616,616,616,616,2021-07-16,341.0386657714844,335.5603332519531,348.3492736816406,0.016325924063908648,-0.020986430753512808
617,617,617,617,2021-07-19,331.6152038574219,347.5452880859375,354.8092041015625,-0.045835995407242036,-0.06537034545896803
618,618,618,618,2021-07-20,341.00128173828125,355.7160339355469,350.56494140625,-0.041366569941943765,-0.027280707618979938
619,619,619,619,2021-07-21,349.1719665527344,351.4904479980469,349.7890319824219,-0.006596143532541676,-0.0017641074283841762
620,620,620,620,2021-07-22,348.4333801269531,350.0133056640625,345.76904296875,-0.004513901361869244,0.007705539904114378
621,621,621,621,2021-07-23,349.6861572265625,349.0317077636719,343.7217712402344,0.001875043007077526,0.017352366027927557
622,622,622,622,2021-07-26,351.4156188964844,341.0386657714844,335.5603332519531,0.030427497426210204,0.04725017850255386
623,623,623,623,2021-07-27,350.4246520996094,331.6152038574219,347.5452880859375,0.05672070527343687,0.008284859879786
624,624,624,624,2021-07-28,349.8544311523437,341.00128173828125,355.7160339355469,0.025962217411420907,-0.0164783204129203
625,625,625,625,2021-07-29,352.9581298828125,349.1719665527344,351.4904479980469,0.010843262611995197,0.0041755953629039055
626,626,626,626,2021-07-30,350.4620361328125,348.4333801269531,350.0133056640625,0.005822220606763517,0.0012820383153682169
627,627,627,627,2021-08-02,353.5565185546875,349.6861572265625,349.0317077636719,0.011068099917999952,0.012963896088430404
628,628,628,628,2021-08-03,355.58514404296875,351.4156188964844,341.0386657714844,0.011864939753040815,0.04265345760304884
629,629,629,629,2021-08-04,353.2479858398437,350.4246520996094,331.6152038574219,0.008056892468375043,0.06523459036493051
630,630,630,630,2021-08-05,359.2684631347656,349.8544311523437,341.00128173828125,0.026908425745571396,0.05356924555639786
631,631,631,631,2021-08-06,371.9733276367188,352.9581298828125,349.1719665527344,0.0538738058256929,0.06530123626216366
632,632,632,632,2021-08-09,373.8336486816406,350.4620361328125,348.4333801269531,0.06668800080808501,0.0728984936673771
633,633,633,633,2021-08-10,381.396728515625,353.5565185546875,349.6861572265625,0.07874330835348808,0.09068294707621827
634,634,634,634,2021-08-11,386.93115234375,355.58514404296875,351.4156188964844,0.08815331243701618,0.1010641859311534
635,635,635,635,2021-08-12,387.96881103515625,353.2479858398437,350.4246520996094,0.09829022835831358,0.1071390346272636
636,636,636,636,2021-08-13,384.0237426757813,359.2684631347656,349.8544311523437,0.06890468293547292,0.09766722522533566
637,637,637,637,2021-08-16,381.751953125,371.9733276367188,352.9581298828125,0.02628851254042419,0.08157858058616618
638,638,638,638,2021-08-17,378.5921630859375,373.8336486816406,350.4620361328125,0.012728962256549625,0.08026583210988569
639,639,639,639,2021-08-18,372.8240356445313,381.396728515625,353.5565185546875,-0.02247710121808899,0.05449628582329069
640,640,640,640,2021-08-19,367.9346618652344,386.93115234375,355.58514404296875,-0.04909527279839987,0.034730128716438546
641,641,641,641,2021-08-20,370.0848388671875,387.96881103515625,353.2479858398437,-0.04609641718428792,0.047662983802481795
642,642,642,642,2021-08-23,375.3013916015625,384.0237426757813,359.2684631347656,-0.022713051577081256,0.04462659574097594
643,643,643,643,2021-08-24,381.9483337402344,381.751953125,371.9733276367188,0.0005144194119421908,0.026816455273528383
644,644,644,644,2021-08-25,386.2113342285156,378.5921630859375,373.8336486816406,0.020125010196919035,0.03311014294867798
645,645,645,645,2021-08-26,385.5475769042969,372.8240356445313,381.396728515625,0.034127470450689534,0.010883282624963186
646,646,646,646,2021-08-27,392.3533935546875,367.9346618652344,386.93115234375,0.0663670325749226,0.01401345220743666
647,647,647,647,2021-08-30,386.6600646972656,370.0848388671875,387.96881103515625,0.04478763810161501,-0.003373328733303871
648,648,648,648,2021-08-31,388.4543151855469,375.3013916015625,384.0237426757813,0.03504629579937224,0.011537235898214204
649,649,649,649,2021-09-01,388.59521484375,381.9483337402344,381.751953125,0.017402566044537826,0.017925937674271086
650,650,650,650,2021-09-02,389.3843688964844,386.2113342285156,378.5921630859375,0.008215798933780993,0.028506152168018106
651,651,651,651,2021-09-03,386.3876037597656,385.5475769042969,372.8240356445313,0.0021787890931999065,0.03638061610428589
652,652,652,652,2021-09-07,385.4576110839844,392.3533935546875,367.9346618652344,-0.01757543730723965,0.04762516564739494
653,653,653,653,2021-09-08,380.4599914550781,386.6600646972656,370.0848388671875,-0.016034945959681246,0.028034524785312653
654,654,654,654,2021-09-09,380.06536865234375,388.4543151855469,375.3013916015625,-0.021595709470227153,0.012693736707054093
655,655,655,655,2021-09-10,379.0321044921875,388.59521484375,381.9483337402344,-0.024609439298957203,-0.007635140647138439
656,656,656,656,2021-09-13,384.4618225097656,389.3843688964844,386.2113342285156,-0.012641869525141014,-0.004529933649525808
657,657,657,657,2021-09-14,379.2293090820313,386.3876037597656,385.5475769042969,-0.018526201689909705,-0.016387777282890093
658,658,658,658,2021-09-15,377.59478759765625,385.4576110839844,392.3533935546875,-0.02039867227998504,-0.0376155940014169
659,659,659,659,2021-09-16,372.6441040039063,380.4599914550781,386.6600646972656,-0.020543257180025143,-0.03624879312098883
660,660,660,660,2021-09-17,367.7403564453125,380.06536865234375,388.4543151855469,-0.03242866418146417,-0.05332405364152093
661,661,661,661,2021-09-20,355.2181091308594,379.0321044921875,388.59521484375,-0.06282843874988686,-0.08589170539918045
662,662,662,662,2021-09-21,353.0668334960937,384.4618225097656,389.3843688964844,-0.08165957495786069,-0.09326911479090594
663,663,663,663,2021-09-22,362.11334228515625,379.2293090820313,386.3876037597656,-0.04513355478326886,-0.06282360313428115
664,664,664,664,2021-09-23,368.11614990234375,377.59478759765625,385.4576110839844,-0.02510267092302243,-0.04498928204549635
665,665,665,665,2021-09-24,367.1673889160156,372.6441040039063,380.4599914550781,-0.014696905248320458,-0.03493824012407887
666,666,666,666,2021-09-27,375.5844421386719,367.7403564453125,380.06536865234375,0.021330500054937307,-0.011789883749631191
667,667,667,667,2021-09-28,365.899169921875,355.2181091308594,379.0321044921875,0.03006902102246367,-0.03464860737300213
668,668,668,668,2021-09-29,361.5685119628906,353.0668334960937,384.4618225097656,0.024079516001581647,-0.059546381998159204
669,669,669,669,2021-09-30,355.1241149902344,362.11334228515625,379.2293090820313,-0.01930121450597644,-0.06356363686695621
670,670,670,670,2021-10-01,356.97479248046875,368.11614990234375,377.59478759765625,-0.030265875118031804,-0.05460879173776889
671,671,671,671,2021-10-04,351.4792175292969,367.1673889160156,372.6441040039063,-0.04272757292807172,-0.0567965150855777
672,672,672,672,2021-10-05,362.4327087402344,375.5844421386719,367.7403564453125,-0.03501671507890003,-0.014433139066877043
673,673,673,673,2021-10-06,364.5369567871094,365.899169921875,355.2181091308594,-0.0037229194454212466,0.02623415703397325
674,674,674,674,2021-10-07,366.9512939453125,361.5685119628906,353.0668334960937,0.014887308502611996,0.03932530368750253
675,675,675,675,2021-10-08,369.0085754394531,355.1241149902344,362.11334228515625,0.03909748694368598,0.019041643455564916
676,676,676,676,2021-10-11,361.8972473144531,356.97479248046875,368.11614990234375,0.013789362547927508,-0.016893859694937063
677,677,677,677,2021-10-12,363.1090698242188,351.4792175292969,367.1673889160156,0.033088307117198346,-0.011053048866289994
678,678,678,678,2021-10-13,362.90240478515625,362.4327087402344,375.5844421386719,0.001295953796649485,-0.033766141327103205
679,679,679,679,2021-10-14,367.49609375,364.5369567871094,365.899169921875,0.008117522538650945,0.004364382210721995
680,680,680,680,2021-10-15,381.465087890625,366.9512939453125,361.5685119628906,0.0395523716220374,0.055028508482996674
681,681,681,681,2021-10-18,388.6233520507813,369.0085754394531,355.1241149902344,0.053155340869704526,0.09433106805903102
682,682,682,682,2021-10-19,387.1860961914063,361.8972473144531,356.97479248046875,0.06987853338099481,0.08463147636003043
683,683,683,683,2021-10-20,383.17486572265625,363.1090698242188,351.4792175292969,0.05526107047711948,0.09017787286588974
684,684,684,684,2021-10-21,382.8929748535156,362.90240478515625,362.4327087402344,0.055085251033798244,0.05645259277066428
685,685,685,685,2021-10-22,389.2152404785156,367.49609375,364.5369567871094,0.05910034718162405,0.06769761812056396
686,686,686,686,2021-10-25,389.61920166015625,381.465087890625,366.9512939453125,0.02137577992948403,0.061773614343003214
687,687,687,687,2021-10-26,392.3058471679688,388.6233520507813,369.0085754394531,0.009475743281392779,0.06313477051521343
688,688,688,688,2021-10-27,386.08697509765625,387.1860961914063,361.8972473144531,-0.0028387411236138194,0.06684142519101455
689,689,689,689,2021-10-28,389.6849365234375,383.17486572265625,363.1090698242188,0.016989816877741815,0.0731897628227356
690,690,690,690,2021-10-29,388.3040161132813,382.8929748535156,362.90240478515625,0.014131994095310407,0.06999570957145673
691,691,691,691,2021-11-01,391.4510192871094,389.2152404785156,367.49609375,0.0057443249289133025,0.06518416370816027
692,692,692,692,2021-11-02,398.1677856445313,389.61920166015625,381.465087890625,0.021940869310213218,0.04378565243353383
693,693,693,693,2021-11-03,392.5782775878906,392.3058471679688,388.6233520507813,0.0006944337482821528,0.010176757305599304
694,694,694,694,2021-11-04,383.3439331054688,386.08697509765625,387.1860961914063,-0.0071047255388339,-0.009923298185888663
695,695,695,695,2021-11-05,382.4138793945313,389.6849365234375,383.17486572265625,-0.018658809842060364,-0.0019860027266918046
696,696,696,696,2021-11-08,383.5975646972656,388.3040161132813,382.8929748535156,-0.012120532419738539,0.0018401743829841166
697,697,697,697,2021-11-09,380.7887268066406,391.4510192871094,389.2152404785156,-0.02723787129201083,-0.02165000954617069
698,698,698,698,2021-11-10,374.9362182617188,398.1677856445313,389.61920166015625,-0.058346175206531514,-0.037685471701275675
699,699,699,699,2021-11-11,377.9611206054688,392.5782775878906,392.3058471679688,-0.03723373863738377,-0.03656516125378628
700,700,700,700,2021-11-12,380.3753967285156,383.3439331054688,386.08697509765625,-0.007743793811747723,-0.014793501820919874
701,701,701,701,2021-11-15,380.2814636230469,382.4138793945313,389.6849365234375,-0.005576198685206313,-0.024130963296357888
702,702,702,702,2021-11-16,378.6656799316406,383.5975646972656,388.3040161132813,-0.012856924077495724,-0.024821623732134812
703,703,703,703,2021-11-17,367.8249206542969,380.7887268066406,391.4510192871094,-0.03404461644928525,-0.06035518486026459
704,704,704,704,2021-11-18,367.6558532714844,374.9362182617188,398.1677856445313,-0.01941760927761982,-0.07663084125114727
705,705,705,705,2021-11-19,363.9169921875,377.9611206054688,392.5782775878906,-0.037157600748645936,-0.07300782299136233
706,706,706,706,2021-11-22,372.1556091308594,380.3753967285156,383.3439331054688,-0.021609672098542476,-0.02918612506521967
707,707,707,707,2021-11-23,381.7187805175781,380.2814636230469,382.4138793945313,0.003779613344383259,-0.0018176612157846384
708,708,708,708,2021-11-24,375.0019836425781,378.6656799316406,383.5975646972656,-0.009675279496477951,-0.022407809240058918
709,709,709,709,2021-11-26,365.79583740234375,367.8249206542969,380.7887268066406,-0.005516437680034625,-0.03937324912433682
710,710,710,710,2021-11-29,363.1184997558594,367.6558532714844,374.9362182617188,-0.0123413063473643,-0.0315192769603555
711,711,711,711,2021-11-30,357.90478515625,363.9169921875,377.9611206054688,-0.01652081974823627,-0.05306454647263692
712,712,712,712,2021-12-01,355.5344543457031,372.1556091308594,380.3753967285156,-0.04466184138396745,-0.06530638573488534
713,713,713,713,2021-12-02,365.9791259765625,381.7187805175781,380.2814636230469,-0.04123363938152058,-0.037609873250781245
714,714,714,714,2021-12-03,361.4367370605469,375.0019836425781,378.6656799316406,-0.03617379953637945,-0.045499087411893346
715,715,715,715,2021-12-06,367.6411743164063,365.79583740234375,367.8249206542969,0.005044718188066399,-0.0004995483654661736
716,716,716,716,2021-12-07,377.8497619628906,363.1184997558594,367.6558532714844,0.04056874606205896,0.027726768391414414
717,717,717,717,2021-12-08,375.2149658203125,357.90478515625,363.9169921875,0.04836532335410215,0.0310454688166677
718,718,718,718,2021-12-09,374.4311828613281,355.5344543457031,372.1556091308594,0.05315020326342501,0.006114575931780664
719,719,719,719,2021-12-10,369.30322265625,365.9791259765625,381.7187805175781,0.009082749380357802,-0.03252540481370525
720,720,720,720,2021-12-13,363.2404479980469,361.4367370605469,375.0019836425781,0.004990391823944229,-0.031363929145882596
721,721,721,721,2021-12-14,367.1878662109375,367.6411743164063,365.79583740234375,-0.0012330177823843824,0.003805480178448839
722,722,722,722,2021-12-15,368.2172546386719,377.8497619628906,363.1184997558594,-0.02549295591501466,0.014041572892156795
723,723,723,723,2021-12-16,375.2621765136719,375.2149658203125,357.90478515625,0.0001258230552083628,0.0484972318820609
724,724,724,724,2021-12-17,360.5584106445313,374.4311828613281,355.5344543457031,-0.037050258770607414,0.01413071570819735
725,725,725,725,2021-12-20,350.9353942871094,369.30322265625,365.9791259765625,-0.04973644214915918,-0.041105436407912865
726,726,726,726,2021-12-21,359.16082763671875,363.2404479980469,361.4367370605469,-0.011231184147614703,-0.006296840333213982
727,727,727,727,2021-12-22,361.0589294433594,367.1878662109375,367.6411743164063,-0.016691555826240823,-0.01790399262347586
