,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NTAP,NTAP_6m,NTAP_12m,NTAP_6m_ret,NTAP_12m_ret
483,483,483,483,2021-01-05,59.69514083862305,60.27222442626953,58.68756103515625,-0.009574619041187504,0.017168541096182377
484,484,484,484,2021-01-06,59.750118255615234,60.363807678222656,58.73334884643555,-0.010166512786581872,0.017311619874394335
485,485,485,485,2021-01-07,60.2022590637207,59.585227966308594,59.37454605102539,0.010355437387283173,0.013940536269262394
486,486,486,486,2021-01-08,59.9531135559082,59.84169769287109,59.11806488037109,0.001861843285411835,0.014125101645781069
487,487,487,487,2021-01-11,60.18381118774414,60.67525100708008,60.62029266357422,-0.008099510281030287,-0.007200253523229061
488,488,488,488,2021-01-12,61.05122756958008,59.41119003295898,60.61113357543945,0.027604859214422017,0.007260943133374331
489,489,489,489,2021-01-13,60.16534423828125,59.69514083862305,60.27222442626953,0.007876744958678072,-0.0017732909147732956
490,490,490,490,2021-01-14,60.75593185424805,59.750118255615234,60.363807678222656,0.016833667078780756,0.006496014600597455
491,491,491,491,2021-01-15,59.66704940795898,60.2022590637207,59.585227966308594,-0.008890192230082916,0.001373183328200911
492,492,492,492,2021-01-19,59.31639099121094,59.9531135559082,59.84169769287109,-0.010620341912743192,-0.008778272039610457
493,493,493,493,2021-01-20,59.52863693237305,60.18381118774414,60.67525100708008,-0.010886220770021882,-0.018897557994003722
494,494,494,494,2021-01-21,59.9531135559082,61.05122756958008,59.41119003295898,-0.017986763860241006,0.009121573270095995
495,495,495,495,2021-01-22,59.75933456420898,60.16534423828125,59.69514083862305,-0.0067482315477875865,0.0010753593120664817
496,496,496,496,2021-01-25,60.58061218261719,60.75593185424805,59.750118255615234,-0.0028856387562525843,0.01389945244039592
497,497,497,497,2021-01-26,60.62673568725586,59.66704940795898,60.2022590637207,0.016084024412456932,0.007050842113513811
498,498,498,498,2021-01-27,63.57040786743164,59.31639099121094,59.9531135559082,0.07171739219351747,0.06033538705458885
499,499,499,499,2021-01-28,62.19546508789063,59.52863693237305,60.18381118774414,0.04479907978654385,0.033425166343671986
500,500,500,500,2021-01-29,61.30960464477539,59.9531135559082,61.05122756958008,0.022625865587484695,0.004232135625787947
501,501,501,501,2021-02-01,60.97740173339844,59.75933456420898,60.16534423828125,0.02038287705296815,0.01349709713121694
502,502,502,502,2021-02-02,60.05461502075195,60.58061218261719,60.75593185424805,-0.008682598985293222,-0.011543182897408855
503,503,503,503,2021-02-03,61.51261901855469,60.62673568725586,59.66704940795898,0.01461209021492893,0.030931135843119684
504,504,504,504,2021-02-04,61.752540588378906,63.57040786743164,59.31639099121094,-0.028596124203633777,0.04107042853515708
505,505,505,505,2021-02-05,62.177005767822266,62.19546508789063,59.52863693237305,-0.00029679527345416457,0.04448898835795401
506,506,506,506,2021-02-08,64.34557342529297,61.30960464477539,59.9531135559082,0.04951864880075196,0.07326491668007629
507,507,507,507,2021-02-09,64.4747314453125,60.97740173339844,59.75933456420898,0.057354521716173945,0.07890644893371457
508,508,508,508,2021-02-10,63.44123458862305,60.05461502075195,60.58061218261719,0.05639232832815333,0.04722009737013977
509,509,509,509,2021-02-11,63.81957244873047,61.51261901855469,60.62673568725586,0.03750374259759459,0.05266384088275711
510,510,510,510,2021-02-12,64.46552276611328,61.752540588378906,63.57040786743164,0.043933126505971254,0.014080685160118733
511,511,511,511,2021-02-16,63.53351211547852,62.177005767822266,62.19546508789063,0.02181684902488934,0.021513578613763018
512,512,512,512,2021-02-17,62.97060012817383,64.34557342529297,61.30960464477539,-0.021368576328184008,0.027091929446000362
513,513,513,513,2021-02-18,62.8137321472168,64.4747314453125,60.97740173339844,-0.025762019644929635,0.030114933756066664
514,514,514,514,2021-02-19,65.84044647216797,63.44123458862305,60.05461502075195,0.03781786245337626,0.09634282809766925
515,515,515,515,2021-02-22,65.58209228515625,63.81957244873047,61.51261901855469,0.02761723040124875,0.06615672249907045
516,516,516,516,2021-02-23,63.976444244384766,64.46552276611328,61.752540588378906,-0.007586668047398604,0.0360131524114875
517,517,517,517,2021-02-24,66.04347229003906,63.53351211547852,62.177005767822266,0.03950608255369925,0.062184829817227394
518,518,518,518,2021-02-25,56.48345565795898,62.97060012817383,64.34557342529297,-0.10301862229374592,-0.12218583732822175
519,519,519,519,2021-02-26,57.76612091064453,62.8137321472168,64.4747314453125,-0.08035840355325741,-0.1040502284272129
520,520,520,520,2021-03-01,60.19303894042969,65.84044647216797,63.44123458862305,-0.08577413784892163,-0.05120006994277282
521,521,521,521,2021-03-02,58.79962921142578,65.58209228515625,63.81957244873047,-0.1034194371878191,-0.07865836521135372
522,522,522,522,2021-03-03,58.87345504760742,63.976444244384766,64.46552276611328,-0.0797635638717954,-0.08674509223782123
523,523,523,523,2021-03-04,56.363502502441406,66.04347229003906,63.53351211547852,-0.14656966770442847,-0.11285397854292878
524,524,524,524,2021-03-05,56.59419250488281,56.48345565795898,62.97060012817383,0.0019605182727207016,-0.10126007391246272
525,525,525,525,2021-03-08,57.75688934326172,57.76612091064453,62.8137321472168,-0.0001598093698742531,-0.08050537089729581
526,526,526,526,2021-03-09,59.62091064453125,60.19303894042969,65.84044647216797,-0.009504891362349221,-0.09446375534931761
527,527,527,527,2021-03-10,61.51261901855469,58.79962921142578,65.58209228515625,0.04613957338699892,-0.062051592512589626
528,528,528,528,2021-03-11,62.730690002441406,58.87345504760742,63.976444244384766,0.0655173872794601,-0.019472076897313673
529,529,529,529,2021-03-12,62.34311294555664,56.363502502441406,66.04347229003906,0.10609011465985851,-0.05602914589699015
530,530,530,530,2021-03-15,63.48737716674805,56.59419250488281,56.48345565795898,0.1218002122968802,0.12399952211143006
531,531,531,531,2021-03-16,63.76420974731445,57.75688934326172,57.76612091064453,0.10401045610939885,0.10383402489407345
532,532,532,532,2021-03-17,65.66513061523438,59.62091064453125,60.19303894042969,0.10137751848071663,0.09090904481862383
533,533,533,533,2021-03-18,64.88075256347656,61.51261901855469,58.79962921142578,0.05475516404050218,0.10342111733706494
534,534,534,534,2021-03-19,64.74234008789062,62.730690002441406,58.87345504760742,0.03206803695879845,0.09968643823498025
535,535,535,535,2021-03-22,65.09300994873047,62.34311294555664,56.363502502441406,0.04410907433472677,0.15487872574829686
536,536,536,536,2021-03-23,63.145938873291016,63.48737716674805,56.59419250488281,-0.005378050073800544,0.11576711458234756
537,537,537,537,2021-03-24,63.33048629760742,63.76420974731445,57.75688934326172,-0.0068019889437318515,0.09650098919317851
538,538,538,538,2021-03-25,64.8438491821289,65.66513061523438,59.62091064453125,-0.012507116416439867,0.08760246163862861
539,539,539,539,2021-03-26,68.97791290283203,64.88075256347656,61.51261901855469,0.06314908778758355,0.12136199048890295
540,540,540,540,2021-03-29,66.80937957763672,64.74234008789062,62.730690002441406,0.03192716678050256,0.06501904530360769
541,541,541,541,2021-03-30,66.64328002929688,65.09300994873047,62.34311294555664,0.023816229757810392,0.06897581594129742
542,542,542,542,2021-03-31,67.05852508544922,63.145938873291016,63.48737716674805,0.06196101098455786,0.05624973149105905
543,543,543,543,2021-04-01,67.9628677368164,63.33048629760742,63.76420974731445,0.07314615298294336,0.06584662471534486
544,544,544,544,2021-04-05,68.59034729003906,64.8438491821289,65.66513061523438,0.05777723184487793,0.044547488863534435
545,545,545,545,2021-04-06,67.74137878417969,68.97791290283203,64.88075256347656,-0.017926522659423294,0.04409052157501425
546,546,546,546,2021-04-07,67.98131561279297,66.80937957763672,64.74234008789062,0.017541489571750724,0.05002870641538881
547,547,547,547,2021-04-08,68.43643951416016,66.64328002929688,65.09300994873047,0.026906831177502033,0.05136388020869043
548,548,548,548,2021-04-09,68.6222152709961,67.05852508544922,63.145938873291016,0.023318290755043325,0.08672412660921558
549,549,549,549,2021-04-12,68.91943359375,67.9628677368164,63.33048629760742,0.01407483069487081,0.08825050339703022
550,550,550,550,2021-04-13,69.17951202392578,68.59034729003906,64.8438491821289,0.008589615844856402,0.06686313191586102
551,551,551,551,2021-04-14,71.00930786132812,67.74137878417969,68.97791290283203,0.04824125424963488,0.029449933652786475
552,552,552,552,2021-04-15,71.23224639892578,67.98131561279297,66.80937957763672,0.04782094545874083,0.06620128564656724
553,553,553,553,2021-04-16,72.17964172363281,68.43643951416016,66.64328002929688,0.05469603965440295,0.083074567936964
554,554,554,554,2021-04-19,71.80810546875,68.6222152709961,67.05852508544922,0.04642651341365922,0.07082739110722525
555,555,555,555,2021-04-20,69.83897399902344,68.91943359375,67.9628677368164,0.013342251340800804,0.027604871964381772
556,556,556,556,2021-04-21,70.50775146484375,69.17951202392578,68.59034729003906,0.019199896068341715,0.02795443164468625
557,557,557,557,2021-04-22,70.12692260742188,71.00930786132812,67.74137878417969,-0.012426332272234442,0.03521546012286514
558,558,558,558,2021-04-23,71.46444702148438,71.23224639892578,67.98131561279297,0.003259768353481185,0.05123659901686195
559,559,559,559,2021-04-26,71.65948486328125,72.17964172363281,68.43643951416016,-0.0072064206461869285,0.04709545633878598
560,560,560,560,2021-04-27,71.2136459350586,71.80810546875,68.6222152709961,-0.00827844614212958,0.03776372788066773
561,561,561,561,2021-04-28,71.14863586425781,69.83897399902344,68.91943359375,0.018752593147383312,0.03234504629924828
562,562,562,562,2021-04-29,71.3994140625,70.50775146484375,69.17951202392578,0.012646305961137472,0.0320890097895814
563,563,563,563,2021-04-30,69.37456512451172,70.12692260742188,71.00930786132812,-0.010728511318284117,-0.023021527544091036
564,564,564,564,2021-05-03,69.02161407470703,71.46444702148438,71.23224639892578,-0.034182492814125554,-0.031034151468962934
565,565,565,565,2021-05-04,70.01545715332031,71.65948486328125,72.17964172363281,-0.022942220602025998,-0.029983309955997073
566,566,566,566,2021-05-05,71.12075805664062,71.2136459350586,71.80810546875,-0.0013043550459791442,-0.00957200315511042
567,567,567,567,2021-05-06,72.3282699584961,71.14863586425781,69.83897399902344,0.01657985539580653,0.035643363825869745
568,568,568,568,2021-05-07,73.86082458496094,71.3994140625,70.50775146484375,0.03447381963535889,0.047556092067254196
569,569,569,569,2021-05-10,73.24781036376953,69.37456512451172,70.12692260742188,0.05583091198202417,0.0445034180926307
570,570,570,570,2021-05-11,71.27865600585938,69.02161407470703,71.46444702148438,0.03270050927394119,-0.0025997684634591067
571,571,571,571,2021-05-12,69.04945373535156,70.01545715332031,71.65948486328125,-0.013797002222714738,-0.03642268895610057
572,572,572,572,2021-05-13,71.15791320800781,71.12075805664062,71.2136459350586,0.000522423444047071,-0.0007826130275875309
573,573,573,573,2021-05-14,72.91342163085938,72.3282699584961,71.14863586425781,0.008090220776731716,0.024804210863136333
574,574,574,574,2021-05-17,72.8576889038086,73.86082458496094,71.3994140625,-0.013581430843605746,0.020424184994460637
575,575,575,575,2021-05-18,71.78024291992188,73.24781036376953,69.37456512451172,-0.02003564934650326,0.034676654060353584
576,576,576,576,2021-05-19,72.17964172363281,71.27865600585938,69.02161407470703,0.012640329774166625,0.045754184269113374
577,577,577,577,2021-05-20,71.97529602050781,69.04945373535156,70.01545715332031,0.04237314166698902,0.02799151711451131
578,578,578,578,2021-05-21,72.69976043701172,71.15791320800781,71.12075805664062,0.02166796578894603,0.022201709086306032
579,579,579,579,2021-05-24,73.36853790283203,72.91342163085938,72.3282699584961,0.0062418723712731605,0.014382591273548684
580,580,580,580,2021-05-25,72.64405822753906,72.8576889038086,73.86082458496094,-0.0029321637768606745,-0.016473771640908907
581,581,581,581,2021-05-26,73.78651428222656,71.78024291992188,73.24781036376953,0.0279501890867504,0.00735453955253651
582,582,582,582,2021-05-27,73.35926055908203,72.17964172363281,71.27865600585938,0.01634281921162528,0.02918972761006633
583,583,583,583,2021-05-28,71.86383056640625,71.97529602050781,69.04945373535156,-0.0015486626698943962,0.04075885729438866
584,584,584,584,2021-06-01,71.25079345703125,72.69976043701172,71.15791320800781,-0.01993083569011045,0.001305269432957168
585,585,585,585,2021-06-02,71.57588958740234,73.36853790283203,72.91342163085938,-0.024433474710970016,-0.01834411297042937
586,586,586,586,2021-06-03,73.08061218261719,72.64405822753906,72.8576889038086,0.006009492940368677,0.003059708345990897
587,587,587,587,2021-06-04,74.9939956665039,73.78651428222656,71.78024291992188,0.016364526716343253,0.044772107419130514
588,588,588,588,2021-06-07,75.26335906982422,73.35926055908203,72.17964172363281,0.025955802937908112,0.04272281314444015
589,589,589,589,2021-06-08,76.02501678466797,71.86383056640625,71.97529602050781,0.057903763067800096,0.05626542700159609
590,590,590,590,2021-06-09,76.17362976074219,71.25079345703125,72.69976043701172,0.0690916699289772,0.0477837795179572
591,591,591,591,2021-06-10,77.6783218383789,71.57588958740234,73.36853790283203,0.08525821035762049,0.05874158131997498
592,592,592,592,2021-06-11,77.43682861328125,73.08061218261719,72.64405822753906,0.05960837355574622,0.06597608259618504
593,593,593,593,2021-06-14,77.08386993408203,74.9939956665039,73.78651428222656,0.02786722122223928,0.04468778182478417
594,594,594,594,2021-06-15,77.57615661621094,75.26335906982422,73.35926055908203,0.03072939575074063,0.0574828048291558
595,595,595,595,2021-06-16,76.85165405273438,76.02501678466797,71.86383056640625,0.0108732270379861,0.06940659086797618
596,596,596,596,2021-06-17,75.67205047607422,76.17362976074219,71.25079345703125,-0.006584684046741729,0.062052039065491504
597,597,597,597,2021-06-18,72.59761047363281,77.6783218383789,71.57588958740234,-0.06540706910889826,0.014274651591760223
598,598,598,598,2021-06-21,73.77723693847656,77.43682861328125,73.08061218261719,-0.047259059291808736,0.009532278603778144
599,599,599,599,2021-06-22,75.0032958984375,77.08386993408203,74.9939956665039,-0.026991042839750068,0.00012401302065501163
600,600,600,600,2021-06-23,74.86396789550781,77.57615661621094,75.26335906982422,-0.03496162788936574,-0.0053065818381276
601,601,601,601,2021-06-24,75.22621154785156,76.85165405273438,76.02501678466797,-0.021150390644389505,-0.01050713660582181
602,602,602,602,2021-06-25,76.57302856445312,75.67205047607422,76.17362976074219,0.011906352249088092,0.005243268634636866
603,603,603,603,2021-06-28,76.59159851074219,72.59761047363281,77.6783218383789,0.05501542008135352,-0.01399004641086099
604,604,604,604,2021-06-29,77.12103271484375,73.77723693847656,77.43682861328125,0.0453228653596176,-0.0040781099134958865
605,605,605,605,2021-06-30,75.99713897705078,75.0032958984375,77.08386993408203,0.013250658743837684,-0.01409803319372216
606,606,606,606,2021-07-01,76.12718200683594,74.86396789550781,77.57615661621094,0.016873459246660172,-0.018678092246093736
607,607,607,607,2021-07-02,77.08386993408203,75.22621154785156,76.85165405273438,0.024694296682065575,0.003021612016161912
608,608,608,608,2021-07-06,76.05287170410156,76.57302856445312,75.67205047607422,-0.006792951383837953,0.005032521593263173
609,609,609,609,2021-07-07,76.64733123779297,76.59159851074219,72.59761047363281,0.0007276611029729541,0.055783113765583314
610,610,610,610,2021-07-08,76.26419067382812,77.12103271484375,73.77723693847656,-0.011110354864979688,0.033708957376994864
611,611,611,611,2021-07-09,77.16130065917969,75.99713897705078,75.0032958984375,0.015318493535400712,0.028772132409545792
612,612,612,612,2021-07-12,76.84356689453125,76.12718200683594,74.86396789550781,0.009410369184964518,0.026442613912563084
613,613,613,613,2021-07-13,74.9278564453125,77.08386993408203,75.22621154785156,-0.027969710013433957,-0.003966105648551488
614,614,614,614,2021-07-14,74.61011505126953,76.05287170410156,76.57302856445312,-0.01897044280517579,-0.025634528893308306
615,615,615,615,2021-07-15,73.9840087890625,76.64733123779297,76.59159851074219,-0.03474775188802981,-0.034045375372521613
616,616,616,616,2021-07-16,72.30192565917969,76.26419067382812,77.12103271484375,-0.05195446224027367,-0.06248758459294479
617,617,617,617,2021-07-19,72.23651123046875,77.16130065917969,75.99713897705078,-0.06382460361138365,-0.04948380685380338
618,618,618,618,2021-07-20,73.11492919921875,76.84356689453125,76.12718200683594,-0.048522444311182245,-0.03956868924094281
619,619,619,619,2021-07-21,73.17100524902344,74.9278564453125,77.08386993408203,-0.02344723684403449,-0.05076113444232455
620,620,620,620,2021-07-22,72.07763671875,74.61011505126953,76.05287170410156,-0.03394282840576368,-0.05226936072602206
621,621,621,621,2021-07-23,72.62899780273438,73.9840087890625,76.64733123779297,-0.01831491708149291,-0.052426266774925234
622,622,622,622,2021-07-26,73.4046401977539,72.30192565917969,76.26419067382812,0.015251523780601017,-0.03749532317603865
623,623,623,623,2021-07-27,72.853271484375,72.23651123046875,77.16130065917969,0.008538068123728815,-0.05583147430125868
624,624,624,624,2021-07-28,73.08690643310547,73.11492919921875,76.84356689453125,-0.0003832700984627291,-0.048887117207636166
625,625,625,625,2021-07-29,73.8344955444336,73.17100524902344,74.9278564453125,0.0090676668053431,-0.01459218176989907
626,626,626,626,2021-07-30,74.37651062011719,72.07763671875,74.61011505126953,0.0318944128306744,-0.0031310021569035396
627,627,627,627,2021-08-02,74.88113403320312,72.62899780273438,73.9840087890625,0.03100877471262531,0.01212593449347188
628,628,628,628,2021-08-03,76.37632751464844,73.4046401977539,72.30192565917969,0.04048364393434434,0.05635260497313532
629,629,629,629,2021-08-04,76.03990936279297,72.853271484375,72.23651123046875,0.04374049117480494,0.05265201859194968
630,630,630,630,2021-08-05,76.14271545410156,73.08690643310547,73.11492919921875,0.04181062204066599,0.04141132718097684
631,631,631,631,2021-08-06,76.78749084472656,73.8344955444336,73.17100524902344,0.03999479211604906,0.04942511837024943
632,632,632,632,2021-08-09,76.86225891113281,74.37651062011719,72.07763671875,0.033421146949360825,0.06638150763811268
633,633,633,633,2021-08-10,77.17064666748047,74.88113403320312,72.62899780273438,0.03057529328097708,0.0625321703747248
634,634,634,634,2021-08-11,77.28278350830078,76.37632751464844,73.4046401977539,0.01186828462626055,0.052832399969525934
635,635,635,635,2021-08-12,77.61920166015625,76.03990936279297,72.853271484375,0.020769255389671004,0.06541820399655496
636,636,636,636,2021-08-13,76.89028930664062,76.14271545410156,73.08690643310547,0.009818061361230201,0.05203918265464269
637,637,637,637,2021-08-16,76.44173431396484,76.78749084472656,73.8344955444336,-0.004502771570709108,0.03531193313242342
638,638,638,638,2021-08-17,75.23624420166016,76.86225891113281,74.37651062011719,-0.02115491702309491,0.011559208335735427
639,639,639,639,2021-08-18,74.45126342773438,77.17064666748047,74.88113403320312,-0.03523857006749742,-0.00574070640113622
640,640,640,640,2021-08-19,74.068115234375,77.28278350830078,76.37632751464844,-0.041596176120914485,-0.030221566752220985
641,641,641,641,2021-08-20,75.38575744628906,77.61920166015625,76.03990936279297,-0.02877437755216783,-0.008602744558556585
642,642,642,642,2021-08-23,75.43247985839844,76.89028930664062,76.14271545410156,-0.01895960415012099,-0.009327689345821288
643,643,643,643,2021-08-24,75.48856353759766,76.44173431396484,76.78749084472656,-0.01246924582391451,-0.016915871229019497
644,644,644,644,2021-08-25,76.88093566894531,75.23624420166016,76.86225891113281,0.02186036111633638,0.00024298996773031156
645,645,645,645,2021-08-26,80.50679779052734,74.45126342773438,77.17064666748047,0.08133554870658077,0.04323083020700835
646,646,646,646,2021-08-27,81.35718536376953,74.068115234375,77.28278350830078,0.09841036330315145,0.05272069237815602
647,647,647,647,2021-08-30,82.58136749267578,75.38575744628906,77.61920166015625,0.09545052394695985,0.06392961698119004
648,648,648,648,2021-08-31,83.10469055175781,75.43247985839844,76.89028930664062,0.10170964427739371,0.08082166553352366
649,649,649,649,2021-09-01,83.4691390991211,75.48856353759766,76.44173431396484,0.10571900149548674,0.09193151945366629
650,650,650,650,2021-09-02,83.8709716796875,76.88093566894531,75.23624420166016,0.0909202775684439,0.11476818878522388
651,651,651,651,2021-09-03,85.36617279052734,80.50679779052734,74.45126342773438,0.0603598097721354,0.14660475672635775
652,652,652,652,2021-09-07,84.1045913696289,81.35718536376953,74.068115234375,0.03376967865315139,0.13550332830119016
653,653,653,653,2021-09-08,83.65605163574219,82.58136749267578,75.38575744628906,0.013013639464879434,0.10970632211721898
654,654,654,654,2021-09-09,86.05769348144531,83.10469055175781,75.43247985839844,0.03553352897509865,0.14085727584447016
655,655,655,655,2021-09-10,86.27262878417969,83.4691390991211,75.48856353759766,0.03358714029300569,0.14285694072335797
656,656,656,656,2021-09-13,85.7399673461914,83.8709716796875,76.88093566894531,0.022284178054378767,0.11523053927691129
657,657,657,657,2021-09-14,86.15115356445312,85.36617279052734,80.50679779052734,0.009195454689669313,0.07011030035764154
658,658,658,658,2021-09-15,87.18843078613281,84.1045913696289,81.35718536376953,0.036666718977931057,0.07167462094823263
659,659,659,659,2021-09-16,86.87069702148438,83.65605163574219,82.58136749267578,0.03842693173877598,0.05194064543904564
660,660,660,660,2021-09-17,84.11396026611328,86.05769348144531,83.10469055175781,-0.022586396830994726,0.012144557757866714
661,661,661,661,2021-09-20,83.1420669555664,86.27262878417969,83.4691390991211,-0.0362868487112491,-0.003918479896699134
662,662,662,662,2021-09-21,82.31971740722656,85.7399673461914,83.8709716796875,-0.03989096386233659,-0.018495723149427046
663,663,663,663,2021-09-22,84.08592987060547,86.15115356445312,85.36617279052734,-0.02397209565281766,-0.01499707528254024
664,664,664,664,2021-09-23,86.70249938964844,87.18843078613281,84.1045913696289,-0.005573347198739365,0.030889015423688937
665,665,665,665,2021-09-24,87.50617980957031,86.87069702148438,83.65605163574219,0.007315272121378058,0.04602330732261284
666,666,666,666,2021-09-27,87.71174621582031,84.11396026611328,86.05769348144531,0.042772756606925144,0.01922027732165077
667,667,667,667,2021-09-28,85.79603576660156,83.1420669555664,86.27262878417969,0.03192089044951829,-0.005524266784200704
668,668,668,668,2021-09-29,84.4129867553711,82.31971740722656,85.7399673461914,0.02542852932535422,-0.015476803081372448
669,669,669,669,2021-09-30,83.88031768798828,84.08592987060547,86.15115356445312,-0.0024452626370855546,-0.026358740220070787
670,670,670,670,2021-10-01,84.6466064453125,86.70249938964844,87.18843078613281,-0.023712037816771336,-0.029153229595968222
671,671,671,671,2021-10-04,83.67473602294922,87.50617980957031,86.87069702148438,-0.04378483662478494,-0.03678986249810734
672,672,672,672,2021-10-05,84.38494873046875,87.71174621582031,84.11396026611328,-0.037928756738758396,0.0032216823877764256
673,673,673,673,2021-10-06,84.25413513183594,85.79603576660156,83.1420669555664,-0.017971700218879505,0.013375517556760474
674,674,674,674,2021-10-07,85.65428161621094,84.4129867553711,82.31971740722656,0.014705022397052625,0.0405074788156603
675,675,675,675,2021-10-08,85.99259185791016,83.88031768798828,84.08592987060547,0.025182000118060488,0.02267516087695909
676,676,676,676,2021-10-11,86.1617202758789,84.6466064453125,86.70249938964844,0.01789928615207126,-0.006237180214831217
677,677,677,677,2021-10-12,84.79914855957031,83.67473602294922,87.50617980957031,0.013437897626742412,-0.030935315150209974
678,678,678,678,2021-10-13,84.80854797363281,84.38494873046875,87.71174621582031,0.00501984358036478,-0.03309930958441987
679,679,679,679,2021-10-14,86.78192138671875,84.25413513183594,85.79603576660156,0.030001925139074626,0.011491039315606244
680,680,680,680,2021-10-15,88.72711944580078,85.65428161621094,84.4129867553711,0.03587488881592904,0.05110745225651181
681,681,681,681,2021-10-18,84.89311981201172,85.99259185791016,83.88031768798828,-0.012785660045171676,0.012074371580121923
682,682,682,682,2021-10-19,85.33478546142578,86.1617202758789,84.6466064453125,-0.009597473353658459,0.008130024876518815
683,683,683,683,2021-10-20,85.23139953613281,84.79914855957031,83.67473602294922,0.005097350432225811,0.018603745732244104
684,684,684,684,2021-10-21,87.14840698242188,84.80854797363281,84.38494873046875,0.02758989588545413,0.032748236427562416
685,685,685,685,2021-10-22,87.40213012695312,86.78192138671875,84.25413513183594,0.007146750501992205,0.037363091914615065
686,686,686,686,2021-10-25,87.48670959472656,88.72711944580078,85.65428161621094,-0.01398005321058493,0.021393302750773557
687,687,687,687,2021-10-26,85.1938247680664,84.89311981201172,85.99259185791016,0.0035421593259921114,-0.00928878956414747
688,688,688,688,2021-10-27,83.05128479003906,85.33478546142578,86.1617202758789,-0.026759318126122644,-0.0360999696371036
689,689,689,689,2021-10-28,84.30109405517578,85.23139953613281,84.79914855957031,-0.010915055789534889,-0.00587334322165578
690,690,690,690,2021-10-29,83.91581726074219,87.14840698242188,84.80854797363281,-0.03709292956246135,-0.01052642374172208
691,691,691,691,2021-11-01,84.68638610839844,87.40213012695312,86.78192138671875,-0.03107182873701153,-0.024147140842643466
692,692,692,692,2021-11-02,84.81793212890625,87.48670959472656,88.72711944580078,-0.03050494730208919,-0.04405853972620477
693,693,693,693,2021-11-03,84.5736083984375,85.1938247680664,84.89311981201172,-0.007280062508255747,-0.003763690323570934
694,694,694,694,2021-11-04,85.23139953613281,83.05128479003906,85.33478546142578,0.026250222999021355,-0.001211533195213832
695,695,695,695,2021-11-05,85.56031036376953,84.30109405517578,85.23139953613281,0.014937128903328212,0.003859033518477828
696,696,696,696,2021-11-08,86.34966278076172,83.91581726074219,87.14840698242188,0.029003417942735643,-0.009165333358546301
697,697,697,697,2021-11-09,86.26509094238281,84.68638610839844,87.40213012695312,0.01864177828964908,-0.01300928458973194
698,698,698,698,2021-11-10,85.90799713134766,84.81793212890625,87.48670959472656,0.012851822428124438,-0.018045169039870523
699,699,699,699,2021-11-11,86.38724517822266,84.5736083984375,85.1938247680664,0.021444476759710618,0.014008297120187363
700,700,700,700,2021-11-12,84.37628173828125,85.23139953613281,83.05128479003906,-0.010032896356336862,0.015953960876004425
701,701,701,701,2021-11-15,83.50234985351562,85.56031036376953,84.30109405517578,-0.024052747138296415,-0.00947489721945216
702,702,702,702,2021-11-16,83.38959503173828,86.34966278076172,83.91581726074219,-0.0342800151581244,-0.006270834822103111
703,703,703,703,2021-11-17,82.6566162109375,86.26509094238281,84.68638610839844,-0.04183006929020039,-0.023968077878099958
704,704,704,704,2021-11-18,82.0551986694336,85.90799713134766,84.81793212890625,-0.04484796049922324,-0.032572516095698445
705,705,705,705,2021-11-19,80.81478118896484,86.38724517822266,84.5736083984375,-0.06450563364720618,-0.044444446449113606
706,706,706,706,2021-11-22,80.99333190917969,84.37628173828125,85.23139953613281,-0.04009361113582621,-0.049724252447086115
707,707,707,707,2021-11-23,81.52896881103516,83.50234985351562,85.56031036376953,-0.023632640829177598,-0.04711695803339966
708,708,708,708,2021-11-24,84.36688232421875,83.38959503173828,86.34966278076172,0.011719535178321916,-0.022962225823361604
709,709,709,709,2021-11-26,82.99491119384766,82.6566162109375,86.26509094238281,0.004092775610930355,-0.03790849476666447
710,710,710,710,2021-11-29,86.0019760131836,82.0551986694336,85.90799713134766,0.04809905292716343,0.0010939480022127412
711,711,711,711,2021-11-30,83.52114868164062,80.81478118896484,86.38724517822266,0.0334885209470237,-0.03317731096377807
712,712,712,712,2021-12-01,84.06617736816406,80.99333190917969,84.37628173828125,0.03793948694974114,-0.003675255222540752
713,713,713,713,2021-12-02,84.74275970458984,81.52896881103516,83.50234985351562,0.03941900578926116,0.01485478975442267
714,714,714,714,2021-12-03,84.62061309814453,84.36688232421875,83.38959503173828,0.003007468889874465,0.014762250205648808
715,715,715,715,2021-12-06,82.88213348388672,82.99491119384766,82.6566162109375,-0.0013588509022863793,0.002728363236812248
716,716,716,716,2021-12-07,85.2032241821289,86.0019760131836,82.0551986694336,-0.009287598588807344,0.03836472964226689
717,717,717,717,2021-12-08,84.39508056640625,83.52114868164062,80.81478118896484,0.010463599921222366,0.04430253135338935
718,718,718,718,2021-12-09,83.92521667480469,84.06617736816406,80.99333190917969,-0.0016767824798556985,0.03619908820287354
719,719,719,719,2021-12-10,83.93461608886719,84.74275970458984,81.52896881103516,-0.009536432593649447,0.029506656503993645
720,720,720,720,2021-12-13,81.93304443359375,84.62061309814453,84.36688232421875,-0.03176021262613271,-0.02884826158766718
721,721,721,721,2021-12-14,81.6041488647461,82.88213348388672,82.99491119384766,-0.015419301668785801,-0.016757200039086984
722,722,722,722,2021-12-15,83.35198974609375,85.2032241821289,86.0019760131836,-0.021727281494394957,-0.030813085814256347
