,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GWW,GWW_6m,GWW_12m,GWW_6m_ret,GWW_12m_ret
485,485,485,485,2021-01-07,385.0159606933594,392.0133972167969,395.07415771484375,-0.017849993324507984,-0.025459010226490664
486,486,486,486,2021-01-08,381.8106994628906,391.580322265625,396.3447570800781,-0.024949217943866064,-0.036670240636615836
487,487,487,487,2021-01-11,377.0270690917969,393.0336608886719,394.9490661621094,-0.0407257530072187,-0.045377995812139194
488,488,488,488,2021-01-12,386.6040954589844,378.9617004394531,395.2667236328125,0.02016666858595184,-0.021915905528833157
489,489,489,489,2021-01-13,373.927734375,380.0589294433594,399.9927062988281,-0.01613222211970977,-0.06516361801946313
490,490,490,490,2021-01-14,369.0285339355469,382.2823791503906,398.7702331542969,-0.03467030116402425,-0.07458354898632058
491,491,491,491,2021-01-15,374.0914611816406,385.0159606933594,392.0133972167969,-0.02837414711859032,-0.04571766210644279
492,492,492,492,2021-01-19,379.7028503417969,381.8106994628906,391.580322265625,-0.0055206654084313245,-0.030332147067827275
493,493,493,493,2021-01-20,378.230224609375,377.0270690917969,393.0336608886719,0.0031911648160338757,-0.03766455078128794
494,494,494,494,2021-01-21,376.4880676269531,386.6040954589844,378.9617004394531,-0.02616637524240728,-0.006527395274064651
495,495,495,495,2021-01-22,378.7403259277344,373.927734375,380.0589294433594,0.012870378713091046,-0.0034694712147830264
496,496,496,496,2021-01-25,373.39837646484375,369.0285339355469,382.2823791503906,0.011841476003750184,-0.023239372699550676
497,497,497,497,2021-01-26,362.5700378417969,374.0914611816406,385.0159606933594,-0.030798413049715423,-0.05829868146541395
498,498,498,498,2021-01-27,356.5736389160156,379.7028503417969,381.8106994628906,-0.06091397893105366,-0.06609835864311042
499,499,499,499,2021-01-28,357.9692687988281,378.230224609375,377.0270690917969,-0.05356778621135261,-0.05054756502994917
500,500,500,500,2021-01-29,350.73114013671875,376.4880676269531,386.6040954589844,-0.06841366222463097,-0.09278989990956121
501,501,501,501,2021-02-01,356.4388122558594,378.7403259277344,373.927734375,-0.0588833882878641,-0.046770861081947834
502,502,502,502,2021-02-02,359.1242980957031,373.39837646484375,369.0285339355469,-0.03822747839527518,-0.026838672159626542
503,503,503,503,2021-02-03,352.3866271972656,362.5700378417969,374.0914611816406,-0.028086740716767866,-0.05802012672466794
504,504,504,504,2021-02-04,358.0558776855469,356.5736389160156,379.7028503417969,0.00415689385799034,-0.05701029801794766
505,505,505,505,2021-02-05,355.5719909667969,357.9692687988281,378.230224609375,-0.006696881662706322,-0.0599059307488683
506,506,506,506,2021-02-08,366.1164245605469,350.73114013671875,376.4880676269531,0.04386631999037993,-0.02754839783311036
507,507,507,507,2021-02-09,362.1344604492188,356.4388122558594,378.7403259277344,0.015979315376213776,-0.043844989143522195
508,508,508,508,2021-02-10,363.6421508789063,359.1242980957031,373.39837646484375,0.012580192449131333,-0.026128194981201336
509,509,509,509,2021-02-11,361.612548828125,352.3866271972656,362.5700378417969,0.026181247864706103,-0.002640838772479226
510,510,510,510,2021-02-12,359.6119079589844,358.0558776855469,356.5736389160156,0.004345774976508121,0.008520733759806554
511,511,511,511,2021-02-16,357.26336669921875,355.5719909667969,357.9692687988281,0.0047567743674721275,-0.0019719628502693487
512,512,512,512,2021-02-17,359.70855712890625,366.1164245605469,350.73114013671875,-0.017502267043419506,0.025596292900276874
513,513,513,513,2021-02-18,363.1976318359375,362.1344604492188,356.4388122558594,0.002935847048082252,0.01896207525017357
514,514,514,514,2021-02-19,366.6866149902344,363.6421508789063,359.1242980957031,0.008372143064190318,0.021057658684280778
515,515,515,515,2021-02-22,364.6956481933594,361.612548828125,352.3866271972656,0.008525974486299548,0.03493044300231962
516,516,516,516,2021-02-23,366.860595703125,359.6119079589844,358.0558776855469,0.02015697362548785,0.0245903462735797
517,517,517,517,2021-02-24,372.64984130859375,357.26336669921875,355.5719909667969,0.0430675967467129,0.04802923395445835
518,518,518,518,2021-02-25,367.2278747558594,359.70855712890625,366.1164245605469,0.0209039164566176,0.003035783485121124
519,519,519,519,2021-02-26,360.22076416015625,363.1976318359375,362.1344604492188,-0.008196275016258747,-0.005284490977988332
520,520,520,520,2021-03-01,374.8245239257813,366.6866149902344,363.6421508789063,0.02219308969258038,0.030751036478713356
521,521,521,521,2021-03-02,372.73681640625,364.6956481933594,361.612548828125,0.02204898318015358,0.03076294673449609
522,522,522,522,2021-03-03,374.7761535644531,366.860595703125,359.6119079589844,0.021576473336301305,0.04216836336576013
523,523,523,523,2021-03-04,366.251708984375,372.64984130859375,357.26336669921875,-0.017169287666274347,0.025158869122799077
524,524,524,524,2021-03-05,385.7361450195313,367.2278747558594,359.70855712890625,0.050399960177251346,0.07235743319083099
525,525,525,525,2021-03-08,385.1272888183594,360.22076416015625,363.1976318359375,0.06914239026801217,0.06037940520583529
526,526,526,526,2021-03-09,375.4333801269531,374.8245239257813,366.6866149902344,0.0016243766410874994,0.02385351627015808
527,527,527,527,2021-03-10,382.6433715820313,372.73681640625,364.6956481933594,0.02657788214026069,0.04921288059668916
528,528,528,528,2021-03-11,373.7129821777344,374.7761535644531,366.860595703125,-0.0028368170616167587,0.018678447766994788
529,529,529,529,2021-03-12,381.7735900878906,366.251708984375,372.64984130859375,0.04238036498603148,0.024483436641910217
530,530,530,530,2021-03-15,386.3450622558594,385.7361450195313,367.2278747558594,0.0015785848544145331,0.05205810564546476
531,531,531,531,2021-03-16,376.4095458984375,385.1272888183594,360.22076416015625,-0.022636004181031955,0.0449412786517871
532,532,532,532,2021-03-17,386.6446838378906,375.4333801269531,374.8245239257813,0.029862298624449446,0.03153518288587165
533,533,533,533,2021-03-18,391.0517883300781,382.6433715820313,372.73681640625,0.021974552213677168,0.04913647141275801
534,534,534,534,2021-03-19,387.1182556152344,373.7129821777344,374.7761535644531,0.03587050511165968,0.0329319299891333
535,535,535,535,2021-03-22,386.3160705566406,381.7735900878906,366.251708984375,0.011898362240573723,0.054782984161096726
536,536,536,536,2021-03-23,381.0970153808594,386.3450622558594,385.7361450195313,-0.013583833178446136,-0.012026691557352032
537,537,537,537,2021-03-24,382.1407775878906,376.4095458984375,385.1272888183594,0.015226052983787763,-0.007754608196245738
538,538,538,538,2021-03-25,384.2670593261719,386.6446838378906,375.4333801269531,-0.0061493785149665525,0.023529285531914246
539,539,539,539,2021-03-26,385.9874877929688,391.0517883300781,382.6433715820313,-0.01295045998571076,0.008739511668819144
540,540,540,540,2021-03-29,386.7607116699219,387.1182556152344,373.7129821777344,-0.000923603937882711,0.03491377103400195
541,541,541,541,2021-03-30,385.3109130859375,386.3160705566406,381.7735900878906,-0.002601904366170471,0.009265499473739114
542,542,542,542,2021-03-31,387.4951477050781,381.0970153808594,386.3450622558594,0.01678872325416836,0.002976834859758304
543,543,543,543,2021-04-01,392.7335815429688,382.1407775878906,376.4095458984375,0.027719637830699417,0.04336775148878891
544,544,544,544,2021-04-05,393.9899597167969,384.2670593261719,386.6446838378906,0.02530245607748549,0.018997483182740194
545,545,545,545,2021-04-06,394.7438659667969,385.9874877929688,391.0517883300781,0.02268565290521729,0.009441403279307758
546,546,546,546,2021-04-07,385.3785400390625,386.7607116699219,387.1182556152344,-0.0035737126061526903,-0.004494015848999444
547,547,547,547,2021-04-08,384.5763854980469,385.3109130859375,386.3160705566406,-0.001906324381024782,-0.004503268673464844
548,548,548,548,2021-04-09,388.16204833984375,387.4951477050781,381.0970153808594,0.001721055447314157,0.01853867302509249
549,549,549,549,2021-04-12,392.3662414550781,392.7335815429688,382.1407775878906,-0.0009353416798417724,0.02675836881824445
550,550,550,550,2021-04-13,386.74127197265625,393.9899597167969,384.2670593261719,-0.018398153469065703,0.006438784138361964
551,551,551,551,2021-04-14,387.04095458984375,394.7438659667969,385.9874877929688,-0.019513694932503545,0.0027292770625766405
552,552,552,552,2021-04-15,390.897216796875,385.3785400390625,386.7607116699219,0.014320145478918356,0.010695256788345597
553,553,553,553,2021-04-16,393.2458190917969,384.5763854980469,385.3109130859375,0.02254281313326767,0.020593514837950133
554,554,554,554,2021-04-19,395.27545166015625,388.16204833984375,387.4951477050781,0.01832585991014901,0.020078455178488275
555,555,555,555,2021-04-20,399.8372497558594,392.3662414550781,392.7335815429688,0.01904090492870969,0.018087753496865977
556,556,556,556,2021-04-21,409.8307495117188,386.74127197265625,393.9899597167969,0.05970264673664061,0.040206074810404946
557,557,557,557,2021-04-22,405.0756530761719,387.04095458984375,394.7438659667969,0.0465963569809813,0.026173394953384888
558,558,558,558,2021-04-23,409.3668518066406,390.897216796875,385.3785400390625,0.04724933874206405,0.06224610162555133
559,559,559,559,2021-04-26,405.7232360839844,393.2458190917969,384.5763854980469,0.03172930616529923,0.054987387118299536
560,560,560,560,2021-04-27,409.1349182128906,395.27545166015625,388.16204833984375,0.035062806188759454,0.05403122217318046
561,561,561,561,2021-04-28,408.0717468261719,399.8372497558594,392.3662414550781,0.020594622125228446,0.040027667295867264
562,562,562,562,2021-04-29,415.494384765625,409.8307495117188,386.74127197265625,0.013819449274252715,0.07434715370900902
563,563,563,563,2021-04-30,419.0124816894531,405.0756530761719,387.04095458984375,0.034405495633825556,0.08260502337146813
564,564,564,564,2021-05-03,429.0058898925781,409.3668518066406,390.897216796875,0.04797417768259793,0.09749026459685917
565,565,565,565,2021-05-04,441.0484619140625,405.7232360839844,393.2458190917969,0.08706729782359779,0.12155918893852724
566,566,566,566,2021-05-05,445.1270446777344,409.1349182128906,395.27545166015625,0.08797128981818036,0.12611861629200982
567,567,567,567,2021-05-06,443.6193237304688,408.0717468261719,399.8372497558594,0.08711109548939033,0.10949973770913735
568,568,568,568,2021-05-07,451.6308288574219,415.494384765625,409.8307495117188,0.08697215995393281,0.10199351658094113
569,569,569,569,2021-05-10,459.9526672363281,419.0124816894531,405.0756530761719,0.09770636278376399,0.1354734942557434
570,570,570,570,2021-05-11,448.7792663574219,429.0058898925781,409.3668518066406,0.04609115382960116,0.09627651671561632
571,571,571,571,2021-05-12,440.5349731445313,441.0484619140625,405.7232360839844,-0.001164245686976817,0.08580168441065306
572,572,572,572,2021-05-13,451.1069946289063,445.1270446777344,409.1349182128906,0.013434254383490218,0.10258737288753195
573,573,573,573,2021-05-14,453.0081176757813,443.6193237304688,408.0717468261719,0.021164077944938464,0.11011879944913505
574,574,574,574,2021-05-17,453.0177917480469,451.6308288574219,415.494384765625,0.0030710102189743793,0.09031026256489194
575,575,575,575,2021-05-18,441.0877990722656,459.9526672363281,419.0124816894531,-0.041014803278376366,0.05268415225676604
576,576,576,576,2021-05-19,442.4845275878906,448.7792663574219,429.0058898925781,-0.014026358259870975,0.03141830453350547
577,577,577,577,2021-05-20,441.0586853027344,440.5349731445313,441.0484619140625,0.001188809493295917,2.3179739993883786e-05
578,578,578,578,2021-05-21,442.6978759765625,451.1069946289063,445.1270446777344,-0.01864107352017763,-0.00545724806033876
579,579,579,579,2021-05-24,446.1702575683594,453.0081176757813,443.6193237304688,-0.015094343435840596,0.0057502766480939105
580,580,580,580,2021-05-25,446.955810546875,453.0177917480469,451.6308288574219,-0.013381331399326957,-0.010351415385823404
581,581,581,581,2021-05-26,446.78125,441.0877990722656,459.9526672363281,0.01290774974893738,-0.02863646234615813
582,582,582,582,2021-05-27,445.3069458007813,442.4845275878906,448.7792663574219,0.006378569276255908,-0.007737257081469329
583,583,583,583,2021-05-28,448.2554931640625,441.0586853027344,440.5349731445313,0.016317120830277698,0.01752532827171982
584,584,584,584,2021-06-01,448.7405090332031,442.6978759765625,451.1069946289063,0.01364956414871199,-0.00524595190028021
585,585,585,585,2021-06-02,447.7511596679688,446.1702575683594,453.0081176757813,0.003543270921341435,-0.011604555862672061
586,586,586,586,2021-06-03,449.5163879394531,446.955810546875,453.0177917480469,0.005728927406593254,-0.0077290646689238685
587,587,587,587,2021-06-04,450.6705322265625,446.78125,441.0877990722656,0.00870511514653427,0.021725228343318692
588,588,588,588,2021-06-07,445.9761962890625,445.3069458007813,442.4845275878906,0.0015028970344885817,0.007891052643594021
589,589,589,589,2021-06-08,448.5658874511719,448.2554931640625,441.0586853027344,0.0006924494888360666,0.017020869101091796
590,590,590,590,2021-06-09,444.7540893554688,448.7405090332031,442.6978759765625,-0.008883574354191737,0.0046447328765029106
591,591,591,591,2021-06-10,445.7239990234375,447.7511596679688,446.1702575683594,-0.004527426899429088,-0.0010001978781687404
592,592,592,592,2021-06-11,445.3845520019531,449.5163879394531,446.955810546875,-0.009191735937459367,-0.0035154673187923757
593,593,593,593,2021-06-14,441.1169738769531,450.6705322265625,446.78125,-0.021198542319617597,-0.012677962924914299
594,594,594,594,2021-06-15,444.9189758300781,445.9761962890625,445.3069458007813,-0.002370575980918832,-0.0008712416780418675
595,595,595,595,2021-06-16,435.4332580566406,448.5658874511719,448.2554931640625,-0.02927692399694748,-0.028604747299167843
596,596,596,596,2021-06-17,427.7030334472656,444.7540893554688,448.7405090332031,-0.03833816555326863,-0.046881159963164554
597,597,597,597,2021-06-18,423.3966064453125,445.7239990234375,447.7511596679688,-0.05009241734132197,-0.05439305448302245
598,598,598,598,2021-06-21,431.6990661621094,445.3845520019531,449.5163879394531,-0.03072734736382088,-0.03963664563825342
599,599,599,599,2021-06-22,429.2548828125,441.1169738769531,450.6705322265625,-0.026891032916275814,-0.04751952453659947
600,600,600,600,2021-06-23,431.0588989257813,444.9189758300781,445.9761962890625,-0.031151912274450244,-0.03344864028037153
601,601,601,601,2021-06-24,428.3237915039063,435.4332580566406,448.5658874511719,-0.0163273393136395,-0.04512624903842921
602,602,602,602,2021-06-25,429.61376953125,427.7030334472656,444.7540893554688,0.004467436362524557,-0.03404200250560918
603,603,603,603,2021-06-28,430.4090576171875,423.3966064453125,445.7239990234375,0.016562369809123068,-0.03435969667283878
604,604,604,604,2021-06-29,434.8222351074219,431.6990661621094,445.3845520019531,0.007234597408509735,-0.02371504994291973
605,605,605,605,2021-06-30,424.82232666015625,429.2548828125,441.1169738769531,-0.010326163614730266,-0.036939515325343564
606,606,606,606,2021-07-01,431.4565734863281,431.0588989257813,444.9189758300781,0.0009225527220011465,-0.030258098833913283
607,607,607,607,2021-07-02,433.2702941894531,428.3237915039063,435.4332580566406,0.011548512559106161,-0.004967383237653666
608,608,608,608,2021-07-06,433.9104309082031,429.61376953125,427.7030334472656,0.010001218959162284,0.014513335130934557
609,609,609,609,2021-07-07,445.1905822753906,430.4090576171875,423.3966064453125,0.034342968384624584,0.051474139136476804
610,610,610,610,2021-07-08,436.17034912109375,434.8222351074219,431.6990661621094,0.0031003796605268974,0.010357407067694169
611,611,611,611,2021-07-09,443.0858459472656,424.82232666015625,429.2548828125,0.042990959139771245,0.03222086384700962
612,612,612,612,2021-07-12,443.9296875,431.4565734863281,431.0588989257813,0.028909315050839268,0.02985853814013195
613,613,613,613,2021-07-13,441.4855041503906,433.2702941894531,428.3237915039063,0.01896093517398012,0.030728418331075424
614,614,614,614,2021-07-14,443.43505859375,433.9104309082031,429.61376953125,0.021950676930285296,0.03217142941572937
615,615,615,615,2021-07-15,443.9393310546875,445.1905822753906,430.4090576171875,-0.0028105967882516847,0.03143584735973204
616,616,616,616,2021-07-16,439.5553588867188,436.17034912109375,434.8222351074219,0.007760751670639721,0.010885192607796634
617,617,617,617,2021-07-19,435.9957885742188,443.0858459472656,424.82232666015625,-0.016001543353047376,0.026301494090259947
618,618,618,618,2021-07-20,445.7046203613281,443.9296875,431.4565734863281,0.003998229700121536,0.03302313083300712
619,619,619,619,2021-07-21,443.9587707519531,441.4855041503906,433.2702941894531,0.005602146793748375,0.02466930390991995
620,620,620,620,2021-07-22,440.758056640625,443.43505859375,433.9104309082031,-0.006036965055524646,0.015781196405187492
621,621,621,621,2021-07-23,444.86083984375,443.9393310546875,445.1905822753906,0.0020757538803179987,-0.0007406770151230369
622,622,622,622,2021-07-26,442.9791564941406,439.5553588867188,436.17034912109375,0.007789229588949675,0.01561043153613495
623,623,623,623,2021-07-27,442.4553833007813,435.9957885742188,443.0858459472656,0.014815727343804097,-0.0014228905126419944
624,624,624,624,2021-07-28,440.4185791015625,445.7046203613281,443.9296875,-0.01185996513897547,-0.007909154303715082
625,625,625,625,2021-07-29,447.3534851074219,443.9587707519531,441.4855041503906,0.007646463093225808,0.013291446495675485
626,626,626,626,2021-07-30,431.2044067382813,440.758056640625,443.43505859375,-0.02167549692717996,-0.027581607765194138
627,627,627,627,2021-08-02,426.91748046875,444.86083984375,443.9393310546875,-0.040334769365859,-0.03834274053956399
628,628,628,628,2021-08-03,432.533203125,442.9791564941406,439.5553588867188,-0.023581139690212027,-0.01597558901227847
629,629,629,629,2021-08-04,426.1317443847656,442.4553833007813,435.9957885742188,-0.03689329937459218,-0.022624173095135425
630,630,630,630,2021-08-05,426.0444946289063,440.4185791015625,445.7046203613281,-0.03263732538708697,-0.04411021298474216
631,631,631,631,2021-08-06,427.0666809082031,447.3534851074219,443.9587707519531,-0.04534848810744674,-0.038048780554867934
632,632,632,632,2021-08-09,426.132080078125,431.2044067382813,440.758056640625,-0.011763160535682937,-0.03318368511281777
633,633,633,633,2021-08-10,431.0093383789063,426.91748046875,444.86083984375,0.009584657685282716,-0.031136706637762912
634,634,634,634,2021-08-11,433.5891418457031,432.533203125,442.9791564941406,0.0024412893925231938,-0.021197418683878144
635,635,635,635,2021-08-12,426.4630737304688,426.1317443847656,442.4553833007813,0.0007775279595316764,-0.036144456986843654
636,636,636,636,2021-08-13,427.0666809082031,426.0444946289063,440.4185791015625,0.0023992477128174095,-0.0303163827025571
637,637,637,637,2021-08-16,428.4198303222656,427.0666809082031,447.3534851074219,0.0031684733896468753,-0.04232370019562892
638,638,638,638,2021-08-17,424.3895568847656,426.132080078125,431.2044067382813,-0.0040891621983492055,-0.015804221262636475
639,639,639,639,2021-08-18,417.0103454589844,431.0093383789063,426.91748046875,-0.032479558267981656,-0.023206206030466858
640,640,640,640,2021-08-19,418.27587890625,433.5891418457031,432.533203125,-0.03531745023472588,-0.03296238095883175
641,641,641,641,2021-08-20,419.5706787109375,426.4630737304688,426.1317443847656,-0.016161762750618425,-0.015396801013500605
642,642,642,642,2021-08-23,420.8946533203125,427.0666809082031,426.0444946289063,-0.0144521402951997,-0.012087566846930908
643,643,643,643,2021-08-24,419.5706787109375,428.4198303222656,427.0666809082031,-0.020655326819656317,-0.01755229928339197
644,644,644,644,2021-08-25,424.2727355957031,424.3895568847656,426.132080078125,-0.0002752690003025027,-0.004363305579061283
645,645,645,645,2021-08-26,417.4484252929688,417.0103454589844,431.0093383789063,0.0010505250978900538,-0.031463153761220664
646,646,646,646,2021-08-27,420.6804504394531,418.27587890625,433.5891418457031,0.005748769303864254,-0.029771712804661732
647,647,647,647,2021-08-30,423.0849914550781,419.5706787109375,426.4630737304688,0.008375973161274697,-0.007921160080381684
648,648,648,648,2021-08-31,422.2088623046875,420.8946533203125,427.0666809082031,0.0031224178639657207,-0.011374848052264186
649,649,649,649,2021-09-01,417.8572692871094,419.5706787109375,428.4198303222656,-0.004083720600048357,-0.024654696836070578
650,650,650,650,2021-09-02,423.8638000488281,424.2727355957031,424.3895568847656,-0.0009638506379647804,-0.0012388543200657631
651,651,651,651,2021-09-03,418.2661437988281,417.4484252929688,417.0103454589844,0.0019588491806752373,0.0030114320987926213
652,652,652,652,2021-09-07,410.283447265625,420.6804504394531,418.27587890625,-0.024714728633021044,-0.019108038602475563
653,653,653,653,2021-09-08,407.0708312988281,423.0849914550781,419.5706787109375,-0.03785092943423485,-0.029791994642030528
654,654,654,654,2021-09-09,405.5035400390625,422.2088623046875,420.8946533203125,-0.03956648890418024,-0.036567614151983396
655,655,655,655,2021-09-10,404.2282104492188,417.8572692871094,419.5706787109375,-0.03261654119633384,-0.03656706495519646
656,656,656,656,2021-09-13,402.29095458984375,423.8638000488281,424.2727355957031,-0.05089570153549139,-0.05181049631906165
657,657,657,657,2021-09-14,399.01995849609375,418.2661437988281,417.4484252929688,-0.04601420791062438,-0.044145493623414245
658,658,658,658,2021-09-15,401.20062255859375,410.283447265625,420.6804504394531,-0.02213792627405431,-0.04630552206671423
659,659,659,659,2021-09-16,398.2216796875,407.0708312988281,423.0849914550781,-0.021738604024005848,-0.05876670709132925
660,660,660,660,2021-09-17,391.8160400390625,405.5035400390625,422.2088623046875,-0.03375432924378774,-0.07198527785447573
661,661,661,661,2021-09-20,393.4710388183594,404.2282104492188,417.8572692871094,-0.026611630145518483,-0.05836019201090947
662,662,662,662,2021-09-21,390.6380615234375,402.29095458984375,423.8638000488281,-0.028966331291955028,-0.07838777107543293
663,663,663,663,2021-09-22,391.5239868164063,399.01995849609375,418.2661437988281,-0.018785956742464083,-0.06393574373374067
664,664,664,664,2021-09-23,392.7019348144531,401.20062255859375,410.283447265625,-0.021183136980051476,-0.04285211252938825
665,665,665,665,2021-09-24,394.6100463867188,398.2216796875,407.0708312988281,-0.00906940401541012,-0.030610851856791355
666,666,666,666,2021-09-27,397.4040222167969,391.8160400390625,405.5035400390625,0.014261749409690605,-0.019973975619264395
667,667,667,667,2021-09-28,392.0594787597656,393.4710388183594,404.2282104492188,-0.0035874560497077823,-0.030103618141668176
668,668,668,668,2021-09-29,391.0956726074219,390.6380615234375,402.29095458984375,0.0011714452048010582,-0.027828818557046664
669,669,669,669,2021-09-30,382.6456298828125,391.5239868164063,399.01995849609375,-0.022676406127211446,-0.04103636488509521
670,670,670,670,2021-10-01,387.6981201171875,392.7019348144531,401.20062255859375,-0.012742016918327326,-0.03365523800859571
671,671,671,671,2021-10-04,386.7051696777344,394.6100463867188,398.2216796875,-0.020032122297356958,-0.028919846902366264
672,672,672,672,2021-10-05,391.57269287109375,397.4040222167969,391.8160400390625,-0.014673553914162363,-0.0006210750533451881
673,673,673,673,2021-10-06,398.455322265625,392.0594787597656,393.4710388183594,0.016313452045827015,0.012667472203885755
674,674,674,674,2021-10-07,405.2114562988281,391.0956726074219,390.6380615234375,0.036092917104648015,0.03730664318411847
675,675,675,675,2021-10-08,406.18499755859375,382.6456298828125,391.5239868164063,0.06151740889603352,0.03744600902080175
676,676,676,676,2021-10-11,402.9140319824219,387.6981201171875,392.7019348144531,0.039246803313452094,0.026004702963314585
677,677,677,677,2021-10-12,409.9719543457031,386.7051696777344,394.6100463867188,0.060166727761509886,0.03892933821540279
678,678,678,678,2021-10-13,410.4197387695313,391.57269287109375,397.4040222167969,0.048131665566991,0.03275184906315309
679,679,679,679,2021-10-14,416.0660705566406,398.455322265625,392.0594787597656,0.04419754814888788,0.06123201477698492
680,680,680,680,2021-10-15,417.6820373535156,405.2114562988281,391.0956726074219,0.03077548983583256,0.0679791841439803
681,681,681,681,2021-10-18,419.453857421875,406.18499755859375,382.6456298828125,0.03266703581627772,0.09619403611204236
682,682,682,682,2021-10-19,424.7594604492188,402.9140319824219,387.6981201171875,0.05421858444421224,0.0955932938772801
683,683,683,683,2021-10-20,425.5577392578125,409.9719543457031,386.7051696777344,0.03801671003808926,0.10047077884284916
684,684,684,684,2021-10-21,426.20025634765625,410.4197387695313,391.57269287109375,0.038449704259927,0.08843201813350632
685,685,685,685,2021-10-22,425.4603576660156,416.0660705566406,398.455322265625,0.022578834887465593,0.06777431217843799
686,686,686,686,2021-10-25,424.2824401855469,417.6820373535156,405.2114562988281,0.01580245795067503,0.04706427617054998
687,687,687,687,2021-10-26,419.2299499511719,419.453857421875,406.18499755859375,-0.0005338071559988222,0.032115790762794916
688,688,688,688,2021-10-27,413.2817993164063,424.7594604492188,402.9140319824219,-0.027021555024751898,0.025731958956536793
689,689,689,689,2021-10-28,419.3467712402344,425.5577392578125,409.9719543457031,-0.014594889117538479,0.022866971252931245
690,690,690,690,2021-10-29,450.8396301269531,426.20025634765625,410.4197387695313,0.057811729139830126,0.09848427728793863
691,691,691,691,2021-11-01,455.522216796875,425.4603576660156,416.0660705566406,0.07065725064438966,0.09483144392775733
692,692,692,692,2021-11-02,458.4524536132813,424.2824401855469,417.6820373535156,0.0805360066581855,0.09761113146759204
693,693,693,693,2021-11-03,461.8694152832031,419.2299499511719,419.453857421875,0.10170901515265673,0.10112091499653975
694,694,694,694,2021-11-04,467.1165771484375,413.2817993164063,424.7594604492188,0.13026167114321807,0.0997202432040536
695,695,695,695,2021-11-05,461.9591369628906,419.3467712402344,425.5577392578125,0.101616057747693,0.0855380935347656
696,696,696,696,2021-11-08,463.9224853515625,450.8396301269531,426.20025634765625,0.029018866910447416,0.08850822692404914
697,697,697,697,2021-11-09,470.94573974609375,455.522216796875,425.4603576660156,0.03385899168140094,0.10690862558758973
698,698,698,698,2021-11-10,469.8516845703125,458.4524536132813,424.2824401855469,0.024864587084633127,0.10740308829381995
699,699,699,699,2021-11-11,473.36810302734375,461.8694152832031,419.2299499511719,0.02489597137989752,0.1291371312628724
700,700,700,700,2021-11-12,478.4670715332031,467.1165771484375,413.2817993164063,0.024299061390747223,0.15772596887793577
701,701,701,701,2021-11-15,473.1825866699219,461.9591369628906,419.3467712402344,0.024295330060617015,0.12838018347074898
702,702,702,702,2021-11-16,478.5549926757813,463.9224853515625,450.8396301269531,0.03154084526239376,0.061474991763753595
703,703,703,703,2021-11-17,475.29241943359375,470.94573974609375,455.522216796875,0.00922968257414003,0.04340118200104093
704,704,704,704,2021-11-18,471.0823974609375,469.8516845703125,458.4524536132813,0.0026193646442931318,0.027549081149230714
705,705,705,705,2021-11-19,471.42431640625,473.36810302734375,461.8694152832031,-0.004106289816873221,0.020687451489265873
706,706,706,706,2021-11-22,481.3193054199219,478.4670715332031,467.1165771484375,0.005961191597948501,0.03040510434929633
707,707,707,707,2021-11-23,486.447509765625,473.1825866699219,461.9591369628906,0.028033413463197432,0.053009824556628615
708,708,708,708,2021-11-24,486.8773498535156,478.5549926757813,463.9224853515625,0.017390597329683954,0.04947995673147387
709,709,709,709,2021-11-26,478.1838073730469,475.29241943359375,470.94573974609375,0.006083387449980382,0.015369217759259257
710,710,710,710,2021-11-29,484.0836486816406,471.0823974609375,469.8516845703125,0.027598677621532675,0.030290333266216773
711,711,711,711,2021-11-30,470.2423706054688,471.42431640625,473.36810302734375,-0.002507180388553909,-0.0066031749961285024
712,712,712,712,2021-12-01,466.1886901855469,481.3193054199219,478.4670715332031,-0.03143571235143883,-0.025661915057835216
713,713,713,713,2021-12-02,476.6893005371094,486.447509765625,473.1825866699219,-0.02006014838726844,0.007410910642055457
714,714,714,714,2021-12-03,480.0397033691406,486.8773498535156,478.5549926757813,-0.014043878784733344,0.00310248710405836
715,715,715,715,2021-12-06,488.3523254394531,478.1838073730469,475.29241943359375,0.021264873275964824,0.027477623189157585
716,716,716,716,2021-12-07,495.9420471191406,484.0836486816406,471.0823974609375,0.02449658952496181,0.05277134062362099
717,717,717,717,2021-12-08,493.9689025878906,470.2423706054688,471.42431640625,0.05045596370202099,0.04782228111078779
718,718,718,718,2021-12-09,491.8687438964844,466.1886901855469,481.3193054199219,0.0550851066350766,0.021917754716609172
719,719,719,719,2021-12-10,501.75396728515625,476.6893005371094,486.447509765625,0.05258072022972882,0.03146579479234268
720,720,720,720,2021-12-13,495.0921936035156,480.0397033691406,486.8773498535156,0.031356760969414976,0.016872511634545173
721,721,721,721,2021-12-14,495.9811401367188,488.3523254394531,478.1838073730469,0.015621538589789097,0.03721860190424153
722,722,722,722,2021-12-15,502.0275268554688,495.9420471191406,484.0836486816406,0.012270546068190669,0.03706772212343212
723,723,723,723,2021-12-16,496.537841796875,493.9689025878906,470.2423706054688,0.005200609179091487,0.05591897462908113
724,724,724,724,2021-12-17,481.4560852050781,491.8687438964844,466.1886901855469,-0.02116958806717273,0.032749389551802954
725,725,725,725,2021-12-20,477.9786071777344,501.75396728515625,476.6893005371094,-0.04738449849447801,0.0027047106766866502
