,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FE,FE_6m,FE_12m,FE_6m_ret,FE_12m_ret
484,484,484,484,2021-01-06,26.79691696166992,26.195531845092773,26.97379493713379,0.022957545589585182,-0.006557400465010965
485,485,485,485,2021-01-07,26.204376220703125,26.275127410888672,26.83229255676269,-0.0026927058841292872,-0.023401516464954808
486,486,486,486,2021-01-08,26.452003479003903,26.62888526916504,26.52275657653809,-0.006642478210154623,-0.0026676374052603258
487,487,487,487,2021-01-11,26.70848274230957,27.07107925415039,26.48737907409668,-0.013394239233562422,0.008347510246082379
488,488,488,488,2021-01-12,26.96495056152344,26.09825325012207,25.9036865234375,0.03320901606307003,0.040969614001687304
489,489,489,489,2021-01-13,27.23026657104492,26.390098571777344,26.24859619140625,0.031836485831321815,0.03739896688113431
490,490,490,490,2021-01-14,27.637083053588867,26.79691696166992,26.195531845092773,0.0313530878615893,0.05503042339513109
491,491,491,491,2021-01-15,28.008527755737305,26.204376220703125,26.275127410888672,0.06884924563129968,0.06597114897834122
492,492,492,492,2021-01-19,27.51327133178711,26.452003479003903,26.62888526916504,0.0401205093453727,0.033211531526111004
493,493,493,493,2021-01-20,27.70783233642578,26.70848274230957,27.07107925415039,0.03741693617560382,0.023521525547518296
494,494,494,494,2021-01-21,27.477893829345703,26.96495056152344,26.09825325012207,0.01902259255591532,0.05286333020073597
495,495,495,495,2021-01-22,27.65477180480957,27.23026657104492,26.390098571777344,0.015589463021123962,0.0479222625710356
496,496,496,496,2021-01-25,28.17656135559082,27.637083053588867,26.79691696166992,0.019520088315973627,0.05148519122159967
497,497,497,497,2021-01-26,28.238466262817383,28.008527755737305,26.204376220703125,0.008209589203880041,0.07762405885880996
498,498,498,498,2021-01-27,27.29217529296875,27.51327133178711,26.452003479003903,-0.008035977843278808,0.03176212397793332
499,499,499,499,2021-01-28,27.29217529296875,27.70783233642578,26.70848274230957,-0.015001427697777459,0.021854201015115704
500,500,500,500,2021-01-29,27.203731536865234,27.477893829345703,26.96495056152344,-0.00997755847603099,0.008855235050291954
501,501,501,501,2021-02-01,27.575176239013672,27.65477180480957,27.23026657104492,-0.002878185593346849,0.012666408059901713
502,502,502,502,2021-02-02,28.220779418945312,28.17656135559082,27.637083053588867,0.0015693207839118095,0.02112004238018339
503,503,503,503,2021-02-03,28.654130935668945,28.238466262817383,28.008527755737305,0.01471980344056023,0.02305023618384916
504,504,504,504,2021-02-04,28.85106086730957,27.29217529296875,27.51327133178711,0.057118406928246435,0.0486234268324488
505,505,505,505,2021-02-05,28.895824432373047,27.29217529296875,27.70783233642578,0.058758568058056015,0.042875677949930635
506,506,506,506,2021-02-08,28.76154899597168,27.203731536865234,27.477893829345703,0.05726484460396053,0.04671592279227266
507,507,507,507,2021-02-09,29.119611740112305,27.575176239013672,27.65477180480957,0.05600818242146177,0.05296879488435979
508,508,508,508,2021-02-10,28.421390533447266,28.220779418945312,28.17656135559082,0.007108631250888786,0.008689107757567704
509,509,509,509,2021-02-11,27.8574333190918,28.654130935668945,28.238466262817383,-0.02780393578733209,-0.013493400816435352
510,510,510,510,2021-02-12,27.964853286743164,28.85106086730957,27.29217529296875,-0.03071663758369958,0.024647283939573494
511,511,511,511,2021-02-16,28.582517623901367,28.895824432373047,27.29217529296875,-0.010842632616519854,0.04727883787500975
512,512,512,512,2021-02-17,28.60042190551757,28.76154899597168,27.203731536865234,-0.00560217012222386,0.051341867080242576
513,513,513,513,2021-02-18,30.6592960357666,29.119611740112305,27.575176239013672,0.05287447886996999,0.11184406474942055
514,514,514,514,2021-02-19,30.46235656738281,28.421390533447266,28.220779418945312,0.07181091409069751,0.07943002264964627
515,515,515,515,2021-02-22,30.32807922363281,27.8574333190918,28.654130935668945,0.08868892823833052,0.05841909118521249
516,516,516,516,2021-02-23,30.0147762298584,27.964853286743164,28.85106086730957,0.07330354720963284,0.040335271132695416
517,517,517,517,2021-02-24,30.6592960357666,28.582517623901367,28.895824432373047,0.07265904421689506,0.06102859627766399
518,518,518,518,2021-02-25,29.99686813354492,28.60042190551757,28.76154899597168,0.048826070910441555,0.042950368832577634
519,519,519,519,2021-02-26,29.665660858154297,30.6592960357666,29.119611740112305,-0.03240893647568255,0.01875193676740583
520,520,520,520,2021-03-01,29.907350540161133,30.46235656738281,28.421390533447266,-0.01821940551427792,0.05228315641225012
521,521,521,521,2021-03-02,29.37026023864746,30.32807922363281,27.8574333190918,-0.03158192043494068,0.054306041128306726
522,522,522,522,2021-03-03,29.450824737548828,30.0147762298584,27.964853286743164,-0.01878912866085458,0.053137108768959385
523,523,523,523,2021-03-04,29.737274169921875,30.6592960357666,28.582517623901367,-0.030073158391148658,0.04040079888046222
524,524,524,524,2021-03-05,29.728321075439453,29.99686813354492,28.60042190551757,-0.008952503204998075,0.039436452149130385
525,525,525,525,2021-03-08,29.871545791625977,29.665660858154297,30.6592960357666,0.006940176875078308,-0.025693683352078556
526,526,526,526,2021-03-09,30.596630096435547,29.907350540161133,30.46235656738281,0.023047162113167152,0.004407851006396291
527,527,527,527,2021-03-10,30.92784118652344,29.37026023864746,30.32807922363281,0.05303258926614496,0.01977579781654204
528,528,528,528,2021-03-11,31.017358779907227,29.450824737548828,30.0147762298584,0.05319151692078483,0.03340296600483961
529,529,529,529,2021-03-12,31.26799774169922,29.737274169921875,30.6592960357666,0.05147491202558219,0.01985374045191768
530,530,530,530,2021-03-15,31.554452896118164,29.728321075439453,29.99686813354492,0.06142734451920995,0.051924912815529245
531,531,531,531,2021-03-16,31.831954956054688,29.871545791625977,29.665660858154297,0.06562797848172552,0.07302362513542104
532,532,532,532,2021-03-17,31.50969696044922,30.596630096435547,29.907350540161133,0.029842072840565725,0.05357701004428228
533,533,533,533,2021-03-18,30.999454498291016,30.92784118652344,29.37026023864746,0.002315496621173141,0.055470882668575916
534,534,534,534,2021-03-19,31.20533943176269,31.017358779907227,29.450824737548828,0.006060498354786947,0.059574382376358814
535,535,535,535,2021-03-22,30.766706466674805,31.26799774169922,29.737274169921875,-0.016032087476963386,0.03461757425615564
536,536,536,536,2021-03-23,30.78461647033692,31.554452896118164,29.728321075439453,-0.024397077278305423,0.03553161956966844
537,537,537,537,2021-03-24,30.73090553283692,31.831954956054688,29.871545791625977,-0.034589437712443716,0.02876850589539459
538,538,538,538,2021-03-25,30.6592960357666,31.50969696044922,30.596630096435547,-0.02698854659725969,0.002048132069889519
539,539,539,539,2021-03-26,30.67719078063965,30.999454498291016,30.92784118652344,-0.010395786728090162,-0.008104361515960279
540,540,540,540,2021-03-29,31.339614868164062,31.20533943176269,31.017358779907227,0.0043029634942761685,0.0103895399522409
541,541,541,541,2021-03-30,30.87413215637207,30.766706466674805,31.26799774169922,0.0034916213671951635,-0.012596444088963432
542,542,542,542,2021-03-31,31.053157806396484,30.78461647033692,31.554452896118164,0.00872323149837917,-0.01588666713290876
543,543,543,543,2021-04-01,30.71299743652344,30.73090553283692,31.831954956054688,-0.0005827389724766263,-0.03515202007152918
544,544,544,544,2021-04-05,31.15162849426269,30.6592960357666,31.50969696044922,0.01605817882842908,-0.01136375467640871
545,545,545,545,2021-04-06,31.15162849426269,30.67719078063965,30.999454498291016,0.015465487600072603,0.004908924961246175
546,546,546,546,2021-04-07,31.357521057128903,31.339614868164062,31.20533943176269,0.0005713595728653598,0.004876781606525604
547,547,547,547,2021-04-08,31.32171440124512,30.87413215637207,30.766706466674805,0.01449699841297969,0.018039237809593933
548,548,548,548,2021-04-09,31.12477684020996,31.053157806396484,30.78461647033692,0.0023063365812905356,0.011049686787581336
549,549,549,549,2021-04-12,31.053157806396484,30.71299743652344,30.73090553283692,0.01107545333457205,0.010486260263799396
550,550,550,550,2021-04-13,31.473892211914062,31.15162849426269,30.6592960357666,0.010345003880317893,0.026569304631038015
551,551,551,551,2021-04-14,31.473892211914062,31.15162849426269,30.67719078063965,0.010345003880317893,0.025970482009624263
552,552,552,552,2021-04-15,31.796152114868164,31.357521057128903,31.339614868164062,0.013988065476864042,0.014567417264845561
553,553,553,553,2021-04-16,31.94832801818848,31.32171440124512,30.87413215637207,0.02000572538642542,0.03479274676858268
554,554,554,554,2021-04-19,32.04679489135742,31.12477684020996,31.053157806396484,0.029623282309170218,0.03199794015010804
555,555,555,555,2021-04-20,32.476463317871094,31.053157806396484,30.71299743652344,0.045834485508634115,0.05741757654857116
556,556,556,556,2021-04-21,32.93300247192383,31.473892211914062,31.15162849426269,0.04635938415832275,0.05718397604764758
557,557,557,557,2021-04-22,32.53913497924805,31.473892211914062,31.15162849426269,0.03384528231086548,0.044540415768019814
558,558,558,558,2021-04-23,32.8524284362793,31.796152114868164,31.357521057128903,0.033220256262304515,0.04767300885892367
559,559,559,559,2021-04-26,32.843482971191406,31.94832801818848,31.32171440124512,0.02801883568033059,0.048585098199024124
560,560,560,560,2021-04-27,33.004608154296875,32.04679489135742,31.12477684020996,0.029887958099602763,0.06039661982920208
561,561,561,561,2021-04-28,33.4969482421875,32.476463317871094,31.053157806396484,0.03142229233300964,0.07869700244422906
562,562,562,562,2021-04-29,33.7655029296875,32.93300247192383,31.473892211914062,0.025278607939661635,0.07280989279444672
563,563,563,563,2021-04-30,33.94453811645508,32.53913497924805,31.473892211914062,0.04319116467304163,0.07849826414560135
564,564,564,564,2021-05-03,34.30259323120117,32.8524284362793,31.796152114868164,0.0441417838481748,0.07882844148179102
565,565,565,565,2021-05-04,33.828163146972656,32.843482971191406,31.94832801818848,0.029980991256163714,0.058839859404034245
566,566,566,566,2021-05-05,33.90873336791992,33.004608154296875,32.04679489135742,0.027393908432308933,0.0581006145193208
567,567,567,567,2021-05-06,33.84541702270508,33.4969482421875,32.476463317871094,0.010403000834526832,0.04215217930089943
568,568,568,568,2021-05-07,33.93586349487305,33.7655029296875,32.93300247192383,0.005045402863991244,0.030451551564549373
569,569,569,569,2021-05-10,34.05344772338867,33.94453811645508,32.53913497924805,0.0032084574714186243,0.046538199159454674
570,570,570,570,2021-05-11,33.64643096923828,34.30259323120117,32.8524284362793,-0.01912864889077992,0.024168762272750444
571,571,571,571,2021-05-12,32.95903015136719,33.828163146972656,32.843482971191406,-0.02569258613981973,0.0035181159159378694
572,572,572,572,2021-05-13,33.89968490600586,33.90873336791992,33.004608154296875,-0.00026684753499595093,0.027119750900373996
573,573,573,573,2021-05-14,34.01726531982422,33.84541702270508,33.4969482421875,0.005077446586161383,0.015533268101761255
574,574,574,574,2021-05-17,34.10771560668945,33.93586349487305,33.7655029296875,0.005064026493457829,0.010134979411222433
575,575,575,575,2021-05-18,34.071537017822266,34.05344772338867,33.94453811645508,0.0005312030247430766,0.003741364838475203
576,576,576,576,2021-05-19,33.827327728271484,33.64643096923828,34.30259323120117,0.005376402602659036,-0.013855089605802506
577,577,577,577,2021-05-20,34.089622497558594,32.95903015136719,33.828163146972656,0.03430296161625712,0.007729043680260617
578,578,578,578,2021-05-21,34.37905502319336,33.89968490600586,33.90873336791992,0.014140842857880642,0.013870221873825361
579,579,579,579,2021-05-24,34.29764938354492,34.01726531982422,33.84541702270508,0.008242404587334828,0.013361701542529802
580,580,580,580,2021-05-25,34.026309967041016,34.10771560668945,33.93586349487305,-0.002386722130181984,0.0026652179391761788
581,581,581,581,2021-05-26,33.99013137817383,34.071537017822266,34.05344772338867,-0.002389256451972077,-0.001859322607483227
582,582,582,582,2021-05-27,34.25242614746094,33.827327728271484,33.64643096923828,0.01256671595829828,0.018010682285342305
583,583,583,583,2021-05-28,34.28860092163086,34.089622497558594,32.95903015136719,0.00583692072525932,0.040340106009111976
584,584,584,584,2021-06-01,34.38810348510742,34.37905502319336,33.89968490600586,0.0002631969351094554,0.0144077616194902
585,585,585,585,2021-06-02,34.496639251708984,34.29764938354492,34.01726531982422,0.005801851489552368,0.014092077284219684
586,586,586,586,2021-06-03,34.79511260986328,34.026309967041016,34.10771560668945,0.02259435841168056,0.020153709826260302
587,587,587,587,2021-06-04,34.66848373413086,33.99013137817383,34.071537017822266,0.019957332568376618,0.01752039293080143
588,588,588,588,2021-06-07,34.88557052612305,34.25242614746094,33.827327728271484,0.01848465787317788,0.031283665276554684
589,589,589,589,2021-06-08,34.614219665527344,34.28860092163086,34.089622497558594,0.00949641382687827,0.015388764366819352
590,590,590,590,2021-06-09,34.813201904296875,34.38810348510742,34.37905502319336,0.012361787249289602,0.012628237768915529
591,591,591,591,2021-06-10,34.9398307800293,34.496639251708984,34.29764938354492,0.012847382757680048,0.018723772854021714
592,592,592,592,2021-06-11,35.05740737915039,34.79511260986328,34.026309967041016,0.0075382647048183316,0.030302945371041723
593,593,593,593,2021-06-14,35.08454513549805,34.66848373413086,33.99013137817383,0.012001142148526656,0.032197985501961846
594,594,594,594,2021-06-15,35.165950775146484,34.88557052612305,34.25242614746094,0.008037140995400538,0.026670362670156766
595,595,595,595,2021-06-16,34.50568389892578,34.614219665527344,34.28860092163086,-0.0031355832270762996,0.006331053803888986
596,596,596,596,2021-06-17,34.11676025390625,34.813201904296875,34.38810348510742,-0.02000510186638893,-0.007890613430271975
597,597,597,597,2021-06-18,33.58312225341797,34.9398307800293,34.496639251708984,-0.03882985396102112,-0.02648133319960322
598,598,598,598,2021-06-21,34.18007278442383,35.05740737915039,34.79511260986328,-0.02502565535545953,-0.017676040665122295
599,599,599,599,2021-06-22,33.91777038574219,35.08454513549805,34.66848373413086,-0.033256088834833775,-0.021654057735718046
600,600,600,600,2021-06-23,33.42031478881836,35.165950775146484,34.88557052612305,-0.04963994852548825,-0.04200177079539158
601,601,601,601,2021-06-24,33.62833786010742,34.50568389892578,34.614219665527344,-0.025426130993035367,-0.028481988470240527
602,602,602,602,2021-06-25,34.089622497558594,34.11676025390625,34.813201904296875,-0.0007954376718565248,-0.02078462672659165
603,603,603,603,2021-06-28,34.424278259277344,33.58312225341797,34.9398307800293,0.025046986385363956,-0.014755438399164489
604,604,604,604,2021-06-29,33.953948974609375,34.18007278442383,35.05740737915039,-0.006615662033273906,-0.031475756110740605
605,605,605,605,2021-06-30,33.65547561645508,33.91777038574219,35.08454513549805,-0.00773325505491862,-0.04073216607266361
606,606,606,606,2021-07-01,34.06248474121094,33.42031478881836,35.165950775146484,0.01921495822078345,-0.031378819841703876
607,607,607,607,2021-07-02,33.89968490600586,33.62833786010742,34.50568389892578,0.00806899963439256,-0.01756229480032967
608,608,608,608,2021-07-06,34.071537017822266,34.089622497558594,34.11676025390625,-0.0005305274277420668,-0.0013255430980966265
609,609,609,609,2021-07-07,34.24338912963867,34.424278259277344,33.58312225341797,-0.005254696359245248,0.019660675717949383
610,610,610,610,2021-07-08,33.84541702270508,33.953948974609375,34.18007278442383,-0.003196445632449363,-0.00979096106171129
611,611,611,611,2021-07-09,33.944915771484375,33.65547561645508,33.91777038574219,0.008600091061787829,0.0008003293091929375
612,612,612,612,2021-07-12,33.89968490600586,34.06248474121094,33.42031478881836,-0.004779446844290658,0.014343674505061355
613,613,613,613,2021-07-13,33.48362731933594,33.89968490600586,33.62833786010742,-0.012273199229536513,-0.004303232035239857
614,614,614,614,2021-07-14,33.51075744628906,34.071537017822266,34.089622497558594,-0.01645888681922003,-0.016980682356074417
615,615,615,615,2021-07-15,33.84541702270508,34.24338912963867,34.424278259277344,-0.011621866790899382,-0.01681549376903091
616,616,616,616,2021-07-16,34.18007278442383,33.84541702270508,33.953948974609375,0.009887771850890292,0.006659720493293664
617,617,617,617,2021-07-19,33.79114532470703,33.944915771484375,33.65547561645508,-0.004529999361686965,0.004031133293080469
618,618,618,618,2021-07-20,34.026309967041016,33.89968490600586,34.06248474121094,0.00373528725668848,-0.0010620121944937555
619,619,619,619,2021-07-21,33.953948974609375,33.48362731933594,33.89968490600586,0.01404631734751871,0.0016007248667346818
620,620,620,620,2021-07-22,35.410160064697266,33.51075744628906,34.071537017822266,0.056680384543756235,0.039288601690460556
621,621,621,621,2021-07-23,34.79511260986328,33.84541702270508,34.24338912963867,0.028059798658149226,0.01611182462506533
622,622,622,622,2021-07-26,35.05740737915039,34.18007278442383,33.84541702270508,0.025668014233321657,0.03580958555281666
623,623,623,623,2021-07-27,35.15690231323242,33.79114532470703,33.944915771484375,0.04041759980022919,0.035704508737246066
624,624,624,624,2021-07-28,34.496639251708984,34.026309967041016,33.89968490600586,0.013822518078614676,0.017609436410937374
625,625,625,625,2021-07-29,34.41523361206055,33.953948974609375,33.48362731933594,0.013585596120089471,0.02782274106206617
626,626,626,626,2021-07-30,34.659446716308594,35.410160064697266,33.51075744628906,-0.021200507058343088,0.03427822459282348
627,627,627,627,2021-08-02,34.786067962646484,34.79511260986328,33.84541702270508,-0.00025994016223507277,0.027792564627298733
628,628,628,628,2021-08-03,34.858421325683594,35.05740737915039,34.18007278442383,-0.005676005966862796,0.01984631646451307
629,629,629,629,2021-08-04,34.406185150146484,35.15690231323242,33.79114532470703,-0.02135333643440429,0.018201212759419327
630,630,630,630,2021-08-05,34.6986198425293,34.496639251708984,34.026309967041016,0.005855080239745458,0.019758530270825858
631,631,631,631,2021-08-06,34.570682525634766,34.41523361206055,33.953948974609375,0.0045168635298684645,0.018163823933604384
632,632,632,632,2021-08-09,34.59809875488281,34.659446716308594,35.410160064697266,-0.001770021371890973,-0.022933003079645853
633,633,633,633,2021-08-10,34.588951110839844,34.786067962646484,34.79511260986328,-0.005666545929200906,-0.0059250131285678576
634,634,634,634,2021-08-11,34.87225341796875,34.858421325683594,35.05740737915039,0.00039680776578832067,-0.0052814504843207155
635,635,635,635,2021-08-12,35.00932312011719,34.406185150146484,35.15690231323242,0.01752992862587477,-0.004197730272148759
636,636,636,636,2021-08-13,35.31089401245117,34.6986198425293,34.496639251708984,0.017645490590130652,0.023603886593151158
637,637,637,637,2021-08-16,35.484527587890625,34.570682525634766,34.41523361206055,0.026434105302324484,0.031070368078377708
638,638,638,638,2021-08-17,35.32003402709961,34.59809875488281,34.659446716308594,0.02086632786765219,0.019059372649482764
639,639,639,639,2021-08-18,34.92708206176758,34.588951110839844,34.786067962646484,0.009775692528061874,0.004053752188160953
640,640,640,640,2021-08-19,35.585044860839844,34.87225341796875,34.858421325683594,0.020440074070573466,0.020844992616486424
641,641,641,641,2021-08-20,35.72212219238281,35.00932312011719,34.406185150146484,0.020360264316451104,0.03824710692259714
642,642,642,642,2021-08-23,35.46624755859375,35.31089401245117,34.6986198425293,0.004399592547495335,0.022122716106523388
643,643,643,643,2021-08-24,35.3017578125,35.484527587890625,34.570682525634766,-0.005150689266974928,0.02114726217288676
644,644,644,644,2021-08-25,35.6398811340332,35.32003402709961,34.59809875488281,0.00905568513009336,0.03011097189273637
645,645,645,645,2021-08-26,35.21950912475586,34.92708206176758,34.588951110839844,0.008372501959113876,0.018230041492018678
646,646,646,646,2021-08-27,35.24692916870117,35.585044860839844,34.87225341796875,-0.009501623321283348,0.010744236864812517
647,647,647,647,2021-08-30,35.32003402709961,35.72212219238281,35.00932312011719,-0.011255998821059432,0.008875090384249162
648,648,648,648,2021-08-31,35.52107620239258,35.46624755859375,35.31089401245117,0.0015459386761524918,0.005952332723926368
649,649,649,649,2021-09-01,36.032833099365234,35.3017578125,35.484527587890625,0.020709316820658907,0.015451960297809375
650,650,650,650,2021-09-02,36.48060607910156,35.6398811340332,35.32003402709961,0.02358944301487953,0.032858746713309905
651,651,651,651,2021-09-03,36.17904281616211,35.21950912475586,34.92708206176758,0.027244380039691984,0.03584498562406302
652,652,652,652,2021-09-07,35.15554428100586,35.24692916870117,35.585044860839844,-0.0025927049490728216,-0.012069693364546996
653,653,653,653,2021-09-08,35.585044860839844,35.32003402709961,35.72212219238281,0.007503130759639154,-0.003837323292405048
654,654,654,654,2021-09-09,35.06415557861328,35.52107620239258,35.46624755859375,-0.012863366559499712,-0.011337313859217102
655,655,655,655,2021-09-10,34.4427375793457,36.032833099365234,35.3017578125,-0.044129072938412506,-0.024333639070237112
656,656,656,656,2021-09-13,34.20515060424805,36.48060607910156,35.6398811340332,-0.062374387912295215,-0.040256321966660624
657,657,657,657,2021-09-14,34.223419189453125,36.17904281616211,35.21950912475586,-0.054054045504911996,-0.02828233442363859
658,658,658,658,2021-09-15,34.54326629638672,35.15554428100586,35.24692916870117,-0.017416256728243762,-0.019963806462303002
659,659,659,659,2021-09-16,34.09548568725586,35.585044860839844,35.32003402709961,-0.041859134347282945,-0.03467007814613665
660,660,660,660,2021-09-17,33.565452575683594,35.06415557861328,35.52107620239258,-0.04274173948292059,-0.05505530338006093
661,661,661,661,2021-09-20,33.37355041503906,34.4427375793457,36.032833099365234,-0.03104245595587618,-0.0738016540912243
662,662,662,662,2021-09-21,33.49234390258789,34.20515060424805,36.48060607910156,-0.020839162788882204,-0.08191372067761615
663,663,663,663,2021-09-22,33.68425369262695,34.223419189453125,36.17904281616211,-0.015754284919384354,-0.06895674759036663
664,664,664,664,2021-09-23,33.5837287902832,34.54326629638672,35.15554428100586,-0.027777845264270407,-0.044710315908034204
665,665,665,665,2021-09-24,33.65683364868164,34.09548568725586,35.585044860839844,-0.012865399325816873,-0.0541859991942889
666,666,666,666,2021-09-27,33.55632019042969,33.565452575683594,35.06415557861328,-0.0002720769288993008,-0.04300218737060557
667,667,667,667,2021-09-28,33.29129409790039,33.37355041503906,34.4427375793457,-0.0024647158038542116,-0.033430660927945444
668,668,668,668,2021-09-29,33.17250061035156,33.49234390258789,34.20515060424805,-0.009549743462762383,-0.030189897593031922
669,669,669,669,2021-09-30,32.55109024047852,33.68425369262695,34.223419189453125,-0.033640746875044036,-0.04886504588325813
670,670,670,670,2021-10-01,32.76127243041992,33.5837287902832,34.54326629638672,-0.02448972730214649,-0.0515873007108536
671,671,671,671,2021-10-04,32.907493591308594,33.65683364868164,34.09548568725586,-0.022264128146897155,-0.03484309057346291
672,672,672,672,2021-10-05,33.09939956665039,33.55632019042969,33.565452575683594,-0.013616529499847041,-0.013884901685217721
673,673,673,673,2021-10-06,33.51976776123047,33.29129409790039,33.37355041503906,0.006862865188064005,0.00438123437192095
674,674,674,674,2021-10-07,33.29129409790039,33.17250061035156,33.49234390258789,0.0035810832877567478,-0.0060028586017225605
675,675,675,675,2021-10-08,33.09939956665039,32.55109024047852,33.68425369262695,0.01684457639117798,-0.017362834614458977
676,676,676,676,2021-10-11,32.68816375732422,32.76127243041992,33.5837287902832,-0.00223155780200468,-0.026666634862121064
677,677,677,677,2021-10-12,32.63333511352539,32.907493591308594,33.65683364868164,-0.008331186847229666,-0.030409828382544246
678,678,678,678,2021-10-13,32.569366455078125,33.09939956665039,33.55632019042969,-0.016013375424075882,-0.029411858325068763
679,679,679,679,2021-10-14,33.37355041503906,33.51976776123047,33.29129409790039,-0.004362122889184361,0.002470805637557305
680,680,680,680,2021-10-15,33.464935302734375,33.29129409790039,33.17250061035156,0.00521581421026629,0.008815575763123418
681,681,681,681,2021-10-18,33.05370330810547,33.09939956665039,32.55109024047852,-0.0013805766613048664,0.015440744500837766
682,682,682,682,2021-10-19,33.69339370727539,32.68816375732422,32.76127243041992,0.030752108237524833,0.028451925328454752
683,683,683,683,2021-10-20,34.11376190185547,32.63333511352539,32.907493591308594,0.04536547622791076,0.03665634112181282
684,684,684,684,2021-10-21,34.02237319946289,32.569366455078125,33.09939956665039,0.04461268064237145,0.02788490561449497
685,685,685,685,2021-10-22,34.4975700378418,33.37355041503906,33.51976776123047,0.03367995340094887,0.029170914416127625
686,686,686,686,2021-10-25,34.15031433105469,33.464935302734375,33.29129409790039,0.02048051257592931,0.02580314933472283
687,687,687,687,2021-10-26,34.451881408691406,33.05370330810547,33.09939956665039,0.04230019515674277,0.04086121983323587
688,688,688,688,2021-10-27,34.35136032104492,33.69339370727539,32.68816375732422,0.01952805999555496,0.05088069724773203
689,689,689,689,2021-10-28,34.63465118408203,34.11376190185547,32.63333511352539,0.0152691832617331,0.06132735325992367
690,690,690,690,2021-10-29,35.21037292480469,34.02237319946289,32.569366455078125,0.03491819099087867,0.0810886657365355
691,691,691,691,2021-11-01,35.45711135864258,34.4975700378418,33.37355041503906,0.027814751002700255,0.06243150392127905
692,692,692,692,2021-11-02,35.91402816772461,34.15031433105469,33.464935302734375,0.051645610625202565,0.07318385177903286
693,693,693,693,2021-11-03,35.86833572387695,34.451881408691406,33.05370330810547,0.04111399021674944,0.08515331518333302
694,694,694,694,2021-11-04,35.91448974609375,34.35136032104492,33.69339370727539,0.045504149193509535,0.06592081694456198
695,695,695,695,2021-11-05,36.06217193603516,34.63465118408203,34.11376190185547,0.04121654768127758,0.057115073962971996
696,696,696,696,2021-11-08,35.545284271240234,35.21037292480469,34.02237319946289,0.009511723921549642,0.044762047104973446
697,697,697,697,2021-11-09,35.35145568847656,35.45711135864258,34.4975700378418,-0.0029798160684136876,0.024752052092309684
698,698,698,698,2021-11-10,35.960636138916016,35.91402816772461,34.15031433105469,0.0012977650675591867,0.05301039956212361
699,699,699,699,2021-11-11,36.0252571105957,35.86833572387695,34.451881408691406,0.004374928012461199,0.04566878897671378
700,700,700,700,2021-11-12,35.997562408447266,35.91448974609375,34.35136032104492,0.0023130681499532457,0.04792247154165308
701,701,701,701,2021-11-15,36.41291809082031,36.06217193603516,34.63465118408203,0.009726151697332153,0.051343577773798055
702,702,702,702,2021-11-16,36.53291320800781,35.545284271240234,35.21037292480469,0.027785090399928825,0.03756109843049793
703,703,703,703,2021-11-17,36.071407318115234,35.35145568847656,35.45711135864258,0.020365544094789634,0.017325042450840433
704,704,704,704,2021-11-18,35.6375846862793,35.960636138916016,35.91402816772461,-0.008983474357593946,-0.0076973677292414555
705,705,705,705,2021-11-19,35.56374740600586,36.0252571105957,35.86833572387695,-0.012810726185049304,-0.008491844177435204
706,706,706,706,2021-11-22,35.74834442138672,35.997562408447266,35.91448974609375,-0.006923190638098986,-0.0046261362999067135
707,707,707,707,2021-11-23,35.94218063354492,36.41291809082031,36.06217193603516,-0.012927759761008129,-0.0033273454162182636
708,708,708,708,2021-11-24,35.91448974609375,36.53291320800781,35.545284271240234,-0.01692784417144444,0.010386904547904807
709,709,709,709,2021-11-26,34.99147415161133,36.071407318115234,35.35145568847656,-0.029938758889552886,-0.010182933909071767
710,710,710,710,2021-11-29,36.04371643066406,35.6375846862793,35.960636138916016,0.011396163571689266,0.0023103120708740654
711,711,711,711,2021-11-30,34.76072311401367,35.56374740600586,36.0252571105957,-0.022579855908451796,-0.035101317742160076
712,712,712,712,2021-12-01,34.82532501220703,35.74834442138672,35.997562408447266,-0.025819920450007916,-0.03256435485657094
713,713,713,713,2021-12-02,35.64681625366211,35.94218063354492,36.41291809082031,-0.008217764606278433,-0.021039287080684033
714,714,714,714,2021-12-03,35.84988021850586,35.91448974609375,36.53291320800781,-0.0017989821947816953,-0.018696373475965644
715,715,715,715,2021-12-06,36.22831344604492,34.99147415161133,36.071407318115234,0.03534687590110108,0.004349875416446158
716,716,716,716,2021-12-07,36.422149658203125,36.04371643066406,35.6375846862793,0.010499284341753068,0.02201509947518665
717,717,717,717,2021-12-08,36.36677169799805,34.76072311401367,35.56374740600586,0.04620296818097258,0.022579855908451796
718,718,718,718,2021-12-09,36.36677169799805,34.82532501220703,35.74834442138672,0.04426223402798701,0.017299466216436743
719,719,719,719,2021-12-10,36.56983184814453,35.64681625366211,35.94218063354492,0.02589335294109474,0.017462802855479076
720,720,720,720,2021-12-13,37.07749176025391,35.84988021850586,35.91448974609375,0.034243114182411105,0.03238252923492135
721,721,721,721,2021-12-14,36.90210723876953,36.22831344604492,34.99147415161133,0.018598541544808445,0.05460281778583531
722,722,722,722,2021-12-15,36.865196228027344,36.422149658203125,36.04371643066406,0.012164207054825349,0.022791206865239166
723,723,723,723,2021-12-16,37.20671463012695,36.36677169799805,34.76072311401367,0.023096439219408182,0.070366531446729
