,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EVRG,EVRG_6m,EVRG_12m,EVRG_6m_ret,EVRG_12m_ret
482,482,482,482,2021-01-04,47.87857818603516,47.01453399658203,48.68916702270508,0.018378235749735294,-0.016648237918958753
483,483,483,483,2021-01-05,47.78059005737305,47.59353256225586,47.80730819702149,0.003930313322981549,-0.0005588714499117353
484,484,484,484,2021-01-06,48.74262619018555,47.9498405456543,48.13690185546875,0.016533645065543334,0.012583367673629775
485,485,485,485,2021-01-07,47.415374755859375,48.06563949584961,47.52227020263672,-0.01352868175292632,-0.0022493758467669878
486,486,486,486,2021-01-08,47.21050262451172,48.16361618041992,47.01453399658203,-0.0197890779699319,0.004168256308654028
487,487,487,487,2021-01-11,46.71167755126953,49.446319580078125,46.89873504638672,-0.05530526947268244,-0.003988540307796606
488,488,488,488,2021-01-12,47.11251831054688,47.87857818603516,47.01453399658203,-0.016000054815991205,0.002084128154327125
489,489,489,489,2021-01-13,48.33286285400391,47.78059005737305,47.59353256225586,0.01155851771540961,0.015534259634561787
490,490,490,490,2021-01-14,47.48664474487305,48.74262619018555,47.9498405456543,-0.02576761950437123,-0.009660007113897029
491,491,491,491,2021-01-15,48.36849594116211,47.415374755859375,48.06563949584961,0.020101521715484294,0.00630089287251967
492,492,492,492,2021-01-19,47.54899215698242,47.21050262451172,48.16361618041992,0.007169793025989968,-0.012761168537161582
493,493,493,493,2021-01-20,48.00328063964844,46.71167755126953,49.446319580078125,0.02765053956714092,-0.029183950447367324
494,494,494,494,2021-01-21,47.72714614868164,47.11251831054688,47.87857818603516,0.013045955940698795,-0.0031628348854705335
495,495,495,495,2021-01-22,47.923118591308594,48.33286285400391,47.78059005737305,-0.008477550024980074,0.0029829797782825462
496,496,496,496,2021-01-25,48.33286285400391,47.48664474487305,48.74262619018555,0.017820128452478823,-0.008406673341374904
497,497,497,497,2021-01-26,47.69152069091797,48.36849594116211,47.415374755859375,-0.0139962022194704,0.005823974533164966
498,498,498,498,2021-01-27,46.96110153198242,47.54899215698242,47.21050262451172,-0.012363892447164515,-0.0052827459710164115
499,499,499,499,2021-01-28,47.958744049072266,48.00328063964844,46.71167755126953,-0.0009277822261878343,0.026697103661798227
500,500,500,500,2021-01-29,47.86076354980469,47.72714614868164,47.11251831054688,0.0027996101151070985,0.015882089646018782
501,501,501,501,2021-02-01,47.86967086791992,47.923118591308594,48.33286285400391,-0.0011152805777202568,-0.009583375755810808
502,502,502,502,2021-02-02,47.98546600341797,48.33286285400391,47.48664474487305,-0.007187591011012628,0.01050445364638608
503,503,503,503,2021-02-03,47.78059005737305,47.69152069091797,48.36849594116211,0.00186761430888982,-0.01215472741811574
504,504,504,504,2021-02-04,48.99203109741211,46.96110153198242,47.54899215698242,0.0432470597830108,0.030348465340033215
505,505,505,505,2021-02-05,48.89404296875,47.958744049072266,48.00328063964844,0.0195021562433062,0.018556280263183345
506,506,506,506,2021-02-08,48.29723358154297,47.86076354980469,47.72714614868164,0.009119579366595021,0.011944720748342519
507,507,507,507,2021-02-09,48.72480773925781,47.86967086791992,47.923118591308594,0.017863855251843086,0.016728651463317146
508,508,508,508,2021-02-10,49.294898986816406,47.98546600341797,48.33286285400391,0.027288116433112686,0.01990438960171792
509,509,509,509,2021-02-11,48.74262619018555,47.78059005737305,47.69152069091797,0.02013445484154386,0.022039672546397604
510,510,510,510,2021-02-12,48.48429870605469,48.99203109741211,46.96110153198242,-0.010363570972346192,0.032435294837258155
511,511,511,511,2021-02-16,48.47538375854492,48.89404296875,47.958744049072266,-0.008562581140460379,0.010772586307598475
512,512,512,512,2021-02-17,48.81388092041016,48.29723358154297,47.86076354980469,0.010697244967352137,0.019914378708430824
513,513,513,513,2021-02-18,49.18800735473633,48.72480773925781,47.86967086791992,0.009506443164583489,0.02754012014107854
514,514,514,514,2021-02-19,48.30613708496094,49.294898986816406,47.98546600341797,-0.02005809773785938,0.006682670988755746
515,515,515,515,2021-02-22,46.6849479675293,48.74262619018555,47.78059005737305,-0.04221516942126868,-0.022930694002065377
516,516,516,516,2021-02-23,48.41303634643555,48.48429870605469,48.99203109741211,-0.0014698028335148328,-0.011818141399880577
517,517,517,517,2021-02-24,48.59119415283203,48.47538375854492,48.89404296875,0.0023890557496968334,-0.006193981874469512
518,518,518,518,2021-02-25,47.82513427734375,48.81388092041016,48.29723358154297,-0.020255440141679015,-0.009774872579443872
519,519,519,519,2021-02-26,47.77168655395508,49.18800735473633,48.72480773925781,-0.028794026775001536,-0.019561312389434038
520,520,520,520,2021-03-01,48.06563949584961,48.30613708496094,49.294898986816406,-0.004978613559770695,-0.024936849780249126
521,521,521,521,2021-03-02,47.75387191772461,46.6849479675293,48.74262619018555,0.0228965436769637,-0.020285207214789436
522,522,522,522,2021-03-03,47.84294509887695,48.41303634643555,48.48429870605469,-0.011775573080752832,-0.013228068143587346
523,523,523,523,2021-03-04,48.83169937133789,48.59119415283203,48.47538375854492,0.0049495638602625736,0.007350444393958266
524,524,524,524,2021-03-05,49.78970336914063,47.82513427734375,48.81388092041016,0.041078172000607704,0.019990675404840674
525,525,525,525,2021-03-08,50.61728286743164,47.77168655395508,49.18800735473633,0.05956658679535298,0.02905739812527064
526,526,526,526,2021-03-09,50.860164642333984,48.06563949584961,48.30613708496094,0.05813976836250512,0.05287169936360292
527,527,527,527,2021-03-10,51.228981018066406,47.75387191772461,46.6849479675293,0.07277125311072319,0.09733400696296401
528,528,528,528,2021-03-11,51.05805587768555,47.84294509887695,48.41303634643555,0.06720135585641573,0.05463444829865005
529,529,529,529,2021-03-12,51.88564300537109,48.83169937133789,48.59119415283203,0.06254018748783774,0.06779929799990403
530,530,530,530,2021-03-15,53.243953704833984,49.78970336914063,47.82513427734375,0.06937680086349496,0.11330484502282512
531,531,531,531,2021-03-16,53.62176132202149,50.61728286743164,47.77168655395508,0.05935677073893286,0.12245903777039824
532,532,532,532,2021-03-17,52.515323638916016,50.860164642333984,48.06563949584961,0.032543327537802424,0.09257515742510058
533,533,533,533,2021-03-18,52.74920272827149,51.228981018066406,47.75387191772461,0.029675033154943353,0.10460577561445406
534,534,534,534,2021-03-19,53.55878829956055,51.05805587768555,47.84294509887695,0.04897821467910468,0.1194709729693828
535,535,535,535,2021-03-22,52.74020767211914,51.88564300537109,48.83169937133789,0.016470156622316434,0.08004039079326764
536,536,536,536,2021-03-23,52.97409057617188,53.243953704833984,49.78970336914063,-0.005068427678345033,0.06395674188741829
537,537,537,537,2021-03-24,53.1090202331543,53.62176132202149,50.61728286743164,-0.009562182894141902,0.04922700754697962
538,538,538,538,2021-03-25,53.81965637207031,52.515323638916016,50.860164642333984,0.024837183564222265,0.05818879570187163
539,539,539,539,2021-03-26,53.198978424072266,52.74920272827149,51.228981018066406,0.00852668234850329,0.03845474508484026
540,540,540,540,2021-03-29,54.11650466918945,53.55878829956055,51.05805587768555,0.010413162570249712,0.0599013953612082
541,541,541,541,2021-03-30,53.40586853027344,52.74020767211914,51.88564300537109,0.012621506200594546,0.029299541006844176
542,542,542,542,2021-03-31,53.54978942871094,52.97409057617188,53.243953704833984,0.010867555181740318,0.005744046085916166
543,543,543,543,2021-04-01,53.90961837768555,53.1090202331543,53.62176132202149,0.015074617099252396,0.005368287959348184
544,544,544,544,2021-04-05,54.5392951965332,53.81965637207031,52.515323638916016,0.01337130098876571,0.03854059001013832
545,545,545,545,2021-04-06,55.01605224609375,53.198978424072266,52.74920272827149,0.03415617885623279,0.0429741000920818
546,546,546,546,2021-04-07,55.10601043701172,54.11650466918945,53.55878829956055,0.018284731688992917,0.028888296142873582
547,547,547,547,2021-04-08,54.782169342041016,53.40586853027344,52.74020767211914,0.025770591315960267,0.038717361194642086
548,548,548,548,2021-04-09,54.56628036499024,53.54978942871094,52.97409057617188,0.01898216495570959,0.03005600986257484
549,549,549,549,2021-04-12,54.80915832519531,53.90961837768555,53.1090202331543,0.016686075223305785,0.03201222851743868
550,550,550,550,2021-04-13,54.980072021484375,54.5392951965332,53.81965637207031,0.008081821067962514,0.021561186518765263
551,551,551,551,2021-04-14,54.935096740722656,55.01605224609375,53.198978424072266,-0.0014714888121919456,0.03263442960898666
552,552,552,552,2021-04-15,55.91559982299805,55.10601043701172,54.11650466918945,0.014691489722554296,0.03324485135923583
553,553,553,553,2021-04-16,56.93207931518555,54.782169342041016,53.40586853027344,0.03924470313910411,0.06602665366097837
554,554,554,554,2021-04-19,56.88710403442383,54.56628036499024,53.54978942871094,0.042532194863013295,0.062321712957541076
555,555,555,555,2021-04-20,58.29938125610352,54.80915832519531,53.90961837768555,0.06367955716816365,0.08142819427256409
556,556,556,556,2021-04-21,58.11947250366211,54.980072021484375,54.5392951965332,0.057100697884698404,0.06564399657582087
557,557,557,557,2021-04-22,57.768653869628906,54.935096740722656,55.01605224609375,0.051580088086124576,0.050032699751382026
558,558,558,558,2021-04-23,57.102989196777344,55.91559982299805,55.10601043701172,0.021235386502836517,0.0362388556879516
559,559,559,559,2021-04-26,57.14796447753906,56.93207931518555,54.782169342041016,0.0037919774747439128,0.043185495644154415
560,560,560,560,2021-04-27,56.58125686645508,56.88710403442383,54.56628036499024,-0.005376388430384349,0.036927136832248575
561,561,561,561,2021-04-28,56.90509414672852,58.29938125610352,54.80915832519531,-0.023915984686870506,0.03824061316719263
562,562,562,562,2021-04-29,57.05801773071289,58.11947250366211,54.980072021484375,-0.018263324273673276,0.037794525049303695
563,563,563,563,2021-04-30,57.54376983642578,57.768653869628906,54.935096740722656,-0.0038928383844747394,0.04748645675487362
564,564,564,564,2021-05-03,57.62472534179688,57.102989196777344,55.91559982299805,0.009136757153318742,0.030566166225688418
565,565,565,565,2021-05-04,57.79563903808594,57.14796447753906,56.93207931518555,0.011333291858565353,0.015168244920751528
566,566,566,566,2021-05-05,57.14796447753906,56.58125686645508,56.88710403442383,0.01001581870868562,0.004585581346475021
567,567,567,567,2021-05-06,57.30089569091797,56.90509414672852,58.29938125610352,0.006955467698003925,-0.017126863847822027
568,568,568,568,2021-05-07,57.408836364746094,57.05801773071289,58.11947250366211,0.00614845464293734,-0.012227160851661867
569,569,569,569,2021-05-10,57.60673904418945,57.54376983642578,57.768653869628906,0.0010942836721101745,-0.0028028145818467243
570,570,570,570,2021-05-11,56.17646408081055,57.62472534179688,57.102989196777344,-0.025132636249389106,-0.01622550989010374
571,571,571,571,2021-05-12,55.33088684082031,57.79563903808594,57.14796447753906,-0.04264598918339513,-0.031796016766842516
572,572,572,572,2021-05-13,56.51829147338867,57.14796447753906,56.58125686645508,-0.0110182927757273,-0.0011128312899626458
573,573,573,573,2021-05-14,56.37436676025391,57.30089569091797,56.90509414672852,-0.016169536610069257,-0.009326535601648311
574,574,574,574,2021-05-17,55.87961196899414,57.408836364746094,57.05801773071289,-0.02663743933139584,-0.020652763775991567
575,575,575,575,2021-05-18,56.03253936767578,57.60673904418945,57.54376983642578,-0.027326658349921873,-0.026262277793857258
576,576,576,576,2021-05-19,56.455322265625,56.17646408081055,57.62472534179688,0.004963968262817531,-0.020293425595274472
577,577,577,577,2021-05-20,56.160457611083984,55.33088684082031,57.79563903808594,0.01499290572822809,-0.028292470750680865
578,578,578,578,2021-05-21,56.73204040527344,56.51829147338867,57.14796447753906,0.003781942558992668,-0.007278020767110593
579,579,579,579,2021-05-24,56.82276153564453,56.37436676025391,57.30089569091797,0.007953876933066484,-0.008344270181263824
580,580,580,580,2021-05-25,55.734031677246094,55.87961196899414,57.408836364746094,-0.0026052487950135594,-0.029173290969689014
581,581,581,581,2021-05-26,55.68867111206055,56.03253936767578,57.60673904418945,-0.006136938634153766,-0.033295894958705774
582,582,582,582,2021-05-27,55.62516021728516,56.455322265625,56.17646408081055,-0.014704761482608908,-0.009813787189103307
583,583,583,583,2021-05-28,56.24210739135742,56.160457611083984,55.33088684082031,0.0014538660072691556,0.016468569411485667
584,584,584,584,2021-06-01,55.77032852172852,56.73204040527344,56.51829147338867,-0.016951829630571846,-0.013233997917511786
585,585,585,585,2021-06-02,56.06972885131836,56.82276153564453,56.37436676025391,-0.013252307068071678,-0.005403837354503782
586,586,586,586,2021-06-03,56.71389389038086,55.734031677246094,55.87961196899414,0.017581039512969632,0.01492998773594989
587,587,587,587,2021-06-04,56.9044303894043,55.68867111206055,56.03253936767578,0.02183135731318342,0.015560440978898304
588,588,588,588,2021-06-07,56.86813354492188,55.62516021728516,56.455322265625,0.022345523550518553,0.00731217647389526
589,589,589,589,2021-06-08,56.78647613525391,56.24210739135742,56.160457611083984,0.009679024651557455,0.011146962663751037
590,590,590,590,2021-06-09,57.48507690429688,55.77032852172852,56.73204040527344,0.030746607165856643,0.013273566288890981
591,591,591,591,2021-06-10,58.07481384277344,56.06972885131836,56.82276153564453,0.0357605615816694,0.022034344570590836
592,592,592,592,2021-06-11,58.23812484741211,56.71389389038086,55.734031677246094,0.026875794491863836,0.04492933840973734
593,593,593,593,2021-06-14,57.99315643310547,56.9044303894043,55.68867111206055,0.01913253566112294,0.04138158219663168
594,594,594,594,2021-06-15,58.53752136230469,56.86813354492188,55.62516021728516,0.029355417758947677,0.05235690348833422
595,595,595,595,2021-06-16,58.26534652709961,56.78647613525391,56.24210739135742,0.026042651217225155,0.03597374333190606
596,596,596,596,2021-06-17,58.50123596191406,57.48507690429688,55.77032852172852,0.017676919164758553,0.04896703162007654
597,597,597,597,2021-06-18,56.741119384765625,58.07481384277344,56.06972885131836,-0.02296510948134134,0.011974206888490713
598,598,598,598,2021-06-21,57.80261993408203,58.23812484741211,56.71389389038086,-0.007478003704122216,0.019196813496980214
599,599,599,599,2021-06-22,56.142311096191406,57.99315643310547,56.9044303894043,-0.031914892217480784,-0.013392969369829588
600,600,600,600,2021-06-23,55.41648864746094,58.53752136230469,56.86813354492188,-0.053316789679679566,-0.025526508555344884
601,601,601,601,2021-06-24,55.68867111206055,58.26534652709961,56.78647613525391,-0.04422312006400975,-0.019332156138349155
602,602,602,602,2021-06-25,55.94271469116211,58.50123596191406,57.48507690429688,-0.043734482334999214,-0.026830654079189054
603,603,603,603,2021-06-28,55.99714660644531,56.741119384765625,58.07481384277344,-0.013111704287597448,-0.03577570204448721
604,604,604,604,2021-06-29,55.01728057861328,57.80261993408203,58.23812484741211,-0.0481870780017436,-0.05530473855807794
605,605,605,605,2021-06-30,54.82675552368164,56.142311096191406,57.99315643310547,-0.023432515456226266,-0.05459956146853706
606,606,606,606,2021-07-01,55.69774627685547,55.41648864746094,58.53752136230469,0.005075341947119449,-0.04851204867170711
607,607,607,607,2021-07-02,55.87012481689453,55.68867111206055,58.26534652709961,0.003258359397171562,-0.041108855485671
608,608,608,608,2021-07-06,55.988075256347656,55.94271469116211,58.50123596191406,0.0008108395424848425,-0.0429591044401616
609,609,609,609,2021-07-07,56.08787536621094,55.99714660644531,56.741119384765625,0.0016202389811623696,-0.011512709400831378
610,610,610,610,2021-07-08,56.078800201416016,55.01728057861328,57.80261993408203,0.019294294658674493,-0.029822519024775285
611,611,611,611,2021-07-09,56.06065368652344,54.82675552368164,56.142311096191406,0.02250540180713112,-0.0014544718247893051
612,612,612,612,2021-07-12,56.160457611083984,55.69774627685547,55.41648864746094,0.008307541420590425,0.013425046981159428
613,613,613,613,2021-07-13,55.78846740722656,55.87012481689453,55.68867111206055,-0.001461557673901548,0.001792039443088811
614,614,614,614,2021-07-14,56.53244018554688,55.988075256347656,55.94271469116211,0.00972287271364114,0.01054159594578885
615,615,615,615,2021-07-15,57.36714172363281,56.08787536621094,55.99714660644531,0.022808251321150053,0.024465445120194884
616,616,616,616,2021-07-16,58.57380676269531,56.078800201416016,55.01728057861328,0.04449108312442629,0.06464380185058705
617,617,617,617,2021-07-19,58.1655387878418,56.06065368652344,54.82675552368164,0.037546567207159764,0.060896969595766404
618,618,618,618,2021-07-20,58.06574249267578,56.160457611083984,55.69774627685547,0.033925736410234775,0.042515117291277216
619,619,619,619,2021-07-21,57.98408126831055,55.78846740722656,55.87012481689453,0.03935605265972186,0.03783697384504103
620,620,620,620,2021-07-22,58.192752838134766,56.53244018554688,55.988075256347656,0.029369201950924406,0.039377627676835614
621,621,621,621,2021-07-23,59.04560089111328,57.36714172363281,56.08787536621094,0.029258197585762202,0.05273377723065198
622,622,622,622,2021-07-26,59.109107971191406,58.57380676269531,56.078800201416016,0.009138917855634698,0.05403660133404342
623,623,623,623,2021-07-27,60.1524772644043,58.1655387878418,56.06065368652344,0.034160063122768314,0.07298922343576786
624,624,624,624,2021-07-28,59.16354370117188,58.06574249267578,56.160457611083984,0.01890617705671427,0.05347331944630018
625,625,625,625,2021-07-29,59.29964065551758,57.98408126831055,55.78846740722656,0.022688285447164835,0.0629372594637041
626,626,626,626,2021-07-30,59.1726188659668,58.192752838134766,56.53244018554688,0.01683828277650945,0.04670201165480381
627,627,627,627,2021-08-02,59.70790863037109,59.04560089111328,57.36714172363281,0.011216885411652777,0.04080326884708607
628,628,628,628,2021-08-03,60.225059509277344,59.109107971191406,58.57380676269531,0.018879519187293914,0.02819097541793525
629,629,629,629,2021-08-04,60.09803771972656,60.1524772644043,58.1655387878418,-0.0009050258136242828,0.0332241215702227
630,630,630,630,2021-08-05,60.83293914794922,59.16354370117188,58.06574249267578,0.028216623656102335,0.04765626919560151
631,631,631,631,2021-08-06,60.53353500366211,59.29964065551758,57.98408126831055,0.020807787947863865,0.04396816642751378
632,632,632,632,2021-08-09,60.55167007446289,59.1726188659668,58.192752838134766,0.023305563196717838,0.04053627163659956
633,633,633,633,2021-08-10,60.714988708496094,59.70790863037109,59.04560089111328,0.016866778643336078,0.028272856778295052
634,634,634,634,2021-08-11,61.28657150268555,60.225059509277344,59.109107971191406,0.017625752503319436,0.03683803742319025
635,635,635,635,2021-08-12,61.159549713134766,60.09803771972656,60.1524772644043,0.017663005876475957,0.016741994586587206
636,636,636,636,2021-08-13,61.78557586669922,60.83293914794922,59.16354370117188,0.015659883150362486,0.044318375835817214
637,637,637,637,2021-08-16,62.42066955566406,60.53353500366211,59.29964065551758,0.03117502640293157,0.05263149768945663
638,638,638,638,2021-08-17,62.57490921020508,60.55167007446289,59.1726188659668,0.03341343241654826,0.05749771447406915
639,639,639,639,2021-08-18,62.48418426513672,60.714988708496094,59.70790863037109,0.029139354124479322,0.04649761980364264
640,640,640,640,2021-08-19,62.72649383544922,61.28657150268555,60.225059509277344,0.023494907570422274,0.04153477549966622
641,641,641,641,2021-08-20,63.32998275756836,61.159549713134766,60.09803771972656,0.03548804813988782,0.05377787961920344
642,642,642,642,2021-08-23,63.00994491577149,61.78557586669922,60.83293914794922,0.019816422067730155,0.03578662807213151
643,643,643,643,2021-08-24,62.61677169799805,62.42066955566406,60.53353500366211,0.0031416218975208743,0.034414588446055605
644,644,644,644,2021-08-25,62.96422958374024,62.57490921020508,60.55167007446289,0.006221669011573505,0.039842988745158125
645,645,645,645,2021-08-26,63.19280624389648,62.48418426513672,60.714988708496094,0.011340821474965512,0.04081063981246613
646,646,646,646,2021-08-27,62.46132659912109,62.72649383544922,61.28657150268555,-0.004227356259123072,0.019168229966723738
647,647,647,647,2021-08-30,62.09556198120117,63.32998275756836,61.159549713134766,-0.019491885559050903,0.015304433607780332
648,648,648,648,2021-08-31,62.58932876586914,63.00994491577149,61.78557586669922,-0.006675393074293434,0.013008746586808506
649,649,649,649,2021-09-01,62.74478149414063,62.61677169799805,62.42066955566406,0.0020443372066509813,0.005192381638706056
650,650,650,650,2021-09-02,63.04652404785156,62.96422958374024,62.57490921020508,0.001307003431239906,0.007536804185559687
651,651,651,651,2021-09-03,62.63504409790039,63.19280624389648,62.48418426513672,-0.008826355073445646,0.002414368284357149
652,652,652,652,2021-09-07,61.47380065917969,62.46132659912109,62.72649383544922,-0.015810197985056784,-0.019970718904769758
653,653,653,653,2021-09-08,62.55276870727539,62.09556198120117,63.32998275756836,0.007362953349429935,-0.012272450053684714
654,654,654,654,2021-09-09,62.35158920288086,62.58932876586914,63.00994491577149,-0.0037984040998043644,-0.010448441333676617
655,655,655,655,2021-09-10,60.98002243041992,62.74478149414063,62.61677169799805,-0.028125989471897483,-0.02613915127199784
656,656,656,656,2021-09-13,60.87943649291992,63.04652404785156,62.96422958374024,-0.03437283161379123,-0.03311075359141202
657,657,657,657,2021-09-14,60.1296501159668,62.63504409790039,63.19280624389648,-0.03999987575673436,-0.0484731777238574
658,658,658,658,2021-09-15,59.23356246948242,61.47380065917969,62.46132659912109,-0.036442161793728944,-0.051676201985823345
659,659,659,659,2021-09-16,59.02325439453125,62.55276870727539,62.09556198120117,-0.056424589761342236,-0.04947708803408579
660,660,660,660,2021-09-17,58.70321273803711,62.35158920288086,62.58932876586914,-0.058512966734056926,-0.0620891149411269
661,661,661,661,2021-09-20,58.758079528808594,60.98002243041992,62.74478149414063,-0.036437226702345615,-0.06353838311962778
662,662,662,662,2021-09-21,58.40146255493164,60.87943649291992,63.04652404785156,-0.04070297099869613,-0.0736767262441681
663,663,663,663,2021-09-22,57.45051193237305,60.1296501159668,62.63504409790039,-0.04455602483012511,-0.08277366512944051
664,664,664,664,2021-09-23,57.898563385009766,59.23356246948242,61.47380065917969,-0.022537882727557634,-0.05815871535244088
665,665,665,665,2021-09-24,57.74311828613281,59.02325439453125,62.55276870727539,-0.021688673752917387,-0.0768894889952837
666,666,666,666,2021-09-27,57.68825149536133,58.70321273803711,62.35158920288086,-0.0172897052024229,-0.07479099999112881
667,667,667,667,2021-09-28,57.17620468139648,58.758079528808594,60.98002243041992,-0.02692182692316447,-0.062378096914669334
668,668,668,668,2021-09-29,57.75226211547852,58.40146255493164,60.87943649291992,-0.011116167490540008,-0.05136667744625201
669,669,669,669,2021-09-30,56.87445068359375,57.45051193237305,60.1296501159668,-0.010027086433231358,-0.05413634415126367
670,670,670,670,2021-10-01,56.50870513916016,57.898563385009766,59.23356246948242,-0.024005055818180132,-0.04600191541283927
671,671,671,671,2021-10-04,57.258487701416016,57.74311828613281,59.02325439453125,-0.008392871723957196,-0.02989951522020362
672,672,672,672,2021-10-05,57.49623107910156,57.68825149536133,58.70321273803711,-0.003328587906243019,-0.02056074280502662
673,673,673,673,2021-10-06,57.9991455078125,57.17620468139648,58.758079528808594,0.014393064929750121,-0.012916249596346963
674,674,674,674,2021-10-07,57.34993743896485,57.75226211547852,58.40146255493164,-0.0069663881859589605,-0.01800511613861966
675,675,675,675,2021-10-08,56.70072937011719,56.87445068359375,57.45051193237305,-0.0030544701775322425,-0.013050929174285741
676,676,676,676,2021-10-11,56.65500259399414,56.50870513916016,57.898563385009766,0.0025889365978870593,-0.021478266787835154
677,677,677,677,2021-10-12,56.783016204833984,57.258487701416016,57.74311828613281,-0.008303947862916994,-0.016627125617658223
678,678,678,678,2021-10-13,57.33164978027344,57.49623107910156,57.68825149536133,-0.002862471082699325,-0.006181531002314444
679,679,679,679,2021-10-14,58.191162109375,57.9991455078125,57.17620468139648,0.0033106798364233025,0.01775139559602068
680,680,680,680,2021-10-15,57.88942337036133,57.34993743896485,57.75226211547852,0.009406914034921554,0.0023749936341634914
681,681,681,681,2021-10-18,57.65167999267578,56.70072937011719,56.87445068359375,0.01677140017637524,0.013665702257168899
682,682,682,682,2021-10-19,58.191162109375,56.65500259399414,56.50870513916016,0.02711427844050096,0.029773412186167914
683,683,683,683,2021-10-20,58.840370178222656,56.783016204833984,57.258487701416016,0.03623185436235299,0.027627039069834103
684,684,684,684,2021-10-21,58.602630615234375,57.33164978027344,57.49623107910156,0.022168921352028637,0.019242992373024626
685,685,685,685,2021-10-22,59.10554122924805,58.191162109375,57.9991455078125,0.015713367575550308,0.019076069341168456
686,686,686,686,2021-10-25,58.73065185546875,57.88942337036133,57.34993743896485,0.014531643884677647,0.024075255844408394
687,687,687,687,2021-10-26,58.867801666259766,57.65167999267578,56.70072937011719,0.02109429723016709,0.038219478306829036
688,688,688,688,2021-10-27,58.310035705566406,58.191162109375,56.65500259399414,0.0020428118614983504,0.029212479671613556
689,689,689,689,2021-10-28,58.68492889404297,58.840370178222656,56.783016204833984,-0.002641745517726446,0.033494393505765885
690,690,690,690,2021-10-29,58.29174423217773,58.602630615234375,57.33164978027344,-0.005304990233251261,0.016746325207523283
691,691,691,691,2021-11-01,58.48376083374024,59.10554122924805,58.191162109375,-0.0105198325330641,0.005028233047061015
692,692,692,692,2021-11-02,58.43804168701172,58.73065185546875,57.88942337036133,-0.004982239413536926,0.009477004342234974
693,693,693,693,2021-11-03,58.355743408203125,58.867801666259766,57.65167999267578,-0.008698443691844693,0.012212365981646878
694,694,694,694,2021-11-04,58.26431655883789,58.310035705566406,58.191162109375,-0.0007840699491142855,0.0012571402049919023
695,695,695,695,2021-11-05,59.32499313354492,58.68492889404297,58.840370178222656,0.01090679074788703,0.008236232264589471
696,696,696,696,2021-11-08,58.26431655883789,58.29174423217773,58.602630615234375,-0.0004705241488501821,-0.005773018256087226
697,697,697,697,2021-11-09,58.630069732666016,58.48376083374024,59.10554122924805,0.0025017012729688926,-0.008044448738534604
698,698,698,698,2021-11-10,59.15126419067383,58.43804168701172,58.73065185546875,0.012204763935828922,0.007161717466378059
699,699,699,699,2021-11-11,59.0781135559082,58.355743408203125,58.867801666259766,0.012378732675069282,0.003572613274074099
700,700,700,700,2021-11-12,58.977535247802734,58.26431655883789,58.310035705566406,0.012241089076272083,0.011447421257068546
701,701,701,701,2021-11-15,59.98334884643555,59.32499313354492,58.68492889404297,0.011097442715393369,0.022125270948814002
702,702,702,702,2021-11-16,59.78218460083008,58.26431655883789,58.29174423217773,0.026051417602390936,0.025568635632447156
703,703,703,703,2021-11-17,60.07478713989258,58.630069732666016,58.48376083374024,0.024641236379455256,0.027204582664841936
704,704,704,704,2021-11-18,60.0222053527832,59.15126419067383,58.43804168701172,0.014723965312083642,0.027108431768745778
705,705,705,705,2021-11-19,60.52031326293945,59.0781135559082,58.355743408203125,0.02441174269497348,0.03709266180699622
706,706,706,706,2021-11-22,61.30437469482422,58.977535247802734,58.26431655883789,0.039452978786667314,0.052177015290591156
707,707,707,707,2021-11-23,61.064544677734375,59.98334884643555,59.32499313354492,0.018024932787044312,0.029322406161490733
708,708,708,708,2021-11-24,60.44652557373047,59.78218460083008,58.26431655883789,0.011112691470481328,0.03745361043905637
709,709,709,709,2021-11-26,59.50564956665039,60.07478713989258,58.630069732666016,-0.009473817558718456,0.01493397224285653
710,710,710,710,2021-11-29,60.19747161865234,60.0222053527832,59.15126419067383,0.002920023761856072,0.01768698340251973
711,711,711,711,2021-11-30,58.38951873779297,60.52031326293945,59.0781135559082,-0.03520792293141206,-0.01165566699186471
712,712,712,712,2021-12-01,58.24192810058594,61.30437469482422,58.977535247802734,-0.0499547807066506,-0.012472666823495349
713,713,713,713,2021-12-02,58.77693939208984,61.064544677734375,59.98334884643555,-0.037462087005107114,-0.020112405818392354
714,714,714,714,2021-12-03,59.85617446899414,60.44652557373047,59.78218460083008,-0.009766501864796884,0.0012376574837151821
715,715,715,715,2021-12-06,61.58111572265625,59.50564956665039,60.07478713989258,0.03487847239918285,0.02507422255622771
716,716,716,716,2021-12-07,61.49808120727539,60.19747161865234,60.0222053527832,0.02160571787569987,0.024588830847144916
717,717,717,717,2021-12-08,61.72869491577149,58.38951873779297,60.52031326293945,0.05718793800944999,0.01996654656399488
718,718,718,718,2021-12-09,61.28593826293945,58.24192810058594,61.30437469482422,0.0522649277183338,-0.00030073599113511484
719,719,719,719,2021-12-10,61.74715423583984,58.77693939208984,61.064544677734375,0.05053367654848895,0.011178492555834252
720,720,720,720,2021-12-13,62.33749008178711,59.85617446899414,60.44652557373047,0.04145463078463707,0.031283262190977545
721,721,721,721,2021-12-14,61.968536376953125,61.58111572265625,59.50564956665039,0.006291224992442501,0.041389125708881425
