,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MSFT,MSFT_6m,MSFT_12m,MSFT_6m_ret,MSFT_12m_ret
245,245,245,245,2020-01-27,156.37916564941406,160.1277313232422,154.268798828125,-0.02340984689442127,0.013679803286990477
246,246,246,246,2020-01-28,159.44358825683594,161.02391052246094,156.19607543945312,-0.009814208712839334,0.020791257451546308
247,247,247,247,2020-01-29,161.9296875,160.44573974609375,155.47337341308594,0.009248907177308752,0.04152681546157688
248,248,248,248,2020-01-30,166.49737548828125,159.6748046875,157.3428192138672,0.04272791073165072,0.05818223113169707
249,249,249,249,2020-01-31,164.04010009765625,160.65769958496094,156.234619140625,0.021053460378390287,0.04995999606211243
250,250,250,250,2020-02-03,168.03919982910156,159.03880310058594,157.24644470214844,0.05659245764584386,0.0686359246302608
251,251,251,251,2020-02-04,173.5704345703125,156.37916564941406,160.1277313232422,0.10993324366136781,0.0839498763642268
252,252,252,252,2020-02-05,173.3585205078125,159.44358825683594,161.02391052246094,0.08727182073048945,0.0766011081542517
253,253,253,253,2020-02-06,176.952880859375,161.9296875,160.44573974609375,0.09277602885125691,0.10288301290769009
254,254,254,254,2020-02-07,177.20339965820312,166.49737548828125,159.6748046875,0.06430145903816609,0.1097768367715144
255,255,255,255,2020-02-10,181.83848571777344,164.04010009765625,160.65769958496094,0.1085002118964904,0.13183797718709034
256,256,256,256,2020-02-11,177.7333984375,168.03919982910156,159.03880310058594,0.0576901021800722,0.11754738449012625
257,257,257,257,2020-02-12,177.99356079101562,173.5704345703125,156.37916564941406,0.025483177660140743,0.13821786970048677
258,258,258,258,2020-02-13,177.02992248535156,173.3585205078125,159.44358825683594,0.021178087853914285,0.11029815887100525
259,259,259,259,2020-02-14,178.6102752685547,176.952880859375,161.9296875,0.009366303623487449,0.10301130092994648
260,260,260,260,2020-02-18,180.42190551757807,177.20339965820312,166.49737548828125,0.01816277715654957,0.08363212926606689
261,261,261,261,2020-02-19,180.9630279541016,181.83848571777344,164.04010009765625,-0.004814480060236659,0.10316335972954649
262,262,262,262,2020-02-20,178.19952392578125,177.7333984375,168.03919982910156,0.0026226105637943142,0.06046401141527036
263,263,263,263,2020-02-21,172.56613159179688,177.99356079101562,173.5704345703125,-0.030492278344783297,-0.005786140830964959
264,264,264,264,2020-02-24,165.12586975097656,177.02992248535156,173.3585205078125,-0.06724316752361459,-0.04748916137909087
265,265,265,265,2020-02-25,162.4010009765625,178.6102752685547,176.952880859375,-0.09075219366646325,-0.08223590264335356
266,266,266,266,2020-02-26,164.43014526367188,180.42190551757807,177.20339965820312,-0.08863535837308933,-0.072082445478861
267,267,267,267,2020-02-27,152.84457397460938,180.9630279541016,181.83848571777344,-0.15538231371009115,-0.1594487087192572
268,268,268,268,2020-02-28,156.54539489746094,178.19952392578125,177.7333984375,-0.121516200219138,-0.11921227932571055
269,269,269,269,2020-03-02,166.9617919921875,172.56613159179688,177.99356079101562,-0.03247647465880721,-0.06197847129863676
270,270,270,270,2020-03-03,158.96107482910156,165.12586975097656,177.02992248535156,-0.037333913402981755,-0.10206663033332752
271,271,271,271,2020-03-04,164.79736328125,162.4010009765625,178.6102752685547,0.014755834571692938,-0.07733548345153085
272,272,272,272,2020-03-05,160.66172790527344,164.43014526367188,180.42190551757807,-0.022918044330348275,-0.10952205363100687
273,273,273,273,2020-03-06,156.12026977539062,152.84457397460938,180.9630279541016,0.02143154785020629,-0.1372808493512384
274,274,274,274,2020-03-09,145.53958129882812,156.54539489746094,178.19952392578125,-0.07030429483947287,-0.18327738429063223
275,275,275,275,2020-03-10,155.49215698242188,166.9617919921875,172.56613159179688,-0.06869616618814389,-0.09894163154658464
276,276,276,276,2020-03-11,148.4480438232422,158.96107482910156,165.12586975097656,-0.06613588274463977,-0.10100068482840341
277,277,277,277,2020-03-12,134.36952209472656,164.79736328125,162.4010009765625,-0.18463791277166264,-0.17260656469649105
278,278,278,278,2020-03-13,153.47268676757812,160.66172790527344,164.43014526367188,-0.044746444790721984,-0.06663898811573099
279,279,279,279,2020-03-16,130.852294921875,156.12026977539062,152.84457397460938,-0.16184941833541877,-0.1438865540387959
280,280,280,280,2020-03-17,141.62623596191406,145.53958129882812,156.54539489746094,-0.026888529580685105,-0.09530244530871768
281,281,281,281,2020-03-18,135.664306640625,155.49215698242188,166.9617919921875,-0.12751672320063312,-0.1874529793800187
282,282,282,282,2020-03-19,137.89639282226562,148.4480438232422,158.96107482910156,-0.07107975780092102,-0.13251471801812176
283,283,283,283,2020-03-20,132.7172088623047,134.36952209472656,164.79736328125,-0.012296785808741939,-0.19466424571487828
284,284,284,284,2020-03-23,131.3933868408203,153.47268676757812,160.66172790527344,-0.14386468623042425,-0.18217369778140202
285,285,285,285,2020-03-24,143.3365020751953,130.852294921875,156.12026977539062,0.09540686436393009,-0.08188409947399689
286,286,286,286,2020-03-25,141.96441650390625,141.62623596191406,145.53958129882812,0.002387838239823914,-0.024564896800006508
287,287,287,287,2020-03-26,150.8444366455078,135.664306640625,155.49215698242188,0.11189479665491531,-0.029890384358353672
288,288,288,288,2020-03-27,144.65065002441406,137.89639282226562,148.4480438232422,0.04898066630977049,-0.025580625389376666
289,289,289,289,2020-03-30,154.82540893554688,132.7172088623047,134.36952209472656,0.16658126148644103,0.15223606158545033
290,290,290,290,2020-03-31,152.3904571533203,131.3933868408203,153.47268676757812,0.15980309829396067,-0.00705161053117398
291,291,291,291,2020-04-01,146.97933959960938,143.3365020751953,130.852294921875,0.025414583666224955,0.1232461737668642
292,292,292,292,2020-04-02,150.0230712890625,141.96441650390625,141.62623596191406,0.05676531474304003,0.059288699372102904
293,293,293,293,2020-04-03,148.64134216308594,150.8444366455078,135.664306640625,-0.014605076139461826,0.09565548849069883
294,294,294,294,2020-04-06,159.69546508789062,144.65065002441406,137.89639282226562,0.10400793263588737,0.15808297678766525
295,295,295,295,2020-04-07,157.97549438476562,154.82540893554688,132.7172088623047,0.0203460495979062,0.19031658169263221
296,296,296,296,2020-04-08,159.5601806640625,152.3904571533203,131.3933868408203,0.047048375893568695,0.2143699504250205
297,297,297,297,2020-04-09,159.56983947753906,146.97933959960938,143.3365020751953,0.08566169852326078,0.11325333859359588
298,298,298,298,2020-04-13,159.9273223876953,150.0230712890625,141.96441650390625,0.06601818649312574,0.12653104437121265
299,299,299,299,2020-04-14,167.8411102294922,148.64134216308594,150.8444366455078,0.12916842506266324,0.1126768342403468
300,300,300,300,2020-04-15,166.08248901367188,159.69546508789062,144.65065002441406,0.03999502379272979,0.1481627561690222
301,301,301,301,2020-04-16,171.06842041015625,157.97549438476562,154.82540893554688,0.08287947492350578,0.10491179442885423
302,302,302,302,2020-04-17,172.57583618164062,159.5601806640625,152.3904571533203,0.0815720780924738,0.13245828777855673
303,303,303,303,2020-04-20,169.1551971435547,159.56983947753906,146.97933959960938,0.060069983760087986,0.15087737912250243
304,304,304,304,2020-04-21,162.15945434570312,159.9273223876953,150.0230712890625,0.013957164571271274,0.08089677775797832
305,305,305,305,2020-04-22,167.66720581054688,167.8411102294922,148.64134216308594,-0.0010361252896118334,0.12799846510122448
306,306,306,306,2020-04-23,165.63803100585938,166.08248901367188,159.69546508789062,-0.0026761280521026,0.037211863935511014
307,307,307,307,2020-04-24,168.6624298095703,171.06842041015625,157.97549438476562,-0.014064492995359945,0.06764932413362512
308,308,308,308,2020-04-27,168.17930603027344,172.57583618164062,159.5601806640625,-0.025475931327603285,0.05401802210513673
309,309,309,309,2020-04-28,164.0823211669922,169.1551971435547,159.56983947753906,-0.02998947748709946,0.028279038847365046
310,310,310,310,2020-04-29,171.44525146484375,162.15945434570312,159.9273223876953,0.05726337176335394,0.07201977063823217
311,311,311,311,2020-04-30,173.16525268554688,167.66720581054688,167.8411102294922,0.03279142661453083,0.03172132529852134
312,312,312,312,2020-05-01,168.68177795410156,165.63803100585938,166.08248901367188,0.0183758942904515,0.01565058999215574
313,313,313,313,2020-05-04,172.80772399902344,168.6624298095703,171.06842041015625,0.024577460399055173,0.010167297884068782
314,314,314,314,2020-05-05,174.66297912597656,168.17930603027344,172.57583618164062,0.03855214561615572,0.012094062474303557
315,315,315,315,2020-05-06,176.38291931152344,164.0823211669922,169.1551971435547,0.07496601740544917,0.0427283482270715
316,316,316,316,2020-05-07,177.4071807861328,171.44525146484375,162.15945434570312,0.03477453747099912,0.09402921650145357
317,317,317,317,2020-05-08,178.45071411132812,173.16525268554688,167.66720581054688,0.03052264437473018,0.06431495204235649
318,318,318,318,2020-05-11,180.44126892089844,168.68177795410156,165.63803100585938,0.06971405631019989,0.08937100872996617
319,319,319,319,2020-05-12,176.35389709472656,172.80772399902344,168.6624298095703,0.02052091777867049,0.04560273022178296
320,320,320,320,2020-05-13,173.6870574951172,174.66297912597656,168.17930603027344,-0.005587455542914399,0.032749281673527086
321,321,321,321,2020-05-14,174.44070434570312,176.38291931152344,164.0823211669922,-0.011011355143691781,0.06312918482039787
322,322,322,322,2020-05-15,176.98202514648438,177.4071807861328,171.44525146484375,-0.002396496228419087,0.03229470419468572
323,323,323,323,2020-05-18,178.6730194091797,178.45071411132812,173.16525268554688,0.001245751797400274,0.03180641981122179
324,324,324,324,2020-05-19,177.4362030029297,180.44126892089844,168.68177795410156,-0.01665398351463654,0.05189905605103484
325,325,325,325,2020-05-20,179.8973388671875,176.35389709472656,172.80772399902344,0.020092789730399963,0.04102602999507199
326,326,326,326,2020-05-21,177.73651123046875,173.6870574951172,174.66297912597656,0.023314654492695208,0.01759692935430457
327,327,327,327,2020-05-22,177.81405639648438,174.44070434570312,176.38291931152344,0.01933810152529536,0.008113807677903928
328,328,328,328,2020-05-26,175.93426513671875,176.98202514648438,177.4071807861328,-0.005920149285773002,-0.008302457898757165
329,329,329,329,2020-05-27,176.1668243408203,178.6730194091797,178.45071411132812,-0.014026712464179747,-0.012798434469043274
330,330,330,330,2020-05-28,175.76951599121094,177.4362030029297,180.44126892089844,-0.009393162069023964,-0.025890712017412665
331,331,331,331,2020-05-29,177.56211853027344,179.8973388671875,176.35389709472656,-0.012980849809224093,0.006851118435437176
332,332,332,332,2020-06-01,177.1551971435547,177.73651123046875,173.6870574951172,-0.003270650936544328,0.019967749459599116
333,333,333,333,2020-06-02,179.17062377929688,177.81405639648438,174.44070434570312,0.00762913467193882,0.02711476917807043
334,334,334,334,2020-06-03,179.60662841796875,175.93426513671875,176.98202514648438,0.02087349657780546,0.014829773076175723
335,335,335,335,2020-06-04,177.24237060546875,176.1668243408203,178.6730194091797,0.006105271345345109,-0.008007078004511725
336,336,336,336,2020-06-05,181.3895263671875,175.76951599121094,177.4362030029297,0.03197374894209526,0.02228025226730379
337,337,337,337,2020-06-08,182.51353454589844,177.56211853027344,179.8973388671875,0.027885542572983146,0.014542714723770223
338,338,338,338,2020-06-09,183.9088287353516,177.1551971435547,177.73651123046875,0.038122683955606584,0.03472734702707925
339,339,339,339,2020-06-10,190.7303009033203,179.17062377929688,177.81405639648438,0.06451770318254124,0.07263905210078381
340,340,340,340,2020-06-11,180.48838806152344,179.60662841796875,175.93426513671875,0.004909393663928174,0.025885366453576752
341,341,341,341,2020-06-12,181.9127655029297,177.24237060546875,176.1668243408203,0.02635032967290285,0.032616476930940275
342,342,342,342,2020-06-15,183.0755157470703,181.3895263671875,175.76951599121094,0.009294855186235296,0.04156579549450834
343,343,343,343,2020-06-16,187.5617828369141,182.51353454589844,177.56211853027344,0.027659583184205472,0.05631642824162264
344,344,344,344,2020-06-17,188.2110137939453,183.9088287353516,177.1551971435547,0.023393031689547872,0.06240752079901868
345,345,345,345,2020-06-18,190.2264404296875,190.7303009033203,179.17062377929688,-0.002641743190497148,0.06170552078899516
346,346,346,346,2020-06-19,189.0927734375,180.48838806152344,179.60662841796875,0.04767279196401031,0.05281623013074843
347,347,347,347,2020-06-22,194.34454345703125,181.9127655029297,177.24237060546875,0.06833922797958536,0.096490318839342
348,348,348,348,2020-06-23,195.64292907714844,183.0755157470703,181.3895263671875,0.06864606268508755,0.07857897308308592
349,349,349,349,2020-06-24,191.69927978515625,187.5617828369141,182.51353454589844,0.022059381637674846,0.05032911812327967
350,350,350,350,2020-06-25,194.12168884277344,188.2110137939453,183.9088287353516,0.0314045120404014,0.05553219047530522
351,351,351,351,2020-06-26,190.2361602783203,190.2264404296875,190.7303009033203,5.1096202036138294e-05,-0.002590781971504752
352,352,352,352,2020-06-29,192.2806396484375,189.0927734375,180.48838806152344,0.016858741627115537,0.0653352368734903
353,353,353,353,2020-06-30,197.1932678222656,194.34454345703125,181.9127655029297,0.014658113444096621,0.08399906558008885
354,354,354,354,2020-07-01,198.34634399414065,195.64292907714844,183.0755157470703,0.013818106944852415,0.08341272826546553
355,355,355,355,2020-07-02,199.85792541503903,191.69927978515625,187.5617828369141,0.042559605017955526,0.06555782522506992
356,356,356,356,2020-07-06,204.16012573242188,194.12168884277344,188.2110137939453,0.051712083021176136,0.08474058779545057
357,357,357,357,2020-07-07,201.7861328125,190.2361602783203,190.2264404296875,0.060713864899721415,0.06076806334966478
358,358,358,358,2020-07-08,206.2240295410156,192.2806396484375,189.0927734375,0.07251582852060379,0.09059709576462427
359,359,359,359,2020-07-09,207.66775512695312,197.1932678222656,194.34454345703125,0.05311787476501695,0.06855459604332848
360,360,360,360,2020-07-10,207.0379333496093,198.34634399414065,195.64292907714844,0.04382026499931557,0.058243885052280175
361,361,361,361,2020-07-13,200.64279174804688,199.85792541503903,191.69927978515625,0.003927121385744137,0.04665386313873432
362,362,362,362,2020-07-14,201.883041381836,204.16012573242188,194.12168884277344,-0.011153423531734541,0.03998189272579822
363,363,363,363,2020-07-15,201.58267211914065,201.7861328125,190.2361602783203,-0.00100829868992236,0.05964434849936051
364,364,364,364,2020-07-16,197.590576171875,206.2240295410156,192.2806396484375,-0.04186443931076178,0.02761555470767152
365,365,365,365,2020-07-17,196.5828552246093,207.66775512695312,197.1932678222656,-0.05337805041310972,-0.0030955042451372705
366,366,366,366,2020-07-20,205.03219604492188,207.0379333496093,198.34634399414065,-0.009687776883381405,0.033707967165649944
367,367,367,367,2020-07-21,202.27061462402344,200.64279174804688,199.85792541503903,0.008113039405974076,0.012072021682272727
368,368,368,368,2020-07-22,205.17752075195312,201.883041381836,204.16012573242188,0.016318752420051208,0.004983318931066183
369,369,369,369,2020-07-23,196.2533721923828,201.58267211914065,201.7861328125,-0.02643729181051868,-0.027418933813743496
370,370,370,370,2020-07-24,195.05186462402344,197.590576171875,206.2240295410156,-0.012848343261286144,-0.054174893885342024
371,371,371,371,2020-07-27,197.52273559570312,196.5828552246093,207.66775512695312,0.004781090243195285,-0.048852165445945395
372,372,372,372,2020-07-28,195.74951171875,205.03219604492188,207.0379333496093,-0.04527427645625992,-0.05452344625077665
373,373,373,373,2020-07-29,197.7261962890625,202.27061462402344,200.64279174804688,-0.022467021932019215,-0.014536258360314469
374,374,374,374,2020-07-30,197.57115173339844,205.17752075195312,201.883041381836,-0.03707213631726414,-0.021358354911456767
375,375,375,375,2020-07-31,198.646728515625,196.2533721923828,201.58267211914065,0.012195236680550003,-0.014564464160790713
376,376,376,376,2020-08-03,209.8188323974609,195.05186462402344,197.590576171875,0.07570790364861102,0.061886839253655124
377,377,377,377,2020-08-04,206.66970825195312,197.52273559570312,196.5828552246093,0.046308454713650526,0.05131094985785478
378,378,378,378,2020-08-05,206.33059692382807,195.74951171875,205.03219604492188,0.05405420995522481,0.006332668253827389
379,379,379,379,2020-08-06,209.6347503662109,197.7261962890625,202.27061462402344,0.06022749792717863,0.036407343478318754
380,380,380,380,2020-08-07,205.8848876953125,197.57115173339844,205.17752075195312,0.0420797059134046,0.003447585002328557
381,381,381,381,2020-08-10,201.7861328125,198.646728515625,196.2533721923828,0.01580395670411483,0.028191926377160836
382,382,382,382,2020-08-11,197.0672912597656,209.8188323974609,195.05186462402344,-0.060774054416335765,0.010332772976187954
383,383,383,383,2020-08-12,202.69699096679688,206.66970825195312,197.52273559570312,-0.019222542668483666,0.02619574579852224
384,384,384,384,2020-08-13,202.2221527099609,206.33059692382807,195.74951171875,-0.019911948470657026,0.03306593684131731
385,385,385,385,2020-08-14,202.41598510742188,209.6347503662109,197.7261962890625,-0.03443496484327424,0.02371860131018355
386,386,386,386,2020-08-17,203.75314331054688,205.8848876953125,197.57115173339844,-0.010354059536027638,0.031289950597091165
387,387,387,387,2020-08-18,204.92559814453125,201.7861328125,198.646728515625,0.015558379995063598,0.031608220663006614
388,388,388,388,2020-08-19,203.68234252929688,197.0672912597656,209.8188323974609,0.033567474476581705,-0.02924661146021268
389,389,389,389,2020-08-20,208.4223175048828,202.69699096679688,206.66970825195312,0.028245740160117938,0.008480242546203609
390,390,390,390,2020-08-21,206.90704345703125,202.2221527099609,206.33059692382807,0.02316705011932929,0.0027938005404792854
391,391,391,391,2020-08-24,207.5578155517578,202.41598510742188,209.6347503662109,0.025402294396893454,-0.009907397560876219
392,392,392,392,2020-08-25,210.2580718994141,203.75314331054688,205.8848876953125,0.031925537359454914,0.021240918908887796
393,393,393,393,2020-08-26,214.80377197265625,204.92559814453125,201.7861328125,0.04820370865116641,0.06451206026259615
394,394,394,394,2020-08-27,220.07794189453125,203.68234252929688,197.0672912597656,0.0804959289137992,0.11676544842966363
395,395,395,395,2020-08-28,222.3410797119141,208.4223175048828,202.69699096679688,0.06678153459600211,0.09691356862981282
396,396,396,396,2020-08-31,219.0580596923828,206.90704345703125,202.2221527099609,0.058726933758903144,0.08325451369597947
397,397,397,397,2020-09-01,220.7481384277344,207.5578155517578,202.41598510742188,0.06355011417378975,0.09056672727988202
398,398,398,398,2020-09-02,225.00241088867188,210.2580718994141,203.75314331054688,0.07012496051191497,0.10428927491802309
399,399,399,399,2020-09-03,211.0642547607422,214.80377197265625,204.92559814453125,-0.017408992298282744,0.029955538360226797
400,400,400,400,2020-09-04,208.10174560546875,220.07794189453125,203.68234252929688,-0.05441797658577663,0.021697526753141183
401,401,401,401,2020-09-08,196.8443756103516,222.3410797119141,208.4223175048828,-0.11467383415875476,-0.0555503941858817
402,402,402,402,2020-09-09,205.22671508789065,219.0580596923828,206.90704345703125,-0.06314008543632288,-0.008121175292370109
403,403,403,403,2020-09-10,199.47657775878903,220.7481384277344,207.5578155517578,-0.09636122334009611,-0.03893487591149558
404,404,404,404,2020-09-11,198.175048828125,225.00241088867188,210.2580718994141,-0.11923144269694375,-0.05746758239593064
405,405,405,405,2020-09-14,199.51544189453125,211.0642547607422,214.80377197265625,-0.054717047561191334,-0.07117347119989659
406,406,406,406,2020-09-15,202.78872680664065,208.10174560546875,220.07794189453125,-0.02553087088899686,-0.07855950914052157
407,407,407,407,2020-09-16,199.1657867431641,196.8443756103516,222.3410797119141,0.011793129093043975,-0.10423306839553936
408,408,408,408,2020-09-17,197.0871734619141,205.22671508789065,219.0580596923828,-0.03966121867950145,-0.10029709137989185
409,409,409,409,2020-09-18,194.63951110839844,199.47657775878903,220.7481384277344,-0.024248795045199056,-0.1182733748302166
410,410,410,410,2020-09-21,196.727783203125,198.175048828125,225.00241088867188,-0.007302965905941039,-0.12566366544195284
411,411,411,411,2020-09-22,201.4677734375,199.51544189453125,211.0642547607422,0.009785365605940344,-0.04546710827051481
412,412,412,412,2020-09-23,194.833724975586,202.78872680664065,208.10174560546875,-0.0392280278905236,-0.06375737306421747
413,413,413,413,2020-09-24,197.3591461181641,199.1657867431641,196.8443756103516,-0.00907103903006079,0.002615114128693641
414,414,414,414,2020-09-25,201.8562774658203,197.0871734619141,205.22671508789065,0.02419794205850656,-0.016422996492571174
415,415,415,415,2020-09-28,203.42979431152344,194.63951110839844,199.47657775878903,0.045161864377215366,0.019817948538874086
416,416,416,416,2020-09-29,201.3123016357422,196.727783203125,198.175048828125,0.023303868716314513,0.01583071545166148
417,417,417,417,2020-09-30,204.2942657470703,201.4677734375,199.51544189453125,0.014029500904010117,0.02395215030556508
418,418,418,418,2020-10-01,206.3631134033203,194.833724975586,202.78872680664065,0.05917552738458931,0.017626160255386658
419,419,419,419,2020-10-02,200.2730712890625,197.3591461181641,199.1657867431641,0.014764581364543172,0.0055596122406622595
420,420,420,420,2020-10-05,204.34280395507807,201.8562774658203,197.0871734619141,0.012318301518657426,0.036814321123571636
421,421,421,421,2020-10-06,200.0010986328125,203.42979431152344,194.63951110839844,-0.016854442046283502,0.02754624430508401
422,422,422,422,2020-10-07,203.80859375,201.3123016357422,196.727783203125,0.012400097231885177,0.03599293618616106
423,423,423,423,2020-10-08,204.537109375,204.2942657470703,201.4677734375,0.001188695272682505,0.015234872978095337
424,424,424,424,2020-10-09,209.6169891357422,206.3631134033203,194.833724975586,0.015767719718700057,0.07587631023329577
425,425,425,425,2020-10-12,215.0465545654297,200.2730712890625,197.3591461181641,0.07376669854452866,0.0896204143317263
426,426,426,426,2020-10-13,216.4646911621093,204.34280395507807,201.8562774658203,0.059321331470503225,0.07237037103670252
427,427,427,427,2020-10-14,214.52207946777344,200.0010986328125,203.42979431152344,0.0726045053463451,0.05452635487240265
428,428,428,428,2020-10-15,213.35650634765625,203.80859375,201.3123016357422,0.046847448490656474,0.059828458638891524
429,429,429,429,2020-10-16,213.35650634765625,204.537109375,204.2942657470703,0.04311881105392312,0.044358761453469286
430,430,430,430,2020-10-19,208.07261657714844,209.6169891357422,206.3631134033203,-0.007367592507464438,0.008283957077576343
431,431,431,431,2020-10-20,208.4902801513672,215.0465545654297,200.2730712890625,-0.030487698011770314,0.04103002370420761
432,432,432,432,2020-10-21,208.635986328125,216.4646911621093,204.34280395507807,-0.03616619778475283,0.021009706678933204
433,433,433,433,2020-10-22,208.72341918945312,214.52207946777344,200.0010986328125,-0.027030598867523126,0.04361136321882997
434,434,434,434,2020-10-23,210.02493286132807,213.35650634765625,203.80859375,-0.015615054555212393,0.030500868471489806
435,435,435,435,2020-10-26,204.0514373779297,213.35650634765625,204.537109375,-0.04361277342329706,-0.0023744933061504714
436,436,436,436,2020-10-27,207.1304473876953,208.07261657714844,209.6169891357422,-0.004528078730166696,-0.01186231019870565
437,437,437,437,2020-10-28,196.86376953125,208.4902801513672,215.0465545654297,-0.05576524052668619,-0.08455278472572514
438,438,438,438,2020-10-29,198.84524536132807,208.635986328125,216.4646911621093,-0.04692738361731563,-0.08139639636464369
439,439,439,439,2020-10-30,196.6598052978516,208.72341918945312,214.52207946777344,-0.05779712663987979,-0.08326543456150493
440,440,440,440,2020-11-02,196.52381896972656,210.02493286132807,213.35650634765625,-0.06428338629926289,-0.07889465227041859
441,441,441,441,2020-11-03,200.50616455078125,204.0514373779297,213.35650634765625,-0.01737440751560171,-0.06022943484055676
442,442,442,442,2020-11-04,210.1803436279297,207.1304473876953,208.07261657714844,0.014724519155437044,0.010129766643270699
443,443,443,443,2020-11-05,216.88233947753903,196.86376953125,208.4902801513672,0.10168742574601208,0.04025156146405995
444,444,444,444,2020-11-06,217.3000030517578,198.84524536132807,208.635986328125,0.09280965032327027,0.041526952641845805
445,445,445,445,2020-11-09,212.12294006347656,196.6598052978516,208.72341918945312,0.07862885220599725,0.01628720383761917
446,446,446,446,2020-11-10,204.95474243164065,196.52381896972656,210.02493286132807,0.042900262706643266,-0.024140897752530588
447,447,447,447,2020-11-11,210.3357391357422,200.50616455078125,204.0514373779297,0.04902380237028292,0.03079763533433555
448,448,448,448,2020-11-12,209.2576141357422,210.1803436279297,207.1304473876953,-0.004390179767813862,0.010269696101536274
449,449,449,449,2020-11-13,210.29689025878903,216.88233947753903,196.86376953125,-0.030364156134676912,0.06823561673904988
450,450,450,450,2020-11-16,210.9962310791016,217.3000030517578,198.84524536132807,-0.029009534671542325,0.06110775088282128
451,451,451,451,2020-11-17,208.30572509765625,212.12294006347656,196.6598052978516,-0.017995295391804556,0.059218607392427236
452,452,452,452,2020-11-18,205.5595092773437,204.95474243164065,196.52381896972656,0.0029507336035650145,0.04597758355697845
453,453,453,453,2020-11-19,206.86447143554688,210.3357391357422,200.50616455078125,-0.016503461154336208,0.03171127879789104
454,454,454,454,2020-11-20,204.8875427246093,209.2576141357422,210.1803436279297,-0.02088369127776679,-0.025182187886655716
455,455,455,455,2020-11-23,204.6148376464844,210.29689025878903,216.88233947753903,-0.027019194650536038,-0.05656293574021087
456,456,456,456,2020-11-24,208.26678466796875,210.9962310791016,217.3000030517578,-0.012935996046818388,-0.04157026349252957
457,457,457,457,2020-11-25,208.2764892578125,208.30572509765625,212.12294006347656,-0.00014035063044970375,-0.01813312037120096
458,458,458,458,2020-11-27,209.6009521484375,205.5595092773437,204.95474243164065,0.01966069526679526,0.02266944234455326
459,459,459,459,2020-11-30,208.4712829589844,206.86447143554688,210.3357391357422,0.007767460078025756,-0.00886419105197589
460,460,460,460,2020-12-01,210.55535888671875,204.8875427246093,209.2576141357422,0.027663058899230375,0.0062016608396133766
461,461,461,461,2020-12-02,209.73727416992188,204.6148376464844,210.29689025878903,0.025034531133502513,-0.0026610763867145337
462,462,462,462,2020-12-03,208.6368560791016,208.26678466796875,210.9962310791016,0.0017769103783056295,-0.01118207177414221
463,463,463,463,2020-12-04,208.75372314453125,208.2764892578125,208.30572509765625,0.0022913478540922405,0.0021506756315265996
464,464,464,464,2020-12-07,208.685546875,209.6009521484375,205.5595092773437,-0.0043673717321150995,0.015207457969938165
465,465,465,465,2020-12-08,210.3605499267578,208.4712829589844,206.86447143554688,0.009062480649409732,0.01690033318408779
466,466,466,466,2020-12-09,206.2606506347656,210.55535888671875,204.8875427246093,-0.02039705032757566,0.006701763767072544
467,467,467,467,2020-12-10,205.01412963867188,209.73727416992188,204.6148376464844,-0.022519337823678764,0.001951432245971052
468,468,468,468,2020-12-11,207.68247985839844,208.6368560791016,208.26678466796875,-0.004574341459312015,-0.0028055592758194914
469,469,469,469,2020-12-14,208.597900390625,208.75372314453125,208.2764892578125,-0.0007464429930112981,0.0015431945005306424
470,470,470,470,2020-12-15,208.5297241210937,208.685546875,209.6009521484375,-0.0007466868512923108,-0.005110797524360389
471,471,471,471,2020-12-16,213.54502868652344,210.3605499267578,208.4712829589844,0.015138193738675643,0.02433786397590909
472,472,472,472,2020-12-17,213.68136596679688,206.2606506347656,210.55535888671875,0.03597736800109019,0.014846485487742589
473,473,473,473,2020-12-18,212.8730926513672,205.01412963867188,209.73727416992188,0.03833376278282086,0.014951174004983026
474,474,474,474,2020-12-21,216.76844787597656,207.68247985839844,208.6368560791016,0.04374932360097539,0.038974857796898466
475,475,475,475,2020-12-22,218.08319091796875,208.597900390625,208.75372314453125,0.045471649089379174,0.04469126410252433
476,476,476,476,2020-12-23,215.23953247070312,208.5297241210937,208.685546875,0.03217674783721969,0.03140603503140005
477,477,477,477,2020-12-24,216.9242706298828,213.54502868652344,210.3605499267578,0.015824493616847457,0.03120224160571139
478,478,478,478,2020-12-28,219.07647705078125,213.68136596679688,206.2606506347656,0.025248392903023165,0.06213413162702164
479,479,479,479,2020-12-29,218.28765869140625,212.8730926513672,205.01412963867188,0.025435652635097394,0.06474445969225817
480,480,480,480,2020-12-30,215.88221740722656,216.76844787597656,207.68247985839844,-0.004088373918961885,0.03948208608843107
481,481,481,481,2020-12-31,216.6029052734375,218.08319091796875,208.597900390625,-0.006787710865291063,0.03837528981750138
482,482,482,482,2021-01-04,211.99661254882807,215.23953247070312,208.5297241210937,-0.015066562748255685,0.01662539209863989
483,483,483,483,2021-01-05,212.2011108398437,216.9242706298828,213.54502868652344,-0.02177331183977005,-0.0062933698571487895
484,484,484,484,2021-01-06,206.69888305664065,219.07647705078125,213.68136596679688,-0.05649896401826615,-0.03267707915738993
485,485,485,485,2021-01-07,212.5809326171875,218.28765869140625,212.8730926513672,-0.02614314573911103,-0.0013724610778224067
486,486,486,486,2021-01-08,213.8761444091797,215.88221740722656,216.76844787597656,-0.009292442064659512,-0.01334282500584083
