,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EG,EG_6m,EG_12m,EG_6m_ret,EG_12m_ret
246,246,246,246,2020-01-28,250.7773284912109,255.1796264648437,251.7798767089844,-0.017251761179450154,-0.003981844104770427
247,247,247,247,2020-01-29,250.3033599853516,255.20703125,250.49481201171875,-0.019214483396598814,-0.0007642953753397297
248,248,248,248,2020-01-30,252.36334228515625,256.11846923828125,251.52468872070312,-0.014661679668370176,0.003334279305616805
249,249,249,249,2020-01-31,252.08074951171875,256.0455322265625,250.3307342529297,-0.015484678370937144,0.006990812630385479
250,250,250,250,2020-02-03,254.8332977294922,252.7916717529297,251.1419219970703,0.008076318188828369,0.014698365382681766
251,251,251,251,2020-02-04,253.0103912353516,248.5351409912109,252.86460876464844,0.01800650896405398,0.0005765238220380997
252,252,252,252,2020-02-05,258.21484375,250.7773284912109,255.1796264648437,0.029657845482031986,0.011894434235228735
253,253,253,253,2020-02-06,255.61724853515625,250.3033599853516,255.20703125,0.021229793120298712,0.0016073902162765386
254,254,254,254,2020-02-07,257.5585327148437,252.36334228515625,256.11846923828125,0.020586153213239644,0.005622645960852823
255,255,255,255,2020-02-10,260.5663146972656,252.08074951171875,256.0455322265625,0.03366209122268726,0.017656166195873624
256,256,256,256,2020-02-11,265.8163757324219,254.8332977294922,252.7916717529297,0.04309906947320652,0.05152346946074271
257,257,257,257,2020-02-12,262.2069702148437,253.0103912353516,248.5351409912109,0.036348621630079236,0.055009642375346335
258,258,258,258,2020-02-13,265.9439392089844,258.21484375,250.7773284912109,0.029932808458012605,0.06047839654813547
259,259,259,259,2020-02-14,265.5703125,255.61724853515625,250.3033599853516,0.03893737226998928,0.060993797748227774
260,260,260,260,2020-02-18,264.1301574707031,257.5585327148437,252.36334228515625,0.025515072968423924,0.04662648338303832
261,261,261,261,2020-02-19,264.8501892089844,260.5663146972656,252.08074951171875,0.016440630542347234,0.05065614777010974
262,262,262,262,2020-02-20,262.434814453125,265.8163757324219,254.8332977294922,-0.012721418196976919,0.029829369989560428
263,263,263,263,2020-02-21,264.184814453125,262.2069702148437,253.0103912353516,0.00754306507054614,0.044165866718805624
264,264,264,264,2020-02-24,257.97784423828125,265.9439392089844,258.21484375,-0.029954038412746797,-0.000917838449086994
265,265,265,265,2020-02-25,253.8853759765625,265.5703125,255.61724853515625,-0.04399940796634605,-0.006775257024001502
266,266,266,266,2020-02-26,249.0364990234375,264.1301574707031,257.5585327148437,-0.057144775105583245,-0.03308775524374252
267,267,267,267,2020-02-27,238.6276397705078,264.8501892089844,260.5663146972656,-0.09900898888082432,-0.084196128545038
268,268,268,268,2020-02-28,225.9311370849609,262.434814453125,265.8163757324219,-0.13909616924961843,-0.15004808690797344
269,269,269,269,2020-03-02,235.3008728027344,264.184814453125,262.2069702148437,-0.10933233127037112,-0.10261396708891202
270,270,270,270,2020-03-03,230.9987945556641,257.97784423828125,265.9439392089844,-0.10457894073142948,-0.13140041753634268
271,271,271,271,2020-03-04,245.5365295410156,253.8853759765625,265.5703125,-0.03288431404697223,-0.07543683166387205
272,272,272,272,2020-03-05,234.4076385498047,249.0364990234375,264.1301574707031,-0.05874183314894754,-0.11252981940994455
273,273,273,273,2020-03-06,231.0626220703125,238.6276397705078,264.8501892089844,-0.03170218549481829,-0.12757237304448832
274,274,274,274,2020-03-09,213.98194885253903,225.9311370849609,262.434814453125,-0.05288862963553542,-0.184628193105989
275,275,275,275,2020-03-10,220.61558532714844,235.3008728027344,264.184814453125,-0.062410679997338736,-0.16491950612743178
276,276,276,276,2020-03-11,209.14669799804688,230.9987945556641,257.97784423828125,-0.09459831424510523,-0.1892842634778027
277,277,277,277,2020-03-12,184.254623413086,245.5365295410156,253.8853759765625,-0.24958366171617974,-0.27426058825028377
278,278,278,278,2020-03-13,195.5124969482422,234.4076385498047,249.0364990234375,-0.1659294971878591,-0.21492432749850865
279,279,279,279,2020-03-16,167.54672241210938,231.0626220703125,238.6276397705078,-0.27488608537851356,-0.29787378120471775
280,280,280,280,2020-03-17,181.6947631835937,213.98194885253903,225.9311370849609,-0.15088742691653556,-0.19579582731322343
281,281,281,281,2020-03-18,173.1435546875,220.61558532714844,235.3008728027344,-0.21517985943401363,-0.2641610180823438
282,282,282,282,2020-03-19,171.79483032226562,209.14669799804688,230.9987945556641,-0.1785917159262541,-0.25629555490659506
283,283,283,283,2020-03-20,178.59356689453125,184.254623413086,245.5365295410156,-0.030724094807993207,-0.2726395244390789
284,284,284,284,2020-03-23,157.77523803710938,195.5124969482422,234.4076385498047,-0.1930171191109229,-0.3269193827760575
285,285,285,285,2020-03-24,170.27171325683594,167.54672241210938,231.0626220703125,0.016264065363355673,-0.26309278527523094
286,286,286,286,2020-03-25,160.40847778320312,181.6947631835937,213.98194885253903,-0.11715409419302758,-0.2503644412840398
287,287,287,287,2020-03-26,179.2174530029297,173.1435546875,220.61558532714844,0.03508012947055539,-0.18764826729185935
288,288,288,288,2020-03-27,173.67568969726562,171.79483032226562,209.14669799804688,0.01094828855718033,-0.16959870100895635
289,289,289,289,2020-03-30,182.11680603027344,178.59356689453125,184.254623413086,0.019727693427069815,-0.011602516904119842
290,290,290,290,2020-03-31,176.5475311279297,157.77523803710938,195.5124969482422,0.11898123764139079,-0.09700129718732542
291,291,291,291,2020-04-01,166.2897491455078,170.27171325683594,167.54672241210938,-0.023385940243179304,-0.0075022253405221395
292,292,292,292,2020-04-02,172.18931579589844,160.40847778320312,181.6947631835937,0.07344273928350264,-0.0523154725053383
293,293,293,293,2020-04-03,163.33535766601562,179.2174530029297,173.1435546875,-0.08861913318595394,-0.05664777438113022
294,294,294,294,2020-04-06,174.26290893554688,173.67568969726562,171.79483032226562,0.0033811251264055375,0.014366431217117892
295,295,295,295,2020-04-07,175.47402954101562,182.11680603027344,178.59356689453125,-0.03647536234604054,-0.017467243684974765
296,296,296,296,2020-04-08,181.4837188720703,176.5475311279297,157.77523803710938,0.02795953991882083,0.15026743822363686
297,297,297,297,2020-04-09,194.78765869140625,166.2897491455078,170.27171325683594,0.1713750227680122,0.14398131648320667
298,298,298,298,2020-04-13,185.46571350097656,172.18931579589844,160.40847778320312,0.07710349299961838,0.1562089240173392
299,299,299,299,2020-04-14,186.3648834228516,163.33535766601562,179.2174530029297,0.14099534899189559,0.03988133019502893
300,300,300,300,2020-04-15,175.2721710205078,174.26290893554688,173.67568969726562,0.005791605862233373,0.009192313132741825
301,301,301,301,2020-04-16,171.7122344970703,175.47402954101562,182.11680603027344,-0.02143790197207518,-0.05713130907574537
302,302,302,302,2020-04-17,180.15333557128903,181.4837188720703,176.5475311279297,-0.007330593119039386,0.020423986788841164
303,303,303,303,2020-04-20,174.80421447753906,194.78765869140625,166.2897491455078,-0.10259091540047771,0.05120258690498636
304,304,304,304,2020-04-21,164.7850341796875,185.46571350097656,172.18931579589844,-0.11150675200772442,-0.043000819080943886
305,305,305,305,2020-04-22,164.58319091796875,186.3648834228516,163.33535766601562,-0.11687659233237302,0.007639700734636268
306,306,306,306,2020-04-23,162.48204040527344,175.2721710205078,174.26290893554688,-0.07297296850244328,-0.06760399331237332
307,307,307,307,2020-04-24,156.72007751464844,171.7122344970703,175.47402954101562,-0.08730977746770663,-0.10687594098922548
308,308,308,308,2020-04-27,161.22508239746094,180.15333557128903,181.4837188720703,-0.10506745886110969,-0.11162784518918689
309,309,309,309,2020-04-28,164.8308868408203,174.80421447753906,194.78765869140625,-0.05705427450091738,-0.15379193965283589
310,310,310,310,2020-04-29,169.23495483398438,164.7850341796875,185.46571350097656,0.027004398041660327,-0.0875135266816135
311,311,311,311,2020-04-30,158.84872436523438,164.58319091796875,186.3648834228516,-0.034842358571067766,-0.14764669476483172
312,312,312,312,2020-05-01,151.39852905273438,162.48204040527344,175.2721710205078,-0.06821376273275392,-0.1362089704758669
313,313,313,313,2020-05-04,149.38919067382812,156.72007751464844,171.7122344970703,-0.046776947517366496,-0.13000264010671325
314,314,314,314,2020-05-05,153.87579345703125,161.22508239746094,180.15333557128903,-0.04558402967543107,-0.14586209037389386
315,315,315,315,2020-05-06,150.90310668945312,164.8308868408203,174.80421447753906,-0.08449739255979039,-0.13673072963098976
316,316,316,316,2020-05-07,159.490966796875,169.23495483398438,164.7850341796875,-0.05757668707784391,-0.032127112811953906
317,317,317,317,2020-05-08,162.21600341796875,158.84872436523438,164.58319091796875,0.021198023882093908,-0.014382923838071937
318,318,318,318,2020-05-11,164.225341796875,151.39852905273438,162.48204040527344,0.08472217546891003,0.010729194360517003
319,319,319,319,2020-05-12,157.8211212158203,149.38919067382812,156.72007751464844,0.05644270849824884,0.007025543367721765
320,320,320,320,2020-05-13,150.67369079589844,153.87579345703125,161.22508239746094,-0.020809658161255684,-0.06544509976152857
321,321,321,321,2020-05-14,148.37989807128906,150.90310668945312,164.8308868408203,-0.016720720159569824,-0.09980525546415475
322,322,322,322,2020-05-15,155.00433349609375,159.490966796875,169.23495483398438,-0.02813095557001266,-0.08408795542180125
323,323,323,323,2020-05-18,165.4822998046875,162.21600341796875,158.84872436523438,0.02013547564911189,0.041760331824892916
324,324,324,324,2020-05-19,170.98739624023438,164.225341796875,151.39852905273438,0.04117546274754069,0.12938611299636138
325,325,325,325,2020-05-20,182.79576110839844,157.8211212158203,149.38919067382812,0.15824649894880238,0.22362106845808682
326,326,326,326,2020-05-21,189.01646423339844,150.67369079589844,153.87579345703125,0.25447557058543735,0.22837036278990808
327,327,327,327,2020-05-22,188.7136993408203,148.37989807128906,150.90310668945312,0.2718279348739874,0.25056205588383573
328,328,328,328,2020-05-26,187.9648895263672,155.00433349609375,159.490966796875,0.21264280350654885,0.17853000267881058
329,329,329,329,2020-05-27,187.7245178222656,165.4822998046875,162.21600341796875,0.13440844153018028,0.15725029508075816
330,330,330,330,2020-05-28,189.0650177001953,170.98739624023438,164.225341796875,0.10572487713984602,0.15125361062754683
331,331,331,331,2020-05-29,183.4256896972656,182.79576110839844,157.8211212158203,0.003446078755040771,0.16223790760193024
332,332,332,332,2020-06-01,179.13613891601562,189.01646423339844,150.67369079589844,-0.052272299968443736,0.18890124725671065
333,333,333,333,2020-06-02,190.48873901367188,188.7136993408203,148.37989807128906,0.009405992670652896,0.2837907391077439
334,334,334,334,2020-06-03,197.1541748046875,187.9648895263672,155.00433349609375,0.048888307286937494,0.2719268575136704
335,335,335,335,2020-06-04,200.73190307617188,187.7245178222656,165.4822998046875,0.06928975183849695,0.21301132092730257
336,336,336,336,2020-06-05,209.07069396972656,189.0650177001953,170.98739624023438,0.10581373811444439,0.22272575971614783
337,337,337,337,2020-06-08,213.619140625,183.4256896972656,182.79576110839844,0.16460862694624234,0.16862195999349905
338,338,338,338,2020-06-09,210.2817840576172,179.13613891601562,189.01646423339844,0.17386578347657466,0.11250511911999483
339,339,339,339,2020-06-10,204.94754028320312,190.48873901367188,188.7136993408203,0.07590370614240616,0.08602364851671007
340,340,340,340,2020-06-11,195.06491088867188,197.1541748046875,187.9648895263672,-0.010597107152741647,0.037773125503360205
341,341,341,341,2020-06-12,198.7165679931641,200.73190307617188,187.7245178222656,-0.010039934121697791,0.05855415317303181
342,342,342,342,2020-06-15,200.5008087158203,209.07069396972656,189.0650177001953,-0.04099037072669387,0.060486023034462155
343,343,343,343,2020-06-16,203.92138671875,213.619140625,183.4256896972656,-0.045397401552485506,0.11173842145727497
344,344,344,344,2020-06-17,199.6133270263672,210.2817840576172,179.13613891601562,-0.05073409986062727,0.1143107595947006
345,345,345,345,2020-06-18,199.2250366210937,204.94754028320312,190.48873901367188,-0.02792179722772903,0.04586254102293563
346,346,346,346,2020-06-19,199.43765258789065,195.06491088867188,197.1541748046875,0.02241685436554186,0.01158219340506128
347,347,347,347,2020-06-22,197.2559051513672,198.7165679931641,200.73190307617188,-0.007350483437531752,-0.017316619189754023
348,348,348,348,2020-06-23,196.923080444336,200.5008087158203,209.07069396972656,-0.017843959305696377,-0.058102899525217744
349,349,349,349,2020-06-24,190.4424591064453,203.92138671875,213.619140625,-0.06609864629301943,-0.108495341057665
350,350,350,350,2020-06-25,191.6165771484375,199.6133270263672,210.2817840576172,-0.04006120231077248,-0.08876283313282818
351,351,351,351,2020-06-26,185.6999053955078,199.2250366210937,204.94754028320312,-0.06788871245790928,-0.09391493482233704
352,352,352,352,2020-06-29,187.23455810546875,199.43765258789065,195.06491088867188,-0.06118751561741376,-0.04014229287845672
353,353,353,353,2020-06-30,190.6273803710937,197.2559051513672,198.7165679931641,-0.033603682359658604,-0.040707162486565585
354,354,354,354,2020-07-01,188.4918670654297,196.923080444336,200.5008087158203,-0.04281475467417106,-0.05989472923977823
355,355,355,355,2020-07-02,185.7738647460937,190.4424591064453,203.92138671875,-0.0245144616502887,-0.08899273521362183
356,356,356,356,2020-07-06,190.4332275390625,191.6165771484375,199.6133270263672,-0.006175611875470999,-0.045989411749507436
357,357,357,357,2020-07-07,188.33465576171875,185.6999053955078,199.2250366210937,0.014188215985352137,-0.054663716187877354
358,358,358,358,2020-07-08,188.9725646972656,187.23455810546875,199.43765258789065,0.009282509646631798,-0.05247297967475406
359,359,359,359,2020-07-09,183.1021270751953,190.6273803710937,197.2559051513672,-0.03947624565395058,-0.07175338079390203
360,360,360,360,2020-07-10,191.1728363037109,188.4918670654297,196.923080444336,0.014223262149292593,-0.02920045800446691
361,361,361,361,2020-07-13,191.9955902099609,185.7738647460937,190.4424591064453,0.03349085444484223,0.008155382527629929
362,362,362,362,2020-07-14,195.4716644287109,190.4332275390625,191.6165771484375,0.026457761362128407,0.020118756621390954
363,363,363,363,2020-07-15,201.8043212890625,188.33465576171875,185.6999053955078,0.07151984573877668,0.08672280074270988
364,364,364,364,2020-07-16,206.2510528564453,188.9725646972656,187.23455810546875,0.09143384483805828,0.101565090031428
365,365,365,365,2020-07-17,205.80731201171875,183.1021270751953,190.6273803710937,0.12400284638527981,0.07963143390563476
366,366,366,366,2020-07-20,203.2465057373047,191.1728363037109,188.4918670654297,0.06315577917363058,0.07827732252635244
367,367,367,367,2020-07-21,203.92138671875,191.9955902099609,185.7738647460937,0.06211495011811152,0.09768608731620798
368,368,368,368,2020-07-22,206.90740966796875,195.4716644287109,190.4332275390625,0.058503339973495105,0.08650896874352987
369,369,369,369,2020-07-23,206.21408081054688,201.8043212890625,188.33465576171875,0.021851660525979977,0.09493433365471082
370,370,370,370,2020-07-24,207.0923309326172,206.2510528564453,188.9725646972656,0.004078903183865945,0.09588569782274736
371,371,371,371,2020-07-27,204.124740600586,205.80731201171875,183.1021270751953,-0.008175469543263647,0.1148135953481153
372,372,372,372,2020-07-28,199.98309326171875,203.2465057373047,191.1728363037109,-0.016056425982564626,0.046085297097393285
373,373,373,373,2020-07-29,203.32969665527344,203.92138671875,191.9955902099609,-0.0029015596303914037,0.05903316025601346
374,374,374,374,2020-07-30,199.7704620361328,206.90740966796875,195.4716644287109,-0.03449343666951721,0.021991922051646906
375,375,375,375,2020-07-31,202.2665557861328,206.21408081054688,201.8043212890625,-0.019142849066842937,0.002290508419828141
376,376,376,376,2020-08-03,204.27267456054688,207.0923309326172,206.2510528564453,-0.013615455286887235,-0.009592088226940687
377,377,377,377,2020-08-04,200.7596740722656,204.124740600586,205.80731201171875,-0.01648534380702471,-0.02452603792408381
378,378,378,378,2020-08-05,202.5716247558593,199.98309326171875,203.2465057373047,0.012943751653810676,-0.003320504719120154
379,379,379,379,2020-08-06,206.76876831054688,203.32969665527344,203.92138671875,0.01691376966495972,0.013963133723310817
380,380,380,380,2020-08-07,214.65457153320312,199.7704620361328,206.90740966796875,0.07450605732882676,0.03744265068934216
381,381,381,381,2020-08-10,214.3679962158203,202.2665557861328,206.21408081054688,0.059829171375632706,0.03954102151135164
382,382,382,382,2020-08-11,211.0306091308593,204.27267456054688,207.0923309326172,0.0330829103053103,0.019017016132401032
383,383,383,383,2020-08-12,210.5221710205078,200.7596740722656,204.124740600586,0.048627778428889545,0.031340788975892764
384,384,384,384,2020-08-13,208.2479248046875,202.5716247558593,199.98309326171875,0.028021200183734107,0.04132765129376481
385,385,385,385,2020-08-14,208.2664337158203,206.76876831054688,203.32969665527344,0.007243189663073801,0.0242794689696344
386,386,386,386,2020-08-17,205.16943359375,214.65457153320312,199.7704620361328,-0.04418791489836005,0.02702587510980803
387,387,387,387,2020-08-18,204.0507659912109,214.3679962158203,202.2665557861328,-0.04812859385139878,0.0088210836346303
388,388,388,388,2020-08-19,200.8983154296875,211.0306091308593,204.27267456054688,-0.048013384138453574,-0.016518896314050124
389,389,389,389,2020-08-20,200.0200653076172,210.5221710205078,200.7596740722656,-0.04988598427415791,-0.003684050435259101
390,390,390,390,2020-08-21,197.6626739501953,208.2479248046875,202.5716247558593,-0.050830042433411715,-0.02423316104405182
391,391,391,391,2020-08-24,202.1186370849609,208.2664337158203,206.76876831054688,-0.029518902884024367,-0.02248952423318551
392,392,392,392,2020-08-25,202.31277465820312,205.16943359375,214.65457153320312,-0.013923413860971401,-0.0574960821325482
393,393,393,393,2020-08-26,200.58401489257807,204.0507659912109,214.3679962158203,-0.01698965001083197,-0.06430055589718198
394,394,394,394,2020-08-27,205.1232147216797,200.8983154296875,211.0306091308593,0.021030038419963093,-0.027993069031594597
395,395,395,395,2020-08-28,204.92901611328125,200.0200653076172,210.5221710205078,0.024542291785148773,-0.026568008871054816
396,396,396,396,2020-08-31,203.45913696289065,197.6626739501953,208.2479248046875,0.029325025797009463,-0.022995608942025125
397,397,397,397,2020-09-01,202.84461975097656,202.1186370849609,208.2664337158203,0.0035918640481951147,-0.02603306672184058
398,398,398,398,2020-09-02,202.88189697265625,202.31277465820312,205.16943359375,0.0028130814547653316,-0.011149500103525334
399,399,399,399,2020-09-03,201.1036376953125,200.58401489257807,204.0507659912109,0.0025905494164761844,-0.014443113122277418
400,400,400,400,2020-09-04,200.6846618652344,205.1232147216797,200.8983154296875,-0.021638471600923914,-0.0010634910700775269
401,401,401,401,2020-09-08,196.9605255126953,204.92901611328125,200.0200653076172,-0.038884149993581696,-0.015296164363392761
402,402,402,402,2020-09-09,198.8598175048828,203.45913696289065,197.6626739501953,-0.02260561765209257,0.006056497824111995
403,403,403,403,2020-09-10,193.27359008789065,202.84461975097656,202.1186370849609,-0.04718404498396778,-0.04376165961059897
404,404,404,404,2020-09-11,192.1098022460937,202.88189697265625,202.31277465820312,-0.05309539632318394,-0.05043167654314873
405,405,405,405,2020-09-14,195.23809814453125,201.1036376953125,200.58401489257807,-0.029166750129443142,-0.02665175862049529
406,406,406,406,2020-09-15,191.9049835205078,200.6846618652344,205.1232147216797,-0.04374862664204204,-0.06444044482779265
407,407,407,407,2020-09-16,192.053955078125,196.9605255126953,204.92901611328125,-0.024911440613789693,-0.06282693041398846
408,408,408,408,2020-09-17,190.82498168945312,198.8598175048828,203.45913696289065,-0.04040452171908682,-0.06209677020178206
409,409,409,409,2020-09-18,187.4639587402344,193.27359008789065,202.84461975097656,-0.03005910608383866,-0.07582484085416863
410,410,410,410,2020-09-21,188.3577423095703,192.1098022460937,202.88189697265625,-0.019530809425939544,-0.07158920968214066
411,411,411,411,2020-09-22,186.3094787597656,195.23809814453125,201.1036376953125,-0.045731952265566256,-0.07356484997034807
412,412,412,412,2020-09-23,183.507064819336,191.9049835205078,200.6846618652344,-0.043760816145112624,-0.08559496718007109
413,413,413,413,2020-09-24,185.89979553222656,192.053955078125,196.9605255126953,-0.03204390944927438,-0.056157090115784736
414,414,414,414,2020-09-25,184.9408721923828,190.82498168945312,198.8598175048828,-0.03083511102674208,-0.06999375483263848
415,415,415,415,2020-09-28,187.6967163085937,187.4639587402344,193.27359008789065,0.0012416123607088547,-0.02885481548079538
416,416,416,416,2020-09-29,186.0022125244141,188.3577423095703,192.1098022460937,-0.012505617004502256,-0.031792181607973036
417,417,417,417,2020-09-30,183.9166717529297,186.3094787597656,195.23809814453125,-0.012843184484034098,-0.05798779284983868
418,418,418,418,2020-10-01,183.34878540039065,183.507064819336,191.9049835205078,-0.0008625249338556351,-0.04458559628391723
419,419,419,419,2020-10-02,184.9594573974609,185.89979553222656,192.053955078125,-0.005058306449845618,-0.03694012798527446
420,420,420,420,2020-10-05,189.91259765625,184.9408721923828,190.82498168945312,0.0268827836969181,-0.004781260949826449
421,421,421,421,2020-10-06,186.03944396972656,187.6967163085937,187.4639587402344,-0.008829522281798452,-0.007598872765093856
422,422,422,422,2020-10-07,184.65223693847656,186.0022125244141,188.3577423095703,-0.007257846923516165,-0.0196727000741157
423,423,423,423,2020-10-08,190.0149688720703,183.9166717529297,186.3094787597656,0.0331579353900715,0.019888897424712892
424,424,424,424,2020-10-09,190.806381225586,183.34878540039065,183.507064819336,0.04067436721170359,0.039776759621959146
425,425,425,425,2020-10-12,191.51394653320312,184.9594573974609,185.89979553222656,0.03543743709010361,0.030199877223659133
426,426,426,426,2020-10-13,188.5439453125,189.91259765625,184.9408721923828,-0.007206748581404354,0.019482297652241742
427,427,427,427,2020-10-14,188.40431213378903,186.03944396972656,187.6967163085937,0.012711649280392923,0.0037698892080348934
428,428,428,428,2020-10-15,187.88291931152344,184.65223693847656,186.0022125244141,0.01749603701862168,0.010111206536655981
429,429,429,429,2020-10-16,186.951889038086,190.0149688720703,183.9166717529297,-0.016120202803846295,0.01650321994318027
430,430,430,430,2020-10-19,183.6839294433593,190.806381225586,183.34878540039065,-0.03732816343184031,0.0018279043530982086
431,431,431,431,2020-10-20,186.0580902099609,191.51394653320312,184.9594573974609,-0.028488036626075797,0.0059398574582707475
432,432,432,432,2020-10-21,191.29983520507807,188.5439453125,189.91259765625,0.014616697916288723,0.00730461046791131
433,433,433,433,2020-10-22,192.7615203857422,188.40431213378903,186.03944396972656,0.02312690300240594,0.036132533362707164
434,434,434,434,2020-10-23,199.2602081298828,187.88291931152344,184.65223693847656,0.060555205657066624,0.07911071879553466
435,435,435,435,2020-10-26,194.6887969970703,186.951889038086,190.0149688720703,0.04138448666548733,0.024597157543660098
436,436,436,436,2020-10-27,188.1622009277344,183.6839294433593,190.806381225586,0.024380311864767856,-0.01385792383287976
437,437,437,437,2020-10-28,182.6691131591797,186.0580902099609,191.51394653320312,-0.018214618063406185,-0.04618375598296176
438,438,438,438,2020-10-29,188.17153930664065,191.29983520507807,188.5439453125,-0.016352841575027033,-0.0019751682041133645
439,439,439,439,2020-10-30,183.48843383789065,192.7615203857422,188.40431213378903,-0.04810652317586428,-0.026092175068729517
440,440,440,440,2020-11-02,192.72430419921875,199.2602081298828,187.88291931152344,-0.03280084865917532,0.025768094861608803
441,441,441,441,2020-11-03,200.7684783935547,194.6887969970703,186.951889038086,0.03122768998657821,0.07390451857190894
442,442,442,442,2020-11-04,197.0443115234375,188.1622009277344,183.6839294433593,0.047204542420899775,0.07273571575132287
443,443,443,443,2020-11-05,197.22119140625,182.6691131591797,186.0580902099609,0.07966359498548337,0.05999793496585859
444,444,444,444,2020-11-06,196.1504821777344,188.17153930664065,191.29983520507807,0.04240249561912446,0.025356252750852182
445,445,445,445,2020-11-09,215.7115631103516,183.48843383789065,192.7615203857422,0.1756139534164296,0.11905925352053259
446,446,446,446,2020-11-10,223.63465881347656,192.72430419921875,199.2602081298828,0.16038638584112275,0.12232472761298063
447,447,447,447,2020-11-11,218.8212127685547,200.7684783935547,194.6887969970703,0.08991817101692767,0.12395379777218274
448,448,448,448,2020-11-12,214.41744995117188,197.0443115234375,188.1622009277344,0.08816868801446187,0.13953519300893524
449,449,449,449,2020-11-13,216.288803100586,197.22119140625,182.6691131591797,0.09668135334939332,0.18404693251075122
450,450,450,450,2020-11-16,222.3312225341797,196.1504821777344,188.17153930664065,0.13347273004775273,0.1815348025179997
451,451,451,451,2020-11-17,221.9495086669922,215.7115631103516,183.48843383789065,0.028917993392173713,0.20961034995307304
452,452,452,452,2020-11-18,218.91433715820312,223.63465881347656,192.72430419921875,-0.02110729025777014,0.13589377358400934
453,453,453,453,2020-11-19,217.70396423339844,218.8212127685547,200.7684783935547,-0.005105759725122949,0.08435331071566976
454,454,454,454,2020-11-20,215.16226196289065,214.41744995117188,197.0443115234375,0.0034736539021817947,0.09194860942381533
455,455,455,455,2020-11-23,217.61085510253903,216.288803100586,197.22119140625,0.006112438475782911,0.10338475064927977
456,456,456,456,2020-11-24,224.8822631835937,222.3312225341797,196.1504821777344,0.011474054882335771,0.14647825835995176
457,457,457,457,2020-11-25,221.111572265625,221.9495086669922,215.7115631103516,-0.0037753469534569373,0.0250334709804636
458,458,458,458,2020-11-27,217.35020446777344,218.91433715820312,223.63465881347656,-0.007144953184584413,-0.028101432841609264
459,459,459,459,2020-11-30,211.65223693847656,217.70396423339844,218.8212127685547,-0.02779796553651115,-0.032761795528757465
460,460,460,460,2020-12-01,216.2737731933593,215.16226196289065,214.41744995117188,0.005165920920929601,0.008657519444476902
461,461,461,461,2020-12-02,217.84864807128903,217.61085510253903,216.288803100586,0.0010927440574504121,0.007211861864054203
462,462,462,462,2020-12-03,218.0173797607422,224.8822631835937,222.3312225341797,-0.030526566771729047,-0.019402775391901272
463,463,463,463,2020-12-04,219.95782470703125,221.111572265625,221.9495086669922,-0.0052179428999208355,-0.008973590308547164
464,464,464,464,2020-12-07,215.9081878662109,217.35020446777344,218.91433715820312,-0.006634530687898876,-0.013732080461316465
465,465,465,465,2020-12-08,220.0515899658203,211.65223693847656,217.70396423339844,0.039684688188697415,0.010783569057589704
466,466,466,466,2020-12-09,221.2327423095703,216.2737731933593,215.16226196289065,0.022929128405123178,0.028213499390179475
467,467,467,467,2020-12-10,221.06399536132807,217.84864807128903,217.61085510253903,0.01475954667842072,0.015868419142794687
468,468,468,468,2020-12-11,217.1268005371093,218.0173797607422,224.8822631835937,-0.004084900133238145,-0.034486768928294054
469,469,469,469,2020-12-14,215.32696533203125,219.95782470703125,221.111572265625,-0.021053396855365336,-0.026161484332645424
470,470,470,470,2020-12-15,218.673583984375,215.9081878662109,217.35020446777344,0.012808204012520807,0.006088696902043944
471,471,471,471,2020-12-16,218.76730346679688,220.0515899658203,211.65223693847656,-0.005836297293843273,0.03361677925657136
472,472,472,472,2020-12-17,220.44532775878903,221.2327423095703,216.2737731933593,-0.003559213444452314,0.01928830529858172
473,473,473,473,2020-12-18,217.9799041748047,221.06399536132807,217.84864807128903,-0.013951123888277017,0.0006025105258982144
474,474,474,474,2020-12-21,214.802001953125,217.1268005371093,218.0173797607422,-0.010707101003807007,-0.01474826369872817
475,475,475,475,2020-12-22,213.8645782470703,215.32696533203125,219.95782470703125,-0.006791472134973664,-0.027701885432249274
476,476,476,476,2020-12-23,215.1863708496093,218.673583984375,215.9081878662109,-0.015947116570856013,-0.0033431664807862527
477,477,477,477,2020-12-24,214.8394927978516,218.76730346679688,220.0515899658203,-0.01795428570312574,-0.023685796447907026
478,478,478,478,2020-12-28,216.33938598632807,220.44532775878903,221.2327423095703,-0.01862566929499032,-0.022118590006875993
479,479,479,479,2020-12-29,214.9801025390625,217.9799041748047,221.06399536132807,-0.013761826564234858,-0.02752095750518524
480,480,480,480,2020-12-30,215.9456481933593,214.802001953125,217.1268005371093,0.005324187995621399,-0.005439919626817891
481,481,481,481,2020-12-31,219.44227600097656,213.8645782470703,215.32696533203125,0.026080512255108212,0.019111915047888006
482,482,482,482,2021-01-04,213.83645629882807,215.1863708496093,218.673583984375,-0.006273234431397379,-0.022120311001499693
483,483,483,483,2021-01-05,212.0740661621093,214.8394927978516,218.76730346679688,-0.012872059041511341,-0.030595236119018265
484,484,484,484,2021-01-06,224.64501953125,216.33938598632807,220.44532775878903,0.038391684930855874,0.01905094480866598
485,485,485,485,2021-01-07,226.2573699951172,214.9801025390625,217.9799041748047,0.052457261499377905,0.037973527200354074
486,486,486,486,2021-01-08,224.0169219970703,215.9456481933593,214.802001953125,0.037376413330098446,0.042899600376891334
