,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,OTIS,OTIS_6m,OTIS_12m,OTIS_6m_ret,OTIS_12m_ret
244,244,244,244,2021-03-09,62.47624969482422,62.47624969482422,60.65766525268555,0.0,0.02998111507528156
245,245,245,245,2021-03-10,63.746360778808594,62.938114166259766,60.84048843383789,0.012841926124664838,0.047762146882347034
246,246,246,246,2021-03-11,64.75667572021484,64.46800994873047,60.84048843383789,0.004477659101218556,0.06436811056564218
247,247,247,247,2021-03-12,63.505802154541016,61.53328323364258,61.91816329956055,0.03205612990629403,0.02564092295986664
248,248,248,248,2021-03-15,64.0927505493164,62.41851425170898,62.02400588989258,0.026822751513371434,0.03335393497634365
249,249,249,249,2021-03-16,65.14156341552734,62.755279541015625,61.30235290527344,0.03802522898415406,0.0626274576472845
250,250,250,250,2021-03-17,65.98831176757812,62.47624969482422,62.47624969482422,0.056214354893406204,0.056214354893406204
251,251,251,251,2021-03-18,65.57455444335938,63.746360778808594,62.938114166259766,0.028679184854087048,0.04188940695196375
252,252,252,252,2021-03-19,64.33330535888672,64.75667572021484,64.46800994873047,-0.006537864345559141,-0.0020894795721300152
253,253,253,253,2021-03-22,64.29481506347656,63.505802154541016,61.53328323364258,0.012424264904417504,0.04487866866047785
254,254,254,254,2021-03-23,64.42952728271484,64.0927505493164,62.41851425170898,0.005254521463223805,0.03221821370012523
255,255,255,255,2021-03-24,64.631591796875,65.14156341552734,62.755279541015625,-0.007828667165989178,0.029898874956537425
256,256,256,256,2021-03-25,65.2955093383789,65.98831176757812,62.47624969482422,-0.010498865793678536,0.04512530213202348
257,257,257,257,2021-03-26,66.4309310913086,65.57455444335938,63.746360778808594,0.01305958775044247,0.042113310935742776
258,258,258,258,2021-03-29,67.2680435180664,64.33330535888672,64.75667572021484,0.045617711429687846,0.038781604675046655
259,259,259,259,2021-03-30,67.1044692993164,64.29481506347656,63.505802154541016,0.04369954611528071,0.05666674575683728
260,260,260,260,2021-03-31,65.86322021484375,64.42952728271484,64.0927505493164,0.022252110058760932,0.027623555711890457
261,261,261,261,2021-04-01,66.64261627197266,64.631591796875,65.14156341552734,0.031115193347209136,0.023042935688699195
262,262,262,262,2021-04-05,66.61373901367188,65.2955093383789,65.98831176757812,0.020188672829881016,0.009477848869609007
263,263,263,263,2021-04-06,67.0852279663086,66.4309310913086,65.57455444335938,0.009849280512125747,0.02303749580569514
264,264,264,264,2021-04-07,66.99862670898438,67.2680435180664,64.33330535888672,-0.0040051233095499406,0.04142988356076249
265,265,265,265,2021-04-08,66.78694152832031,67.1044692993164,64.29481506347656,-0.004731842369243289,0.03876092438221246
266,266,266,266,2021-04-09,68.07630157470703,65.86322021484375,64.42952728271484,0.03360117152857511,0.056600978554293135
267,267,267,267,2021-04-12,67.9800796508789,66.64261627197266,64.631591796875,0.020069190762979305,0.0518088408611006
268,268,268,268,2021-04-13,68.43231964111328,66.61373901367188,65.2955093383789,0.027300383590060262,0.04804021493237132
269,269,269,269,2021-04-14,67.7395248413086,67.0852279663086,66.4309310913086,0.009753218328908408,0.019698561024251715
270,270,270,270,2021-04-15,68.28799438476562,66.99862670898438,67.2680435180664,0.0192446881244559,0.015162487465913754
271,271,271,271,2021-04-16,67.9127197265625,66.78694152832031,67.1044692993164,0.016856262204562933,0.012044658659633
272,272,272,272,2021-04-19,68.34571075439453,68.07630157470703,65.86322021484375,0.003957459107731598,0.037691605898602765
273,273,273,273,2021-04-20,67.80687713623047,67.9800796508789,66.64261627197266,-0.0025478421846214516,0.01747021544752081
274,274,274,274,2021-04-21,68.3553466796875,68.43231964111328,66.61373901367188,-0.0011248042128260138,0.026144871790760416
275,275,275,275,2021-04-22,68.26873779296875,67.7395248413086,67.0852279663086,0.007812469203170913,0.01764188424990576
276,276,276,276,2021-04-23,68.58627319335938,68.28799438476562,66.99862670898438,0.004367953858962492,0.023696701893176186
277,277,277,277,2021-04-26,73.3876953125,67.9127197265625,66.78694152832031,0.08061782252251759,0.0988329998818811
278,278,278,278,2021-04-27,76.01451873779297,68.34571075439453,68.07630157470703,0.11220613406094904,0.11660764435586324
279,279,279,279,2021-04-28,75.05232238769531,67.80687713623047,67.9800796508789,0.10685413570821223,0.1040340460490321
280,280,280,280,2021-04-29,75.71623992919922,68.3553466796875,68.43231964111328,0.10768569844294396,0.10643976890284823
281,281,281,281,2021-04-30,74.9272232055664,68.26873779296875,67.7395248413086,0.09753344836680777,0.1061078946316234
282,282,282,282,2021-05-03,75.43719482421875,68.58627319335938,68.28799438476562,0.099887649698434,0.10469190820235941
283,283,283,283,2021-05-04,75.74510955810547,73.3876953125,67.9127197265625,0.032122745312645584,0.11533023361571404
284,284,284,284,2021-05-05,75.11005401611328,76.01451873779297,68.34571075439453,-0.011898578543917071,0.09897246201779852
285,285,285,285,2021-05-06,75.3987045288086,75.05232238769531,67.80687713623047,0.004615208831566742,0.11196249869058894
286,286,286,286,2021-05-07,75.2351303100586,75.71623992919922,68.3553466796875,-0.006354113986517307,0.10064733725380237
287,287,287,287,2021-05-10,75.29286193847656,74.9272232055664,68.26873779296875,0.004879918369682601,0.10288932200283418
288,288,288,288,2021-05-11,74.68668365478516,75.43719482421875,68.58627319335938,-0.009948821283485065,0.08894506403967184
289,289,289,289,2021-05-12,73.25297546386719,75.74510955810547,73.3876953125,-0.03290158412572519,-0.0018357280203329385
290,290,290,290,2021-05-13,74.23443603515625,75.11005401611328,76.01451873779297,-0.011657799910105071,-0.023417667206142467
291,291,291,291,2021-05-14,75.89905548095703,75.3987045288086,75.05232238769531,0.006636068288908836,0.011281903961449347
292,292,292,292,2021-05-17,76.02413177490234,75.2351303100586,75.71623992919922,0.010487141599836658,0.00406639112020124
293,293,293,293,2021-05-18,75.62965393066406,75.29286193847656,74.9272232055664,0.00447309324571421,0.009374839945295976
294,294,294,294,2021-05-19,74.54234313964844,74.68668365478516,75.43719482421875,-0.0019326137950358424,-0.011862207849264061
295,295,295,295,2021-05-20,74.66781616210938,73.25297546386719,75.74510955810547,0.019314446809605368,-0.014222613212667934
296,296,296,296,2021-05-21,74.87051391601562,74.23443603515625,75.11005401611328,0.008568501558469999,-0.0031891882283331396
297,297,297,297,2021-05-24,75.41102600097656,75.89905548095703,75.3987045288086,-0.006429980938338797,0.00016341755796700497
298,298,298,298,2021-05-25,74.98633575439453,76.02413177490234,75.2351303100586,-0.013650876324120209,-0.0033068933972564274
299,299,299,299,2021-05-26,75.06354522705078,75.62965393066406,75.29286193847656,-0.007485274283183685,-0.003045663367307827
300,300,300,300,2021-05-27,75.97084045410156,74.54234313964844,74.68668365478516,0.01916356870855207,0.017193919136268
301,301,301,301,2021-05-28,75.60405731201172,74.66781616210938,73.25297546386719,0.012538750937481469,0.03209537678512775
302,302,302,302,2021-06-01,75.68128204345703,74.87051391601562,74.23443603515625,0.010828937655628534,0.019490226983277292
303,303,303,303,2021-06-02,75.546142578125,75.41102600097656,75.89905548095703,0.0017917350328411352,-0.00464976672760542
304,304,304,304,2021-06-03,76.3858642578125,74.98633575439453,76.02413177490234,0.01866378039863026,0.004758127116547772
305,305,305,305,2021-06-04,77.0904769897461,75.06354522705078,75.62965393066406,0.027002878115659046,0.019315479883344366
306,306,306,306,2021-06-07,76.83951568603516,75.97084045410156,74.54234313964844,0.011434324363680082,0.030817015532811576
307,307,307,307,2021-06-08,78.036376953125,75.60405731201172,74.66781616210938,0.03217181362470134,0.04511395892043013
308,308,308,308,2021-06-09,77.9398422241211,75.68128204345703,74.87051391601562,0.029843048633441116,0.04099515480217519
309,309,309,309,2021-06-10,77.621337890625,75.546142578125,75.41102600097656,0.027469242527558224,0.029310195164561348
310,310,310,310,2021-06-11,77.73715209960938,76.3858642578125,74.98633575439453,0.01769028674253259,0.03668423476811422
311,311,311,311,2021-06-14,77.98811340332031,77.0904769897461,75.06354522705078,0.011643933837555798,0.03896123167941723
312,312,312,312,2021-06-15,78.17147064208984,76.83951568603516,75.97084045410156,0.017334244550642808,0.028966774289114428
313,313,313,313,2021-06-16,77.82400512695312,78.036376953125,75.60405731201172,-0.002721446515891457,0.02936281323871115
314,314,314,314,2021-06-17,77.66960906982422,77.9398422241211,75.68128204345703,-0.0034672017107733044,0.026272375053391306
315,315,315,315,2021-06-18,76.73332977294922,77.621337890625,75.546142578125,-0.011440257818372768,0.01571472949259456
316,316,316,316,2021-06-21,78.21975708007812,77.73715209960938,76.3858642578125,0.006208163888617335,0.024008274830484178
317,317,317,317,2021-06-22,78.53826904296875,77.98811340332031,77.0904769897461,0.007054352460140523,0.01878042671100899
318,318,318,318,2021-06-23,78.00740814208984,78.17147064208984,76.83951568603516,-0.0020987516117122462,0.01519911266524221
319,319,319,319,2021-06-24,78.53826904296875,77.82400512695312,78.036376953125,0.0091779382833157,0.00643151449926016
320,320,320,320,2021-06-25,78.80853271484375,77.66960906982422,77.9398422241211,0.014663697405707943,0.011145653698203306
321,321,321,321,2021-06-28,78.81818389892578,76.73332977294922,77.621337890625,0.027170124535786044,0.01541903348776641
322,322,322,322,2021-06-29,79.22354888916016,78.21975708007812,77.73715209960938,0.012832970167043545,0.019120803237635542
323,323,323,323,2021-06-30,78.92434692382812,78.53826904296875,77.98811340332031,0.004915793097606258,0.01200482329487862
324,324,324,324,2021-07-01,79.22354888916016,78.00740814208984,78.17147064208984,0.015590067354309678,0.013458596063610884
325,325,325,325,2021-07-02,79.78337860107422,78.53826904296875,77.82400512695312,0.015853539596400568,0.025176980687704242
326,326,326,326,2021-07-06,79.38764953613281,78.80853271484375,77.66960906982422,0.007348402531290654,0.022119854688132712
327,327,327,327,2021-07-07,81.15396118164062,78.81818389892578,76.73332977294922,0.02963500511138628,0.05761031642666725
328,328,328,328,2021-07-08,80.19840240478516,79.22354888916016,78.21975708007812,0.012305097780823893,0.02529597890059132
329,329,329,329,2021-07-09,80.90301513671875,78.92434692382812,78.53826904296875,0.025070441378505004,0.030109475578793843
330,330,330,330,2021-07-12,80.90301513671875,79.22354888916016,78.00740814208984,0.021199078697020868,0.03711964111606658
331,331,331,331,2021-07-13,80.62309265136719,79.78337860107422,78.53826904296875,0.010524924677502545,0.026545321584027004
332,332,332,332,2021-07-14,81.8296127319336,79.38764953613281,78.80853271484375,0.030759988613711764,0.03833442792319386
333,333,333,333,2021-07-15,82.2639389038086,81.15396118164062,78.81818389892578,0.013677431218466207,0.04371776707392239
334,334,334,334,2021-07-16,81.9647216796875,80.19840240478516,79.22354888916016,0.02202436983703504,0.03460047964226454
335,335,335,335,2021-07-19,81.1346435546875,80.90301513671875,78.92434692382812,0.0028630381398928595,0.028005257148248308
336,336,336,336,2021-07-20,83.1036605834961,80.90301513671875,79.22354888916016,0.027201031297269473,0.04897674679740116
337,337,337,337,2021-07-21,83.7889404296875,80.62309265136719,79.78337860107422,0.03926725798041719,0.05020546759045552
338,338,338,338,2021-07-22,84.29086303710938,81.8296127319336,79.38764953613281,0.030077745977347137,0.06176292571484798
339,339,339,339,2021-07-23,85.43943786621094,82.2639389038086,81.15396118164062,0.038601348351620546,0.05280674685710607
340,340,340,340,2021-07-26,85.96065521240234,81.9647216796875,80.19840240478516,0.04875187093699496,0.07184997000979387
341,341,341,341,2021-07-27,85.1498794555664,81.1346435546875,80.90301513671875,0.04948855045098588,0.0524932761983079
342,342,342,342,2021-07-28,84.8699722290039,83.1036605834961,80.90301513671875,0.021254318198572708,0.04903348887036363
343,343,343,343,2021-07-29,85.77727508544922,83.7889404296875,80.62309265136719,0.02373027568513364,0.06392935652282539
344,344,344,344,2021-07-30,86.43360900878906,84.29086303710938,81.8296127319336,0.025420856952625304,0.056263205007919925
345,345,345,345,2021-08-02,86.80037689208984,85.43943786621094,82.2639389038086,0.01592869826706944,0.05514491584928494
346,346,346,346,2021-08-03,88.10337829589844,85.96065521240234,81.9647216796875,0.024926788636052022,0.0748938871555056
347,347,347,347,2021-08-04,87.64009857177734,85.1498794555664,81.1346435546875,0.02924512791013867,0.08018097734915108
348,348,348,348,2021-08-05,87.57254791259766,84.8699722290039,83.1036605834961,0.03184372060711205,0.05377485537609461
349,349,349,349,2021-08-06,87.00305938720703,85.77727508544922,83.7889404296875,0.014290315244180007,0.03835970404968547
350,350,350,350,2021-08-09,86.60733795166016,86.43360900878906,84.29086303710938,0.0020099697891062807,0.027481921896219674
351,351,351,351,2021-08-10,86.74246978759766,86.80037689208984,85.43943786621094,-0.0006671296435057927,0.015250942116767252
352,352,352,352,2021-08-11,87.28296661376953,88.10337829589844,85.96065521240234,-0.009311920813904861,0.015382751540223394
353,353,353,353,2021-08-12,87.06097412109375,87.64009857177734,85.1498794555664,-0.006607984930656952,0.022443891614956524
354,354,354,354,2021-08-13,87.50497436523438,87.57254791259766,84.8699722290039,-0.0007716293401754948,0.03104751971781572
355,355,355,355,2021-08-16,88.70182037353516,87.00305938720703,85.77727508544922,0.01952530173413547,0.034094639695333884
356,356,356,356,2021-08-17,87.5821762084961,86.60733795166016,86.43360900878906,0.011255839053499583,0.013288432739054556
357,357,357,357,2021-08-18,87.35053253173828,86.74246978759766,86.80037689208984,0.007009977299811343,0.006338171092648448
358,358,358,358,2021-08-19,87.29247283935547,87.28296661376953,88.10337829589844,0.00010891272323498846,-0.009204022277324198
359,359,359,359,2021-08-20,87.11827087402344,87.06097412109375,87.64009857177734,0.0006581221208252774,-0.0059542116708886095
360,360,360,360,2021-08-23,87.02149963378906,87.50497436523438,87.57254791259766,-0.005525111400265681,-0.006292477402376928
361,361,361,361,2021-08-24,87.45698547363281,88.70182037353516,87.00305938720703,-0.014033927315811323,0.005217357752967944
362,362,362,362,2021-08-25,88.1924819946289,87.5821762084961,86.60733795166016,0.006968378870604086,0.018302652875135106
363,363,363,363,2021-08-26,88.8505630493164,87.35053253173828,86.74246978759766,0.017172540041849205,0.02430289645753403
364,364,364,364,2021-08-27,89.04413604736328,87.29247283935547,87.28296661376953,0.0200666008308803,0.02017769906225797
365,365,365,365,2021-08-30,89.39253234863281,87.11827087402344,87.06097412109375,0.02610544782159474,0.026780750515105423
366,366,366,366,2021-08-31,89.24736022949219,87.02149963378906,87.50497436523438,0.02557828358589731,0.01991184931939216
367,367,367,367,2021-09-01,88.55056762695312,87.45698547363281,88.70182037353516,0.012504228763407621,-0.0017051819900096854
368,368,368,368,2021-09-02,89.09251403808594,88.1924819946289,87.5821762084961,0.01020531481937259,0.017244808190131744
369,369,369,369,2021-09-03,88.8602523803711,88.8505630493164,87.35053253173828,0.00010905199384403375,0.01728346473542408
370,370,370,370,2021-09-07,86.49889373779297,89.04413604736328,87.29247283935547,-0.028584053061242343,-0.00909103701327063
371,371,371,371,2021-09-08,87.79571533203125,89.39253234863281,87.11827087402344,-0.01786297999002806,0.007776146739498779
372,372,372,372,2021-09-09,87.5634536743164,89.24736022949219,87.02149963378906,-0.01886785839766858,0.006227817755474652
373,373,373,373,2021-09-10,87.63118743896484,88.55056762695312,87.45698547363281,-0.01038254426398999,0.001991858790794332
374,374,374,374,2021-09-13,87.05052947998047,89.09251403808594,88.1924819946289,-0.022919821941858598,-0.012948411121006753
375,375,375,375,2021-09-14,87.44731903076172,88.8602523803711,88.8505630493164,-0.015900622739188686,-0.01579330473995777
376,376,376,376,2021-09-15,87.43763732910156,86.49889373779297,89.04413604736328,0.010852665863614774,-0.018041600374528954
377,377,377,377,2021-09-16,85.35694122314453,87.79571533203125,89.39253234863281,-0.02777782605521939,-0.04514461129425651
378,378,378,378,2021-09-17,82.2794418334961,87.5634536743164,89.24736022949219,-0.06034494551201319,-0.07807422402274611
379,379,379,379,2021-09-20,80.4987564086914,87.63118743896484,88.55056762695312,-0.08139146847965717,-0.09092896221944602
380,380,380,380,2021-09-21,79.35679626464844,87.05052947998047,89.09251403808594,-0.08838238275278276,-0.10927649621915037
381,381,381,381,2021-09-22,81.57298278808594,87.44731903076172,88.8602523803711,-0.06717571570844083,-0.08200820273491471
382,382,382,382,2021-09-23,82.97624969482422,87.43763732910156,86.49889373779297,-0.05102365263468156,-0.04072472942425209
383,383,383,383,2021-09-24,82.12460327148438,85.35694122314453,87.79571533203125,-0.03786848386717623,-0.06459440576455822
384,384,384,384,2021-09-27,81.51490783691406,82.2794418334961,87.5634536743164,-0.009291920065879533,-0.06907614516781524
385,385,385,385,2021-09-28,81.01167297363281,80.4987564086914,87.63118743896484,0.006371732779787642,-0.07553834038757634
386,386,386,386,2021-09-29,80.63423919677734,79.35679626464844,87.05052947998047,0.01609746098958853,-0.07370765372172394
387,387,387,387,2021-09-30,79.62776184082031,81.57298278808594,87.44731903076172,-0.023846387379495626,-0.0894202049486581
388,388,388,388,2021-10-01,79.84068298339844,82.97624969482422,87.43763732910156,-0.037788725363679165,-0.08688425920189702
389,389,389,389,2021-10-04,79.26969909667969,82.12460327148438,85.35694122314453,-0.034763080259481494,-0.07131513898267816
390,390,390,390,2021-10-05,80.67295837402344,81.51490783691406,82.2794418334961,-0.010328778934217797,-0.019524724811862515
391,391,391,391,2021-10-06,80.1987533569336,81.01167297363281,80.4987564086914,-0.010034598556726504,-0.0037268035574947733
392,392,392,392,2021-10-07,81.66007232666016,80.63423919677734,79.35679626464844,0.012722053808672973,0.029024307563154217
393,393,393,393,2021-10-08,80.76004791259766,79.62776184082031,81.57298278808594,0.014219740020331662,-0.009965736788124624
394,394,394,394,2021-10-11,78.98905181884766,79.84068298339844,82.97624969482422,-0.010666631756242162,-0.048052278701929185
395,395,395,395,2021-10-12,79.29873657226562,79.26969909667969,82.12460327148438,0.0003663124234964954,-0.03440950198416315
396,396,396,396,2021-10-13,78.65999603271484,80.67295837402344,81.51490783691406,-0.024952132435455132,-0.03502318630980983
397,397,397,397,2021-10-14,80.72135162353516,80.1987533569336,81.01167297363281,0.006516289153220223,-0.0035836977492385014
398,398,398,398,2021-10-15,81.38909149169922,81.66007232666016,80.63423919677734,-0.0033184006239542763,0.009361436313422011
399,399,399,399,2021-10-18,80.63423919677734,80.76004791259766,79.62776184082031,-0.0015578088308771942,0.012639779552877872
400,400,400,400,2021-10-19,81.69878387451172,78.98905181884766,79.84068298339844,0.03430515993379091,0.023272607669196033
401,401,401,401,2021-10-20,82.70526885986328,79.29873657226562,79.26969909667969,0.042958216421181694,0.04334026497304433
402,402,402,402,2021-10-21,82.59880828857422,78.65999603271484,80.67295837402344,0.05007389339584023,0.02387231054081318
403,403,403,403,2021-10-22,82.86978912353516,80.72135162353516,80.1987533569336,0.02661547975583689,0.033305203071097855
404,404,404,404,2021-10-25,79.22130584716797,81.38909149169922,81.66007232666016,-0.026634842640458012,-0.029864858185975285
405,405,405,405,2021-10-26,77.68254852294922,80.63423919677734,80.76004791259766,-0.03660592204044866,-0.03810670584270892
406,406,406,406,2021-10-27,77.1502914428711,81.69878387451172,78.98905181884766,-0.055673930699226215,-0.02327867386221505
407,407,407,407,2021-10-28,77.34383392333984,82.70526885986328,79.29873657226562,-0.064825796595957,-0.024652380774620064
408,408,408,408,2021-10-29,77.72126007080078,82.59880828857422,78.65999603271484,-0.05905107251345343,-0.01193409622756203
409,409,409,409,2021-11-01,78.31159973144531,82.86978912353516,80.72135162353516,-0.055004235443327665,-0.029852719802417882
410,410,410,410,2021-11-02,78.4954833984375,79.22130584716797,81.38909149169922,-0.009161960169284611,-0.03555277544235558
411,411,411,411,2021-11-03,78.0115966796875,77.68254852294922,80.63423919677734,0.004235805377073465,-0.0325251722247869
412,412,412,412,2021-11-04,79.20195770263672,77.1502914428711,81.69878387451172,0.026593110944822085,-0.030561362770223033
413,413,413,413,2021-11-05,79.07614135742188,77.34383392333984,82.70526885986328,0.022397485956010765,-0.04388024550879144
414,414,414,414,2021-11-08,79.58905029296875,77.72126007080078,82.59880828857422,0.02403190864978888,-0.03643827384397991
415,415,415,415,2021-11-09,80.84716033935547,78.31159973144531,82.86978912353516,0.03237784206433503,-0.024407311827046252
416,416,416,416,2021-11-10,80.67295837402344,78.4954833984375,79.22130584716797,0.027740130786038097,0.01832401664340111
417,417,417,417,2021-11-11,80.711669921875,78.0115966796875,77.68254852294922,0.034611177787757574,0.03899358937781128
418,418,418,418,2021-11-12,82.86978912353516,79.20195770263672,77.1502914428711,0.04630985808039356,0.07413449221898638
419,419,419,419,2021-11-15,81.44715881347656,79.07614135742188,77.34383392333984,0.029983980191164772,0.05305303192241251
420,420,420,420,2021-11-16,81.7955551147461,79.58905029296875,77.72126007080078,0.027723723472703243,0.05242188611242016
421,421,421,421,2021-11-17,82.81171417236328,80.84716033935547,78.31159973144531,0.024299602172316304,0.057464212918012736
422,422,422,422,2021-11-18,83.6851577758789,80.67295837402344,78.4954833984375,0.0373384026390855,0.06611430559767362
423,423,423,423,2021-11-19,83.71427154541016,80.711669921875,78.0115966796875,0.03720157972746119,0.0731003480051513
424,424,424,424,2021-11-22,81.7150650024414,82.86978912353516,79.20195770263672,-0.013934198859519076,0.031730368449226054
425,425,425,425,2021-11-23,81.3365707397461,81.44715881347656,79.07614135742188,-0.0013577892137861536,0.02858547905248865
426,426,426,426,2021-11-24,81.96739196777344,81.7955551147461,79.58905029296875,0.0021008091794998407,0.029882774904964604
427,427,427,427,2021-11-26,80.73487854003906,82.81171417236328,80.84716033935547,-0.02507900788047346,-0.001388815622529016
428,428,428,428,2021-11-29,81.11336517333984,83.6851577758789,80.67295837402344,-0.03073176499740493,0.005459162626397784
429,429,429,429,2021-11-30,78.02720642089844,83.71427154541016,80.711669921875,-0.06793423653488773,-0.03325991772410353
430,430,430,430,2021-12-01,78.07572174072266,81.7150650024414,82.86978912353516,-0.044536992800654485,-0.05785060434588429
431,431,431,431,2021-12-02,80.40489959716797,81.3365707397461,81.44715881347656,-0.011454517126855635,-0.012796753520837867
432,432,432,432,2021-12-03,80.35638427734375,81.96739196777344,81.7955551147461,-0.01965425093753226,-0.01759473158881819
433,433,433,433,2021-12-06,81.53067779541016,80.73487854003906,82.81171417236328,0.009856944975478399,-0.015469265305712576
434,434,434,434,2021-12-07,83.17079162597656,81.11336517333984,83.6851577758789,0.025364826724177725,-0.006146444167314469
435,435,435,435,2021-12-08,83.6657485961914,78.02720642089844,83.71427154541016,0.07226379661572468,-0.0005796257713648334
436,436,436,436,2021-12-09,83.6463394165039,78.07572174072266,81.7150650024414,0.07134891041136204,0.023634251701382114
437,437,437,437,2021-12-10,83.53958129882812,80.40489959716797,81.3365707397461,0.038986202549409876,0.0270851172977411
438,438,438,438,2021-12-13,82.86023712158203,80.35638427734375,81.96739196777344,0.03115935176471396,0.010892687108547072
439,439,439,439,2021-12-14,82.30706024169922,81.53067779541016,80.73487854003906,0.009522580546150738,0.019473389074097236
440,440,440,440,2021-12-15,82.41381072998047,83.17079162597656,81.11336517333984,-0.009101523277550094,0.016032444885766495
441,441,441,441,2021-12-16,83.95690155029297,83.6657485961914,78.02720642089844,0.003479953971448957,0.07599522527319835
442,442,442,442,2021-12-17,81.67623901367188,83.6463394165039,78.07572174072266,-0.023552739026895364,0.04611570911769447
443,443,443,443,2021-12-20,79.90025329589844,83.53958129882812,80.40489959716797,-0.0435641159118515,-0.006276312809266993
444,444,444,444,2021-12-21,81.6956558227539,82.86023712158203,80.35638427734375,-0.014054766668351593,0.01666664767777215
445,445,445,445,2021-12-22,81.82181549072266,82.30706024169922,81.53067779541016,-0.005895542248157248,0.0035708975220722916
446,446,446,446,2021-12-23,82.73407745361328,82.41381072998047,83.17079162597656,0.0038860807526803764,-0.0052508117792987585
447,447,447,447,2021-12-27,83.96659088134766,83.95690155029297,83.6657485961914,0.00011540839258916691,0.0035957639799322205
448,448,448,448,2021-12-28,83.90836334228516,81.67623901367188,83.6463394165039,0.02732893134611203,0.003132521131337773
449,449,449,449,2021-12-29,84.25773620605469,79.90025329589844,83.53958129882812,0.05453653437141148,0.008596582554773136
450,450,450,450,2021-12-30,83.81130981445312,81.6956558227539,82.86023712158203,0.025896774686396062,0.011478034892364208
451,451,451,451,2021-12-31,84.50035858154297,81.82181549072266,82.30706024169922,0.03273629501809361,0.026647754559608883
452,452,452,452,2022-01-03,83.04462432861328,82.73407745361328,82.41381072998047,0.003753554575792739,0.00765422194466403
453,453,453,453,2022-01-04,83.67544555664062,83.96659088134766,83.95690155029297,-0.003467394848963745,-0.003352386622840542
454,454,454,454,2022-01-05,81.3559799194336,83.90836334228516,81.67623901367188,-0.0304187010827478,-0.0039210803301640285
455,455,455,455,2022-01-06,82.21002197265625,84.25773620605469,79.90025329589844,-0.024302981845971905,0.028908152120668884
456,456,456,456,2022-01-07,81.8703384399414,83.81130981445312,81.6956558227539,-0.023158824015622304,0.0021382118232393665
457,457,457,457,2022-01-10,82.1614990234375,84.50035858154297,81.82181549072266,-0.02767869388209121,0.004151503247362687
458,458,458,458,2022-01-11,83.6948471069336,83.04462432861328,82.73407745361328,0.00782979974413922,0.011612743900589084
459,459,459,459,2022-01-12,84.38389587402344,83.67544555664062,83.96659088134766,0.008466645294446185,0.004969893243200296
460,460,460,460,2022-01-13,83.22901153564453,81.3559799194336,83.90836334228516,0.023022666779575207,-0.008096353922068089
461,461,461,461,2022-01-14,81.6956558227539,82.21002197265625,84.25773620605469,-0.006256732908713092,-0.030407657488389472
462,462,462,462,2022-01-18,81.4142074584961,81.8703384399414,83.81130981445312,-0.005571382629374622,-0.02860117997515954
463,463,463,463,2022-01-19,80.64752197265625,82.1614990234375,84.50035858154297,-0.01842684309288678,-0.04559550602579665
464,464,464,464,2022-01-20,79.7837905883789,83.6948471069336,83.04462432861328,-0.046729955950068014,-0.0392660424030703
465,465,465,465,2022-01-21,80.6572265625,84.38389587402344,83.67544555664062,-0.04416327633280848,-0.036070545834112955
466,466,466,466,2022-01-24,80.77368927001953,83.22901153564453,81.3559799194336,-0.02950079810299633,-0.007157318367877807
467,467,467,467,2022-01-25,80.5213623046875,81.6956558227539,82.21002197265625,-0.01437400197403571,-0.02054080059156793
468,468,468,468,2022-01-26,79.11414337158203,81.4142074584961,81.8703384399414,-0.028251384601227114,-0.03366536795717867
469,469,469,469,2022-01-27,80.17198181152344,80.64752197265625,82.1614990234375,-0.005896525392237617,-0.02421471413692844
470,470,470,470,2022-01-28,80.32726287841797,79.7837905883789,83.6948471069336,0.006811813352450846,-0.040236458335517256
471,471,471,471,2022-01-31,82.90876770019531,80.6572265625,84.38389587402344,0.027914933771627126,-0.01748115749514978
472,472,472,472,2022-02-01,81.09394836425781,80.77368927001953,83.22901153564453,0.0039648937312704025,-0.02565287190119203
473,473,473,473,2022-02-02,80.8125,80.5213623046875,81.6956558227539,0.003615657845067899,-0.01081031560197021
474,474,474,474,2022-02-03,79.4344253540039,79.11414337158203,81.4142074584961,0.004048353034900254,-0.02431740314491737
475,475,475,475,2022-02-04,80.00701141357422,80.17198181152344,80.64752197265625,-0.002057706373494006,-0.007942098447850654
476,476,476,476,2022-02-07,79.2500228881836,80.32726287841797,79.7837905883789,-0.013410639820565895,-0.006690177243509621
477,477,477,477,2022-02-08,81.58891296386719,82.90876770019531,80.6572265625,-0.0159193626071108,0.011551183211652383
478,478,478,478,2022-02-09,81.29774475097656,81.09394836425781,80.77368927001953,0.0025130899509706595,0.006487947816833817
479,479,479,479,2022-02-10,79.14326477050781,80.8125,80.5213623046875,-0.020655656358758656,-0.017114682299649298
480,480,480,480,2022-02-11,77.28962707519531,79.4344253540039,79.11414337158203,-0.02700086605083607,-0.02306182205395768
481,481,481,481,2022-02-14,77.39637756347656,80.00701141357422,80.17198181152344,-0.032630063340357784,-0.0346206266245489
482,482,482,482,2022-02-15,76.46470642089844,79.2500228881836,80.32726287841797,-0.03514593896351359,-0.048085249255484186
483,483,483,483,2022-02-16,76.54236602783203,81.58891296386719,82.90876770019531,-0.061853341988636235,-0.07678803881616836
484,484,484,484,2022-02-17,74.19635772705078,81.29774475097656,81.09394836425781,-0.08735035695858562,-0.08505678631190128
